dates,nzd0016-0000,nzd0016-0001,nzd0016-0002,nzd0016-0003,nzd0016-0004,nzd0016-0005,nzd0016-0006,nzd0016-0007,nzd0016-0008,nzd0016-0009,nzd0016-0010,nzd0016-0011,nzd0016-0012,nzd0016-0013,nzd0016-0014,nzd0016-0015,nzd0016-0016,nzd0016-0017,nzd0016-0018,nzd0016-0019,nzd0016-0020,nzd0016-0021,nzd0016-0022,nzd0016-0023,nzd0016-0024,nzd0016-0025,nzd0016-0026,nzd0016-0027,nzd0016-0028,nzd0016-0029,nzd0016-0030,nzd0016-0031,nzd0016-0032,nzd0016-0033,nzd0016-0034,nzd0016-0035,nzd0016-0036,nzd0016-0037,nzd0016-0038,nzd0016-0039,nzd0016-0040,nzd0016-0041,nzd0016-0042,nzd0016-0043,nzd0016-0044,nzd0016-0045,nzd0016-0046,nzd0016-0047,nzd0016-0048,nzd0016-0049,nzd0016-0050,nzd0016-0051,nzd0016-0052,nzd0016-0053,nzd0016-0054,nzd0016-0055,nzd0016-0056,nzd0016-0057,satname
2013-08-31 22:19:38+00:00,393.62,368.05,360.58,347.34,350.02,361.07,354.27,353.08,362.54,364.13,356.39,358.46,363.56,354.60,357.54,343.29,330.24,330.95,337.84,340.62,345.43,355.46,342.28,343.34,349.08,346.61,343.55,334.03,344.15,351.32,341.80,341.35,339.77,343.20,344.29,349.71,344.69,344.99,347.68,356.71,356.12,355.47,357.28,363.31,354.82,349.81,340.22,333.21,330.74,323.63,320.94,331.41,357.71,371.62,376.91,381.10,381.73,382.56,L8
2014-02-23 22:18:20+00:00,410.72,373.29,372.75,356.59,354.09,364.51,360.06,369.77,373.73,367.49,355.14,353.91,363.91,354.99,359.55,349.22,337.77,332.27,335.57,337.51,343.41,353.63,338.67,337.27,344.98,345.02,340.89,329.22,339.94,348.68,337.69,339.68,337.96,340.93,343.28,352.34,351.60,361.40,355.47,361.43,366.15,360.78,358.80,363.97,357.31,357.30,344.83,340.41,341.12,330.89,327.94,342.81,363.05,375.77,380.95,380.00,380.07,378.45,L8
2014-03-27 22:17:50+00:00,428.72,370.60,389.75,365.50,373.04,391.06,364.97,384.07,395.16,373.93,365.54,366.06,368.33,353.23,354.74,350.94,333.88,330.48,337.56,337.99,344.51,354.38,335.81,336.86,344.71,336.80,333.36,328.03,339.63,347.16,335.18,336.64,335.28,343.82,355.60,353.26,343.57,359.57,352.94,361.56,365.37,361.16,360.69,365.64,355.66,352.85,341.51,341.28,345.81,333.28,333.79,352.83,369.06,380.38,385.91,383.11,381.06,377.21,L8
2014-04-12 22:17:37+00:00,424.08,368.49,382.76,361.59,368.09,381.31,363.41,378.34,386.38,372.96,365.16,363.78,369.00,351.07,353.41,348.81,334.84,332.28,336.72,336.78,343.18,353.25,336.11,335.80,343.96,337.67,335.63,330.28,339.04,347.26,335.66,335.42,335.06,341.93,349.55,350.34,341.72,355.50,349.76,358.28,360.89,357.93,357.08,364.20,351.61,351.77,340.77,339.20,342.15,332.01,333.41,349.57,366.36,377.26,382.23,382.05,380.36,376.93,L8
2014-05-30 22:17:11+00:00,410.70,369.83,376.75,359.63,365.00,376.90,360.31,369.48,379.96,371.47,363.45,361.48,365.03,352.46,354.30,345.80,334.44,331.44,335.72,335.41,341.21,352.28,335.75,335.38,342.37,337.55,335.50,329.58,338.79,345.40,335.27,334.83,334.84,339.96,346.70,348.73,341.79,351.93,348.97,355.48,359.06,356.52,357.38,361.65,349.18,348.94,340.99,338.41,338.96,329.67,330.62,345.40,365.43,377.19,381.90,380.39,381.19,376.75,L8
2014-07-17 22:17:28+00:00,406.54,370.43,375.72,355.50,360.37,371.97,356.08,363.70,373.15,368.93,360.52,356.16,361.51,350.11,352.60,343.90,332.30,329.63,333.68,333.76,339.41,351.04,335.09,335.12,341.68,335.38,333.25,326.95,336.37,343.55,333.75,332.17,331.95,336.54,342.80,345.76,335.60,348.19,345.33,352.06,355.85,352.92,355.22,358.66,346.31,345.16,339.15,336.94,336.44,325.80,326.69,341.67,362.44,374.83,380.35,378.45,379.00,374.23,L8
2014-09-19 22:17:42+00:00,403.31,368.49,370.05,351.13,358.96,367.85,354.88,359.00,368.65,365.81,358.81,349.89,355.96,348.69,349.54,342.59,331.86,329.51,330.79,331.61,336.63,347.76,332.72,333.23,338.95,331.54,330.21,324.88,332.55,341.31,330.80,329.21,329.64,332.93,339.86,342.77,329.03,336.54,337.80,343.58,349.95,347.29,353.53,356.60,343.78,340.89,336.40,333.48,330.69,320.86,320.41,334.69,355.10,371.31,377.01,376.53,376.11,371.21,L8
2015-01-25 22:17:32+00:00,393.69,367.73,364.61,347.48,355.59,355.38,352.08,354.90,358.85,360.13,357.14,343.26,354.89,353.31,351.75,344.15,332.22,328.50,329.94,336.35,339.56,348.16,334.31,333.83,336.74,327.84,327.08,323.48,330.91,343.92,330.26,329.96,332.01,333.69,338.26,342.95,324.31,328.88,333.41,334.97,345.33,344.73,357.98,360.67,345.38,336.81,338.63,331.69,328.00,317.02,311.80,323.77,347.19,367.57,374.35,372.19,371.23,367.10,L8
2015-02-26 22:17:23+00:00,401.13,371.01,366.92,350.81,356.36,357.14,352.69,355.65,359.28,362.95,361.43,350.80,360.55,354.36,355.47,345.10,332.85,331.23,332.91,337.86,342.68,350.57,337.43,336.49,338.97,331.67,329.07,325.52,334.73,344.97,331.69,330.34,330.54,335.42,338.90,344.11,331.45,335.77,336.81,338.90,344.89,344.52,355.72,358.77,346.63,340.19,339.07,333.48,331.50,321.56,317.88,329.56,351.22,369.03,374.40,374.84,374.05,370.44,L8
2015-06-02 22:16:44+00:00,397.42,375.08,366.84,352.19,357.21,359.25,351.03,356.21,357.69,365.22,364.35,351.04,360.85,349.23,355.00,345.88,340.94,329.82,337.60,342.57,346.16,355.03,341.47,337.03,342.05,336.61,333.77,329.70,340.19,347.32,335.87,333.20,332.81,335.37,336.68,338.80,326.23,339.76,339.95,344.06,346.28,344.28,351.78,355.18,344.10,340.53,338.11,334.25,330.73,320.04,318.57,328.74,352.12,365.95,371.66,373.02,371.73,368.62,L8
2015-07-20 22:17:10+00:00,399.46,376.47,367.99,357.84,359.75,363.81,354.29,359.14,364.07,367.18,362.44,352.98,363.15,351.21,357.35,346.83,340.96,332.92,340.12,344.42,350.20,358.55,345.25,343.76,347.18,342.01,339.38,330.41,340.70,348.19,337.47,334.80,332.73,336.20,337.47,340.80,336.21,345.61,346.99,348.04,349.49,347.36,353.17,357.81,346.93,344.85,339.67,334.42,330.72,319.77,318.73,327.93,355.23,369.42,375.17,375.60,374.97,372.02,L8
2015-08-05 22:17:13+00:00,397.80,374.62,367.14,357.14,357.12,364.36,354.46,358.46,367.21,366.38,360.36,353.44,361.90,350.15,357.23,346.55,342.00,333.70,340.92,344.73,351.39,358.12,343.83,344.01,346.80,341.82,337.82,329.74,340.12,346.23,332.84,329.51,326.11,329.49,334.03,337.55,336.21,343.11,346.07,349.63,349.62,346.63,349.83,355.97,346.81,345.40,338.73,332.67,327.91,317.59,316.74,327.21,351.86,368.34,375.84,375.59,373.78,371.73,L8
2015-10-24 22:17:40+00:00,402.45,373.14,364.94,357.83,359.92,367.47,362.15,364.47,376.16,374.08,365.92,356.12,364.62,354.25,361.18,351.10,344.47,334.48,344.57,347.18,351.83,359.22,344.85,346.19,349.21,342.69,339.23,332.25,341.73,349.60,337.80,334.59,332.09,332.08,336.37,338.62,338.69,342.16,346.72,352.40,354.00,349.67,352.48,358.92,348.44,347.53,341.38,334.95,328.46,317.07,315.94,329.09,356.55,373.94,381.40,378.80,378.81,374.59,L8
2015-12-11 22:17:42+00:00,406.37,374.33,369.42,362.39,362.31,370.20,364.65,367.34,378.50,377.99,369.53,367.33,374.35,363.57,369.01,355.89,341.73,340.07,349.57,351.25,356.34,362.40,348.37,351.96,351.13,344.18,340.32,334.06,344.97,352.12,340.53,337.86,335.18,339.27,343.28,346.10,353.89,351.06,352.09,358.40,358.86,355.06,357.68,365.23,353.64,353.80,346.93,341.08,335.52,323.97,323.73,337.56,365.93,382.16,390.03,387.39,390.09,384.20,L8
2015-12-27 22:17:43+00:00,409.19,376.70,371.06,365.93,363.40,369.46,363.54,368.40,378.95,379.41,371.20,368.93,374.42,364.04,370.16,358.22,342.46,341.73,350.84,353.68,358.58,363.52,348.78,352.72,352.34,344.74,341.96,335.81,346.27,353.80,343.21,340.12,337.73,343.02,345.60,347.30,353.89,350.54,351.79,358.75,358.93,356.08,359.78,367.03,355.55,353.70,348.20,344.03,337.94,327.57,327.95,341.54,369.30,385.85,392.16,391.07,392.45,386.54,L8
2016-01-12 22:17:40+00:00,406.25,375.13,370.43,364.24,361.10,367.60,360.41,365.56,376.17,377.50,370.60,366.90,372.38,362.29,367.18,355.96,341.31,341.22,349.95,352.66,357.43,362.48,347.22,351.27,352.06,344.01,341.71,335.53,345.67,354.15,343.27,338.87,336.64,342.32,344.96,347.65,353.89,346.57,350.18,357.72,358.06,355.61,358.56,366.61,354.81,354.39,348.33,344.72,337.13,327.48,327.83,341.38,369.87,384.54,390.69,388.90,394.81,389.03,L8
2016-04-01 22:17:14+00:00,413.90,375.82,369.90,363.91,359.63,364.63,359.51,362.96,374.50,379.55,373.98,367.24,373.34,363.21,366.94,356.61,340.45,339.68,352.14,352.97,354.90,362.21,347.01,350.45,349.86,340.28,341.78,336.52,347.67,357.20,347.06,342.44,340.93,350.00,347.83,351.00,348.62,344.65,346.55,358.31,359.54,355.20,359.11,368.51,356.63,355.67,351.78,349.35,340.54,332.45,333.29,347.85,374.10,387.28,390.99,390.68,397.72,391.24,L8
2016-04-17 22:17:09+00:00,410.96,373.10,365.86,358.92,356.65,361.27,356.19,362.96,374.50,379.55,373.98,367.24,373.34,363.21,362.97,353.46,337.61,338.06,350.91,349.85,352.81,360.76,346.41,349.77,346.93,337.91,341.10,335.05,346.39,356.43,345.22,340.56,340.04,349.63,345.36,350.23,346.72,343.33,345.72,357.82,359.24,352.43,357.46,366.73,354.74,353.99,350.78,346.64,339.68,330.79,331.87,346.27,370.87,384.69,387.58,388.55,394.40,388.70,L8
2016-09-08 22:17:48+00:00,405.72,368.77,358.33,341.03,343.40,353.70,346.42,346.95,361.14,365.71,359.94,356.03,368.94,355.75,354.71,345.63,334.17,334.23,346.78,343.30,348.58,364.87,349.91,350.38,341.39,334.09,344.47,335.69,346.40,356.12,341.76,338.98,340.60,351.56,342.94,351.96,347.08,349.03,346.89,361.47,363.00,349.60,355.10,363.91,349.97,336.97,335.78,337.55,333.97,324.58,326.39,338.99,356.65,366.67,375.99,380.83,377.03,371.41,L8
2016-10-10 22:17:54+00:00,415.41,366.21,362.72,342.77,354.58,357.33,351.24,354.40,364.13,365.81,366.60,366.42,377.94,362.55,358.60,349.44,338.31,339.99,344.74,348.12,354.36,369.27,356.17,356.44,352.82,345.25,350.11,340.79,350.52,359.33,345.64,343.03,345.62,352.70,348.28,354.97,353.28,357.05,354.70,366.38,368.07,358.50,363.58,369.18,355.60,343.25,340.25,346.48,346.97,335.91,332.50,344.85,360.25,368.79,383.89,389.70,388.72,381.99,L8
2017-01-30 22:17:38+00:00,423.88,376.98,370.81,360.22,369.34,366.99,359.50,359.83,371.08,371.30,370.49,370.28,379.30,365.46,369.14,358.45,345.73,345.60,347.29,352.93,358.78,375.25,360.52,358.61,360.86,354.21,355.49,347.63,356.33,363.73,351.31,350.88,352.04,355.66,356.31,358.86,359.58,364.97,362.69,371.77,371.88,368.51,370.80,376.41,365.43,353.33,347.98,361.63,356.84,348.00,344.26,356.12,370.92,377.17,395.85,400.39,402.33,391.52,L8
2017-04-20 22:16:59+00:00,417.72,382.36,374.63,360.91,363.57,368.24,358.56,362.36,384.97,382.30,378.26,377.99,382.02,371.29,374.76,364.75,345.65,346.78,351.19,349.56,352.31,368.03,355.51,353.00,356.72,356.57,355.12,344.79,356.49,366.15,352.86,354.14,353.25,353.41,353.20,353.94,359.62,368.00,367.50,366.71,370.44,370.71,374.43,380.85,372.80,372.56,363.98,357.26,351.22,341.53,343.11,356.97,373.45,393.17,404.13,407.14,411.81,397.89,L8
2017-06-07 22:17:15+00:00,421.14,377.44,372.07,360.46,366.46,366.61,358.94,362.00,377.30,378.55,373.39,371.08,376.45,360.76,367.79,357.12,341.05,341.42,349.54,349.43,351.71,365.83,355.30,352.91,356.85,355.73,354.16,344.67,354.85,362.79,352.54,353.05,351.15,352.82,352.94,355.00,361.51,368.57,366.62,366.65,370.37,368.15,371.38,379.88,373.50,371.75,364.44,356.42,350.40,340.11,339.72,354.18,372.22,391.71,402.92,403.70,408.69,396.29,L8
2017-07-25 22:17:30+00:00,412.43,376.70,371.23,359.81,366.18,366.77,358.26,360.58,373.62,374.71,369.14,368.02,372.21,360.13,367.30,354.19,338.74,339.28,347.59,347.77,350.26,363.79,353.86,352.39,357.11,352.84,352.45,342.56,352.55,359.79,349.87,350.17,349.11,349.99,350.62,353.39,358.87,364.85,363.22,365.32,367.59,364.74,368.52,376.70,369.19,366.97,361.14,352.92,346.63,336.14,335.51,347.88,368.65,387.12,397.48,397.09,402.02,392.68,L8
2017-10-29 22:17:53+00:00,405.01,368.69,365.85,357.95,364.68,364.60,358.45,356.71,367.07,370.83,363.21,358.47,364.39,353.14,360.39,344.04,331.31,332.83,338.83,345.72,348.51,360.23,350.20,348.94,352.40,346.05,346.65,337.24,345.33,350.77,343.89,344.80,345.24,347.89,348.86,354.29,352.97,360.94,356.63,361.68,362.39,356.63,358.76,366.84,360.29,361.09,358.07,351.77,345.96,335.11,332.56,344.86,370.54,386.89,395.00,392.53,395.64,388.92,L8
2018-01-01 22:17:44+00:00,393.12,369.84,363.37,352.46,356.38,360.65,352.78,348.96,361.82,363.72,359.02,353.70,361.48,353.45,357.91,340.52,330.50,331.56,336.46,343.80,347.70,359.57,348.27,347.34,350.95,344.39,345.80,335.26,344.86,350.76,340.91,341.24,342.11,344.33,345.44,351.76,346.82,351.08,347.69,355.62,356.18,352.02,354.60,360.40,350.99,352.27,350.28,347.39,342.46,331.30,329.95,338.66,367.27,381.90,386.54,387.45,388.82,384.61,L8
2018-04-07 22:16:59+00:00,395.44,366.99,359.53,349.27,351.05,356.48,351.65,347.44,358.26,360.02,359.37,352.86,359.52,348.53,356.22,340.56,332.20,333.77,337.38,342.95,348.11,359.39,348.58,346.70,346.81,345.42,347.39,335.57,345.89,350.89,342.73,343.23,342.17,346.01,347.71,350.69,339.18,346.18,351.12,355.89,357.48,350.77,351.92,357.01,348.35,352.09,349.80,349.86,346.02,334.84,333.50,343.50,371.93,386.19,378.78,377.95,389.32,384.54,L8
2018-04-23 22:16:49+00:00,399.76,366.59,362.67,350.12,351.05,356.61,353.32,350.00,358.92,361.11,360.78,355.38,361.29,350.50,357.40,344.47,335.31,335.60,338.75,342.83,348.10,359.69,348.82,347.82,346.02,346.76,348.80,337.25,345.71,351.90,343.59,344.03,343.50,347.21,349.05,351.72,340.20,348.88,353.41,356.96,359.18,355.28,354.40,358.95,353.55,356.28,355.34,362.97,356.06,345.04,342.43,347.78,375.86,389.94,383.86,383.92,393.16,386.29,L8
2018-05-09 22:16:40+00:00,406.13,367.46,365.59,350.36,353.24,355.61,354.01,354.29,358.62,360.12,362.97,360.39,363.58,351.25,359.08,351.19,341.04,338.75,343.57,342.82,348.71,360.41,350.26,349.27,348.22,350.83,352.11,340.26,348.20,355.31,347.98,345.62,343.85,347.76,350.95,351.58,344.92,350.46,358.50,358.33,361.00,360.18,358.34,365.73,359.79,357.29,355.99,361.74,357.09,344.94,344.31,348.15,373.55,386.71,381.74,382.42,393.08,386.95,L8
2018-06-26 22:16:36+00:00,413.09,367.67,365.45,351.73,355.10,357.35,355.37,356.09,362.26,363.17,363.88,362.07,366.15,352.42,358.46,350.06,340.94,339.18,343.15,343.09,348.82,361.02,351.59,350.62,347.67,349.13,351.64,339.81,348.29,355.78,347.39,345.24,343.60,347.90,350.62,352.56,344.41,352.15,358.31,358.79,360.66,359.23,357.29,364.86,358.74,357.24,354.75,358.70,354.76,343.20,342.52,348.99,372.74,385.55,382.83,384.40,392.09,385.97,L8
2018-07-12 22:16:44+00:00,418.29,366.54,366.93,353.90,357.03,358.82,358.54,360.60,364.35,365.59,365.87,365.13,361.75,348.90,356.57,350.58,342.07,340.67,344.04,344.00,349.48,361.79,351.46,350.50,345.86,348.30,350.25,338.81,347.23,355.01,346.81,345.58,343.95,349.29,352.16,353.97,344.23,354.50,361.24,360.67,361.72,360.11,357.38,364.97,360.26,360.66,356.39,360.66,356.75,345.44,344.71,352.19,373.99,385.73,384.24,385.92,392.20,384.44,L8
2018-11-17 22:17:31+00:00,429.55,366.16,367.61,357.78,359.82,366.27,361.44,362.50,374.24,374.23,367.29,367.01,363.00,348.03,353.84,347.25,340.39,341.53,343.87,347.59,350.55,366.08,354.99,352.17,347.79,347.00,348.45,338.24,347.72,355.70,346.03,345.75,344.51,350.99,350.64,358.64,347.30,358.18,357.24,362.27,362.18,357.22,359.11,365.04,358.08,361.70,353.55,352.69,352.48,341.93,338.26,349.26,370.46,381.51,388.93,391.95,390.03,383.18,L8
2019-01-04 22:17:27+00:00,410.85,368.91,367.51,362.36,359.07,368.06,362.97,364.39,371.93,373.05,368.84,367.47,363.20,350.68,356.62,351.62,341.00,341.83,346.75,351.22,354.30,368.51,355.05,352.47,350.48,351.09,349.98,341.08,351.50,357.82,349.41,348.04,347.82,354.65,353.20,361.06,351.16,362.96,359.77,366.27,367.84,363.87,367.04,371.03,362.17,366.92,359.09,359.01,357.56,346.10,343.36,351.98,373.55,382.12,391.69,394.77,394.80,386.72,L8
2019-02-05 22:17:21+00:00,410.25,372.22,367.60,365.67,361.36,371.32,363.01,363.52,374.21,374.15,370.40,369.61,376.72,362.52,364.82,356.28,342.63,344.28,349.26,354.00,357.64,371.95,359.20,356.56,356.04,353.43,354.70,346.38,356.59,362.17,354.38,352.96,353.01,358.13,357.32,364.93,355.68,370.07,366.34,372.06,375.05,371.12,375.70,377.19,369.62,371.60,366.18,365.57,364.33,353.23,349.94,358.58,379.22,387.55,396.13,398.68,401.73,394.16,L8
2019-03-25 22:17:09+00:00,409.21,374.15,368.40,365.97,362.34,370.70,362.56,364.91,374.08,374.67,371.48,367.57,372.82,362.55,364.87,352.38,341.62,343.93,349.29,352.34,357.51,370.22,358.06,355.04,357.27,352.70,353.41,344.21,355.86,362.09,353.30,352.24,353.22,357.69,356.80,364.21,358.18,369.06,365.09,369.48,374.49,371.00,375.23,376.32,369.66,370.56,365.01,363.21,361.49,348.64,346.38,354.80,376.55,387.15,393.88,397.63,399.55,393.40,L8
2019-04-26 22:16:59+00:00,410.75,373.55,370.21,365.99,363.71,371.38,363.50,365.76,375.09,376.02,372.70,368.21,373.27,362.64,364.57,352.46,342.37,344.84,350.22,351.78,357.69,369.54,357.38,356.05,358.21,353.37,354.69,345.86,355.62,362.26,353.98,353.19,354.34,357.92,357.82,364.12,358.96,369.08,366.15,371.22,375.50,371.91,376.67,377.56,371.16,371.18,365.60,363.77,362.36,348.27,345.59,354.94,377.57,389.46,396.02,398.28,400.80,392.80,L8
2019-05-28 22:17:17+00:00,412.88,375.46,371.13,367.08,365.96,373.28,364.44,368.44,376.05,376.23,374.43,369.85,372.06,362.91,363.98,351.82,342.27,343.87,349.87,351.49,358.20,367.15,353.47,354.82,355.71,352.06,354.75,346.44,356.42,363.05,354.09,353.08,354.54,357.01,357.56,364.45,359.83,370.42,367.32,371.92,376.79,374.24,378.34,378.50,372.55,371.31,366.74,364.94,362.09,347.09,346.06,355.31,377.51,389.50,395.16,397.52,397.94,389.35,L8
2019-06-29 22:17:29+00:00,412.88,372.81,370.86,364.12,363.57,370.81,362.94,365.94,373.47,375.06,373.03,368.80,371.42,361.20,362.76,349.25,340.31,342.40,348.40,350.63,356.16,365.34,353.00,353.16,354.35,351.08,353.48,345.86,356.12,363.08,353.19,352.27,353.18,355.72,356.40,363.19,356.49,367.35,365.38,371.05,375.68,373.26,376.87,378.33,371.70,371.28,364.98,362.53,358.08,344.19,342.85,352.35,376.23,388.84,394.68,396.46,395.42,387.33,L8
2019-11-04 22:17:58+00:00,430.67,368.06,374.56,359.47,360.29,369.11,364.44,366.22,373.20,375.47,373.43,370.34,370.49,355.35,357.19,345.29,337.07,337.78,343.18,349.05,353.04,360.84,349.44,348.40,348.86,348.69,352.05,345.03,355.46,363.04,353.14,351.74,353.59,355.66,355.20,363.94,353.81,366.14,365.36,373.48,375.94,373.06,375.76,383.18,374.78,375.70,364.75,361.48,355.16,341.24,338.68,346.81,373.24,386.69,396.63,394.79,391.07,383.33,L8
2019-12-06 22:17:54+00:00,413.65,369.19,375.52,357.09,356.19,365.33,365.71,366.58,376.80,376.82,372.93,368.64,372.44,357.38,357.66,344.13,338.15,338.31,341.80,348.36,351.56,361.20,352.80,349.94,353.06,350.19,351.81,345.63,357.20,366.32,357.24,357.77,358.17,361.11,360.63,365.95,357.63,370.43,369.68,377.31,379.72,376.58,379.99,386.42,377.51,378.11,368.20,364.58,360.48,344.79,342.95,353.84,378.52,391.20,400.47,398.20,396.96,388.59,L8
2019-12-22 22:17:51+00:00,409.63,367.04,373.86,354.87,354.62,363.13,364.11,364.88,374.09,373.92,371.07,366.59,370.90,356.24,356.49,343.94,337.41,338.12,340.63,346.42,350.79,361.23,351.56,350.30,353.55,350.00,350.81,344.45,355.32,365.12,356.52,357.16,356.21,358.98,357.72,363.62,357.41,370.94,368.72,376.53,378.64,375.72,378.80,386.00,376.45,377.81,366.19,364.58,359.73,344.87,343.24,355.91,379.84,392.45,400.62,398.66,396.72,389.15,L8
2020-02-08 22:17:38+00:00,410.09,371.41,376.15,359.24,358.49,367.11,368.40,371.19,379.07,377.92,374.93,369.96,374.04,360.00,358.76,349.44,342.11,341.35,342.82,347.00,354.18,364.57,353.03,353.58,357.37,352.62,351.55,344.99,356.11,366.17,359.13,359.29,359.01,362.42,362.35,369.12,366.18,377.03,373.24,379.68,381.02,378.85,381.48,388.71,380.21,380.70,370.42,369.37,366.45,351.50,351.32,364.31,387.23,398.56,405.09,403.84,403.85,393.25,L8
2020-02-24 22:17:35+00:00,412.12,376.91,375.90,359.97,360.56,369.72,368.88,372.81,380.82,379.01,375.36,371.16,375.46,361.63,360.96,351.15,343.04,342.57,344.33,347.88,355.35,365.03,353.81,354.19,358.29,353.21,351.41,344.63,356.05,365.74,359.62,358.67,358.52,362.41,362.61,371.15,369.17,377.85,373.17,379.79,381.09,378.77,381.62,389.26,381.75,380.67,371.59,369.59,367.12,353.17,353.94,365.84,391.23,401.77,406.89,406.18,406.37,393.86,L8
2020-03-27 22:17:20+00:00,412.33,380.56,378.10,362.06,362.16,372.15,369.81,372.48,382.18,379.41,375.44,372.63,376.25,362.03,363.16,352.07,343.88,342.96,345.37,348.69,355.68,365.93,353.94,354.49,359.03,353.29,350.91,344.56,355.61,365.10,358.09,357.68,357.22,361.53,362.83,371.38,369.90,378.36,373.28,380.31,381.96,379.08,382.62,390.34,382.71,380.74,372.53,369.50,366.67,354.62,354.77,366.85,393.80,403.26,407.63,406.50,408.13,393.75,L8
2020-07-01 22:17:22+00:00,414.48,391.60,380.90,370.97,374.06,385.64,369.28,372.09,379.13,379.96,374.76,373.39,382.75,366.94,364.46,357.69,348.05,346.77,350.25,350.95,358.94,368.97,356.01,356.85,362.50,355.30,349.79,344.18,355.65,364.44,357.06,355.20,354.95,360.84,365.58,377.33,377.62,380.51,374.14,381.11,382.80,380.33,384.24,387.34,379.71,376.28,375.21,367.71,362.17,353.05,355.39,363.62,395.30,402.94,404.52,405.46,406.89,392.61,L8
2020-09-03 22:17:46+00:00,408.55,388.32,387.94,371.59,374.68,387.33,365.28,364.05,369.97,374.32,366.36,364.86,376.46,362.64,358.90,349.00,339.33,335.49,346.30,345.58,348.75,362.41,349.00,350.74,353.73,351.02,344.29,335.82,350.34,358.55,345.02,344.81,347.27,350.45,352.89,362.71,361.20,369.11,363.50,371.09,373.03,367.66,378.49,379.40,366.59,363.58,362.85,354.84,348.28,338.44,340.21,347.79,377.49,387.27,391.56,391.87,395.28,388.81,L8
2021-01-25 22:17:44+00:00,416.39,380.57,386.40,368.71,371.85,381.55,374.57,374.88,378.21,378.19,370.05,368.47,370.95,357.38,357.70,347.32,335.75,336.74,344.27,343.72,346.53,357.60,349.03,348.74,349.90,349.66,346.89,336.88,352.51,360.07,347.79,346.53,350.80,352.09,353.11,363.05,358.11,363.55,361.48,368.16,367.82,363.84,369.58,377.41,361.00,358.71,350.41,348.71,348.31,336.75,341.19,356.56,377.29,390.34,393.43,394.19,396.27,392.96,L8
2021-05-01 22:17:07+00:00,425.27,380.59,389.40,376.43,374.00,382.86,379.79,384.06,391.15,385.85,383.67,383.14,379.54,361.78,364.13,356.76,344.53,346.39,347.47,352.12,356.83,365.68,354.79,352.54,356.23,353.33,350.75,345.01,356.33,363.91,353.92,353.87,355.45,359.56,360.17,369.72,364.02,372.52,367.77,376.59,375.52,373.50,373.92,381.80,368.14,366.21,360.09,359.72,357.95,348.68,351.45,373.52,394.11,406.84,408.93,407.73,404.63,397.08,L8
2021-05-17 22:17:12+00:00,419.94,375.92,385.53,371.54,369.12,378.39,374.16,380.43,387.19,381.56,381.22,379.29,376.96,360.17,362.32,354.63,344.33,343.34,345.01,350.04,356.10,364.68,353.17,348.65,353.47,351.39,347.42,340.74,353.12,362.06,351.84,351.31,353.55,357.72,359.37,367.58,363.09,370.93,365.91,374.03,373.47,370.43,371.05,378.76,366.65,365.56,360.98,360.20,357.48,348.15,349.21,370.33,393.55,405.22,407.47,405.11,400.96,389.86,L8
2021-07-04 22:17:29+00:00,411.68,371.92,379.89,363.07,362.19,371.69,368.34,371.32,378.23,374.59,370.69,367.38,367.68,351.78,355.24,347.64,335.87,335.04,339.33,343.85,350.19,360.28,349.81,347.13,350.77,348.92,342.50,334.92,348.08,356.31,346.21,344.66,345.26,349.45,351.49,360.01,353.85,364.69,359.29,366.76,366.89,363.45,364.10,370.69,357.79,356.79,350.86,350.74,347.43,338.79,340.64,359.15,382.80,396.64,400.47,400.73,395.35,385.84,L8
2021-08-21 22:17:46+00:00,397.35,366.45,372.84,352.70,354.23,364.29,360.82,361.42,371.20,369.74,361.83,355.66,359.04,347.62,349.71,342.20,330.73,329.72,336.21,340.18,346.52,357.55,346.12,343.25,346.92,345.82,338.07,328.38,341.61,351.25,341.00,339.11,338.76,339.96,341.67,350.70,349.35,362.98,350.43,360.88,360.23,356.69,357.00,362.26,350.47,349.67,343.57,343.27,337.95,329.20,330.35,347.41,372.08,393.51,398.61,398.57,391.63,381.12,L8
2021-10-24 22:18:01+00:00,398.11,368.68,372.08,352.26,353.34,363.82,358.41,359.45,370.10,370.83,362.01,354.25,354.70,344.25,347.74,340.42,329.14,328.44,336.21,340.18,346.52,357.55,346.12,343.25,346.92,345.82,338.07,328.38,341.61,351.25,341.00,339.11,338.76,339.96,341.67,350.70,349.35,362.98,350.43,360.88,358.23,355.27,354.13,359.32,348.65,348.94,343.58,343.35,337.21,327.85,329.11,344.93,371.73,390.89,394.80,396.78,390.61,381.12,L8
2021-11-09 22:17:58+00:00,395.39,369.44,368.79,348.50,350.28,363.05,356.08,355.16,367.58,369.70,358.73,348.65,350.80,339.30,343.10,336.15,325.75,325.75,333.96,338.14,342.35,354.12,342.11,340.34,344.02,342.44,337.69,325.26,337.01,346.03,336.79,336.12,336.67,336.21,336.31,343.83,346.25,356.49,346.79,357.50,355.67,350.93,351.56,354.90,346.05,346.83,342.91,341.55,335.13,324.03,327.33,343.45,368.66,387.46,392.43,395.26,389.12,379.56,L8
