dates,satname,nzd0547-0000,nzd0547-0001,nzd0547-0002,nzd0547-0003,nzd0547-0004,nzd0547-0005,nzd0547-0006,nzd0547-0007,nzd0547-0008,nzd0547-0009,nzd0547-0010,nzd0547-0011,nzd0547-0012,nzd0547-0013,nzd0547-0014,nzd0547-0015,nzd0547-0016,nzd0547-0017,nzd0547-0018,nzd0547-0019,nzd0547-0020,nzd0547-0021,nzd0547-0022,nzd0547-0023,nzd0547-0024,nzd0547-0025,nzd0547-0026,nzd0547-0027,nzd0547-0028,nzd0547-0029,nzd0547-0030,nzd0547-0031,nzd0547-0032,nzd0547-0033,nzd0547-0034,nzd0547-0035,nzd0547-0036,nzd0547-0037,nzd0547-0038,nzd0547-0039,nzd0547-0040,nzd0547-0041,nzd0547-0042,nzd0547-0043,nzd0547-0044,nzd0547-0045,nzd0547-0046,nzd0547-0047
2005-09-10 22:08:55+00:00,L5,327.54,316.48,322.04,319.34,311.55,328.99,351.69,358.66,366.37,384.65,381.22,374.08,369.72,366.94,361.46,352.29,345.03,340.75,340.63,343.57,345.88,343.56,340.72,335.57,336.05,344.40,344.59,349.70,349.22,353.74,357.83,364.40,364.42,374.13,377.06,380.47,382.40,376.93,372.24,375.27,384.46,388.62,390.08,385.12,389.02,393.18,389.54,385.14
2005-09-27 22:03:40+00:00,L7,,,,,,319.87,340.91,354.13,360.60,368.11,371.89,367.58,356.31,354.25,356.41,349.99,,,,,,,,,325.22,333.82,333.20,330.43,336.79,351.14,357.97,362.16,369.00,,,,,,,369.82,373.89,373.08,378.76,377.11,380.22,378.34,379.32,
2005-11-13 22:09:08+00:00,L5,354.31,353.86,362.03,367.95,369.66,373.56,373.57,378.67,386.28,396.43,395.30,378.32,367.01,363.64,360.07,359.13,356.05,352.52,357.04,365.10,362.30,357.37,357.01,359.01,358.51,361.62,363.32,352.21,350.36,352.46,363.30,368.23,371.43,372.03,372.10,381.52,384.85,384.89,387.04,383.95,388.02,387.73,382.21,380.24,384.19,387.27,390.17,384.84
2006-02-09 22:10:49+00:00,L7,379.27,377.26,380.16,377.85,377.59,391.05,399.11,,,,,,399.45,392.30,385.47,376.92,370.30,368.51,377.62,374.22,374.41,370.19,371.26,369.34,367.37,366.98,369.89,,,,380.09,383.78,383.90,389.36,390.31,392.30,392.90,394.41,394.50,389.49,392.53,394.02,,,,390.97,384.64,373.02
2006-02-17 22:11:22+00:00,L5,391.55,384.45,384.28,387.60,394.66,399.46,415.49,421.13,431.33,448.57,447.14,431.07,416.09,412.64,406.88,400.34,393.02,387.67,390.70,390.34,391.09,387.72,384.39,379.02,379.01,380.64,383.57,384.76,384.45,392.84,393.88,399.87,396.90,406.99,401.86,403.42,405.14,407.75,404.03,404.52,404.97,407.33,411.29,407.47,408.07,411.65,415.71,
2006-02-18 22:04:40+00:00,L7,,157.78,,,,,,,,,,396.97,394.89,385.59,382.45,379.99,375.40,370.49,380.49,379.23,380.42,374.55,,,,,,,,375.73,380.69,384.29,382.91,387.49,395.84,396.47,398.93,,,,,,,,396.23,399.45,400.16,383.69
2006-03-22 22:04:42+00:00,L7,334.98,304.10,328.17,312.79,293.12,312.54,326.82,334.75,364.09,74.63,291.47,,,,,,,,,332.14,334.83,331.98,330.81,335.87,339.39,338.98,340.93,336.33,,,,,,,,,,,,,,,,,,,,
2006-03-29 22:10:52+00:00,L7,441.01,448.59,451.63,439.01,435.34,414.89,462.71,467.26,456.16,464.18,469.34,467.93,454.89,441.73,441.17,,,,435.94,435.47,416.86,414.71,408.62,401.37,399.84,409.06,401.63,400.23,406.24,406.55,411.75,413.23,,,412.46,410.45,415.67,420.29,416.47,417.40,423.90,431.43,432.46,429.68,429.16,435.58,439.68,
2006-04-15 22:06:18+00:00,L5,371.23,374.45,384.41,382.10,387.41,387.96,385.02,390.57,392.04,399.13,402.61,403.79,399.55,389.27,384.13,387.28,376.85,369.43,374.48,366.18,369.09,368.01,372.51,365.69,367.72,374.13,370.65,371.87,378.40,384.33,386.48,389.57,391.96,390.93,388.79,388.97,394.95,400.47,401.77,401.07,405.18,407.85,406.58,404.46,399.77,404.26,405.51,394.83
2006-04-22 22:12:36+00:00,L5,349.28,344.49,361.91,359.90,357.27,374.79,365.88,380.26,376.68,394.33,395.77,388.53,378.67,365.91,362.70,355.58,348.03,341.62,346.07,345.07,346.45,341.40,344.70,351.57,353.72,356.53,354.70,352.21,359.12,363.94,357.22,357.52,357.26,364.16,359.69,364.39,362.79,380.08,376.41,381.27,381.83,387.90,389.54,386.24,374.81,376.79,369.63,351.96
2006-05-17 22:06:45+00:00,L5,,,374.53,374.25,387.85,386.72,388.04,403.11,410.36,414.13,417.21,417.94,411.69,406.63,395.94,378.57,367.00,361.44,352.28,363.32,365.26,362.48,362.47,370.88,366.62,365.93,367.14,364.26,368.31,376.09,376.62,383.74,378.97,379.17,376.24,385.94,384.63,384.95,390.93,388.54,388.18,404.31,401.11,403.53,406.80,412.60,414.94,403.54
2006-06-01 22:10:50+00:00,L7,484.18,445.97,116.85,144.71,104.87,,,,,,,,,,,,,,,,,,,,,,635.41,588.36,633.98,,,601.85,629.54,589.75,522.34,617.90,,,,636.68,595.37,642.30,,,,,,
2006-06-25 22:13:31+00:00,L5,,,,,,370.70,393.31,390.38,403.27,407.24,407.92,394.51,383.94,376.09,367.44,365.58,369.37,366.26,356.71,360.79,356.03,351.25,370.12,369.76,362.55,360.40,359.17,354.67,353.44,363.18,367.88,369.90,381.72,380.27,379.41,384.51,386.94,395.08,396.64,393.64,386.70,388.79,387.30,,,393.57,394.92,416.60
2006-06-26 22:04:32+00:00,L7,106.03,69.01,,,,209.28,,,,,,,,399.48,397.75,398.14,392.21,393.11,397.24,382.82,387.07,397.50,,,,,,,,,401.42,403.54,395.85,401.08,407.77,416.02,418.90,417.31,,,,,,,,,,
2006-07-12 22:04:25+00:00,L7,117.53,73.78,,,313.70,262.80,,,,,,,,,,356.86,358.50,360.31,358.59,357.19,364.53,367.92,376.66,376.21,,,,,,,,379.77,381.32,379.43,381.77,392.59,405.16,413.47,410.93,411.31,,,,,,,,
2006-07-19 22:10:32+00:00,L7,133.41,77.37,,,278.88,328.53,342.48,354.25,368.43,380.50,380.78,373.83,364.77,359.01,352.20,,,326.27,333.02,331.16,330.69,330.16,331.41,335.63,335.01,341.08,342.48,336.14,341.11,346.65,353.06,357.45,,,355.20,359.15,364.25,373.76,368.17,366.72,378.18,380.76,384.45,382.23,375.52,381.50,374.88,
2006-07-27 22:13:58+00:00,L5,,373.29,378.50,381.43,378.22,387.40,390.57,404.07,418.73,429.56,430.28,424.23,414.14,399.70,388.95,386.38,372.35,366.31,375.12,379.06,379.25,373.70,373.83,368.82,365.21,370.39,369.84,370.41,370.22,379.44,389.02,386.02,386.57,385.30,392.85,405.52,406.33,398.98,399.63,390.12,398.49,402.22,403.01,406.76,424.07,427.62,426.59,429.15
2006-08-04 22:10:28+00:00,L7,136.39,84.89,324.04,320.41,332.93,348.38,360.67,367.36,373.55,,105.48,,,351.40,350.57,339.69,331.33,328.42,329.63,334.11,333.98,330.92,332.87,339.89,342.03,344.61,344.09,342.32,,,352.62,355.92,354.25,357.62,357.92,365.59,375.57,377.29,381.07,378.74,381.12,382.98,384.07,,,384.58,382.54,362.67
2006-08-05 22:08:18+00:00,L5,,,343.39,338.70,343.20,358.54,377.08,384.70,397.42,404.87,405.57,392.76,381.57,371.85,354.36,347.69,341.10,340.92,344.89,348.86,347.31,346.79,354.65,354.47,355.56,365.57,360.73,365.18,365.40,377.14,371.23,371.37,367.23,374.00,373.29,381.22,390.12,399.44,390.21,387.11,396.57,398.18,401.55,397.51,405.94,399.12,394.81,372.60
2006-08-28 22:14:23+00:00,L5,331.48,324.46,321.63,323.70,325.35,345.00,358.70,364.07,381.27,386.30,386.63,382.13,368.64,363.49,360.28,350.12,344.80,339.37,344.37,345.68,344.14,341.35,342.28,335.87,337.45,342.38,341.31,339.72,345.14,354.75,368.36,372.55,370.96,370.89,378.63,380.46,388.89,390.70,374.76,375.76,380.63,380.83,382.96,381.24,383.51,397.41,398.74,385.65
2006-09-06 22:08:43+00:00,L5,358.97,354.18,356.47,368.48,373.27,387.23,393.39,407.63,415.22,415.70,410.08,398.58,391.16,385.82,372.60,359.75,353.98,350.52,356.01,356.88,358.98,347.86,347.73,358.95,364.71,369.92,370.70,366.05,365.07,371.54,377.85,375.99,374.13,376.29,382.70,391.89,396.33,397.04,398.76,397.59,400.92,403.95,401.67,390.44,391.92,395.42,392.51,387.14
2006-09-13 22:14:35+00:00,L5,313.03,304.55,311.52,308.67,304.98,328.89,345.61,355.09,363.43,373.74,378.20,371.44,363.97,359.38,352.19,344.08,337.79,332.09,331.17,330.70,316.81,314.74,315.36,320.39,324.18,328.90,329.57,331.97,343.39,348.68,350.29,357.39,357.17,363.12,362.57,358.56,351.95,361.32,359.08,358.62,362.54,364.40,380.46,384.43,385.73,379.25,376.36,358.98
2006-09-14 22:04:09+00:00,L7,98.14,,,,,,,338.86,360.91,371.74,378.93,366.61,357.80,350.37,341.43,333.71,325.84,322.22,322.59,,,,,,,,326.04,325.00,329.29,330.39,338.01,348.01,345.18,351.73,347.36,,,,,,,,366.14,361.16,363.73,358.08,361.14,344.98
2006-10-24 22:08:50+00:00,L5,,,,,326.73,375.99,363.21,384.29,404.06,417.42,414.22,395.23,380.84,377.50,384.21,388.24,385.94,374.27,370.93,357.76,351.93,356.07,361.24,362.26,359.52,364.13,365.55,361.38,366.86,370.65,378.90,381.15,382.08,379.50,382.60,384.13,387.93,390.60,389.01,389.53,397.92,395.87,402.88,396.11,395.77,396.66,400.02,406.45
2007-01-04 22:04:49+00:00,L7,,,,393.32,379.97,401.30,417.27,412.84,422.15,423.90,418.12,400.57,383.75,377.71,394.30,397.15,385.66,,,,,,,,,362.79,365.38,371.78,378.37,390.63,394.11,399.94,400.02,402.29,,,,,,,398.02,400.28,406.13,400.12,403.01,414.68,429.12,
2007-01-12 22:09:53+00:00,L5,352.63,350.23,357.32,354.54,356.40,375.43,380.92,390.29,397.55,396.51,391.79,380.54,367.51,357.77,357.55,359.85,359.96,356.75,358.13,350.34,356.51,346.02,344.36,342.08,340.01,341.54,344.84,354.73,361.13,373.98,372.51,376.14,376.69,378.64,377.97,373.30,374.11,374.13,371.71,372.71,372.40,383.07,383.19,380.37,374.48,374.39,380.84,381.79
2007-02-04 22:15:45+00:00,L5,417.65,424.51,421.63,429.85,420.39,390.00,431.32,426.66,425.23,431.43,432.65,417.16,405.17,404.33,371.53,363.77,,,,,,,,,,,,,,373.94,377.74,375.90,388.11,384.18,384.63,387.18,389.01,404.42,402.00,399.02,408.53,413.90,418.09,409.89,397.64,394.98,400.65,403.79
2007-03-09 22:05:07+00:00,L7,,164.45,144.54,,,,,,,402.12,408.52,398.55,386.85,378.16,372.82,372.25,371.25,364.43,366.75,368.10,,,,,,,,,366.92,377.82,381.65,385.69,393.69,394.83,393.06,394.23,,,,,,,,387.60,380.53,377.42,374.23,384.66
2007-05-19 22:11:07+00:00,L7,,,,,,,,,,,,,,387.35,380.28,380.76,370.25,367.40,368.25,369.14,375.79,375.27,378.54,383.87,381.30,381.65,117.07,,366.33,376.97,377.35,378.79,381.57,382.74,397.05,397.57,404.35,406.29,400.79,398.52,403.01,,,,,,,
2007-07-06 22:11:01+00:00,L7,112.32,73.96,,,345.29,245.11,65.47,,393.87,403.83,399.91,389.59,385.12,379.23,368.34,355.61,349.40,346.05,351.31,349.56,349.49,345.07,344.49,349.07,355.39,,111.98,352.79,348.38,354.85,360.79,362.34,360.49,359.87,365.12,368.38,375.53,376.14,371.08,377.84,,,392.08,391.82,395.98,400.61,400.55,387.67
2007-07-15 22:04:48+00:00,L7,,,,,,398.02,390.60,403.12,432.32,441.52,443.95,433.25,424.40,418.11,400.37,398.90,388.63,383.01,67.09,65.66,,,,,,380.15,373.54,376.37,377.31,380.74,383.82,385.70,385.12,380.25,,,,,,,391.07,398.18,403.54,,417.38,432.31,,535.81
2007-08-07 22:10:52+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-09-01 22:04:31+00:00,L7,141.41,85.39,58.61,,,,,379.83,388.20,395.47,400.73,391.83,379.90,377.21,369.20,359.70,348.69,346.56,347.39,,,,,,,,347.75,351.90,357.50,360.48,358.46,357.08,358.78,358.42,360.92,,,,,,,368.23,374.36,376.58,384.15,395.50,403.79,410.14
2007-09-09 22:08:08+00:00,L5,306.79,312.31,322.73,316.66,325.77,334.35,344.52,360.71,377.64,385.47,386.37,376.74,369.15,363.69,353.17,349.59,344.27,335.41,335.43,333.18,327.31,318.27,322.75,329.29,332.14,331.58,333.92,338.03,346.41,347.72,348.00,347.56,349.26,350.91,347.74,345.37,345.02,344.59,354.61,350.08,355.20,359.34,370.94,368.85,373.57,376.89,384.65,387.75
2007-11-20 22:04:46+00:00,L7,313.59,311.20,316.09,320.77,327.25,336.52,345.38,358.39,369.89,380.64,382.64,,,,,,,,,334.96,337.37,335.94,335.62,338.47,337.50,337.89,336.38,339.94,337.82,,,,,,,349.18,347.37,346.08,349.14,348.69,346.26,355.16,360.15,,,,,
2007-12-22 22:04:56+00:00,L7,348.69,358.77,370.01,373.94,374.14,394.50,394.97,394.24,396.31,400.33,,,,,,,,,361.48,361.17,355.35,351.56,355.74,355.47,354.55,354.35,353.87,351.77,,,,,,,362.44,362.24,360.05,357.47,359.95,358.54,364.14,367.91,376.28,,,,,
2008-04-12 22:04:44+00:00,L7,,,,,,,343.27,355.87,364.99,376.14,377.42,369.88,365.23,355.05,349.22,342.42,331.67,326.71,,,,,,,,335.43,335.63,331.96,335.78,338.38,341.37,342.64,352.03,347.77,,,,,,,359.05,363.90,373.13,365.12,368.98,371.64,371.38,357.39
2008-05-05 22:10:50+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-06-06 22:10:36+00:00,L7,339.55,255.50,269.26,255.24,458.75,498.48,369.52,343.41,568.85,570.04,406.59,395.34,387.33,407.64,343.87,343.51,82.93,144.88,353.39,331.77,350.31,375.72,379.20,373.59,387.14,341.55,329.93,357.54,331.87,351.18,375.31,361.51,215.33,,377.00,371.96,382.96,375.05,369.08,390.69,383.82,396.87,386.42,,,377.48,,
2008-06-22 22:10:26+00:00,L7,,,,,302.56,333.98,344.04,370.91,374.24,370.74,384.20,379.42,371.09,365.63,363.06,342.77,336.15,263.37,236.07,,340.07,336.38,344.38,345.01,342.06,362.49,360.25,363.74,364.37,372.16,378.85,374.80,375.45,369.23,,380.63,379.86,378.99,366.83,373.98,379.64,384.26,387.12,,392.08,389.27,,382.96
2008-07-08 22:10:15+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,345.32,346.97,352.98,,,,,342.49,355.60,377.50,372.60,379.20,140.57,,400.96,,398.29,402.57,392.10,382.48
2008-07-17 22:03:58+00:00,L7,,,,,,,,,,,,60.87,136.84,128.94,,,,,349.79,349.91,346.91,349.08,357.56,359.75,354.27,359.18,358.81,358.66,220.70,,,,,,,,,,,,,,,,,,,
2008-08-09 22:09:59+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-10-12 22:09:25+00:00,L7,319.17,301.42,302.48,309.02,289.59,317.81,340.59,355.64,363.69,370.12,369.68,363.65,358.44,354.15,349.97,,,,339.98,345.50,347.42,343.36,342.93,343.26,346.93,352.15,350.92,350.75,353.01,360.37,362.33,,,,364.38,367.88,368.87,371.76,364.02,363.98,369.38,374.91,380.95,386.99,389.93,389.03,,
2008-10-28 22:09:41+00:00,L7,314.69,,,,,325.12,340.83,351.79,365.09,374.99,377.37,373.42,363.99,358.65,352.91,345.10,340.55,338.98,343.28,349.02,353.08,354.09,,,351.60,356.56,358.24,359.06,361.58,366.02,368.99,371.85,372.45,372.16,369.53,376.75,378.34,380.24,,,370.41,377.15,380.45,387.52,391.43,393.83,390.57,383.67
2008-11-13 22:09:55+00:00,L7,,,,,337.89,363.96,370.42,377.14,386.78,390.53,404.15,406.70,396.92,367.64,366.07,361.74,350.65,352.20,363.98,365.22,363.53,,,,370.67,369.22,367.20,362.67,362.40,365.99,371.85,386.19,383.47,382.97,387.64,386.10,387.40,,,378.85,383.07,403.42,392.25,387.41,394.90,395.69,400.84,406.01
2008-11-14 21:58:16+00:00,L5,371.83,363.96,375.83,381.46,372.77,392.72,388.24,387.74,395.67,400.83,415.66,423.87,417.18,384.92,373.18,380.55,368.70,369.38,375.36,373.20,370.85,403.36,408.18,401.33,388.46,382.44,377.12,370.26,372.38,376.88,384.15,389.64,393.81,387.86,391.42,392.78,391.83,391.22,390.41,388.58,396.86,406.86,408.09,400.91,402.78,411.87,414.23,415.46
2009-02-09 22:06:31+00:00,L5,382.23,383.84,372.46,351.20,352.59,356.58,367.85,387.44,405.50,426.38,434.35,429.57,415.04,408.98,401.60,390.23,380.45,375.14,379.97,393.00,384.54,389.86,393.72,388.20,383.18,385.74,385.34,381.34,382.93,385.14,383.44,390.63,397.18,388.75,383.63,388.52,389.26,399.66,395.55,392.42,400.26,405.26,411.55,404.11,397.26,392.87,391.50,
2009-03-14 22:04:45+00:00,L7,369.25,363.61,365.36,360.93,355.84,371.77,,,,,,,,,,,376.57,371.62,373.70,376.76,373.15,372.07,373.84,370.59,369.38,,,,,,,,382.23,381.47,381.10,380.93,380.90,380.25,377.37,382.19,380.73,,,,,,,
2009-05-01 22:05:01+00:00,L7,,,327.41,321.02,332.81,338.08,336.42,353.22,362.32,365.88,369.21,92.14,,,,,,,,336.11,337.14,334.35,331.54,340.22,351.18,356.81,357.60,354.43,,,,,,,352.39,357.06,356.48,359.57,361.02,362.82,365.91,369.08,376.91,,,,,
2009-07-11 22:11:07+00:00,L7,,,299.18,300.15,334.74,357.51,365.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.98,414.54,420.47,406.48,409.13,406.88,407.52,417.25,,
2009-08-05 22:04:48+00:00,L7,124.48,78.02,332.82,253.50,224.68,105.90,,,,,,,,382.45,378.07,375.23,370.54,356.97,364.88,361.25,360.75,371.56,380.32,145.42,140.39,,,,,,378.96,384.33,383.52,388.06,386.54,385.98,387.94,393.78,,,,,,,,394.83,410.46,426.54
2009-08-21 22:04:47+00:00,L7,384.41,415.52,415.84,437.17,411.79,414.54,398.84,417.48,427.21,421.19,444.24,,,,,,,,,464.44,458.53,437.86,442.15,445.46,447.32,404.13,398.16,385.81,389.80,,,,,,,415.68,416.50,418.29,417.80,417.84,429.42,441.02,423.03,,,,,
2009-08-28 22:10:57+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-09-22 22:04:45+00:00,L7,,,,,,,,,,,,,,,,372.01,,,,,,,,384.14,379.24,387.89,387.74,384.31,385.76,395.31,400.91,406.26,,,,,,,,406.79,405.14,407.00,407.38,399.73,404.30,410.26,406.64,
2010-01-27 22:11:38+00:00,L5,,,,,,366.14,370.30,378.27,396.65,407.84,410.03,396.56,387.81,383.18,380.72,374.62,368.67,355.60,352.59,353.87,358.35,357.28,365.25,368.38,375.41,371.31,364.49,352.59,362.65,377.81,375.05,367.38,371.49,390.07,394.16,395.92,391.98,393.19,390.54,391.74,390.78,392.73,401.51,398.64,402.92,400.57,394.96,381.79
2010-01-28 22:06:19+00:00,L7,339.45,335.35,338.18,346.80,362.39,,,,,,,,,,,383.64,372.91,361.10,359.16,360.79,364.82,369.72,374.56,379.65,,,,,,,,401.43,397.66,403.04,400.95,402.67,399.89,400.06,396.81,397.38,,,,,,,408.56,398.85
2010-02-05 22:05:29+00:00,L5,316.64,314.20,314.55,313.57,324.80,335.25,353.27,364.61,375.72,390.15,393.49,383.43,376.08,370.68,370.39,363.41,352.89,345.16,344.08,349.86,352.42,358.52,354.64,356.57,358.72,361.94,357.42,354.52,355.15,364.21,385.57,389.41,384.64,387.62,386.44,387.39,384.97,385.01,382.14,378.76,384.90,384.59,386.76,388.83,389.90,399.44,399.25,
2010-02-13 22:06:30+00:00,L7,349.45,159.65,122.59,,,,,,,,,409.64,397.33,,,,,351.18,352.49,355.76,360.73,368.82,,,,,,,,,,,,,,,,,,,,,,412.47,410.22,410.09,408.83,
2010-02-20 22:12:45+00:00,L7,324.64,329.79,339.80,339.58,355.53,364.72,368.60,383.26,396.50,,,,,,,,,,,,,,,,,379.37,373.29,,,,387.29,390.10,391.43,395.00,393.51,395.70,397.43,402.47,396.54,401.30,400.41,404.43,,,,402.07,397.81,379.71
2010-04-09 22:13:00+00:00,L7,344.58,334.26,341.73,335.54,350.34,362.08,368.25,384.44,395.03,403.66,403.24,,,,,357.01,355.45,355.65,354.86,359.07,360.89,356.40,356.87,358.96,360.07,362.86,368.19,366.67,368.51,,,386.72,381.38,386.16,385.83,392.40,393.46,394.17,392.50,390.94,392.35,399.51,404.99,,,,395.08,380.46
2010-06-21 22:06:46+00:00,L7,567.50,422.19,421.79,436.32,362.57,321.96,345.04,262.40,248.57,171.92,145.26,,,,,435.25,561.40,639.72,597.85,384.15,332.17,594.52,614.13,457.76,358.88,242.59,191.02,,,,628.91,624.56,435.07,474.14,615.02,629.28,587.25,518.69,511.94,430.87,204.28,,,,,,,
2010-07-07 22:06:49+00:00,L7,,,,,,,319.32,336.37,361.47,370.90,372.72,364.63,359.41,348.21,343.58,332.61,327.92,317.14,,,,,,,,326.92,329.64,330.70,331.35,337.94,344.15,348.38,349.81,196.15,,,,,,,378.91,386.46,387.79,,390.57,384.05,384.42,370.59
2010-07-23 22:07:13+00:00,L7,,,,334.04,345.08,357.32,356.39,372.11,388.53,402.03,405.73,401.94,385.74,378.83,374.47,367.34,,,,,,,,,352.51,360.11,358.66,361.57,373.45,375.91,381.20,379.81,,,,,,,,399.25,407.40,410.14,413.44,415.38,415.11,411.48,411.35,
2010-08-15 22:13:00+00:00,L7,323.03,330.39,339.42,342.50,349.91,356.84,356.73,364.34,373.40,381.80,383.96,,,,,353.77,349.65,346.96,348.09,342.16,335.89,328.99,330.27,339.40,346.12,344.92,350.51,349.68,349.11,,,357.31,360.25,360.72,364.71,365.34,377.11,378.20,386.01,391.45,393.80,396.46,406.90,397.65,,,386.78,377.51
2010-08-31 22:13:03+00:00,L7,347.87,338.33,346.75,348.57,353.50,363.86,361.65,365.79,373.30,,114.64,,356.28,360.07,357.41,355.37,349.27,346.53,348.00,344.39,336.75,327.40,325.62,328.93,336.45,337.59,340.50,,,356.97,357.83,363.75,358.13,360.67,360.97,364.26,372.24,374.96,374.53,377.70,381.16,385.43,,,390.91,387.11,383.14,363.91
2010-09-09 22:07:17+00:00,L7,146.35,219.84,177.70,122.05,96.44,,,,,,391.82,390.40,377.57,376.41,384.68,384.81,376.92,365.99,375.01,364.66,362.97,,,,,,,,362.35,369.79,374.93,380.09,382.71,382.83,382.53,382.33,,,,,,,401.67,392.73,396.79,395.53,391.66,386.61
2010-10-11 22:06:57+00:00,L7,361.52,339.33,356.59,353.12,370.48,374.92,375.13,382.82,386.87,390.89,397.55,396.11,382.04,,,,,,,,,342.33,345.62,350.29,345.65,350.18,349.99,347.26,349.53,357.08,,,,,,,381.38,389.81,387.09,387.91,397.81,410.73,407.90,405.32,,,,
2010-10-26 22:10:38+00:00,L5,345.59,344.16,355.28,354.24,365.32,365.86,364.51,367.00,377.16,396.95,395.85,390.95,383.13,373.83,366.90,346.68,338.97,333.41,337.63,336.39,338.95,344.49,352.48,358.02,355.99,357.94,355.91,358.06,361.13,369.36,376.74,379.08,368.85,370.01,374.05,373.98,380.83,388.27,396.08,402.12,408.57,412.95,421.38,421.54,418.08,418.88,412.54,400.69
2010-11-28 22:07:29+00:00,L7,,,,,,,330.74,353.79,358.91,370.04,372.45,363.49,357.88,351.82,347.71,337.06,328.85,321.42,320.54,,,,,,,329.94,330.73,328.64,333.28,343.08,346.79,355.04,352.58,357.32,,,,,,,367.89,367.73,375.63,366.81,369.54,373.76,362.94,347.76
2010-12-22 22:04:29+00:00,L5,383.91,388.70,390.86,390.02,396.02,402.21,412.65,412.64,419.60,429.69,431.11,424.99,419.33,414.20,404.12,394.39,378.90,370.54,379.00,376.13,372.42,386.13,394.87,386.78,376.55,376.71,371.79,371.88,371.57,389.00,394.80,399.06,396.92,401.65,402.74,,,,,,,,,,,,,
2011-01-31 22:08:23+00:00,L7,347.89,343.33,349.18,343.84,344.51,,,151.02,188.59,122.83,,,,,,348.38,336.58,325.26,331.18,336.22,343.20,341.59,338.43,343.06,342.81,214.12,,,,,,365.90,369.83,366.91,368.11,368.94,376.88,378.10,375.79,376.90,,,,,,,391.77,378.01
2011-02-16 22:08:03+00:00,L7,209.94,190.50,144.45,,,,,,,,,376.37,368.07,357.37,352.38,346.46,340.17,324.41,324.58,323.79,328.29,329.30,,,,,,,335.60,343.21,345.98,349.58,348.92,348.08,349.29,349.65,349.65,,,,,,,372.01,371.93,374.14,371.53,359.39
2011-03-04 22:08:09+00:00,L7,,,,,,,,,,,,,249.97,332.25,334.26,321.35,,,,,,,,,,,351.96,349.19,350.45,360.77,364.63,366.66,369.25,368.82,,,,,,,,384.41,385.45,383.11,383.84,381.07,380.67,372.44
2011-04-28 22:14:24+00:00,L7,366.22,352.06,366.12,344.10,360.11,376.34,380.89,388.68,395.39,393.28,405.07,397.69,390.61,390.36,387.96,373.66,361.44,356.59,357.32,,,369.90,373.62,368.28,365.71,372.11,373.09,375.48,365.38,370.77,370.70,376.52,381.29,387.36,382.25,,,398.86,395.65,394.68,406.29,405.17,414.20,411.62,406.95,411.18,412.57,395.75
2011-05-14 22:14:21+00:00,L7,123.03,90.51,49.88,245.95,319.26,333.57,330.25,338.49,347.44,357.28,360.99,354.77,355.01,348.89,346.96,336.38,328.31,323.14,321.02,335.05,,,332.58,334.92,330.72,339.84,339.42,341.14,338.80,342.98,349.70,345.09,353.09,351.79,355.32,350.94,122.43,362.89,365.78,358.59,373.87,370.08,377.57,370.96,378.04,374.80,363.93,338.67
2011-06-08 22:08:12+00:00,L7,142.01,87.87,,,,,,,,,,381.79,370.54,367.42,359.44,345.18,349.13,348.12,353.69,351.69,352.35,,,,,,,,352.96,361.83,367.46,370.34,378.67,379.07,379.22,378.14,378.75,,,,,,,394.23,395.97,392.09,385.85,370.95
2011-06-24 22:08:08+00:00,L7,,,,,301.87,344.71,350.68,356.96,367.24,377.06,381.03,59.87,,,,,,,,337.87,344.55,339.52,343.87,338.99,339.22,350.76,350.45,350.08,,,,,,,361.04,365.85,364.31,373.88,369.87,376.48,375.64,389.68,387.61,,,,,
2011-07-01 22:14:18+00:00,L7,110.26,75.25,,,374.78,375.82,378.91,383.94,392.59,408.26,412.25,401.66,391.39,371.43,374.35,372.60,379.18,374.82,375.31,370.23,,,358.03,358.85,367.51,375.33,368.84,366.49,365.71,386.34,385.66,387.30,388.69,388.86,386.43,381.01,,389.39,396.79,405.31,403.37,410.59,415.22,411.77,414.15,417.76,426.81,417.03
2011-07-10 22:08:07+00:00,L7,110.73,68.40,,,,,,,,326.94,331.59,323.04,318.38,334.28,309.08,309.95,298.59,300.64,307.57,,,,,,,,327.31,324.43,325.55,335.86,330.47,343.66,345.04,350.59,346.83,,,,,,,360.94,359.10,360.37,361.08,356.99,348.03,313.00
2011-08-18 22:14:11+00:00,L7,,507.87,,,,495.93,397.43,106.19,,624.05,640.22,635.79,393.55,379.28,370.14,357.48,363.94,625.69,593.07,637.46,387.71,399.63,370.80,,,350.73,353.06,358.37,374.19,371.22,367.02,363.70,373.16,368.20,363.43,360.70,363.84,362.55,,,379.84,389.99,387.48,388.95,393.36,393.36,395.19,397.80
