dates,nzd0547-0000,nzd0547-0001,nzd0547-0002,nzd0547-0003,nzd0547-0004,nzd0547-0005,nzd0547-0006,nzd0547-0007,nzd0547-0008,nzd0547-0009,nzd0547-0010,nzd0547-0011,nzd0547-0012,nzd0547-0013,nzd0547-0014,nzd0547-0015,nzd0547-0016,nzd0547-0017,nzd0547-0018,nzd0547-0019,nzd0547-0020,nzd0547-0021,nzd0547-0022,nzd0547-0023,nzd0547-0024,nzd0547-0025,nzd0547-0026,nzd0547-0027,nzd0547-0028,nzd0547-0029,nzd0547-0030,nzd0547-0031,nzd0547-0032,nzd0547-0033,nzd0547-0034,nzd0547-0035,nzd0547-0036,nzd0547-0037,nzd0547-0038,nzd0547-0039,nzd0547-0040,nzd0547-0041,nzd0547-0042,nzd0547-0043,nzd0547-0044,nzd0547-0045,nzd0547-0046,nzd0547-0047,satname
2005-07-09 22:04:02+00:00,351.28,340.25,346.39,350.58,341.87,356.74,359.39,371.74,378.64,389.42,394.86,391.75,390.38,384.74,378.10,371.55,367.18,355.82,348.28,347.92,352.57,350.90,355.10,362.42,359.42,360.72,358.87,355.69,360.93,370.47,375.42,380.26,383.95,383.94,380.31,381.07,384.73,386.13,386.06,380.72,388.48,398.87,399.12,399.95,403.43,404.50,402.60,399.64,L7
2005-07-16 22:10:12+00:00,347.33,340.98,350.79,350.09,345.72,355.36,361.02,374.34,381.51,392.67,398.09,392.47,390.03,381.17,375.71,368.74,366.18,356.74,349.63,352.72,356.28,353.26,356.57,366.12,359.68,359.98,357.91,355.75,361.01,369.62,374.66,379.16,383.63,385.88,383.91,385.78,388.46,391.53,391.37,387.50,393.44,399.92,399.98,401.79,405.90,408.02,406.68,402.12,L7
2005-07-25 22:04:01+00:00,347.33,340.98,350.79,350.09,345.72,355.36,361.02,374.34,381.51,392.67,397.47,391.06,386.63,378.97,373.36,367.57,364.96,356.03,349.63,351.06,354.57,353.26,356.57,366.12,359.68,359.98,357.91,355.75,360.27,368.61,373.52,378.11,382.81,384.72,384.22,386.92,388.46,391.53,391.37,387.50,393.44,399.92,399.98,399.70,404.61,407.83,405.86,402.43,L7
2005-08-09 22:08:46+00:00,347.33,340.98,343.48,343.72,339.24,353.01,359.33,372.53,379.55,390.66,394.72,388.66,383.27,375.41,369.47,364.37,362.37,354.48,348.34,349.66,352.24,348.65,353.37,362.35,356.53,356.39,355.25,353.64,358.14,366.31,370.75,375.19,381.33,382.93,382.82,385.57,386.63,389.65,388.70,385.12,388.05,394.66,394.29,399.70,398.99,400.89,399.71,398.37,L5
2005-08-17 22:10:06+00:00,345.12,335.48,331.07,333.22,333.31,340.64,353.31,373.43,380.16,392.37,394.50,388.49,382.39,374.32,368.05,362.77,360.37,354.48,348.34,347.36,349.58,345.30,349.90,358.74,353.87,355.07,353.63,352.33,355.86,365.57,370.02,373.76,380.09,381.54,380.71,383.67,386.88,393.25,390.33,386.64,387.39,394.61,393.62,398.42,398.16,400.38,399.16,396.64,L7
2005-08-25 22:08:52+00:00,345.12,335.48,318.11,323.54,333.31,336.73,351.68,369.79,376.24,388.69,390.54,388.49,378.18,371.20,364.54,360.12,358.63,352.18,346.11,346.08,347.31,342.73,346.50,356.11,351.30,353.07,352.06,351.00,354.27,365.57,370.02,373.76,380.09,381.54,380.71,383.67,386.88,389.45,387.37,385.07,386.17,393.48,393.21,396.30,397.28,398.64,399.16,396.64,L5
2005-08-26 22:03:51+00:00,345.12,335.48,318.11,323.54,333.31,336.73,351.45,369.06,375.57,389.07,390.53,387.63,378.34,371.40,364.90,360.14,358.29,351.88,346.11,346.08,347.31,342.73,346.50,356.11,351.30,352.73,351.42,350.95,353.72,364.58,369.32,373.00,379.38,381.10,380.71,383.67,386.88,389.45,387.37,385.07,386.24,392.28,393.23,393.61,395.86,398.92,400.37,396.97,L7
2005-09-10 22:08:55+00:00,341.26,332.14,320.26,324.64,330.12,336.73,352.58,369.09,375.64,389.40,390.17,387.05,377.27,370.58,364.25,359.38,357.71,351.47,346.04,346.55,347.90,343.95,346.77,354.51,350.07,352.09,350.66,350.94,353.60,363.46,367.98,371.57,377.68,381.08,381.01,384.07,387.19,388.36,385.75,384.33,385.55,390.99,392.50,391.96,394.00,396.89,398.79,396.67,L5
2005-09-27 22:03:40+00:00,333.58,321.40,312.82,317.49,323.70,334.22,352.35,369.18,375.54,388.76,389.51,386.04,375.81,369.59,364.94,359.96,358.50,351.98,346.27,346.89,347.92,343.53,346.23,354.48,347.95,350.93,349.93,349.44,352.73,362.84,368.38,372.32,379.10,381.61,382.47,385.55,388.49,388.36,385.75,384.03,385.50,390.38,392.19,391.45,393.83,396.79,398.96,396.67,L7
2005-11-13 22:09:08+00:00,345.71,342.34,318.12,325.18,338.44,339.77,354.27,370.26,377.05,390.39,390.74,385.17,372.58,366.88,364.10,357.76,354.99,349.87,346.02,348.16,347.64,344.68,347.13,350.97,345.71,349.08,349.50,349.44,350.44,360.38,365.75,369.95,376.36,379.72,380.90,385.76,384.87,387.47,384.22,383.42,384.56,387.52,388.18,386.81,389.28,393.22,395.34,391.82,L5
2006-02-09 22:10:49+00:00,357.19,354.42,330.12,336.16,358.15,340.79,356.81,364.93,371.53,388.80,386.21,382.45,373.46,368.92,364.67,357.84,353.55,350.78,353.58,353.07,351.88,349.27,349.58,351.68,347.57,351.43,350.35,346.98,347.06,358.04,368.08,372.90,376.71,381.21,383.31,388.25,390.20,387.34,385.28,384.53,387.11,389.66,390.96,385.90,390.93,395.23,397.29,388.76,L7
2006-02-17 22:11:22+00:00,363.50,358.51,343.35,347.99,363.86,357.61,369.94,372.34,379.55,394.58,393.04,389.23,377.73,374.33,370.16,363.97,360.27,355.22,359.51,362.37,361.32,358.09,356.92,357.00,352.61,355.74,356.01,353.24,353.10,363.51,371.24,376.16,378.71,384.31,385.67,389.76,391.66,387.91,386.91,385.90,389.00,390.70,393.08,388.26,392.42,395.91,398.08,390.18,L5
2006-02-18 22:04:40+00:00,363.50,358.51,343.35,347.99,363.86,357.61,369.94,372.34,379.55,394.58,393.04,389.89,379.34,375.27,371.16,365.56,361.90,356.86,362.55,364.56,363.88,360.12,356.92,357.00,352.61,355.74,356.01,353.24,353.10,365.09,372.23,376.93,378.88,384.22,387.04,390.44,392.45,387.91,386.91,385.90,389.00,390.70,393.08,388.26,392.53,395.81,397.66,387.68,L7
2006-03-22 22:04:42+00:00,366.03,369.52,365.16,375.00,378.30,373.91,385.69,388.17,396.26,408.48,408.89,394.86,388.23,382.98,379.74,374.43,371.44,367.55,374.83,368.36,368.76,364.53,362.15,362.09,357.10,359.61,361.09,354.73,359.44,369.04,376.05,380.61,381.87,386.72,388.03,391.43,393.46,394.13,393.79,389.00,391.72,392.59,393.00,390.52,393.28,395.02,395.73,381.18,L7
2006-03-29 22:10:52+00:00,366.03,369.52,365.16,380.80,384.06,385.95,402.47,410.26,412.50,422.28,423.15,398.79,398.58,392.28,387.32,377.10,371.44,367.55,383.34,368.36,368.76,368.04,365.62,364.12,365.46,368.10,368.81,363.98,372.65,375.44,381.34,384.86,381.99,386.72,388.38,390.70,393.37,395.00,394.36,392.69,396.76,398.98,400.96,398.10,397.31,397.10,396.87,381.18,L7
2006-04-15 22:06:18+00:00,363.69,364.42,363.94,374.98,379.66,382.01,393.91,399.91,401.95,422.28,423.15,395.29,395.12,388.61,383.17,375.76,368.72,364.12,379.56,364.83,365.65,364.93,363.15,360.77,363.31,366.57,366.82,362.52,370.63,374.45,380.09,383.34,380.94,383.76,385.63,387.60,390.81,392.72,392.80,391.33,395.68,397.71,398.91,396.23,394.76,394.67,394.09,377.00,L5
2006-04-22 22:12:36+00:00,364.07,365.43,367.77,377.47,380.10,384.38,393.41,400.27,401.19,421.54,422.55,397.69,395.83,388.05,383.31,375.17,368.40,363.50,376.72,364.68,365.58,364.67,363.57,362.51,364.08,367.28,367.03,363.30,371.06,374.97,378.61,381.60,379.49,383.62,384.31,386.66,389.19,393.39,392.57,392.15,395.65,398.58,399.76,396.96,393.94,395.18,394.17,377.99,L5
2006-05-17 22:06:45+00:00,365.31,367.00,366.85,374.92,380.13,384.00,392.82,402.07,402.92,421.47,423.53,402.91,400.01,392.26,386.23,376.41,367.97,362.73,374.64,362.50,364.08,363.38,362.15,362.00,363.70,366.35,366.18,363.51,372.69,377.28,379.22,382.42,378.95,382.56,383.19,385.58,387.45,391.40,391.42,391.12,394.04,399.54,401.58,399.66,395.91,396.59,395.13,377.41,L5
2006-06-25 22:13:31+00:00,365.31,367.00,366.85,374.92,380.13,379.33,389.65,396.88,399.74,414.09,415.87,398.68,395.57,388.11,381.45,372.71,365.75,360.81,370.86,360.16,360.95,359.87,360.72,360.55,361.85,363.91,363.76,360.30,367.42,373.50,376.39,379.31,377.40,379.80,380.83,383.56,385.50,389.77,390.22,389.53,391.22,396.06,397.14,399.66,395.91,393.79,392.27,379.41,L5
2006-06-26 22:04:32+00:00,365.31,367.00,366.85,374.92,380.13,379.33,389.65,396.88,399.74,414.09,415.87,398.68,395.57,387.02,380.56,373.52,366.40,362.19,372.07,360.32,361.49,361.21,360.72,360.55,361.85,363.91,363.76,360.30,367.42,373.50,377.60,380.28,377.58,379.81,381.72,385.07,387.11,390.85,390.22,389.53,391.22,396.06,397.14,399.66,395.91,393.79,392.27,379.41,L7
2006-07-12 22:04:25+00:00,365.31,367.00,366.85,374.92,380.13,379.33,389.65,396.88,399.74,414.09,415.87,398.68,395.57,387.02,380.56,369.08,362.60,359.07,368.81,357.38,359.17,359.09,359.16,358.95,361.85,363.91,363.76,360.30,367.42,373.50,377.60,378.32,375.67,376.85,379.39,383.49,386.58,390.77,390.19,389.63,391.22,396.06,397.14,399.66,395.91,393.79,392.27,379.41,L7
2006-07-19 22:10:32+00:00,365.31,367.00,366.85,374.92,380.13,375.94,387.21,394.18,398.65,413.10,414.64,398.09,394.79,386.29,380.10,369.08,362.60,357.86,366.93,356.88,358.47,358.65,358.75,358.99,360.71,363.21,363.07,359.36,365.82,372.03,376.53,377.80,375.67,376.85,378.87,382.95,386.23,390.91,389.58,388.93,391.48,396.22,397.48,399.27,395.37,395.06,393.41,379.41,L7
2006-07-27 22:13:58+00:00,365.31,363.05,364.80,371.39,376.14,374.74,384.70,392.63,398.38,411.74,413.16,398.92,394.49,385.74,378.88,369.08,361.63,356.86,366.43,357.11,358.57,358.10,358.10,357.86,359.60,362.37,362.33,358.85,364.59,371.28,376.48,377.30,375.20,375.74,378.59,383.39,386.46,390.07,389.03,387.49,390.68,395.16,396.40,398.31,397.00,396.08,394.13,382.06,L5
2006-08-04 22:10:28+00:00,365.31,363.05,362.42,368.27,373.45,373.96,384.46,391.88,397.68,411.74,413.16,398.92,394.49,384.23,378.07,367.72,360.35,355.84,364.51,356.59,357.93,357.48,357.54,357.91,359.19,361.94,361.74,358.50,364.59,371.28,375.39,376.56,374.47,375.57,378.11,383.13,386.73,390.21,389.49,387.87,390.91,395.24,396.34,398.31,397.00,396.73,395.05,382.88,L7
2006-08-05 22:08:18+00:00,365.31,363.05,362.49,367.61,372.27,374.09,385.58,392.85,399.34,413.34,414.67,399.88,394.85,384.41,377.54,367.14,359.98,355.83,363.88,357.09,358.23,357.89,358.62,358.94,359.87,363.22,362.55,360.18,365.88,372.94,375.83,376.96,374.85,376.67,378.70,383.93,387.91,391.93,390.53,388.79,392.40,396.58,397.94,399.55,399.31,398.33,396.67,384.36,L5
2006-08-28 22:14:23+00:00,347.02,344.84,352.62,365.40,370.08,367.06,378.68,391.01,394.56,405.89,407.44,394.84,389.67,379.55,372.63,360.28,353.05,349.38,357.77,350.49,351.51,352.52,354.15,354.57,355.48,359.48,358.11,356.23,361.67,368.86,372.97,373.79,370.93,371.19,374.72,380.62,385.57,390.37,387.58,386.19,390.02,394.26,395.25,396.46,397.20,398.07,396.46,384.93,L5
2006-09-06 22:08:43+00:00,348.21,344.91,352.04,364.44,369.35,367.06,379.20,391.90,395.74,405.98,406.73,394.51,389.04,379.51,371.98,359.69,352.52,348.91,357.26,350.46,351.57,351.63,353.06,354.32,355.80,359.90,358.75,356.60,361.52,368.63,373.00,373.58,370.73,371.04,374.88,381.03,385.94,390.43,388.06,386.69,390.57,394.65,395.39,395.24,396.01,397.13,395.28,383.97,L5
2006-09-13 22:14:35+00:00,343.68,340.18,349.19,359.84,369.35,364.53,377.40,389.49,393.90,403.96,405.08,393.10,387.70,378.65,371.25,359.05,352.05,348.31,355.86,349.69,349.73,349.86,351.10,352.63,353.92,358.07,357.01,355.26,360.47,367.42,371.71,372.89,370.20,371.13,374.57,379.99,384.08,388.92,386.39,385.08,388.78,392.73,394.69,394.82,395.70,396.50,394.70,382.91,L5
2006-09-14 22:04:09+00:00,343.68,340.18,349.19,359.84,369.35,364.53,377.40,386.91,392.88,403.12,404.79,392.26,386.85,377.87,370.53,358.28,351.36,347.68,354.48,349.69,349.73,349.86,351.10,352.63,353.92,358.07,355.69,354.08,358.91,365.38,370.13,372.07,369.34,370.96,373.78,379.99,384.08,388.92,386.39,385.08,388.78,392.73,393.46,392.90,394.05,395.06,393.89,381.97,L7
2006-10-24 22:08:50+00:00,332.72,330.62,343.54,349.79,361.83,357.60,369.04,379.94,390.63,397.99,398.85,390.13,380.02,373.31,366.16,357.36,351.02,347.25,349.09,348.65,347.62,345.58,347.20,349.43,349.92,353.97,352.44,350.66,353.66,360.69,367.60,369.88,368.42,369.20,372.02,379.02,383.31,386.88,384.05,382.10,385.89,388.87,390.53,389.35,392.64,393.28,392.53,383.50,L5
2007-01-04 22:04:49+00:00,332.72,330.62,340.48,349.37,356.65,358.29,370.11,380.31,390.94,398.56,398.46,388.10,376.93,370.00,365.54,356.52,349.40,344.12,346.67,347.18,345.65,343.37,346.32,348.15,348.91,353.22,351.84,351.29,355.09,362.31,367.59,369.93,368.43,369.69,371.53,378.25,383.52,387.52,384.25,382.46,387.18,388.74,391.61,387.88,391.02,393.86,394.17,382.15,L7
2007-01-12 22:09:53+00:00,332.72,330.62,340.48,353.02,359.44,361.81,372.89,382.77,392.87,400.06,399.49,388.62,377.44,370.05,366.14,360.29,353.45,347.66,349.46,350.76,349.09,345.89,347.68,349.31,349.05,353.07,352.05,352.53,356.62,364.40,368.81,372.18,371.09,373.51,374.62,379.95,383.92,387.00,383.36,381.63,386.62,389.19,391.68,388.06,390.39,393.41,394.51,384.38,L5
2007-02-04 22:15:45+00:00,332.72,325.06,327.21,361.69,369.84,360.44,374.06,383.30,390.98,395.97,395.20,384.44,372.10,367.45,361.51,358.00,354.03,347.08,348.08,346.27,343.67,338.92,339.91,341.63,343.57,347.21,347.42,348.29,353.97,360.98,366.66,370.04,370.62,371.24,372.03,374.66,376.78,381.78,378.42,378.07,383.10,385.59,389.35,384.63,383.30,383.61,386.30,378.11,L5
2007-03-09 22:05:07+00:00,321.03,316.55,323.52,362.69,371.70,365.41,377.27,380.53,391.41,397.60,398.39,386.41,373.86,368.57,363.60,362.37,360.37,353.70,352.64,352.10,343.42,340.85,342.23,343.48,342.57,345.74,346.17,348.85,357.14,363.96,368.05,372.27,374.68,375.58,374.36,376.01,372.19,379.06,377.25,376.77,382.21,385.26,390.18,385.90,382.96,380.94,384.10,379.51,L7
2007-05-19 22:11:07+00:00,,,,375.90,371.70,377.00,395.95,398.02,403.07,401.91,401.19,390.52,375.89,369.96,362.61,364.89,363.15,359.03,361.59,358.69,362.15,356.07,356.88,358.40,357.45,353.73,351.38,359.16,361.91,370.59,373.27,375.22,379.14,377.44,380.96,380.85,380.56,386.35,383.77,382.35,386.04,390.75,394.89,388.18,381.96,380.44,384.62,383.81,L7
2007-07-06 22:11:01+00:00,,,,385.59,372.58,378.00,400.62,403.76,404.31,406.22,405.97,394.77,384.23,375.87,363.82,361.56,361.09,357.03,359.93,357.66,359.60,354.31,354.65,357.20,358.10,358.40,354.11,360.86,359.51,367.51,370.34,371.77,375.71,374.55,378.68,379.24,380.42,384.91,381.60,382.22,387.62,395.19,397.00,391.19,385.81,384.92,386.82,386.78,L7
2007-07-15 22:04:48+00:00,,,,396.25,372.18,368.29,380.96,389.18,401.90,405.23,406.76,398.76,387.96,380.59,363.98,362.84,359.07,354.41,357.44,355.85,354.76,351.17,352.51,357.47,362.04,363.00,356.09,356.98,356.87,363.52,367.70,368.34,371.52,367.52,376.02,377.90,378.74,384.73,381.49,381.99,384.93,388.04,394.88,391.71,389.18,388.90,383.14,381.64,L7
2007-09-01 22:04:31+00:00,,,,,351.96,370.59,358.60,371.90,393.65,399.82,402.36,395.12,384.71,377.31,365.97,363.93,354.94,350.79,353.06,355.85,354.76,351.17,352.51,357.47,362.04,363.00,348.19,352.55,355.51,362.39,365.28,366.14,367.37,364.52,372.48,381.02,382.94,384.21,379.64,381.88,380.77,369.50,382.91,383.21,387.96,392.10,388.97,389.49,L7
2007-09-09 22:08:08+00:00,303.68,307.64,318.06,,336.53,350.47,349.23,366.84,388.65,395.65,396.82,389.66,380.29,374.42,362.04,359.40,349.55,344.99,345.23,344.21,344.45,338.87,341.26,346.74,351.14,351.59,342.59,348.22,351.41,356.37,358.55,358.51,358.48,355.74,361.15,364.74,369.26,369.97,370.36,370.35,371.40,365.18,379.28,376.96,386.22,391.97,392.44,390.52,L5
2007-11-20 22:04:46+00:00,317.30,322.42,330.07,351.97,342.10,353.25,356.61,370.30,389.36,397.85,399.19,389.66,380.29,376.37,363.41,358.67,349.56,344.57,342.59,346.23,345.06,341.09,342.29,346.94,347.28,347.74,344.58,349.69,351.56,355.00,357.31,357.22,356.86,354.18,355.33,360.53,362.19,361.82,363.88,364.47,362.24,366.58,378.29,376.96,386.22,391.97,392.44,390.52,L7
2007-12-22 22:04:56+00:00,325.39,330.98,339.83,356.56,347.44,361.28,363.53,373.26,388.99,396.49,399.19,389.66,380.29,376.37,363.41,358.67,349.56,344.57,345.86,347.97,345.63,341.43,343.37,346.79,347.50,347.79,345.27,348.97,351.56,355.00,357.31,357.22,356.86,354.18,355.33,359.18,359.88,358.96,361.29,361.39,361.26,365.56,376.98,376.96,386.22,391.97,392.44,390.52,L7
2008-04-12 22:04:44+00:00,336.25,342.65,350.72,356.56,358.36,372.09,372.65,379.31,386.88,397.15,402.53,384.13,381.52,369.30,365.51,355.09,345.92,340.96,355.66,353.81,352.11,350.33,352.25,353.54,350.62,349.42,348.20,348.09,349.07,348.74,350.87,353.00,363.43,362.02,355.33,360.82,358.82,356.88,359.14,358.22,362.72,369.19,376.09,375.48,380.38,387.93,390.38,380.19,L7
2008-06-06 22:10:36+00:00,330.67,348.10,359.34,361.14,363.47,385.36,362.14,358.41,384.23,392.40,386.67,378.61,371.71,377.35,341.98,339.41,345.92,340.96,346.44,331.35,337.71,346.36,350.19,347.25,358.75,339.51,335.93,342.82,330.91,341.87,355.68,349.16,363.43,362.02,356.27,353.65,358.06,352.81,352.41,362.51,365.12,371.96,374.73,375.48,380.38,369.99,390.38,380.19,L7
2008-06-22 22:10:26+00:00,319.77,,,,285.23,319.12,342.94,348.73,370.33,374.27,380.07,374.55,366.55,369.11,344.05,336.68,334.53,340.96,337.21,309.52,327.56,335.90,341.64,339.15,350.50,340.89,336.85,345.48,338.92,348.82,360.51,354.56,364.24,359.12,357.22,360.62,365.74,361.35,353.86,368.24,369.08,376.08,377.13,375.48,381.03,371.46,390.38,371.18,L7
2008-07-08 22:10:15+00:00,319.77,,,,285.23,319.12,342.94,348.73,370.33,374.27,380.07,374.55,366.55,369.11,344.05,336.68,334.53,340.96,337.21,309.52,327.56,335.90,341.64,339.15,350.50,340.89,336.85,345.48,341.15,348.99,359.21,354.56,364.24,359.12,357.22,355.62,363.40,367.77,361.04,372.82,369.08,376.08,383.73,375.48,387.72,380.24,393.57,376.81,L7
2008-07-17 22:03:58+00:00,319.77,,,,285.23,319.12,342.94,348.73,370.33,374.27,380.07,374.55,366.55,369.11,344.05,336.68,334.53,340.96,338.77,323.22,329.68,335.34,342.00,341.07,348.29,342.86,339.98,346.18,341.15,348.99,359.21,354.56,364.24,359.12,357.22,355.62,363.40,367.77,361.04,372.82,369.08,376.08,383.73,375.48,387.72,380.24,393.57,376.81,L7
2008-10-12 22:09:25+00:00,321.25,306.75,307.81,315.42,290.08,320.75,337.49,344.75,363.82,364.43,372.93,369.05,360.38,365.39,340.39,327.47,323.15,,340.15,331.98,335.12,338.49,343.37,342.76,348.75,344.99,341.94,348.82,343.60,352.63,362.74,355.34,365.05,356.23,362.58,359.57,365.65,369.66,362.58,371.41,370.04,377.01,383.82,389.90,391.97,381.66,396.77,375.12,L7
2008-10-28 22:09:41+00:00,314.99,306.75,307.81,315.42,290.08,316.97,333.75,342.58,359.01,361.84,369.46,366.71,357.36,360.27,339.60,329.27,324.98,325.23,338.43,332.80,335.96,338.47,343.37,342.76,347.12,345.11,343.20,348.67,345.20,353.31,362.16,357.51,363.25,357.32,360.82,360.56,365.75,369.33,362.58,371.41,367.63,374.30,381.15,383.71,389.08,380.95,384.50,370.64,L7
2008-11-13 22:09:55+00:00,314.99,306.75,307.81,315.42,296.57,322.64,335.41,344.63,359.88,361.93,370.73,370.46,360.41,357.49,340.03,332.67,326.45,328.09,340.45,335.03,337.01,338.47,343.37,342.76,348.21,346.29,344.62,348.17,345.49,352.84,361.41,360.82,364.32,358.79,362.81,361.67,366.21,369.33,362.58,369.50,367.63,376.72,380.42,379.79,386.85,379.36,380.51,370.98,L7
2008-11-14 21:58:16+00:00,323.25,317.52,323.99,327.04,306.70,330.55,338.27,346.72,360.92,362.58,372.28,374.90,364.78,357.61,340.46,337.49,330.32,332.94,343.03,336.94,338.02,344.19,350.22,348.36,350.90,348.40,346.49,348.27,346.55,353.50,362.11,362.69,366.35,359.37,363.77,362.72,366.47,369.02,363.87,369.11,369.26,378.18,381.60,380.21,385.94,379.64,380.02,371.32,L5
2009-02-09 22:06:31+00:00,333.54,328.96,329.48,322.29,315.54,332.55,339.79,353.26,364.66,370.77,378.44,383.09,371.63,358.52,350.06,350.35,338.65,337.49,348.63,348.84,347.53,355.38,363.80,359.79,355.09,356.14,355.88,351.74,354.57,358.99,363.25,368.99,369.58,361.50,364.79,367.87,368.61,372.28,370.86,367.36,372.11,380.44,382.77,381.50,382.18,377.97,370.70,368.78,L5
2009-03-14 22:04:45+00:00,337.97,332.54,333.37,325.85,319.54,336.18,339.79,353.26,364.66,370.77,378.44,383.09,371.63,358.52,350.06,350.35,343.18,341.26,350.96,350.95,349.26,355.23,361.95,358.13,355.44,356.14,355.88,351.74,354.57,358.99,363.25,368.99,369.67,362.44,365.25,367.79,368.40,371.16,369.44,367.88,371.70,380.44,382.77,381.50,382.18,377.97,370.70,368.78,L7
2009-05-01 22:05:01+00:00,354.88,341.14,342.85,332.75,330.78,347.82,346.31,359.74,370.92,376.49,386.43,396.05,382.28,363.18,352.85,356.17,347.28,345.27,357.39,354.16,351.14,359.98,361.89,360.15,360.81,361.90,361.23,355.52,355.12,358.55,363.81,371.37,371.72,363.45,366.17,368.01,368.11,371.06,370.64,369.21,374.68,384.50,386.61,380.03,379.11,372.71,370.19,372.33,L7
2009-07-11 22:11:07+00:00,358.30,347.56,343.74,330.78,331.66,345.41,346.90,364.47,378.05,389.29,394.94,405.57,387.61,384.98,374.17,368.90,358.89,353.75,362.56,360.12,356.44,355.71,356.65,356.62,361.11,367.18,367.75,363.78,365.48,367.69,367.44,373.18,374.00,365.49,364.82,367.95,367.99,372.27,381.83,380.59,385.12,387.81,393.93,392.59,388.19,384.77,359.50,,L7
2009-08-05 22:04:48+00:00,358.30,347.56,336.01,330.78,331.66,345.41,346.90,364.47,378.05,389.29,394.94,405.57,387.61,376.22,367.55,365.40,357.77,349.83,359.70,356.65,353.77,355.39,358.28,356.62,361.11,367.18,367.75,363.78,365.48,367.69,368.20,373.30,373.18,368.01,366.92,369.12,369.64,374.31,381.83,380.59,385.12,387.81,393.93,392.59,388.19,382.41,374.98,402.54,L7
2009-08-21 22:04:47+00:00,357.16,360.06,334.53,339.77,344.80,358.47,355.01,376.63,386.05,383.37,396.56,,,367.45,360.93,361.90,358.43,349.17,358.29,352.54,351.51,353.04,368.96,354.54,359.68,374.37,372.34,364.02,368.71,,368.96,373.42,370.77,369.64,368.45,374.80,375.34,377.86,386.39,385.95,391.50,398.39,396.54,398.52,398.32,390.90,390.46,402.54,L7
2009-09-22 22:04:45+00:00,358.63,376.85,329.28,343.02,347.89,359.85,355.01,376.63,386.05,383.37,396.56,,,367.45,360.93,361.29,355.54,341.97,353.97,348.06,348.32,352.24,373.15,362.75,365.61,375.48,374.38,367.38,372.60,386.04,380.69,385.21,371.52,373.06,368.91,377.28,378.01,381.58,393.47,392.60,398.06,398.00,396.93,394.49,396.21,392.50,390.05,402.54,L7
2010-01-27 22:11:38+00:00,358.63,376.85,312.82,,373.12,376.77,368.74,384.30,398.36,398.68,411.30,401.81,393.81,377.94,373.83,367.29,364.73,351.41,355.19,352.69,354.68,358.85,381.15,371.98,374.33,378.04,374.62,364.50,370.56,383.84,379.97,380.54,373.61,384.19,386.02,387.71,387.33,390.27,394.67,395.72,399.60,403.85,401.79,396.46,400.61,393.32,394.02,396.37,L5
2010-01-28 22:06:19+00:00,346.49,352.26,321.66,337.60,363.92,376.77,368.74,384.30,398.36,398.68,411.30,401.81,393.81,377.94,373.83,370.10,365.54,352.72,355.12,353.47,356.14,360.28,377.86,372.34,374.33,378.04,374.62,364.50,370.56,383.84,379.97,384.72,380.09,388.56,389.29,390.18,389.19,391.44,393.85,394.99,399.60,403.85,401.79,396.46,400.61,393.32,395.74,394.13,L7
2010-02-05 22:05:29+00:00,339.87,344.58,330.03,334.59,355.88,367.22,368.58,382.03,395.10,400.84,410.36,398.25,391.38,385.18,384.99,372.98,368.41,357.54,354.55,358.42,362.11,365.94,378.94,371.62,372.12,376.27,372.36,364.26,368.75,380.02,388.01,390.76,387.46,397.16,397.04,396.36,394.28,395.08,393.17,393.54,397.97,401.29,400.08,396.64,400.04,404.85,401.68,389.92,L5
2010-02-13 22:06:30+00:00,338.49,344.58,330.03,334.59,355.88,367.22,368.58,382.03,395.10,400.84,410.36,396.38,386.88,385.18,384.99,372.98,368.41,351.70,350.94,353.51,357.52,361.80,378.94,371.62,372.12,376.27,372.36,364.26,368.75,380.02,388.01,390.76,387.46,397.16,397.04,396.36,394.28,395.08,393.17,393.54,397.97,401.29,400.08,397.51,399.19,401.31,398.58,389.92,L7
2010-02-20 22:12:45+00:00,330.16,329.22,333.62,336.65,350.35,361.94,371.72,381.95,396.20,410.00,412.76,396.38,386.88,385.18,384.99,372.98,368.41,351.70,350.94,353.51,357.52,361.80,368.91,371.62,372.12,376.03,371.56,364.81,368.76,380.02,387.95,390.74,388.61,396.81,396.32,397.98,396.12,397.74,393.81,394.99,396.13,398.09,399.46,397.51,399.19,401.63,398.62,386.92,L7
2010-04-09 22:13:00+00:00,334.73,333.65,338.81,340.17,353.51,364.69,374.02,385.29,398.62,412.11,413.81,396.38,386.88,385.18,384.99,374.17,367.54,354.39,353.11,356.52,360.09,362.89,368.62,371.68,371.67,374.22,370.71,364.86,368.41,377.01,386.47,390.06,388.68,396.58,395.91,398.55,397.28,398.71,395.07,395.38,396.97,400.66,404.06,399.86,400.88,403.12,401.64,389.10,L7
2010-06-21 22:06:46+00:00,334.73,333.65,338.81,340.17,360.59,360.66,373.49,385.29,398.62,412.11,413.81,396.38,386.88,385.18,384.99,374.17,367.54,354.39,353.11,364.42,358.73,362.89,368.62,371.68,372.42,374.22,370.71,364.86,368.41,377.01,386.47,390.06,388.68,396.58,395.91,398.55,397.28,398.71,395.07,395.38,396.97,400.66,404.06,399.86,400.88,403.12,401.64,389.10,L7
