dates,satname,nzd0421-0000,nzd0421-0001,nzd0421-0002,nzd0421-0003,nzd0421-0004,nzd0421-0005,nzd0421-0006,nzd0421-0007,nzd0421-0008,nzd0421-0009,nzd0421-0010,nzd0421-0011,nzd0421-0012,nzd0421-0013,nzd0421-0014,nzd0421-0015,nzd0421-0016,nzd0421-0017,nzd0421-0018,nzd0421-0019,nzd0421-0020,nzd0421-0021,nzd0421-0022,nzd0421-0023,nzd0421-0024,nzd0421-0025,nzd0421-0026,nzd0421-0027,nzd0421-0028,nzd0421-0029,nzd0421-0030,nzd0421-0031,nzd0421-0032,nzd0421-0033,nzd0421-0034,nzd0421-0035,nzd0421-0036,nzd0421-0037,nzd0421-0038,nzd0421-0039,nzd0421-0040,nzd0421-0041,nzd0421-0042,nzd0421-0043,nzd0421-0044,nzd0421-0045,nzd0421-0046,nzd0421-0047,nzd0421-0048,nzd0421-0049,nzd0421-0050,nzd0421-0051
2007-01-29 21:57:57+00:00,L7,,,,,,313.16,316.42,316.66,319.67,320.45,319.57,318.74,323.67,322.02,319.59,314.40,322.34,326.77,,,,,340.82,347.42,343.19,339.17,336.46,335.47,328.03,322.98,315.56,315.23,311.64,307.79,,,,,287.62,295.43,289.86,289.65,288.39,293.81,292.33,291.74,293.70,299.49,373.63,,,
2007-02-05 22:04:11+00:00,L7,,,,,,,,302.75,305.56,307.59,309.18,307.69,309.43,308.38,307.46,303.63,306.14,,,,,,,,327.71,324.46,322.30,316.33,313.77,309.16,302.75,300.44,294.69,293.27,,,,,,,271.08,275.16,272.94,278.43,276.19,279.14,280.87,288.52,332.35,,,
2007-02-21 22:04:16+00:00,L7,272.32,272.10,266.33,290.54,287.05,295.48,295.56,295.25,295.74,296.39,296.16,300.84,,,,,,,,311.92,315.83,316.19,319.63,317.62,317.37,318.42,314.79,306.09,303.12,,,,,,,278.31,273.08,271.46,271.79,269.06,265.05,265.39,267.67,269.95,273.19,,,,,,317.99,314.13
2007-03-02 21:58:07+00:00,L7,330.48,307.73,306.51,339.03,314.54,318.04,313.37,315.45,321.83,322.03,320.47,322.43,324.65,322.27,322.72,,,,,336.61,339.09,340.48,344.97,348.80,348.38,343.05,336.18,335.51,330.92,328.82,325.32,,,,,298.42,297.21,294.43,292.23,295.74,294.94,293.59,293.68,294.29,294.50,295.98,297.48,,,,338.44,335.85
2007-03-09 22:04:19+00:00,L7,,,,,,309.35,306.95,307.66,305.97,306.08,306.24,312.52,312.96,311.23,310.61,,,,,,,,328.56,334.00,329.96,329.86,327.06,316.87,312.41,309.72,307.04,300.48,,,,,,,275.81,281.10,277.23,275.87,279.67,279.15,276.56,280.13,282.43,289.13,,,,
2007-03-18 21:58:09+00:00,L7,352.07,340.47,338.01,356.88,326.56,328.12,321.56,317.40,332.64,341.86,,,,,327.11,330.44,332.64,335.40,336.43,340.83,343.08,351.33,355.18,352.46,349.34,342.62,,,,,,316.66,313.12,308.40,302.87,302.36,299.51,299.63,294.28,295.40,295.36,294.35,,,,,296.38,308.87,365.46,365.84,345.20,337.44
2007-04-19 21:58:07+00:00,L7,252.46,251.96,305.17,316.09,300.60,,,311.98,311.17,311.32,314.29,312.62,316.09,317.36,,,,,320.04,325.83,329.28,328.71,337.66,336.46,331.37,324.72,322.40,317.36,313.31,306.93,,,,,297.18,293.11,288.89,281.50,284.05,284.09,278.15,282.93,280.37,281.54,280.32,,,,,357.57,319.70,322.29
2007-05-12 22:04:11+00:00,L7,252.81,255.67,287.70,309.50,286.41,,,,,,,314.23,313.46,315.80,314.95,310.07,316.72,320.66,324.74,332.26,333.37,,,,,,,319.39,311.75,307.65,306.58,302.20,301.86,306.50,302.25,293.46,290.08,286.73,,,,,,275.78,274.48,277.16,281.69,287.54,350.52,345.87,297.96,317.18
2007-05-28 22:04:04+00:00,L7,,,,328.69,,246.80,223.79,321.07,321.54,328.23,328.89,331.06,329.19,329.58,,,,,,,331.32,341.90,344.33,347.95,343.34,338.24,340.34,338.42,333.29,327.57,324.45,174.01,,,,,290.95,290.67,289.25,289.91,290.01,298.71,298.79,299.31,294.04,295.50,,,,,,
2007-06-13 22:04:04+00:00,L7,,,,,,250.95,237.45,216.79,345.90,330.68,341.76,333.00,327.59,324.48,340.32,234.30,,,,,,349.50,351.52,350.68,338.47,336.97,336.41,335.72,333.98,332.48,328.46,,,,,,,292.10,298.11,294.40,294.00,295.79,296.61,294.55,289.76,296.21,295.47,,,,,
2007-07-08 21:57:51+00:00,L7,,,,287.32,281.98,241.61,216.83,186.07,199.72,293.95,,,308.85,310.50,,,,,309.88,320.47,312.32,318.23,322.86,326.83,,,,,,,301.94,159.79,,,,277.44,277.27,281.78,273.88,277.33,278.87,278.12,279.03,263.75,269.16,280.29,,,,,266.24,297.63
2007-07-15 22:04:00+00:00,L7,258.80,270.17,288.28,307.58,289.73,314.51,,216.83,,,,,,304.52,318.21,319.72,325.17,331.42,328.75,327.68,338.99,350.06,347.65,,,,,,,,599.40,582.67,312.95,303.52,305.16,303.60,297.36,293.53,294.92,,,,,,,304.02,303.54,323.74,379.50,365.35,317.79,320.26
2007-08-25 21:57:35+00:00,L7,,,,,,321.45,319.66,315.07,317.13,323.29,328.67,330.05,327.71,325.30,327.15,327.52,338.39,,,,,,347.05,343.14,341.86,341.36,336.04,336.66,340.52,322.18,314.67,314.33,317.14,303.79,,,,,296.88,293.21,288.94,285.84,287.89,287.41,287.12,289.51,299.31,300.25,,,,
2007-09-10 21:57:27+00:00,L7,307.51,,,,,,318.16,316.13,318.24,321.96,329.92,330.67,332.71,329.02,329.38,329.79,340.46,340.40,339.40,,,,,353.12,352.87,347.24,342.66,340.79,338.04,326.82,315.71,315.15,312.61,300.42,297.02,,,,,297.61,298.06,294.11,284.14,287.26,287.07,295.89,301.31,306.03,374.83,359.26,,
2007-10-12 21:57:23+00:00,L7,302.36,296.58,294.63,310.84,299.88,304.65,299.43,294.87,,,,,309.55,307.19,309.54,308.32,310.69,316.58,314.48,318.26,322.78,329.78,323.42,329.70,327.47,,,,315.61,313.21,306.31,298.65,292.23,288.93,280.96,275.00,276.80,276.65,275.08,272.66,,,,,270.67,273.74,279.78,288.53,339.05,341.56,315.80,305.21
2007-10-19 22:03:39+00:00,L7,288.41,285.67,289.97,303.39,299.62,,,,,,,,309.68,309.56,306.68,306.17,305.30,310.81,319.29,321.50,328.46,331.68,,,,,,,307.15,304.45,304.14,296.92,292.93,286.92,285.38,285.94,284.33,283.59,,,,,,,274.93,274.02,278.27,286.92,337.78,344.23,326.61,314.48
2007-10-28 21:57:34+00:00,L7,302.67,290.81,291.06,303.16,298.17,306.31,,,,,305.60,305.62,309.46,308.33,309.45,309.05,312.89,311.84,313.80,317.79,324.94,331.37,328.83,,,,,320.24,311.98,311.72,306.58,303.56,298.36,289.34,281.61,280.12,279.31,275.14,273.51,,,,273.98,271.90,268.64,271.65,278.16,287.73,340.26,344.64,318.97,309.74
2007-12-22 22:04:08+00:00,L7,,,,,,341.47,342.83,358.39,370.10,372.85,378.98,381.63,380.57,,342.65,338.67,,,,,,,351.89,356.04,351.82,349.34,347.14,343.58,344.27,339.62,339.08,331.05,,,,,,,295.64,294.34,293.23,296.73,298.16,296.56,297.84,298.03,305.02,312.87,,,,
2007-12-31 21:57:58+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289.10,321.30,337.58,311.34,310.16
2008-01-16 21:57:59+00:00,L7,290.08,,,,,,305.01,303.73,,,,,,,,,,,,,,,,,329.04,321.20,315.68,312.47,309.68,306.63,300.74,297.80,291.26,283.11,278.40,,,,277.70,272.65,268.66,271.70,273.34,275.39,274.06,273.25,277.71,290.25,340.82,345.63,,
2008-02-16 22:04:21+00:00,L5,290.80,277.09,282.70,297.37,298.63,305.91,300.15,297.16,296.85,296.94,298.17,303.24,303.79,305.28,305.03,303.78,301.96,302.06,313.06,313.13,320.00,319.78,320.99,325.86,324.71,318.37,319.40,316.45,313.63,310.25,302.92,299.61,295.05,289.57,288.68,278.01,271.63,269.32,270.21,267.68,268.29,270.93,277.66,276.37,273.05,278.80,290.78,300.77,349.64,342.11,321.27,314.92
2008-03-04 21:57:48+00:00,L7,336.11,322.46,322.20,345.03,323.77,328.14,320.10,315.64,322.58,323.52,322.85,323.09,,,,,332.09,336.70,340.29,339.86,343.20,346.51,347.31,349.35,347.88,345.98,343.07,342.69,,,,,315.49,308.90,305.35,297.12,296.68,296.39,299.87,293.39,289.73,289.60,295.82,292.81,,,,321.57,361.00,363.60,343.23,341.09
2008-03-11 22:03:56+00:00,L7,,,,296.43,292.10,302.09,301.67,300.02,300.76,307.64,307.75,311.75,316.13,315.66,,,,,,,317.74,328.82,326.47,330.66,334.40,330.76,335.02,331.48,328.23,323.74,,,,,,,276.98,279.36,280.73,275.56,278.42,284.54,284.10,285.26,282.82,286.22,,,,,,318.20
2008-04-05 21:57:46+00:00,L7,360.97,,,,,,,351.26,351.94,365.84,367.76,364.69,348.92,330.97,335.28,344.11,348.98,341.92,342.89,,,,,354.81,349.57,346.11,343.69,342.49,339.46,335.54,328.66,322.04,318.31,306.20,305.05,302.33,,,,294.39,293.04,292.31,296.86,295.80,296.35,301.59,306.66,316.31,360.77,365.87,344.81,
2008-04-12 22:03:56+00:00,L7,252.54,254.51,275.87,292.16,283.04,249.75,294.11,,,,,,,,295.66,296.66,297.36,298.47,307.59,312.83,319.07,322.34,307.29,319.51,,,,,,,296.85,298.57,290.65,282.43,283.78,283.95,282.23,271.62,272.63,268.44,,,,,,,281.10,288.81,330.67,340.76,301.70,309.56
2008-05-14 22:03:48+00:00,L7,249.12,202.12,224.34,,,,,,,320.31,325.47,324.29,322.80,326.30,320.01,325.10,323.92,324.98,326.90,327.27,162.37,141.87,,,,338.66,340.13,336.33,329.42,327.85,323.59,313.80,304.89,300.39,293.19,293.59,,,,,,,289.08,293.37,288.26,289.82,297.31,318.31,361.57,357.39,287.85,
2008-05-30 22:03:41+00:00,L7,,,,,,,,,297.68,311.49,,,311.00,312.43,305.20,311.64,303.62,,,,,,,331.00,326.53,332.80,333.88,326.78,319.54,310.32,313.82,305.69,304.94,,,,,,,,272.50,273.90,272.31,277.80,273.52,281.03,285.09,300.84,347.99,228.76,,
2008-06-08 21:57:25+00:00,L7,245.85,178.82,,,,,,,,244.47,229.21,225.59,233.82,247.88,,272.29,230.34,270.38,285.11,300.89,303.39,220.78,,,,293.99,289.65,282.40,282.80,276.91,280.37,283.71,,259.24,261.72,256.78,245.94,,,,253.00,250.51,249.41,259.58,257.77,255.23,260.13,,336.90,296.37,261.33,280.10
2008-06-15 22:03:32+00:00,L7,,,,,,,,199.89,322.06,323.57,,,325.51,327.58,330.92,329.88,262.25,,,,,,354.66,356.30,357.92,352.51,352.44,343.25,334.20,,332.31,324.40,,,,,,,302.62,301.69,300.19,299.97,299.12,302.86,297.01,297.31,300.09,311.45,179.52,,,
2008-07-10 21:57:04+00:00,L7,,,,279.50,282.20,245.96,227.02,220.39,295.48,295.56,,,309.33,307.72,312.64,312.55,,,,,325.26,326.22,329.04,327.24,326.62,327.12,327.14,325.16,317.56,,307.86,305.06,,,,,274.14,275.70,277.82,277.32,277.58,280.26,280.60,283.63,278.07,282.81,286.54,,,,,298.94
2008-07-17 22:03:10+00:00,L7,,,,,,,,579.19,642.09,,,,,,,432.28,407.39,,,,,,618.99,,,,406.63,,,,261.55,283.21,312.22,359.72,,,,,,,,,,,,,,,102.14,,,
2008-08-27 21:56:41+00:00,L7,,,340.45,332.97,314.32,316.50,314.95,308.67,308.13,323.37,330.21,329.20,321.80,316.52,327.42,338.06,251.73,,,,342.79,352.15,341.29,349.33,354.38,350.36,341.52,337.95,337.00,339.40,324.42,318.41,,,,,299.13,297.18,298.62,296.85,296.77,295.43,295.60,295.91,297.59,298.03,303.36,,,,,328.43
2008-09-19 22:02:40+00:00,L7,,,,,276.14,260.77,279.26,279.13,286.94,288.29,293.81,298.31,296.12,294.15,291.09,,,,,,,316.00,314.24,320.23,317.32,318.34,313.69,308.60,309.54,299.86,297.13,,,,,,,257.57,261.97,257.37,255.02,259.56,271.86,276.17,273.31,269.21,276.67,,,,,
2008-10-05 22:02:30+00:00,L7,,,285.71,301.05,287.39,289.93,289.06,292.09,297.54,300.17,304.43,307.05,305.79,,,,,,,313.91,321.31,324.10,323.77,327.16,331.18,326.11,321.79,319.62,310.33,,,,,,,277.07,277.30,270.60,268.65,268.99,273.62,278.14,277.16,282.20,284.64,,,,,,310.04,308.79
2008-10-29 21:57:24+00:00,L5,305.61,286.41,312.50,319.96,300.98,308.36,301.99,302.45,307.68,314.76,318.31,321.10,323.04,317.79,307.99,309.00,314.81,316.69,323.95,329.05,335.45,340.78,343.37,343.98,341.33,340.20,337.80,333.96,327.66,324.20,313.20,312.33,312.06,301.88,286.14,282.61,283.55,281.66,295.66,293.05,292.29,294.02,297.32,298.48,294.56,290.75,278.52,287.99,333.85,336.49,316.60,307.63
2008-10-30 21:56:33+00:00,L7,,,,,,308.03,302.66,303.80,309.04,313.70,317.96,316.20,317.60,316.55,317.48,317.93,317.03,320.90,,,,,347.60,344.59,345.54,340.85,339.93,333.58,327.10,324.59,321.83,325.18,315.80,308.33,,,,,288.80,288.19,287.42,286.30,288.93,288.34,289.15,290.69,291.34,294.76,346.16,,,
2008-11-15 21:56:47+00:00,L7,301.55,291.33,302.49,306.76,,,,,,304.86,308.14,309.92,314.39,310.30,312.74,308.48,310.43,312.70,319.82,326.14,331.74,,,,,327.63,325.98,318.87,315.71,311.68,311.85,306.91,300.90,294.03,291.33,280.45,278.21,,,,,275.37,276.59,279.34,276.34,280.98,280.99,286.59,335.94,354.38,318.53,311.21
2008-11-22 22:03:03+00:00,L7,,,,,,,,,,,,,,,,,,319.35,321.25,,,,,,,,,,,,,,,,,,,,,,,286.62,296.18,295.36,284.61,282.01,290.42,297.33,357.85,351.95,,
2008-12-25 21:52:09+00:00,L5,328.26,312.20,329.05,339.07,320.31,315.89,315.42,316.53,319.43,326.86,327.34,329.33,332.60,331.19,320.25,322.02,328.84,334.96,333.98,337.11,343.95,346.66,352.15,351.91,351.59,346.41,343.21,339.02,337.11,335.62,329.32,323.61,317.91,315.46,302.76,296.36,297.20,295.04,297.61,294.00,295.63,294.76,296.80,300.37,302.65,304.88,303.75,304.29,359.19,361.68,334.85,327.16
2009-01-18 21:57:21+00:00,L7,289.14,277.85,270.97,296.43,283.62,284.97,282.72,284.54,288.10,,,,,293.79,293.29,293.92,296.49,298.66,304.65,309.74,314.29,315.55,312.85,314.94,316.44,,,,,305.35,302.09,301.23,290.91,283.71,279.28,274.39,268.35,264.22,261.11,257.75,255.08,,,,,275.03,277.63,288.25,318.96,326.77,310.39,305.67
2009-01-25 22:03:33+00:00,L7,320.36,313.21,331.79,336.49,315.60,317.82,,,,,,,,317.65,316.05,319.13,319.92,327.59,331.82,342.49,345.67,348.63,351.91,,,,,,,316.49,323.52,319.68,315.95,307.41,304.60,302.82,302.13,297.36,291.86,,,,,,,296.39,303.23,310.87,360.13,349.47,337.43,336.93
2009-03-14 22:03:57+00:00,L7,,,303.86,305.48,298.22,296.65,294.51,299.60,301.64,303.73,306.86,306.08,308.33,306.81,,,,,,,331.97,334.01,328.97,330.94,331.50,326.02,323.39,320.71,321.10,323.77,,,,,,,283.25,277.85,279.20,278.15,274.89,281.70,280.52,288.64,286.05,294.56,,,,,,326.68
2009-03-23 21:57:50+00:00,L7,,,,,331.01,320.69,319.58,320.48,326.62,328.45,328.01,333.90,340.69,336.84,334.00,336.37,340.69,,,,,356.45,352.20,356.07,349.37,343.86,340.02,339.86,338.31,340.78,336.53,330.48,327.24,,,,,298.90,299.88,299.72,302.54,300.59,301.70,301.98,308.27,312.10,321.37,325.89,,,,
2009-05-10 21:58:03+00:00,L7,,,,297.14,280.16,244.09,224.24,284.95,286.56,293.53,297.83,301.27,302.54,303.82,294.93,303.59,,,,311.76,323.37,326.29,321.39,328.99,324.17,324.78,325.86,322.11,315.67,,304.21,306.83,,,,269.22,270.38,266.87,267.45,262.57,270.95,271.63,271.36,275.68,282.31,288.95,293.18,,,,304.66,309.20
2009-06-02 22:04:15+00:00,L7,,,,298.31,279.36,243.34,223.22,212.26,302.88,309.49,,,,,,,,,,,330.87,337.44,327.81,326.05,325.61,331.32,329.79,327.86,319.37,,311.44,159.91,,,,,,273.45,276.53,284.00,279.13,278.82,281.14,287.05,287.57,294.74,,,,,,
2009-06-18 22:04:13+00:00,L7,,,,,,,224.33,199.64,206.57,304.61,,,319.83,,,309.01,,,,,,333.83,338.16,341.89,341.45,335.41,335.06,324.31,316.99,,312.02,310.03,,,,,,276.07,282.09,276.89,291.06,287.94,282.87,281.77,283.98,296.53,297.40,,,,,
2009-07-13 21:57:57+00:00,L7,,,,,282.32,246.30,227.80,210.07,261.49,273.68,,,,,214.91,,,,297.58,304.41,307.49,304.55,293.90,304.53,308.08,310.22,308.70,303.60,302.32,,145.66,95.35,,,272.45,272.29,257.93,264.04,264.25,,,268.99,270.27,269.95,269.96,275.70,,,,263.91,271.15,292.17
2009-09-22 22:03:57+00:00,L7,265.56,268.59,281.15,295.29,281.64,,,,,,,298.94,300.93,301.03,300.14,299.20,298.16,301.22,308.92,311.53,317.73,,,,,,,317.97,317.09,312.29,307.45,297.57,291.59,285.21,284.09,278.93,275.31,270.55,,,,,,278.25,278.20,285.14,285.24,291.61,338.55,324.20,322.47,314.24
2009-10-01 21:57:44+00:00,L7,318.59,307.69,330.60,334.97,306.19,308.03,310.71,309.20,312.85,316.40,321.08,321.60,,,,,324.44,325.37,331.17,333.85,342.96,343.37,344.51,346.51,344.27,339.30,338.36,337.32,,,,,316.07,310.25,312.28,302.43,296.25,294.37,299.07,294.99,298.00,296.06,295.25,294.48,,,,316.47,363.08,351.15,339.35,333.08
2009-10-24 22:04:06+00:00,L7,,,,,283.50,286.96,288.94,284.56,293.25,297.89,298.58,304.01,303.82,304.24,,,,,,,,323.21,323.37,324.50,320.91,317.27,320.89,322.04,319.35,314.35,309.86,,,,,,,267.03,272.50,266.36,271.33,271.02,274.88,274.65,277.28,279.56,,,,,,
2009-11-18 21:58:17+00:00,L7,,,318.63,315.41,302.72,303.86,301.10,300.46,301.46,304.11,309.96,310.27,315.42,313.71,315.30,317.62,,,,333.16,333.48,335.92,334.83,335.81,336.61,334.62,334.44,331.67,333.64,327.41,325.03,313.80,,,,297.50,292.63,290.00,290.76,291.63,286.16,287.70,288.98,290.85,291.89,294.13,294.39,,,,,318.07
2009-11-25 22:04:33+00:00,L7,,,,,,,275.92,276.38,279.63,283.36,286.14,290.95,297.85,294.69,293.91,298.36,292.90,,,,,,,314.99,309.88,308.49,303.28,300.60,301.11,301.64,293.90,288.26,281.12,,,,,,,260.87,258.46,258.65,258.66,259.75,266.70,268.56,269.61,276.38,,,,
2009-12-11 22:04:44+00:00,L7,295.59,290.75,304.71,307.01,302.61,306.69,302.03,301.30,307.14,,,,,,,,315.25,319.01,323.56,325.22,329.77,338.36,342.44,340.61,337.05,331.11,,,,,,,301.38,295.88,287.29,289.49,285.92,284.77,284.28,287.64,281.77,284.26,,,,,,292.92,340.59,349.70,328.77,327.99
2010-01-29 21:58:29+00:00,L5,371.75,359.79,339.71,371.03,353.18,351.92,340.97,339.97,343.10,347.79,342.02,340.74,341.84,335.61,343.19,334.27,349.11,351.50,342.61,342.62,347.48,353.65,356.43,362.33,353.56,348.64,342.66,345.88,353.84,347.24,343.00,332.02,322.23,316.45,315.46,307.99,300.71,301.13,303.26,308.61,306.39,306.46,305.48,307.81,309.48,309.90,313.21,318.98,372.64,376.23,347.30,345.12
2010-02-22 21:59:36+00:00,L7,287.39,290.17,293.19,305.07,300.16,307.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282.93,284.26,286.26,290.77,295.75,336.29,340.05,326.56,313.71
2010-03-01 22:05:51+00:00,L7,308.40,309.92,306.50,318.71,296.07,,,,,,,,306.19,310.66,307.29,311.34,317.65,318.56,328.01,331.24,337.42,340.49,,,,,,,327.96,328.92,328.21,315.16,312.20,308.48,305.33,300.16,297.26,292.97,,,,,,,290.21,291.26,294.31,303.21,351.24,351.52,328.79,330.48
2010-04-02 22:06:01+00:00,L7,256.37,262.99,283.83,,,,,,,,,302.34,301.01,303.91,300.89,303.28,300.84,302.31,308.18,313.90,319.02,,,,,,,312.41,311.92,314.39,307.27,306.62,296.36,289.94,290.28,280.59,277.14,,,,,,,274.70,274.76,280.03,279.99,290.72,339.00,337.96,308.08,309.13
2010-05-04 22:05:59+00:00,L7,,,274.53,290.46,282.34,248.55,235.41,288.51,285.07,285.93,292.17,289.92,292.78,292.73,,,,,,,316.88,319.10,316.02,317.00,313.36,305.42,304.92,303.48,305.42,302.60,,,,,,,265.38,264.35,264.49,265.45,266.29,263.27,266.90,262.67,265.88,,,,,,,301.07
2010-06-21 22:05:58+00:00,L7,,,,,,,230.28,216.90,226.59,278.11,301.44,304.93,297.51,,,302.78,,,,,,,331.59,328.60,320.52,326.05,324.39,327.36,321.38,,311.66,309.59,,,,,,,277.99,280.54,282.58,280.49,281.32,279.04,275.17,288.50,293.91,304.37,,,,
2010-06-30 21:59:49+00:00,L7,242.09,201.08,,,280.18,243.18,223.86,210.85,,,,306.30,,299.97,297.67,308.62,293.05,307.13,317.82,324.96,329.72,330.93,324.15,,,,,320.42,320.67,,317.04,312.14,298.10,293.45,295.05,296.18,293.22,280.88,282.27,,,,,278.91,279.54,291.07,294.44,302.52,354.83,336.99,266.55,316.78
2010-08-24 22:06:04+00:00,L7,253.24,302.08,319.97,337.68,312.02,309.12,320.36,,,,,,,317.56,324.62,328.36,333.28,332.22,332.94,334.61,342.76,346.81,347.91,343.62,,,,,,326.42,324.77,320.34,314.42,308.10,309.06,307.49,303.56,298.02,293.25,298.81,,,,,,295.81,300.95,311.76,362.25,349.93,332.74,325.02
2010-09-18 21:59:55+00:00,L7,257.49,272.04,285.33,304.07,289.97,300.90,302.05,299.36,,,,,308.34,310.58,309.90,316.39,312.63,316.70,322.33,329.30,332.01,337.84,332.63,337.14,331.56,,,,318.70,317.88,316.88,313.45,302.28,298.54,295.99,294.44,292.56,286.34,282.22,283.16,,,,,290.80,289.65,288.92,297.93,348.31,348.44,320.85,312.88
2010-10-04 21:59:53+00:00,L7,,,,,,,315.69,317.08,315.78,316.78,317.23,317.49,325.18,330.79,328.51,332.37,332.07,343.06,341.91,,,,,347.21,345.68,340.91,343.21,338.50,336.40,332.32,327.02,325.56,319.91,312.74,307.52,,,,,296.88,292.16,291.25,289.80,289.75,291.49,303.99,305.37,312.07,361.88,372.24,,
2010-10-11 22:06:09+00:00,L7,270.64,269.51,281.62,,,,,,,,286.49,291.71,299.76,296.84,293.54,296.90,294.91,296.64,306.01,311.13,315.17,,,,,,,301.06,303.31,297.57,297.39,293.01,289.44,276.18,275.85,278.64,275.83,,,,,,,264.34,266.87,270.84,273.87,285.79,345.93,318.12,312.19,304.10
2010-11-12 22:06:30+00:00,L7,286.03,277.10,274.93,289.38,279.17,284.83,282.74,286.09,287.49,288.40,291.52,295.31,,,,,,,,302.33,309.20,312.37,305.04,307.45,313.51,308.40,306.88,303.86,299.15,,,,,,,270.61,265.95,254.73,258.48,256.61,257.25,259.27,258.02,261.33,263.13,,,,,,296.17,293.77
2010-12-22 22:03:41+00:00,L5,320.36,316.60,324.60,329.97,314.87,320.04,312.26,300.69,301.50,306.17,306.92,307.77,313.64,312.17,312.25,324.78,326.97,333.03,335.13,340.47,342.86,348.16,349.19,338.44,328.29,325.40,324.31,325.74,321.59,315.15,310.68,320.67,314.02,309.53,302.62,304.32,299.99,299.02,297.86,287.85,282.47,282.74,283.49,278.96,279.70,281.40,292.58,315.76,360.41,359.65,334.55,336.54
2010-12-30 22:06:58+00:00,L7,306.14,292.94,,,,,,,,305.83,305.42,308.47,312.32,311.97,310.53,316.19,314.49,319.83,323.56,329.79,,,,,,,326.46,328.02,319.97,314.18,306.59,307.69,305.66,298.61,296.91,294.65,,,,,,,283.32,280.06,282.85,283.20,285.86,295.64,344.60,344.38,326.95,
2011-01-08 22:00:52+00:00,L7,,276.58,275.70,290.33,285.31,290.04,286.59,283.70,283.91,285.58,289.86,294.06,298.38,294.54,291.75,,,,,304.87,306.14,307.33,297.02,308.23,312.33,314.45,313.50,302.74,305.38,299.64,295.70,,,,,272.78,267.98,260.21,260.08,258.22,253.69,259.42,255.91,260.37,261.09,269.01,269.94,,,,303.39,301.57
2011-01-15 22:07:06+00:00,L7,302.18,291.08,299.87,306.45,299.52,,,,,,,308.56,309.22,308.65,304.32,309.85,308.33,312.63,320.37,325.01,329.38,327.95,,,,,,,315.78,312.40,305.65,303.78,299.49,288.60,287.25,285.66,280.98,278.32,,,,,,276.10,280.47,283.39,289.23,298.24,340.75,353.33,328.25,324.27
2011-01-24 22:00:59+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255.44,255.73,253.91,,,,,,,,,,,
2011-01-31 22:07:12+00:00,L7,,315.62,327.07,329.65,317.50,313.83,307.01,308.80,312.02,318.44,324.17,321.72,326.93,322.68,,,,,,,334.00,340.35,342.92,344.38,334.88,335.87,333.10,337.86,334.00,327.98,,,,,,,295.10,290.49,294.18,292.56,293.36,293.41,293.31,292.39,295.85,296.11,,,,,,330.49
2011-02-09 22:01:03+00:00,L7,288.55,282.38,286.83,297.97,288.00,298.71,298.69,298.49,297.97,299.88,303.94,305.86,307.15,303.93,,,,,313.74,316.23,318.33,323.10,321.23,320.14,322.34,317.18,315.40,314.22,315.04,310.96,,,,,285.75,289.62,283.54,278.48,279.93,278.54,275.98,279.00,274.44,279.98,277.28,,,,,347.16,324.64,319.36
2011-02-16 22:07:15+00:00,L7,376.02,337.50,334.38,350.40,347.55,330.59,313.97,314.62,318.98,336.68,330.96,341.62,,,,,,,,332.15,336.30,339.28,341.62,340.28,336.47,337.12,333.12,333.71,331.07,,,,,,,296.02,295.82,286.66,289.60,291.05,293.62,291.31,291.90,292.48,,,,,,,335.87,339.97
2011-02-17 21:57:36+00:00,L5,356.59,347.82,346.83,363.02,340.56,328.37,319.90,319.91,331.68,341.16,338.31,344.43,339.91,326.25,325.70,327.78,336.27,339.16,340.27,346.67,347.52,354.82,355.79,358.59,349.88,347.54,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-03-04 22:07:21+00:00,L7,324.73,315.85,320.90,330.07,316.44,317.37,306.50,305.55,314.28,316.29,,,,,,,,321.34,329.04,332.66,337.62,335.48,347.54,347.92,346.43,340.97,,,,,,,,302.29,294.36,292.78,291.50,290.85,293.20,295.49,290.56,288.65,,,,,,,336.70,353.72,328.18,327.94
2011-03-12 22:03:43+00:00,L5,269.96,267.80,275.00,290.70,278.45,283.91,285.69,285.16,292.19,293.78,291.55,294.57,297.16,294.38,293.21,295.32,291.76,297.44,304.24,308.71,310.15,310.84,309.27,313.35,313.68,314.40,310.40,305.74,308.12,304.12,302.34,294.70,291.55,277.51,277.86,276.43,275.10,268.01,270.68,268.67,272.46,268.50,268.20,270.63,272.95,281.71,288.86,297.75,332.13,340.21,314.48,313.26
2011-03-29 22:01:13+00:00,L7,,,313.95,312.84,301.69,311.97,308.18,305.93,308.88,310.78,313.77,312.14,317.36,316.27,317.21,,,,,328.35,333.81,338.76,339.17,343.03,338.06,332.86,327.53,326.48,321.44,318.98,314.42,309.84,,,,291.10,288.93,290.99,282.88,287.60,287.21,291.89,289.94,293.55,288.45,294.40,299.35,,,,,330.86
