dates,nzd0421-0000,nzd0421-0001,nzd0421-0002,nzd0421-0003,nzd0421-0004,nzd0421-0005,nzd0421-0006,nzd0421-0007,nzd0421-0008,nzd0421-0009,nzd0421-0010,nzd0421-0011,nzd0421-0012,nzd0421-0013,nzd0421-0014,nzd0421-0015,nzd0421-0016,nzd0421-0017,nzd0421-0018,nzd0421-0019,nzd0421-0020,nzd0421-0021,nzd0421-0022,nzd0421-0023,nzd0421-0024,nzd0421-0025,nzd0421-0026,nzd0421-0027,nzd0421-0028,nzd0421-0029,nzd0421-0030,nzd0421-0031,nzd0421-0032,nzd0421-0033,nzd0421-0034,nzd0421-0035,nzd0421-0036,nzd0421-0037,nzd0421-0038,nzd0421-0039,nzd0421-0040,nzd0421-0041,nzd0421-0042,nzd0421-0043,nzd0421-0044,nzd0421-0045,nzd0421-0046,nzd0421-0047,nzd0421-0048,nzd0421-0049,nzd0421-0050,nzd0421-0051,satname
2005-06-08 21:55:08+00:00,274.68,273.77,295.00,313.16,295.46,286.52,286.41,292.55,302.48,307.62,308.52,307.36,308.98,309.29,307.37,307.02,307.81,313.43,320.12,324.21,329.32,334.09,333.82,337.39,334.02,330.09,327.86,323.32,318.47,313.18,311.34,307.25,302.61,300.38,296.59,294.45,290.87,288.12,286.62,285.07,285.70,286.02,284.42,283.99,282.89,285.36,288.77,296.20,345.43,344.73,320.44,323.96,L5
2005-06-24 21:55:13+00:00,270.22,268.66,295.74,313.31,294.62,283.24,281.85,287.26,299.23,307.68,308.22,306.44,308.76,309.12,307.60,307.13,308.37,314.27,320.32,324.28,329.20,333.20,332.62,336.42,333.26,329.39,327.40,322.69,317.82,313.89,311.85,308.07,303.17,300.98,296.86,294.81,290.97,287.62,286.54,285.08,285.31,285.52,283.86,283.92,283.21,286.80,290.16,297.27,346.55,344.60,317.25,323.99,L5
2005-07-01 22:01:25+00:00,268.27,263.34,295.74,313.31,294.15,281.28,278.99,282.94,298.36,307.09,308.22,306.44,308.76,308.70,307.48,306.74,307.61,314.26,319.82,323.91,328.98,332.90,332.46,335.99,332.80,328.72,327.05,322.44,317.59,313.51,311.45,307.81,303.15,300.97,296.98,294.68,290.83,287.31,286.58,285.06,284.84,285.18,283.53,283.67,282.81,286.45,290.10,297.31,346.59,343.56,314.37,323.56,L5
2005-07-10 21:55:19+00:00,266.68,260.00,295.74,313.31,293.73,280.29,276.87,278.53,297.21,306.23,308.22,306.44,307.97,308.70,307.48,306.66,305.54,313.60,318.65,323.30,328.60,332.33,332.03,335.54,332.63,327.99,326.74,322.15,317.63,313.29,310.90,307.50,302.84,300.29,296.56,294.33,290.52,286.85,286.35,284.84,284.89,285.20,283.41,283.57,282.80,286.15,289.76,297.24,346.64,343.04,311.87,323.03,L5
2005-07-25 22:03:13+00:00,257.21,251.67,290.80,310.75,291.33,274.09,267.86,269.43,291.85,302.49,305.63,305.19,306.28,306.55,304.88,304.68,302.64,310.62,317.34,321.84,327.47,330.24,329.99,333.83,331.40,326.59,326.25,321.80,317.52,313.16,310.59,307.36,303.27,299.88,296.28,293.51,289.01,285.42,285.22,284.13,284.06,284.23,282.56,283.70,282.56,285.94,289.64,296.91,345.10,341.50,307.54,322.63,L7
2005-08-03 21:57:01+00:00,255.45,247.09,290.80,310.75,291.33,274.09,267.84,272.02,294.09,303.83,305.80,305.44,306.80,306.58,305.58,305.28,303.60,311.16,317.34,321.84,327.47,330.24,330.14,333.94,331.56,326.98,326.69,322.24,318.30,313.86,311.20,307.76,303.74,299.92,296.28,293.51,289.01,285.42,285.57,284.25,284.33,284.34,282.93,283.88,282.89,286.06,289.63,297.52,345.16,341.48,307.54,322.63,L7
2005-08-26 22:03:03+00:00,247.48,239.06,289.79,309.27,289.95,270.43,265.32,270.40,293.73,302.71,304.04,306.53,306.51,305.63,305.31,305.11,304.14,311.22,316.46,320.91,327.53,330.55,329.84,333.98,331.61,327.25,327.13,322.29,318.74,313.94,311.00,308.02,303.96,300.14,296.76,293.96,289.08,285.00,285.59,284.14,284.47,284.45,282.97,283.68,282.43,285.85,289.31,297.75,345.35,340.83,304.57,322.00,L7
2005-08-27 21:55:43+00:00,248.01,240.17,287.39,308.95,289.82,270.25,267.48,272.35,294.71,303.46,304.65,307.20,307.13,306.18,305.98,305.81,304.47,311.27,316.28,320.75,327.28,330.36,329.78,333.93,331.53,327.47,327.30,322.60,319.03,314.34,311.38,308.33,303.67,299.67,296.28,293.62,288.72,284.62,285.29,284.28,284.60,284.62,283.30,283.87,282.81,286.09,289.70,298.12,345.41,340.98,305.71,322.04,L5
2005-09-20 21:56:42+00:00,241.13,231.78,287.31,307.47,287.79,263.46,262.87,268.74,292.20,301.77,302.37,304.76,304.31,304.84,304.98,305.30,303.62,309.96,315.30,320.14,326.53,329.20,327.87,332.62,330.58,326.76,326.65,321.52,318.67,314.21,311.30,308.41,303.78,298.74,295.38,292.56,287.40,283.24,284.47,283.94,284.04,284.12,282.22,283.29,283.34,286.12,289.93,298.12,345.35,340.61,301.17,320.92,L7
2005-10-05 22:01:53+00:00,241.66,221.62,282.66,305.45,284.43,254.21,255.74,265.71,290.54,300.83,302.12,304.32,303.54,303.66,304.73,304.43,301.53,307.49,312.88,317.98,323.99,327.38,326.14,330.45,329.07,325.60,326.12,321.06,318.61,314.02,311.61,308.33,302.35,296.74,293.20,290.46,284.56,279.53,282.72,282.37,283.16,282.60,281.76,283.06,282.62,285.64,289.61,297.69,345.25,340.61,294.06,318.67,L5
2005-10-06 21:56:37+00:00,244.97,226.41,283.69,305.91,284.87,258.67,258.98,267.99,291.49,301.30,302.82,304.96,303.54,303.66,304.73,304.43,301.53,307.81,313.22,318.40,324.30,327.60,326.40,330.48,329.14,325.78,326.16,321.18,318.61,314.02,311.61,308.33,302.35,296.68,293.27,290.43,284.61,279.48,282.70,282.39,282.97,282.79,281.82,283.14,282.62,285.64,289.61,297.69,345.10,341.05,297.28,319.26,L7
2005-10-22 21:56:51+00:00,244.10,221.38,278.97,305.56,284.23,261.25,258.84,263.80,290.98,301.91,304.02,305.68,303.05,303.24,304.44,304.58,301.21,307.24,312.57,317.57,323.57,326.87,325.01,328.91,327.90,324.53,325.59,320.49,318.01,313.98,311.83,308.45,302.24,295.74,292.65,289.62,283.45,278.39,281.92,281.38,281.85,281.46,281.27,282.63,282.40,285.46,289.15,297.49,344.00,340.98,293.69,318.08,L7
2005-11-14 22:03:17+00:00,252.24,228.22,276.88,306.53,285.42,267.42,262.17,261.32,290.58,301.85,303.98,305.77,302.98,302.41,305.52,304.26,300.55,307.22,312.22,318.02,323.15,325.91,325.29,328.37,327.00,324.15,325.47,320.51,317.82,314.16,311.65,308.76,302.41,295.58,292.32,289.58,283.74,279.05,282.16,281.77,281.86,281.48,281.07,282.46,282.15,285.33,289.22,298.27,343.89,341.46,297.30,318.43,L7
2005-11-22 22:02:22+00:00,259.48,237.80,279.05,306.20,287.76,274.38,268.72,263.34,291.82,302.56,305.66,306.84,304.39,303.49,308.32,305.13,301.61,306.54,311.95,318.18,322.94,324.79,324.01,327.57,327.66,324.16,325.01,320.33,318.42,314.77,312.34,308.84,302.73,294.18,291.75,288.76,283.56,277.39,281.17,280.79,280.46,282.26,281.50,282.38,282.61,285.68,289.46,298.90,343.27,341.10,302.77,318.58,L5
2005-12-25 21:57:19+00:00,267.22,250.79,281.26,306.74,290.38,283.91,282.02,281.85,301.40,305.47,306.68,308.77,306.27,306.26,309.72,307.50,302.24,307.78,312.37,319.41,324.25,325.24,325.13,328.47,328.37,325.26,325.46,321.07,320.31,317.06,314.30,309.43,303.75,293.93,291.91,289.40,284.34,278.30,281.22,281.11,281.39,283.80,282.53,283.33,283.14,286.31,289.10,299.85,342.11,342.11,313.50,323.00,L7
2006-01-10 21:57:28+00:00,277.73,269.92,281.26,306.74,291.59,292.09,291.52,298.31,305.34,307.35,306.82,308.84,307.86,306.95,309.22,308.40,306.63,307.56,314.45,319.99,324.43,325.19,324.83,328.72,329.04,327.34,326.55,322.08,321.42,318.97,316.86,311.23,304.90,294.62,292.14,289.39,283.74,277.73,280.48,280.82,282.16,284.70,283.67,284.41,284.71,287.75,290.36,301.36,343.24,345.90,325.53,324.93,L7
2006-01-25 22:03:52+00:00,283.20,272.17,285.49,307.21,292.66,293.62,292.45,298.55,305.49,307.37,306.60,308.71,308.07,307.26,308.12,308.74,305.75,307.86,313.07,318.96,323.48,325.22,324.69,328.93,329.34,327.71,326.19,321.80,320.67,319.29,316.01,310.04,303.38,294.13,290.78,287.99,282.55,277.85,280.65,280.99,282.30,284.92,283.27,283.54,283.67,286.43,289.73,300.91,342.31,344.57,327.66,324.58,L5
2006-01-26 21:57:35+00:00,283.20,275.23,287.48,308.60,294.26,294.82,292.93,298.63,305.37,307.69,306.98,309.06,308.24,307.37,307.83,308.74,305.75,307.86,313.07,318.94,323.50,325.52,325.25,329.38,329.76,327.87,326.35,321.96,320.82,318.88,315.75,310.04,303.38,294.13,290.78,287.78,282.93,278.40,280.86,281.15,282.43,284.83,283.38,283.65,283.82,286.34,289.94,300.91,342.31,344.57,327.66,325.16,L7
2006-02-10 22:04:14+00:00,292.93,287.17,288.48,309.22,295.22,295.69,295.29,296.83,302.21,305.09,306.10,308.34,307.17,306.73,305.74,306.12,303.71,306.25,313.05,318.80,323.42,325.10,324.53,329.03,329.37,327.19,325.44,320.97,319.12,317.36,314.62,308.70,301.90,293.42,290.89,287.46,282.82,278.43,279.69,280.72,281.65,284.37,282.50,282.65,282.81,285.50,289.59,299.12,341.25,344.83,327.90,325.96,L5
2006-02-11 21:57:40+00:00,292.93,287.17,288.48,309.70,295.80,295.92,294.96,296.59,301.54,304.65,305.72,307.87,307.04,306.53,305.19,305.68,303.71,306.25,313.05,318.80,323.42,324.58,324.29,328.89,329.34,327.10,325.22,320.82,318.91,316.97,314.21,308.41,301.70,293.42,290.89,287.46,282.82,278.18,279.52,280.81,281.55,284.21,282.36,282.80,282.90,285.46,289.59,299.12,341.25,344.83,327.90,325.96,L7
2006-02-19 21:58:15+00:00,292.93,287.17,288.48,309.70,295.80,295.92,294.96,296.59,301.54,304.65,305.72,307.87,307.04,306.53,305.19,305.68,303.71,306.25,313.05,318.80,323.42,324.58,324.29,328.89,329.34,327.10,325.22,320.82,318.91,316.97,314.21,308.41,301.70,293.42,290.89,287.46,282.82,278.18,279.90,280.90,281.55,284.09,282.36,282.80,282.90,285.46,289.59,299.12,341.25,344.83,327.90,325.96,L5
2006-02-26 22:04:34+00:00,301.27,293.03,292.71,311.71,297.87,298.57,295.43,296.22,300.25,303.68,306.18,306.89,306.72,306.86,303.12,303.66,301.34,305.60,312.96,319.17,323.27,324.39,324.61,329.01,329.75,327.43,325.31,321.19,318.65,317.12,313.56,306.25,301.72,293.80,290.54,287.29,282.86,278.19,280.15,281.10,281.33,284.12,282.35,283.37,283.39,284.91,288.61,298.51,341.56,345.81,330.69,327.85,L5
2006-03-31 21:57:42+00:00,301.98,293.48,293.82,313.47,299.60,298.57,296.57,296.66,301.36,305.05,307.72,308.64,309.01,307.51,304.31,304.67,302.42,307.22,314.13,319.54,324.11,325.31,326.35,329.84,330.28,328.01,325.86,322.54,320.20,317.41,313.67,306.90,302.13,295.04,291.45,288.08,283.18,279.04,280.56,281.52,282.39,284.66,283.62,284.07,283.48,285.01,289.19,298.83,343.47,346.98,332.22,329.39,L7
2006-05-17 22:05:57+00:00,299.14,291.77,298.08,314.96,302.32,298.25,291.11,291.04,300.44,305.78,308.04,309.29,310.29,308.70,304.48,305.65,306.16,309.41,314.32,319.93,324.88,325.39,326.53,331.61,332.13,330.23,327.28,324.20,322.46,318.52,314.39,308.22,302.71,296.54,293.56,289.40,285.58,279.70,280.98,282.22,283.83,285.58,285.10,285.34,285.33,286.14,291.62,301.66,347.17,349.14,329.57,332.14,L5
2006-05-18 21:57:42+00:00,293.10,286.02,298.08,313.39,300.95,294.04,285.50,285.68,299.90,305.73,307.24,308.25,309.29,308.70,304.48,305.65,306.16,309.56,314.76,319.52,324.66,325.44,326.73,331.72,332.07,330.01,327.28,324.45,322.54,318.52,314.39,308.22,302.71,296.54,293.20,289.22,285.50,279.35,280.73,281.86,283.75,285.31,285.09,285.28,285.24,286.14,291.62,301.66,347.17,341.61,326.18,331.81,L7
2006-06-19 21:57:36+00:00,286.74,275.93,299.28,313.36,301.57,293.20,284.15,284.47,294.39,303.75,306.19,307.26,308.38,307.74,302.62,304.97,304.85,309.30,315.75,320.39,324.81,325.65,327.75,333.35,331.72,329.55,327.63,324.81,322.95,317.67,314.39,308.23,302.56,299.13,294.68,289.85,286.10,280.42,281.45,282.59,284.30,285.23,285.18,285.82,285.00,286.32,292.20,302.46,352.02,339.17,321.03,333.49,L7
2006-06-26 22:03:44+00:00,278.79,264.20,299.91,313.76,297.54,283.29,272.18,273.37,291.40,301.29,304.89,305.83,307.08,306.36,302.62,304.97,304.85,309.30,315.41,320.33,323.59,325.11,327.48,333.01,331.10,328.23,326.68,323.81,322.14,316.32,313.13,308.23,302.56,298.82,294.03,287.99,284.76,279.28,280.33,281.38,283.79,284.07,284.21,284.80,284.36,285.44,292.20,302.46,352.02,339.17,311.45,332.41,L7
2006-06-27 22:00:24+00:00,273.50,257.58,299.91,313.76,295.10,279.11,266.47,266.82,291.40,300.82,304.66,305.62,306.48,306.56,303.41,305.35,304.69,309.16,314.21,319.76,323.00,324.52,326.71,332.85,331.15,328.45,327.03,324.01,322.19,316.94,312.81,308.84,303.21,299.44,294.11,287.62,284.04,278.83,279.13,281.18,283.34,284.02,284.36,285.14,284.47,285.71,292.50,302.90,351.91,339.73,306.75,332.41,L5
2006-07-12 22:03:37+00:00,269.31,253.93,299.91,313.76,292.94,274.47,261.01,258.82,290.07,299.42,304.28,305.19,305.86,306.44,303.52,305.50,304.97,309.62,313.18,319.12,322.74,324.43,326.14,332.22,330.91,328.28,326.97,323.74,321.84,317.00,312.63,308.72,302.96,299.23,293.64,286.79,283.01,278.44,278.42,280.93,282.56,283.12,283.52,284.12,283.54,285.32,292.36,302.48,350.14,338.06,303.29,332.41,L7
2006-07-21 21:57:21+00:00,265.23,246.33,299.91,313.76,290.90,270.69,261.01,258.82,290.07,299.42,304.28,305.19,304.04,305.17,302.08,304.44,302.47,307.70,312.52,318.39,322.03,323.36,324.94,332.22,330.91,328.28,326.97,322.82,321.25,317.00,311.96,307.53,302.73,297.92,292.36,286.05,282.02,277.83,278.42,280.93,282.56,283.12,282.55,283.13,282.65,284.71,291.15,301.05,349.52,337.37,298.77,330.02,L7
2006-08-05 22:07:07+00:00,260.48,234.60,301.60,313.98,288.09,263.21,251.27,249.58,286.62,297.42,303.28,303.76,302.64,304.06,301.63,304.35,302.02,307.28,312.30,318.31,321.73,322.63,324.45,332.11,330.29,327.73,327.29,322.97,321.70,317.24,312.18,305.97,303.06,298.01,292.14,285.93,281.32,277.18,277.51,280.51,282.31,282.68,282.65,283.44,283.01,285.07,291.66,301.36,349.99,336.63,295.24,329.90,L5
2006-08-22 21:57:16+00:00,252.69,225.78,295.23,314.42,285.05,256.44,245.08,244.64,285.43,297.93,304.88,304.92,302.20,304.64,302.28,306.14,302.49,307.98,312.23,318.42,321.61,323.28,324.81,332.87,330.62,328.53,328.52,324.17,323.44,318.14,312.25,305.38,302.66,297.53,290.94,284.60,280.55,277.02,275.47,278.63,281.35,283.12,283.45,284.41,282.33,284.49,291.33,301.03,350.94,335.20,295.44,329.01,L7
2006-09-06 22:07:31+00:00,240.23,212.11,284.79,310.12,281.38,260.52,247.24,245.92,285.57,299.33,306.88,311.86,300.75,310.27,307.66,308.66,305.11,309.44,314.35,319.60,323.28,324.29,324.02,331.79,331.43,329.36,328.92,324.03,324.56,319.73,314.69,308.34,305.89,299.83,293.75,286.52,282.84,280.18,278.56,279.12,282.13,284.09,284.58,285.13,282.99,286.37,293.41,302.26,351.16,337.19,295.59,330.36,L5
2006-09-14 22:03:21+00:00,246.94,221.28,284.79,310.12,281.38,260.52,247.24,245.92,285.57,299.33,306.88,311.86,300.75,310.27,307.66,308.66,305.11,309.44,314.35,319.60,323.28,324.29,324.02,331.79,331.43,329.36,327.94,323.13,323.65,318.14,313.98,307.29,303.94,298.27,292.66,285.51,282.84,280.18,278.56,279.12,282.13,284.09,284.08,284.00,281.90,284.87,292.61,301.08,349.34,335.47,298.00,328.00,L7
2006-10-08 22:07:52+00:00,251.45,222.62,283.08,309.21,283.02,264.39,253.20,245.83,284.66,298.62,306.25,310.58,298.90,306.10,303.55,305.54,301.22,306.20,312.06,318.39,322.58,325.56,325.21,332.85,331.12,328.51,327.89,323.91,323.14,316.04,312.12,305.30,301.26,296.68,290.98,283.46,281.74,280.87,278.85,279.45,282.31,284.50,284.58,284.41,282.07,283.37,290.24,299.09,345.13,333.10,296.50,325.42,L5
2006-10-25 21:57:17+00:00,256.34,229.69,286.24,309.38,284.26,268.22,258.96,252.16,287.23,299.72,306.78,310.72,298.90,306.10,303.55,305.54,301.22,307.02,312.74,318.87,323.43,326.42,325.73,332.70,331.33,328.45,327.96,324.01,323.14,316.04,312.12,305.30,301.26,296.28,291.15,284.17,282.32,280.87,279.17,279.54,282.15,284.47,284.63,284.41,282.24,283.37,290.24,299.09,345.37,334.67,299.52,324.67,L7
2006-11-02 22:01:56+00:00,263.02,237.48,291.42,313.18,286.30,271.47,263.44,257.23,289.43,301.18,307.57,311.35,302.47,307.51,306.46,308.07,303.86,308.32,314.40,320.51,324.99,327.98,326.36,332.44,331.44,328.94,328.32,324.30,323.28,317.14,313.12,306.32,302.07,297.71,291.94,285.55,283.54,281.68,279.63,279.80,282.25,284.52,284.81,284.75,282.61,284.12,290.81,299.60,346.92,335.73,302.71,325.27,L5
2006-11-10 21:57:30+00:00,266.82,242.31,291.90,313.04,287.49,274.39,267.02,261.30,291.20,302.22,308.12,312.10,304.50,307.51,306.46,308.07,303.86,309.21,315.16,321.10,325.49,328.68,326.60,332.93,331.73,329.58,328.34,324.49,323.62,317.14,313.12,306.32,302.07,297.43,291.98,285.92,284.03,281.85,279.99,279.72,282.15,284.53,284.74,284.75,282.67,284.12,290.81,299.60,346.92,336.66,304.98,325.69,L7
2006-11-26 21:57:40+00:00,273.49,246.86,292.30,315.02,287.86,279.27,276.23,271.34,293.52,302.05,310.37,315.47,305.53,309.64,309.28,310.11,305.47,310.16,316.09,322.56,326.71,330.17,326.84,334.47,333.33,331.36,328.98,324.57,323.76,317.19,313.32,306.70,302.54,297.04,291.66,285.86,284.18,282.66,280.94,280.34,282.47,285.71,285.08,285.31,282.54,284.18,289.58,299.33,346.23,341.82,308.53,325.35,L7
2006-12-11 22:08:27+00:00,275.84,251.09,292.95,315.22,289.20,282.01,279.36,275.37,293.97,301.72,308.99,313.68,305.09,308.22,308.32,309.32,305.45,311.37,317.07,323.23,327.17,330.64,327.59,334.76,333.48,330.99,327.01,323.00,322.05,315.81,312.61,306.10,301.77,296.11,291.35,286.19,284.36,282.35,280.92,280.22,282.39,285.56,284.85,283.35,281.13,282.62,287.63,297.19,345.76,341.69,309.51,325.57,L5
2007-01-04 22:04:01+00:00,293.40,275.95,292.95,315.22,292.76,290.90,293.52,292.09,301.17,304.76,308.84,313.77,306.68,308.88,308.54,308.39,306.47,311.93,318.35,323.20,328.14,332.06,327.88,333.96,333.17,331.21,326.04,322.52,320.90,315.37,311.71,303.91,300.39,294.69,290.48,286.69,284.92,283.01,282.34,280.07,281.07,285.45,283.91,281.81,280.26,280.94,285.37,294.35,343.94,343.70,322.98,325.57,L7
2007-01-05 22:02:28+00:00,293.40,275.95,292.95,315.22,292.76,290.90,293.52,292.09,301.17,304.74,308.64,312.91,307.22,309.07,307.91,307.24,305.51,311.34,317.41,322.47,327.08,331.63,327.53,333.86,333.19,330.31,326.04,322.76,320.86,315.43,311.29,302.97,299.74,294.14,289.88,286.36,284.26,281.67,281.92,280.09,281.15,285.15,283.59,281.99,280.71,281.30,284.95,293.46,344.69,343.93,323.08,324.62,L5
2007-01-21 22:02:33+00:00,303.48,290.70,292.61,313.69,298.86,305.43,303.96,302.03,303.51,307.32,308.91,313.12,311.79,311.81,311.08,309.39,309.45,314.04,320.91,324.71,328.89,333.92,329.19,334.16,333.08,330.10,325.69,324.53,322.52,315.74,312.15,304.28,300.42,295.13,291.43,286.98,285.74,282.69,282.39,280.11,281.21,285.44,285.21,283.94,282.03,282.05,286.01,294.58,345.64,346.10,329.13,324.84,L5
2007-01-29 21:57:57+00:00,303.48,290.70,292.61,313.69,298.86,305.03,304.16,302.41,303.79,307.29,308.80,312.51,311.97,311.79,310.72,308.64,309.39,313.97,320.91,324.71,328.89,333.92,329.42,334.44,333.15,330.07,325.89,324.67,322.13,315.53,311.61,304.41,300.59,295.38,291.43,286.98,285.74,282.69,282.09,280.72,281.14,285.05,284.64,284.12,282.24,282.22,286.00,294.25,347.10,346.10,329.13,324.84,L7
2007-02-05 22:04:11+00:00,303.48,290.70,292.61,313.69,298.86,305.03,304.16,302.96,304.68,308.04,309.47,312.70,312.38,312.07,311.09,308.84,309.87,313.97,320.91,324.71,328.89,333.92,329.42,334.44,333.16,330.07,326.01,324.44,321.88,315.46,311.34,305.71,300.56,295.63,291.43,286.98,285.74,282.69,282.09,280.72,280.77,284.65,284.13,284.04,282.13,282.35,285.96,294.20,346.45,346.10,329.13,324.84,L7
2007-02-21 22:04:16+00:00,301.51,290.12,292.69,313.17,299.78,307.81,305.98,304.04,305.53,308.67,309.76,313.11,312.38,312.07,311.09,308.84,309.87,313.97,320.91,324.77,328.93,333.64,329.75,334.26,332.98,330.21,326.09,324.06,321.43,315.92,311.58,306.27,301.16,296.09,292.47,288.63,286.82,283.59,283.21,281.67,281.70,284.11,283.90,283.81,283.02,282.98,286.34,294.67,346.78,347.38,328.89,324.62,L7
2007-03-02 21:58:07+00:00,302.87,290.34,291.78,313.19,299.71,306.99,305.10,303.60,305.09,308.00,309.10,312.35,311.90,311.44,310.40,308.84,309.87,313.97,320.91,324.45,328.45,332.71,329.73,334.05,332.98,330.02,325.81,323.78,320.98,315.69,311.44,306.27,301.16,296.09,292.47,288.28,286.37,283.17,282.80,281.67,281.54,283.78,283.50,283.65,282.93,283.00,286.20,294.67,346.78,347.38,328.62,324.39,L7
2007-03-09 22:04:19+00:00,302.87,290.34,291.78,313.19,299.71,306.26,305.28,303.80,306.64,308.35,308.82,311.11,312.98,310.37,310.27,308.15,309.36,313.94,319.52,323.68,327.91,332.69,330.67,335.46,333.03,330.09,325.94,323.62,320.11,314.85,310.72,304.91,299.17,294.61,290.32,286.82,284.82,281.02,281.08,281.74,281.32,283.13,283.08,282.94,282.24,282.30,285.31,293.61,346.41,345.32,326.69,322.22,L7
2007-03-18 21:58:09+00:00,306.64,293.80,293.49,314.16,300.36,305.96,304.75,303.16,306.41,308.66,308.82,311.11,312.98,310.37,309.55,307.83,308.77,313.24,318.88,323.39,327.44,332.32,330.98,335.02,332.76,329.56,326.39,324.22,320.42,315.32,310.88,304.68,299.41,294.80,290.28,287.50,284.30,280.85,280.67,281.36,280.86,282.65,283.35,283.55,283.03,283.02,284.68,293.39,346.97,347.47,327.46,322.47,L7
2007-04-19 21:58:07+00:00,301.79,290.84,295.33,314.48,300.59,306.92,305.63,304.40,307.27,309.20,309.27,311.38,313.88,312.19,310.91,309.37,310.68,314.90,320.85,324.60,328.15,331.41,331.01,334.41,332.68,329.42,325.66,322.92,319.17,314.87,311.99,305.72,301.12,295.67,291.82,288.85,285.40,280.07,280.65,281.28,280.03,282.28,282.30,282.86,282.34,283.92,285.51,294.18,350.18,349.54,327.52,323.28,L7
2007-05-12 22:04:11+00:00,293.19,284.73,293.13,312.12,299.03,307.87,306.29,304.90,307.48,308.49,308.68,310.55,312.71,312.13,310.16,307.65,310.36,315.17,319.59,323.70,326.82,329.32,331.22,334.79,332.56,328.76,324.44,321.55,317.13,313.08,310.35,304.20,300.18,295.34,291.54,287.42,283.89,279.04,279.93,281.53,279.59,281.69,281.41,281.28,280.85,282.47,284.13,292.40,349.14,349.67,322.16,321.40,L7
2007-05-28 22:04:04+00:00,291.52,283.09,292.96,311.81,298.57,298.36,306.56,305.46,307.10,308.78,309.22,311.07,313.06,312.46,309.62,306.44,309.33,314.17,318.93,323.12,325.27,328.15,331.47,334.27,332.17,327.79,324.94,322.00,317.53,313.36,310.03,303.25,299.44,295.30,290.93,286.92,282.52,278.61,279.61,281.48,279.34,281.95,281.95,281.99,281.16,282.63,283.93,291.06,349.46,347.79,320.76,320.27,L7
2007-06-13 22:04:04+00:00,290.22,281.38,292.31,311.15,297.88,287.62,305.88,304.44,308.88,309.08,310.71,311.51,313.30,312.71,310.92,306.83,309.90,313.02,317.16,322.06,324.45,327.17,331.14,333.37,330.82,326.92,325.94,322.72,318.15,313.82,310.27,303.64,300.10,296.77,291.59,286.45,282.05,277.87,279.56,281.22,278.68,281.43,281.44,283.18,281.79,283.75,284.81,292.71,350.66,349.04,320.67,319.23,L7
2007-07-08 21:57:51+00:00,290.22,281.38,292.31,310.59,297.27,284.12,305.88,306.11,309.30,310.19,312.10,312.69,314.71,314.01,311.81,307.84,311.93,314.72,319.91,324.38,325.25,327.60,332.15,334.03,330.64,327.20,325.76,321.89,317.55,313.04,310.65,305.19,300.60,297.85,293.53,287.21,283.45,280.66,280.18,281.98,279.46,281.42,282.00,281.98,280.85,284.14,284.51,293.27,349.74,349.56,313.79,318.25,L7
2007-07-15 22:04:00+00:00,283.93,277.98,289.17,307.92,294.75,285.58,305.88,306.11,309.30,310.19,312.10,312.69,314.71,311.88,310.77,307.19,311.13,314.46,319.05,323.21,325.37,328.54,332.41,334.03,330.64,327.20,325.76,321.89,317.55,313.04,310.65,305.19,300.56,296.70,293.34,287.82,283.60,280.69,280.48,281.98,279.46,281.42,282.00,281.98,280.85,285.07,285.46,295.99,352.37,349.92,312.98,317.07,L7
2007-08-25 21:57:35+00:00,278.52,274.40,289.71,307.92,292.90,280.76,305.50,305.36,307.90,309.14,312.93,312.99,314.45,311.35,310.55,308.06,312.38,312.59,317.97,323.55,324.81,328.63,334.24,334.35,330.30,326.60,325.47,321.13,317.74,311.91,310.27,302.92,300.17,294.45,292.21,288.31,283.92,280.85,281.59,282.19,279.81,281.45,282.49,280.26,279.04,284.73,285.45,295.61,352.27,347.94,308.33,315.35,L7
2007-09-10 21:57:27+00:00,273.77,269.92,291.00,307.01,291.66,270.95,302.68,302.68,305.10,307.41,313.51,312.23,314.13,310.74,309.44,308.36,313.36,313.76,318.54,324.01,324.99,329.51,334.32,333.33,329.34,324.99,324.52,320.96,318.05,310.17,307.44,300.08,299.42,292.41,289.94,289.09,284.28,281.11,281.63,281.24,279.11,280.94,279.61,278.16,277.06,284.11,285.12,294.27,353.41,346.60,304.88,314.05,L7
2007-10-12 21:57:23+00:00,266.47,262.25,284.87,303.00,288.96,269.79,300.19,301.11,305.42,306.52,313.51,312.23,312.56,309.45,309.26,307.23,312.74,313.76,317.33,322.14,323.81,328.36,331.67,332.17,327.90,325.55,324.52,320.96,316.67,309.58,306.25,298.88,297.88,291.15,288.19,286.01,282.69,279.71,280.60,279.71,279.81,281.80,279.61,278.16,275.51,282.06,284.18,292.60,350.48,344.68,301.20,310.01,L7
2007-10-19 22:03:39+00:00,277.10,274.97,287.21,305.66,292.20,269.79,300.19,299.45,305.35,306.65,314.50,313.10,314.15,310.71,311.28,309.85,314.69,317.00,320.39,324.71,326.54,332.04,331.31,332.16,327.96,326.70,325.91,322.44,318.25,311.68,307.66,301.17,299.29,292.68,289.27,287.71,284.80,282.46,280.60,279.55,280.90,282.26,280.21,278.12,276.63,282.41,284.93,293.68,350.91,345.83,305.45,311.57,L7
