dates,nzd0464-0000,nzd0464-0001,nzd0464-0002,nzd0464-0003,nzd0464-0004,nzd0464-0005,nzd0464-0006,nzd0464-0007,nzd0464-0008,nzd0464-0009,nzd0464-0010,nzd0464-0011,nzd0464-0012,nzd0464-0013,nzd0464-0014,nzd0464-0015,nzd0464-0016,nzd0464-0017,nzd0464-0018,nzd0464-0019,nzd0464-0020,nzd0464-0021,nzd0464-0022,nzd0464-0023,nzd0464-0024,nzd0464-0025,nzd0464-0026,nzd0464-0027,nzd0464-0028,nzd0464-0029,nzd0464-0030,nzd0464-0031,nzd0464-0032,nzd0464-0033,nzd0464-0034,nzd0464-0035,nzd0464-0036,nzd0464-0037,nzd0464-0038,nzd0464-0039,nzd0464-0040,nzd0464-0041,nzd0464-0042,nzd0464-0043,nzd0464-0044,nzd0464-0045,nzd0464-0046,nzd0464-0047,nzd0464-0048,nzd0464-0049,nzd0464-0050,nzd0464-0051,nzd0464-0052,nzd0464-0053,nzd0464-0054,nzd0464-0055,nzd0464-0056,nzd0464-0057,nzd0464-0058,nzd0464-0059,nzd0464-0060,nzd0464-0061,nzd0464-0062,nzd0464-0063,nzd0464-0064,nzd0464-0065,nzd0464-0066,nzd0464-0067,nzd0464-0068,nzd0464-0069,nzd0464-0070,nzd0464-0071,nzd0464-0072,nzd0464-0073,nzd0464-0074,nzd0464-0075,nzd0464-0076,nzd0464-0077,nzd0464-0078,nzd0464-0079,nzd0464-0080,nzd0464-0081,nzd0464-0082,nzd0464-0083,nzd0464-0084,nzd0464-0085,nzd0464-0086,nzd0464-0087,nzd0464-0088,nzd0464-0089,nzd0464-0090,nzd0464-0091,nzd0464-0092,nzd0464-0093,nzd0464-0094,nzd0464-0095,nzd0464-0096,nzd0464-0097,nzd0464-0098,nzd0464-0099,nzd0464-0100,nzd0464-0101,nzd0464-0102,nzd0464-0103,nzd0464-0104,nzd0464-0105,nzd0464-0106,nzd0464-0107,nzd0464-0108,nzd0464-0109,nzd0464-0110,nzd0464-0111,nzd0464-0112,nzd0464-0113,nzd0464-0114,nzd0464-0115,nzd0464-0116,nzd0464-0117,nzd0464-0118,nzd0464-0119,nzd0464-0120,nzd0464-0121,nzd0464-0122,nzd0464-0123,nzd0464-0124,nzd0464-0125,nzd0464-0126,nzd0464-0127,nzd0464-0128,nzd0464-0129,nzd0464-0130,nzd0464-0131,nzd0464-0132,nzd0464-0133,satname
2006-05-17 22:06:21+00:00,339.99,338.15,337.37,336.13,336.52,330.26,330.51,334.73,336.63,333.84,334.37,334.02,331.83,332.34,330.32,331.74,331.12,330.46,329.40,333.18,328.63,337.32,331.23,334.47,336.73,332.01,325.97,333.56,336.86,332.16,335.59,331.60,331.28,333.43,330.83,328.18,330.56,338.49,339.22,339.07,340.71,345.95,349.36,344.71,343.89,341.51,336.90,336.01,337.36,330.84,331.98,324.85,323.44,328.48,325.05,323.18,326.32,317.38,321.34,322.75,329.19,332.57,331.79,332.11,332.21,331.90,328.97,327.71,318.66,321.86,323.14,320.64,325.64,322.94,321.68,324.08,326.18,324.53,331.52,328.27,334.44,334.26,342.34,345.46,342.20,339.65,336.15,335.43,335.31,332.61,335.54,326.84,328.82,332.15,337.38,337.16,341.95,342.00,336.96,337.38,335.20,342.11,341.74,347.79,358.20,351.38,344.06,342.43,336.18,340.13,328.92,332.26,333.51,329.47,335.49,334.50,341.54,334.19,333.71,340.90,340.93,338.00,332.82,338.50,337.76,337.50,336.56,335.45,336.64,329.57,330.89,324.37,323.21,323.02,L5
2006-06-26 22:04:08+00:00,337.45,335.97,338.30,335.57,340.75,332.93,330.23,334.41,332.58,329.95,329.41,328.05,,,328.53,330.40,332.00,332.36,336.09,328.90,333.61,336.19,334.55,333.20,331.54,327.83,,,330.13,330.68,333.44,334.84,336.80,330.10,328.10,325.43,333.34,340.83,339.32,338.24,,,346.63,347.14,345.48,344.19,348.49,346.72,333.40,331.28,329.18,323.17,320.24,326.21,,,316.23,,319.55,323.79,327.15,332.20,330.12,325.74,328.20,327.30,326.55,329.04,,,323.12,320.46,315.54,317.25,324.45,320.68,322.37,324.42,328.73,330.66,335.17,,,,,349.38,344.76,339.62,337.25,340.38,329.64,,,,,,,,,,,,,349.27,356.61,349.44,347.43,347.45,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2006-07-12 22:04:01+00:00,339.60,335.67,341.02,338.90,340.07,342.18,335.07,335.72,330.90,332.46,330.85,332.34,332.59,,,335.36,334.09,334.98,334.62,334.73,337.11,337.86,335.75,334.12,336.00,334.19,333.07,,332.16,332.80,337.76,333.50,334.70,335.19,337.11,338.40,335.23,340.15,341.55,344.82,342.35,,,348.79,345.85,346.68,348.30,347.92,341.20,334.05,332.67,331.51,324.56,324.18,321.76,,,,,328.51,328.25,331.87,333.48,331.90,331.00,330.55,329.69,324.34,318.76,,,320.93,318.20,317.08,324.99,326.19,322.09,330.03,329.90,333.50,338.09,342.18,344.26,,,346.28,342.65,339.98,333.98,338.30,330.04,335.55,340.02,335.27,328.07,335.84,338.80,,,341.84,349.45,351.53,357.55,359.23,358.23,354.82,346.89,340.66,338.51,341.21,334.91,,,337.71,335.58,340.76,342.65,343.75,340.75,340.19,342.32,341.10,342.12,338.08,334.84,,,332.54,336.92,332.23,332.67,332.44,333.92,332.48,L7
2006-08-21 22:07:43+00:00,336.23,337.74,344.04,342.60,341.40,342.36,341.04,343.35,331.23,334.69,329.48,330.97,334.09,329.33,332.11,337.24,337.17,334.56,339.43,343.18,342.10,342.36,334.05,332.67,334.05,331.23,325.35,323.82,325.28,341.35,343.40,337.17,341.35,340.28,343.16,341.54,332.74,334.76,340.24,333.81,339.68,341.68,342.02,353.85,351.93,348.93,353.04,353.71,342.09,339.71,325.54,323.88,317.42,318.73,318.49,319.00,323.40,323.78,323.81,324.68,334.87,333.48,335.86,334.81,325.16,323.36,327.00,324.09,326.40,322.40,329.78,329.98,330.98,328.23,328.79,326.48,333.34,327.66,325.29,327.53,331.44,340.21,340.54,343.73,358.17,353.79,348.23,341.59,343.73,344.20,337.06,326.53,324.78,328.55,322.66,330.11,335.81,338.29,346.37,349.91,353.07,354.74,358.01,361.00,359.00,345.86,339.94,338.72,328.02,324.92,326.91,329.67,336.06,345.29,340.08,343.16,345.26,349.44,335.43,334.77,335.76,335.89,327.73,329.84,331.32,341.37,341.23,339.33,338.43,331.61,335.27,330.86,319.64,322.56,L5
2006-08-29 22:03:50+00:00,344.80,344.05,345.76,341.21,341.30,340.40,340.67,339.78,339.33,339.62,337.80,,,337.58,337.12,341.12,335.35,336.76,337.86,337.36,340.29,342.71,342.69,343.20,337.56,,,335.94,338.39,341.48,340.80,341.88,341.94,340.08,337.41,336.43,340.02,339.94,344.19,343.46,,,349.88,350.26,352.73,349.19,348.81,345.95,343.15,339.31,335.80,333.88,333.74,,,328.52,329.90,330.97,333.74,336.29,334.85,342.72,339.49,338.75,337.75,337.25,337.05,,,329.79,330.25,329.51,330.36,326.08,327.86,329.24,329.82,333.62,336.87,340.23,345.13,347.73,,,352.05,348.55,350.30,346.51,341.57,342.50,340.02,339.52,338.22,340.40,340.41,341.56,,,349.45,349.61,357.75,357.06,364.01,361.10,360.36,354.16,349.47,349.10,340.65,340.49,,,338.56,340.69,340.43,345.03,345.98,348.04,345.63,344.07,343.46,340.72,341.28,,,,340.32,338.51,338.67,336.85,333.80,331.75,333.54,331.12,L7
2006-09-14 22:03:45+00:00,,,,,,347.56,,,331.90,330.01,337.26,331.41,331.58,333.26,330.66,332.10,330.62,331.14,331.59,330.06,,,328.43,332.60,328.03,331.28,328.37,325.94,328.07,326.44,330.58,332.84,331.72,335.71,334.25,,332.80,335.98,336.41,337.75,341.73,345.28,344.10,344.60,343.44,342.53,340.43,338.04,328.58,,,330.06,322.05,320.34,325.65,327.61,320.75,326.41,331.90,328.16,328.36,334.18,335.48,,337.28,335.22,330.96,327.86,323.27,321.89,320.20,321.51,321.38,318.19,316.12,315.46,320.74,,,328.31,331.73,338.65,341.21,345.68,345.70,340.80,342.26,340.53,339.04,335.68,332.59,,,334.84,339.26,333.89,337.75,338.33,333.27,334.84,339.37,345.16,351.12,354.81,355.18,,341.85,337.68,335.32,327.83,326.63,324.30,327.65,324.67,331.29,332.53,334.61,326.75,,,334.73,333.32,331.71,329.97,334.32,333.23,328.32,329.99,326.19,326.91,326.68,324.61,322.79,,L7
2006-10-08 22:08:17+00:00,331.91,336.21,335.65,334.06,337.84,335.51,332.36,335.66,336.63,336.51,336.41,342.45,339.76,340.16,328.42,322.38,321.42,322.57,323.01,328.50,329.23,339.08,341.41,337.30,340.39,338.42,339.00,340.34,324.28,327.28,325.15,327.27,322.88,327.55,328.53,343.24,341.67,344.16,346.72,344.90,346.54,350.16,341.87,338.70,334.77,334.92,333.99,337.10,328.57,332.07,334.12,326.21,327.95,333.83,326.25,319.67,312.57,317.35,314.19,317.47,326.01,329.65,331.06,334.80,333.47,329.11,329.29,333.26,325.90,324.45,316.31,316.88,311.50,313.67,309.81,309.44,315.37,328.54,335.48,332.05,337.01,338.15,350.35,346.49,340.83,339.27,339.47,335.03,329.17,326.19,329.12,335.43,332.30,322.11,324.74,329.62,335.99,329.51,329.58,326.48,338.47,344.15,348.37,345.60,354.21,353.42,342.09,343.65,338.51,337.58,332.87,320.77,317.96,328.45,328.40,326.35,326.30,329.81,336.33,337.87,335.14,337.49,340.68,337.89,332.30,329.87,330.46,326.40,325.25,321.36,319.20,321.34,326.35,324.81,L5
2006-12-03 22:04:19+00:00,330.09,325.70,326.54,320.70,322.46,326.21,329.12,329.80,330.93,330.43,327.29,326.69,319.73,323.81,322.59,319.62,,,326.56,325.03,319.53,327.99,323.57,329.34,326.09,323.69,320.36,319.35,322.34,319.34,,,321.24,320.99,328.81,328.92,329.24,328.15,328.85,329.88,326.40,326.99,333.26,336.77,334.08,,328.61,329.55,322.61,323.74,321.81,317.00,312.96,310.72,306.21,305.74,302.36,,,,314.48,323.03,322.15,322.17,314.69,313.29,314.62,312.10,308.41,311.23,310.96,308.77,300.24,,310.71,309.10,311.21,314.16,312.52,316.42,311.64,309.69,327.15,327.25,323.27,324.39,327.74,,323.19,320.01,327.02,318.96,319.79,316.94,321.13,318.21,320.68,324.83,321.20,322.47,,,349.39,339.56,333.43,337.79,328.86,328.82,325.89,326.16,324.40,314.97,306.17,312.64,320.36,,325.98,322.75,322.07,324.75,320.29,325.18,319.84,325.31,326.44,321.32,318.03,319.16,,,314.75,312.11,315.89,309.34,L7
2007-02-13 22:09:11+00:00,325.96,324.93,327.07,333.43,338.75,338.39,338.27,341.97,335.02,336.87,331.38,326.63,326.37,331.01,330.37,331.94,331.18,333.83,336.99,339.20,337.39,342.14,339.19,338.00,330.76,329.26,329.70,327.43,322.63,327.65,325.93,333.32,335.52,333.84,333.30,336.33,338.79,342.12,332.79,337.30,333.86,339.49,337.12,338.72,337.86,344.13,344.43,345.84,340.81,341.37,338.90,335.59,323.52,322.12,324.60,320.38,316.96,317.46,316.82,324.84,332.90,333.86,335.02,334.47,334.17,332.35,325.27,319.32,319.17,322.38,319.27,316.06,315.51,324.34,325.83,322.18,322.44,325.10,331.20,333.39,328.29,334.64,339.92,344.32,341.72,341.38,335.46,338.27,337.95,334.31,338.01,334.52,329.85,329.38,326.25,330.21,335.36,334.05,329.91,337.07,344.73,351.70,353.85,354.69,356.84,349.07,343.76,334.28,329.22,328.96,330.43,326.33,325.91,323.80,335.80,338.97,339.24,338.32,339.45,343.04,336.26,331.38,330.99,336.85,330.50,331.14,329.56,329.56,335.28,330.82,329.08,330.17,330.24,329.85,L5
2007-05-12 22:04:35+00:00,341.29,,,344.29,344.06,342.81,345.64,346.15,342.51,335.13,329.58,332.00,330.82,330.21,331.73,,,342.48,341.89,344.36,344.59,346.58,351.35,340.69,335.11,332.42,330.90,328.86,328.06,,,341.40,337.48,342.33,340.35,341.45,342.32,333.93,341.10,340.54,343.42,340.27,344.75,,,351.46,351.04,348.70,346.64,342.53,339.20,330.39,330.18,327.64,325.49,329.75,324.12,,,333.49,338.32,342.62,339.46,340.67,335.41,329.94,329.11,326.75,323.64,322.55,322.06,,324.14,323.78,323.43,323.28,328.16,331.18,329.32,332.72,335.69,339.37,342.51,350.94,349.03,,349.36,347.80,348.55,342.90,343.93,337.85,329.94,331.13,336.44,335.15,340.79,344.22,,,357.33,362.86,364.43,362.73,362.02,356.25,343.23,341.52,335.69,334.73,332.42,330.55,,339.31,342.77,342.25,349.21,345.90,347.79,346.01,340.55,341.48,340.21,341.01,343.13,,,340.90,340.05,333.97,335.20,332.20,333.54,323.26,L7
2007-07-15 22:04:24+00:00,344.95,342.47,346.56,341.26,,339.36,339.23,338.87,333.23,335.03,337.67,338.78,331.89,334.47,333.39,331.26,329.51,,,341.78,345.35,345.45,342.88,346.16,347.47,339.46,341.30,335.46,337.13,338.88,339.56,,,336.97,341.20,342.98,340.99,343.36,347.55,345.61,350.38,352.13,349.47,353.68,351.24,,,348.86,344.00,341.48,334.24,331.13,335.01,329.85,332.96,332.14,331.67,336.16,,,342.95,344.91,346.50,349.49,337.79,340.77,340.90,337.66,332.87,334.94,330.60,326.08,322.81,,316.84,315.01,323.97,329.87,328.80,336.29,333.90,346.47,357.26,359.57,359.02,352.34,,,340.83,341.83,343.75,344.87,334.97,334.69,331.59,341.68,342.23,345.57,350.16,354.50,,,375.10,369.62,368.71,357.74,351.96,347.47,335.81,341.65,335.14,331.51,329.20,331.97,,,340.14,343.22,339.77,340.36,347.54,344.35,346.17,347.87,342.41,346.83,346.35,,,337.38,334.44,334.15,334.11,327.25,L7
2007-09-01 22:04:07+00:00,321.23,322.41,324.16,319.88,325.01,,331.21,332.20,330.88,327.19,325.46,322.04,320.63,320.35,318.27,321.28,316.20,317.46,319.21,,,337.48,333.80,331.22,331.44,332.72,331.99,327.33,325.91,327.38,326.79,327.42,324.49,,329.76,326.95,333.68,335.08,333.87,331.57,333.52,334.79,339.16,335.89,336.14,336.66,334.50,,331.35,327.28,320.29,320.55,319.68,320.76,313.49,316.37,316.80,308.22,311.70,312.58,,,332.97,332.94,328.89,331.18,329.73,324.83,316.88,315.43,311.84,309.61,311.61,316.44,,,320.06,318.79,323.62,328.30,327.13,330.52,331.44,333.13,339.92,338.65,330.02,332.60,,329.90,331.55,328.69,323.55,324.02,325.61,321.39,321.33,322.48,326.18,333.12,335.93,,,347.14,345.45,343.92,336.44,336.38,326.48,318.27,322.97,323.94,317.78,318.27,322.72,,,324.93,327.34,328.89,328.33,329.04,329.43,325.71,329.35,331.13,325.02,326.34,318.84,,,319.05,314.97,314.01,L7
2007-09-16 22:13:28+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L5
2007-11-04 22:04:13+00:00,338.70,335.63,336.18,335.94,331.79,334.89,335.43,337.46,334.71,332.91,334.24,330.34,332.23,329.64,333.97,331.04,334.15,331.56,327.56,329.37,330.81,333.56,331.04,332.75,333.85,329.48,328.20,328.25,328.97,328.63,329.74,331.32,330.54,331.31,332.43,328.17,328.74,327.92,333.19,332.75,339.33,339.37,341.38,337.80,342.29,338.38,336.52,337.90,332.99,330.58,325.34,323.15,314.51,313.56,316.52,320.84,323.51,323.37,322.13,321.15,327.53,331.11,332.65,332.87,332.17,328.26,329.27,328.52,327.85,324.74,322.96,318.13,322.01,316.90,314.61,313.42,315.40,316.66,319.30,324.09,327.63,337.30,335.47,341.53,340.22,340.98,335.98,338.87,336.59,330.59,331.25,326.54,327.15,326.93,326.60,332.77,333.16,336.62,334.12,344.23,344.90,346.36,351.34,351.80,351.15,345.33,339.57,,330.51,324.74,325.63,320.82,322.55,318.11,317.90,324.53,324.61,322.00,326.33,329.48,333.08,336.74,336.37,335.92,335.50,333.54,334.91,333.02,326.46,322.60,317.67,319.21,313.87,315.81,L7
2007-12-22 22:04:32+00:00,335.59,332.16,329.96,334.95,332.74,334.72,333.65,329.51,329.01,332.60,327.87,322.71,322.36,323.71,325.29,329.43,329.18,331.14,329.54,333.06,326.70,329.71,330.06,329.83,329.20,321.82,325.35,324.58,333.52,332.03,330.13,329.96,333.13,329.95,323.53,325.01,326.45,330.78,330.64,331.24,335.54,341.83,333.93,339.69,334.59,333.46,331.43,338.01,334.59,330.45,329.21,321.78,316.11,321.83,321.11,322.55,322.08,325.97,318.55,317.64,328.39,333.59,331.51,326.13,320.70,323.84,321.97,323.36,328.46,327.97,323.14,317.30,317.64,315.43,322.11,317.72,315.76,309.73,315.82,321.52,335.30,329.32,333.76,344.19,346.61,339.39,339.01,333.98,327.66,324.19,321.12,313.38,322.13,321.38,326.05,327.98,336.90,337.15,344.49,336.85,348.68,349.37,349.86,346.03,348.47,341.46,340.09,338.54,329.45,332.22,323.24,322.19,327.07,332.65,329.04,337.25,329.69,328.23,328.48,328.82,323.27,329.21,325.92,328.91,325.07,324.51,333.21,329.72,327.99,322.77,318.91,312.97,313.90,305.55,L7
2008-01-07 22:04:34+00:00,340.83,335.90,335.80,329.58,333.97,335.94,335.80,339.17,336.23,333.47,335.17,334.92,334.10,333.45,334.10,335.85,329.81,325.74,332.31,334.06,335.55,338.05,343.13,339.12,337.51,336.83,334.27,334.96,336.07,330.32,327.06,323.88,329.60,330.13,327.66,330.25,332.65,335.71,335.50,338.94,339.41,342.52,342.55,337.00,334.57,335.67,333.21,336.74,333.32,330.47,330.55,325.83,325.44,323.86,321.89,320.62,327.33,325.18,322.53,320.10,327.43,334.62,331.29,332.65,331.67,333.00,330.12,329.92,324.53,325.57,322.57,310.70,310.57,316.03,315.34,314.22,316.20,314.41,323.18,325.17,335.40,338.62,342.87,345.98,345.39,340.33,336.60,335.74,333.03,332.67,331.51,333.04,331.07,330.57,328.43,331.36,338.59,340.10,337.32,340.57,345.93,345.33,348.02,348.39,349.58,348.60,341.83,340.16,336.23,333.59,331.97,331.63,325.98,324.72,329.30,329.37,330.26,334.96,331.86,333.75,334.74,334.36,339.91,336.51,335.62,330.70,332.39,325.32,329.13,322.61,319.76,319.77,323.66,317.97,L7
2008-02-16 22:04:45+00:00,334.52,334.88,329.94,329.54,328.53,332.45,330.53,333.88,328.77,330.06,329.65,331.81,329.22,332.11,332.61,332.51,330.97,330.09,325.15,329.44,330.37,337.51,334.00,336.18,333.48,334.79,328.83,323.30,330.60,334.72,333.93,334.64,326.62,326.99,332.18,330.07,330.84,336.13,334.94,336.90,339.78,341.69,341.67,341.28,344.15,341.01,337.38,333.14,330.63,329.86,326.05,322.68,317.67,323.14,325.81,320.14,319.39,316.42,318.12,314.85,319.61,325.28,325.45,325.43,326.22,326.90,326.76,325.30,324.99,321.27,320.88,318.19,317.49,317.36,314.17,317.45,319.33,315.75,319.20,323.09,334.27,335.24,334.45,342.10,342.16,337.56,335.18,335.28,325.65,325.83,323.78,317.12,317.17,322.36,328.01,334.43,334.57,337.51,339.73,344.26,347.79,345.44,342.43,342.61,337.11,338.67,334.18,332.32,335.40,332.23,328.67,326.05,327.31,325.14,332.99,329.97,338.67,335.29,333.74,330.93,329.21,332.07,329.56,332.34,330.75,331.65,329.65,330.53,325.78,323.78,323.25,321.28,319.23,319.63,L5
2008-04-12 22:04:20+00:00,335.51,330.24,326.62,329.04,,333.53,332.39,325.12,321.02,323.35,327.88,319.12,320.12,322.50,318.84,319.16,321.90,323.81,,327.18,331.31,330.89,335.50,332.46,331.06,324.05,326.81,325.80,325.78,320.22,319.00,317.01,,327.79,326.44,325.25,324.95,324.75,324.48,322.87,326.94,331.89,331.38,329.15,327.00,,,328.92,331.80,327.64,324.03,323.24,313.68,311.40,314.19,312.29,309.51,304.02,309.99,,326.69,325.59,326.32,327.70,325.35,321.65,322.93,317.99,317.92,318.11,309.43,302.52,308.50,,,305.24,306.98,315.19,315.75,317.75,320.78,327.20,328.32,331.26,329.25,327.02,328.69,,321.95,323.91,318.28,313.09,312.91,322.69,323.86,318.64,320.63,322.00,324.96,332.34,,,338.35,342.69,338.44,338.47,331.97,324.60,320.70,317.17,318.43,313.51,316.15,316.26,,,329.52,329.17,331.16,329.45,330.50,329.15,324.75,325.77,325.65,322.51,316.02,313.84,,313.86,312.33,309.15,306.52,309.45,L7
2008-05-14 22:04:12+00:00,,,339.38,335.91,338.14,337.74,336.75,342.06,339.54,340.07,335.80,334.06,331.49,334.32,,,332.82,334.10,332.29,337.89,339.79,339.24,341.77,340.98,338.99,335.76,336.28,336.49,,335.23,336.50,336.89,337.42,337.40,332.18,332.78,339.89,340.44,343.89,343.86,343.56,343.50,,344.30,343.56,341.93,346.68,342.53,338.15,336.87,335.31,332.79,328.17,327.53,327.46,325.00,,324.70,322.53,322.38,325.94,335.34,329.12,333.92,336.80,335.77,331.14,328.75,324.36,,,324.19,322.57,325.03,323.20,326.78,325.13,329.83,336.07,335.15,339.08,338.78,340.72,,,340.55,340.10,337.75,335.55,333.60,335.26,331.77,332.48,335.22,333.29,334.60,339.86,,,342.88,347.53,348.22,348.01,347.93,350.43,345.90,338.79,338.67,328.30,333.14,330.87,,327.41,329.37,334.25,333.66,338.54,337.47,341.32,339.41,344.44,339.98,343.29,338.27,338.34,,337.33,332.34,330.18,328.54,329.16,321.41,326.42,323.47,L7
2008-07-17 22:03:34+00:00,,,,,,342.91,325.88,332.25,324.79,321.58,323.95,329.96,,,322.68,329.04,334.21,329.77,331.69,335.27,333.93,336.83,339.47,335.49,327.20,315.63,,,313.10,313.28,329.87,333.13,340.37,337.85,342.35,343.37,336.96,328.97,320.81,314.32,,,314.59,328.60,335.00,,329.00,333.05,327.10,328.75,332.22,324.19,324.79,,,330.55,328.56,328.44,325.54,330.07,334.79,339.93,341.90,337.58,333.98,334.71,335.55,,,333.41,330.58,329.99,326.81,327.28,330.00,327.04,328.13,323.46,327.80,326.70,333.77,,,352.59,354.49,345.94,348.53,345.45,349.87,344.00,342.10,337.80,336.18,329.66,336.53,,,352.49,348.68,356.66,357.99,360.01,364.31,359.61,357.44,349.48,348.35,345.89,343.61,,336.81,340.59,337.44,344.14,340.15,344.76,344.55,346.98,338.17,335.13,329.55,335.83,,,342.29,343.81,342.17,338.95,336.05,334.45,329.23,329.44,332.08,333.26,L7
2008-08-18 22:03:20+00:00,335.26,331.31,,,339.35,341.00,340.97,339.36,335.87,335.06,333.38,337.45,332.70,331.02,330.92,326.76,,,337.96,337.10,338.71,343.46,339.83,341.18,334.77,328.45,327.99,331.02,333.86,334.43,,,337.46,337.17,339.39,336.27,335.76,341.92,342.55,345.05,341.07,347.10,345.00,341.79,,,346.13,345.37,342.20,342.11,338.92,336.22,330.23,330.85,324.25,319.93,321.26,,,,334.83,342.69,341.98,335.74,339.23,352.04,330.71,324.74,323.56,324.80,321.01,317.68,,319.18,322.81,322.94,323.55,323.97,324.35,323.06,323.85,326.23,333.35,340.11,345.37,,,337.59,339.50,340.40,339.62,339.58,341.77,331.06,331.67,335.28,342.70,346.68,346.00,,,356.78,352.54,355.28,352.81,348.26,344.01,343.94,337.56,336.73,334.61,335.14,,,337.65,335.21,339.93,334.11,326.55,329.99,330.38,327.98,333.40,342.96,342.80,341.73,,,329.49,329.26,326.53,330.43,328.93,332.26,L7
2008-09-19 22:03:04+00:00,337.86,336.15,335.79,332.12,333.91,329.27,331.86,329.98,326.21,324.17,319.53,,,329.05,333.95,332.73,334.92,332.96,339.46,328.85,332.73,335.39,332.89,326.49,326.06,,,330.42,336.14,338.25,333.14,331.68,334.83,343.00,339.29,330.47,322.69,325.91,323.03,,339.18,339.17,342.24,340.62,344.55,340.34,335.78,332.61,326.26,321.77,320.82,308.03,300.99,,307.83,314.38,314.39,316.68,,314.17,321.32,328.88,330.26,325.44,326.03,323.55,,,325.92,319.46,315.47,312.35,308.09,311.69,311.77,318.08,318.54,314.46,316.77,313.58,,,336.72,335.77,337.84,336.23,332.64,332.12,324.30,324.67,317.68,319.59,321.58,314.16,,,325.44,329.49,330.36,338.11,336.17,337.86,334.45,340.12,336.06,336.97,330.52,328.29,,322.92,325.60,324.03,324.79,319.13,320.48,325.94,333.16,329.99,330.67,327.49,327.24,,,330.71,326.05,320.75,,,,,,,,,L7
2008-10-05 22:02:54+00:00,339.24,332.47,328.90,326.88,330.79,331.96,334.87,338.29,331.83,,,330.69,332.11,330.05,335.91,336.74,338.08,332.89,330.51,332.62,331.81,334.16,333.68,,338.22,336.66,333.33,334.96,337.19,337.58,334.34,336.08,331.68,335.39,334.26,332.20,330.90,,341.05,342.44,341.64,342.94,341.65,343.36,343.85,342.21,340.56,340.30,334.30,331.74,327.79,,321.36,320.98,324.19,322.90,321.12,318.59,318.27,317.56,323.52,327.55,330.32,329.74,,,330.27,324.33,323.42,320.94,323.95,318.78,314.53,316.53,315.80,320.49,322.45,323.47,,,334.31,336.78,339.94,339.61,341.14,340.02,336.73,334.12,331.49,329.45,326.41,323.08,,329.74,332.47,330.12,339.37,345.31,345.83,344.71,344.32,347.70,345.49,346.87,345.29,341.47,,339.40,332.71,333.80,334.19,330.80,330.44,333.20,335.20,337.71,339.23,342.55,336.54,,,339.31,337.24,331.90,326.42,330.69,329.63,319.58,321.69,322.42,322.42,318.52,320.77,,L7
2008-10-29 21:57:48+00:00,319.75,319.11,320.53,320.72,328.11,334.73,333.92,335.79,332.68,330.81,329.87,326.70,322.98,324.88,327.21,324.58,321.41,325.69,334.73,340.62,339.63,339.80,337.84,340.15,343.33,327.08,324.76,323.26,330.05,322.45,321.72,324.41,332.65,336.61,336.37,338.36,339.17,341.77,342.34,334.32,334.23,335.27,334.12,333.15,337.24,331.63,336.72,340.25,340.39,332.96,330.58,329.45,322.59,315.27,314.28,313.86,314.84,314.42,313.92,317.06,331.94,339.25,333.43,331.69,332.94,333.89,331.02,319.86,315.59,313.39,316.94,306.33,306.13,308.80,320.22,320.79,321.06,327.88,331.43,336.35,330.37,329.28,331.45,339.42,333.56,333.82,329.62,332.42,337.61,335.33,334.20,334.72,334.37,333.59,321.03,328.51,336.38,338.50,340.33,340.32,345.32,352.94,354.93,351.42,350.89,348.45,346.72,340.83,328.10,326.12,328.03,323.98,326.44,326.19,331.41,338.14,341.23,343.40,340.74,343.99,344.78,337.83,328.52,325.58,321.64,323.53,322.51,315.76,320.72,324.90,330.41,326.99,334.03,329.27,L5
2008-11-14 21:57:28+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340.35,334.09,331.34,327.37,335.92,330.42,325.94,328.80,326.83,329.61,334.99,334.52,334.79,340.58,335.84,341.90,342.84,349.64,349.80,349.77,344.86,341.87,342.20,335.02,331.41,323.87,324.35,,,,,,,,,,,,,,,,,,,,,,,L5
