dates,nzd0280-0000,nzd0280-0001,nzd0280-0002,nzd0280-0003,nzd0280-0004,nzd0280-0005,nzd0280-0006,nzd0280-0007,nzd0280-0008,nzd0280-0009,nzd0280-0010,nzd0280-0011,nzd0280-0012,nzd0280-0013,nzd0280-0014,nzd0280-0015,nzd0280-0016,nzd0280-0017,nzd0280-0018,nzd0280-0019,nzd0280-0020,nzd0280-0021,nzd0280-0022,nzd0280-0023,nzd0280-0024,nzd0280-0025,nzd0280-0026,nzd0280-0027,nzd0280-0028,nzd0280-0029,nzd0280-0030,nzd0280-0031,nzd0280-0032,nzd0280-0033,nzd0280-0034,nzd0280-0035,nzd0280-0036,nzd0280-0037,nzd0280-0038,nzd0280-0039,nzd0280-0040,nzd0280-0041,nzd0280-0042,nzd0280-0043,nzd0280-0044,nzd0280-0045,nzd0280-0046,nzd0280-0047,nzd0280-0048,nzd0280-0049,nzd0280-0050,nzd0280-0051,nzd0280-0052,nzd0280-0053,nzd0280-0054,nzd0280-0055,nzd0280-0056,nzd0280-0057,nzd0280-0058,nzd0280-0059,nzd0280-0060,nzd0280-0061,nzd0280-0062,nzd0280-0063,nzd0280-0064,nzd0280-0065,nzd0280-0066,nzd0280-0067,nzd0280-0068,nzd0280-0069,nzd0280-0070,nzd0280-0071,nzd0280-0072,nzd0280-0073,nzd0280-0074,nzd0280-0075,nzd0280-0076,nzd0280-0077,nzd0280-0078,nzd0280-0079,nzd0280-0080,nzd0280-0081,nzd0280-0082,nzd0280-0083,nzd0280-0084,nzd0280-0085,nzd0280-0086,nzd0280-0087,nzd0280-0088,nzd0280-0089,nzd0280-0090,nzd0280-0091,nzd0280-0092,nzd0280-0093,nzd0280-0094,nzd0280-0095,nzd0280-0096,nzd0280-0097,nzd0280-0098,nzd0280-0099,nzd0280-0100,nzd0280-0101,nzd0280-0102,nzd0280-0103,nzd0280-0104,nzd0280-0105,nzd0280-0106,nzd0280-0107,nzd0280-0108,nzd0280-0109,nzd0280-0110,nzd0280-0111,nzd0280-0112,nzd0280-0113,nzd0280-0114,nzd0280-0115,nzd0280-0116,nzd0280-0117,nzd0280-0118,nzd0280-0119,nzd0280-0120,nzd0280-0121,nzd0280-0122,nzd0280-0123,nzd0280-0124,nzd0280-0125,nzd0280-0126,nzd0280-0127,nzd0280-0128,nzd0280-0129,nzd0280-0130,nzd0280-0131,nzd0280-0132,nzd0280-0133,nzd0280-0134,nzd0280-0135,nzd0280-0136,nzd0280-0137,nzd0280-0138,nzd0280-0139,nzd0280-0140,nzd0280-0141,nzd0280-0142,nzd0280-0143,nzd0280-0144,nzd0280-0145,nzd0280-0146,nzd0280-0147,nzd0280-0148,nzd0280-0149,nzd0280-0150,nzd0280-0151,nzd0280-0152,nzd0280-0153,nzd0280-0154,nzd0280-0155,nzd0280-0156,nzd0280-0157,nzd0280-0158,nzd0280-0159,nzd0280-0160,nzd0280-0161,nzd0280-0162,nzd0280-0163,nzd0280-0164,nzd0280-0165,nzd0280-0166,nzd0280-0167,nzd0280-0168,satname
2010-09-04 21:46:21+00:00,343.29,359.38,360.81,358.76,358.06,358.75,358.08,360.26,361.28,362.23,365.05,365.70,364.58,356.08,355.70,359.78,358.80,359.40,357.01,353.09,349.43,347.58,345.93,344.71,342.21,346.32,342.26,343.60,340.54,340.50,340.89,335.13,335.44,337.07,339.45,339.02,338.11,337.86,347.56,348.18,344.64,344.21,342.95,350.64,352.46,356.10,355.47,358.32,358.52,359.90,354.90,355.56,359.43,358.99,356.25,360.22,365.69,370.10,370.47,368.25,364.28,357.97,353.21,348.71,348.60,351.32,353.48,352.33,348.64,343.56,339.25,338.47,338.23,335.43,337.35,339.71,338.93,347.67,355.89,359.62,360.66,349.32,348.99,348.25,343.55,339.72,338.73,348.01,359.37,367.66,362.39,362.58,358.44,363.74,363.59,367.69,366.63,361.57,354.54,350.55,346.56,344.77,340.81,347.16,349.15,351.70,349.54,347.52,344.79,343.73,339.91,339.90,338.38,342.84,346.47,350.06,349.44,344.03,344.52,345.18,347.79,346.29,345.49,339.82,339.79,328.50,331.20,332.50,337.27,337.71,334.72,330.58,331.75,329.91,337.08,342.02,348.25,350.99,351.05,349.47,344.82,348.53,350.79,353.70,348.88,346.52,345.83,348.34,352.51,355.77,354.60,345.77,348.33,345.91,348.71,347.74,347.73,345.13,343.84,342.44,339.34,340.54,341.12,343.44,340.81,339.72,340.31,341.29,343.12,L7
2010-10-06 21:46:21+00:00,341.96,359.42,359.88,358.16,357.69,359.55,358.45,360.92,362.99,366.58,369.17,366.93,365.55,359.13,357.90,363.37,360.06,359.65,356.38,355.14,350.66,348.23,348.11,346.44,344.78,349.70,345.85,345.01,341.87,340.69,344.20,339.52,339.49,339.66,341.30,341.33,342.68,342.70,348.69,348.31,345.86,344.34,342.56,352.68,355.64,358.69,358.46,359.90,359.53,361.99,354.48,356.91,360.53,359.38,357.01,362.89,365.09,369.20,369.16,368.25,364.28,357.97,353.21,348.71,348.60,356.75,359.12,353.30,348.39,345.55,340.33,338.56,338.60,335.91,337.66,340.55,343.95,352.87,359.35,361.24,361.48,353.64,355.72,356.72,350.60,344.85,344.72,354.83,363.59,367.46,360.37,363.38,361.48,369.52,368.91,370.86,368.44,362.97,357.01,351.89,347.61,346.16,343.04,349.91,352.35,354.44,352.35,349.48,344.29,344.25,340.85,341.00,342.35,342.84,346.47,350.06,349.44,344.03,344.52,345.62,349.66,346.87,345.29,339.47,341.43,330.86,334.40,337.58,340.60,338.14,333.69,331.19,333.21,331.11,339.26,346.33,349.51,350.14,350.67,351.43,348.72,350.91,350.73,352.64,348.61,347.86,348.18,350.00,353.09,356.69,355.25,345.63,349.24,346.62,350.09,349.78,349.57,346.44,344.12,343.36,341.66,342.29,342.79,344.29,341.25,340.85,341.54,340.88,342.17,L7
2010-10-22 21:46:31+00:00,341.96,359.42,359.88,358.16,356.59,357.60,356.73,360.05,360.97,363.52,365.32,364.14,362.14,358.84,356.19,362.91,359.81,359.31,356.46,354.55,350.46,347.48,347.34,345.74,343.52,347.78,345.69,344.27,342.11,340.60,343.28,337.61,338.64,339.66,341.42,341.78,342.27,342.22,347.52,346.80,343.78,343.29,342.49,352.95,355.45,357.65,357.24,358.66,357.95,361.95,354.48,356.91,360.53,359.38,357.01,362.89,365.09,369.60,369.03,366.02,362.24,354.17,351.43,347.06,350.44,356.94,358.56,353.38,347.56,345.32,340.02,338.36,337.86,336.00,337.06,340.41,345.03,353.41,359.03,359.84,359.35,351.73,352.19,352.28,344.74,341.44,342.80,354.10,361.25,364.44,357.52,361.89,361.83,369.88,369.00,370.50,366.25,362.64,356.23,351.38,346.17,343.85,341.59,349.91,352.35,354.44,352.35,349.48,344.29,344.25,340.85,341.00,342.35,342.07,345.89,348.26,347.23,342.27,343.31,345.66,349.34,345.76,344.05,338.15,338.91,330.08,335.23,337.46,340.77,336.87,333.10,330.21,331.95,330.38,339.19,347.53,350.04,348.82,349.92,349.75,347.01,350.68,350.05,352.33,348.08,347.87,348.58,350.85,352.85,356.13,355.10,346.05,349.20,346.87,350.28,349.78,349.07,346.14,344.83,343.81,341.85,342.50,342.79,344.29,341.25,340.85,341.54,340.88,342.17,L7
2010-12-09 21:47:03+00:00,337.50,355.99,356.32,354.95,353.59,354.09,353.38,356.97,356.66,357.79,360.25,355.56,350.49,356.00,350.67,356.52,355.60,354.76,351.89,349.22,346.53,342.77,342.12,340.88,339.89,343.67,342.74,339.36,338.53,337.93,341.69,337.61,338.64,339.66,341.42,341.78,342.27,339.29,341.31,341.78,338.67,339.20,340.62,352.22,354.74,354.72,353.01,355.26,353.37,358.30,350.88,351.90,354.89,353.30,352.75,359.91,362.00,365.58,364.22,361.27,355.59,349.04,344.93,342.97,346.83,354.26,353.96,350.49,344.13,341.36,336.41,333.87,333.39,332.12,332.53,336.90,343.32,351.65,355.57,356.64,354.78,351.73,352.19,352.28,344.74,341.44,342.80,354.10,354.18,354.60,350.22,357.25,359.57,366.57,365.91,365.81,359.86,355.59,350.25,346.98,341.26,338.06,337.05,347.37,348.50,352.20,349.37,345.63,339.94,337.55,335.75,336.73,337.35,339.75,341.11,339.61,340.13,337.48,337.87,343.05,344.66,340.22,336.54,331.65,329.25,325.71,332.30,337.60,338.91,335.24,330.36,326.99,327.51,326.70,334.80,343.80,346.05,343.41,346.99,346.86,347.01,350.68,350.05,352.33,348.08,347.87,348.58,350.85,352.85,354.27,353.88,346.52,346.51,344.45,347.42,345.90,345.26,343.42,341.55,340.33,339.67,340.67,340.26,340.52,336.20,338.54,338.54,338.28,337.24,L7
2010-12-25 21:47:11+00:00,337.52,358.99,358.25,357.23,355.74,358.03,356.88,361.07,360.47,360.98,362.79,357.71,352.03,361.20,352.81,358.41,356.69,355.55,352.87,349.95,346.49,343.21,342.00,341.38,340.65,344.08,342.74,339.36,338.53,337.93,341.69,338.79,338.47,343.12,345.18,344.75,344.23,340.54,341.09,340.85,337.50,338.53,342.02,354.65,356.14,355.15,354.88,355.61,354.67,359.05,353.22,353.33,354.84,354.42,354.13,362.08,364.30,366.65,365.82,360.57,354.81,350.51,348.46,346.94,352.76,359.21,354.92,349.84,344.90,343.08,337.86,336.08,334.50,333.37,332.45,338.61,343.32,351.65,355.57,356.64,354.78,351.73,352.19,352.28,342.85,341.49,343.89,355.14,355.15,353.02,349.32,356.46,359.12,365.52,364.11,364.65,359.24,354.88,350.11,346.79,341.86,338.89,338.83,349.94,351.53,353.70,350.10,345.02,340.16,337.41,335.59,336.63,337.76,340.41,342.95,339.12,336.84,336.40,341.16,345.75,347.86,341.58,336.89,332.02,330.16,327.43,334.31,339.77,340.34,336.16,331.44,328.01,327.54,327.44,334.80,343.80,346.05,343.41,346.99,346.86,347.01,350.68,351.85,352.06,348.85,347.97,351.25,353.18,354.15,356.03,354.89,348.34,348.15,346.60,349.79,347.69,346.82,344.37,341.86,340.49,339.95,341.33,340.33,341.03,336.32,339.88,339.86,339.34,338.14,L7
2011-01-02 21:43:59+00:00,343.13,361.42,360.36,359.94,359.09,360.85,360.42,361.96,361.71,362.87,364.60,360.65,355.71,363.21,355.70,360.95,359.27,357.47,354.54,351.37,347.42,344.53,344.61,343.79,344.28,346.50,345.75,343.00,342.47,343.13,346.30,343.78,343.53,348.65,348.99,349.14,349.09,344.73,343.25,342.16,339.47,343.04,347.31,356.35,356.71,355.87,355.25,356.10,355.68,359.71,353.33,353.23,355.19,356.10,356.03,364.04,368.50,368.86,367.80,362.77,356.59,352.34,351.21,352.57,357.44,362.65,357.41,353.64,348.03,346.04,340.83,339.22,336.77,335.20,335.38,341.51,349.90,356.25,358.68,358.24,355.30,352.90,354.85,356.43,345.97,343.43,347.00,357.96,357.45,354.07,351.53,359.16,364.54,370.45,368.69,367.53,362.02,356.77,352.81,349.06,344.14,341.87,343.01,354.41,355.20,357.65,353.64,348.21,342.88,340.17,338.73,338.79,342.36,345.50,346.44,341.76,339.31,339.95,345.57,349.58,349.47,343.87,338.55,334.27,333.03,329.60,336.05,341.33,342.05,337.52,332.43,329.98,329.92,330.18,337.85,348.73,349.06,346.22,349.32,348.99,351.08,355.54,356.23,355.63,350.62,351.55,354.38,355.54,355.83,357.70,357.28,351.16,352.01,351.74,353.54,350.62,348.60,346.44,345.17,344.33,342.62,344.11,342.05,343.53,339.73,344.40,343.93,342.77,343.25,L5
2011-01-18 21:44:00+00:00,348.33,362.61,359.47,360.13,359.08,361.47,362.04,362.34,363.18,363.93,364.54,362.66,357.77,363.24,356.69,361.87,359.61,357.37,354.70,351.33,347.19,343.87,346.42,345.14,345.62,345.31,345.68,342.70,343.44,343.47,344.97,344.01,343.51,349.04,349.25,349.97,349.04,343.54,341.77,340.19,337.31,341.59,346.72,356.36,356.82,353.97,353.93,355.76,356.28,361.60,350.89,351.04,351.92,356.01,356.11,364.94,369.56,370.21,367.56,361.86,355.21,351.61,350.60,353.99,357.51,361.58,356.69,353.63,348.70,346.50,341.74,339.55,335.53,334.20,335.04,342.50,351.75,357.45,357.53,357.74,355.54,352.71,354.61,356.18,347.27,345.65,349.30,359.37,357.59,354.66,352.02,359.62,366.18,371.47,369.87,368.54,363.06,358.01,353.83,349.44,343.69,341.89,344.03,356.32,357.63,359.11,354.90,347.90,341.73,338.88,336.78,337.55,342.12,345.82,348.69,341.51,336.40,339.80,346.33,350.51,349.27,343.48,338.16,334.10,333.17,330.55,336.68,341.84,341.60,335.20,333.73,329.87,329.35,331.58,340.64,351.87,349.55,346.38,349.06,347.68,349.00,353.47,354.65,354.11,349.29,353.03,356.03,357.73,356.67,358.66,357.41,352.33,351.61,353.07,354.79,352.19,349.31,347.05,345.82,346.28,343.92,344.72,342.16,343.71,340.90,345.59,345.96,346.31,345.88,L5
2011-01-26 21:47:26+00:00,345.84,361.76,359.06,359.67,358.31,360.05,360.26,360.97,363.40,364.41,364.61,362.66,357.77,363.24,356.69,361.87,359.61,357.37,354.70,351.33,347.19,343.72,346.46,345.80,346.07,344.78,344.93,342.18,344.44,343.24,345.59,344.42,343.80,350.98,350.40,351.46,348.46,343.33,340.68,339.62,337.95,343.05,349.80,359.45,358.79,354.94,355.36,356.66,356.83,360.75,351.09,351.70,352.34,355.94,356.73,365.21,368.43,369.03,365.98,361.13,355.64,352.64,351.85,353.99,357.51,361.58,356.69,353.63,348.70,346.50,341.74,339.55,335.53,334.13,335.85,343.67,355.09,359.77,358.82,358.28,355.84,352.81,354.55,353.46,346.42,345.75,350.25,358.35,357.01,354.17,352.47,359.44,367.48,371.17,368.51,367.41,362.92,357.63,353.69,349.25,344.07,342.81,345.63,356.90,358.23,358.81,355.26,347.47,341.46,338.11,337.15,338.44,343.06,347.39,349.31,341.44,335.47,338.78,346.06,350.51,349.27,343.48,338.16,334.10,333.17,330.55,336.68,341.84,341.60,335.20,334.21,329.91,329.40,332.79,343.09,353.56,350.91,348.68,349.21,347.84,347.83,352.38,353.64,352.81,349.10,353.25,357.55,358.98,357.98,359.64,357.37,350.96,351.40,352.95,354.94,351.72,348.56,346.50,345.74,346.29,344.04,344.09,341.18,342.91,340.47,345.76,345.82,343.56,342.84,L7
2011-02-11 21:47:30+00:00,345.84,361.76,359.06,359.67,358.31,362.14,361.23,362.27,365.14,365.96,365.84,363.97,359.72,364.97,359.05,363.43,360.99,358.20,354.45,351.28,347.28,344.75,347.69,347.77,347.36,346.16,346.21,343.13,345.65,344.37,346.87,345.69,345.39,351.71,352.02,352.46,349.60,344.45,341.69,341.00,339.86,345.64,352.95,362.25,360.67,356.15,356.02,356.96,357.43,361.32,352.18,351.70,352.34,355.94,356.73,365.21,368.43,369.03,365.98,361.13,355.64,353.37,353.35,356.70,360.68,363.10,357.31,354.10,348.69,346.82,342.54,339.99,336.51,335.36,337.67,346.41,358.05,361.85,360.01,358.68,356.42,353.42,354.17,353.19,347.03,347.68,352.56,359.46,357.81,354.73,353.19,361.19,369.73,372.75,369.17,368.16,364.19,358.06,354.19,349.12,344.82,344.47,347.46,356.90,358.23,358.81,355.26,347.47,341.46,338.11,337.15,338.44,343.06,350.34,349.36,341.13,335.87,339.93,347.43,352.48,349.91,343.46,338.18,333.95,332.98,331.27,338.39,344.11,341.86,335.28,334.65,330.34,330.02,334.40,346.31,355.73,352.69,349.91,350.36,349.19,349.35,352.95,353.89,352.72,350.73,354.89,359.36,360.17,359.14,360.40,358.06,351.98,353.01,355.32,356.75,352.24,348.82,346.76,346.47,347.41,345.31,345.09,341.18,342.91,340.47,345.76,345.82,343.56,342.84,L7
2011-02-27 21:47:35+00:00,347.54,364.29,360.41,361.20,358.84,362.76,360.88,362.26,365.17,365.74,365.57,364.58,360.90,364.99,361.42,364.55,362.15,358.61,354.20,351.70,347.65,346.42,349.94,350.53,349.34,346.89,347.03,343.22,345.94,344.91,347.88,348.14,348.06,355.84,353.79,353.85,350.39,345.49,341.78,341.09,340.07,349.13,357.12,364.98,361.75,357.10,356.47,357.21,357.54,361.08,352.36,351.95,352.54,357.88,359.05,367.57,370.60,369.17,365.35,360.84,355.66,353.10,352.96,356.70,361.61,363.81,358.39,354.64,349.83,346.99,343.33,338.91,336.35,336.09,338.53,348.46,361.88,364.34,360.66,358.73,356.84,353.66,353.87,354.30,347.51,348.45,353.92,360.72,358.60,354.51,353.44,363.93,372.65,374.62,370.32,368.22,363.73,358.40,353.87,349.26,344.99,345.27,349.67,359.45,361.95,359.81,355.92,348.77,341.70,338.84,338.60,338.90,342.94,351.52,348.76,340.67,335.53,339.66,347.68,353.09,349.12,342.69,337.14,333.70,331.51,332.46,340.70,345.19,342.41,335.72,334.37,329.78,330.00,334.67,349.50,358.55,354.13,350.44,350.74,349.27,351.13,354.22,354.76,353.21,352.28,356.70,361.44,361.97,361.04,361.34,358.61,352.46,353.83,356.14,358.09,352.46,348.96,346.85,346.78,348.05,346.00,345.21,341.49,342.66,341.53,348.66,348.00,344.09,343.09,L7
2011-03-15 21:47:38+00:00,348.61,365.67,362.05,362.30,359.29,363.07,360.80,363.10,365.19,365.16,364.77,363.70,360.82,365.52,362.63,364.07,361.73,358.03,353.69,351.16,347.01,346.23,349.83,351.96,349.77,347.74,347.51,343.94,346.09,345.21,348.23,348.11,348.86,355.18,355.15,354.09,351.74,345.79,341.44,341.17,340.44,350.24,359.16,366.59,362.37,357.18,357.22,357.45,356.47,360.30,352.03,351.50,352.81,359.18,362.00,370.01,371.57,370.03,364.15,359.64,355.26,353.70,353.50,359.05,364.73,364.83,359.06,355.52,350.23,347.78,345.46,340.29,337.15,337.64,340.02,350.73,363.25,365.27,361.08,358.51,356.60,353.23,353.56,354.21,347.97,350.95,356.80,362.94,359.08,354.30,353.90,364.55,374.00,375.09,369.84,368.17,364.42,358.85,354.60,349.44,346.08,347.12,351.96,361.48,363.28,359.24,355.46,348.99,342.50,339.33,339.24,339.90,344.66,354.12,348.87,340.09,335.62,340.12,348.85,354.52,349.01,342.51,337.10,332.39,331.77,333.21,342.09,346.53,343.04,335.48,334.57,330.00,330.36,335.08,349.73,358.52,354.04,349.89,349.53,348.40,350.99,353.14,353.57,352.33,351.28,356.83,363.60,362.95,361.20,361.97,359.16,353.55,354.93,357.38,359.45,353.19,349.66,347.35,347.12,348.50,346.70,345.19,341.79,342.94,343.39,350.55,349.15,344.74,344.69,L7
2011-04-16 21:47:40+00:00,347.42,364.83,360.64,361.06,358.43,361.74,360.80,363.10,365.19,365.16,364.52,363.45,360.05,365.32,362.00,360.93,357.59,354.57,349.74,347.14,343.97,344.59,348.83,352.04,348.76,346.06,345.43,341.66,343.47,343.66,346.19,345.72,345.97,351.06,351.23,350.27,348.63,341.97,337.34,337.43,338.72,351.39,360.34,365.79,359.76,355.21,354.55,355.82,355.07,357.82,349.73,348.51,350.89,358.09,362.06,368.39,369.56,368.21,362.16,357.77,355.26,353.70,353.50,359.05,364.73,364.54,358.05,354.77,347.12,344.48,342.66,338.26,336.04,336.88,339.11,351.26,362.92,364.09,359.16,355.52,353.71,350.56,350.35,350.35,345.69,350.34,355.96,361.88,356.14,352.55,353.28,363.38,372.94,372.41,366.37,364.39,360.00,355.37,351.60,347.30,344.60,346.29,352.13,360.88,360.89,356.60,352.63,344.83,340.30,337.34,338.41,338.62,343.04,351.70,348.87,340.09,335.62,340.12,348.85,355.47,348.23,341.75,335.93,330.94,330.90,332.37,340.31,343.91,340.54,331.90,332.60,327.94,328.48,334.99,348.80,355.54,352.10,347.94,348.60,347.25,349.22,351.05,350.59,350.02,350.07,355.94,361.44,360.83,359.21,359.13,357.00,352.79,354.50,357.35,358.00,350.99,347.45,345.28,345.52,347.23,344.58,343.38,339.58,341.17,342.18,348.82,347.11,343.29,342.98,L7
2011-05-02 21:47:41+00:00,346.38,364.97,360.99,361.65,360.39,363.50,362.51,364.03,366.92,367.84,368.13,366.66,363.27,367.64,365.90,360.98,359.02,355.34,349.60,348.54,345.37,345.65,348.75,351.06,348.11,347.28,346.32,340.25,341.58,344.16,347.26,348.67,347.90,351.06,352.74,351.23,350.10,343.22,337.70,338.89,342.35,355.30,363.58,365.52,359.87,357.62,355.56,356.45,356.40,359.12,349.73,348.51,350.89,360.99,362.83,368.63,369.56,369.62,361.85,358.31,355.90,356.17,355.60,361.60,365.33,362.49,356.75,353.08,346.40,344.05,342.96,338.20,336.13,337.57,341.22,353.56,364.79,365.73,359.19,355.15,353.82,350.94,351.09,351.51,347.50,353.07,358.66,363.31,356.68,353.05,356.34,367.01,374.47,371.64,365.87,363.85,360.60,355.12,352.13,348.53,346.63,349.68,355.16,360.66,360.11,356.60,352.63,344.83,340.30,339.09,339.65,341.41,345.79,353.20,349.53,341.11,336.57,341.87,349.87,355.59,347.70,340.19,334.65,330.58,331.96,334.66,340.19,344.51,339.49,331.65,333.30,329.52,329.99,336.50,350.13,355.65,352.25,348.90,348.94,348.10,350.52,351.26,351.26,349.89,350.84,357.28,362.95,361.53,360.32,360.04,356.02,353.45,355.33,357.88,358.73,351.52,347.82,346.71,345.72,347.18,344.67,343.40,340.44,341.53,342.26,347.81,346.68,343.24,342.98,L7
2011-05-18 21:47:38+00:00,344.34,363.67,359.52,360.00,358.44,361.89,360.41,362.23,364.60,365.36,366.48,364.32,360.94,363.66,363.59,359.15,357.35,353.92,348.30,348.22,345.48,345.40,348.05,351.06,348.11,347.28,346.32,340.25,341.58,344.16,345.82,346.52,344.66,347.50,349.50,348.16,347.16,341.23,336.23,338.49,342.78,354.53,362.61,365.52,359.87,357.62,355.56,356.45,356.40,359.12,349.73,348.51,350.89,360.99,362.83,368.63,369.56,367.35,360.06,358.31,355.90,356.17,355.60,361.60,365.33,362.49,356.75,353.08,346.40,344.05,342.96,338.20,336.13,337.57,341.22,353.56,364.79,365.73,359.19,355.15,353.82,350.94,351.09,351.51,344.98,351.46,356.08,360.96,354.15,351.48,354.92,365.52,373.22,369.96,364.48,361.88,358.68,353.53,350.57,347.35,345.89,348.64,354.24,358.53,358.25,354.16,350.59,342.55,339.05,338.00,338.08,339.91,344.63,350.75,347.14,339.60,335.92,340.86,349.87,355.59,347.70,340.19,334.65,330.58,331.96,334.66,340.19,344.51,339.49,331.65,333.30,329.52,329.99,336.50,350.13,355.65,352.25,348.90,348.94,348.10,350.52,351.26,351.26,349.89,350.84,357.28,362.95,361.53,360.32,360.04,356.02,353.45,355.33,356.14,357.04,350.46,346.48,345.41,344.69,345.70,342.89,342.26,339.14,340.87,341.30,345.85,344.87,341.41,341.12,L7
2011-06-19 21:47:38+00:00,345.25,364.59,359.62,360.36,358.95,362.06,359.54,362.01,364.28,365.81,367.90,367.05,364.86,363.10,365.49,360.96,357.40,353.82,348.27,348.79,346.16,346.52,348.68,351.15,348.15,347.55,346.62,340.85,341.91,342.95,345.60,346.10,343.39,347.50,348.38,347.48,346.21,343.27,338.20,340.10,345.49,356.61,363.13,365.86,359.55,357.77,355.89,356.83,358.31,360.98,350.25,349.30,352.17,363.54,364.83,370.36,370.72,366.59,360.20,358.63,357.28,357.19,357.09,362.54,366.47,361.67,355.61,351.51,345.47,343.13,342.98,338.80,337.44,339.19,342.61,354.82,366.96,366.98,359.69,355.15,353.82,350.94,351.09,351.51,344.98,351.46,356.08,360.96,355.51,353.36,357.08,366.35,373.42,369.84,364.26,361.37,358.17,353.77,351.09,348.20,346.65,350.32,356.15,359.48,359.33,354.48,350.86,343.07,339.78,339.16,338.79,340.54,345.58,350.00,346.35,339.62,335.86,340.86,349.76,355.64,347.66,340.42,337.11,331.84,333.65,335.95,340.75,345.05,339.76,330.35,333.69,330.84,331.36,337.72,351.11,356.07,352.60,349.62,348.66,348.09,350.27,350.87,349.64,348.73,349.74,356.65,361.40,360.44,359.42,361.66,356.49,351.63,355.19,355.77,356.87,350.81,346.82,346.10,345.93,347.17,343.70,342.59,339.91,342.00,343.51,347.73,346.05,341.63,341.99,L7
2011-07-05 21:47:35+00:00,342.92,364.37,358.87,360.42,357.18,359.82,357.25,360.94,363.15,364.71,366.47,364.26,358.68,360.81,364.51,358.68,355.75,351.99,346.35,348.21,346.63,347.12,349.18,351.65,347.54,346.62,345.39,339.06,340.62,341.23,344.95,344.39,341.78,344.06,344.96,345.60,344.42,341.48,336.16,339.54,346.54,356.97,362.66,366.29,359.30,356.92,353.92,354.76,354.04,357.93,347.41,347.12,351.56,363.52,364.62,367.60,365.78,363.51,357.21,354.89,355.18,356.09,355.99,360.45,364.07,357.98,351.43,346.49,340.49,338.11,338.82,335.39,336.64,339.33,343.37,356.07,367.31,366.79,358.87,354.03,353.31,350.02,349.13,348.04,344.04,352.81,356.30,359.38,352.14,353.53,357.84,366.59,373.08,368.24,363.07,359.24,355.08,352.23,349.43,347.31,346.01,350.29,354.54,355.81,356.87,351.64,347.38,339.64,337.20,337.69,338.60,340.64,344.27,348.25,343.64,337.04,335.20,340.62,347.92,352.04,343.76,336.20,333.85,328.34,330.87,334.83,339.19,343.18,336.98,326.96,332.27,329.12,330.44,338.04,350.94,355.30,351.88,348.45,347.70,347.35,347.36,344.84,345.53,345.31,348.30,354.39,358.62,358.45,358.10,359.90,354.35,346.35,352.73,351.98,353.05,347.08,344.00,343.91,343.81,346.09,343.47,342.00,338.25,340.25,342.82,346.50,344.91,340.04,339.39,L7
2011-08-22 21:47:28+00:00,339.92,362.50,358.26,359.12,355.54,357.61,355.10,359.93,359.90,360.73,362.42,361.05,354.32,357.96,362.42,354.20,352.54,349.48,344.13,348.22,346.23,346.75,346.69,346.36,343.18,345.10,342.58,335.55,336.32,339.47,342.52,339.56,336.54,335.40,338.63,336.88,338.80,337.92,334.14,338.81,346.81,354.88,357.01,357.51,351.62,351.04,348.80,349.01,348.20,352.31,342.79,345.17,353.78,364.11,364.71,363.41,361.20,360.23,354.26,351.47,352.34,353.68,354.25,355.75,362.18,355.40,349.22,342.80,336.99,334.30,335.59,332.96,335.63,337.98,340.85,354.37,364.65,363.74,354.44,348.79,346.68,344.33,343.40,342.15,338.78,349.31,349.19,353.96,344.53,350.01,360.24,366.81,368.49,363.77,359.63,353.55,348.73,347.59,344.56,346.92,347.46,350.84,351.87,351.04,352.23,348.66,343.34,336.58,334.51,336.59,338.27,340.55,342.62,341.48,335.62,334.49,336.94,340.98,346.36,348.40,340.78,333.80,332.57,326.53,329.57,333.68,335.51,337.85,334.88,324.74,327.77,327.54,329.76,335.49,345.24,347.68,346.12,342.48,343.05,342.28,345.01,339.52,341.01,342.74,346.44,350.29,350.05,350.02,349.38,350.94,351.98,346.62,350.38,346.06,347.57,343.46,341.19,342.38,339.56,340.58,336.74,337.99,336.63,339.61,341.93,343.91,341.87,336.97,338.08,L7
