dates,satname,nzd0243-0000,nzd0243-0001,nzd0243-0002,nzd0243-0003,nzd0243-0004,nzd0243-0005,nzd0243-0006,nzd0243-0007,nzd0243-0008,nzd0243-0009,nzd0243-0010,nzd0243-0011,nzd0243-0012,nzd0243-0013,nzd0243-0014,nzd0243-0015,nzd0243-0016,nzd0243-0017,nzd0243-0018,nzd0243-0019,nzd0243-0020,nzd0243-0021,nzd0243-0022,nzd0243-0023,nzd0243-0024,nzd0243-0025,nzd0243-0026,nzd0243-0027,nzd0243-0028,nzd0243-0029,nzd0243-0030,nzd0243-0031,nzd0243-0032,nzd0243-0033,nzd0243-0034
2007-03-20 21:44:12+00:00,L7,342.14,,338.54,344.21,342.35,343.64,352.89,347.07,346.32,345.18,345.28,348.66,356.60,,,354.43,357.11,354.66,357.53,352.55,359.16,370.18,363.95,356.54,353.11,353.87,361.14,,,366.05,363.04,364.40,381.56,,
2007-06-08 21:43:56+00:00,L7,344.05,339.94,346.14,348.61,354.01,357.82,368.87,368.51,363.04,357.85,358.28,,365.35,367.12,361.89,361.63,359.94,366.65,369.48,366.84,371.42,382.18,371.48,369.61,,366.60,368.92,374.18,374.11,365.80,368.21,377.32,378.02,387.99,386.94
2007-06-24 21:43:55+00:00,L7,340.99,330.99,333.28,339.85,343.26,347.16,359.54,361.85,359.16,353.17,350.82,,364.89,365.35,365.47,359.70,361.88,367.52,367.67,369.25,377.16,385.11,378.03,372.53,,,376.40,377.17,377.19,367.79,368.89,370.86,376.53,386.23,388.98
2007-07-26 21:43:49+00:00,L7,352.81,344.16,353.13,362.19,361.07,368.04,365.55,370.94,369.82,370.39,,373.91,373.73,374.32,369.76,374.76,372.80,376.45,373.06,372.09,384.30,387.59,,,372.93,373.49,377.83,382.52,379.14,373.89,366.39,373.89,372.19,385.08,387.23
2007-09-12 21:43:29+00:00,L7,349.86,341.30,345.50,345.89,361.97,354.48,362.20,364.46,350.26,349.90,352.39,354.89,363.59,368.19,368.68,365.53,364.81,368.66,367.08,364.70,366.68,376.47,366.86,364.03,356.90,360.50,368.45,371.28,367.51,361.35,358.23,360.09,360.17,378.54,376.20
2007-09-28 21:43:25+00:00,L7,342.69,,332.79,335.83,344.98,346.09,349.05,,352.88,347.55,348.06,351.96,358.01,359.93,360.34,357.55,357.71,358.33,355.52,359.52,,375.60,364.60,360.63,353.84,353.62,360.92,361.89,361.00,357.52,354.69,357.67,357.15,374.39,374.18
2007-10-30 21:43:38+00:00,L7,343.82,335.05,332.45,338.10,336.15,345.61,340.96,347.43,344.67,,,347.17,352.60,357.80,357.87,354.92,353.96,356.69,351.61,355.66,361.91,366.29,,358.61,351.74,352.67,361.15,362.37,357.29,351.93,349.02,354.63,355.13,367.08,370.55
2008-01-02 21:44:01+00:00,L7,360.78,348.88,347.27,349.39,353.77,356.23,366.42,368.66,366.55,,359.12,358.11,356.47,362.22,361.19,362.79,365.93,368.44,368.92,368.98,371.08,,,367.08,360.14,356.09,365.15,367.61,362.61,358.89,354.34,356.83,362.14,380.64,378.20
2008-02-03 21:43:59+00:00,L7,340.15,331.68,345.29,351.39,352.31,349.90,357.95,364.71,,351.09,347.76,351.73,356.58,359.21,359.82,362.42,369.06,375.50,368.16,366.48,,,367.12,365.67,359.51,357.70,366.19,368.55,365.26,357.75,357.88,356.56,361.31,379.49,377.19
2008-06-10 21:43:27+00:00,L7,339.47,331.89,334.40,347.36,346.14,345.48,356.64,349.75,349.05,350.27,,369.44,368.00,372.27,372.24,365.06,367.62,364.66,363.02,364.04,370.87,379.88,371.36,,,369.43,379.03,382.01,379.13,367.71,367.05,361.68,366.21,382.04,381.79
2008-07-12 21:43:06+00:00,L7,354.75,353.80,357.13,366.80,366.43,375.87,376.16,374.79,369.80,370.67,374.09,376.22,380.70,381.10,371.37,375.95,375.10,374.71,375.20,374.82,387.74,389.62,383.66,377.15,377.00,376.24,378.92,379.94,377.34,375.42,368.19,371.70,366.28,382.11,384.64
2008-09-14 21:42:35+00:00,L7,359.53,355.90,349.68,,360.48,362.72,370.13,375.33,367.88,362.11,368.03,359.40,362.01,364.86,368.22,367.18,,362.78,370.71,367.99,370.21,379.13,367.12,368.79,365.02,367.96,374.50,375.47,371.78,364.75,359.61,,362.21,379.80,379.40
2008-09-30 21:42:25+00:00,L7,344.18,340.24,333.05,340.03,,,357.52,358.76,352.59,349.34,350.08,351.49,353.94,358.82,360.89,357.15,355.55,,359.75,359.03,363.81,367.26,362.90,357.61,351.38,355.79,363.62,363.51,365.27,356.88,354.90,355.38,358.69,375.70,375.22
2008-12-03 21:43:03+00:00,L7,346.55,344.29,338.79,341.60,341.89,343.17,,,348.92,346.69,350.29,352.06,350.35,355.30,355.73,354.92,353.73,352.09,350.46,,,362.59,360.32,354.90,347.96,351.01,358.88,359.49,357.29,355.28,348.26,356.16,359.89,380.63,377.10
2009-01-04 21:43:18+00:00,L7,351.66,341.16,347.16,347.09,346.55,350.60,,364.82,352.84,346.04,345.93,349.85,353.97,357.71,360.83,363.82,359.37,359.65,,,367.51,371.97,365.47,357.52,356.54,357.82,364.99,362.57,362.52,359.88,358.89,363.61,365.08,384.20,378.71
2009-02-05 21:43:28+00:00,L7,347.15,331.04,331.57,348.93,339.98,344.63,354.07,353.38,351.65,349.50,351.85,360.40,364.68,364.82,366.35,367.98,362.42,362.01,363.76,364.40,365.59,375.36,364.56,361.54,381.89,495.34,,369.71,,,,,,,
2009-03-09 21:43:47+00:00,L7,,,341.93,348.21,341.53,344.97,359.51,355.31,352.84,352.92,353.94,354.31,357.43,,366.12,360.97,358.60,365.18,367.40,367.80,369.22,377.84,366.14,366.69,358.87,362.09,,,382.56,365.84,359.86,362.46,368.06,384.55,400.13
2009-03-25 21:43:54+00:00,L7,349.06,338.87,340.49,346.08,343.12,350.14,359.59,,,352.26,351.31,357.14,359.26,366.30,363.20,362.87,360.93,368.34,368.01,368.99,,383.11,366.28,362.01,361.76,362.63,370.00,374.09,373.74,365.52,359.11,357.52,361.36,378.42,376.80
2009-04-10 21:43:59+00:00,L7,330.61,319.91,325.73,327.74,329.54,,,340.46,340.83,341.76,341.19,342.85,353.73,360.56,359.58,350.04,351.87,352.77,,,362.29,371.99,361.35,356.90,355.45,356.78,362.85,363.37,364.16,356.71,353.08,355.65,358.62,379.35,376.89
2009-05-12 21:44:06+00:00,L7,323.70,322.09,322.91,326.16,323.13,327.14,338.68,339.03,337.97,,,343.73,349.84,353.35,356.62,351.40,353.68,352.98,358.73,354.95,364.18,369.66,,,354.99,357.77,367.69,368.00,368.39,359.47,356.03,354.38,356.63,376.07,376.18
2009-05-28 21:44:07+00:00,L7,315.34,308.87,318.75,309.96,330.62,324.98,334.30,333.87,334.16,326.11,324.91,,355.00,353.87,357.05,344.81,353.21,355.12,349.00,349.49,363.42,367.43,361.48,360.37,,,364.83,368.80,367.40,359.37,353.33,353.94,358.77,369.88,376.54
2009-09-01 21:43:50+00:00,L7,341.49,334.34,350.28,357.39,,353.30,360.85,365.28,358.85,353.35,361.03,361.88,365.36,373.21,369.36,367.28,368.83,,366.15,364.97,370.90,385.00,369.93,373.00,379.80,379.03,375.58,382.16,380.47,374.61,364.17,363.68,373.30,383.22,381.30
2009-09-17 21:43:49+00:00,L7,346.22,343.48,351.22,354.67,358.08,,361.96,359.64,352.84,355.95,359.32,356.10,360.89,368.07,364.49,359.44,361.16,,,367.00,372.16,383.60,369.31,371.91,370.27,364.31,374.71,378.55,378.46,368.76,359.50,359.70,364.25,382.66,380.42
2009-11-20 21:44:21+00:00,L7,334.01,325.14,325.22,331.68,,,341.39,344.86,344.43,347.39,346.29,348.70,355.14,358.89,357.40,349.10,351.41,,348.90,351.90,359.56,367.17,356.54,354.85,351.20,354.57,361.93,362.62,361.03,353.21,341.05,354.50,357.45,372.71,368.13
2010-01-07 21:45:04+00:00,L7,345.12,342.36,345.59,,355.99,365.26,364.76,367.51,356.67,356.78,352.03,352.65,355.03,361.63,363.02,,,362.32,368.55,365.46,368.31,373.20,362.63,364.45,355.23,358.08,363.33,358.36,356.11,,,,,377.48,373.16
2010-01-23 21:45:18+00:00,L7,344.89,336.62,338.79,,343.69,348.11,357.10,358.96,347.90,346.79,349.11,352.84,355.19,358.50,362.02,,,358.73,354.66,359.01,361.73,368.51,360.68,357.66,357.26,360.05,,,,,,,,,
2010-02-08 21:45:30+00:00,L7,356.34,349.42,352.46,358.78,365.18,361.66,364.47,369.52,369.98,353.84,,359.52,362.32,372.04,369.71,370.09,364.13,369.03,366.73,363.26,371.98,380.41,368.27,,369.13,366.75,371.85,374.42,370.56,362.76,355.66,358.39,359.11,379.61,375.86
2010-03-12 21:45:47+00:00,L7,341.31,333.39,,,352.29,355.04,361.26,364.94,360.19,352.56,354.82,355.27,359.10,364.12,369.90,,,366.43,363.21,362.38,365.05,375.13,365.88,364.27,360.19,360.52,368.22,368.94,365.63,,,,,,378.77
2010-04-29 21:45:51+00:00,L7,338.02,331.72,334.57,340.18,340.71,346.79,349.71,,,355.16,351.47,355.82,358.13,360.06,359.44,353.64,357.72,361.48,354.83,356.34,,380.03,370.77,368.65,362.74,363.54,366.05,369.84,364.36,359.06,355.23,359.01,363.17,379.70,376.39
2010-06-16 21:45:48+00:00,L7,326.26,317.90,325.92,327.69,335.22,331.84,350.48,350.15,347.29,349.29,353.57,356.50,352.61,358.11,364.57,357.88,355.20,356.17,356.39,364.18,370.14,375.20,366.08,365.13,360.48,360.66,369.12,373.91,378.05,373.11,359.36,363.34,366.28,380.01,382.42
2010-07-02 21:45:52+00:00,L7,335.06,328.55,330.45,336.88,342.54,348.15,355.62,358.24,356.84,356.93,356.45,356.76,358.43,364.11,,,362.39,364.55,364.34,366.74,370.12,381.62,368.58,370.81,362.71,365.71,374.97,379.00,,,,,,,
2010-07-18 21:45:53+00:00,L7,333.56,324.64,321.31,323.23,342.05,342.11,356.89,359.13,349.32,349.13,348.51,352.24,355.43,360.76,364.11,,,375.34,369.83,369.31,374.38,384.40,375.45,366.09,363.33,363.90,369.55,372.75,374.24,369.97,,,,383.72,382.71
2010-08-03 21:45:53+00:00,L7,337.62,329.17,329.44,338.35,343.92,344.10,358.46,353.40,348.09,350.46,350.65,352.79,359.16,362.23,364.37,354.84,354.44,354.20,351.03,350.30,362.01,364.43,357.49,354.57,353.44,354.99,361.70,364.15,363.86,,,,,367.59,372.37
2010-08-19 21:45:54+00:00,L7,,,,,,,,,,365.28,356.82,359.89,363.02,363.48,,363.45,369.29,368.92,367.46,365.68,373.74,378.96,371.44,368.53,,,,,,,,,,,
2010-09-04 21:45:57+00:00,L7,349.73,336.07,332.21,350.51,355.81,359.34,,,363.33,370.04,358.85,363.49,367.63,368.47,366.98,365.49,360.26,366.20,367.48,,384.50,384.69,373.89,371.43,371.32,373.72,380.88,375.73,372.22,368.31,360.11,367.66,368.15,385.10,381.47
2010-09-20 21:45:57+00:00,L7,338.33,331.43,341.51,349.62,349.07,354.44,361.02,364.34,,,353.97,354.44,361.47,365.99,366.21,363.04,361.29,368.37,363.54,365.34,370.55,,372.83,365.00,358.50,361.22,366.50,370.81,367.35,360.94,355.71,356.39,361.29,379.76,377.36
2010-10-22 21:46:07+00:00,L7,,328.57,332.78,334.36,346.72,354.13,358.20,359.84,359.42,347.46,349.16,,,362.17,367.77,359.27,361.58,360.28,363.56,361.27,366.26,376.58,361.51,358.29,,,372.58,371.72,366.41,359.27,355.78,354.65,359.85,378.68,378.91
2010-12-09 21:46:39+00:00,L7,316.89,311.78,319.43,314.23,327.02,332.19,,,339.17,341.57,342.52,348.53,351.75,355.81,356.61,355.07,350.80,348.43,346.65,,358.77,360.82,352.16,347.14,348.57,352.38,358.57,356.71,354.55,351.17,340.82,353.52,357.08,374.10,373.80
2010-12-25 21:46:47+00:00,L7,326.56,318.29,325.50,337.96,335.24,345.45,,349.35,338.11,342.05,343.73,350.32,350.23,351.26,356.25,353.60,350.01,348.76,,,357.38,364.16,353.69,348.14,345.52,349.65,354.54,356.10,355.31,352.63,345.29,354.24,357.38,378.52,373.01
2011-01-02 21:43:35+00:00,L5,334.98,328.47,335.74,348.51,349.29,352.31,357.45,365.60,360.21,356.74,361.32,372.35,369.05,361.13,360.36,358.71,364.31,360.81,358.62,358.30,382.05,388.45,373.13,370.96,374.13,375.25,378.00,371.65,370.74,363.36,357.21,362.19,374.27,385.19,382.71
2011-02-27 21:47:11+00:00,L7,339.59,329.10,338.07,357.72,355.06,364.43,365.07,370.66,361.61,361.70,365.45,361.03,366.57,365.12,367.67,374.72,372.00,373.75,373.11,372.80,374.81,,366.69,367.24,358.93,360.54,366.09,368.99,368.39,362.50,355.53,356.05,359.26,378.77,374.53
2011-03-07 21:43:36+00:00,L5,322.21,308.20,318.90,319.98,328.67,338.37,337.67,341.37,334.23,340.14,344.05,346.67,346.04,352.37,354.77,345.24,349.93,350.04,350.70,353.86,358.52,364.07,357.28,352.74,351.45,349.84,359.18,359.89,356.02,353.04,345.39,351.06,355.00,368.20,369.96
2011-03-15 21:47:14+00:00,L7,349.20,332.90,343.66,349.81,354.77,365.31,372.63,375.61,352.96,370.61,367.01,368.38,365.35,367.17,387.36,368.73,369.75,370.59,375.09,387.05,387.24,384.73,380.02,,367.64,363.14,376.62,374.30,373.00,364.61,359.29,357.81,365.84,379.36,378.79
2011-03-31 21:47:17+00:00,L7,335.97,329.65,335.50,341.93,338.39,351.37,361.58,364.44,338.89,355.99,359.08,356.38,356.81,359.74,364.66,359.40,360.60,367.57,369.36,370.89,370.75,,,368.67,363.71,362.64,371.11,374.36,373.31,367.54,357.94,360.17,363.33,382.66,378.00
2011-04-16 21:47:16+00:00,L7,347.82,336.17,342.95,352.26,360.79,367.18,366.11,373.52,366.52,368.51,368.50,371.38,365.36,365.01,372.70,359.69,380.52,374.10,373.88,372.90,383.09,388.00,368.46,363.59,358.22,362.83,370.06,372.76,371.08,347.33,,,,,
2011-05-18 21:47:14+00:00,L7,337.36,332.19,335.56,333.99,334.28,344.17,351.64,356.34,356.79,355.94,351.36,355.20,360.73,361.62,363.57,359.17,357.50,361.97,361.93,365.10,371.75,379.28,368.43,365.58,362.76,365.19,373.12,382.45,379.91,376.97,369.61,366.01,371.44,380.51,381.74
2011-06-19 21:47:14+00:00,L7,331.66,340.01,333.16,310.84,342.39,333.11,337.76,340.12,346.28,330.22,334.61,345.51,355.41,368.46,372.40,368.81,353.93,354.91,347.51,347.23,361.11,360.15,363.97,353.49,354.55,359.71,378.18,378.98,374.60,367.16,355.25,359.57,359.23,367.80,378.82
2011-07-05 21:47:11+00:00,L7,308.36,310.81,318.80,,312.62,326.84,331.80,318.36,325.12,331.03,333.01,,333.58,346.24,346.14,334.14,334.76,339.20,346.42,342.46,344.49,354.44,354.61,344.85,346.10,344.26,348.47,359.52,358.94,349.54,339.32,349.95,345.36,358.80,365.43
2011-08-22 21:47:04+00:00,L7,349.25,338.32,346.35,346.23,351.18,349.67,357.74,359.96,352.58,353.17,358.35,357.92,363.09,365.81,367.82,368.09,373.55,365.69,360.94,362.04,368.29,376.60,369.26,369.08,365.50,365.86,372.43,378.14,373.44,361.63,359.62,367.80,360.09,380.12,381.32
2011-09-07 21:46:59+00:00,L7,354.43,335.72,344.68,364.93,363.63,366.36,368.14,368.99,367.88,365.27,355.51,367.24,365.35,376.45,375.62,371.60,381.61,376.35,369.39,366.04,372.51,384.32,371.36,368.70,365.33,363.96,370.24,376.04,372.45,364.71,349.76,357.18,369.10,380.77,379.75
2011-10-25 21:47:02+00:00,L7,364.74,351.40,352.54,367.07,363.20,361.30,365.74,375.48,367.89,,,373.65,380.40,383.50,378.35,375.27,376.87,375.15,371.36,366.99,369.33,374.71,,,355.35,359.23,367.08,369.52,367.86,360.96,357.55,358.12,368.25,381.72,381.86
2011-11-26 21:47:22+00:00,L7,332.82,321.13,326.70,333.23,331.42,,346.39,346.47,345.33,342.61,341.03,345.75,352.83,361.15,364.84,360.18,358.05,360.12,,357.48,359.90,364.32,360.67,354.48,350.81,356.59,361.55,366.41,364.51,354.84,350.53,354.64,355.42,366.14,371.95
2012-05-20 21:48:20+00:00,L7,322.89,311.56,315.25,,321.12,343.76,416.02,409.96,,,341.74,358.73,382.63,368.47,368.44,361.00,361.32,366.17,361.14,360.91,366.87,,,362.57,369.39,366.90,367.06,371.46,368.42,374.50,371.22,384.05,388.40,,
2012-06-21 21:48:08+00:00,L7,347.19,330.88,330.78,341.71,339.70,345.45,358.87,355.41,348.12,,353.66,,360.31,366.55,365.63,363.43,365.06,362.37,361.91,361.47,369.42,370.03,,369.66,368.63,368.82,380.79,382.04,377.42,371.96,366.16,375.30,367.19,382.60,384.19
2012-07-07 21:48:21+00:00,L7,315.10,310.75,316.67,,333.74,335.91,341.30,348.01,343.87,342.64,338.24,,,345.83,352.27,,363.34,369.85,356.15,361.87,364.85,374.60,366.47,361.64,363.84,365.47,372.69,377.39,374.25,,,,,,379.49
2012-08-24 21:48:53+00:00,L7,342.72,326.02,323.56,333.01,,,341.10,354.02,346.37,343.79,341.27,348.30,355.55,363.57,367.41,362.49,358.51,,366.29,356.72,363.49,369.34,363.86,361.81,356.88,366.32,373.71,375.99,372.86,364.54,358.84,364.16,365.69,379.71,377.49
2012-09-09 21:49:04+00:00,L7,356.93,341.54,331.69,346.66,343.78,345.14,,,370.45,356.47,358.89,357.70,369.23,381.00,384.67,367.24,365.51,367.13,368.01,,375.22,378.55,372.22,366.52,364.81,370.72,383.72,380.24,379.64,369.56,362.23,358.75,368.59,380.99,378.32
2012-10-11 21:49:21+00:00,L7,361.89,347.35,344.95,352.32,,359.27,367.49,373.63,370.51,358.32,356.24,368.30,376.81,381.83,388.24,383.32,376.67,,379.35,371.60,377.05,385.98,381.34,370.57,369.10,376.64,381.02,378.66,374.30,364.27,355.62,358.34,367.07,380.49,378.11
2012-12-14 21:49:45+00:00,L7,352.84,,345.37,349.57,353.49,350.63,360.39,364.39,367.87,357.43,353.62,354.44,357.01,,366.25,363.97,360.94,363.18,365.26,362.67,366.43,376.20,363.96,357.04,354.86,357.32,,,370.96,356.38,350.59,355.46,358.97,376.28,378.06
2012-12-30 21:49:50+00:00,L7,349.13,338.40,343.94,343.35,336.30,345.24,,360.44,351.18,348.80,343.60,349.50,352.61,356.80,361.23,358.08,354.16,355.07,358.36,,366.33,368.09,362.45,355.73,350.99,355.80,363.71,358.45,360.54,351.17,342.08,353.63,357.22,366.69,370.82
2013-05-23 21:49:30+00:00,L7,351.85,342.95,343.39,344.20,357.05,354.53,366.45,369.94,370.77,377.59,374.14,372.95,377.93,384.33,385.51,384.87,383.80,386.62,397.14,395.55,396.58,403.32,393.46,374.70,376.15,375.53,380.50,381.37,379.11,376.00,364.67,371.11,374.12,385.03,385.69
2013-05-31 21:55:43+00:00,L8,332.53,330.70,328.69,337.42,339.78,340.34,351.84,350.34,349.52,353.05,354.19,357.54,363.46,367.03,369.51,369.84,370.25,365.28,373.81,369.44,372.82,378.94,367.33,369.54,366.57,365.03,370.87,376.74,370.73,369.75,356.54,364.85,364.68,380.60,378.41
2013-06-24 21:49:16+00:00,L7,328.20,322.46,321.30,316.80,328.23,327.75,341.19,349.15,339.95,345.32,348.03,,355.74,363.80,367.23,361.93,358.65,355.84,353.32,349.27,364.18,366.10,367.88,367.02,364.11,365.85,371.23,376.47,378.50,363.94,360.84,362.81,369.62,380.67,381.32
2013-07-18 21:55:38+00:00,L8,342.61,327.01,335.12,350.77,344.10,349.46,355.15,365.50,367.87,357.24,364.13,368.56,372.72,383.15,391.62,382.53,371.78,368.94,371.56,371.68,380.75,384.65,374.30,371.59,370.25,376.37,381.41,383.88,381.19,375.92,364.69,366.80,373.67,379.77,382.18
2013-07-26 21:48:58+00:00,L7,315.03,312.00,320.33,312.86,329.55,331.36,336.63,343.39,342.65,339.69,333.01,341.36,347.48,357.31,364.52,358.75,353.89,350.85,346.06,346.91,359.22,364.38,359.96,349.91,349.24,351.74,358.38,366.26,373.70,364.83,352.68,362.02,374.50,384.88,385.01
2013-08-11 21:48:54+00:00,L7,312.16,307.14,314.50,281.80,329.58,323.21,,338.42,339.33,340.23,329.05,332.31,345.75,353.22,356.21,353.72,351.41,370.75,358.34,358.76,367.67,363.94,363.46,353.48,352.55,360.16,363.91,369.80,370.11,364.38,,,,371.72,374.94
2013-08-19 21:55:42+00:00,L8,345.84,337.87,342.86,359.55,360.02,348.85,358.96,368.92,357.87,357.36,352.32,358.52,371.95,377.87,387.16,373.73,377.81,371.24,361.02,362.99,375.04,382.94,379.67,371.68,363.92,362.42,371.06,370.50,375.42,367.23,355.34,363.22,364.27,374.00,377.48
2013-08-27 21:49:05+00:00,L7,334.76,324.46,325.62,325.21,333.41,328.03,348.37,350.26,343.80,344.39,344.68,347.21,355.97,359.83,364.68,359.28,358.64,354.90,343.67,356.22,359.63,363.88,361.59,360.46,356.51,357.74,367.18,372.48,372.48,360.41,355.47,364.07,364.59,377.61,377.97
2013-09-04 21:55:42+00:00,L8,341.94,325.12,330.45,351.19,341.30,339.35,353.25,358.45,350.75,349.49,354.68,352.70,371.74,373.30,381.63,369.53,363.71,364.60,364.02,359.98,366.98,378.73,369.04,362.84,357.55,360.05,368.08,373.46,371.87,366.12,368.59,370.77,367.08,375.73,375.09
2013-09-28 21:49:27+00:00,L7,348.63,347.12,354.31,354.01,346.61,348.50,358.29,360.11,356.52,350.81,359.09,359.52,365.68,366.03,371.80,,379.95,374.32,369.84,370.50,371.86,383.01,375.43,369.73,360.16,358.67,367.31,372.69,376.67,,,,,,380.20
2013-10-06 21:55:33+00:00,L8,334.33,324.95,327.87,324.87,332.52,328.22,343.44,351.29,340.71,345.91,351.96,343.08,355.93,358.66,364.72,356.10,356.81,358.96,355.94,354.79,355.24,362.96,361.11,346.95,349.45,353.47,359.44,364.19,368.32,357.08,350.00,357.47,356.85,364.82,369.12
2013-11-07 21:55:25+00:00,L8,328.53,308.83,324.19,,331.09,327.72,336.15,336.20,332.15,335.52,335.94,331.38,345.17,347.71,352.69,350.43,350.39,343.93,340.25,338.55,347.79,359.76,352.05,345.91,338.79,345.22,354.78,360.65,353.49,344.89,339.17,352.19,350.33,361.98,364.10
2013-11-15 21:49:51+00:00,L7,344.83,333.61,340.58,347.41,343.51,347.22,357.77,359.44,352.79,,352.11,358.77,360.78,366.24,375.94,366.51,368.77,376.05,368.56,364.05,371.92,,,367.62,356.31,359.11,366.12,370.79,367.20,361.52,356.28,362.51,365.02,377.70,371.19
2014-01-02 21:50:06+00:00,L7,,336.65,342.94,343.09,339.48,347.35,356.56,352.25,350.59,345.03,345.44,350.32,,,368.90,372.21,372.79,372.71,369.03,366.96,366.71,376.53,366.57,362.85,355.37,,,371.85,365.67,354.99,346.58,354.86,358.77,369.41,373.04
2014-01-10 21:54:55+00:00,L8,349.65,341.45,350.10,351.00,349.90,352.62,364.95,363.71,358.81,357.67,359.05,368.39,373.38,378.62,384.74,384.32,381.58,379.81,374.70,373.74,389.51,387.99,369.54,374.28,372.86,374.74,376.73,377.24,373.22,362.78,356.32,359.44,364.28,378.81,374.25
2014-01-18 21:50:19+00:00,L7,,330.30,328.90,320.97,332.15,343.85,349.18,350.45,345.83,346.38,345.55,350.79,,,364.20,362.46,361.23,359.49,359.27,361.67,368.48,369.18,360.91,357.39,353.80,,,363.88,360.36,355.63,349.23,362.42,359.78,374.55,373.58
2014-02-11 21:54:32+00:00,L8,341.31,330.51,334.71,346.39,341.66,343.76,351.30,350.45,350.23,343.90,350.61,353.96,358.96,371.24,366.21,370.00,370.08,366.61,371.85,371.00,371.82,378.73,367.91,371.71,365.82,361.38,367.41,368.29,373.07,355.83,350.49,356.53,356.15,370.06,371.89
2014-03-23 21:50:35+00:00,L7,,307.82,312.24,313.78,324.06,325.49,330.86,334.36,337.80,337.36,331.73,343.66,,,352.05,346.97,346.80,344.90,346.15,347.03,353.50,356.39,352.01,349.43,355.70,352.04,,355.76,354.71,344.08,341.52,357.27,349.50,360.94,358.63
2014-05-10 21:50:56+00:00,L7,,,,,,,,,369.54,,374.93,360.73,378.32,376.21,383.50,382.14,366.80,358.01,368.55,365.57,,368.62,,368.47,365.69,368.32,387.70,390.12,384.06,376.86,368.35,380.56,386.24,386.45,386.35
2014-05-18 21:53:11+00:00,L8,323.00,319.09,327.79,328.04,330.99,339.08,343.73,344.07,343.98,343.04,344.37,349.30,355.34,359.54,365.33,363.45,367.34,367.41,361.80,361.23,365.79,370.39,364.92,360.98,354.55,360.48,368.65,373.26,372.53,362.58,356.66,364.46,375.02,379.30,376.89
2014-05-26 21:51:02+00:00,L7,343.37,344.19,344.70,353.53,350.30,356.66,362.06,362.60,358.45,,,374.71,384.33,377.08,381.85,379.91,380.31,374.93,369.73,368.27,372.63,379.83,,,370.04,369.30,378.66,382.04,377.45,368.52,361.11,378.43,385.28,384.48,381.99
2014-06-19 21:53:23+00:00,L8,335.21,330.66,331.90,336.85,338.24,342.83,351.97,349.01,346.48,348.56,350.45,351.31,358.59,362.88,363.95,367.45,370.39,368.70,368.39,365.72,368.12,377.61,366.41,367.45,362.08,363.68,370.87,379.11,379.14,364.87,362.94,365.05,372.54,380.82,380.10
2014-06-27 21:51:09+00:00,L7,341.29,335.83,345.51,348.42,348.28,351.25,358.82,354.50,352.85,352.81,360.46,,371.84,373.01,377.49,378.94,373.79,370.94,366.34,365.40,374.81,,367.63,370.01,369.70,373.50,380.42,385.44,381.56,370.73,365.02,368.14,382.16,384.99,389.49
2014-07-05 21:53:29+00:00,L8,335.69,328.39,338.05,341.03,340.61,342.59,344.49,348.31,349.15,351.31,352.78,358.48,370.64,369.02,369.38,369.85,371.89,368.59,367.13,367.13,369.91,376.15,368.48,367.23,363.53,370.39,379.02,384.15,379.55,368.37,358.81,364.05,378.51,381.83,380.32
2014-07-13 21:51:11+00:00,L7,349.88,339.74,345.78,338.57,343.20,346.94,345.83,345.92,351.84,,,,,365.84,371.26,370.12,374.50,365.75,357.66,363.91,370.62,374.19,367.63,352.16,376.98,370.98,383.69,389.24,384.63,366.87,363.22,373.34,383.35,381.98,384.03
2014-07-21 21:53:33+00:00,L8,328.98,330.59,338.45,356.72,344.00,341.74,349.74,349.14,365.00,366.06,359.13,368.35,374.23,376.88,373.89,372.98,372.91,372.80,369.46,365.39,370.94,375.05,367.84,363.39,365.99,370.41,373.99,379.56,378.99,363.46,356.45,377.92,373.21,375.68,379.50
2014-08-06 21:53:41+00:00,L8,334.93,332.48,344.86,358.02,348.38,341.58,362.16,370.09,372.50,367.57,367.76,368.05,374.50,375.33,372.09,373.74,375.43,373.63,365.82,364.28,368.40,377.59,369.31,367.09,368.72,373.46,376.64,381.05,379.91,364.51,358.98,376.73,371.09,378.88,378.75
2014-08-14 21:51:19+00:00,L7,317.55,312.87,324.21,308.28,325.09,335.27,343.97,343.30,347.81,348.32,350.20,352.32,356.04,360.24,361.66,357.78,357.08,354.64,359.85,361.51,366.60,372.07,365.97,364.93,355.04,361.36,369.00,374.81,370.40,359.51,355.47,375.59,371.82,380.63,379.13
2014-09-07 21:53:48+00:00,L8,360.00,358.44,345.25,363.49,379.10,368.58,367.73,374.72,363.87,368.28,367.70,370.90,377.07,384.83,378.55,373.39,365.95,368.59,364.70,368.74,374.54,382.40,377.35,370.80,369.87,367.40,378.84,381.93,378.74,370.81,356.52,366.28,372.27,376.43,381.44
2014-09-23 21:53:45+00:00,L8,345.63,340.38,338.98,344.90,360.07,360.40,361.47,366.81,356.14,355.96,361.15,360.11,365.78,378.24,373.54,364.71,364.01,358.44,361.09,361.23,369.31,372.26,364.13,362.10,358.37,360.32,369.12,375.27,371.18,365.23,353.16,360.98,372.97,376.15,376.20
