dates,satname,nzd0567-0000,nzd0567-0001
2016-05-05 22:06:50+00:00,L8,276.73,220.67
2016-05-13 22:09:37+00:00,L7,,
2016-05-21 22:06:50+00:00,L8,275.45,222.32
2016-05-28 22:12:39+00:00,L8,277.10,226.93
2016-05-29 22:09:43+00:00,L7,157.57,
2016-06-05 22:15:32+00:00,L7,277.65,222.38
2016-06-14 22:09:47+00:00,L7,,
2016-06-21 22:15:58+00:00,L7,377.36,379.02
2016-06-30 22:09:47+00:00,L7,,
2016-07-08 22:07:08+00:00,L8,277.45,225.09
2016-07-15 22:13:22+00:00,L8,282.08,225.56
2016-07-16 22:09:48+00:00,L7,282.76,227.13
2016-07-24 22:07:13+00:00,L8,,
2016-07-31 22:13:01+00:00,L8,276.49,222.32
2016-08-01 22:09:50+00:00,L7,,
2016-08-08 22:15:38+00:00,L7,277.12,232.24
2016-08-09 22:07:15+00:00,L8,,
2016-08-16 22:13:05+00:00,L8,280.49,223.20
2016-08-17 22:09:51+00:00,L7,276.55,226.84
2016-09-02 22:09:55+00:00,L7,,
2016-09-09 22:15:43+00:00,L7,276.67,226.18
2016-09-10 22:07:27+00:00,L8,,
2016-10-04 22:09:59+00:00,L7,274.53,223.37
2016-10-11 22:16:10+00:00,L7,247.92,222.87
2016-10-12 22:07:33+00:00,L8,273.21,223.05
2016-10-19 22:13:21+00:00,L8,273.55,219.78
2016-10-27 22:16:06+00:00,L7,260.58,219.33
2016-11-21 22:09:45+00:00,L7,,
2016-12-15 22:07:29+00:00,L8,263.50,219.07
2016-12-23 22:09:36+00:00,L7,264.69,231.09
2016-12-30 22:15:43+00:00,L7,253.41,209.36
2017-01-15 22:15:09+00:00,L7,256.46,214.95
2017-02-08 22:12:58+00:00,L8,260.16,221.83
2017-02-25 22:09:17+00:00,L7,275.74,211.03
2017-03-04 22:15:31+00:00,L7,267.31,222.71
2017-03-05 22:07:02+00:00,L8,,
2017-03-20 22:15:12+00:00,L7,274.53,226.49
2017-03-21 22:06:52+00:00,L8,271.54,252.63
2017-03-28 22:13:00+00:00,L8,274.66,213.79
2017-03-29 22:09:28+00:00,L7,274.25,218.58
2017-04-06 22:06:45+00:00,L8,275.37,225.43
2017-04-13 22:12:52+00:00,L8,,
2017-04-14 22:09:34+00:00,L7,275.74,233.09
2017-04-21 22:15:24+00:00,L7,278.02,233.77
2017-04-22 22:06:36+00:00,L8,278.76,227.90
2017-04-29 22:12:42+00:00,L8,277.23,223.49
2017-04-30 22:09:40+00:00,L7,,
2017-05-07 22:15:28+00:00,L7,278.09,223.75
2017-05-16 22:09:43+00:00,L7,,
2017-05-24 22:06:46+00:00,L8,285.72,223.18
2017-06-01 22:09:47+00:00,L7,,
2017-06-08 22:15:36+00:00,L7,275.32,225.46
2017-06-09 22:06:54+00:00,L8,277.89,222.41
2017-06-17 22:09:51+00:00,L7,271.72,235.89
2017-06-25 22:06:59+00:00,L8,280.46,222.26
2017-07-03 22:09:53+00:00,L7,146.42,
2017-07-10 22:16:04+00:00,L7,277.39,222.15
2017-07-11 22:07:02+00:00,L8,275.92,223.93
2017-07-27 22:07:09+00:00,L8,275.68,222.92
2017-08-03 22:12:59+00:00,L8,276.61,230.49
2017-08-19 22:13:28+00:00,L8,277.94,223.26
2017-08-20 22:09:50+00:00,L7,,
2017-08-28 22:07:19+00:00,L8,274.25,230.01
2017-09-05 22:09:50+00:00,L7,277.61,217.86
2017-09-12 22:15:36+00:00,L7,278.99,231.77
2017-09-13 22:07:20+00:00,L8,,
2017-09-21 22:09:48+00:00,L7,,
2017-10-23 22:09:52+00:00,L7,222.97,207.17
2017-10-30 22:15:38+00:00,L7,,222.03
2017-11-08 22:09:50+00:00,L7,,
2017-11-15 22:15:36+00:00,L7,,
2017-11-16 22:07:28+00:00,L8,273.99,221.03
2017-12-01 22:15:30+00:00,L7,257.06,216.57
2017-12-02 22:07:22+00:00,L8,256.76,214.16
2017-12-10 22:09:38+00:00,L7,,
2017-12-17 22:15:44+00:00,L7,190.51,187.46
2017-12-26 22:09:27+00:00,L7,265.74,231.74
2018-01-27 22:08:59+00:00,L7,273.57,225.28
2018-02-04 22:07:05+00:00,L8,274.41,224.34
2018-02-12 22:08:46+00:00,L7,,
2018-02-20 22:07:00+00:00,L8,,
2018-03-08 22:06:51+00:00,L8,,
2018-03-15 22:12:34+00:00,L8,274.94,220.31
2018-03-16 22:08:24+00:00,L7,,
2018-03-24 22:06:44+00:00,L8,,
2018-03-31 22:12:27+00:00,L8,274.35,223.55
2018-04-08 22:14:15+00:00,L7,,224.60
2018-04-17 22:07:55+00:00,L7,,
2018-04-24 22:13:35+00:00,L7,276.99,230.54
2018-04-25 22:06:26+00:00,L8,278.69,224.17
2018-05-02 22:12:33+00:00,L8,276.96,224.01
2018-05-18 22:11:58+00:00,L8,284.40,225.22
2018-05-19 22:07:22+00:00,L7,,
2018-05-26 22:13:03+00:00,L7,302.45,
2018-05-27 22:06:04+00:00,L8,290.80,224.88
2018-06-04 22:07:07+00:00,L7,292.26,243.50
2018-06-20 22:06:49+00:00,L7,,
2018-06-27 22:12:52+00:00,L7,276.18,
2018-06-28 22:06:16+00:00,L8,278.39,225.72
2018-07-22 22:06:13+00:00,L7,276.56,228.33
2018-07-29 22:12:17+00:00,L7,280.11,222.67
2018-08-14 22:11:35+00:00,L7,274.75,221.79
2018-08-22 22:12:54+00:00,L8,276.31,225.74
2018-08-23 22:05:37+00:00,L7,,
2018-08-31 22:06:47+00:00,L8,275.81,224.32
2018-09-07 22:13:00+00:00,L8,275.91,223.36
2018-09-08 22:05:17+00:00,L7,274.32,219.09
2018-09-23 22:12:41+00:00,L8,275.21,219.67
2018-09-24 22:04:55+00:00,L7,275.77,217.07
2018-10-02 22:06:59+00:00,L8,,
2018-10-09 22:13:13+00:00,L8,272.58,215.82
2018-10-18 22:07:05+00:00,L8,,
2018-11-10 22:13:20+00:00,L8,272.26,220.00
2018-11-11 22:03:49+00:00,L7,,
2018-11-18 22:09:25+00:00,L7,245.43,219.16
2018-11-19 22:07:10+00:00,L8,272.45,224.48
2018-12-04 22:09:25+00:00,L7,204.24,210.61
2018-12-21 22:07:06+00:00,L8,274.07,220.93
2018-12-29 22:02:31+00:00,L7,257.51,219.21
2019-01-05 22:08:29+00:00,L7,253.29,217.28
2019-01-06 22:07:05+00:00,L8,272.47,221.71
2019-01-14 22:02:01+00:00,L7,263.30,220.76
2019-01-21 22:07:34+00:00,L7,255.30,218.78
2019-01-22 22:07:02+00:00,L8,,
2019-01-30 22:01:30+00:00,L7,288.07,
2019-02-06 22:07:05+00:00,L7,254.47,210.69
2019-02-07 22:06:59+00:00,L8,273.01,219.66
2019-02-15 22:01:02+00:00,L7,,
2019-03-02 22:13:05+00:00,L8,272.47,222.37
2019-03-11 22:06:50+00:00,L8,332.56,
2019-03-18 22:12:59+00:00,L8,274.42,225.53
2019-03-27 22:06:47+00:00,L8,,
2019-04-03 22:12:56+00:00,L8,275.28,224.64
2019-04-12 22:06:42+00:00,L8,,
2019-04-19 22:12:50+00:00,L8,276.52,220.16
2019-04-27 22:04:49+00:00,L7,272.00,236.69
2019-05-05 22:12:28+00:00,L8,277.03,221.50
2019-05-06 21:58:17+00:00,L7,,
2019-05-21 22:12:39+00:00,L8,277.89,226.19
2019-05-22 21:57:40+00:00,L7,,
2019-05-30 22:06:57+00:00,L8,277.91,222.97
2019-06-06 22:12:47+00:00,L8,278.89,224.04
2019-06-07 21:57:06+00:00,L7,,
2019-07-16 22:01:49+00:00,L7,288.30,
2019-07-17 22:07:10+00:00,L8,278.78,223.71
2019-07-25 21:55:16+00:00,L7,289.09,241.34
2019-08-01 22:00:46+00:00,L7,292.39,220.34
2019-08-02 22:07:17+00:00,L8,276.64,220.95
2019-08-10 21:54:37+00:00,L7,,
2019-08-17 22:00:06+00:00,L7,,
2019-08-18 22:07:23+00:00,L8,278.86,225.50
2019-08-25 22:13:11+00:00,L8,276.17,226.32
2019-08-26 21:53:57+00:00,L7,,
2019-09-02 21:59:25+00:00,L7,274.83,224.19
2019-09-11 21:53:15+00:00,L7,,
2019-09-18 21:58:43+00:00,L7,275.80,230.04
2019-09-19 22:07:32+00:00,L8,276.01,227.43
2019-09-26 22:13:21+00:00,L8,256.42,213.48
2019-10-05 22:07:36+00:00,L8,,
2019-10-13 21:51:53+00:00,L7,,
2019-10-20 21:57:46+00:00,L7,275.41,212.58
2019-10-21 22:07:37+00:00,L8,,
2019-10-28 22:13:48+00:00,L8,259.08,207.30
2019-10-29 21:51:12+00:00,L7,,
2019-11-14 21:50:28+00:00,L7,233.81,
2019-11-29 22:13:43+00:00,L8,246.30,214.47
2019-12-08 22:07:32+00:00,L8,,
2020-01-09 22:07:25+00:00,L8,253.79,214.03
2020-01-24 21:53:06+00:00,L7,210.34,
2020-01-25 22:07:21+00:00,L8,273.55,219.44
2020-02-09 21:51:54+00:00,L7,258.28,220.90
2020-02-10 22:07:16+00:00,L8,272.02,222.96
2020-02-25 21:51:04+00:00,L7,272.25,219.90
2020-02-26 22:07:12+00:00,L8,274.88,221.93
2020-03-12 21:50:36+00:00,L7,274.28,224.55
2020-03-13 22:07:06+00:00,L8,275.61,229.60
2020-03-29 22:06:57+00:00,L8,275.44,226.59
2020-04-05 22:12:40+00:00,L8,376.21,
2020-04-13 21:48:23+00:00,L7,277.02,
2020-04-14 22:06:50+00:00,L8,,
2020-04-21 22:12:57+00:00,L8,276.81,222.89
2020-04-29 21:47:27+00:00,L7,256.22,237.65
2020-04-30 22:06:41+00:00,L8,,
2020-05-07 22:12:24+00:00,L8,276.01,220.05
2020-05-15 21:46:52+00:00,L7,290.77,240.57
2020-05-16 22:06:39+00:00,L8,,
2020-06-01 22:06:44+00:00,L8,267.58,235.39
2020-06-08 22:12:59+00:00,L8,290.35,229.08
2020-07-02 21:44:01+00:00,L7,,
2020-07-10 22:13:15+00:00,L8,,
2020-07-19 22:07:07+00:00,L8,279.59,223.08
2020-08-11 22:12:59+00:00,L8,281.33,234.31
2020-09-20 21:38:32+00:00,L7,,231.12
2020-09-21 22:07:30+00:00,L8,,
2020-09-28 22:13:43+00:00,L8,257.59,218.17
2020-10-06 21:37:55+00:00,L7,274.76,227.77
2020-10-14 22:13:44+00:00,L8,274.10,220.11
2020-10-22 21:36:52+00:00,L7,273.83,226.12
2020-10-23 22:07:33+00:00,L8,,
2020-11-15 22:13:42+00:00,L8,248.39,211.48
2020-12-17 22:13:21+00:00,L8,226.19,217.52
2020-12-25 21:32:19+00:00,L7,272.77,219.58
2021-01-11 22:07:26+00:00,L8,272.15,223.07
2021-01-26 21:29:40+00:00,L7,253.07,230.47
2021-01-27 22:07:22+00:00,L8,300.96,
2021-02-11 21:28:29+00:00,L7,271.45,217.86
2021-02-12 22:07:19+00:00,L8,272.13,222.36
2021-03-16 22:07:03+00:00,L8,,
2021-04-16 21:23:47+00:00,L7,,228.56
2021-04-17 22:06:54+00:00,L8,277.37,228.89
2021-04-24 22:13:01+00:00,L8,276.00,221.83
2021-05-02 21:22:25+00:00,L7,272.13,252.16
2021-05-03 22:06:44+00:00,L8,,
2021-05-19 22:06:52+00:00,L8,,
2021-05-26 22:13:06+00:00,L8,276.88,225.02
2021-06-03 21:19:19+00:00,L7,310.97,
2021-06-27 22:12:54+00:00,L8,277.02,225.51
2021-07-06 22:07:08+00:00,L8,276.22,224.42
2021-07-21 21:15:43+00:00,L7,289.56,
2021-07-22 22:07:12+00:00,L8,277.33,222.38
2021-08-06 21:14:18+00:00,L7,273.29,
2021-08-22 21:12:54+00:00,L7,275.12,
2021-08-23 22:07:25+00:00,L8,275.75,222.97
2021-09-23 21:09:41+00:00,L7,273.60,226.60
2021-09-24 22:07:32+00:00,L8,271.87,221.93
2021-10-09 21:08:40+00:00,L7,274.62,230.08
2021-11-02 22:13:50+00:00,L8,259.34,216.91
2021-11-06 22:14:00+00:00,L9,258.85,218.20
2021-11-18 22:13:20+00:00,L8,272.51,221.13
2021-12-20 22:13:20+00:00,L8,245.44,216.72
2021-12-21 22:07:31+00:00,L9,274.26,222.92
2021-12-28 21:00:42+00:00,L7,272.45,224.81
2022-01-05 22:13:39+00:00,L8,254.38,214.58
2022-01-06 22:07:29+00:00,L9,260.15,218.31
2022-01-14 22:07:27+00:00,L8,271.46,219.93
2022-01-21 22:13:35+00:00,L8,263.09,219.83
2022-01-22 22:07:30+00:00,L9,,
2022-01-29 20:57:35+00:00,L7,259.12,221.42
2022-01-29 22:13:41+00:00,L9,273.11,217.19
2022-01-30 22:07:22+00:00,L8,274.28,220.84
2022-02-14 20:55:57+00:00,L7,217.07,223.93
2022-02-14 22:13:36+00:00,L9,272.38,221.69
2022-02-15 22:07:18+00:00,L8,274.53,222.46
2022-02-23 22:07:19+00:00,L9,,
2022-03-02 22:13:01+00:00,L9,248.97,208.23
2022-03-18 20:52:49+00:00,L7,250.99,219.85
2022-03-27 22:07:10+00:00,L9,275.84,226.43
2022-04-03 20:51:17+00:00,L7,278.38,229.85
2022-04-03 22:12:57+00:00,L9,276.00,221.34
2022-04-11 22:12:50+00:00,L8,276.11,224.84
2022-04-28 22:06:58+00:00,L9,277.40,223.36
2022-05-06 20:46:12+00:00,L7,282.11,248.31
2022-05-06 22:07:05+00:00,L8,,
2022-05-22 22:07:10+00:00,L8,,
2022-05-23 20:45:34+00:00,L7,365.90,
2022-05-30 22:06:45+00:00,L9,275.86,222.63
2022-06-07 22:07:19+00:00,L8,,
2022-06-09 20:44:41+00:00,L7,290.95,
2022-06-14 22:13:34+00:00,L8,277.22,222.99
2022-06-26 20:43:39+00:00,L7,298.14,
2022-06-30 22:13:15+00:00,L8,281.42,227.00
2022-07-01 22:07:06+00:00,L9,280.06,228.21
2022-07-13 20:42:29+00:00,L7,,
2022-07-16 22:13:38+00:00,L8,278.77,224.83
2022-08-02 22:07:19+00:00,L9,,
2022-08-10 22:07:44+00:00,L8,277.12,223.93
2022-08-26 22:07:46+00:00,L8,276.20,220.91
2022-08-28 20:32:46+00:00,L7,,
2022-09-02 20:37:42+00:00,L7,273.29,248.83
2022-09-14 20:31:05+00:00,L7,293.97,
2022-10-05 22:07:34+00:00,L9,,
2022-10-06 20:34:04+00:00,L7,275.22,222.50
2022-10-13 22:07:43+00:00,L8,,
2022-10-18 20:27:10+00:00,L7,143.40,
2022-10-29 22:07:52+00:00,L8,,
2022-11-05 22:13:39+00:00,L8,244.69,222.46
2022-11-06 22:07:39+00:00,L9,274.28,224.11
2022-11-09 20:30:04+00:00,L7,257.70,213.42
2022-11-14 22:07:47+00:00,L8,273.55,224.94
2022-11-22 22:07:41+00:00,L9,273.51,221.39
2022-12-07 22:13:33+00:00,L8,253.01,212.97
2022-12-23 22:13:47+00:00,L8,259.61,213.98
2022-12-24 22:07:37+00:00,L9,259.90,218.68
2023-01-08 22:13:48+00:00,L8,253.61,214.77
2023-01-16 20:19:09+00:00,L7,,
2023-01-16 22:13:22+00:00,L9,260.11,221.90
2023-01-17 22:07:30+00:00,L8,273.49,225.99
2023-02-02 22:07:36+00:00,L8,,
2023-02-07 20:20:06+00:00,L7,259.63,225.48
2023-02-17 22:13:25+00:00,L9,273.68,224.39
2023-02-18 22:07:25+00:00,L8,274.00,223.63
2023-02-25 22:13:28+00:00,L8,265.05,222.95
2023-02-26 22:07:30+00:00,L9,,
2023-03-05 22:13:37+00:00,L9,274.72,219.32
2023-03-06 22:07:14+00:00,L8,273.64,223.11
2023-03-13 20:12:05+00:00,L7,272.49,231.26
2023-03-13 22:12:59+00:00,L8,274.61,225.02
2023-03-14 22:07:23+00:00,L9,,
2023-03-18 20:16:03+00:00,L7,275.51,224.69
2023-03-21 22:13:31+00:00,L9,274.01,210.38
2023-03-22 22:07:04+00:00,L8,273.96,217.64
2023-03-30 22:07:11+00:00,L9,,
2023-04-04 20:10:49+00:00,L7,284.51,
2023-04-06 22:12:57+00:00,L9,274.18,219.53
2023-04-07 22:06:52+00:00,L8,,
2023-04-22 22:12:51+00:00,L9,279.40,223.60
2023-04-23 22:06:45+00:00,L8,,
2023-04-26 20:09:32+00:00,L7,293.65,
2023-05-16 22:12:16+00:00,L8,280.54,224.68
2023-06-01 22:12:43+00:00,L8,280.86,224.31
2023-06-02 22:06:41+00:00,L9,277.84,222.89
2023-06-10 22:06:39+00:00,L8,,
2023-06-26 22:06:46+00:00,L8,,
2023-07-03 22:13:03+00:00,L8,286.29,224.62
2023-07-27 22:12:38+00:00,L9,279.93,235.51
2023-07-28 22:07:02+00:00,L8,278.03,226.09
2023-08-05 22:06:59+00:00,L9,,
2023-08-13 22:07:07+00:00,L8,277.48,222.23
2023-08-19 19:55:26+00:00,L7,292.70,245.79
2023-08-21 22:07:04+00:00,L9,276.54,231.28
2023-08-24 19:58:46+00:00,L7,283.56,
2023-08-28 22:12:56+00:00,L9,275.85,224.26
2023-08-29 22:07:14+00:00,L8,277.35,222.47
2023-09-15 19:53:24+00:00,L7,276.03,
2023-09-29 22:13:02+00:00,L9,268.25,207.56
2023-09-30 22:07:21+00:00,L8,273.16,217.39
2023-10-08 22:07:22+00:00,L9,,
2023-10-15 22:13:38+00:00,L9,273.96,216.86
2023-10-31 22:13:33+00:00,L9,273.03,219.73
2023-11-09 22:07:24+00:00,L9,,
2023-11-16 22:13:36+00:00,L9,138.49,147.65
2023-11-17 22:07:27+00:00,L8,265.68,217.71
2023-11-24 22:13:15+00:00,L8,267.85,219.57
2023-11-25 22:07:32+00:00,L9,274.56,218.51
2023-12-10 19:43:01+00:00,L7,,
2023-12-10 22:13:09+00:00,L8,255.15,218.45
2023-12-11 22:07:30+00:00,L9,263.61,219.32
2023-12-19 22:07:27+00:00,L8,,
2024-01-11 22:13:32+00:00,L8,253.15,215.70
2024-01-12 22:07:30+00:00,L9,261.62,222.19
2024-01-20 22:07:19+00:00,L8,276.39,223.01
2024-01-28 22:07:30+00:00,L9,,
2024-02-05 22:07:19+00:00,L8,,
2024-02-12 22:13:30+00:00,L8,271.68,221.94
2024-02-21 22:07:17+00:00,L8,273.41,220.23
2024-02-28 22:13:00+00:00,L8,273.70,222.18
2024-02-29 22:07:23+00:00,L9,274.59,225.88
2024-03-16 22:07:23+00:00,L9,,
2024-04-17 22:07:03+00:00,L9,278.72,225.73
2024-05-03 22:06:49+00:00,L9,277.06,233.39
2024-05-10 22:12:36+00:00,L9,279.35,222.86
2024-05-11 22:06:27+00:00,L8,277.87,225.54
2024-05-19 22:06:42+00:00,L9,,
2024-05-26 22:12:48+00:00,L9,280.32,225.43
2024-06-03 22:12:29+00:00,L8,278.24,229.07
2024-06-20 22:06:18+00:00,L9,310.17,
2024-06-27 22:12:28+00:00,L9,,
2024-06-28 22:06:31+00:00,L8,,
2024-07-05 22:12:45+00:00,L8,277.80,223.35
2024-07-06 22:06:32+00:00,L9,289.99,224.83
2024-07-22 22:06:40+00:00,L9,277.88,222.09
2024-07-29 22:12:29+00:00,L9,268.74,274.92
2024-08-06 22:12:57+00:00,L8,278.68,224.83
2024-08-23 22:06:59+00:00,L9,273.62,224.33
2024-08-31 22:07:03+00:00,L8,258.65,206.85
2024-09-08 22:06:59+00:00,L9,275.32,223.18
2024-09-24 22:07:01+00:00,L9,,
2024-10-10 22:07:10+00:00,L9,,
2024-10-18 22:07:18+00:00,L8,266.50,217.85
2024-11-02 22:13:05+00:00,L9,265.84,219.01
2024-11-11 22:07:15+00:00,L9,,
2024-11-18 22:13:34+00:00,L9,243.79,214.81
2024-11-19 22:07:19+00:00,L8,273.64,221.78
2024-12-04 22:13:12+00:00,L9,258.99,219.25
2024-12-05 22:07:21+00:00,L8,272.55,224.41
2024-12-13 22:07:21+00:00,L9,271.68,222.10
2024-12-28 22:13:02+00:00,L8,278.72,
2024-12-29 22:07:22+00:00,L9,273.50,220.03
2025-01-06 22:07:18+00:00,L8,,
2025-01-13 22:13:06+00:00,L8,256.47,212.91
2025-01-22 22:07:13+00:00,L8,271.82,223.40
2025-02-07 22:07:17+00:00,L8,,
2025-02-14 22:13:00+00:00,L8,274.07,220.48
2025-02-22 22:13:09+00:00,L9,274.44,225.02
2025-02-23 22:07:07+00:00,L8,,
2025-03-02 22:13:16+00:00,L8,273.66,221.63
2025-03-10 22:13:04+00:00,L9,273.87,221.73
2025-03-11 22:07:03+00:00,L8,275.27,221.85
2025-03-19 22:07:06+00:00,L9,274.26,226.26
2025-03-26 22:12:53+00:00,L9,275.34,222.61
2025-03-27 22:06:52+00:00,L8,275.53,221.83
2025-04-04 22:07:03+00:00,L9,,
2025-04-11 22:12:53+00:00,L9,275.42,222.74
2025-04-12 22:06:48+00:00,L8,275.51,222.56
2025-04-27 22:13:08+00:00,L9,246.14,203.53
2025-05-06 22:06:54+00:00,L9,,
2025-05-22 22:06:43+00:00,L9,,
2025-05-29 22:12:51+00:00,L9,280.24,223.28
2025-05-30 22:06:42+00:00,L8,276.74,225.94
2025-06-07 22:06:40+00:00,L9,277.17,225.52
2025-06-14 22:12:35+00:00,L9,278.28,229.74
2025-06-15 22:06:52+00:00,L8,264.64,228.41
2025-06-22 22:13:07+00:00,L8,280.44,234.27
2025-06-23 22:06:54+00:00,L9,279.48,225.14
2025-07-17 22:07:04+00:00,L8,,
2025-07-24 22:13:17+00:00,L8,277.34,223.52
2025-07-25 22:07:06+00:00,L9,276.35,222.54
2025-08-02 22:07:09+00:00,L8,,
2025-08-09 22:13:01+00:00,L8,280.23,222.95
2025-08-10 22:07:16+00:00,L9,277.04,224.48
2025-08-25 22:13:03+00:00,L8,275.75,222.45
2025-08-26 22:07:21+00:00,L9,276.28,223.04
2025-09-10 22:13:08+00:00,L8,275.13,221.52
2025-09-19 22:07:27+00:00,L8,274.19,222.55
2025-09-26 22:13:14+00:00,L8,273.76,221.24
2025-09-27 22:07:30+00:00,L9,,
2025-10-04 22:13:41+00:00,L9,274.53,220.95
2025-10-05 22:07:28+00:00,L8,273.78,222.85
2025-10-21 22:07:27+00:00,L8,254.79,218.28
2025-10-29 22:07:29+00:00,L9,,
2025-11-05 22:13:46+00:00,L9,256.39,213.90
2025-11-06 22:07:31+00:00,L8,260.47,215.84
2025-11-21 22:13:19+00:00,L9,247.15,215.19
2025-11-30 22:07:36+00:00,L9,,
2025-12-08 22:07:30+00:00,L8,264.98,221.18
2025-12-16 22:07:36+00:00,L9,274.16,222.11
