dates,satname,nzd0559-0000,nzd0559-0001,nzd0559-0002,nzd0559-0003,nzd0559-0004,nzd0559-0005,nzd0559-0006,nzd0559-0007,nzd0559-0008,nzd0559-0009,nzd0559-0010,nzd0559-0011,nzd0559-0012,nzd0559-0013,nzd0559-0014,nzd0559-0015,nzd0559-0016,nzd0559-0017,nzd0559-0018,nzd0559-0019,nzd0559-0020,nzd0559-0021,nzd0559-0022,nzd0559-0023,nzd0559-0024,nzd0559-0025,nzd0559-0026,nzd0559-0027,nzd0559-0028,nzd0559-0029,nzd0559-0030,nzd0559-0031,nzd0559-0032,nzd0559-0033,nzd0559-0034,nzd0559-0035,nzd0559-0036,nzd0559-0037,nzd0559-0038,nzd0559-0039,nzd0559-0040,nzd0559-0041,nzd0559-0042,nzd0559-0043,nzd0559-0044,nzd0559-0045,nzd0559-0046,nzd0559-0047,nzd0559-0048,nzd0559-0049,nzd0559-0050,nzd0559-0051,nzd0559-0052,nzd0559-0053,nzd0559-0054,nzd0559-0055,nzd0559-0056,nzd0559-0057,nzd0559-0058,nzd0559-0059,nzd0559-0060,nzd0559-0061,nzd0559-0062,nzd0559-0063,nzd0559-0064,nzd0559-0065,nzd0559-0066,nzd0559-0067,nzd0559-0068,nzd0559-0069,nzd0559-0070,nzd0559-0071,nzd0559-0072,nzd0559-0073,nzd0559-0074,nzd0559-0075,nzd0559-0076,nzd0559-0077,nzd0559-0078,nzd0559-0079,nzd0559-0080,nzd0559-0081,nzd0559-0082,nzd0559-0083,nzd0559-0084,nzd0559-0085,nzd0559-0086,nzd0559-0087,nzd0559-0088,nzd0559-0089,nzd0559-0090,nzd0559-0091,nzd0559-0092,nzd0559-0093,nzd0559-0094,nzd0559-0095,nzd0559-0096,nzd0559-0097,nzd0559-0098,nzd0559-0099,nzd0559-0100,nzd0559-0101,nzd0559-0102,nzd0559-0103,nzd0559-0104,nzd0559-0105,nzd0559-0106
2016-05-26 22:26:36+00:00,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,469.15
2016-06-03 22:29:29+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149.51,,,138.78,,,,,,,,,,,,,,,,,,,,,,,
2016-06-11 22:26:39+00:00,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,293.12,292.85,269.77,281.51,277.22,257.65,254.03,241.38,243.45,238.85,251.26,255.98,277.27,280.72,305.11,311.96,365.99,369.88,399.40,567.93,626.43,,,
2016-06-27 22:26:47+00:00,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,601.82,,208.11,,166.24,101.16,,585.99,585.36,527.94,382.39,283.70,,,,627.34,613.06
2016-06-28 22:23:45+00:00,L7,212.75,205.38,272.23,,284.42,287.14,286.24,292.14,276.18,295.87,305.02,315.27,325.05,300.74,,332.54,334.85,325.77,298.60,292.80,292.21,,,346.55,,291.39,311.98,286.54,272.81,270.86,256.70,264.04,275.06,268.48,286.51,,306.81,,296.42,269.14,264.21,263.95,262.07,261.99,,,,,,,,,,279.16,280.04,290.08,280.15,314.81,315.89,313.00,300.43,289.07,294.54,293.99,288.10,285.54,293.33,320.65,316.61,315.66,298.29,279.30,277.34,284.51,256.97,246.37,,244.57,256.31,250.60,252.08,250.31,253.72,258.89,243.34,226.90,223.44,218.22,212.61,218.83,213.59,229.64,224.40,,,,,263.23,288.49,285.74,288.66,301.91,285.69,268.74,264.90,268.76,275.53
2016-07-06 22:20:41+00:00,L8,,,,,,,,,,,,,352.42,354.23,359.42,363.60,363.84,365.34,367.87,370.62,367.51,359.86,365.70,,,,,,,,,,,,,,,,,,335.04,338.35,,,305.34,319.22,321.70,319.36,274.37,274.18,289.86,314.40,301.76,305.76,324.46,324.23,341.47,346.89,359.21,353.69,355.76,364.33,365.30,336.85,319.26,339.04,339.16,340.39,342.63,336.21,327.29,304.18,307.00,322.15,313.13,317.69,300.42,,303.23,302.42,268.25,253.63,,298.36,,231.67,233.49,224.07,224.28,229.13,219.02,236.57,238.16,243.92,254.28,276.14,264.76,349.50,354.55,318.34,321.23,308.45,293.53,276.06,266.46,274.53,400.04
2016-07-13 22:26:54+00:00,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223.90,244.91,246.80,295.98,294.76,293.50,291.37,308.88,492.55,519.01,509.33,585.42,572.35,420.53,270.74
2016-07-21 22:29:33+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340.25,347.90,354.03,363.63,370.41,384.51,365.75,331.62,337.27,338.98,356.33,353.07,349.42,342.20,332.24,329.27,324.20,323.52,328.15,328.05,321.51,318.22,311.15,309.62,322.91,314.72,288.11,267.85,291.48,291.41,278.03,241.65,,,,,,,,,,,,347.16,345.18,351.21,357.61,412.46,286.14,280.64,330.66,403.02
2016-07-30 22:23:48+00:00,L7,,,,,,,,,,,,,,,,,,,,,307.94,,,,,104.97,137.46,134.62,,,115.44,,133.29,,,,,,,,,,,,,,,,,,,,,,,,193.63,189.57,,203.61,197.92,,,,,,,,,,,,422.54,,,,124.81,133.93,,,,,,,,,,,,,,,,,,,,306.77,320.28,320.62,294.27,268.87,114.35,106.07,,,
2016-08-06 22:29:35+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,345.05,357.37,358.28,368.63,374.36,378.96,364.97,341.60,351.83,377.52,389.46,383.88,364.33,337.53,344.72,345.92,355.51,344.07,337.59,332.83,335.97,334.11,323.08,318.92,334.83,329.94,321.78,313.74,310.39,313.65,,,,,,,,,,,,,,347.86,361.42,354.23,371.81,447.60,444.89,292.14,297.70,343.12,403.67
2016-08-14 22:27:01+00:00,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304.85,302.78,303.26,296.42,291.42,291.59,,,,,,,,,,,,,,492.07,,,,360.55,320.56,,,,,412.26,417.21,557.65,519.50,491.52,401.07,392.60
2016-08-22 22:29:37+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195.54,149.56,191.53,135.14,,,,,362.60,350.61,338.19,341.11,,,,,,,,,,,,,,,,,,,292.54,307.28,305.66,307.59,304.33,299.61,293.22,300.89,308.83,310.35,331.51,355.40,355.40,353.79,358.75,390.86,306.15,310.19,323.45,389.53
2016-08-30 22:27:09+00:00,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,487.54,,,,,260.27,,,,543.38,446.49,,363.43,,563.25,566.26,534.44,623.70,385.68,598.03,586.50,345.01
2016-09-08 22:21:24+00:00,L8,294.27,277.78,300.56,306.03,315.97,318.37,306.26,317.83,323.19,332.58,341.16,348.38,347.11,339.72,330.51,333.17,346.03,351.52,355.34,343.59,346.93,351.86,364.77,367.42,373.12,361.53,353.23,338.03,333.41,326.29,314.71,306.70,307.21,317.98,326.27,345.56,346.68,337.18,311.73,298.25,311.06,328.17,337.84,337.83,333.98,330.58,323.70,310.26,291.12,298.53,300.03,293.53,292.04,301.41,324.16,329.59,340.18,340.71,341.24,333.06,323.10,330.83,346.22,346.18,343.98,339.88,330.30,333.37,335.78,333.66,331.22,322.10,306.68,297.69,301.48,306.87,315.11,304.28,299.45,300.49,300.52,270.53,267.19,260.95,268.02,271.53,263.78,255.14,253.50,258.32,261.33,260.23,259.53,262.48,265.37,281.63,294.38,310.83,332.09,347.68,348.57,356.51,318.12,292.29,280.22,306.74,330.24
2016-09-15 22:27:12+00:00,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,293.76,284.83,274.49,270.72,264.42,261.18,264.03,263.42,255.14,250.61,234.54,229.45,239.52,248.32,244.51,256.46,273.48,275.83,300.91,318.32,337.63,338.26,342.36,323.74,293.26,288.30,306.02,317.04
2016-10-01 22:27:13+00:00,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,384.03,,,,215.70,55.46,,,,,,,,,,,
2016-11-02 22:27:19+00:00,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307.79,,321.36,294.23,309.23,303.43,307.04,307.82,309.52,307.55,311.84,303.44,303.08,596.53,,421.01,536.32,623.03,542.17,598.98,,,,,
2016-11-11 22:21:31+00:00,L8,256.35,286.30,296.25,295.66,285.73,287.04,301.92,313.50,318.47,326.26,334.02,338.22,338.13,325.91,318.76,327.91,336.09,340.53,348.60,338.56,325.34,342.77,350.23,353.23,354.76,353.86,337.87,330.36,320.49,314.62,308.90,303.66,306.46,307.87,314.96,318.97,323.09,321.00,323.60,314.80,324.32,319.41,324.90,318.15,320.12,324.84,318.54,299.53,281.34,278.40,284.49,295.37,294.35,298.88,306.88,327.02,325.54,322.63,326.78,324.33,328.86,327.81,319.44,318.70,334.09,339.87,339.54,337.37,334.22,334.39,336.50,324.24,310.16,293.39,291.85,296.38,297.50,295.48,294.26,299.85,294.82,293.25,296.19,289.12,286.17,276.65,275.45,277.36,280.00,289.59,290.00,289.10,288.12,283.41,281.48,294.60,304.18,314.35,324.30,332.72,340.35,345.85,323.91,293.47,287.45,295.22,314.46
2016-11-18 22:27:18+00:00,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,625.94,556.40,484.27,471.53
2016-12-04 22:27:17+00:00,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,322.81,319.24,318.20,321.43,317.78,310.18,293.21,292.87,293.86,284.45,285.83,299.15,298.06,286.74,299.51,298.43,311.80,319.55,332.59,340.96,354.49,365.79,378.89,400.76,316.21,318.32,326.35,393.35
2016-12-20 22:27:12+00:00,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.50,72.59,,,,,326.72,,,,,,,,571.83,578.11,616.05,477.53,513.86,,,,
2017-01-05 22:27:10+00:00,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,457.75,433.78,422.89,,426.28,400.38,584.01,625.48,,477.56,,,,,,,,,
2017-01-22 22:22:50+00:00,L7,,185.90,263.65,283.24,301.19,298.75,300.04,292.02,296.36,304.62,309.56,326.70,323.59,324.65,319.54,316.42,324.45,332.78,340.89,336.91,331.35,329.63,337.46,340.76,336.44,332.86,321.41,315.34,307.65,302.93,300.73,294.21,297.69,294.50,301.03,311.33,316.05,324.02,,,,,,,,,,,,,,,,,282.64,284.58,301.75,304.32,310.01,315.88,317.68,314.90,313.44,309.50,311.33,309.85,299.33,305.23,303.92,,,,,,,,,,270.80,284.86,282.55,282.42,275.01,261.66,264.74,263.28,260.90,260.13,247.58,247.05,239.23,237.72,236.60,233.25,240.86,258.19,273.72,285.72,295.39,312.06,325.46,331.51,311.23,282.91,275.98,290.27,298.29
2017-01-29 22:28:58+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294.14,287.12,281.75,273.93,267.05,266.17,274.76,,,,,,,,,,,,,,,,
2017-02-22 22:26:52+00:00,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300.97,302.97,309.59,309.34,307.54,325.95,328.22,337.15,343.69,353.44,349.23,345.49,344.55,338.31,335.13,341.31,348.43,344.19,321.62,308.83,321.15,332.75,322.12,314.90,317.30,310.15,303.97,310.50,307.56,309.80,314.33,313.60,305.35,295.32,289.66,286.63,282.84,271.27,265.39,269.52,271.04,274.74,273.46,275.00,278.21,294.53,308.89,326.21,333.65,336.78,342.40,353.50,349.80,295.81,298.74,312.20,328.12
2017-02-23 22:22:49+00:00,L7,288.49,280.13,296.64,315.54,327.64,325.03,324.28,318.24,324.89,334.56,340.69,352.37,351.30,355.12,348.54,345.28,361.12,363.43,360.19,367.94,371.77,360.97,358.13,364.87,353.77,348.77,344.80,347.50,335.35,327.16,323.80,315.84,317.76,324.38,332.40,343.15,352.09,347.68,333.89,332.09,333.94,333.06,330.25,325.88,328.33,318.96,316.10,310.35,308.03,306.16,299.58,306.77,317.46,322.27,320.93,329.44,,,,,,,332.95,332.43,331.70,340.73,355.50,345.40,329.48,307.94,324.82,335.36,319.86,313.91,319.36,309.76,306.71,303.17,310.27,307.46,315.60,319.39,300.67,292.79,291.76,287.51,283.41,273.34,270.79,268.18,271.58,274.79,279.98,278.07,280.04,298.44,317.00,,,,,,,,,306.08,334.32
2017-04-04 22:20:44+00:00,L8,285.36,276.65,297.54,300.30,306.86,316.62,312.74,318.75,319.94,318.37,321.86,330.35,346.94,358.86,357.98,343.98,347.30,343.53,351.47,352.01,357.68,356.95,354.95,350.93,340.42,341.52,343.65,337.90,331.48,318.75,305.24,293.12,290.45,306.21,323.08,331.52,331.34,329.58,329.16,324.09,323.68,317.22,317.20,314.36,312.01,306.46,293.99,283.55,289.72,304.96,315.67,311.47,308.38,301.07,294.34,301.56,327.20,337.69,340.96,326.82,324.63,332.16,336.79,343.54,333.48,327.15,318.21,320.23,322.39,331.22,330.92,314.86,308.49,313.97,307.80,288.11,295.89,307.44,308.77,306.99,305.55,303.46,301.80,295.41,281.94,276.22,262.26,257.14,259.26,262.58,264.00,265.18,262.58,263.56,267.76,276.73,286.45,305.33,309.80,324.60,340.86,347.22,318.09,286.84,279.97,297.81,312.86
2017-04-27 22:26:16+00:00,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173.90,215.79,626.95,469.27,267.36
2017-05-13 22:26:23+00:00,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,548.17,,,,213.45,176.62,,167.00,,,,,,,,,
2017-05-14 22:23:16+00:00,L7,,,317.93,311.33,310.83,320.33,318.43,320.09,317.97,322.38,332.05,343.26,365.32,368.79,363.04,,,,350.63,353.10,366.52,362.69,,,,343.47,344.13,357.04,346.33,327.43,249.89,248.24,,,,,353.30,,,,,,,,248.10,,,,,,,,,313.70,313.90,301.48,295.57,331.46,350.84,333.66,309.15,304.13,294.76,,,,,,,297.88,313.01,314.96,333.59,319.90,,290.35,310.15,315.17,310.37,297.78,,,302.11,280.48,,224.43,216.79,213.80,,231.23,254.52,240.59,231.23,224.06,221.88,256.01,241.74,334.55,329.61,,,,,,,,
2017-06-14 22:26:40+00:00,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,361.73,342.39,346.70,278.46,,,,536.37
2017-06-30 22:26:44+00:00,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254.12,257.07,247.71,234.85,233.37,231.01,245.87,260.98,303.10,324.18,326.21,326.85,308.25,302.70,308.27,300.45,279.26,277.81,288.40,304.28
2017-07-08 22:29:37+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-09 22:20:35+00:00,L8,,,,,,,,,,314.98,,230.72,220.05,198.50,,,,,300.30,318.64,,,,,,,250.80,240.45,234.88,274.52,264.90,,288.21,276.83,286.90,304.21,317.99,313.18,326.32,360.10,353.56,363.94,,,,,302.19,312.47,304.74,293.68,306.97,311.46,300.23,297.07,309.04,308.71,295.79,325.41,337.47,312.89,310.10,304.01,304.03,299.95,,339.77,332.71,325.70,317.31,,,,,,,242.09,275.62,292.99,,,,,,,,185.67,202.99,215.96,225.92,224.70,215.41,231.33,221.62,212.72,216.58,220.62,225.15,188.40,150.76,,,,,,,,
2017-07-16 22:26:48+00:00,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,441.37,486.91,488.38,477.68,617.32,303.39,348.83,422.84,563.24
2017-07-17 22:23:50+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,320.84,317.24,321.34,319.18,299.74,286.82,283.85,286.07,286.87,285.11,289.02,312.77,315.92,318.40,305.89,293.01,,304.31,287.36,279.73,287.58,286.25,272.05,268.92,,,,,,,,,,,,,,,,,,316.38,322.51,314.52,305.91,305.06,309.74,307.81,,,,,,,270.06,261.95,263.08,,,260.99,243.38,236.64,237.97,229.94,229.53,224.86,225.86,229.47,229.89,237.42,258.67,275.46,,300.35,295.96,299.64,300.27,301.74,294.46,284.04,275.15,278.87,316.13
2017-07-25 22:21:06+00:00,L8,287.57,,290.86,301.91,316.86,327.94,341.50,336.15,330.74,326.74,336.00,349.59,345.58,327.91,329.98,342.69,357.93,357.99,359.04,360.02,364.05,354.62,365.19,365.67,354.82,345.59,354.74,343.01,335.64,332.64,328.27,332.52,325.69,323.20,328.06,333.43,339.60,338.11,332.66,330.72,332.30,323.83,321.67,311.53,316.87,313.57,309.77,310.67,302.78,297.86,287.51,295.90,305.79,307.93,308.11,331.40,336.12,340.08,343.96,330.68,333.05,,329.32,330.54,332.15,328.57,315.67,324.65,332.55,330.65,341.05,326.81,333.80,334.23,334.34,326.65,318.64,309.45,,329.61,295.19,286.50,289.68,292.13,289.15,303.59,302.70,303.14,288.77,267.92,276.57,249.73,238.26,245.42,318.06,330.97,295.29,302.84,307.51,373.29,374.78,386.32,410.30,330.75,327.11,325.96,398.41
2017-08-01 22:26:56+00:00,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,622.91,588.51,627.98,542.05,,,,
2017-08-02 22:23:25+00:00,L7,,198.37,258.41,269.32,275.58,284.78,292.81,299.09,301.09,295.93,297.81,309.04,313.94,313.22,307.15,315.60,323.32,328.24,326.77,332.74,334.92,336.65,339.21,330.08,314.29,290.80,289.88,280.96,294.94,297.88,281.14,274.38,271.45,268.78,268.76,289.46,287.56,298.15,288.43,274.86,298.22,300.57,276.58,257.48,283.77,271.11,261.98,258.97,258.66,258.96,247.58,240.11,247.45,,,,,286.52,296.81,297.59,295.19,291.55,291.92,289.94,294.33,292.31,292.11,296.97,290.85,295.16,289.51,282.18,284.54,281.39,270.41,244.35,269.29,249.45,253.88,249.62,240.53,245.24,242.52,239.19,226.36,219.73,212.76,211.89,214.80,209.58,209.59,215.07,219.48,225.16,,,,,281.38,290.45,290.96,283.89,282.91,268.87,249.87,259.02,287.31
2017-08-17 22:27:01+00:00,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223.76,224.44,230.12,231.67,237.43,246.70,262.56,275.38,286.74,299.96,301.17,302.37,308.95,299.04,285.26,278.03,281.62,298.18
2017-09-02 22:27:04+00:00,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143.50,,,,,,,,522.05,,,,621.41,625.81,,574.02,553.09,412.36,363.55,573.68,565.61,624.24,572.43,558.83,453.54
2017-09-03 22:23:48+00:00,L7,298.11,276.32,294.63,303.13,313.56,317.07,321.38,329.46,336.90,333.09,329.32,316.52,327.26,344.57,353.08,342.83,336.39,354.81,358.36,351.38,354.07,351.78,355.79,377.73,380.89,369.97,352.87,327.86,314.55,311.02,296.98,300.10,299.46,296.06,316.24,322.38,325.68,332.06,329.76,334.49,333.53,331.56,325.78,327.88,327.19,316.18,316.04,315.36,314.99,305.41,298.24,303.19,296.11,298.85,302.21,294.72,311.56,325.64,330.41,329.51,329.92,334.32,328.99,335.50,331.69,340.16,336.59,337.36,336.13,331.04,328.08,315.64,311.49,310.38,309.36,303.29,311.83,314.90,314.74,308.72,297.64,297.66,289.75,290.30,269.95,266.28,264.26,,,,,242.60,247.37,256.37,261.56,282.47,304.71,314.83,326.52,334.55,335.76,339.78,323.14,289.44,287.22,306.36,332.59
2017-09-18 22:27:06+00:00,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,321.67,322.12,319.73,314.50,315.08,311.28,300.85,307.02,299.74,290.22,282.33,276.58,274.37,264.33,263.03,259.28,254.84,258.19,265.23,271.61,295.60,309.49,331.38,342.63,352.93,350.97,348.68,342.68,295.03,297.28,312.74,344.22
2017-09-27 22:21:24+00:00,L8,274.27,248.81,277.61,296.10,309.58,312.19,318.09,315.79,317.66,326.24,338.21,339.12,329.16,327.96,335.13,339.86,342.18,343.12,350.36,352.16,345.63,348.49,350.73,351.07,352.34,342.18,342.37,333.78,332.87,323.92,320.66,316.31,320.42,321.54,325.40,325.81,325.64,327.67,332.54,333.34,339.68,337.69,333.13,322.30,317.75,317.45,319.82,322.62,322.82,322.45,307.71,312.42,306.84,317.45,324.08,,330.39,329.65,335.22,339.83,344.27,349.07,340.63,341.80,347.40,342.62,339.44,336.18,332.95,333.12,329.97,323.52,311.76,303.22,304.38,309.85,308.97,308.62,313.93,307.85,297.33,294.50,292.78,285.59,276.09,268.64,264.94,260.09,251.59,251.00,244.04,247.57,253.12,255.17,259.45,278.01,302.11,312.23,330.81,344.55,345.57,339.70,335.11,291.11,288.04,305.17,326.90
2017-10-04 22:27:13+00:00,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,631.03,626.73,578.25,527.17,532.79,579.77,536.89,484.85,450.89,213.70
2017-10-13 22:21:28+00:00,L8,270.81,249.53,284.03,288.19,308.25,311.54,306.69,299.24,294.99,306.16,317.50,321.30,318.24,317.31,325.77,330.93,327.38,326.89,339.73,334.94,334.61,335.78,338.74,327.88,329.54,328.48,329.72,321.42,312.01,311.21,308.38,302.70,299.18,315.23,316.60,320.88,312.44,313.65,314.76,317.79,320.05,316.92,311.09,306.66,305.62,301.06,305.09,307.89,313.65,307.02,301.01,297.86,298.00,299.48,300.26,298.53,315.71,321.92,328.06,326.66,325.51,325.51,320.20,317.24,326.13,339.33,335.62,328.58,324.85,322.97,322.14,310.82,297.98,293.34,292.92,292.53,297.82,303.55,299.92,297.81,283.48,274.14,288.47,267.40,259.54,254.89,256.67,247.82,243.38,239.50,237.57,242.45,246.66,247.08,247.38,267.54,291.58,318.79,330.58,332.22,331.49,328.41,303.18,283.62,278.77,288.66,302.61
2017-10-20 22:27:16+00:00,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,547.41,624.48,304.31,312.29,405.06
2017-10-29 22:21:29+00:00,L8,283.18,296.47,304.08,310.08,318.72,329.60,320.69,312.58,312.07,321.57,328.96,330.61,336.69,344.18,341.12,338.27,340.37,346.76,347.79,351.78,352.85,351.98,352.83,354.31,351.62,339.92,331.31,331.82,337.36,333.95,316.67,311.13,313.75,318.05,324.10,326.20,333.77,333.60,342.66,335.17,334.23,335.49,328.48,317.57,316.86,319.81,321.32,332.60,334.66,329.58,325.18,319.35,301.92,300.59,301.43,312.61,324.97,324.95,335.95,340.22,336.41,334.08,349.77,349.46,345.60,344.09,346.66,342.52,340.20,334.99,331.72,320.27,317.57,319.21,305.77,302.46,310.58,308.86,312.81,307.29,312.59,306.90,290.44,283.55,278.56,269.35,262.88,253.86,253.24,256.13,253.50,252.66,257.45,263.09,276.60,297.36,318.20,338.03,356.73,350.32,345.99,340.52,319.96,294.71,299.45,310.34,331.40
2017-11-05 22:27:15+00:00,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340.07,347.61,366.33,376.55,372.35,362.88,361.79,411.06,407.94,311.33,309.09,312.63,408.11
2017-11-21 22:27:10+00:00,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307.45,308.43,289.35,295.57,331.65,273.54,271.86,283.19,,,,556.38,625.32,363.87,376.56,384.75,382.55,371.90,377.27,397.30,311.16,310.69,318.73,401.79
2017-12-23 22:27:09+00:00,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,286.73,279.15,268.48,266.37,277.86,292.55,303.65,314.54,319.61,316.91,312.21,319.43,334.99,337.62,344.63,354.11,357.14,362.82,349.47,301.94,297.86,303.89,328.68
2018-01-01 22:20:56+00:00,L8,329.90,358.70,338.64,334.21,332.03,334.19,341.06,342.64,331.20,330.40,331.38,355.52,371.42,376.09,362.14,360.51,367.56,370.18,368.60,376.33,380.39,380.65,379.34,370.57,362.43,354.64,351.05,349.29,351.40,339.71,340.53,341.19,338.48,344.81,358.58,360.14,365.18,358.45,356.94,350.01,344.10,340.97,333.24,323.57,323.27,331.72,334.76,330.40,335.24,334.64,328.60,322.39,317.39,306.97,314.38,308.05,313.43,331.82,347.23,356.38,359.53,358.62,357.08,355.21,358.80,354.36,346.78,341.10,338.98,344.63,352.03,353.78,342.27,341.48,321.34,314.49,313.87,321.68,320.72,328.10,322.47,310.42,313.50,302.31,305.06,318.17,314.85,310.46,310.16,315.96,313.49,313.07,315.25,308.60,310.16,323.02,333.52,342.11,354.24,353.99,363.98,367.53,347.85,312.68,305.95,310.15,361.83
