dates,nzd0559-0000,nzd0559-0001,nzd0559-0002,nzd0559-0003,nzd0559-0004,nzd0559-0005,nzd0559-0006,nzd0559-0007,nzd0559-0008,nzd0559-0009,nzd0559-0010,nzd0559-0011,nzd0559-0012,nzd0559-0013,nzd0559-0014,nzd0559-0015,nzd0559-0016,nzd0559-0017,nzd0559-0018,nzd0559-0019,nzd0559-0020,nzd0559-0021,nzd0559-0022,nzd0559-0023,nzd0559-0024,nzd0559-0025,nzd0559-0026,nzd0559-0027,nzd0559-0028,nzd0559-0029,nzd0559-0030,nzd0559-0031,nzd0559-0032,nzd0559-0033,nzd0559-0034,nzd0559-0035,nzd0559-0036,nzd0559-0037,nzd0559-0038,nzd0559-0039,nzd0559-0040,nzd0559-0041,nzd0559-0042,nzd0559-0043,nzd0559-0044,nzd0559-0045,nzd0559-0046,nzd0559-0047,nzd0559-0048,nzd0559-0049,nzd0559-0050,nzd0559-0051,nzd0559-0052,nzd0559-0053,nzd0559-0054,nzd0559-0055,nzd0559-0056,nzd0559-0057,nzd0559-0058,nzd0559-0059,nzd0559-0060,nzd0559-0061,nzd0559-0062,nzd0559-0063,nzd0559-0064,nzd0559-0065,nzd0559-0066,nzd0559-0067,nzd0559-0068,nzd0559-0069,nzd0559-0070,nzd0559-0071,nzd0559-0072,nzd0559-0073,nzd0559-0074,nzd0559-0075,nzd0559-0076,nzd0559-0077,nzd0559-0078,nzd0559-0079,nzd0559-0080,nzd0559-0081,nzd0559-0082,nzd0559-0083,nzd0559-0084,nzd0559-0085,nzd0559-0086,nzd0559-0087,nzd0559-0088,nzd0559-0089,nzd0559-0090,nzd0559-0091,nzd0559-0092,nzd0559-0093,nzd0559-0094,nzd0559-0095,nzd0559-0096,nzd0559-0097,nzd0559-0098,nzd0559-0099,nzd0559-0100,nzd0559-0101,nzd0559-0102,nzd0559-0103,nzd0559-0104,nzd0559-0105,nzd0559-0106,satname
2017-09-27 22:21:24+00:00,302.36,227.97,290.93,297.68,306.38,313.87,318.08,320.60,321.62,318.87,326.88,332.15,338.87,341.05,341.89,339.49,344.50,348.39,350.11,344.97,354.48,352.70,356.51,358.73,350.49,339.65,339.39,331.93,325.28,310.10,309.25,304.63,301.54,300.41,308.04,320.67,325.61,325.14,324.27,324.21,331.08,328.07,315.65,308.77,312.07,306.38,299.24,298.77,299.75,298.14,294.80,296.85,295.47,303.01,304.61,302.41,311.61,323.99,332.78,323.45,320.33,321.65,317.18,324.64,332.25,329.94,325.69,324.92,322.96,321.13,324.15,315.31,314.78,311.23,309.26,305.96,301.24,301.89,305.97,300.75,292.89,306.16,290.70,283.15,273.30,275.23,270.87,254.57,254.99,243.28,250.24,242.35,241.28,249.20,265.25,294.20,304.21,314.81,318.73,348.55,331.07,331.56,324.87,296.73,292.35,300.95,340.36,L8
2017-10-13 22:21:28+00:00,299.28,227.97,289.44,296.02,307.06,313.40,317.39,317.73,317.95,317.50,326.68,331.08,334.53,334.57,336.97,337.28,341.01,345.52,348.50,342.89,350.99,349.61,353.80,354.70,349.27,338.35,337.97,330.08,322.95,309.52,310.36,306.61,303.36,302.20,307.50,319.66,323.61,323.25,322.72,323.69,330.89,328.38,315.12,308.08,311.41,305.88,301.21,302.63,304.09,298.89,292.74,295.06,294.33,303.19,306.19,302.39,310.36,322.31,331.36,323.89,320.73,320.99,315.22,320.74,331.50,332.13,328.64,326.49,323.76,320.46,323.46,315.19,313.47,308.17,306.92,307.18,301.88,301.81,305.22,300.05,290.19,299.50,289.22,279.98,270.51,272.06,270.30,253.35,253.04,241.22,247.75,240.47,240.05,247.76,262.51,293.42,305.32,316.48,321.02,350.13,330.25,329.73,323.45,296.63,292.41,300.21,339.75,L8
2017-10-20 22:27:16+00:00,299.28,227.97,289.44,296.02,307.06,313.40,317.39,317.73,317.95,317.50,326.68,331.08,334.53,334.57,336.97,337.28,341.01,345.52,348.50,342.89,350.99,349.61,353.80,354.70,349.27,338.35,337.97,330.08,322.95,309.52,310.36,306.61,303.36,302.20,307.50,319.66,323.61,323.25,322.72,323.69,330.89,328.38,315.12,308.08,311.41,305.88,301.21,302.63,304.09,298.89,292.74,295.06,294.33,303.19,306.19,302.39,310.36,322.31,331.36,323.89,320.73,320.99,315.22,320.74,331.50,332.13,328.64,326.49,323.76,320.46,323.46,315.19,313.47,308.17,306.92,307.18,301.88,301.81,305.22,300.05,290.19,299.50,289.22,279.98,270.51,272.06,270.30,253.35,253.04,241.22,247.75,240.47,240.05,247.76,262.51,293.42,305.32,316.48,321.02,350.13,330.25,329.73,323.45,296.63,292.89,300.31,344.34,L8
2017-10-29 22:21:29+00:00,301.68,227.97,294.67,299.49,310.55,317.29,319.15,318.57,319.11,319.62,329.21,332.85,336.67,337.78,339.40,339.05,342.88,347.56,349.87,345.48,352.72,351.78,355.78,356.97,352.05,340.96,339.55,332.44,326.68,313.79,313.71,308.83,307.07,306.32,311.18,322.62,326.29,326.14,327.35,326.73,333.06,330.75,319.03,311.88,313.88,309.57,305.32,307.98,309.93,304.97,298.95,300.53,297.86,304.65,307.96,306.42,315.19,325.05,333.68,327.86,323.82,324.69,321.29,326.84,336.70,335.55,332.81,330.10,327.74,324.41,326.90,317.75,315.89,311.32,309.30,308.50,304.56,304.30,308.30,302.76,294.92,303.54,291.12,281.80,273.27,273.25,270.70,254.80,254.44,243.65,250.25,242.29,242.41,250.09,265.01,295.41,308.54,319.37,325.20,351.46,332.20,331.91,324.97,297.46,294.36,302.30,345.61,L8
2017-11-05 22:27:15+00:00,301.68,227.97,294.67,299.49,310.55,317.29,319.15,318.57,319.11,319.62,329.21,332.85,336.67,337.78,339.40,339.05,342.88,347.56,349.87,345.48,352.72,351.78,355.78,356.97,352.05,340.96,339.55,332.44,326.68,313.79,313.71,308.83,307.07,306.32,311.18,322.62,326.29,326.14,327.35,326.73,333.06,330.75,319.03,311.88,313.88,309.57,305.32,307.98,309.93,304.97,298.95,300.53,297.86,304.65,307.96,306.42,315.19,325.05,333.68,327.86,323.82,324.69,321.29,326.84,336.70,335.55,332.81,330.10,327.74,324.41,326.90,317.75,315.89,311.32,309.30,308.50,304.56,304.30,308.30,302.76,294.92,303.54,291.12,281.80,273.27,273.25,270.70,254.80,254.44,243.65,250.25,242.29,242.41,250.09,265.01,298.69,312.98,323.64,327.94,351.31,334.01,337.71,330.89,297.34,294.67,301.79,348.05,L8
2017-11-21 22:27:10+00:00,301.68,227.97,294.13,299.08,312.45,318.45,320.65,319.98,321.42,320.89,331.07,333.06,333.84,334.55,337.40,339.05,342.88,347.56,351.30,345.93,351.98,351.91,355.78,356.97,352.05,343.10,341.39,331.15,325.87,313.68,313.71,308.83,307.07,306.32,311.18,322.62,324.51,326.14,327.35,326.73,333.06,330.75,319.03,311.88,313.88,309.57,305.32,307.98,309.93,304.97,298.95,300.53,297.86,305.09,309.56,309.96,321.38,326.63,333.05,329.03,327.09,330.06,326.90,326.84,336.70,335.55,332.81,330.10,327.74,330.43,331.39,320.15,314.88,311.56,309.30,313.65,305.61,304.69,310.23,305.33,294.92,303.54,291.37,284.57,275.52,273.80,272.45,254.80,255.26,247.18,252.81,243.24,244.34,253.62,265.01,298.69,316.70,327.35,332.40,353.71,336.46,340.03,335.27,297.50,295.29,302.12,350.25,L8
2017-12-23 22:27:09+00:00,301.68,227.97,294.13,299.08,312.45,318.45,320.65,319.98,321.42,320.89,331.07,333.06,333.84,334.55,337.40,339.05,342.88,347.56,351.30,345.93,351.98,351.91,355.78,356.97,352.05,343.10,341.39,331.15,325.87,313.68,313.71,308.83,307.07,306.32,311.18,322.62,324.51,326.14,327.35,326.73,333.06,330.75,319.03,311.88,313.88,309.57,305.32,307.98,309.93,304.97,298.95,300.53,297.86,305.09,309.56,309.96,321.38,326.63,333.05,329.03,327.09,330.06,326.90,326.84,336.70,335.55,332.81,330.10,327.74,330.43,331.39,320.15,314.88,311.56,309.30,313.65,305.61,304.69,310.23,305.33,294.92,303.54,291.37,284.57,275.86,273.71,271.37,255.58,256.91,250.41,256.46,248.73,250.10,258.86,269.89,299.86,317.71,327.87,332.90,352.95,337.63,341.46,335.65,297.38,295.14,301.77,347.49,L8
2018-01-01 22:20:56+00:00,303.92,227.97,298.40,303.12,314.04,319.66,322.71,322.18,321.50,321.01,329.65,335.05,337.99,339.27,339.72,341.20,345.28,349.75,352.80,348.75,355.06,354.80,357.93,357.59,351.93,342.95,341.00,332.00,327.79,315.54,315.64,311.96,309.14,309.34,315.50,325.53,328.00,328.79,329.38,328.37,333.46,331.01,319.64,311.92,314.07,311.36,307.65,309.53,312.24,307.70,301.74,302.11,298.88,304.14,308.63,308.09,318.42,325.69,333.66,331.17,330.40,332.93,329.52,329.23,338.24,336.51,333.23,330.38,327.86,330.79,332.37,323.08,317.58,314.79,309.56,312.45,305.39,305.45,310.13,306.60,296.84,303.27,292.98,285.50,277.67,277.43,271.37,261.27,260.99,254.99,261.65,254.47,256.09,263.52,274.62,300.25,317.26,328.51,334.13,352.46,341.85,345.37,338.01,298.89,296.61,302.38,349.71,L8
2018-01-08 22:27:04+00:00,303.92,227.97,298.40,303.12,314.04,319.66,322.71,322.18,321.50,323.40,329.65,335.05,337.99,339.27,339.72,341.20,345.28,349.75,352.80,354.46,355.06,354.80,357.93,357.59,351.93,342.95,341.00,332.00,327.79,322.12,315.64,311.96,313.76,315.18,320.41,329.97,330.70,332.07,331.54,325.74,331.99,328.13,319.64,311.92,314.07,311.36,309.67,310.49,314.53,311.11,302.30,302.43,300.72,307.10,310.93,310.30,324.86,328.01,334.78,335.61,334.37,339.53,334.82,335.07,338.24,337.70,334.90,332.30,330.78,330.79,332.37,323.08,317.58,314.79,309.56,312.45,310.72,308.60,310.13,306.60,296.84,303.27,292.98,285.50,277.67,277.43,267.83,261.27,265.90,258.64,261.65,257.31,260.06,263.52,274.62,300.25,317.26,329.00,331.44,352.40,343.10,344.46,335.54,298.89,296.61,301.73,347.49,L8
2018-02-09 22:26:48+00:00,303.92,,310.66,311.41,322.76,326.35,326.05,325.37,325.47,329.83,336.67,338.95,342.89,348.36,349.78,347.23,348.62,353.78,358.03,359.16,358.58,360.07,361.82,363.22,363.81,356.54,350.96,341.28,337.24,330.87,325.09,319.71,323.76,327.58,334.52,339.53,339.45,339.42,343.78,340.49,340.16,338.37,333.25,328.04,323.98,323.09,325.74,328.11,329.34,325.67,317.58,317.95,312.50,311.00,316.92,310.57,328.71,336.30,342.28,346.12,343.60,346.65,346.24,347.24,350.71,351.87,347.89,343.42,342.66,342.41,343.61,332.95,322.64,318.74,314.80,313.28,317.00,319.60,320.25,318.98,312.24,305.06,304.68,295.80,288.61,281.60,267.96,273.99,271.29,269.36,272.96,268.84,273.51,275.15,277.18,300.62,320.47,332.89,340.65,351.77,350.67,352.68,341.01,299.68,298.58,304.81,347.75,L8
2018-02-17 22:28:27+00:00,303.92,,310.66,311.41,322.76,326.35,326.05,325.37,325.47,329.83,336.67,338.95,342.89,348.36,349.78,347.23,348.62,353.78,358.03,359.16,358.58,360.07,361.82,363.22,363.81,356.54,350.96,341.28,337.24,330.87,325.09,319.71,323.76,327.58,333.41,338.51,340.32,340.00,341.89,337.58,337.11,336.28,331.44,324.77,322.89,321.69,323.48,325.39,327.47,323.08,315.74,314.88,312.50,311.00,316.92,310.57,328.71,336.30,342.28,346.12,343.60,346.65,346.24,347.24,350.71,351.87,347.89,343.42,342.66,342.41,343.61,332.95,322.64,318.74,314.80,313.28,317.00,319.60,320.25,317.29,310.94,304.15,304.08,296.11,288.42,281.96,267.96,274.43,273.06,275.02,275.48,273.54,277.94,278.61,280.93,301.68,320.83,334.83,343.03,351.77,354.02,355.24,342.79,299.56,299.41,305.39,348.86,L7
2018-05-16 22:25:57+00:00,312.90,,324.07,327.41,323.53,326.90,335.06,335.35,321.93,321.90,321.18,347.02,362.92,367.59,353.64,354.13,359.71,362.89,361.80,368.48,373.59,372.15,370.84,361.30,351.10,341.89,338.30,337.96,341.20,330.44,329.20,333.90,325.73,333.48,338.98,341.11,350.28,346.43,339.02,332.26,329.04,329.46,323.17,310.31,316.42,319.27,319.22,316.84,323.29,309.06,309.95,303.77,298.26,296.18,297.08,300.52,302.62,313.73,328.27,331.74,343.23,335.81,335.69,337.81,336.55,333.20,326.96,328.39,327.28,329.40,333.04,326.38,320.79,317.65,304.98,296.45,300.26,305.76,304.03,308.33,307.41,305.16,291.25,290.49,292.43,281.37,253.29,270.21,282.55,286.15,274.73,297.24,287.53,290.65,299.98,308.56,322.17,337.87,339.53,350.34,359.40,355.47,329.54,295.36,298.42,296.10,343.49,L8
2018-05-17 22:21:22+00:00,312.90,,324.07,327.41,323.53,326.90,335.06,335.35,321.93,321.90,321.18,333.63,362.92,367.59,353.64,354.13,359.71,362.89,361.80,368.48,373.59,372.15,370.84,361.30,351.10,341.89,338.30,337.96,341.20,330.44,329.20,333.90,325.73,333.48,338.98,341.11,350.28,346.43,339.02,332.26,329.04,329.46,323.17,310.31,316.42,319.27,319.22,316.84,323.29,309.06,309.95,303.77,298.26,296.18,297.08,300.52,292.61,298.64,328.27,331.74,343.23,335.81,335.69,337.81,336.55,333.20,326.96,328.39,327.28,329.40,333.04,326.38,320.79,317.65,304.98,296.45,300.26,305.76,304.03,308.33,307.41,305.16,291.25,290.49,292.43,281.37,250.77,270.21,282.55,286.15,274.73,297.24,287.53,290.65,299.98,308.56,322.17,337.87,339.53,350.34,359.40,355.47,329.54,295.36,298.42,296.10,343.49,L7
2018-06-01 22:25:45+00:00,312.90,,324.07,327.41,323.53,326.90,335.06,335.35,321.93,321.90,321.18,333.63,362.92,367.59,353.64,354.13,359.71,362.89,361.80,368.48,373.59,372.15,370.84,361.30,351.10,341.89,338.30,337.96,341.20,330.44,329.20,333.90,325.73,333.48,338.98,341.11,350.28,346.43,339.02,332.26,329.04,329.46,323.17,310.31,316.42,319.27,319.22,316.84,323.29,309.06,309.95,303.77,298.26,296.18,297.08,300.52,292.61,298.64,328.27,331.74,343.23,335.81,335.69,337.81,336.55,333.20,326.96,328.39,327.28,329.40,333.04,326.38,320.79,317.65,304.98,296.45,300.26,305.76,304.03,308.33,307.41,305.16,291.25,289.67,292.16,282.11,242.30,270.21,287.73,292.88,277.13,297.24,287.53,290.65,299.98,308.56,315.16,332.72,332.68,345.83,357.79,352.94,317.15,294.34,290.30,293.60,337.30,L8
2018-06-02 22:20:42+00:00,312.90,,324.07,327.41,323.53,320.21,328.04,327.20,324.05,321.71,324.31,332.27,349.37,367.59,353.64,346.18,344.06,355.50,361.80,368.48,373.59,372.15,370.84,361.30,351.10,341.89,333.51,325.21,325.02,321.96,314.03,333.90,325.73,333.48,338.98,341.11,350.28,341.88,339.02,332.26,329.04,329.46,295.55,310.31,312.01,319.27,319.22,316.84,323.29,309.06,309.95,303.77,298.26,296.18,298.52,300.52,295.82,300.42,325.12,331.08,343.44,337.52,335.69,337.81,319.58,319.69,326.96,328.39,327.28,329.40,333.04,326.38,320.29,315.67,304.98,287.68,300.26,305.76,304.03,308.33,307.41,305.16,291.25,287.02,292.16,269.29,242.30,258.85,287.73,292.88,270.32,297.24,287.53,291.57,302.69,311.87,315.16,335.76,333.05,345.83,357.79,352.94,304.47,284.43,281.54,293.60,337.30,L7
2018-06-09 22:26:46+00:00,312.90,,324.07,327.41,323.53,320.21,328.04,327.20,324.05,321.71,324.31,332.27,349.37,367.59,353.64,346.18,344.06,355.50,361.80,368.48,373.59,372.15,370.84,361.30,351.10,341.89,333.51,325.21,325.02,321.96,314.03,333.90,325.73,333.48,338.98,341.11,350.28,341.88,339.02,332.26,329.04,329.46,295.55,310.31,312.01,319.27,319.22,316.84,323.29,309.06,309.95,303.77,298.26,296.18,298.52,300.52,295.82,300.42,325.12,331.08,343.44,337.52,335.69,337.81,319.58,319.69,326.96,329.62,329.16,331.22,334.24,327.78,320.45,316.01,305.79,287.68,294.06,298.44,297.70,303.24,302.61,297.22,289.41,284.35,284.57,265.72,242.76,255.11,276.38,281.11,266.99,297.24,287.53,291.57,302.69,311.87,315.16,335.76,333.05,345.83,357.79,352.94,304.47,284.43,281.54,293.60,337.30,L7
2018-06-10 22:19:37+00:00,312.90,,324.07,327.41,323.53,320.21,328.04,327.20,324.05,321.71,324.31,332.27,349.37,367.59,353.64,346.18,341.43,348.96,352.91,361.11,362.25,362.69,358.71,350.83,341.85,335.89,330.28,320.25,318.95,311.63,303.50,333.90,325.73,333.48,338.98,341.11,350.28,341.88,339.02,332.26,329.04,329.46,283.00,310.31,312.01,319.27,319.22,316.84,323.29,309.06,309.95,303.77,298.26,296.18,298.52,300.52,293.81,300.53,321.81,329.30,345.10,337.52,335.69,332.53,317.36,318.22,326.06,330.86,331.65,332.72,334.78,329.03,321.66,316.28,307.05,288.70,290.99,291.82,295.45,302.78,302.91,296.22,290.57,285.96,284.57,265.72,242.76,255.11,276.38,281.11,266.99,297.24,287.53,291.57,302.69,311.87,315.16,335.76,333.05,345.83,357.79,352.94,304.47,284.43,281.54,295.31,336.27,L8
2018-06-17 22:25:53+00:00,312.90,,324.07,327.41,323.53,320.21,328.04,327.20,324.05,321.71,324.31,332.27,349.37,367.59,353.64,346.18,341.43,348.96,352.91,361.11,362.25,362.69,358.71,350.83,341.85,335.89,330.28,320.25,318.95,311.63,303.50,333.90,325.73,333.48,338.98,341.11,350.28,341.88,339.02,332.26,329.04,329.46,283.00,310.31,312.01,319.27,319.22,316.84,323.29,309.06,309.95,303.77,298.26,296.18,298.52,300.52,293.81,300.53,321.81,329.30,345.10,337.52,335.69,332.53,317.36,318.22,326.06,330.86,331.65,332.72,334.78,329.03,321.66,316.28,307.05,288.70,290.99,291.82,295.45,302.78,302.91,296.22,290.57,285.96,284.57,265.72,242.76,255.11,276.38,281.11,266.99,297.24,287.53,291.57,302.69,311.87,315.16,335.76,333.05,345.83,355.86,352.94,296.80,284.43,281.54,295.31,336.27,L8
2018-07-12 22:19:56+00:00,,186.99,270.58,284.76,304.83,315.01,321.90,315.39,317.65,307.48,310.81,318.04,329.49,335.33,331.55,333.71,329.82,335.67,337.04,357.37,358.27,360.80,350.41,339.13,332.60,312.92,323.94,317.46,313.67,307.00,279.51,281.17,,330.98,327.88,333.41,309.06,337.84,316.03,323.02,300.01,325.80,270.25,308.39,308.75,303.02,288.66,284.52,288.93,289.75,297.88,301.67,296.53,298.40,298.17,300.61,290.58,292.22,313.31,323.35,342.82,331.52,315.34,318.47,305.39,311.55,326.25,330.66,330.28,327.76,329.35,322.84,318.55,313.05,308.24,284.57,280.97,276.82,291.96,299.98,301.04,284.82,287.84,282.01,274.64,250.14,234.44,239.09,254.64,258.59,247.34,286.55,270.94,282.24,298.39,307.59,303.91,332.57,330.11,327.15,352.96,327.68,270.03,272.46,271.81,280.45,346.64,L8
2018-07-19 22:26:10+00:00,,186.99,270.58,284.76,304.83,315.01,321.90,315.39,317.65,307.48,310.81,318.04,329.49,335.33,331.55,333.71,329.82,335.67,337.04,357.37,358.27,360.80,350.41,339.13,332.60,312.92,323.94,317.46,313.67,307.00,279.51,281.17,,330.98,327.88,333.41,309.06,337.84,316.03,323.02,300.01,325.80,270.25,308.39,308.75,303.02,288.66,284.52,288.93,289.75,297.88,301.67,296.53,298.40,298.17,300.61,290.58,292.22,313.31,323.35,342.82,331.52,315.34,318.47,305.39,311.55,326.25,330.66,330.28,327.76,329.35,322.84,318.55,313.05,308.24,284.57,280.97,276.82,291.96,299.98,301.04,284.82,287.84,281.20,270.50,248.49,233.38,238.67,250.54,255.18,247.39,286.55,265.58,276.88,291.48,307.59,303.91,332.57,330.11,327.15,352.96,322.09,276.71,274.86,271.41,281.98,337.14,L8
2018-08-04 22:26:18+00:00,,186.99,270.58,284.76,304.83,315.01,321.90,315.39,317.65,307.48,310.81,318.04,329.49,335.33,331.55,333.71,329.82,335.67,337.04,357.37,358.27,360.80,350.41,339.13,332.60,312.92,323.94,317.46,313.67,307.00,279.51,281.17,,330.98,327.88,333.41,309.06,337.84,316.03,323.02,300.01,325.80,270.25,308.39,308.75,303.02,288.66,284.52,288.93,289.75,297.88,301.67,296.53,298.40,298.17,300.61,290.58,292.22,313.31,323.35,342.82,331.52,315.34,318.47,305.39,311.55,326.25,330.66,330.28,327.76,329.35,322.84,318.55,313.05,308.24,284.57,280.97,276.82,291.96,299.98,301.04,284.82,287.84,283.55,270.50,248.49,238.03,238.47,249.95,256.86,251.56,284.24,269.71,280.64,291.48,310.42,316.04,334.83,336.88,335.88,353.15,328.86,285.60,277.12,272.72,283.33,337.14,L8
2018-08-05 22:19:32+00:00,,203.65,277.94,283.75,299.76,310.01,318.10,317.68,316.14,304.00,308.99,316.24,326.53,337.35,337.79,335.51,331.25,334.64,336.72,355.62,361.90,362.78,352.56,338.38,332.24,319.02,326.53,321.39,313.35,308.24,282.64,284.88,319.23,327.32,321.83,325.89,306.31,327.11,315.43,308.79,294.81,296.20,275.59,315.04,311.63,303.02,282.69,279.40,291.62,292.51,298.71,302.07,299.60,295.41,300.50,298.13,290.00,291.54,311.39,320.29,337.18,327.60,309.77,313.92,306.76,315.65,330.04,331.27,327.90,323.10,325.49,322.84,318.55,313.05,308.24,284.57,280.97,276.82,286.41,297.94,298.36,283.32,287.84,282.08,266.99,246.79,236.43,236.17,244.99,253.09,251.29,276.50,268.88,278.81,288.37,309.20,316.11,331.87,335.65,336.39,344.84,324.97,287.28,276.02,270.88,279.78,329.55,L7
2018-08-20 22:26:26+00:00,,203.65,277.94,283.75,299.76,310.01,318.10,317.68,316.14,304.00,308.99,316.24,326.53,337.35,337.79,335.51,331.25,334.64,336.72,355.62,361.90,362.78,352.56,338.38,332.24,319.02,326.53,321.39,313.35,308.24,282.64,284.88,319.23,327.32,315.78,318.38,287.13,319.21,306.93,294.57,281.29,266.60,263.90,321.70,309.71,291.37,267.95,263.22,278.36,286.63,296.09,302.93,299.60,295.41,300.50,298.13,290.00,291.54,311.39,320.29,337.18,327.60,309.77,304.99,297.62,308.24,326.48,328.91,324.51,318.62,320.55,319.63,317.63,312.12,306.05,275.99,273.31,266.62,278.44,290.27,292.41,271.59,275.63,276.71,252.00,232.52,236.43,227.52,231.87,243.94,244.82,260.93,262.12,277.31,288.25,313.79,326.69,335.09,336.09,335.65,341.45,320.78,291.46,273.84,265.83,280.87,323.64,L8
2018-09-06 22:18:53+00:00,298.68,222.17,284.37,284.93,301.85,310.25,317.80,320.61,321.47,310.39,312.73,316.72,325.48,336.21,339.93,337.37,334.11,336.16,337.82,354.22,361.27,366.51,357.44,343.70,335.24,323.38,328.68,324.34,317.54,309.96,289.42,293.35,324.94,329.69,322.80,323.54,293.69,313.74,310.96,306.19,288.03,279.04,271.71,318.11,312.81,298.88,277.19,269.65,278.36,286.63,296.09,302.93,299.60,295.41,300.50,298.13,290.00,291.54,310.45,318.89,334.20,329.54,318.42,310.62,303.69,312.13,329.46,329.40,324.51,317.73,319.89,318.63,317.40,311.12,304.65,281.14,276.77,269.19,281.02,292.46,294.46,275.31,279.37,276.84,256.89,236.16,238.70,229.82,235.32,246.32,248.51,263.44,263.59,277.31,288.25,313.79,326.69,334.43,337.08,338.85,342.45,324.65,293.94,274.12,266.33,281.88,324.46,L7
2018-09-21 22:26:37+00:00,298.68,222.17,284.37,284.93,301.85,310.25,317.80,320.61,321.47,310.39,312.73,316.72,325.48,336.21,339.93,337.37,334.11,336.16,337.82,354.22,361.27,366.51,357.44,343.70,335.24,323.38,328.68,324.34,317.54,309.96,289.42,293.35,324.94,329.69,322.80,323.54,293.69,313.74,310.96,306.19,288.03,279.04,271.71,318.11,312.81,298.88,277.19,269.65,278.36,286.63,296.09,302.93,299.60,295.41,300.50,298.13,290.00,291.54,310.45,318.89,334.20,329.54,318.42,310.62,303.69,312.13,329.46,329.40,324.51,317.73,319.89,318.63,317.40,311.12,304.65,280.59,277.83,272.71,281.80,292.35,294.12,277.57,279.51,275.75,258.58,239.78,240.09,230.09,233.94,244.16,248.51,260.51,264.47,275.20,284.00,308.37,326.69,335.07,337.94,341.74,339.91,322.07,293.97,273.58,266.33,281.88,324.46,L8
2018-10-07 22:26:45+00:00,298.68,222.17,284.37,284.93,301.85,310.25,317.80,320.61,321.47,310.39,312.73,316.72,325.48,336.21,339.93,337.37,334.11,336.16,337.82,354.22,361.27,366.51,357.44,343.70,335.24,323.38,328.68,324.34,317.54,309.96,289.42,293.35,324.94,329.69,322.80,323.54,293.69,313.74,310.96,306.19,288.03,279.04,271.71,318.11,312.81,298.88,277.19,269.65,278.36,286.63,296.09,302.93,299.60,295.41,300.50,298.13,290.00,291.54,310.45,318.89,334.20,329.54,318.42,310.62,303.69,312.13,329.46,329.40,324.51,317.73,319.89,318.63,317.40,311.12,304.65,280.59,277.83,272.71,281.80,292.35,294.12,277.57,279.51,275.75,258.58,239.78,240.09,230.09,233.94,244.16,248.51,260.51,264.47,275.20,284.00,308.37,326.69,335.07,337.94,341.74,339.91,322.07,293.97,273.58,266.33,287.14,319.36,L8
2018-10-23 22:26:51+00:00,298.68,222.17,284.37,284.93,301.85,310.25,317.80,320.61,321.47,310.39,312.73,316.72,325.48,336.21,339.93,337.37,334.11,336.16,337.82,354.22,361.27,366.51,357.44,343.70,335.24,323.38,328.68,324.34,317.54,309.96,289.42,293.35,324.94,329.69,322.80,323.54,293.69,313.74,310.96,306.19,288.03,279.04,271.71,318.11,312.81,298.88,277.19,269.65,278.36,286.63,296.09,302.93,299.60,295.41,300.50,298.13,290.00,291.54,310.45,318.89,334.20,329.54,318.42,310.62,303.69,312.13,329.46,329.40,324.51,317.73,319.89,318.63,317.40,311.12,304.65,280.59,277.83,272.71,281.80,292.35,294.12,277.57,279.51,275.75,258.58,239.78,240.09,230.09,233.94,244.16,248.51,260.51,264.47,275.20,284.00,308.37,326.69,335.07,337.94,343.00,340.28,324.35,293.97,275.72,269.25,288.22,319.36,L8
2018-11-08 22:26:54+00:00,298.68,222.17,284.37,284.93,301.85,310.25,317.80,320.61,321.47,310.39,312.73,316.72,325.48,336.21,339.93,337.37,334.11,336.16,337.82,354.22,361.27,366.51,357.44,343.70,335.24,323.38,328.68,324.34,317.54,309.96,289.42,293.35,324.94,329.69,322.80,323.54,293.69,313.74,310.96,306.19,288.03,279.04,271.71,318.11,312.81,298.88,277.19,269.65,278.36,286.63,296.09,302.93,299.60,295.41,300.50,298.13,290.00,291.54,310.45,318.89,334.20,329.54,318.42,310.62,303.69,312.13,329.46,329.40,324.51,317.73,319.89,318.63,317.40,311.12,304.65,280.59,277.83,272.71,281.80,292.35,294.12,277.57,279.51,275.75,258.58,239.78,240.09,230.09,233.94,244.16,248.51,260.51,264.47,275.20,284.00,308.37,329.30,336.84,338.82,343.10,340.28,324.35,293.97,277.66,271.27,288.18,319.36,L8
2018-11-24 22:26:54+00:00,298.68,222.17,284.37,284.93,301.85,310.25,317.80,320.61,321.47,310.39,312.73,315.83,325.48,336.21,339.93,337.37,334.11,336.16,337.82,354.22,361.27,366.51,357.44,343.70,335.24,323.38,328.68,324.34,317.54,309.96,289.42,293.35,324.94,329.69,322.80,323.54,293.69,313.74,310.96,306.19,288.03,279.04,271.71,318.11,312.81,298.88,277.19,269.65,278.36,284.83,293.15,305.05,304.16,296.17,303.63,296.07,290.72,293.09,308.82,319.21,334.46,331.55,316.70,308.82,302.49,314.01,336.81,333.38,327.78,319.39,321.94,323.31,319.78,313.13,309.12,282.28,276.29,269.61,281.27,292.82,293.57,277.57,287.28,277.74,258.58,238.67,241.49,231.20,233.94,244.16,252.08,260.51,268.48,276.29,279.94,305.96,329.30,334.73,338.15,344.94,340.28,324.35,294.83,278.57,271.25,287.86,309.72,L8
