dates,satname,nzd0261-0000,nzd0261-0001,nzd0261-0002,nzd0261-0003,nzd0261-0004,nzd0261-0005,nzd0261-0006,nzd0261-0007,nzd0261-0008,nzd0261-0009,nzd0261-0010,nzd0261-0011,nzd0261-0012,nzd0261-0013,nzd0261-0014,nzd0261-0015,nzd0261-0016,nzd0261-0017,nzd0261-0018,nzd0261-0019,nzd0261-0020,nzd0261-0021,nzd0261-0022,nzd0261-0023,nzd0261-0024,nzd0261-0025,nzd0261-0026,nzd0261-0027,nzd0261-0028,nzd0261-0029,nzd0261-0030,nzd0261-0031,nzd0261-0032,nzd0261-0033,nzd0261-0034,nzd0261-0035
2011-01-16 21:56:21+00:00,L5,366.82,352.45,354.57,364.40,365.74,355.51,363.22,373.07,375.76,371.95,365.77,377.33,383.95,375.68,362.80,370.93,376.00,377.21,378.81,376.00,366.58,362.16,360.43,369.46,367.18,371.00,369.39,349.36,356.36,349.33,342.18,345.87,337.82,323.76,314.58,312.64
2011-01-24 21:59:47+00:00,L7,394.86,389.44,391.20,385.88,391.15,388.94,393.42,380.09,386.05,,,,386.19,394.03,386.99,386.82,390.16,388.81,387.78,378.76,375.39,383.49,,,,389.04,382.68,389.77,377.44,370.14,363.74,352.14,344.48,336.09,330.56,
2011-02-09 21:59:51+00:00,L7,,,367.02,370.78,366.83,361.62,356.54,351.24,364.23,373.17,381.73,375.49,372.86,,,372.05,387.77,377.89,380.19,367.15,365.25,366.73,365.29,360.24,379.18,374.00,,,348.16,341.39,332.67,331.08,310.27,323.20,317.42,307.73
2011-03-29 22:00:02+00:00,L7,359.42,,344.39,366.43,369.48,359.00,355.21,348.43,352.71,349.46,370.79,,,374.40,362.14,370.76,369.35,379.43,380.75,374.60,378.45,382.76,386.88,393.76,,,376.41,367.53,361.75,362.28,363.12,349.79,335.64,332.16,330.63,320.68
2011-09-21 21:59:41+00:00,L7,,383.37,380.94,374.03,383.35,393.68,371.49,367.25,366.82,369.15,373.39,370.64,,,358.05,353.39,369.70,372.35,387.34,376.83,387.60,380.16,386.34,392.89,,,,371.88,378.40,378.56,381.20,358.98,360.84,368.26,347.96,336.14
2012-02-12 22:00:33+00:00,L7,362.95,364.59,373.37,372.88,,,369.99,367.81,359.64,366.37,369.87,365.64,359.15,369.95,375.12,376.39,382.07,,,386.72,382.99,389.58,384.51,382.23,389.15,386.32,379.61,360.09,356.80,366.52,,,342.18,336.05,337.77,323.05
2012-03-15 22:00:33+00:00,L7,,,383.86,388.48,367.15,375.99,379.97,363.57,346.03,356.57,363.50,370.17,365.09,,,381.12,382.49,390.51,386.90,383.87,386.73,378.96,376.85,377.53,389.25,386.16,,,363.84,365.50,358.96,351.23,349.67,336.55,334.37,321.56
2012-04-16 22:00:29+00:00,L7,337.55,,,,,345.66,345.28,335.10,332.54,339.83,347.41,344.56,337.24,339.64,349.06,,,,362.52,360.00,361.37,356.03,356.39,364.31,365.00,366.34,364.76,356.13,,,,340.04,337.29,321.68,312.82,284.83
2012-05-02 22:00:55+00:00,L7,350.86,,359.44,360.31,357.30,357.07,341.39,,339.58,342.53,355.59,345.13,282.78,286.55,362.71,357.07,378.74,379.25,378.61,373.13,,359.81,373.50,368.16,,,,,,,,,,,,
2012-05-18 22:01:08+00:00,L7,336.84,303.93,,,,,,,,,,,,,,334.09,215.25,218.76,243.93,202.70,206.31,223.20,204.37,229.68,342.94,355.16,346.54,317.37,250.55,324.84,298.79,292.93,210.70,204.89,215.11,187.12
2012-06-19 22:00:53+00:00,L7,,,285.39,286.26,241.94,,321.01,,,243.50,250.83,259.15,277.75,283.13,278.25,317.09,302.11,337.41,307.29,326.43,,,292.54,358.62,334.28,246.55,289.02,265.97,264.24,321.24,266.09,290.23,254.88,,,267.15
2012-08-22 22:01:38+00:00,L7,376.08,,367.93,344.90,347.84,334.96,325.97,345.56,336.78,,,347.66,339.71,293.06,360.89,376.95,372.48,367.84,380.00,376.69,375.73,,,,381.95,379.17,371.84,370.71,364.24,357.90,347.66,332.54,319.62,308.25,,
2012-09-23 22:01:57+00:00,L7,415.89,412.47,390.48,389.55,375.85,375.66,382.84,380.06,,,378.11,389.77,386.90,398.37,406.22,402.68,426.47,409.37,410.49,408.97,399.67,,,405.23,411.50,398.97,395.11,386.78,384.88,375.59,379.35,361.20,344.46,349.96,,
2013-03-02 22:02:34+00:00,L7,344.81,,,355.79,354.56,353.39,352.08,362.97,359.22,358.87,368.81,358.48,351.99,,,,365.99,371.72,370.98,374.54,376.94,374.72,377.63,377.25,380.11,362.88,360.83,,,365.57,363.67,355.11,351.29,346.53,331.91,326.45
2013-04-11 22:08:39+00:00,L8,,,270.89,264.88,,,,,,,,,,,,,353.80,358.49,362.10,358.55,369.27,364.88,365.17,358.00,349.66,358.14,474.36,491.18,479.73,375.68,348.64,340.70,331.98,323.17,327.28,310.39
2013-06-06 22:02:07+00:00,L7,313.47,298.15,324.24,325.53,311.53,326.34,326.55,333.87,336.37,,,284.27,267.83,275.78,353.92,354.76,351.68,344.02,322.88,350.17,344.92,244.64,,,361.30,354.87,363.50,359.83,345.08,341.75,330.77,264.81,222.69,213.29,208.75,
2013-07-08 22:01:51+00:00,L7,324.95,,,295.62,,317.88,276.69,347.98,305.12,341.08,334.85,299.00,277.86,278.91,,,209.70,216.10,242.77,181.45,206.48,229.52,214.03,224.49,228.19,339.12,338.00,,,250.84,266.51,250.32,215.28,215.30,197.68,200.40
2013-08-17 22:08:27+00:00,L8,350.87,351.60,353.31,339.25,334.80,323.89,341.43,344.97,361.88,344.20,253.18,274.73,290.90,280.86,358.41,348.63,343.49,344.35,348.53,342.15,338.12,351.87,347.95,350.34,357.79,354.35,362.33,358.18,354.67,350.56,349.29,340.43,327.32,303.25,217.97,242.08
2013-09-02 22:08:28+00:00,L8,376.07,365.61,378.34,370.42,368.28,375.49,369.22,364.54,379.14,377.62,381.62,383.34,389.62,398.88,393.33,391.96,384.50,372.16,384.94,386.29,389.39,385.34,388.47,379.90,385.28,389.40,385.92,387.22,390.52,382.15,367.20,359.87,350.28,341.88,341.82,321.80
2013-11-13 22:02:36+00:00,L7,,,,,,,350.11,366.16,366.29,360.49,365.18,373.13,369.40,374.38,381.77,382.73,391.38,,,377.94,374.72,361.89,367.48,365.54,361.21,363.23,368.49,362.85,361.80,359.49,,,338.72,332.48,329.28,314.53
2013-11-21 22:08:01+00:00,L8,378.96,375.97,374.09,370.69,367.13,353.82,358.98,363.54,367.30,366.48,380.62,377.83,372.54,381.87,388.62,381.73,385.29,389.29,392.50,399.09,387.86,380.88,374.14,376.49,376.68,374.87,381.93,376.54,386.87,379.35,373.12,359.33,349.39,352.31,345.22,330.64
2013-12-15 22:02:45+00:00,L7,347.79,341.96,336.77,339.26,334.94,321.32,,,336.84,340.16,349.52,353.79,350.89,351.40,355.32,349.80,349.25,360.70,365.79,,,358.35,362.05,362.06,344.25,347.26,347.38,341.65,348.45,343.34,330.23,320.65,,,308.60,304.03
2013-12-31 22:02:52+00:00,L7,334.03,324.26,311.75,301.86,308.74,293.63,281.75,318.39,331.74,329.30,327.41,,,339.72,340.94,346.20,342.13,341.52,347.78,339.81,348.81,335.70,326.58,334.50,,,334.57,304.68,329.00,322.41,319.35,306.85,304.53,302.29,298.15,292.28
2014-01-08 22:07:43+00:00,L8,384.70,385.61,386.95,383.87,368.32,355.15,357.85,363.97,367.80,368.39,392.91,381.08,384.16,388.27,401.44,380.20,384.08,386.76,383.36,398.91,395.83,386.18,375.65,364.12,377.03,387.67,371.67,374.36,379.28,379.15,361.78,364.63,351.40,344.50,343.34,341.72
2014-02-01 22:03:18+00:00,L7,339.98,338.37,,,335.55,339.68,338.07,319.20,339.48,334.41,352.74,355.00,348.16,347.00,357.93,,,349.34,356.33,366.57,356.94,351.93,346.12,342.59,334.98,335.56,339.03,335.65,,,338.83,332.88,318.93,318.07,309.11,294.67
2014-03-05 22:03:13+00:00,L7,339.57,349.13,358.94,361.58,350.65,,,337.72,348.02,361.85,382.01,386.82,378.71,375.56,386.42,381.39,377.59,376.93,,,374.80,365.50,353.94,358.30,355.74,352.76,350.81,345.74,346.51,359.89,346.47,,,325.85,328.66,319.35
2014-03-21 22:03:20+00:00,L7,357.95,366.40,375.02,369.57,,,345.80,336.37,347.37,354.85,367.57,378.87,389.07,381.58,387.09,378.34,,,,386.93,383.46,379.52,381.67,369.39,362.66,364.21,377.62,364.49,359.20,,,363.41,353.76,345.53,342.78,331.67
2014-04-22 22:03:36+00:00,L7,345.43,351.54,376.24,403.45,,358.01,348.77,331.65,349.73,368.11,,318.21,400.62,384.76,383.51,379.35,375.47,369.04,374.98,382.33,386.74,395.84,389.49,,,360.13,369.84,375.76,377.25,379.02,384.58,361.11,350.30,346.14,345.81,
2014-04-30 22:06:10+00:00,L8,333.90,329.15,338.68,348.95,345.90,328.49,325.44,322.35,335.62,342.55,352.08,369.37,371.79,360.34,362.02,351.12,355.65,357.35,355.48,360.65,356.94,348.19,353.22,345.31,336.05,336.75,345.89,346.74,352.33,352.44,342.12,327.75,323.12,317.71,214.55,256.46
2014-05-08 22:03:40+00:00,L7,,,320.03,387.28,379.82,,,353.42,343.83,358.23,369.12,382.62,386.66,386.43,389.51,351.21,352.53,364.89,,,377.59,386.15,366.99,346.63,369.91,377.66,345.92,377.21,387.59,370.75,351.13,,206.16,215.22,211.99,238.54
2014-05-24 22:03:47+00:00,L7,302.76,291.47,311.48,292.29,,,256.44,232.07,,,244.30,266.90,272.13,270.80,315.99,303.30,201.60,202.54,230.62,364.69,339.65,,,230.68,200.11,338.34,340.25,349.61,239.12,339.32,324.04,269.26,207.42,209.31,,
2014-06-01 22:06:02+00:00,L8,362.75,358.25,364.51,368.89,371.12,370.37,357.07,350.29,364.82,366.40,370.28,378.63,386.26,381.91,374.21,375.43,371.57,369.33,371.05,379.90,376.94,381.56,365.23,368.79,366.96,371.01,381.54,387.09,387.09,385.11,371.01,361.68,350.73,212.38,213.06,237.47
2014-07-03 22:06:14+00:00,L8,303.28,287.89,345.58,351.07,361.80,360.18,358.27,350.44,345.60,360.06,365.16,354.73,369.47,371.35,372.82,374.95,360.58,357.83,355.71,198.53,361.51,366.08,369.25,365.69,357.77,355.62,362.92,361.10,360.08,376.97,360.99,355.37,203.69,204.87,205.20,195.77
2014-07-27 22:04:02+00:00,L7,326.85,299.74,313.81,332.24,332.46,328.99,,,341.20,339.41,328.97,329.87,263.23,284.04,336.20,337.22,338.40,345.53,245.49,,,349.29,342.55,343.40,340.53,341.17,350.91,347.12,342.74,345.04,344.55,333.32,,215.56,218.28,239.86
2014-08-04 22:06:26+00:00,L8,344.20,380.94,368.96,356.35,358.12,360.53,360.87,366.08,238.35,233.50,249.44,262.89,262.23,267.34,367.28,375.80,377.46,372.85,367.39,376.21,373.53,377.46,388.45,367.06,348.97,373.80,374.35,376.97,368.47,390.73,376.80,366.73,357.12,354.51,348.30,259.12
2014-08-12 22:04:05+00:00,L7,,,,186.64,,,,,,231.59,232.38,108.33,,,,216.44,201.62,155.28,207.66,171.91,197.16,207.43,199.96,194.68,155.16,198.37,,,234.40,234.89,195.67,222.06,189.31,195.55,193.43,172.08
2014-08-28 22:04:03+00:00,L7,351.17,353.22,362.76,360.13,355.33,354.45,356.49,,,,375.46,373.80,371.35,381.35,382.96,388.50,387.77,388.62,388.46,380.92,,,379.96,380.35,383.58,388.89,388.14,388.79,391.53,383.30,372.39,363.30,350.44,,,282.95
2014-09-29 22:04:16+00:00,L7,349.76,353.47,345.84,354.80,358.10,,,351.22,373.45,389.54,377.89,377.82,372.96,377.76,374.04,378.71,372.54,,,,373.89,381.55,382.02,373.53,385.93,381.94,374.35,386.25,384.70,380.68,376.05,,,353.97,340.33,341.21
2014-10-31 22:04:35+00:00,L7,362.78,352.78,345.06,340.60,337.81,352.62,355.61,,,369.97,367.73,376.18,380.35,373.72,368.42,362.58,378.44,378.08,373.10,379.21,,,389.11,373.49,372.54,380.98,382.23,379.36,377.09,371.92,366.22,364.15,355.53,,,341.71
2014-12-02 22:04:48+00:00,L7,355.43,347.63,341.36,,,349.57,341.51,350.98,364.94,369.96,367.94,365.94,360.41,352.22,368.32,380.74,,,378.32,377.28,368.71,375.03,375.73,370.05,366.41,379.40,373.32,368.98,,,,360.32,357.88,355.17,355.02,346.04
2014-12-18 22:04:57+00:00,L7,338.70,,570.14,328.20,326.74,327.85,335.50,,,355.55,348.92,351.40,345.04,343.03,343.90,344.57,340.41,348.20,348.21,348.71,,,350.15,346.99,362.23,352.31,351.55,358.59,356.69,364.05,349.00,333.66,334.03,,,
2015-01-03 22:04:58+00:00,L7,334.80,325.99,327.11,327.40,325.42,,,,332.65,337.79,345.01,345.49,344.11,339.87,349.12,342.04,338.52,340.13,341.81,,,350.02,345.32,341.65,349.03,351.46,345.60,355.17,355.95,350.32,345.08,323.80,,,318.36,309.82
2015-01-27 22:06:23+00:00,L8,372.89,374.51,378.93,378.79,372.17,376.04,385.24,382.51,388.62,384.02,391.28,394.62,400.59,390.05,404.98,395.61,389.82,401.58,400.72,399.44,386.82,390.09,390.89,390.17,399.11,395.43,395.98,403.29,397.35,398.42,389.50,373.73,375.34,371.83,370.85,361.29
2015-02-12 22:06:15+00:00,L8,,360.60,370.33,374.05,373.02,367.43,374.06,374.75,378.97,377.08,367.28,378.17,381.78,377.12,398.51,395.58,390.40,386.61,387.49,380.83,377.43,388.48,392.54,384.84,385.00,394.62,390.57,402.75,394.00,388.08,397.63,381.68,376.10,373.29,368.81,368.74
2015-02-28 22:06:12+00:00,L8,361.37,356.00,358.86,364.13,363.86,360.65,367.06,365.52,366.75,373.52,379.03,391.18,392.38,386.04,391.71,390.89,386.02,381.86,382.23,385.32,376.19,382.93,381.02,379.68,378.68,385.27,381.30,389.02,391.38,389.64,390.16,373.76,368.04,365.05,357.09,356.63
2015-04-01 22:05:49+00:00,L8,343.28,340.79,336.32,332.14,341.12,329.83,328.16,334.17,334.39,340.03,348.03,351.80,366.38,366.43,370.93,367.61,360.52,362.42,367.27,361.33,343.34,362.60,356.58,356.31,370.55,365.37,359.17,374.16,356.59,369.20,361.17,355.30,342.86,343.55,334.40,318.80
2015-05-27 22:05:54+00:00,L7,,,375.44,379.23,366.49,350.43,324.96,369.16,371.19,351.94,368.40,359.49,,,,374.16,,,,,,,,,,,,,,384.47,381.53,378.15,367.54,359.46,367.32,349.10
2015-06-04 22:05:36+00:00,L8,337.94,293.41,300.59,313.56,310.72,308.41,303.57,297.88,306.43,311.48,249.48,290.75,270.45,271.17,358.85,344.47,342.63,342.27,348.45,364.83,361.02,371.59,365.82,355.47,345.70,347.78,351.39,342.74,349.55,351.03,350.71,344.95,229.35,212.48,212.15,202.80
2015-07-22 22:06:01+00:00,L8,318.74,,,,,,,,,,,,,374.80,373.69,373.61,367.65,368.25,378.02,373.24,367.16,367.79,364.74,369.60,374.24,383.69,370.10,365.02,372.33,368.42,366.65,370.76,368.09,349.37,220.09,203.82
2015-09-24 22:06:25+00:00,L8,360.69,344.11,353.85,366.30,368.62,364.03,370.54,353.65,346.41,353.69,367.53,377.80,374.56,379.67,377.02,378.69,383.81,380.53,368.71,367.56,373.08,370.48,375.82,378.44,373.48,368.33,373.33,375.76,377.36,375.71,360.77,367.86,354.18,342.08,342.06,341.20
2015-12-13 22:06:33+00:00,L8,343.75,340.85,335.74,340.51,324.67,316.57,328.47,337.52,339.37,332.22,325.05,322.00,322.15,336.62,340.89,353.49,355.74,368.77,352.37,336.29,351.50,349.95,353.03,354.87,367.17,354.43,349.11,355.65,355.80,354.04,354.20,345.19,336.93,322.43,330.58,324.12
2015-12-29 22:06:33+00:00,L8,355.62,354.49,351.62,355.89,350.34,359.90,358.53,353.48,360.25,354.28,341.69,343.90,354.17,366.78,373.34,369.74,380.03,384.95,368.04,353.88,371.33,369.21,373.63,380.91,386.74,385.31,374.65,371.42,377.15,380.04,375.65,371.56,352.83,345.33,343.47,342.56
2016-01-14 22:06:30+00:00,L8,358.58,367.56,352.77,352.12,364.22,361.43,367.96,370.77,367.65,368.14,364.50,352.44,347.51,363.33,372.27,375.36,377.83,392.52,375.90,353.51,363.37,364.56,375.73,387.55,395.73,378.73,379.15,373.38,375.51,374.10,375.54,370.21,356.14,351.12,352.96,342.82
2016-01-22 22:08:09+00:00,L7,,,336.04,329.45,328.79,314.64,316.63,328.78,330.76,328.96,330.64,330.18,,,353.47,346.51,353.05,361.65,356.28,345.82,350.82,350.53,353.38,366.16,365.37,,,340.23,354.03,343.49,347.07,343.37,338.25,335.86,327.96,321.79
2016-01-30 22:06:29+00:00,L8,357.11,371.26,368.56,362.50,367.51,375.09,383.46,388.89,392.29,389.82,379.64,375.39,369.56,370.94,375.86,382.72,390.73,396.73,392.09,378.30,376.17,382.19,385.42,393.29,399.09,395.67,383.14,378.06,388.18,387.27,383.45,381.41,372.10,364.67,362.52,356.03
2016-02-23 22:08:18+00:00,L7,327.55,305.75,321.90,318.09,,,321.51,336.37,334.16,336.71,328.69,320.15,307.69,335.53,335.10,331.46,341.90,,,345.57,346.59,344.75,346.84,356.84,357.75,355.70,356.22,356.86,356.52,,,,336.29,333.33,328.48,322.48
2016-03-26 22:08:35+00:00,L7,338.84,321.84,324.39,333.17,,,327.66,331.32,339.60,341.62,330.58,342.97,339.92,351.73,352.93,351.11,344.28,,,351.07,349.46,352.84,351.55,357.53,365.59,358.38,362.04,358.38,358.43,362.36,,,336.34,325.49,320.86,307.27
2016-04-03 22:06:04+00:00,L8,,,,357.64,360.74,363.03,361.79,365.04,368.63,372.21,370.82,363.42,370.70,377.19,371.36,368.27,362.80,358.15,366.45,367.67,367.44,371.81,375.75,376.38,376.11,367.24,371.05,369.85,373.98,377.23,374.46,364.59,351.42,333.52,338.48,334.78
2016-04-11 22:08:40+00:00,L7,,,,,,,,,,,,,,,,,,,,,,391.15,412.33,420.93,428.94,461.29,426.26,323.51,330.32,307.41,334.92,370.96,,,431.29,445.28
2016-05-13 22:08:49+00:00,L7,333.35,305.10,308.44,325.08,322.33,339.60,,325.83,362.59,362.19,332.02,366.02,370.07,286.45,361.26,376.99,356.85,375.22,380.47,,348.21,363.53,336.90,354.76,336.99,364.58,367.29,381.02,385.86,391.45,359.62,,,214.97,223.46,240.75
2016-06-30 22:08:59+00:00,L7,334.06,305.06,,,289.70,324.98,316.07,307.76,339.65,345.11,258.07,303.40,292.74,286.18,,,,,,,,,,,,,,,,,,260.23,209.65,207.52,201.83,200.85
2016-08-01 22:09:02+00:00,L7,317.96,292.22,306.74,287.95,,,264.58,297.84,270.38,255.36,266.82,279.05,268.83,269.92,262.38,326.59,337.30,,,208.13,245.69,233.62,239.00,350.73,363.84,374.77,353.43,333.09,244.07,256.71,,,218.39,213.19,221.45,204.34
2016-08-17 22:09:03+00:00,L7,330.92,305.90,301.36,292.71,288.68,297.60,283.26,299.91,314.10,,,,277.02,288.15,326.41,344.77,346.70,350.32,337.29,328.87,330.52,306.81,,,,373.10,364.17,340.53,251.89,262.31,303.64,317.62,294.56,315.52,223.01,
2016-09-10 22:06:39+00:00,L8,358.18,366.38,362.76,353.29,343.06,348.63,339.90,355.58,350.02,362.34,369.05,364.06,377.75,394.21,405.45,397.97,397.31,403.43,392.38,387.78,390.13,381.53,402.52,413.00,412.22,408.86,383.54,369.97,353.26,342.84,356.14,361.09,364.51,368.38,361.13,344.74
2016-10-12 22:06:45+00:00,L8,340.71,336.97,333.84,311.10,320.69,316.27,281.06,347.92,334.45,346.42,346.07,343.46,357.26,364.14,375.07,360.08,353.28,344.16,364.97,351.53,333.97,338.49,350.49,363.61,382.13,392.15,382.88,353.85,332.55,320.65,322.52,319.07,343.29,315.88,327.97,299.50
2016-10-28 22:06:47+00:00,L8,328.82,323.87,317.54,325.55,306.58,315.84,276.05,302.52,315.79,312.70,318.72,319.09,359.38,356.48,368.24,369.55,356.93,338.87,321.88,336.74,343.52,361.29,369.92,372.18,378.78,381.06,363.55,352.32,334.85,319.73,323.88,315.97,290.04,323.43,330.08,299.69
2017-01-16 22:06:35+00:00,L8,342.42,323.47,324.88,311.71,323.16,316.88,324.10,323.24,344.93,344.26,347.50,343.67,354.87,354.50,371.96,373.41,381.19,371.66,345.76,345.57,350.87,363.04,340.84,365.14,364.67,369.77,366.90,348.59,328.94,322.23,320.11,315.00,348.09,337.40,345.80,319.44
2017-04-06 22:05:57+00:00,L8,342.21,339.45,348.66,345.99,334.45,328.03,291.13,340.25,349.69,350.70,353.87,360.89,362.41,368.97,380.26,377.86,380.94,371.00,361.54,361.14,363.76,363.38,360.92,379.40,375.57,367.92,377.58,374.35,360.83,353.25,341.61,334.27,334.82,340.33,334.78,325.65
2017-04-22 22:05:48+00:00,L8,367.19,364.88,358.61,352.20,360.51,339.16,330.06,353.74,352.98,368.81,367.94,368.33,378.42,370.54,371.62,381.91,364.58,367.53,365.93,365.02,367.42,372.77,372.66,381.97,378.67,371.78,375.49,375.30,375.57,353.97,339.91,337.68,344.97,342.95,339.71,325.16
2017-04-30 22:08:52+00:00,L7,332.04,301.16,346.87,341.70,320.56,,,327.32,341.79,352.43,361.93,362.41,369.73,361.73,356.94,348.02,358.50,354.00,,349.95,349.62,356.02,364.91,377.60,358.16,362.71,375.03,376.00,364.71,345.29,,,328.67,325.73,218.69,253.37
2017-05-08 22:05:47+00:00,L8,337.33,305.20,314.77,335.98,332.04,325.55,295.25,325.12,336.56,343.40,345.95,347.12,344.04,367.90,358.96,350.02,355.13,351.85,347.45,347.56,349.53,346.27,353.88,355.54,358.74,362.12,364.01,357.92,347.33,346.44,333.56,337.05,345.35,339.66,333.05,258.73
2017-05-24 22:05:58+00:00,L8,334.68,297.58,304.02,327.50,312.58,322.60,286.55,327.43,336.32,336.02,335.14,329.86,277.19,348.52,367.43,364.30,369.18,353.79,349.63,345.46,359.52,359.20,350.78,359.05,361.66,369.46,372.18,365.88,346.91,341.17,344.86,338.82,343.31,340.89,331.30,252.23
2017-06-17 22:09:03+00:00,L7,,,305.34,362.11,,,344.27,343.46,201.59,232.41,243.81,,192.01,281.01,373.62,371.17,352.86,357.07,235.12,365.75,374.96,355.45,382.31,351.20,,,234.89,263.76,241.91,236.41,214.84,263.47,189.22,208.32,205.39,181.26
2017-06-25 22:06:11+00:00,L8,325.03,286.56,296.98,287.77,281.07,271.83,266.74,230.38,225.65,231.53,248.82,266.51,265.05,268.50,253.73,281.03,201.56,202.80,225.84,198.36,202.01,228.29,217.82,208.22,343.05,362.40,358.37,345.34,241.95,239.13,259.94,264.19,202.22,206.80,197.55,195.67
2017-07-27 22:06:22+00:00,L8,278.59,269.21,288.42,266.52,257.89,,244.62,233.25,215.73,229.61,246.20,242.08,268.77,266.38,251.90,266.66,199.70,199.81,226.54,191.81,205.87,224.71,219.79,221.29,352.02,359.01,355.56,358.73,350.63,348.35,362.16,346.29,351.72,340.30,209.09,252.84
2017-08-20 22:09:02+00:00,L7,326.54,300.33,304.18,,,302.06,264.31,311.61,318.31,327.89,327.87,302.38,292.48,296.69,332.62,,,,336.32,331.80,343.27,316.90,337.73,338.33,332.82,339.55,347.34,323.58,,,,308.94,296.62,306.07,283.03,282.51
2017-11-08 22:09:03+00:00,L7,371.75,356.51,331.61,324.69,,,302.14,322.07,335.72,335.41,330.86,338.26,346.83,348.01,349.18,351.35,333.82,,,353.01,375.29,372.52,372.03,354.34,365.56,343.05,332.30,325.97,336.87,344.74,,,302.23,305.43,322.24,307.98
2017-11-16 22:06:40+00:00,L8,353.37,351.62,336.76,337.84,336.15,322.62,314.46,341.02,345.10,353.67,363.41,353.10,361.59,373.82,370.01,368.47,368.89,373.10,364.82,362.68,368.57,369.98,371.27,376.94,369.24,357.00,343.92,341.72,347.08,350.01,352.24,330.36,326.82,321.71,314.25,320.90
2017-12-02 22:06:34+00:00,L8,378.65,381.30,376.73,361.78,362.75,,364.57,364.67,372.59,369.72,385.26,388.43,390.34,386.66,383.57,389.26,383.53,386.45,376.58,374.02,375.51,373.38,375.07,375.86,374.18,364.74,,,,,,,,,,332.39
2018-01-19 22:06:26+00:00,L8,358.03,357.90,352.23,356.07,354.72,337.02,341.87,,,,,,,,,,,,,,355.89,353.37,359.08,349.31,350.41,341.30,334.89,355.19,332.08,334.71,346.44,327.48,305.45,300.39,302.60,299.41
2018-03-08 22:06:03+00:00,L8,384.10,381.56,376.69,373.69,371.51,370.36,372.40,380.60,387.68,389.02,397.68,398.61,397.17,389.99,384.90,394.11,383.61,392.22,391.14,381.10,381.36,377.56,375.04,368.77,362.11,365.73,366.73,368.10,369.69,369.23,368.55,356.37,335.35,329.97,331.22,323.53
2018-03-24 22:05:56+00:00,L8,379.24,372.81,371.34,373.08,367.85,373.49,368.85,371.26,368.30,321.88,381.36,383.26,383.82,383.40,381.75,386.24,391.58,397.11,386.36,380.68,389.84,386.56,384.26,375.11,367.98,374.00,369.39,364.10,366.24,371.23,363.46,357.74,342.72,334.33,345.26,337.71
2018-04-25 22:05:38+00:00,L8,,371.90,370.93,372.34,365.37,372.24,354.41,364.98,374.57,380.03,375.88,380.95,376.43,376.26,376.59,376.33,383.76,389.69,392.68,399.32,389.25,368.01,383.03,365.91,363.32,361.71,363.74,372.15,375.86,374.85,358.72,356.12,340.06,337.15,340.73,325.95
2018-06-28 22:05:28+00:00,L8,331.63,,297.99,342.62,341.16,335.50,323.40,330.61,346.95,350.03,353.26,347.33,267.10,353.59,366.39,366.75,366.08,353.32,361.46,359.86,366.00,357.42,348.47,345.98,358.15,360.17,359.98,365.66,360.06,365.58,347.30,336.16,209.26,208.72,220.27,200.46
2018-07-22 22:05:25+00:00,L7,,337.34,328.30,289.87,,,347.63,346.37,,,347.88,329.54,265.09,279.88,371.03,364.72,365.57,342.25,345.14,361.52,330.69,,,213.18,352.33,360.97,376.51,378.12,238.66,252.81,265.05,299.93,230.50,,,
2018-08-15 22:05:52+00:00,L8,,,405.25,376.29,357.80,,279.50,310.25,300.92,279.57,272.55,281.56,282.21,293.07,,,,,,,,,,,,,,397.13,376.09,369.10,311.18,330.03,321.26,329.00,339.71,319.38
2018-08-23 22:04:49+00:00,L7,335.91,,360.13,323.53,352.69,,,,337.30,339.95,355.23,331.85,344.02,342.85,360.12,355.75,338.98,347.31,,,,331.65,337.71,360.77,340.61,356.10,351.84,355.94,269.73,345.31,325.62,,,217.54,218.97,251.44
2018-09-08 22:04:29+00:00,L7,,,,344.94,353.44,349.53,325.53,344.39,346.48,360.52,366.26,366.29,376.01,,,,379.01,376.05,371.73,375.55,366.00,365.21,367.66,363.92,361.86,367.76,,,350.56,339.68,322.71,304.09,312.04,311.54,308.78,280.56
2018-10-18 22:06:17+00:00,L8,397.04,391.25,392.36,390.01,394.36,379.58,377.41,381.32,387.30,395.35,401.27,392.92,398.72,403.10,396.70,398.25,396.39,400.50,386.53,398.04,395.46,396.14,406.29,411.58,409.43,419.33,407.63,384.46,374.45,378.67,367.25,371.85,339.36,345.95,335.51,329.61
2018-11-19 22:06:22+00:00,L8,371.06,360.67,353.37,348.08,352.53,360.29,355.19,365.98,369.45,370.59,369.08,372.14,384.54,383.69,368.69,366.01,370.46,364.92,370.38,373.78,379.59,379.18,377.83,379.73,363.09,376.42,391.09,385.68,383.03,382.51,376.61,357.13,335.72,335.17,341.07,319.02
2018-12-21 22:06:18+00:00,L8,356.31,356.64,349.04,345.27,343.14,346.03,322.78,343.13,349.61,347.28,349.12,361.54,365.95,375.34,372.56,375.68,359.83,373.23,366.08,351.98,365.04,364.73,360.00,347.86,366.97,371.06,376.55,370.45,361.51,,,,,,,
2019-01-21 22:07:11+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
