dates,satname,nzd0584-0000,nzd0584-0001,nzd0584-0002,nzd0584-0003,nzd0584-0004,nzd0584-0005,nzd0584-0006,nzd0584-0007,nzd0584-0008,nzd0584-0009,nzd0584-0010,nzd0584-0011,nzd0584-0012,nzd0584-0013,nzd0584-0014,nzd0584-0015,nzd0584-0016,nzd0584-0017,nzd0584-0018,nzd0584-0019,nzd0584-0020,nzd0584-0021,nzd0584-0022,nzd0584-0023,nzd0584-0024,nzd0584-0025,nzd0584-0026,nzd0584-0027,nzd0584-0028,nzd0584-0029,nzd0584-0030,nzd0584-0031,nzd0584-0032,nzd0584-0033,nzd0584-0034,nzd0584-0035
2006-05-23 22:17:02+00:00,L7,190.72,187.72,,,,185.82,188.03,190.01,190.26,183.26,338.62,329.00,335.68,326.48,339.87,395.73,423.06,421.70,420.54,485.37,420.02,365.59,,,,233.78,286.61,285.84,256.36,254.88,236.52,214.88,218.93,212.73,212.01,
2006-05-31 22:19:19+00:00,L5,246.14,241.12,243.19,238.83,235.42,242.89,,,,,,,,,333.88,394.60,415.68,417.07,416.01,431.40,366.74,348.18,,,,,,,,,,,,,257.46,242.97
2006-06-01 22:10:50+00:00,L7,234.20,226.30,225.49,,,231.93,238.08,,,,,,,,,,,,,,211.23,323.62,216.97,383.99,454.24,314.97,370.41,,,,,,,360.58,445.49,484.17
2006-06-24 22:16:54+00:00,L7,201.59,203.71,201.48,199.29,205.09,211.48,215.94,,,,310.56,307.72,323.56,300.53,321.57,381.27,410.84,415.48,410.84,486.22,207.73,325.90,214.54,200.29,239.29,278.36,320.94,335.62,337.77,344.57,312.50,,,,,
2006-06-25 22:13:31+00:00,L5,227.15,222.02,229.00,216.55,213.82,219.79,223.56,223.67,224.06,235.87,303.29,310.23,312.45,294.83,328.14,388.62,403.09,409.48,409.23,434.37,384.44,352.31,221.61,218.33,251.58,,357.57,368.11,362.53,368.91,372.72,,,,,
2006-07-03 22:10:40+00:00,L7,201.87,201.58,207.44,,,,,,,,320.13,316.62,322.82,309.31,304.38,384.60,414.94,413.95,416.77,482.60,,,,,226.11,247.27,323.79,331.10,337.19,331.73,316.68,,,,,
2006-07-19 22:10:32+00:00,L7,,,,,,,,192.87,191.94,198.66,333.08,326.40,339.11,316.30,322.27,399.46,418.36,419.68,418.17,,407.18,365.34,,,,,,280.93,257.61,254.63,247.10,214.79,225.18,217.91,,
2006-08-04 22:10:28+00:00,L7,,,,185.63,188.83,197.17,201.05,195.42,205.74,217.29,325.43,321.20,329.33,312.83,320.68,393.14,407.93,413.06,408.33,480.40,410.21,354.83,219.58,203.54,,,,,,282.37,261.24,242.37,246.14,252.00,266.26,317.59
2006-08-27 22:16:36+00:00,L7,218.79,221.31,223.84,225.74,226.55,227.48,235.50,223.37,225.02,230.59,313.98,313.15,326.04,311.72,325.21,393.91,412.70,417.03,413.76,414.31,374.38,349.56,216.21,348.12,418.24,322.75,371.88,,,,,,,466.64,479.53,426.14
2006-08-28 22:14:23+00:00,L5,215.08,219.67,226.57,218.96,221.61,224.68,235.95,224.58,231.65,488.45,308.40,317.72,321.48,307.19,341.72,390.43,413.24,417.24,411.59,413.67,374.51,341.00,217.48,223.64,267.00,,368.14,468.62,,,,,353.95,470.04,485.43,251.02
2006-09-28 22:16:24+00:00,L7,225.69,228.60,228.10,219.95,221.14,229.26,231.12,227.16,231.22,233.73,322.53,323.28,326.28,312.11,322.58,393.66,411.96,418.49,414.23,414.86,380.25,341.76,213.60,407.80,471.79,,356.41,,,487.49,428.50,,351.06,474.53,479.86,330.45
2006-10-07 22:10:08+00:00,L7,,,,,,,197.84,199.57,200.66,207.21,332.91,328.08,329.55,315.95,331.41,396.44,415.01,417.22,416.53,430.78,413.11,352.18,,,,,,344.07,332.20,347.63,349.70,310.95,490.94,456.35,,
2006-11-24 22:10:49+00:00,L7,,,,,,213.06,216.61,215.83,214.36,494.54,333.53,326.09,337.76,316.49,352.98,400.39,418.40,423.19,422.03,427.06,394.90,356.70,210.98,,,,,375.37,358.37,376.38,359.20,454.28,373.93,430.47,474.88,235.32
2007-01-02 22:17:11+00:00,L7,198.07,,,,195.22,201.47,204.19,204.67,205.47,218.44,324.51,323.55,332.76,318.80,321.39,392.72,412.33,416.30,413.23,489.82,415.24,350.94,224.85,,,270.13,324.56,335.85,343.03,334.84,305.40,316.37,321.30,333.05,386.90,437.69
2007-01-26 22:21:54+00:00,L5,203.01,207.60,212.23,206.60,206.72,200.79,207.44,205.35,205.74,207.48,326.20,325.62,333.67,322.02,318.20,391.93,411.56,419.01,416.55,482.85,241.55,248.36,212.42,220.40,224.32,238.04,301.38,299.36,316.88,300.70,270.88,250.42,258.34,240.61,252.13,236.67
2007-02-03 22:17:19+00:00,L7,231.51,227.61,228.91,225.80,227.07,234.36,234.90,228.95,229.22,230.99,315.02,321.92,327.49,309.72,338.17,393.69,405.81,417.67,407.40,409.27,372.99,333.05,215.54,389.13,449.57,,357.77,,,432.00,,,,397.49,455.92,
2007-02-19 22:17:25+00:00,L7,,,229.99,222.07,225.17,227.33,231.47,224.69,221.07,450.29,311.67,318.85,325.91,310.41,322.84,392.89,412.71,418.36,410.82,414.05,371.61,344.40,,336.63,,,,,,,,,,463.53,490.96,302.02
2007-03-23 22:17:30+00:00,L7,,,222.69,219.94,220.62,225.24,226.10,220.57,222.27,449.94,315.35,319.03,327.00,312.05,338.62,395.10,413.39,420.80,414.91,421.60,378.54,350.05,216.66,229.46,,,363.16,473.86,483.31,385.80,466.08,,393.52,488.14,251.92,245.02
2007-05-03 22:11:13+00:00,L7,211.81,204.67,200.37,195.17,194.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233.61
2007-05-19 22:11:07+00:00,L7,,,212.51,215.59,217.26,222.55,223.32,213.05,215.72,228.37,212.57,168.75,160.82,302.29,318.11,176.25,174.19,188.98,205.96,410.09,367.74,346.28,,344.07,381.13,,,,,,,,356.64,471.19,490.80,433.99
2007-07-06 22:11:01+00:00,L7,,,223.11,216.01,219.66,231.14,230.82,229.07,225.47,229.52,201.73,161.50,145.89,129.02,110.17,167.34,174.12,174.73,196.56,203.01,368.09,336.25,210.77,454.96,420.15,,,,,,363.24,425.24,496.44,478.85,214.09,439.88
2007-08-14 22:17:00+00:00,L7,230.97,232.60,232.37,228.59,229.84,238.81,235.57,,,,,,320.50,299.30,313.81,383.08,414.19,412.06,413.22,412.52,219.70,345.11,,,,,,,,,,,,,440.92,355.30
2007-08-23 22:10:46+00:00,L7,,,,,,176.29,192.59,191.91,199.87,207.45,333.03,321.97,331.69,318.55,333.01,397.72,421.32,421.18,413.82,484.13,414.95,365.32,220.18,,,,,,289.21,276.70,258.22,242.11,242.99,245.81,247.84,
2007-09-23 22:19:59+00:00,L5,185.65,185.43,186.81,188.21,188.88,193.98,185.45,186.11,191.65,194.48,349.41,332.19,346.95,334.03,334.20,395.97,423.95,425.89,423.86,486.10,241.31,242.85,210.82,208.85,221.40,237.78,295.24,280.95,268.66,268.17,250.58,218.79,228.17,223.61,220.18,227.25
2007-10-02 22:13:42+00:00,L5,203.24,197.58,195.18,193.03,194.84,199.45,205.96,205.96,212.60,221.62,325.32,324.52,334.57,316.47,331.07,394.92,415.50,422.13,418.02,435.52,396.53,359.29,221.45,224.92,257.18,,335.11,349.62,341.99,337.29,323.40,291.53,305.83,267.15,240.58,261.22
2007-10-17 22:16:47+00:00,L7,208.14,212.30,210.18,205.61,208.21,216.67,210.89,197.70,211.23,218.61,200.73,326.87,329.12,317.62,321.33,396.14,413.79,419.14,415.96,421.21,384.26,350.35,222.08,480.22,497.39,311.95,354.04,,,370.25,353.99,419.50,495.77,455.06,445.94,
2007-12-04 22:17:13+00:00,L7,188.88,187.60,190.98,189.91,193.71,195.84,198.12,201.68,207.07,214.03,341.38,330.85,347.02,326.88,323.51,395.22,417.04,420.69,421.40,486.14,414.44,350.80,218.53,217.21,237.40,247.02,,,264.09,265.09,243.13,217.46,228.08,222.91,229.63,240.27
2007-12-20 22:17:17+00:00,L7,187.38,187.16,188.02,189.97,,,,194.20,202.78,199.96,343.20,337.55,339.59,330.71,324.09,394.05,422.84,423.21,413.30,488.20,406.13,345.77,,213.50,229.55,242.18,295.90,286.60,266.21,266.89,244.33,217.75,224.76,,,219.46
2008-01-30 22:11:07+00:00,L7,186.59,189.60,191.52,,,,,,,214.22,320.77,320.37,323.31,301.05,333.45,384.81,407.84,413.27,409.78,480.30,,,,,,270.41,331.73,339.66,335.77,323.05,315.75,267.33,,,,
2008-03-25 22:17:07+00:00,L7,219.36,221.50,215.66,207.33,211.26,219.60,220.81,223.20,229.35,228.72,316.36,314.72,325.81,311.23,321.84,392.34,411.57,422.70,412.93,419.08,373.56,340.16,219.32,353.58,419.23,318.80,360.64,,,,,,351.28,446.72,487.10,461.11
2008-04-10 22:17:06+00:00,L7,231.63,228.75,220.36,214.65,222.35,229.65,228.17,,,449.79,319.56,315.99,322.79,303.85,350.07,392.35,416.19,425.86,435.65,421.66,216.91,347.99,,423.15,472.69,313.27,355.61,375.96,364.10,377.12,,,428.52,470.21,420.15,385.43
2008-05-05 22:10:50+00:00,L7,,,,,,,,,,,210.08,321.74,334.30,314.43,308.14,308.15,414.27,414.46,415.57,483.94,401.49,,,,,284.55,,,,,,,,,,
2008-06-06 22:10:36+00:00,L7,203.10,199.37,,,,,,,210.18,448.10,310.78,311.49,315.72,300.58,291.06,380.78,408.32,409.67,405.81,405.37,,,,,,,357.97,476.72,455.71,439.06,421.95,374.77,,,,
2008-06-22 22:10:26+00:00,L7,,195.18,,,,,,,,,331.76,324.22,310.60,312.99,314.24,386.69,428.92,433.66,446.68,482.67,,,,482.65,372.11,,,,,,,,,,,
2008-06-29 22:16:33+00:00,L7,,175.04,182.47,,,,195.22,193.42,195.72,190.11,340.31,334.72,329.79,312.99,318.13,394.02,418.52,420.42,412.12,489.70,407.94,365.27,214.98,191.74,218.72,228.51,,,254.46,235.58,234.01,218.62,214.62,213.16,193.28,181.53
2008-08-09 22:09:59+00:00,L7,189.25,191.00,187.56,186.84,192.09,199.44,203.40,204.29,,,,,,,,,,177.42,174.46,177.51,223.60,336.29,216.88,210.81,229.58,251.65,329.56,,,,,,,310.64,231.57,267.57
2008-09-01 22:15:59+00:00,L7,,,,212.34,213.37,220.01,221.49,221.16,231.04,225.26,322.38,319.43,324.88,313.00,319.79,393.15,413.51,418.70,412.48,412.72,379.56,352.36,225.37,230.56,,,365.84,488.92,432.48,425.71,,,356.83,446.54,470.97,449.60
2008-10-12 22:09:25+00:00,L7,179.98,,,,,,,204.76,205.82,202.37,345.77,339.75,342.69,320.11,331.70,396.25,420.94,421.99,417.69,483.19,398.97,335.81,,,,,313.53,296.13,289.07,286.42,254.03,239.75,251.19,243.53,,
2008-10-19 22:15:43+00:00,L7,227.62,226.78,221.38,214.55,,,226.49,227.96,230.65,485.76,328.68,326.60,328.38,316.83,338.30,399.08,422.33,423.19,421.49,421.87,385.92,347.92,,359.02,499.57,315.87,355.07,373.17,364.90,380.13,488.49,,401.02,,,
2008-11-13 22:09:55+00:00,L7,193.56,193.39,192.18,188.72,195.92,203.29,,,,,,,,,,,,,,,,243.48,221.19,216.81,256.29,282.03,340.55,351.49,,,,,,452.52,453.18,344.98
2008-12-22 22:16:31+00:00,L7,188.17,191.80,190.59,188.77,,,198.35,207.07,211.88,201.32,341.57,329.47,343.90,326.57,321.86,393.08,416.51,419.99,418.56,487.26,395.43,336.36,,213.43,233.32,236.81,307.20,288.57,276.35,275.96,246.55,230.70,231.59,237.68,,
2009-01-23 22:16:42+00:00,L7,190.59,,,,185.95,195.83,204.96,208.63,215.33,202.96,332.02,330.52,336.36,317.15,346.43,395.22,422.01,420.38,414.78,484.71,414.74,354.55,218.54,,,234.81,299.85,285.81,273.61,273.85,247.94,233.33,234.85,229.11,240.83,253.80
2009-01-31 22:12:28+00:00,L5,202.88,205.13,202.43,197.46,206.21,215.12,221.69,224.12,222.62,486.37,324.95,323.25,332.61,321.31,347.79,396.73,416.53,422.91,421.91,434.19,386.17,359.93,212.03,220.57,254.98,291.61,343.32,363.48,349.30,348.55,346.82,219.11,234.61,234.62,216.73,218.26
2009-02-01 22:10:34+00:00,L7,185.05,194.37,,,,,,,,,,,,,,,396.12,407.01,399.03,390.20,369.56,,,,,321.75,360.62,389.70,370.00,493.38,470.12,,,,,
2009-03-28 22:17:13+00:00,L7,195.64,198.71,197.03,199.13,206.08,219.60,222.18,228.51,232.22,220.50,206.34,186.40,321.91,311.83,321.78,194.93,179.66,411.26,416.86,416.44,381.40,342.04,214.23,389.10,450.45,308.88,353.92,,,,,,,416.10,387.23,424.25
2009-04-13 22:17:18+00:00,L7,203.68,205.00,196.31,205.59,219.35,225.38,232.29,239.76,234.90,229.56,316.31,307.56,323.08,302.31,321.83,390.30,411.02,410.83,408.41,412.88,371.04,349.42,220.96,345.51,397.29,322.18,,,426.54,419.53,,,357.25,459.86,487.78,493.87
2009-04-22 22:11:10+00:00,L7,,,,,,171.80,,,,183.79,169.19,151.09,188.66,219.09,,,,367.71,,372.68,340.98,319.40,329.25,327.86,325.54,,,,,,473.90,469.38,336.64,444.98,462.12,356.63
2009-05-15 22:17:24+00:00,L7,309.12,,,,,,,,,443.27,187.06,93.51,58.46,,99.49,108.01,,,,-68.60,,-52.61,,318.03,328.18,,,311.71,161.91,,-15.08,-0.18,-1.68,106.80,70.36,10.09
2009-07-11 22:11:07+00:00,L7,,,,-38.02,,,,,,,471.08,471.63,464.80,,,,,,,,,,,344.38,401.35,323.53,489.53,414.65,,,,,,,,466.45
2009-07-18 22:17:16+00:00,L7,,,,,146.21,162.20,,,148.97,152.27,374.22,346.69,364.40,330.63,351.35,408.78,426.59,427.63,435.51,149.44,392.55,352.25,,186.09,6.44,,233.97,280.10,218.64,150.87,181.20,137.55,83.05,79.16,92.25,178.90
2009-08-12 22:10:57+00:00,L7,,,,223.14,232.22,238.63,240.66,248.20,244.66,228.54,330.79,319.48,323.30,303.14,331.55,393.50,410.64,415.74,409.76,415.11,375.89,351.25,213.14,215.32,,,,,,429.12,485.56,,465.36,479.51,487.14,481.90
2009-09-04 22:17:08+00:00,L7,,,,204.67,214.75,222.75,226.51,227.91,230.27,224.45,324.15,319.48,329.34,312.67,323.70,394.02,412.25,414.80,413.22,422.94,395.27,351.55,217.47,227.09,,,346.86,361.61,350.29,364.54,362.40,441.28,379.28,431.03,340.09,440.45
2009-11-07 22:17:29+00:00,L7,209.49,221.31,224.15,222.15,225.30,,,,228.90,451.49,326.49,320.04,331.87,318.54,324.13,397.95,415.20,418.75,420.89,419.98,380.88,,215.04,356.16,470.44,,363.42,489.84,474.84,429.30,421.59,,,,,238.84
2009-12-09 22:17:51+00:00,L7,193.11,203.46,198.85,195.40,200.11,214.01,219.86,225.55,216.85,208.69,338.60,329.19,340.87,321.66,346.58,398.44,416.33,417.24,422.35,484.99,395.14,339.55,213.06,204.20,229.82,239.92,,,321.16,283.80,250.86,214.59,228.80,212.22,218.65,219.38
2010-02-11 22:18:50+00:00,L7,205.47,,,,,,,,,,,,,,,,178.07,186.44,181.55,178.97,420.73,365.47,211.31,199.27,214.83,233.91,296.99,294.06,,,,241.80,261.93,220.37,226.75,228.86
2010-02-19 22:17:53+00:00,L5,231.31,224.43,218.36,226.40,236.55,241.77,229.44,230.55,220.87,486.59,327.89,321.38,332.94,320.51,332.50,396.23,418.62,425.05,422.19,423.18,390.42,360.36,208.90,219.63,258.02,297.34,348.58,379.26,367.96,379.28,446.61,476.88,438.15,484.14,222.11,231.20
2010-02-20 22:12:45+00:00,L7,,,,,223.07,238.89,241.01,239.18,226.45,212.70,333.77,322.31,331.74,315.74,325.81,396.29,419.28,422.66,422.19,435.53,386.27,345.47,204.85,,,,,369.33,349.49,355.34,348.67,301.99,315.11,313.84,235.37,
2010-04-09 22:13:00+00:00,L7,,,,,,213.83,212.38,218.69,214.68,205.97,333.64,320.56,334.70,315.19,323.54,393.43,415.93,416.69,411.08,481.92,410.21,357.30,,,,,,286.13,272.51,273.23,253.42,236.43,232.33,221.70,,
2010-08-22 22:19:13+00:00,L7,183.78,188.76,194.02,192.23,199.08,202.49,210.39,,,203.93,334.52,330.42,326.53,304.25,338.94,383.79,415.03,413.77,408.94,487.09,,228.82,210.57,196.19,218.15,230.87,295.40,294.92,278.39,278.60,266.00,242.35,,,225.43,209.44
2010-10-25 22:19:27+00:00,L7,221.11,225.41,,,221.25,230.95,233.50,232.08,229.76,472.67,321.07,325.16,328.23,312.73,324.47,394.51,412.73,418.13,420.48,415.98,375.86,348.67,224.10,,,,360.95,369.42,475.64,,,,,,,
2010-11-02 22:16:48+00:00,L5,173.76,172.52,171.67,170.89,171.86,181.26,186.47,192.18,195.77,189.36,353.37,340.67,346.68,320.55,335.51,391.78,415.99,418.79,413.25,441.34,242.21,241.00,219.07,217.28,238.89,240.89,298.10,280.65,260.41,254.82,242.53,207.85,214.11,197.14,189.64,204.85
2010-12-20 22:16:50+00:00,L5,178.90,182.31,183.82,180.32,183.98,190.83,204.23,203.82,205.10,198.70,347.26,331.30,340.56,320.66,347.64,393.54,419.71,419.43,411.84,433.55,410.66,339.03,217.43,212.26,232.72,239.36,301.45,293.83,270.39,272.37,246.05,219.86,226.62,217.81,226.66,232.09
2011-01-21 22:16:54+00:00,L5,240.17,239.66,221.62,215.45,221.38,223.64,225.64,221.07,222.08,473.66,320.53,313.59,314.63,306.00,317.54,390.08,407.50,408.98,412.01,406.81,379.27,351.02,222.70,235.15,266.29,,358.50,487.53,392.95,397.85,,,,334.33,474.73,468.11
2011-01-30 22:10:44+00:00,L5,177.89,178.48,180.30,177.94,182.63,186.23,195.48,195.35,194.19,193.81,362.00,349.07,351.27,338.89,363.75,412.47,435.13,429.59,430.73,170.19,222.32,221.80,197.25,187.98,205.62,227.51,245.15,270.33,236.40,245.38,230.69,196.62,200.97,185.79,178.77,189.04
2011-03-03 22:10:44+00:00,L5,186.16,188.86,185.32,185.63,192.69,196.65,198.24,198.17,203.34,203.62,353.07,337.42,347.54,325.87,341.67,398.84,426.03,425.43,423.80,488.49,234.07,238.33,215.91,210.27,231.51,238.08,296.42,296.64,302.63,297.32,266.72,244.05,267.70,244.69,250.56,242.11
2011-04-03 22:20:35+00:00,L7,182.25,186.43,187.69,191.48,200.65,202.55,200.75,208.50,214.13,219.04,333.05,318.18,332.83,313.27,348.09,397.08,412.90,419.56,414.67,484.25,407.03,344.32,217.16,216.48,243.72,264.30,,,336.54,339.51,306.84,310.36,317.48,335.42,247.01,264.97
2011-04-28 22:14:24+00:00,L7,183.04,184.98,192.25,196.51,,,,,,,333.86,320.54,323.86,313.30,,384.00,413.09,415.05,409.64,480.46,,,,216.17,225.21,235.03,290.25,287.46,287.41,275.49,267.15,,,,,
2011-05-14 22:14:21+00:00,L7,178.04,171.79,174.11,172.05,,,,,,,346.20,344.28,340.78,311.69,324.23,385.12,414.31,415.12,409.75,480.59,,,,,219.54,230.67,306.38,284.91,261.17,243.98,236.69,,,,,
2011-07-01 22:14:18+00:00,L7,189.52,193.42,197.18,,,,,,,,314.30,313.25,,,,381.13,400.60,412.78,,,,,,210.00,253.76,,346.87,368.93,355.16,364.55,,,,,,288.03
2011-07-17 22:14:18+00:00,L7,171.61,165.58,172.22,177.34,193.65,,,,,,,,,,,,,,,,,,218.25,456.05,492.72,284.31,489.07,,,,,,,,341.28,258.26
2011-07-24 22:20:27+00:00,L7,186.81,187.11,186.55,182.37,,,199.11,197.05,204.65,208.15,340.88,329.32,326.92,313.73,322.05,394.96,419.53,421.18,414.80,485.78,409.00,348.91,,211.06,220.35,232.90,351.56,299.23,306.13,287.24,260.87,231.16,234.18,218.61,,
2011-08-09 22:20:22+00:00,L7,178.52,180.51,180.00,177.27,184.51,190.46,194.52,197.42,196.27,191.26,168.49,158.67,143.03,132.03,114.77,157.11,169.20,177.72,166.62,160.10,396.65,348.69,208.86,207.65,228.79,228.37,328.24,286.07,263.78,,,205.61,210.83,199.03,189.28,195.51
2011-08-18 22:14:11+00:00,L7,232.25,234.11,227.69,217.24,219.36,226.70,232.34,,,,,,,,,,,,,,,327.06,,341.00,403.01,,394.30,,,,,,,365.55,387.92,266.02
2011-10-12 22:20:12+00:00,L7,185.36,193.01,183.45,189.27,198.35,205.13,198.75,202.71,209.84,216.23,216.10,171.90,162.59,319.88,321.29,188.44,188.71,197.48,187.81,190.87,396.13,340.18,226.53,215.05,242.85,252.44,318.81,328.42,,,285.77,303.84,306.57,481.56,480.72,209.02
2011-10-28 22:20:19+00:00,L7,214.57,214.31,208.79,206.54,211.56,,,215.84,224.51,223.06,329.64,325.49,327.83,312.28,321.93,393.78,414.77,416.26,420.92,414.84,381.20,,220.17,406.28,488.17,,359.88,487.35,448.98,,,,,,304.14,358.27
2011-12-24 22:14:43+00:00,L7,,,,,,203.94,209.59,213.55,215.57,211.61,340.37,333.66,327.94,316.92,324.81,394.37,413.28,419.88,415.66,481.09,408.86,344.81,,,,,,333.13,331.81,339.24,320.78,308.62,316.33,309.09,232.84,
2012-01-16 22:20:59+00:00,L7,188.08,191.57,192.52,191.42,193.14,196.27,,,207.34,202.23,327.82,321.56,330.90,313.33,313.97,381.18,410.38,418.72,412.74,465.02,397.73,,214.74,216.76,247.57,256.50,309.18,295.21,256.52,323.78,308.04,219.77,228.94,,,229.11
2012-04-30 22:15:14+00:00,L7,,,,187.26,188.42,188.64,198.04,205.71,201.73,203.91,329.50,329.84,299.61,298.91,286.62,,417.96,425.59,423.90,164.47,216.34,454.74,192.09,170.26,186.94,,,,,283.34,261.32,221.92,233.45,232.74,251.29,243.22
2012-05-23 22:21:34+00:00,L7,185.85,,,,,194.34,,,,,,,,,,,,,425.00,429.69,394.78,356.65,207.67,,,288.23,338.69,374.40,400.60,359.46,429.31,444.06,499.87,468.91,477.00,199.23
2012-06-01 22:15:11+00:00,L7,169.81,178.32,,164.97,168.97,185.04,173.85,198.55,,,,,,127.25,134.70,161.03,165.81,189.30,165.20,159.49,172.75,370.02,,220.86,247.48,,284.43,286.78,,,,,,188.24,144.94,196.51
2012-06-24 22:21:27+00:00,L7,223.51,228.09,227.45,224.00,,,,,,,,,137.00,303.50,322.77,391.03,409.44,413.10,412.92,418.68,371.78,347.77,,207.80,,,,,,,,,,255.25,,
2012-07-10 22:21:41+00:00,L7,,,,,,,,,,,,310.94,324.87,308.44,322.05,391.46,406.94,416.96,411.03,431.15,388.01,356.74,,190.54,239.06,,,,316.79,267.34,274.63,232.08,231.77,245.29,245.25,230.48
2012-08-27 22:22:12+00:00,L7,182.01,180.87,176.27,172.11,176.67,179.82,185.92,190.52,,,350.17,339.76,347.13,325.00,338.34,395.37,419.90,419.89,413.93,172.44,236.18,354.19,215.56,215.84,230.29,229.15,290.69,286.98,256.66,245.73,,,,204.19,187.55,201.94
2012-09-21 22:16:17+00:00,L7,223.66,,,,,,,237.23,235.25,479.13,330.64,319.51,323.09,305.70,325.49,395.70,414.71,414.92,414.26,416.04,372.00,,,,,,351.30,377.55,466.75,487.54,427.63,428.14,,,,
2012-12-26 22:16:56+00:00,L7,,,,,195.24,200.43,206.89,209.41,202.53,199.01,334.69,323.65,334.33,318.11,320.39,392.60,411.28,416.03,413.51,484.41,415.39,348.29,227.84,210.61,,,,,333.70,316.98,290.40,293.42,318.50,309.84,260.06,267.66
2013-01-02 22:23:08+00:00,L7,226.39,229.36,219.04,215.51,214.75,219.29,225.41,223.47,219.08,479.33,330.35,324.53,328.48,320.09,346.46,402.65,417.45,422.34,425.13,427.25,394.35,366.25,209.01,476.42,499.36,292.76,,365.57,354.72,367.74,358.90,319.46,494.86,464.66,501.09,212.40
2013-04-01 22:16:50+00:00,L7,,,,203.00,207.31,210.65,215.24,212.99,215.42,214.34,330.07,328.58,326.07,314.34,326.47,398.85,417.82,418.75,417.95,419.91,391.02,356.34,216.50,223.50,,,,,,360.42,353.68,313.30,320.47,308.11,226.96,228.33
2013-04-25 22:22:32+00:00,L8,190.37,193.61,192.01,193.54,193.44,195.01,197.04,198.88,197.74,200.91,341.96,339.73,331.81,332.35,349.67,405.86,435.04,431.66,433.88,163.39,221.60,215.20,197.80,195.26,209.44,223.33,240.60,286.11,297.73,270.00,233.48,192.40,211.75,197.29,174.25,191.37
2013-05-03 22:16:41+00:00,L7,,,182.21,181.72,179.17,186.31,190.44,196.64,190.72,185.03,168.51,160.11,150.00,133.55,126.94,164.30,171.76,180.80,168.06,165.91,412.01,350.08,218.64,218.44,225.62,,,,,,236.42,210.89,213.99,214.12,202.25,208.65
2013-06-04 22:16:28+00:00,L7,,,,,466.90,,,,,471.39,332.43,330.00,429.64,372.00,393.85,437.42,419.27,439.43,488.76,460.02,488.03,377.79,,,,,,223.23,209.45,238.91,213.85,248.97,235.35,252.98,,
2013-06-12 22:22:47+00:00,L8,220.61,224.02,226.57,217.58,217.77,216.85,225.56,218.81,225.54,462.82,315.38,314.36,320.30,308.25,323.31,394.39,414.92,416.56,418.75,416.18,379.17,350.09,210.61,216.77,270.81,314.64,362.97,483.54,,,,,,299.28,391.97,414.65
2013-07-05 22:28:57+00:00,L8,178.30,180.02,179.19,176.30,179.06,183.97,188.01,191.04,188.35,184.09,345.60,342.48,339.40,325.56,347.59,399.40,426.79,424.08,423.43,483.91,225.78,222.17,206.85,193.14,212.32,225.07,286.20,275.01,251.59,237.85,226.92,204.37,,,,
2013-07-22 22:16:07+00:00,L7,,,,,185.81,188.37,198.03,201.40,198.45,198.28,325.67,322.93,335.00,316.31,333.38,396.24,416.14,417.61,417.78,480.48,401.15,350.99,206.77,,,,,,328.74,320.64,290.28,301.81,318.43,323.68,255.11,226.83
2013-08-22 22:29:00+00:00,L8,226.71,214.21,207.85,199.71,208.69,213.43,214.19,209.11,209.30,214.77,317.35,318.89,328.15,312.44,346.32,394.08,414.76,416.55,413.43,424.37,390.13,350.55,216.42,231.49,265.32,303.93,347.37,375.05,454.13,452.07,446.37,,,,378.71,419.00
2013-08-30 22:22:25+00:00,L7,194.93,194.29,189.48,187.37,,,199.41,208.49,202.01,203.12,330.87,326.15,331.23,318.52,322.81,394.07,414.32,417.34,416.73,488.13,408.34,350.87,,219.16,,,,,,,,,,,,
2013-08-31 22:22:50+00:00,L8,195.49,196.91,190.06,188.07,192.25,197.15,201.31,204.21,201.21,203.16,333.78,323.85,342.53,316.51,331.98,396.25,418.23,421.26,416.56,479.65,412.52,355.17,217.40,213.03,226.83,235.18,286.37,287.83,272.74,273.21,253.48,233.98,236.95,227.04,238.29,262.76
2013-09-07 22:28:59+00:00,L8,211.27,207.97,200.67,197.24,198.91,200.41,192.99,181.52,181.85,181.61,316.76,318.72,321.84,312.89,325.06,391.58,409.68,412.56,416.43,418.06,383.14,349.36,219.41,229.77,270.56,,349.82,378.25,458.26,449.32,458.58,,351.97,452.41,206.30,194.99
2013-09-08 22:16:22+00:00,L7,201.89,205.41,200.83,195.03,,,,,,,,,,,,386.20,413.42,416.17,417.09,406.80,,,,452.54,488.34,,,,,,,,,,,
2013-10-10 22:16:44+00:00,L7,,,,,,214.23,218.88,215.41,213.83,212.59,323.10,321.76,324.32,314.06,333.38,395.00,414.95,415.45,413.33,420.94,393.24,347.72,,,,,,355.41,336.71,350.95,347.06,236.51,234.09,225.43,223.31,
2013-11-02 22:23:04+00:00,L7,185.97,189.02,189.44,187.33,,,195.56,200.56,197.36,195.66,340.34,335.26,336.56,326.31,339.20,399.56,420.87,423.63,422.00,487.53,413.87,350.52,,219.16,227.84,240.75,299.25,293.83,303.57,295.74,259.78,254.76,268.33,242.96,,
2013-11-03 22:22:32+00:00,L8,186.09,185.62,185.96,,,,,,,,,,,,,,,,,,,,213.02,214.76,224.18,237.01,318.91,319.74,320.82,306.80,275.51,292.46,301.35,301.86,301.01,244.99
