dates,nzd0584-0000,nzd0584-0001,nzd0584-0002,nzd0584-0003,nzd0584-0004,nzd0584-0005,nzd0584-0006,nzd0584-0007,nzd0584-0008,nzd0584-0009,nzd0584-0010,nzd0584-0011,nzd0584-0012,nzd0584-0013,nzd0584-0014,nzd0584-0015,nzd0584-0016,nzd0584-0017,nzd0584-0018,nzd0584-0019,nzd0584-0020,nzd0584-0021,nzd0584-0022,nzd0584-0023,nzd0584-0024,nzd0584-0025,nzd0584-0026,nzd0584-0027,nzd0584-0028,nzd0584-0029,nzd0584-0030,nzd0584-0031,nzd0584-0032,nzd0584-0033,nzd0584-0034,nzd0584-0035,satname
2007-02-03 22:17:19+00:00,222.91,219.01,220.31,217.98,218.47,224.80,225.34,221.78,222.05,,312.87,319.77,325.34,307.57,336.02,391.54,403.66,415.52,405.25,404.49,358.66,315.85,213.39,,,,340.57,,,,,,,368.82,427.25,,L7
2007-02-19 22:17:25+00:00,,,213.99,207.52,209.17,209.55,213.69,211.36,207.74,,307.67,314.85,321.91,306.41,318.84,388.89,408.71,414.36,406.82,405.16,344.94,312.40,,,,,,,,,,,,410.20,437.63,270.02,L7
2007-03-23 22:17:30+00:00,,,202.29,201.39,200.22,202.57,203.43,203.57,205.27,,310.25,313.93,321.90,306.95,333.52,390.00,408.29,415.70,409.81,410.27,344.54,309.25,211.56,188.66,,,322.36,,,317.80,,,325.52,420.14,,,L7
2007-05-03 22:11:13+00:00,206.61,199.47,195.17,190.44,189.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2007-05-19 22:11:07+00:00,,,192.71,197.59,197.46,200.55,201.32,196.55,199.22,,,,,297.34,313.16,,,,,399.09,334.74,306.68,,,,,,,,,,,290.64,405.19,424.80,,L7
2007-07-06 22:11:01+00:00,,,209.31,203.46,205.86,215.81,215.49,217.57,213.97,,,,,,,,,,,,345.09,308.65,207.32,,,,,,,,317.24,379.24,,432.85,,,L7
2007-08-14 22:17:00+00:00,222.97,224.60,224.37,221.32,221.84,229.92,226.68,,,,,,318.50,297.30,311.81,381.08,412.19,410.06,411.22,408.08,,329.11,,,,,,,,,,,,,414.25,,L7
2007-08-23 22:10:46+00:00,,,,,,189.62,205.92,201.91,209.87,267.45,336.03,324.97,334.69,321.55,336.01,400.72,424.32,424.18,416.82,,,,223.18,,,,,,319.21,316.70,298.22,,282.99,,,,L7
2007-09-23 22:19:59+00:00,205.85,205.63,207.01,206.57,209.08,216.42,207.89,202.94,208.48,295.48,354.46,337.24,352.00,339.08,339.25,401.02,429.00,430.94,428.91,,,,215.87,,,271.45,335.64,348.28,319.16,335.50,317.91,,295.50,,,267.65,L5
2007-10-02 22:13:42+00:00,193.24,187.58,185.18,183.94,184.84,188.34,194.85,197.63,204.27,,322.82,322.02,332.07,313.97,328.57,392.42,413.00,419.63,415.52,429.96,379.86,339.29,218.95,204.92,223.85,,315.11,316.29,316.99,303.96,290.07,,272.50,,,241.22,L5
2007-10-17 22:16:47+00:00,198.74,202.90,200.78,197.06,198.81,206.23,200.45,189.87,203.40,,,324.52,326.77,315.27,318.98,393.79,411.44,416.79,413.61,415.99,368.59,331.55,219.73,,,296.28,335.24,,,338.92,322.66,388.17,,423.73,414.61,,L7
2007-12-04 22:17:13+00:00,202.28,201.00,204.38,202.09,207.11,210.73,213.01,212.85,218.24,281.03,344.73,334.20,350.37,330.23,326.86,398.57,420.39,424.04,424.75,,,,221.88,244.01,282.07,269.35,,,297.59,309.76,287.80,262.13,272.75,,,267.07,L7
2007-12-20 22:17:17+00:00,206.38,206.16,207.02,207.24,,,,210.03,218.61,294.96,347.95,342.30,344.34,335.46,328.84,398.80,427.59,427.96,418.05,,,,,251.50,292.88,273.85,333.90,349.93,313.71,330.22,307.66,281.08,288.09,,,257.46,L7
2008-01-30 22:11:07+00:00,185.99,189.00,190.92,,,,,,,,320.62,320.22,323.16,300.90,333.30,384.66,407.69,413.12,409.63,,,,,,,269.41,330.53,337.66,334.27,321.05,313.75,265.33,,,,,L7
2008-03-25 22:17:07+00:00,203.96,206.10,200.26,193.33,195.86,202.49,203.70,210.37,216.52,,312.51,310.87,321.96,307.38,317.99,388.49,407.72,418.85,409.08,410.52,347.89,309.36,215.47,,,293.13,329.84,,,,,,299.95,395.39,435.77,,L7
2008-04-10 22:17:06+00:00,211.23,208.35,199.96,196.10,201.95,206.98,205.50,,,,314.46,310.89,317.69,298.75,344.97,387.25,411.09,420.76,430.55,410.33,,307.19,,,,279.27,314.81,307.96,313.10,309.12,,,,402.21,,,L7
2008-05-05 22:10:50+00:00,,,,,,,,,,,,322.74,335.30,315.43,309.14,,415.27,415.46,416.57,,,,,,,291.22,,,,,,,,,,,L7
2008-06-06 22:10:36+00:00,181.30,177.57,,,,,,,192.01,,305.33,306.04,310.27,295.13,285.61,375.33,402.87,404.22,400.36,393.26,,,,,,,314.37,,,,349.28,302.10,,,,,L7
2008-06-22 22:10:26+00:00,,179.18,,,,,,,,,327.76,320.22,306.60,308.99,310.24,382.69,424.92,429.66,,,,,,,318.78,,,,,,,,,,,,L7
2008-06-29 22:16:33+00:00,,195.64,203.07,,,,218.11,210.59,212.89,293.11,345.46,339.87,334.94,318.14,323.28,399.17,423.67,425.57,417.27,,,,220.13,232.94,287.39,262.84,,,305.96,304.25,,287.29,283.29,,,222.73,L7
2008-08-09 22:09:59+00:00,192.05,193.80,190.36,189.39,194.89,202.55,206.51,206.62,,,,,,,,,,,,,,341.89,217.58,216.41,,256.32,335.16,,,,,,,,,,L7
2008-09-01 22:15:59+00:00,,,,204.16,204.37,210.01,211.49,213.66,223.54,,320.13,317.18,322.63,310.75,317.54,390.90,411.26,416.45,410.23,407.72,364.56,334.36,223.12,212.56,,,347.84,,,,,,326.83,416.54,440.97,,L7
2008-10-12 22:09:25+00:00,199.38,,,,,,,220.93,221.99,299.37,350.62,344.60,347.54,324.96,336.55,401.10,425.79,426.84,422.54,,,,,,,,352.33,,337.57,351.09,318.70,304.42,315.86,,,,L7
2008-10-19 22:15:43+00:00,209.22,208.38,202.98,197.82,,,206.05,212.63,215.32,,324.08,322.00,323.78,312.23,333.70,394.48,417.73,418.59,416.89,411.65,355.25,311.12,,,,285.20,318.27,311.84,318.90,318.80,,,339.69,,,,L7
2008-11-13 22:09:55+00:00,196.76,196.59,195.38,191.63,199.12,206.85,,,,,,,,,,,,,,,,,221.99,223.21,266.96,287.36,346.95,362.16,,,,,,,463.85,,L7
2008-12-22 22:16:31+00:00,201.37,205.00,203.79,200.77,,,213.02,218.07,222.88,267.32,344.87,332.77,347.20,329.87,325.16,396.38,419.81,423.29,421.86,,,,,239.83,277.32,258.81,333.60,332.57,309.35,319.96,290.55,274.70,,,,,L7
2009-01-23 22:16:42+00:00,202.19,,,,197.55,208.72,217.85,218.30,225.00,260.96,334.92,333.42,339.26,320.05,349.33,398.12,424.91,423.28,417.68,,,,221.44,,,254.14,323.05,324.48,302.61,312.52,286.61,272.00,,,,,L7
2009-01-31 22:12:28+00:00,184.88,187.13,184.43,181.10,188.21,195.12,201.69,209.12,207.62,,320.45,318.75,328.11,316.81,343.29,392.23,412.03,418.41,417.41,424.19,356.17,323.93,207.53,,,261.61,307.32,303.48,304.30,288.55,286.82,,,,,,L5
2009-02-01 22:10:34+00:00,170.25,179.57,,,,,,,,,,,,,,,392.42,403.31,395.33,381.98,344.89,,,,,297.08,331.02,340.37,333.00,,,,,,,,L7
2009-03-28 22:17:13+00:00,185.04,188.11,186.43,189.49,195.48,207.82,210.40,219.68,223.39,,,,319.26,309.18,319.13,,,408.61,414.21,410.55,363.73,320.84,211.58,,,291.21,332.72,,,,,,,380.77,,,L7
2009-04-13 22:17:18+00:00,187.68,189.00,180.31,191.04,203.35,207.60,214.51,226.43,221.57,,312.31,303.56,319.08,298.31,317.83,386.30,407.02,406.83,404.41,403.99,344.37,317.42,216.96,,,295.51,,,,,,,303.92,406.53,434.45,,L7
2009-04-22 22:11:10+00:00,,,,,,191.80,,,,273.79,,,,,,,,372.21,,382.68,370.98,355.40,,,,,,,,,,,,,,,L7
2009-05-15 22:17:24+00:00,,,,,,,,,,,,,,,,,,,,,,,,,296.18,,,,,,,,,,,,L7
2009-07-11 22:11:07+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,296.86,,361.32,,,,,,,,,L7
2009-07-18 22:17:16+00:00,,,,,165.81,183.98,,,,250.27,,351.59,,335.53,356.25,413.68,431.49,432.53,440.41,,,391.45,,225.29,,,,345.43,,,,,,,,218.10,L7
2009-08-12 22:10:57+00:00,,,,211.87,219.82,224.85,226.88,237.87,234.33,,327.69,316.38,320.20,300.04,328.45,390.40,407.54,412.64,406.66,408.22,355.22,326.45,210.04,190.52,,,,,,,,,,438.18,445.81,,L7
2009-09-04 22:17:08+00:00,,,,209.22,219.75,228.31,232.07,232.08,234.44,249.45,325.40,320.73,330.59,313.92,324.95,395.27,413.50,416.05,414.47,425.72,,361.55,218.72,,,,356.86,378.28,362.79,,,,,447.70,,,L7
2009-11-07 22:17:29+00:00,190.69,202.51,205.35,205.06,206.50,,,,213.23,,321.79,315.34,327.17,313.84,319.43,393.25,410.50,414.05,416.19,409.54,349.55,,210.34,,,,325.82,,,,,,,,,201.24,L7
2009-12-09 22:17:51+00:00,192.91,203.26,198.65,195.22,199.91,213.79,219.64,225.38,216.68,,338.55,329.14,340.82,321.61,346.53,398.39,416.28,417.19,422.30,,,339.15,213.01,203.80,229.15,239.59,,,320.66,283.13,250.19,,,,,218.98,L7
2010-02-11 22:18:50+00:00,217.47,,,,,,,,,,,,,,,,,,,,,,214.31,223.27,254.83,253.91,320.99,334.06,,,,281.80,301.93,,,252.86,L7
2010-02-19 22:17:53+00:00,215.31,208.43,202.36,211.85,220.55,223.99,211.66,217.22,207.54,,323.89,317.38,328.94,316.51,328.50,392.23,414.62,421.05,418.19,414.29,363.75,328.36,204.90,187.63,,270.67,316.58,325.93,327.96,325.95,,,,430.81,,199.20,L5
2010-02-20 22:12:45+00:00,,,,,209.87,224.22,226.34,228.18,215.45,,330.47,319.01,328.44,312.44,322.51,392.99,415.98,419.36,418.89,428.20,364.27,319.07,201.55,,,,,325.33,316.49,311.34,304.67,257.99,271.11,269.84,,,L7
2010-04-09 22:13:00+00:00,,,,,,229.83,228.38,230.69,226.68,277.97,337.24,324.16,338.30,318.79,327.14,397.03,419.53,420.29,414.68,,,,,,,,,334.13,308.51,321.23,301.42,284.43,280.33,269.70,,,L7
2010-08-22 22:19:13+00:00,198.18,203.16,208.42,205.32,213.48,218.49,226.39,,,275.93,338.12,334.02,330.13,307.85,342.54,387.39,418.63,417.37,412.54,,,,214.17,224.99,266.15,254.87,324.20,342.92,314.39,326.60,314.00,290.35,,,,238.24,L7
2010-10-25 22:19:27+00:00,211.51,215.81,,,211.65,220.28,222.83,224.08,221.76,,318.67,322.76,325.83,310.33,322.07,392.11,410.33,415.73,418.08,410.65,359.86,329.47,221.70,,,,341.75,337.42,,,,,,,,,L7
2010-11-02 22:16:48+00:00,194.96,193.72,192.87,190.16,193.06,204.82,210.03,209.85,213.44,295.36,358.67,345.97,351.98,325.85,340.81,397.08,421.29,424.09,418.55,453.12,,,224.37,259.68,,276.22,340.50,351.32,313.41,325.49,313.20,278.52,284.78,267.81,,247.25,L5
2010-12-20 22:16:50+00:00,188.50,191.91,193.42,189.05,193.58,201.50,214.90,211.82,213.10,,349.66,333.70,342.96,323.06,350.04,395.94,422.11,421.83,414.24,438.88,,358.23,219.83,231.46,264.72,255.36,320.65,325.83,294.39,304.37,278.05,251.86,258.62,249.81,,251.29,L5
2011-01-21 22:16:54+00:00,226.97,226.46,208.42,203.45,208.18,208.97,210.97,210.07,211.08,,317.23,310.29,311.33,302.70,314.24,386.78,404.20,405.68,408.71,399.48,357.27,324.62,219.40,208.75,222.29,,332.10,,,,,,,,430.73,,L5
2011-01-30 22:10:44+00:00,193.69,194.28,196.10,192.30,198.43,203.79,213.04,208.52,207.36,272.81,365.95,353.02,355.22,342.84,367.70,416.42,439.08,433.54,434.68,,,,201.20,219.58,258.29,253.84,276.75,323.00,275.90,298.05,283.36,249.29,253.64,238.46,,220.64,L5
2011-03-03 22:10:44+00:00,193.16,195.86,192.32,191.99,199.69,204.43,206.02,204.00,209.17,238.62,354.82,339.17,349.29,327.62,343.42,400.59,427.78,427.18,425.55,492.38,,,217.66,224.27,254.84,249.75,310.42,319.97,320.13,320.65,290.05,267.38,291.03,268.02,,256.11,L5
2011-04-03 22:20:35+00:00,184.65,188.83,190.09,193.66,203.05,205.22,203.42,210.50,216.13,231.04,333.65,318.78,333.43,313.87,348.69,397.68,413.50,420.16,415.27,485.58,411.03,349.12,217.76,221.28,251.72,268.30,,,342.54,347.51,314.84,,325.48,,,269.77,L7
2011-04-28 22:14:24+00:00,199.04,200.98,208.25,211.06,,,,,,,337.86,324.54,327.86,317.30,,388.00,417.09,419.05,413.64,489.35,,,,248.17,278.54,261.70,322.25,340.79,327.41,328.82,320.48,,,,,,L7
2011-05-14 22:14:21+00:00,202.44,196.19,198.51,194.23,,,,,,,352.30,350.38,346.88,317.79,330.33,391.22,420.41,421.22,415.85,494.15,,,,,300.87,271.34,355.18,366.24,322.17,325.31,318.02,,,,,,L7
2011-07-01 22:14:18+00:00,190.72,194.62,198.38,,,,,,,,314.60,313.55,,,,381.43,400.90,413.08,,,,,,212.40,,,349.27,372.93,358.16,,,,,,,290.43,L7
2011-07-17 22:14:18+00:00,157.21,,157.82,164.25,179.25,,,,,,,,,,,,,,,,,,214.65,,,260.31,,,,,,,,,,229.46,L7
2011-07-24 22:20:27+00:00,191.81,192.11,191.55,186.92,,,204.67,201.22,208.82,233.15,342.13,330.57,328.17,314.98,323.30,396.21,420.78,422.43,416.05,488.56,417.33,358.91,,221.06,,241.23,361.56,315.90,318.63,303.91,,247.83,,235.28,,,L7
2011-08-09 22:20:22+00:00,196.92,198.91,198.40,194.00,202.91,210.90,214.96,212.75,211.60,,,,,,,,,,,,427.32,385.49,213.46,244.45,290.12,259.04,365.04,347.40,309.78,,,266.94,,260.36,,232.31,L7
2011-08-18 22:14:11+00:00,216.45,218.31,211.89,202.88,203.56,209.14,214.78,,,,,,,,,,,,,,,,,,,,362.70,,,,,,,,,234.42,L7
2011-10-12 22:20:12+00:00,187.36,195.01,185.45,191.09,200.35,207.35,200.97,204.38,211.51,226.23,,,,320.38,321.79,,,,,,399.46,,227.03,219.05,,255.77,322.81,335.09,,,292.44,,313.24,,,213.02,L7
2011-10-28 22:20:19+00:00,203.97,203.71,198.19,196.90,200.96,,,207.01,215.68,,326.99,322.84,325.18,309.63,319.28,391.13,412.12,413.61,418.27,,363.53,,217.52,,,,338.68,,,,,,,,,,L7
2011-12-24 22:14:43+00:00,,,,,,209.05,214.70,217.38,219.40,234.61,341.52,334.81,329.09,318.07,325.96,395.52,414.43,421.03,416.81,483.65,,354.01,,,,,,348.46,343.31,,,,331.66,,,,L7
2012-01-16 22:20:59+00:00,182.88,186.37,187.32,186.69,187.94,190.49,,,203.01,,326.52,320.26,329.60,312.03,312.67,379.88,409.08,417.42,411.44,462.13,389.06,,213.44,206.36,,247.83,298.78,,,306.45,290.71,,,,,218.71,L7
2012-04-30 22:15:14+00:00,,,,192.53,194.22,195.08,204.48,210.54,206.56,232.91,330.95,331.29,301.06,300.36,288.07,,419.41,427.04,425.35,,,,193.54,181.86,,,,,,302.67,280.65,241.25,,252.07,,254.82,L7
2012-05-23 22:21:34+00:00,174.65,,,,,181.90,,,,,,,,,,,,,422.20,423.47,376.11,334.25,204.87,,,269.56,316.29,337.07,372.60,322.13,,,,,439.67,,L7
2012-06-01 22:15:11+00:00,194.41,202.92,,187.33,193.57,212.37,201.18,219.05,,,,,,,,,,,,,,,,,329.48,,333.63,368.78,,,,,,270.24,,245.71,L7
2012-06-24 22:21:27+00:00,205.11,209.69,209.05,207.27,,,,,,,,,,298.90,318.17,386.43,404.84,408.50,408.32,408.46,341.11,310.97,,171.00,,,,,,,,,,,,,L7
2012-07-10 22:21:41+00:00,,,,,,,,,,,,309.34,323.27,306.84,320.45,389.86,405.34,415.36,409.43,427.59,377.34,343.94,,177.74,,,,,,,253.30,210.75,,,,217.68,L7
2012-08-27 22:22:12+00:00,202.01,200.87,196.27,190.29,196.67,202.04,208.14,207.19,,,355.17,344.76,352.13,330.00,343.34,400.37,424.90,424.89,418.93,,,394.19,220.56,,296.96,262.48,330.69,353.65,,312.40,,,,270.86,,241.94,L7
2012-09-21 22:16:17+00:00,207.46,,,,,,,223.73,221.75,,326.59,315.46,319.04,301.65,321.44,391.65,410.66,410.87,410.21,407.04,345.00,,,,,,318.90,323.55,,,,,,,,,L7
2012-12-26 22:16:56+00:00,,,,,206.04,212.43,218.89,218.41,211.53,253.01,337.39,326.35,337.03,320.81,323.09,395.30,413.98,418.73,416.21,,,369.89,230.54,,,,,,360.70,,326.40,,354.50,,,,L7
2013-01-02 22:23:08+00:00,208.79,211.76,201.44,199.51,197.15,199.73,205.85,208.80,204.41,,325.95,320.13,324.08,315.69,342.06,398.25,413.05,417.94,420.73,417.47,365.02,331.05,204.61,,,263.43,,306.90,310.72,309.07,300.23,260.79,,,442.42,177.20,L7
2013-04-01 22:16:50+00:00,,,,186.45,189.11,190.43,195.02,197.82,200.25,,325.52,324.03,321.52,309.79,321.92,394.30,413.27,414.20,413.40,409.80,360.69,319.94,211.95,187.10,,,,,,299.75,293.01,252.63,,247.44,,191.93,L7
2013-04-25 22:22:32+00:00,199.37,202.61,201.01,201.72,202.44,205.01,207.04,206.38,205.24,245.91,344.21,341.98,334.06,334.60,351.92,408.11,437.29,433.91,436.13,,,,200.05,213.26,239.44,238.33,,316.11,320.23,300.00,263.48,222.40,,227.29,,209.37,L8
2013-05-03 22:16:41+00:00,,,190.01,188.81,186.97,194.98,199.11,203.14,197.22,224.03,,,,,,,,,,,,,220.59,234.04,251.62,,,,,,262.42,236.89,,240.12,,224.25,L7
2013-06-04 22:16:28+00:00,,,,,,,,,,,336.98,334.55,,,,441.97,423.82,443.98,,,,,,,,,,283.90,,299.58,274.52,,,,,,L7
2013-06-12 22:22:47+00:00,205.41,208.82,211.37,203.76,202.57,199.96,208.67,206.14,212.87,,311.58,310.56,316.50,304.45,319.51,390.59,411.12,412.76,414.95,407.74,353.84,319.69,206.81,186.37,220.14,289.31,332.57,,,,,,,248.61,,,L8
2013-07-05 22:28:57+00:00,194.50,196.22,195.39,191.03,195.26,201.97,206.01,204.54,201.85,,349.65,346.53,343.45,329.61,351.64,403.45,430.84,428.13,427.48,,,,210.90,225.54,266.32,252.07,318.60,329.01,292.09,291.85,280.92,258.37,,,,,L8
2013-07-22 22:16:07+00:00,,,,,194.81,198.37,208.03,208.90,205.95,243.28,327.92,325.18,337.25,318.56,335.63,398.49,418.39,419.86,420.03,,416.15,368.99,209.02,,,,,,,,320.28,,348.43,,,244.83,L7
2013-08-22 22:29:00+00:00,219.71,207.21,200.85,193.35,201.69,205.65,206.41,203.28,203.47,,315.60,317.14,326.40,310.69,344.57,392.33,413.01,414.80,411.68,420.48,378.46,336.55,214.67,217.49,241.99,292.26,333.37,351.72,,,,,,,,,L8
2013-08-30 22:22:25+00:00,205.53,204.89,200.08,197.01,,,211.19,217.32,210.84,256.12,333.52,328.80,333.88,321.17,325.46,396.72,416.97,419.99,419.38,,,372.07,,240.36,,,,,,,,,,,,,L7
2013-08-31 22:22:50+00:00,210.09,211.51,204.66,201.34,206.85,213.37,217.53,216.38,213.38,276.16,337.43,327.50,346.18,320.16,335.63,399.90,421.88,424.91,420.21,,,384.37,221.05,242.23,275.50,259.51,315.57,336.50,309.24,321.88,302.15,282.65,,275.71,,,L8
2013-09-07 22:28:59+00:00,203.47,200.17,192.87,190.15,191.11,191.74,184.32,175.02,175.35,,314.81,316.77,319.89,310.94,323.11,389.63,407.73,410.61,414.48,413.73,370.14,,217.46,214.17,244.56,,334.22,352.25,,,,,325.97,,,,L8
2013-09-08 22:16:22+00:00,186.49,190.01,185.43,181.03,,,,,,,,,,,,382.35,409.57,412.32,413.24,398.24,,,,,,,,,,,,,,,,,L7
2013-10-10 22:16:44+00:00,,,,,,196.01,200.66,201.74,200.16,,319.00,317.66,320.22,309.96,329.28,390.90,410.85,411.35,409.23,411.83,365.91,,,,,,,,295.71,296.28,292.39,,,,,,L7
2013-11-02 22:23:04+00:00,201.17,204.22,204.64,201.15,,,212.45,213.23,210.03,271.66,344.14,339.06,340.36,330.11,343.00,403.36,424.67,427.43,425.80,,,380.92,,249.56,278.51,266.08,329.65,344.50,341.57,346.41,310.45,305.43,319.00,293.63,,,L7
2013-11-03 22:22:32+00:00,193.69,193.22,193.56,,,,,,,,,,,,,,,,,,,,214.92,229.96,249.51,249.68,334.11,345.07,339.82,332.13,300.84,317.79,326.68,327.19,,260.19,L8
2013-11-27 22:17:04+00:00,204.59,205.92,211.02,209.74,202.05,204.78,209.79,,,,,,,,,,,,,,,,217.93,224.18,255.24,,367.00,308.68,,,,,,,,237.62,L7
2013-12-04 22:23:18+00:00,,,,194.37,191.78,188.48,193.82,195.00,194.91,,316.56,316.99,321.09,314.36,322.82,393.33,409.85,416.93,414.27,406.46,379.12,335.81,222.17,209.93,,,328.24,341.65,,,,,322.98,,,,L7
2013-12-13 22:17:07+00:00,197.41,199.59,199.16,196.22,198.34,,,,,,339.29,322.81,,,,388.47,419.47,413.57,,,,,,241.75,285.16,264.60,317.87,339.78,302.57,316.82,,,,,,,L7
2013-12-21 22:22:15+00:00,205.46,210.84,210.64,191.85,213.10,203.91,216.90,204.87,206.63,,311.50,308.65,316.51,300.64,320.31,386.65,406.74,409.32,409.50,398.39,354.04,310.73,207.45,,,,312.00,327.93,321.14,306.66,,,,,,,L8
2013-12-28 22:28:23+00:00,209.30,209.55,210.60,204.62,209.49,216.33,217.60,212.90,211.70,277.17,331.14,331.74,332.35,320.78,343.78,395.09,421.05,423.55,418.85,,,269.54,220.19,238.65,282.74,266.60,327.79,339.72,303.43,311.71,293.45,,,,,240.02,L8
2014-01-14 22:17:21+00:00,197.73,197.32,200.31,195.50,197.79,199.08,208.32,,,,,,,,,,,,,,,259.80,216.65,233.64,258.44,252.71,325.15,344.12,,,,,,323.16,,252.06,L7
2014-01-29 22:28:03+00:00,,,,,,,,,,,,,344.87,324.96,343.40,400.82,430.83,428.39,420.47,,,271.63,222.20,258.26,294.88,266.17,342.02,354.05,317.08,339.46,,279.54,300.37,291.56,,221.07,L8
2014-01-30 22:17:38+00:00,192.28,198.41,201.45,193.22,197.48,200.23,206.84,203.36,205.17,243.22,,,,,,,,,,,,,221.60,229.83,275.08,283.03,,,,,,,,,,,L7
2014-02-06 22:23:51+00:00,206.13,209.69,202.41,200.06,203.47,207.36,209.78,207.06,206.68,,,,,,,,,,,,,,218.71,207.26,226.16,255.61,314.38,321.46,312.28,,,287.12,284.99,,,245.73,L7
2014-02-15 22:17:32+00:00,200.88,207.43,200.97,193.96,198.52,203.94,210.78,,,,,,,,,,,,,,,,218.40,213.44,247.17,284.38,341.46,359.61,,,,,,,445.72,,L7
2014-02-23 22:21:32+00:00,177.70,177.46,173.41,172.35,171.07,173.81,182.84,184.59,183.12,,346.72,356.41,332.19,314.25,322.54,391.43,407.91,415.58,423.01,,,236.80,194.84,186.54,214.02,237.99,,,,,261.66,,,,,255.72,L8
2014-03-02 22:27:33+00:00,195.44,196.04,191.58,188.18,191.24,195.33,197.97,203.25,198.57,,320.01,323.47,326.02,312.30,345.44,395.26,420.00,422.42,420.60,414.44,377.11,,215.08,213.91,241.91,,334.49,349.88,,,,,,,407.43,,L8
2014-03-10 22:23:47+00:00,,206.31,206.04,202.13,207.64,211.42,218.18,214.11,219.78,260.76,323.76,323.66,332.54,313.78,339.82,396.09,413.42,422.01,415.81,440.20,412.35,,224.65,229.30,263.08,,,320.72,304.98,308.45,285.42,281.43,281.82,274.32,,293.86,L7
2014-03-11 22:21:19+00:00,,,,,,,,,,,,,,,,400.04,429.01,426.70,419.42,,,264.45,216.20,237.48,268.24,256.81,310.77,326.44,301.24,312.46,288.29,261.83,269.29,265.67,,266.52,L8
2014-04-12 22:20:49+00:00,205.85,207.56,204.88,203.28,206.92,212.32,215.31,211.00,207.02,277.14,336.67,330.02,330.34,321.04,336.13,401.18,426.55,423.88,421.44,,,268.19,218.05,248.52,277.36,263.76,322.78,350.39,,349.32,317.45,,,298.48,,305.17,L8
2014-04-19 22:26:52+00:00,205.24,209.25,195.24,198.37,203.76,202.99,204.61,207.93,207.99,,312.82,310.40,318.99,306.53,314.41,387.35,405.66,414.83,407.45,408.42,,,209.25,,,259.92,306.66,,302.66,300.22,293.59,263.02,257.82,,,,L8
2014-05-21 22:26:28+00:00,189.39,189.69,187.51,181.78,185.97,189.09,194.08,196.80,192.36,,321.37,321.22,327.04,311.57,323.68,396.56,422.98,425.42,425.54,,,,,,,,,,,,,,,,,,L8
2014-06-22 22:26:41+00:00,201.63,201.66,201.10,195.55,199.44,205.56,212.71,210.52,208.75,274.68,337.71,342.29,339.70,321.09,343.72,403.57,428.72,428.00,420.24,,,261.83,212.49,243.30,270.94,257.37,,338.34,298.70,298.76,304.00,264.58,271.82,264.72,258.79,,L8
2014-07-01 22:20:34+00:00,165.25,171.30,169.58,,,,,,,,313.95,332.97,349.03,344.39,,429.99,427.66,433.89,452.23,,,,192.91,,,270.91,310.26,,,,,,,,184.00,,L8
2014-07-16 22:24:29+00:00,200.31,201.29,204.56,203.23,207.53,213.08,207.30,210.59,210.15,,296.34,307.48,,304.62,313.69,386.81,405.44,406.62,403.83,402.38,,301.53,,274.09,259.41,,,,,,,,,,,,L7
2014-07-17 22:20:39+00:00,,,,,,,,,,,,,,,,390.28,411.51,412.33,415.38,417.03,,316.81,211.76,179.25,192.85,265.87,309.17,310.02,314.19,313.36,301.90,257.95,261.73,289.46,185.23,209.01,L8
2014-08-17 22:24:36+00:00,187.55,187.03,185.90,188.05,186.67,191.61,199.42,201.28,202.56,,,,,,,,,,,,403.98,341.87,210.51,200.78,222.50,245.44,318.07,307.95,318.89,,,206.39,282.12,253.07,220.38,217.40,L7
2014-08-18 22:20:51+00:00,195.53,194.98,196.09,193.80,194.53,200.90,205.22,207.62,208.19,,323.20,329.92,329.10,317.40,334.69,397.09,421.26,421.00,420.77,449.26,,240.17,214.22,218.73,241.79,242.36,300.32,306.92,300.32,293.99,271.17,238.45,252.99,241.44,241.36,238.33,L8
2014-09-19 22:20:54+00:00,198.10,197.91,198.28,194.06,195.41,202.92,209.76,210.26,208.73,271.56,341.39,349.51,344.88,332.98,336.55,398.86,430.07,424.54,418.14,456.34,,267.21,217.75,245.52,279.02,260.37,316.26,337.64,300.91,311.76,290.48,257.21,261.28,250.24,241.73,225.22,L8
2014-10-12 22:27:11+00:00,190.99,196.91,194.35,196.83,197.85,198.24,205.88,213.80,215.29,,306.01,311.92,320.95,306.66,317.86,389.19,406.28,416.30,408.49,,,305.88,211.52,,,,336.30,368.03,,,,,,265.14,,,L8
2014-10-28 22:27:08+00:00,153.02,,155.41,175.84,186.05,169.63,178.61,208.17,208.10,,302.90,312.61,311.76,306.27,316.93,382.85,396.11,402.74,407.35,,,297.26,217.53,,,,,,,,,,,,,,L8
2014-11-05 22:25:11+00:00,206.60,209.40,207.57,,,220.93,225.76,225.07,223.20,300.92,329.39,335.55,336.45,325.38,352.43,401.83,428.72,426.07,421.14,496.75,441.65,,,,300.34,271.79,350.01,358.24,332.49,350.12,324.44,295.27,,289.33,317.51,,L7
