dates,nzd0518-0000,nzd0518-0001,nzd0518-0002,nzd0518-0003,nzd0518-0004,nzd0518-0005,nzd0518-0006,nzd0518-0007,nzd0518-0008,nzd0518-0009,nzd0518-0010,nzd0518-0011,nzd0518-0012,nzd0518-0013,nzd0518-0014,nzd0518-0015,nzd0518-0016,nzd0518-0017,nzd0518-0018,nzd0518-0019,nzd0518-0020,nzd0518-0021,nzd0518-0022,nzd0518-0023,nzd0518-0024,nzd0518-0025,nzd0518-0026,nzd0518-0027,nzd0518-0028,nzd0518-0029,nzd0518-0030,nzd0518-0031,nzd0518-0032,nzd0518-0033,nzd0518-0034,nzd0518-0035,nzd0518-0036,nzd0518-0037,nzd0518-0038,nzd0518-0039,nzd0518-0040,nzd0518-0041,nzd0518-0042,nzd0518-0043,nzd0518-0044,nzd0518-0045,nzd0518-0046,nzd0518-0047,nzd0518-0048,nzd0518-0049,nzd0518-0050,nzd0518-0051,nzd0518-0052,nzd0518-0053,nzd0518-0054,nzd0518-0055,nzd0518-0056,nzd0518-0057,nzd0518-0058,nzd0518-0059,nzd0518-0060,nzd0518-0061,nzd0518-0062,nzd0518-0063,nzd0518-0064,nzd0518-0065,nzd0518-0066,nzd0518-0067,nzd0518-0068,nzd0518-0069,nzd0518-0070,nzd0518-0071,nzd0518-0072,nzd0518-0073,nzd0518-0074,nzd0518-0075,nzd0518-0076,nzd0518-0077,nzd0518-0078,nzd0518-0079,nzd0518-0080,nzd0518-0081,nzd0518-0082,nzd0518-0083,nzd0518-0084,nzd0518-0085,nzd0518-0086,nzd0518-0087,nzd0518-0088,nzd0518-0089,nzd0518-0090,nzd0518-0091,nzd0518-0092,nzd0518-0093,nzd0518-0094,nzd0518-0095,nzd0518-0096,nzd0518-0097,nzd0518-0098,nzd0518-0099,nzd0518-0100,nzd0518-0101,nzd0518-0102,nzd0518-0103,nzd0518-0104,nzd0518-0105,nzd0518-0106,nzd0518-0107,nzd0518-0108,nzd0518-0109,nzd0518-0110,nzd0518-0111,nzd0518-0112,nzd0518-0113,nzd0518-0114,nzd0518-0115,nzd0518-0116,nzd0518-0117,nzd0518-0118,nzd0518-0119,nzd0518-0120,nzd0518-0121,nzd0518-0122,nzd0518-0123,nzd0518-0124,nzd0518-0125,nzd0518-0126,nzd0518-0127,nzd0518-0128,nzd0518-0129,nzd0518-0130,nzd0518-0131,nzd0518-0132,nzd0518-0133,nzd0518-0134,nzd0518-0135,nzd0518-0136,nzd0518-0137,nzd0518-0138,nzd0518-0139,nzd0518-0140,nzd0518-0141,nzd0518-0142,nzd0518-0143,nzd0518-0144,nzd0518-0145,nzd0518-0146,nzd0518-0147,nzd0518-0148,nzd0518-0149,nzd0518-0150,nzd0518-0151,nzd0518-0152,nzd0518-0153,nzd0518-0154,nzd0518-0155,nzd0518-0156,nzd0518-0157,nzd0518-0158,nzd0518-0159,nzd0518-0160,nzd0518-0161,nzd0518-0162,nzd0518-0163,nzd0518-0164,nzd0518-0165,nzd0518-0166,nzd0518-0167,nzd0518-0168,nzd0518-0169,nzd0518-0170,nzd0518-0171,nzd0518-0172,nzd0518-0173,nzd0518-0174,nzd0518-0175,nzd0518-0176,nzd0518-0177,nzd0518-0178,nzd0518-0179,nzd0518-0180,nzd0518-0181,nzd0518-0182,nzd0518-0183,nzd0518-0184,satname
2015-08-12 22:26:39+00:00,322.73,325.02,327.04,337.93,342.03,346.62,349.92,353.49,351.11,350.18,344.53,341.66,340.29,337.27,331.11,330.22,324.27,321.10,322.07,326.17,332.97,336.72,343.38,346.98,345.26,357.23,356.42,351.40,344.86,347.72,339.31,335.31,347.77,339.60,340.05,341.16,340.08,335.09,335.04,337.42,340.94,342.70,339.85,341.07,341.82,342.05,345.51,344.83,352.99,350.13,348.96,351.36,344.82,346.87,349.73,348.51,351.72,356.05,351.95,357.66,356.44,355.46,350.11,349.98,349.81,344.17,346.10,341.84,340.87,346.75,351.25,350.40,349.88,361.54,350.83,355.32,355.35,360.63,368.50,369.92,370.33,375.29,375.55,366.83,366.23,366.48,362.12,356.46,327.11,322.22,315.10,313.87,314.71,311.82,309.18,303.23,300.87,299.11,300.39,309.96,327.82,349.96,352.67,359.95,376.08,369.59,365.85,356.28,356.27,351.38,336.99,352.33,336.91,328.83,320.20,311.44,314.26,320.97,323.76,317.77,311.00,310.27,302.82,309.26,291.53,292.61,299.69,308.33,312.34,309.23,302.80,346.95,297.90,352.52,312.14,299.15,289.09,284.81,292.16,340.39,283.99,286.26,293.04,345.46,334.23,357.22,305.04,311.57,325.98,313.22,312.83,301.31,310.15,304.43,291.70,314.53,298.59,294.22,289.56,295.19,292.81,290.19,283.48,285.69,279.75,285.45,289.67,297.53,287.31,270.66,300.53,274.18,273.15,279.28,264.43,272.71,259.15,272.53,276.80,284.50,275.97,283.04,308.75,296.26,394.95,L8
2015-08-19 22:32:54+00:00,322.73,325.02,327.04,337.93,342.03,346.62,349.92,353.49,351.11,350.18,344.53,341.66,340.29,337.27,331.11,330.22,324.27,321.10,322.07,326.17,332.97,336.72,343.38,346.98,345.26,357.23,356.42,351.40,344.86,347.72,339.31,335.31,347.77,339.60,340.05,341.16,340.08,335.09,335.04,337.42,340.94,342.70,339.85,341.07,341.82,342.05,345.51,344.83,352.99,350.13,348.96,351.36,344.82,346.87,349.73,348.51,351.72,356.05,351.95,357.66,356.44,355.46,350.11,349.98,349.81,344.17,346.10,341.84,340.87,346.75,351.25,350.40,349.88,361.54,350.83,355.32,355.35,360.63,368.50,369.92,370.33,375.29,375.55,366.83,366.23,366.48,362.12,356.46,327.11,322.22,315.10,313.87,314.71,311.82,309.18,303.23,300.87,299.11,300.39,309.96,327.82,349.96,352.67,359.95,376.08,369.59,365.85,356.28,356.27,351.38,336.99,352.33,336.91,328.83,320.20,311.44,314.26,320.97,323.76,317.77,311.00,307.35,301.07,308.01,290.39,291.00,297.40,305.65,309.61,306.25,300.04,346.95,292.29,352.52,304.63,294.00,285.25,280.29,284.76,340.39,279.33,282.05,288.99,342.40,334.23,357.22,305.04,311.57,325.98,313.22,312.83,301.31,310.15,304.43,291.70,314.53,299.30,297.33,290.87,296.66,292.81,290.19,283.48,285.69,279.75,285.45,289.67,297.53,287.63,269.84,297.17,272.52,272.90,275.93,261.15,269.35,255.22,257.41,260.32,264.23,260.44,262.23,293.50,280.39,391.35,L8
2015-08-20 22:26:49+00:00,322.73,325.02,327.04,337.93,342.03,346.62,349.92,353.49,351.11,350.18,344.53,341.66,340.29,337.27,331.11,330.22,324.27,321.10,322.07,326.17,332.97,336.72,343.38,346.98,345.26,357.23,356.42,350.12,344.68,346.24,339.31,335.31,347.77,339.35,340.05,341.16,338.90,333.70,333.49,335.36,337.81,342.70,339.85,337.20,341.96,342.02,343.95,344.83,349.97,347.63,346.83,349.00,342.76,343.89,345.83,346.23,348.97,353.85,350.31,355.08,353.83,353.71,348.92,348.62,347.73,342.92,344.08,340.15,339.91,344.51,348.66,346.89,347.03,356.90,347.12,350.28,351.69,356.05,363.40,365.95,366.97,372.93,373.52,364.18,362.56,362.95,358.86,354.19,330.40,321.17,315.10,313.87,314.71,311.82,309.18,298.77,295.11,293.31,295.25,304.18,327.82,349.44,353.78,360.15,371.87,368.73,364.68,353.74,356.27,351.38,324.02,352.33,326.44,318.62,312.36,307.09,310.57,315.42,319.94,313.93,306.39,303.66,298.72,304.08,286.95,290.20,294.30,300.95,306.87,302.14,295.42,346.95,286.36,352.52,299.34,288.74,280.79,277.57,275.71,340.39,275.14,276.90,283.65,342.40,334.23,357.22,299.08,305.63,320.97,308.09,309.55,297.75,307.17,302.51,287.95,312.82,297.79,297.33,288.59,294.77,291.66,288.68,282.76,283.62,278.28,284.32,287.85,296.48,287.17,269.20,295.89,271.40,271.04,273.08,258.15,265.71,252.73,253.01,255.92,257.86,256.33,255.95,287.47,276.04,389.09,L7
2015-09-20 22:33:07+00:00,312.12,315.03,318.68,334.38,338.54,341.26,344.03,350.50,349.20,348.77,344.48,342.53,342.56,339.75,331.89,329.37,324.91,320.47,321.37,325.37,332.61,336.82,343.73,348.29,344.78,359.84,356.53,347.15,339.60,341.41,332.34,326.79,344.51,335.28,330.00,333.95,338.60,333.48,332.15,332.66,332.01,337.00,335.62,333.44,340.70,340.65,342.69,342.01,351.29,347.39,348.65,352.85,344.20,344.61,346.34,343.25,346.21,350.41,347.30,355.33,354.31,352.14,346.98,347.85,347.87,342.56,344.57,340.80,340.33,344.74,350.06,347.46,346.17,357.69,345.36,349.93,350.93,356.16,362.55,364.66,365.63,372.15,372.29,363.10,360.21,362.36,358.83,354.73,327.02,315.33,307.65,307.53,304.42,300.27,296.77,282.52,276.40,273.41,280.14,281.42,323.15,351.93,353.72,359.38,367.69,365.50,363.71,346.08,344.25,338.19,300.26,339.77,303.80,294.52,282.02,288.25,290.13,291.52,301.75,298.13,288.32,284.75,281.48,284.56,277.73,274.23,275.32,277.36,282.77,280.64,275.72,339.90,263.57,348.26,281.63,270.64,263.52,259.21,248.63,338.23,254.91,257.93,264.32,340.20,324.95,354.77,269.44,297.68,316.75,287.91,303.08,285.87,298.17,298.04,283.23,310.88,294.82,296.50,287.19,293.50,291.32,288.91,283.21,284.02,278.75,285.58,287.62,296.52,288.02,270.77,297.43,270.64,270.65,262.29,244.94,254.29,238.90,228.07,227.27,223.64,225.74,221.47,262.64,264.15,390.37,L8
2015-12-01 22:34:04+00:00,,,304.63,,,341.40,343.96,349.67,346.14,,,341.67,356.95,352.20,335.55,327.02,325.58,315.70,316.16,,,338.36,348.35,358.79,345.48,376.73,360.90,344.83,343.43,344.78,325.61,314.72,,339.16,316.31,321.94,334.47,329.35,328.05,327.71,325.33,327.11,326.41,326.07,340.76,338.89,343.52,,363.58,355.33,352.83,361.32,344.73,343.64,343.06,339.66,342.99,347.91,343.95,354.99,354.09,350.16,343.77,347.07,348.86,339.91,347.27,341.57,341.70,344.13,348.52,349.61,345.92,360.02,342.58,346.92,344.84,355.62,357.78,364.90,363.97,372.20,372.77,366.57,357.73,361.29,358.22,353.66,335.73,319.55,303.88,304.43,303.46,302.25,297.67,271.98,263.13,260.81,270.48,264.91,339.52,353.35,354.36,365.82,370.96,370.34,367.48,337.15,,,272.14,,284.57,277.78,273.18,276.62,284.74,276.56,293.21,290.89,274.16,280.53,280.12,276.34,269.88,272.27,268.06,267.12,279.13,279.24,276.40,339.18,269.40,359.19,270.88,270.49,257.57,258.12,253.66,346.01,265.81,267.36,283.38,334.74,342.09,362.98,269.32,334.30,338.98,282.42,308.88,279.96,306.01,300.14,283.05,327.75,298.58,308.26,294.84,300.30,296.84,293.92,287.89,288.74,280.94,289.38,290.29,296.72,287.54,268.95,296.30,273.75,270.19,261.91,246.08,281.96,281.98,254.21,214.71,215.18,216.56,268.99,298.36,294.58,390.91,L7
2015-12-10 22:28:04+00:00,,,304.63,,316.33,340.57,345.31,347.88,349.34,349.42,342.66,341.35,349.74,347.01,336.88,325.68,325.52,316.92,315.17,318.88,312.91,337.15,339.94,342.69,340.86,362.86,355.84,345.34,344.61,345.49,335.88,330.26,341.78,339.31,325.77,327.81,334.56,330.66,327.80,326.11,323.41,324.48,323.96,325.22,336.39,335.21,338.26,320.76,353.80,350.14,348.70,354.62,342.53,340.75,341.83,337.07,337.66,340.64,341.75,350.30,350.87,346.20,342.48,346.20,348.08,340.07,344.26,339.79,339.33,340.17,344.19,344.98,341.20,350.99,337.73,342.23,342.13,350.09,353.11,361.35,365.76,371.19,368.70,368.01,357.51,358.16,356.15,352.19,338.89,320.32,308.01,308.02,305.94,302.20,298.21,282.37,275.05,272.66,283.09,277.54,330.95,350.57,352.07,363.48,368.25,366.28,364.49,344.28,343.21,348.08,300.64,330.50,309.22,297.17,297.03,299.11,309.99,301.61,310.94,305.33,292.09,295.90,288.03,291.31,282.58,280.66,282.18,283.26,291.19,288.52,286.69,336.81,281.51,349.29,283.01,283.50,269.59,269.63,266.86,335.78,276.48,276.92,293.10,332.66,337.18,353.39,301.02,335.81,340.05,304.88,316.74,303.55,313.24,305.09,289.47,323.51,298.24,303.51,294.69,298.72,295.18,291.89,288.24,288.81,284.11,292.05,294.09,298.70,291.30,276.30,298.06,277.45,279.01,273.01,246.08,281.96,281.98,254.21,214.71,215.18,216.56,268.99,298.36,294.58,383.55,L7
2015-12-25 22:33:17+00:00,,,304.63,,316.33,340.57,345.31,347.88,349.34,349.42,342.66,341.35,349.74,347.01,336.88,325.68,325.52,316.92,315.17,318.88,312.91,337.15,339.94,342.69,340.86,362.86,355.84,345.34,344.61,345.49,335.88,330.26,341.78,339.31,325.77,327.81,334.56,330.66,327.80,326.11,323.41,324.48,323.96,325.22,336.39,335.21,338.26,320.76,353.80,350.14,348.70,354.62,342.53,340.75,341.83,337.07,337.66,340.64,341.75,350.30,350.87,346.20,342.48,346.20,348.08,340.07,344.26,339.79,339.33,340.17,344.19,344.98,341.20,350.99,337.73,342.23,342.13,350.09,353.11,361.35,365.76,371.19,368.70,368.01,357.51,358.16,356.15,352.19,338.89,320.32,308.01,308.02,305.94,302.20,298.21,282.37,275.05,272.66,283.09,277.54,330.95,350.57,352.07,363.48,368.25,366.28,364.49,344.28,343.21,348.08,300.64,330.50,309.22,315.17,313.02,313.00,319.80,319.89,326.12,317.32,305.64,306.19,298.54,302.71,295.88,293.85,298.26,298.86,303.16,299.52,298.56,340.97,293.35,350.97,293.69,294.82,280.04,279.97,279.59,338.90,286.48,286.42,301.41,334.07,340.74,352.85,315.19,340.32,344.66,322.20,324.80,320.53,319.90,311.63,299.24,324.88,303.18,306.92,299.24,302.18,299.05,296.07,293.70,294.71,291.75,299.05,302.93,305.25,298.53,286.29,303.96,286.49,290.16,287.00,269.42,292.76,296.39,269.86,245.06,256.60,248.76,287.58,308.21,304.14,380.84,L8
2016-01-10 22:33:13+00:00,,,,,316.33,339.75,346.66,346.08,352.54,349.42,342.66,341.03,349.74,347.01,344.69,328.29,330.90,322.76,318.10,318.88,312.91,339.91,339.27,335.00,344.61,348.82,354.49,348.56,350.34,345.49,335.88,330.26,341.78,343.48,335.24,333.69,339.09,333.68,329.70,324.13,319.93,325.54,325.56,325.22,332.01,336.74,336.69,320.76,338.84,339.71,342.01,343.52,342.25,340.75,341.83,338.75,337.66,340.64,345.57,350.30,348.53,346.30,348.07,348.96,349.14,347.26,344.57,343.45,343.59,340.23,340.98,338.49,336.38,335.23,337.73,342.23,344.02,350.09,353.11,361.35,365.76,371.19,368.70,368.01,357.51,358.16,356.15,352.19,338.89,320.32,308.01,308.02,305.94,302.20,298.21,282.37,275.05,272.66,283.09,288.86,329.92,350.66,356.80,366.60,370.05,368.20,367.54,352.33,352.98,351.94,318.02,340.21,321.74,322.67,320.37,320.49,324.24,324.84,332.65,323.91,311.02,309.85,305.49,309.06,304.04,302.80,306.16,306.82,310.81,307.39,306.22,347.63,301.58,351.65,310.64,302.08,297.05,295.45,288.52,339.13,293.16,292.80,305.88,334.09,342.98,352.08,323.82,344.01,346.72,329.09,327.94,328.27,324.16,317.23,305.50,325.81,306.95,308.92,301.45,303.58,300.60,298.39,296.45,297.81,295.53,303.26,308.09,309.93,302.89,292.37,306.85,291.96,297.38,295.49,283.06,299.50,303.53,279.69,262.24,275.31,265.00,296.95,312.96,309.21,376.47,L8
2016-01-19 22:27:03+00:00,,,326.78,337.40,316.58,353.69,360.35,355.53,361.40,363.76,357.71,359.96,357.55,352.70,349.99,334.89,336.90,329.51,326.05,328.78,323.24,340.71,339.90,338.73,343.10,346.55,355.09,351.04,352.57,349.68,344.75,340.45,350.51,346.99,345.35,343.69,341.62,336.73,331.71,326.53,322.00,326.68,327.21,327.32,333.06,337.69,339.26,335.04,342.25,343.58,346.46,347.13,344.89,344.39,344.46,341.88,340.50,342.36,348.09,351.54,351.94,349.42,351.47,353.46,352.92,350.72,348.06,343.79,345.92,341.29,341.09,339.64,337.01,336.22,337.64,344.17,346.48,352.52,356.62,363.58,369.56,372.83,373.38,371.90,362.72,362.72,360.26,355.78,343.91,327.06,312.50,312.05,310.29,308.25,303.41,292.09,285.47,287.67,293.91,288.86,329.92,350.66,356.80,366.60,370.05,368.20,367.54,352.33,352.98,351.94,318.02,340.21,321.74,322.67,320.37,320.49,324.24,324.84,332.65,327.32,315.18,312.78,310.43,313.63,310.05,309.62,312.15,312.37,316.58,312.14,311.62,348.18,307.31,350.72,315.78,307.73,303.17,300.73,294.88,340.32,298.57,297.69,309.84,334.73,343.81,352.00,328.48,345.78,347.82,333.56,330.52,332.94,327.11,319.14,309.28,326.04,308.66,310.41,302.85,304.52,302.71,300.36,297.88,300.24,295.53,303.26,308.09,309.93,302.89,292.37,306.85,291.96,297.38,295.49,283.06,299.50,303.53,279.69,262.24,275.31,265.00,296.95,312.96,309.21,376.47,L8
2016-02-04 22:27:00+00:00,,,326.78,337.40,316.58,353.69,363.37,362.88,364.86,364.06,360.48,362.89,358.88,353.48,350.52,337.79,338.43,333.07,330.54,332.53,330.45,338.80,342.46,340.48,343.34,346.51,355.12,352.21,353.89,351.04,347.18,343.96,352.05,347.36,346.55,345.43,343.07,341.53,334.24,328.85,325.44,326.97,327.70,330.07,336.28,339.68,340.79,339.18,343.12,345.15,348.46,348.24,346.01,344.67,345.05,342.80,340.56,342.33,348.80,352.51,353.51,349.68,353.24,355.72,354.61,351.99,348.73,346.56,347.09,342.17,341.48,340.50,338.02,336.12,339.76,346.59,347.85,354.61,359.13,365.68,371.85,373.31,375.05,374.36,364.47,364.17,361.46,356.23,347.79,330.56,323.92,322.87,319.85,316.47,312.94,303.16,297.65,300.34,304.25,302.69,330.38,348.51,359.42,368.08,367.30,367.70,371.15,355.65,352.73,352.48,325.78,340.75,325.66,325.47,322.36,322.23,325.15,326.81,334.51,328.31,317.60,314.81,320.13,324.33,320.40,321.96,324.11,324.44,327.95,321.84,324.22,347.47,321.52,349.84,328.93,320.08,315.71,314.44,309.94,339.08,310.21,308.22,312.21,334.58,342.42,350.05,330.33,345.87,347.65,335.81,331.44,333.08,328.06,319.70,311.39,326.22,310.61,311.66,304.27,305.75,303.23,301.49,298.92,301.80,297.39,304.92,311.16,311.47,305.01,296.17,308.94,295.35,301.65,300.44,291.21,304.04,308.47,299.06,288.56,287.09,276.49,303.60,316.07,313.65,374.31,L8
2016-02-19 22:35:01+00:00,,,326.78,337.40,316.58,353.69,363.37,362.88,364.86,364.06,360.48,362.89,359.53,353.90,350.75,339.19,339.11,335.37,333.05,332.53,330.45,336.70,338.13,334.14,338.59,341.17,352.40,354.06,355.52,355.21,354.36,353.70,352.05,348.70,346.55,345.43,344.31,344.40,335.23,329.18,325.83,325.34,326.25,330.78,331.27,334.51,338.79,339.18,341.18,347.06,350.86,348.39,346.41,345.36,346.37,342.35,338.94,338.62,347.48,350.86,354.39,347.94,353.54,358.44,357.13,352.91,348.40,345.64,345.63,339.50,338.56,339.38,336.00,332.93,337.88,346.37,347.06,353.94,360.02,366.20,377.10,374.06,376.58,379.55,368.97,366.09,363.61,357.94,355.82,337.89,324.52,321.73,319.31,314.94,310.95,312.04,308.10,312.34,315.81,313.74,327.34,340.66,355.83,368.39,368.86,366.38,369.82,367.98,352.73,352.48,343.66,340.75,339.36,337.39,334.66,333.63,335.26,339.38,344.83,335.79,326.29,328.52,336.07,340.73,339.27,338.51,344.65,345.65,345.14,337.86,343.65,348.77,347.31,350.39,352.62,345.81,341.12,338.52,338.74,340.16,332.98,330.39,331.78,336.97,344.06,350.54,343.43,356.62,355.42,346.39,338.20,342.61,334.46,323.51,317.18,325.91,314.88,310.99,308.54,308.20,305.59,303.48,303.26,307.25,302.97,310.17,317.65,319.47,318.50,316.35,321.38,309.22,316.00,318.83,317.15,327.77,344.36,349.94,332.20,335.03,336.42,348.47,345.92,354.66,371.41,L7
2016-02-27 22:33:02+00:00,,,326.78,337.40,316.58,353.69,363.37,362.88,364.86,364.06,360.48,362.89,359.53,353.90,350.75,339.19,339.11,335.37,333.05,332.53,330.45,336.70,338.13,334.14,338.59,341.17,352.40,354.06,355.52,355.21,354.36,353.70,352.05,348.70,346.55,345.43,344.31,344.40,335.23,329.18,325.83,325.34,326.25,330.78,331.27,334.51,338.79,339.18,341.18,347.06,350.86,348.39,346.41,345.36,346.37,342.35,338.94,338.62,347.48,350.86,354.39,347.94,353.54,358.44,357.13,352.91,348.40,345.64,345.63,339.50,338.56,339.38,336.00,332.93,337.88,346.37,347.06,353.94,360.02,366.20,377.10,374.06,376.58,379.55,368.97,366.09,363.61,357.94,355.82,337.89,324.52,321.40,320.77,318.05,313.71,312.82,309.31,314.69,315.48,316.55,327.64,339.38,357.19,368.40,369.71,368.12,369.03,364.68,353.38,350.43,344.23,343.64,343.38,339.64,336.90,333.92,334.13,341.53,346.27,337.96,326.62,327.47,334.29,339.43,338.86,339.07,343.96,346.41,345.35,338.78,343.13,348.54,347.13,350.30,352.12,345.45,341.89,338.99,338.86,340.43,334.95,332.00,332.97,338.19,344.07,350.40,345.51,355.73,355.00,347.66,340.28,343.19,336.07,324.20,317.86,325.82,315.94,309.38,306.75,307.55,304.56,302.40,302.18,306.82,301.50,309.09,316.08,317.97,316.31,319.32,322.00,304.41,318.12,320.74,321.11,327.34,340.99,347.76,334.21,336.55,338.48,346.96,344.56,353.11,376.08,L8
2016-05-02 22:29:20+00:00,318.88,303.64,316.37,320.61,314.88,353.69,363.37,362.88,367.62,371.00,363.38,365.86,361.46,357.31,352.97,341.08,339.98,336.81,332.27,333.69,329.00,336.80,337.76,333.91,336.91,338.77,346.37,346.00,341.61,349.69,342.50,340.22,352.05,342.85,346.55,345.43,342.63,342.06,333.93,328.18,325.38,325.34,324.04,327.33,327.99,331.97,336.14,339.18,342.55,346.10,347.93,347.77,344.95,344.03,346.92,341.91,338.36,339.67,348.06,349.58,354.31,348.55,352.88,357.14,355.67,350.81,347.28,345.25,345.63,339.50,338.56,339.38,336.00,332.93,337.88,346.37,347.06,353.94,360.02,366.20,377.10,374.06,376.58,379.55,368.97,366.09,360.34,357.94,339.60,331.10,322.66,319.41,319.44,315.84,311.42,310.11,306.76,309.48,311.42,311.66,326.06,339.48,353.35,368.40,369.71,368.12,366.29,351.32,353.38,350.43,331.68,332.39,335.06,331.86,328.78,327.66,328.41,335.69,339.63,333.40,326.62,320.32,326.19,331.26,330.19,327.81,343.96,346.41,345.35,335.79,336.82,337.69,334.70,340.45,341.82,334.19,329.84,337.87,325.88,327.08,323.23,320.39,321.74,326.63,334.86,342.51,345.51,345.73,350.52,341.26,337.29,337.90,332.69,323.12,316.54,319.12,313.77,308.41,305.81,305.84,302.54,301.25,300.58,304.82,298.18,305.28,312.62,315.07,314.31,325.55,318.45,302.51,316.40,318.71,319.38,326.25,323.33,331.09,314.76,315.78,338.48,346.96,345.53,338.93,354.65,L7
2016-06-03 22:29:29+00:00,307.40,303.64,316.37,320.61,314.88,353.69,363.37,362.88,367.62,371.00,363.38,365.86,361.46,357.31,352.97,341.08,340.65,337.45,333.15,333.69,329.00,336.80,338.64,334.95,329.34,329.56,346.37,334.15,331.85,338.91,332.75,331.18,352.05,342.85,346.55,345.43,342.63,340.39,333.93,328.18,314.76,325.34,324.04,327.33,327.99,331.97,336.14,339.18,342.55,346.10,347.93,347.77,344.95,344.03,346.92,337.75,336.00,336.04,348.06,349.58,354.31,348.55,352.88,354.89,350.73,349.49,347.37,345.25,345.63,339.50,338.56,339.38,336.00,332.93,337.88,346.37,347.06,353.94,360.02,366.20,377.10,374.06,376.58,377.49,368.97,366.09,360.34,357.94,331.81,324.59,318.29,317.66,318.44,312.92,307.57,307.99,302.50,305.50,308.63,307.75,326.06,339.48,352.49,368.54,369.55,365.90,365.20,341.73,353.38,350.43,324.65,323.66,335.06,331.86,321.67,321.94,322.71,329.38,334.28,328.39,320.75,313.28,321.09,331.26,330.19,327.81,333.22,346.41,335.69,329.04,325.27,328.30,324.41,329.71,331.89,324.57,317.91,337.87,325.88,312.62,323.23,320.39,321.74,318.38,326.97,330.04,345.51,332.58,343.51,335.71,332.17,333.05,327.92,319.32,311.19,306.01,306.93,304.06,301.93,301.25,298.54,297.81,295.79,299.31,292.86,300.16,305.17,315.07,308.62,325.55,311.44,302.51,307.83,308.54,303.76,304.56,300.50,305.78,299.01,301.63,338.48,338.88,339.21,321.71,346.38,L7
2016-06-19 22:29:31+00:00,311.91,322.06,316.38,320.92,322.05,367.64,373.82,367.56,376.62,382.28,373.64,377.87,373.10,368.55,364.32,353.84,349.66,344.13,332.16,338.62,334.37,337.49,342.81,342.02,328.86,328.17,341.23,328.88,328.63,337.60,327.43,325.42,347.66,339.13,342.04,351.30,340.58,338.20,330.98,326.12,312.97,321.59,321.82,322.78,327.50,333.57,333.32,348.39,348.58,349.94,349.05,345.94,339.87,344.50,350.22,338.21,336.30,336.93,348.44,348.13,355.65,349.39,351.99,356.11,351.61,351.33,349.37,346.91,352.34,339.92,338.43,343.51,333.74,333.25,334.27,347.40,342.00,351.08,357.71,362.86,372.05,376.50,384.58,379.69,374.92,363.97,363.11,362.30,322.82,320.95,319.91,319.66,322.69,314.54,307.78,305.66,300.68,304.98,307.70,307.20,321.88,337.02,353.56,367.63,370.83,368.74,365.03,328.85,352.19,351.21,318.59,322.29,335.36,334.91,320.10,321.99,317.94,324.15,331.89,327.66,318.48,307.85,318.31,327.54,325.94,331.47,334.67,349.36,337.08,329.53,324.90,318.53,323.72,322.93,325.47,317.09,307.21,330.36,315.23,300.57,309.96,321.13,321.66,310.26,321.96,321.32,347.64,325.50,341.95,332.65,327.69,330.42,323.85,316.82,312.30,300.75,308.15,305.91,302.91,299.51,299.58,297.24,294.46,300.78,293.26,300.62,305.75,317.15,300.91,323.51,310.45,304.56,308.22,308.91,303.76,304.56,300.50,305.78,299.01,301.63,338.48,338.88,336.18,315.49,341.99,L7
2016-07-21 22:29:33+00:00,311.91,322.06,311.17,312.69,324.65,,373.71,368.86,378.74,383.67,373.93,377.52,373.08,370.04,365.57,354.90,348.49,343.21,329.74,334.82,328.34,331.87,339.68,334.96,326.05,323.56,336.21,314.51,317.50,327.94,314.03,309.50,341.87,333.00,335.32,348.92,337.70,332.16,328.04,322.80,302.82,317.91,318.92,318.48,324.24,330.93,328.76,347.47,346.62,347.33,345.47,340.62,332.85,336.23,345.02,334.02,332.94,334.21,343.86,342.09,349.02,343.51,346.32,349.86,345.31,345.52,343.82,341.64,351.77,337.63,336.94,343.90,331.15,330.27,332.71,346.11,336.06,346.71,352.98,359.16,367.59,375.22,381.72,371.21,371.51,357.75,358.38,358.01,304.92,308.07,313.97,314.64,318.29,308.85,302.68,299.25,293.89,295.22,297.67,298.56,316.67,333.51,348.65,362.54,364.04,363.38,360.40,309.60,348.67,348.92,305.56,305.83,319.41,311.67,303.99,304.63,304.40,308.89,322.90,319.06,309.40,289.01,294.93,305.66,299.53,299.08,300.72,346.63,307.62,304.06,303.70,292.31,293.67,298.56,301.62,292.71,280.33,304.43,284.16,270.51,280.37,297.39,296.84,288.80,297.96,299.21,348.51,308.71,326.14,322.64,313.40,313.86,311.09,303.69,294.93,279.87,292.07,297.69,294.80,286.17,286.39,285.36,280.26,284.55,278.34,290.90,294.09,306.99,284.99,299.02,296.72,288.77,285.59,281.68,272.27,277.07,269.71,271.96,269.06,284.74,339.31,338.88,332.19,293.74,333.86,L7
