dates,satname,nzd0518-0000,nzd0518-0001,nzd0518-0002,nzd0518-0003,nzd0518-0004,nzd0518-0005,nzd0518-0006,nzd0518-0007,nzd0518-0008,nzd0518-0009,nzd0518-0010,nzd0518-0011,nzd0518-0012,nzd0518-0013,nzd0518-0014,nzd0518-0015,nzd0518-0016,nzd0518-0017,nzd0518-0018,nzd0518-0019,nzd0518-0020,nzd0518-0021,nzd0518-0022,nzd0518-0023,nzd0518-0024,nzd0518-0025,nzd0518-0026,nzd0518-0027,nzd0518-0028,nzd0518-0029,nzd0518-0030,nzd0518-0031,nzd0518-0032,nzd0518-0033,nzd0518-0034,nzd0518-0035,nzd0518-0036,nzd0518-0037,nzd0518-0038,nzd0518-0039,nzd0518-0040,nzd0518-0041,nzd0518-0042,nzd0518-0043,nzd0518-0044,nzd0518-0045,nzd0518-0046,nzd0518-0047,nzd0518-0048,nzd0518-0049,nzd0518-0050,nzd0518-0051,nzd0518-0052,nzd0518-0053,nzd0518-0054,nzd0518-0055,nzd0518-0056,nzd0518-0057,nzd0518-0058,nzd0518-0059,nzd0518-0060,nzd0518-0061,nzd0518-0062,nzd0518-0063,nzd0518-0064,nzd0518-0065,nzd0518-0066,nzd0518-0067,nzd0518-0068,nzd0518-0069,nzd0518-0070,nzd0518-0071,nzd0518-0072,nzd0518-0073,nzd0518-0074,nzd0518-0075,nzd0518-0076,nzd0518-0077,nzd0518-0078,nzd0518-0079,nzd0518-0080,nzd0518-0081,nzd0518-0082,nzd0518-0083,nzd0518-0084,nzd0518-0085,nzd0518-0086,nzd0518-0087,nzd0518-0088,nzd0518-0089,nzd0518-0090,nzd0518-0091,nzd0518-0092,nzd0518-0093,nzd0518-0094,nzd0518-0095,nzd0518-0096,nzd0518-0097,nzd0518-0098,nzd0518-0099,nzd0518-0100,nzd0518-0101,nzd0518-0102,nzd0518-0103,nzd0518-0104,nzd0518-0105,nzd0518-0106,nzd0518-0107,nzd0518-0108,nzd0518-0109,nzd0518-0110,nzd0518-0111,nzd0518-0112,nzd0518-0113,nzd0518-0114,nzd0518-0115,nzd0518-0116,nzd0518-0117,nzd0518-0118,nzd0518-0119,nzd0518-0120,nzd0518-0121,nzd0518-0122,nzd0518-0123,nzd0518-0124,nzd0518-0125,nzd0518-0126,nzd0518-0127,nzd0518-0128,nzd0518-0129,nzd0518-0130,nzd0518-0131,nzd0518-0132,nzd0518-0133,nzd0518-0134,nzd0518-0135,nzd0518-0136,nzd0518-0137,nzd0518-0138,nzd0518-0139,nzd0518-0140,nzd0518-0141,nzd0518-0142,nzd0518-0143,nzd0518-0144,nzd0518-0145,nzd0518-0146,nzd0518-0147,nzd0518-0148,nzd0518-0149,nzd0518-0150,nzd0518-0151,nzd0518-0152,nzd0518-0153,nzd0518-0154,nzd0518-0155,nzd0518-0156,nzd0518-0157,nzd0518-0158,nzd0518-0159,nzd0518-0160,nzd0518-0161,nzd0518-0162,nzd0518-0163,nzd0518-0164,nzd0518-0165,nzd0518-0166,nzd0518-0167,nzd0518-0168,nzd0518-0169,nzd0518-0170,nzd0518-0171,nzd0518-0172,nzd0518-0173,nzd0518-0174,nzd0518-0175,nzd0518-0176,nzd0518-0177,nzd0518-0178,nzd0518-0179,nzd0518-0180,nzd0518-0181,nzd0518-0182,nzd0518-0183,nzd0518-0184
2016-12-19 22:35:33+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-01-28 22:33:13+00:00,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,551.48,,,,496.76,,516.95,,,554.76,619.24,359.01,380.11,,340.59,339.50,342.04,361.67,365.99,335.01,340.23,343.46,331.68,328.31,460.87,620.64,,,,,351.26,335.83,331.39,338.46,341.09,347.46,339.73,334.55,337.52,339.00,334.47,342.33,343.61,,,,,,,,,,,,,,,,,,,,,,315.76,318.39,321.40,324.50,323.73,326.81,329.07,330.66,325.38,324.99,324.80,332.72,335.26,,,,,,,,,,,
2017-01-29 22:28:58+00:00,L7,298.63,303.62,302.54,301.07,157.07,154.17,155.61,166.03,176.75,306.49,389.84,403.50,384.95,380.66,379.18,370.25,363.34,354.37,353.12,319.97,342.08,358.79,339.39,346.05,332.00,332.28,344.40,349.25,349.80,345.16,343.57,344.46,344.78,338.83,336.29,336.72,338.35,336.52,332.73,328.20,327.73,323.99,327.91,325.82,327.38,330.10,333.94,332.78,330.71,330.67,335.25,336.47,334.78,336.83,341.67,338.60,332.91,336.50,339.22,340.52,341.60,339.49,335.69,337.32,338.14,334.07,,,,,,,329.83,327.76,333.86,337.19,337.17,348.91,357.49,363.53,369.50,377.54,373.96,372.23,366.54,366.06,357.66,350.00,345.19,332.07,323.28,320.06,310.19,309.02,317.28,324.36,317.51,322.87,315.04,321.10,321.98,339.32,351.83,358.87,360.94,357.79,363.30,351.28,353.52,350.81,347.47,335.32,329.59,328.62,329.35,332.99,325.07,324.22,321.78,330.25,,296.37,328.01,323.62,304.25,326.04,333.80,333.95,341.03,333.30,338.27,337.88,339.72,338.71,341.09,339.65,336.10,332.80,329.03,331.74,329.60,333.75,331.51,332.36,334.24,339.02,338.69,340.08,342.48,337.80,334.23,333.47,322.88,319.05,,320.14,306.64,295.83,286.45,285.68,290.73,290.08,288.59,298.75,295.71,302.20,305.49,305.39,301.15,289.07,313.40,283.26,313.84,,,326.07,327.83,338.67,334.88,331.04,334.06,336.21,326.55,339.71,340.79
2017-02-21 22:35:10+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342.58,353.27,,344.48,350.29,352.65,353.24,348.82,353.08,354.16,354.44,348.65,351.42,352.46,352.92,352.76,347.82,347.73,342.55,346.76,350.94,349.36,350.42,350.90,348.70,358.83,365.71,360.57,363.93,355.00,351.12,338.64,318.90,326.85,321.23,305.44,304.76,298.82,303.97,297.73,298.68,296.94,307.93,303.32,314.19,316.67,312.77,306.53,318.66,295.57,305.08,,,339.02,349.53,,,,,,,,
2017-02-22 22:26:52+00:00,L8,,,,,,,,,,,,,128.60,404.57,403.98,379.97,376.01,377.76,371.91,363.76,354.38,353.61,349.49,353.02,356.29,358.63,356.94,353.42,349.47,349.69,349.27,347.78,341.99,340.14,341.16,343.90,341.79,346.45,340.25,339.88,340.09,334.36,330.63,336.00,338.83,340.80,337.26,334.07,336.36,337.87,343.73,344.95,341.13,341.17,344.28,340.51,341.53,341.21,344.62,346.06,348.84,349.37,349.73,351.09,352.91,349.46,346.28,344.74,340.12,331.15,333.53,331.96,339.85,342.81,344.51,346.53,348.63,360.49,367.44,369.82,378.65,379.67,374.90,377.41,373.01,372.36,365.23,357.92,344.41,332.67,318.94,315.61,310.16,313.73,310.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342.49,340.12,329.59,334.49,342.04,327.10,337.01,342.39,331.19,333.89,351.59,345.30,346.48,334.62,338.15,326.38,325.84,326.15,325.40,309.79,310.27,304.68,300.23,308.05,307.34,298.87,310.69,319.04,309.58,320.38,315.94,311.18,320.25,317.27,287.21,323.84,325.76,327.16,325.95,324.53,334.34,327.03,326.84,332.47,327.40,333.95,337.77,337.54
2017-05-05 22:29:25+00:00,L7,298.18,301.86,309.76,304.49,307.34,303.81,298.62,298.49,316.77,136.45,358.41,378.01,382.52,380.96,380.52,372.05,368.78,358.51,350.66,346.85,343.30,334.03,340.88,331.05,344.18,335.24,,,328.24,318.60,290.96,284.04,271.45,,254.94,256.03,260.56,329.40,327.64,323.06,325.85,,,,247.41,236.98,249.18,246.86,322.21,328.94,329.36,323.91,330.60,335.30,334.97,331.30,331.52,335.36,333.15,341.53,334.20,337.79,340.56,340.62,335.15,335.82,323.52,329.19,325.16,321.74,327.62,317.77,314.50,325.30,330.23,322.01,332.76,326.54,,336.71,,359.43,372.02,370.82,,359.24,,,272.27,283.64,299.92,296.16,294.55,290.48,288.57,285.64,269.52,274.08,277.77,276.79,282.55,335.82,345.33,341.25,352.77,355.41,347.84,271.76,272.88,265.84,276.88,277.23,283.44,282.40,273.02,276.70,283.60,289.64,294.39,288.66,282.45,273.08,268.33,267.02,268.53,259.50,265.10,,272.13,275.95,253.48,247.52,233.27,259.29,248.55,245.88,231.16,224.04,220.25,222.29,228.78,233.63,235.75,247.42,242.80,256.55,265.53,240.32,290.85,286.02,289.81,283.25,285.99,290.63,272.40,259.08,253.00,263.31,264.86,259.86,269.56,274.55,271.27,269.48,266.56,272.37,267.54,275.17,270.57,253.67,287.08,,258.39,244.30,221.87,237.91,228.11,217.37,219.87,210.96,219.14,201.48,247.48,248.06,240.90
2017-05-12 22:35:38+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288.42,278.73,280.18,267.14,259.66,249.11,266.94,258.86,248.67,241.43,246.30,235.06,237.45,224.32,242.13,245.28,244.82,257.76,259.97,272.00,245.44,,,,,,,,,,,,,,,,,,,,,,,218.64,,,,,,,,,,,,,,
2017-05-21 22:29:28+00:00,L7,299.30,309.38,305.26,303.50,303.18,301.50,298.04,289.51,136.62,135.11,361.98,388.23,392.62,379.00,376.49,366.32,362.68,352.21,347.00,340.83,333.90,330.65,328.64,322.70,332.65,314.08,268.18,268.83,276.61,272.09,275.03,280.29,263.26,267.92,246.32,248.29,246.29,315.79,,,295.36,236.08,230.99,,238.90,240.88,245.32,232.67,232.96,230.90,214.89,213.15,311.59,313.81,320.68,312.60,309.55,297.04,191.29,340.36,340.37,331.30,331.42,329.04,328.15,323.47,318.31,313.70,300.21,198.53,212.45,207.38,204.87,210.79,215.76,215.32,336.93,339.19,,,,366.60,370.37,375.03,,,,,270.95,274.26,291.36,290.37,284.80,290.17,281.33,274.52,271.07,267.16,262.81,265.05,283.13,310.29,352.62,342.91,347.76,344.48,350.53,,,,,,,,,,,,,,,259.15,251.18,253.28,258.11,245.28,249.30,231.71,257.07,259.18,233.78,223.35,214.11,239.16,239.79,230.58,228.80,208.50,191.04,186.14,,226.06,,227.83,171.72,131.06,,,,,,,,,,,,,,,,,,,,,103.79,,,,,,,,,228.54,209.35,210.18,200.76,,,177.71,224.89,252.64,239.02
2017-06-13 22:35:45+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,488.87,,,,,,351.05,351.12,520.41,509.62,529.49,330.41,,,591.80,,,,613.97,618.19,611.77,,581.14,583.68,,305.20,,,312.77,,345.27,,,,323.09,297.54,,480.94,,,,,,,,,,,,,,,,,,,,,,
2017-07-07 22:32:56+00:00,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313.14,313.10,302.92,292.98,288.61,291.37,292.63,278.57,283.57,283.47,292.47,286.00,269.94,263.24,257.70,270.51,268.55,259.98,254.16,245.45,232.86,236.06,245.60,255.23,258.97,259.84,262.61,271.68,284.73,262.70,307.89,298.90,310.38,302.19,311.46,306.05,,273.30,298.88,296.02,294.21,288.34,290.88,296.69,286.27,285.13,283.50,291.13,287.09,300.86,296.05,268.86,298.59,278.56,281.78,268.26,249.50,267.58,245.10,236.79,240.82,236.59,246.42,239.44,263.89,266.47,261.78
2017-07-24 22:29:37+00:00,L7,280.74,72.31,,,,,,,95.30,121.64,126.41,73.39,,,,,,,,,,,,,,323.66,,,281.21,279.55,273.70,274.71,287.92,295.05,258.78,255.54,262.05,316.35,,,241.00,237.58,,,250.72,243.91,242.06,244.76,234.25,235.40,254.90,243.71,323.00,324.27,323.25,313.74,336.41,332.36,327.00,326.33,329.16,331.12,,,,,,,,,,,,158.81,166.68,,,,,,,354.92,193.11,,,278.28,276.92,270.97,274.71,276.67,294.45,299.49,300.42,298.01,289.76,282.89,276.57,278.07,280.18,277.45,282.37,264.55,333.09,336.16,,,300.61,188.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.90,100.72,52.10,,,,,,,,,,,,,,,,,,,189.23,,219.19,,,,187.07,244.30,245.76,239.57
2017-08-01 22:26:56+00:00,L8,317.31,322.16,317.30,322.18,328.70,332.44,335.55,336.75,342.80,354.52,360.21,396.21,413.98,393.49,383.28,380.15,377.83,374.30,371.78,367.82,362.97,356.68,355.03,357.86,353.27,354.64,,,,,293.19,288.52,279.21,,256.98,258.56,267.38,341.88,342.35,337.79,335.87,,,334.70,334.53,253.33,254.32,249.57,341.64,338.53,336.76,342.18,342.55,346.08,347.65,348.94,351.31,358.70,355.21,354.34,356.98,361.69,358.60,353.58,351.51,349.28,346.50,345.42,340.32,334.89,338.28,346.04,348.17,351.56,349.89,351.00,359.10,366.98,,378.59,389.01,401.06,409.47,392.39,375.93,369.77,,,,298.97,303.81,304.44,304.18,302.56,299.52,289.52,283.84,280.85,282.72,283.26,310.08,333.98,360.06,359.71,361.49,364.75,357.41,279.82,280.28,280.91,286.70,280.57,295.55,282.43,286.38,288.56,289.83,299.45,301.40,297.74,289.31,284.18,280.98,282.22,279.80,269.19,273.72,269.89,281.72,280.09,262.75,247.31,247.98,267.60,258.73,250.94,241.69,237.09,227.82,223.88,232.67,244.17,244.25,241.26,254.09,264.63,276.81,248.69,290.66,293.65,299.25,286.36,297.41,295.39,278.47,260.83,278.55,284.93,283.23,278.29,278.27,286.43,276.34,278.31,277.47,279.21,277.28,286.68,282.84,268.41,298.82,266.02,269.95,258.85,240.76,253.86,241.19,230.20,229.93,224.07,232.14,224.34,256.14,253.93,245.76
2017-08-08 22:33:10+00:00,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.04,316.16,310.84,313.76,310.97,301.20,286.60,,290.55,291.84,284.23,269.97,273.00,272.76,266.19,270.85,280.85,273.00,282.28,294.24,298.16,289.33,314.09,324.70,306.60,315.61,313.93,315.48,308.13,,378.82,310.76,301.80,300.82,295.67,300.80,300.00,299.07,292.13,295.41,306.96,302.24,309.66,305.72,283.74,305.44,280.63,287.10,279.94,262.16,271.63,245.48,255.06,248.92,240.52,254.59,239.42,269.62,282.49,275.75
2017-09-01 22:35:45+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290.75,308.14,308.90,289.81,305.69,303.81,296.10,301.55,302.06,288.45,,,,,,,262.75,,339.36,,326.25,,341.65,343.56,342.35,,352.16,345.88,306.78,299.13,294.51,303.52,306.99,286.46,308.27,308.87,294.88,288.64,297.09,290.63,287.29,299.99,289.56,284.52,307.28,303.78,303.79,305.01,285.54,307.60,280.15,283.72,278.68,259.96,271.31,257.77,251.68,247.09,246.37,252.31,250.80,274.18,272.37,361.01
2017-09-02 22:27:04+00:00,L8,315.08,319.52,320.67,327.46,326.85,330.57,336.41,335.04,326.79,149.62,141.06,85.64,,,,,,,,,,,,,,,,,347.48,345.20,338.42,344.71,345.46,336.76,335.47,335.10,343.20,341.94,341.44,338.40,337.15,338.40,334.40,336.87,338.65,345.61,346.38,341.24,341.60,342.93,342.24,339.77,339.57,344.43,345.53,348.19,347.08,351.64,348.97,350.33,352.74,347.81,349.95,352.16,343.25,340.92,338.07,337.73,338.15,338.89,338.23,338.43,343.24,349.27,349.19,347.94,347.19,355.96,355.86,370.25,378.23,389.97,381.12,388.03,374.92,369.72,360.44,351.17,323.98,313.88,313.51,308.86,311.13,304.18,302.93,300.79,289.17,296.84,295.58,302.08,313.01,335.42,345.36,359.51,361.69,362.83,361.67,346.05,335.11,346.59,341.67,328.15,317.85,332.02,331.15,,310.65,306.62,310.60,314.75,306.28,300.73,305.57,308.54,299.64,293.55,293.79,299.60,297.08,296.35,293.82,328.96,,284.68,271.68,264.37,261.23,261.00,258.81,260.42,259.35,260.80,261.06,282.39,314.77,320.72,,342.69,334.51,,309.24,297.57,309.10,314.69,300.05,317.71,304.51,,,,,,,,,,,,280.62,267.92,290.65,282.89,281.48,280.13,264.50,268.97,254.58,253.69,251.47,238.57,246.88,248.49,266.68,322.56,334.59
2017-09-18 22:27:06+00:00,L8,,,,,,,,,,,,,,408.80,392.62,382.29,373.59,373.24,371.07,365.04,358.35,359.45,354.96,352.47,353.99,357.10,352.56,356.33,352.20,351.32,344.20,341.78,338.40,337.77,338.61,336.41,339.25,334.78,337.38,337.46,338.19,337.39,336.73,338.80,337.49,331.41,337.79,333.51,339.60,336.26,336.68,334.98,336.56,336.75,338.81,342.67,334.82,337.10,342.56,350.84,355.75,351.85,349.93,345.49,344.01,339.89,339.74,340.09,334.65,334.58,336.42,340.30,340.13,342.49,346.78,341.11,344.53,351.29,354.91,370.65,373.40,381.35,377.46,362.47,369.02,361.76,357.08,348.42,344.14,327.13,320.56,311.44,312.68,312.01,306.11,305.98,307.96,294.45,310.21,293.66,308.76,302.91,351.54,357.83,362.03,364.95,363.16,362.46,348.40,347.78,347.13,352.90,350.17,333.13,328.11,333.09,325.29,315.09,311.27,321.07,310.41,305.65,310.22,312.23,302.55,301.83,304.41,308.04,302.97,299.78,298.03,325.65,340.31,327.39,317.91,334.26,330.67,334.74,337.30,328.94,331.19,330.09,322.18,331.92,343.23,343.01,340.19,346.45,338.73,344.03,312.57,298.73,311.94,305.77,304.48,320.77,307.58,302.81,298.06,294.64,299.63,292.84,294.84,290.42,295.60,299.11,308.23,309.48,306.92,294.92,317.32,284.46,284.08,281.75,273.27,281.04,260.46,260.86,257.53,252.86,263.54,251.47,264.70,326.74,335.71
2017-10-11 22:33:26+00:00,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,357.64,361.29,362.71,368.09,370.15,369.79,364.89,375.40,376.38,378.42,381.19,382.18,381.90,387.95,390.00,389.89,386.33,377.04,371.75,365.92,363.15,346.07,337.31,311.42,303.87,319.78,303.48,303.82,302.37,313.92,,319.22,322.17,319.32,313.31,337.63,329.13,297.11,344.38,361.42,361.77,362.55,362.39,362.66,361.52,359.63,359.57,356.47,355.66,363.09,433.49
2017-10-27 22:33:27+00:00,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,357.48,362.78,362.27,356.28,362.02,365.84,363.34,367.34,369.57,367.07,368.88,376.82,382.61,388.46,382.60,384.21,377.15,375.49,366.13,351.75,337.26,326.21,316.46,325.53,324.21,322.90,321.01,324.99,342.81,358.57,346.11,342.93,325.79,333.94,333.54,325.91,337.14,353.39,356.08,361.93,363.02,363.38,361.65,364.84,366.01,363.41,357.76,368.02,434.61
2017-11-13 22:29:34+00:00,L7,308.06,314.75,314.68,321.73,326.18,327.41,319.76,313.52,333.94,329.98,315.73,351.50,397.11,398.90,400.94,386.60,380.90,370.73,367.64,364.62,365.14,359.16,356.92,357.09,357.81,356.28,357.48,356.64,356.37,353.43,346.76,346.40,348.45,345.52,343.65,340.67,338.53,339.86,337.94,334.21,332.21,333.46,337.09,337.27,337.13,338.39,334.84,334.98,338.54,335.44,341.53,338.94,342.30,345.61,336.66,338.98,335.30,341.58,357.54,359.19,353.23,350.46,349.77,349.54,345.64,344.40,342.98,340.84,340.67,337.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-28 22:33:18+00:00,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,612.19,635.53,418.96,386.56,377.15,374.28,371.83,371.89,361.77,371.32,369.20,369.38,355.23,354.61,348.49,341.05,341.97,349.11,338.33,327.71,326.47,327.51,340.08,352.59,346.20,347.21,361.98,349.20,360.70,364.92,365.89,358.94,356.65,354.91,349.72,352.96,361.13,347.95,349.70,353.45,349.95,357.15,357.30,352.58,359.15,366.07,365.72,373.33,374.01,374.15,365.66,366.64,356.91,352.57,339.48,331.00,324.83,324.74,319.14,317.37,325.17,321.72,329.82,336.33,333.26,325.92,,,,,,,,,,,,,,,,,,
2017-11-29 22:29:28+00:00,L7,313.51,310.86,312.96,314.44,313.38,319.20,328.56,325.06,330.77,329.47,328.60,357.57,384.17,390.22,392.50,387.04,374.59,366.81,365.53,357.55,355.98,358.22,351.97,355.93,358.59,358.73,359.31,355.36,359.17,352.64,351.35,348.05,346.58,338.31,326.94,347.18,352.77,336.99,335.10,333.29,330.89,330.65,333.88,332.21,331.19,337.56,338.98,337.92,340.76,341.04,339.11,342.34,342.15,338.79,342.04,338.18,337.45,340.21,345.38,347.33,346.23,347.96,346.52,343.24,340.69,337.91,338.71,336.15,337.98,334.92,334.54,336.47,334.75,339.96,340.79,348.22,353.74,366.95,365.71,374.13,361.29,364.21,373.13,374.82,393.65,383.84,359.39,348.46,342.99,335.53,332.54,327.56,323.86,319.14,327.92,330.46,326.67,327.92,325.99,,,,,,,,,,,,,,,,,,,,,,,,,,,338.57,350.38,347.39,354.55,347.78,353.67,348.65,350.51,343.24,342.46,342.36,344.15,341.32,341.50,332.30,335.00,332.26,337.57,339.69,344.51,339.51,346.49,357.68,355.02,356.48,352.52,352.44,341.51,344.11,337.79,322.30,321.80,307.45,305.70,310.24,303.14,304.99,313.87,330.52,321.95,333.80,320.48,313.92,319.23,316.31,313.34,313.93,324.55,332.40,339.22,333.63,334.55,337.06,341.52,335.41,335.70,340.00,334.71,342.79,355.72
2017-12-15 22:29:19+00:00,L7,,,,,,,,,,,,,,378.65,385.72,373.09,365.08,356.07,361.17,354.80,353.49,347.68,345.09,346.90,346.74,347.03,349.56,350.82,352.18,344.49,340.33,342.44,337.89,336.30,331.85,338.10,332.86,332.46,327.94,329.29,324.88,326.76,326.55,326.49,328.08,330.79,327.61,328.25,327.38,330.40,325.17,326.29,331.57,326.82,323.25,320.75,317.26,333.38,354.79,340.49,338.71,337.00,331.84,331.08,330.47,326.66,327.66,322.04,322.91,322.20,325.85,321.72,323.48,326.88,329.45,332.65,343.73,349.34,356.84,355.76,372.76,369.77,375.47,357.78,356.89,348.18,347.81,335.96,328.59,329.04,317.77,315.51,309.10,320.44,310.66,316.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,327.68,326.92,,328.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303.80,315.96,317.15,326.17,323.08,318.92,321.87,325.84,322.12,330.85,323.99,333.13,333.30
2018-03-29 22:26:26+00:00,L8,314.37,315.57,321.21,324.77,328.42,337.07,335.20,337.46,331.24,329.67,317.97,309.24,384.54,389.02,384.06,378.99,370.48,368.58,365.36,365.86,363.39,361.01,357.09,359.70,358.47,358.20,354.79,355.36,351.79,348.52,347.75,348.19,344.01,341.01,338.73,339.96,338.03,333.52,332.11,332.70,333.06,334.46,334.40,332.80,332.04,329.52,331.90,334.30,336.38,333.76,333.63,332.01,333.44,336.64,338.18,335.82,335.35,338.47,341.95,342.50,345.36,343.73,341.21,337.45,336.22,334.41,334.98,331.41,328.54,328.15,332.61,331.16,333.12,334.95,337.31,344.12,348.10,352.36,356.29,362.26,362.88,369.55,371.13,353.71,358.23,351.39,347.32,338.87,331.63,310.35,308.77,308.99,308.14,310.05,307.16,303.02,298.96,293.79,305.13,297.45,310.34,280.05,322.12,349.61,355.65,351.75,351.66,357.08,349.18,348.90,351.84,346.98,334.47,324.19,322.83,323.69,311.99,311.06,309.86,311.07,306.48,298.74,301.91,308.42,300.32,296.00,304.37,303.40,301.65,300.35,296.50,323.79,335.46,321.85,312.83,325.47,326.37,332.12,332.86,324.41,323.58,311.45,318.57,325.03,332.43,325.08,324.17,339.82,334.22,335.24,314.69,301.84,313.28,306.97,307.86,322.86,310.43,305.11,301.25,295.44,299.20,295.39,297.33,292.51,296.18,295.83,300.72,309.27,296.82,268.64,304.30,283.14,284.67,284.15,271.06,278.28,260.87,261.15,262.18,254.02,258.70,254.33,268.94,323.17,335.28
2018-04-13 22:33:54+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,338.02,337.92,340.39,348.48,348.95,360.53,360.19,370.31,372.87,382.80,390.90,390.87,390.97,390.71,380.72,368.10,373.47,,350.60,334.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284.38,285.67,263.88,266.20,268.01,262.37,258.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-29 22:33:37+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214.22,250.15,256.81,261.02,265.84,345.60,349.36,358.10,357.84,367.50,368.07,370.89,355.03,359.81,347.14,339.99,,277.58,282.93,297.65,289.34,300.90,298.32,289.11,271.47,277.15,275.67,277.38,275.21,300.91,267.65,332.15,342.08,347.54,346.58,337.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238.86
2018-07-18 22:32:12+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,246.17,243.32,237.96,,256.58,246.48,237.73,244.44,226.96,227.04,,,,,,,,,,,,,,,,,,,,206.59,203.71,195.58,190.98,106.02,203.14,206.67,221.91,356.44,,,,369.22,273.12,250.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
