dates,nzd0518-0000,nzd0518-0001,nzd0518-0002,nzd0518-0003,nzd0518-0004,nzd0518-0005,nzd0518-0006,nzd0518-0007,nzd0518-0008,nzd0518-0009,nzd0518-0010,nzd0518-0011,nzd0518-0012,nzd0518-0013,nzd0518-0014,nzd0518-0015,nzd0518-0016,nzd0518-0017,nzd0518-0018,nzd0518-0019,nzd0518-0020,nzd0518-0021,nzd0518-0022,nzd0518-0023,nzd0518-0024,nzd0518-0025,nzd0518-0026,nzd0518-0027,nzd0518-0028,nzd0518-0029,nzd0518-0030,nzd0518-0031,nzd0518-0032,nzd0518-0033,nzd0518-0034,nzd0518-0035,nzd0518-0036,nzd0518-0037,nzd0518-0038,nzd0518-0039,nzd0518-0040,nzd0518-0041,nzd0518-0042,nzd0518-0043,nzd0518-0044,nzd0518-0045,nzd0518-0046,nzd0518-0047,nzd0518-0048,nzd0518-0049,nzd0518-0050,nzd0518-0051,nzd0518-0052,nzd0518-0053,nzd0518-0054,nzd0518-0055,nzd0518-0056,nzd0518-0057,nzd0518-0058,nzd0518-0059,nzd0518-0060,nzd0518-0061,nzd0518-0062,nzd0518-0063,nzd0518-0064,nzd0518-0065,nzd0518-0066,nzd0518-0067,nzd0518-0068,nzd0518-0069,nzd0518-0070,nzd0518-0071,nzd0518-0072,nzd0518-0073,nzd0518-0074,nzd0518-0075,nzd0518-0076,nzd0518-0077,nzd0518-0078,nzd0518-0079,nzd0518-0080,nzd0518-0081,nzd0518-0082,nzd0518-0083,nzd0518-0084,nzd0518-0085,nzd0518-0086,nzd0518-0087,nzd0518-0088,nzd0518-0089,nzd0518-0090,nzd0518-0091,nzd0518-0092,nzd0518-0093,nzd0518-0094,nzd0518-0095,nzd0518-0096,nzd0518-0097,nzd0518-0098,nzd0518-0099,nzd0518-0100,nzd0518-0101,nzd0518-0102,nzd0518-0103,nzd0518-0104,nzd0518-0105,nzd0518-0106,nzd0518-0107,nzd0518-0108,nzd0518-0109,nzd0518-0110,nzd0518-0111,nzd0518-0112,nzd0518-0113,nzd0518-0114,nzd0518-0115,nzd0518-0116,nzd0518-0117,nzd0518-0118,nzd0518-0119,nzd0518-0120,nzd0518-0121,nzd0518-0122,nzd0518-0123,nzd0518-0124,nzd0518-0125,nzd0518-0126,nzd0518-0127,nzd0518-0128,nzd0518-0129,nzd0518-0130,nzd0518-0131,nzd0518-0132,nzd0518-0133,nzd0518-0134,nzd0518-0135,nzd0518-0136,nzd0518-0137,nzd0518-0138,nzd0518-0139,nzd0518-0140,nzd0518-0141,nzd0518-0142,nzd0518-0143,nzd0518-0144,nzd0518-0145,nzd0518-0146,nzd0518-0147,nzd0518-0148,nzd0518-0149,nzd0518-0150,nzd0518-0151,nzd0518-0152,nzd0518-0153,nzd0518-0154,nzd0518-0155,nzd0518-0156,nzd0518-0157,nzd0518-0158,nzd0518-0159,nzd0518-0160,nzd0518-0161,nzd0518-0162,nzd0518-0163,nzd0518-0164,nzd0518-0165,nzd0518-0166,nzd0518-0167,nzd0518-0168,nzd0518-0169,nzd0518-0170,nzd0518-0171,nzd0518-0172,nzd0518-0173,nzd0518-0174,nzd0518-0175,nzd0518-0176,nzd0518-0177,nzd0518-0178,nzd0518-0179,nzd0518-0180,nzd0518-0181,nzd0518-0182,nzd0518-0183,nzd0518-0184,satname
2017-05-05 22:29:25+00:00,300.93,304.61,312.51,307.24,312.12,306.56,301.37,,,,367.58,391.76,394.74,391.96,394.27,379.91,381.00,369.51,361.66,359.07,353.30,345.03,349.34,340.22,352.64,343.70,,,333.74,324.10,299.42,291.37,276.95,,258.38,259.27,267.03,337.86,334.51,328.06,330.25,,,,,242.77,255.29,253.33,330.67,336.27,337.82,333.08,340.60,346.30,345.97,338.18,337.99,339.94,342.32,352.53,346.42,344.67,350.56,352.84,347.37,346.82,335.74,342.94,338.91,333.96,338.62,329.99,323.67,333.76,342.45,337.72,344.98,342.25,,350.46,,373.18,385.77,384.57,,372.99,,,286.02,295.86,309.09,306.16,304.55,299.65,296.43,293.50,278.69,283.25,289.99,287.79,298.26,354.15,359.08,355.00,364.99,361.88,357.84,285.51,,,286.88,,291.30,290.26,,,290.93,296.11,300.50,294.77,288.24,279.95,,272.81,275.40,,271.57,,278.60,282.06,261.94,254.85,238.51,,,,,229.28,224.04,,231.53,237.56,242.22,,,,269.93,,,292.13,294.81,291.11,291.23,293.38,,,,266.86,268.79,,272.31,277.30,274.02,272.23,269.31,275.12,,277.92,274.24,256.81,289.83,,261.14,249.08,227.37,,231.66,224.25,228.33,220.13,227.60,,,260.28,268.40,L7
2017-05-12 22:35:38+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279.32,280.74,267.91,260.33,249.59,,,,,246.78,235.40,,224.57,242.49,245.87,,,,272.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2017-05-21 22:29:28+00:00,302.15,312.23,308.11,306.35,308.14,304.35,300.89,,,,371.48,402.48,405.29,390.40,390.74,374.46,375.35,363.61,358.40,353.50,344.26,342.05,337.41,332.20,341.42,322.85,,273.79,,,283.80,287.89,268.96,,249.88,251.64,253.00,324.56,,,299.92,,,,,246.88,251.65,239.38,,,,,321.95,325.21,332.08,319.73,316.26,301.79,,351.76,353.04,338.43,341.78,341.71,340.82,334.87,330.98,327.95,314.46,,,,,,,,349.60,355.48,,,,380.85,384.62,389.28,,,,,285.20,286.93,300.86,300.73,295.16,299.67,289.47,282.66,280.57,276.66,275.48,276.45,299.42,329.29,366.87,357.16,360.43,351.19,360.89,,,,,,,,,,,,,,,266.27,,259.28,265.24,,256.01,,263.78,265.51,242.55,230.95,219.54,,,,,213.93,,,,230.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213.03,217.31,209.53,,,,,265.31,267.52,L7
2017-06-13 22:35:45+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,326.88,,,,,,,,,,,,,,300.38,,,310.12,,342.62,,,,319.43,294.89,,,,,,,,,,,,,,,,,,,,,,,,,L7
2017-07-07 22:32:56+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,321.47,321.43,310.81,302.36,299.32,299.26,302.00,285.39,292.39,,301.29,294.33,281.48,273.24,264.84,282.05,278.55,266.80,259.16,252.59,238.03,,249.35,260.59,267.79,,,284.18,290.73,,321.53,307.23,317.20,312.90,318.60,309.80,,,302.63,300.86,299.57,293.51,294.63,300.44,290.02,288.88,287.25,294.88,291.38,304.61,301.05,273.15,302.34,282.31,285.53,274.78,257.00,,249.94,246.16,252.36,249.09,257.96,251.94,280.56,283.14,299.28,L8
2017-07-24 22:29:37+00:00,281.44,,,,,,,,,,,,,,,,,,,,,,,,,325.81,,,,,275.85,276.58,289.32,,259.65,256.36,263.70,318.50,,,,,,,,245.38,243.62,246.41,,,,,325.55,327.07,326.05,315.49,338.06,333.53,329.33,329.13,332.27,332.87,,,,,,,,,,,,,,,,,,,,358.42,,,,,,,278.21,279.78,296.78,302.04,302.97,300.34,291.76,284.89,278.90,280.40,283.29,280.25,286.37,,336.59,339.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220.94,,,,189.40,247.41,248.87,246.57,L7
2017-08-01 22:26:56+00:00,318.36,323.21,318.35,323.23,330.53,333.49,336.60,337.80,345.80,358.72,363.71,401.46,418.65,397.69,388.53,383.15,382.50,378.50,375.98,372.49,366.79,360.88,358.26,361.36,356.50,357.87,,,,,296.42,291.32,281.31,,258.29,259.80,269.85,345.11,344.98,339.70,337.55,,,336.91,336.53,255.54,256.65,252.04,344.87,341.33,339.99,345.68,346.37,350.28,351.85,351.56,353.78,360.45,358.71,358.54,361.65,364.31,362.42,358.25,356.18,353.48,351.17,350.67,345.57,339.56,342.48,350.71,351.67,354.79,354.56,357.00,363.77,372.98,,383.84,393.68,406.31,414.72,397.64,380.60,375.02,,,,303.64,307.31,308.26,308.00,306.06,302.52,292.52,287.34,284.35,287.39,287.46,316.08,340.98,365.31,364.96,366.16,367.22,361.23,285.07,,,290.52,,298.55,285.43,289.18,,292.63,301.92,303.73,300.07,291.52,286.81,283.98,284.43,282.43,271.10,276.19,,284.19,282.42,265.98,250.11,249.98,270.83,261.53,252.85,243.09,239.09,229.27,,233.72,245.67,246.72,,,268.13,278.49,,294.48,295.98,301.16,289.36,299.41,296.44,280.09,,279.60,286.28,284.73,279.74,279.32,287.48,277.39,279.36,278.52,280.26,278.48,287.73,284.24,269.61,299.87,267.07,271.00,260.68,242.86,255.96,242.54,232.82,233.16,227.57,235.37,227.84,260.81,258.60,256.26,L8
2017-08-08 22:33:10+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303.68,319.57,314.98,317.17,314.19,305.66,290.47,,295.01,295.71,286.87,271.90,275.76,274.76,,272.30,282.92,276.41,,,302.99,291.65,,329.97,309.82,318.25,318.07,318.24,309.58,,380.27,312.21,303.67,302.89,297.67,302.25,301.45,300.52,293.58,296.86,308.41,303.90,311.11,307.65,285.40,306.89,282.08,288.55,282.46,265.06,274.53,247.35,258.69,253.38,245.35,259.05,244.25,276.06,288.93,290.25,L8
2017-09-01 22:35:45+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,297.12,315.43,314.27,296.19,310.33,309.81,303.39,307.55,307.73,296.30,,,,,,,267.61,,345.74,,,,347.32,352.06,350.85,,361.43,355.15,312.45,303.77,301.80,308.38,309.54,290.38,310.82,311.42,298.17,292.28,300.61,293.18,289.84,302.54,292.11,287.07,309.83,306.69,306.34,308.41,288.45,310.15,282.70,286.27,283.11,265.06,276.41,261.06,258.06,254.94,254.87,260.16,259.30,285.51,283.70,386.51,L7
2017-09-02 22:27:04+00:00,318.83,323.27,324.42,331.21,333.37,334.32,340.16,338.79,337.50,,,,,,,,,,,,,,,,,,,,354.98,352.70,349.96,354.71,352.96,342.53,340.16,339.51,352.02,353.48,350.81,345.22,343.15,343.96,338.15,344.76,345.79,353.50,354.71,350.06,353.14,352.93,353.78,352.27,353.21,359.43,360.53,357.56,355.90,357.89,361.47,365.33,369.41,357.19,363.59,368.83,359.92,355.92,354.74,356.48,356.90,355.56,353.23,355.10,355.74,360.81,365.86,369.37,363.86,377.39,374.61,389.00,394.90,408.72,399.87,406.78,391.59,388.47,381.87,372.60,342.73,330.55,326.01,322.50,324.77,316.68,313.64,311.50,301.67,309.34,312.25,317.08,334.44,360.42,364.11,378.26,378.36,371.65,375.31,364.80,350.11,361.59,355.31,338.86,328.56,342.73,341.15,,320.65,315.44,318.93,323.08,314.17,310.11,316.28,316.43,309.01,300.37,302.61,310.31,305.90,304.68,305.36,338.96,,296.22,281.68,271.19,266.23,268.14,263.98,,263.10,266.16,269.88,,327.27,333.22,,356.33,348.15,,316.06,308.28,316.24,318.44,305.82,321.46,308.26,,,,,,,,,,,,285.62,272.21,294.40,286.64,285.23,286.65,272.00,276.47,259.42,263.06,263.01,251.07,258.42,260.99,283.35,339.23,372.09,L8
2017-09-18 22:27:06+00:00,,,,,,,,,,,,,,430.40,419.62,397.72,397.59,394.84,392.67,389.04,377.99,381.05,371.58,370.47,370.61,373.72,367.99,365.72,363.00,362.12,360.82,356.18,349.20,346.08,345.36,342.76,351.96,351.40,350.88,347.28,346.83,345.39,342.13,350.17,347.78,342.78,349.79,346.22,356.22,350.66,353.30,352.98,356.20,358.35,360.41,356.17,347.53,346.10,360.56,372.44,379.75,365.35,369.57,369.49,368.01,361.49,363.74,367.09,361.65,358.58,358.02,364.30,358.13,359.11,370.78,371.97,368.53,382.15,381.91,397.65,397.40,408.35,404.46,389.47,393.02,388.76,387.94,379.28,371.14,351.13,338.56,331.08,332.32,330.01,321.54,321.41,325.96,312.45,334.21,315.26,339.62,338.91,378.54,384.83,386.03,377.66,382.80,389.46,370.00,369.38,366.77,368.33,365.60,348.56,342.51,349.71,339.69,327.80,323.27,333.07,321.78,319.15,325.65,323.60,316.05,311.65,317.12,323.47,315.68,311.78,314.65,340.05,350.60,344.01,332.31,344.08,337.87,345.03,344.75,342.44,336.59,337.80,334.89,343.92,361.23,361.01,348.83,366.09,358.37,356.03,322.39,314.16,322.23,311.17,312.79,326.17,312.98,309.78,305.77,302.09,305.03,298.24,300.24,295.82,301.00,304.51,314.40,314.88,314.12,301.09,322.72,289.86,289.48,291.14,284.07,291.84,267.43,274.36,274.15,270.86,280.16,269.47,288.70,350.74,389.71,L8
2017-10-11 22:33:26+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346.84,353.93,357.31,360.38,364.56,359.67,360.84,369.61,366.85,369.42,367.69,368.68,375.42,373.22,375.27,380.89,378.97,365.47,364.04,361.87,356.92,342.02,333.26,306.19,298.08,314.19,299.43,299.77,298.32,309.87,,315.17,317.54,315.27,307.91,333.00,325.08,293.06,340.33,354.38,353.67,354.45,357.16,352.54,349.06,346.13,347.11,342.97,337.66,345.09,392.99,L8
2017-10-27 22:33:27+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.21,359.54,359.93,352.03,360.32,363.41,359.34,363.56,363.90,361.40,366.16,370.64,376.43,384.68,379.51,379.35,373.91,373.79,363.51,350.05,335.56,324.02,314.03,323.19,322.51,321.20,319.31,323.29,341.11,356.87,344.17,341.23,323.52,332.00,331.84,324.21,335.44,350.43,352.68,358.53,360.83,359.13,356.42,359.17,360.78,357.74,350.20,360.46,417.61,L8
2017-11-13 22:29:34+00:00,311.06,317.75,317.68,324.73,331.40,330.41,322.76,316.52,342.51,341.98,325.73,366.50,410.44,410.90,415.94,395.17,394.23,382.73,379.64,377.95,376.05,371.16,366.15,367.09,367.04,365.51,366.05,361.86,362.37,359.43,355.99,354.40,354.45,350.14,347.40,344.20,345.59,349.09,345.44,339.66,337.01,337.90,340.09,343.59,342.84,344.71,341.51,342.04,347.77,343.44,350.76,348.94,353.21,357.61,348.66,346.48,342.36,346.58,367.54,371.19,366.56,357.96,360.68,362.87,358.97,356.40,356.31,355.84,355.67,351.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2017-11-28 22:33:18+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,423.46,390.56,379.27,377.55,376.33,375.49,365.37,374.59,371.77,371.95,357.80,357.01,351.26,343.45,344.09,351.11,340.33,329.60,328.72,330.08,341.97,354.84,347.84,349.33,364.55,351.32,,,368.29,360.65,359.42,357.31,351.36,354.16,362.84,349.19,351.95,354.35,351.24,359.27,359.30,355.58,362.15,367.51,368.99,376.60,376.01,375.79,368.23,368.35,357.81,353.95,340.38,331.90,325.99,326.03,320.38,318.27,326.07,322.62,330.72,337.23,334.16,326.95,,,,,,,,,,,,,,,,,,,L8
2017-11-29 22:29:28+00:00,316.31,313.66,315.76,317.24,318.25,322.00,331.36,327.86,338.77,340.67,337.93,371.57,396.61,401.42,406.50,395.04,387.03,378.01,376.73,369.99,366.16,369.42,360.59,365.26,367.21,367.35,367.31,360.23,364.77,358.24,359.97,355.52,352.18,342.62,330.44,350.47,359.36,345.61,342.10,338.38,335.37,334.80,336.68,338.10,336.52,343.45,345.20,344.51,349.38,348.51,347.73,351.67,352.33,349.99,353.24,345.18,344.04,344.88,354.71,358.53,358.67,354.96,356.70,355.68,353.13,349.11,351.15,350.15,351.98,347.36,345.74,348.91,344.08,348.58,353.23,364.22,366.18,382.95,379.71,388.13,373.73,378.21,387.13,388.82,406.09,397.84,375.39,364.46,356.99,347.97,341.87,337.74,334.04,328.47,335.92,338.46,336.00,337.25,338.43,,,,,,,,,,,,,,,,,,,,,,,,,,,343.66,356.97,355.39,361.14,,,356.12,355.84,351.86,349.93,347.45,347.88,346.65,345.36,339.30,337.80,336.26,344.16,345.91,353.84,348.84,350.97,367.86,365.20,362.70,357.61,360.44,346.84,346.91,342.10,325.10,324.60,311.06,309.70,314.10,305.94,307.79,316.67,333.32,324.75,336.60,323.68,316.72,322.96,319.51,316.14,316.73,327.35,337.27,344.82,339.23,338.16,344.06,350.14,344.74,344.32,349.33,347.15,355.23,383.72,L7
2017-12-15 22:29:19+00:00,,,,,,,,,,,,,,395.25,406.47,384.95,383.52,372.67,377.77,373.24,368.58,364.28,357.86,360.73,359.51,359.80,361.42,358.04,360.48,352.79,353.10,353.51,346.19,342.68,337.04,342.98,342.62,345.23,338.31,336.84,331.52,332.91,330.70,335.23,335.98,339.53,336.83,338.01,340.15,341.47,337.94,340.12,346.66,343.42,339.85,331.12,327.02,340.30,368.62,357.09,357.15,347.38,346.93,349.52,348.91,343.26,346.10,342.79,343.66,340.64,342.45,340.16,337.31,339.65,347.89,356.36,362.17,373.05,377.59,376.51,391.20,390.52,396.22,378.53,375.33,368.93,371.52,359.67,349.34,347.48,331.60,330.60,324.19,334.27,322.52,328.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,333.21,334.82,,338.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307.95,323.18,325.45,334.47,328.43,329.30,334.64,339.67,334.89,344.68,342.43,351.57,374.80,L7
2018-03-29 22:26:26+00:00,319.82,321.02,326.66,330.22,337.90,342.52,340.65,342.91,346.81,351.47,336.14,336.49,408.76,410.82,411.31,394.56,394.70,390.38,387.16,390.08,383.21,382.81,373.86,377.87,375.24,374.97,370.36,364.84,362.69,359.42,364.52,362.72,354.91,349.39,345.54,346.37,350.85,350.29,345.74,342.61,341.78,342.53,339.85,344.27,342.42,340.99,344.01,347.12,353.15,348.29,350.40,350.18,353.26,358.44,359.98,349.44,348.17,347.55,360.12,364.30,369.58,357.36,361.03,361.67,360.44,356.21,359.20,358.66,355.79,352.37,354.41,355.38,351.29,351.72,361.53,375.26,372.32,383.50,383.54,389.51,387.10,396.80,398.38,380.96,382.45,378.64,378.46,370.01,358.88,334.57,326.94,328.81,327.96,328.22,322.73,318.59,317.13,311.96,329.35,319.25,341.48,316.38,349.37,376.86,379.87,364.57,371.48,384.33,370.98,370.70,371.66,362.55,350.04,339.76,337.36,340.46,326.52,323.88,321.97,323.18,317.95,312.37,317.48,319.89,,305.91,317.19,318.97,,312.46,313.27,338.32,345.84,338.62,327.36,335.38,333.64,342.50,340.38,338.04,329.03,319.24,331.39,337.14,350.60,343.25,332.89,359.64,354.04,347.35,324.60,,323.66,312.42,316.24,328.31,315.88,312.14,309.04,302.96,304.65,300.84,302.78,297.96,301.63,301.28,306.95,314.72,304.09,274.87,309.75,288.59,290.12,293.63,,289.18,,,278.95,,275.47,,,347.39,389.78,L8
2018-04-13 22:33:54+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,356.42,358.36,355.72,362.63,369.39,386.82,380.63,396.60,395.87,405.80,411.34,413.87,413.97,413.71,401.16,391.10,399.76,,373.60,354.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,297.94,,,,,270.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2018-04-29 22:33:37+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,361.38,369.65,375.85,375.59,383.28,385.82,388.64,,375.59,364.89,360.28,,,,309.48,302.25,313.81,310.15,299.25,281.61,288.98,287.50,293.16,289.41,321.20,291.32,349.90,359.83,363.32,354.93,350.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2018-07-18 22:32:12+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330.44,,,,346.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2018-08-03 22:31:55+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.74,313.78,311.34,318.38,337.64,323.32,325.96,324.43,333.78,329.94,330.89,318.36,328.59,322.48,319.74,316.98,,,,,,,,,,,,,,,,,,,,,,,,276.12,278.55,276.85,274.91,266.75,,,,,,,,,,,,,,,,,,,,,,,,281.62,273.87,267.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,273.13,272.18,,,,257.72,253.49,246.36,252.03,266.27,260.03,257.27,,,,,284.58,263.72,,,262.85,,,244.34,,,218.25,,,,,,384.73,L7
2018-08-28 22:25:15+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,367.22,364.79,357.06,350.14,345.65,348.08,348.37,348.23,338.85,337.59,334.79,335.76,332.66,334.98,331.13,336.01,334.58,335.30,335.57,330.99,332.66,334.96,336.28,335.76,333.42,336.24,338.33,331.00,338.31,329.53,334.56,337.84,346.78,340.54,343.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302.88,291.03,,306.40,,,,,,,,,,,,,,,,301.18,,,308.57,337.83,325.93,,,347.16,357.43,,298.91,,305.56,302.16,288.51,297.11,297.50,290.77,288.82,284.03,289.26,287.09,290.76,287.04,305.72,283.00,293.42,326.59,300.08,276.96,308.63,,256.70,275.16,275.53,242.94,,262.40,,,,,,,,L7
2018-09-12 22:32:45+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,333.22,324.21,319.85,319.07,310.05,302.70,295.51,296.40,303.32,293.46,290.75,297.51,,,293.10,,355.56,347.34,321.84,311.78,347.04,352.89,352.55,336.34,335.60,351.22,359.17,351.57,352.22,349.47,352.70,363.63,362.41,369.13,370.15,355.07,359.91,,300.95,294.39,310.22,304.57,294.52,291.96,287.71,295.18,288.08,291.41,285.45,289.92,294.57,299.54,304.66,299.49,283.32,311.11,277.04,278.86,272.55,259.39,266.46,,246.22,243.00,,246.19,,322.28,357.12,389.05,L8
2018-09-13 22:24:55+00:00,324.55,323.18,328.81,336.05,332.85,338.41,338.43,342.03,330.91,319.61,320.17,359.26,356.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,375.40,375.01,382.37,376.34,364.96,357.77,352.84,353.27,357.34,364.27,353.15,,,343.28,,,,327.78,332.32,319.49,357.81,366.32,370.43,368.35,358.73,350.23,351.00,342.75,345.06,341.13,347.25,342.06,337.70,332.14,297.23,297.86,301.55,295.56,293.07,276.62,288.71,291.91,277.69,286.10,289.54,,,282.69,279.05,363.44,,365.36,,372.30,374.43,372.39,,353.44,,,,363.75,367.75,365.97,,368.91,376.27,382.13,,,,297.91,297.98,315.00,295.75,286.14,281.56,279.84,285.98,281.82,281.13,277.17,285.21,285.16,290.74,300.45,287.24,279.34,310.01,269.84,271.74,265.25,253.20,258.53,,235.07,231.15,,,,315.80,396.33,406.23,L7
2018-09-21 22:26:37+00:00,318.16,319.70,320.80,329.32,335.79,339.78,338.56,334.34,337.13,,,,327.34,396.92,406.62,398.66,401.12,391.11,390.00,393.72,386.34,386.50,378.25,382.87,375.41,367.77,364.72,364.07,363.34,358.85,357.28,359.01,353.48,344.91,340.42,344.52,344.86,345.62,345.63,336.60,338.19,332.39,330.72,332.28,329.78,333.30,338.94,340.14,340.47,338.71,337.90,338.42,342.02,342.83,341.92,339.69,337.92,340.58,349.97,355.19,357.90,352.62,352.96,349.26,347.71,339.46,343.53,346.49,354.91,349.34,350.10,356.60,350.54,355.38,357.01,373.05,365.80,369.40,367.35,371.95,373.58,377.10,377.49,366.62,370.74,373.11,356.21,349.71,344.66,337.32,327.68,324.28,325.38,319.24,310.24,306.42,,,,,,,,,,,,,,,,,,,,,,320.14,321.21,323.73,316.74,311.39,320.47,316.11,307.27,299.28,299.43,309.71,,298.91,305.74,342.36,,336.98,322.23,331.90,331.08,335.10,329.72,328.02,332.41,320.74,330.30,346.53,345.31,347.94,347.70,356.61,351.89,341.99,321.49,,326.75,311.17,300.73,322.83,311.43,303.17,298.51,297.50,303.46,297.20,298.18,288.48,295.50,299.50,303.84,311.66,309.97,293.16,316.12,286.44,285.42,286.44,273.39,279.95,,263.88,264.94,,264.65,,280.63,340.83,373.45,L8
2018-12-01 22:33:03+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346.51,340.04,334.97,334.23,335.93,325.50,318.17,325.59,336.69,349.81,349.92,351.17,358.26,355.92,345.81,354.15,353.45,353.77,348.01,352.00,346.00,347.37,350.82,343.11,336.32,340.64,345.77,339.12,349.71,351.83,353.07,351.70,361.69,367.83,363.85,364.84,357.84,350.03,346.84,337.32,334.69,328.71,321.35,319.06,316.90,312.82,314.14,319.00,325.22,329.39,333.66,332.98,331.66,323.87,322.20,324.86,319.28,323.03,336.57,342.76,339.25,342.53,,,337.41,,341.78,339.71,346.43,372.53,L8
