dates,nzd0452-0000,nzd0452-0001,nzd0452-0002,nzd0452-0003,nzd0452-0004,nzd0452-0005,nzd0452-0006,nzd0452-0007,nzd0452-0008,nzd0452-0009,nzd0452-0010,nzd0452-0011,nzd0452-0012,nzd0452-0013,nzd0452-0014,nzd0452-0015,nzd0452-0016,nzd0452-0017,nzd0452-0018,nzd0452-0019,nzd0452-0020,nzd0452-0021,nzd0452-0022,nzd0452-0023,nzd0452-0024,nzd0452-0025,nzd0452-0026,nzd0452-0027,nzd0452-0028,nzd0452-0029,nzd0452-0030,nzd0452-0031,nzd0452-0032,nzd0452-0033,nzd0452-0034,nzd0452-0035,nzd0452-0036,nzd0452-0037,nzd0452-0038,nzd0452-0039,nzd0452-0040,nzd0452-0041,nzd0452-0042,nzd0452-0043,nzd0452-0044,nzd0452-0045,nzd0452-0046,nzd0452-0047,nzd0452-0048,nzd0452-0049,nzd0452-0050,nzd0452-0051,nzd0452-0052,nzd0452-0053,nzd0452-0054,nzd0452-0055,nzd0452-0056,nzd0452-0057,nzd0452-0058,nzd0452-0059,nzd0452-0060,nzd0452-0061,nzd0452-0062,nzd0452-0063,nzd0452-0064,nzd0452-0065,nzd0452-0066,nzd0452-0067,nzd0452-0068,nzd0452-0069,nzd0452-0070,nzd0452-0071,nzd0452-0072,nzd0452-0073,nzd0452-0074,nzd0452-0075,nzd0452-0076,nzd0452-0077,nzd0452-0078,nzd0452-0079,nzd0452-0080,nzd0452-0081,nzd0452-0082,nzd0452-0083,nzd0452-0084,nzd0452-0085,nzd0452-0086,nzd0452-0087,nzd0452-0088,nzd0452-0089,nzd0452-0090,nzd0452-0091,nzd0452-0092,nzd0452-0093,nzd0452-0094,nzd0452-0095,nzd0452-0096,nzd0452-0097,nzd0452-0098,nzd0452-0099,nzd0452-0100,nzd0452-0101,nzd0452-0102,nzd0452-0103,nzd0452-0104,nzd0452-0105,nzd0452-0106,nzd0452-0107,nzd0452-0108,nzd0452-0109,nzd0452-0110,nzd0452-0111,nzd0452-0112,nzd0452-0113,nzd0452-0114,nzd0452-0115,nzd0452-0116,nzd0452-0117,nzd0452-0118,nzd0452-0119,nzd0452-0120,nzd0452-0121,nzd0452-0122,nzd0452-0123,nzd0452-0124,nzd0452-0125,nzd0452-0126,nzd0452-0127,nzd0452-0128,nzd0452-0129,nzd0452-0130,nzd0452-0131,nzd0452-0132,nzd0452-0133,nzd0452-0134,nzd0452-0135,nzd0452-0136,nzd0452-0137,nzd0452-0138,nzd0452-0139,nzd0452-0140,nzd0452-0141,nzd0452-0142,nzd0452-0143,nzd0452-0144,nzd0452-0145,nzd0452-0146,nzd0452-0147,nzd0452-0148,nzd0452-0149,nzd0452-0150,nzd0452-0151,nzd0452-0152,nzd0452-0153,satname
2015-07-03 22:26:14+00:00,356.67,384.57,402.38,421.13,433.35,450.95,460.58,466.18,451.59,431.28,417.80,402.73,395.84,388.73,388.40,386.33,383.98,379.05,366.75,354.72,347.54,338.90,335.06,330.07,326.54,326.56,322.96,326.22,323.11,328.93,333.65,337.54,343.32,348.81,351.31,356.07,357.22,361.84,363.98,366.16,366.26,364.93,364.80,361.45,360.72,356.56,353.45,347.64,343.68,339.97,332.24,330.41,327.95,320.51,316.22,312.54,306.63,304.64,302.21,300.27,306.63,308.61,312.55,314.76,315.66,320.32,327.48,326.92,334.03,337.40,338.87,343.37,347.97,349.62,353.12,356.28,354.93,355.89,349.40,348.56,346.78,343.11,340.88,342.50,339.21,340.27,340.48,341.72,347.35,350.55,356.29,358.45,355.89,355.53,352.93,352.71,350.13,348.95,347.45,349.50,345.50,342.28,344.82,341.01,340.99,342.37,342.81,343.01,348.74,351.57,355.30,355.01,359.79,364.34,363.18,362.33,363.62,364.18,366.97,371.11,375.64,377.78,375.89,371.71,369.04,368.21,376.03,372.90,361.12,426.33,440.38,443.58,416.15,382.83,340.03,319.70,313.34,310.26,308.18,310.82,317.67,319.59,325.49,333.00,337.29,339.31,344.41,346.94,349.30,350.29,350.91,353.84,359.29,365.15,L7
2015-07-11 22:26:05+00:00,355.28,383.33,402.06,420.60,432.98,451.51,462.06,468.62,453.07,434.18,420.64,406.07,398.93,391.85,391.49,390.11,387.36,382.59,370.64,359.01,350.99,342.07,337.68,332.06,328.26,327.41,324.33,327.60,324.50,329.73,334.29,338.42,344.22,349.73,352.44,357.20,358.82,363.02,365.55,366.81,366.95,365.92,365.99,363.01,362.44,357.86,355.11,349.70,345.05,341.04,334.32,331.42,329.43,323.06,317.81,314.26,308.41,306.51,303.07,301.56,308.27,309.96,313.60,315.93,316.86,321.53,328.72,328.42,335.03,338.85,340.76,345.52,349.20,351.30,354.48,357.19,356.74,357.08,350.95,350.42,347.81,344.41,342.69,343.45,340.89,342.14,342.60,342.73,348.25,351.54,357.54,359.84,357.45,356.99,354.80,354.60,352.26,350.43,348.67,350.74,346.29,343.41,345.80,342.93,342.69,343.96,344.38,345.21,350.55,353.84,358.25,357.06,359.79,364.34,363.18,362.33,363.62,364.18,366.97,371.11,375.64,377.78,375.89,374.55,373.75,373.53,383.53,384.45,361.12,430.61,440.89,439.97,419.46,390.23,344.29,320.37,315.20,311.10,308.63,310.63,316.63,319.32,325.45,334.02,338.95,341.18,346.35,348.43,350.90,352.19,352.88,355.70,360.82,367.19,L8
2015-07-12 22:20:07+00:00,355.28,383.33,402.06,420.60,432.98,451.51,462.06,468.62,453.07,434.18,420.64,406.07,398.93,391.85,391.49,390.11,387.36,382.59,370.64,359.01,350.99,342.07,337.68,332.06,328.26,327.41,324.33,327.60,324.50,329.73,334.29,338.42,344.22,349.73,352.44,357.20,358.82,363.02,365.55,366.81,366.95,365.92,365.99,363.01,362.44,357.86,355.11,349.70,345.05,341.04,334.32,331.42,329.43,323.06,317.81,314.26,308.41,306.51,303.07,301.56,308.27,309.96,313.60,315.93,316.86,321.53,328.72,328.42,335.03,338.85,340.76,345.52,349.20,351.30,354.48,357.19,356.74,357.08,350.95,350.42,347.81,344.41,342.69,343.45,340.89,342.14,342.60,342.73,348.25,351.54,357.54,359.84,357.45,356.99,354.80,354.60,352.26,350.43,348.67,350.74,346.29,343.41,345.80,342.93,342.69,343.96,344.38,345.21,350.55,353.84,358.25,357.06,359.79,364.34,363.18,362.33,363.62,364.18,366.97,371.11,375.64,377.78,375.89,374.55,373.75,373.53,383.53,384.45,361.12,430.61,440.89,439.97,419.46,394.73,347.15,321.18,316.54,311.41,308.20,309.08,314.20,317.16,325.15,332.93,338.95,341.18,346.35,348.43,350.90,352.19,352.88,355.70,360.82,367.19,L7
2015-07-19 22:25:55+00:00,352.99,381.51,400.14,419.28,433.36,451.03,462.57,470.71,455.12,437.19,423.61,408.76,402.47,394.82,394.54,393.13,390.98,386.16,374.82,362.85,350.99,342.07,337.68,333.74,329.98,328.25,325.44,328.50,325.87,331.01,335.24,339.50,345.04,349.94,353.37,358.16,359.35,363.36,366.12,367.04,367.54,366.60,366.80,363.69,364.22,359.00,356.20,351.97,345.05,341.04,334.32,332.98,330.47,324.80,319.83,315.74,309.69,307.89,303.88,303.40,309.64,310.63,314.52,317.16,317.58,322.19,329.41,329.73,335.58,339.85,340.98,346.39,349.73,352.46,354.62,357.83,357.16,357.36,351.87,350.42,347.81,344.41,342.69,343.87,341.25,342.78,343.35,343.67,348.62,352.08,358.50,361.07,358.40,357.74,355.40,355.41,353.11,350.43,349.70,351.10,346.38,343.41,346.93,344.45,343.70,343.96,344.38,345.21,350.55,353.84,358.25,355.80,360.45,365.35,363.18,362.33,363.62,364.18,366.97,371.11,375.64,377.78,375.89,374.55,373.75,373.53,383.53,384.45,361.12,430.61,440.89,439.97,419.46,394.73,347.15,321.18,316.54,311.41,308.20,309.08,314.20,317.16,325.15,332.93,338.95,341.18,346.35,348.43,350.90,352.19,352.88,355.70,360.82,367.19,L7
2015-07-28 22:20:08+00:00,351.56,381.51,401.20,419.52,435.16,453.23,464.92,473.34,457.15,440.33,426.69,412.02,406.46,397.96,397.97,396.30,394.28,389.38,377.73,365.53,353.16,343.74,339.15,334.70,330.60,328.25,325.44,328.50,326.67,331.66,335.67,339.86,345.57,350.55,353.85,358.72,359.79,363.85,366.91,367.89,368.31,367.28,367.09,363.85,365.01,359.59,356.34,352.97,345.84,341.88,335.09,333.26,330.47,324.80,319.83,315.74,310.63,309.25,304.64,304.03,310.78,311.26,315.58,318.41,318.47,323.21,331.08,330.55,336.73,341.12,342.28,347.70,351.00,353.58,355.83,359.02,358.29,358.23,352.64,351.63,348.76,345.33,343.93,343.87,341.25,342.78,343.35,344.75,349.69,352.58,359.40,361.96,359.07,358.58,356.40,356.61,354.29,352.06,350.97,352.59,347.47,344.23,347.90,345.56,345.18,345.51,345.28,346.27,352.19,353.84,358.25,357.07,361.84,367.81,364.17,363.18,365.13,364.82,367.99,372.73,378.21,380.67,377.42,376.19,375.98,376.59,383.53,384.45,356.69,432.15,440.89,439.97,419.46,394.73,347.15,322.50,318.11,311.63,308.60,309.31,310.67,313.63,321.86,329.82,338.93,342.81,347.90,349.76,352.57,353.97,354.62,356.83,361.79,367.63,L7
2015-08-20 22:26:25+00:00,340.67,370.80,394.40,416.12,435.54,447.80,463.01,474.57,458.47,443.92,429.75,416.29,410.50,402.35,401.36,400.37,398.62,394.11,382.00,370.65,356.79,346.33,339.79,334.97,331.12,327.98,326.05,328.40,326.78,332.09,335.62,339.93,344.77,349.97,353.60,357.32,359.10,363.64,365.70,367.11,367.60,366.68,366.62,364.18,365.11,359.02,356.28,353.06,344.92,341.72,334.25,332.61,329.74,325.28,321.71,317.22,311.87,310.87,305.81,304.59,310.59,311.04,315.15,317.71,317.97,323.29,330.49,331.51,338.00,342.13,343.36,348.60,351.56,354.32,355.77,358.65,358.46,358.07,352.93,352.98,349.10,345.82,344.39,344.00,342.14,344.67,344.27,345.95,350.76,353.64,361.44,363.57,359.86,359.32,357.33,357.98,355.02,353.53,351.47,351.87,346.95,344.29,346.52,346.21,345.44,345.14,344.96,345.29,350.74,354.40,358.86,357.75,362.41,368.01,365.42,363.45,365.54,365.17,368.76,372.59,377.10,375.79,375.61,377.69,380.87,382.06,385.71,387.26,357.47,430.38,439.26,439.26,420.53,402.20,350.84,323.63,319.52,311.83,305.62,306.59,307.34,310.59,318.56,327.69,337.44,341.75,346.97,349.73,352.99,354.24,355.13,356.45,361.57,366.89,L7
2015-09-05 22:26:26+00:00,334.81,364.04,388.53,410.87,435.54,444.44,460.80,472.16,457.54,443.60,429.86,417.08,410.93,403.08,401.87,401.83,400.40,395.75,383.73,372.55,358.43,347.53,340.50,334.57,330.52,327.26,325.44,327.44,326.45,331.22,334.81,339.29,343.73,349.00,352.96,356.14,359.10,363.64,365.70,365.63,366.39,365.74,365.49,363.15,363.78,357.85,355.42,351.79,344.07,340.86,333.85,331.70,328.89,324.53,320.52,315.67,311.25,309.24,304.46,303.73,308.93,310.16,313.21,315.78,317.12,323.29,330.49,331.51,338.00,340.38,341.59,347.19,349.84,352.65,354.00,356.82,356.48,356.64,351.68,351.73,347.89,344.35,343.06,342.86,340.86,342.81,342.81,344.66,349.42,352.24,359.45,361.45,358.03,357.56,355.80,357.98,355.02,353.53,349.29,350.11,345.47,342.89,345.13,344.99,344.08,344.17,344.03,344.70,349.04,351.91,356.82,356.49,361.47,365.54,363.80,362.27,363.95,364.59,367.64,372.59,373.46,373.54,375.62,377.46,381.29,382.06,385.71,387.26,357.47,430.38,439.26,439.26,420.53,402.20,350.84,323.63,319.52,311.83,305.62,304.72,305.29,309.24,318.56,327.69,337.44,338.50,344.75,348.38,351.70,353.30,353.94,355.46,361.30,366.65,L7
2015-09-21 22:26:31+00:00,327.09,358.14,387.59,410.20,438.01,442.15,459.86,472.21,459.31,446.81,433.75,420.93,414.36,406.83,406.42,407.10,405.77,400.23,387.83,377.03,362.11,351.27,342.62,335.94,330.61,326.81,324.96,326.54,327.12,331.86,335.17,339.84,344.01,348.84,352.89,356.14,359.09,363.53,366.71,366.16,367.19,366.58,366.09,362.50,363.35,357.82,355.83,352.22,344.20,342.25,334.91,332.22,329.01,324.28,320.04,315.10,311.64,310.05,304.74,304.04,309.20,309.98,312.58,315.18,316.48,322.33,329.81,331.02,338.83,341.90,343.58,348.58,349.51,352.46,353.61,355.71,355.95,356.32,352.67,352.80,348.78,344.72,342.88,341.36,339.56,341.41,342.55,344.91,349.11,352.77,359.62,361.11,358.02,357.94,356.33,359.79,356.02,356.90,351.51,351.73,345.14,342.72,344.88,344.48,344.15,344.20,343.56,345.02,349.04,350.69,355.71,357.09,362.71,366.38,363.89,362.40,364.78,365.20,367.80,372.13,374.81,375.22,376.80,378.24,382.61,384.09,390.11,392.32,365.94,426.88,434.94,435.61,416.12,404.47,360.18,337.36,327.35,311.93,304.79,303.27,302.89,306.51,315.71,325.97,338.13,338.46,344.97,347.44,351.32,353.35,354.30,355.39,361.02,367.12,L7
2015-10-16 22:20:37+00:00,318.48,352.59,383.76,408.94,442.16,441.14,462.62,477.10,465.27,454.60,442.33,431.97,425.60,417.47,418.45,419.87,419.28,413.07,401.27,390.10,373.75,360.93,350.78,342.96,336.93,331.19,329.51,330.43,331.27,335.17,337.66,343.60,346.56,351.71,356.57,359.46,363.23,367.67,371.23,368.16,368.87,370.06,370.23,366.23,367.80,360.64,361.04,358.19,349.12,347.07,340.39,336.66,332.52,329.14,324.27,319.56,316.38,314.60,308.48,308.57,312.33,313.05,314.62,317.51,318.16,325.16,333.83,336.71,342.58,346.81,345.77,352.99,352.70,355.19,356.31,358.28,358.65,359.68,356.33,357.71,352.47,349.62,346.42,343.81,343.79,344.78,346.27,346.04,350.17,355.30,359.89,362.67,359.16,359.49,360.50,366.35,361.04,363.49,354.20,354.19,347.84,346.47,347.70,348.08,348.00,346.36,346.17,347.58,350.94,352.85,357.90,360.06,367.11,368.57,366.49,364.81,366.78,368.90,369.62,375.66,376.81,378.64,380.92,385.26,391.57,396.17,405.66,406.52,407.58,428.05,423.41,429.95,418.25,429.82,377.34,351.29,336.17,314.67,303.74,298.52,296.32,301.75,311.97,324.78,339.08,339.08,347.83,349.95,355.67,359.36,359.36,361.00,365.31,371.08,L7
2015-10-23 22:26:55+00:00,318.48,352.59,383.76,408.94,442.16,441.14,462.62,477.10,465.27,454.60,442.33,431.97,425.60,417.47,418.45,419.87,419.28,413.07,401.27,390.10,373.75,360.93,350.78,342.96,336.93,331.19,329.51,330.43,330.17,333.32,337.66,343.60,346.56,349.03,354.37,357.93,363.23,367.67,371.23,365.31,366.06,370.06,370.23,366.23,367.80,360.64,361.04,358.19,349.12,347.07,340.39,336.66,332.52,329.14,324.27,317.10,314.01,312.79,306.92,306.60,310.32,312.41,314.62,317.51,318.16,325.16,333.83,336.71,342.58,346.81,345.77,352.99,352.70,355.19,356.31,355.71,356.17,357.98,355.20,355.81,351.09,347.33,344.30,341.56,341.35,342.50,344.11,344.87,348.72,353.90,358.75,361.07,357.93,358.73,360.50,366.35,361.04,359.75,352.03,351.95,346.98,345.49,346.42,346.83,347.42,345.20,345.12,346.65,350.45,352.07,356.96,358.57,365.50,368.05,366.52,364.58,366.78,368.90,369.62,375.66,376.81,378.64,380.92,385.26,391.57,396.17,405.66,406.52,407.58,425.67,422.83,429.95,418.25,429.82,377.34,354.56,340.22,316.07,303.29,297.89,295.52,299.52,311.97,324.78,335.84,337.18,345.79,347.93,353.25,357.43,358.43,359.49,363.93,369.64,L7
2015-11-08 22:27:09+00:00,307.62,339.91,372.44,397.47,426.88,435.27,458.65,472.68,462.90,452.73,441.24,431.06,425.79,419.10,420.00,422.93,421.32,414.37,401.52,388.36,372.71,360.11,349.49,342.74,335.83,330.74,327.11,327.06,328.67,331.01,335.19,340.88,344.09,346.37,351.08,355.22,359.53,363.76,366.87,361.24,361.99,366.31,366.81,362.97,364.02,359.40,359.42,356.29,348.31,345.24,339.05,336.04,331.39,327.49,320.54,313.32,310.68,309.14,302.64,303.40,306.75,308.83,310.73,312.87,314.02,320.23,328.69,332.45,339.89,344.83,343.87,349.55,349.38,351.36,352.90,352.24,354.85,356.82,354.30,353.55,349.72,345.38,341.94,339.87,339.09,338.36,339.67,342.16,346.01,351.36,355.69,357.62,354.48,355.30,357.00,361.74,357.20,355.10,349.19,349.36,345.20,342.56,344.44,345.55,345.89,344.06,343.36,345.33,349.12,349.74,355.01,356.69,363.73,365.58,364.12,362.19,363.76,366.37,368.22,373.40,373.49,376.68,378.60,384.83,392.03,397.16,406.23,407.80,409.30,425.67,419.91,426.18,416.12,438.47,379.61,354.60,342.71,316.53,299.55,291.77,288.55,293.15,305.37,318.47,329.13,333.33,340.85,344.36,348.91,355.92,356.81,358.40,362.23,368.24,L7
2015-11-17 22:21:08+00:00,307.62,332.01,363.81,391.30,419.67,429.97,455.62,470.38,461.39,451.69,440.90,431.10,426.41,419.48,420.00,423.91,422.74,415.00,402.96,389.56,373.73,359.28,349.71,342.81,335.92,328.45,327.11,327.06,328.67,330.23,334.42,340.05,342.42,344.68,349.06,354.19,358.31,360.40,364.27,359.29,360.33,364.51,365.20,362.21,363.22,358.13,358.27,354.84,346.58,342.85,338.91,334.89,330.31,327.49,320.54,313.32,310.68,306.94,301.06,301.98,304.34,307.39,309.01,309.95,312.65,316.94,323.17,330.36,337.23,342.37,342.04,348.12,346.99,350.11,350.75,349.66,352.11,354.35,352.46,350.65,347.58,342.79,339.41,338.15,339.09,338.36,339.67,340.61,344.25,349.82,353.97,355.82,352.54,353.91,355.32,358.99,355.94,352.11,346.97,347.45,343.78,340.77,342.08,342.87,342.78,342.54,341.24,343.09,345.60,349.74,355.01,356.69,362.00,362.22,362.39,360.97,362.33,364.45,366.07,367.37,364.13,370.10,375.20,383.08,391.50,398.37,408.13,412.38,409.71,422.14,415.47,420.16,411.86,426.79,383.70,359.48,341.52,316.53,299.55,291.77,288.55,293.15,305.37,318.47,329.13,333.33,340.85,343.78,348.35,355.45,356.39,358.25,362.04,367.03,L7
2015-12-18 22:26:18+00:00,300.70,323.97,356.08,386.24,411.24,426.84,455.85,471.50,462.31,454.32,444.23,433.82,430.61,424.81,427.11,431.17,428.74,421.01,409.36,394.93,380.88,364.77,351.89,346.65,338.91,331.09,327.67,327.96,330.35,331.56,335.40,340.84,343.46,345.89,349.85,355.22,358.64,359.91,363.69,358.95,360.01,364.18,364.88,361.69,362.60,358.06,359.70,355.90,348.29,343.79,340.79,337.37,330.99,328.38,321.03,313.20,310.91,307.54,300.26,302.11,303.24,305.92,307.56,307.89,309.99,313.59,320.76,329.64,338.31,343.17,344.19,350.47,347.52,350.11,349.81,349.36,352.63,354.27,352.95,351.58,348.39,343.46,340.31,338.38,339.51,338.63,341.14,341.06,344.34,349.90,354.14,355.13,353.14,353.59,356.28,360.35,359.29,353.53,347.88,347.56,344.13,341.05,342.50,343.73,343.33,342.84,343.18,345.50,347.09,350.70,355.22,358.30,364.48,364.00,364.89,363.95,365.68,367.53,369.41,368.76,365.80,372.37,378.34,383.78,392.87,399.18,406.92,412.39,409.08,416.76,412.14,414.49,402.20,419.33,386.24,362.91,348.33,317.55,299.68,292.24,288.35,296.48,307.93,317.06,325.81,330.50,337.36,342.13,346.60,354.05,355.68,358.56,362.43,367.24,L8
2016-01-03 22:26:39+00:00,294.85,315.81,348.12,379.32,406.75,421.20,452.54,470.08,461.39,453.93,443.82,433.82,431.61,427.65,430.85,434.53,432.45,425.58,414.10,398.67,382.89,369.31,354.08,347.60,339.32,331.97,328.17,328.71,330.20,331.86,335.68,340.69,345.23,346.06,351.99,355.50,358.16,358.29,363.27,359.06,359.41,363.39,364.43,360.87,361.39,358.56,359.52,356.81,349.58,344.00,343.41,338.90,332.39,329.21,321.72,312.60,309.80,306.19,298.04,299.99,301.01,304.74,304.48,305.48,308.12,310.82,318.42,327.63,337.56,343.46,346.43,352.90,346.95,350.58,348.16,348.63,351.66,353.49,353.61,353.63,348.19,343.23,340.91,338.04,338.30,337.55,341.29,341.42,343.58,349.18,354.17,355.10,353.69,353.61,355.85,359.52,358.51,352.93,348.22,346.73,343.19,341.57,342.65,343.73,343.05,342.57,343.88,346.22,347.78,350.94,355.78,359.20,365.52,364.34,365.88,365.38,366.72,368.35,369.68,369.18,367.09,373.86,378.85,383.05,392.02,398.91,402.92,411.09,405.94,413.35,412.05,405.16,387.38,405.16,393.17,369.83,354.44,325.74,298.76,292.23,287.50,300.66,310.80,318.43,324.71,327.73,335.13,339.21,344.09,350.40,352.98,357.57,361.49,367.69,L8
2016-01-04 22:21:51+00:00,294.85,315.81,348.12,379.32,406.75,421.20,452.54,470.08,461.39,453.93,443.82,433.82,431.61,427.65,430.85,434.53,432.45,425.58,414.10,398.67,382.89,369.31,354.08,347.60,339.32,331.97,328.17,328.71,330.20,331.86,335.68,340.69,345.23,346.06,351.99,355.50,358.16,358.29,363.27,359.06,359.41,363.39,364.43,360.87,361.39,358.56,359.52,356.81,349.58,344.00,343.41,338.90,332.39,329.21,321.72,312.60,309.80,306.19,298.04,299.99,301.01,304.74,304.48,305.48,308.12,310.82,318.42,327.63,337.56,343.46,346.43,352.90,346.95,350.58,348.16,348.63,351.66,353.49,353.61,352.64,347.97,342.61,339.98,337.69,336.89,336.46,341.29,341.42,343.58,349.18,354.17,355.10,353.69,353.61,355.85,359.52,358.51,350.64,346.54,345.51,342.50,340.39,341.95,343.38,342.88,342.47,343.76,345.30,347.17,350.64,355.78,359.20,365.52,364.34,365.88,365.38,366.72,368.35,369.68,369.18,366.54,373.16,378.40,382.29,391.16,397.42,400.76,408.43,403.01,409.57,408.39,398.17,379.33,405.16,393.17,369.83,354.44,325.74,298.76,292.23,287.50,300.66,310.80,318.04,323.57,326.41,333.04,337.94,342.93,349.37,352.33,356.19,361.30,368.63,L7
2016-02-05 22:22:13+00:00,281.60,298.50,331.80,364.43,388.99,411.11,445.55,461.67,456.12,448.79,440.29,430.57,428.67,427.37,431.87,436.13,435.04,427.13,413.67,396.74,382.37,367.78,351.58,345.35,336.25,330.44,325.29,325.14,327.06,328.32,332.37,336.86,342.14,343.17,348.36,351.46,353.01,352.93,357.85,355.07,354.79,358.76,359.48,355.83,354.03,354.35,356.05,351.21,348.06,342.54,340.64,336.14,329.63,324.96,318.15,307.82,305.24,300.21,293.32,294.54,294.24,300.18,297.85,297.57,301.77,302.54,310.56,320.25,335.45,340.38,344.93,349.39,342.67,344.12,342.28,342.71,346.11,349.75,350.09,350.03,346.11,340.14,336.86,334.12,332.41,332.34,336.29,337.72,340.15,345.94,349.47,349.28,349.07,349.81,351.89,354.84,353.77,348.49,343.07,342.55,340.14,338.18,338.26,339.70,339.99,341.39,342.70,343.71,345.86,349.49,353.25,359.28,365.59,363.44,365.88,365.38,366.72,368.35,369.68,369.18,366.54,373.16,378.40,380.06,388.04,393.99,395.72,403.60,403.01,402.28,403.24,395.42,368.22,384.36,403.73,383.83,362.27,330.33,293.99,288.61,284.25,300.73,308.07,316.68,319.72,323.28,328.60,334.76,339.63,346.38,349.57,354.24,359.60,368.50,L7
2016-02-12 22:28:02+00:00,279.85,297.81,330.22,361.71,386.38,409.93,444.21,460.89,455.37,448.52,440.57,431.87,430.38,429.81,433.59,437.48,436.59,429.16,415.10,398.10,384.77,369.84,354.21,347.33,337.86,331.87,326.40,326.92,327.52,328.89,333.26,337.72,342.14,343.17,348.36,352.03,353.69,352.70,357.51,355.78,355.68,359.37,359.31,356.08,354.51,354.91,356.36,352.27,349.05,342.86,341.63,336.43,330.22,326.04,318.98,309.02,305.85,299.95,293.88,293.96,293.92,300.18,297.85,297.57,301.77,301.54,310.06,319.43,333.80,340.08,345.59,349.01,343.87,345.60,342.91,344.01,346.50,350.19,351.06,351.02,346.65,341.79,338.05,334.86,333.65,333.35,337.33,338.66,341.54,347.30,349.47,349.28,349.07,349.81,351.81,353.59,352.45,348.26,343.65,342.86,341.04,339.45,339.03,340.42,340.83,342.31,343.32,344.66,346.51,349.78,353.53,359.83,365.72,364.61,366.29,365.38,366.72,368.66,369.53,368.47,365.79,372.42,378.36,379.30,386.96,392.38,393.10,400.38,399.54,398.04,401.76,395.42,368.22,384.36,401.96,384.38,363.00,330.33,293.99,288.61,284.25,303.86,310.19,317.26,319.17,322.65,328.68,334.93,339.83,346.06,349.43,354.07,359.45,368.50,L7
2016-02-20 22:26:03+00:00,277.00,297.51,332.91,362.91,390.17,413.30,445.41,461.83,456.71,448.94,442.04,434.04,432.08,431.05,435.09,438.27,437.07,430.06,416.69,399.47,384.95,370.41,356.45,347.35,336.98,330.93,326.42,326.19,326.92,328.41,333.08,338.36,342.61,343.39,347.38,351.55,352.75,351.41,357.44,354.58,355.17,358.68,357.60,353.76,353.35,354.44,355.90,352.68,350.22,344.41,342.76,337.01,330.97,326.87,318.17,309.46,305.62,299.25,293.01,291.99,292.71,298.53,295.87,295.18,299.38,300.06,308.97,318.66,331.68,338.84,344.59,348.17,344.05,345.13,343.87,344.41,347.15,350.50,350.76,350.79,346.86,341.78,338.39,335.10,333.75,333.65,337.26,338.88,341.98,347.58,349.75,349.43,348.73,349.35,350.96,352.58,351.13,347.62,344.01,342.99,341.54,339.59,339.52,340.53,341.87,342.92,343.35,345.55,347.74,350.33,354.02,360.12,365.60,365.44,365.55,364.88,366.54,369.50,368.17,370.58,369.07,375.46,377.85,379.33,385.08,388.69,390.70,394.95,397.13,395.16,398.28,387.77,366.03,383.81,401.06,386.19,365.64,333.46,306.78,295.40,290.17,306.25,312.71,317.67,319.19,323.06,328.21,333.14,339.04,345.21,348.87,352.81,359.01,368.98,L8
2016-02-21 22:22:15+00:00,277.00,297.51,332.91,362.91,390.17,413.30,445.41,461.83,456.71,448.94,442.04,434.04,432.08,431.05,435.09,438.27,437.07,430.06,416.69,399.47,384.95,370.41,356.45,347.35,336.98,330.93,326.42,326.19,326.92,328.41,333.08,338.36,342.61,343.39,347.38,351.55,352.75,351.41,357.44,354.58,355.17,358.68,357.60,353.76,353.35,354.44,355.90,352.68,350.22,344.41,342.76,337.01,330.97,326.87,318.17,309.46,305.62,299.25,293.01,291.99,292.71,298.53,295.87,295.18,299.38,300.06,308.97,318.66,331.68,338.84,344.59,348.17,344.05,345.13,343.87,344.41,347.15,350.50,350.76,350.79,346.86,341.78,338.39,335.10,333.75,333.65,337.26,338.88,341.98,347.58,349.75,349.43,348.73,349.35,350.96,352.58,351.13,347.62,344.01,342.99,341.54,339.59,339.52,340.53,341.87,342.92,343.35,345.55,347.74,350.33,354.02,360.12,365.60,365.44,365.55,364.88,366.54,369.50,368.17,370.58,369.07,375.46,377.85,379.33,385.08,388.69,390.70,394.95,397.13,395.16,398.28,387.77,366.03,379.33,401.06,386.19,365.64,333.46,306.78,295.40,290.17,306.25,312.71,317.67,320.36,324.31,328.66,332.94,338.74,345.14,348.86,353.29,359.19,368.89,L7
