dates,satname,nzd0452-0000,nzd0452-0001,nzd0452-0002,nzd0452-0003,nzd0452-0004,nzd0452-0005,nzd0452-0006,nzd0452-0007,nzd0452-0008,nzd0452-0009,nzd0452-0010,nzd0452-0011,nzd0452-0012,nzd0452-0013,nzd0452-0014,nzd0452-0015,nzd0452-0016,nzd0452-0017,nzd0452-0018,nzd0452-0019,nzd0452-0020,nzd0452-0021,nzd0452-0022,nzd0452-0023,nzd0452-0024,nzd0452-0025,nzd0452-0026,nzd0452-0027,nzd0452-0028,nzd0452-0029,nzd0452-0030,nzd0452-0031,nzd0452-0032,nzd0452-0033,nzd0452-0034,nzd0452-0035,nzd0452-0036,nzd0452-0037,nzd0452-0038,nzd0452-0039,nzd0452-0040,nzd0452-0041,nzd0452-0042,nzd0452-0043,nzd0452-0044,nzd0452-0045,nzd0452-0046,nzd0452-0047,nzd0452-0048,nzd0452-0049,nzd0452-0050,nzd0452-0051,nzd0452-0052,nzd0452-0053,nzd0452-0054,nzd0452-0055,nzd0452-0056,nzd0452-0057,nzd0452-0058,nzd0452-0059,nzd0452-0060,nzd0452-0061,nzd0452-0062,nzd0452-0063,nzd0452-0064,nzd0452-0065,nzd0452-0066,nzd0452-0067,nzd0452-0068,nzd0452-0069,nzd0452-0070,nzd0452-0071,nzd0452-0072,nzd0452-0073,nzd0452-0074,nzd0452-0075,nzd0452-0076,nzd0452-0077,nzd0452-0078,nzd0452-0079,nzd0452-0080,nzd0452-0081,nzd0452-0082,nzd0452-0083,nzd0452-0084,nzd0452-0085,nzd0452-0086,nzd0452-0087,nzd0452-0088,nzd0452-0089,nzd0452-0090,nzd0452-0091,nzd0452-0092,nzd0452-0093,nzd0452-0094,nzd0452-0095,nzd0452-0096,nzd0452-0097,nzd0452-0098,nzd0452-0099,nzd0452-0100,nzd0452-0101,nzd0452-0102,nzd0452-0103,nzd0452-0104,nzd0452-0105,nzd0452-0106,nzd0452-0107,nzd0452-0108,nzd0452-0109,nzd0452-0110,nzd0452-0111,nzd0452-0112,nzd0452-0113,nzd0452-0114,nzd0452-0115,nzd0452-0116,nzd0452-0117,nzd0452-0118,nzd0452-0119,nzd0452-0120,nzd0452-0121,nzd0452-0122,nzd0452-0123,nzd0452-0124,nzd0452-0125,nzd0452-0126,nzd0452-0127,nzd0452-0128,nzd0452-0129,nzd0452-0130,nzd0452-0131,nzd0452-0132,nzd0452-0133,nzd0452-0134,nzd0452-0135,nzd0452-0136,nzd0452-0137,nzd0452-0138,nzd0452-0139,nzd0452-0140,nzd0452-0141,nzd0452-0142,nzd0452-0143,nzd0452-0144,nzd0452-0145,nzd0452-0146,nzd0452-0147,nzd0452-0148,nzd0452-0149,nzd0452-0150,nzd0452-0151,nzd0452-0152,nzd0452-0153
2008-04-19 22:10:30+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,386.96,389.60,376.53,363.40,367.14,372.53,370.27,266.69,265.85,116.52,118.04,,,,,,405.01,407.06,412.14,411.92,413.30,422.49,427.67,428.64,426.88,428.92,430.02
2008-05-05 22:10:26+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329.31,351.63,364.62,379.56,365.24,327.37,246.72,230.11,115.76,111.90,,,,,,,380.29,388.90,388.39,389.22,394.69,399.21,407.85,406.62,410.97,418.97,415.06,306.12,300.38,189.16,185.54,,
2008-05-28 22:16:04+00:00,L7,,,,,,,245.68,285.16,300.00,,,,,,,,,,,,66.20,,,,,,400.48,401.32,413.54,,,,,,,,,,,,,,,,,,396.62,399.21,395.43,387.81,384.31,381.07,372.82,372.26,359.00,366.14,373.93,368.21,381.95,,,443.72,,,,,,531.16,515.67,513.39,513.17,491.83,,,,,521.82,475.30,447.74,,402.96,,,,,,,404.46,400.17,420.03,,,,,,,,342.01,343.10,346.40,203.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-06-22 22:10:03+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,385.19,388.76,392.52,402.48,303.45,302.32,191.73,195.44,,,,
2008-06-29 22:16:09+00:00,L7,87.91,103.19,109.75,144.58,180.79,215.08,238.22,281.92,281.37,297.03,302.33,313.59,331.78,338.88,347.47,354.33,369.06,369.02,370.54,372.28,374.74,368.77,368.66,374.68,376.44,383.32,382.80,383.26,390.54,,,,411.18,404.01,405.90,409.69,413.73,414.36,413.73,411.56,401.66,401.79,391.95,385.64,389.75,378.25,378.49,383.98,385.18,381.95,375.46,362.52,359.01,347.82,342.42,347.91,349.10,349.22,,,,370.03,372.19,370.66,365.61,363.35,368.47,362.81,368.15,375.34,375.77,370.21,370.85,369.46,367.26,363.77,367.03,363.75,366.86,372.94,372.15,382.77,385.22,384.25,389.31,391.69,396.99,401.04,,,,,377.56,,,359.37,353.88,352.82,352.28,352.28,350.43,348.99,341.56,340.29,342.54,345.51,343.97,338.93,339.23,337.94,338.01,334.20,343.25,340.35,237.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,409.69,414.53,419.69,425.22,429.91,424.16,428.92,433.28,431.31,429.87,434.07
2008-08-16 22:15:43+00:00,L7,133.61,89.39,87.54,111.39,136.46,171.09,204.70,,248.69,,,,,,,,,346.93,345.57,350.15,348.75,348.85,349.34,345.96,342.88,347.83,356.21,,,,365.66,371.03,374.25,380.19,383.59,386.34,389.44,389.92,388.24,389.14,380.74,372.34,366.26,365.54,363.26,358.55,357.35,359.69,356.77,353.65,350.80,335.95,328.18,327.55,322.03,327.65,,,326.74,331.38,335.94,338.39,343.22,343.56,343.86,346.69,339.63,343.89,334.92,339.82,340.26,338.19,338.45,331.49,,,334.64,332.01,330.42,338.64,335.40,336.92,350.91,352.76,,,,,,,,,347.59,337.97,,,,,315.78,318.21,,,316.78,313.17,317.08,313.98,313.63,312.29,300.93,305.23,312.45,314.33,257.57,,,299.61,307.05,307.89,312.02,321.93,323.11,325.64,336.64,338.83,349.51,344.17,110.72,101.95,291.71,352.73,350.48,344.65,334.70,317.64,319.49,266.29,106.87,331.46,344.18,346.23,355.08,356.52,363.74,370.64,375.65,387.83,391.75,392.51,395.88,404.60,402.13,408.60,412.49,410.34
2008-09-10 22:09:20+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178.31,302.30,312.52,193.59,187.88,,,,
2008-10-12 22:09:01+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328.18,327.99,323.16,326.13,327.20,328.89,329.32,221.50,232.51,,,,,,,,,331.48,335.67,338.54,344.24,357.24,349.78,347.00,344.87,345.52,352.38,358.18,369.58,301.81,99.94,101.49,103.16,100.99,,,,,,342.62,350.92,360.44,,,,,,,,,,,,
2008-10-28 22:09:17+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,373.90,354.87,349.29,345.21,337.31,,,,,,,,,,,,,312.86,317.28,315.86,317.32,320.91,319.05,320.58,320.68,328.17,324.79,326.28,325.26,225.39,220.01,,,,,,,,,,335.90,344.03,,,,,,,,,,,,,,,,,,,,,
2008-11-12 22:09:22+00:00,L5,148.19,148.98,152.40,167.21,185.23,213.87,232.46,264.87,272.31,269.02,275.30,285.80,296.62,305.49,324.65,343.12,354.94,364.52,366.86,367.16,362.89,365.02,374.11,360.99,361.73,363.46,368.82,374.87,376.19,381.24,389.66,393.95,396.69,399.88,403.90,406.27,403.98,404.76,404.36,404.74,394.68,389.99,381.14,376.77,374.25,369.03,370.52,369.48,368.29,371.75,359.65,350.51,339.78,333.16,334.38,333.18,328.24,332.40,333.28,342.65,348.75,350.20,355.85,355.91,353.28,352.89,353.75,353.97,355.50,355.26,356.21,354.49,350.42,345.96,348.41,346.96,349.51,350.13,353.05,358.01,364.62,362.82,364.67,368.74,374.93,375.99,382.37,381.99,384.99,387.12,380.25,374.71,371.93,368.05,358.52,351.14,342.70,340.12,338.88,333.97,334.47,330.91,329.89,331.79,330.39,328.86,343.99,332.19,327.03,324.47,326.34,329.81,333.86,332.61,341.02,336.33,341.38,342.69,343.19,345.78,345.09,354.61,355.56,353.16,357.17,354.48,362.40,370.79,373.85,377.00,100.32,324.59,340.40,349.84,345.71,340.48,333.66,337.06,339.04,351.81,357.42,365.27,369.50,378.15,384.27,390.94,394.85,403.73,410.29,416.08,426.44,422.53,420.48,421.84
2008-12-23 22:04:52+00:00,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,345.51,,,,,,,,,214.94,223.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,384.80,381.07,376.67,373.29,366.92,365.09,371.20,373.26,385.20,395.93,400.60,406.92,412.67,424.62,425.97,428.54,431.58,439.52
2009-01-23 22:16:18+00:00,L7,,114.41,125.49,144.83,158.66,182.84,221.09,254.25,263.03,262.74,262.66,272.56,275.05,289.45,300.79,314.74,330.34,339.69,335.74,339.14,344.06,339.22,337.69,347.11,,,,348.40,350.08,354.94,358.17,363.47,368.20,369.39,376.50,381.00,384.06,380.85,379.90,382.20,374.30,369.37,361.30,356.79,356.88,351.08,350.58,346.49,342.11,340.67,338.88,322.60,,,,311.12,312.50,312.80,310.78,316.05,321.67,329.23,332.23,334.39,332.88,329.34,333.05,332.57,328.56,333.81,332.89,334.82,330.82,330.34,329.93,330.61,339.53,340.38,337.09,337.26,339.86,343.48,,,,,357.06,356.12,357.27,355.27,360.12,351.69,346.49,342.84,337.50,332.41,323.16,320.25,319.98,320.08,312.43,315.69,317.55,315.87,318.66,315.48,310.76,318.62,318.59,240.48,249.47,,319.86,319.35,317.56,322.11,322.35,324.31,322.30,322.05,323.75,323.90,328.64,325.73,327.84,328.12,324.90,324.66,325.22,342.19,362.32,336.50,92.06,93.17,362.81,356.38,349.91,339.40,337.81,333.51,339.17,340.07,345.60,350.65,356.16,367.92,373.05,379.22,385.13,392.69,395.23,398.33,404.09,314.18
2009-02-24 22:16:10+00:00,L7,184.37,163.16,,,,,242.84,274.08,277.53,276.72,278.12,285.26,290.29,299.04,316.53,325.18,339.46,350.16,357.77,,,,342.18,349.17,351.69,354.78,361.12,364.37,365.07,369.09,373.27,377.39,384.63,388.49,392.44,395.65,392.75,393.35,394.22,391.42,383.56,377.35,374.65,368.16,364.94,361.98,359.60,,,,344.23,336.37,335.54,330.32,333.58,330.74,327.20,331.07,331.10,328.99,336.85,339.00,344.41,342.10,344.79,347.19,343.50,347.86,346.54,345.27,341.10,340.30,335.25,337.22,337.47,338.41,341.22,,,,,353.38,359.53,357.60,359.91,365.16,365.66,364.63,368.80,364.65,369.30,370.37,357.42,349.51,345.37,343.97,336.61,330.83,328.57,325.81,324.67,325.28,324.49,333.21,330.44,246.91,247.25,318.45,319.19,317.93,321.96,326.41,330.74,327.42,326.16,325.57,333.74,334.98,333.49,332.11,335.80,333.18,331.09,327.76,330.84,331.79,341.12,270.38,92.12,91.13,367.91,373.32,,339.68,371.05,366.34,351.94,338.22,344.73,343.11,342.06,351.11,358.03,358.50,364.24,369.16,372.49,378.59,390.62,300.71,308.80,165.40,408.90,412.40
2009-03-12 22:16:18+00:00,L7,198.28,181.37,171.08,171.61,184.83,198.14,241.99,285.58,285.21,296.38,292.69,297.46,305.37,305.85,317.84,327.18,342.11,351.25,356.50,353.48,353.81,354.70,348.52,349.66,354.39,361.08,365.75,371.30,371.14,,,,387.99,390.25,396.49,397.51,401.32,399.65,394.52,394.32,395.73,382.08,377.59,375.84,361.46,362.48,364.39,363.24,353.34,350.55,350.38,343.74,336.43,333.62,336.39,331.12,332.02,,,,340.29,343.47,349.57,342.38,347.99,348.62,344.44,349.66,350.48,350.47,354.41,348.72,349.91,341.88,343.06,340.76,343.09,348.77,348.25,348.75,353.46,356.86,363.23,366.55,367.72,368.62,380.28,,,,,369.65,367.90,357.97,350.13,348.29,346.67,341.39,338.47,332.67,328.31,327.56,326.67,328.35,330.02,330.06,328.11,328.96,330.28,331.45,333.42,331.40,343.85,237.31,219.61,,340.72,343.80,338.68,338.96,343.82,341.92,344.61,343.18,347.04,347.41,348.10,353.88,358.00,360.98,373.86,386.39,388.56,328.29,375.99,196.24,194.95,208.98,338.50,341.56,351.86,356.26,359.81,371.97,375.81,377.42,382.42,393.47,396.05,402.73,406.63,410.65,410.68,417.81
2009-03-21 22:10:35+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,628.31,599.89,510.07,471.51,,,258.07,267.55,256.12,,,,,,,,,,,,,,,,,,,,,269.42,236.88,,,,,,,,
2009-04-13 22:16:54+00:00,L7,202.16,197.00,188.12,193.93,194.66,228.32,263.33,289.80,304.43,307.47,312.19,315.23,321.02,327.15,327.98,335.83,346.11,355.68,360.68,359.09,355.15,353.87,351.53,359.19,358.60,363.89,366.18,371.72,,,,,384.38,388.21,390.43,398.44,398.04,399.69,398.64,395.59,393.16,386.71,378.65,376.48,374.57,372.59,371.74,370.09,360.98,359.11,351.77,349.67,340.55,340.21,338.40,333.21,,,,,347.03,343.71,351.80,356.00,347.93,352.65,351.83,353.31,357.54,354.82,355.94,353.69,352.24,343.44,346.72,344.67,346.65,348.87,354.19,353.68,356.28,358.23,363.39,367.74,374.00,371.71,,,,,,374.52,365.30,353.05,351.15,345.71,343.88,337.28,331.52,331.67,327.27,328.49,324.82,334.40,326.82,334.81,340.59,337.25,338.29,341.38,337.42,351.45,347.40,268.62,213.15,341.84,339.23,339.61,339.63,339.40,340.79,337.15,335.78,336.61,341.88,347.97,354.22,369.77,374.08,379.37,391.34,404.51,421.43,437.98,354.29,201.33,215.29,223.44,347.49,341.77,341.63,351.73,358.69,368.67,370.25,373.48,381.69,395.77,398.70,402.91,412.68,413.15,416.85,421.33
2009-04-22 22:10:46+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,372.74,378.85,383.94,384.76,386.19,380.02,,,,,,,,,,,,,348.75,340.77,344.16,342.09,341.75,345.63,343.60,343.61,347.41,349.00,352.23,355.62,353.48,244.59,216.71,,,,,,,,,346.17,349.46,351.79,361.94,370.08,375.76,387.54,390.69,404.63,404.84,311.12,354.41,370.80,202.13,213.02,113.78,74.43,,,,,,384.70,396.36,402.22,408.24,420.62,421.96,426.99,429.34,428.08
2009-05-24 22:10:50+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350.80,357.13,353.83,360.44,,,,,,,,,,,,,,379.48,376.10,370.74,363.41,355.56,352.83,349.17,349.48,347.13,341.30,345.62,339.33,343.41,335.19,250.66,241.03,138.07,128.75,,,,,,,348.01,348.91,344.74,346.31,343.23,346.29,348.73,349.42,350.92,352.99,356.89,354.37,262.79,262.92,115.22,109.10,105.45,,,,,,397.18,368.01,342.25,329.34,329.79,329.83,340.18,345.53,358.13,372.26,382.30,408.05,311.40,314.59,188.48,,
2009-05-31 22:17:00+00:00,L7,210.15,212.23,223.47,216.51,227.08,250.56,278.84,310.28,325.25,332.30,341.19,343.98,345.31,351.32,351.15,352.85,366.39,374.77,,,,373.29,368.18,372.51,378.74,382.26,389.21,399.66,393.82,406.67,404.88,413.54,422.21,423.17,423.74,417.08,423.62,424.22,423.34,425.28,420.71,409.89,408.84,402.30,401.79,,,,,392.14,385.45,373.59,369.42,363.38,355.67,354.46,357.19,361.11,363.27,366.66,366.06,371.70,375.88,374.01,377.35,375.76,375.45,382.07,384.70,385.11,381.47,373.69,374.69,369.34,370.11,372.90,,,,,377.57,384.60,385.15,385.35,394.10,397.87,399.38,404.42,398.71,402.46,401.61,397.19,384.90,380.05,379.91,373.78,369.40,364.42,356.72,356.15,357.99,353.82,353.56,240.45,246.66,238.25,166.66,360.07,358.49,361.57,364.45,365.74,366.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340.33,347.00,352.78,356.34,368.01,377.25,394.32,395.55,289.32,287.44,432.04,433.16,435.12
2009-06-16 22:16:59+00:00,L7,211.37,213.44,233.46,232.03,257.02,268.13,289.96,,325.01,336.52,338.04,343.59,349.72,351.75,355.21,358.10,371.66,381.61,377.96,375.11,379.87,373.32,379.15,375.34,382.29,391.34,391.44,,,,,416.37,420.53,425.69,429.25,433.48,434.90,439.64,427.44,428.46,432.10,417.73,410.29,411.25,399.85,395.45,397.31,395.61,392.56,386.11,386.49,377.17,367.51,370.03,358.47,363.79,,,,368.72,367.24,372.80,377.65,377.33,378.10,386.94,381.32,385.06,392.75,382.22,389.56,383.05,381.96,371.05,381.94,388.53,378.83,383.37,389.47,,460.11,,395.53,401.49,408.78,,,,,403.13,405.14,404.73,397.95,390.06,383.03,381.28,382.78,381.53,361.28,363.65,358.15,356.72,355.62,358.92,356.93,361.53,365.30,364.62,360.88,362.40,364.44,370.93,,,,,,,,364.15,366.04,360.49,369.12,370.57,371.88,376.39,382.96,383.40,389.60,399.52,399.79,406.84,412.53,309.28,194.99,491.05,490.35,477.74,410.70,380.36,358.97,358.29,362.39,366.14,369.06,372.48,377.26,394.64,400.71,410.96,424.84,438.21,443.31,438.22
2009-06-25 22:10:47+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,311.35,327.77,254.95,,,,,,,,,,348.04,367.66,383.93,379.45,356.69,325.76,317.49,342.99,348.40,342.87,348.88,355.35,269.61,295.57,184.79,,,,
2009-07-11 22:10:43+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,357.78,353.20,359.79,359.30,358.16,359.43,247.21,243.65,246.36,130.78,,,,,,,397.34,408.23,412.37,432.92,453.74,453.16,428.81,410.43,376.91,355.32,359.09,361.48,365.22,245.05,262.44,,,,,,,435.67
2009-07-18 22:16:28+00:00,L7,147.50,166.65,175.84,190.25,,229.06,264.38,,,,,,,,,,,,,,,,,,,,,,,354.40,363.49,366.56,,,,,,,,,,369.76,364.53,361.63,355.59,351.37,352.46,354.82,350.97,345.87,343.10,,,,,322.67,321.81,320.73,322.07,322.53,323.68,,,,,,,,,,,,,,,,,,,,,,,,,,,364.64,365.49,362.32,366.50,368.40,,,,,,,,332.65,,,326.35,322.53,324.88,325.83,324.48,333.56,261.54,,,322.92,326.99,325.98,322.49,321.26,321.57,319.02,321.10,321.33,322.70,322.33,322.10,322.04,330.37,336.42,337.56,345.41,352.90,94.92,96.21,,,,,,,,,,,,243.84,334.29,330.62,336.55,345.82,354.61,367.25,375.89,386.91,396.85,319.98,182.17
2009-08-03 22:16:47+00:00,L7,109.94,131.19,153.16,,,214.07,237.93,,,,,,,284.78,290.70,303.99,315.82,316.94,,,,,,,,341.13,,,,,370.67,368.31,375.26,371.38,374.17,375.53,374.42,375.62,376.56,,,,,,,,,,372.62,346.30,,,,,302.41,301.57,307.38,305.09,304.58,,,,227.88,,,,,,,306.38,320.41,319.23,315.30,315.54,319.41,323.19,325.92,,,326.44,,,,,337.00,339.60,339.42,,,,,,,,,,,,,304.49,,,294.98,281.55,166.73,277.31,282.87,110.88,132.47,145.93,153.67,,,,,,,,,,,,,,,87.26,98.66,89.07,78.96,93.34,80.13,76.05,88.56,88.39,269.70,287.37,287.19,,317.67,294.58,,,,,,93.12,130.60,,,,,,,
2009-09-04 22:16:44+00:00,L7,151.20,150.75,175.27,198.21,222.07,251.37,275.04,307.69,305.62,303.83,302.87,312.08,318.54,328.82,331.97,342.44,352.70,358.92,362.56,363.25,357.31,360.39,357.37,357.61,356.34,372.06,377.41,,,386.95,395.42,399.76,397.97,399.76,407.10,406.79,410.31,411.24,403.47,396.92,400.69,395.26,387.38,385.89,382.44,374.57,375.21,373.01,374.58,372.17,362.98,356.77,347.79,343.55,344.37,,,,336.81,341.15,344.56,345.93,352.35,351.88,352.98,356.15,359.81,358.73,365.08,357.27,362.74,352.72,352.51,345.62,347.78,344.19,348.36,353.08,351.91,347.82,354.04,359.89,366.76,372.09,,,,,381.96,387.29,382.91,375.22,375.46,367.81,359.15,355.37,351.51,349.37,347.37,342.97,343.10,338.69,332.63,339.64,339.42,337.25,339.07,343.75,342.78,344.18,346.05,224.07,240.84,347.81,344.85,344.97,346.51,345.85,341.48,338.48,346.44,354.67,350.37,346.30,353.00,358.17,364.69,366.20,359.65,366.18,375.56,383.71,392.24,305.33,204.47,395.32,396.31,397.55,386.27,385.21,382.54,378.78,372.26,383.01,390.33,398.74,389.78,344.43,368.95,388.61,390.44,394.76,401.26,412.16
2009-09-29 22:10:30+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.13,371.77,374.51,378.46,377.98,382.05,382.81,219.05,219.79,212.92,,,,,,,,362.98,379.74,367.66,414.70,404.59,402.27
2009-10-22 22:16:50+00:00,L7,153.62,165.85,168.70,173.15,199.87,229.93,270.89,306.84,303.60,299.16,295.53,305.55,309.03,322.78,333.31,343.91,,,,350.21,346.05,339.74,340.50,341.41,348.86,352.48,358.96,363.60,364.26,368.88,377.66,382.93,385.67,388.93,388.99,393.39,389.66,395.64,396.87,393.57,390.84,382.37,379.12,379.47,,,,,354.75,354.08,354.51,350.63,343.84,338.71,333.51,329.39,328.03,325.99,330.30,332.97,336.97,338.97,344.61,343.13,342.85,344.98,345.23,347.95,350.35,347.84,350.33,345.66,348.55,350.07,,,,,,343.18,346.84,351.41,350.44,356.32,360.42,363.19,366.40,374.02,377.83,381.05,378.61,375.06,370.53,364.91,355.80,351.66,346.76,343.29,337.74,336.63,336.94,327.49,,,,,328.52,328.84,328.37,327.49,333.77,333.37,333.85,336.87,339.69,335.70,331.54,332.11,336.10,335.78,337.78,339.60,338.16,343.10,344.42,229.01,228.30,104.01,357.95,362.89,366.91,372.21,371.43,377.22,371.48,375.34,374.89,377.24,374.82,374.20,375.88,371.62,365.10,357.50,359.21,358.19,351.80,360.11,258.60,184.99,389.76,414.92,438.45,431.85
2009-11-07 22:16:41+00:00,L7,153.23,162.63,162.20,175.18,193.28,221.82,261.11,300.60,293.24,294.35,293.39,295.87,305.69,321.44,332.21,349.84,,,,,341.13,338.84,336.87,336.62,342.80,345.11,350.48,356.10,354.57,362.13,374.92,377.46,382.33,388.37,390.10,389.34,386.10,389.54,388.34,387.92,385.69,383.29,376.86,375.78,,,,353.30,348.33,351.62,345.60,343.30,332.23,324.00,324.97,322.58,318.14,321.76,325.16,325.03,333.54,335.75,337.69,333.03,337.37,339.85,338.33,342.07,340.86,340.39,345.08,340.02,348.18,348.37,,,,,,334.67,336.80,337.03,344.98,346.92,351.02,357.17,361.29,359.85,366.00,367.33,368.58,368.62,361.86,356.80,352.71,347.51,339.16,338.73,334.14,330.41,333.31,322.69,,228.05,174.36,320.85,319.42,321.88,322.91,318.46,321.29,331.04,329.59,325.05,329.06,329.68,329.64,332.82,332.60,330.94,336.22,337.36,334.92,336.68,342.14,230.63,227.00,97.02,352.88,360.17,361.31,362.71,368.71,372.00,369.64,368.59,366.87,364.16,369.46,360.65,368.64,370.16,362.55,353.95,353.26,345.46,161.95,,,,,,,
2009-12-02 22:11:12+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211.79,232.99,233.60,172.44,,,,,,,,,,,,,348.88,354.80,353.05,357.54,362.77,362.99,363.97,266.39,269.05,106.46,114.74,,,,,,,378.82,377.35,368.00,372.85,371.97,371.56,373.67,378.68,390.16,389.94,374.43,189.40,175.15,202.69
2009-12-09 22:17:27+00:00,L7,160.98,176.03,189.64,199.19,215.97,238.13,276.61,318.24,310.59,305.02,303.31,304.80,309.78,325.05,340.27,353.61,364.57,370.17,361.06,346.85,346.01,341.57,354.60,352.89,355.95,363.46,368.85,371.45,381.50,378.94,,,,400.33,401.76,399.74,393.18,400.23,399.96,399.10,399.70,400.89,398.17,391.06,387.99,368.08,368.49,372.33,369.75,360.76,360.03,359.69,346.81,344.99,337.36,342.07,333.18,332.21,,,,,351.86,353.59,351.65,359.05,355.38,354.53,356.69,355.32,361.76,349.37,354.10,347.45,351.27,356.33,347.47,354.61,344.39,344.06,348.84,356.90,363.22,370.70,364.04,377.02,377.40,385.49,,,,,378.88,373.88,368.13,362.73,354.90,352.59,350.58,346.37,340.60,339.42,335.45,335.64,336.68,331.92,335.04,334.71,332.61,332.12,336.80,334.62,336.19,348.74,225.42,,,346.37,343.34,343.11,344.08,348.59,349.24,349.89,356.49,359.97,362.36,362.28,370.33,375.18,378.24,381.65,390.14,385.29,369.23,395.77,190.80,207.02,208.97,378.05,376.84,371.81,375.61,367.80,373.20,380.94,380.46,382.40,391.65,389.32,393.60,170.85,412.40,440.50
2010-01-10 22:18:01+00:00,L7,,,,,,,72.18,,,299.59,296.44,307.35,311.64,324.36,329.91,340.74,343.24,350.44,337.79,340.98,340.64,332.68,338.80,341.28,341.51,340.75,344.12,355.30,357.56,363.35,372.73,377.21,382.62,387.36,387.44,,,,,380.84,377.86,374.07,377.89,378.23,365.49,363.61,363.79,350.55,348.99,349.37,349.75,342.30,337.17,330.08,323.98,320.07,311.07,305.57,304.53,312.89,326.05,332.83,335.90,351.07,,,,,,342.46,335.58,333.74,331.02,333.80,328.92,329.48,329.93,325.58,329.08,332.29,331.63,332.31,345.33,345.88,350.33,358.78,362.51,367.95,365.08,366.33,373.22,370.60,365.95,360.95,,,,,343.50,338.33,331.92,336.13,333.19,333.69,333.30,331.11,329.31,332.53,333.74,333.86,336.13,339.53,345.20,349.31,352.48,,303.32,347.63,250.47,264.78,103.06,87.73,318.79,322.28,326.16,334.77,346.80,352.58,360.29,366.01,373.73,376.36,375.24,365.92,365.19,363.15,361.31,349.50,351.52,352.81,359.17,239.12,253.00,135.93,356.07,353.39,365.05,372.49,380.88,384.59,383.30,368.44,367.34,398.36
