dates,nzd0371-0000,nzd0371-0001,nzd0371-0002,nzd0371-0003,nzd0371-0004,nzd0371-0005,nzd0371-0006,nzd0371-0007,nzd0371-0008,nzd0371-0009,nzd0371-0010,nzd0371-0011,nzd0371-0012,nzd0371-0013,nzd0371-0014,nzd0371-0015,nzd0371-0016,nzd0371-0017,nzd0371-0018,nzd0371-0019,nzd0371-0020,nzd0371-0021,nzd0371-0022,nzd0371-0023,nzd0371-0024,nzd0371-0025,nzd0371-0026,nzd0371-0027,nzd0371-0028,nzd0371-0029,nzd0371-0030,nzd0371-0031,nzd0371-0032,nzd0371-0033,nzd0371-0034,nzd0371-0035,nzd0371-0036,nzd0371-0037,nzd0371-0038,nzd0371-0039,nzd0371-0040,nzd0371-0041,nzd0371-0042,nzd0371-0043,nzd0371-0044,nzd0371-0045,nzd0371-0046,nzd0371-0047,nzd0371-0048,nzd0371-0049,nzd0371-0050,nzd0371-0051,satname
2005-01-14 22:02:48+00:00,461.66,410.31,432.61,406.74,393.63,,,,,,358.76,363.03,360.10,355.40,366.05,364.87,360.03,360.62,358.71,,,,,,371.00,375.65,360.90,373.39,377.70,376.96,380.08,370.36,383.21,,,,,,,,,,,,,,,,,,,,L7
2005-02-07 21:59:51+00:00,489.63,461.94,447.17,423.11,429.86,424.16,408.20,395.14,378.64,371.99,371.40,367.53,368.29,369.40,366.43,382.03,385.03,396.44,398.51,389.88,394.60,392.33,384.05,382.90,384.41,383.95,387.68,387.88,385.07,399.30,395.83,396.97,384.12,388.23,386.65,383.83,373.83,376.79,378.29,384.58,380.34,371.83,384.94,385.36,378.77,386.86,388.90,385.44,400.99,374.50,376.92,492.28,L5
2005-02-22 22:09:14+00:00,475.14,457.68,443.96,424.42,420.59,416.76,,,,,387.45,375.36,375.14,382.03,378.34,380.63,382.83,390.48,390.61,,,,,,399.45,401.97,407.25,403.87,395.46,392.05,387.08,386.26,378.67,,,,,380.05,389.74,386.69,388.69,382.65,382.09,375.62,368.00,372.13,375.55,,,,,,L7
2005-02-23 22:00:07+00:00,474.01,449.95,440.45,414.88,411.26,410.84,395.27,384.26,379.36,383.64,379.51,373.58,372.26,375.75,367.80,369.89,370.01,378.72,382.19,379.16,378.38,381.75,388.17,391.46,392.58,389.99,394.40,393.63,388.41,386.62,379.05,377.85,370.71,366.91,371.58,374.12,373.63,377.82,376.54,378.98,386.88,378.51,375.16,368.18,363.12,368.16,375.08,375.60,391.14,375.68,387.15,501.12,L5
2005-03-02 22:06:24+00:00,,,439.36,426.73,436.26,432.90,427.09,409.29,399.67,393.55,382.36,388.00,384.86,385.01,380.27,376.75,374.83,382.51,386.21,394.59,388.10,382.78,381.83,392.99,400.01,392.49,392.58,388.98,389.41,386.26,390.70,380.06,377.40,377.51,374.59,380.24,384.42,396.39,389.66,379.93,395.98,397.10,367.61,362.63,370.90,375.44,373.26,379.44,391.29,388.86,386.64,,L5
2005-03-03 22:03:05+00:00,,,448.57,438.94,,,,,,,,,398.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2005-03-18 22:06:34+00:00,,,,,,,,,,,,,,,,,,382.87,368.42,377.09,374.86,382.86,380.50,376.36,384.87,384.00,374.25,381.59,380.42,380.94,383.69,366.65,370.26,369.04,371.35,368.57,369.76,370.00,390.74,387.65,388.99,406.57,399.46,389.55,377.81,355.98,362.80,380.91,381.77,363.92,361.32,458.06,L5
2005-03-26 22:09:16+00:00,457.32,434.09,431.49,,398.64,,378.94,373.56,367.11,371.37,366.41,,,,,355.01,353.28,362.27,364.18,361.77,367.61,368.61,367.55,372.14,370.95,,,,,364.91,359.76,366.28,355.49,358.33,359.46,362.55,365.54,368.81,362.07,,,,,366.08,360.42,359.85,368.11,371.02,383.57,374.23,378.82,472.76,L7
2005-04-04 22:03:03+00:00,,,,,,408.87,,,,,,,,,,,,,383.15,,,,,,,,398.59,398.54,,381.71,,397.70,393.75,,,,,,,,,,,,,,339.30,383.70,396.71,,,,L7
2005-04-12 22:00:30+00:00,,,,,,,379.45,,,387.67,374.28,373.35,371.22,367.39,383.47,395.26,361.22,353.02,353.95,363.09,366.91,373.34,367.64,347.74,338.89,,,,,,,,,,,,,,,,,,,,,,,,,,,436.81,L5
2005-06-15 22:00:58+00:00,,,,,,,,,385.72,366.66,368.83,381.00,370.34,376.51,374.29,368.07,370.55,374.78,372.70,385.51,382.76,392.06,396.61,385.68,384.40,380.82,379.51,383.74,397.60,390.42,379.13,386.92,400.79,,377.45,385.24,412.26,,399.79,400.33,401.79,377.90,373.72,392.55,376.23,380.49,372.36,370.27,379.94,378.59,364.98,446.54,L5
2005-06-23 22:02:49+00:00,,,,,,,,,,,,,,,,,344.34,351.22,366.22,352.92,353.27,353.78,360.66,353.22,,,,,,,,,,,,,,,,,,,,371.94,375.86,376.12,373.26,375.81,386.55,378.73,376.31,464.86,L7
2005-07-01 22:01:02+00:00,,454.30,,,,,,,,,,,,,,,,,,345.23,327.24,,320.67,,,,,388.52,,,,329.96,,,,,,,,,,,,,,,,,418.98,,,,L5
2005-07-25 22:02:49+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,338.92,367.25,,,,,,,,,,,368.92,362.14,370.58,355.18,373.86,385.44,390.28,394.41,478.88,L7
2005-08-01 22:08:59+00:00,,,,,,,,,,375.61,375.54,378.35,,412.82,,,,367.79,351.43,346.21,357.69,360.94,369.03,368.54,379.47,374.31,380.06,,,,,375.69,373.97,373.96,372.05,378.42,375.92,388.15,397.06,393.57,391.48,,,,,349.69,356.52,341.10,371.24,,365.41,,L7
2005-08-17 22:08:54+00:00,459.30,433.27,416.74,408.41,409.74,404.42,394.42,382.30,378.90,382.62,,,,,,366.45,364.03,381.04,372.81,363.09,361.87,365.39,368.69,372.94,,,,,389.46,384.58,385.41,379.44,372.36,364.37,369.27,377.80,377.83,380.74,,,,,371.79,370.45,365.04,380.37,371.06,367.10,382.84,370.68,375.80,470.00,L7
2005-09-10 22:07:43+00:00,476.70,410.48,416.61,391.25,396.98,402.47,398.04,393.29,387.27,385.44,383.43,375.69,367.07,361.05,370.03,369.32,377.37,371.92,374.97,375.10,369.90,365.35,368.57,370.16,374.50,378.92,372.17,372.88,378.42,374.78,377.82,376.29,381.75,378.08,374.27,377.97,387.09,387.38,380.56,379.79,378.38,380.81,373.26,364.61,365.75,361.91,365.60,375.08,375.45,369.82,371.78,463.98,L5
2005-09-11 22:02:29+00:00,501.46,403.87,408.06,,,,,,375.69,370.52,364.38,363.43,360.54,356.19,363.44,365.16,,,,,,,365.78,373.08,377.63,386.02,388.20,383.46,385.78,377.56,,,,,,,387.20,386.54,386.75,385.17,383.74,383.24,376.51,371.51,,,,,,370.63,367.99,449.74,L7
2005-09-19 22:01:32+00:00,,413.44,404.71,387.32,394.10,388.54,380.81,373.08,368.38,357.25,352.48,349.45,351.76,356.11,351.37,351.05,353.16,359.54,361.57,353.26,352.75,353.01,355.42,360.67,362.01,362.45,375.03,371.71,363.62,365.04,365.17,370.62,357.95,357.47,354.72,359.22,357.19,361.02,366.78,366.26,373.53,369.35,365.18,359.94,347.74,352.11,352.47,358.61,367.83,360.16,358.77,457.66,L5
2005-10-05 22:01:29+00:00,,399.50,398.74,376.55,380.56,373.91,366.95,364.30,360.49,358.86,356.29,357.82,350.82,352.37,353.36,357.69,359.95,365.09,360.95,358.06,358.21,353.53,351.38,357.79,362.26,365.35,365.91,371.76,367.79,357.47,356.35,355.84,350.47,354.33,355.67,367.68,357.60,363.33,362.95,359.64,367.07,364.54,360.65,352.87,349.66,351.03,356.56,360.26,369.10,353.81,357.88,450.09,L5
2005-10-13 22:02:30+00:00,,,,,,,391.19,388.46,383.65,384.57,390.27,386.72,386.78,389.37,386.88,,,,,,379.95,379.05,375.84,378.06,375.86,383.11,389.16,392.45,,,,,,379.41,378.85,382.52,382.89,381.70,384.35,387.36,388.09,387.58,,,,,,376.25,386.27,378.13,375.65,460.80,L7
2005-10-20 22:08:47+00:00,,,426.23,405.19,405.25,411.85,406.19,396.36,389.92,388.07,390.84,390.10,,,,,389.97,385.71,385.78,381.12,379.79,374.73,369.22,376.19,389.35,,,,,,383.82,373.66,374.44,375.79,383.58,404.70,398.37,391.90,398.99,,,,,395.24,380.60,377.48,376.39,379.01,400.47,389.84,379.77,476.07,L7
2005-11-06 22:01:35+00:00,527.25,379.07,399.09,395.25,392.57,391.03,387.37,382.21,383.80,391.55,381.49,382.41,376.68,370.31,376.21,375.35,377.95,388.42,389.04,386.96,382.90,378.89,379.42,386.21,384.58,389.91,387.58,388.94,387.42,378.57,375.85,374.21,382.86,380.55,382.77,384.37,387.13,381.87,382.06,381.52,379.76,384.93,381.27,382.67,380.31,370.51,366.10,367.98,379.11,376.42,368.64,446.94,L5
2005-11-21 22:09:07+00:00,,,,,403.17,393.01,386.33,387.78,395.23,399.59,,,,,,,,392.03,392.66,387.23,378.77,,,,,,,,,,,,,,,,,,376.13,390.39,,,,,,,,,,,,,L7
2005-11-22 22:01:58+00:00,550.45,,411.29,401.96,396.73,383.72,381.48,381.36,388.25,392.19,389.97,393.59,384.82,377.65,375.27,378.50,384.71,384.15,382.03,382.55,377.78,375.93,375.08,379.77,391.24,395.61,398.01,404.36,404.62,397.55,396.66,371.59,380.76,382.43,388.75,398.09,396.55,379.90,380.56,379.75,388.95,400.03,394.50,388.17,382.92,372.96,360.96,361.58,376.62,374.60,366.38,470.68,L5
2005-12-23 22:09:15+00:00,,,456.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2006-01-08 22:09:25+00:00,,420.62,423.75,411.50,398.92,394.71,,,,,384.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2006-01-25 22:03:29+00:00,,410.66,399.79,386.16,392.71,390.98,381.13,372.35,363.01,361.72,357.81,353.37,354.57,368.54,373.11,371.40,371.25,376.95,369.72,370.44,368.69,364.54,370.02,374.02,367.79,364.13,371.04,371.07,376.34,375.10,370.03,372.74,362.94,359.05,365.30,364.80,365.40,373.75,372.08,369.11,372.93,372.55,374.90,370.98,368.69,365.34,366.38,370.47,377.20,367.30,362.29,466.33,L5
2006-02-02 22:03:25+00:00,,,,,444.19,426.92,417.22,405.69,391.78,381.53,380.77,392.15,,,,,,386.04,389.79,399.61,398.07,395.18,393.85,397.34,395.65,,,,,,,411.33,366.31,369.30,368.30,375.32,384.23,385.66,382.88,,,,,,370.67,358.04,356.48,359.08,375.84,385.53,385.99,476.15,L7
2006-02-17 22:10:10+00:00,517.49,411.52,424.92,418.14,421.71,416.61,404.61,387.58,382.88,381.88,378.86,376.81,377.36,373.97,386.77,386.57,392.59,391.18,396.00,397.90,402.69,398.47,396.10,394.98,396.01,396.56,390.25,390.07,390.47,396.77,406.55,399.25,393.78,397.28,394.94,386.71,390.24,390.79,390.74,390.94,384.27,385.60,384.70,384.36,374.25,376.47,372.48,375.76,382.30,367.71,355.23,457.93,L5
2006-03-22 22:03:30+00:00,,,,,,394.99,395.94,383.00,377.29,382.19,381.37,381.66,382.32,377.08,,,,,,377.14,381.16,383.51,393.74,404.42,397.25,397.90,390.87,389.97,,,,,,392.62,396.92,391.91,386.07,384.98,384.87,382.44,384.80,,,,,,,369.34,377.30,371.84,371.39,459.21,L7
2006-04-14 22:09:36+00:00,,427.97,417.13,398.24,396.75,,,,,384.73,384.20,379.26,377.26,382.49,382.46,380.87,377.48,385.57,381.77,,,,,385.37,387.32,380.94,385.09,390.30,387.10,379.77,376.94,376.98,371.39,,,,,382.29,390.47,389.89,390.92,382.27,380.79,378.16,373.62,374.28,,,,,,,L7
2006-05-09 22:03:28+00:00,,,,,,385.70,376.23,369.54,362.19,375.59,362.21,362.33,362.32,,,,,,,,,,,356.61,368.88,372.96,370.98,,,,,,348.89,354.54,,352.87,359.65,366.52,369.48,369.71,362.77,,,,,,347.50,354.40,369.67,347.58,347.83,,L7
2006-06-25 22:12:20+00:00,,,,,420.31,416.84,401.54,395.31,390.55,390.62,390.82,381.97,382.00,384.67,380.40,371.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L5
2006-06-26 22:03:20+00:00,,436.77,429.08,408.60,415.92,408.41,396.58,388.94,,,,,,376.54,368.66,369.57,365.52,379.33,378.04,374.70,385.59,384.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2006-07-19 22:09:20+00:00,,,,,,,,,,,,,,,360.41,356.19,354.63,358.09,355.49,357.51,351.14,349.99,,340.07,,,,,339.48,343.77,340.64,,326.09,315.44,,,,,,,,,,,,,,320.29,,,,,L7
2006-08-04 22:09:16+00:00,,,,,399.19,402.04,396.96,385.25,385.64,380.53,376.43,377.16,378.51,,,,,,383.11,381.41,387.34,389.23,392.25,391.24,393.45,390.36,397.28,,,,,381.90,378.01,379.17,378.03,384.98,389.66,393.69,394.12,395.96,392.00,,,,,372.58,367.30,369.71,382.09,370.49,371.41,466.49,L7
2006-08-21 22:06:55+00:00,,398.39,,372.25,375.93,379.52,364.46,353.70,350.85,352.58,358.75,358.24,359.08,365.78,365.11,362.46,361.57,360.94,363.40,364.17,368.49,356.85,359.24,363.83,363.21,365.72,377.61,376.53,373.46,366.73,359.49,353.93,356.84,354.94,351.40,356.10,357.99,374.69,378.80,371.93,367.55,368.97,373.29,370.77,354.99,356.64,359.06,359.41,368.86,354.97,354.26,442.83,L5
2006-08-28 22:13:11+00:00,,,,,,,,,383.87,385.87,388.63,390.13,404.75,419.62,422.12,,396.97,387.35,381.45,,,382.53,388.80,383.75,389.96,400.49,408.83,415.68,396.23,381.41,,,359.73,369.26,,349.31,381.07,411.19,403.83,413.59,423.35,424.24,420.46,416.56,407.86,398.24,394.52,384.13,388.31,378.49,393.03,,L5
2006-09-14 22:02:57+00:00,,424.69,,,,,,374.17,373.03,372.34,374.77,387.23,386.25,383.94,387.73,,,,,,382.85,384.02,391.19,387.77,384.40,386.91,389.14,395.86,407.77,,,,,,368.76,371.27,371.75,391.15,402.35,407.21,418.43,416.41,391.67,,,,,,372.54,372.62,375.95,457.57,L7
2006-10-07 22:08:56+00:00,,,,,,415.86,,,,,,,,,,,,379.73,381.87,,,,,,,,395.31,,,,,377.97,369.99,,,,,,,,,,,,,380.12,373.58,367.22,385.06,,384.76,,L7
2006-10-16 22:02:55+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,405.50,401.11,,401.62,,,,,,,,,,,,,,,,,,,,,388.98,453.45,L7
2006-10-24 22:07:38+00:00,,398.97,393.85,387.11,389.98,395.08,382.05,376.84,370.57,367.20,365.79,364.12,353.70,358.50,355.03,357.28,358.25,360.29,366.17,364.43,370.57,372.52,380.81,380.98,378.96,378.75,383.60,388.64,385.96,382.17,386.72,376.30,377.08,374.50,374.16,379.60,383.52,383.57,387.41,383.95,383.52,383.37,383.16,378.26,374.47,374.41,370.38,362.81,368.19,357.43,359.30,467.62,L5
2006-11-08 22:09:26+00:00,,397.13,413.24,,,,,363.96,352.50,351.75,359.00,356.10,347.67,353.13,355.96,337.94,,,,,,355.64,354.60,346.88,360.82,365.35,365.90,362.39,367.51,374.78,,,,,358.76,368.54,370.60,367.79,371.87,364.67,370.43,376.15,376.12,374.63,,,,,359.65,351.52,352.64,455.82,L7
2007-01-11 22:09:48+00:00,,,407.98,387.74,399.71,402.22,406.09,401.71,402.32,401.82,397.79,396.11,,,,,375.99,374.29,385.31,394.07,391.91,388.50,394.28,402.09,403.26,,,,,,402.86,390.75,385.77,387.38,389.09,387.69,386.07,396.29,395.81,,,,,390.49,384.88,377.43,370.67,365.98,369.51,360.57,353.93,479.70,L7
2007-02-04 22:14:33+00:00,450.27,449.20,441.61,430.64,438.15,438.09,417.11,401.47,397.38,394.49,394.07,387.55,384.64,401.67,401.75,404.11,404.39,407.11,412.30,407.47,398.22,389.32,387.05,388.24,393.65,391.09,400.06,402.51,407.55,410.88,409.22,409.68,406.18,398.11,396.24,395.34,395.40,396.51,401.31,405.90,417.59,422.85,419.96,411.46,404.32,400.63,393.06,378.26,384.71,371.99,375.01,496.57,L5
2007-02-05 22:03:47+00:00,406.01,425.68,426.83,419.21,423.35,,,,,,385.58,380.23,379.26,379.90,387.38,391.45,392.16,393.45,394.23,,,,,,391.87,383.53,378.44,385.91,395.41,399.04,398.58,396.94,,,,,,,395.44,395.70,398.89,397.69,401.36,398.19,393.31,386.39,380.98,,,,,,L7
2007-02-13 22:08:23+00:00,421.83,421.38,422.84,424.34,422.73,427.83,418.06,405.28,400.93,402.49,392.94,388.33,385.05,384.07,386.82,386.87,392.64,400.63,401.99,404.47,401.68,402.54,396.81,397.10,392.43,392.65,386.15,385.48,395.74,398.71,402.61,404.43,400.46,400.86,397.79,402.55,396.70,394.42,390.89,394.48,397.14,404.64,398.63,397.90,397.06,390.44,384.49,378.62,382.57,373.32,371.95,467.54,L5
2007-02-28 22:10:04+00:00,441.23,430.49,423.70,407.85,418.27,419.89,400.26,389.57,386.34,383.66,,,,,383.49,385.04,383.03,387.86,387.65,385.03,393.45,394.48,390.05,,,,,391.01,387.70,392.79,386.85,395.11,386.38,383.78,381.98,387.26,384.21,,,,,394.87,393.65,387.00,381.66,379.81,376.88,375.04,385.87,372.99,371.38,469.19,L7
2007-05-12 22:03:47+00:00,,428.04,438.47,,,424.66,,,,,397.74,,,,,,391.80,426.96,,,,,,,,,,,,417.05,,420.64,412.30,,,,,,,,,,,,,407.21,,,387.72,,370.43,455.94,L7
2007-05-28 22:03:40+00:00,425.61,409.65,407.58,,,,,,379.19,380.89,380.07,368.00,371.73,374.63,365.71,373.36,369.13,,,,,,390.95,388.34,392.06,386.36,385.24,389.26,383.44,385.00,385.13,,,,,,379.89,381.31,387.43,382.01,379.82,384.23,380.49,377.26,,,,,,351.88,354.40,443.83,L7
2007-09-09 22:06:33+00:00,465.13,444.38,435.59,413.47,417.22,416.11,400.04,389.98,386.65,386.96,384.05,385.24,383.35,385.00,372.71,375.60,373.65,384.83,387.07,385.05,386.99,385.36,389.86,389.93,387.37,385.73,387.14,387.68,381.86,383.23,379.74,379.04,369.89,370.68,376.08,378.80,371.60,377.79,380.23,384.09,383.35,381.07,379.71,377.21,372.88,372.24,376.63,371.71,385.37,371.15,366.39,461.77,L5
2007-09-17 22:03:12+00:00,,435.43,,,,,,385.24,375.05,375.64,377.47,392.43,390.87,384.17,384.55,,,,,,389.22,393.39,397.08,397.42,393.68,389.25,385.11,385.59,387.05,,,,,385.67,384.71,384.16,385.64,382.03,386.64,387.66,392.85,388.66,,,,,,366.95,378.28,366.97,360.58,456.88,L7
2007-09-24 22:09:21+00:00,461.57,450.39,440.94,419.45,423.26,422.06,410.57,401.08,391.69,394.74,392.62,,,,,378.92,384.56,388.52,385.83,389.32,389.51,388.28,389.66,391.90,,,,,380.06,380.59,376.00,377.27,369.54,372.29,377.62,383.46,379.40,377.38,,,,,383.76,381.57,375.08,369.33,381.50,386.94,400.79,383.08,381.75,468.49,L7
2007-09-25 22:06:24+00:00,478.44,447.80,429.51,418.71,422.25,420.10,404.16,395.23,389.78,389.31,388.89,375.78,378.88,386.55,381.53,377.09,374.66,392.66,395.71,389.62,389.37,386.79,387.76,393.06,388.75,386.12,392.69,391.45,383.51,379.97,375.31,383.52,371.55,372.91,371.72,380.32,377.98,382.62,385.16,385.70,385.13,384.32,377.52,379.75,374.63,371.18,370.88,375.77,389.46,373.35,375.39,470.91,L5
2007-10-02 22:12:30+00:00,,,398.28,387.66,375.70,375.79,388.68,375.19,371.60,364.20,365.01,374.46,366.84,354.25,354.46,350.31,354.76,349.00,345.92,360.18,361.36,370.20,374.09,372.82,371.09,369.97,348.25,355.54,360.58,358.81,359.96,345.33,354.01,369.65,372.18,369.87,370.09,376.43,373.28,368.88,356.14,365.01,369.69,367.93,351.99,336.29,344.53,360.92,371.15,367.25,360.29,460.57,L5
2007-10-26 22:09:31+00:00,469.17,431.12,402.58,,,405.32,,,,,,,,363.85,361.23,358.59,360.69,375.17,376.24,,,,,,,,384.27,383.83,,364.55,,363.78,351.92,,,,,,,,,,,,,374.73,370.90,366.73,377.87,,,,L7
2007-11-20 22:03:34+00:00,,,,,,,411.21,401.41,395.13,392.70,393.35,387.91,388.47,387.84,,,,,,390.45,392.56,396.41,397.42,398.30,397.74,395.96,397.00,400.24,,,,,,381.87,379.08,385.78,391.03,386.77,383.59,386.55,390.50,,,,,,367.36,370.67,381.05,375.67,375.44,495.82,L7
2007-11-27 22:09:48+00:00,,408.12,414.66,400.39,401.96,405.57,401.48,390.49,381.35,377.83,,,,,375.85,379.74,375.57,369.71,366.90,370.26,372.82,368.43,380.97,,,,,378.54,361.26,366.08,362.67,350.25,359.05,368.21,378.90,379.98,379.79,,,,,349.02,344.03,347.18,343.13,353.07,354.39,359.82,366.72,357.53,349.20,,L7
2007-12-06 22:03:40+00:00,449.37,439.08,438.55,423.44,426.65,421.04,410.60,397.17,390.77,,,,,,399.75,397.10,396.91,392.02,396.41,393.01,393.65,395.34,394.22,,,,,402.49,401.56,399.00,401.06,,389.27,380.16,379.73,380.27,,,,,,389.24,396.40,392.23,388.34,382.62,377.48,375.89,385.19,378.34,,501.11,L7
2008-01-14 22:09:56+00:00,,470.09,,404.52,,,413.60,407.73,410.62,398.96,,,,,398.63,398.41,406.08,383.73,374.25,379.01,389.37,401.58,405.14,,,,,387.86,388.63,393.51,417.52,,381.05,373.04,373.81,367.91,382.76,,,,,420.37,408.13,402.56,409.30,385.54,351.10,344.16,353.60,370.59,392.39,473.80,L7
2008-01-30 22:09:55+00:00,466.67,403.90,419.76,408.99,398.75,391.77,,,,379.59,383.89,381.99,379.52,382.35,385.72,380.46,378.77,373.29,373.37,,,,,387.33,378.33,373.31,365.49,382.79,383.22,384.98,390.87,382.68,388.49,,,,,370.71,368.66,367.47,378.79,394.13,401.04,404.26,392.85,381.15,,,,,,,L7
2008-03-18 22:09:43+00:00,,,447.41,430.19,430.34,415.25,389.88,374.53,389.15,392.62,392.18,387.92,387.16,,,,388.20,396.02,402.66,394.06,398.11,399.87,394.94,400.93,413.07,414.94,,,,,387.41,402.01,396.99,391.73,394.17,392.97,390.25,399.45,400.45,397.73,,,,379.67,,398.39,399.70,395.95,408.40,396.20,403.24,490.23,L7
2008-04-19 22:09:42+00:00,456.37,431.75,428.07,,,405.13,392.64,,,,,,,,,,,375.80,380.16,,,,,,,,,381.19,,358.26,,359.53,356.79,,,,,,,,,,,,,366.80,374.15,371.19,392.45,,384.17,,L7
2008-05-05 22:09:38+00:00,482.99,441.42,431.70,415.15,422.70,420.91,403.26,,,,,377.10,374.27,383.93,376.49,376.79,376.13,384.96,382.49,376.21,377.88,,,,,401.63,409.45,411.68,401.45,391.07,384.27,379.15,370.05,370.18,371.26,,,,388.79,386.58,383.94,378.42,373.87,367.80,361.50,370.10,379.28,374.91,,,,,L7
2008-06-15 22:03:08+00:00,,,,,,403.41,388.45,372.57,350.63,,,370.54,366.73,363.51,,,,,371.45,367.39,368.89,377.14,385.81,390.87,399.19,394.41,393.94,,,,,,364.94,359.57,359.51,368.21,375.38,387.32,391.52,391.71,390.76,,,,,,361.76,361.14,378.74,362.83,368.96,440.54,L7
2008-07-17 22:02:46+00:00,,,,,,406.98,386.05,373.71,367.25,360.41,359.93,370.40,370.63,376.03,,,,,,369.34,368.56,370.11,375.54,373.22,383.65,386.07,383.60,380.82,,,,,,367.38,377.86,381.83,377.28,380.36,384.84,391.74,390.14,,,,,,377.48,371.62,386.83,373.78,369.20,470.41,L7
2008-08-18 22:02:32+00:00,454.79,434.12,416.72,392.43,381.61,371.39,359.30,348.57,345.23,347.78,,,,,,367.90,367.32,364.17,361.51,356.14,363.94,367.15,362.07,,,,,,372.86,373.38,370.71,372.76,369.18,366.84,361.96,360.63,357.28,,,,,,373.71,367.23,355.94,356.50,355.84,357.30,375.61,359.46,355.19,466.39,L7
2008-09-10 22:08:32+00:00,416.41,425.27,427.13,409.40,408.18,393.52,,,,356.13,356.54,362.81,374.56,379.99,390.57,383.98,385.69,389.72,387.74,,,,,382.96,383.18,383.08,384.69,388.14,387.83,393.67,394.73,385.44,380.33,,,,376.67,386.04,387.42,386.90,390.00,386.21,377.04,378.85,374.69,370.66,,,,,,,L7
2008-10-05 22:02:06+00:00,,417.54,429.20,,,,,,373.38,374.08,371.43,377.49,384.32,,,,,,,,,,386.10,389.64,394.51,391.10,376.51,382.69,383.64,379.14,380.47,,,,,,386.54,393.17,389.19,385.06,375.20,378.05,364.64,359.37,,,,,,367.05,358.19,457.76,L7
2008-10-12 22:08:13+00:00,,434.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2008-11-06 22:02:27+00:00,,479.46,432.55,411.24,403.98,394.39,,,,,,386.01,384.92,381.29,382.77,375.03,374.01,370.66,382.59,386.37,,,,,,398.86,384.96,385.44,395.76,390.84,393.91,382.41,383.48,386.26,,,,,398.32,394.44,391.82,395.89,376.00,365.08,381.01,374.10,370.94,,,,,,L7
2008-12-31 22:09:13+00:00,431.01,457.96,453.25,426.57,425.17,,,,,,,,,,,,,,,,,,,,,,,396.79,,,,,,,,,,,,,,,,,,,,,,,,,L7
2009-01-09 22:03:04+00:00,,,,,,,390.64,383.17,375.91,376.95,377.15,369.03,368.77,378.55,371.51,,,,,,386.64,385.82,380.58,379.86,375.82,371.55,383.96,385.94,,,,,,370.95,376.07,379.33,376.25,373.66,381.54,374.83,377.07,374.11,,,,,,372.02,383.72,378.26,384.27,495.60,L7
2009-01-24 22:04:54+00:00,476.15,459.16,438.65,415.38,409.51,409.95,402.41,386.83,389.40,384.82,389.26,387.06,375.07,376.80,369.78,372.18,375.07,378.39,384.64,398.18,398.64,400.22,398.33,392.80,395.55,393.52,389.60,390.12,382.26,380.01,376.06,380.05,375.10,390.25,390.49,393.42,391.67,393.54,401.29,385.24,384.51,383.09,381.72,380.41,380.83,380.13,384.14,388.27,410.22,398.72,408.48,502.58,L5
2009-01-25 22:03:09+00:00,471.80,459.04,443.71,419.03,417.56,412.63,395.04,382.91,376.49,378.36,,,,,,380.73,386.58,387.48,387.92,392.26,395.70,395.53,391.45,,,,,,391.08,391.08,385.80,386.63,383.37,386.68,388.79,389.84,388.45,,,,,,,,,,,,,,,,L7
2009-02-10 22:03:16+00:00,460.06,432.15,418.05,389.82,393.85,394.73,380.49,,,,,,356.60,365.48,360.19,361.99,366.57,375.67,378.71,377.56,,,,,,377.17,381.09,378.29,370.28,368.36,365.09,364.55,363.45,364.33,,,,,,377.04,376.47,371.33,370.37,371.93,369.15,369.04,370.22,372.77,,,,,L7
2009-02-17 22:09:31+00:00,,,,,,423.92,408.93,397.17,394.68,395.11,392.96,392.51,389.48,385.56,,,,,391.24,396.32,398.32,397.07,398.98,396.95,395.24,394.31,394.23,390.63,,,,,382.73,390.18,394.58,399.10,399.26,393.59,386.19,381.20,379.46,,,,,368.45,366.24,378.97,389.52,387.29,393.55,481.02,L7
2009-03-21 22:09:47+00:00,430.13,426.68,426.64,426.36,426.74,,,,,394.68,391.74,393.77,395.58,398.31,396.42,395.26,393.27,394.58,395.86,,,,,396.65,396.66,392.01,391.79,391.80,390.91,394.65,391.34,385.08,380.98,,,,394.20,395.68,402.16,400.45,392.58,380.45,384.19,382.85,381.02,385.32,,,,,,,L7
2009-05-24 22:10:02+00:00,,448.02,426.88,408.41,408.39,405.25,390.23,378.70,,,,,371.44,383.64,380.64,374.98,376.65,387.95,387.04,379.48,375.64,374.73,,,,,384.20,382.41,376.16,379.03,372.24,381.05,366.99,360.46,362.78,361.18,,,,371.82,378.22,373.66,372.90,374.72,367.68,366.72,361.26,364.69,375.20,,,,L7
