dates,satname,nzd0371-0000,nzd0371-0001,nzd0371-0002,nzd0371-0003,nzd0371-0004,nzd0371-0005,nzd0371-0006,nzd0371-0007,nzd0371-0008,nzd0371-0009,nzd0371-0010,nzd0371-0011,nzd0371-0012,nzd0371-0013,nzd0371-0014,nzd0371-0015,nzd0371-0016,nzd0371-0017,nzd0371-0018,nzd0371-0019,nzd0371-0020,nzd0371-0021,nzd0371-0022,nzd0371-0023,nzd0371-0024,nzd0371-0025,nzd0371-0026,nzd0371-0027,nzd0371-0028,nzd0371-0029,nzd0371-0030,nzd0371-0031,nzd0371-0032,nzd0371-0033,nzd0371-0034,nzd0371-0035,nzd0371-0036,nzd0371-0037,nzd0371-0038,nzd0371-0039,nzd0371-0040,nzd0371-0041,nzd0371-0042,nzd0371-0043,nzd0371-0044,nzd0371-0045,nzd0371-0046,nzd0371-0047,nzd0371-0048,nzd0371-0049,nzd0371-0050,nzd0371-0051
2017-02-15 22:19:31+00:00,L8,577.66,455.81,446.11,423.53,414.77,406.21,395.13,380.89,373.37,383.23,388.57,387.53,390.30,386.30,381.13,375.05,377.91,382.98,384.37,386.79,389.77,397.79,399.15,396.15,393.87,400.25,402.94,399.12,386.92,379.62,376.66,371.35,377.77,389.22,389.55,390.73,389.71,389.56,388.73,,,,,,,,,,,,,
2017-02-16 22:15:22+00:00,L7,,,,,429.12,418.89,406.88,396.81,393.29,402.78,405.19,406.61,404.84,,,,,,399.62,403.46,405.48,411.49,413.64,415.97,415.53,415.13,,,,,,381.19,375.46,393.13,393.96,397.01,395.01,396.45,400.95,388.16,,,,,,387.02,386.87,381.68,392.66,399.31,402.00,472.46
2017-02-23 22:21:37+00:00,L7,378.69,390.30,388.46,372.91,374.86,371.80,359.28,,,,,354.90,354.71,354.08,351.61,349.90,348.92,345.85,346.20,349.03,349.71,,,,366.64,372.04,372.13,368.09,363.30,355.40,353.64,349.87,352.66,354.57,,,,,360.93,358.62,362.79,363.04,355.37,350.91,338.13,336.28,344.60,339.08,,,,
2017-03-04 22:15:31+00:00,L7,,,,,,,400.82,387.11,377.46,384.03,390.49,393.68,394.84,397.11,,,,,,392.75,392.74,391.21,393.58,390.14,394.30,399.20,390.76,,,,,,374.28,387.32,388.66,390.50,387.68,388.81,394.38,388.38,381.69,,,,,,367.71,373.51,371.59,368.61,381.30,475.59
2017-03-27 22:21:49+00:00,L7,,,,,347.30,347.95,338.45,323.08,323.78,314.59,323.68,324.63,325.41,321.23,,,,,333.04,338.53,337.71,335.10,335.45,334.12,332.47,330.27,330.71,331.97,,,,324.64,324.83,325.80,332.09,332.24,327.22,328.82,334.41,328.64,333.35,,,,,321.28,314.19,320.09,328.02,319.34,322.65,445.16
2017-03-28 22:13:00+00:00,L8,507.14,505.77,473.06,368.26,354.57,366.60,,,,,,,,,,379.41,386.85,430.84,459.76,414.82,376.02,364.42,353.77,349.94,,,581.72,607.45,,632.83,,637.07,,,,,,,,,,,,,,484.60,518.35,511.37,,,,
2017-04-20 22:18:59+00:00,L8,401.15,417.67,422.94,407.05,408.65,405.93,396.44,380.12,369.05,367.29,369.94,374.45,380.03,375.23,371.86,372.75,375.45,384.10,383.67,382.70,383.92,387.82,390.09,390.26,387.48,379.76,382.76,381.67,382.30,385.25,383.59,369.63,374.59,374.89,373.56,375.76,373.01,380.85,380.35,377.25,373.79,372.71,372.85,371.57,,,,,,,,
2017-04-21 22:15:48+00:00,L7,,,,399.53,401.60,395.98,386.47,376.84,368.65,372.12,366.66,369.62,,,,,377.45,379.75,383.98,376.74,378.34,379.58,383.39,385.73,378.96,,,,,,380.37,366.32,368.88,366.46,370.42,369.49,374.78,376.20,,,,,,376.83,370.05,364.42,362.02,366.34,368.32,352.82,344.14,457.25
2017-05-23 22:15:55+00:00,L7,345.51,353.03,357.95,350.40,353.50,360.50,350.96,,,,,,325.82,332.17,333.98,334.25,351.76,350.27,354.59,349.37,344.51,,,,,353.16,345.59,345.93,338.16,334.48,345.58,340.30,344.53,339.62,,,,,,349.52,348.43,350.89,340.53,342.20,338.55,340.06,334.51,330.08,,,,
2017-06-07 22:19:15+00:00,L8,315.85,327.47,336.34,324.51,334.30,335.97,339.91,330.44,322.39,327.34,323.93,319.98,318.93,329.53,329.20,325.29,323.61,323.86,329.07,333.87,329.17,333.33,334.10,331.82,329.75,333.44,334.55,327.89,322.65,325.38,323.93,319.69,318.04,321.17,323.45,325.82,334.00,329.46,335.23,344.38,335.11,333.97,324.81,329.76,320.27,313.64,317.73,323.49,329.76,322.06,319.52,412.21
2017-06-16 22:13:07+00:00,L8,,,,,,,,,,,,,468.49,,409.11,397.34,399.58,391.41,393.19,388.29,390.06,387.52,401.98,399.95,398.71,398.82,393.85,388.18,400.00,398.29,397.47,386.40,374.85,379.55,380.31,383.63,387.39,389.92,401.23,399.66,390.57,393.84,387.29,381.85,374.97,370.37,365.24,369.69,377.07,371.28,361.76,445.75
2017-07-02 22:13:11+00:00,L8,,,,,,,,,,,,,,,359.29,362.02,366.35,381.53,380.82,367.54,344.80,335.84,361.17,357.37,376.74,370.39,374.37,377.52,376.59,385.11,376.96,362.51,364.70,373.80,372.37,,,,,,,,,,,,,,373.11,404.64,386.47,467.80
2017-07-10 22:16:04+00:00,L7,,,,,,,,,,326.23,328.13,337.28,364.53,,356.90,363.20,335.13,327.33,,,,,337.94,335.08,315.12,,327.85,333.30,353.34,328.39,342.66,,,,,,337.08,352.56,356.12,,358.24,358.54,347.85,331.46,327.60,,,,,,302.38,411.77
2017-07-25 22:19:30+00:00,L8,346.03,349.56,344.93,329.90,348.32,356.57,347.55,331.71,329.44,325.63,323.25,324.02,325.06,325.70,322.95,327.50,326.72,329.00,331.17,329.33,331.35,332.38,326.80,325.38,329.92,328.29,329.63,329.62,335.46,339.25,343.19,330.02,329.07,328.20,332.24,335.94,342.78,343.90,347.98,336.74,337.20,342.20,350.08,335.48,323.17,326.19,324.02,338.65,334.65,324.57,326.59,429.25
2017-08-02 22:22:13+00:00,L7,,404.58,403.11,396.84,398.51,403.67,396.77,381.26,368.34,371.32,369.41,,,,,365.41,367.36,372.28,372.23,379.78,378.58,378.69,371.89,371.53,374.42,,,,388.60,387.63,386.91,374.79,366.71,369.15,366.28,375.74,372.08,382.75,379.53,,,,374.30,372.81,368.59,363.05,363.63,364.24,369.80,360.64,360.71,452.39
2017-08-03 22:13:23+00:00,L8,366.96,377.63,378.28,362.52,366.60,377.45,372.06,364.10,361.66,354.28,348.64,351.00,350.25,346.18,344.14,343.81,350.96,357.26,359.47,360.85,347.63,346.38,353.80,347.05,345.95,347.94,350.50,361.19,367.07,363.04,360.14,352.96,345.69,347.06,350.10,352.44,358.28,356.17,354.27,358.97,355.76,356.11,349.40,341.76,338.23,330.56,337.66,333.07,330.68,320.04,323.90,429.30
2017-08-11 22:16:01+00:00,L7,,,,,,,363.39,359.30,356.79,,350.10,342.83,327.65,330.88,,,,,,366.49,361.49,360.63,353.02,352.30,375.98,370.13,382.59,390.07,,,,,,370.22,366.00,366.38,348.24,361.41,374.35,374.28,369.85,365.97,,,,,,353.09,365.51,354.63,348.86,449.26
2017-09-20 22:13:34+00:00,L8,338.27,341.18,345.09,334.81,341.63,342.34,340.82,330.72,327.06,328.86,328.57,327.86,329.37,329.34,324.29,326.44,327.40,327.40,322.32,325.14,326.42,324.13,321.24,322.65,330.40,334.17,347.42,351.36,340.08,337.78,335.00,331.48,327.65,327.47,334.76,327.74,330.50,326.08,329.94,330.58,333.16,337.59,329.71,333.01,321.85,318.39,316.72,325.52,334.73,328.01,327.67,327.13
2017-09-27 22:19:48+00:00,L8,571.95,454.73,458.10,437.74,427.05,416.92,401.39,391.49,391.47,394.44,393.78,393.53,387.04,385.34,381.56,383.99,387.90,391.95,397.69,397.84,398.42,400.00,402.76,408.10,411.24,414.24,411.72,411.24,410.58,402.53,396.69,390.58,385.48,394.44,396.51,397.19,393.65,391.23,397.02,399.75,401.56,396.54,384.47,378.60,372.25,375.94,380.02,384.13,394.07,383.61,377.84,475.22
2017-10-30 22:16:02+00:00,L7,418.05,433.27,426.45,411.32,405.81,,,,,,380.06,381.38,379.57,375.70,376.00,373.79,374.12,384.15,384.48,,,,,397.88,396.50,401.47,394.89,397.48,396.37,393.21,387.90,380.91,376.01,,,,,384.65,383.45,387.23,385.45,386.97,369.97,363.60,365.97,364.42,,,,,,
2017-11-22 22:22:08+00:00,L7,580.53,450.67,445.37,428.42,415.99,411.26,397.70,,,,,388.22,386.38,388.82,387.09,384.36,385.54,390.37,390.25,388.87,391.75,,,,418.41,411.65,406.33,402.72,399.40,388.82,385.45,383.81,384.26,383.83,,,,,393.52,411.64,413.67,399.49,383.70,363.64,352.86,370.88,379.58,,,,,
2017-11-30 22:19:44+00:00,L8,385.23,403.04,401.53,387.59,386.15,382.41,366.18,363.32,358.44,363.53,359.14,356.36,360.82,353.00,358.06,365.09,362.09,361.18,360.37,374.45,376.86,375.62,375.26,378.15,387.82,384.17,379.55,374.09,367.12,366.92,363.61,366.60,368.92,369.19,365.10,375.63,371.52,369.07,371.52,376.10,373.46,371.04,359.76,349.07,336.31,337.90,348.25,362.93,367.53,360.79,360.28,472.74
2017-12-01 22:15:53+00:00,L7,,,,,,375.16,363.86,360.15,354.71,352.30,353.85,350.98,351.75,348.03,,,,,,362.69,364.79,367.30,372.45,376.56,376.73,377.01,372.70,,,,,,,,,,,,,,,,,,,,345.24,356.54,366.92,361.07,361.14,475.82
2017-12-17 22:15:44+00:00,L7,352.17,367.09,366.75,359.05,356.13,358.53,348.44,340.21,339.59,334.39,,,,,,342.27,343.67,347.39,347.58,349.76,353.57,354.51,359.13,356.37,,,,,,350.43,351.80,348.13,340.84,343.56,343.36,346.75,349.51,,,,,,347.41,330.65,321.17,320.25,323.31,333.07,348.19,339.66,339.94,454.44
2017-12-25 22:13:35+00:00,L8,,618.91,593.56,450.47,436.67,429.31,426.40,414.57,405.82,407.98,415.20,421.67,424.24,417.34,408.71,410.61,413.41,412.60,410.96,414.75,421.87,425.33,431.12,433.18,430.51,429.10,427.27,421.56,417.21,412.30,414.06,407.80,391.25,399.06,399.10,400.64,397.58,411.35,411.02,408.45,414.69,417.49,409.74,401.18,380.16,370.52,374.71,387.20,406.03,397.24,389.66,477.08
2018-01-18 22:15:19+00:00,L7,378.98,379.87,391.48,,,369.33,350.96,,,,,,,,,,360.46,358.76,354.87,357.84,351.84,,,,,,363.38,361.29,,352.92,,355.17,352.17,348.87,,,,,,358.54,,,,,,331.20,333.04,341.13,,,,177.65
2018-01-26 22:13:21+00:00,L8,418.11,427.85,427.99,419.38,420.91,413.16,397.03,389.86,384.06,385.91,390.09,396.43,398.93,395.41,390.46,388.66,390.60,390.52,398.57,402.21,401.01,402.32,402.71,400.90,405.24,408.55,404.54,403.12,400.06,397.28,390.89,381.41,380.50,386.39,392.26,393.31,390.24,389.16,387.40,385.97,387.90,395.99,385.76,379.95,373.26,361.54,364.56,370.98,381.84,373.24,375.62,475.11
2018-02-02 22:19:27+00:00,L8,369.56,390.87,395.94,353.70,355.28,351.54,343.37,333.19,331.41,330.44,330.95,335.67,331.57,328.97,331.98,332.82,336.42,341.71,338.94,345.68,344.87,344.22,344.07,344.10,346.94,340.68,344.59,341.76,346.57,340.41,334.83,333.09,331.53,338.88,348.73,346.14,347.33,329.52,,,,,,,,151.57,324.73,334.23,349.50,342.14,345.39,453.06
2018-02-18 22:19:22+00:00,L8,411.24,413.53,409.89,397.66,386.35,382.29,369.23,357.94,370.00,365.69,361.83,358.43,354.30,358.96,354.70,362.15,364.31,364.53,370.80,368.00,371.81,372.05,368.68,363.82,361.89,358.11,366.32,374.39,372.35,369.80,368.33,358.60,360.34,370.89,369.97,367.80,371.32,374.34,381.63,376.77,375.65,375.19,363.99,373.32,353.26,360.44,354.89,358.82,370.99,365.66,365.33,450.57
2018-03-07 22:14:42+00:00,L7,423.94,451.34,469.42,427.12,395.41,381.96,384.22,381.10,384.57,,,,,,380.10,385.45,387.29,391.52,397.26,394.16,394.48,393.27,396.57,,,,,,387.72,388.59,383.19,376.08,372.99,378.24,379.95,390.12,387.91,,,,,,390.13,382.29,369.17,366.54,366.30,371.71,376.86,376.22,376.23,471.60
2018-04-07 22:18:58+00:00,L8,599.32,596.13,441.66,429.61,435.08,425.02,403.62,389.00,374.89,378.29,385.23,385.19,393.92,397.91,398.10,398.14,397.52,400.81,404.79,411.10,405.86,404.26,410.63,410.32,397.38,397.92,399.85,402.94,394.70,379.22,375.40,365.16,377.81,395.19,397.37,392.92,388.41,400.64,409.30,407.21,403.80,401.37,398.50,397.46,395.94,392.54,387.72,387.42,396.34,389.79,375.66,469.52
2018-04-23 22:18:49+00:00,L8,,640.90,471.11,468.97,462.74,451.11,454.36,405.74,401.86,407.88,418.83,,,531.24,545.96,,455.04,430.80,418.71,414.33,413.85,418.37,420.83,419.26,417.20,409.13,401.81,398.02,397.71,407.35,414.10,412.12,380.69,380.38,380.48,390.39,393.75,404.74,412.86,405.26,403.46,400.96,395.19,398.97,395.31,393.97,392.13,386.74,397.65,386.45,378.60,453.91
2018-05-01 22:20:02+00:00,L7,,,,,,,,,,,,,,,303.20,,,320.85,298.54,,,,,,,,,,,,,295.91,299.04,,214.75,224.65,,,,,,,,,,,,,,,,
2018-05-02 22:12:33+00:00,L8,384.40,391.66,387.15,381.52,390.57,383.57,368.20,355.75,343.12,334.14,328.53,337.32,339.77,344.32,339.93,350.31,343.14,339.07,347.74,353.37,354.10,360.09,351.35,348.70,347.88,342.56,335.99,340.43,337.40,347.68,347.73,341.13,337.86,336.84,340.81,357.87,358.80,369.94,378.71,373.29,371.07,366.51,359.32,355.30,341.94,345.18,350.39,341.97,353.19,342.73,332.32,429.69
2018-06-18 22:19:13+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,365.89,374.58,372.39,395.12,390.92,389.94,423.64,417.85,395.08,,,,391.15,372.89,369.47,376.41,372.98,384.39,383.74,368.99,451.04
2018-06-26 22:18:36+00:00,L8,,,,,346.82,349.85,352.17,335.75,322.48,318.37,342.55,368.97,335.72,326.59,328.47,340.20,,350.77,316.64,309.72,309.36,312.20,309.24,310.54,311.14,307.67,303.17,305.47,304.65,317.78,311.12,311.83,311.62,324.43,335.54,360.79,351.74,343.64,337.36,328.60,319.13,322.68,320.92,316.22,318.24,311.28,316.58,324.60,325.22,313.37,305.30,302.87
2018-06-27 22:12:52+00:00,L7,,362.79,367.82,345.72,353.32,348.85,340.35,330.42,315.37,324.51,,,,,,324.34,326.19,323.53,325.62,327.94,330.80,337.41,329.51,332.04,,,,,,327.62,333.85,333.38,316.76,333.51,339.26,337.72,351.11,348.97,,,,,,332.64,331.61,325.18,320.31,324.50,328.39,297.24,303.03,398.53
2018-07-13 22:12:33+00:00,L7,,320.87,329.86,316.68,327.55,337.89,329.27,313.97,331.37,313.75,319.22,,,,,,330.88,552.61,560.71,,422.49,,,,,,,,,,,,,,,,,,,,,,,315.56,319.49,301.22,317.46,302.45,310.95,,327.04,285.79
2018-07-29 22:12:17+00:00,L7,,,,,,,358.12,343.66,329.87,316.26,317.30,322.76,328.33,330.28,330.41,,,,,,326.27,324.51,328.55,342.03,341.24,341.62,315.81,326.90,,,,,,354.01,355.04,359.45,361.32,366.64,362.89,345.60,340.52,344.27,,,,,,335.64,341.67,329.82,312.17,427.79
2018-08-14 22:11:59+00:00,L7,380.27,405.32,422.62,404.82,418.71,402.56,,350.69,337.39,,,,,,320.89,323.02,344.02,345.74,327.36,349.25,325.04,337.35,,,,,,336.85,354.66,348.90,347.85,348.89,343.23,362.37,351.60,375.79,,,,,,376.91,376.67,356.06,336.26,344.69,354.25,356.15,351.36,338.74,,
2018-08-22 22:12:54+00:00,L8,363.55,375.45,375.64,366.96,369.79,383.81,368.48,350.65,339.55,333.03,328.86,327.92,334.79,338.90,341.47,336.60,350.99,353.92,335.21,334.02,345.18,342.64,353.67,338.83,339.64,341.32,349.12,344.26,354.67,352.43,355.75,351.79,350.01,359.38,364.41,346.74,356.08,341.89,333.21,344.77,353.70,356.51,346.60,333.58,338.28,327.52,334.34,337.77,341.48,335.43,333.87,429.93
2018-08-29 22:19:08+00:00,L8,,,,,,,,,,,,353.68,349.78,357.01,371.37,369.93,372.31,371.50,366.53,355.29,350.95,364.97,367.77,366.93,363.52,351.61,348.98,362.70,365.89,366.47,359.57,358.73,359.96,366.13,365.20,360.85,357.11,353.98,350.34,367.59,370.04,368.47,356.91,344.02,340.62,346.41,353.16,353.64,367.69,352.71,344.20,452.22
2018-09-06 22:17:41+00:00,L7,393.98,398.36,395.99,388.29,392.49,387.28,373.83,366.57,350.90,348.78,,,,,358.37,357.07,351.63,357.65,353.73,358.24,361.60,371.05,368.64,361.34,,,,,368.11,369.72,362.62,358.14,358.36,366.23,364.33,363.16,355.70,356.18,,,,360.42,351.80,348.21,342.18,348.12,348.52,357.43,362.23,356.10,353.38,454.90
2018-09-14 22:19:12+00:00,L8,572.73,519.07,447.40,441.19,437.23,427.48,421.36,405.84,391.30,382.91,388.00,389.19,394.31,399.67,396.22,402.83,402.58,394.62,394.50,384.56,388.39,398.59,401.37,399.41,395.63,393.02,389.19,390.80,390.15,391.93,394.43,386.60,382.81,390.95,391.04,393.44,385.77,385.31,391.92,393.79,385.92,386.28,382.86,375.33,369.76,370.95,372.19,375.33,380.34,371.95,371.45,473.41
2018-09-30 22:19:19+00:00,L8,580.48,519.11,449.87,424.48,434.73,432.95,421.89,416.43,402.39,397.43,392.12,387.62,381.25,381.63,389.26,391.75,392.69,393.89,389.33,384.66,390.04,388.35,400.72,397.97,404.82,406.91,402.90,398.43,391.06,390.11,386.96,377.93,376.09,389.06,391.71,401.93,401.40,405.87,403.40,403.75,402.51,400.84,383.37,368.10,371.96,375.93,380.80,380.45,387.47,377.42,368.54,467.50
2018-11-01 22:19:30+00:00,L8,407.16,429.19,431.82,410.61,412.81,413.65,406.28,396.40,390.31,388.74,385.26,387.16,384.81,389.07,389.97,390.81,391.23,392.53,393.88,391.58,389.72,391.73,395.67,396.76,398.42,396.42,398.33,398.36,396.87,393.73,392.66,383.39,380.62,384.49,381.41,382.25,387.53,396.28,397.73,392.28,386.50,383.40,374.40,365.57,360.80,361.77,366.27,374.86,386.54,373.03,369.36,472.31
2018-11-09 22:16:13+00:00,L7,358.25,361.21,335.38,321.98,,,,,,,323.41,308.48,308.59,308.97,305.40,304.45,307.42,307.62,,,,326.66,325.29,325.66,322.43,314.58,313.00,307.18,310.03,322.92,326.55,331.84,,,,329.09,334.04,335.54,335.76,341.78,331.49,328.05,325.78,317.06,323.88,,,,,,343.30,338.07
2018-11-10 22:13:20+00:00,L8,407.64,417.51,415.50,398.56,390.77,389.42,396.95,383.04,381.57,392.14,388.12,381.72,371.14,370.55,364.87,359.11,353.84,347.40,350.31,359.25,365.27,367.60,364.68,362.65,361.68,362.03,365.11,368.76,371.13,377.71,372.68,373.72,374.05,377.83,373.14,371.80,378.07,379.24,380.30,382.33,,,,,,,,,,,,
2018-11-18 22:09:49+00:00,L7,364.18,,,,,,,345.85,342.30,338.07,350.51,347.36,349.60,346.69,344.53,,,,,,343.15,345.25,347.60,348.35,350.79,346.17,342.23,347.24,344.70,,,,,,355.93,351.22,354.19,353.70,353.91,349.32,344.85,350.54,,,,,,354.61,357.24,347.52,344.55,454.17
2018-11-26 22:13:20+00:00,L8,399.45,425.99,431.44,405.98,405.91,406.33,401.28,396.00,398.94,395.45,387.22,387.66,380.97,386.68,369.64,349.86,335.25,360.18,384.33,396.18,395.90,371.28,368.27,389.89,383.20,385.33,378.89,404.55,408.67,407.71,412.97,397.24,408.06,409.62,401.18,405.30,415.76,419.39,435.53,435.56,415.33,397.49,371.59,357.18,373.88,361.69,363.86,375.34,388.03,378.50,372.85,488.54
2018-12-27 22:14:56+00:00,L7,465.85,515.54,553.38,504.44,521.08,,,426.23,424.02,425.46,427.08,426.17,430.41,430.63,426.02,422.26,417.30,,,,,417.59,411.52,415.30,417.73,421.49,415.17,426.88,428.93,420.97,425.97,,,,387.04,391.24,391.77,427.75,432.17,426.70,419.72,401.85,403.99,391.71,,,,,,,,
2019-01-04 22:19:27+00:00,L8,354.50,365.15,361.38,351.91,360.62,355.84,346.79,345.23,338.90,332.12,328.49,330.01,334.44,344.29,339.22,339.22,336.74,353.67,353.90,351.11,345.73,343.89,338.77,337.03,349.03,349.62,350.98,344.52,338.66,355.08,345.18,349.00,344.26,341.24,334.75,341.91,348.26,350.42,348.45,349.34,349.29,353.93,349.39,338.45,327.51,327.11,326.92,338.73,349.30,345.15,343.99,445.05
2019-02-14 22:13:09+00:00,L8,427.27,426.52,421.76,402.01,408.15,413.14,397.67,384.16,380.71,386.74,386.80,386.04,381.83,380.67,384.53,384.40,384.99,387.19,384.92,384.59,381.26,376.33,380.85,389.51,391.44,388.15,384.29,386.91,388.00,381.43,380.40,368.93,374.80,384.55,383.23,377.30,380.28,382.68,384.36,387.69,383.01,389.23,381.86,374.14,371.26,371.04,373.20,372.57,374.58,369.39,368.45,473.12
2019-03-01 22:12:58+00:00,L7,394.82,399.23,401.22,392.86,399.99,,,,365.92,365.28,364.72,362.06,370.52,368.61,367.43,380.08,381.27,379.43,,,,376.83,375.56,380.27,381.56,387.25,391.25,390.71,394.09,385.59,387.53,,,,373.86,375.82,376.48,372.60,373.47,376.72,383.17,378.69,379.39,374.99,370.93,,,,372.93,363.09,360.30,473.43
2019-03-02 22:13:05+00:00,L8,365.31,379.86,384.87,377.96,383.31,382.83,367.94,352.64,358.37,357.93,357.61,347.47,349.56,359.00,364.91,365.15,357.16,356.33,355.90,369.88,366.73,367.07,369.34,367.05,369.19,374.90,380.41,377.45,372.91,369.34,375.54,367.11,359.63,355.76,351.42,355.16,356.29,353.23,362.55,373.77,356.32,366.85,357.96,358.43,358.37,359.52,358.34,360.45,366.61,358.17,358.11,452.57
2019-04-02 22:11:54+00:00,L7,,201.94,253.62,,,370.57,,,,,,,,,,,,356.23,358.01,,,,,,,,351.73,,,,,350.87,344.31,,,345.99,348.78,,,,,,,,,350.95,339.35,336.06,347.92,,336.62,422.36
2019-04-11 22:05:24+00:00,L7,,,,450.95,444.76,445.34,,,,,,,,,,,,561.77,567.83,,,,,,,,,,,,,591.28,541.57,,,,,,,,,,,,,605.29,610.38,579.67,585.51,,560.57,529.34
2019-04-18 22:11:20+00:00,L7,354.96,375.46,378.27,373.61,370.37,362.45,,,,,325.13,326.56,326.52,323.92,329.93,336.98,336.49,344.51,340.89,348.66,,,,354.99,352.12,353.81,349.37,351.49,358.26,355.96,359.60,352.28,350.63,345.75,,,,347.10,346.85,347.84,350.19,350.06,349.41,350.61,352.54,346.90,346.96,,,,,
2019-04-27 22:04:49+00:00,L7,339.96,,,,,,,,,,,,,,,310.11,,,,,,,,,,,364.45,335.22,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-05 22:12:52+00:00,L8,360.92,378.91,378.65,367.37,366.59,361.77,358.53,340.05,338.46,349.20,357.47,356.36,352.15,346.40,341.44,333.75,334.70,356.65,356.41,355.11,362.32,363.09,368.14,368.89,366.13,366.45,363.41,359.03,370.03,363.67,363.25,365.75,357.25,356.60,351.69,351.82,360.74,358.95,358.50,361.96,354.25,355.15,356.23,352.90,361.79,362.22,354.59,359.50,365.74,344.93,347.39,450.71
2019-05-13 22:04:12+00:00,L7,457.89,557.41,558.04,,,498.52,,,,,,,,,,,,,,,,,,,,,413.90,390.05,,431.59,,426.06,399.19,,,,,,,,,,,,,374.62,405.71,379.29,,,,
2019-06-06 22:13:11+00:00,L8,382.08,383.45,378.14,362.97,357.39,348.09,334.73,321.28,317.13,318.77,318.34,320.44,318.82,317.18,319.42,325.14,333.50,326.37,337.64,,,,,,,,,,,,,,,,350.24,346.10,341.37,339.96,344.16,342.73,337.41,333.65,325.10,333.61,329.59,326.79,330.35,342.38,332.17,316.98,317.94,430.70
2019-06-29 22:19:29+00:00,L8,,,,,380.53,374.34,357.50,331.08,334.35,325.55,322.15,324.33,321.83,314.88,322.54,325.90,329.39,332.37,340.39,341.09,344.02,337.47,,349.27,344.61,348.62,339.64,,,,,,,,,,,,,,,355.93,356.39,341.46,332.28,338.72,340.35,338.69,343.90,333.77,327.96,421.85
2019-07-23 22:07:43+00:00,L7,,,,,,,,,411.95,401.65,398.98,,,,387.80,391.45,390.15,383.88,398.35,389.49,399.50,409.05,413.14,,,,,,,,,,,,,,,,,,,410.90,407.83,403.02,378.99,375.72,368.70,375.04,413.07,386.43,358.95,445.57
2019-07-24 22:13:24+00:00,L8,,,,,,409.32,399.83,391.64,386.55,392.58,389.14,386.33,382.35,376.19,374.92,371.70,367.06,369.12,370.16,380.74,381.60,381.02,396.80,400.65,397.99,394.57,383.38,379.30,384.73,378.73,384.27,374.77,368.45,374.08,376.84,373.67,380.27,383.04,382.85,385.62,389.37,394.90,387.16,377.36,367.29,360.60,356.34,361.20,367.03,361.75,353.14,450.12
2019-07-31 22:19:38+00:00,L8,312.74,320.23,323.32,322.55,335.06,336.42,326.01,313.10,313.87,313.39,314.85,317.05,320.57,314.57,314.55,313.67,310.59,316.16,319.90,322.19,323.70,324.00,323.07,333.18,328.13,325.05,321.02,319.77,319.96,321.97,321.36,321.33,319.43,318.75,317.15,321.77,326.76,321.82,318.76,325.00,326.55,331.95,324.02,316.30,313.03,306.10,307.58,308.24,315.36,307.66,305.93,306.08
2019-08-08 22:07:04+00:00,L7,,,,,,,,,,,,369.27,,,360.02,317.12,317.57,296.17,285.40,,322.70,,,,343.62,,357.79,362.82,309.73,319.73,340.67,357.43,319.70,331.16,,,,,378.58,385.15,387.98,382.92,372.09,376.02,366.20,358.31,363.91,341.41,,,,
2019-08-17 22:00:30+00:00,L7,376.04,377.19,376.08,367.49,374.83,371.38,,,,,,341.12,327.42,327.97,324.82,327.70,329.50,326.05,331.49,,,,,,,332.97,335.93,342.00,338.23,338.85,341.38,333.97,333.63,,,,,,352.27,347.03,346.57,352.03,350.57,345.42,337.77,340.23,336.07,,,,,
2019-08-25 22:13:35+00:00,L8,,,,,,,,,,,,,,,,,,,,,,,518.23,511.49,543.17,536.04,636.95,,,647.41,,368.38,375.26,378.65,378.03,367.97,373.41,362.34,375.91,374.72,369.31,384.15,366.95,373.87,370.01,364.91,366.87,367.06,366.58,357.55,351.67,452.24
2019-09-01 22:19:47+00:00,L8,,,,,,,,,,339.19,328.42,325.10,335.40,325.08,323.22,326.44,320.17,324.66,328.71,331.40,340.12,340.00,337.76,344.14,343.98,343.97,340.12,342.49,340.52,347.34,341.24,336.03,337.78,340.04,350.46,350.18,342.73,342.30,338.42,339.38,338.50,336.81,338.82,334.84,331.59,323.64,329.30,334.45,331.30,323.14,327.60,445.09
2019-09-09 22:05:42+00:00,L7,,,379.95,375.60,375.26,371.05,357.91,357.47,351.65,361.99,352.78,352.76,342.98,,,,345.14,344.22,347.23,346.12,341.58,349.28,354.97,358.29,351.18,355.16,,,,,354.14,346.68,344.69,345.36,349.95,359.26,357.69,358.23,355.55,350.72,,,,349.22,349.13,346.35,349.91,340.84,337.78,324.80,326.74,454.22
2019-09-17 22:19:53+00:00,L8,386.24,387.35,388.35,378.06,378.67,381.95,376.94,363.32,358.47,364.71,361.55,369.01,356.66,359.09,363.98,363.66,364.39,360.11,356.61,353.94,351.74,346.69,344.72,356.27,362.57,359.59,349.94,342.04,339.42,345.72,354.94,353.78,349.73,362.16,353.71,351.90,355.50,353.64,352.54,356.65,359.68,365.63,357.12,350.68,345.11,348.81,352.20,343.52,344.94,333.67,333.38,452.71
