dates,satname,nzd0517-0000,nzd0517-0001,nzd0517-0002,nzd0517-0003,nzd0517-0004,nzd0517-0005,nzd0517-0006,nzd0517-0007,nzd0517-0008,nzd0517-0009,nzd0517-0010,nzd0517-0011,nzd0517-0012,nzd0517-0013,nzd0517-0014,nzd0517-0015,nzd0517-0016,nzd0517-0017,nzd0517-0018,nzd0517-0019,nzd0517-0020,nzd0517-0021,nzd0517-0022,nzd0517-0023,nzd0517-0024,nzd0517-0025,nzd0517-0026,nzd0517-0027,nzd0517-0028,nzd0517-0029,nzd0517-0030,nzd0517-0031,nzd0517-0032,nzd0517-0033,nzd0517-0034,nzd0517-0035,nzd0517-0036,nzd0517-0037,nzd0517-0038,nzd0517-0039,nzd0517-0040,nzd0517-0041,nzd0517-0042,nzd0517-0043,nzd0517-0044,nzd0517-0045,nzd0517-0046,nzd0517-0047
2001-03-22 22:17:09+00:00,L7,357.93,375.32,366.69,348.08,340.65,357.50,357.16,356.92,350.81,349.67,342.64,347.41,353.80,360.84,367.33,374.32,374.88,370.63,368.52,359.95,357.32,362.62,360.99,363.91,363.48,363.77,364.43,359.96,349.20,354.86,348.67,344.01,343.98,347.83,355.88,358.59,353.57,358.71,353.35,353.51,352.06,351.35,349.13,350.31,352.77,338.17,342.39,343.40
2001-04-07 22:17:01+00:00,L7,358.52,371.14,357.72,340.19,341.90,353.13,350.73,349.57,345.48,340.63,335.64,341.80,346.52,353.68,362.50,370.95,370.12,364.94,368.43,350.43,350.51,359.40,349.58,354.50,350.01,352.03,356.03,349.69,350.89,349.02,344.15,339.14,338.40,340.86,340.97,352.13,349.29,356.28,350.84,352.83,355.95,353.08,350.02,348.55,350.95,344.69,339.51,347.10
2001-06-01 22:22:52+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227.77,,,,,,,,,,,,602.92,450.08,442.45,441.54,385.53,364.68
2001-06-10 22:16:35+00:00,L7,417.70,428.00,421.59,398.46,359.75,380.66,367.63,353.73,361.65,366.74,372.12,373.22,359.13,398.00,388.33,407.85,417.74,411.97,382.09,214.16,,,,,,,,,,,,,,,,,,,,,,95.85,249.52,274.11,203.71,227.21,236.69,220.49
2001-07-28 22:16:09+00:00,L7,375.95,359.02,354.25,351.98,326.40,364.35,350.78,352.39,454.87,463.60,454.57,340.15,344.53,343.66,491.11,546.51,624.10,606.91,623.32,554.49,340.47,352.80,343.41,345.07,348.58,346.05,290.98,319.08,313.50,333.54,339.98,362.85,368.31,322.92,315.34,342.30,335.17,372.88,347.39,329.55,339.47,362.69,326.30,346.31,343.59,325.55,335.03,337.30
2001-09-05 22:21:44+00:00,L7,387.15,400.28,396.22,365.41,349.89,367.64,374.54,359.84,363.71,362.34,361.03,368.43,373.89,382.31,387.26,395.15,396.67,392.23,385.02,371.57,376.55,379.03,374.75,373.41,382.92,382.54,377.26,367.79,358.94,356.91,353.68,349.44,358.98,357.08,358.14,365.20,370.29,366.37,368.89,360.76,357.86,362.59,358.19,363.49,362.75,359.99,361.64,357.88
2002-02-28 22:22:07+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349.04,358.69,360.27,357.78,350.82,348.09,350.25,358.35,362.15,362.06,363.16,362.61,365.15,360.65
2002-03-25 22:15:47+00:00,L7,360.58,364.08,359.43,332.13,327.34,331.06,328.80,328.00,324.74,325.40,316.60,308.98,330.43,344.71,355.76,367.12,367.27,362.47,356.70,349.95,355.04,352.50,357.65,347.58,345.97,346.26,347.55,342.84,341.62,334.76,340.96,337.41,337.81,338.46,340.39,348.34,344.05,340.21,343.82,339.94,342.04,339.95,346.49,342.79,337.72,330.36,336.47,339.92
2002-04-01 22:21:54+00:00,L7,426.22,428.04,,429.93,395.77,382.58,384.60,383.48,377.08,375.60,383.55,403.31,405.62,410.47,422.42,444.75,449.46,427.93,414.37,410.53,423.95,417.83,405.93,407.46,399.34,400.13,412.26,427.63,423.19,413.69,400.21,415.66,397.70,616.45,626.57,622.96,392.05,396.04,389.75,399.19,397.87,416.06,600.98,586.93,395.76,391.88,384.80,385.52
2002-07-06 22:21:34+00:00,L7,,,,,,,,,,,,,,,,,,,339.28,334.98,321.92,312.31,332.22,336.86,339.32,343.49,344.05,336.10,336.55,336.34,334.70,331.37,334.68,331.46,329.88,318.54,329.65,269.64,270.98,235.77,228.73,173.78,277.36,284.89,231.25,244.07,292.93,303.55
2002-07-15 22:15:19+00:00,L7,444.90,450.90,441.81,443.32,402.10,385.80,376.14,388.78,405.84,431.85,410.11,440.81,434.78,438.15,435.84,403.74,402.75,403.79,394.14,262.87,239.97,,340.16,365.82,377.64,257.74,402.95,398.08,388.94,398.48,396.85,426.85,412.28,435.06,415.29,440.03,428.04,414.31,422.42,416.73,396.16,430.42,435.58,407.73,417.93,422.26,439.56,444.26
2002-07-31 22:15:11+00:00,L7,411.09,411.06,408.18,396.37,367.02,369.43,371.25,364.70,366.97,374.58,373.19,379.28,381.43,389.12,390.88,396.29,395.36,392.22,391.46,249.72,237.50,,,193.30,392.69,387.51,381.93,371.59,363.75,364.23,363.11,371.63,371.97,375.75,386.05,383.13,385.82,387.02,382.75,383.46,380.57,369.36,374.47,389.87,395.21,391.43,391.31,378.20
2002-10-03 22:14:41+00:00,L7,358.02,368.33,365.41,333.13,330.30,344.78,345.92,338.24,340.58,337.29,334.16,337.87,339.55,355.05,363.70,370.41,370.48,368.77,363.92,359.97,363.85,361.30,362.30,354.85,349.38,351.32,350.66,349.94,336.80,335.36,335.72,343.95,342.16,340.57,340.94,351.76,349.02,349.98,348.92,354.05,346.92,343.21,346.91,343.67,345.42,337.03,340.40,343.80
2003-01-14 22:21:34+00:00,L7,,,,,,,,345.47,345.10,342.36,338.66,342.77,349.22,358.10,366.37,373.17,374.80,374.28,363.01,372.49,368.54,361.01,344.52,350.11,361.78,351.53,356.60,345.48,345.69,344.50,348.07,341.83,342.90,340.96,350.77,357.55,354.58,356.16,351.22,352.67,349.15,352.62,348.83,353.93,349.02,345.99,338.99,342.23
2003-02-24 22:15:37+00:00,L7,381.77,399.16,382.45,356.68,354.32,376.11,370.43,360.02,359.10,362.83,363.35,366.71,370.71,375.15,386.39,393.66,393.92,388.27,386.76,381.92,383.44,380.31,373.41,377.31,374.67,379.18,376.29,371.67,365.15,362.24,359.34,357.90,367.55,367.93,370.65,375.25,372.46,363.73,365.33,363.41,367.37,362.84,359.32,367.86,375.52,367.85,369.99,364.58
2003-03-03 22:21:52+00:00,L7,,,,,,,,,,,,,,573.92,583.24,516.04,630.72,560.95,609.01,538.42,458.43,570.72,588.11,622.74,,,,,,,,,,,,,,,,,,,,,,,,
2003-03-19 22:21:50+00:00,L7,407.87,420.85,410.24,389.30,490.01,493.29,483.10,458.67,503.14,488.59,433.05,456.61,482.93,499.54,506.03,506.88,503.61,493.53,490.51,500.01,500.06,494.95,454.53,459.99,468.12,460.10,459.21,433.38,422.77,421.92,426.56,487.99,494.21,499.05,508.63,508.45,498.08,475.91,467.78,482.28,502.52,493.04,487.64,483.96,479.97,475.38,489.22,472.59
2003-05-15 22:15:40+00:00,L7,351.58,362.57,346.05,326.35,275.31,336.13,313.23,292.39,335.90,336.44,331.32,345.43,352.97,355.30,256.58,367.81,362.36,352.93,260.44,259.26,232.71,,181.06,197.55,198.02,239.54,337.69,345.05,329.43,324.57,332.23,327.77,339.38,336.16,341.05,333.65,345.79,326.82,217.56,209.54,,187.34,325.60,342.11,334.21,215.98,240.22,227.64
2003-08-03 22:15:22+00:00,L7,417.68,423.33,424.98,405.39,384.64,368.42,398.39,398.67,407.94,403.18,385.04,389.71,377.62,368.36,338.70,306.09,,299.72,248.33,263.05,231.91,,156.39,381.30,400.38,384.23,379.38,380.30,375.31,384.16,372.07,375.38,381.71,394.83,407.59,410.18,408.02,398.88,389.33,374.49,376.05,378.34,394.30,399.74,402.53,399.09,398.59,396.28
2003-08-11 22:03:51+00:00,L5,361.83,371.85,365.04,339.73,319.17,359.78,351.23,362.17,362.21,360.82,350.80,360.66,358.48,362.98,365.86,387.47,393.50,388.33,360.92,315.42,226.88,,173.87,364.06,367.79,365.79,367.19,360.02,357.17,353.82,351.64,348.36,355.64,353.84,355.80,362.08,362.34,357.84,355.81,353.08,346.49,342.27,287.13,339.77,349.40,344.20,342.11,343.89
2003-10-14 22:04:51+00:00,L5,393.59,404.15,399.62,379.83,365.18,375.29,373.85,369.84,366.90,363.68,369.28,377.82,380.24,383.27,389.82,394.29,392.22,385.87,378.63,373.96,370.35,369.65,373.11,373.20,374.52,379.64,378.12,372.29,370.47,361.31,362.81,366.49,374.25,384.94,391.68,388.99,379.84,371.49,367.97,370.55,366.83,365.93,369.32,379.79,374.37,373.26,367.45,362.72
2003-12-09 22:15:42+00:00,L7,601.04,618.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-12-16 22:21:56+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,379.27,373.17,366.58,368.68,365.94,372.73,373.29,373.84,371.35,366.16,364.67
2003-12-25 22:15:51+00:00,L7,377.14,393.79,384.76,355.80,352.58,370.52,369.96,365.60,368.04,369.32,368.87,370.14,368.15,373.72,387.13,383.88,378.12,377.13,376.68,365.46,363.05,365.10,368.17,369.54,369.63,369.67,371.50,366.06,363.35,361.54,362.12,365.49,,,,,,,,359.74,361.37,361.39,363.49,367.86,362.45,358.93,356.48,351.74
2004-01-09 22:11:54+00:00,L5,364.31,377.62,365.15,347.52,345.47,354.75,357.30,358.34,359.34,355.59,361.02,360.38,368.81,369.14,375.29,372.77,374.37,364.75,361.01,353.68,353.42,355.68,361.21,357.08,361.43,358.79,366.03,356.62,358.38,354.81,352.01,349.55,359.58,361.15,364.28,368.62,367.50,362.16,,,,,,,,,,
2004-01-17 22:22:07+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,343.78,346.95,344.95,349.75,355.53,359.93,361.65,363.29,357.96,350.93,351.27,349.17,353.92,350.57,343.58,350.72,350.96,346.10,350.12
2004-02-11 22:16:05+00:00,L7,498.55,504.29,499.00,530.41,561.77,603.53,602.69,431.59,402.62,,,,,,,,,,,,,,,581.66,607.07,571.15,556.94,564.47,599.15,624.69,457.07,463.81,461.04,475.56,478.54,478.45,480.03,408.15,403.65,,576.56,579.94,580.34,577.98,573.31,476.56,470.68,464.46
2004-04-06 22:22:23+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350.33,347.92,373.66,367.16,364.97,367.11,363.10,370.24,356.70,350.72,362.43,354.05,355.64,354.42,358.18,359.15,359.21,352.51,346.81
2004-04-23 22:06:53+00:00,L5,408.90,422.11,418.92,396.92,360.11,381.16,380.05,379.28,386.22,382.66,382.15,388.51,389.79,395.57,403.64,404.16,404.42,403.85,391.67,386.50,386.58,384.68,387.97,382.33,385.81,381.11,386.55,386.22,382.64,383.29,385.62,387.12,394.73,397.77,395.39,400.53,398.08,390.97,383.15,382.00,377.76,375.04,378.03,380.99,380.41,377.25,370.04,369.95
2004-05-09 22:07:21+00:00,L5,442.65,446.44,439.21,408.16,374.88,370.10,410.81,428.94,424.94,425.30,388.26,425.84,425.60,409.82,411.05,429.14,421.93,405.47,402.85,263.01,192.67,,,381.58,394.57,394.19,408.28,371.70,408.69,399.36,399.46,392.21,403.99,416.88,408.12,418.37,415.53,414.00,396.69,383.69,378.42,394.31,391.58,388.01,392.88,392.29,419.51,397.06
2004-06-09 22:22:13+00:00,L7,399.68,417.60,411.58,395.90,367.98,384.00,375.84,391.29,392.96,388.43,388.76,401.37,399.17,398.41,386.72,395.22,397.83,395.76,238.61,224.54,,,,176.03,191.49,188.18,159.87,367.69,374.81,378.41,369.80,374.27,386.14,392.10,400.30,395.08,323.82,339.68,203.02,209.77,,142.49,,,,,,
2004-07-12 22:09:13+00:00,L5,104.05,195.08,,323.65,267.66,337.69,320.62,251.45,82.52,,,,213.73,267.83,259.47,202.76,248.30,243.86,226.29,231.84,188.28,,,,,,,236.37,340.35,331.01,327.86,325.98,333.35,341.16,329.41,281.77,240.47,239.67,210.73,183.51,155.03,164.13,268.65,245.98,192.54,191.65,206.89,189.18
2004-08-20 22:16:18+00:00,L5,,,,,,,,,,,383.81,396.90,397.10,404.98,400.27,397.42,394.61,392.52,387.70,378.70,373.34,379.58,381.94,382.46,370.49,374.21,375.01,372.90,363.52,370.11,377.53,393.04,387.88,391.60,392.32,405.00,410.15,393.07,376.87,369.84,363.43,367.59,362.32,362.91,370.71,364.93,362.92,362.90
2004-08-28 22:21:54+00:00,L7,342.01,361.82,362.28,342.25,338.68,353.50,353.24,351.39,352.41,344.01,339.28,350.83,354.39,356.60,361.38,369.62,369.15,365.03,361.30,345.60,331.35,349.36,360.99,360.63,357.11,351.92,361.94,349.76,344.50,338.63,346.55,347.45,346.03,346.76,359.23,360.64,364.65,258.68,271.93,259.18,251.87,,,,,,,
2004-08-29 22:10:22+00:00,L5,356.02,373.65,362.65,342.75,340.56,353.79,356.81,355.60,351.32,350.82,349.26,355.01,358.28,360.25,364.02,367.27,369.10,365.92,356.98,340.77,340.63,353.37,353.93,350.79,355.03,354.38,358.30,346.81,351.80,343.00,342.75,345.66,347.86,353.79,360.30,365.18,360.01,360.26,357.52,364.87,340.96,340.17,344.92,343.56,342.64,329.26,333.63,338.39
2004-09-05 22:16:44+00:00,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-09-06 22:15:40+00:00,L7,389.72,393.88,,375.08,339.94,357.46,359.34,354.91,356.86,371.08,365.71,361.79,275.28,279.19,300.56,290.33,200.32,266.48,252.48,231.32,222.35,,207.40,120.56,,347.01,365.63,354.63,348.13,343.52,347.37,357.09,353.39,354.75,362.04,367.93,361.47,347.24,343.83,349.83,340.55,341.28,357.53,342.80,343.00,342.31,330.04,332.46
2004-10-07 22:17:29+00:00,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-11-01 22:11:49+00:00,L5,404.02,416.96,413.94,396.39,359.48,378.70,381.45,383.55,379.98,383.92,381.66,385.29,391.19,394.50,396.77,407.65,403.50,399.05,389.31,381.43,381.04,378.52,377.25,374.62,374.71,377.78,377.74,371.95,376.55,372.94,373.86,373.24,380.38,382.93,383.56,389.76,390.09,386.37,380.92,375.40,372.60,373.02,370.65,382.85,377.71,372.49,366.55,366.49
2004-11-08 22:18:08+00:00,L5,168.75,160.35,157.25,140.66,158.43,181.75,168.60,160.75,154.05,139.43,177.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-01-28 22:16:23+00:00,L7,401.59,420.59,420.81,399.10,370.58,386.73,382.49,385.20,392.51,393.65,388.71,395.83,389.72,397.57,409.39,416.87,415.04,415.03,403.54,392.83,391.84,,,,,,,,,,,,368.16,395.10,403.82,411.47,406.28,400.10,396.76,391.21,387.81,390.51,384.68,392.94,398.00,393.56,390.37,380.14
2005-02-12 22:19:40+00:00,L5,,415.87,417.35,402.27,360.39,367.70,370.73,383.26,398.86,394.12,394.80,404.38,404.36,408.75,397.00,404.12,392.06,389.75,393.60,392.92,391.36,381.24,374.96,367.33,345.77,360.89,358.09,397.36,380.92,356.14,358.07,349.93,368.54,371.43,381.33,404.77,395.11,368.74,380.66,391.00,383.87,390.07,372.39,373.76,387.39,369.57,379.59,359.96
2005-02-20 22:22:47+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-03-16 22:20:06+00:00,L5,,,,,,,,376.45,371.50,367.16,367.16,369.04,377.05,384.79,387.64,393.24,389.00,393.99,389.80,384.11,378.85,379.06,380.46,373.13,379.61,378.33,379.22,368.68,366.97,366.87,365.41,364.62,373.11,370.38,385.00,388.91,384.05,377.25,376.54,378.48,378.13,374.98,378.05,375.57,380.11,382.61,381.18,373.93
2005-04-02 22:16:37+00:00,L7,347.32,347.61,129.73,124.44,132.42,308.82,319.97,318.56,325.49,330.87,329.29,318.10,317.29,319.02,338.05,328.28,327.16,314.76,,,,,314.12,323.22,322.93,315.41,284.16,,,320.22,312.02,206.22,,270.07,,,,,,320.44,325.75,330.37,330.96,337.11,319.89,319.65,321.53,318.84
2005-04-09 22:22:45+00:00,L7,,,,,,,,,,,,,,,,377.08,416.78,406.22,375.52,328.09,326.26,353.86,358.96,356.27,350.35,364.52,350.43,359.91,343.18,346.74,344.05,345.82,347.72,351.55,356.05,365.05,354.59,355.30,349.59,350.38,349.30,349.36,349.50,354.90,,,,
2005-04-17 22:20:16+00:00,L5,371.01,388.67,376.60,353.14,343.37,369.53,357.02,351.24,343.21,345.33,344.11,338.46,347.30,353.69,357.93,367.95,363.16,356.78,355.68,340.18,349.77,354.46,346.20,356.38,352.73,354.95,355.60,356.28,344.49,348.09,349.14,347.11,353.43,356.91,361.33,370.13,367.92,358.01,358.62,351.95,358.65,357.89,352.14,363.70,367.16,362.27,363.48,359.21
2005-05-12 22:14:14+00:00,L5,392.99,399.89,394.98,370.44,343.04,370.58,354.48,363.91,363.06,362.10,360.11,360.65,361.37,377.59,367.51,375.54,382.08,378.89,372.57,279.05,211.54,,171.16,205.58,215.85,204.43,227.58,,,,345.69,351.12,349.50,354.03,377.46,380.94,369.15,362.86,356.98,337.25,216.28,240.83,333.85,355.28,353.88,342.74,355.36,356.82
2005-05-28 22:14:23+00:00,L5,,,,,,,,365.66,424.66,433.26,451.26,,404.85,559.09,560.04,550.41,563.09,619.49,105.62,,,,,,,,,,,,611.46,590.69,575.31,605.52,612.37,593.03,634.30,343.83,331.52,365.59,375.93,201.86,,,196.56,220.50,228.32,266.91
2005-06-05 22:16:29+00:00,L7,347.49,464.87,,330.78,338.62,343.10,251.92,330.22,350.08,333.08,330.82,334.31,343.33,460.96,468.94,349.13,242.43,278.40,303.15,276.32,318.98,282.24,,177.00,218.24,218.46,144.95,477.45,449.17,413.33,362.36,387.46,,,,290.47,,230.51,,406.30,418.80,441.91,395.26,410.52,408.41,444.67,502.69,514.83
2005-06-13 22:14:31+00:00,L5,437.49,431.97,439.74,427.41,377.80,392.22,413.53,417.82,408.31,419.51,417.09,415.86,416.35,436.48,448.97,442.36,428.86,423.91,413.49,231.18,,,,162.35,298.68,277.28,243.72,431.72,424.35,398.27,388.92,390.75,393.49,415.42,423.49,432.47,427.18,426.92,426.94,414.77,397.62,103.46,271.60,394.28,412.98,422.60,406.98,203.49
2005-07-14 22:22:34+00:00,L7,,,,,,,,,,,,,,,,,314.96,296.47,266.21,259.82,247.05,,,,,181.01,175.19,,,,,,,,,,,,,,327.45,,,,,,,274.47
2005-07-15 22:14:43+00:00,L5,118.91,164.69,,338.07,308.63,354.82,321.10,281.10,,,,,226.78,284.38,241.25,231.18,208.36,256.01,225.67,,,,,,,,154.12,296.43,327.42,342.98,342.72,337.74,254.15,275.57,233.33,256.27,251.31,240.15,193.50,213.26,,99.90,242.24,260.64,219.65,202.37,231.82,216.77
2005-07-22 22:20:58+00:00,L5,336.94,360.93,,306.60,298.62,316.66,308.82,320.15,325.51,324.69,310.10,317.19,324.11,329.08,317.90,326.60,319.31,307.01,320.32,206.10,172.50,,,156.16,283.80,276.58,242.60,314.08,299.40,303.30,306.94,306.56,314.38,296.69,302.56,311.68,315.32,319.57,169.88,189.55,,176.57,282.36,324.65,185.07,182.32,241.13,254.53
2005-08-16 22:15:00+00:00,L5,344.76,353.73,342.18,319.21,294.38,328.89,306.47,316.09,317.06,316.57,310.42,318.97,323.20,324.39,318.34,336.78,325.85,312.42,255.53,294.24,226.57,,221.31,211.54,319.42,321.84,332.31,321.12,317.91,323.04,318.23,316.47,328.80,330.41,331.49,343.55,339.82,329.40,334.80,327.53,330.61,317.37,323.68,324.32,317.54,306.11,314.61,343.73
2005-09-01 22:15:05+00:00,L5,344.39,356.76,352.69,330.88,312.49,342.22,339.54,324.83,323.41,322.67,323.79,322.09,334.31,340.92,346.57,344.68,351.82,338.91,347.25,328.56,325.27,336.14,328.70,336.88,342.89,344.88,342.81,337.00,336.53,343.11,338.48,320.58,339.83,337.85,341.60,347.77,344.17,341.10,341.16,338.01,337.47,333.12,332.65,,,,,
2005-09-08 22:21:17+00:00,L5,128.44,122.15,101.13,100.07,108.65,118.49,112.38,107.32,112.31,95.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
