dates,satname,nzd0300-0000,nzd0300-0001,nzd0300-0002,nzd0300-0003,nzd0300-0004,nzd0300-0005,nzd0300-0006,nzd0300-0007,nzd0300-0008,nzd0300-0009,nzd0300-0010,nzd0300-0011,nzd0300-0012,nzd0300-0013,nzd0300-0014,nzd0300-0015,nzd0300-0016,nzd0300-0017,nzd0300-0018,nzd0300-0019,nzd0300-0020,nzd0300-0021,nzd0300-0022,nzd0300-0023,nzd0300-0024,nzd0300-0025,nzd0300-0026,nzd0300-0027,nzd0300-0028,nzd0300-0029,nzd0300-0030,nzd0300-0031,nzd0300-0032,nzd0300-0033,nzd0300-0034,nzd0300-0035,nzd0300-0036,nzd0300-0037,nzd0300-0038,nzd0300-0039,nzd0300-0040,nzd0300-0041,nzd0300-0042,nzd0300-0043,nzd0300-0044,nzd0300-0045,nzd0300-0046,nzd0300-0047,nzd0300-0048,nzd0300-0049,nzd0300-0050,nzd0300-0051,nzd0300-0052,nzd0300-0053,nzd0300-0054,nzd0300-0055,nzd0300-0056,nzd0300-0057,nzd0300-0058,nzd0300-0059,nzd0300-0060,nzd0300-0061,nzd0300-0062,nzd0300-0063,nzd0300-0064
2012-05-11 21:55:20+00:00,L7,299.31,297.75,298.76,296.57,370.63,,269.16,286.20,280.80,280.85,282.25,270.62,268.50,246.34,209.46,234.61,234.49,230.94,235.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-05-18 22:01:32+00:00,L7,299.86,296.22,297.04,283.69,259.26,289.24,270.75,271.18,279.61,316.14,317.82,305.77,,247.99,229.63,236.22,243.62,,,,,350.85,367.84,,,,,,,,,,,,,,,,,,,,,,,217.54,231.82,233.03,235.94,,,,,268.70,266.78,249.71,251.96,255.38,252.04,269.95,270.52,262.47,244.84,241.95,258.56
2012-06-12 21:55:02+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-06-28 21:55:11+00:00,L7,,,,279.22,263.95,286.18,,,239.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-08-15 21:55:47+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-09-23 22:02:21+00:00,L7,,,,,,,,299.22,,338.16,334.19,,322.06,,316.51,310.35,,,,316.80,326.58,333.24,323.52,324.20,298.63,,,283.60,275.85,,316.78,,321.15,316.25,307.18,314.65,,,,,,,,,,,,,,,,305.64,287.77,285.68,278.12,271.53,291.67,306.66,338.59,329.40,325.06,313.93,,,343.74
2012-11-19 21:56:38+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-01-29 22:03:02+00:00,L7,329.66,327.39,317.75,,365.43,361.19,344.46,335.11,318.97,309.83,295.42,291.01,276.44,270.03,275.41,262.86,266.36,271.85,278.82,287.54,288.08,294.08,291.85,318.08,304.71,312.88,312.78,309.92,315.82,309.31,297.90,285.40,291.15,294.68,302.33,310.53,314.16,310.78,309.65,302.39,304.94,294.06,291.21,,,,,,,,,,,,,,,,,,,,,,
2013-05-13 22:08:47+00:00,L8,302.21,302.02,297.50,290.22,324.68,308.32,278.89,292.64,289.37,284.27,283.65,273.87,268.59,248.24,223.71,234.45,241.99,240.32,252.39,245.02,248.26,255.71,251.79,,287.50,270.53,271.14,270.18,263.53,252.64,244.92,280.94,,,,,,,226.31,239.61,234.90,228.50,241.14,233.60,247.29,234.44,234.92,236.04,245.38,253.22,276.90,287.36,283.27,280.50,268.01,263.21,256.20,257.20,265.32,315.02,280.03,267.13,249.79,245.16,259.57
2013-05-22 22:02:41+00:00,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-06-06 22:02:31+00:00,L7,294.87,287.23,286.50,,,,,,,,,,,241.99,207.85,229.00,235.57,239.27,237.13,238.88,242.27,247.73,242.85,,272.78,258.84,262.20,264.54,252.45,242.20,227.34,266.18,179.38,174.32,208.78,203.43,209.77,218.61,219.20,239.72,229.24,219.33,234.82,223.84,241.80,214.82,227.42,234.19,232.02,252.65,272.42,271.41,282.63,263.50,261.04,251.49,244.20,248.93,245.71,275.11,269.31,259.29,243.15,239.43,254.12
2013-06-30 22:08:48+00:00,L8,296.04,298.22,297.03,283.91,279.72,302.68,267.49,278.77,270.64,279.47,268.59,270.28,258.61,244.38,209.78,229.42,237.27,238.95,241.54,236.73,242.75,252.98,247.61,,277.01,260.77,266.55,263.84,259.90,240.46,230.27,258.59,,176.07,202.38,214.96,214.09,221.98,220.56,236.86,231.12,224.09,235.07,228.76,238.07,220.43,231.14,222.13,237.71,251.10,272.37,280.43,279.45,270.89,259.52,252.87,243.06,252.03,254.94,,274.89,263.91,246.53,241.30,255.79
2013-07-24 22:02:08+00:00,L7,,,,,,,,,,274.59,271.12,268.73,256.36,248.16,217.27,231.72,238.18,238.97,248.83,240.31,239.75,253.12,251.77,,275.08,269.01,267.21,266.53,261.27,247.99,241.54,270.69,,184.96,206.33,222.28,218.40,220.81,225.07,234.31,230.69,220.78,235.70,230.25,235.87,227.19,232.82,233.59,236.82,252.29,271.90,277.57,278.24,268.51,267.82,249.67,257.60,253.21,257.64,273.18,274.10,265.95,245.21,248.36,258.07
2013-08-09 22:02:01+00:00,L7,,,,,,297.81,273.70,285.40,281.43,275.87,273.48,267.29,270.71,249.08,223.54,240.81,238.25,242.17,246.04,243.62,252.31,252.69,254.41,265.76,279.20,269.73,270.61,271.74,263.15,,251.86,276.44,,288.49,287.11,,,233.62,234.32,244.89,237.14,227.58,239.38,235.75,245.35,233.27,240.15,233.44,,,,,,,,,,,,,,,,,
2013-08-17 22:08:51+00:00,L8,301.52,300.01,297.85,290.05,277.44,310.02,279.11,286.21,281.83,285.03,282.49,274.60,272.35,253.96,227.75,238.21,243.11,241.16,256.09,247.53,259.07,257.53,257.29,272.28,285.60,278.16,272.63,274.24,262.79,261.89,253.06,281.53,,306.57,,,,,,240.82,239.26,228.16,241.55,234.22,245.47,236.32,235.01,242.14,240.18,257.42,278.67,286.04,281.94,278.74,277.17,254.72,258.82,253.82,265.90,299.45,293.74,269.84,252.47,260.66,263.08
2013-09-02 22:08:52+00:00,L8,303.30,303.00,302.25,291.83,284.90,337.17,302.46,299.64,292.55,286.39,282.35,278.60,273.65,260.73,233.79,252.82,243.54,245.32,256.82,250.02,264.53,261.83,262.34,279.47,290.44,277.82,272.68,272.87,273.91,268.28,,294.57,311.28,311.35,311.26,309.68,307.66,303.94,307.11,296.08,288.60,,,,249.74,237.86,248.91,245.91,260.67,264.20,277.87,288.38,284.82,286.45,277.85,265.59,263.24,274.33,271.53,303.82,301.90,,273.61,286.61,316.31
2013-10-05 21:56:32+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-21 22:08:25+00:00,L8,345.43,335.86,325.44,313.91,299.48,315.16,307.53,312.50,314.44,308.47,304.45,291.49,285.10,278.37,284.17,274.63,267.19,272.09,278.25,283.54,285.26,287.58,297.11,321.47,316.09,315.59,308.33,311.43,330.68,348.31,349.00,340.89,335.68,326.59,322.16,311.95,308.21,305.81,309.17,305.79,313.57,303.55,293.62,287.75,277.74,282.90,283.10,276.46,273.72,283.97,296.35,292.49,303.39,297.12,301.83,316.38,311.40,318.01,324.01,337.20,332.52,335.47,331.12,336.78,339.16
2013-12-08 21:57:00+00:00,L7,,351.91,339.56,341.83,320.80,331.92,327.93,334.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-24 21:57:02+00:00,L7,,229.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-24 22:07:57+00:00,L8,353.64,352.25,357.05,353.03,349.48,338.66,331.20,323.51,324.80,322.75,315.76,307.47,298.53,297.17,300.26,293.97,289.39,292.29,293.85,300.80,301.80,311.20,319.56,334.51,344.12,345.23,342.06,339.71,354.82,374.49,368.70,352.04,344.18,325.45,315.47,317.53,337.40,348.94,342.82,322.06,352.11,344.56,311.35,298.72,321.67,339.09,334.53,309.08,313.00,310.82,332.89,327.46,340.88,,361.28,358.65,363.32,361.48,351.56,344.84,322.70,334.84,318.24,326.09,338.25
2014-02-25 22:07:32+00:00,L8,333.39,316.82,315.91,298.16,305.49,320.52,310.81,302.28,296.06,295.60,289.89,284.34,276.41,268.40,275.45,267.51,252.52,267.96,275.36,281.68,278.18,281.69,290.95,314.09,302.98,308.24,298.27,303.91,342.88,349.86,339.05,335.73,318.24,303.35,304.78,308.20,312.39,317.18,307.59,308.59,313.85,295.80,290.22,288.16,277.74,292.82,287.35,289.65,284.95,282.58,286.24,287.88,288.94,293.07,307.57,310.10,329.20,326.63,323.66,318.49,311.18,314.52,298.32,321.21,345.34
2014-02-26 21:57:21+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-21 22:03:44+00:00,L7,309.77,304.59,307.19,297.09,313.88,317.80,300.34,301.72,290.70,288.87,285.54,280.31,272.43,263.11,,260.20,248.34,253.45,259.42,258.49,267.66,265.42,277.27,300.42,291.37,280.77,278.84,,,358.28,362.46,,305.70,318.04,317.71,312.49,311.31,316.79,333.57,319.43,320.36,315.09,314.83,303.79,,,,255.37,279.70,264.58,305.69,299.85,288.84,,304.35,316.15,323.95,325.34,312.76,318.29,331.33,335.41,304.75,325.49,339.45
2014-03-30 21:57:37+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-22 22:04:00+00:00,L7,304.01,301.42,296.63,287.14,304.35,300.09,,,,,,,,,228.09,233.08,241.81,243.76,255.67,243.89,247.08,257.48,258.95,273.85,287.29,268.88,270.39,,,,,286.74,,314.53,,,,,,,,,,236.54,243.06,230.24,237.67,231.34,239.03,258.28,275.78,288.13,283.12,272.67,276.91,248.67,260.66,,,322.82,,,,,
2014-04-30 22:06:34+00:00,L8,302.38,300.26,299.58,292.29,271.74,303.53,278.06,282.45,280.87,285.11,280.20,274.21,270.18,252.51,227.44,236.63,241.26,241.03,254.62,245.99,257.64,255.84,255.09,265.71,284.41,275.89,269.74,272.20,260.96,259.84,248.39,280.83,,,,216.66,226.25,227.89,228.32,240.71,238.77,227.59,241.64,233.04,245.67,236.96,235.43,241.64,239.18,256.26,274.76,283.83,281.64,281.49,276.22,255.68,259.24,255.51,266.51,293.93,286.14,265.43,252.93,251.93,259.87
2014-05-01 21:57:52+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-08 22:04:04+00:00,L7,298.44,297.74,299.18,287.32,286.21,297.22,271.29,274.44,273.47,281.22,274.81,269.80,268.12,244.44,226.29,230.85,238.98,236.82,252.30,242.58,245.97,255.26,251.76,,275.04,271.05,266.87,264.71,260.33,250.13,246.01,273.50,,,,,,,232.62,238.96,235.54,225.22,239.73,232.63,240.21,232.24,228.99,235.93,241.01,249.74,279.36,271.22,282.24,277.67,263.24,261.21,251.23,249.52,,323.72,,269.37,247.05,243.94,261.00
2014-05-16 22:06:21+00:00,L8,298.62,298.04,297.03,288.07,284.89,302.79,274.72,280.69,276.81,282.50,277.51,269.36,266.34,248.48,215.04,230.71,240.23,238.28,251.53,244.68,251.83,255.61,252.22,,278.66,273.25,268.78,270.24,259.85,252.95,239.37,279.78,,189.01,204.56,216.12,224.42,226.89,231.09,240.13,239.06,225.39,238.71,232.75,242.88,234.02,234.08,230.77,239.70,253.06,275.15,282.90,280.49,275.69,262.72,260.07,255.40,256.01,264.51,301.67,276.16,265.03,250.22,242.77,258.24
2014-05-17 21:57:59+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-01 22:06:26+00:00,L8,299.85,297.34,297.14,286.10,284.46,303.10,275.57,287.62,278.33,281.95,266.41,269.87,260.34,247.98,210.72,235.14,236.61,236.89,246.83,235.07,246.55,253.23,246.26,,276.39,262.87,266.60,263.36,258.35,247.83,235.29,273.69,184.90,180.32,202.21,212.11,219.11,224.19,225.42,238.22,235.48,224.59,234.61,230.45,233.63,234.08,229.76,232.65,237.13,252.98,276.04,280.67,281.91,271.44,273.36,250.16,254.19,250.33,258.06,309.77,277.93,263.24,248.78,244.19,256.70
2014-06-02 21:58:02+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-17 22:06:32+00:00,L8,293.04,298.07,295.86,284.61,285.45,298.05,267.34,276.01,272.73,276.38,270.39,260.10,259.10,242.70,207.86,227.37,237.52,234.96,244.22,236.91,246.84,252.33,245.49,252.25,270.25,268.71,262.33,261.82,254.12,240.28,232.92,,,176.03,202.28,213.97,212.42,222.37,222.18,235.29,230.93,221.05,233.83,227.75,234.83,218.46,230.08,220.87,237.25,250.31,272.32,277.70,278.08,270.17,261.09,253.59,245.69,251.65,251.04,280.84,272.65,261.02,247.88,239.31,256.04
2014-07-27 22:04:26+00:00,L7,301.64,299.32,296.09,289.00,282.03,299.34,269.32,284.70,277.88,274.60,277.20,262.34,263.59,251.02,209.19,235.61,230.06,237.22,244.67,244.12,255.80,250.04,251.40,265.91,269.85,275.62,265.53,266.48,261.29,245.70,239.07,,,,,214.92,217.79,224.53,224.94,239.33,235.11,225.00,237.54,230.70,239.18,223.95,232.89,228.44,237.72,254.05,273.09,282.17,279.94,270.19,269.38,249.93,257.61,253.92,258.45,277.71,273.82,263.23,247.90,249.19,260.67
2014-08-04 22:06:50+00:00,L8,299.60,298.69,296.62,287.69,275.01,311.23,273.54,259.76,281.93,283.95,279.48,272.17,268.03,247.95,218.75,230.79,240.05,237.70,251.05,244.05,246.52,253.96,251.24,,281.89,271.92,271.33,269.79,271.85,,,,,,,,,,,,,,239.59,233.64,244.76,231.05,236.55,231.15,243.08,253.16,276.71,286.96,282.40,277.15,265.12,263.49,256.29,255.88,,334.49,,265.96,251.82,245.51,
2014-08-05 21:58:18+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-20 22:06:54+00:00,L8,,,,283.81,285.37,297.88,279.91,279.99,281.69,280.23,278.86,272.30,267.07,247.71,224.86,235.23,238.09,237.97,247.46,242.40,241.52,254.34,251.13,265.12,282.87,268.06,270.96,268.79,261.42,257.21,242.59,281.01,,,,,,,,241.39,238.70,225.71,238.52,232.31,242.62,234.99,233.84,241.76,238.65,254.08,276.06,283.18,281.39,274.02,276.32,251.50,259.15,251.82,262.70,301.29,287.92,264.81,252.69,249.52,261.42
2014-08-28 22:04:27+00:00,L7,,,,,,,284.14,295.03,289.50,286.40,281.44,272.34,271.38,255.72,232.60,245.05,240.69,242.70,255.32,249.99,256.15,256.29,260.89,276.92,287.44,274.29,273.39,269.78,273.56,258.81,,293.69,315.18,314.08,309.11,307.29,298.54,295.42,297.28,,239.78,237.79,242.76,235.28,246.93,236.44,246.53,241.80,252.96,260.27,278.06,284.13,282.56,284.31,272.16,261.84,273.01,253.40,264.33,309.22,282.91,284.35,254.77,265.09,309.28
2014-09-05 22:06:57+00:00,L8,352.94,346.98,325.05,321.05,296.75,312.40,306.30,293.03,290.24,283.83,276.39,270.81,267.63,248.72,230.29,233.50,241.95,239.18,249.62,245.51,245.77,256.45,259.60,272.70,286.51,272.55,271.74,269.47,266.90,263.01,,280.82,,296.60,291.31,293.13,289.37,278.60,,244.39,235.35,227.41,240.57,233.32,240.11,232.37,247.41,246.22,250.43,256.77,276.15,288.12,282.18,276.79,267.11,267.14,265.04,273.91,274.65,302.23,292.81,294.11,283.47,308.63,331.28
2014-09-29 22:04:40+00:00,L7,305.73,314.11,298.58,296.52,302.19,319.05,300.86,296.44,292.69,293.65,285.21,279.53,274.24,267.50,285.46,277.85,264.59,,258.36,259.53,273.36,271.00,286.96,302.24,297.06,290.04,322.17,,344.72,338.10,333.20,,323.45,321.82,317.11,307.25,307.01,308.65,306.13,299.80,293.52,294.31,285.11,281.30,292.23,299.81,302.94,292.57,298.48,298.08,295.98,291.65,292.30,278.54,284.16,306.36,314.26,338.86,327.22,328.00,314.79,314.72,305.44,329.00,336.90
2014-10-08 21:58:35+00:00,L7,296.70,300.26,296.89,291.22,272.83,291.39,284.88,284.70,275.30,274.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-10-15 22:04:49+00:00,L7,332.46,,322.02,339.59,302.31,313.25,,,,,,,,,,,,,279.38,,301.85,304.31,298.30,317.95,311.78,329.93,341.67,,358.73,353.39,343.98,334.44,326.95,322.05,326.03,314.73,314.20,320.95,319.65,322.42,317.32,293.63,286.92,303.82,303.79,306.98,307.89,301.57,300.95,302.08,322.05,315.75,322.93,308.55,310.20,324.71,336.28,356.63,356.54,338.44,332.70,331.77,319.50,328.45,
2014-10-24 21:58:44+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-08 22:07:04+00:00,L8,316.95,309.41,307.83,303.37,289.65,290.17,292.86,297.17,298.28,299.51,293.04,284.83,276.21,272.23,276.67,262.14,256.47,261.28,261.43,269.44,274.08,273.77,281.59,299.11,298.49,310.36,327.87,330.91,331.54,324.83,316.77,297.25,295.80,293.44,286.56,283.68,286.85,284.36,283.15,277.79,269.06,264.05,258.57,258.88,252.48,257.33,261.49,265.54,263.93,267.05,281.31,283.99,286.95,281.07,277.45,279.21,289.85,290.15,284.16,287.36,288.56,292.05,302.06,309.81,322.69
2014-12-26 22:06:54+00:00,L8,371.93,369.03,372.92,363.11,361.67,352.49,342.99,338.60,330.78,328.91,324.40,323.71,307.21,306.25,316.50,312.92,294.67,292.39,292.22,311.48,318.28,309.43,305.95,330.28,335.60,353.21,363.58,362.11,354.17,341.96,335.55,313.78,313.49,332.58,329.63,314.37,305.30,319.56,323.92,306.61,322.91,312.18,308.28,312.95,329.93,305.10,322.83,317.86,290.77,326.67,340.64,339.54,321.48,326.52,348.59,352.87,367.93,370.54,363.44,361.51,349.39,335.43,329.70,331.74,348.33
2015-01-27 22:06:47+00:00,L8,370.22,367.59,361.55,372.70,366.58,356.42,339.92,336.90,326.28,318.59,314.69,310.92,304.99,317.36,320.04,310.77,298.02,298.65,297.92,300.92,314.28,313.61,307.54,327.52,328.81,349.76,363.31,370.43,346.50,336.58,342.00,317.95,327.38,335.89,322.91,313.52,319.21,324.15,316.40,318.97,329.93,308.67,317.63,298.79,325.88,306.67,329.37,335.53,340.41,329.89,331.16,334.76,333.12,336.32,343.94,342.61,346.02,347.68,349.27,349.44,345.76,331.92,321.45,325.32,336.95
2015-01-28 21:59:18+00:00,L7,283.85,278.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-13 21:59:18+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-01 21:59:31+00:00,L7,,,,,,,,,,,,275.50,269.82,254.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-17 21:59:38+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-25 22:06:06+00:00,L7,296.24,300.23,297.57,284.76,284.93,297.51,276.91,280.93,272.75,,,,,,,,,,,,,,,,,,,269.53,263.52,254.59,264.08,283.15,313.36,308.36,305.74,305.35,310.46,312.48,,244.12,236.37,230.14,241.64,235.37,241.92,239.15,236.58,240.43,258.86,264.06,283.23,283.64,282.59,283.73,264.55,,,,,329.25,,262.78,246.12,243.66,
2015-05-27 22:06:18+00:00,L7,294.39,297.65,295.94,280.47,279.32,289.29,273.76,290.55,276.23,276.55,279.57,265.71,256.57,243.71,207.32,223.66,225.52,,,,,,,,,,,,,,,,180.47,187.98,200.77,215.90,216.43,222.74,227.55,237.55,230.69,224.60,237.73,231.75,232.11,231.13,231.99,230.89,241.89,251.94,276.73,276.42,277.88,273.20,258.19,252.17,244.43,249.49,,324.93,272.91,259.23,244.39,244.02,257.41
2015-06-05 22:00:12+00:00,L7,304.67,302.75,299.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-15 22:06:40+00:00,L7,288.13,297.03,295.98,281.87,266.63,293.30,275.52,274.70,285.37,276.91,265.80,268.03,260.14,239.45,,,,,,,,,,,,,,,,,,,,,202.26,211.73,216.95,226.75,229.94,240.46,238.98,224.29,237.14,232.23,234.68,231.84,232.24,236.06,239.96,253.08,274.50,268.70,278.64,275.62,262.31,254.09,245.08,251.05,249.52,281.26,271.72,262.98,243.48,247.99,257.02
2015-08-23 22:06:36+00:00,L8,300.30,298.55,297.52,288.82,358.67,357.76,,295.43,289.59,284.82,275.81,273.42,268.20,256.16,228.06,242.47,237.71,241.77,253.77,246.96,247.26,255.34,255.02,264.25,283.15,271.99,271.97,272.75,260.80,256.36,251.88,281.17,297.84,302.04,315.45,306.54,288.77,287.32,,,,,,,,,,242.96,238.35,256.47,279.25,283.54,282.76,273.87,278.31,,,366.16,366.23,349.95,336.31,319.83,,260.47,
2015-09-25 22:00:37+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-12 22:01:19+00:00,L7,317.57,303.38,304.13,291.20,289.90,293.18,289.16,291.95,285.92,283.07,269.66,270.98,265.77,264.33,264.64,263.52,262.27,255.36,254.64,255.95,267.82,267.28,278.90,292.48,293.95,308.33,309.64,311.41,307.13,292.24,293.57,287.84,284.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-28 22:01:32+00:00,L7,322.00,318.88,319.61,313.82,302.92,298.10,300.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-22 22:08:33+00:00,L7,310.17,305.66,305.50,292.78,277.50,287.83,289.48,290.98,285.37,283.41,277.49,273.06,265.72,252.80,238.89,236.89,,,,,,,,,,,,,,,,,,,,,,,,,279.50,276.04,271.22,258.45,250.51,254.57,258.36,261.67,268.51,280.93,277.29,279.33,286.79,272.75,278.46,282.45,280.14,286.98,289.41,295.52,296.54,284.90,285.51,291.49,304.30
2016-01-30 22:06:53+00:00,L8,358.40,359.91,349.67,349.95,326.42,371.13,363.14,350.82,348.66,348.86,343.98,326.67,324.68,321.20,303.35,306.67,319.88,318.04,316.58,313.56,309.93,311.48,311.17,329.87,344.80,345.48,342.63,334.38,362.21,363.02,352.50,345.26,339.11,329.47,326.36,319.81,318.13,327.27,329.69,323.94,321.17,321.66,339.40,325.61,315.06,309.26,335.91,321.01,325.12,323.20,324.64,334.02,329.41,319.91,317.63,326.68,329.63,343.97,340.29,345.36,341.46,337.04,313.17,319.48,328.98
2016-01-31 22:02:27+00:00,L7,368.21,362.11,360.01,359.87,370.28,384.23,374.60,356.80,349.48,348.93,343.97,331.96,328.34,323.71,313.92,308.22,321.54,319.90,314.64,314.80,311.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-07 22:08:41+00:00,L7,299.39,301.31,299.92,292.50,276.11,285.84,285.55,284.40,282.49,280.23,277.23,272.02,267.33,249.07,238.13,251.01,239.27,251.44,259.50,253.77,261.23,269.71,265.65,294.64,288.29,294.54,297.05,286.29,292.22,286.22,289.59,281.18,286.70,285.72,274.90,276.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-02 22:06:43+00:00,L8,311.22,323.01,323.29,328.95,331.72,340.11,331.02,320.20,314.52,319.59,306.98,299.31,288.45,,320.93,317.70,304.42,306.54,297.29,287.50,290.46,294.64,289.79,311.73,298.90,325.29,333.66,350.03,360.51,343.70,338.13,337.99,330.80,321.80,316.10,315.49,316.74,318.35,315.22,315.11,323.97,328.12,316.84,296.87,311.69,303.05,309.11,305.59,315.29,315.30,313.59,308.32,302.95,,293.87,318.42,342.81,339.50,330.86,327.25,323.91,320.92,314.29,312.85,329.51
2016-03-03 22:02:38+00:00,L7,,,,,348.31,342.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-18 22:06:37+00:00,L8,308.07,304.97,304.23,297.30,309.43,315.47,301.62,300.93,299.27,290.43,288.63,279.21,277.10,264.10,297.69,298.49,,,258.85,256.31,257.65,265.31,264.11,288.56,290.19,292.37,319.80,340.54,339.77,333.19,325.74,,306.29,307.78,305.29,303.62,302.35,306.28,297.14,305.40,322.02,307.90,302.60,,262.23,291.95,287.68,300.11,293.74,301.49,288.98,288.02,286.25,286.72,296.90,315.13,312.78,321.06,317.96,316.40,318.48,314.36,298.76,304.76,320.10
2016-03-19 22:02:46+00:00,L7,,,,,211.86,,173.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-11 22:09:04+00:00,L7,299.09,303.16,302.41,289.21,293.55,303.97,280.46,291.27,283.63,282.78,275.11,271.86,263.71,259.07,225.61,246.72,238.98,246.88,253.47,245.80,246.09,257.07,254.99,274.24,284.72,269.08,272.95,275.13,276.10,262.72,252.22,280.97,302.98,301.71,294.75,299.14,286.17,,,244.88,,,,234.89,237.79,234.08,236.65,244.23,244.72,254.92,282.68,283.72,282.94,277.89,271.15,,,,274.50,311.35,,271.97,250.05,275.34,317.92
2016-04-20 22:02:57+00:00,L7,302.86,302.88,298.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-06 22:03:02+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-13 22:09:13+00:00,L7,292.62,298.36,296.28,286.49,284.38,287.71,271.26,279.84,281.42,279.39,266.17,268.46,249.85,242.75,209.74,234.33,239.09,233.82,251.51,246.82,245.37,249.41,249.96,,279.94,258.03,268.26,268.04,266.77,247.78,240.55,265.98,,,,,,,,,,,,,,230.67,230.16,234.59,239.62,250.77,271.27,268.72,279.26,274.25,261.92,257.79,245.45,253.71,242.87,308.48,275.36,259.61,248.53,244.12,250.59
2016-06-06 22:06:31+00:00,L8,296.65,298.51,296.35,285.25,284.36,295.13,276.46,285.97,282.12,279.84,263.63,268.16,253.96,247.92,209.01,234.50,236.41,237.79,248.00,240.23,241.32,250.63,247.52,,276.43,266.06,269.30,267.17,261.73,245.38,236.10,270.47,,181.83,202.79,214.70,220.99,223.03,225.84,238.13,235.43,222.78,233.45,229.85,237.61,233.95,228.86,234.38,236.72,253.82,273.47,271.70,279.79,270.63,270.46,248.82,252.30,249.33,253.44,283.60,274.77,262.27,247.26,245.94,256.07
