dates,nzd0300-0000,nzd0300-0001,nzd0300-0002,nzd0300-0003,nzd0300-0004,nzd0300-0005,nzd0300-0006,nzd0300-0007,nzd0300-0008,nzd0300-0009,nzd0300-0010,nzd0300-0011,nzd0300-0012,nzd0300-0013,nzd0300-0014,nzd0300-0015,nzd0300-0016,nzd0300-0017,nzd0300-0018,nzd0300-0019,nzd0300-0020,nzd0300-0021,nzd0300-0022,nzd0300-0023,nzd0300-0024,nzd0300-0025,nzd0300-0026,nzd0300-0027,nzd0300-0028,nzd0300-0029,nzd0300-0030,nzd0300-0031,nzd0300-0032,nzd0300-0033,nzd0300-0034,nzd0300-0035,nzd0300-0036,nzd0300-0037,nzd0300-0038,nzd0300-0039,nzd0300-0040,nzd0300-0041,nzd0300-0042,nzd0300-0043,nzd0300-0044,nzd0300-0045,nzd0300-0046,nzd0300-0047,nzd0300-0048,nzd0300-0049,nzd0300-0050,nzd0300-0051,nzd0300-0052,nzd0300-0053,nzd0300-0054,nzd0300-0055,nzd0300-0056,nzd0300-0057,nzd0300-0058,nzd0300-0059,nzd0300-0060,nzd0300-0061,nzd0300-0062,nzd0300-0063,nzd0300-0064,satname
2014-03-21 22:03:44+00:00,308.27,303.34,305.89,295.42,311.38,316.04,299.59,300.97,289.95,288.12,284.77,279.11,271.18,261.24,,258.32,246.47,250.95,258.31,257.24,265.52,264.06,275.27,298.66,290.46,279.10,277.17,,,356.40,360.15,,303.20,315.90,313.96,308.74,307.98,313.46,330.24,316.10,316.61,312.09,311.50,300.46,,,,252.64,277.39,262.58,303.81,298.27,287.08,,302.85,313.65,321.22,322.34,309.01,314.00,328.33,332.91,303.60,324.24,337.69,L7
2014-04-22 22:04:00+00:00,297.71,296.17,291.15,280.14,293.85,292.68,,,,,,,,,218.40,225.21,233.94,233.26,251.00,238.64,238.08,251.75,250.55,266.44,283.47,261.88,263.39,,,,,282.07,,305.53,,,,,,,,,,222.54,231.61,219.74,223.67,219.89,229.34,249.88,267.90,281.50,275.71,266.94,270.61,238.17,249.21,,,304.82,,,,,,L7
2014-04-30 22:06:34+00:00,313.38,309.43,309.15,304.51,290.07,316.47,283.56,287.95,286.37,290.61,285.84,283.01,279.35,266.26,244.36,250.38,255.01,259.36,262.77,255.16,273.35,265.84,269.76,278.65,291.08,288.11,281.96,282.20,274.71,273.59,265.31,288.98,,,,244.16,250.69,252.33,252.76,265.15,266.27,249.59,266.08,257.48,265.67,255.29,259.87,261.64,256.10,270.93,288.51,295.41,294.58,291.49,287.22,274.01,279.24,277.51,294.01,325.36,308.14,283.76,261.39,261.10,272.81,L8
2014-05-08 22:04:04+00:00,295.34,295.16,296.48,283.88,281.04,293.57,269.74,272.89,271.92,279.67,273.22,267.32,265.54,240.56,221.52,226.97,235.10,231.65,250.00,240.00,241.54,252.44,247.63,,273.16,267.61,263.43,261.89,256.45,246.25,241.24,271.20,,,,,,,225.73,232.07,227.79,219.02,232.84,225.74,234.57,227.07,222.10,230.29,236.24,245.61,275.49,267.96,278.59,274.85,260.14,256.04,245.59,243.32,,314.86,,264.20,244.67,241.36,257.35,L7
2014-05-16 22:06:21+00:00,308.42,306.21,305.55,298.96,301.22,314.32,279.62,285.59,281.71,287.40,282.54,277.20,274.51,260.73,230.12,242.96,252.48,254.61,258.79,252.85,265.83,264.52,265.29,,284.60,284.14,279.67,279.15,272.10,265.20,254.45,287.04,,,,240.62,246.20,248.67,252.87,261.91,263.56,244.99,260.49,254.53,260.70,250.35,255.86,248.59,254.78,266.13,287.40,293.22,292.02,284.60,272.52,276.40,273.22,275.61,289.01,329.67,295.76,281.36,257.76,250.94,269.77,L8
2014-06-01 22:06:26+00:00,302.75,299.76,299.66,289.32,289.29,306.51,277.02,289.07,279.78,283.40,267.90,272.19,262.76,251.60,215.18,238.76,240.24,241.72,248.98,237.49,250.69,255.87,250.13,,278.15,266.09,269.82,266.00,261.98,251.46,239.75,275.84,,,,219.36,225.55,230.63,231.86,244.66,242.73,230.39,241.05,236.89,238.90,238.91,236.20,237.92,241.59,256.85,279.67,283.72,285.32,274.08,276.26,254.99,259.46,256.13,265.31,318.06,283.73,268.07,251.01,246.61,260.11,L8
2014-06-17 22:06:32+00:00,289.64,295.24,292.90,280.83,279.78,294.05,265.64,274.31,271.03,274.68,268.65,257.38,256.27,238.45,202.63,223.12,233.27,229.29,241.70,234.08,241.98,249.24,240.96,248.25,268.19,264.93,258.55,258.73,249.87,236.03,227.69,,,,,205.47,204.86,214.81,214.62,227.73,222.43,214.25,226.27,220.19,228.65,212.79,222.52,214.69,232.02,245.78,268.07,274.12,274.08,267.08,257.69,247.92,239.51,244.85,242.54,271.13,265.85,255.35,245.26,236.48,252.04,L8
2014-07-27 22:04:26+00:00,311.64,307.65,304.79,300.11,298.70,311.10,274.32,289.70,282.88,279.60,282.33,270.34,271.92,263.52,224.57,248.11,242.56,253.89,252.08,252.45,270.09,259.13,264.73,277.67,275.91,286.73,276.64,275.57,273.79,258.20,254.45,,,,,239.92,240.01,246.75,247.16,261.55,260.11,245.00,259.76,252.92,257.36,240.62,255.11,246.62,253.10,267.38,285.59,292.70,291.70,279.28,279.38,266.60,275.79,273.92,283.45,306.28,293.82,279.90,255.59,257.52,272.43,L7
2014-08-04 22:06:50+00:00,293.00,293.19,290.88,280.36,264.01,303.47,270.24,256.46,278.63,280.65,276.10,266.89,262.53,239.70,208.60,222.54,231.80,226.70,246.16,238.55,237.09,247.96,242.44,,277.89,264.59,264.00,263.79,263.60,,,,,,,,,,,,,,224.92,218.97,232.76,220.05,221.88,219.15,232.93,244.36,268.46,280.01,274.64,271.15,258.52,252.49,244.29,242.68,,315.63,,254.96,246.74,240.01,,L8
2014-08-20 22:06:54+00:00,,,,283.48,284.87,297.53,279.76,279.84,281.54,280.08,278.71,272.06,266.82,247.34,224.40,234.85,237.72,237.47,247.24,242.15,241.09,254.07,250.73,264.77,282.69,267.73,270.63,268.52,261.05,256.83,242.13,280.79,,,,,,,,240.72,237.95,225.11,237.85,231.64,242.07,234.49,233.17,241.21,238.19,253.68,275.69,282.86,281.04,273.75,276.02,251.00,258.60,251.22,261.95,300.43,287.32,264.31,252.46,249.27,261.07,L8
2014-08-28 22:04:27+00:00,,,,,,,287.04,297.93,292.40,289.30,284.41,276.98,276.21,262.97,241.52,252.30,247.94,252.37,259.62,254.82,264.44,261.56,268.62,283.74,290.96,280.73,279.83,275.05,280.81,266.06,,297.99,324.85,322.37,323.61,321.79,311.43,308.31,310.17,,254.28,249.39,255.65,248.17,257.48,246.11,259.42,252.35,261.88,268.00,285.31,290.24,289.38,289.58,277.96,271.51,283.56,265.00,278.83,325.79,294.51,294.02,259.23,269.92,316.10,L7
2014-09-05 22:06:57+00:00,,348.31,326.44,322.83,299.42,314.28,307.10,293.83,291.04,284.63,277.21,272.09,268.96,250.72,232.75,235.50,243.95,241.85,250.81,246.84,248.06,257.90,261.73,274.58,287.48,274.33,273.52,270.92,268.90,265.01,,282.01,,298.89,295.31,297.13,292.93,282.16,,247.95,239.35,230.61,244.13,236.88,243.02,235.04,250.97,249.13,252.89,258.90,278.15,289.80,284.06,278.24,268.71,269.81,267.95,277.11,278.65,306.80,296.01,296.78,284.70,309.96,333.16,L8
2014-09-29 22:04:40+00:00,303.43,312.19,296.58,293.96,298.36,316.34,299.71,295.29,291.54,292.50,284.03,277.69,272.32,264.62,281.92,274.98,261.71,,256.66,257.61,270.07,268.91,283.89,299.53,295.67,287.48,319.61,,341.85,335.23,329.66,,319.62,318.53,311.36,301.50,301.90,303.54,301.02,294.69,287.77,289.71,280.00,276.19,288.05,295.98,297.83,288.39,294.94,295.01,293.11,289.23,289.59,276.45,281.86,302.53,310.08,334.26,321.47,321.43,310.19,310.89,303.67,327.08,334.19,L7
2014-10-08 21:58:35+00:00,310.60,311.84,308.98,306.66,296.00,307.74,291.83,291.65,282.25,281.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2014-10-15 22:04:49+00:00,327.26,,317.50,333.81,293.64,307.13,,,,,,,,,,,,,275.53,,294.42,299.58,291.37,311.83,308.63,324.15,335.89,,352.23,346.89,335.98,330.59,318.28,314.62,313.03,301.73,302.64,309.39,308.09,310.86,304.32,283.23,275.36,292.26,294.34,298.31,296.33,292.12,292.95,295.15,315.55,310.28,316.81,303.82,305.00,316.04,326.83,346.23,343.54,323.58,322.30,323.10,315.50,324.12,,L7
2014-11-08 22:07:04+00:00,327.05,317.83,316.61,314.59,306.48,302.05,297.91,302.22,303.33,304.56,298.22,292.91,284.63,284.86,292.21,274.76,269.10,278.11,268.91,277.86,288.51,282.95,295.06,310.99,304.61,321.58,339.09,,344.17,337.45,332.31,304.73,312.63,307.87,311.81,308.93,309.29,306.80,305.59,300.23,294.31,284.25,281.01,281.32,270.84,274.16,283.93,283.90,279.47,280.52,293.94,294.62,298.83,290.25,287.55,296.04,308.21,310.35,309.41,316.22,308.76,308.88,309.83,318.23,334.57,L8
2014-12-26 22:06:54+00:00,,,,,,,,336.85,329.03,327.16,322.61,320.91,304.29,301.88,311.12,308.55,290.30,286.56,289.63,308.56,313.28,306.25,301.28,326.16,333.48,349.32,359.69,,349.80,337.58,330.17,311.19,307.66,327.58,320.88,305.62,297.52,311.78,316.14,298.83,314.16,305.18,300.50,305.17,,299.27,315.05,311.50,285.39,,,,317.36,323.34,,,,,,351.51,342.39,329.60,327.01,328.82,344.21,L8
2015-01-27 22:06:47+00:00,363.62,,355.81,,,,336.62,333.60,322.98,315.29,311.31,305.64,299.49,309.11,309.89,302.52,289.77,287.65,293.03,295.42,304.85,307.61,298.74,319.76,324.81,342.43,355.98,,338.25,328.33,331.85,313.06,316.38,326.46,306.41,297.02,304.54,309.48,301.73,304.30,313.43,295.47,302.96,284.12,,295.67,314.70,323.53,,,322.91,327.81,325.36,330.32,,331.61,334.02,334.48,332.77,330.58,332.56,320.92,316.37,319.82,329.19,L8
2015-01-28 21:59:18+00:00,279.35,275.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2015-03-01 21:59:31+00:00,,,,,,,,,,,,278.78,273.24,260.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2015-04-25 22:06:06+00:00,291.54,296.31,293.48,279.54,277.10,291.98,274.56,278.58,270.40,,,,,,,,,,,,,,,,,,,265.26,,,,279.67,305.53,301.65,293.99,293.60,300.02,302.04,,233.68,,220.74,231.20,224.93,233.37,231.32,226.14,231.88,251.63,257.79,277.36,278.69,277.06,279.46,259.85,,,,,315.82,,254.95,242.50,239.74,,L7
2015-05-27 22:06:18+00:00,291.39,295.15,293.33,277.14,274.32,285.76,272.26,289.05,274.73,275.05,278.03,263.31,254.07,239.96,,,,,,,,,,,,,,,,,,,,,,,209.76,216.07,,230.88,,218.60,231.06,225.08,226.66,226.13,225.32,225.44,237.27,247.94,272.98,273.26,274.35,270.47,255.19,247.17,238.98,,,316.36,266.91,254.23,242.08,241.52,,L7
2015-06-05 22:00:12+00:00,308.87,306.25,302.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2015-08-15 22:06:40+00:00,298.83,305.95,305.28,293.76,284.46,305.89,280.87,280.05,290.72,282.26,271.29,276.59,269.06,252.82,,,,,,,,,,,,,,,,,,,,,,,240.73,250.53,,264.24,265.73,245.69,260.92,256.01,254.13,249.67,256.02,255.51,256.42,267.35,287.88,279.96,291.23,285.35,273.01,271.92,264.53,,,311.83,293.12,280.81,251.71,256.91,,L7
2015-08-23 22:06:36+00:00,294.80,293.97,292.74,282.71,,,,292.68,286.84,282.07,272.99,269.02,263.62,249.29,,,,232.60,,,,250.34,,,,,,267.75,,,,277.10,288.67,294.18,301.70,292.79,276.55,275.10,,,,,,,,,,232.96,229.89,249.14,272.38,277.75,276.29,268.87,272.81,,,355.16,352.48,334.24,325.31,310.66,,255.89,,L8
2015-11-12 22:01:19+00:00,327.57,311.71,312.83,302.31,306.57,304.94,294.16,296.95,290.92,288.07,274.79,278.98,274.10,276.83,280.02,276.02,274.77,272.03,262.05,264.28,282.11,276.37,292.23,304.24,300.01,319.44,320.75,320.50,319.63,304.74,308.95,295.25,301.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2015-11-28 22:01:32+00:00,327.20,323.21,324.13,319.60,311.59,304.22,302.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2016-01-22 22:08:33+00:00,320.07,313.91,314.11,303.78,294.00,299.48,294.43,295.93,290.32,288.36,282.57,280.98,273.97,265.18,254.12,249.26,,,,,,,,,,,,,,,,,,,,,,,,,304.25,295.84,293.22,280.45,268.51,271.07,280.36,279.67,283.74,294.13,289.67,289.75,298.44,281.75,288.36,298.95,298.14,306.78,314.16,323.81,316.34,301.40,293.13,299.74,315.95,L7
2016-01-30 22:06:53+00:00,354.40,,346.19,,319.75,,,,,,,,,,,301.67,,311.37,,,304.22,307.84,305.84,325.16,,341.04,338.19,330.74,357.21,,346.35,,332.44,323.76,316.36,309.81,309.24,318.38,320.80,315.05,311.17,313.66,330.51,316.72,307.79,302.59,327.02,313.74,318.97,317.87,319.64,329.81,324.70,316.27,313.63,320.01,322.36,335.97,330.29,333.93,333.46,330.37,310.09,316.15,324.27,L8
2016-01-31 22:02:27+00:00,363.11,,355.58,,,,,,,,,,,,,301.85,,311.40,,,303.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2016-02-07 22:08:41+00:00,311.29,311.23,310.27,305.72,295.94,299.84,291.50,290.35,288.44,286.18,283.33,281.54,277.25,263.94,256.44,265.88,254.15,271.27,268.31,263.69,278.23,280.53,281.52,308.64,295.50,307.76,310.27,297.11,,301.10,307.90,289.99,306.53,302.72,304.65,305.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2016-03-02 22:06:43+00:00,306.82,319.34,319.46,324.06,324.39,334.93,328.82,318.00,312.32,317.39,304.72,295.79,284.78,,,,,299.21,294.03,283.83,284.17,290.64,283.92,306.55,296.23,320.40,328.77,,355.01,338.20,331.36,,323.47,315.51,305.10,304.49,306.96,308.57,305.44,305.33,312.97,319.32,307.06,287.09,303.69,295.72,299.33,297.59,308.52,309.43,308.09,303.69,297.77,,289.47,311.09,334.81,330.70,319.86,314.68,315.11,313.59,310.91,309.18,324.33,L8
2016-03-03 22:02:38+00:00,,,,,343.48,338.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2016-03-18 22:06:37+00:00,309.27,305.97,305.27,298.63,311.43,316.88,302.22,301.53,299.87,291.03,289.25,280.17,278.10,265.60,,299.99,,,259.74,257.31,259.36,266.40,265.71,289.97,290.92,293.70,321.13,,341.27,334.69,327.59,,308.29,309.49,308.29,306.62,305.02,308.95,299.81,308.07,325.02,310.30,305.27,,264.41,293.95,290.35,302.29,295.59,303.09,290.48,289.28,287.66,287.81,298.10,317.13,314.96,323.46,320.96,319.83,320.88,316.36,299.68,305.76,321.51,L8
2016-04-11 22:09:04+00:00,298.09,302.33,301.54,288.10,291.88,302.79,279.96,290.77,283.13,282.28,274.60,271.06,262.88,257.82,224.07,245.47,237.73,245.21,252.73,244.97,244.66,256.16,253.66,273.06,284.11,267.97,271.84,274.22,274.85,261.47,250.68,280.23,301.31,300.28,292.25,296.64,283.95,,,242.66,,,,232.67,235.97,232.41,234.43,242.41,243.18,253.59,281.43,282.67,281.76,276.98,270.15,,,,,308.49,,270.30,249.28,274.51,316.74,L7
2016-04-20 22:02:57+00:00,313.36,311.63,307.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2016-05-13 22:09:13+00:00,287.12,293.78,291.50,280.38,275.21,281.24,268.51,277.09,278.67,276.64,263.35,264.06,245.27,235.88,201.28,227.46,232.22,224.65,247.44,242.24,237.51,244.41,242.63,,276.61,251.92,262.15,263.04,259.89,240.91,232.09,261.91,,,,,,,,,,,,,,221.50,217.94,224.59,231.16,243.44,264.39,262.93,272.79,269.25,256.42,248.62,235.45,242.71,,292.77,264.36,250.44,244.30,239.54,244.12,L7
2016-06-06 22:06:31+00:00,307.25,307.34,305.57,297.03,302.03,307.60,281.76,291.27,287.42,285.14,269.07,276.64,262.79,261.17,225.32,247.75,249.66,255.46,255.85,249.06,256.46,260.27,261.65,,282.85,277.84,281.08,276.81,274.98,258.63,252.41,278.32,,,,241.20,244.55,246.59,249.40,261.69,261.93,243.98,257.01,253.41,256.88,251.62,252.42,253.65,253.03,267.95,286.72,282.86,292.26,280.27,281.06,266.49,271.57,270.53,279.94,313.89,295.97,279.94,255.41,254.77,268.54,L8
2016-06-30 22:09:23+00:00,289.20,289.73,290.28,275.42,270.70,289.16,267.26,280.49,270.43,270.89,262.49,257.68,253.41,237.17,206.20,223.47,222.47,236.85,232.06,226.02,240.89,238.54,241.10,,265.29,257.46,267.72,258.06,251.85,243.22,232.08,266.21,,,,209.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,242.26,,L7
2016-08-01 22:09:26+00:00,311.05,307.54,307.11,294.99,297.00,307.06,281.46,292.24,290.58,281.12,277.40,277.71,270.94,257.86,229.78,247.19,250.50,257.29,257.90,249.22,258.83,264.13,263.29,,279.67,277.13,282.72,281.56,275.50,267.64,257.54,,,,,243.00,252.93,239.76,252.39,266.30,255.45,251.42,254.85,253.44,264.50,248.62,257.70,246.20,256.97,267.06,286.80,286.96,291.85,285.13,276.92,267.44,275.02,272.33,286.94,293.18,295.54,283.01,,,,L7
2016-08-09 22:06:51+00:00,297.60,297.14,293.10,282.00,264.75,304.19,278.42,288.29,285.75,280.22,269.24,267.98,260.43,242.95,204.75,228.83,233.25,230.57,248.74,240.00,242.59,249.67,244.18,258.50,274.54,267.62,267.25,265.57,256.58,249.53,237.01,277.25,,,,203.27,,216.25,218.05,230.61,225.84,216.89,229.70,221.69,235.96,228.10,223.71,232.10,232.84,247.79,269.15,279.79,275.32,,,,,,,,,,,,,L8
2016-08-17 22:09:27+00:00,301.71,,,,,,,,,,,281.66,274.69,267.90,240.57,252.44,255.91,260.25,263.23,257.66,265.02,265.34,267.71,279.24,287.72,288.22,284.61,280.02,290.69,268.07,264.77,289.82,284.77,292.68,,,256.26,253.93,251.83,270.27,263.56,251.16,,257.95,259.02,255.82,264.91,257.44,263.94,270.14,292.45,292.21,294.88,285.39,275.73,277.78,277.16,276.34,293.02,313.91,299.36,292.36,261.40,266.75,277.89,L7
2016-09-10 22:07:03+00:00,299.01,297.91,294.02,286.14,329.06,336.33,306.54,296.94,291.37,283.95,280.73,275.65,268.84,250.38,224.63,247.37,235.56,235.88,253.73,246.49,243.32,255.32,,,,,,272.33,272.21,264.43,,291.95,313.68,300.87,307.06,,,,,,,,,,,,305.87,,281.29,288.66,,291.06,281.88,307.55,,329.55,336.84,340.84,346.06,329.16,316.28,310.92,300.61,,,L8
2016-10-29 22:03:19+00:00,,,,,,,,,,285.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2016-11-21 22:09:21+00:00,,,,,,315.13,319.68,312.94,310.33,314.30,320.47,312.92,,,,,,287.96,284.22,,,,,317.32,,,,,,,,307.24,308.23,290.38,283.99,,,,289.45,,,,,297.44,281.58,269.81,274.04,265.05,265.94,276.67,313.82,311.19,,341.62,,303.28,300.76,312.42,310.69,299.79,294.20,313.31,302.04,,317.08,L7
2016-12-16 22:03:04+00:00,327.78,324.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2017-02-18 22:02:38+00:00,277.76,277.58,281.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2017-04-22 22:06:12+00:00,301.08,300.83,299.76,291.13,319.19,308.42,282.41,293.66,288.08,282.86,271.03,274.06,263.06,256.42,228.71,244.77,235.73,250.20,256.18,247.40,245.55,257.29,254.40,273.75,287.21,269.22,275.38,270.60,272.67,257.72,251.30,282.84,,310.48,,,,,,,,,,238.01,251.77,235.27,238.16,244.60,248.26,256.31,278.31,287.47,285.69,281.27,269.16,,326.22,308.81,325.41,331.18,,,,,,L8
2017-04-23 22:03:03+00:00,309.28,308.36,303.64,299.23,317.10,309.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2017-05-08 22:06:11+00:00,308.47,305.83,307.24,297.67,309.62,313.35,284.75,294.61,290.87,288.21,276.79,279.63,269.40,265.64,229.21,243.03,250.01,254.12,259.22,250.65,254.29,261.75,262.56,,287.92,282.73,281.81,279.88,277.31,261.90,260.13,286.82,,,,,,246.47,248.64,258.64,257.62,244.35,259.17,252.63,259.24,247.51,250.79,251.15,252.93,265.10,287.92,289.36,294.79,280.23,282.77,269.26,264.72,270.78,283.44,338.35,297.45,281.52,257.44,257.69,267.40,L8
2017-05-09 22:03:07+00:00,,,299.24,296.13,325.25,,,287.17,275.11,267.45,267.34,260.20,255.46,257.73,240.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2017-05-24 22:06:22+00:00,300.93,307.46,306.29,299.81,306.08,319.41,283.68,290.74,289.38,277.05,276.00,271.02,269.98,260.12,228.57,242.76,254.36,257.97,255.65,250.22,260.79,263.58,264.88,,279.41,282.63,283.13,280.22,277.48,260.42,255.83,280.37,,,,,240.48,251.53,250.99,265.49,265.21,250.42,267.04,259.32,262.56,242.93,259.80,252.95,258.77,268.64,287.84,294.01,293.84,284.77,273.59,276.83,270.87,277.97,293.17,338.82,305.97,284.30,257.12,253.24,266.56,L8
2017-05-25 22:03:10+00:00,,,,,,,,,,,279.84,282.24,276.86,278.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2017-06-01 22:09:23+00:00,282.48,283.74,290.20,261.28,340.25,,273.19,275.55,281.23,264.00,261.62,253.21,244.67,240.47,199.60,219.94,223.47,223.27,241.60,228.74,230.93,242.01,236.33,,262.22,254.50,258.21,256.63,261.69,229.72,223.04,268.73,,,,197.00,,,,,,,,,216.89,202.38,212.29,,222.54,236.20,261.89,258.11,267.62,259.21,258.43,,,,,316.11,,,,,,L7
2017-06-10 22:03:15+00:00,296.14,305.36,302.50,290.20,303.65,298.63,276.95,294.88,277.69,279.18,267.90,271.25,256.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2017-06-17 22:09:27+00:00,281.44,280.90,286.29,280.21,337.54,,267.33,270.10,273.64,249.79,,,,,,,,,,,,,,,,,,,248.58,237.26,221.56,261.79,,,,192.00,202.11,,,,,206.29,,,217.23,208.11,212.86,212.15,223.66,238.83,260.82,269.72,270.49,260.73,252.88,233.16,232.74,237.52,,307.78,,242.59,226.00,235.48,232.30,L7
2017-06-25 22:06:35+00:00,302.45,303.45,303.29,289.46,304.24,316.89,281.68,288.47,277.53,280.02,266.68,270.24,257.81,255.66,223.75,239.91,240.78,252.55,252.34,242.67,253.58,253.82,257.08,,272.96,271.91,275.59,272.51,268.25,252.29,249.13,277.49,,,,237.86,237.56,243.67,245.93,260.80,257.33,242.21,255.48,253.08,248.55,237.01,252.25,241.47,251.66,264.55,285.04,281.36,290.49,277.61,271.61,267.44,256.83,271.20,277.76,326.24,295.55,280.07,254.11,251.18,264.26,L8
2017-08-04 22:09:27+00:00,293.69,299.38,301.12,291.42,285.23,305.68,285.55,282.92,276.44,284.36,266.35,284.48,266.29,252.29,228.56,241.10,243.65,251.17,258.16,250.16,247.36,257.52,255.61,,281.98,273.39,276.46,273.58,275.86,258.69,253.03,283.39,,,,,,,237.73,255.25,249.33,238.45,248.01,244.94,251.31,245.50,245.70,249.38,255.74,256.95,284.19,281.66,286.21,290.17,267.22,267.36,258.17,260.06,,332.92,,274.94,254.20,254.29,262.20,L7
2017-09-05 22:09:26+00:00,,,,,,,,,289.98,286.02,287.48,284.46,277.85,273.24,246.67,261.32,250.87,263.31,262.56,259.36,270.55,270.36,272.32,291.64,292.55,292.10,288.53,286.80,289.91,281.47,278.04,289.39,292.64,296.43,311.13,319.66,313.17,315.38,,270.89,284.31,267.82,277.05,265.84,266.48,256.64,267.30,261.87,264.90,277.61,294.92,300.16,299.44,286.42,284.45,279.74,281.90,280.23,290.28,321.73,301.67,296.61,266.80,288.21,314.26,L7
2017-10-15 22:07:07+00:00,304.67,303.22,300.04,296.43,288.51,299.75,301.45,298.88,296.72,314.69,288.14,,277.04,288.05,287.61,271.07,245.43,259.55,264.97,272.91,267.88,267.58,275.67,301.83,290.39,292.86,299.34,288.13,297.33,293.18,278.83,289.69,298.23,295.23,297.02,300.16,306.27,308.82,,302.49,293.83,283.41,269.55,257.89,253.96,251.06,264.72,263.53,261.57,283.66,282.63,285.55,284.94,288.33,275.59,278.40,297.30,302.51,309.34,318.94,315.18,308.53,311.42,316.77,,L8
2017-12-03 22:03:07+00:00,343.30,340.65,339.41,331.40,321.04,330.30,330.10,318.26,306.39,302.41,297.98,290.89,284.99,285.02,286.42,273.91,267.49,286.53,282.99,285.96,292.82,290.97,296.95,318.17,307.34,312.87,311.15,305.91,314.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2018-01-11 22:08:50+00:00,,346.80,337.35,331.26,285.48,306.64,303.80,314.84,309.40,292.86,297.94,281.78,280.50,285.92,281.45,265.06,258.88,279.47,278.09,268.96,275.03,282.75,279.53,305.66,322.50,335.03,346.59,321.68,323.75,321.32,309.77,301.59,299.09,296.75,304.02,314.88,319.99,314.60,,305.10,298.21,294.63,292.59,286.56,274.45,282.67,285.58,281.91,295.49,290.06,297.70,292.38,297.85,298.07,309.71,307.20,303.78,308.96,329.62,335.05,332.49,321.70,323.90,340.60,346.75,L7
2018-01-27 22:08:35+00:00,357.87,358.54,343.38,335.54,317.71,322.88,325.94,320.44,321.98,,,,,,,,,,,281.01,,289.99,299.11,,313.74,324.13,325.14,316.84,319.29,314.73,310.59,306.83,311.58,312.33,318.06,318.45,319.99,318.58,,309.07,304.01,301.91,299.84,287.61,276.42,284.94,295.86,290.23,293.14,293.66,293.13,297.78,307.06,311.07,316.06,323.74,327.95,326.09,330.01,345.28,336.05,323.94,319.52,318.73,325.54,L7
2018-03-24 22:06:20+00:00,,,292.03,,,341.64,330.74,300.42,328.65,,336.51,,,,300.12,,,,250.69,245.82,236.14,257.31,248.08,,285.47,,343.60,,,,,,,,,,,,,,,,294.42,301.68,290.79,310.72,302.35,303.69,304.90,303.34,318.50,,,283.39,304.42,316.82,343.23,345.34,330.69,323.91,325.69,317.93,314.66,315.15,345.16,L8
2018-06-28 22:05:52+00:00,295.55,300.22,301.21,289.91,296.95,299.54,279.55,284.25,283.64,272.54,269.21,271.84,255.03,252.17,223.29,239.19,235.05,251.96,244.62,244.53,250.05,254.09,255.53,,274.77,269.14,277.10,272.87,268.40,248.34,,264.74,,,,,,,245.55,259.19,256.87,240.29,253.90,250.73,248.00,,,247.07,250.38,264.05,283.31,283.74,289.06,278.46,273.60,263.99,264.76,269.00,,322.83,295.40,278.73,,,,L8
