dates,satname,nzd0030-0000,nzd0030-0001,nzd0030-0002,nzd0030-0003,nzd0030-0004,nzd0030-0005,nzd0030-0006,nzd0030-0007,nzd0030-0008,nzd0030-0009,nzd0030-0010,nzd0030-0011,nzd0030-0012,nzd0030-0013,nzd0030-0014,nzd0030-0015,nzd0030-0016,nzd0030-0017,nzd0030-0018,nzd0030-0019,nzd0030-0020,nzd0030-0021,nzd0030-0022,nzd0030-0023,nzd0030-0024,nzd0030-0025,nzd0030-0026,nzd0030-0027,nzd0030-0028,nzd0030-0029,nzd0030-0030,nzd0030-0031,nzd0030-0032,nzd0030-0033,nzd0030-0034,nzd0030-0035,nzd0030-0036,nzd0030-0037,nzd0030-0038,nzd0030-0039,nzd0030-0040,nzd0030-0041,nzd0030-0042,nzd0030-0043,nzd0030-0044,nzd0030-0045,nzd0030-0046,nzd0030-0047,nzd0030-0048,nzd0030-0049,nzd0030-0050,nzd0030-0051,nzd0030-0052,nzd0030-0053,nzd0030-0054,nzd0030-0055,nzd0030-0056,nzd0030-0057,nzd0030-0058,nzd0030-0059,nzd0030-0060,nzd0030-0061,nzd0030-0062,nzd0030-0063,nzd0030-0064,nzd0030-0065,nzd0030-0066,nzd0030-0067,nzd0030-0068,nzd0030-0069,nzd0030-0070,nzd0030-0071,nzd0030-0072,nzd0030-0073,nzd0030-0074,nzd0030-0075,nzd0030-0076,nzd0030-0077,nzd0030-0078,nzd0030-0079,nzd0030-0080,nzd0030-0081,nzd0030-0082,nzd0030-0083,nzd0030-0084,nzd0030-0085,nzd0030-0086,nzd0030-0087,nzd0030-0088,nzd0030-0089,nzd0030-0090,nzd0030-0091,nzd0030-0092,nzd0030-0093,nzd0030-0094,nzd0030-0095
2001-12-28 22:06:14+00:00,L7,380.03,376.51,370.01,371.46,370.43,369.26,377.25,378.31,382.13,380.08,377.30,382.24,382.26,385.20,379.52,384.40,378.59,377.85,379.40,388.47,393.89,387.49,388.22,376.45,382.64,391.39,387.27,385.89,393.66,378.67,390.89,400.39,393.41,395.79,394.71,391.26,392.74,400.30,400.39,402.37,411.63,414.43,411.15,411.69,407.76,402.46,404.54,402.80,404.12,399.59,391.53,395.06,392.09,390.06,385.39,385.30,392.47,391.31,384.92,389.47,393.65,390.02,390.20,393.14,373.05,374.21,396.98,388.08,400.14,405.89,407.77,401.48,380.32,397.96,396.35,388.70,387.13,387.11,384.59,369.57,381.39,391.89,393.13,393.98,395.14,391.94,394.41,391.41,389.35,390.77,386.00,378.57,374.39,391.14,378.26,377.77
2002-03-18 22:06:22+00:00,L7,392.76,388.19,390.09,390.68,391.99,397.29,404.72,405.93,412.30,409.99,404.68,400.36,396.25,389.69,377.02,385.09,382.45,390.16,402.71,409.96,422.07,409.08,425.32,422.11,412.63,418.92,408.66,401.46,419.42,398.14,410.62,424.81,418.36,426.17,421.94,411.72,409.56,410.83,401.26,401.87,415.88,421.75,427.04,428.01,435.99,432.98,423.08,417.78,411.61,407.73,401.13,403.78,403.62,405.64,398.94,397.24,402.55,401.52,395.09,397.96,420.58,403.88,397.87,405.62,403.77,406.89,417.85,399.86,411.26,412.15,412.04,421.43,407.49,421.11,420.28,413.42,413.55,419.37,414.54,414.27,421.57,413.05,422.64,415.31,412.38,410.16,417.74,417.75,408.64,416.29,414.20,401.42,390.92,406.50,401.96,396.17
2002-04-03 22:06:21+00:00,L7,455.64,453.59,448.84,446.89,446.42,464.34,463.90,460.00,477.50,485.26,471.05,457.70,458.26,451.04,444.15,439.75,453.80,465.30,467.19,463.05,486.39,482.70,477.32,481.28,479.44,475.02,479.84,462.38,477.90,478.27,465.08,472.89,475.65,470.91,467.77,476.97,477.53,474.83,480.10,490.63,490.63,493.77,484.20,476.79,474.31,463.61,462.14,456.17,460.66,477.36,475.31,472.85,475.83,457.27,464.99,468.49,461.37,450.69,450.40,469.94,460.80,456.95,452.51,454.90,462.06,462.07,460.07,454.03,464.82,479.44,482.39,481.79,491.20,487.32,485.02,487.32,476.97,472.65,474.05,479.70,484.59,484.32,484.89,479.17,485.06,490.44,484.62,466.05,458.28,459.25,470.12,481.65,480.04,465.34,464.61,467.21
2002-05-21 22:06:17+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,454.09,,,426.21,425.57,416.01,418.80,430.33,421.64,416.53,414.04,433.70,421.45,416.29,,,320.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-07-24 22:05:50+00:00,L7,,,,,,,363.98,363.14,356.35,,,,,,,,,,,,,,,,,,351.91,368.12,375.33,362.81,374.35,,,,,,,,,,,,,,,,391.66,383.38,383.40,375.42,362.90,368.48,370.27,369.94,364.43,362.88,365.72,367.19,360.24,359.27,366.88,367.12,371.54,371.49,358.65,345.56,374.85,373.73,382.43,383.31,375.69,363.69,337.91,361.38,368.98,330.54,340.70,355.40,341.02,322.78,341.13,365.25,370.73,376.18,374.28,376.89,373.33,372.85,368.52,369.27,365.40,360.39,,370.59,357.80,362.58
2002-08-09 22:05:46+00:00,L7,,236.37,,323.82,326.09,335.65,346.94,349.27,344.50,332.37,332.00,348.06,350.24,352.17,336.07,349.79,344.92,338.11,338.33,359.13,362.07,344.43,333.14,323.84,337.28,354.83,345.98,347.74,349.87,328.28,,,,,,355.79,360.62,366.87,361.82,344.21,364.95,383.19,385.40,382.33,386.61,382.57,377.65,363.15,349.77,340.06,343.88,342.95,355.43,350.50,354.56,345.88,358.98,360.68,351.03,340.53,359.45,357.96,355.68,350.96,337.29,332.62,355.34,339.11,350.77,354.31,349.92,344.03,322.80,343.77,353.22,334.37,341.94,351.86,330.94,320.91,337.00,355.85,362.44,366.14,368.37,369.36,364.77,363.30,,,359.93,356.48,,356.99,,
2002-10-28 22:05:22+00:00,L7,417.60,408.45,412.39,409.41,411.66,416.47,409.82,415.44,418.78,416.82,421.05,420.12,425.06,430.92,431.36,441.25,432.65,429.79,428.58,426.18,428.03,421.75,422.67,417.97,417.32,429.69,440.84,440.64,437.56,439.22,435.49,438.24,438.94,442.98,449.66,453.79,455.16,448.64,445.33,445.60,444.53,439.61,437.49,431.86,431.74,430.65,434.44,435.14,437.47,444.16,441.65,443.06,440.91,433.60,424.98,421.25,414.96,415.62,420.47,427.95,425.66,424.47,429.02,426.10,430.36,441.32,444.22,445.37,449.27,452.20,452.39,448.58,444.28,436.67,427.54,430.18,434.61,429.00,430.16,435.96,443.40,445.51,440.88,439.99,436.01,431.14,427.77,431.33,433.97,441.13,440.86,435.75,425.86,419.20,421.38,427.46
2002-11-13 22:05:30+00:00,L7,427.66,423.36,422.16,413.35,413.66,422.33,428.99,432.17,440.28,438.77,432.44,430.16,425.65,426.67,425.65,422.47,423.96,429.59,439.20,440.37,443.54,442.66,435.06,425.45,429.54,428.50,437.15,443.38,440.29,432.25,440.79,447.51,451.99,453.25,443.42,440.67,448.76,454.96,452.73,449.11,453.56,443.29,440.19,441.81,439.84,439.43,437.01,439.35,444.36,445.84,440.09,435.11,439.97,441.45,438.04,432.27,430.02,425.94,422.78,431.00,433.55,440.25,436.09,424.24,416.41,443.93,452.04,433.43,456.19,459.25,454.54,456.98,457.93,457.67,447.64,437.13,434.19,431.30,426.67,432.14,439.82,438.58,444.59,449.55,445.85,444.65,441.24,448.01,441.48,433.71,431.26,431.59,418.98,415.12,409.01,424.79
2003-01-16 22:06:02+00:00,L7,393.57,393.87,397.67,396.52,395.82,395.12,397.78,397.37,397.29,393.21,393.72,398.75,400.42,392.40,390.60,393.77,393.32,404.24,399.39,405.73,401.43,403.80,399.10,396.08,409.93,405.94,404.80,404.53,408.33,406.64,419.63,421.06,414.55,429.27,428.45,421.71,418.16,422.55,416.45,403.82,411.41,418.40,416.74,413.22,412.01,409.32,415.18,419.08,418.75,414.74,411.46,412.68,408.97,412.18,405.43,402.03,412.54,407.64,400.86,404.70,412.43,410.75,411.49,413.52,397.23,410.32,424.61,421.44,426.67,420.84,419.18,411.96,398.79,404.50,409.58,408.71,407.82,417.70,414.84,408.54,404.67,407.73,398.96,402.13,409.06,413.49,413.41,412.75,408.56,408.22,404.13,396.60,393.88,402.07,396.73,404.53
2003-05-24 22:06:17+00:00,L7,420.07,420.61,427.58,435.17,433.76,446.20,449.94,440.89,448.29,451.25,448.89,440.31,448.41,446.92,441.35,437.92,442.27,441.52,440.24,446.44,449.88,458.41,455.34,457.54,457.65,452.29,452.85,445.25,445.58,438.13,432.01,435.92,437.70,450.36,451.12,458.62,443.46,438.53,427.03,438.02,457.97,464.77,464.10,459.21,462.38,457.59,465.60,449.48,436.49,448.54,448.77,437.52,444.07,435.04,439.82,450.70,447.80,445.40,427.07,435.90,430.62,428.26,427.52,432.76,400.44,425.18,433.98,407.91,435.09,445.10,440.07,442.97,426.69,439.03,401.71,,,430.29,393.92,,419.06,439.29,442.23,449.42,449.84,449.79,451.44,451.30,451.88,455.34,463.55,463.88,,414.29,408.95,416.63
2003-08-28 22:05:57+00:00,L7,,,,,,,,,,,,,,,,,,,,,370.43,358.29,346.38,322.42,352.94,370.69,359.07,362.74,372.28,357.71,369.91,372.89,356.92,374.80,381.28,,,382.98,372.38,359.84,377.47,391.03,393.89,388.75,393.69,390.93,392.17,386.71,382.40,371.75,366.15,372.29,,,366.27,364.53,371.81,370.47,360.61,363.37,372.34,369.44,367.70,365.09,347.51,344.62,373.91,368.77,368.10,,381.16,367.49,352.25,361.94,364.20,337.48,343.40,360.50,352.02,322.60,,,,,,,,,,,,,,,,
2003-11-16 22:06:11+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-12-26 21:56:18+00:00,L5,380.06,384.22,389.52,391.45,384.15,386.26,395.22,393.52,390.92,384.14,383.05,391.25,395.61,402.23,389.66,387.79,391.66,397.86,401.67,403.32,404.13,402.46,405.62,413.81,412.63,413.28,417.89,413.45,414.63,410.88,410.91,401.35,398.54,400.86,403.94,407.81,401.74,403.29,400.82,425.67,428.43,426.96,427.57,424.66,426.07,425.78,422.56,407.44,403.61,401.55,395.96,391.95,394.51,396.15,394.82,396.30,411.24,406.92,404.24,409.83,411.10,410.94,409.40,405.02,393.53,401.98,403.14,410.88,413.12,412.76,407.57,401.58,417.18,422.12,420.68,421.67,417.06,415.86,418.27,413.07,406.59,397.07,398.15,397.20,400.25,401.81,403.68,407.63,410.66,422.91,412.62,407.42,407.11,404.69,404.41,406.59
2004-02-04 22:06:41+00:00,L7,394.13,,,392.36,384.19,389.74,392.02,388.88,380.02,374.63,370.92,387.62,391.65,388.88,388.89,391.97,389.02,,,,405.20,399.02,384.95,355.30,399.21,401.10,392.47,407.17,413.68,400.29,396.11,401.81,393.03,410.13,,,412.56,413.42,398.58,384.33,404.85,418.64,427.45,423.07,427.33,422.39,417.58,412.36,408.74,409.14,399.56,,,408.27,397.31,393.20,395.83,400.26,393.52,400.47,408.97,407.50,404.27,408.77,391.38,383.09,405.78,,,,412.31,421.73,399.73,408.30,409.87,383.85,389.27,413.51,406.32,382.31,394.46,399.67,402.38,403.56,406.63,,,413.48,413.26,410.82,403.43,396.72,395.52,406.41,390.81,393.59
2004-05-18 21:58:14+00:00,L5,411.20,407.05,404.39,403.05,398.63,399.27,402.11,394.11,391.60,389.31,386.80,397.22,400.14,402.09,400.80,408.55,406.16,409.30,406.29,411.95,419.09,402.09,396.91,379.17,402.40,406.15,395.89,400.52,407.01,398.78,411.37,422.92,422.05,428.91,434.19,421.75,420.38,424.70,425.89,413.64,426.15,431.80,429.16,428.95,430.73,429.96,428.93,430.05,437.10,434.46,421.73,416.69,422.43,419.20,406.71,406.88,405.50,413.20,409.08,409.04,417.43,413.60,408.16,402.93,392.58,388.65,427.04,405.56,424.78,432.23,423.71,422.44,405.19,416.51,416.35,388.12,397.41,405.74,397.52,381.24,399.31,415.48,425.68,423.55,428.02,424.85,427.14,420.40,415.79,412.80,407.37,408.08,398.47,406.97,390.94,390.73
2004-05-26 22:06:45+00:00,L7,449.14,,,450.93,440.02,443.22,448.12,442.90,450.80,466.61,465.42,463.33,465.65,468.83,465.12,460.95,470.96,477.88,,,483.04,481.73,478.88,478.33,475.05,467.84,475.27,459.51,462.80,461.22,460.48,474.97,486.24,488.53,489.27,,493.92,481.80,486.82,498.11,493.92,498.48,490.79,487.04,479.96,478.45,488.11,493.10,485.02,489.75,486.24,,,465.20,466.40,464.57,463.03,459.40,447.14,455.41,457.13,457.47,452.13,456.73,419.57,479.06,492.51,,,,504.51,499.23,493.02,497.80,482.47,475.19,469.43,464.91,461.86,473.54,473.19,471.84,481.03,487.03,488.97,,,474.13,473.93,477.26,482.40,486.73,481.21,462.01,462.91,459.05
2004-06-11 22:06:38+00:00,L7,450.93,448.88,443.89,440.09,436.27,446.19,451.32,438.26,439.72,447.12,,,460.55,464.29,459.28,450.69,474.30,,,,,,,,,,,,,431.30,444.58,457.22,461.24,472.28,471.58,480.59,465.41,459.68,458.54,456.56,467.70,467.35,464.68,,,462.99,472.05,468.29,459.83,478.55,481.30,477.15,465.82,448.15,460.38,447.76,447.45,438.89,436.55,441.78,,438.88,443.86,447.41,,443.20,452.49,410.94,446.87,471.94,475.36,473.68,460.03,461.36,449.37,,443.92,,448.50,453.07,451.21,457.41,460.58,473.82,457.90,452.64,449.09,450.47,449.67,452.03,465.17,487.54,464.18,445.16,,
2004-07-29 22:06:27+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-08-30 22:06:20+00:00,L7,385.85,382.48,383.19,388.56,378.79,378.33,380.25,375.53,368.26,362.69,,,395.26,400.04,398.51,402.59,395.15,399.50,400.22,409.52,403.43,385.74,376.02,357.52,372.65,390.97,,,,393.58,422.75,412.19,407.80,417.18,411.08,407.03,399.95,400.42,396.61,393.30,410.64,426.90,433.56,435.69,,427.63,421.79,413.22,411.88,401.41,390.28,386.34,386.31,395.67,394.92,401.49,407.65,406.89,399.56,396.79,,,398.66,398.22,393.14,402.42,419.72,412.27,412.70,420.41,420.31,416.47,399.99,409.55,410.18,390.24,382.56,,379.45,358.71,367.64,384.96,380.03,392.54,399.96,407.34,407.22,416.45,410.05,411.32,412.55,406.95,399.42,405.46,,
2004-11-18 22:06:34+00:00,L7,415.88,418.97,424.42,417.04,414.88,416.18,,,405.54,408.53,411.17,419.72,428.77,430.54,431.56,439.70,442.82,439.74,443.09,448.63,455.64,460.65,442.79,,,448.61,444.45,439.51,436.97,436.16,442.16,454.66,462.13,467.44,460.59,451.90,445.58,453.12,460.14,464.67,,,462.43,458.28,460.33,447.06,438.93,446.85,448.83,452.23,446.19,446.51,444.49,449.99,452.69,447.76,,,445.99,439.88,436.95,434.03,434.54,439.79,447.01,459.19,459.68,457.41,461.25,455.75,450.32,454.27,450.45,,,,475.16,464.51,452.41,439.83,439.72,440.18,449.98,460.12,465.16,469.15,453.65,445.58,,,,,,,454.29,455.91
2005-01-13 22:03:41+00:00,L5,399.74,401.83,401.75,396.26,396.88,404.65,406.14,398.22,385.41,382.73,387.23,399.47,407.58,414.85,411.23,407.62,407.82,412.51,422.29,418.28,418.95,411.09,401.92,399.13,402.30,407.17,406.23,419.43,417.38,415.89,415.92,421.54,421.79,427.64,437.11,431.13,420.79,420.62,418.35,420.98,424.45,422.21,426.71,436.40,442.14,435.50,429.29,425.90,422.44,426.75,424.02,419.56,408.48,403.12,396.92,401.48,407.08,408.04,409.15,410.44,420.25,416.45,412.32,419.32,426.03,431.21,431.64,432.97,426.13,427.66,426.97,425.57,423.53,421.99,415.89,416.08,418.19,423.71,419.05,417.37,416.23,423.22,433.97,434.39,430.10,414.50,405.91,401.59,406.17,414.74,416.48,415.79,415.16,424.35,428.70,423.66
2005-01-21 22:06:59+00:00,L7,,400.46,396.78,399.84,398.75,400.72,403.88,402.18,390.85,383.08,375.95,388.38,400.11,409.01,408.88,,,406.42,414.60,412.16,419.36,408.64,411.48,408.08,422.32,413.29,412.46,409.93,415.94,405.54,421.23,,,,427.04,421.87,430.11,431.05,429.75,428.51,427.62,433.04,431.33,433.83,434.13,427.83,428.37,422.03,421.40,,412.45,413.38,412.19,415.61,411.89,410.19,416.04,418.37,415.75,415.62,422.15,413.95,414.08,412.10,413.22,,,,,,,,,,,,,,,,,,,,430.05,427.09,418.87,413.42,414.51,422.28,,,,,,
2005-02-14 22:04:09+00:00,L5,422.17,403.30,415.97,417.34,416.15,423.51,431.68,430.83,439.40,440.56,422.15,409.66,410.23,419.32,421.57,415.86,419.59,426.33,429.76,438.29,441.33,436.12,443.35,449.89,443.63,440.02,437.15,430.81,431.99,437.92,437.70,446.37,440.23,440.56,449.17,455.61,464.34,470.81,469.78,467.03,468.49,459.57,455.95,442.21,442.44,442.11,444.46,445.30,435.01,418.34,415.81,428.42,432.44,435.30,422.08,413.30,418.66,426.68,436.58,433.54,425.43,424.39,417.63,413.64,419.89,426.60,434.86,448.83,464.63,470.81,472.67,472.10,470.72,461.09,461.80,467.24,450.10,427.87,434.75,442.50,452.31,455.98,439.74,438.74,454.63,460.76,455.51,440.97,445.92,454.19,462.26,458.20,451.80,435.71,442.84,447.25
2005-03-02 22:04:24+00:00,L5,444.15,442.68,432.71,428.26,437.74,446.62,449.74,446.55,446.78,451.55,458.98,450.60,457.14,451.61,452.86,441.25,449.01,456.52,448.38,447.93,457.81,461.09,465.87,466.53,470.29,461.74,461.94,452.31,460.76,460.84,449.74,461.74,472.54,469.11,461.77,471.28,474.08,483.05,479.39,486.87,488.80,488.89,484.80,477.57,474.57,457.72,451.72,449.30,448.76,459.03,457.98,454.25,452.36,461.32,465.55,459.37,453.34,448.44,444.31,458.85,457.26,456.17,448.45,452.77,447.74,453.73,453.82,463.76,470.84,478.80,487.31,487.97,497.78,484.88,473.57,477.80,471.32,461.83,454.83,456.38,460.04,461.03,468.78,471.09,462.61,460.88,466.40,474.99,466.89,471.38,475.04,476.30,467.30,465.40,464.91,452.80
