dates,satname,nzd0341-0000,nzd0341-0001,nzd0341-0002,nzd0341-0003,nzd0341-0004,nzd0341-0005,nzd0341-0006,nzd0341-0007,nzd0341-0008,nzd0341-0009,nzd0341-0010,nzd0341-0011,nzd0341-0012,nzd0341-0013,nzd0341-0014,nzd0341-0015,nzd0341-0016,nzd0341-0017,nzd0341-0018,nzd0341-0019,nzd0341-0020,nzd0341-0021,nzd0341-0022,nzd0341-0023,nzd0341-0024,nzd0341-0025,nzd0341-0026,nzd0341-0027,nzd0341-0028,nzd0341-0029,nzd0341-0030,nzd0341-0031,nzd0341-0032,nzd0341-0033,nzd0341-0034,nzd0341-0035,nzd0341-0036,nzd0341-0037,nzd0341-0038,nzd0341-0039,nzd0341-0040,nzd0341-0041,nzd0341-0042,nzd0341-0043,nzd0341-0044
2005-02-25 21:47:47+00:00,L5,340.03,342.57,343.61,361.59,349.82,323.54,332.24,340.28,351.89,349.64,357.89,376.36,389.95,375.77,350.81,335.21,329.02,327.85,321.76,325.11,328.07,323.84,317.74,309.74,309.52,314.93,326.14,340.26,345.38,349.64,345.53,342.56,322.72,321.63,318.82,321.77,322.57,326.70,331.99,343.37,342.18,339.31,341.71,354.22,354.60
2005-03-06 21:41:43+00:00,L5,,,365.25,384.60,377.22,338.17,363.71,364.20,374.60,369.64,382.61,398.24,410.78,392.58,382.22,374.86,359.04,358.20,343.84,353.07,362.45,344.79,333.12,338.34,329.11,335.55,339.51,350.22,364.67,365.56,357.72,350.36,347.78,338.21,333.07,335.46,341.83,357.93,357.20,360.22,351.69,350.23,360.61,362.90,365.02
2005-04-06 21:50:40+00:00,L7,,,368.66,387.36,380.14,348.32,373.89,359.95,375.27,372.75,383.06,402.93,426.31,436.16,421.88,,,,339.60,337.18,336.86,338.65,329.11,325.55,329.54,338.50,340.86,349.17,357.28,,,341.67,338.95,333.37,323.40,345.11,349.26,359.88,373.82,373.05,362.02,346.06,,,366.08
2005-04-22 21:50:11+00:00,L7,,,364.16,381.17,377.45,335.56,356.48,358.20,364.77,368.59,378.96,388.37,397.27,377.70,,,324.19,323.24,320.44,324.01,324.63,323.84,324.90,324.90,331.58,337.04,334.71,,,,346.60,337.23,336.42,328.45,318.91,324.64,334.59,343.88,350.85,353.71,352.10,,,362.10,359.05
2005-05-08 21:50:15+00:00,L7,,,354.12,375.60,363.61,335.97,349.53,348.50,360.77,364.82,370.67,380.12,380.49,365.02,,,316.98,312.05,314.70,317.84,322.72,319.65,322.75,325.92,333.26,343.12,332.90,337.23,,,332.91,334.72,332.78,316.74,307.51,310.59,325.53,340.76,342.40,341.66,344.67,,,349.59,343.48
2005-05-09 21:42:07+00:00,L5,344.86,358.01,349.03,372.27,358.41,324.83,342.20,344.15,355.91,359.77,365.81,371.88,375.48,358.46,340.78,306.83,311.87,308.20,317.60,317.61,325.69,321.10,327.79,328.75,333.78,335.53,327.25,332.68,346.88,342.75,330.21,335.37,329.41,315.19,304.89,307.95,321.13,334.01,329.11,337.55,337.60,339.87,345.51,346.82,350.88
2005-05-24 21:50:14+00:00,L7,358.59,366.24,365.26,385.15,378.38,340.26,362.32,359.35,,,,391.52,403.58,380.05,367.64,340.73,330.85,327.96,322.70,325.61,334.18,337.18,339.77,,,,340.39,349.38,358.58,357.72,350.00,347.20,344.88,330.39,317.88,322.73,,,,344.36,353.98,353.31,357.47,353.36,359.53
2005-05-25 21:42:16+00:00,L5,,,,,,,,,,,,,,,,,,,,,,325.85,329.02,324.54,327.37,331.42,327.63,339.22,338.72,344.01,337.36,335.34,331.63,318.56,304.66,310.90,318.37,323.73,324.29,335.58,335.26,335.89,347.54,344.45,352.66
2005-06-01 21:48:30+00:00,L5,351.89,360.92,358.29,369.99,360.32,324.58,338.56,342.22,342.70,349.02,360.49,367.51,385.86,355.24,317.27,318.29,320.46,324.28,322.77,323.53,327.06,334.05,325.16,320.25,328.02,337.95,334.22,332.16,347.19,359.60,352.61,343.10,336.60,312.01,310.32,316.40,318.07,326.18,332.31,339.45,340.63,344.63,347.26,356.28,356.26
2005-06-10 21:42:24+00:00,L5,342.66,348.87,341.18,362.11,347.68,325.18,332.49,335.14,348.82,352.86,367.18,373.18,379.92,362.04,305.61,294.75,293.31,303.43,311.59,317.13,325.77,322.59,323.90,323.48,326.46,326.59,325.75,330.37,335.80,348.82,339.87,332.76,320.27,303.87,305.17,311.79,318.42,319.12,322.51,326.74,326.58,326.04,337.63,340.79,335.61
2005-06-25 21:50:27+00:00,L7,,,,,,,,,,,,,,,,,,,,,,288.24,303.02,298.54,293.96,295.26,282.58,,,312.17,,,,,292.53,285.07,300.04,303.99,,304.87,304.44,306.38,287.75,320.97,
2005-06-26 21:42:28+00:00,L5,339.80,341.87,350.55,361.01,343.17,315.40,323.64,326.30,329.48,342.22,351.44,362.65,360.65,322.21,261.17,267.20,284.04,305.84,303.17,312.06,311.84,312.66,311.68,311.73,306.99,313.94,313.90,322.25,327.27,335.82,332.88,323.53,306.40,274.58,292.67,296.13,294.29,301.65,295.99,313.60,314.46,324.87,323.51,333.86,335.39
2005-07-12 21:42:35+00:00,L5,341.24,,,,,,,,,,,,,,,,,,,306.72,314.02,310.27,313.17,314.08,313.24,305.53,307.09,317.23,316.21,333.88,325.22,316.70,303.47,272.15,287.48,290.86,290.31,301.20,292.35,316.41,322.61,321.24,321.87,329.23,330.71
2005-07-19 21:48:27+00:00,L5,325.59,328.53,326.04,335.83,325.12,304.38,309.58,343.30,409.76,396.04,,479.23,489.45,472.20,450.36,,,,,,520.23,544.17,,317.11,311.84,309.58,322.21,328.56,328.57,331.51,316.99,304.40,313.84,,,485.84,,,,,,,,,
2005-07-28 21:42:45+00:00,L5,341.59,349.90,344.13,356.97,342.51,320.67,335.15,343.63,356.35,362.94,361.99,326.97,325.85,343.33,335.60,324.78,316.53,312.84,317.48,315.15,317.41,314.80,316.94,321.50,327.86,326.40,330.36,336.13,343.21,345.72,327.72,322.52,316.92,315.76,312.35,305.64,304.72,311.83,323.93,341.40,343.62,336.85,335.52,334.80,336.59
2005-08-12 21:49:59+00:00,L7,,,,360.29,347.10,324.74,333.32,338.94,351.36,355.90,357.67,350.19,320.56,352.48,337.53,,,,303.04,304.80,310.09,307.78,307.08,311.98,322.27,329.25,331.58,333.24,325.16,,,326.73,313.81,298.31,301.60,301.31,296.11,303.74,306.98,330.78,329.40,328.97,,,
2005-08-20 21:49:06+00:00,L5,362.73,375.24,369.92,369.19,360.25,329.16,356.03,355.91,369.53,367.59,386.91,403.00,383.18,395.23,376.08,359.85,348.19,336.72,322.93,313.74,313.16,327.47,321.71,326.84,333.69,349.65,357.36,358.97,350.39,355.75,352.15,335.20,325.32,319.24,314.99,317.48,312.38,324.97,346.60,357.29,356.83,351.27,354.08,357.21,343.37
2005-08-28 21:49:52+00:00,L7,350.36,361.78,359.77,368.84,356.78,,,,355.45,353.09,357.51,368.25,376.99,373.38,351.06,337.16,322.60,317.88,320.45,317.48,,,,321.72,326.01,331.26,333.74,342.39,343.63,354.65,343.45,330.50,325.46,314.73,,,315.51,316.07,322.76,336.84,336.25,333.48,343.77,346.15,338.53
2005-08-29 21:42:58+00:00,L5,361.53,368.02,373.26,383.91,374.15,345.94,367.22,355.88,367.31,360.55,362.83,384.97,397.03,389.57,370.07,352.35,337.12,333.02,329.06,334.07,333.10,324.11,321.51,321.41,333.57,338.05,343.35,356.33,364.50,364.15,352.73,340.34,337.35,327.65,320.54,320.43,318.46,331.32,333.17,341.42,347.98,352.83,359.28,360.50,355.29
2005-09-29 21:49:43+00:00,L7,354.24,364.23,,,,329.52,349.29,348.06,353.79,353.36,364.65,382.29,378.20,364.32,351.68,341.46,330.85,,,,328.85,326.68,324.98,325.19,326.74,330.25,342.36,353.50,354.44,357.75,346.24,,,305.10,309.10,315.78,325.07,336.10,336.48,339.31,342.69,350.37,357.98,350.64,
2005-09-30 21:42:58+00:00,L5,357.95,370.46,360.98,384.44,377.23,340.52,362.29,362.25,366.18,367.48,379.97,386.74,387.14,384.08,359.56,342.54,341.18,333.88,332.55,336.50,335.79,332.36,326.85,328.19,333.10,340.16,350.19,354.20,356.24,358.67,349.37,337.40,329.26,314.96,311.15,321.53,333.04,340.00,345.86,342.30,346.59,358.47,363.57,355.79,344.04
2005-10-31 21:49:59+00:00,L7,363.75,377.89,364.75,387.12,383.45,348.87,377.65,367.64,,,,,427.19,420.14,385.94,349.22,337.15,344.22,336.77,350.27,352.83,344.58,344.00,,,,350.93,364.93,369.88,375.64,356.32,342.11,342.94,337.52,324.80,331.07,330.71,,,361.93,360.93,368.64,364.10,355.88,354.65
2005-11-08 21:49:16+00:00,L5,337.32,345.36,339.96,359.86,349.44,317.78,325.73,327.04,331.29,323.29,337.82,339.60,317.24,328.73,330.03,322.33,317.06,313.85,318.85,316.26,320.98,315.58,303.77,302.83,305.23,312.15,312.08,324.48,333.26,342.43,334.60,320.52,314.71,300.23,298.02,284.22,288.30,301.91,303.12,317.34,319.50,330.09,333.40,326.60,328.42
2005-11-16 21:50:09+00:00,L7,,365.30,362.75,376.12,368.04,330.42,346.25,360.44,361.74,356.55,374.40,388.88,402.57,,,,325.21,328.22,335.73,340.25,340.85,332.62,335.02,332.74,333.45,341.25,355.51,,,,350.72,338.74,325.88,326.72,319.99,317.79,319.57,330.47,339.51,349.34,,,,345.07,339.92
2005-11-17 21:43:19+00:00,L5,357.83,364.60,363.00,374.54,357.78,326.74,340.43,355.11,356.84,349.77,372.64,380.46,385.40,384.08,366.69,343.41,326.99,329.13,331.78,334.21,334.91,332.79,329.00,329.93,334.42,338.52,349.29,355.92,361.87,362.25,352.00,332.37,321.93,318.83,312.51,306.01,310.54,325.79,336.73,345.28,351.70,349.13,345.56,344.62,338.91
2006-01-03 21:50:25+00:00,L7,327.57,337.72,336.56,347.19,331.69,307.61,,,,,209.80,204.20,196.89,193.08,201.57,209.68,,306.68,300.20,299.08,299.42,,,292.61,302.33,301.06,310.94,307.87,,,,304.63,295.60,281.78,,,284.62,283.13,285.80,303.91,305.96,303.10,305.72,305.52,310.89
2006-01-19 21:50:34+00:00,L7,346.55,350.08,348.25,363.53,348.17,317.10,333.25,,,,355.31,367.31,375.71,367.84,348.23,331.37,330.75,325.76,326.57,322.49,321.67,324.17,,,329.03,330.56,336.31,336.93,343.73,345.40,334.04,331.60,325.43,313.36,308.69,,,,321.78,332.84,328.30,331.93,329.52,328.30,332.39
2006-01-20 21:44:49+00:00,L5,352.32,357.14,358.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-01-27 21:51:10+00:00,L5,360.47,382.45,370.12,393.65,381.55,350.73,381.51,365.04,376.16,368.64,378.15,394.85,398.47,394.87,377.47,353.79,360.05,351.58,352.74,355.31,355.08,344.68,345.00,334.22,337.28,345.71,347.83,352.52,366.13,376.41,367.68,354.21,343.78,339.27,334.29,337.70,331.94,338.18,343.51,349.59,355.76,353.27,357.30,359.01,357.66
2006-02-21 21:45:32+00:00,L5,340.00,344.25,341.68,364.54,353.24,328.24,336.84,337.75,346.00,345.63,356.61,367.37,363.34,359.94,350.23,318.21,300.41,300.04,296.31,296.96,306.32,307.15,306.35,300.89,305.52,310.57,324.18,331.21,334.67,341.06,338.08,322.91,312.58,295.39,297.01,301.57,304.60,312.26,318.46,332.55,331.22,331.36,327.36,333.50,333.28
2006-02-28 21:51:52+00:00,L5,350.57,357.37,358.45,376.79,367.24,338.06,347.96,353.23,355.38,354.01,362.92,371.10,386.07,384.50,370.10,344.20,334.15,322.32,318.64,319.43,323.99,325.34,321.49,319.06,317.40,324.18,331.73,345.83,355.01,359.26,350.49,344.55,330.00,317.62,315.70,321.74,321.72,327.74,336.78,347.37,355.77,350.42,344.03,352.83,359.44
2006-03-09 21:45:52+00:00,L5,362.57,370.03,362.63,378.80,376.82,341.84,361.85,355.45,362.10,359.36,362.92,378.11,393.75,387.25,367.36,349.30,330.83,324.56,318.76,323.13,328.85,326.57,326.02,328.00,325.21,323.77,340.94,347.44,357.02,354.68,343.76,335.92,322.15,317.42,312.55,322.86,330.40,335.39,339.11,343.50,348.33,349.08,350.59,352.89,355.83
2006-04-25 21:50:40+00:00,L7,,,,378.73,365.07,335.90,357.38,347.72,357.29,359.69,360.03,359.57,395.76,393.47,362.68,,,,312.75,307.28,318.23,319.54,322.70,319.83,324.36,325.91,330.86,337.68,340.09,,,,,,,,,,,,,336.14,,,
2006-04-26 21:46:44+00:00,L5,354.26,372.14,362.43,375.22,,,,,,,,,,,,,,,,,,,323.63,322.05,324.21,322.68,331.80,335.75,346.83,354.86,338.99,331.82,328.79,325.85,319.23,319.39,328.30,331.07,347.01,346.82,342.44,340.58,348.78,350.62,356.22
2006-05-27 21:50:42+00:00,L7,352.95,364.77,,,,335.75,353.79,347.93,356.63,351.50,357.31,373.41,388.61,369.53,367.60,344.04,324.21,,,,316.41,323.42,323.36,328.66,328.48,336.43,348.44,348.79,357.80,360.26,347.28,,,322.92,316.16,321.72,323.54,343.62,347.62,348.43,346.48,341.76,347.69,356.13,
2006-06-13 21:47:25+00:00,L5,346.43,351.04,347.23,371.15,356.41,325.44,,,,,,,,,,,,,,,311.73,302.70,312.21,316.52,321.17,338.34,347.78,345.65,338.16,332.65,335.02,332.45,318.63,307.83,306.04,312.07,321.19,332.57,327.70,336.77,333.21,334.48,336.63,343.73,345.73
2006-06-29 21:47:40+00:00,L5,341.12,350.68,347.23,361.50,348.35,325.55,334.14,344.66,342.94,341.21,352.61,367.93,360.78,319.60,331.17,329.56,314.55,306.73,308.89,317.50,311.09,313.73,315.38,308.61,323.84,340.79,327.10,325.17,333.12,349.29,342.49,335.01,323.84,310.67,310.06,306.64,314.70,318.54,327.91,335.23,327.29,323.81,336.03,332.20,333.45
2006-07-15 21:47:54+00:00,L5,,,,,,,,,,,351.16,345.61,287.76,331.29,329.09,323.28,311.57,301.65,306.84,297.61,307.05,310.08,313.08,316.33,323.23,326.98,335.24,346.23,345.40,352.94,339.06,331.27,321.63,310.74,304.97,309.47,310.29,312.20,308.84,330.35,328.82,333.77,334.89,328.14,342.14
2006-07-22 21:53:46+00:00,L5,351.19,363.62,361.32,382.70,367.12,342.31,357.96,353.13,360.41,351.58,351.59,344.17,348.44,362.29,351.98,342.53,325.98,313.60,308.18,317.86,330.28,320.53,314.71,324.44,327.90,325.71,339.03,345.69,352.14,369.38,359.31,349.46,335.07,321.98,321.85,323.60,321.08,335.23,327.49,338.14,341.05,350.21,360.71,351.88,345.41
2006-07-30 21:50:44+00:00,L7,349.85,,,,357.82,333.88,334.55,342.96,345.00,341.59,345.34,330.05,319.02,338.40,337.38,329.15,,,,309.39,319.55,319.58,318.44,322.54,327.13,331.73,338.53,338.63,342.65,356.55,,,319.09,302.12,304.05,308.64,317.37,323.28,323.63,335.93,343.09,343.27,347.06,,
2006-08-15 21:50:43+00:00,L7,337.44,,,357.41,343.85,316.02,323.47,330.18,331.18,332.98,331.46,321.55,301.28,322.32,323.77,304.35,,,305.58,295.90,296.11,303.86,307.09,308.30,317.92,321.94,327.55,332.90,335.78,,,,310.86,283.09,284.15,289.33,292.21,305.40,302.41,318.79,322.65,329.03,,,
2006-08-31 21:50:16+00:00,L7,345.21,353.99,348.53,373.48,359.52,331.57,343.08,342.81,,,,,318.85,333.38,332.80,321.57,313.40,313.43,317.62,307.20,314.05,319.33,318.24,,,333.66,338.40,343.54,343.01,344.68,341.69,332.57,322.84,303.67,289.16,297.91,,,,335.84,332.51,335.59,341.74,333.71,331.91
2006-09-01 21:48:31+00:00,L5,350.82,359.22,353.85,377.20,357.78,323.46,333.21,336.94,344.65,343.55,348.76,348.25,358.33,353.78,337.01,320.53,312.55,316.66,316.80,306.69,310.56,320.29,325.88,329.02,332.38,341.96,346.96,354.63,350.86,347.08,344.08,336.92,325.73,308.09,296.77,298.31,308.02,320.78,329.67,339.43,341.46,341.12,344.77,342.04,339.16
2006-09-16 21:50:34+00:00,L7,348.38,,,,355.92,319.70,327.22,332.61,337.25,336.81,342.68,344.33,342.32,341.99,332.00,,,,,311.57,317.60,314.37,315.97,322.01,325.87,332.64,335.88,333.67,339.13,342.24,,,313.09,287.69,284.97,293.64,303.80,320.10,319.79,335.05,333.12,331.38,336.88,,
2006-09-17 21:48:42+00:00,L5,359.46,366.67,362.35,381.36,370.44,330.58,339.30,342.72,344.36,347.75,354.63,362.22,361.78,359.71,341.90,,315.76,313.72,318.91,326.76,328.92,327.27,322.81,327.88,335.50,342.68,341.43,343.69,347.84,362.24,355.33,346.25,326.69,312.39,294.06,300.60,314.09,324.19,330.57,343.25,342.66,336.81,350.17,342.91,337.58
2006-10-10 21:54:44+00:00,L5,342.16,354.77,352.66,363.54,347.30,324.69,332.58,341.47,341.32,328.77,333.52,343.64,340.25,345.05,331.30,308.38,310.66,310.03,312.34,309.56,311.20,312.96,317.87,317.86,321.75,327.81,316.26,322.13,335.79,354.95,342.30,327.74,313.24,287.36,287.06,298.30,299.00,306.30,317.43,329.28,326.29,322.30,330.48,328.80,334.17
2006-11-20 21:49:20+00:00,L5,367.70,367.06,362.74,384.26,366.63,329.73,342.80,349.55,363.02,364.23,378.10,381.26,386.53,375.22,360.82,346.72,337.49,330.71,325.00,323.71,324.60,340.86,346.69,336.83,339.25,345.35,357.34,365.68,372.94,368.14,351.95,343.98,324.15,304.42,301.77,306.73,319.12,330.86,338.47,350.84,347.65,345.52,334.34,330.55,325.52
2006-12-06 21:49:29+00:00,L5,349.87,358.64,369.51,381.05,359.73,330.39,344.19,360.46,369.60,368.38,375.82,369.91,372.28,363.71,344.58,332.16,330.77,326.88,323.34,319.59,343.07,339.27,335.36,330.69,343.45,349.69,344.68,347.85,353.79,356.79,347.80,337.88,323.45,316.76,307.32,309.43,312.85,322.42,333.68,342.30,335.09,328.91,326.51,330.30,333.98
2006-12-13 21:55:43+00:00,L5,346.69,358.22,348.38,361.04,346.10,315.54,331.28,344.06,339.93,345.55,358.62,361.90,364.36,354.48,331.21,327.56,331.47,326.30,313.83,316.16,330.80,335.10,325.19,316.98,319.87,323.09,330.55,331.89,333.87,336.82,341.69,334.21,319.46,301.23,297.00,300.48,301.73,305.93,306.04,317.16,317.50,307.67,306.97,313.96,322.71
2006-12-29 21:55:50+00:00,L5,348.33,359.58,351.45,372.91,358.80,328.78,340.55,349.93,346.83,353.37,359.59,367.15,363.65,355.18,337.68,327.31,325.36,325.71,331.72,325.38,327.02,323.92,331.68,329.69,317.55,327.64,336.98,338.26,337.59,340.28,337.92,333.02,318.95,304.77,292.23,297.89,302.63,310.39,305.59,311.54,316.65,308.60,310.45,316.88,324.33
2007-01-22 21:51:19+00:00,L7,343.23,345.77,353.63,361.73,,,,331.41,345.33,338.81,350.28,357.92,368.79,363.36,342.84,,328.36,326.50,323.44,,,,324.60,328.04,332.99,326.43,327.67,334.14,337.46,347.27,334.45,325.73,,,,292.49,296.01,303.72,306.98,315.67,320.64,316.68,314.66,322.60,330.29
2007-01-30 21:56:00+00:00,L5,372.74,385.19,366.91,382.85,378.52,340.75,,386.47,401.56,380.24,391.89,398.41,407.23,396.33,379.24,374.06,359.51,341.58,336.21,341.04,349.04,345.91,360.46,370.68,373.14,369.95,361.51,380.83,395.27,382.94,367.28,344.44,341.73,332.42,318.50,323.44,332.85,349.97,347.97,348.25,350.16,359.71,350.44,343.31,352.50
2007-02-08 21:49:50+00:00,L5,344.95,350.15,352.91,369.51,362.16,,,,,,,,,,,,,,,,,315.10,323.09,329.20,326.52,331.39,331.53,330.54,333.32,343.34,327.69,312.21,303.40,283.78,281.56,288.88,295.38,299.31,297.45,309.74,310.10,312.89,316.26,318.01,322.91
2007-05-30 21:50:54+00:00,L7,372.52,385.69,367.71,390.27,390.28,347.00,,372.75,378.67,383.62,,,398.91,384.64,373.68,,344.99,336.84,344.12,363.91,365.60,368.52,370.02,366.65,,,372.77,375.83,380.56,373.93,358.82,342.68,340.07,329.94,321.79,331.14,336.11,,,344.07,349.02,353.37,355.88,352.42,347.55
2007-07-01 21:51:17+00:00,L7,368.28,,,,,342.70,351.56,355.73,374.86,383.34,387.21,379.62,385.23,377.27,358.96,,,,320.20,323.09,321.70,325.34,327.05,334.06,341.74,345.66,345.48,343.94,357.95,,,341.65,314.95,302.50,302.03,312.26,315.24,317.63,327.31,341.63,344.51,343.35,,,341.38
2007-10-05 21:50:42+00:00,L7,367.46,370.06,,,367.54,348.12,354.27,361.09,366.54,371.60,380.52,389.38,387.29,382.78,365.37,348.34,333.10,,,318.73,335.20,347.80,340.39,336.94,334.49,344.26,345.78,359.68,368.10,367.17,,,328.53,323.95,313.08,312.36,311.53,313.24,322.94,331.61,334.02,334.25,338.01,,
2007-11-06 21:50:41+00:00,L7,,,,,,,,,,,,,,,,360.54,349.42,339.56,343.80,,,,344.09,344.84,353.72,357.52,361.75,366.19,370.90,365.92,358.46,347.82,,,,320.82,322.68,328.93,337.02,339.87,339.25,340.02,352.89,350.84,347.61
2007-11-22 21:51:13+00:00,L7,372.98,398.06,,,396.97,380.83,385.69,402.07,433.91,422.83,427.31,404.62,428.31,414.73,398.21,374.10,,,,382.49,370.16,365.59,362.51,364.88,363.97,364.70,365.65,371.33,394.29,395.01,,,345.05,343.79,339.69,328.54,327.60,332.59,354.04,342.96,348.18,361.49,361.96,,
2008-02-26 21:50:52+00:00,L7,350.63,359.45,359.74,373.46,,,,347.44,346.69,349.53,353.22,356.34,359.79,361.16,345.35,332.94,318.39,310.31,304.01,,,299.54,302.46,306.63,303.76,315.53,323.23,339.32,340.82,343.69,339.69,327.63,,,296.51,299.34,307.51,307.98,312.39,322.83,330.41,331.69,336.97,334.98,337.82
2008-04-30 21:50:43+00:00,L7,,,,274.01,,,,,,,,,,,,,,,,460.38,,356.70,,,,,,,,,,,,,,,,,,,,,,,
2008-05-16 21:50:38+00:00,L7,,,367.77,,,341.68,369.95,359.19,377.37,377.36,376.41,390.68,412.98,374.67,,,,329.11,305.81,322.49,334.01,329.35,326.05,327.99,330.64,339.04,353.08,370.55,,,360.30,347.21,342.54,329.05,317.09,327.86,335.13,353.59,355.80,364.19,351.85,,,362.03,359.84
2008-06-01 21:50:54+00:00,L7,355.10,368.82,364.91,,160.95,,,360.87,368.19,366.65,371.93,384.18,398.51,383.51,358.47,352.71,329.02,328.50,330.44,,,354.34,344.94,340.36,357.48,365.61,372.17,370.03,362.80,365.87,356.43,342.89,,,314.69,324.56,336.73,359.17,366.42,348.82,349.56,346.70,351.23,355.62,358.48
2008-07-03 21:50:35+00:00,L7,358.66,371.05,365.51,,,334.08,344.82,340.53,359.32,366.37,365.72,,,361.70,358.41,340.97,315.75,321.70,318.84,309.70,317.83,325.56,334.28,336.54,337.79,,,354.13,354.31,357.85,347.28,340.01,330.71,312.78,299.08,307.21,321.04,334.12,,,351.36,345.00,349.92,346.43,337.50
2008-08-04 21:49:52+00:00,L7,,,,,342.94,328.98,336.11,338.78,,,,364.57,357.06,301.09,313.76,331.59,324.30,315.47,310.24,308.05,315.84,319.10,,,328.79,329.16,332.07,339.54,355.78,360.24,343.06,327.32,314.45,305.72,306.20,,,,317.10,333.74,333.27,330.95,335.69,336.67,336.52
2008-08-20 21:49:46+00:00,L7,344.83,357.72,351.45,366.28,353.87,332.00,339.13,345.74,350.72,351.76,352.95,,,,311.20,321.80,320.56,316.35,315.45,315.24,324.65,317.58,311.68,324.06,327.63,,,335.08,348.59,347.30,342.65,329.76,321.75,315.03,307.36,301.68,296.72,303.12,,,332.08,331.54,333.48,329.63,329.94
2008-09-21 21:49:29+00:00,L7,,346.33,339.44,358.37,346.83,322.76,335.12,337.20,340.29,341.15,342.61,357.14,361.75,,,,302.67,299.00,297.55,307.79,311.59,312.46,316.79,318.09,323.05,319.27,321.35,,,344.11,328.27,325.68,309.58,289.15,288.07,292.89,288.81,285.81,286.79,315.58,,,318.80,324.47,327.21
2008-12-10 21:50:30+00:00,L7,,,358.46,381.74,369.71,347.31,370.53,355.61,365.97,362.42,367.92,382.63,398.82,387.22,,,326.57,329.75,328.89,329.66,330.01,327.37,327.44,331.32,338.87,343.80,356.35,,,,347.75,342.55,328.25,326.13,326.70,322.92,317.44,317.16,328.12,334.67,,,,355.44,353.35
2008-12-26 21:50:14+00:00,L7,350.77,361.97,357.30,373.87,374.22,336.42,357.18,353.21,367.20,364.75,371.85,,,,360.96,346.62,339.17,330.42,330.35,328.58,329.52,328.62,336.98,338.19,346.28,,,,373.26,369.22,352.37,342.51,337.54,329.19,322.99,331.19,341.11,339.14,,,,,,,
2009-02-28 21:51:05+00:00,L7,,,329.30,353.18,349.32,319.14,330.17,331.14,340.99,338.37,348.53,368.21,372.43,347.44,212.49,,,302.34,303.24,307.11,308.92,306.75,308.72,320.18,323.31,327.41,329.37,333.72,,,,316.68,307.28,295.77,295.27,299.48,312.61,316.30,323.02,325.31,326.50,,,334.70,331.28
2009-04-17 21:51:00+00:00,L7,,,,360.61,357.05,329.02,337.92,341.63,350.84,351.61,355.77,372.24,380.80,363.74,350.84,,,,310.01,311.66,317.17,316.04,314.95,314.89,321.21,324.99,328.09,335.64,341.05,,,323.43,311.31,298.03,298.68,302.43,311.51,313.82,318.30,329.68,329.31,,,,336.84
2009-06-04 21:51:05+00:00,L7,353.87,361.12,363.53,,,,352.12,352.09,359.02,361.10,370.84,379.69,385.62,363.21,353.51,340.79,322.13,314.94,,,,319.94,321.60,322.40,331.49,340.18,336.31,339.33,341.66,346.93,341.93,,,,313.21,321.46,335.66,347.11,354.31,352.91,352.97,352.63,354.87,353.15,
2009-07-06 21:51:00+00:00,L7,355.35,363.23,361.80,,,,353.87,,,,369.43,396.58,390.25,365.17,343.64,344.05,331.35,311.48,308.60,308.35,307.14,318.43,,,340.57,339.51,338.12,348.27,351.75,354.17,346.87,345.79,335.92,298.30,295.08,,,326.86,340.86,350.16,351.68,351.29,348.13,347.03,341.09
2009-08-07 21:51:14+00:00,L7,363.10,366.72,361.56,381.01,368.10,330.76,,,,360.93,371.74,390.88,398.63,391.79,368.88,367.13,344.44,333.50,322.50,319.85,328.12,,,329.80,345.21,351.10,344.80,346.06,358.18,361.81,349.77,340.50,334.34,322.00,,,310.74,324.21,344.93,363.18,360.33,361.64,352.43,354.93,353.95
2009-09-08 21:51:13+00:00,L7,336.90,345.59,344.94,362.34,,,,,336.42,336.28,345.26,363.21,373.78,364.55,345.54,317.69,319.18,311.58,302.79,,,,310.36,322.06,326.74,331.11,324.01,331.07,340.00,332.74,322.24,317.54,310.97,,,285.58,287.71,303.17,316.12,334.07,334.49,325.23,319.94,324.90,328.31
2009-10-10 21:50:42+00:00,L7,318.62,,,347.98,342.12,311.48,311.32,315.70,317.64,312.82,325.49,323.00,255.01,270.66,255.91,,,,289.24,294.78,297.04,297.91,296.62,306.79,312.48,315.77,316.93,315.34,311.91,,,305.42,299.23,265.48,270.48,270.35,289.13,298.50,301.99,319.64,320.47,,,,314.55
2009-12-29 21:52:18+00:00,L7,,,369.00,388.66,379.54,342.61,,366.09,373.38,366.85,374.56,388.01,394.52,385.44,,,335.84,340.47,353.45,345.92,342.61,341.59,348.87,358.62,362.48,368.35,368.77,,,,363.04,358.28,349.69,334.97,321.32,321.46,330.24,338.02,347.55,349.76,,,,349.93,353.99
2010-03-03 21:53:06+00:00,L7,342.89,340.28,350.94,362.17,354.66,331.66,,,,340.40,343.72,352.22,372.88,370.75,340.17,341.13,329.41,315.60,313.87,316.35,,,,333.72,336.78,346.88,340.63,351.71,363.22,354.76,333.77,326.35,316.82,303.46,,,304.70,305.62,317.21,317.39,319.71,321.08,321.63,328.99,330.89
