dates,satname,nzd0295-0000,nzd0295-0001,nzd0295-0002,nzd0295-0003,nzd0295-0004,nzd0295-0005,nzd0295-0006,nzd0295-0007,nzd0295-0008,nzd0295-0009,nzd0295-0010,nzd0295-0011,nzd0295-0012,nzd0295-0013,nzd0295-0014,nzd0295-0015,nzd0295-0016,nzd0295-0017,nzd0295-0018,nzd0295-0019,nzd0295-0020,nzd0295-0021,nzd0295-0022,nzd0295-0023,nzd0295-0024,nzd0295-0025,nzd0295-0026,nzd0295-0027,nzd0295-0028,nzd0295-0029,nzd0295-0030,nzd0295-0031,nzd0295-0032,nzd0295-0033,nzd0295-0034,nzd0295-0035,nzd0295-0036,nzd0295-0037,nzd0295-0038,nzd0295-0039,nzd0295-0040,nzd0295-0041,nzd0295-0042,nzd0295-0043,nzd0295-0044,nzd0295-0045,nzd0295-0046,nzd0295-0047,nzd0295-0048,nzd0295-0049,nzd0295-0050,nzd0295-0051,nzd0295-0052,nzd0295-0053,nzd0295-0054,nzd0295-0055,nzd0295-0056,nzd0295-0057,nzd0295-0058,nzd0295-0059,nzd0295-0060,nzd0295-0061,nzd0295-0062,nzd0295-0063,nzd0295-0064,nzd0295-0065,nzd0295-0066,nzd0295-0067,nzd0295-0068,nzd0295-0069,nzd0295-0070,nzd0295-0071,nzd0295-0072,nzd0295-0073,nzd0295-0074,nzd0295-0075,nzd0295-0076,nzd0295-0077,nzd0295-0078,nzd0295-0079,nzd0295-0080,nzd0295-0081,nzd0295-0082,nzd0295-0083,nzd0295-0084,nzd0295-0085,nzd0295-0086,nzd0295-0087,nzd0295-0088,nzd0295-0089,nzd0295-0090,nzd0295-0091,nzd0295-0092,nzd0295-0093,nzd0295-0094,nzd0295-0095,nzd0295-0096,nzd0295-0097,nzd0295-0098,nzd0295-0099,nzd0295-0100,nzd0295-0101,nzd0295-0102,nzd0295-0103,nzd0295-0104,nzd0295-0105,nzd0295-0106,nzd0295-0107,nzd0295-0108,nzd0295-0109,nzd0295-0110,nzd0295-0111,nzd0295-0112,nzd0295-0113,nzd0295-0114
2013-07-25 22:02:13+00:00,L8,355.54,360.85,349.99,340.77,336.68,329.81,320.27,308.41,319.03,325.82,328.59,339.43,341.38,340.00,347.67,346.23,351.73,343.84,345.90,345.55,352.71,346.56,343.23,350.10,355.87,357.76,364.92,357.26,349.31,349.04,345.08,344.16,349.38,344.91,346.29,337.84,354.16,354.05,358.04,350.75,352.62,351.69,361.40,370.50,373.54,382.60,383.80,384.45,362.59,376.76,366.75,366.70,354.40,356.69,349.65,359.50,363.20,365.08,358.94,355.37,354.07,354.80,345.59,328.26,332.79,327.26,333.06,336.43,316.52,320.74,317.59,326.77,309.64,301.39,305.41,303.27,299.06,276.01,300.50,304.60,306.14,318.46,313.02,311.45,306.84,305.38,312.43,320.33,323.36,321.40,329.64,321.91,324.14,317.71,311.43,297.08,313.07,338.39,340.75,342.93,353.96,350.40,342.25,327.04,322.80,312.02,310.64,304.71,304.39,308.02,303.08,317.50,312.31,300.50,311.84
2013-07-26 21:49:45+00:00,L7,337.52,343.00,330.91,324.68,321.43,314.47,299.06,285.09,297.61,,,,,321.22,328.51,324.58,327.56,326.88,331.48,330.56,326.27,324.37,328.58,332.97,,,,,323.72,333.11,326.29,326.26,327.75,331.94,329.34,324.07,333.32,,,,,338.46,342.69,348.23,359.62,365.46,367.20,360.77,340.78,353.55,353.84,,,,342.53,346.90,348.91,349.77,348.11,341.86,335.83,329.80,323.92,308.88,,,,,297.27,298.24,302.72,308.20,301.01,294.98,292.90,292.92,285.23,,,,,,301.50,298.18,291.28,281.41,296.41,302.43,306.56,309.57,,,,,294.13,272.47,295.41,318.00,313.25,327.99,336.52,335.22,332.46,,,,,287.52,287.06,290.49,292.79,311.97,302.35,292.25,299.03
2013-08-27 21:49:53+00:00,L7,,352.72,335.24,330.47,327.90,316.31,302.94,298.20,316.76,314.19,313.75,327.83,335.47,,,,,349.50,350.07,348.40,337.96,340.63,343.00,344.73,349.81,357.05,361.22,,,,,343.59,344.62,344.64,343.77,342.39,350.63,350.86,355.19,346.68,356.08,,,,,380.88,379.51,375.85,359.60,371.44,367.14,360.34,350.77,355.41,,,,,358.72,358.29,358.09,343.73,336.57,322.12,332.25,326.09,336.39,336.36,,,,,315.35,308.66,302.92,303.32,297.96,281.93,293.38,301.30,298.84,,,,311.71,298.50,301.46,309.65,317.97,322.62,325.48,323.91,324.23,,,,,336.63,341.03,341.94,347.62,343.13,345.77,335.36,318.93,314.37,,,,,304.85,322.49,304.24,300.08,306.78
2013-10-05 21:56:32+00:00,L7,,370.93,346.54,342.70,339.27,331.21,316.02,329.62,337.96,331.81,333.93,,,,,,,356.56,356.94,361.77,358.51,351.64,363.44,368.39,368.37,367.39,,,,,,355.97,353.04,348.80,353.82,352.43,364.98,372.01,369.80,367.58,,,,,379.03,384.66,391.83,395.51,378.51,391.07,389.62,382.84,374.77,,,,,,366.81,366.39,361.10,351.88,337.09,340.85,350.30,351.89,357.24,,,,,,327.76,317.80,312.38,305.06,314.29,305.32,317.08,317.10,,,,,,310.98,322.17,327.65,327.05,335.19,334.43,333.48,332.57,,,,,346.84,346.25,349.78,356.50,358.37,362.01,351.72,337.22,,,,,,297.88,318.91,309.69,297.75,310.92
2013-10-29 22:01:58+00:00,L8,379.15,386.90,362.24,359.87,359.18,354.45,347.88,348.70,350.69,351.73,356.80,364.18,373.68,376.56,390.53,389.88,391.88,401.59,398.69,395.28,392.28,396.56,387.82,396.05,399.03,402.34,402.83,406.07,399.29,396.08,388.32,385.20,388.67,393.51,388.50,398.20,398.54,403.85,403.05,402.47,399.73,400.65,393.42,396.46,393.90,405.34,411.87,420.71,419.51,414.57,411.84,403.77,405.51,399.85,401.64,398.01,402.93,402.81,396.09,385.43,390.39,389.25,378.43,373.11,370.34,378.29,386.84,376.00,369.26,367.09,372.06,375.00,378.12,369.95,344.12,331.41,332.80,339.47,340.21,338.71,340.06,354.38,345.03,353.09,357.73,348.93,357.76,359.23,359.16,359.88,361.60,356.41,360.51,361.09,362.67,357.56,369.00,374.80,397.09,402.42,404.86,403.68,391.81,373.71,364.40,360.04,367.18,360.50,357.73,340.33,327.89,342.26,328.96,314.14,322.24
2013-12-01 21:50:47+00:00,L7,385.07,,,,,,327.95,336.51,337.21,337.98,355.71,366.64,378.53,381.90,382.28,383.63,385.44,,,,,384.67,386.67,389.77,395.87,400.77,396.98,408.17,398.54,390.81,386.05,,,,,402.32,405.58,411.09,408.91,408.12,409.41,409.28,402.40,406.93,,,,,418.58,425.40,398.05,396.03,398.02,398.33,398.13,398.77,387.71,404.93,,,,,403.57,408.41,393.86,391.56,384.02,386.43,383.77,372.86,382.93,,,,,338.66,353.17,351.35,348.90,331.24,358.62,362.48,354.20,356.89,,,,,366.68,378.46,361.18,368.36,375.38,383.24,342.01,382.51,383.03,,,,417.68,418.30,414.37,383.82,371.30,388.57,369.07,362.30,356.77,349.75,,,,346.86,326.95
2014-01-18 21:51:07+00:00,L7,352.55,358.92,341.51,339.28,,,,,,321.50,326.78,338.55,347.64,354.03,362.80,364.45,351.18,355.24,359.31,361.08,,,,,359.47,361.32,366.71,374.69,361.82,360.59,356.67,358.19,352.48,354.23,,,,363.98,376.12,385.82,390.35,383.56,368.43,370.25,374.67,382.16,388.51,,,,,377.68,381.53,370.64,370.53,369.17,367.74,367.29,367.91,366.30,359.54,,,,339.49,348.86,351.90,346.20,348.46,346.79,343.15,345.08,337.38,330.41,,,,,323.53,329.48,331.55,335.75,332.36,332.48,330.99,330.27,336.59,,,,343.68,342.76,342.45,344.11,335.06,336.59,343.72,356.10,361.62,370.08,,,,357.50,349.05,343.15,333.85,331.27,327.82,320.88,327.20,331.08,,,
2014-02-03 21:51:22+00:00,L7,,,,,,329.28,321.60,314.97,320.30,318.97,320.93,333.23,342.97,355.84,356.39,351.51,353.05,,,,350.84,344.08,348.25,349.17,352.92,352.17,363.50,363.52,353.45,356.33,358.39,,,,345.83,349.17,348.18,357.26,367.28,381.05,376.78,370.96,368.83,369.92,,,,378.09,367.93,376.65,375.54,372.63,372.65,367.68,370.18,368.54,367.99,,,,,348.38,338.90,324.61,329.48,328.78,336.38,340.54,338.74,334.92,332.97,,,,312.38,307.86,303.00,295.83,307.36,314.93,316.03,321.64,322.28,321.68,,,,321.66,325.59,324.93,324.76,323.89,327.06,331.25,321.37,306.59,,,,,357.73,359.50,349.29,341.12,329.51,325.39,313.97,311.75,304.86,,,,307.32,300.03,309.32
2014-02-11 21:55:20+00:00,L8,373.38,391.07,371.58,362.57,360.70,348.45,342.22,345.38,345.28,348.50,348.95,354.87,369.18,377.57,380.77,373.07,374.64,373.21,379.08,382.46,379.94,368.65,374.28,370.47,377.39,376.75,386.56,382.18,375.34,373.53,371.46,372.88,371.57,367.61,365.20,372.52,373.92,378.82,389.47,395.21,403.76,405.54,398.91,387.68,388.63,397.24,401.18,403.15,401.80,398.42,393.78,400.24,399.14,396.17,393.62,388.23,385.00,388.02,386.46,380.29,376.11,365.56,361.76,355.45,356.31,357.96,367.01,370.08,370.53,374.70,370.77,366.48,358.30,343.59,336.51,334.74,336.97,333.72,334.02,334.70,332.49,345.97,343.47,340.29,344.20,343.46,342.65,348.82,350.96,351.43,355.10,354.36,355.46,360.55,363.34,347.90,353.43,368.47,381.89,389.72,393.25,394.02,387.45,374.24,361.69,348.10,343.30,343.16,344.63,346.60,356.29,367.42,333.94,325.17,325.75
2014-02-19 21:51:10+00:00,L7,358.70,364.40,351.05,346.78,343.32,331.36,326.43,325.06,330.50,333.71,,,,,361.56,361.73,363.55,369.49,368.18,371.73,366.94,357.78,361.81,360.72,,,,,365.42,363.73,364.08,361.81,359.72,360.97,362.02,361.18,362.96,365.58,,,,,381.24,375.63,373.78,384.22,386.26,388.27,379.61,385.45,382.84,,,,,376.68,372.27,373.94,373.14,367.11,362.38,357.78,348.92,344.52,346.23,,,,349.35,352.19,349.96,347.89,342.56,328.12,323.84,319.23,326.39,319.72,,,,,330.75,330.00,327.07,327.23,328.83,333.22,333.75,339.57,335.92,,,,,,,,,,,,,,,,,330.66,331.72,325.50,330.53,336.31,319.45,307.45,314.49
2014-03-07 21:51:16+00:00,L7,350.63,354.51,,,,,,298.18,312.77,312.78,311.70,326.29,335.07,344.56,346.89,343.31,349.99,352.17,,,,,342.22,343.43,344.43,332.84,346.02,338.20,332.55,342.36,340.72,343.44,,,,,342.66,345.32,355.28,357.96,362.64,357.74,363.63,362.63,371.07,,,,,361.19,359.27,362.19,352.95,359.28,358.04,361.52,358.26,361.09,359.46,,,,,310.02,322.58,312.65,328.66,328.90,322.84,321.54,319.24,327.23,,,,,298.84,283.28,298.60,306.53,300.69,310.97,312.59,311.56,310.12,,,,,315.01,318.52,320.63,320.14,314.70,307.91,,316.42,329.96,,,,352.09,340.10,325.06,315.33,302.82,304.07,301.17,298.67,303.08,,,,,307.16
2014-03-15 21:54:58+00:00,L8,366.97,385.08,366.63,359.40,357.89,349.82,346.49,345.26,343.39,347.04,351.51,357.99,365.89,378.27,384.34,377.62,372.71,373.15,376.85,375.35,368.98,367.96,369.65,371.34,375.94,377.26,378.75,380.49,370.49,368.40,360.46,363.82,359.98,364.58,374.33,374.87,369.18,376.20,385.14,392.70,396.57,390.51,391.77,385.83,395.28,402.24,398.68,401.93,402.51,394.61,388.71,398.37,395.51,393.63,391.07,390.57,386.20,386.12,387.38,377.08,375.84,362.37,359.52,346.75,353.61,357.20,357.70,357.89,360.33,371.15,372.32,367.12,363.94,345.69,342.99,343.17,338.98,333.62,335.41,334.07,337.22,342.00,342.96,342.15,345.56,337.65,344.21,352.77,351.91,352.52,355.70,354.20,350.14,346.29,343.82,345.40,357.69,365.43,370.25,379.43,392.33,393.18,376.75,358.77,349.81,337.73,338.24,335.88,337.79,339.56,340.58,342.09,329.17,320.28,319.31
2014-03-30 21:57:37+00:00,L7,,,,,,,,,,,,,,,,,382.52,375.96,369.68,375.37,377.30,381.94,381.14,377.86,374.78,,,,,,369.34,369.68,373.41,367.51,367.89,384.64,397.32,395.83,393.53,,,,,388.61,386.26,393.99,393.01,394.06,401.06,394.84,388.43,398.35,,,,,,384.36,389.16,387.45,377.79,375.55,369.52,374.77,373.22,373.47,,,,,,362.06,356.10,347.96,342.97,347.77,342.59,351.52,349.58,,,,,,350.22,348.15,351.77,354.76,368.09,370.77,361.76,370.43,,,,,369.37,367.53,363.05,378.71,396.10,417.58,409.26,373.52,,,,,,,,,,,
2014-05-01 21:57:52+00:00,L7,350.23,355.09,344.56,334.82,,,,,,,324.08,332.56,340.03,356.16,364.73,365.46,365.10,360.65,359.90,,,,,,357.38,358.80,363.42,369.09,362.09,359.63,356.81,350.94,348.76,,,,,,376.83,374.07,382.32,383.79,383.82,376.89,386.48,377.78,380.65,,,,,376.34,373.16,372.34,375.66,373.35,367.20,367.52,369.28,363.88,,,,,,339.20,343.41,344.89,341.00,341.02,338.00,343.89,338.07,327.29,,,,,,319.04,320.06,314.41,330.55,322.63,323.29,320.90,,,,,,345.31,341.27,334.27,330.32,311.28,337.56,342.16,350.40,,,,,,335.72,322.04,308.50,312.35,320.73,312.05,310.47,326.24,,,
2014-05-02 21:54:10+00:00,L8,358.13,364.08,352.05,345.42,350.51,344.34,323.78,318.44,315.99,324.48,334.36,340.06,352.15,365.32,371.02,371.57,373.53,371.23,369.05,363.35,362.31,362.57,363.78,364.71,364.12,364.11,370.44,376.30,365.68,367.87,364.85,363.91,356.03,366.77,360.64,363.43,366.73,384.61,383.71,382.88,392.22,391.86,391.84,386.85,395.07,392.33,394.03,392.72,379.04,393.03,385.62,385.91,381.04,378.64,380.86,377.64,375.45,373.74,378.30,373.47,370.88,360.31,359.56,349.62,351.51,349.46,347.59,351.14,347.63,350.47,345.38,350.88,348.18,336.55,345.40,335.34,323.76,325.17,329.53,329.95,325.03,316.26,335.67,331.82,329.79,326.81,332.66,339.38,333.59,339.77,345.13,345.97,346.32,338.45,331.32,312.27,341.07,352.76,354.22,363.54,368.68,369.89,367.77,367.84,344.40,332.34,314.10,316.80,326.70,317.39,319.04,338.30,317.90,308.42,313.82
2014-05-09 21:59:51+00:00,L8,373.17,385.97,355.07,357.50,364.55,348.43,332.32,326.13,329.41,343.79,347.49,352.43,356.51,375.45,381.34,385.54,378.84,385.88,383.19,386.03,377.83,376.74,378.61,382.44,385.41,388.57,390.16,396.34,392.33,388.12,379.49,373.50,374.20,374.01,381.09,391.28,397.16,400.53,400.87,399.93,408.98,412.31,404.72,407.42,409.47,411.65,409.66,410.91,400.33,406.03,400.14,398.87,391.42,393.98,396.41,393.58,390.00,395.89,394.54,389.29,376.92,378.29,374.16,368.67,361.50,363.06,367.21,365.16,366.14,364.61,368.24,363.68,367.24,350.85,353.73,342.32,343.12,337.08,345.42,347.85,336.95,345.68,344.02,348.12,349.02,349.14,353.63,360.49,357.59,357.73,359.18,363.22,363.12,359.14,354.93,352.09,355.14,363.00,369.17,382.23,394.40,395.48,392.82,377.92,364.85,343.88,330.95,339.72,339.21,339.60,328.65,345.77,329.95,317.54,329.08
2014-05-17 21:57:59+00:00,L7,359.10,365.14,350.29,349.61,350.42,341.54,325.50,,,,,,,358.05,365.25,364.36,370.91,371.16,373.64,373.59,368.99,362.18,,,,,,373.41,368.28,364.92,365.80,358.02,362.07,361.82,359.61,362.10,,,,,,385.29,387.24,390.32,389.32,392.68,393.58,392.04,378.22,,,,,,383.10,384.53,378.18,379.81,374.38,373.60,369.35,363.58,360.84,,,,,,348.95,351.14,342.04,348.87,347.70,340.00,337.09,331.43,326.22,,,,,331.25,333.16,331.57,329.68,330.39,336.57,336.66,343.25,,,,,,332.74,329.23,340.30,347.46,352.11,361.30,377.81,381.09,,,,,,320.49,322.49,315.53,322.83,334.78,321.02,312.05,
2014-05-18 21:53:59+00:00,L8,,,,,,,,316.41,318.97,325.02,329.59,341.86,,,,,,,,,,,,,,,,370.73,366.16,364.05,363.98,360.52,358.42,362.64,356.74,363.67,367.71,377.10,385.49,385.08,381.51,383.68,389.91,386.01,388.99,391.69,393.49,390.91,377.44,388.11,386.42,386.54,376.66,378.82,377.46,379.04,377.69,377.86,375.09,369.50,365.30,361.57,358.41,348.44,351.38,345.52,350.60,348.87,344.81,351.50,341.73,349.60,345.13,340.57,335.06,324.36,321.92,321.37,323.37,328.48,330.57,328.34,325.83,333.34,327.54,325.35,335.20,333.87,338.55,340.84,336.93,343.34,341.67,337.08,332.18,324.11,338.84,347.61,349.27,363.84,369.24,378.74,370.90,352.71,338.84,329.93,315.06,320.54,316.88,314.78,322.61,331.98,317.51,306.96,309.58
2014-05-25 21:59:46+00:00,L8,373.86,392.56,369.01,361.49,365.40,348.50,340.51,343.09,342.02,340.74,352.12,358.24,367.78,374.85,385.47,392.96,402.12,405.62,398.33,392.07,389.09,387.52,391.44,394.79,402.17,405.04,413.27,406.66,403.54,385.41,379.05,376.33,377.29,378.54,379.68,404.31,403.36,403.70,402.49,403.00,404.79,402.54,405.48,409.24,409.30,403.65,411.80,433.04,432.82,431.43,420.29,421.12,417.04,404.60,392.49,393.82,393.90,396.48,396.94,386.07,384.59,389.35,385.90,393.23,386.42,383.92,378.10,387.64,390.50,379.76,389.36,375.47,376.55,369.69,355.52,344.38,343.21,339.71,343.77,336.02,343.22,349.79,364.51,352.31,360.06,373.41,369.37,364.55,373.78,368.89,364.97,374.95,373.33,370.55,372.63,362.52,368.89,366.56,374.99,411.06,423.69,430.19,417.79,393.64,369.59,360.71,353.69,348.76,357.36,344.82,340.83,398.43,,330.96,328.52
2014-05-26 21:51:50+00:00,L7,359.30,366.03,,,,,,316.58,315.58,316.57,324.74,332.17,344.05,355.64,364.53,368.84,375.90,380.48,,,,,358.92,361.33,362.22,361.89,365.69,368.27,362.82,356.58,358.05,354.27,,,,353.71,365.86,374.70,378.66,376.06,373.39,382.24,381.30,386.71,384.95,,,,,388.03,376.47,381.41,373.45,373.61,371.49,373.67,376.81,369.68,369.67,,,,,345.87,344.07,339.01,346.18,346.03,346.44,349.59,347.60,351.96,,,,,316.18,318.97,322.43,319.56,321.92,,,338.31,337.20,,,,,338.53,341.93,346.38,342.01,339.90,341.33,,,345.50,,,,,373.85,356.06,334.69,328.52,321.60,320.12,322.03,317.45,318.72,,,,313.39
2014-06-19 21:54:11+00:00,L8,357.06,357.77,,338.23,337.76,328.30,322.63,320.79,322.61,317.39,324.89,334.06,344.59,349.83,361.09,363.74,369.90,376.16,371.01,360.31,351.86,355.72,359.24,359.77,355.96,359.80,361.46,364.65,354.77,357.74,359.85,349.79,352.43,351.11,350.67,356.59,364.75,374.64,375.85,381.89,374.63,376.44,374.64,378.59,382.84,382.39,393.85,384.78,376.30,382.51,387.91,376.82,371.36,369.83,378.01,370.30,364.70,370.84,370.47,369.10,358.74,358.20,348.86,343.55,345.32,340.03,342.90,341.00,338.13,334.19,337.15,340.62,336.41,322.36,318.42,316.05,306.87,308.54,314.71,322.17,327.35,326.52,332.31,334.99,327.57,327.65,327.55,331.29,334.51,337.47,336.61,339.22,338.75,337.38,326.65,325.38,337.60,340.38,344.80,359.98,369.34,378.41,363.50,351.46,337.33,326.97,318.50,320.43,314.16,314.90,321.23,328.85,318.62,306.27,312.16
2014-07-05 21:54:17+00:00,L8,356.19,361.29,,341.78,346.10,338.44,324.95,320.05,326.24,328.79,327.82,340.71,346.17,354.47,364.57,377.10,377.12,373.34,370.41,362.90,354.86,355.39,363.15,361.15,360.18,362.11,366.25,368.57,361.58,361.22,360.47,361.55,355.13,352.54,352.78,365.71,367.39,370.40,378.93,381.58,374.78,371.69,376.72,380.86,382.68,388.09,392.73,393.65,377.41,389.57,387.28,385.81,376.24,375.15,375.26,370.42,368.71,367.29,370.25,368.19,365.83,358.73,356.10,341.10,342.32,334.34,342.56,345.78,337.80,339.15,335.56,341.30,335.77,324.54,317.51,313.91,316.47,317.54,315.82,327.60,324.71,326.75,326.29,330.99,326.31,322.30,325.42,328.20,327.09,337.11,331.55,326.69,335.28,334.56,315.27,332.09,338.33,351.86,351.29,354.31,367.85,380.21,372.49,355.11,339.01,331.67,316.55,323.94,331.04,316.41,324.68,337.21,321.73,313.89,316.94
2014-07-12 22:00:07+00:00,L8,366.30,380.58,352.05,356.49,360.43,349.16,334.35,332.98,331.53,331.39,341.42,347.77,353.23,362.83,374.46,378.19,378.07,380.25,381.80,385.80,384.20,375.53,375.23,377.19,374.29,376.61,369.74,375.63,365.13,364.76,362.26,366.22,367.90,366.05,366.33,378.20,377.33,380.60,382.54,388.90,387.40,387.79,385.46,385.40,388.36,391.29,404.62,403.74,408.29,405.55,402.37,394.85,392.40,385.35,379.70,377.72,373.33,373.38,378.22,378.31,374.73,366.23,364.16,357.30,357.89,359.28,363.82,358.28,354.71,352.78,349.34,355.28,349.37,342.72,335.36,327.31,321.51,329.64,332.91,344.67,340.26,341.37,347.54,348.69,347.83,347.10,343.42,345.29,348.61,351.69,354.97,358.24,356.24,358.39,346.59,347.15,351.38,359.36,365.03,373.01,388.76,400.70,390.35,382.65,363.19,343.90,340.70,342.02,343.72,328.78,329.28,358.02,333.30,316.13,324.05
2014-07-21 21:54:20+00:00,L8,359.56,367.83,348.27,349.01,346.95,342.46,330.48,324.98,330.05,325.85,328.67,339.00,351.36,355.53,366.59,370.39,373.21,371.03,374.18,380.40,380.08,362.98,364.84,368.07,374.22,375.31,371.87,369.88,365.14,362.25,362.67,367.97,365.74,363.89,368.99,366.65,371.02,376.18,382.63,383.72,379.33,384.35,385.32,386.54,384.57,384.77,390.83,393.88,398.60,401.72,396.53,388.85,383.99,382.90,381.27,379.58,367.13,377.15,373.99,373.85,373.46,362.04,357.04,350.35,352.49,352.58,353.37,348.11,347.85,344.50,345.23,349.94,346.86,342.47,335.83,325.12,325.71,324.45,329.25,335.59,339.99,340.60,342.36,341.86,347.88,335.34,335.02,342.17,342.66,346.43,348.33,352.99,357.28,349.11,352.69,345.95,347.50,360.04,360.81,371.54,383.21,386.35,385.30,370.70,352.82,341.74,339.46,340.91,335.70,323.72,329.92,336.69,319.94,313.72,321.26
2014-08-06 21:54:29+00:00,L8,367.36,380.67,360.31,359.11,357.34,347.60,336.56,322.08,335.61,348.90,341.74,343.50,361.71,373.98,381.99,376.00,379.75,378.21,385.04,388.22,386.00,378.76,378.87,382.56,371.01,365.13,378.40,378.71,380.27,374.01,384.20,370.97,368.98,377.10,382.74,381.29,386.97,386.46,388.61,393.45,398.33,400.61,389.46,387.64,395.85,396.25,409.74,415.58,414.52,409.05,399.48,397.25,391.97,391.84,386.57,391.38,373.83,381.88,378.11,381.49,375.34,378.01,372.68,368.53,368.61,360.48,370.36,358.77,358.64,360.18,358.81,361.75,356.35,349.34,338.44,335.46,335.69,337.45,343.69,343.23,351.95,358.55,352.91,358.71,357.03,354.08,351.54,355.91,351.69,357.97,364.64,369.17,370.05,366.30,359.01,347.95,362.71,370.84,370.68,384.40,395.61,397.99,392.89,379.26,363.83,355.13,345.79,351.22,341.83,336.81,330.40,343.12,335.96,323.18,323.53
2014-08-13 22:00:42+00:00,L8,352.32,356.82,342.32,344.42,345.86,341.60,326.56,314.64,322.86,326.05,326.35,336.91,346.51,351.11,358.84,359.30,364.93,367.30,369.96,366.36,363.23,357.74,365.26,361.38,358.21,362.09,364.67,362.06,357.12,357.49,359.05,355.28,357.30,351.98,361.78,357.87,368.42,368.08,370.21,370.80,374.02,372.36,376.73,373.72,381.77,387.40,391.45,393.19,380.37,385.24,383.06,385.41,377.51,374.13,373.81,375.84,360.56,363.74,365.32,367.91,356.11,361.90,345.75,341.13,339.96,342.66,346.30,342.87,338.01,336.94,334.46,340.47,337.56,327.06,318.20,312.70,321.28,307.69,320.46,321.42,329.84,332.82,337.79,334.15,326.22,324.23,325.32,327.37,332.96,338.25,341.28,340.44,343.08,338.02,329.25,316.31,340.73,349.41,351.47,368.06,370.58,373.43,365.45,349.85,345.60,330.01,319.86,321.30,317.44,316.11,312.70,321.53,313.49,304.96,310.87
2014-08-14 21:52:07+00:00,L7,325.90,330.87,324.20,323.50,320.90,315.34,302.52,287.77,299.51,298.38,298.14,316.08,,,,,337.01,335.06,334.78,335.21,331.47,332.39,335.68,337.68,335.07,331.45,338.47,,,,332.53,328.28,322.28,327.71,325.50,326.37,332.92,340.27,346.75,339.70,,,,,352.01,356.62,361.22,361.52,341.03,357.79,353.16,353.25,340.67,343.83,,,,340.00,345.16,339.75,336.21,330.73,324.29,300.40,307.73,304.45,310.98,,,,,304.88,300.58,294.03,291.14,287.54,281.95,255.16,284.57,287.58,,,,,,,,,,,,,,,,,298.96,318.11,315.95,326.40,342.83,333.01,333.47,315.17,304.49,,,,,292.55,293.15,307.83,297.28,,
2014-09-07 21:54:36+00:00,L8,395.88,421.06,,365.05,378.02,357.21,363.47,361.52,351.97,358.33,375.20,372.61,376.21,380.25,390.90,396.06,395.28,408.20,386.50,389.79,393.44,399.60,392.75,385.31,386.04,398.37,406.67,417.53,405.43,392.21,371.81,377.25,369.53,377.98,391.41,390.71,403.28,388.86,388.07,386.48,392.11,401.81,390.68,393.38,395.80,403.49,436.98,433.93,426.23,405.51,408.45,402.84,401.51,396.83,393.79,399.33,408.94,412.21,404.50,391.47,379.76,392.20,394.04,376.01,388.05,392.32,393.15,384.83,388.49,386.75,373.24,382.12,364.95,353.01,348.47,341.15,346.33,361.73,355.43,360.40,354.33,358.62,360.26,373.91,383.64,376.05,377.18,375.82,372.72,377.97,371.60,392.51,390.41,393.32,415.82,406.52,386.53,413.26,417.58,408.35,422.11,413.30,404.26,399.21,380.25,346.77,340.99,345.24,358.46,352.42,,411.23,405.58,358.18,342.45
2014-09-22 21:57:59+00:00,L7,383.62,394.12,369.16,,,,,,,348.96,355.33,363.77,370.86,379.60,382.53,385.93,381.65,382.08,,,,,,,384.16,381.76,390.76,391.44,377.67,369.84,367.68,369.63,364.58,,,,,,386.88,392.04,385.30,388.39,388.44,391.67,392.41,406.42,,,,,,396.29,396.82,390.78,393.61,386.83,382.95,384.86,380.32,376.28,,,,,,371.67,371.02,374.89,368.62,364.95,356.29,358.20,354.35,346.70,,,,,346.03,351.22,351.05,353.31,353.14,356.04,360.19,368.04,,,,,,368.07,375.40,373.13,376.44,366.40,378.25,392.23,389.49,,,,,371.91,358.40,347.30,350.05,350.17,340.36,341.56,331.89,,,,
2014-10-01 21:52:20+00:00,L7,,,,,,,,,,,,,,,,,343.19,344.90,342.74,343.24,336.10,331.35,342.95,345.04,346.27,344.53,,,,,331.07,324.78,325.01,329.73,325.53,321.56,332.88,342.82,347.51,338.13,,,,,355.38,363.53,368.37,359.82,340.81,359.43,363.02,362.12,353.70,,,,,347.93,348.24,339.71,340.66,337.48,331.40,312.45,332.42,315.94,328.72,,,,,315.10,314.66,301.22,298.49,293.95,284.26,257.26,276.74,288.67,,,,,294.11,282.62,299.67,309.55,307.02,309.54,301.92,308.42,306.23,,,,,319.85,317.13,324.52,333.41,337.42,329.66,325.13,306.00,,,,,283.56,286.78,301.23,293.01,290.00,298.07
2014-10-08 21:58:11+00:00,L7,381.73,393.97,387.08,,,,,,,349.81,351.93,356.64,361.74,368.56,375.78,375.83,376.39,373.59,372.23,,,,,,377.47,375.79,378.41,381.21,375.15,381.03,381.68,370.07,360.92,,,,,,371.58,377.47,386.48,391.90,376.03,377.50,390.71,397.28,,,,,,386.33,383.74,382.65,386.75,384.39,380.76,386.68,382.96,376.59,,,,,,362.73,361.24,356.75,352.73,355.76,354.88,360.28,348.94,345.56,,,,,327.31,327.36,330.73,330.50,338.12,339.97,341.79,352.77,,,,,,355.30,350.80,352.12,359.64,346.75,371.74,373.04,362.94,,,,,,365.85,358.10,343.04,343.53,342.90,339.68,329.21,,,,
