dates,nzd0295-0000,nzd0295-0001,nzd0295-0002,nzd0295-0003,nzd0295-0004,nzd0295-0005,nzd0295-0006,nzd0295-0007,nzd0295-0008,nzd0295-0009,nzd0295-0010,nzd0295-0011,nzd0295-0012,nzd0295-0013,nzd0295-0014,nzd0295-0015,nzd0295-0016,nzd0295-0017,nzd0295-0018,nzd0295-0019,nzd0295-0020,nzd0295-0021,nzd0295-0022,nzd0295-0023,nzd0295-0024,nzd0295-0025,nzd0295-0026,nzd0295-0027,nzd0295-0028,nzd0295-0029,nzd0295-0030,nzd0295-0031,nzd0295-0032,nzd0295-0033,nzd0295-0034,nzd0295-0035,nzd0295-0036,nzd0295-0037,nzd0295-0038,nzd0295-0039,nzd0295-0040,nzd0295-0041,nzd0295-0042,nzd0295-0043,nzd0295-0044,nzd0295-0045,nzd0295-0046,nzd0295-0047,nzd0295-0048,nzd0295-0049,nzd0295-0050,nzd0295-0051,nzd0295-0052,nzd0295-0053,nzd0295-0054,nzd0295-0055,nzd0295-0056,nzd0295-0057,nzd0295-0058,nzd0295-0059,nzd0295-0060,nzd0295-0061,nzd0295-0062,nzd0295-0063,nzd0295-0064,nzd0295-0065,nzd0295-0066,nzd0295-0067,nzd0295-0068,nzd0295-0069,nzd0295-0070,nzd0295-0071,nzd0295-0072,nzd0295-0073,nzd0295-0074,nzd0295-0075,nzd0295-0076,nzd0295-0077,nzd0295-0078,nzd0295-0079,nzd0295-0080,nzd0295-0081,nzd0295-0082,nzd0295-0083,nzd0295-0084,nzd0295-0085,nzd0295-0086,nzd0295-0087,nzd0295-0088,nzd0295-0089,nzd0295-0090,nzd0295-0091,nzd0295-0092,nzd0295-0093,nzd0295-0094,nzd0295-0095,nzd0295-0096,nzd0295-0097,nzd0295-0098,nzd0295-0099,nzd0295-0100,nzd0295-0101,nzd0295-0102,nzd0295-0103,nzd0295-0104,nzd0295-0105,nzd0295-0106,nzd0295-0107,nzd0295-0108,nzd0295-0109,nzd0295-0110,nzd0295-0111,nzd0295-0112,nzd0295-0113,nzd0295-0114,satname
2015-07-31 22:00:16+00:00,360.35,369.56,370.89,357.11,349.52,342.91,336.50,333.16,337.57,340.29,342.30,331.70,346.65,360.83,367.15,357.51,348.07,330.77,344.21,338.79,335.68,335.22,342.87,343.83,339.99,346.99,354.31,361.20,345.99,341.58,335.30,338.22,340.11,331.13,337.81,330.81,342.28,343.50,346.69,342.31,347.10,339.77,351.75,359.87,362.50,367.22,375.57,378.24,376.11,386.23,371.87,371.52,366.75,360.64,366.87,377.10,367.08,367.45,367.18,368.02,361.31,363.25,351.56,343.79,343.61,351.01,352.14,347.44,331.87,322.11,316.19,322.05,310.28,308.36,305.42,298.84,294.90,294.26,318.66,317.96,319.45,318.80,314.59,319.77,316.56,320.80,320.40,332.57,329.18,315.50,327.50,337.72,338.61,343.17,343.31,337.85,356.40,368.84,348.08,340.99,349.99,356.59,336.27,332.17,327.21,313.79,306.62,301.25,310.54,305.05,309.90,358.94,314.68,308.64,311.32,L8
2015-08-01 21:54:15+00:00,357.97,371.04,368.93,354.76,347.97,342.41,337.86,331.84,339.61,337.85,,,,,360.69,353.48,339.14,333.67,340.95,337.00,337.85,344.32,344.02,346.47,340.15,,,,,341.86,329.64,338.73,336.74,331.32,345.23,342.10,345.78,347.12,,,,,352.82,358.41,363.65,366.59,374.22,386.17,378.94,388.10,375.25,373.74,,,,,371.78,370.46,372.07,366.73,362.62,363.08,357.68,350.44,352.73,,,,,325.76,316.24,320.13,311.63,310.25,309.92,309.25,302.22,308.47,317.33,,,,321.08,317.72,326.57,321.53,324.16,334.73,334.98,324.77,334.12,,,,,334.81,357.43,363.72,350.03,341.13,353.38,362.20,350.86,340.44,,,,,316.95,312.00,318.76,331.90,314.43,304.78,312.59,L7
2015-08-25 21:54:15+00:00,377.44,386.15,380.35,366.24,364.99,359.22,362.18,362.12,355.34,353.49,355.05,364.47,372.80,373.48,381.13,372.59,370.92,366.82,366.40,352.50,347.68,352.77,362.62,362.90,362.39,370.11,369.56,379.32,371.38,363.70,354.73,351.48,350.82,352.27,339.94,362.37,363.55,371.60,362.09,362.35,364.17,374.02,365.53,375.74,397.13,408.61,406.85,402.67,392.93,395.35,395.24,393.47,383.67,383.48,380.05,385.32,394.71,392.00,394.25,392.65,378.21,367.89,367.37,365.69,367.07,365.72,360.51,354.62,345.82,338.12,327.59,332.63,338.65,337.16,334.83,328.30,326.02,314.11,316.90,326.32,327.18,328.55,323.02,332.15,341.27,337.10,335.28,347.82,348.35,356.97,351.34,347.53,351.48,358.05,358.74,352.61,360.63,370.30,374.17,375.97,373.91,369.17,366.49,364.13,353.83,349.93,333.72,328.09,322.22,320.67,340.02,360.45,328.84,325.60,322.57,L8
2015-09-01 22:00:27+00:00,364.27,371.68,362.31,348.65,346.52,344.55,339.86,330.34,336.29,334.66,329.75,343.50,345.52,356.28,357.70,350.34,351.17,349.11,351.78,341.55,339.33,347.45,342.34,348.15,352.57,355.57,362.75,361.67,356.67,355.86,344.51,336.74,339.22,336.95,344.99,343.81,348.30,349.64,349.29,341.75,347.17,355.57,359.19,356.49,371.28,388.09,390.71,384.36,377.16,383.88,380.09,375.59,360.16,364.08,369.78,374.27,374.68,375.87,377.14,371.03,366.23,357.54,353.57,348.87,350.63,348.01,347.42,345.15,329.84,328.03,314.36,316.29,319.11,315.28,315.77,307.85,306.11,290.47,302.88,306.16,313.37,313.32,316.71,315.51,313.04,313.11,319.81,334.05,334.79,337.06,342.23,336.94,338.87,332.70,333.30,321.38,332.05,,,,,,,,,,,,,,,,,,,L8
2015-10-03 22:00:16+00:00,379.67,385.74,384.42,374.60,362.23,357.20,353.07,355.42,353.92,354.60,354.06,360.98,364.98,369.03,373.17,368.97,365.58,361.36,360.83,356.64,354.85,355.50,358.41,367.92,363.16,369.59,366.50,373.76,368.94,359.67,352.53,347.17,342.99,348.79,352.10,351.93,354.05,358.69,362.70,359.68,357.46,355.77,369.91,370.69,395.40,395.92,404.73,401.88,393.63,395.17,390.51,379.10,373.03,381.23,379.67,379.02,386.23,387.89,386.64,380.46,380.57,374.24,363.32,357.86,356.38,355.48,355.54,354.50,348.51,348.37,334.06,345.36,339.58,328.35,321.80,311.50,305.27,300.08,317.18,333.37,336.60,325.27,326.72,326.02,316.32,318.55,337.25,355.15,351.80,355.52,353.45,343.04,340.41,350.93,350.32,319.33,352.37,354.44,356.14,363.71,368.23,383.99,389.17,368.20,356.61,339.98,347.61,337.70,328.65,329.31,323.70,333.36,328.17,317.80,315.88,L8
2015-10-11 22:00:47+00:00,363.99,,,,,,,345.80,344.57,347.91,342.75,348.19,352.59,355.08,356.52,353.26,352.13,,,,,,,350.16,360.78,355.23,362.79,365.80,349.66,342.57,337.66,333.45,,,,,344.87,348.00,343.18,345.88,350.00,346.68,356.69,361.13,371.55,,,,,,377.74,368.43,364.81,362.24,366.11,367.63,369.95,375.91,371.23,,,,,344.43,341.66,340.56,344.26,342.55,334.06,329.46,324.76,335.39,,,,,,286.75,317.48,325.71,326.17,317.19,327.06,318.75,294.68,,,,,,331.44,326.84,331.12,340.50,337.60,318.56,335.95,342.81,,,,,,330.94,329.80,321.14,,,297.03,294.92,,,,,,L7
2015-10-19 22:00:17+00:00,381.62,391.17,385.12,377.89,369.80,369.09,365.40,362.37,363.14,361.61,359.23,363.29,361.60,372.50,378.08,377.03,366.05,367.03,364.11,361.70,355.56,361.53,364.00,373.64,372.73,379.13,379.58,378.47,379.02,365.42,352.89,351.72,358.71,354.85,360.78,369.21,366.67,365.05,363.74,362.15,360.72,366.80,375.85,384.91,384.77,396.31,401.88,400.95,397.71,397.95,394.82,384.46,386.19,384.72,385.45,391.85,392.75,391.44,392.33,388.38,385.73,379.06,375.48,368.27,368.98,366.05,367.92,361.36,358.09,352.29,352.62,348.89,347.84,326.29,323.07,312.00,296.13,305.76,324.07,344.09,334.10,332.95,341.33,330.16,324.59,336.98,355.68,354.46,360.55,357.48,354.63,348.35,349.26,360.12,355.93,344.46,361.98,361.83,371.38,373.48,383.74,395.16,392.02,371.81,357.11,352.07,346.80,349.57,331.04,331.55,335.69,332.31,331.75,319.11,318.97,L8
2015-11-13 21:54:34+00:00,375.23,383.02,382.63,378.52,370.58,359.97,355.19,356.02,352.95,361.27,361.02,366.65,364.60,368.35,372.09,371.89,367.20,352.28,354.33,356.86,357.56,352.09,356.25,358.56,363.84,363.39,369.31,370.71,369.19,359.98,347.02,344.20,337.49,339.70,346.94,353.97,358.18,361.89,362.30,360.57,346.72,352.47,358.63,365.84,374.62,389.24,393.24,396.11,392.41,388.69,384.76,387.96,379.68,379.09,381.52,384.68,384.91,388.44,386.22,376.83,372.52,368.23,364.02,352.93,353.84,347.93,351.73,354.65,351.70,350.06,335.29,337.33,340.65,325.63,314.77,312.64,311.03,311.47,322.14,334.52,331.60,330.53,328.48,331.80,332.50,332.70,342.16,341.74,341.79,340.90,341.17,348.42,349.70,345.66,341.37,344.39,353.07,366.50,371.55,375.83,375.04,384.96,371.69,350.43,337.29,336.28,324.73,324.71,315.14,318.92,310.76,326.15,322.97,309.55,315.93,L8
2015-11-21 21:55:17+00:00,363.49,378.39,377.95,367.53,362.53,346.46,338.93,354.09,357.60,,,,,360.03,368.73,366.05,362.76,346.95,346.25,352.79,353.85,353.34,359.11,,,,,,,,,,,,,,,357.41,,,,342.61,357.60,365.42,374.53,380.99,390.43,396.50,389.13,382.44,383.23,,,,,376.48,380.16,382.09,376.07,368.73,367.43,366.19,360.79,350.33,343.63,,,,344.57,339.86,330.52,335.91,333.01,318.68,308.58,309.32,312.54,312.25,,,,,325.42,327.13,322.95,326.88,335.59,337.65,330.26,327.00,,,,,332.42,333.91,,,,,,,,,,,,306.39,299.52,301.76,302.93,312.29,306.62,299.85,308.29,L7
2015-11-28 22:01:32+00:00,373.84,382.91,382.47,375.17,370.64,,,,,,,365.81,360.71,367.38,374.39,372.59,362.89,354.76,355.29,358.69,,,,,,,375.23,374.31,366.13,358.15,346.94,336.89,342.97,348.50,352.06,,,,,,350.79,351.55,362.75,370.56,375.56,387.65,391.63,398.42,,,,,,382.46,376.91,380.77,380.51,383.88,380.08,375.95,369.64,367.03,,,,,,349.91,350.00,342.02,337.36,336.16,333.91,322.34,316.51,,,,,,323.98,330.23,330.03,328.44,329.32,332.58,342.03,340.50,,,,,344.92,344.05,337.69,334.90,350.69,363.31,364.08,374.17,,,,,,335.57,324.59,318.65,314.17,312.83,305.32,321.41,311.79,,,L7
2015-12-06 22:00:22+00:00,378.91,,389.06,377.97,371.23,363.24,360.49,358.70,368.65,374.92,377.51,379.30,370.42,370.48,374.55,375.50,373.80,357.74,356.04,357.39,364.17,366.25,367.71,360.36,367.70,370.47,376.76,376.00,370.95,356.95,350.00,346.26,349.88,346.49,363.25,353.98,358.79,352.62,362.46,357.23,357.69,352.60,358.89,368.52,377.91,391.35,,,,,,,,,,,,,,,,,,,,,,,,348.19,338.41,336.68,,,,,,,,,,,,,330.58,338.57,336.19,340.97,337.65,334.10,337.60,344.73,351.77,346.87,343.65,339.72,359.29,366.57,367.51,366.56,372.50,373.27,359.08,349.93,345.32,335.85,326.05,305.94,295.25,307.40,313.33,336.45,311.50,303.95,313.21,L8
2015-12-14 22:01:49+00:00,379.42,389.39,387.08,378.32,375.04,365.39,362.43,363.47,368.86,,,,,,,382.95,372.49,362.15,358.75,356.87,359.03,357.33,360.10,369.68,,,,,,,352.24,348.75,341.05,346.95,355.84,349.83,356.77,353.37,,,,,,376.18,382.91,391.77,401.79,395.14,401.45,390.86,390.00,,,,,,393.73,390.88,388.21,379.57,378.66,370.22,367.42,362.55,359.98,,,,,,356.20,351.04,340.37,330.39,326.51,321.68,326.58,324.31,323.92,,,,,335.90,336.43,346.77,347.62,352.81,347.12,350.36,348.34,,,,,,368.38,373.59,379.29,380.07,373.14,383.53,383.53,360.63,,,,,,318.19,322.73,330.43,321.39,298.40,307.98,L7
2015-12-23 21:55:45+00:00,,365.80,367.88,366.82,359.43,353.07,350.98,350.70,354.05,360.83,370.03,371.30,372.89,,,,,351.23,353.01,355.42,351.40,348.50,350.29,357.54,359.80,358.54,365.90,363.56,,,,339.17,337.41,343.92,338.96,342.95,346.37,347.04,352.51,346.74,353.27,,,,,378.02,385.68,383.67,378.09,379.15,375.04,376.78,371.89,375.45,374.35,,,,,369.59,370.10,359.97,353.05,339.82,339.76,343.04,349.58,346.37,,,,,334.51,323.82,311.22,309.81,309.33,318.79,315.55,312.72,326.88,,,,,322.44,329.09,327.96,328.09,333.38,334.20,333.91,346.19,342.09,,,,384.01,381.79,361.66,395.50,384.85,353.90,337.77,328.74,334.05,313.51,,,,,,,,,L7
2016-01-08 21:56:00+00:00,369.94,374.99,364.62,359.43,354.98,362.21,359.93,358.91,368.69,,,,,356.24,380.67,366.11,365.19,354.47,354.73,356.92,352.07,354.53,362.88,359.40,,,,,354.76,348.29,345.53,334.60,340.93,347.63,348.80,348.68,354.81,356.85,,,,343.13,355.93,364.82,373.26,381.43,386.15,396.33,383.74,379.64,384.08,,,,,380.54,386.59,387.67,379.61,372.14,373.39,366.08,359.86,359.75,358.71,,,,352.56,346.57,345.61,349.13,330.88,327.50,320.96,317.25,321.66,326.84,,,,324.63,329.64,324.61,331.49,337.15,348.03,342.90,342.20,337.79,,,,,364.00,355.38,357.73,370.53,377.54,377.49,382.03,369.33,355.92,,,,298.23,295.28,306.86,305.71,319.35,342.02,307.94,306.16,320.13,L7
2016-01-15 22:01:53+00:00,,,,,,,372.60,383.59,377.91,382.49,387.73,397.77,382.26,387.80,394.59,,,,,,,374.13,376.07,379.99,379.98,377.01,380.84,383.78,376.32,365.35,,,,,,374.95,369.23,374.67,369.35,363.57,361.51,367.52,376.75,,,,,,407.37,402.03,401.47,392.77,390.24,392.40,391.47,396.24,396.07,,,,,,378.64,368.95,371.71,368.21,370.22,372.28,375.32,381.67,,,,,,336.15,332.36,344.71,347.34,346.56,344.67,343.75,340.38,,,,,,362.95,366.93,364.62,366.89,369.14,381.94,366.79,371.46,,,,,,398.36,403.91,387.74,381.61,365.59,,,335.47,,,,,,,L7
2016-01-16 21:54:33+00:00,,,,,,,,,,,381.29,392.23,374.36,389.02,390.52,388.74,374.17,371.76,366.70,367.15,366.90,371.85,373.79,381.39,374.67,380.48,383.63,385.00,377.77,367.40,354.70,355.01,357.12,363.22,364.43,370.98,374.94,365.74,369.60,365.07,365.42,367.35,370.19,385.85,388.97,391.27,394.31,408.45,407.02,402.56,401.77,391.84,392.27,388.60,392.39,399.52,398.88,402.43,396.93,388.44,388.44,380.98,376.02,371.53,372.95,367.84,371.51,368.91,374.12,375.78,367.56,368.98,353.01,341.46,329.12,327.21,336.53,345.22,347.49,346.51,343.23,342.96,342.57,348.75,346.19,352.82,359.43,357.90,366.51,363.11,358.06,366.69,366.02,379.34,374.63,370.74,371.48,380.76,378.99,393.88,,,,,,,,,,,,,,,,L8
2016-01-23 22:00:44+00:00,375.05,382.10,377.43,377.78,375.10,368.68,363.83,372.62,390.26,391.22,386.46,377.14,366.02,382.10,389.64,384.37,373.36,366.25,365.64,365.27,368.01,367.27,368.51,369.95,375.34,374.10,379.89,379.88,370.35,355.38,353.14,345.99,350.74,346.11,355.24,358.11,367.32,365.62,360.77,357.92,358.36,347.91,358.47,373.39,378.06,388.91,391.07,400.17,394.16,403.36,395.65,393.91,387.94,385.70,384.62,391.53,396.90,398.64,397.04,380.55,378.71,370.98,364.15,366.74,363.60,365.36,368.30,360.40,347.90,348.99,346.77,343.31,335.75,332.66,330.12,329.12,342.96,334.61,344.11,347.40,339.16,340.32,335.43,335.79,334.83,331.73,346.53,353.13,357.08,347.96,343.35,344.64,350.95,356.88,365.65,360.37,368.45,374.08,372.51,367.17,381.80,383.53,368.23,366.13,346.28,326.46,303.61,301.04,316.79,322.11,325.43,344.80,315.50,309.23,321.73,L8
2016-01-24 21:56:12+00:00,369.00,373.38,373.68,369.80,,,,,381.51,384.98,376.24,371.57,364.64,374.90,384.95,379.68,367.17,362.32,358.03,356.06,,,,357.05,364.59,367.27,367.53,373.05,363.27,355.67,348.47,350.06,346.90,347.68,,,,,,,,,,,,,,,,,,382.74,377.81,376.72,373.50,381.40,384.46,388.31,384.30,371.04,,,,,,,,,,,,,,,,,,327.46,334.82,332.88,329.06,324.89,328.72,329.23,324.54,326.19,330.63,,,,332.85,342.82,340.88,353.25,347.24,340.06,352.18,358.50,361.48,,,,,354.81,342.65,325.17,303.01,291.74,310.71,312.02,316.56,325.07,,,,L7
2016-02-01 21:54:31+00:00,384.43,386.18,388.14,374.59,374.07,363.93,366.89,376.04,394.66,400.91,393.33,392.10,383.22,372.89,389.21,389.49,385.84,369.27,368.25,369.09,372.82,367.23,372.83,372.30,380.37,381.39,385.67,385.53,376.37,367.76,362.68,360.00,359.93,364.25,366.29,378.01,369.13,374.80,372.89,373.96,376.76,370.34,362.45,379.61,389.65,396.26,397.60,403.19,407.22,407.23,398.81,396.33,390.90,391.25,390.41,397.32,397.97,399.27,395.52,385.47,382.54,383.82,371.43,368.31,365.84,366.05,369.96,364.62,359.96,352.18,351.10,352.99,349.49,340.30,340.63,342.37,346.08,347.91,342.65,352.40,350.99,344.27,345.18,341.03,341.79,348.38,346.92,356.50,357.57,357.51,362.75,,,,,,,,,,,,,,,,,,,,,,,,,L8
2016-02-24 22:00:08+00:00,388.13,392.86,387.08,379.74,372.31,372.45,371.79,373.60,389.89,395.04,401.50,397.99,394.02,392.15,390.46,390.00,388.34,389.55,379.96,373.67,370.48,375.36,376.94,376.84,380.68,385.89,390.34,383.26,374.98,366.59,365.56,360.72,360.70,368.15,365.66,372.58,374.09,373.22,366.39,383.46,377.13,391.38,383.35,379.28,388.37,395.52,401.72,406.33,407.28,405.54,395.75,396.87,394.81,395.49,398.61,398.42,394.58,397.45,397.49,389.90,385.45,382.94,375.18,370.94,369.60,369.15,373.29,365.38,364.58,360.68,358.00,353.00,356.03,348.91,348.10,346.13,349.60,350.45,351.59,350.29,345.34,356.56,348.40,344.38,343.88,355.16,366.13,366.08,364.08,353.63,369.04,373.69,360.45,371.91,375.94,383.28,375.20,375.76,386.60,388.56,400.68,398.08,400.40,383.16,368.62,347.95,346.01,338.58,339.60,338.40,332.02,345.55,331.39,315.62,324.42,L8
2016-02-25 21:56:22+00:00,392.81,399.39,397.18,384.17,383.68,380.15,376.05,381.35,388.71,,,,,400.52,397.24,399.13,396.33,390.33,389.14,382.17,379.47,380.88,375.91,378.60,,,,,383.47,372.00,368.25,366.45,364.88,374.72,380.14,383.01,377.49,380.37,,,,395.46,388.12,383.34,401.63,403.78,407.06,413.73,416.82,411.60,404.56,,,,,401.11,401.67,402.81,407.20,394.14,387.73,384.55,378.62,370.89,370.85,,,,373.20,365.56,359.32,359.65,360.00,355.48,350.88,355.15,353.05,355.66,,,,358.49,352.94,347.60,344.89,358.97,363.43,369.88,364.48,359.54,,,,,385.12,389.20,381.04,382.28,384.57,390.04,398.55,407.85,406.65,,,,,343.56,347.10,338.74,337.70,349.13,340.24,320.27,325.72,L7
2016-03-03 22:02:38+00:00,,,,,374.73,369.75,380.03,384.28,389.96,392.95,396.61,395.66,391.43,390.62,,,,,,,377.19,376.12,376.90,377.52,382.06,385.65,386.05,382.03,368.85,,,,,,369.97,373.25,372.86,373.29,373.29,369.92,373.70,381.39,,,,,,403.11,405.71,400.69,398.30,395.92,385.43,389.82,392.88,399.24,,,,,,381.10,375.42,374.49,367.72,370.36,371.60,366.46,359.60,,,,,,346.41,345.60,346.48,342.80,349.92,348.21,347.67,351.46,348.37,,,,,362.90,365.91,363.86,369.08,377.45,371.49,370.97,374.00,,,,,,398.16,406.57,395.33,382.31,362.20,343.34,339.29,333.19,,,,,331.39,323.69,327.01,L7
2016-03-04 21:54:21+00:00,383.50,390.46,384.23,377.14,368.85,362.54,374.38,380.69,385.14,387.34,392.79,393.33,395.26,389.29,391.50,388.84,378.85,373.89,375.06,379.65,369.61,371.52,369.88,373.34,378.14,381.69,382.18,379.76,363.43,362.96,358.75,359.78,357.73,363.13,365.58,368.45,370.48,366.73,369.27,366.12,374.07,378.49,380.60,382.15,388.40,389.84,399.78,406.79,400.99,400.49,396.48,395.56,386.95,388.47,389.68,396.78,403.85,397.62,398.61,390.32,387.03,381.34,377.07,371.77,371.72,370.88,370.69,369.83,359.58,357.71,357.71,364.94,361.05,359.67,352.03,339.34,350.33,336.68,349.52,352.26,349.53,352.07,343.74,345.45,347.13,359.28,363.63,357.39,359.74,364.03,360.68,373.27,377.32,380.88,379.62,382.58,389.30,386.67,383.15,395.08,407.18,403.41,390.33,381.23,363.58,349.26,335.97,333.67,335.81,329.82,323.90,356.06,332.59,324.16,323.50,L8
2016-03-12 21:56:32+00:00,363.19,376.48,371.57,364.99,359.57,354.47,349.26,339.84,353.92,,,,,371.68,370.50,365.70,355.90,350.85,351.54,352.89,353.69,353.10,357.70,361.00,,,,,356.63,354.52,347.01,340.28,339.96,350.99,354.69,358.19,352.09,358.64,,,,360.28,362.02,370.69,376.61,380.16,390.90,392.83,383.21,391.18,383.35,,,,,381.02,381.64,378.82,380.59,366.98,374.31,370.00,360.33,348.64,,,,,342.00,345.14,338.85,346.10,340.94,336.64,329.33,326.75,317.29,314.74,,,,334.75,332.04,328.08,338.12,334.79,344.67,350.85,347.96,350.49,,,,,,,,355.59,360.58,374.91,378.83,390.90,387.35,,,,347.87,338.94,331.94,336.61,325.55,337.82,337.56,322.73,325.69,L7
2016-03-20 21:54:15+00:00,393.50,402.79,379.62,385.72,394.69,369.92,362.90,368.27,379.75,397.30,397.90,392.34,399.45,398.99,393.91,387.57,385.34,379.33,371.13,365.17,366.09,365.28,354.89,357.51,384.94,393.83,385.11,387.25,373.24,363.85,359.27,356.68,352.53,353.63,360.88,372.53,377.22,378.33,381.28,366.87,376.08,371.70,378.30,395.49,385.63,384.12,397.48,415.48,410.55,411.39,399.82,384.79,388.98,388.39,394.65,399.90,393.33,396.16,404.19,399.78,382.76,374.22,384.13,386.17,383.10,375.09,374.01,383.79,371.80,369.70,370.64,368.23,377.58,352.83,338.03,348.25,342.03,341.01,344.72,342.61,342.47,339.97,352.65,351.98,352.51,355.75,362.99,354.34,355.83,358.59,370.14,393.27,371.27,361.38,373.25,378.02,386.41,386.88,386.78,395.94,411.64,414.79,393.89,383.93,364.83,352.02,328.82,326.62,336.51,339.32,346.80,386.69,,332.28,339.10,L8
2016-04-13 21:56:43+00:00,380.79,385.48,383.52,371.60,370.87,364.87,372.60,375.93,,,,,385.05,386.85,390.10,383.39,369.53,369.36,372.56,373.19,370.67,375.54,375.10,,,,,383.61,377.22,370.94,362.27,361.75,362.00,366.89,372.71,368.37,368.93,,,,376.62,380.13,380.44,379.82,384.92,391.24,404.61,411.02,401.88,405.03,,,,,387.53,390.07,394.20,400.74,399.64,392.30,389.88,383.12,376.66,369.53,,,,,370.15,365.16,359.08,360.52,363.95,351.83,347.04,339.58,337.81,,,,,344.30,344.66,343.62,341.48,351.82,352.77,356.87,363.04,,,,,377.32,371.53,360.66,366.16,373.09,375.23,385.80,385.37,401.95,,,,,340.37,344.13,337.34,331.26,331.33,347.83,337.04,319.69,326.41,L7
2016-04-21 21:54:00+00:00,377.96,383.33,375.13,366.17,369.52,371.29,374.87,370.04,378.38,382.15,374.21,386.43,384.36,377.80,381.17,387.12,377.77,379.57,373.10,368.26,367.93,377.04,373.07,371.14,369.27,382.71,381.83,380.26,373.09,361.49,358.44,363.26,357.90,362.40,369.58,366.77,370.62,370.63,363.77,382.95,374.21,379.13,378.73,381.07,385.36,389.47,404.17,411.28,404.84,401.26,392.63,389.95,383.50,391.02,386.23,397.76,400.27,404.94,397.62,390.37,380.91,384.49,383.30,376.06,389.27,366.55,362.11,373.82,372.07,369.26,366.52,366.15,363.64,366.94,352.24,350.74,340.62,335.00,340.42,347.35,352.98,355.39,361.67,362.60,361.41,363.80,358.93,357.23,363.01,366.05,372.04,373.19,374.08,381.78,381.58,377.84,387.75,384.14,385.87,396.10,397.79,408.04,387.51,370.67,365.30,353.41,328.49,335.40,334.79,326.69,333.48,357.19,335.10,321.87,325.28,L8
2016-04-28 21:59:49+00:00,389.00,384.18,383.04,377.29,374.06,372.11,373.79,381.52,389.19,382.69,388.30,391.47,386.18,385.66,397.74,395.84,382.30,376.30,379.21,383.64,380.54,382.45,383.49,385.77,384.94,392.93,388.19,394.07,382.26,374.33,373.52,372.65,365.56,375.18,372.94,371.22,376.44,374.24,376.67,385.44,381.52,383.65,381.91,382.39,393.17,396.96,410.20,409.61,424.20,414.11,400.52,386.22,393.26,395.37,394.10,409.14,411.91,413.03,413.52,388.58,388.71,392.37,386.94,391.84,400.63,375.61,377.96,389.99,381.93,377.70,379.88,370.47,375.62,371.14,357.90,356.71,345.17,340.40,343.31,350.55,359.44,363.14,371.94,368.42,370.31,367.48,369.89,375.90,372.90,384.22,383.18,386.11,388.18,396.64,395.15,394.96,388.03,380.90,389.01,393.16,403.13,408.19,399.91,388.12,373.64,362.63,359.13,356.35,353.06,341.11,344.59,353.37,340.08,322.11,330.32,L8
2016-05-07 21:54:03+00:00,377.83,380.45,374.45,374.73,367.40,366.72,371.93,377.88,375.71,376.09,382.54,381.23,386.91,382.97,391.12,384.26,383.67,372.85,370.18,370.64,376.50,374.25,378.21,372.74,385.71,381.73,382.43,384.37,378.54,368.58,368.90,361.32,367.40,367.69,367.81,372.33,370.16,373.90,383.58,383.68,375.61,376.79,375.49,381.80,385.64,391.37,404.54,409.60,404.43,404.70,393.53,388.75,390.32,384.33,391.04,398.58,397.79,401.40,400.64,395.74,383.08,384.75,383.80,383.91,380.33,371.09,380.00,382.24,379.92,366.44,362.56,369.56,368.81,359.94,349.59,356.80,349.76,344.75,348.37,345.36,348.57,349.47,355.74,363.95,367.96,368.54,363.89,362.09,370.67,367.27,367.16,373.23,374.77,382.79,385.03,394.24,391.29,386.77,382.32,396.70,411.33,407.25,387.73,376.66,353.85,353.13,355.04,342.19,334.53,333.20,336.22,348.21,333.20,322.52,322.77,L8
2016-05-14 22:00:12+00:00,380.00,384.69,380.33,377.77,375.60,372.07,377.39,377.35,377.98,384.75,380.96,388.97,390.11,394.02,394.93,393.84,388.61,376.32,373.61,375.66,383.31,379.56,378.33,382.17,387.37,390.18,391.33,389.09,388.49,376.41,373.91,360.41,368.05,367.42,375.89,376.32,378.94,378.97,389.15,386.98,381.18,383.47,382.19,383.82,388.87,398.25,403.81,412.72,406.98,404.65,395.29,397.42,393.00,394.73,392.13,405.03,402.93,410.13,404.91,400.52,389.59,391.63,388.71,389.74,386.37,383.40,382.80,385.08,384.01,372.00,369.26,369.37,371.88,357.46,361.81,357.58,358.98,345.66,352.75,349.33,350.65,356.85,362.96,366.35,365.32,372.73,372.32,367.32,370.80,374.07,376.57,385.95,386.10,398.33,395.16,399.13,395.84,389.53,385.76,387.32,400.03,396.14,396.91,380.86,367.56,357.69,351.50,351.81,339.89,340.78,334.53,345.90,333.76,322.74,324.78,L8
2016-05-22 22:02:41+00:00,367.30,370.87,369.41,364.52,368.79,366.29,369.84,371.93,372.47,,,,,,,384.49,377.78,368.71,360.42,362.16,368.77,377.69,370.10,378.16,,,,,,367.63,360.93,356.58,361.21,362.38,361.40,362.11,363.45,374.40,,,,,,372.29,382.38,388.15,393.76,402.33,395.75,399.69,382.98,,,,,,387.47,397.34,398.09,389.82,382.05,376.58,374.14,381.79,370.82,,,,,,358.98,360.80,359.55,353.73,349.10,344.48,336.33,336.95,,,,,,355.62,354.70,348.78,348.06,356.69,356.77,358.15,355.43,,,,,372.95,371.65,370.59,373.18,373.62,388.52,396.90,376.91,363.41,,,,,331.58,317.91,322.84,338.30,324.66,320.45,319.47,L7
