dates,nzd0295-0000,nzd0295-0001,nzd0295-0002,nzd0295-0003,nzd0295-0004,nzd0295-0005,nzd0295-0006,nzd0295-0007,nzd0295-0008,nzd0295-0009,nzd0295-0010,nzd0295-0011,nzd0295-0012,nzd0295-0013,nzd0295-0014,nzd0295-0015,nzd0295-0016,nzd0295-0017,nzd0295-0018,nzd0295-0019,nzd0295-0020,nzd0295-0021,nzd0295-0022,nzd0295-0023,nzd0295-0024,nzd0295-0025,nzd0295-0026,nzd0295-0027,nzd0295-0028,nzd0295-0029,nzd0295-0030,nzd0295-0031,nzd0295-0032,nzd0295-0033,nzd0295-0034,nzd0295-0035,nzd0295-0036,nzd0295-0037,nzd0295-0038,nzd0295-0039,nzd0295-0040,nzd0295-0041,nzd0295-0042,nzd0295-0043,nzd0295-0044,nzd0295-0045,nzd0295-0046,nzd0295-0047,nzd0295-0048,nzd0295-0049,nzd0295-0050,nzd0295-0051,nzd0295-0052,nzd0295-0053,nzd0295-0054,nzd0295-0055,nzd0295-0056,nzd0295-0057,nzd0295-0058,nzd0295-0059,nzd0295-0060,nzd0295-0061,nzd0295-0062,nzd0295-0063,nzd0295-0064,nzd0295-0065,nzd0295-0066,nzd0295-0067,nzd0295-0068,nzd0295-0069,nzd0295-0070,nzd0295-0071,nzd0295-0072,nzd0295-0073,nzd0295-0074,nzd0295-0075,nzd0295-0076,nzd0295-0077,nzd0295-0078,nzd0295-0079,nzd0295-0080,nzd0295-0081,nzd0295-0082,nzd0295-0083,nzd0295-0084,nzd0295-0085,nzd0295-0086,nzd0295-0087,nzd0295-0088,nzd0295-0089,nzd0295-0090,nzd0295-0091,nzd0295-0092,nzd0295-0093,nzd0295-0094,nzd0295-0095,nzd0295-0096,nzd0295-0097,nzd0295-0098,nzd0295-0099,nzd0295-0100,nzd0295-0101,nzd0295-0102,nzd0295-0103,nzd0295-0104,nzd0295-0105,nzd0295-0106,nzd0295-0107,nzd0295-0108,nzd0295-0109,nzd0295-0110,nzd0295-0111,nzd0295-0112,nzd0295-0113,nzd0295-0114,satname
2017-05-02 21:56:55+00:00,372.81,383.20,373.36,361.68,361.01,351.38,347.55,347.63,351.47,356.80,357.89,361.95,366.61,372.26,375.30,374.14,370.95,366.22,364.00,365.52,369.75,369.42,373.56,377.30,381.65,384.46,386.10,385.42,381.42,374.81,366.37,359.51,356.70,353.31,359.09,365.67,373.71,374.98,372.74,366.67,366.57,372.24,376.88,378.36,379.74,384.57,387.16,390.72,388.43,387.60,380.40,380.88,382.52,384.88,386.85,390.04,389.95,387.33,385.36,381.49,378.11,372.61,366.77,365.05,361.49,357.51,354.91,352.59,352.08,351.63,351.06,351.11,344.25,336.03,329.70,323.18,319.89,321.40,329.28,335.55,339.75,346.07,347.55,346.19,345.95,345.37,346.27,343.08,342.37,346.19,349.67,352.50,353.68,349.38,348.52,345.54,355.76,366.40,366.50,374.53,382.13,382.45,370.83,355.66,343.39,333.58,328.49,326.18,323.99,319.73,318.75,340.34,323.16,311.56,316.76,L7
2017-05-18 21:56:58+00:00,371.48,381.48,371.74,360.00,359.73,350.01,346.22,346.07,349.56,354.91,356.22,361.95,366.61,372.26,375.30,373.19,370.18,365.51,363.35,364.38,368.50,368.79,372.76,376.24,379.99,384.46,386.10,385.42,381.42,373.92,365.42,358.25,355.01,351.91,357.02,363.39,372.20,373.72,372.04,366.67,366.57,372.24,376.88,377.60,379.54,384.13,386.19,389.64,387.00,386.98,380.26,380.18,382.52,384.88,386.85,390.04,388.58,386.32,384.23,381.49,378.11,372.61,365.47,364.06,361.49,357.51,354.91,352.59,352.08,351.63,350.31,350.27,343.61,335.11,328.24,322.15,319.08,319.90,328.09,335.55,339.75,346.07,347.55,344.68,344.38,343.86,345.02,342.18,341.31,344.77,348.49,351.68,353.68,349.38,348.52,343.07,354.11,364.34,363.95,371.89,381.40,382.22,370.77,355.93,343.39,333.58,328.49,326.18,322.84,318.79,317.93,339.06,321.97,311.03,316.38,L7
2017-05-25 22:03:10+00:00,370.51,380.90,371.25,359.43,359.03,349.27,345.10,345.24,347.71,353.48,355.11,360.83,366.16,371.58,374.58,372.36,369.40,365.15,362.70,363.56,368.20,368.93,372.80,376.18,378.61,382.74,385.53,385.81,381.49,373.32,364.40,356.83,354.07,350.77,356.32,363.18,370.93,372.36,370.44,366.36,366.01,371.34,375.91,376.32,379.04,383.86,386.13,388.95,386.43,386.65,380.29,380.12,382.06,383.39,385.53,387.60,387.71,385.72,383.45,381.46,378.28,372.16,364.98,364.30,360.68,355.92,354.22,352.28,350.97,350.20,348.77,349.53,343.72,335.48,327.32,321.68,318.32,319.94,327.50,333.70,337.81,343.82,345.87,343.03,341.88,343.10,344.35,341.45,340.75,344.46,345.73,349.66,351.78,347.10,346.40,340.88,353.44,361.95,362.92,371.07,380.20,381.38,370.09,355.26,342.01,332.41,327.26,324.92,321.68,317.98,317.57,339.52,321.58,311.18,316.11,L7
2017-06-03 21:57:02+00:00,370.51,380.90,371.25,359.43,359.03,349.27,345.10,345.24,347.71,353.48,355.11,360.83,366.16,371.58,374.58,372.36,369.40,363.88,361.65,362.02,367.05,368.93,372.80,376.18,377.01,380.93,384.18,385.14,381.31,373.24,363.52,355.37,352.97,349.17,356.32,363.18,370.93,372.36,369.97,365.56,364.55,371.34,375.91,376.32,379.04,383.86,386.13,388.95,386.43,386.65,380.29,379.12,380.44,380.41,385.53,385.19,386.39,385.03,382.38,381.46,378.28,372.16,364.98,364.30,360.68,354.96,352.45,351.29,350.19,349.23,347.68,348.74,342.94,335.14,327.03,321.68,318.32,319.94,326.96,332.23,335.18,341.58,343.99,341.55,340.48,341.80,343.46,341.45,340.75,344.46,345.73,348.03,349.82,345.74,344.75,340.19,352.67,360.81,361.40,370.24,380.20,381.38,370.09,355.26,340.88,331.75,325.74,323.63,321.18,317.31,317.05,337.88,320.44,311.18,316.11,L7
2017-06-10 22:03:15+00:00,369.23,380.90,371.25,359.43,359.03,349.27,344.47,344.21,346.75,352.42,354.50,360.45,365.32,370.94,374.00,371.93,369.40,363.88,361.65,362.02,367.05,368.93,371.84,375.09,376.15,380.03,383.29,384.97,381.33,373.21,362.96,355.37,352.97,349.17,356.32,362.23,369.97,371.92,369.83,365.56,364.38,370.47,374.93,375.65,379.04,383.86,386.13,388.95,386.43,386.28,380.37,378.99,380.07,379.82,384.39,384.05,385.47,384.36,382.38,381.46,378.28,372.16,364.98,363.46,360.02,354.96,352.45,351.29,349.51,348.45,347.00,348.74,342.94,335.14,327.03,321.68,318.11,319.40,326.36,331.37,333.53,340.22,342.55,340.03,340.48,341.80,343.46,341.45,340.75,343.72,345.13,347.26,348.78,344.81,343.29,338.66,351.62,360.81,361.40,370.24,380.20,381.38,369.76,354.59,340.86,331.49,324.52,322.62,320.42,317.31,317.05,337.88,320.44,311.18,315.56,L7
2017-06-11 21:54:09+00:00,369.67,380.69,371.25,359.43,359.05,349.34,344.21,343.71,346.17,352.40,354.58,360.75,365.27,370.88,374.28,372.33,369.94,364.37,362.05,362.19,367.13,368.59,371.29,374.44,375.88,379.49,382.84,385.23,381.94,373.81,363.13,355.74,352.78,348.74,355.51,361.87,369.43,371.67,369.97,365.65,365.07,370.70,374.95,375.73,379.42,384.19,386.37,389.24,386.10,386.39,380.81,379.22,380.12,379.91,384.30,384.06,385.34,384.54,382.11,380.80,377.76,371.77,365.28,363.10,359.81,354.44,352.12,351.03,349.48,348.47,346.97,348.81,343.11,335.58,327.81,322.35,318.87,319.48,326.15,331.02,332.73,339.72,342.06,339.63,339.90,341.10,343.19,341.06,340.25,343.79,344.83,346.95,348.41,344.59,343.03,337.95,351.39,360.59,361.04,370.54,380.24,381.89,370.15,354.70,341.11,331.59,324.05,322.57,320.79,317.63,317.56,338.19,320.57,311.10,315.52,L8
2017-06-26 22:03:18+00:00,368.02,379.22,371.09,358.32,358.22,349.06,342.78,342.32,343.62,349.12,351.87,358.91,362.64,368.09,371.82,371.11,368.93,363.31,360.32,362.06,367.65,370.96,374.24,375.74,373.01,377.62,383.56,386.57,382.06,372.94,361.43,354.21,349.74,346.51,352.93,357.34,365.63,368.59,368.63,365.26,364.81,370.03,372.03,373.12,378.95,384.04,386.27,389.46,384.64,387.11,382.67,378.13,378.00,378.66,383.39,383.47,385.46,384.10,381.12,381.60,377.74,372.09,364.48,361.37,358.91,353.91,351.69,350.96,348.75,347.29,345.83,347.67,342.33,337.38,327.38,320.79,316.32,317.33,325.33,329.09,329.73,336.92,338.82,336.67,337.38,338.38,342.87,340.31,339.08,341.68,343.34,345.36,347.27,343.04,341.16,332.88,348.70,358.07,358.17,366.77,377.96,379.21,368.94,351.88,339.44,328.36,320.84,318.98,317.01,314.66,314.09,338.70,319.17,309.80,313.41,L7
2017-07-04 22:00:26+00:00,367.14,377.97,369.75,357.06,356.62,347.75,340.51,339.93,342.03,347.98,350.81,357.79,361.73,366.83,370.73,369.81,368.21,362.63,360.03,361.20,366.19,368.49,372.05,373.07,371.07,375.89,382.42,385.79,381.22,372.08,360.95,353.49,348.61,344.52,350.31,355.56,364.18,367.05,367.60,363.99,364.43,368.77,370.79,372.22,378.06,383.02,385.61,387.96,382.42,386.06,381.29,377.07,376.38,377.00,382.14,382.62,384.25,382.84,379.75,379.59,375.40,370.10,362.23,359.08,356.77,351.82,350.08,349.52,346.72,345.17,344.30,346.28,341.14,335.48,325.41,318.79,314.98,314.81,323.83,327.26,327.88,334.81,336.70,335.22,335.90,338.38,342.87,340.31,339.08,341.68,343.34,345.36,347.27,343.04,339.20,330.40,346.91,355.94,355.43,363.96,375.52,376.54,367.27,350.44,338.23,326.54,318.47,316.58,315.30,313.52,313.36,336.52,316.46,306.97,312.15,L8
2017-07-28 22:03:17+00:00,365.56,374.29,363.76,355.26,354.77,344.52,338.05,336.57,338.94,345.12,348.71,356.70,358.92,364.21,368.01,367.13,366.03,360.51,358.92,360.56,365.64,367.19,371.87,372.44,369.34,373.61,379.81,382.93,379.83,370.80,359.50,351.53,347.19,342.38,347.20,352.85,361.64,366.25,368.12,364.16,364.86,367.46,368.52,371.21,377.76,382.19,385.06,387.08,380.12,385.40,379.88,375.63,374.72,375.10,379.77,380.38,380.96,380.36,377.26,377.10,372.50,367.15,359.76,356.04,353.54,348.83,348.08,347.64,344.13,342.77,342.52,345.46,340.21,333.47,323.57,317.64,313.94,312.28,321.16,323.94,324.23,329.39,330.59,330.20,332.50,334.17,339.84,338.11,336.75,339.36,341.39,342.23,342.63,337.74,332.13,323.99,340.97,350.10,350.09,360.16,372.21,375.88,364.89,347.96,337.05,326.29,316.26,313.32,313.18,312.72,312.34,336.60,316.69,306.30,311.30,L7
2017-07-29 21:54:25+00:00,365.22,373.73,361.64,352.99,352.31,342.15,335.85,332.72,336.63,343.30,348.71,356.70,358.92,364.21,368.01,367.13,366.03,360.51,358.92,360.56,365.64,364.99,369.41,370.46,368.21,372.82,378.60,381.73,378.62,370.25,359.27,351.48,347.04,341.62,346.04,351.40,360.43,364.83,367.31,363.55,364.16,367.11,367.56,370.86,377.11,381.38,384.89,386.15,379.01,383.97,378.92,374.69,373.73,374.17,378.89,379.62,380.32,379.77,376.26,376.03,371.39,365.67,358.06,354.09,351.96,347.86,346.78,346.28,343.12,341.30,340.64,344.09,338.80,331.80,321.77,317.20,313.40,311.07,320.36,323.16,323.31,328.10,328.94,328.62,331.12,332.97,337.88,335.02,335.90,337.46,339.33,340.54,339.96,335.51,329.99,320.88,340.12,349.35,348.19,358.44,370.06,373.98,363.42,347.85,336.10,325.19,315.57,312.13,312.22,312.44,311.68,335.36,315.92,305.46,310.72,L8
2017-08-05 22:00:39+00:00,362.80,371.25,357.46,351.48,350.55,339.80,333.97,330.35,334.25,336.81,343.37,351.36,354.22,361.24,365.86,363.77,362.29,357.53,355.38,358.88,363.88,363.25,367.57,368.43,363.39,367.83,373.73,378.00,375.73,367.29,356.74,347.72,342.97,339.82,343.33,349.19,357.88,362.74,363.99,360.45,361.20,364.57,364.87,369.07,374.88,379.49,384.42,384.95,378.04,382.56,378.20,373.45,372.36,371.13,375.07,376.34,376.64,376.93,373.18,371.36,368.51,363.18,355.34,351.42,349.64,342.91,341.56,342.57,340.62,338.30,337.16,341.95,336.59,328.43,320.03,315.45,311.93,309.61,315.95,318.66,318.60,323.91,323.13,323.09,326.71,328.37,334.23,332.86,333.91,336.67,336.92,337.73,336.74,333.31,328.46,319.20,339.90,348.28,345.54,358.17,369.84,374.04,364.30,349.01,336.45,325.17,314.63,310.84,312.64,312.93,311.61,334.53,315.92,307.62,311.54,L8
2017-08-06 21:57:05+00:00,363.02,371.44,358.03,351.57,350.15,339.93,333.97,330.35,334.25,336.81,343.20,351.09,354.31,361.73,366.62,363.92,362.32,358.16,355.80,358.95,363.83,363.25,367.57,368.43,363.39,367.93,374.10,378.26,375.36,367.53,357.23,348.54,343.71,340.27,343.20,349.19,357.88,362.74,363.99,360.47,361.36,364.81,364.45,368.78,375.04,379.78,384.43,384.94,378.04,382.56,378.20,373.45,373.44,370.82,374.20,376.15,376.33,377.21,373.40,371.37,368.05,363.19,355.34,351.42,349.64,342.91,341.04,342.16,340.42,337.91,336.47,341.74,336.98,328.70,320.47,315.45,311.93,309.61,315.95,319.51,319.13,323.93,322.43,322.91,326.54,328.41,334.53,333.23,333.91,336.67,336.92,336.82,335.75,332.90,328.73,319.71,340.23,348.33,344.36,356.83,368.54,374.04,364.30,349.01,336.94,325.69,315.05,310.56,313.26,313.95,312.24,334.68,316.93,307.62,311.54,L7
2017-08-13 22:02:51+00:00,363.41,371.66,358.08,351.40,349.79,339.84,334.26,330.97,334.25,336.81,343.20,351.09,354.31,361.73,366.29,364.38,362.68,358.61,355.91,358.85,363.72,363.29,367.62,368.45,363.39,367.93,374.10,378.26,375.36,367.58,357.78,349.32,344.51,340.79,343.26,349.19,358.02,362.74,363.99,360.47,361.36,364.81,364.69,369.14,375.22,380.13,384.73,385.60,378.60,382.83,378.94,373.45,373.44,370.82,374.20,376.15,376.46,377.63,373.85,371.82,368.06,363.39,355.86,351.28,349.84,342.91,341.04,342.16,340.42,337.91,336.51,341.71,337.39,328.67,320.70,315.90,312.28,309.82,315.95,319.51,319.13,323.93,321.97,322.78,326.57,328.46,334.62,333.87,333.72,336.09,336.92,336.82,335.75,332.90,328.73,319.21,340.56,348.39,344.30,356.64,368.57,374.03,364.51,349.01,336.94,325.69,315.05,310.56,313.77,314.63,312.65,335.05,317.66,307.56,311.19,L7
2017-08-21 22:00:19+00:00,363.24,371.46,357.55,351.04,349.23,339.71,333.77,330.71,334.28,336.39,342.74,350.60,354.25,361.69,366.55,364.55,362.79,358.68,355.90,358.55,363.31,362.81,367.23,368.04,363.43,367.84,373.88,377.93,374.70,367.20,357.86,349.75,344.68,341.33,342.78,348.72,357.40,362.04,363.47,360.38,361.41,364.77,364.50,368.78,375.11,379.85,384.61,385.60,378.95,382.62,379.07,373.83,373.39,370.82,373.74,374.80,376.14,377.18,373.34,371.40,367.63,362.59,355.28,350.40,349.42,341.92,340.35,341.75,340.27,337.97,336.86,341.18,337.09,328.61,320.68,316.25,312.58,310.36,316.85,319.68,319.45,323.69,321.21,322.79,326.49,328.59,334.58,333.60,333.42,335.75,337.46,336.87,334.20,331.93,328.65,319.21,340.21,347.79,344.35,355.75,368.20,374.14,364.10,348.80,336.87,325.72,314.82,311.55,314.70,314.82,312.34,335.05,317.76,308.27,311.20,L8
2017-08-22 21:57:05+00:00,362.69,370.63,356.71,350.03,348.24,338.90,333.04,329.85,333.71,335.65,342.74,350.60,354.25,361.69,365.46,363.57,361.78,357.83,354.99,357.50,361.99,361.68,366.03,366.90,362.67,367.84,373.88,377.93,374.70,366.53,357.20,349.35,344.26,340.91,342.17,347.79,356.31,360.85,362.77,360.38,361.41,364.77,363.61,368.03,374.24,378.89,383.68,384.65,377.65,381.72,378.53,373.51,373.39,370.82,373.74,374.80,375.39,376.33,372.55,370.32,366.64,361.55,354.34,348.94,348.14,341.92,340.35,341.75,340.27,336.94,335.85,340.31,336.31,327.68,320.17,316.11,312.28,309.92,316.63,319.68,319.45,323.69,320.38,322.29,325.78,327.46,333.48,332.85,332.55,334.67,336.36,336.87,334.20,331.93,328.65,317.81,339.24,346.69,343.19,353.99,366.92,372.88,363.02,347.75,336.87,325.72,314.82,311.55,314.50,314.33,311.62,333.31,317.18,307.71,310.83,L7
2017-09-14 22:03:14+00:00,362.92,370.88,356.84,350.03,348.24,338.90,333.04,329.85,333.71,335.82,343.74,351.40,354.93,361.96,365.79,364.06,362.49,358.40,355.34,357.50,361.99,361.68,366.03,366.90,363.44,368.60,374.22,378.54,375.00,366.67,357.69,350.03,345.09,340.91,342.17,347.79,356.31,360.85,363.00,360.97,361.88,365.20,364.01,368.15,374.61,378.91,383.68,384.65,377.65,381.72,378.53,373.74,374.02,372.00,374.71,375.14,375.19,376.16,373.00,370.50,366.64,361.55,354.34,348.94,348.14,342.52,340.72,341.52,340.36,337.19,336.26,340.87,336.86,328.26,320.17,316.11,312.28,309.92,317.57,320.65,320.22,324.62,320.74,323.05,326.44,327.98,333.48,332.85,332.55,334.67,336.36,336.90,333.85,332.73,329.50,317.81,339.49,346.94,343.38,353.99,366.92,372.88,363.02,347.75,337.81,326.41,315.59,312.38,315.38,314.92,312.11,332.86,317.18,307.71,310.83,L7
2017-09-15 21:54:35+00:00,363.51,371.68,357.90,350.57,348.78,339.34,334.06,330.32,334.34,337.29,345.36,352.67,355.95,362.65,366.40,364.85,363.56,359.50,356.34,358.24,362.61,362.76,366.38,367.21,364.63,369.70,375.06,379.34,375.47,367.22,358.38,351.17,346.56,342.73,344.13,349.71,357.36,361.20,363.55,362.10,362.76,365.73,364.75,368.70,375.69,379.58,385.12,386.34,379.77,383.15,379.57,374.60,374.44,373.34,375.99,375.80,375.19,376.61,373.89,371.23,366.94,362.27,355.37,349.05,348.38,343.73,341.69,341.67,340.69,337.67,336.95,341.94,337.66,328.95,320.85,317.23,313.66,311.19,318.39,322.11,320.94,325.67,321.50,324.23,327.18,328.80,334.03,333.16,333.41,335.34,337.63,337.03,333.81,333.71,330.48,317.81,340.25,347.35,343.84,354.54,367.03,373.48,363.25,348.82,338.86,327.67,316.72,313.54,316.33,315.90,312.61,332.92,317.71,307.97,311.27,L8
2017-09-23 21:57:03+00:00,363.86,371.99,357.65,350.47,348.92,339.19,333.87,329.82,333.85,337.71,345.27,353.55,356.53,363.62,367.11,365.30,363.79,359.85,357.15,359.13,362.46,362.27,365.23,366.28,364.23,369.61,374.90,379.51,375.51,367.60,358.49,351.60,346.50,342.26,343.82,349.17,356.88,360.54,363.76,362.11,362.88,365.58,364.66,368.50,375.53,379.49,384.99,386.52,379.79,383.44,380.06,374.62,374.27,372.80,375.00,374.15,373.83,375.87,373.30,370.71,366.24,361.34,354.51,347.81,347.27,342.86,341.03,341.22,340.16,336.75,336.25,341.35,337.64,329.05,321.58,317.69,313.88,311.17,317.94,321.97,320.54,324.99,320.55,323.20,325.73,327.89,332.59,331.96,331.92,333.79,336.32,335.54,332.43,333.27,329.25,315.56,339.42,345.92,342.24,353.31,365.98,372.75,363.15,349.53,339.16,327.78,316.87,313.71,316.48,315.90,312.61,332.92,318.19,307.85,311.28,L7
2017-09-30 22:03:14+00:00,363.10,370.68,355.57,349.08,347.17,338.21,332.50,327.98,332.32,336.33,344.14,352.45,355.72,363.09,366.50,364.28,362.77,359.16,356.76,357.96,360.45,360.16,362.85,363.77,362.62,368.24,373.39,378.57,374.60,366.70,357.75,351.32,345.99,341.61,342.53,347.58,354.86,358.58,362.68,361.49,361.88,364.93,363.75,367.97,374.59,378.53,384.55,386.13,379.87,383.43,380.31,374.14,373.46,371.70,373.94,372.87,372.81,374.46,371.84,368.89,364.27,359.67,352.99,345.49,345.44,340.52,339.89,339.66,338.49,334.92,334.48,339.65,336.21,327.80,320.78,316.95,312.60,309.42,316.61,320.88,319.08,323.45,319.01,321.96,324.15,326.11,331.39,330.73,330.99,332.31,335.09,334.25,330.78,331.96,327.43,312.97,338.30,344.49,340.37,351.16,364.74,371.30,362.17,348.71,338.15,326.67,315.17,312.62,316.25,315.24,311.89,332.14,317.68,306.99,310.28,L7
2017-10-16 22:03:17+00:00,361.98,369.55,352.10,347.62,346.00,337.07,331.14,326.82,331.29,335.59,344.14,353.10,356.30,363.22,366.52,364.60,362.67,359.42,357.14,356.89,359.29,358.93,360.39,360.99,361.56,367.53,373.05,379.18,374.71,367.09,358.75,352.78,347.33,343.10,343.48,348.49,353.78,358.17,362.65,362.01,362.55,365.42,363.78,368.33,375.73,380.14,386.51,387.62,381.77,384.76,380.76,373.97,373.76,371.24,373.08,371.47,372.49,374.52,372.21,368.46,363.26,359.28,353.32,344.73,345.36,340.99,339.92,337.78,336.92,333.91,333.53,339.22,335.27,328.04,321.77,319.22,315.00,311.30,317.23,321.13,317.82,323.47,318.86,322.11,324.36,326.64,333.34,332.47,331.37,331.94,333.88,332.98,328.70,331.47,328.61,314.56,339.09,344.56,339.29,350.79,365.57,372.87,363.23,349.77,338.56,326.44,313.72,312.74,317.19,316.68,312.23,330.20,317.60,307.15,309.68,L7
2017-10-24 22:00:57+00:00,362.78,370.38,353.10,348.50,346.64,337.70,332.12,328.16,332.42,336.82,345.17,354.09,356.98,363.78,366.98,365.33,363.68,360.19,358.14,358.12,360.52,360.12,361.54,362.07,362.80,368.43,374.51,380.13,375.66,367.63,359.54,353.63,348.47,344.39,344.76,349.75,355.11,359.49,363.88,363.13,363.62,365.97,364.46,369.09,376.62,381.49,387.87,389.23,383.67,386.66,382.16,375.29,375.15,372.80,373.98,372.46,373.27,375.30,372.81,369.52,364.21,360.25,354.20,345.98,346.24,342.12,340.94,338.93,337.82,334.97,334.24,340.03,336.15,329.02,323.09,320.04,316.47,312.94,318.89,322.42,319.02,324.39,319.87,323.15,325.26,328.06,334.76,333.84,333.10,333.21,335.02,333.58,330.40,332.75,329.68,316.73,340.00,346.01,340.73,352.35,366.85,374.33,364.54,351.14,340.29,328.00,315.19,314.24,318.48,317.81,313.42,332.01,318.81,307.57,310.47,L8
2017-11-01 22:03:17+00:00,362.91,370.82,353.51,348.33,345.67,337.36,332.19,329.56,333.03,338.49,347.95,355.98,358.64,364.57,368.89,366.59,364.81,360.88,358.03,357.35,359.91,359.18,363.23,363.90,364.18,370.12,375.67,382.23,377.30,369.37,361.42,354.46,349.18,344.82,345.49,350.70,357.76,361.04,365.27,365.59,365.27,366.39,364.65,369.56,376.45,381.70,389.04,390.25,384.29,388.36,383.27,377.39,377.32,375.24,375.01,373.47,374.69,375.36,372.62,370.34,364.40,360.42,353.75,347.82,346.13,342.34,340.56,341.27,339.40,336.39,333.80,340.98,336.74,329.15,322.97,321.44,320.38,317.03,322.15,325.07,320.31,325.95,320.82,324.59,326.26,328.33,335.55,334.69,333.44,335.96,336.73,334.20,332.07,333.62,329.88,318.72,341.88,346.59,341.04,352.44,366.28,374.03,365.18,352.62,342.22,330.25,317.23,315.44,319.52,320.40,313.91,331.27,318.09,307.42,310.54,L7
2017-12-03 22:03:07+00:00,363.58,371.84,353.97,349.17,346.31,338.24,332.96,330.64,334.87,340.30,349.81,356.98,358.89,364.86,368.53,366.86,365.64,362.42,359.06,361.18,362.49,361.11,364.94,366.14,368.28,373.81,379.06,384.54,376.91,369.28,362.36,356.84,350.95,348.26,348.50,354.20,360.66,362.86,367.03,367.52,367.33,366.72,364.51,370.08,376.66,381.95,390.88,391.27,386.03,389.43,384.86,379.81,379.72,379.11,376.58,375.77,375.56,375.36,373.03,370.34,363.86,360.88,355.44,348.29,346.84,342.32,342.17,342.08,340.75,336.89,334.19,341.59,337.33,329.59,326.15,323.75,321.64,318.40,324.42,328.45,324.22,328.42,321.38,325.85,328.09,329.35,336.71,336.51,335.79,338.53,339.01,335.90,333.55,335.53,331.12,318.14,341.93,348.31,341.77,354.06,367.98,375.27,365.89,354.64,346.46,332.62,318.95,316.02,320.63,322.26,314.59,332.99,319.24,307.81,311.16,L7
2017-12-04 21:54:37+00:00,364.43,372.47,354.96,350.03,347.54,339.28,334.14,331.85,336.17,341.80,351.19,358.28,359.77,365.71,369.64,367.94,366.78,364.15,361.17,363.32,364.53,363.65,367.15,368.61,370.71,376.14,381.40,386.65,378.77,370.53,363.39,358.52,353.16,350.83,351.02,356.56,362.66,364.43,368.30,368.92,368.08,367.86,365.61,370.59,377.77,383.64,392.19,392.14,387.27,390.53,385.93,381.41,381.45,380.81,378.21,377.61,377.22,377.07,374.33,370.51,364.31,361.81,357.05,349.72,348.54,343.47,343.62,343.52,342.28,339.02,335.68,342.84,338.69,331.06,328.67,325.34,322.71,319.97,326.71,330.15,325.95,329.83,322.91,327.75,329.66,330.64,338.51,338.26,337.85,340.40,339.89,336.79,334.52,337.00,332.76,321.12,343.57,350.09,344.78,356.14,370.34,376.95,367.72,356.98,348.55,334.37,320.65,318.03,322.54,323.30,316.27,333.41,319.86,308.91,311.91,L8
2017-12-11 22:00:48+00:00,365.48,372.98,355.84,350.54,347.41,339.98,334.99,333.51,338.26,343.41,353.21,359.48,360.93,366.89,370.72,369.13,367.80,365.36,362.44,365.29,365.81,365.80,370.23,371.82,373.62,379.75,384.85,389.23,380.07,371.16,364.87,359.79,355.08,353.80,353.67,359.42,365.36,365.84,369.35,370.72,368.81,369.08,366.60,371.05,378.14,384.93,393.65,392.72,389.35,392.36,386.95,383.20,384.01,383.16,381.00,380.20,379.03,378.56,375.82,370.40,364.45,362.41,357.93,350.24,349.39,343.95,344.72,344.42,344.36,340.35,336.81,343.68,339.41,331.58,330.09,326.69,324.03,322.78,329.88,333.15,328.90,332.23,324.22,329.81,331.31,332.21,340.00,340.12,339.97,341.82,340.74,337.81,335.14,338.98,334.95,324.07,345.51,351.06,346.98,356.65,371.65,377.34,368.64,359.79,351.10,336.96,323.72,320.99,325.41,324.77,316.98,333.57,320.24,309.29,313.01,L8
2017-12-20 21:54:40+00:00,365.73,372.99,356.09,350.70,347.61,340.22,335.10,333.60,338.02,343.07,352.79,359.39,360.85,366.72,370.44,369.29,367.86,365.42,362.33,364.88,365.55,366.16,370.27,371.50,373.79,379.66,384.83,388.95,380.28,371.13,365.19,359.81,355.39,354.30,354.69,359.64,365.47,366.05,369.74,370.80,369.37,369.21,366.94,371.35,378.45,385.48,393.65,392.93,389.62,392.45,386.91,383.13,384.77,384.19,381.48,380.53,379.55,378.76,376.30,370.66,364.49,362.44,358.25,350.15,349.30,344.34,344.69,344.54,344.96,340.65,337.13,343.80,339.52,332.20,330.78,327.48,323.75,322.73,330.26,334.07,328.93,332.11,324.88,330.35,331.72,332.79,340.36,340.27,340.46,341.80,340.56,337.43,335.50,339.33,335.50,325.76,345.65,351.61,348.02,358.00,371.99,377.69,369.03,359.93,351.28,337.17,324.43,320.99,325.41,324.77,316.98,333.57,320.24,309.29,313.01,L8
