dates,nzd0145-0000,nzd0145-0001,nzd0145-0002,nzd0145-0003,nzd0145-0004,nzd0145-0005,nzd0145-0006,nzd0145-0007,nzd0145-0008,nzd0145-0009,nzd0145-0010,nzd0145-0011,nzd0145-0012,nzd0145-0013,nzd0145-0014,nzd0145-0015,nzd0145-0016,nzd0145-0017,nzd0145-0018,nzd0145-0019,nzd0145-0020,nzd0145-0021,nzd0145-0022
2003-07-21 21:42:33+00:00,188.98752597545536,187.79561503151268,190.21294733216533,188.92903582752518,188.01601938272222,173.5580791788668,170.98739470170673,174.98188845832922,171.10032923307128,170.4502588148975,171.42850140354793,176.15807546045423,177.7308069631892,179.0495341826293,178.427991147182,185.65930287027575,183.0006799888112,184.24306624632945,180.6000569229457,176.4613816193416,176.00534247932282,174.13412810057545,177.6013592920809
2003-08-05 22:00:11+00:00,,,,,178.80269740462307,173.64686780085833,164.09508332054074,153.43611842940615,153.89283243744322,157.28431251591647,164.06527442469084,175.25757255046625,175.24129253663352,170.35704495028867,163.1908403520434,172.40140435310082,176.4889182689015,177.67776326351816,167.9685979092994,161.48154620686245,165.08868680475223,170.0609038076152,175.1665933521325
2003-08-06 21:42:27+00:00,184.50369762899007,176.30787125562586,181.82854967663758,185.8582669696387,187.74724108805452,182.21128923261236,165.0432255983889,153.825907820056,153.11704224690334,157.86070474703445,164.57460154474012,175.7880678756096,174.72352977195172,168.17642334160655,163.0614704646998,168.84261075844,170.51868093956858,175.4710123552132,169.43489600723544,167.3651258321964,170.8717238924256,166.01528816198706,167.91561185686763
2003-08-13 21:48:45+00:00,187.67662087953838,182.6743930116027,183.61716970683727,184.10893994403386,177.51563523189236,174.22634087693606,162.52499684170962,155.12506858428586,155.93830805647582,154.51508165349165,163.70173963932208,172.28431812910088,173.03547890646195,164.67712079807336,177.4580829412765,175.82919436771363,178.2326486479609,184.14500899942638,168.6463221686978,165.72908293128702,166.7252278065714,169.03417320177073,178.26174059833772
2003-08-30 21:54:22+00:00,,,183.8758500253485,188.7988306414534,184.01284856692166,183.8221692589423,168.25594689483424,160.66722072101203,163.8725160266469,164.52333607014353,173.83901690567603,186.16870144454174,186.53116806371344,175.14366329707988,173.2581324680688,180.1575214503274,176.90287649994272,185.6045296472756,167.15179860943397,171.13617806693523,164.31019111019,172.07559042365713,184.55605637102866
2003-09-30 21:49:30+00:00,187.39250438645436,190.5358472758065,197.01766693238324,195.80037250498577,185.03110211102327,184.12628268093266,172.46719962998435,171.1361690591848,173.3250198663605,180.59418836897368,179.608189854102,187.83200542781069,193.64337643438202,181.0233594865088,175.3808200795222,185.71787754210916,180.3874914834912,184.2874500459069,174.8212115988522,169.66118591109006,174.99638220085455,170.55905292017957,180.79937274749065
2003-10-25 21:44:04+00:00,183.02184081651666,178.37597926515173,184.3825330704462,183.03045141429456,177.7483666612353,171.58015869659408,162.25965192300586,157.4499405018411,156.88344311889253,158.55058750718297,162.0112334675797,169.39443074116548,173.74544188617404,166.61486281045143,163.13865019689416,168.21932418568912,167.6252460680868,175.27405054190282,159.28667855931124,152.17472381252813,158.24241497147926,168.09340074833491,171.34407853439768
2003-11-17 21:50:09+00:00,179.37922260182268,175.05386146877015,176.55848911981852,177.39876709175886,178.30607198440012,186.57252920598688,173.87131879129197,168.30346887465868,167.32913549388778,165.56215397957888,178.2562085590125,184.59632013833277,186.34198664037183,179.0925712638743,171.32471343976812,177.4458696105237,180.031779490785,180.63857434642733,176.10733533059758,166.45264794165232,171.17144558081446,170.62687417194203,177.2777411989318
2003-12-04 21:54:43+00:00,187.49402421232375,180.66824622941945,180.1998287410034,181.0900352967241,183.72938997096145,178.45977382090697,166.0415432812555,155.4191743699975,158.57758330740842,160.37975459170087,167.12310247134397,,,,,,,,,,,,
2003-12-12 21:44:10+00:00,191.1805148982889,193.31681312998919,202.54570388610838,206.98337509343358,201.86822171737543,197.14661913535795,183.3527078424112,182.1182412834732,182.46018916605703,181.88668182150556,186.02588111047191,188.20233364397004,194.0813296476055,187.10562453297854,182.8274055170004,197.1275191134356,196.81042779742933,198.868670235293,189.0970070658368,179.49857463400204,188.1470563178808,189.85481873293867,194.57852282683646
2004-01-21 21:54:39+00:00,,,,,,,,,,174.01927707616815,163.91661852448175,167.31144390708153,172.18276973344305,163.77931967840206,164.112385710054,167.37459690954395,168.08499176398723,174.33738333658664,168.90641650504384,159.60297158849164,164.73347150355823,170.5533252684262,171.211115223383
2004-01-28 22:00:52+00:00,180.96597428118227,176.67350741659203,180.23330391969702,182.01343416442975,178.74773658615905,175.712406808431,167.60066900418207,163.22146477768464,161.26757799001496,,,,,,,,,,,,,,
2004-02-13 22:00:55+00:00,179.08811843666462,173.58472902194598,182.41254176885113,180.30087435066912,174.30643127503328,173.3046140081786,169.53032748645265,161.43989775573533,158.95207849985732,164.9516613319789,162.19274576879408,165.83409780721897,172.66891726071293,,,,,,,,,,
2004-02-14 21:44:33+00:00,180.68560413587156,173.79198046717963,175.4762805592387,178.89951948027837,169.844788658406,169.0380753008317,163.39476773068694,152.25896905469628,169.99990383664309,163.0128230411121,166.682570855396,176.3693647081336,172.68527312217373,167.52586001465093,162.7415902893829,164.8345514279345,168.01344728316815,172.08251480910272,169.14382967612562,162.77340504018707,161.1262861839019,167.12029816362514,179.5258843118617
2004-03-09 21:55:15+00:00,,,,180.98630536142034,179.21193676514523,175.58128658409717,154.48570479985494,155.8270703946272,154.72435781227858,159.63113118353482,168.58347213064184,182.7025809774346,179.73723430009562,172.35119679591978,168.30104168620824,178.50280307823482,176.46169083658802,176.4818718646283,173.22029822701495,171.30587543424656,176.3349296561051,174.0718674063256,186.09851529227095
2004-04-02 21:44:54+00:00,186.12041392756595,180.88058470809867,183.88367064441448,182.35537903872984,179.7815066857861,172.21581847238238,162.78593046832708,158.80654174700817,162.70577995408635,168.09573945076102,171.45252551181952,180.1740027991012,177.6947794965272,175.00324016462403,167.46624928928526,177.59262914664237,177.38478456010398,182.60439710587966,173.6873855784274,163.20804967416657,175.21189458652293,177.5519983350972,180.8081954710896
2004-04-18 21:45:49+00:00,173.8164691514608,165.91345428349723,179.2825521994436,182.429328078884,174.31197976774666,169.571487261248,163.33481447126078,156.95493421649206,160.1665371178297,154.16067104613134,160.62047368347868,166.71906784420435,171.02680620703697,165.72096075895152,162.88745353247404,167.88768286663486,173.39253504649093,172.0665824296371,168.45722917094844,167.89908116952674,166.75482916257525,170.1073051411842,178.24786321959752
2004-05-03 22:00:59+00:00,184.10231551955383,177.19275102507223,179.12437478690623,181.30061416613694,174.52115091029296,171.34919989914806,161.06718791375783,151.60327375117288,156.5492518617752,157.26543031056255,165.0182485710843,173.53685723472935,173.6065270276476,169.02119325285204,163.2514477658986,,,,,,,,
2004-05-04 21:45:52+00:00,189.72510260722925,182.53961330594555,186.8785876985038,182.46654905580155,182.06948245488127,180.62708622643922,169.50891842736686,162.36660896410555,161.43985380786265,159.07136149291995,168.39148852499062,172.70373400913812,177.16252883257832,173.8544408785441,161.96097132645147,172.52428141763045,170.51724282130408,175.954286913889,170.78664571271963,160.09496221395636,165.77666499768705,167.97270388993482,174.93627429673924
2004-05-12 21:55:13+00:00,179.7437337261253,168.25558870150138,170.1448520180022,174.8779598091427,172.47321783870214,170.84429061462822,155.20727698144808,149.3254600804426,149.05024065537668,153.21184257951873,155.6760398560357,,,,,,,,,,,,
2004-05-19 22:00:59+00:00,,,,,,,,,,,179.47909970279076,171.674000128104,171.2580263219727,164.5769010403657,156.845297020781,162.20222607686864,173.56780979277468,174.40502853810074,162.05535491853854,155.74843147898204,162.22074990696154,165.13759264893403,164.2279121031352
2004-05-20 21:46:44+00:00,186.68567330212343,181.11933252550807,186.5441774865355,197.9223315583128,184.31656964459597,182.27278841535707,171.2406004046396,156.35639463091664,163.44283584732082,168.70275808682737,171.8154228410748,181.2184621135165,178.53071452770553,173.0319720581919,162.23170368383876,176.18180151988724,187.06639205518866,180.11507412124985,179.88439047331494,170.90442244269522,174.63367383006113,176.36229865183353,176.4607620037292
2004-06-05 21:47:12+00:00,197.00383028320562,192.58026546362066,194.91910864359684,190.72341572309227,187.8902211961725,189.3251417419928,175.89481551969143,171.9662857102637,165.8143165257161,172.39349438150785,187.89805541468007,194.24376651131598,201.46005315561925,190.9381167891944,183.8451873548238,188.44084858386088,188.7670688232029,194.42786268861477,179.09245971393227,172.64270101939036,173.24419205420753,180.39368480769912,180.17649772100293
2004-06-12 21:53:11+00:00,199.33705335331257,188.51087801718023,189.27344788011447,188.26138425289167,188.23189235138022,182.31034829782624,173.20148139640943,168.70586002357413,167.29106701172424,162.30410937800502,166.7661785341644,194.2507480612481,187.20455196135336,177.6353290362021,176.20225535076696,183.63482818126025,182.7985595256088,186.06781165140032,184.86331681293782,178.0447046925632,180.0162014459421,177.65647121349767,184.2335455852358
2004-07-06 22:00:48+00:00,195.51906665197637,184.527802054085,193.04085858013082,194.80111706238154,189.26579538949736,185.87586342162732,,,,,,,,,,181.20477091018446,189.05167553313618,184.03612373867492,181.74181120670505,173.30250481396592,179.19420447638603,184.15460260451914,184.5494620934515
2004-07-07 21:48:09+00:00,190.7057862125845,183.68531758589563,183.43627567482227,188.22303155407283,182.29988285292205,179.11892525360958,171.82416168731368,165.30309920151592,173.48773703358253,175.93126805682815,176.140888215615,184.6960082076472,185.8840725858972,179.10305861885502,168.2998784320694,176.6875325001285,179.508809785036,178.3270784022923,177.33967132309309,174.6474214024051,172.04592500519692,172.87174856160206,175.9171032233893
2004-07-23 21:48:09+00:00,199.5548885488255,190.56734017866862,192.31426010814684,196.84983970096684,191.1053026026203,188.2056668782215,176.95180333282087,175.96681012186184,173.5859280583393,176.2165352971101,177.7071145875327,180.97277770437964,190.8948617119093,178.57572477639553,171.85390632293635,179.4394559919906,184.8623646007592,187.09034889239013,176.73712282960707,170.9863263231142,177.0768216935348,181.45243764178306,187.22963552422974
2004-07-30 21:54:28+00:00,178.288640776298,178.0660183864846,183.56759150653411,188.43580286770808,181.8001272032519,179.63517207306887,169.43991416869406,155.81801256761844,157.92935577859666,158.72011771770266,165.77547948616996,172.6306894718311,179.58542981651067,172.17551969104548,166.33546981299153,164.9507512004497,172.36541644474744,176.67109367064282,170.96519412920077,169.3600188872256,170.9778015725005,172.31743815765,183.79003024491735
2004-07-31 21:54:28+00:00,,,,,,,,,161.80116543106982,165.171047586412,165.72906633382988,171.19332899905797,177.63025349334652,167.74715928449595,168.04660128938474,169.72765472420252,176.47558590930242,177.25512150809172,167.46732151312207,161.64861607473023,163.91295663493761,169.02244916400156,169.32757042813918
2004-08-08 21:48:26+00:00,193.99666231879675,188.19563942786235,190.2459733461075,186.7001633414291,179.7395278771508,173.45898118857104,159.16893341223133,150.72688774420584,156.73872340864816,154.55587765772327,160.81449854649043,164.73554828749545,173.34033121571989,169.43152532971226,161.9499530954354,169.28337861987097,155.19814987551078,168.1562824931372,160.69988162094208,162.4634839186258,161.5752666130224,164.88580427133274,172.74604423824644
2004-09-25 21:50:07+00:00,187.9712362810661,177.73404390513622,180.63034780778523,183.2486390379263,182.1628343199509,176.12961627471194,162.12140525546354,151.11883393025536,155.66214255443327,156.39177635758534,161.8422942951844,175.9215608050284,177.7325573718797,168.7857579669388,163.08407193589164,166.886045928008,166.54375902239195,170.8156003475018,169.52810662032957,163.44098573831752,168.40909460646023,158.68438038414598,173.1400384457818
