dates,nzd0593-0000,nzd0593-0001,nzd0593-0002,nzd0593-0003,nzd0593-0004,nzd0593-0005,nzd0593-0006,nzd0593-0007,nzd0593-0008,nzd0593-0009,nzd0593-0010,nzd0593-0011,nzd0593-0012,nzd0593-0013,nzd0593-0014,nzd0593-0015,nzd0593-0016,nzd0593-0017,nzd0593-0018,nzd0593-0019,nzd0593-0020,nzd0593-0021,nzd0593-0022,nzd0593-0023,nzd0593-0024,nzd0593-0025,nzd0593-0026,nzd0593-0027,nzd0593-0028,nzd0593-0029,nzd0593-0030,nzd0593-0031,nzd0593-0032,nzd0593-0033,nzd0593-0034,satname
2007-10-17 22:16:47+00:00,,,,,725.31,638.05,,,,,,209.68,,,211.00,,,,,,,232.77,221.69,218.78,222.58,226.74,,,,,,,,,,L7
2007-12-04 22:17:13+00:00,,255.24,,,,,573.47,771.15,,,,,,,,,,,,,253.96,253.54,234.20,227.24,230.53,239.09,,,,,,,,,,L7
2008-01-05 22:17:19+00:00,,,,969.87,723.30,639.93,,,270.08,252.81,,248.93,,,228.84,233.14,229.29,228.92,233.84,,,,,,,271.59,335.27,359.53,356.84,338.40,,,,,,L7
2008-01-30 22:11:07+00:00,,,,963.59,727.90,659.65,,,279.07,264.92,,259.49,,,225.94,226.15,230.76,232.60,244.86,234.70,,,244.32,230.86,231.90,236.70,,,,,236.51,230.32,224.24,222.29,238.97,L7
2008-03-25 22:17:07+00:00,,,,,715.18,614.97,,,250.29,245.77,,,,,206.97,,,,,,,247.77,237.48,224.33,230.35,250.41,,328.73,321.94,308.01,,,,,,L7
2008-05-05 22:10:50+00:00,280.25,,,995.51,740.30,652.21,,,277.89,,,300.67,,841.81,220.64,226.78,239.12,,282.55,270.74,272.63,267.46,,,,,,,,,,,249.39,220.36,287.29,L7
2008-05-28 22:16:51+00:00,,,,,757.41,653.49,,,279.44,269.61,,261.16,,,214.42,,,,,,,,224.38,217.22,212.45,224.55,,,,,,,,,,L7
2008-06-29 22:16:33+00:00,,,,,,,582.02,739.20,,,,,,,,,,,,250.92,253.45,257.54,241.75,228.73,233.06,231.80,,,,,,,,,253.01,L7
2008-08-09 22:09:59+00:00,,,,,,,,,,,942.49,260.95,901.15,,,,,232.35,,233.80,240.31,240.14,228.33,220.93,221.84,223.55,,,,,,,218.69,218.05,243.45,L7
2008-08-25 22:09:52+00:00,,252.16,,963.56,757.63,656.00,574.20,,,,981.63,,931.24,,240.76,229.81,230.18,235.02,,244.81,241.57,243.92,228.83,224.08,222.37,,,,,,238.78,233.18,228.45,221.62,252.32,L7
2008-09-01 22:15:59+00:00,279.70,,,,,,,768.83,,,,,,,,,,,300.95,,260.76,272.55,,233.46,228.04,226.20,,,,,,,212.59,212.45,,L7
2008-10-12 22:09:25+00:00,314.40,245.07,,962.58,726.99,626.83,,,291.36,281.37,952.42,277.07,892.52,,233.43,231.98,228.94,239.45,,249.97,259.46,,,232.88,245.00,255.46,352.84,371.52,367.28,,,265.89,,240.97,,L7
2008-10-27 22:10:37+00:00,,231.29,,946.10,729.50,627.40,555.42,,,,,,,,218.94,220.95,218.56,225.15,,251.50,257.03,259.97,243.77,223.69,246.65,257.93,335.39,365.33,398.90,,,,,,,L5
2008-11-13 22:09:55+00:00,305.87,218.73,,925.43,701.36,,,802.34,,,,312.00,,872.19,229.07,227.38,,,310.85,,,298.93,,234.51,236.55,243.20,,,366.24,,,,,225.13,,L7
2008-12-22 22:16:31+00:00,344.65,250.45,,,725.28,640.31,,,,,,297.47,913.92,,238.89,225.56,232.47,246.02,250.92,249.11,257.84,252.78,,,,,,,,,240.96,230.63,226.86,225.27,255.33,L7
2009-01-23 22:16:42+00:00,330.80,240.59,,954.05,,,,,,,,,,877.05,,,225.67,229.40,241.28,253.31,261.89,262.96,242.06,224.19,,,,,,,,,265.34,250.67,,L7
2009-03-12 22:17:06+00:00,,203.81,,,,,,,,,,,,,,,,,219.76,,231.98,233.01,228.05,220.42,220.44,221.68,,,,,,,,212.69,,L7
2009-03-28 22:17:13+00:00,,,,914.30,712.76,,,,,,,,,,209.45,217.85,,,,,,,,221.11,225.99,247.46,319.56,329.49,,307.27,,,,,,L7
2009-04-22 22:11:10+00:00,311.62,,,,730.63,,,,,,938.86,,,896.68,,229.24,230.66,228.07,241.23,258.09,267.68,269.44,252.02,235.29,248.68,283.82,342.92,,,,286.10,,266.82,,,L7
2009-05-15 22:17:24+00:00,,201.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2009-05-24 22:11:14+00:00,,,,924.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2009-07-18 22:17:16+00:00,,233.39,,,,,,,,,,,894.81,,,,,227.55,223.93,228.88,234.72,235.95,219.34,196.86,,,,,,,,202.60,202.07,194.75,,L7
2009-09-04 22:17:08+00:00,339.01,,,,,,,,,,,,859.37,896.85,,,,,,,299.96,301.60,,224.95,231.02,230.32,,,,,,,214.20,213.43,,L7
2009-12-02 22:11:36+00:00,265.98,217.08,177.42,937.07,720.60,598.25,,,,,,,,,214.65,220.12,,,,,,,,,,,,350.86,364.60,,246.65,256.48,240.78,232.15,279.32,L7
2010-01-27 22:11:38+00:00,235.75,253.72,,973.22,718.90,635.64,594.53,,297.08,285.90,,281.41,,,239.28,231.20,235.03,232.85,244.15,253.75,265.83,270.52,244.73,229.88,237.93,254.66,323.05,357.78,359.93,336.29,230.59,230.49,211.28,206.69,237.59,L5
2010-02-03 22:17:50+00:00,214.24,210.59,167.50,972.83,719.89,615.36,537.46,,,,,,,,205.63,221.99,223.72,226.37,230.64,231.95,242.38,244.18,232.10,221.15,227.49,231.84,,,,,231.67,232.13,225.73,222.65,244.69,L5
2010-02-19 22:17:53+00:00,209.44,217.62,186.83,958.21,727.45,626.55,538.76,,,,,,,,196.60,210.26,221.30,224.83,225.88,223.32,237.52,245.01,229.38,212.73,220.68,227.50,,,,,222.71,222.35,219.87,223.69,239.86,L5
2010-04-09 22:13:00+00:00,,250.32,,983.31,749.85,651.54,570.87,,,,,283.09,862.62,,231.61,235.17,237.57,247.47,249.14,245.67,261.14,265.03,244.02,,,247.55,,353.49,352.24,327.94,247.02,232.20,230.83,231.25,259.44,L7
2010-07-05 22:19:10+00:00,,,,,,,565.72,,,,968.32,,860.40,,,,,235.94,231.02,225.35,227.24,226.34,213.68,205.06,207.34,,,,,,,,208.25,209.93,226.12,L7
2010-07-14 22:13:00+00:00,,,,953.42,742.26,651.87,536.37,,,,,,,,,210.24,213.54,219.26,,,226.13,232.91,222.91,201.94,206.72,211.13,,,,,,200.12,,,,L7
2010-08-22 22:19:13+00:00,,,,970.17,728.16,638.59,,,264.47,250.95,,247.27,,,225.32,226.18,228.35,232.04,233.51,,,,,,,,335.47,361.54,361.79,339.63,253.94,252.94,237.43,243.20,,L7
2010-08-31 22:13:03+00:00,,,,959.11,747.21,649.20,,,,,,218.93,837.10,879.05,213.27,221.52,221.07,223.66,234.64,229.48,239.53,251.38,230.99,223.21,222.10,,,,,,227.60,221.20,216.18,221.58,241.26,L7
2010-09-07 22:19:15+00:00,,,,953.00,727.71,639.21,,,,249.15,,225.97,,,222.40,224.54,222.26,240.97,244.74,252.15,,,,,,,357.11,373.06,370.92,351.45,242.95,243.06,228.81,232.25,299.22,L7
2010-10-25 22:19:27+00:00,268.48,221.08,170.15,,,,,,,,,,,846.00,,227.67,249.40,280.26,,,,,,,,,,,,,233.57,240.82,225.41,226.17,275.09,L7
2010-11-02 22:16:48+00:00,243.44,264.01,,932.10,,654.64,567.95,,,,,,,,242.01,218.32,217.66,224.48,238.33,236.23,234.77,243.32,237.46,228.46,233.96,236.18,,,,,230.72,225.72,222.52,220.60,250.87,L5
2010-12-20 22:16:50+00:00,225.50,228.03,,942.74,732.62,653.43,559.71,,224.57,,,192.01,,,216.22,219.56,215.06,217.88,229.13,241.42,240.63,243.72,239.46,223.26,232.41,243.23,,,,,237.44,234.48,228.14,227.28,280.20,L5
2011-01-21 22:16:54+00:00,208.87,211.28,132.44,956.76,715.41,621.23,552.49,,,,,,,,204.84,211.51,219.81,214.14,,238.48,250.93,252.12,239.19,225.94,228.44,235.38,283.20,302.43,306.14,298.04,221.32,235.03,214.37,216.31,265.90,L5
2011-01-22 22:14:08+00:00,,,129.43,992.42,711.22,581.42,,,237.77,,,,,,204.54,236.74,232.37,227.91,226.48,,,,243.76,229.94,231.78,236.90,279.88,303.45,296.15,294.67,227.70,239.31,225.70,,,L7
2011-02-06 22:16:56+00:00,219.60,222.33,,972.19,721.94,,566.61,,,,,,,,187.60,209.52,221.68,222.40,224.09,214.00,232.89,239.91,227.80,212.38,213.32,217.98,,,,,215.89,215.43,212.48,211.17,,L5
2011-02-07 22:14:12+00:00,,,,940.83,722.24,,,801.03,,,,,,819.48,195.82,214.61,213.25,211.82,220.06,202.23,,,,213.86,212.66,210.89,,,,,211.23,213.43,206.40,203.88,,L7
2011-03-02 22:20:30+00:00,,244.41,,967.84,711.22,,580.36,,,,,,812.77,,221.50,222.75,225.90,229.71,238.29,249.25,256.76,262.01,,,,,,,,323.46,,,,268.73,317.18,L7
2011-03-03 22:10:44+00:00,225.85,227.23,209.82,967.87,728.09,,561.33,,,,,187.10,,,215.97,226.57,225.71,227.52,232.00,239.03,245.77,253.38,236.38,221.78,235.36,249.01,309.60,322.22,322.18,323.66,247.66,240.13,230.42,231.21,282.07,L5
2011-04-03 22:20:35+00:00,,,196.80,,,547.20,,,,264.62,,,777.76,,,,,,,,260.75,262.57,250.04,237.14,250.06,258.20,341.27,358.65,,,,,,,,L7
2011-04-28 22:14:24+00:00,,259.10,309.72,962.83,753.74,657.90,591.47,,,,,279.47,783.98,,226.33,227.16,227.95,234.65,,,255.63,260.71,232.63,220.62,227.98,240.14,311.62,345.83,349.17,326.76,238.73,228.59,220.67,,,L7
2011-05-14 22:14:21+00:00,,263.65,321.13,948.52,762.69,661.42,595.81,,,,,293.10,,,227.43,226.29,227.35,,,,238.85,239.82,226.21,215.10,219.86,225.15,,,,,228.39,220.27,,,,L7
2011-07-01 22:14:18+00:00,,,,986.46,764.04,,,,,,,,756.81,,,227.55,253.07,,,,,276.79,,215.58,,,,,362.39,,238.34,209.50,,,,L7
2011-07-24 22:20:27+00:00,,256.43,301.07,,738.37,657.66,596.11,,,,966.46,273.37,,,215.18,210.76,213.73,222.70,227.02,216.81,206.54,,,,,,,,,,193.15,,,,,L7
2011-08-09 22:20:22+00:00,,,,,757.88,651.72,,,,,,303.68,,,228.45,221.16,,,,,,,225.53,211.09,217.42,224.79,,,,,230.06,,,,,L7
2011-08-18 22:14:11+00:00,,240.09,,,724.75,620.12,,809.76,,,,,,825.49,215.25,,,247.73,251.85,247.31,250.95,261.47,249.59,232.86,238.38,241.02,315.24,333.51,,307.42,,,221.89,223.50,265.23,L7
2011-10-12 22:20:12+00:00,,,,,710.78,,,,,,,,,,230.26,219.17,,,,,,,266.11,243.24,236.29,257.95,344.13,354.55,372.37,,,,,,,L7
2011-10-28 22:20:19+00:00,279.81,,,991.41,682.42,,,,,,,,723.20,,218.14,224.70,245.13,275.19,,,284.04,,,,,,,,335.09,,232.60,245.80,235.71,232.09,,L7
2011-11-29 22:20:40+00:00,,,,965.15,717.20,601.42,,,,,,,,,208.89,219.81,,,,,,,,222.30,224.58,226.81,,322.04,310.83,295.07,224.54,,,,,L7
2011-12-24 22:14:43+00:00,313.60,230.94,,992.22,712.40,,571.48,,,,,316.59,,852.30,230.30,238.11,253.09,284.71,,,282.56,,,,,,,,,,259.57,,,,,L7
2012-03-20 22:21:05+00:00,,,,985.88,724.52,640.58,,,245.10,235.00,,,,,225.96,235.06,236.42,241.17,247.78,,,,,,,,334.10,351.93,348.31,348.33,270.00,,,,,L7
2012-06-01 22:15:11+00:00,,264.31,335.50,,,655.27,599.68,,,,979.77,311.27,,,,,223.70,229.95,236.05,223.09,231.99,236.58,229.08,214.37,222.97,226.59,,,,,,220.82,217.48,220.95,247.33,L7
2012-06-08 22:21:19+00:00,283.81,,,968.82,,,,814.57,,,,,,,,,,,,,,,,,,,,,,388.54,260.16,,,,,L7
2012-07-03 22:15:24+00:00,,,,,,,,,,,,,,,,,,,,,,,,245.76,229.22,,,,374.63,381.35,,,,210.24,254.96,L7
2012-07-10 22:21:41+00:00,431.80,254.31,,,,,,,,,,,,,,,,,,233.57,251.18,242.63,224.87,222.01,227.79,236.91,,,,,,,,,244.06,L7
2012-09-05 22:16:09+00:00,416.22,225.16,,923.93,747.95,690.68,573.69,818.15,,,,,,832.63,,193.58,209.96,217.27,255.47,,,,,,,,,333.10,,402.21,,,,,,L7
2012-09-12 22:22:23+00:00,,,,960.48,748.39,657.83,,,,,,297.62,,,233.65,228.10,232.38,,,,,,,227.39,232.70,240.42,,,,,237.47,,,,,L7
2012-12-26 22:16:56+00:00,444.42,246.04,,999.36,721.35,628.42,589.84,787.45,,,,,,,232.17,234.08,238.26,248.71,252.84,262.42,265.76,268.47,262.35,237.90,261.94,,,,382.71,402.90,277.41,,,,,L7
2013-04-01 22:16:50+00:00,474.77,230.15,,,744.36,646.79,626.83,797.78,,,,,756.18,,202.39,223.13,219.81,225.42,230.16,218.48,237.34,236.90,224.99,216.53,,,,,,,,217.18,212.24,211.90,222.86,L7
2013-04-08 22:23:00+00:00,,,,,741.83,643.26,,,,240.95,,,,,221.96,225.30,226.52,244.99,252.89,,,,,,,,346.58,367.25,378.60,396.71,,,,242.31,,L7
2013-06-04 22:16:28+00:00,,,,1002.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2013-06-27 22:22:32+00:00,,,,949.00,758.58,647.22,,,,,,,,,190.45,222.42,215.55,215.73,222.37,220.43,,,,,,,,,,,,212.18,216.29,199.63,212.17,L7
2013-07-05 22:28:57+00:00,,247.47,,939.47,748.59,656.21,,,268.03,266.22,,,,,225.15,219.04,219.31,222.52,226.56,218.60,238.84,237.72,221.54,217.03,218.71,223.52,,,,,,219.14,215.43,215.19,246.21,L8
2013-07-13 22:22:21+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,337.93,,,,,,,,L7
2013-07-22 22:16:07+00:00,,,,,752.77,641.90,,,,,,,,,221.66,,,,,,,,,228.58,,,,,358.51,,220.92,228.28,,209.97,259.65,L7
2013-08-30 22:22:25+00:00,,258.18,334.59,955.30,755.60,648.65,592.11,,,,990.88,295.37,,,221.83,231.88,223.46,235.65,239.01,232.35,248.87,242.69,,,,,,,,,230.29,222.85,220.88,222.07,250.16,L7
2013-09-23 22:28:51+00:00,,214.28,,981.46,710.30,,,,293.92,252.90,,,,,207.39,224.91,222.34,232.54,239.78,242.21,246.00,251.17,247.04,225.39,231.53,233.82,296.82,317.11,,287.23,229.15,237.31,220.13,221.40,267.86,L8
2013-10-02 22:22:40+00:00,,252.46,301.38,961.65,730.10,646.87,583.54,,278.64,271.57,,268.98,,,225.92,229.99,226.80,231.98,244.74,250.60,255.43,260.23,239.16,224.63,232.90,244.00,295.54,342.86,347.38,318.51,247.88,239.95,228.45,226.92,266.83,L8
2013-11-26 22:28:34+00:00,,250.87,303.04,954.53,751.96,642.55,576.72,,274.98,272.67,,271.46,,,217.46,224.06,225.99,227.98,228.58,231.02,240.43,245.73,225.31,224.84,226.01,233.14,249.60,,,,228.39,218.96,216.55,212.65,249.21,L8
2013-11-27 22:17:04+00:00,503.15,263.62,330.19,,729.42,631.86,,758.68,,302.45,,299.65,,,230.84,,,237.36,242.89,235.04,243.44,250.21,233.99,229.93,226.86,235.71,264.03,,,,,232.60,229.93,231.97,260.97,L7
2013-12-04 22:23:18+00:00,,193.57,,,,,,,,,,,,814.09,,,,205.26,213.54,229.61,246.55,245.51,222.46,214.01,213.99,,,,,,,219.52,201.53,197.95,,L7
2013-12-21 22:22:38+00:00,,217.09,,941.53,718.40,641.58,566.81,,,,,,,,194.21,216.99,213.11,212.27,219.53,213.37,230.08,231.17,222.90,215.08,217.86,219.90,,,,,216.89,211.29,205.90,203.21,,L8
2013-12-28 22:28:23+00:00,,,,,,,,,,,,,,,,,,239.70,241.92,232.65,251.41,256.74,234.56,226.99,233.90,235.91,263.64,,,,234.69,228.72,222.53,220.80,256.41,L8
2014-01-14 22:17:21+00:00,486.91,231.72,,,725.09,626.81,,,,,,,,,213.45,,,,236.83,249.48,258.96,260.36,249.57,228.50,241.24,253.09,320.61,344.68,334.56,326.54,,,,,,L7
2014-01-29 22:28:03+00:00,,251.10,,973.06,719.89,641.64,,,254.00,,,,,,232.65,232.67,234.84,236.97,247.11,260.67,266.08,268.94,251.89,227.68,239.07,,335.05,353.04,348.81,355.34,261.73,,,,319.39,L8
2014-01-30 22:17:38+00:00,439.56,227.33,,996.00,722.47,,,,,292.25,,,,,221.02,,229.19,259.29,,278.01,276.08,270.60,,,,248.74,333.09,352.06,363.64,,,246.50,225.37,228.69,287.24,L7
2014-02-06 22:23:51+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230.33,,,,,L7
2014-02-15 22:17:32+00:00,432.91,232.70,,,714.48,,,,,,,,,,,229.45,,,,286.76,276.28,269.57,264.21,234.14,232.61,247.76,322.62,337.62,329.85,,,,221.02,226.78,267.39,L7
2014-02-23 22:21:32+00:00,,240.38,298.86,946.82,,659.67,547.68,,282.79,280.02,,273.90,,,220.52,219.44,222.62,222.72,229.17,221.42,240.00,242.52,254.59,224.05,224.69,230.56,,,,,,,,,,L8
2014-03-11 22:21:43+00:00,,259.28,319.65,962.93,,630.51,,,295.00,290.33,,286.69,,,213.64,228.05,228.97,236.81,247.33,247.94,263.93,,,,,,,,,,,228.00,224.90,229.22,254.17,L8
2014-03-19 22:17:41+00:00,403.52,,,956.38,719.77,616.61,,780.99,,249.29,,285.44,,819.20,196.69,218.59,216.39,224.04,220.46,237.48,241.80,239.11,,,216.76,231.98,293.70,302.34,,,213.48,215.33,206.77,205.29,239.34,L7
2014-04-12 22:20:49+00:00,,254.89,295.78,978.40,748.24,647.19,,,279.11,259.02,,255.59,,,229.29,229.37,231.79,240.76,252.22,265.14,264.56,267.23,251.06,233.36,251.82,,,,358.15,347.04,,,,,,L8
2014-05-05 22:26:35+00:00,,235.91,,935.63,747.45,643.55,574.89,,,,,,,,207.02,212.36,212.66,215.31,216.94,205.41,229.89,227.08,215.12,211.86,213.93,215.10,206.28,207.70,212.76,213.99,215.48,212.27,208.97,208.09,231.15,L8
2014-05-21 22:26:28+00:00,,253.71,295.95,937.19,,654.71,596.74,,268.48,265.62,,259.64,,,214.06,215.40,216.84,220.76,222.50,215.09,221.77,223.18,216.39,200.19,209.60,213.37,230.32,228.19,233.75,224.33,219.21,216.47,210.52,210.66,231.26,L8
2014-06-07 22:18:11+00:00,,273.20,334.85,931.14,,,,,,294.22,978.90,,,,,,221.00,224.49,228.41,222.92,231.34,236.24,228.77,221.90,220.77,225.76,251.16,248.29,,,219.27,216.67,208.94,212.79,241.48,L7
2014-07-16 22:24:29+00:00,402.81,236.75,,,,622.85,588.62,,,,,,,,,,,,,,248.80,253.33,241.75,225.74,232.87,244.02,214.17,283.59,271.97,,,,,,,L7
2014-07-17 22:20:39+00:00,244.69,249.23,,943.59,750.29,656.57,630.71,,,,,,,,202.29,220.12,216.88,214.48,221.45,220.64,236.69,228.84,218.99,215.03,214.62,219.22,201.43,,,211.86,215.17,212.99,206.52,204.41,223.79,L8
2014-08-02 22:20:46+00:00,230.08,246.31,,943.70,751.00,649.71,592.58,,,,,,,,202.07,219.34,216.84,217.71,216.41,209.42,230.58,222.69,216.19,211.52,215.43,215.05,207.66,,,213.04,214.51,215.65,210.13,207.10,230.50,L8
2014-08-18 22:20:51+00:00,249.91,265.83,326.64,948.48,756.85,661.14,599.41,308.70,302.29,298.75,,296.72,,,229.29,227.27,226.99,228.96,237.43,233.56,239.85,239.63,227.14,218.99,223.81,229.18,,251.57,258.93,240.88,229.61,226.63,221.88,216.58,249.28,L8
2014-09-03 22:20:54+00:00,255.06,264.89,336.35,948.83,756.01,680.69,598.39,318.75,,,,,,,230.10,227.58,227.33,231.22,234.27,232.56,245.28,244.79,237.43,,,,,,,,,,,,,L8
2014-09-10 22:27:07+00:00,,,,986.01,,614.97,,296.20,,,,,,,211.72,222.67,228.73,259.60,286.63,,263.60,269.03,,219.67,220.24,225.51,,,,273.03,209.74,213.07,204.89,202.06,,L8
2014-09-19 22:20:54+00:00,248.75,268.55,333.67,963.34,752.77,654.73,622.57,312.35,310.55,299.03,,297.46,,,229.81,229.29,229.57,231.00,248.50,238.15,245.52,248.32,228.36,223.96,226.09,230.24,,253.48,260.62,244.16,234.81,229.76,223.13,219.74,248.70,L8
2014-10-12 22:27:11+00:00,218.16,222.52,,949.75,717.90,633.29,,,,,,,,,198.81,215.37,215.17,223.82,228.65,234.63,240.16,246.06,234.30,223.19,227.32,227.73,193.18,,,,199.22,198.04,192.41,190.62,,L8
2014-10-29 22:18:55+00:00,,244.69,,960.53,725.70,624.76,,,,,,,,836.00,206.66,223.13,226.14,225.12,232.02,215.95,234.24,237.98,230.03,221.03,218.03,217.47,,,,224.12,222.97,223.56,216.62,212.33,224.48,L7
2014-11-06 22:21:25+00:00,,244.01,,995.93,,,,,,,,,,,236.29,223.87,237.03,,,,,271.27,,238.73,236.89,247.82,,,,,231.25,235.83,224.50,221.86,,L8
2014-11-29 22:27:10+00:00,225.95,247.94,,,,,,,,,,249.49,,,210.69,198.68,201.37,210.35,211.31,205.27,212.99,214.04,204.08,193.77,198.49,203.41,222.61,217.92,220.90,218.58,212.36,207.52,204.26,200.61,229.24,L8
2014-12-07 22:25:21+00:00,,228.57,,,,,,,,,,,,,,,,,226.33,234.05,238.35,,,211.59,214.41,220.78,,,,,,,202.11,200.80,,L7
2014-12-15 22:27:04+00:00,248.63,255.86,311.65,955.26,725.02,644.96,595.63,291.03,287.48,279.87,,278.02,271.40,,232.79,224.24,226.35,236.28,237.20,228.54,248.12,250.94,232.50,226.70,232.96,234.73,250.63,243.72,250.19,238.71,231.48,226.63,219.81,218.16,249.16,L8
2014-12-23 22:25:30+00:00,,,,946.88,721.47,634.75,,,,315.20,,292.54,287.17,,196.94,210.96,208.83,206.09,,,,,,,,218.06,260.68,294.24,273.71,,206.27,207.65,199.06,,,L7
2014-12-31 22:26:59+00:00,241.53,262.73,338.42,940.79,750.67,654.73,598.53,317.42,313.81,309.30,,304.29,296.95,,230.28,220.62,222.14,231.96,236.02,227.54,235.71,238.06,225.57,221.97,226.00,218.52,253.47,254.47,252.94,239.53,227.17,219.47,216.47,214.43,241.13,L8
2015-01-08 22:25:32+00:00,,,,986.12,707.94,,,,306.72,,,,,,214.30,238.01,238.05,235.28,,,,,,,221.51,226.65,273.00,,276.85,220.95,237.52,256.79,237.72,,,L7
2015-01-16 22:26:59+00:00,251.35,270.83,328.38,954.52,730.71,650.41,606.47,311.35,304.55,298.42,,297.38,285.52,,230.34,223.54,226.02,232.17,236.61,229.51,247.78,249.38,233.39,227.17,230.03,235.02,265.24,248.70,258.35,242.67,230.51,223.83,222.64,221.02,246.56,L8
2015-01-17 22:19:20+00:00,,255.68,308.59,962.53,,,,,,281.89,,,,,,,228.06,234.98,232.86,236.22,245.72,248.72,237.35,227.11,229.55,234.20,257.18,246.84,,,233.44,228.41,223.99,222.05,247.16,L7
2015-01-24 22:25:34+00:00,,230.55,,,,,,,,,,,,829.46,,,,210.46,213.26,226.01,238.64,240.37,221.61,217.27,220.64,,,,,,,,206.61,208.76,224.42,L7
2015-02-17 22:26:47+00:00,242.53,255.46,274.96,968.60,740.15,642.14,607.35,275.02,,243.64,,,,,228.92,241.01,229.98,240.36,248.29,260.93,263.51,260.22,249.08,228.56,238.39,260.18,,,,,269.88,,,249.73,272.34,L8
2015-02-25 22:25:48+00:00,,257.31,281.31,,,,606.28,,,,,,,,,,,,,,242.50,243.72,228.64,224.23,227.28,229.40,235.82,,,,,,,,,L7
2015-03-13 22:25:54+00:00,,,,968.46,,,,,,,,,,,,,225.33,222.30,227.35,225.39,242.22,239.68,227.91,220.00,,,,,,,222.08,216.87,214.17,214.03,240.87,L7
2015-03-14 22:20:23+00:00,252.56,260.89,318.86,962.45,746.88,648.35,621.90,296.52,291.11,,,282.86,270.04,,230.98,229.65,227.35,237.54,243.60,234.63,252.39,252.55,236.88,225.62,227.80,228.27,251.63,246.48,252.76,240.50,233.06,227.09,222.98,219.92,245.72,L8
2015-04-06 22:26:20+00:00,218.45,232.05,,,724.28,639.48,595.91,,,222.15,,,,,,,,,,,,,,217.99,224.65,232.97,266.76,,269.44,275.20,218.27,208.90,208.83,206.06,238.67,L8
2015-05-25 22:20:14+00:00,,,,1000.06,752.67,660.09,,278.16,273.20,,,,,,250.90,222.45,248.23,261.52,,,,,,,,,251.77,248.84,233.70,,212.39,,,,,L7
2015-07-11 22:26:29+00:00,251.24,279.02,358.09,973.21,718.92,652.62,619.84,,,,,,,,249.01,230.64,234.95,236.53,241.25,231.36,239.15,231.20,222.52,212.63,216.83,215.33,253.91,264.53,260.78,250.51,233.92,235.89,230.15,225.26,241.33,L8
2015-07-12 22:20:31+00:00,,270.90,352.12,947.42,,677.70,,,,,977.95,280.87,,,232.89,224.64,224.51,,,235.16,248.26,234.08,224.76,214.55,221.31,229.15,257.80,255.55,250.49,269.67,221.79,,,,239.76,L7
2015-07-27 22:26:34+00:00,233.37,254.48,322.93,,,614.82,584.08,,312.07,,,,,,,,,,,,,,,,,,,,,250.81,227.66,222.14,218.39,213.67,251.56,L8
2015-08-04 22:26:46+00:00,,,,932.87,748.04,639.18,,,,,,,,,182.46,205.78,,,,,,,222.81,214.56,217.80,221.67,,,,196.87,,,,,,L7
2015-08-21 22:20:33+00:00,249.75,269.63,,960.66,748.55,647.59,,240.39,,222.35,,,,,212.49,225.00,225.07,226.21,237.67,237.59,249.79,256.10,237.46,227.58,234.66,240.16,238.15,223.14,226.32,232.54,228.04,221.89,217.66,216.48,243.94,L8
2015-09-21 22:26:55+00:00,,,,961.95,729.12,644.08,,275.03,,,,256.79,254.50,,227.51,232.12,228.81,233.11,,,,,,,228.89,232.39,240.96,237.37,241.95,236.39,233.20,224.60,217.97,,,L7
2015-10-16 22:21:01+00:00,,238.02,,956.92,,,,,,,,,,827.30,,,217.40,221.29,219.37,225.96,239.81,251.01,235.52,222.49,229.70,229.71,202.58,,269.20,,217.51,222.68,213.44,213.35,239.27,L7
2015-12-26 22:28:17+00:00,,209.45,,,,,,,,,,,,822.48,,,,213.38,226.72,242.39,255.52,259.48,247.42,220.09,227.43,228.25,,,,,,,,205.56,253.40,L7
2016-01-19 22:27:03+00:00,246.81,266.84,349.42,955.64,745.66,649.99,608.57,,319.89,,,,,,240.40,225.99,227.60,234.29,239.26,234.41,252.01,254.81,234.90,228.69,231.26,234.28,,261.25,267.43,248.66,234.81,226.53,222.03,209.10,252.58,L8
2016-02-13 22:21:08+00:00,232.01,231.17,,957.37,723.04,643.85,576.90,,,,,,,,200.57,220.27,218.37,214.97,227.66,215.22,234.11,233.86,217.75,218.10,214.93,218.82,193.36,191.91,,213.39,218.84,213.41,209.74,203.15,220.46,L8
2016-02-28 22:28:54+00:00,,231.45,,949.58,725.09,637.08,,,,,,,,,205.07,220.69,215.42,216.63,219.14,216.06,227.20,,,,,,,197.75,,214.20,220.71,214.36,209.52,207.97,228.28,L7
2016-03-07 22:26:50+00:00,228.35,239.05,,952.00,743.53,647.07,564.09,246.79,,236.04,,232.22,222.25,,215.62,218.79,220.79,223.05,223.45,236.89,243.62,246.43,222.01,221.40,224.89,233.44,249.90,232.02,251.29,230.09,229.85,,,,,L8
