dates,satname,nzd0046-0000,nzd0046-0001,nzd0046-0002,nzd0046-0003,nzd0046-0004,nzd0046-0005,nzd0046-0006,nzd0046-0007,nzd0046-0008,nzd0046-0009,nzd0046-0010,nzd0046-0011,nzd0046-0012,nzd0046-0013,nzd0046-0014,nzd0046-0015,nzd0046-0016,nzd0046-0017,nzd0046-0018,nzd0046-0019,nzd0046-0020,nzd0046-0021,nzd0046-0022,nzd0046-0023,nzd0046-0024,nzd0046-0025,nzd0046-0026,nzd0046-0027,nzd0046-0028,nzd0046-0029,nzd0046-0030,nzd0046-0031,nzd0046-0032,nzd0046-0033,nzd0046-0034,nzd0046-0035,nzd0046-0036,nzd0046-0037,nzd0046-0038,nzd0046-0039,nzd0046-0040,nzd0046-0041,nzd0046-0042,nzd0046-0043,nzd0046-0044,nzd0046-0045,nzd0046-0046,nzd0046-0047,nzd0046-0048,nzd0046-0049,nzd0046-0050,nzd0046-0051,nzd0046-0052,nzd0046-0053,nzd0046-0054,nzd0046-0055,nzd0046-0056,nzd0046-0057,nzd0046-0058,nzd0046-0059,nzd0046-0060,nzd0046-0061,nzd0046-0062,nzd0046-0063,nzd0046-0064,nzd0046-0065,nzd0046-0066,nzd0046-0067,nzd0046-0068,nzd0046-0069,nzd0046-0070,nzd0046-0071,nzd0046-0072,nzd0046-0073,nzd0046-0074,nzd0046-0075,nzd0046-0076,nzd0046-0077,nzd0046-0078,nzd0046-0079,nzd0046-0080,nzd0046-0081,nzd0046-0082,nzd0046-0083,nzd0046-0084,nzd0046-0085,nzd0046-0086,nzd0046-0087,nzd0046-0088,nzd0046-0089,nzd0046-0090,nzd0046-0091,nzd0046-0092,nzd0046-0093,nzd0046-0094
2001-06-03 22:07:16+00:00,L7,384.50,392.51,391.71,387.44,390.23,389.62,387.12,392.80,392.16,398.90,399.19,398.30,399.11,399.76,402.28,399.50,398.01,393.90,391.26,388.15,387.19,386.85,391.70,395.50,394.74,391.47,383.01,378.41,380.32,387.32,388.57,389.91,391.56,389.18,390.41,390.75,387.65,393.92,394.69,391.97,387.97,390.73,386.40,386.37,381.63,,,,,,,,,,,,,,390.12,391.47,396.59,360.86,368.54,375.50,375.37,373.17,373.19,372.89,377.56,370.97,371.58,374.87,382.70,389.55,389.15,395.44,398.27,393.93,389.63,389.61,388.03,394.15,391.66,393.48,392.18,,,,,,,,,,
2001-12-12 22:06:14+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-12-28 22:06:14+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359.62,,,200.48,198.02,,,
2002-03-18 22:06:22+00:00,L7,386.89,386.06,386.15,390.19,396.18,406.04,395.39,400.84,397.08,399.89,406.67,409.68,412.85,412.44,410.88,408.59,406.61,397.47,394.87,396.17,395.13,392.68,391.71,389.00,382.58,376.34,376.02,376.00,376.68,385.21,390.24,397.63,393.78,394.65,394.34,391.96,393.71,387.98,393.95,394.03,394.23,391.51,387.83,391.67,387.48,385.33,385.79,384.33,384.28,377.77,381.95,386.57,376.22,384.40,384.43,383.14,387.69,392.54,394.95,391.05,392.52,370.76,372.74,375.05,375.64,374.75,382.53,382.13,384.81,390.77,387.91,387.63,389.18,393.05,389.03,393.26,396.09,399.06,396.07,395.00,387.38,386.43,386.24,388.75,388.28,385.26,385.10,391.83,390.67,388.77,391.99,394.46,387.12,388.29,387.35
2002-04-03 22:06:21+00:00,L7,437.83,431.55,439.41,428.29,436.51,445.71,444.93,440.93,447.16,440.69,445.49,455.40,458.96,463.15,467.79,460.04,444.95,441.04,448.97,439.85,442.68,435.20,456.57,451.34,441.32,442.38,442.06,457.74,453.01,444.10,444.60,439.00,439.72,440.54,440.43,441.69,445.78,442.47,437.64,435.28,435.55,428.82,436.20,434.48,435.01,436.33,433.86,423.88,412.81,412.66,429.51,444.89,450.44,454.54,463.40,472.21,469.06,460.34,460.62,459.30,453.76,,432.63,428.23,435.93,428.05,432.17,435.67,434.25,429.57,435.12,442.84,446.53,443.85,442.28,447.53,451.95,446.08,447.38,441.06,444.07,444.76,435.73,437.35,438.74,440.25,440.77,444.07,445.68,448.78,441.26,443.59,440.67,440.71,436.30
2002-07-08 22:06:00+00:00,L7,363.79,367.75,376.64,373.45,368.80,386.70,370.98,385.39,379.82,382.74,376.33,381.10,383.19,381.92,381.52,384.59,384.25,380.98,375.65,371.11,374.02,371.87,371.25,367.77,371.20,359.13,348.21,346.26,364.14,364.20,373.91,376.98,383.45,380.86,,,383.04,369.84,366.25,369.51,370.11,362.72,370.30,376.24,368.35,365.26,,,359.69,352.00,349.78,346.34,330.80,333.30,,358.49,380.29,384.86,384.44,,,325.46,337.64,349.43,,,,,,362.65,360.38,364.06,364.27,369.99,371.37,371.49,,380.05,,,382.81,,,369.71,372.31,371.53,372.09,369.55,382.92,,,,,,
2002-07-24 22:05:50+00:00,L7,,,,356.43,362.99,358.03,361.21,363.82,365.89,371.72,372.78,369.05,370.59,373.85,377.35,379.88,373.03,368.90,368.19,374.19,377.55,375.21,370.92,366.33,364.60,347.26,344.14,345.86,343.96,343.99,356.67,,,,,,,,,,,,,,,,,,349.81,352.77,345.63,335.47,316.82,,,,355.39,365.71,361.32,344.81,321.94,298.10,324.28,,,,,341.81,347.06,349.04,348.18,346.74,355.75,363.55,359.38,365.22,370.38,369.02,364.86,363.57,357.81,356.12,359.82,360.98,365.53,367.75,361.66,359.33,355.08,351.33,358.52,354.93,350.89,356.20,354.52
2002-08-09 22:05:46+00:00,L7,327.74,333.80,333.06,336.12,337.14,,,,,,,,361.41,368.51,360.63,362.95,360.74,358.28,350.14,350.79,350.55,349.33,349.98,346.70,342.35,344.96,335.94,333.59,335.22,337.55,345.79,352.39,352.84,354.77,354.48,345.04,,,,,,344.01,346.59,342.73,344.21,348.41,342.83,342.10,347.45,335.63,334.29,322.28,323.58,311.71,326.59,349.40,343.14,356.45,342.77,333.69,319.53,,307.86,333.63,328.91,331.61,332.55,340.26,337.68,338.04,337.93,341.20,343.22,348.31,350.59,351.07,345.49,347.05,342.88,344.18,339.25,335.45,345.60,350.52,346.74,349.73,347.41,353.34,353.62,348.94,340.80,344.36,343.93,345.43,347.64
2002-10-28 22:05:22+00:00,L7,409.71,413.46,411.05,417.00,412.05,413.11,417.71,419.27,417.09,424.12,423.89,424.36,432.38,439.55,447.03,440.40,436.32,433.30,429.70,,,,,,,,,,406.91,419.34,422.16,423.77,415.22,407.55,404.24,405.22,415.65,417.72,414.07,413.73,412.43,405.93,405.15,405.88,410.25,399.64,388.78,386.36,374.62,375.25,390.32,394.71,403.31,410.81,408.35,419.48,424.29,427.31,425.12,422.21,426.42,418.66,410.56,399.74,397.36,388.78,386.37,390.68,386.09,392.43,398.29,407.98,413.00,417.55,419.30,419.16,421.59,424.45,424.42,421.55,414.29,403.05,391.65,392.64,391.34,399.82,409.66,418.27,419.26,417.91,416.11,415.37,410.00,403.66,402.38
2002-11-13 22:05:30+00:00,L7,396.47,397.64,401.60,404.11,406.43,405.53,406.22,405.36,412.16,418.71,418.92,421.09,421.74,429.00,427.71,419.77,415.93,413.15,414.08,410.20,408.44,401.72,396.81,397.98,397.71,392.34,390.42,391.60,401.98,412.71,417.20,413.59,406.30,401.94,397.62,397.36,400.39,402.56,404.02,404.43,402.82,401.60,403.31,401.01,401.74,406.44,404.03,398.40,388.14,385.26,389.26,396.43,406.98,418.88,421.87,424.33,428.11,420.63,420.39,424.91,424.46,,412.32,403.66,391.83,391.88,393.81,388.81,393.38,396.73,401.96,402.24,407.47,412.44,421.60,421.70,418.80,418.74,421.76,419.52,412.44,400.85,398.68,397.92,394.14,395.49,399.38,400.93,407.95,413.51,413.51,414.31,408.11,405.73,408.21
2003-01-16 22:06:02+00:00,L7,387.32,385.56,382.21,383.80,383.83,387.30,389.36,392.97,394.61,392.98,394.42,394.74,398.22,401.35,401.04,398.67,396.26,395.64,395.35,392.34,390.47,390.33,390.53,388.30,383.50,381.24,379.33,377.41,372.05,372.69,379.31,382.88,385.73,385.67,385.09,385.64,386.57,383.67,384.25,382.80,380.12,376.66,374.70,377.47,377.67,378.59,378.10,370.73,369.86,365.24,364.09,367.04,353.33,374.24,384.34,383.00,395.82,398.99,391.72,380.15,374.79,352.36,371.64,371.88,369.32,366.82,373.19,374.14,378.38,378.48,376.18,375.14,379.98,385.94,387.86,392.58,393.54,394.44,395.38,389.82,384.69,374.25,375.63,371.29,371.78,373.77,376.01,379.61,381.40,382.22,380.20,377.37,376.07,376.01,375.63
2003-04-06 22:06:21+00:00,L7,382.39,382.81,384.59,385.34,387.68,386.80,392.06,399.31,403.73,403.59,404.31,402.64,399.68,400.68,401.34,398.09,394.64,394.54,395.34,397.12,393.09,396.19,393.99,392.03,384.28,379.04,372.51,375.87,374.00,384.07,393.17,390.37,393.50,389.38,387.46,387.76,387.12,385.83,,,,,380.76,380.82,379.00,378.69,359.45,,,,,,,,375.59,376.86,393.40,399.62,395.01,389.84,383.91,371.56,377.50,381.97,380.37,375.47,373.98,375.89,379.13,381.44,382.91,386.14,388.69,389.62,388.97,393.54,,,,,,,,,,,,,,,,,,394.02,390.39
2003-05-08 22:06:20+00:00,L7,,,415.03,416.78,418.37,424.17,430.21,431.78,432.53,427.72,420.96,419.80,425.16,430.62,435.49,426.80,424.09,413.77,410.83,407.73,409.61,409.96,415.75,420.15,408.76,406.36,402.27,394.98,400.33,421.92,419.78,409.93,413.12,411.63,415.90,415.85,415.64,412.49,410.75,404.00,405.99,403.41,405.04,404.66,405.39,406.68,404.06,402.62,391.45,393.18,,,,402.99,411.38,418.14,421.64,415.33,416.73,423.78,412.09,,407.85,,,412.99,415.39,417.00,409.57,401.30,412.91,413.60,412.25,417.51,423.05,413.61,411.96,411.81,,,,349.15,,,,,,,,409.75,405.64,,,,
2003-05-24 22:06:17+00:00,L7,419.06,413.43,,427.97,420.94,415.46,436.67,431.60,442.77,433.91,437.42,458.06,446.00,446.39,453.14,453.05,433.70,428.92,424.61,414.62,426.95,436.01,453.35,438.07,413.63,419.74,434.56,427.65,417.38,430.63,434.16,451.00,435.49,418.98,417.99,428.44,431.28,431.91,429.57,418.45,423.51,415.78,421.93,417.58,413.95,426.59,420.22,421.25,407.18,395.08,411.31,422.26,422.82,424.84,422.03,438.45,451.39,451.81,445.56,445.18,439.12,445.37,439.69,417.42,426.78,417.59,436.77,445.67,435.95,433.29,435.80,442.75,444.36,432.17,435.25,432.60,428.56,419.47,411.03,406.18,414.47,425.12,431.21,439.28,436.56,414.50,417.26,424.29,436.02,439.17,437.68,440.03,433.00,433.67,438.17
2003-11-16 22:06:11+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-12-26 21:56:18+00:00,L5,369.33,368.24,368.78,367.72,372.63,388.44,390.28,391.44,395.61,393.90,394.76,397.62,387.38,391.95,395.08,391.11,384.81,381.62,385.79,395.09,394.18,391.20,386.56,384.61,379.40,371.17,359.02,361.67,363.42,372.01,372.85,375.44,395.67,394.29,391.78,400.30,385.63,383.87,385.10,371.72,371.37,368.38,370.33,363.87,360.13,365.73,377.12,375.94,374.31,369.97,372.52,377.03,380.95,373.43,376.62,379.54,384.73,387.56,377.27,373.15,381.06,385.20,384.30,383.52,379.26,373.50,374.32,359.48,356.45,361.25,362.11,366.03,369.01,374.46,386.91,393.65,397.56,394.44,390.33,386.12,380.76,366.15,364.82,367.07,370.81,371.39,367.10,370.84,375.87,390.40,386.78,385.35,383.10,383.00,382.02
2004-02-04 22:06:41+00:00,L7,,,,,,,,,,,,,,,,,,,,,373.93,368.80,,365.47,364.44,,,,370.96,371.52,380.66,376.97,,,,,,372.72,375.36,,,,378.53,379.08,373.26,371.17,363.63,366.03,364.53,360.44,356.82,345.11,341.01,,,363.43,372.96,385.79,386.03,377.87,372.58,360.18,365.32,373.21,373.20,369.64,369.82,369.18,,,368.78,371.14,378.63,378.63,385.33,381.36,390.23,391.17,383.28,378.83,377.71,369.82,,,,369.29,369.77,376.26,378.30,379.27,381.10,380.14,378.90,379.85,381.99
2004-05-18 21:58:14+00:00,L5,383.62,385.31,386.05,385.76,381.48,389.92,383.62,389.87,387.90,387.38,391.18,392.74,393.93,396.23,400.19,400.85,401.52,397.97,393.42,379.65,373.97,375.20,376.05,375.25,376.01,376.41,377.14,372.55,374.59,379.60,385.95,390.56,392.62,388.81,383.47,382.22,382.44,384.46,382.13,385.68,390.45,384.66,383.12,380.37,380.67,378.78,380.68,372.51,372.31,366.47,364.13,363.71,356.55,367.85,372.80,382.64,392.32,401.67,393.41,387.16,378.36,360.04,365.86,374.02,374.17,374.62,373.65,373.24,384.75,381.59,381.45,387.05,390.15,388.56,389.48,382.96,388.78,392.61,390.46,387.39,385.74,385.28,395.13,391.70,392.37,395.34,394.27,388.50,389.03,395.50,387.71,388.87,389.00,386.74,383.54
2004-06-03 21:58:42+00:00,L5,,,,,,,,,,,,412.30,347.87,,,,,,,,,,,,,,,,,,,,,,,,289.83,298.00,275.04,,,,,,,,,436.60,434.84,,,,,,,618.74,,,,,,,,,508.84,466.88,,,653.74,,,,,,,,,,,,,,,,135.45,,,,,,,,,,
2004-06-11 22:06:38+00:00,L7,416.55,421.76,432.61,420.24,426.92,,,,444.34,432.62,430.63,438.03,427.05,431.56,446.89,436.29,423.88,422.90,423.81,,,419.48,430.34,443.86,417.69,412.60,408.08,413.40,413.40,422.08,433.78,419.84,439.41,,,416.46,418.73,425.28,415.73,422.84,416.76,410.12,424.69,417.24,416.04,416.66,414.53,,,393.99,406.08,435.27,454.46,458.16,430.36,441.31,433.43,432.60,430.13,452.43,457.75,,,403.61,402.78,406.97,419.97,426.96,446.89,422.81,428.17,428.62,423.51,424.90,417.81,,,,427.61,420.32,426.64,420.29,414.02,413.31,422.05,422.50,424.94,429.73,430.70,440.48,,,429.86,437.92,437.25
2004-07-29 22:06:27+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-11-18 22:06:34+00:00,L7,408.84,414.30,,,,392.21,401.38,405.11,408.67,415.72,,,,,,412.10,,,,,,,,413.99,,,,,405.80,,,,,404.80,392.53,,,,395.00,,,393.56,391.30,,,159.60,,408.18,399.08,398.04,395.49,400.58,402.32,409.54,417.17,424.20,417.23,,139.89,,,,401.29,,,,,,,,,391.89,,,,,,,,,,,,399.91,388.02,384.74,,,,402.21,407.98,407.96,409.70,407.88,410.95
2005-01-13 22:03:41+00:00,L5,389.50,394.32,387.04,384.06,386.69,379.98,379.35,377.32,384.56,403.82,406.13,407.56,412.21,412.31,421.07,416.13,395.06,381.44,376.82,381.20,375.62,374.98,388.89,394.55,400.02,401.44,397.13,388.38,381.59,366.91,372.36,377.72,380.36,379.54,380.91,383.45,389.89,388.07,383.95,380.03,381.26,390.24,401.17,385.48,379.69,374.91,367.81,364.66,364.78,372.02,386.20,389.22,388.06,391.79,397.73,407.27,416.13,400.08,391.00,382.57,373.89,364.38,366.73,367.77,382.40,384.20,382.40,385.95,388.86,390.80,390.60,374.95,377.87,383.04,382.65,382.50,384.65,386.34,397.93,398.55,394.10,392.52,397.32,399.96,395.97,380.45,369.34,364.01,364.19,375.13,378.94,387.43,392.01,399.45,392.87
2005-01-21 22:06:59+00:00,L7,382.41,384.54,389.23,391.90,394.39,394.86,396.19,398.52,397.69,398.00,,,399.63,400.25,404.24,401.22,401.19,395.43,388.22,386.68,384.93,384.87,385.77,,,390.77,392.53,381.57,375.91,376.62,380.04,384.27,388.29,387.72,389.66,391.01,383.85,,,376.75,378.46,385.68,389.68,390.95,387.85,387.07,381.56,379.82,378.00,376.25,370.86,,,401.59,396.13,401.97,406.94,403.23,395.82,393.06,377.88,371.33,369.30,370.50,371.08,,,,375.11,378.84,385.84,388.56,395.09,396.60,398.01,396.94,395.31,394.38,391.02,391.80,,,388.21,388.63,383.43,376.47,372.19,368.21,369.45,374.80,381.48,388.37,388.32,387.01,386.56
2005-02-14 22:04:09+00:00,L5,,,,,,,,,,,,,,,,,,,,406.20,401.57,409.28,406.83,409.05,412.92,408.90,405.90,404.88,412.28,421.45,414.00,416.65,411.95,404.72,407.31,397.02,393.76,394.47,391.30,390.73,386.22,389.23,405.82,411.77,410.44,414.27,410.63,405.43,400.08,383.87,397.19,412.49,412.33,409.93,406.12,419.44,442.12,436.43,433.04,430.59,428.70,428.16,419.53,394.57,382.47,378.40,377.53,377.37,381.38,395.73,415.97,419.26,423.03,421.92,419.89,415.52,408.76,404.46,399.02,400.83,402.62,404.98,399.25,398.77,402.40,419.95,423.10,415.76,407.77,401.00,402.02,415.55,405.28,410.31,417.64
2005-02-22 22:07:14+00:00,L7,,,,,,603.99,,,,,,,,,,,,,660.68,634.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-03-02 22:04:24+00:00,L5,427.11,426.55,426.70,430.42,440.59,449.79,443.79,435.48,434.58,438.34,429.07,428.20,421.79,428.34,434.09,441.71,444.13,452.17,441.00,426.35,420.48,419.28,435.42,442.22,427.49,428.87,433.47,442.10,431.53,420.59,419.51,419.92,421.83,420.79,419.75,423.42,429.38,424.93,422.70,414.03,409.97,406.64,411.74,413.19,423.36,423.48,429.16,420.97,410.56,407.89,417.65,425.95,436.21,426.76,433.53,437.63,444.52,440.10,452.71,457.01,463.50,452.74,421.22,412.52,410.21,401.29,398.88,398.39,400.05,407.60,416.79,425.70,432.43,430.77,427.95,424.71,426.12,429.92,427.38,420.48,415.33,410.01,407.93,412.94,421.96,426.78,432.92,433.91,427.08,416.64,409.16,413.03,420.63,425.12,425.55
2005-03-18 22:04:34+00:00,L5,421.29,410.72,410.27,428.69,436.44,439.39,445.67,443.20,441.01,437.81,425.58,427.40,429.76,430.45,433.26,435.63,439.18,449.89,449.09,440.43,432.44,430.40,436.85,439.97,428.90,421.65,416.04,412.24,421.44,429.89,435.30,432.42,424.76,419.74,419.97,423.13,425.42,420.90,417.45,419.43,413.06,401.92,401.75,405.78,422.70,424.20,424.93,431.25,416.52,414.47,416.51,410.56,418.79,424.65,426.24,428.45,436.78,439.30,452.21,450.39,450.31,443.87,436.18,433.35,418.31,397.76,395.36,399.81,402.16,402.04,414.94,423.82,432.24,436.07,433.53,435.73,433.47,427.37,427.37,421.73,416.79,410.44,407.37,404.57,416.94,417.13,418.12,432.28,433.25,418.08,415.06,418.15,416.01,419.38,408.04
