dates,satname,nzd0209-0000,nzd0209-0001,nzd0209-0002,nzd0209-0003,nzd0209-0004,nzd0209-0005,nzd0209-0006,nzd0209-0007,nzd0209-0008,nzd0209-0009,nzd0209-0010,nzd0209-0011,nzd0209-0012,nzd0209-0013,nzd0209-0014,nzd0209-0015,nzd0209-0016,nzd0209-0017,nzd0209-0018,nzd0209-0019,nzd0209-0020,nzd0209-0021,nzd0209-0022,nzd0209-0023,nzd0209-0024,nzd0209-0025,nzd0209-0026,nzd0209-0027,nzd0209-0028,nzd0209-0029
2010-04-29 21:45:51+00:00,L7,343.50,341.95,335.61,328.37,333.21,330.53,319.39,306.50,303.43,304.31,299.47,303.48,308.64,314.84,321.11,308.12,313.22,314.57,314.69,311.19,312.03,309.89,306.74,304.34,305.09,302.23,303.31,305.59,294.47,287.05
2010-07-02 21:45:52+00:00,L7,,,,,,,,,,,,,319.34,329.23,330.89,327.85,322.78,323.29,321.95,324.34,326.03,318.27,316.06,313.60,316.34,317.25,315.81,317.69,308.42,278.78
2010-09-04 21:45:57+00:00,L7,376.33,373.30,363.46,362.59,364.23,361.22,349.47,337.16,323.21,333.75,330.01,334.85,334.86,336.54,343.34,343.04,345.99,345.09,344.66,349.45,347.06,346.27,337.52,337.67,340.64,334.76,331.78,329.54,320.41,326.62
2010-09-20 21:45:57+00:00,L7,367.92,355.05,350.99,332.97,329.96,330.96,320.96,293.03,297.61,327.26,319.83,326.97,324.40,332.68,343.10,337.32,332.42,331.64,333.68,337.34,334.69,335.63,331.67,336.47,336.79,334.17,332.94,327.96,325.59,328.60
2010-10-22 21:46:07+00:00,L7,357.03,351.12,345.42,334.29,330.09,329.76,308.79,298.10,290.78,315.68,308.59,310.25,312.51,319.26,326.47,320.03,317.19,314.70,311.69,314.10,314.58,316.73,313.84,313.51,312.09,308.95,306.22,307.55,303.59,293.84
2010-12-09 21:46:39+00:00,L7,338.19,324.70,319.48,317.92,310.57,308.91,289.33,275.89,285.40,288.99,296.00,304.13,300.10,300.30,302.32,299.69,291.89,294.78,294.14,295.79,294.69,288.70,287.11,285.36,291.35,292.13,289.23,286.14,275.12,253.25
2010-12-25 21:46:47+00:00,L7,354.70,343.79,232.57,238.67,229.66,316.43,291.34,215.79,280.30,287.38,305.23,309.02,310.02,309.78,317.92,304.40,294.38,293.86,292.45,294.50,289.84,283.02,284.34,283.96,285.74,284.34,,,,
2011-01-26 21:47:02+00:00,L7,339.92,340.43,334.49,326.98,321.89,326.12,323.39,284.37,287.92,296.69,310.23,309.69,311.37,316.33,324.91,315.85,312.04,312.45,309.57,312.11,314.08,311.44,310.43,310.80,312.85,304.91,301.52,301.57,290.05,276.11
2011-02-27 21:47:11+00:00,L7,368.53,360.23,350.27,349.73,348.35,348.09,335.21,310.88,308.08,,,306.66,325.89,334.94,340.25,337.47,330.99,325.47,329.93,332.80,325.62,322.47,324.34,324.24,335.54,329.53,329.57,322.49,310.47,310.41
2011-03-07 21:43:36+00:00,L5,342.65,333.31,328.56,319.06,317.32,312.71,296.86,273.10,286.51,294.66,297.03,301.96,306.32,311.20,317.40,307.41,304.16,298.92,298.45,301.11,302.24,296.08,296.71,294.60,293.09,294.17,290.96,287.78,279.20,266.89
2011-03-15 21:47:14+00:00,L7,383.72,378.09,376.35,370.44,369.26,366.02,346.80,328.96,319.07,338.65,339.05,341.32,343.74,345.47,354.19,352.18,345.20,339.61,339.16,345.63,346.23,345.59,335.34,342.82,342.75,333.95,335.39,329.07,322.41,315.13
2011-03-31 21:47:17+00:00,L7,359.83,353.91,344.91,343.57,337.20,333.44,319.31,304.01,301.86,315.28,318.84,324.36,327.87,336.50,343.41,337.31,323.45,324.22,325.98,330.28,329.25,323.38,323.77,318.25,323.91,329.82,325.29,326.94,317.37,308.28
2011-05-18 21:47:14+00:00,L7,349.68,345.74,341.25,334.74,333.08,334.52,323.27,290.97,297.10,303.80,311.60,311.18,312.33,316.43,326.90,318.06,319.72,321.51,314.20,314.60,317.11,311.11,310.22,300.24,313.61,309.58,305.51,312.39,297.99,277.48
2011-08-22 21:47:04+00:00,L7,363.93,358.03,352.84,350.17,344.78,342.59,322.88,310.32,315.30,315.23,318.75,323.41,327.77,330.43,338.93,338.03,333.42,330.23,333.20,338.61,336.57,323.24,322.67,323.45,333.84,328.29,320.67,318.33,316.46,307.89
2011-09-07 21:46:59+00:00,L7,386.78,380.60,375.08,369.19,366.82,361.33,339.34,324.98,326.33,329.70,331.44,333.04,345.09,356.26,360.36,353.40,348.62,350.22,346.79,344.84,347.94,339.26,336.82,337.14,337.90,334.76,332.42,330.31,329.29,321.79
2011-10-25 21:47:02+00:00,L7,386.46,385.22,371.12,364.31,356.53,358.96,341.25,383.42,317.72,332.45,334.19,338.12,343.26,346.41,357.80,346.76,345.27,347.19,340.81,344.68,343.73,340.57,343.12,340.27,331.57,329.09,333.18,326.47,323.26,323.65
2011-11-26 21:47:22+00:00,L7,331.58,323.33,326.46,325.71,322.07,327.68,307.91,230.79,293.65,294.57,295.98,302.26,304.58,308.40,315.85,305.29,297.24,294.63,297.55,297.06,298.95,298.95,290.35,290.57,293.38,290.86,289.99,291.99,289.89,281.40
2012-05-04 21:48:13+00:00,L7,,,,,,,,,,,,,,,,343.62,339.91,335.78,339.99,335.77,343.66,335.75,323.64,330.18,333.20,334.86,325.35,324.34,317.56,321.84
2012-05-20 21:48:20+00:00,L7,339.93,333.50,,,,,,,,,,,,,334.00,328.54,318.50,,,320.27,322.12,316.11,308.36,313.75,316.31,317.85,314.63,308.23,301.92,296.27
2012-06-21 21:48:08+00:00,L7,,,,,,,,,,,,,,339.73,339.25,337.35,328.28,325.01,328.50,329.31,322.13,316.40,314.70,312.15,313.15,313.62,314.47,317.60,307.13,293.86
2012-07-07 21:48:21+00:00,L7,185.93,324.77,321.51,317.62,313.65,315.48,301.47,276.38,247.84,256.13,289.25,311.82,318.23,323.16,327.74,313.63,312.57,308.80,306.94,309.16,304.91,296.16,292.32,293.11,291.02,295.73,297.04,295.48,288.41,271.20
2012-08-24 21:48:53+00:00,L7,334.76,346.73,339.55,331.99,324.74,317.97,310.05,301.81,259.25,299.26,312.35,316.70,317.73,333.98,337.50,329.50,322.83,320.50,315.80,318.46,321.33,316.38,313.00,313.26,312.31,311.91,311.06,313.70,306.21,287.44
2012-09-09 21:49:04+00:00,L7,370.22,362.85,355.31,349.15,341.96,333.85,319.73,312.91,306.19,307.68,317.15,324.10,332.73,336.46,343.89,343.25,341.85,332.64,332.17,340.10,342.44,330.93,325.89,321.31,321.21,323.93,320.54,315.80,310.49,316.21
2012-10-11 21:49:21+00:00,L7,404.22,390.66,374.49,359.05,353.44,360.08,349.48,338.68,308.51,327.13,325.64,335.41,339.53,349.55,360.29,353.65,349.63,347.45,343.13,351.06,356.53,346.04,343.64,347.09,344.45,338.80,334.08,333.68,328.51,332.72
2012-10-27 21:49:30+00:00,L7,391.51,377.49,364.22,353.86,348.47,346.80,338.01,322.37,308.50,312.52,316.50,321.20,332.44,338.58,347.23,341.85,342.29,334.83,335.18,340.32,340.79,333.14,331.07,331.60,332.04,327.36,325.76,322.39,314.85,316.46
2012-12-14 21:49:45+00:00,L7,325.37,342.68,335.21,328.44,327.36,329.13,313.09,302.83,292.57,301.99,301.76,308.39,313.70,321.06,325.69,321.81,319.44,316.98,317.70,315.05,314.74,310.46,304.89,302.00,305.51,301.51,296.45,298.15,292.97,281.31
2012-12-30 21:49:50+00:00,L7,329.06,334.48,333.90,324.16,316.25,323.98,305.48,296.76,291.07,285.94,291.18,299.02,307.76,314.01,325.66,315.41,307.83,308.25,304.06,307.91,303.40,299.38,299.21,299.65,298.15,295.57,293.47,291.71,293.64,279.31
2013-02-16 21:49:51+00:00,L7,349.10,348.47,339.96,336.84,336.93,331.99,310.97,307.80,301.47,298.97,307.53,314.50,324.21,331.22,335.25,337.72,,,,,,,,,,305.47,307.57,311.51,302.27,291.34
2013-04-05 21:49:43+00:00,L7,359.87,358.43,359.11,353.02,,,,,,,,,,,,,,,,335.30,339.77,333.14,327.26,328.02,324.00,317.31,318.17,321.39,309.62,308.49
2013-05-23 21:49:30+00:00,L7,,,,,,,,,,,,,340.27,355.28,358.91,352.59,350.59,350.48,349.61,345.19,342.69,346.64,333.86,334.92,339.42,336.62,333.70,330.68,327.00,331.83
2013-05-31 21:55:43+00:00,L8,,,,,,,,,,,,,328.76,336.13,346.50,336.42,335.49,330.40,330.81,336.20,335.64,328.29,326.26,322.89,325.63,318.18,313.19,319.44,310.65,303.41
2013-06-24 21:49:16+00:00,L7,,,,,,,,,,,,306.68,312.55,321.86,326.29,323.66,314.22,313.92,315.48,316.84,315.19,308.32,309.93,306.48,305.26,302.15,304.09,301.38,288.22,264.17
2013-08-19 21:55:42+00:00,L8,368.82,358.89,359.20,348.47,348.54,352.72,313.80,322.37,321.46,316.67,319.32,329.36,332.70,331.36,350.92,334.66,338.32,340.10,338.90,338.90,336.47,332.62,326.65,329.57,333.10,323.00,322.15,322.17,322.40,314.41
2013-08-27 21:49:05+00:00,L7,335.34,331.08,321.14,316.78,317.22,312.39,301.48,273.41,281.59,289.87,296.31,303.80,311.32,312.25,322.05,311.75,305.95,312.96,308.92,307.94,306.71,301.54,297.51,300.22,300.00,295.47,297.03,295.62,291.82,275.37
2013-09-04 21:55:42+00:00,L8,357.40,352.76,344.16,338.37,337.98,334.56,311.53,305.78,303.27,303.67,314.11,312.67,319.25,323.71,332.32,329.88,317.89,328.92,331.65,320.81,324.29,318.62,,,317.03,308.25,317.00,322.00,313.62,300.55
2013-10-06 21:55:33+00:00,L8,325.34,333.76,322.26,322.16,319.86,324.33,304.30,285.03,263.06,314.20,316.65,306.39,308.46,316.90,324.03,313.58,312.15,313.85,315.83,317.46,316.56,311.55,310.66,307.20,308.92,302.46,302.80,299.87,290.81,278.23
2013-11-15 21:49:51+00:00,L7,363.06,357.82,354.18,346.07,343.03,337.60,325.11,306.48,296.82,310.38,312.30,312.26,320.19,333.81,341.15,335.42,330.48,329.06,330.46,330.06,324.78,324.65,320.32,322.34,323.44,320.17,317.61,320.06,312.97,311.26
2013-12-01 21:49:59+00:00,L7,367.84,362.80,358.49,347.82,343.97,346.56,337.18,317.66,308.63,316.61,321.47,325.49,330.13,335.24,344.79,337.28,339.56,339.85,335.62,337.75,337.26,336.74,334.44,329.34,335.44,333.72,326.32,325.43,317.14,318.70
2013-12-09 21:55:16+00:00,L8,345.67,340.36,335.51,328.18,323.85,328.81,320.37,300.47,274.65,310.98,311.57,308.96,318.12,326.62,329.36,329.71,320.18,321.54,320.24,319.97,322.58,318.67,314.36,309.36,311.58,307.00,307.23,312.79,308.35,300.01
2013-12-17 21:49:59+00:00,L7,334.90,340.13,336.80,327.72,324.27,329.20,315.68,298.16,270.26,305.95,307.89,306.86,310.13,321.75,328.27,321.04,319.37,322.35,316.05,318.17,315.96,310.15,306.15,,,,,,,
2014-01-10 21:54:55+00:00,L8,370.66,364.99,364.59,358.26,355.99,360.27,339.73,321.21,299.87,313.25,322.09,328.64,335.13,340.09,350.89,342.11,342.93,339.07,339.76,343.39,344.92,340.04,334.57,336.17,338.88,330.55,331.30,,,
2014-01-18 21:50:19+00:00,L7,335.05,343.29,335.62,334.54,332.00,333.15,314.19,297.44,278.24,302.36,314.84,310.12,311.47,323.82,327.54,323.83,322.63,319.77,322.43,318.44,317.59,316.31,311.30,311.41,312.46,308.15,309.16,311.05,297.55,293.32
2014-02-11 21:54:32+00:00,L8,357.13,354.16,345.55,343.76,342.48,338.46,321.05,306.65,300.74,313.28,316.94,315.37,329.40,336.48,341.06,335.17,327.56,333.36,332.60,334.80,338.33,327.09,317.41,319.78,323.27,322.96,322.33,325.41,315.55,313.67
2014-03-07 21:50:28+00:00,L7,320.05,315.48,314.97,312.25,306.42,308.61,294.83,276.39,274.86,285.93,293.78,295.77,302.01,308.50,321.08,306.12,304.21,300.54,305.24,304.86,307.69,300.96,301.72,298.76,298.42,296.26,294.70,296.44,288.20,275.29
2014-03-23 21:50:35+00:00,L7,323.45,318.53,317.59,317.56,315.64,321.63,307.23,277.47,281.69,287.25,295.55,294.66,302.70,307.42,318.94,310.66,308.52,309.46,307.26,305.89,300.52,298.64,288.81,286.42,286.60,287.16,285.68,288.86,,
2014-05-10 21:50:56+00:00,L7,154.88,,,,,,,,,,,,,,,,333.11,331.53,337.61,339.28,347.45,342.98,340.47,339.67,332.12,337.71,334.83,332.38,325.81,319.27
2014-05-18 21:53:11+00:00,L8,,,,,,,,,,,,,311.89,329.14,330.78,324.98,319.27,323.22,322.23,322.54,323.73,316.28,315.21,313.87,308.81,309.67,307.38,306.20,296.50,282.33
2014-06-19 21:53:23+00:00,L8,338.07,338.10,332.17,329.80,327.74,328.76,310.70,291.43,329.64,325.31,313.71,312.45,320.73,327.68,333.16,335.70,331.92,329.54,332.14,335.36,332.69,327.11,329.57,322.39,319.44,316.22,319.49,318.36,309.52,297.30
2014-07-21 21:53:33+00:00,L8,,,,,,,,,,,,,,333.50,338.16,332.85,332.15,330.61,329.93,336.76,336.20,327.36,328.38,328.46,332.67,337.62,316.72,327.99,328.81,326.64
2014-08-06 21:53:41+00:00,L8,385.15,,,,,,,,,,,,,,,341.64,343.74,346.69,336.91,345.03,347.82,341.93,339.64,342.13,341.06,346.38,324.39,335.12,338.21,344.67
2014-08-14 21:51:19+00:00,L7,315.29,311.88,311.84,305.44,311.22,314.46,304.38,231.24,280.01,295.16,302.75,298.79,307.73,318.65,325.78,318.47,312.87,309.73,308.44,310.33,304.03,300.14,299.38,298.75,301.31,298.44,285.63,293.07,285.02,264.10
2014-09-07 21:53:48+00:00,L8,380.95,374.15,365.71,353.48,347.85,355.20,334.36,310.88,314.46,323.01,327.84,332.52,335.04,345.33,356.85,342.65,342.22,338.85,337.65,341.97,344.82,341.36,337.22,338.80,334.52,332.69,334.64,329.32,323.79,331.86
2014-09-23 21:53:45+00:00,L8,357.24,349.63,342.69,333.23,339.71,333.83,304.13,261.19,291.93,304.62,314.63,315.81,319.33,332.39,338.46,335.52,331.07,327.08,330.33,334.90,334.77,328.04,326.77,324.60,327.06,324.51,322.79,323.51,311.57,314.64
2014-10-01 21:51:32+00:00,L7,305.28,308.62,306.06,306.14,297.57,303.14,289.30,231.23,263.25,278.40,290.11,298.76,301.00,308.29,318.88,308.87,303.50,298.45,297.75,299.42,303.69,298.40,292.44,292.37,289.61,285.66,283.76,287.26,266.82,236.88
2014-10-25 21:53:52+00:00,L8,330.54,326.23,319.97,326.54,323.38,329.29,310.77,291.43,292.17,294.87,301.92,303.86,309.37,317.27,324.07,316.12,314.51,318.24,318.69,314.90,315.61,314.72,313.73,312.28,311.26,306.95,301.99,303.67,301.03,280.68
2015-01-05 21:52:13+00:00,L7,334.65,332.04,321.69,328.63,326.04,334.60,326.95,322.25,288.68,294.47,309.61,310.09,313.53,318.80,330.27,320.62,319.89,318.87,322.23,319.18,319.17,318.52,315.20,312.24,311.09,307.77,302.13,306.76,305.09,287.41
2015-01-21 21:52:14+00:00,L7,325.34,319.92,320.65,319.60,317.95,325.81,310.13,172.42,275.82,289.65,296.91,298.88,306.64,310.86,322.02,309.60,305.41,306.29,310.18,309.78,309.59,305.31,303.71,303.12,302.36,305.12,298.87,,,
2015-02-06 21:52:22+00:00,L7,312.92,313.07,308.17,301.45,307.63,314.05,304.33,261.26,278.39,285.51,288.06,287.35,297.22,303.44,309.18,300.12,294.46,297.77,300.26,303.37,302.62,301.87,294.84,297.63,293.55,292.67,292.20,289.06,282.79,272.61
2015-02-14 21:53:28+00:00,L8,364.18,353.38,351.80,349.60,344.24,337.55,329.53,313.46,312.44,311.88,312.06,319.78,323.63,337.62,345.26,336.46,335.21,334.41,335.38,339.11,336.33,334.18,333.50,330.37,329.52,330.34,327.30,324.77,318.71,315.96
2015-04-03 21:53:02+00:00,L8,,,,,330.07,333.35,314.45,302.08,291.25,297.18,309.72,296.82,,,329.64,327.78,324.43,321.53,321.12,321.14,317.95,316.04,315.54,319.99,320.57,314.00,312.31,315.00,304.87,305.58
2015-04-27 21:52:57+00:00,L7,357.72,346.40,341.14,338.38,332.99,337.46,319.39,302.23,300.40,304.75,311.91,309.41,315.78,325.22,333.38,328.00,318.82,322.06,326.96,327.62,328.47,315.47,316.14,319.40,323.95,324.56,313.87,319.12,310.35,309.65
2015-06-06 21:52:52+00:00,L8,,,,,,,,,,,,,304.90,315.08,320.67,315.92,312.85,313.28,311.20,314.33,313.34,315.46,307.90,311.64,309.30,303.80,300.34,300.77,303.12,282.07
2015-06-30 21:53:19+00:00,L7,,,,,,,,,,,,,,337.63,346.66,345.50,339.71,331.02,336.27,347.93,336.22,339.53,334.86,337.24,337.79,334.17,335.82,335.71,329.48,326.00
2015-07-16 21:53:25+00:00,L7,,,,,,,,,,,,,,,336.48,335.55,329.83,323.34,332.20,335.10,329.61,325.03,322.21,328.80,329.61,326.59,325.67,324.56,319.72,313.56
2015-08-01 21:53:27+00:00,L7,340.00,335.71,334.07,329.20,324.01,328.57,310.45,276.39,290.49,299.63,306.35,309.71,315.79,328.81,332.99,331.05,326.81,324.21,330.13,327.58,325.05,323.10,319.83,317.37,321.03,321.50,321.51,316.97,313.22,302.58
2015-08-25 21:53:27+00:00,L8,390.10,379.18,365.30,356.15,350.16,354.01,334.14,291.49,309.39,315.99,326.01,321.86,334.99,343.37,354.37,344.03,347.85,346.92,344.36,347.47,347.47,346.55,343.99,345.22,346.31,339.70,341.96,346.59,335.62,335.85
2015-09-18 21:53:37+00:00,L7,333.26,330.39,323.89,311.95,317.05,316.21,305.29,278.10,263.70,280.95,290.53,293.33,300.33,308.90,319.75,311.55,305.19,307.99,308.10,311.31,305.91,306.52,309.58,305.17,300.98,299.93,296.06,297.60,293.15,280.26
2015-10-20 21:53:58+00:00,L7,346.26,342.71,337.76,341.75,330.08,329.97,306.03,291.40,280.28,285.27,290.24,299.64,306.10,316.35,329.12,327.27,327.69,327.21,327.48,332.84,328.22,323.67,321.29,324.16,319.86,313.40,312.43,317.07,310.09,306.98
2015-11-05 21:54:12+00:00,L7,359.48,,,,,,,,,,,,319.18,330.81,340.87,339.84,334.25,335.72,334.18,338.69,338.72,333.66,330.63,331.25,333.17,,,,,
2015-11-13 21:53:46+00:00,L8,336.69,325.59,,,,,,,,,,,,,320.27,316.13,315.01,311.27,309.57,312.27,310.95,308.59,306.19,307.24,306.90,301.91,299.67,301.85,297.97,289.85
2015-12-07 21:54:43+00:00,L7,380.03,373.58,362.73,354.41,345.58,346.22,327.69,310.93,301.03,310.53,309.33,314.68,327.52,338.18,346.11,343.08,338.13,337.89,333.20,335.67,333.19,326.93,325.74,328.25,328.53,325.31,326.06,325.60,323.12,318.23
2016-01-16 21:53:45+00:00,L8,342.54,340.77,338.73,328.32,324.76,328.13,308.94,298.87,279.57,286.26,296.49,300.01,308.25,315.54,329.57,328.32,319.23,323.98,323.84,320.92,318.24,315.04,315.69,314.91,312.49,311.20,310.50,313.87,307.82,302.14
2016-02-01 21:53:43+00:00,L8,362.26,355.80,345.91,335.47,337.18,336.75,315.18,296.65,292.98,302.05,312.30,311.17,315.00,332.20,334.71,334.83,332.68,325.97,326.22,330.08,328.17,323.27,324.49,320.95,322.07,320.08,318.90,320.08,311.69,300.10
2016-03-12 21:55:45+00:00,L7,291.76,294.77,288.20,299.53,300.77,295.29,280.29,252.42,239.39,269.63,281.44,286.73,296.51,305.83,311.92,303.62,289.70,292.70,297.31,296.25,289.56,286.66,285.56,280.81,281.64,282.13,274.58,276.05,267.31,
2016-04-05 21:53:18+00:00,L8,,,,,,,,,,,,,322.57,336.20,350.28,341.72,339.68,336.44,338.45,343.14,342.05,341.61,335.29,337.20,335.15,334.46,331.22,325.85,319.74,330.51
2016-04-21 21:53:12+00:00,L8,360.48,353.07,346.59,338.34,343.24,337.92,318.50,307.22,277.07,293.12,312.29,313.45,319.14,334.41,338.38,337.60,336.60,328.92,333.27,332.20,331.45,329.58,330.40,323.79,324.66,324.72,321.01,319.18,315.24,312.89
2016-04-29 21:56:02+00:00,L7,358.18,349.05,346.73,340.79,332.00,334.73,324.12,306.38,263.35,290.09,312.65,315.36,319.86,330.70,338.26,336.74,331.11,323.92,328.66,322.57,325.46,317.55,318.15,329.74,328.71,323.85,321.10,317.93,314.82,305.37
2016-06-16 21:56:13+00:00,L7,400.03,389.15,378.71,373.20,374.11,374.77,363.64,341.16,329.04,340.76,,,,,,,,,,,,,,,,,,336.11,331.95,334.73
2016-07-02 21:56:14+00:00,L7,,,,,,,,,,,,,,,354.31,354.48,349.53,352.49,340.28,350.06,348.94,349.56,342.76,334.82,351.04,336.20,336.91,331.98,323.99,352.07
2016-07-26 21:53:40+00:00,L8,,,,,,,,,,,,,,,337.93,333.06,332.18,327.44,329.86,331.35,331.75,323.04,319.41,320.66,327.16,322.33,316.29,318.78,311.30,301.43
2016-08-27 21:53:50+00:00,L8,388.41,375.87,359.24,346.91,340.85,339.37,329.30,313.18,319.75,,325.94,326.15,336.33,339.20,350.07,347.44,344.59,338.96,341.54,347.06,348.53,339.54,339.59,345.65,336.77,336.53,341.87,341.05,335.07,334.77
2016-09-12 21:53:54+00:00,L8,382.87,369.69,349.23,336.72,335.35,336.68,325.88,317.28,301.48,309.12,323.73,327.81,329.35,335.04,345.71,341.31,341.50,335.78,339.39,352.87,348.30,341.49,342.03,346.30,341.38,339.35,343.27,338.96,336.78,336.14
2016-10-06 21:56:25+00:00,L7,319.45,321.71,319.68,321.59,317.02,323.47,306.52,299.15,297.93,248.51,289.29,309.53,314.64,314.96,325.17,313.58,320.45,323.00,318.31,315.57,314.12,310.33,312.27,315.49,309.29,302.79,,,288.60,275.15
2016-11-23 21:56:12+00:00,L7,361.25,351.93,343.47,339.49,340.22,340.37,331.41,310.75,309.84,310.24,,329.10,334.10,339.23,347.99,337.13,342.05,336.65,335.79,336.02,337.37,340.11,335.46,340.23,339.87,330.95,331.22,330.12,331.39,335.33
2017-01-10 21:55:52+00:00,L7,370.79,357.68,350.93,345.48,343.58,344.04,335.14,321.72,308.88,310.31,323.66,334.75,338.61,344.57,357.48,344.11,346.98,344.67,339.39,347.71,348.86,345.69,340.58,335.76,338.54,333.18,330.63,323.50,315.17,322.33
2017-01-26 21:55:41+00:00,L7,348.00,342.74,333.70,327.58,323.72,328.59,319.41,304.66,288.59,290.45,301.23,315.74,328.96,332.90,338.31,332.73,332.88,327.50,332.16,336.42,336.57,332.95,327.30,327.50,328.76,326.68,324.04,323.62,318.80,312.31
2017-02-03 21:53:41+00:00,L8,341.43,341.90,333.99,328.14,326.05,328.68,310.34,307.25,287.41,287.42,288.03,319.60,333.05,335.63,337.71,335.90,333.26,325.81,329.60,331.11,327.56,324.40,321.24,320.63,325.51,318.66,320.47,323.47,307.71,304.56
2017-02-11 21:55:35+00:00,L7,322.97,315.93,312.21,309.65,310.84,310.88,301.00,291.38,274.52,250.09,281.01,307.11,311.04,313.73,324.16,311.83,310.53,308.54,307.00,310.90,311.99,301.67,299.24,296.75,296.32,293.33,287.20,287.11,280.72,
2017-04-08 21:53:11+00:00,L8,361.06,356.66,348.08,338.74,339.33,339.74,331.07,317.50,313.50,,302.14,337.78,335.13,344.65,353.59,345.16,346.25,348.45,345.98,345.21,348.04,346.60,340.83,340.00,335.05,331.45,330.59,328.10,322.95,
2017-05-02 21:56:07+00:00,L7,339.62,340.60,333.99,328.08,320.34,319.07,312.10,301.01,280.04,280.17,298.13,315.03,321.80,336.31,344.90,336.87,329.42,326.07,328.31,325.94,325.43,321.14,317.41,315.77,323.90,315.72,311.64,313.37,307.14,296.56
2017-05-18 21:56:10+00:00,L7,,,,,,,,,,,,,,,347.07,342.63,341.35,337.86,335.40,333.89,332.26,336.87,322.82,324.16,328.82,326.69,329.14,326.11,318.36,312.29
2017-06-03 21:56:14+00:00,L7,,,,,,,,,,,,,,,,345.38,338.94,338.78,336.99,338.80,335.42,333.32,332.27,335.05,333.15,329.84,327.71,327.93,318.66,316.29
2017-06-11 21:53:21+00:00,L8,329.82,326.65,318.51,319.21,316.53,316.43,301.58,287.62,274.35,262.94,304.85,308.74,315.51,330.34,334.41,328.14,323.76,323.24,325.59,323.66,324.52,320.26,315.55,316.20,313.61,312.23,310.67,314.15,308.26,286.61
2017-06-19 21:56:18+00:00,L7,368.62,369.55,360.01,357.61,,,,,,,,,,,,,,,,345.86,345.98,347.52,336.29,331.00,336.39,336.30,333.15,338.75,335.92,329.24
2017-07-29 21:53:37+00:00,L8,332.41,329.26,324.57,315.69,313.64,313.52,302.03,289.21,272.92,265.19,288.65,302.54,313.07,323.13,334.05,331.41,329.00,329.18,330.74,331.03,324.43,321.23,322.59,321.47,318.99,311.43,308.53,315.50,306.31,280.65
2017-08-14 21:53:43+00:00,L8,339.49,339.27,331.71,319.41,314.71,320.21,304.61,298.59,,,311.74,321.82,316.59,334.83,359.48,336.71,333.15,329.46,328.31,334.61,333.10,326.16,322.03,318.66,321.89,317.85,320.38,318.53,306.69,296.01
2017-08-22 21:56:17+00:00,L7,348.83,339.73,333.23,323.49,315.56,320.23,306.74,292.90,277.47,263.99,291.57,306.51,316.61,325.58,334.74,329.60,325.31,324.03,328.17,326.49,325.90,316.96,316.26,315.67,315.02,310.87,306.39,310.19,303.89,291.54
2017-09-07 21:56:16+00:00,L7,342.26,343.92,332.86,327.45,324.70,312.26,304.38,286.73,278.78,237.01,,317.89,317.89,331.65,339.44,334.65,331.51,329.81,326.34,328.97,327.13,,,314.93,327.43,320.57,316.70,316.90,308.07,
2017-09-23 21:56:15+00:00,L7,324.12,317.11,307.85,304.11,305.59,305.11,289.31,271.91,210.45,228.94,280.06,292.15,301.57,307.07,316.12,308.41,303.66,303.74,301.98,309.49,309.09,299.54,298.21,295.84,295.21,292.06,283.59,287.25,283.62,267.22
2017-10-01 21:53:54+00:00,L8,376.08,371.62,359.57,355.80,346.22,347.07,331.46,309.06,307.64,312.72,317.07,320.05,336.45,342.77,356.52,350.26,348.89,352.13,348.42,351.53,350.05,347.56,346.76,346.26,345.70,341.11,333.53,330.91,328.39,323.66
2017-12-04 21:53:49+00:00,L8,331.58,324.28,317.41,315.68,313.58,311.67,298.78,283.68,268.82,250.22,286.24,303.40,312.78,319.25,328.13,323.68,318.55,320.21,321.15,317.45,316.68,315.13,309.50,307.83,309.03,303.50,298.74,298.59,289.51,275.43
2017-12-12 21:56:03+00:00,L7,355.00,344.63,336.07,332.22,329.05,329.22,311.77,309.38,279.91,280.14,307.20,319.04,328.83,331.96,339.41,338.44,336.61,331.57,332.92,333.61,334.60,326.36,324.23,320.42,323.85,317.96,317.10,317.73,307.73,297.76
2018-01-29 21:55:24+00:00,L7,,,,356.91,352.74,347.73,339.21,336.45,324.75,318.97,318.02,327.23,341.60,342.50,355.38,348.97,345.18,346.91,342.23,344.92,348.95,338.73,338.07,336.31,335.76,334.26,328.41,325.45,318.38,317.23
2018-04-03 21:54:35+00:00,L7,329.25,319.31,317.98,310.07,315.66,316.86,304.75,291.40,263.36,264.29,293.21,310.67,316.48,329.40,331.12,327.51,324.08,323.13,327.27,317.76,317.62,317.13,313.23,313.04,312.41,307.63,300.74,299.65,295.39,282.95
2018-04-11 21:53:01+00:00,L8,352.06,336.24,337.05,328.85,317.30,332.38,317.91,304.40,283.02,285.16,296.61,308.07,329.85,336.35,348.10,339.96,341.40,334.15,335.54,337.70,337.65,327.06,324.42,329.54,327.69,324.30,322.08,317.38,313.18,308.43
2018-05-21 21:53:47+00:00,L7,297.41,,145.89,279.77,314.32,634.84,630.79,607.22,227.60,257.34,270.30,293.42,301.77,329.93,334.03,338.51,342.73,340.38,340.73,353.63,327.59,327.03,327.07,,489.63,,324.44,323.16,316.36,301.66
