dates,nzd0209-0000,nzd0209-0001,nzd0209-0002,nzd0209-0003,nzd0209-0004,nzd0209-0005,nzd0209-0006,nzd0209-0007,nzd0209-0008,nzd0209-0009,nzd0209-0010,nzd0209-0011,nzd0209-0012,nzd0209-0013,nzd0209-0014,nzd0209-0015,nzd0209-0016,nzd0209-0017,nzd0209-0018,nzd0209-0019,nzd0209-0020,nzd0209-0021,nzd0209-0022,nzd0209-0023,nzd0209-0024,nzd0209-0025,nzd0209-0026,nzd0209-0027,nzd0209-0028,nzd0209-0029,satname
2010-07-02 21:45:52+00:00,,,,,,,,,,,,,326.54,335.78,338.09,335.05,329.98,330.49,329.15,333.34,334.03,327.27,325.06,322.60,324.34,324.45,322.36,326.69,317.42,290.78,L7
2010-09-04 21:45:57+00:00,358.90,358.05,343.13,342.26,346.80,349.02,338.38,319.73,305.78,316.32,318.92,323.76,322.66,325.45,331.14,330.84,333.79,332.89,332.46,334.20,333.50,331.02,322.27,322.42,327.08,322.56,320.69,314.29,305.16,306.29,L7
2010-09-20 21:45:57+00:00,353.63,342.55,334.32,316.30,315.67,320.96,311.87,278.74,283.32,312.97,310.74,317.88,314.40,323.59,333.10,327.32,322.42,321.64,323.68,324.84,323.58,323.13,319.17,323.97,325.68,324.17,323.85,315.46,313.09,311.93,L7
2010-10-22 21:46:07+00:00,355.03,349.37,343.09,331.96,328.09,328.36,307.52,296.10,288.78,313.68,307.32,308.98,311.11,317.99,325.07,318.63,315.79,313.30,310.29,312.35,313.02,314.98,312.09,311.76,310.53,307.55,304.95,305.80,301.84,291.51,L7
2010-12-09 21:46:39+00:00,361.90,345.45,347.15,345.59,334.28,325.51,304.42,299.60,309.11,312.70,311.09,319.22,316.70,315.39,318.92,316.29,308.49,311.38,310.74,316.54,313.13,309.45,307.86,306.11,309.79,308.73,304.32,306.89,295.87,280.92,L7
2010-12-25 21:46:47+00:00,381.56,367.29,,,,335.23,308.43,,307.16,314.24,322.32,326.11,328.82,326.87,336.72,323.20,313.18,312.66,311.25,318.00,310.73,306.52,307.84,307.46,306.63,303.14,,,,,L7
2011-01-26 21:47:02+00:00,346.78,346.43,342.49,334.98,328.75,330.92,327.75,291.23,294.78,303.55,314.59,314.05,316.17,320.69,329.71,320.65,316.84,317.25,314.37,318.11,319.41,317.44,316.43,316.80,318.18,309.71,305.88,307.57,296.05,284.11,L7
2011-02-27 21:47:11+00:00,355.96,349.23,335.60,335.06,335.78,339.29,327.21,298.31,295.51,,,298.66,317.09,326.94,331.45,328.67,322.19,316.67,321.13,321.80,315.84,311.47,313.34,313.24,325.76,320.73,321.57,311.49,299.47,295.74,L7
2011-03-07 21:43:36+00:00,360.65,349.06,349.56,340.06,335.32,325.31,308.31,291.10,304.51,312.66,308.48,313.41,318.92,322.65,330.00,320.01,316.76,311.52,311.05,316.86,316.24,311.83,312.46,310.35,307.09,306.77,302.41,303.53,294.95,287.89,L5
2011-03-15 21:47:14+00:00,369.72,365.84,360.02,354.11,355.26,356.22,337.89,314.96,305.07,324.65,330.14,332.41,333.94,336.56,344.39,342.38,335.40,329.81,329.36,333.38,335.34,333.34,323.09,330.57,331.86,324.15,326.48,316.82,310.16,298.80,L7
2011-03-31 21:47:17+00:00,346.69,342.41,329.58,328.24,324.06,324.24,310.95,290.87,288.72,302.14,310.48,316.00,318.67,328.14,334.21,328.11,314.25,315.02,316.78,318.78,319.03,311.88,312.27,306.75,313.69,320.62,316.93,315.44,305.87,292.95,L7
2011-05-18 21:47:14+00:00,356.82,351.99,349.58,343.07,340.22,339.52,327.82,298.11,304.24,310.94,316.15,315.73,317.33,320.98,331.90,323.06,324.72,326.51,319.20,320.85,322.67,317.36,316.47,306.49,319.17,314.58,310.06,318.64,304.24,285.81,L7
2011-08-22 21:47:04+00:00,362.22,356.53,350.84,348.17,343.07,341.39,321.79,308.61,313.59,313.52,317.66,322.32,326.57,329.34,337.73,336.83,332.22,329.03,332.00,337.11,335.24,321.74,321.17,321.95,332.51,327.09,319.58,316.83,314.96,305.89,L7
2011-09-07 21:46:59+00:00,370.21,366.10,355.75,349.86,350.25,349.73,328.79,308.41,309.76,313.13,320.89,322.49,333.49,345.71,348.76,341.80,337.02,338.62,335.19,330.34,335.05,324.76,322.32,322.64,325.01,323.16,321.87,315.81,314.79,302.46,L7
2011-10-25 21:47:02+00:00,369.60,370.47,351.45,344.64,339.67,347.16,330.52,,300.86,315.59,323.46,327.39,331.46,335.68,346.00,334.96,333.47,335.39,329.01,329.93,330.62,325.82,328.37,325.52,318.46,317.29,322.45,311.72,308.51,303.98,L7
2011-11-26 21:47:22+00:00,345.58,335.58,342.79,342.04,336.07,337.48,316.82,,307.65,308.57,304.89,311.17,314.38,317.31,325.65,315.09,307.04,304.43,307.35,309.31,309.84,311.20,302.60,302.82,304.27,300.66,298.90,304.24,302.14,297.73,L7
2012-05-04 21:48:13+00:00,,,,,,,,,,,,,,,,329.82,326.11,321.98,326.19,318.52,328.33,318.50,306.39,312.93,317.87,321.06,312.80,307.09,300.31,298.84,L7
2012-05-20 21:48:20+00:00,336.50,330.50,,,,,,,,,,,,,331.60,326.14,316.10,,,317.27,319.45,313.11,305.36,310.75,313.64,315.45,312.45,305.23,298.92,292.27,L7
2012-06-21 21:48:08+00:00,,,,,,,,,,,,,,345.91,346.05,344.15,335.08,331.81,335.30,337.81,329.69,324.90,323.20,320.65,320.71,320.42,320.65,326.10,315.63,305.19,L7
2012-07-07 21:48:21+00:00,,343.27,346.18,342.29,334.79,330.28,314.92,297.52,268.98,277.27,302.70,325.27,333.03,336.61,342.54,328.43,327.37,323.60,321.74,327.66,321.35,314.66,310.82,311.61,307.46,310.53,310.49,313.98,306.91,295.87,L7
2012-08-24 21:48:53+00:00,341.05,352.23,346.88,339.32,331.03,322.37,314.05,308.10,265.54,305.55,316.35,320.70,322.13,337.98,341.90,333.90,327.23,324.90,320.20,323.96,326.22,321.88,318.50,318.76,317.20,316.31,315.06,319.20,311.71,294.77,L7
2012-09-09 21:49:04+00:00,366.22,359.35,350.64,344.48,337.96,331.05,317.18,308.91,302.19,303.68,314.60,321.55,329.93,333.91,341.09,340.45,339.05,329.84,329.37,336.60,339.33,327.43,322.39,317.81,318.10,321.13,317.99,312.30,306.99,311.54,L7
2012-10-11 21:49:21+00:00,389.36,377.66,357.16,341.72,338.58,349.68,340.03,323.82,293.65,312.27,316.19,325.96,329.13,340.10,349.89,343.25,339.23,337.05,332.73,338.06,344.97,333.04,330.64,334.09,332.89,328.40,324.63,320.68,315.51,315.39,L7
2012-10-27 21:49:30+00:00,378.37,365.99,348.89,338.53,335.33,337.60,329.65,309.23,295.36,299.38,308.14,312.84,323.24,330.22,338.03,332.65,333.09,325.63,325.98,328.82,330.57,321.64,319.57,320.10,321.82,318.16,317.40,310.89,303.35,301.13,L7
2012-12-14 21:49:45+00:00,339.94,355.43,352.21,345.44,341.93,339.33,322.36,317.40,307.14,316.56,311.03,317.66,323.90,330.33,335.89,332.01,329.64,327.18,327.90,327.80,326.07,323.21,317.64,314.75,316.84,311.71,305.72,310.90,305.72,298.31,L7
2012-12-30 21:49:50+00:00,345.92,349.23,353.57,343.83,333.11,335.78,316.21,313.62,307.93,302.80,301.91,309.75,319.56,324.74,337.46,327.21,319.63,320.05,315.86,322.66,316.51,314.13,313.96,314.40,311.26,307.37,304.20,306.46,308.39,298.98,L7
2013-02-16 21:49:51+00:00,361.39,359.22,354.29,351.17,349.22,340.59,318.79,320.09,313.76,311.26,315.35,322.32,332.81,339.04,343.85,346.32,,,,,,,,,,314.07,315.39,322.26,313.02,305.67,L7
2013-04-05 21:49:43+00:00,343.30,343.93,339.78,333.69,,,,,,,,,,,,,,,,320.80,326.88,318.64,312.76,313.52,311.11,305.71,307.62,306.89,295.12,289.16,L7
2013-05-23 21:49:30+00:00,,,,,,,,,,,,,326.67,342.92,345.31,338.99,336.99,336.88,336.01,328.19,327.58,329.64,316.86,317.92,324.31,323.02,321.34,313.68,310.00,309.16,L7
2013-05-31 21:55:43+00:00,,,,,,,,,,,,,332.56,339.58,350.30,340.22,339.29,334.20,334.61,340.95,339.86,333.04,331.01,327.64,329.85,321.98,316.64,324.19,315.40,309.74,L8
2013-06-24 21:49:16+00:00,,,,,,,,,,,,311.41,317.75,326.59,331.49,328.86,319.42,319.12,320.68,323.34,320.97,314.82,316.43,312.98,311.04,307.35,308.82,307.88,294.72,272.84,L7
2013-08-19 21:55:42+00:00,347.39,340.14,334.20,323.47,327.11,337.72,300.16,300.94,300.03,295.24,305.68,315.72,317.70,317.72,335.92,319.66,323.32,325.10,323.90,320.15,319.80,313.87,307.90,310.82,316.43,308.00,308.51,303.42,303.65,289.41,L8
2013-08-27 21:49:05+00:00,344.77,339.33,332.14,327.78,326.65,318.99,307.48,282.84,291.02,299.30,302.31,309.80,317.92,318.25,328.65,318.35,312.55,319.56,315.52,316.19,314.04,309.79,305.76,308.47,307.33,302.07,303.03,303.87,300.07,286.37,L7
2013-09-04 21:55:42+00:00,348.83,345.26,334.16,328.37,329.41,328.56,306.08,297.21,294.70,295.10,308.66,307.22,313.25,318.26,326.32,323.88,311.89,322.92,325.65,313.31,317.62,311.12,,,310.36,302.25,311.55,314.50,306.12,290.55,L8
2013-10-06 21:55:33+00:00,335.34,342.51,333.93,333.83,329.86,331.33,310.66,295.03,273.06,324.20,323.01,312.75,315.46,323.26,331.03,320.58,319.15,320.85,322.83,326.21,324.34,320.30,319.41,315.95,316.70,309.46,309.16,308.62,299.56,289.90,L8
2013-11-15 21:49:51+00:00,349.63,346.07,338.51,330.40,329.60,328.20,316.56,293.05,283.39,296.95,303.75,303.71,310.79,325.26,331.75,326.02,321.08,319.66,321.06,318.31,314.34,312.90,308.57,310.59,313.00,310.77,309.06,308.31,301.22,295.59,L7
2013-12-01 21:49:59+00:00,354.41,351.05,342.82,332.15,330.54,337.16,328.63,304.23,295.20,303.18,312.92,316.94,320.73,326.69,335.39,327.88,330.16,330.45,326.22,326.00,326.82,324.99,322.69,317.59,325.00,324.32,317.77,313.68,305.39,303.03,L7
2013-12-09 21:55:16+00:00,355.38,348.86,346.84,339.51,333.56,335.61,326.55,310.18,284.36,320.69,317.75,315.14,324.92,332.80,336.16,336.51,326.98,328.34,327.04,328.47,330.14,327.17,322.86,317.86,319.14,313.80,313.41,321.29,316.85,311.34,L8
2013-12-17 21:49:59+00:00,340.04,344.63,342.80,333.72,329.41,332.80,318.95,303.30,275.40,311.09,311.16,310.13,313.73,325.02,331.87,324.64,322.97,325.95,319.65,322.67,319.96,314.65,310.65,,,,,,,,L7
2014-01-10 21:54:55+00:00,359.23,354.99,351.26,344.93,344.56,352.27,332.46,309.78,288.44,301.82,314.82,321.37,327.13,332.82,342.89,334.11,334.93,331.07,331.76,333.39,336.03,330.04,324.57,326.17,329.99,322.55,324.03,,,,L8
2014-01-18 21:50:19+00:00,353.34,359.29,356.95,355.87,350.29,345.95,325.83,315.73,296.53,320.65,326.48,321.76,324.27,335.46,340.34,336.63,335.43,332.57,335.23,334.44,331.81,332.31,327.30,327.41,326.68,320.95,320.80,327.05,313.55,314.65,L7
2014-02-11 21:54:32+00:00,345.42,343.91,331.88,330.09,330.77,330.26,313.60,294.94,289.03,301.57,309.49,307.92,321.20,329.03,332.86,326.97,319.36,325.16,324.40,324.55,329.22,316.84,307.16,309.53,314.16,314.76,314.88,315.16,305.30,300.00,L8
2014-03-07 21:50:28+00:00,330.34,324.48,326.97,324.25,316.71,315.81,301.38,286.68,285.15,296.22,300.33,302.32,309.21,315.05,328.28,313.32,311.41,307.74,312.44,313.86,315.69,309.96,310.72,307.76,306.42,303.46,301.25,305.44,297.20,287.29,L7
2014-03-23 21:50:35+00:00,331.74,325.78,327.26,327.23,323.93,327.43,312.50,285.76,289.98,295.54,300.82,299.93,308.50,312.69,324.74,316.46,314.32,315.26,313.06,313.14,306.96,305.89,296.06,293.67,293.04,292.96,290.95,296.11,,,L7
2014-05-10 21:50:56+00:00,,,,,,,,,,,,,,,,,321.51,319.93,326.01,324.78,334.56,328.48,325.97,325.17,319.23,326.11,324.28,317.88,311.31,299.94,L7
2014-05-18 21:53:11+00:00,,,,,,,,,,,,,327.49,343.32,346.38,340.58,334.87,338.82,337.83,342.04,341.06,335.78,334.71,333.37,326.14,325.27,321.56,325.70,316.00,308.33,L8
2014-06-19 21:53:23+00:00,342.64,342.10,337.50,335.13,332.31,331.96,313.61,296.00,334.21,329.88,316.62,315.36,323.93,330.59,336.36,338.90,335.12,332.74,335.34,339.36,336.25,331.11,333.57,326.39,323.00,319.42,322.40,322.36,313.52,302.63,L8
2014-07-21 21:53:33+00:00,,,,,,,,,,,,,,322.77,326.36,321.05,320.35,318.81,318.13,322.01,323.09,312.61,313.63,313.71,319.56,325.82,305.99,313.24,314.06,306.97,L8
2014-08-06 21:53:41+00:00,368.29,,,,,,,,,,,,,,,329.84,331.94,334.89,325.11,330.28,334.71,327.18,324.89,327.38,327.95,334.58,313.66,320.37,323.46,325.00,L8
2014-08-14 21:51:19+00:00,341.29,334.63,342.17,335.77,337.22,332.66,320.93,257.24,306.01,321.16,319.30,315.34,325.93,335.20,343.98,336.67,331.07,327.93,326.64,333.08,324.25,322.89,322.13,321.50,321.53,316.64,302.18,315.82,307.77,294.43,L7
2014-09-07 21:53:48+00:00,360.38,356.15,341.71,329.48,327.28,340.80,321.27,290.31,293.89,302.44,314.75,319.43,320.64,332.24,342.45,328.25,327.82,324.45,323.25,323.97,328.82,323.36,319.22,320.80,318.52,318.29,321.55,311.32,305.79,307.86,L8
2014-09-23 21:53:45+00:00,353.24,346.13,338.02,328.56,335.71,331.03,301.58,257.19,287.93,300.62,312.08,313.26,316.53,329.84,335.66,332.72,328.27,324.28,327.53,331.40,331.66,324.54,323.27,321.10,323.95,321.71,320.24,320.01,308.07,309.97,L8
2014-10-01 21:51:32+00:00,313.57,315.87,315.73,315.81,305.86,308.94,294.57,239.52,271.54,286.69,295.38,304.03,306.80,313.56,324.68,314.67,309.30,304.25,303.55,306.67,310.13,305.65,299.69,299.62,296.05,291.46,289.03,294.51,274.07,,L7
2014-10-25 21:53:52+00:00,343.11,337.23,334.64,341.21,335.95,338.09,318.77,,304.74,307.44,309.92,311.86,318.17,325.27,332.87,324.92,323.31,327.04,327.49,325.90,325.39,325.72,324.73,323.28,321.04,315.75,309.99,314.67,312.03,295.35,L8
2015-01-05 21:52:13+00:00,341.51,338.04,329.69,336.63,332.90,339.40,331.31,,295.54,301.33,313.97,314.45,318.33,323.16,335.07,325.42,324.69,323.67,327.03,325.18,324.50,324.52,321.20,318.24,316.42,312.57,306.49,312.76,311.09,295.41,L7
2015-01-21 21:52:14+00:00,338.77,331.67,336.32,335.27,331.38,335.21,318.68,,289.25,303.08,305.46,307.43,316.04,319.41,331.42,319.00,314.81,315.69,319.58,321.53,320.03,317.06,315.46,314.87,312.80,314.52,307.42,,,,L7
2015-02-06 21:52:22+00:00,332.06,329.82,330.50,323.78,326.77,327.45,316.51,280.40,297.53,304.65,300.24,299.53,310.62,315.62,322.58,313.52,307.86,311.17,313.66,320.12,317.51,318.62,311.59,314.38,308.44,306.07,304.38,305.81,299.54,294.94,L7
2015-02-14 21:53:28+00:00,352.18,342.88,337.80,335.60,332.24,329.15,321.89,301.46,300.44,299.88,304.42,312.14,315.23,329.98,336.86,328.06,326.81,326.01,326.98,328.61,327.00,323.68,323.00,319.87,320.19,321.94,319.66,314.27,308.21,301.96,L8
2015-04-03 21:53:02+00:00,,,,,327.50,331.55,312.81,299.51,288.68,294.61,308.08,295.18,,,327.84,325.98,322.63,319.73,319.32,318.89,315.95,313.79,313.29,317.74,318.57,312.20,310.67,312.75,302.62,302.58,L8
2015-04-27 21:52:57+00:00,347.43,337.40,329.14,326.38,322.70,330.26,312.84,291.94,290.11,294.46,305.36,302.86,308.58,318.67,326.18,320.80,311.62,314.86,319.76,318.62,320.47,306.47,307.14,310.40,315.95,317.36,307.32,310.12,301.35,297.65,L7
2015-06-06 21:52:52+00:00,,,,,,,,,,,,,319.10,327.99,334.87,330.12,327.05,327.48,325.40,332.08,329.12,333.21,325.65,329.39,325.08,318.00,313.25,318.52,320.87,305.74,L8
2015-06-30 21:53:19+00:00,,,,,,,,,,,,,,328.18,336.26,335.10,329.31,320.62,325.87,334.93,324.66,326.53,321.86,324.24,326.23,323.77,326.37,322.71,316.48,308.67,L7
2015-07-16 21:53:25+00:00,,,,,,,,,,,,,,,337.28,336.35,330.63,324.14,333.00,336.10,330.50,326.03,323.21,329.80,330.50,327.39,326.40,325.56,320.72,314.89,L7
2015-08-01 21:53:27+00:00,347.43,342.21,342.74,337.87,331.44,333.77,315.18,283.82,297.92,307.06,311.08,314.44,320.99,333.54,338.19,336.25,332.01,329.41,335.33,334.08,330.83,329.60,326.33,323.87,326.81,326.70,326.24,323.47,319.72,311.25,L7
2015-08-25 21:53:27+00:00,374.39,365.43,346.97,337.82,334.45,343.01,324.14,275.78,293.68,300.28,316.01,311.86,323.99,333.37,343.37,333.03,336.85,335.92,333.36,333.72,335.25,332.80,330.24,331.47,334.09,328.70,331.96,332.84,321.87,317.52,L8
2015-09-18 21:53:37+00:00,350.12,345.14,343.56,331.62,333.91,328.01,316.02,294.96,280.56,297.81,301.26,304.06,312.13,319.63,331.55,323.35,316.99,319.79,319.90,326.06,319.02,321.27,324.33,319.92,314.09,311.73,306.79,312.35,307.90,299.93,L7
2015-10-20 21:53:58+00:00,354.26,349.71,347.09,351.08,338.08,335.57,311.12,299.40,288.28,293.27,295.33,304.73,311.70,321.44,334.72,332.87,333.29,332.81,333.08,339.84,334.44,330.67,328.29,331.16,326.08,319.00,317.52,324.07,317.09,316.31,L7
2015-11-05 21:54:12+00:00,349.77,,,,,,,,,,,,312.38,324.63,334.07,333.04,327.45,328.92,327.38,330.19,331.16,325.16,322.13,322.75,325.61,,,,,,L7
2015-11-13 21:53:46+00:00,350.98,338.09,,,,,,,,,,,,,330.27,326.13,325.01,321.27,319.57,324.77,322.06,321.09,318.69,319.74,318.01,311.91,308.76,314.35,310.47,306.52,L8
2015-12-07 21:54:43+00:00,366.89,362.08,347.40,339.08,332.44,337.02,319.33,297.79,287.89,297.39,300.97,306.32,318.32,329.82,336.91,333.88,328.93,328.69,324.00,324.17,322.97,315.43,314.24,316.75,318.31,316.11,317.70,314.10,311.62,302.90,L7
2016-01-16 21:53:45+00:00,353.11,350.02,351.06,340.65,335.33,335.53,315.67,309.44,290.14,296.83,303.22,306.74,315.65,322.27,336.97,335.72,326.63,331.38,331.24,330.17,326.46,324.29,324.94,324.16,320.71,318.60,317.23,323.12,317.07,314.47,L8
2016-02-01 21:53:43+00:00,362.55,356.05,346.24,335.80,337.47,336.95,315.36,296.94,293.27,302.34,312.48,311.35,315.20,332.38,334.91,335.03,332.88,326.17,326.42,330.33,328.39,323.52,324.74,321.20,322.29,320.28,319.08,320.33,311.94,300.43,L8
2016-03-12 21:55:45+00:00,319.76,319.27,320.87,332.20,328.77,314.89,298.11,280.42,267.39,297.63,299.26,304.55,316.11,323.65,331.52,323.22,309.30,312.30,316.91,320.75,311.34,311.16,310.06,305.31,303.42,301.73,292.40,300.55,291.81,,L7
2016-04-05 21:53:18+00:00,,,,,,,,,,,,,309.97,324.75,337.68,329.12,327.08,323.84,325.85,327.39,328.05,325.86,319.54,321.45,321.15,321.86,319.77,310.10,303.99,309.51,L8
2016-04-21 21:53:12+00:00,358.77,351.57,344.59,336.34,341.53,336.72,317.41,305.51,275.36,291.41,311.20,312.36,317.94,333.32,337.18,336.40,335.40,327.72,332.07,330.70,330.12,328.08,328.90,322.29,323.33,323.52,319.92,317.68,313.74,310.89,L8
2016-04-29 21:56:02+00:00,364.75,354.80,354.40,348.46,338.57,339.33,328.30,312.95,269.92,296.66,316.83,319.54,324.46,334.88,342.86,341.34,335.71,328.52,333.26,328.32,330.57,323.30,323.90,335.49,333.82,328.45,325.28,323.68,320.57,313.04,L7
2016-06-16 21:56:13+00:00,382.03,373.40,357.71,352.20,356.11,362.17,352.19,323.16,311.04,322.76,,,,,,,,,,,,,,,,,,320.36,316.20,313.73,L7
2016-07-02 21:56:14+00:00,,,,,,,,,,,,,,,338.31,338.48,333.53,336.49,324.28,330.06,331.16,329.56,322.76,314.82,333.26,320.20,322.36,311.98,303.99,325.40,L7
2016-07-26 21:53:40+00:00,,,,,,,,,,,,,,,343.13,338.26,337.38,332.64,335.06,337.85,337.53,329.54,325.91,327.16,332.94,327.53,321.02,325.28,317.80,310.10,L8
2016-08-27 21:53:50+00:00,370.98,360.62,338.91,326.58,323.42,327.17,318.21,295.75,302.32,,314.85,315.06,324.13,328.11,337.87,335.24,332.39,326.76,329.34,331.81,334.97,324.29,324.34,330.40,323.21,324.33,330.78,325.80,319.82,314.44,L8
2016-09-12 21:53:54+00:00,367.73,356.44,331.56,319.05,320.21,326.08,316.24,302.14,286.34,293.98,314.09,318.17,318.75,325.40,335.11,330.71,330.90,325.18,328.79,339.62,336.52,328.24,328.78,333.05,329.60,328.75,333.63,325.71,323.53,318.47,L8
2016-10-06 21:56:25+00:00,336.31,336.46,339.35,341.26,333.88,335.27,317.25,316.01,314.79,265.37,300.02,320.26,326.44,325.69,336.97,325.38,332.25,334.80,330.11,330.32,327.23,325.08,327.02,330.24,322.40,314.59,,,303.35,294.82,L7
2016-11-23 21:56:12+00:00,350.96,342.93,331.47,327.49,329.93,333.17,324.86,300.46,299.55,299.95,,322.55,326.90,332.68,340.79,329.93,334.85,329.45,328.59,327.02,329.37,331.11,326.46,331.23,331.87,323.75,324.67,321.12,322.39,323.33,L7
2017-01-10 21:55:52+00:00,353.65,342.68,330.93,325.48,326.44,332.04,324.23,304.58,291.74,293.17,312.75,323.84,326.61,333.66,345.48,332.11,334.98,332.67,327.39,332.71,335.53,330.69,325.58,320.76,325.21,321.18,319.72,308.50,300.17,302.33,L7
2017-01-26 21:55:41+00:00,342.57,337.99,327.37,321.25,318.29,324.79,315.96,299.23,283.16,285.02,297.78,312.29,325.16,329.45,334.51,328.93,329.08,323.70,328.36,331.67,332.35,328.20,322.55,322.75,324.54,322.88,320.59,318.87,314.05,305.98,L7
2017-02-03 21:53:41+00:00,352.86,351.90,347.32,341.47,337.48,336.68,317.61,318.68,298.84,298.85,295.30,326.87,341.05,342.90,345.71,343.90,341.26,333.81,337.60,341.11,336.45,334.40,331.24,330.63,334.40,326.66,327.74,333.47,317.71,317.89,L8
2017-02-11 21:55:35+00:00,330.40,322.43,320.88,318.32,318.27,316.08,305.73,298.81,281.95,257.52,285.74,311.84,316.24,318.46,329.36,317.03,315.73,313.74,312.20,317.40,317.77,308.17,305.74,303.25,302.10,298.53,291.93,293.61,287.22,,L7
2017-04-08 21:53:11+00:00,346.20,343.66,330.75,321.41,324.47,329.34,321.62,302.64,298.64,,292.69,328.33,324.73,335.20,343.19,334.76,335.85,338.05,335.58,332.21,336.48,333.60,327.83,327.00,323.49,321.05,321.14,315.10,309.95,,L8
2017-05-02 21:56:07+00:00,347.91,347.85,343.66,337.75,328.63,324.87,317.37,309.30,288.33,288.46,303.40,320.30,327.60,341.58,350.70,342.67,335.22,331.87,334.11,333.19,331.87,328.39,324.66,323.02,330.34,321.52,316.91,320.62,314.39,306.23,L7
2017-05-18 21:56:10+00:00,,,,,,,,,,,,,,,349.67,345.23,343.95,340.46,338.00,337.14,335.15,340.12,326.07,327.41,331.71,329.29,331.50,329.36,321.61,316.62,L7
2017-06-03 21:56:14+00:00,,,,,,,,,,,,,,,,335.58,329.14,328.98,327.19,326.55,324.53,321.07,320.02,322.80,322.26,320.04,318.80,315.68,306.41,299.96,L7
2017-06-11 21:53:21+00:00,340.68,336.15,331.18,331.88,327.39,324.03,308.49,298.48,285.21,273.80,311.76,315.65,323.11,337.25,342.01,335.74,331.36,330.84,333.19,333.16,332.96,329.76,325.05,325.70,322.05,319.83,317.58,323.65,317.76,299.28,L8
2017-06-19 21:56:18+00:00,353.19,356.05,342.01,339.61,,,,,,,,,,,,,,,,332.36,333.98,334.02,322.79,317.50,324.39,325.50,323.33,325.25,322.42,311.24,L7
2017-07-29 21:53:37+00:00,341.55,337.26,335.24,326.36,322.78,319.92,307.85,298.35,282.06,274.33,294.47,308.36,319.47,328.95,340.45,337.81,335.40,335.58,337.14,339.03,331.54,329.23,330.59,329.47,326.10,317.83,314.35,323.50,314.31,291.32,L8
2017-08-14 21:53:43+00:00,347.78,346.52,341.38,329.08,323.00,326.01,309.88,306.88,,,317.01,327.09,322.39,340.10,365.28,342.51,338.95,335.26,334.11,341.86,339.54,333.41,329.28,325.91,328.33,323.65,325.65,325.78,313.94,305.68,L8
2017-08-22 21:56:17+00:00,351.40,341.98,336.23,326.49,318.13,322.03,308.38,295.47,280.04,266.56,293.21,308.15,318.41,327.22,336.54,331.40,327.11,325.83,329.97,328.74,327.90,319.21,318.51,317.92,317.02,312.67,308.03,312.44,306.14,294.54,L7
2017-09-07 21:56:16+00:00,349.12,349.92,340.86,335.45,331.56,317.06,308.74,293.59,285.64,243.87,,322.25,322.69,336.01,344.24,339.45,336.31,334.61,331.14,334.97,332.46,,,320.93,332.76,325.37,321.06,322.90,314.07,,L7
2017-09-23 21:56:15+00:00,344.69,335.11,331.85,328.11,326.16,319.51,302.40,292.48,,249.51,293.15,305.24,315.97,320.16,330.52,322.81,318.06,318.14,316.38,327.49,325.09,317.54,316.21,313.84,311.21,306.46,296.68,305.25,301.62,291.22,L7
2017-10-01 21:53:54+00:00,361.22,358.62,342.24,338.47,331.36,336.67,322.01,294.20,292.78,297.86,307.62,310.60,326.05,333.32,346.12,339.86,338.49,341.73,338.02,338.53,338.49,334.56,333.76,333.26,334.14,330.71,324.08,317.91,315.39,306.33,L8
2017-12-04 21:53:49+00:00,342.44,333.78,330.08,328.35,324.44,319.27,305.69,294.54,279.68,261.08,293.15,310.31,320.38,326.16,335.73,331.28,326.15,327.81,328.75,326.95,325.12,324.63,319.00,317.33,317.47,311.10,305.65,308.09,299.01,288.10,L8
2017-12-12 21:56:03+00:00,343.86,334.88,323.07,319.22,317.91,321.42,304.68,298.24,268.77,269.00,300.11,311.95,321.03,324.87,331.61,330.64,328.81,323.77,325.12,323.86,325.93,316.61,314.48,310.67,315.18,310.16,310.01,307.98,297.98,284.76,L7
2018-01-29 21:55:24+00:00,,,,336.58,335.31,335.53,328.12,319.02,307.32,301.54,306.93,316.14,329.40,331.41,343.18,336.77,332.98,334.71,330.03,329.67,335.39,323.48,322.82,321.06,322.20,322.06,317.32,310.20,303.13,296.90,L7
2018-04-03 21:54:35+00:00,350.96,338.31,343.31,335.40,337.37,332.06,318.57,313.11,285.07,286.00,307.03,324.49,331.68,343.22,346.32,342.71,339.28,338.33,342.47,336.76,334.51,336.13,332.23,332.04,329.30,322.83,314.56,318.65,314.39,308.28,L7
2018-04-11 21:53:01+00:00,338.35,324.24,321.05,312.85,303.59,322.78,309.18,290.69,269.31,271.45,287.88,299.34,320.25,327.62,338.50,330.36,331.80,324.55,325.94,325.70,326.98,315.06,312.42,317.54,317.02,314.70,313.35,305.38,301.18,292.43,L8
2018-05-21 21:53:47+00:00,304.27,,,287.77,321.18,,,,234.46,264.20,274.66,297.78,306.57,334.29,338.83,343.31,347.53,345.18,345.53,359.63,332.92,333.03,333.07,,,,328.80,329.16,322.36,309.66,L7
2018-05-29 21:52:29+00:00,318.64,317.93,314.80,303.73,302.39,304.33,289.58,280.54,232.00,257.46,287.65,297.59,313.50,324.64,331.04,327.96,315.50,316.37,320.84,319.34,319.17,315.26,303.44,306.46,310.30,301.42,294.78,291.91,284.82,266.97,L8
