dates,satname,nzd0222-0000,nzd0222-0001,nzd0222-0002,nzd0222-0003,nzd0222-0004,nzd0222-0005,nzd0222-0006,nzd0222-0007,nzd0222-0008,nzd0222-0009,nzd0222-0010,nzd0222-0011,nzd0222-0012,nzd0222-0013,nzd0222-0014,nzd0222-0015,nzd0222-0016,nzd0222-0017,nzd0222-0018,nzd0222-0019,nzd0222-0020,nzd0222-0021,nzd0222-0022,nzd0222-0023,nzd0222-0024,nzd0222-0025,nzd0222-0026,nzd0222-0027,nzd0222-0028,nzd0222-0029,nzd0222-0030,nzd0222-0031,nzd0222-0032,nzd0222-0033,nzd0222-0034,nzd0222-0035,nzd0222-0036,nzd0222-0037,nzd0222-0038,nzd0222-0039,nzd0222-0040,nzd0222-0041,nzd0222-0042
2006-02-28 21:50:40+00:00,L5,391.21,389.04,395.51,392.67,389.25,390.16,397.51,395.04,394.36,399.85,389.62,394.41,393.46,395.86,393.47,387.98,387.72,395.40,393.28,389.61,388.43,384.38,379.31,376.48,379.66,378.36,381.84,379.94,387.97,387.16,386.02,377.45,377.18,373.35,373.07,373.72,373.90,372.34,363.82,370.83,373.73,377.09,377.68
2006-04-25 21:49:52+00:00,L7,393.75,392.73,397.06,388.87,397.79,396.38,397.42,395.25,391.90,391.46,391.21,389.78,395.73,392.31,393.08,398.61,388.98,391.25,389.95,387.93,386.05,389.94,382.57,371.59,370.77,375.04,379.46,382.58,386.56,388.17,388.70,374.35,377.13,374.15,371.84,372.89,377.74,380.84,375.20,377.06,375.94,382.44,368.21
2006-05-27 21:49:54+00:00,L7,,399.81,393.23,400.36,403.05,398.47,403.48,408.15,408.09,411.87,406.62,405.54,402.97,413.11,409.35,412.55,407.22,403.59,410.77,400.14,402.85,397.58,392.75,376.86,381.50,384.78,390.30,384.83,386.57,386.71,379.43,375.85,380.14,381.43,374.47,391.31,383.42,385.06,388.42,378.77,376.14,378.38,385.16
2006-07-06 21:52:45+00:00,L5,417.29,412.51,416.79,415.49,414.90,417.15,419.43,415.62,421.71,417.62,419.75,424.90,418.64,422.67,420.68,419.32,415.21,420.44,417.81,415.58,407.18,409.14,399.62,398.88,394.23,385.04,389.75,395.43,402.99,398.37,397.05,393.45,396.32,399.00,394.24,392.96,393.27,400.23,392.87,389.94,387.47,385.69,393.89
2006-08-15 21:49:31+00:00,L7,387.73,389.61,388.63,385.83,389.78,383.87,397.37,396.50,392.96,397.66,394.14,393.83,395.12,398.12,396.73,389.77,393.57,391.68,383.61,383.13,380.29,377.01,380.32,380.36,371.34,369.42,369.45,369.52,374.52,377.37,368.11,366.08,376.43,376.97,367.63,368.38,368.89,374.29,361.98,364.80,359.96,373.98,380.37
2006-08-23 21:53:23+00:00,L5,398.60,396.88,397.66,406.84,403.49,402.15,406.01,414.28,409.45,414.86,412.57,406.34,415.24,420.74,426.07,414.24,427.56,413.61,408.75,405.00,403.90,403.14,398.23,398.23,393.28,390.42,385.12,392.16,399.46,401.61,395.96,392.01,389.13,391.67,391.19,381.72,390.94,389.86,388.01,387.78,383.93,401.70,413.40
2006-08-31 21:49:28+00:00,L7,,214.07,228.30,233.45,231.94,211.07,201.01,250.99,264.26,270.83,395.59,397.25,390.62,393.33,393.08,392.74,392.04,392.67,389.44,382.97,385.20,384.95,385.03,376.70,377.45,360.32,374.11,378.82,380.77,380.25,378.30,386.84,377.69,377.59,368.04,369.28,374.63,376.45,361.53,367.68,365.12,389.64,402.45
2006-09-16 21:49:22+00:00,L7,410.02,391.67,389.79,393.69,384.77,396.66,394.71,395.57,397.74,395.01,397.84,400.68,400.49,405.16,392.96,397.37,388.38,391.39,391.23,394.35,384.05,384.81,383.06,383.18,383.77,376.19,379.64,384.20,386.61,386.68,385.81,375.75,381.14,376.24,368.07,372.65,375.61,364.86,375.84,365.15,361.39,368.09,379.32
2006-10-02 21:49:15+00:00,L7,396.42,384.15,388.40,391.07,379.63,382.73,391.00,385.15,382.97,386.01,387.67,393.65,389.45,387.64,385.60,382.18,383.29,381.65,385.27,372.78,371.31,366.38,370.87,370.64,374.51,363.97,361.52,364.99,372.45,368.83,368.12,366.88,375.37,376.37,358.75,364.11,368.09,368.34,361.54,369.16,361.89,375.20,374.16
2006-10-10 21:53:56+00:00,L5,399.41,395.88,395.19,399.57,392.42,401.22,403.39,398.66,402.13,389.63,399.20,401.38,404.22,396.27,396.92,393.93,400.13,398.25,395.59,396.73,393.60,387.72,387.71,389.52,381.77,375.40,375.69,380.72,384.54,388.30,379.59,380.07,382.80,387.44,380.78,374.64,369.78,375.70,378.92,369.83,372.57,369.88,369.04
2006-12-05 21:49:58+00:00,L7,371.04,376.07,375.68,379.12,378.72,384.06,379.47,387.99,383.76,383.34,385.56,377.55,381.43,372.62,376.51,380.83,377.26,377.15,375.70,379.72,382.43,381.79,378.29,374.27,375.05,374.11,374.10,374.28,377.68,379.60,370.51,373.37,374.70,373.37,373.53,374.26,367.68,361.38,355.56,356.93,357.05,359.39,357.15
2006-12-13 21:54:55+00:00,L5,405.65,399.53,403.44,401.79,410.50,407.66,414.89,402.40,392.93,399.23,391.00,391.81,386.86,390.74,394.96,396.88,393.00,395.03,396.76,397.66,394.47,396.29,399.34,388.82,392.17,390.13,395.71,395.29,406.24,407.25,405.14,406.24,410.27,412.51,410.10,409.64,412.86,413.99,413.57,394.47,382.52,395.47,387.31
2006-12-21 21:50:03+00:00,L7,370.81,371.91,366.60,374.37,375.87,375.07,374.02,382.00,378.49,378.75,375.29,374.71,376.12,376.42,376.80,378.12,374.49,372.42,375.94,369.97,372.60,371.65,379.99,371.16,368.35,369.58,367.90,371.35,378.09,376.60,369.92,367.28,368.63,367.06,368.01,367.44,358.86,364.22,360.68,360.27,358.26,349.65,353.70
2007-01-06 21:50:04+00:00,L7,369.74,374.63,377.81,380.55,376.94,210.53,181.93,,171.42,270.24,273.89,,,,244.77,269.44,286.62,280.07,100.97,131.78,174.55,268.93,401.56,399.53,368.70,392.34,376.00,389.81,379.07,386.14,374.73,384.22,378.88,389.86,395.33,303.19,291.71,286.49,248.23,219.45,192.41,173.29,168.00
2007-01-30 21:54:48+00:00,L5,400.96,393.53,392.59,399.78,395.30,402.08,402.45,399.12,400.00,397.98,395.87,397.55,399.28,400.71,409.99,402.10,402.81,399.51,404.65,400.67,405.04,408.84,404.07,392.36,393.98,397.94,389.93,390.09,394.15,399.66,395.46,393.77,394.60,398.67,401.90,408.51,408.07,409.59,411.97,400.28,395.33,393.44,399.93
2007-02-07 21:50:14+00:00,L7,375.28,368.79,379.93,379.00,378.18,380.58,381.69,383.71,387.12,381.39,376.60,375.42,374.94,377.12,379.16,378.78,372.94,375.44,366.98,370.67,369.91,373.90,370.31,367.67,368.12,366.62,366.38,372.10,375.53,375.00,372.72,370.93,370.24,369.35,373.83,376.00,376.20,370.90,372.93,368.63,374.96,374.08,365.64
2007-02-15 21:54:49+00:00,L5,400.27,406.37,404.14,404.71,404.19,404.53,404.02,402.00,404.37,403.40,402.19,400.15,404.37,403.53,405.38,399.60,400.91,398.72,397.74,398.82,398.05,395.75,389.15,391.85,387.66,385.25,381.34,385.98,388.83,392.70,392.51,387.08,386.59,389.26,394.20,395.81,397.92,388.67,399.21,393.87,393.61,393.02,409.80
2007-02-23 21:50:19+00:00,L7,,,242.91,248.86,238.19,206.20,198.67,246.40,259.24,271.19,262.70,265.58,255.85,266.07,270.04,289.81,294.84,405.72,405.15,379.35,377.14,373.72,376.50,367.76,362.61,361.47,368.65,372.74,377.73,381.58,370.47,370.25,366.52,377.20,374.30,372.66,367.84,373.73,378.77,378.18,385.94,174.41,171.42
2007-06-15 21:50:07+00:00,L7,,,223.95,235.49,229.93,212.72,198.12,245.46,258.40,271.03,248.79,,406.11,396.57,404.88,405.59,424.58,401.13,402.55,406.92,401.67,398.49,395.93,396.79,390.29,388.71,392.32,392.36,400.19,395.75,396.78,385.94,390.92,392.82,398.43,391.31,395.81,394.99,393.89,394.96,397.31,393.48,394.01
2007-07-17 21:50:02+00:00,L7,390.44,391.50,394.44,401.02,403.92,400.16,402.51,399.69,394.23,397.99,403.84,403.36,402.50,402.03,401.37,406.97,402.57,396.62,393.13,392.97,389.49,387.89,387.39,388.80,383.19,377.93,376.13,385.58,384.40,389.01,378.76,379.57,380.05,379.73,377.15,374.91,379.39,384.27,381.81,368.05,381.56,378.59,381.29
2007-08-02 21:49:58+00:00,L7,392.64,392.76,394.20,400.38,405.73,402.43,401.54,400.48,396.41,403.22,401.31,402.39,406.16,397.88,403.20,398.13,400.67,,,,,,,,,,,387.29,384.41,388.25,387.57,375.58,379.96,373.97,373.45,374.52,377.47,374.86,367.30,363.04,375.71,372.97,379.21
2007-08-18 21:49:52+00:00,L7,388.75,389.43,216.56,240.06,236.53,202.01,196.18,236.59,254.19,261.77,261.68,,,,,,,,402.07,405.97,394.89,396.61,383.43,374.99,373.89,367.17,379.07,373.85,378.08,388.17,383.35,374.77,368.71,365.23,369.84,369.35,372.68,372.39,370.48,383.25,202.53,167.78,169.51
2007-11-22 21:50:02+00:00,L7,395.30,388.33,386.35,378.73,379.34,384.73,386.67,385.89,384.53,387.87,394.72,394.91,394.42,392.07,384.74,384.62,382.90,385.14,389.45,387.42,385.54,386.07,380.82,374.75,373.84,376.35,372.42,382.71,382.72,388.11,380.46,374.22,375.12,376.66,375.26,384.15,385.59,381.33,374.87,381.34,383.55,383.76,387.67
2008-01-25 21:50:11+00:00,L7,364.10,367.23,365.15,367.68,363.02,367.56,369.21,370.57,370.09,371.99,370.12,365.88,366.76,369.00,372.15,369.26,365.42,364.01,361.94,364.66,366.32,363.26,355.10,355.71,352.41,353.31,355.85,358.84,354.07,361.44,358.22,357.27,359.75,358.64,361.35,349.58,353.27,352.50,359.27,349.99,354.28,358.63,359.62
2008-05-16 21:49:50+00:00,L7,392.34,389.53,391.25,393.29,403.59,407.00,407.10,411.60,410.38,406.30,403.31,400.72,402.89,400.95,395.23,404.91,407.64,398.86,401.79,397.89,397.86,390.97,385.73,381.87,384.42,382.11,381.59,388.05,397.48,402.64,397.44,396.90,388.49,389.88,391.37,392.12,382.06,379.02,386.70,387.09,383.83,382.74,389.46
2008-06-01 21:49:42+00:00,L7,435.11,414.35,430.22,431.61,431.36,426.90,429.27,427.52,423.86,416.37,405.89,402.91,404.06,395.09,400.59,387.45,390.15,387.20,391.60,370.74,375.93,375.51,354.22,,,,,359.23,384.27,,,,,357.90,,,,,353.33,346.38,272.34,343.26,345.67
2008-06-17 21:49:33+00:00,L7,391.76,385.35,389.88,387.43,396.10,392.40,395.52,398.27,401.74,396.73,398.26,393.73,395.51,393.21,393.46,395.62,396.27,389.42,388.44,388.78,388.66,387.61,381.65,373.53,362.85,367.64,363.63,375.34,379.19,386.90,385.43,378.93,383.11,381.21,381.67,377.10,377.47,372.99,379.98,371.91,374.49,384.78,372.90
2008-07-03 21:49:23+00:00,L7,394.35,392.94,402.03,403.98,405.21,402.88,402.04,402.03,414.16,406.67,405.90,,,,244.51,263.72,291.67,86.62,281.96,292.76,294.68,305.57,302.06,307.16,284.22,280.01,288.66,261.18,239.10,234.59,246.32,252.35,263.57,282.67,321.04,329.59,,,263.23,233.33,202.07,180.71,176.25
2008-08-04 21:49:04+00:00,L7,,,219.30,222.06,224.96,201.26,197.52,248.80,256.48,269.16,389.39,395.56,399.58,395.93,398.97,397.20,398.24,394.56,389.55,388.41,388.07,385.90,382.90,379.82,366.86,371.40,371.80,383.26,384.36,389.44,383.44,378.95,384.57,383.64,383.04,374.02,374.26,380.21,379.57,369.58,385.32,379.13,369.90
2008-08-20 21:48:58+00:00,L7,,388.49,386.95,395.15,387.53,401.98,398.44,397.52,398.06,400.87,399.79,402.90,401.64,398.52,409.56,410.94,406.63,402.31,409.98,148.27,177.38,174.29,277.57,243.13,199.31,,,276.75,227.19,227.21,239.46,246.16,264.51,,,,,,,,365.06,373.62,368.36
2008-11-08 21:48:55+00:00,L7,381.96,379.54,368.91,370.92,361.22,365.41,366.22,364.91,365.99,373.47,372.48,368.77,378.98,378.49,380.77,384.02,389.50,375.52,381.01,379.23,372.51,371.19,368.39,364.27,360.77,363.65,361.57,367.87,370.66,373.88,364.38,364.83,365.27,370.86,367.36,367.84,364.38,367.24,358.90,358.50,356.82,351.72,378.64
2008-11-24 21:49:07+00:00,L7,374.70,381.33,379.02,378.87,217.11,203.56,188.98,254.47,257.55,258.78,250.83,256.92,,248.52,261.13,285.41,288.20,284.96,278.36,387.53,385.54,379.04,377.07,370.65,363.70,367.04,369.37,375.26,377.28,379.96,368.50,366.87,364.60,365.14,366.38,368.50,368.77,361.51,361.65,359.60,360.44,170.97,165.52
2008-12-10 21:49:18+00:00,L7,384.43,380.27,382.18,380.42,377.60,380.10,379.00,381.95,380.10,380.93,382.39,385.57,380.37,386.90,385.06,386.21,387.30,387.11,385.81,383.64,386.34,379.76,378.44,371.54,370.86,367.90,368.81,374.12,378.82,380.73,376.17,373.90,374.48,371.25,368.91,371.59,370.09,370.53,363.42,371.76,361.79,368.14,392.08
2009-01-11 21:49:32+00:00,L7,362.14,369.41,367.34,370.23,367.47,365.95,370.53,369.76,371.09,367.81,373.88,372.55,375.75,374.93,376.04,372.10,373.09,374.27,372.10,374.98,369.60,371.03,362.75,364.00,354.51,360.48,356.14,359.89,364.78,366.70,364.78,358.50,358.03,359.19,361.21,356.43,356.58,357.66,360.49,360.24,363.68,365.50,354.45
2009-04-01 21:50:07+00:00,L7,377.78,373.99,379.76,375.81,377.74,376.18,382.32,379.46,376.78,374.11,375.59,379.55,387.16,387.96,383.72,381.09,378.65,380.53,380.61,377.92,375.31,377.40,374.10,367.00,362.30,365.55,362.75,368.15,375.26,379.57,378.09,372.23,372.95,366.53,368.93,369.27,370.61,371.57,377.37,380.27,382.89,379.02,376.82
2009-05-03 21:50:16+00:00,L7,391.81,395.62,397.26,391.83,392.68,386.55,387.94,384.09,391.37,390.07,392.48,394.10,398.08,398.28,394.52,397.82,390.44,393.46,391.13,396.41,389.43,388.20,381.47,381.47,378.46,371.07,374.54,384.41,391.48,385.48,384.11,377.81,379.54,374.91,376.90,379.25,379.06,382.69,385.53,386.63,387.68,388.98,373.41
2009-06-04 21:50:17+00:00,L7,395.07,401.94,400.93,403.16,400.69,400.97,400.23,406.04,401.46,403.88,406.28,405.20,405.74,402.36,410.16,406.54,404.97,406.50,404.05,404.77,403.29,400.91,396.06,399.75,393.03,392.72,392.54,395.55,402.13,404.97,400.29,403.10,400.42,397.90,403.66,402.14,396.45,398.48,405.57,392.11,389.81,408.14,429.11
2009-06-20 21:50:16+00:00,L7,412.82,405.58,401.41,407.34,404.60,406.17,405.66,408.11,410.94,410.11,408.68,402.63,409.48,408.34,410.56,404.67,405.72,402.65,407.68,407.31,404.31,404.27,400.82,395.72,392.38,,,,245.51,221.52,397.82,,387.53,393.44,395.03,394.08,394.10,387.28,387.70,391.36,396.93,402.93,401.95
2009-07-06 21:50:12+00:00,L7,,,226.17,235.53,233.21,218.34,199.38,257.37,419.53,418.08,407.39,406.73,409.75,403.89,414.03,411.40,408.52,405.85,407.90,408.19,406.53,407.38,396.24,399.27,395.86,398.96,397.63,397.64,393.24,400.69,399.22,403.36,393.76,392.85,396.31,387.06,400.56,385.49,389.65,395.96,395.76,397.29,389.80
2009-07-22 21:50:08+00:00,L7,394.93,394.52,396.03,404.30,406.21,407.53,403.05,409.31,410.36,408.99,409.62,405.04,401.79,404.65,400.74,411.07,408.06,401.77,400.65,405.01,401.95,398.49,391.91,388.07,390.29,385.59,388.36,390.90,394.81,394.70,396.32,385.98,386.38,390.61,395.30,390.01,382.49,387.69,391.08,386.96,389.56,391.99,391.70
2009-08-07 21:50:02+00:00,L7,,212.38,227.80,235.91,226.39,412.10,424.16,412.47,391.06,387.46,386.95,381.19,387.49,391.06,390.67,392.48,387.47,390.38,386.95,382.62,382.98,386.10,376.87,372.30,371.04,372.57,368.31,377.48,375.64,377.35,375.39,372.56,372.13,369.13,372.85,375.94,373.44,372.24,374.74,364.52,362.53,375.27,380.94
2009-09-08 21:50:01+00:00,L7,371.48,375.87,377.00,376.39,377.29,375.04,382.89,382.13,378.01,377.84,374.52,374.23,377.36,368.59,380.22,377.78,377.69,377.91,373.52,376.80,372.53,371.57,357.15,358.88,351.01,353.24,361.24,358.70,373.20,370.65,369.18,372.33,371.34,361.34,359.99,327.61,350.00,353.60,356.31,359.01,361.57,367.18,363.39
2009-09-24 21:49:59+00:00,L7,364.74,369.27,358.50,365.03,375.34,370.46,374.90,375.29,370.91,381.78,373.82,369.82,372.85,375.85,374.23,374.96,378.08,372.96,376.30,372.16,370.94,363.70,366.38,358.12,355.96,355.98,363.88,356.56,365.79,366.02,357.84,354.54,354.00,361.49,354.05,326.09,346.60,358.32,358.09,354.52,357.64,363.85,363.53
2009-10-10 21:49:54+00:00,L7,370.24,370.76,369.77,365.28,366.02,371.62,374.31,381.16,380.08,377.29,379.82,380.02,376.15,387.03,379.52,386.65,387.52,390.04,379.05,379.42,378.33,371.43,375.53,370.32,357.43,355.81,360.62,360.03,370.47,362.64,361.41,357.00,362.28,364.99,362.53,352.96,357.04,366.78,358.48,360.51,359.78,363.54,363.67
2009-11-11 21:50:25+00:00,L7,394.83,376.97,373.65,371.82,208.51,196.21,187.08,256.31,257.56,258.72,239.57,,,248.55,245.23,263.89,267.99,279.79,94.61,394.22,399.02,389.89,385.05,379.85,374.33,370.80,374.13,379.46,380.06,384.87,378.59,383.36,381.44,386.66,380.02,377.35,380.37,383.33,255.09,230.94,189.82,170.79,174.03
2009-12-13 21:50:49+00:00,L7,550.83,387.30,385.71,384.98,381.51,379.36,379.75,394.27,394.49,396.40,394.62,395.59,396.14,393.92,402.18,399.25,399.67,399.26,399.04,394.13,396.53,395.81,392.91,389.17,386.96,385.38,386.28,388.02,393.92,393.60,394.48,389.05,386.87,389.11,388.52,387.60,383.86,389.42,388.84,389.24,396.78,413.39,403.19
2009-12-29 21:51:06+00:00,L7,391.88,384.15,379.87,378.82,378.54,376.26,380.44,387.98,387.42,386.19,391.44,382.28,388.56,390.08,388.68,387.71,393.10,391.83,390.97,390.88,394.36,388.65,384.60,383.31,377.55,373.64,371.85,380.54,381.07,386.89,383.58,382.96,380.99,382.63,377.85,379.14,380.02,385.30,387.10,389.73,393.60,396.60,420.15
2010-03-03 21:51:54+00:00,L7,371.94,366.91,373.81,366.14,374.96,372.53,367.55,373.29,372.66,372.49,373.37,369.67,365.76,372.04,369.99,380.83,377.68,372.98,372.75,374.00,367.01,366.57,369.84,363.93,356.17,347.98,355.82,351.95,360.18,362.45,359.49,355.94,352.84,355.02,358.38,357.28,352.39,366.10,361.12,368.85,367.03,377.83,375.76
2010-04-04 21:52:03+00:00,L7,373.18,378.22,377.82,379.00,373.86,374.76,380.77,382.48,383.06,381.15,379.90,378.81,,,,,,,,,,,,,,,370.72,375.41,377.55,377.59,,,,,,,,,,,,,369.15
2010-04-20 21:52:03+00:00,L7,388.92,386.27,389.98,391.57,395.36,396.18,393.95,396.43,394.19,388.84,401.93,394.79,400.20,395.54,395.02,394.91,393.52,390.64,392.53,399.75,398.11,394.35,385.91,383.43,379.14,380.50,373.20,384.43,384.43,386.23,381.25,375.55,376.18,376.75,382.68,378.90,379.12,380.27,386.76,389.28,388.68,389.40,383.44
2010-06-07 21:51:59+00:00,L7,405.11,394.17,399.98,404.00,403.50,405.68,401.75,402.42,409.61,404.60,407.50,401.42,400.09,400.01,408.87,409.10,407.09,402.25,397.92,406.77,405.94,404.44,396.66,396.87,396.60,395.95,388.74,387.17,396.90,406.19,396.21,394.25,393.17,397.25,402.51,403.48,401.28,398.72,409.61,394.15,396.33,395.66,390.62
2010-07-09 21:52:03+00:00,L7,,393.83,396.35,398.17,404.84,405.27,404.04,407.84,405.77,406.75,401.21,404.95,398.76,407.39,404.44,408.11,405.80,399.21,402.26,398.82,401.66,396.02,394.86,380.57,388.55,381.20,389.85,384.45,395.93,394.31,395.94,392.52,384.19,386.60,390.72,391.77,384.07,394.57,389.36,390.58,377.12,391.61,392.37
2010-08-10 21:52:03+00:00,L7,390.77,386.78,388.83,392.32,387.61,396.98,389.57,392.38,391.21,398.28,386.56,395.64,393.09,392.67,392.37,389.95,395.51,390.69,388.35,385.10,389.58,385.20,381.15,374.45,379.69,369.10,370.68,369.33,377.96,374.27,374.97,376.60,372.19,376.93,370.92,373.99,369.66,374.40,371.45,362.93,363.99,387.42,394.34
2010-10-29 21:52:21+00:00,L7,377.98,372.47,379.89,378.73,371.84,375.42,379.50,382.01,384.74,386.04,376.88,378.40,388.62,386.41,389.76,387.57,388.38,387.95,393.91,386.33,379.82,373.46,379.49,377.17,375.81,368.70,369.97,376.26,385.22,390.17,379.03,379.07,381.82,389.05,380.02,382.43,376.51,374.60,370.00,365.12,360.69,365.20,372.04
2011-01-01 21:53:02+00:00,L7,394.15,392.73,389.11,389.53,390.07,388.81,391.22,390.65,388.69,390.35,383.24,390.80,392.31,393.83,391.70,397.08,391.17,395.26,393.58,136.99,170.03,169.05,272.18,227.03,280.35,270.98,277.33,246.12,219.74,206.78,232.81,237.69,253.53,270.39,156.48,192.42,198.49,387.62,392.77,398.36,391.39,393.35,395.92
2011-01-25 21:49:47+00:00,L5,377.27,384.06,383.04,383.13,382.44,377.58,383.12,383.32,376.76,379.09,377.57,376.05,379.68,376.88,382.66,378.93,372.80,373.22,377.09,376.63,373.87,375.25,373.97,368.87,362.93,364.05,364.17,366.27,374.16,379.47,371.53,370.66,367.45,373.11,374.11,372.83,370.71,375.56,376.04,371.25,375.63,372.02,373.09
2011-02-18 21:53:18+00:00,L7,377.86,375.05,366.07,377.23,379.01,380.05,375.74,385.56,384.89,384.28,,,,,,261.38,289.89,74.43,101.67,143.80,173.30,268.33,285.53,284.67,272.63,261.06,271.52,247.51,221.19,224.73,235.80,239.81,251.19,265.26,299.52,311.06,,293.29,281.05,223.91,192.44,173.45,175.35
2011-03-06 21:53:24+00:00,L7,,,369.18,362.15,369.72,373.20,371.32,377.30,371.51,378.67,374.65,372.00,375.62,374.34,375.34,382.23,380.92,371.91,373.71,370.53,373.43,371.21,373.88,366.02,361.82,356.83,362.27,362.44,373.10,375.07,368.32,371.11,362.85,368.46,369.24,371.93,363.81,363.48,363.36,360.70,363.37,362.38,358.93
2011-04-07 21:53:28+00:00,L7,372.96,387.53,389.06,387.00,382.97,387.33,386.84,396.53,392.36,388.16,394.21,386.44,391.30,393.02,395.14,402.79,399.04,398.34,392.71,386.67,398.53,391.96,384.23,377.79,385.90,381.11,380.07,389.77,389.17,391.26,388.89,382.72,384.21,383.51,384.21,389.47,382.93,388.04,385.32,379.49,372.29,385.22,386.87
2011-06-26 21:53:22+00:00,L7,,,231.76,228.42,229.79,411.84,409.81,417.93,412.82,415.00,412.96,412.90,407.10,420.55,415.14,415.57,413.92,413.13,416.85,413.98,412.68,401.80,413.51,405.23,404.41,405.05,401.35,399.18,407.18,407.79,399.96,402.82,398.82,400.43,399.36,403.24,409.92,403.69,397.77,394.13,403.40,401.72,409.37
2011-07-12 21:53:22+00:00,L7,396.81,390.72,391.51,408.66,412.16,409.41,406.02,411.14,417.17,412.44,246.55,256.56,,,,268.99,297.68,290.66,286.63,301.75,181.01,296.81,294.13,302.44,291.89,275.56,281.45,261.15,233.09,218.16,235.51,247.72,261.76,289.10,311.89,315.53,315.50,309.85,279.95,233.71,207.76,179.46,189.41
2011-07-28 21:53:19+00:00,L7,397.69,393.81,392.56,405.52,407.91,410.22,402.02,405.63,412.96,412.61,409.64,408.59,402.32,412.13,411.55,413.11,410.49,418.00,413.41,411.62,402.12,169.31,125.94,260.18,215.52,,,262.75,226.56,204.39,184.29,240.52,262.29,,186.58,228.75,228.34,395.18,391.11,393.38,392.92,392.76,396.00
2011-10-16 21:53:08+00:00,L7,,,,176.32,388.97,391.05,388.64,396.83,389.90,391.27,383.92,388.58,387.27,390.31,383.11,380.89,376.78,376.96,375.87,383.82,,,,,,,,,,,,,,,469.26,,,,599.14,588.44,642.62,468.43,508.01
2011-10-24 21:47:48+00:00,L5,441.06,400.89,396.33,404.28,412.34,403.22,400.52,407.26,407.54,407.13,399.51,402.81,406.10,403.20,401.83,406.13,395.13,397.77,401.24,402.55,397.02,397.74,,,,,,652.52,,,,,,,397.63,401.64,397.69,397.30,393.10,389.13,383.32,398.07,425.99
2012-03-08 21:53:55+00:00,L7,370.06,372.50,375.13,378.57,377.86,381.09,380.08,380.14,379.54,378.83,376.77,374.96,377.57,375.44,376.75,377.60,377.43,372.65,376.83,373.28,371.28,366.50,362.39,358.74,357.53,357.28,362.18,366.82,371.77,374.29,368.42,370.52,363.96,365.05,366.91,368.84,364.83,370.44,364.20,363.18,362.15,362.81,362.40
2012-04-09 21:53:53+00:00,L7,373.35,373.14,381.57,382.47,381.77,388.48,380.77,382.92,383.80,386.50,385.42,381.76,378.10,385.15,388.04,389.07,391.34,388.51,383.51,376.88,375.21,369.80,365.83,369.13,368.98,372.69,371.44,369.58,377.86,374.84,372.61,372.68,368.52,366.57,366.18,369.82,369.37,370.53,368.21,373.58,367.35,369.57,366.18
2012-04-25 21:54:10+00:00,L7,,,,,,,,,,,,,,,,384.37,379.42,383.01,381.61,379.24,375.42,365.91,364.04,370.31,375.20,371.55,369.44,372.59,377.92,377.90,370.38,369.35,369.03,369.96,368.99,374.49,377.65,384.41,369.95,390.93,203.22,179.97,189.06
2012-05-11 21:54:32+00:00,L7,375.11,384.89,391.93,390.72,401.80,396.31,397.10,397.51,398.93,403.13,402.87,397.56,398.10,401.57,396.01,402.77,395.40,397.09,391.36,390.24,391.82,390.62,390.25,383.00,371.19,380.78,376.61,383.98,384.09,391.14,,,,,,,,,,,,,
2012-06-12 21:54:14+00:00,L7,395.39,390.73,391.98,401.81,400.70,401.64,399.12,398.92,400.93,400.40,401.32,396.51,397.07,395.69,401.85,401.87,404.54,399.39,394.88,392.01,396.22,392.84,388.53,384.02,385.96,187.42,,,243.11,220.17,189.75,,382.63,386.49,380.05,388.39,383.26,380.84,376.80,382.36,381.94,382.38,379.83
2012-06-28 21:54:23+00:00,L7,,,216.58,222.51,228.13,209.75,404.88,400.68,414.54,412.63,431.95,412.01,401.51,410.02,409.66,413.76,410.73,414.95,405.57,411.16,410.58,414.13,407.03,398.73,394.75,390.82,401.48,396.96,411.50,415.72,403.33,405.29,390.22,394.63,398.23,400.94,392.54,392.74,394.12,392.19,391.02,391.97,392.92
2012-11-03 21:55:41+00:00,L7,371.74,366.59,366.18,376.58,374.99,187.66,177.17,225.83,226.82,219.46,234.39,,,,,267.25,286.03,279.30,281.90,137.16,272.57,284.03,285.76,289.03,394.95,389.51,379.19,389.83,382.81,403.35,388.25,395.56,382.51,376.21,373.26,377.47,373.99,286.77,252.67,223.76,192.43,175.71,177.12
2012-11-19 21:55:50+00:00,L7,373.00,,180.15,231.49,220.10,184.44,181.80,233.41,246.32,246.10,,,,,243.71,269.34,,,404.82,405.66,395.21,391.98,384.59,377.61,386.55,380.82,380.64,388.74,392.29,390.27,392.91,383.99,381.54,379.32,370.47,375.07,383.61,381.44,370.55,378.72,186.90,171.33,173.47
2013-01-06 21:56:01+00:00,L7,365.24,367.51,377.48,373.36,366.41,368.11,369.70,374.55,368.62,364.48,361.75,366.11,368.43,378.70,376.28,377.39,375.72,370.17,379.80,377.74,369.67,368.24,373.18,368.75,368.13,361.19,364.69,367.67,373.80,,,,,,,,,,,,,,
2013-02-07 21:56:04+00:00,L7,388.78,388.98,388.48,386.32,382.95,383.07,385.19,385.83,384.01,381.96,379.76,384.47,387.37,387.23,387.72,385.59,383.70,389.54,385.26,383.51,387.13,391.93,386.01,376.19,,,,,,,,,382.29,384.14,383.35,382.19,379.41,378.92,385.50,391.05,388.32,391.44,389.41
