,dates,per0129-0000,per0129-0001,per0129-0002,per0129-0003,per0129-0004,per0129-0005,per0129-0006,per0129-0007,per0129-0008,per0129-0009,per0129-0010,per0129-0011,per0129-0012,per0129-0013,per0129-0014,per0129-0015,per0129-0016,per0129-0017,per0129-0018
38,1998-04-11 14:54:04+00:00,142.44250970711116,144.2560464100581,144.42336770450834,141.7632293724353,118.30270087167366,137.18681687451655,134.49805219261708,144.83212316651145,137.46099622154662,132.93586176118515,138.5898882927793,145.4519102602705,160.7167589167985,162.6909958808005,157.2779235780244,154.28804384267727,158.59479732825386,157.6757505359511,161.9153043382686
39,1998-04-27 14:54:16+00:00,,,,,,,,,,,,,,,,,,,
40,1999-01-08 14:56:10+00:00,148.1960763075485,146.35391604007904,146.00391530695595,151.88619029477454,147.26779184092848,155.03125641257554,155.35057077759924,159.14142245503996,150.20754463931758,157.92202891225915,161.16523730236094,166.84975254300417,175.8991153947329,176.471373782086,171.63170778284885,177.9771634978723,180.47511039600462,181.27041142929352,189.17097634208147
41,1999-01-24 14:56:10+00:00,144.43354617734178,143.81450775456992,142.34942125893906,156.5742167665939,147.1947725552062,151.8824276204571,154.84487690986242,161.46732098546067,147.36961436905082,153.25920234418209,150.73073048507632,160.67698271090683,172.52210661066368,173.00974050989478,162.98280990748708,168.71498471228162,176.98207528190648,171.01554830439025,174.58175671445287
42,1999-04-14 14:55:51+00:00,135.797449236317,135.77372882128955,133.14564443889086,135.15368573569324,111.97310055405879,127.17651452058315,124.07263780123124,138.54079458274367,116.82472110533948,115.65328514482945,119.5738265567898,142.43253299786386,149.41760273216806,157.77742433343232,149.63018317400662,142.91777780739804,147.4787032095317,150.3509231470801,163.30226051266425
43,1999-08-13 14:48:34+00:00,,,,,,,,,,,,,,,,,,,
44,2000-01-04 14:46:01+00:00,149.19741207136857,142.14170902801604,140.9414952692662,145.9660178101529,142.51239770842733,152.54478486050294,157.97675745806166,163.08820315416793,152.16343577682915,150.35124904879555,157.86509831802508,,,187.3497434382254,180.48175872929835,177.38040915797666,178.54074357607135,200.01813659226136,205.4886092150842
45,2000-03-31 14:51:32+00:00,149.0946964440605,142.64939201511902,138.90494104248273,141.0103708351449,130.84561110670137,136.3693331258646,137.30112854512168,155.20812773607233,137.20529740749302,132.62468545918557,135.97602679867225,145.83685857685592,159.54105343452042,160.0973550064318,153.67545904074544,150.47019980661975,157.96633117250354,164.20624764807314,170.88467282632814
46,2000-04-08 15:09:31+00:00,160.4810354746287,150.76460938259405,148.25797957097572,156.7743484674482,141.5700197265332,150.85795817097832,153.2001947948586,161.33928710300182,157.81371303749566,152.2982882083102,156.42061826727692,167.25254945852706,175.76244268672096,175.85056951775414,170.06787862776966,168.04780180145013,173.78649358470844,174.99893489572693,183.49997433797725
47,2000-05-02 14:52:36+00:00,,,,,,,,,,,,,,,,,,,
48,2000-05-11 14:46:40+00:00,,,,,,,,,,,,,,,,,,,
49,2000-05-26 15:09:05+00:00,,,,,,,,,,,,,,156.43610051426248,152.91985240021975,149.8939683907296,146.33254868902796,152.6061556258817,156.88445110962266
50,2000-05-27 14:46:50+00:00,,,,,,,,,,,,,,,,,,,
51,2000-06-28 14:47:37+00:00,,,,,,,,,,,,,,,,,,,
52,2000-07-14 14:47:57+00:00,,,,,,,,,,,,,,,,,,,
53,2000-08-31 14:48:56+00:00,,,,,,,,,,,,,,,,,,,
54,2000-12-28 14:56:49+00:00,,,,,,127.0334000187004,141.1172640318749,144.9187674001894,,146.8874304932672,152.20706662364253,161.21685889612837,172.98228736708887,170.69044793616814,160.6979835157369,165.4618509245105,169.20180579843455,173.84328915974592,179.2706550978966
55,2001-02-22 15:07:30+00:00,168.77414393602655,154.9098676977321,149.89298208454008,164.46290429606023,157.77367134031223,163.83134157410169,174.12632932450197,176.03472557079587,160.7591272192219,160.96072126428595,167.19994847188713,174.47141185482252,185.19971825537388,181.057176652709,171.11538447245943,167.22839981649534,177.86468565181795,186.68465042207595,192.83850134151848
56,2001-04-03 14:57:08+00:00,152.38926777854553,148.32926188149003,139.83836638619147,141.7544077464561,125.39539777854506,136.51879469285717,136.18977384002454,159.0466492900351,141.2801684902045,140.21806097738747,140.7043782131179,157.57469903374965,161.96065789243636,167.01796714822453,155.86315523685343,155.54987163381477,164.79440485795914,164.66030292810265,178.33657914444044
57,2001-04-11 15:07:14+00:00,156.61108161929303,149.80686388472665,142.8714259822288,142.70691782968098,132.1951152733521,148.46285875366382,149.75157753872787,154.40292460526894,140.64779469885664,148.09765947407416,143.58518603859497,160.685882706256,173.77637842378698,177.14381620431976,167.54123242137604,168.2152468589244,172.02582487030574,175.16785572576887,180.79345535337765
58,2001-12-23 15:05:49+00:00,153.39116251551667,151.1847192954833,154.5573091734834,158.8054401915452,149.05097482885674,159.8899290277149,166.05715935102137,166.5897303313201,155.1433120892332,159.19685033260873,165.0637697520001,170.60489147372672,181.18958498539962,180.28578842445378,168.96593090415402,178.80525209013248,177.24671298016528,180.40220289263377,189.40846389559627
59,2002-01-08 15:05:52+00:00,,,,,,,,,,,176.41198986012589,,,,,,,,
60,2002-02-09 15:06:02+00:00,190.21994046144826,168.77126483201823,182.1149396884545,175.69760840371677,168.27766134807302,166.0070496741738,171.872994250963,174.99060644541902,163.19484832603126,159.2918266360855,168.56787155697225,176.89592840021487,183.32981264383312,179.7760213446537,174.53267089763276,176.20398637478553,179.9173395698353,186.06510185792024,194.7038605805176
61,2002-03-29 15:05:56+00:00,166.24945877014358,156.70117482641697,151.3165631548716,153.86237386477217,137.80354471816617,138.74384166531559,155.57481254999098,164.500892970896,147.45744710975507,140.79966447831168,137.99059203942562,154.5160107321182,159.58440441346025,168.33600497035076,157.49951016618368,161.53006284390506,169.40491387844688,169.2183161448128,175.6575991494059
62,2002-06-01 15:05:45+00:00,,,,,,,,,,,,,,,,,,,
63,2002-12-26 15:05:28+00:00,161.54490389589796,153.32639266641064,156.52057101748719,161.9780177848388,160.2672659102184,165.9889969736214,168.05953526974935,175.1737770293804,165.96073333972828,164.95200787421413,175.55835976246468,177.46919013443426,186.84987590419763,185.74505406346165,179.7787884961445,183.02417129281778,186.21940006593644,192.13633600370582,193.30867902525614
64,2003-01-27 15:05:37+00:00,,,,,,,,,,,,,,,132.98212221890955,,,,
65,2003-02-12 15:05:48+00:00,,,,,,,,,,,,,,,,,,,
66,2003-02-28 15:05:49+00:00,163.4034025412242,153.96414996450025,150.17269699124856,154.58418124843232,143.50397811966087,154.29537789200796,169.74555205136053,171.34101419188144,165.38548122605644,161.61430935732167,165.49004378493552,164.27670065478787,174.90567952433992,173.89950890024645,167.7281496445833,172.98532583575573,182.71812312243304,184.30139933514022,188.2629069196427
67,2003-04-01 15:05:51+00:00,162.16325830327582,154.4098469285893,143.7513878728444,155.91684597651147,144.1014427007904,152.10508180490214,164.05820149672564,175.14960328288998,161.08671816435864,150.34177633530715,151.90978756354733,160.48183805264097,173.92175427610985,173.0899940710847,165.6757405501009,166.8606964262748,174.91021970451538,180.95245829334362,182.0752158916427
68,2003-10-26 15:05:30+00:00,143.46067122258924,,,,,,,169.69766452398233,156.52266778637252,155.66407808745382,155.84320329054563,159.1853486290473,171.31809856817216,175.1484175600135,165.84132146834136,167.38443912296728,170.54359436067327,171.2492159491566,
69,2003-11-19 14:55:30+00:00,,,,,,,,,,,,,,,,,,,
70,2003-11-28 14:49:26+00:00,,,,,,,,,,,,,,,,,,,
71,2004-02-23 14:56:06+00:00,155.75388626260522,152.19110233543566,152.10602860416645,152.74304694034646,143.36178423166353,149.37367986279958,156.8077909098472,170.7303359604428,150.8379949706624,152.3890720514162,156.06778192412122,157.7751077898245,169.63157248206298,169.77745721235792,159.43600592561702,165.64037112594258,181.10250481460398,191.37053449654385,190.78161590442147
72,2004-03-10 14:56:11+00:00,158.7058695475992,152.98926226645267,150.13995184024566,151.71458461550688,137.90746876284024,144.74677546660635,141.14813053897723,151.39273835983875,145.49259874394866,146.66945470803006,147.8437119476759,150.93506478642757,158.60765048118301,164.63480154654096,155.24075425007297,169.77679233315436,179.98852766950168,177.90385345117664,183.51865913985347
73,2004-03-26 14:56:13+00:00,152.192769161081,143.8281656731397,131.00078223984272,136.39463249736164,134.01411705558166,147.92560279400925,146.03463972265348,165.1810672281818,150.88891874115401,149.8280409391649,147.98774054931738,160.13490339192282,171.66008884845164,172.356804022006,160.91452082586898,157.89805415687897,165.90731805676552,175.23104389745265,169.05765254835734
74,2004-11-05 15:02:03+00:00,,,,,,,,,,,,,,,,,,,
75,2004-12-07 15:02:40+00:00,163.814705233464,157.0202032878569,152.01589381002728,148.42970102829105,148.5902946600979,150.71139783929618,160.30083252530625,163.8841344076276,163.5312272739974,169.43467006492915,171.73207889963174,177.5588516593381,185.97590332647832,184.1501770849194,180.76018665800387,182.38996686468747,186.9685980325682,185.32088918872518,191.39734042271687
76,2005-03-05 15:06:49+00:00,153.12957410800757,145.78587159272996,147.12131062937843,154.36642686678496,148.28535247064667,157.29242484617575,156.27785658516964,159.63199694117233,,,,,,173.14765796857233,165.44232137700152,168.5865419807901,176.191436510992,181.27317418040616,184.25898395535307
77,2005-03-29 15:04:11+00:00,149.5123453207081,146.47404510873844,141.3183770350316,148.7157583605734,142.46138503445832,149.3165979820339,148.34127784293872,171.78060005461566,163.2435341727726,157.32030092631476,158.35131065571375,164.3324718706964,178.11933525302044,175.62854007590354,165.4189720318341,171.0938107764693,178.50341093621654,178.84496916603382,180.97622975073358
78,2005-04-14 15:04:14+00:00,155.3504013123221,151.96046115240748,135.9748681763268,142.79956787455865,130.54348967495233,145.76994784673758,138.55157656867985,159.03653514721609,155.13047437296348,151.35975210338214,154.90067715046683,161.90303212675053,173.58617145797103,181.38334881024073,167.64212709378967,168.55589956179975,174.18653421388223,179.72387214467847,183.75247857618234
79,2005-08-13 14:58:58+00:00,,,,,,,,,,,,,,,,,,,
80,2005-09-30 14:59:02+00:00,,,,,,,,,,,,,,,,,,,
81,2005-10-16 14:58:59+00:00,,,,,,,,,,,,,,,,,,,
82,2005-11-24 15:05:44+00:00,,,,,,,,,,,,,,,,,,,
83,2006-01-27 15:07:14+00:00,142.7286186092336,137.96944463879765,138.8318231646642,140.21597948467186,134.84395076339425,140.09394991110227,155.0535417104318,163.99751733791356,148.3361020745233,154.7041066343408,156.4825170121074,158.6487514377918,166.0774535811168,170.7237923625703,161.67207263851435,161.6918398642095,163.4967395276047,170.02770109332403,178.92304957151885
84,2006-04-25 15:07:09+00:00,,150.6990108337637,146.97544731220492,144.55595656040202,118.98649645263319,130.62872282012168,135.60004680784445,163.46013187249582,148.72400407124766,142.0392323297395,135.38367246315255,,,,,,,172.36551882384873,170.92763913176884
85,2006-05-03 15:09:05+00:00,152.2122343951027,143.7736085115707,138.6629637195006,142.58323678062953,128.8642272763028,136.90140918708823,137.34598551940954,155.88727507140666,138.80775802886066,143.72739464642353,141.8750938382257,156.55698473760827,163.3127834974495,173.61861669606992,168.24430000290462,162.48560219171972,155.93184904746366,169.04879965901952,169.7059405334596
86,2006-10-19 15:05:08+00:00,,,,,,,,,,,,,,,,,,,
87,2006-11-04 15:05:17+00:00,,,,,,,,,,,,,,,,,,,
88,2007-01-07 15:05:47+00:00,,,,,,,,,,157.9883228680859,,149.41201918263596,,,,,160.32655192306413,191.97533070988385,148.28771931457635
89,2007-01-30 15:12:05+00:00,152.9714884895735,154.8275670681924,149.6385648541896,144.85111138111063,135.19182485564994,142.77684407430058,144.10296677647239,150.22896131237144,150.78289922286586,154.76044627111327,155.51154146222555,161.90065670863225,174.6282844514365,178.17345325283154,171.14542239809205,172.989575662356,175.74932691536213,177.98918119847818,186.06118606932213
90,2007-02-15 15:12:06+00:00,154.94307580907008,149.4902566241524,148.95076827807625,148.62290960788525,142.12868887891153,148.80017767704894,150.81136999139272,155.11639192045612,155.25473794973925,166.14850500961703,165.80808058841075,166.77019104933976,177.23715548009852,177.9787260070172,168.22010721520795,171.11972631988007,178.72959591296112,181.4841676296369,188.64183067643052
91,2007-02-24 15:05:55+00:00,144.5362399617954,144.2227853897182,143.76194043110524,145.508993788851,144.57957561652302,148.44326470446174,148.95595402138827,155.661461255974,146.82144312240717,155.5151252347808,156.81118003766457,163.4275309930495,170.81242226049932,171.26033379991134,166.68664974309868,168.72473140659048,172.4591853203717,174.4187303516439,182.07069040058516
92,2007-03-03 15:12:06+00:00,147.42076272036397,144.97444756170486,145.6173601777642,142.0000663447706,131.93603109313892,138.59115845911907,148.30506265837676,167.14990511599513,156.36054749991908,163.5453933811679,158.90691274984965,161.46437382692466,173.1846460483349,176.02579407723573,173.6881058695457,171.99184016207312,172.7029780481663,177.8051046765499,181.15034479445052
93,2007-03-19 15:12:03+00:00,148.91615130524227,145.93082994299013,143.66639155504618,145.3043266118124,123.09273816241901,139.76283779626186,150.71230800283044,158.8332323915622,143.61705001187474,159.0762196461478,150.28698373538325,157.54437054713432,171.65039617966582,169.86539156705524,162.33815711685796,164.51106614260374,176.92323594968002,176.48719065510537,178.64681658995232
94,2007-03-28 15:05:50+00:00,135.25322795003237,133.01216505365238,131.14840181213359,131.77631178330972,119.43761032941329,132.14599268221798,135.32845801828455,147.6149482431301,143.43453243205894,146.39596292970023,146.35965264072496,149.58680606130577,159.52698959084398,164.57192080905557,156.71903008325918,155.19839491722612,151.74466005699435,157.90061555078418,161.43757035687497
95,2007-04-13 15:05:45+00:00,,,,,,,,,,,,,,,,,,,
96,2007-04-20 15:11:53+00:00,145.6369205350118,138.28813833465648,135.52226069105728,139.8777735607133,134.30882953229522,149.68542189331373,140.67587923139968,154.93175587474204,150.64495076245495,149.50416576668556,152.24333953387503,160.06536836954837,166.46914046039691,174.93869661807128,167.35419516991067,162.46197586943865,164.4198500492819,171.97546428083706,173.89470022567693
97,2007-04-29 15:05:38+00:00,,,,,,,,,,,,,,,,,,,
98,2007-11-15 15:01:04+00:00,,,,,,,,,,,,,,,,,,,
99,2007-12-01 15:01:11+00:00,,,,,,,,,,,,,,,186.58146813867327,,,,
100,2007-12-17 15:01:16+00:00,,,177.62489805458742,130.4791363291006,134.3082601336867,,,,,,,,,,,,,,
101,2008-02-10 15:07:25+00:00,167.22076802239457,156.41369877289856,150.79215500565698,161.38690097241758,154.18277291239366,165.62798798540214,168.54647586565724,170.9247681658585,154.60499783011596,,,,,,,184.18925724413182,192.3788787684798,194.2856214822453,197.15435625709281
102,2008-03-05 15:07:21+00:00,152.03253312754495,145.2561326532586,143.88373885504498,145.58360608908768,133.5997079131304,143.88162933129,152.15548246756302,162.09836240613822,148.5399821896513,149.13029898285825,156.3010921871754,161.43646144427592,174.23502088032927,175.6814014155824,163.56991960275025,168.8155954777145,174.33834473441328,181.9210674483994,181.09480077305855
103,2008-03-21 15:07:01+00:00,148.04204329483267,144.3057356585136,138.92596841442838,151.84289874207718,131.90791120292826,143.48899409357176,142.23257924794478,156.2071913760729,146.43599523902859,150.86480301140134,153.62541770136997,161.6710493836767,166.24896990570065,169.88485446213366,159.6298599247682,160.71742061973472,165.48133791522187,168.78028809381195,172.31685747402042
104,2008-06-25 15:04:31+00:00,,,,,,,,,,,,,,,,,,,
105,2009-02-04 15:02:44+00:00,,,,,,,,,,,,,,,,,,,
106,2009-04-17 15:07:29+00:00,143.8687564542563,147.254246038658,138.84422026916783,144.93846193497734,128.40363515384257,140.49137568511657,131.68845327808768,145.98593884726526,132.94813993472283,146.0744786758638,,,,,,,164.0403813532814,161.6223301334893,168.95809474806197
107,2009-04-26 15:01:20+00:00,,,,,,,,,,,,,,,,,,,
108,2009-05-12 15:01:23+00:00,,,,,,,,,,,,,,,,,,,
109,2009-05-28 15:01:23+00:00,,,,,,,,,,,,,,,,,,,
110,2009-06-13 15:01:22+00:00,,,,,,,,,,,,,,,,,,,
111,2009-11-19 15:07:30+00:00,141.04351643522233,141.14372899909097,132.59236907064755,141.49317066677506,132.25770041629443,144.7683026562505,146.33968359066662,160.94039232842962,153.1466508642534,153.7991715779559,158.59736302342162,161.5053154241862,172.39066935376724,175.59754958250085,170.8278881274148,168.44541111293748,174.4885068008365,174.63224830349213,174.1383578296474
112,2010-01-23 15:02:35+00:00,,,,,,,,,,,,,,,,,,,
113,2010-01-30 15:08:51+00:00,144.56186327831702,,,,,,157.53911384920903,168.9044609127204,153.37968144157563,156.36334420589165,158.31553898997836,161.52609921317114,171.25711977460813,173.19689768796994,163.99424692303646,166.78541861289884,158.4547618624524,,
114,2010-02-08 15:02:47+00:00,,,,,,,,,,,,,,,,,,,
115,2010-03-12 15:03:04+00:00,,,,,,,,,,,,,,,,,,,
116,2010-03-28 15:03:08+00:00,,,,169.78332767629777,158.65379926503883,166.53456389494343,171.7739117750936,166.77273482033314,159.86331600519443,160.21647758257174,159.54602729948274,158.06115744120999,,,,,,,
117,2010-04-13 15:03:10+00:00,,,,,,,,,,,,,,,,,,,
118,2010-05-14 15:07:55+00:00,142.87295848887925,126.68084386157236,,,118.655268362168,124.2429580160186,119.84409383520071,129.32401440189912,123.2331937460274,126.30031344439993,133.35317963026486,150.634951459031,156.94643416084045,161.1251250249084,150.77131146044331,146.31740072472064,151.18222174334932,152.6929761107474,149.64567882342268
119,2010-10-30 15:00:45+00:00,,,122.8193576569358,133.1954699157127,130.88968688970573,138.1923484044957,145.43726604977573,155.13356871548342,149.375302207417,145.9038800675628,,,,,,,,,
120,2011-02-02 15:10:31+00:00,,144.58135700737407,143.0186166950342,148.85743956382052,135.26540772194625,143.64305708120264,149.08581228959102,161.87712625658216,160.79131315583228,158.46912757893816,158.4338236389412,163.97955785270054,,,,,,,181.34410391803317
121,2012-01-04 15:11:09+00:00,,,,,,,177.41378648780525,183.41628388369773,175.32392146493586,178.06626963148761,184.14540418823208,196.83014476637246,197.03602758527578,200.74557254960027,195.75170936604349,195.10622185565794,,,
122,2012-02-21 15:11:16+00:00,168.06186382667875,156.71787914257328,157.12621809697882,154.50426926429554,,,,,,164.01874968406466,170.0430033197288,171.12451656841486,179.5072329803841,182.159148220547,179.41995129798758,180.05716479920753,184.0583303760146,189.55383120653318,190.41662162696136
123,2012-03-24 15:11:15+00:00,149.14516466421907,147.21769630525574,140.11492904524445,139.62948326544398,132.59574766376693,125.8126770548432,,,,,,,163.7659395587165,169.39911032797264,160.39781311033377,160.01796660529268,168.01104749591437,171.85213766592187,174.05132131876107
124,2012-04-25 15:11:26+00:00,156.93293505319693,143.7972101292401,,,,,,170.13804078565835,159.80938159654747,157.34832610614018,156.19592960909608,164.13110016672925,173.26335807780845,179.03512010232959,173.62175850248423,173.4938290686868,180.1364408562381,177.54608186639814,
125,2012-05-04 15:05:29+00:00,,,,,,,,,,,,,,,,,,,
126,2012-05-11 15:11:48+00:00,143.33485586204557,143.93572553075543,,,,,,,133.18402594136492,129.9987335356828,144.02700856214966,152.06489913528566,163.7599563698462,172.75907981572675,164.6632819846989,162.4722385460825,160.16483181848315,165.13753890437312,
127,2012-05-20 15:05:37+00:00,,,,,,,,,,,,,,,149.77106146815404,,,,
128,2013-01-06 15:13:17+00:00,156.51563013360723,147.66171042219796,157.2476027594676,163.52759593021702,159.53530128069033,176.85693782789792,166.20099068710405,173.33399043618394,163.16252105736905,,,,,,,188.3898658214776,186.31090855397272,193.62466096301964,197.71988113103922
129,2014-01-09 15:13:33+00:00,165.1826208568018,157.2431001477705,165.09569530494156,169.8065476789289,175.48972175128023,184.34797508030573,173.12730007875433,173.43954793850122,,,,,,,186.5815388747682,187.0197392168105,183.9150586400809,190.21430990072332,191.62161443814412
130,2014-01-18 15:07:35+00:00,,,,,,,,,,,,,,,,,,,
131,2014-02-10 15:13:58+00:00,155.92273836435768,,,,,,,,,171.40297220333332,181.57484804818463,178.3500732415738,188.4680197393958,183.4484946963418,181.26856647611558,182.08550701813178,,,
