dates,satname,nzd0005-0000,nzd0005-0001,nzd0005-0002,nzd0005-0003,nzd0005-0004,nzd0005-0005,nzd0005-0006,nzd0005-0007,nzd0005-0008,nzd0005-0009,nzd0005-0010,nzd0005-0011,nzd0005-0012,nzd0005-0013,nzd0005-0014,nzd0005-0015,nzd0005-0016,nzd0005-0017,nzd0005-0018,nzd0005-0019,nzd0005-0020,nzd0005-0021,nzd0005-0022,nzd0005-0023,nzd0005-0024,nzd0005-0025,nzd0005-0026,nzd0005-0027,nzd0005-0028,nzd0005-0029,nzd0005-0030,nzd0005-0031,nzd0005-0032,nzd0005-0033,nzd0005-0034,nzd0005-0035,nzd0005-0036,nzd0005-0037,nzd0005-0038,nzd0005-0039,nzd0005-0040,nzd0005-0041
2010-08-15 22:09:49+00:00,L7,374.13,358.93,360.56,362.67,366.68,372.07,385.21,375.78,356.24,226.45,,448.36,453.44,434.08,416.33,393.98,385.24,383.40,382.40,388.94,394.82,,,396.96,396.27,393.68,393.13,384.98,371.87,367.06,358.61,360.44,353.96,,,370.68,370.70,383.45,394.02,391.74,,375.73
2010-09-16 22:09:53+00:00,L7,386.88,366.16,360.39,356.29,367.74,,,363.03,329.61,387.16,426.96,449.92,444.58,425.95,413.33,401.86,387.98,378.25,,,401.70,407.48,409.14,409.07,401.17,398.42,403.11,396.08,387.16,378.81,,,363.24,362.41,362.54,371.91,359.40,372.67,373.18,386.14,389.41,380.02
2010-12-05 22:10:32+00:00,L7,,343.55,345.62,349.98,359.33,368.49,392.63,360.04,298.65,357.47,399.99,414.53,,,,377.53,368.35,366.84,376.83,386.70,390.49,389.98,392.68,389.49,392.85,,,378.32,374.11,368.78,364.51,359.63,368.02,363.34,365.08,359.32,,,,367.25,370.25,367.60
2011-01-06 22:10:49+00:00,L7,,,,,,,375.32,358.33,311.04,379.26,403.94,412.40,412.47,411.07,,,378.74,370.43,379.50,381.12,383.49,385.03,387.99,387.39,393.18,,,,369.31,375.41,365.38,363.01,360.78,361.74,362.30,358.69,349.93,,,,371.76,379.21
2011-01-14 22:07:31+00:00,L5,,,,,,,,,,,,445.31,454.72,461.54,453.06,438.74,423.69,420.18,425.67,418.48,415.39,417.37,422.21,428.72,430.90,407.41,394.27,398.23,414.14,411.60,411.64,410.46,413.09,414.19,412.15,427.06,421.26,417.76,416.31,408.85,411.92,415.14
2011-02-07 22:11:00+00:00,L7,374.91,364.83,362.52,359.40,362.32,375.77,387.85,362.44,317.43,394.52,,,,,400.11,379.19,379.92,381.52,391.34,393.76,390.54,391.70,391.98,,,405.24,403.80,398.20,390.24,386.33,380.51,379.50,370.29,376.55,378.65,,,377.46,378.13,377.39,372.84,383.42
2011-02-23 22:11:05+00:00,L7,371.25,355.54,360.30,360.50,364.68,370.54,,,,359.18,392.58,412.23,416.44,403.04,378.47,379.62,371.64,378.80,382.36,,,,398.88,401.86,402.94,404.01,401.20,394.80,383.64,381.39,376.36,,,369.73,368.94,369.12,369.14,383.49,382.39,386.09,374.92,378.76
2011-03-11 22:11:09+00:00,L7,390.89,373.50,369.43,370.17,373.90,384.08,396.18,363.62,313.14,,,429.16,433.51,420.11,407.43,395.63,394.23,400.93,402.79,406.19,408.84,,,,415.84,415.05,416.71,407.92,399.12,397.53,392.51,386.51,381.79,,,,384.98,394.17,402.02,407.07,405.10,405.81
2011-09-11 22:06:09+00:00,L5,351.55,337.87,337.23,334.26,340.08,339.49,348.31,347.74,301.18,246.15,306.14,356.98,369.61,356.84,330.28,329.34,330.40,346.20,351.78,360.15,366.83,367.55,368.24,364.84,364.51,358.53,360.68,357.35,347.33,342.52,334.39,325.36,313.69,315.05,323.75,315.83,297.55,325.10,322.93,334.37,348.47,
2011-09-19 22:10:52+00:00,L7,,,361.66,363.23,368.83,380.87,394.88,372.70,335.78,304.00,381.16,416.44,422.52,415.83,,,378.82,380.28,383.33,390.97,402.44,406.88,403.74,402.48,399.56,,,,375.99,368.49,362.02,361.42,351.53,354.72,356.97,359.47,365.90,,,,390.60,389.34
2011-10-21 22:10:56+00:00,L7,419.32,395.54,388.33,406.01,423.96,,,,418.69,374.34,410.47,481.01,484.37,472.51,454.50,440.46,421.01,412.98,410.33,,,446.10,438.21,433.32,435.34,439.25,436.07,425.03,408.67,394.28,391.84,,,413.41,423.98,432.65,429.51,434.63,453.91,448.91,447.99,453.96
2011-11-22 22:11:15+00:00,L7,413.11,370.99,371.79,378.16,391.80,411.03,428.71,,,525.76,508.19,436.73,439.68,427.75,409.30,404.34,392.92,397.29,397.12,407.79,,,,424.89,425.37,418.09,424.56,411.38,398.46,383.21,372.35,381.92,,,,422.36,429.40,429.02,422.60,422.96,431.19,432.05
2012-01-25 22:11:35+00:00,L7,366.37,371.75,,,359.34,363.03,378.64,356.79,314.68,344.62,382.51,405.85,408.61,396.57,388.16,,,,377.50,383.95,390.02,398.90,400.80,393.19,395.70,391.26,396.37,,,,361.94,356.85,345.66,353.42,359.50,361.13,358.87,367.20,378.50,,,
2012-06-01 22:11:59+00:00,L7,384.36,358.53,361.19,363.99,381.04,,,399.69,370.17,336.70,304.23,,426.51,424.31,415.35,411.26,396.08,393.56,,,415.26,418.11,418.13,410.04,408.50,401.68,403.07,394.38,388.31,382.32,,,356.82,362.93,364.09,371.62,367.23,381.98,398.04,401.95,,
2013-01-11 22:13:44+00:00,L7,365.44,,,,357.05,360.08,379.94,351.01,312.06,280.83,353.72,373.56,396.55,392.12,380.04,,,,390.55,394.12,405.92,402.32,396.18,394.49,387.37,386.93,384.84,,,371.99,363.82,355.71,352.38,350.31,344.67,341.93,344.88,351.40,,,,
2013-04-25 22:19:21+00:00,L8,363.87,353.26,352.18,352.50,356.29,355.38,373.43,352.41,318.98,366.55,386.98,404.23,405.12,407.46,400.21,401.44,402.63,399.29,408.15,416.72,418.36,418.36,408.72,401.71,397.07,387.78,387.45,379.01,365.02,356.99,359.34,349.68,344.68,345.69,346.40,344.09,337.53,356.00,357.28,352.25,357.28,366.40
2013-05-03 22:13:30+00:00,L7,,,,391.33,401.00,412.71,423.08,,415.83,413.86,429.40,,449.56,444.83,,,,452.91,453.67,464.89,447.58,443.20,429.02,429.05,436.53,442.27,,,,389.56,391.58,391.30,414.18,403.58,408.40,412.62,413.37,257.09,,,,
2013-05-11 22:19:31+00:00,L8,360.13,349.77,349.02,355.23,355.94,362.20,369.26,352.03,310.91,363.64,384.03,395.18,399.63,389.87,378.24,376.03,389.40,393.39,398.76,404.19,407.45,394.28,392.48,388.16,384.97,385.88,385.60,376.98,369.84,365.14,357.44,354.80,342.80,339.86,345.79,354.98,342.05,361.02,370.61,376.00,366.59,366.63
2013-06-04 22:13:16+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306.01,352.09,314.47,331.01,358.67,
2013-06-28 22:19:33+00:00,L8,370.20,356.65,358.31,362.62,365.55,,,,,,,,,,,,394.91,404.18,420.41,429.63,423.80,413.99,402.03,392.97,388.60,,,,,,,,,360.97,367.10,376.18,377.39,384.28,392.70,390.45,390.80,386.58
2013-08-23 22:12:58+00:00,L7,,,,,,,,,,,,,,,,366.91,370.64,387.18,393.44,397.80,397.32,389.78,383.94,380.63,,,362.21,355.17,351.39,346.06,346.59,344.90,337.63,339.45,339.85,341.81,,,353.14,353.22,359.46,362.70
2013-08-31 22:19:38+00:00,L8,399.28,377.25,376.40,384.01,394.07,404.95,415.83,419.92,355.78,346.63,389.48,438.11,442.36,443.66,449.00,443.78,444.31,444.91,474.86,483.44,469.94,449.14,436.71,422.32,421.07,413.15,409.03,395.65,387.75,385.44,386.55,392.38,392.78,391.82,392.69,402.21,420.57,423.55,422.75,418.20,423.23,422.41
2013-09-08 22:13:10+00:00,L7,355.90,342.32,340.74,342.30,348.16,352.37,,,,,342.94,376.41,388.93,375.45,365.55,366.94,371.21,384.85,391.08,,,,382.85,378.07,371.67,372.41,369.60,349.92,340.21,330.99,339.40,,,,323.18,,301.92,341.76,341.38,339.93,356.34,365.68
2013-10-02 22:19:28+00:00,L8,378.64,360.77,359.57,363.50,369.84,376.91,389.69,360.79,328.15,343.83,382.89,406.15,416.62,410.91,404.00,404.11,411.97,418.34,426.59,427.74,419.46,407.95,396.06,396.11,396.12,394.75,390.71,382.32,370.08,369.62,362.84,354.50,345.39,343.98,348.47,348.66,335.72,359.29,360.00,354.11,365.85,361.30
2013-10-18 22:19:25+00:00,L8,367.42,350.29,348.17,352.76,355.28,360.59,385.01,351.17,313.88,333.90,362.91,388.06,397.25,387.85,379.48,379.90,390.30,397.85,409.93,412.14,406.72,398.59,387.41,385.88,380.37,378.82,382.72,373.84,367.91,355.68,353.80,346.72,336.08,327.29,340.64,333.61,311.28,332.38,341.47,355.85,366.91,
2013-11-03 22:19:20+00:00,L8,362.17,350.75,350.53,356.49,357.82,365.36,385.13,350.59,299.19,330.52,365.57,388.62,396.27,389.54,382.77,383.74,393.12,405.44,414.57,416.67,411.93,400.63,393.77,386.81,384.55,385.03,383.55,379.84,370.63,366.19,360.04,353.35,344.51,348.96,349.34,353.96,344.91,362.01,369.79,365.18,372.52,373.56
2013-12-05 22:19:13+00:00,L8,,,342.11,344.09,342.51,348.83,370.94,343.53,310.54,321.54,344.41,375.76,391.11,375.29,367.05,364.20,369.38,388.01,389.43,396.90,391.84,387.96,382.11,376.85,367.36,372.41,372.94,368.21,361.08,352.73,344.90,344.21,337.40,330.14,341.73,342.40,330.41,350.52,362.62,357.10,363.44,357.82
2014-01-06 22:18:54+00:00,L8,378.26,364.37,363.02,374.66,369.80,371.27,388.64,362.92,322.36,358.92,380.16,406.69,423.16,415.77,408.42,407.25,411.71,421.33,434.70,433.09,424.50,418.35,407.10,403.12,397.23,394.67,397.32,390.49,383.61,378.21,372.29,368.25,366.48,363.16,363.74,362.15,360.69,369.02,378.39,383.50,375.79,379.37
2014-02-07 22:18:33+00:00,L8,416.06,418.44,417.89,407.58,405.99,410.77,416.80,367.76,429.69,435.98,428.46,455.48,471.01,469.85,470.97,475.11,477.87,478.34,485.30,479.13,462.37,451.26,434.92,428.97,437.58,434.95,433.97,417.88,407.00,408.40,409.40,411.24,412.03,412.90,415.62,416.99,423.44,420.04,424.69,423.63,427.33,435.56
2014-02-23 22:18:20+00:00,L8,420.81,438.51,412.51,394.44,416.81,417.52,431.86,,398.14,413.97,408.90,442.40,453.55,452.59,458.26,486.72,465.37,470.10,482.79,466.97,443.57,433.06,429.62,424.26,420.69,420.96,421.87,410.76,400.76,387.03,381.49,388.31,389.05,394.33,393.81,393.96,397.79,394.82,400.72,404.17,408.99,
2014-04-28 22:17:22+00:00,L8,355.90,344.90,342.71,342.78,340.87,343.62,377.32,340.30,306.98,316.23,343.79,,383.53,379.16,371.84,375.89,374.94,378.54,387.01,384.89,387.11,382.16,377.89,375.07,373.66,372.38,367.37,356.32,353.74,344.05,336.61,334.21,320.55,318.46,327.38,315.25,289.20,319.68,322.62,330.91,349.71,
2014-05-14 22:17:08+00:00,L8,362.44,355.06,350.48,352.60,353.16,360.05,375.12,347.40,311.61,325.15,363.59,388.32,400.75,396.63,391.58,393.07,401.85,405.60,407.58,403.90,396.22,388.94,388.81,385.97,387.03,386.35,383.47,377.11,368.99,355.92,350.59,348.10,337.71,335.93,340.59,327.23,314.57,344.84,340.59,351.65,355.76,362.44
2014-07-01 22:17:22+00:00,L8,353.32,336.63,340.13,336.65,,,,,,,,,,,,,,,395.43,388.15,377.63,373.66,371.53,362.54,368.10,362.85,361.15,361.45,349.98,340.48,329.72,,323.55,313.48,321.25,,282.06,,,209.87,,
2014-07-17 22:17:28+00:00,L8,368.18,357.95,358.88,363.18,364.78,366.95,375.30,356.52,,,,,,,,,,,431.37,417.44,404.37,394.77,391.32,387.10,384.96,,,,,,,,,,,,,,,365.72,376.43,381.42
2014-11-06 22:17:49+00:00,L8,369.69,359.87,357.36,357.79,360.38,362.74,380.60,351.23,313.02,317.70,360.22,388.26,402.97,395.74,392.66,396.24,405.32,415.97,417.41,410.47,401.01,398.32,393.98,390.94,388.80,386.70,386.96,377.66,368.56,370.01,360.96,351.56,345.25,347.55,343.51,350.96,341.74,359.85,371.94,376.72,372.36,378.78
2015-02-26 22:17:23+00:00,L8,453.92,441.02,435.73,441.25,442.24,436.06,423.53,,332.68,379.25,460.82,484.18,489.47,,505.60,470.25,473.24,455.26,470.24,475.11,467.33,444.22,434.92,436.47,435.40,428.21,408.19,400.21,395.18,392.47,392.85,400.69,400.72,398.38,400.05,404.50,412.75,418.01,425.61,420.95,428.64,438.42
2015-07-20 22:17:10+00:00,L8,361.76,349.25,345.44,349.53,348.29,349.42,379.54,344.34,311.63,290.69,344.09,,395.77,390.16,378.78,380.41,389.03,392.83,391.03,389.53,382.94,375.06,365.79,366.75,359.96,358.62,363.55,356.70,353.82,347.12,339.54,333.32,326.47,319.83,330.44,319.17,322.32,329.39,338.00,345.42,356.96,352.28
2015-08-05 22:17:13+00:00,L8,356.23,350.65,347.17,348.98,,,,,,,,,,,,,,388.45,391.69,384.24,380.31,362.97,359.06,360.74,353.62,357.00,360.34,350.91,344.70,337.46,330.91,,327.01,314.51,330.18,311.75,289.58,318.19,321.83,209.69,,
2015-11-25 22:17:44+00:00,L8,365.05,351.18,349.59,352.31,351.50,357.19,368.07,347.46,312.36,280.43,327.81,374.80,394.75,387.69,379.43,387.62,393.01,395.63,398.98,398.24,391.12,379.71,370.62,365.26,358.87,360.99,361.22,354.97,354.36,345.82,337.35,339.79,332.77,322.15,335.91,335.05,330.68,345.41,339.60,352.26,360.98,
2015-12-11 22:17:42+00:00,L8,380.76,372.33,369.04,368.28,363.73,364.12,378.53,351.40,312.20,304.46,342.27,383.78,399.35,399.28,396.02,399.76,402.01,415.03,419.22,414.40,402.84,387.07,374.78,371.97,362.11,364.94,368.80,362.45,355.72,346.25,339.73,340.92,336.89,341.24,347.00,357.99,351.12,364.90,377.77,365.61,368.24,370.17
2015-12-27 22:17:43+00:00,L8,377.61,368.14,363.68,363.74,362.47,359.85,371.81,348.68,312.10,316.90,338.84,379.73,395.65,394.44,395.50,393.77,400.71,400.96,419.34,413.47,393.23,385.28,370.50,365.13,362.90,359.82,363.64,360.06,354.38,346.23,339.40,338.75,336.75,343.75,342.89,352.07,352.40,363.58,375.30,378.61,371.82,369.64
2016-01-12 22:17:40+00:00,L8,370.91,361.11,359.27,357.86,349.63,352.38,369.56,344.07,309.44,271.87,351.28,374.38,394.27,390.56,383.58,388.72,389.65,393.12,392.40,388.59,385.61,381.50,368.39,365.35,361.41,356.30,362.35,356.31,345.49,341.68,333.34,326.78,330.24,321.50,337.46,343.07,344.22,352.37,357.92,357.65,364.52,363.03
2016-04-17 22:17:09+00:00,L8,414.23,410.99,396.31,395.87,402.80,398.64,408.06,359.46,316.06,378.62,453.87,471.38,445.64,460.04,482.95,491.56,476.66,477.98,458.81,450.04,445.61,451.66,437.63,428.72,431.53,429.75,416.96,398.96,386.96,,,,,,,,,,,,,
2016-05-19 22:17:11+00:00,L8,388.72,378.85,376.29,371.44,366.84,365.50,369.89,345.36,313.60,361.40,392.75,,425.45,422.01,423.50,424.18,424.93,426.59,421.98,409.89,401.64,389.81,384.40,384.92,381.69,380.35,382.22,369.67,353.28,341.42,330.11,335.18,334.65,329.65,334.62,345.90,343.98,354.97,366.49,378.45,363.41,366.20
2016-06-04 22:17:16+00:00,L8,381.93,377.67,369.70,364.57,361.82,360.38,384.95,347.53,313.37,325.21,362.64,388.38,406.70,398.38,397.10,403.85,403.82,393.51,393.92,390.32,386.19,378.82,369.04,370.40,365.35,362.11,370.85,364.33,355.04,343.99,337.69,334.43,332.38,332.78,336.02,344.73,344.43,356.43,362.42,352.25,359.13,364.73
2016-09-24 22:17:49+00:00,L8,426.57,419.62,372.81,367.59,368.42,382.15,413.88,407.84,326.81,435.79,447.12,464.08,,464.25,471.50,476.46,471.55,475.92,468.54,411.87,395.82,386.51,382.56,380.25,372.60,378.88,383.27,382.08,390.89,382.32,364.64,,,,,,415.98,423.51,428.39,432.56,433.11,
2016-10-10 22:17:54+00:00,L8,419.38,408.27,398.90,391.67,389.93,391.04,401.67,380.86,329.73,404.08,407.95,431.62,439.41,436.32,452.54,461.82,457.03,460.71,451.43,426.59,411.12,401.77,387.34,382.70,384.87,391.28,400.73,401.24,398.34,393.73,381.27,369.78,365.65,371.27,380.71,387.46,396.41,399.13,408.34,413.09,422.91,427.80
2016-11-27 22:17:56+00:00,L8,,,,,,346.14,378.39,348.01,309.64,301.63,346.50,373.67,396.08,392.54,392.29,393.22,393.74,397.01,404.11,391.50,382.27,360.52,355.04,354.29,360.09,363.49,362.17,364.77,358.62,348.62,346.68,343.62,335.20,322.42,335.59,326.69,320.37,345.11,342.53,356.90,361.86,360.44
2017-03-03 22:17:25+00:00,L8,400.17,392.27,377.91,364.65,363.54,364.26,388.04,358.80,327.06,355.36,388.27,416.36,427.28,425.20,425.07,430.39,429.46,428.90,426.64,422.89,406.96,390.14,385.57,382.70,380.93,381.29,383.80,378.12,374.70,376.62,369.49,369.95,367.85,367.88,369.17,370.64,372.97,380.24,388.33,397.53,402.58,406.22
2017-05-06 22:16:55+00:00,L8,448.20,434.44,404.93,378.85,381.25,394.97,409.88,,328.42,365.39,405.05,438.52,454.78,460.67,485.66,501.90,486.21,461.07,442.86,428.37,420.76,413.39,399.61,388.23,375.40,375.09,338.40,334.94,319.32,315.62,,,208.10,,,,,,,,,
2017-06-07 22:17:15+00:00,L8,392.47,380.60,367.80,360.99,359.94,362.83,380.69,352.03,314.09,359.82,397.58,426.14,442.53,441.56,441.59,442.43,445.75,443.02,434.75,420.52,410.49,399.32,388.41,379.96,377.60,382.37,381.98,376.99,370.15,360.81,348.03,342.92,352.95,345.86,332.24,,368.48,377.04,383.71,369.34,288.80,
2017-08-10 22:17:37+00:00,L8,349.96,337.48,328.90,322.46,325.88,326.15,367.31,337.94,288.25,258.92,330.48,,382.71,379.62,370.48,378.13,382.44,379.18,376.83,368.58,363.46,353.54,343.15,341.07,341.92,342.74,346.10,339.67,321.88,324.20,319.21,310.58,304.54,304.57,299.96,304.88,289.88,316.44,317.27,225.34,,338.64
2017-09-11 22:17:42+00:00,L8,369.61,354.11,346.47,346.27,341.33,350.85,383.81,348.05,312.60,298.87,352.74,396.88,413.25,401.77,403.93,415.64,418.81,418.95,408.08,398.29,392.52,383.46,374.76,374.36,365.82,367.64,375.70,365.28,354.72,343.26,333.15,341.17,335.77,330.74,337.69,324.75,310.81,345.54,363.65,353.04,366.53,365.79
2018-05-25 22:16:28+00:00,L8,366.04,350.64,,,,,,,,,,,,,,,,,,,,361.56,361.71,365.17,362.49,365.30,365.20,355.29,343.93,337.28,328.38,325.79,320.13,317.19,323.52,313.50,283.04,,,202.14,,
2018-06-26 22:16:36+00:00,L8,358.97,348.01,341.87,332.76,337.90,338.05,375.59,,307.23,298.06,352.99,,415.28,413.19,413.01,414.43,409.64,403.07,393.28,383.12,373.62,369.83,370.04,363.17,366.34,366.51,359.55,356.75,347.18,336.69,,,321.36,318.16,332.13,,283.57,,,198.13,,
2018-12-19 22:17:28+00:00,L8,399.62,387.20,375.52,368.03,364.42,369.04,396.57,362.74,314.73,336.45,376.61,422.45,448.14,451.17,454.36,456.79,453.74,449.89,435.89,423.35,413.49,401.14,396.94,398.78,396.72,396.63,396.40,385.17,380.68,376.82,370.90,375.31,379.92,385.03,394.72,395.84,413.09,415.13,423.65,426.52,426.44,435.97
2019-01-20 22:17:24+00:00,L8,375.46,364.58,357.95,348.97,348.42,350.56,379.58,348.91,312.97,319.18,364.29,403.36,428.12,427.71,430.32,437.75,438.77,428.62,420.35,407.02,395.09,388.27,384.19,383.73,385.83,384.13,383.16,373.77,362.01,356.15,359.57,353.17,358.96,358.45,361.81,360.57,359.44,371.50,383.80,394.56,395.81,384.79
2019-02-05 22:17:21+00:00,L8,372.26,358.57,350.61,345.25,347.58,347.12,375.79,344.60,311.59,317.92,362.96,397.55,420.73,426.93,425.25,429.84,427.62,423.41,415.98,400.89,391.80,385.45,380.04,376.06,381.55,383.41,381.13,370.90,359.15,352.85,359.31,351.65,346.51,353.28,355.46,357.70,358.58,368.51,379.00,391.67,388.83,384.94
2019-03-25 22:17:09+00:00,L8,,,,,,351.05,385.45,354.17,312.22,347.00,395.31,434.21,445.71,450.95,456.48,459.20,456.88,444.95,431.10,421.97,410.00,406.99,396.95,393.64,396.44,394.31,394.60,394.07,385.46,377.42,372.92,372.78,368.03,370.20,372.23,368.54,374.35,389.13,392.38,397.96,403.21,398.67
2019-04-26 22:16:59+00:00,L8,404.75,389.78,367.89,359.93,357.82,365.46,387.62,360.87,294.15,384.23,429.80,462.35,480.38,478.55,479.23,490.97,482.22,463.64,449.68,433.56,421.75,415.38,412.07,409.34,409.80,408.93,409.85,404.51,396.98,391.52,386.23,,374.28,379.59,370.36,,281.96,371.99,395.91,378.29,,
2019-05-12 22:17:08+00:00,L8,376.83,367.66,356.05,346.83,342.63,342.20,369.85,341.85,313.60,356.94,408.11,442.09,459.44,456.07,459.27,451.93,447.05,439.67,432.03,419.96,406.71,402.22,397.54,389.86,392.74,392.76,395.79,390.99,383.27,373.60,369.06,363.40,359.74,357.34,361.79,365.96,365.35,378.19,394.58,396.91,400.19,403.78
2019-05-28 22:17:17+00:00,L8,388.12,375.86,363.17,354.34,349.80,351.41,383.22,349.83,306.55,363.71,401.62,443.37,464.60,468.74,474.78,472.56,464.49,446.27,427.80,410.64,406.16,395.67,394.73,388.51,383.89,391.61,392.69,388.06,380.59,373.34,364.88,361.91,360.40,361.06,363.09,364.47,366.02,383.37,399.86,404.85,414.08,414.81
2019-07-15 22:17:32+00:00,L8,353.43,333.64,330.20,324.14,326.76,322.32,372.58,340.43,290.33,294.83,342.56,,395.84,400.90,397.93,397.73,396.53,388.22,381.11,374.51,364.10,357.50,348.01,343.66,352.01,348.02,347.26,346.00,342.22,329.65,320.75,,313.91,313.59,326.37,,289.63,317.40,319.27,209.32,,342.30
2019-10-03 22:17:57+00:00,L8,371.40,357.02,346.12,343.54,338.40,344.16,386.49,353.06,314.01,304.26,343.79,393.08,411.06,403.25,412.27,413.63,404.58,410.77,399.29,385.90,381.36,376.13,368.62,363.30,364.41,378.76,383.60,372.21,361.25,354.28,355.87,352.24,353.59,351.69,353.64,357.91,344.73,360.71,,,,
2019-11-04 22:17:58+00:00,L8,395.01,368.96,366.13,363.81,358.63,362.71,399.95,370.69,380.94,392.17,389.58,440.16,454.94,461.75,472.63,467.18,489.18,481.19,457.98,419.27,400.29,392.67,386.48,387.34,389.66,401.73,415.14,400.90,390.86,390.25,390.97,394.42,398.93,405.35,417.64,419.63,434.86,441.23,437.94,436.89,441.48,448.04
2019-12-06 22:17:54+00:00,L8,,,,,,,,361.44,363.66,378.20,400.62,438.28,451.67,452.16,454.81,457.10,466.02,468.71,464.27,432.15,423.42,413.03,391.09,385.49,385.04,404.35,,,389.11,310.96,331.28,376.24,392.44,394.66,379.71,407.36,417.93,414.46,422.48,419.39,435.28,467.58
2020-01-07 22:17:47+00:00,L8,378.51,361.67,356.77,351.88,348.37,349.54,387.15,354.70,327.90,339.52,387.73,421.65,435.26,432.77,435.85,432.44,437.15,440.23,433.32,421.11,404.54,393.53,387.04,383.07,383.11,385.58,394.03,392.98,382.82,377.58,373.18,373.72,374.19,374.44,381.71,378.03,352.20,382.92,396.00,399.86,403.48,407.00
2020-02-08 22:17:38+00:00,L8,366.73,354.97,347.71,343.63,342.25,343.89,367.82,349.08,314.01,316.23,363.62,397.64,420.18,417.23,411.87,409.83,416.57,418.80,416.55,405.73,393.89,385.35,374.82,376.47,377.46,376.61,381.96,375.30,369.95,369.45,364.45,361.82,363.93,360.63,364.14,361.39,353.37,364.80,378.97,392.27,385.70,382.19
2020-02-24 22:17:35+00:00,L8,363.31,349.86,339.14,334.40,,,,,,,,,,,,,,416.05,416.32,404.70,392.29,386.84,378.65,374.18,375.50,367.59,370.15,371.65,367.10,366.65,364.15,358.06,351.68,345.82,366.09,366.04,363.26,369.99,,,,
2020-03-27 22:17:20+00:00,L8,361.97,348.47,339.73,332.36,329.45,337.32,376.88,337.68,307.00,314.73,363.59,402.07,419.91,417.78,418.60,416.06,,,,,,,,,,,344.13,,,,,,,,,,,,,,,
2020-08-18 22:17:38+00:00,L8,348.10,330.86,326.10,321.29,,,380.27,342.59,287.21,256.64,314.53,377.35,394.58,394.64,388.06,391.36,391.59,387.73,378.97,373.05,360.73,355.66,354.88,350.35,360.41,367.03,370.09,357.01,350.94,339.44,,,336.37,338.32,345.30,344.07,333.50,345.27,348.92,358.46,363.37,370.54
2020-09-03 22:17:46+00:00,L8,356.09,335.97,329.25,328.82,328.34,338.15,370.81,339.05,309.37,300.04,342.57,381.57,396.30,404.59,409.02,414.88,409.64,401.64,390.83,382.28,370.91,372.17,369.27,364.62,369.57,381.33,382.61,379.49,369.52,362.00,361.87,354.44,346.93,352.67,362.67,,,,,,,
2020-09-19 22:17:52+00:00,L8,353.23,330.61,329.42,325.21,330.37,333.43,365.74,340.54,307.70,,342.55,372.82,395.42,394.48,391.64,393.33,388.81,387.26,381.69,372.77,362.42,359.92,356.36,359.24,363.96,367.38,376.63,371.36,359.00,347.14,341.36,343.72,335.24,325.91,335.75,333.23,310.46,325.71,341.07,354.84,364.23,357.02
2021-01-25 22:17:44+00:00,L8,374.90,358.74,353.93,349.24,349.63,354.08,395.93,360.76,301.17,337.44,382.84,419.85,441.14,435.88,437.81,436.53,422.77,418.40,,359.12,,,,,,,,,,,,,,,,,,,,,,
2021-03-14 22:17:26+00:00,L8,361.68,346.66,342.77,337.18,338.97,338.99,381.47,345.54,312.97,326.31,369.49,408.26,428.57,427.88,424.47,420.34,419.90,411.35,398.22,397.34,391.10,387.73,386.83,387.30,387.34,386.57,387.68,380.85,,,,,,,,,,,,,,
2021-03-30 22:17:22+00:00,L8,354.12,336.95,330.33,322.35,324.35,326.64,366.47,341.45,307.06,321.26,345.81,382.00,412.11,409.87,404.40,407.66,396.84,395.24,388.37,383.70,379.68,375.90,367.01,372.60,373.40,370.51,377.72,370.66,361.27,359.79,361.23,355.16,352.62,352.62,347.46,351.78,339.60,356.86,369.07,376.44,369.68,367.11
2021-04-15 22:17:16+00:00,L8,361.04,347.23,341.77,334.64,333.77,339.58,379.61,346.91,313.01,338.04,373.39,407.13,425.85,425.62,424.96,422.64,415.00,407.49,398.11,392.27,387.59,382.73,385.05,383.59,388.02,387.16,388.32,384.40,375.94,369.60,366.42,360.59,360.23,358.09,363.01,358.52,352.09,362.62,377.47,389.61,390.29,378.98
2021-05-01 22:17:07+00:00,L8,371.53,350.66,346.85,343.00,346.03,346.06,388.15,349.28,298.46,326.01,382.77,420.60,438.35,443.98,441.33,439.72,429.31,418.37,412.16,396.77,393.57,392.13,387.93,390.33,394.30,398.08,404.09,400.03,389.48,383.35,378.04,373.27,368.82,368.12,368.57,368.47,375.83,390.80,401.16,406.04,410.10,413.58
2021-05-17 22:17:12+00:00,L8,,,,,,,,341.87,307.16,,,,,,,,,,398.93,387.98,383.12,383.33,378.39,380.95,385.08,383.44,394.35,393.10,382.29,373.79,369.29,358.66,361.69,355.04,361.35,358.11,359.03,364.89,377.21,381.29,391.23,380.94
2021-09-22 22:17:53+00:00,L8,,,,312.02,317.56,319.13,364.21,332.25,287.23,,322.77,359.47,384.09,389.53,381.31,379.96,388.51,379.07,372.31,370.05,357.46,355.52,348.91,346.91,352.15,361.61,361.38,365.00,347.24,324.45,317.76,316.44,323.68,316.73,321.09,312.33,298.57,322.36,328.66,344.45,,
