,dates,nzd0054-0000,nzd0054-0001,nzd0054-0002,nzd0054-0003,nzd0054-0004,nzd0054-0005,nzd0054-0006,nzd0054-0007,nzd0054-0008,nzd0054-0009,nzd0054-0010,nzd0054-0011,nzd0054-0012,nzd0054-0013,nzd0054-0014,nzd0054-0015,nzd0054-0016,nzd0054-0017,nzd0054-0018,nzd0054-0019,nzd0054-0020,nzd0054-0021,nzd0054-0022,nzd0054-0023,nzd0054-0024,nzd0054-0025,nzd0054-0026,nzd0054-0027,nzd0054-0028,nzd0054-0029,nzd0054-0030,nzd0054-0031,nzd0054-0032,nzd0054-0033,nzd0054-0034,nzd0054-0035,nzd0054-0036,nzd0054-0037,nzd0054-0039,nzd0054-0040,nzd0054-0041,nzd0054-0042,nzd0054-0043,nzd0054-0044,nzd0054-0045,nzd0054-0046,nzd0054-0047,nzd0054-0048,nzd0054-0049,nzd0054-0050,nzd0054-0051,nzd0054-0052,nzd0054-0053,nzd0054-0054,nzd0054-0055,nzd0054-0056,nzd0054-0057,nzd0054-0058,nzd0054-0059,nzd0054-0060,nzd0054-0061,nzd0054-0062,nzd0054-0063,nzd0054-0064,nzd0054-0065,nzd0054-0066,nzd0054-0067,nzd0054-0068,nzd0054-0069,nzd0054-0070,nzd0054-0071,nzd0054-0072,nzd0054-0073,nzd0054-0074,nzd0054-0075,nzd0054-0076,nzd0054-0077,nzd0054-0078,nzd0054-0079,nzd0054-0080,nzd0054-0081,nzd0054-0082,nzd0054-0083,nzd0054-0084,nzd0054-0085,nzd0054-0086,nzd0054-0087,nzd0054-0088,nzd0054-0089,nzd0054-0090,nzd0054-0091,nzd0054-0092,nzd0054-0093,nzd0054-0094
49,2005-09-18 22:06:39+00:00,,,,,,,,213.07783182532864,,,,,,,,,,,,220.27448644963852,220.72948737732315,229.57885670324555,,223.2139882515567,,225.48702892522846,214.34515300990407,226.9895614428183,,,,,,236.8199248922792,244.8747240770677,243.1374218879215,,245.59251001956426,,,,,228.1463648186322,237.39049512422383,,,,239.85526160808178,247.72355647734184,,240.60543610796674,,,,,,,222.24562509071598,,,227.29773996595952,,220.55076082537516,,,,,,,,198.78411308090716,,,194.43821430403378,,207.11220352179265,,,,,,209.00019216731354,,,209.77079549608567,,219.60184865350755,217.55208174461515,207.7156976334121,216.73108647772858,207.6376870518422,,,
50,2005-09-26 22:05:42+00:00,235.8396480896655,242.90684707432973,237.34550733138647,228.29084537796146,234.44320162427996,228.8158828892898,233.38020181322918,223.06924711377974,223.27056206164636,227.24765998190273,228.47233689527548,227.07014830249233,231.38829523476446,240.4728332135193,,233.07462715247263,234.20338272867983,,230.5804271530781,,216.6496441790451,219.0109986968854,216.95791465353466,211.0504645269504,,225.2029302915139,,225.52318190905544,227.9818708071239,230.45387597781766,235.72269896278397,,222.41274248296634,,239.1130764235123,235.9352838834494,,248.78935098754087,250.37500414635775,251.68289606426885,255.76977279663402,248.43778076998282,,235.40435221117986,,249.71686212903924,244.52127518209795,,,258.49487733281507,,252.0004554857133,,244.22855129081086,249.16927613900515,236.51515149741874,230.7043612942157,215.72229803907257,216.26388663530582,222.01274628144486,,,,227.3778041167275,215.75172705714104,217.0020636864998,219.5746023954143,,209.67098135100952,,193.47630328851804,189.9438685697683,202.80558660311684,219.19592051147774,208.31285261424324,,,225.61533432146533,224.64161987405757,222.57273497007324,209.47275029370374,,219.624063690462,211.43933918240268,200.99535435290312,213.45088239152997,231.28361726423145,,,,,,,
51,2005-10-28 22:05:36+00:00,243.0110040906514,240.32152983457362,232.3638817123153,,,,220.77157922217677,216.22615607446173,219.88024678653233,215.71435881705963,,,,281.78309364880033,,253.3840090544604,245.97717346034779,230.68088833859883,,,,214.23467967481832,,233.66532859898348,,241.33407829477738,,235.22820692553438,240.84279494011952,,221.46349378579575,,233.83243976065236,,231.56260627156658,247.74847259052208,,252.99436710817298,258.2195381602748,258.9563861469832,239.9193047841968,234.96203125410864,,238.9477757327344,,260.8092974240846,266.6183194933587,,,276.81694614672625,,272.1161819901279,254.179707867588,230.139362148901,235.28729927037784,232.07760231238032,240.8690347661853,232.61991330673584,229.3198301440669,246.89253537541427,,,,258.56725981802066,245.65727763617622,215.91328409590014,213.68854917939643,,210.87457656632452,,211.3764671501769,221.01511121083698,226.45365134312604,227.3929123793473,224.72661972589722,,219.26061715861383,222.23918826453925,204.268621356706,206.312549510927,209.31503234989904,215.25992707677247,208.6730266014209,208.57990303267619,229.28824219073496,233.34372840374832,235.3902939098986,,,,,219.62121489873155,222.30481453680332,219.8326447666908
52,2005-12-23 22:07:15+00:00,222.66478344318534,,,,,,216.2892149473925,,212.24256060674716,216.2219571790109,194.04204592545474,206.8179932965445,,221.16425243736404,,,,,,,,195.73660224208834,,206.69296747509426,,208.50671613448222,,,,,174.45211526084128,,203.16088995042625,,219.37609282880908,216.20075423675033,,213.71506725277396,,,217.18911118764896,213.89239736886788,,220.90992693435396,,,,,,,,,212.31455583089348,,,,,,,,,,206.716485213385,,,203.3194963992757,200.639975024965,,199.33995359881638,,189.2533097716731,197.10197814224296,187.28211031199683,196.2145588645794,196.77438434269607,,,,198.78599142143665,203.3572556640694,199.80545651752402,202.94043184193936,206.26128805741004,204.4412538405433,,206.95960519005922,202.54256643136375,189.32282661294798,176.3973834688269,,,202.42600809302644,202.10203561085285,
53,2006-01-08 22:07:25+00:00,243.7671695847398,242.28348719296395,,,,240.9743365154839,243.28604781414725,,244.596209597731,,,,251.38216147235892,253.5510146052941,,,,,249.88517464874053,,240.35818461196843,236.53775627865355,237.80785046182393,,,,,,,241.8460549891352,,239.4066207277645,240.87601639507903,,253.2887974903808,,,,,,,,,,,269.76008665543634,280.19855673263334,,,257.88530209112156,,,,,252.2643382493822,249.16197127368235,246.93712648145691,,254.70886888527113,249.05493948981984,,250.47114911873774,,241.80971296340005,,,,234.99909314258144,,233.82071643530725,,,,,,,,,,230.32846387288572,223.98584740585642,236.70185323376205,238.92545592985167,229.28428666645436,234.80395161555595,,,,,,,,,239.27051309480527
54,2006-03-13 22:07:41+00:00,,234.0556903714674,231.9431294620234,,226.53180426948066,,232.30363360417564,,,,236.70289407296596,238.2984642264571,237.25246986271677,234.12476795032487,225.94672886639427,,234.3096523731147,,230.50445392741707,223.49753908214154,,,,234.14709961735898,,236.59398267905968,222.12235188561138,233.41400411525424,232.41838557117032,,237.48628938371573,,,,,245.64304765340773,,252.0471658337671,245.81289301726306,249.3028351054502,251.1785922323433,250.9210988908136,,,,,253.47551696474446,246.62431494742057,243.8457471644429,,237.4911449586106,,249.13481416606032,245.65797784558822,241.31950753869177,230.30534531504458,,,,,,,,,,,,,,,,203.89735070457922,229.10759347571064,211.1412687825785,,216.71879798555824,197.45531653058416,202.3612403785443,207.19609557604142,208.8488454153626,,209.6262275684258,,,210.2569910643052,,219.46621061953735,214.5035942747982,212.6671231333236,218.93000492384044,217.86232446344724,215.3170663728841,221.86035143093451,220.73768326217805
55,2006-04-06 22:09:08+00:00,219.7742177907585,219.44730048307235,220.3281041519246,218.9188789901137,215.46093693000088,,214.33765770367495,,216.8667063912823,221.24657606390568,,211.72490502601937,,221.7718982235217,223.94193597193177,221.5093576685821,216.29639200334668,,210.22252356535557,215.95385663315074,217.2758499902215,215.36629710398483,217.9726793924784,216.0894869179303,,216.03683391347542,216.73099596102202,210.25114976521436,209.8386369248623,,209.31380146184966,,215.4197115991454,,223.98958398299163,219.0804681058179,,219.9372530283343,230.33321342768716,232.78422665887285,226.47473646105556,224.6745015351746,194.75726242362663,222.10851313230683,,236.17206860707927,238.2255713870142,238.3651023621018,233.51911461657252,,222.72122050076018,,222.8938420688732,227.9019094514618,223.67275321687825,221.50629545982707,224.47781064824284,,,,,,,,,,,,,,,,,,,,,,,,,,,,176.71322914712377,,,,201.56955888871335,193.1512571187951,192.571249222014,196.8481194424239,178.4850619854743,192.30495465689
56,2006-04-14 22:07:36+00:00,,243.68347190634952,,,,,,,242.43273814271936,244.9294779757895,,245.2181673035722,244.15341055685244,248.09111891468226,237.51518028471418,,249.31112421872538,,,,,232.26371474194664,,241.0283657251673,,246.28082416779122,229.66388255120913,243.29225196118162,238.89583807942702,,,,,238.46814073572403,245.00753340237446,248.1835408469392,,255.3011735264611,247.79590887538194,235.01331350358961,249.26053600928242,254.39753197733347,,,,262.57664559767704,255.23145148779867,,,,,,253.67491410168742,251.27214877425843,,,,,,,249.56541734755348,266.44555670678636,,242.36066160032755,247.26962431126657,233.41408217539322,228.95751740834572,,,240.1304854962366,253.22031858115363,221.50151016452105,235.3610021401343,216.77283877147443,,236.46540113834664,224.93727012068126,,209.77736693623268,212.78727258489218,,,210.62137715141353,215.16384096534014,202.20172785774886,210.96565262439975,,222.28228227001134,223.11450297750346,236.30558077235054,232.83153854558677,,,
57,2006-04-30 22:07:38+00:00,239.26074858374653,242.2966974335789,243.2165842756457,248.28510759928687,,,236.33161715698304,237.03926345162483,238.33952143822881,237.86924126866467,234.78586910877328,241.13252538944658,,239.60494309280548,233.6051829780762,242.8872778888403,,,236.4596425847347,226.91063959825297,234.66025748536393,236.7149393916792,,238.80470346211098,,236.51301041344078,228.88343389424878,232.98255758810296,,,244.00373884731363,,242.6669061675055,240.66774755039643,245.6804989495767,245.7662262612758,,256.60923428861884,250.40450712803027,252.9328927383574,,,,255.66280906285434,260.73838244751397,269.5689139151933,259.25832857022704,248.94887201691085,250.9416122118909,,243.9535615177565,242.021200752036,,,,238.75362369720807,241.8553823666158,234.27900619573958,229.5768768730097,,232.04787164965154,,225.6370095922452,227.655735888023,226.16317833303862,,,224.38867845555507,212.1328871495522,,213.23179592226398,208.5289221931964,,214.45110692010212,,223.87796151790923,221.44027578124616,218.03267592063753,,,226.03418922577615,223.24675884689265,224.88544514050838,228.93588163070572,216.33993865362675,212.86621209381948,222.52127349481137,221.97449033066385,221.23610622295783,224.15602789419216,215.98094618509867,,,222.86169090229856
58,2006-06-17 22:07:34+00:00,,190.4168397004967,,,,196.807579419834,197.2528629947357,191.56193934498563,197.62103642921386,208.16510391366398,,196.11993265794763,,209.70604740865835,213.01452310503743,,,199.46837295759985,188.8620997765066,191.11267800030055,198.67791627364858,187.7924540493937,,187.15230375567876,,,195.6311518921593,,,,,,,,,,,,,,,,,208.25785827970952,216.43506443491984,,,218.86774679487695,207.47647690331107,,204.05501947051195,,,,,,,,197.94340590147928,,185.1683858565839,190.5067125672599,197.74763116267346,,,,,,166.85897859688336,138.7588458989204,155.8410091486259,,,,,173.59469786656487,,,,188.47718665024817,181.75843683597472,200.02049445372285,183.18120630673798,,,,,182.99194866521154,186.61780435979415,,,,,177.0017832263039
59,2006-06-25 22:10:20+00:00,,,,,,,,232.40280738029512,,219.58891836863262,,233.50838613840634,232.37373417526985,226.09460570762593,216.55059444259183,,221.52801927195497,218.37720359672625,214.79328306412665,207.68907509219048,217.46993627344511,220.06019692774373,,209.55569287790343,,210.3993300238139,200.08556396096947,205.7075769339975,205.96706362213087,208.7946232850156,212.97575626415562,,223.43780163196277,226.4028188203032,223.99320069523225,224.71317177133247,,231.22792503456063,,,,,218.5907354633104,231.3793895548712,,243.24127897220933,235.20409589213642,235.047938554899,240.57493560045918,,224.35728301220126,,221.1577132444932,209.74940312560364,215.73994871913334,212.6558128078677,,,,,,206.57336442650862,204.28912197350445,217.35408378163055,209.5011444129396,194.85383934875028,,,,,,225.75335351715347,205.75143116040417,190.94071181021528,,202.76424933548395,193.69348188313796,196.01210376952204,,,,,,,,,209.8519764512183,210.36205283752176,,199.62308555707648,201.189358451411,,196.46040202992052,192.18804709431674
60,2006-07-27 22:10:47+00:00,223.87204859115104,219.92172092353434,217.68523623414922,220.88865974299625,218.4237862740029,221.88881637061036,222.4150316128258,221.87443055009686,,218.8050521319807,,222.57771275901547,222.77505595963262,218.88829086072604,215.0158922762946,,235.06989702277798,,231.54795041085842,221.96375630402864,219.53380607597447,221.03618212292199,,214.96028250605636,,212.75355152323178,203.14829259445537,211.6267415963877,219.67533866916864,225.72909147925964,230.00532427421135,,230.5828846114717,229.64861507704776,224.2306365511668,222.6436202949344,,222.90095580359556,218.66550495032467,227.91290107731135,232.58647086511667,237.06260285673736,233.16257251775556,243.11039692941725,,240.52172295216138,,221.40696004291132,229.9628580087843,,215.61926709839364,221.4082076091005,231.95060222417072,229.1813439664615,227.6710974674186,227.59530900061824,,216.89457270700498,,,216.1214376710108,,205.6704835536567,210.8837616482395,216.71178099677604,208.32841418275476,,212.12027247196414,193.21628821933422,213.93973109110925,205.96553219575088,,207.58373720982144,194.37374029554888,196.38936150844359,196.89955057757857,192.67358570327255,,216.64975756467538,213.67688220441667,228.9160280120374,219.5101552055905,217.5001595932889,219.4331461497622,209.54659855955575,211.2816613215333,213.7336140025628,201.14502786828288,198.6017555886101,205.1018251867051,216.52979980399942,213.1833539825858,216.96527627903427,221.549589405141
61,2006-09-05 22:07:11+00:00,,,207.63082105455487,204.71211116042332,195.70113719136546,194.2368987638157,194.59605956526354,195.72583452750388,202.42653583365887,201.87238094664983,,214.57268599830292,,,204.28234770488703,208.3548548432944,214.12358893992507,,205.5635564125812,203.3924414924858,204.8538054430827,202.83456368483291,,197.81599382543374,,,,208.0535587844392,206.4836975694102,,206.45562124973083,,208.11857908194804,206.69134483834648,210.97442706994917,210.20140413766927,,,218.54862981551406,,217.94837731237072,215.08481918556205,216.71604739089548,225.9669448487028,,223.27001073554223,,214.45630349645427,,,,211.8754528677431,207.4139642377857,206.24503623127993,194.90364468193633,195.95024844596446,,201.10666775989083,199.68382485881295,,203.72960192486255,,,,199.66894135433685,191.21926278154567,182.86676339552167,185.30569371364206,185.63867265335975,193.2414532221918,190.0935911614659,,184.1609347245771,176.84618420255904,,,191.30577219697506,,185.74557862107412,189.48982983164257,189.56522303446454,192.2998891174409,190.37213642746036,,201.71195567265477,201.75648767944472,201.13528008103012,,,189.277799566218,185.82689979276364,186.8534815651184,186.90761520864828,188.7491423501986
62,2006-09-13 22:11:23+00:00,,,,,,,,,232.48491662864728,209.13935190197597,199.35310104278864,,154.46758231671063,175.0151266367005,167.49742871148487,184.48312377787315,222.5791745070048,,219.68188107714664,,227.90588525650136,210.0234107267722,,206.44254665243173,,200.05310215685915,208.79667090773648,216.21082404285573,220.3424215520869,225.18838012046484,,,,,224.48823460902474,223.24816320027188,233.34552979643453,,,245.10117119653125,,,,,,,,,225.47634672269297,,,239.57315947881162,,227.00327524676325,,,221.29959647783966,211.40631763658493,211.6658449356901,,214.99989378505884,202.77003078603423,208.80985547536787,,213.19860210002807,,,,209.50686039719957,,196.08503426280606,202.53502702187524,,,,,218.81675649849478,,,199.52082102759223,,,210.8631064862235,207.61973220246784,207.14242876956823,215.5257645993835,207.3430291209095,,,,,,,
63,2006-10-07 22:06:56+00:00,228.54297962118366,226.78891053548176,228.8935251809066,,223.43666794618014,230.66187997641308,230.32514194574472,229.47121698466995,,,,,226.49096288405178,222.79214984265138,215.63340421276217,,,231.3608733818486,,212.4124036595192,,,,,,,,,,,229.43651623342492,,234.35128769342163,230.36983086232402,,,227.91965468869475,238.7804885292988,232.82420975306343,,241.02527241189205,243.90732266261523,236.65742747045874,244.64166922804873,,,,,,,233.672061322858,,230.18885748937083,,224.74322552513073,225.85555362184036,224.4757366777168,216.6037787558605,,,,220.37396200873582,,210.00427752406912,,203.09839169513123,201.34153418537645,220.93817321687743,,228.15139704105528,202.7104419437507,,,203.97431081299408,209.64953352184085,216.17102664809636,,208.740350282322,208.06450548400773,,222.51077490306614,216.93590565861246,,,,,,219.8741777149227,212.91002978267608,212.4822892406836,208.51341268946967,206.37881339191136,212.6906250828784,212.90099607779658
64,2006-11-24 22:07:37+00:00,235.95149006901931,229.94791967162212,228.74465725142755,,,,226.25468184344993,223.6690957679835,228.21088893791097,223.27593483945714,227.64082567375658,232.19057525356254,,226.6830991432773,221.86467976089367,,,,225.81096688756344,216.76368479803554,221.97710233643036,222.0126764928536,,224.99058738547524,222.53201100520954,221.9899569704134,224.42933696931456,229.8104578559541,,,,,236.28076787870924,235.41776122730772,238.41344249996027,243.2443195223732,,250.4988399771352,243.10045202871146,,,,243.97778814546388,251.05139911437325,253.29668556499865,260.0650962269817,261.34820354034804,258.0866586458427,254.32320992336625,,253.28406827842957,,,,,236.58276392877923,238.90135284736402,238.52538308910454,240.392405501363,,242.7796260929909,,229.38542903556504,228.1990374120399,231.32135785648597,,,,212.4657883534784,225.7525552370363,213.21663894041208,205.41138253396528,218.61240133326328,207.10184691813956,214.20071303195405,222.82324711032635,221.61322475696855,,,,,215.03161322792363,216.67046118051232,,227.1566740669544,219.75850005390546,,225.50105541012294,221.6663317990249,223.38383396998904,220.76556675332955,,,
65,2006-12-02 22:12:34+00:00,,,,255.0112530864566,252.6856041397754,271.4668444125458,265.73139875014914,,255.82632219439316,258.59862821023324,262.50981392291527,,,,259.3499246235507,,,,261.37698619879666,250.0951052336464,249.78299051357263,257.9915579803954,257.32898875163727,249.218407487121,,250.7900816126397,,262.32877399565285,253.85288693333553,,251.07675524926796,,254.37849305695906,,270.3550714229035,271.319125894107,,,270.0811111754361,274.8226317617917,263.3039368368862,,,267.1808472270441,,277.3300368566507,278.8105921865221,,276.507047395155,271.2623537879142,268.6013508796316,272.6637012864889,,273.1065744960068,,253.27155434495674,256.8593852733326,258.6672726448031,260.19988448674695,262.5300633266514,,,,261.3669541183387,,,253.4131180880003,,239.5465221449563,240.82555840656806,,235.91282045974015,234.40044174725273,226.31036395053783,236.29570385764603,247.24739111077554,,249.0416333972526,,245.33206704955236,245.50719804274794,239.10049848678418,238.6954774961091,245.1713845642283,,243.17641629901215,244.12928869891928,236.3832733233299,234.00164090973232,252.02338556660348,257.5548476089076,257.987248488468,247.6806311408736,248.2113748372985
66,2006-12-10 22:07:44+00:00,,,,224.12474591803797,226.49692529474856,229.9143764798822,234.30744347551823,232.84970128321046,230.65672105074367,232.40036388304077,236.6751516639597,,,,232.3768777340677,228.1823224961566,226.0270346079144,,228.9527350254737,239.1001663084053,233.15097983219917,235.65794758101754,229.36850814321443,229.31302657231242,,,,235.2180395260562,240.2768043620836,,231.1637348116901,236.50407234519386,242.01516200914645,241.17599854744637,241.6840797263049,245.18067290947147,,,241.58739612093282,243.3489566316834,239.21056334685713,,,242.2251974001997,251.15454172178164,256.21548453921645,256.10862021457643,,,,241.43160012652223,240.09877972432724,246.4723007778665,244.31319742746476,,235.79439717028188,232.70762360805602,235.38674588182175,241.23412400811986,,,,,234.1034451116257,,226.33688851956626,219.58879344870414,,222.03597219680188,217.23849369865417,221.2922623652769,220.5356921623432,,,,,216.4112607494993,217.6068930585602,,224.61015014594335,219.54998678705837,216.34965753203716,218.38734500550729,224.74958160603578,227.25295355319736,231.27335463328362,232.30821336336575,,,215.12422229659254,220.3269660950553,227.40850167037047,220.83472470350367,216.16608632547906
67,2007-01-03 22:12:49+00:00,301.3675755207831,,,305.8167467202609,,296.372101572164,302.0884443768604,,288.5659933000483,281.52293868370396,288.04560427315533,,,,,,,,301.7876052332347,,300.3832670799864,293.97751646948245,293.1914180391158,288.4851018440471,,285.2981981128634,,302.0145746330573,305.67877166975615,309.63077187445776,306.0228852758497,,307.25816048479976,,300.4156181539586,304.7961108548628,,,309.207515371739,309.4574826265899,,,,318.8531330836291,,332.60091861290687,326.01374776335564,,,,,306.87360695324134,,299.0395712902471,,303.21021137850613,300.9135427086494,292.6841104272068,297.34597427233643,303.70834186945655,,,,289.58604522933774,,,279.8409870012407,296.5062948973079,274.6158553448731,300.93800237790725,,274.80709830313833,296.3442858894542,273.408225874379,277.4524595187748,,260.3058511176894,253.09022478930743,268.95001684512766,279.52969423480937,290.04512633544357,287.7553207757441,280.39007336023803,,266.64335116470863,,291.6888262138526,291.2367713943946,,281.6998032239428,279.96622298081206,,272.08084050002634,268.01886936697036
68,2007-02-28 22:08:05+00:00,247.61584703678463,,,,235.7874839063855,,256.20576440287516,,256.0209703533084,264.07147691364895,,,,,,,,,249.5166411622312,231.96806977044565,226.11209552355882,230.42764560891544,,236.06490041807118,,228.6018949564334,,,241.0635528283727,,244.54125715305673,,,,247.2517214746919,242.54353963416364,,243.5563095476877,,,,,,,,245.85450490115184,255.3703593252974,,257.17772719428996,247.17781942948704,,,254.27062515251365,247.74583986777037,,242.3081422356804,237.7915914170229,230.87610885089506,229.28791915219875,230.25154196844323,235.44412484952568,236.07343906632127,,,,227.79570825412398,224.62734396385534,227.42275548842213,,,219.07358385740588,219.89059297145263,224.1218637059989,217.518019751178,217.048646985859,,,,218.49141336565395,223.6106466823048,228.55490314428843,228.2477255481166,227.83828551891506,236.5964589363239,,223.37014996273504,225.08754276192303,225.02692808783095,,,,219.13776396478832,222.05420806167345,211.24071622727894
69,2007-04-17 22:08:06+00:00,,249.91284248918635,242.28496187866457,,,,,227.5034724341503,,,,244.60044008399538,237.9336951689316,239.70613991238582,233.55734205167929,,,243.59594871144975,241.90126483314162,230.22889925799933,234.05963792466486,235.78267099773268,,239.07468911604354,,243.39677120897767,229.82660293066735,,,,240.63787232636975,,,246.69822811632918,249.76894639268681,257.3147434707748,,262.27008989636977,,,,260.2167591222637,255.47644616675413,,,268.5850105090886,262.00565910609095,261.0730997141757,264.4691781458342,,247.8865044838954,,,243.12349797185732,238.44830906278818,236.87330536880512,243.04693232399964,234.84203794923897,240.99682716479916,248.9261094363654,247.38613495051135,,243.96660416671563,,,228.67851976392322,,241.32183431803924,,,231.30224589337067,224.97515715686058,,229.76462436922031,235.0217472216686,240.35106781242013,,,218.14141849276186,224.0683929817918,234.7272740449071,229.4930069456453,219.51295792601317,,234.93501757913916,223.78722315490072,235.7126515253767,227.01580010216708,,,,212.89568673043567,218.86998066471503,218.54447277876258
70,2007-05-03 22:08:02+00:00,,250.3263426910173,249.40134803988164,250.3432051146528,242.72198490409636,246.68862023323558,,,,,,239.98915349020902,240.97683181767712,248.52152436433548,238.2337119338177,250.1389505614769,254.8928815403734,,,,230.40011422600978,233.6668903870193,,231.32403528003564,232.4589897399516,243.91379585597963,238.97363575559726,243.72361074336462,249.13508798743462,,,,,237.73787507490576,237.90654759925584,237.63330547415845,,261.8516951141386,257.7259381067688,257.58331089535375,259.8093991485321,,,,246.88848085832745,256.25469274808427,250.79314455154963,249.92776789058698,260.2554057035598,,258.32094725089615,,252.96746852286498,,,,244.54079097941045,237.43374295660354,239.8509773355907,238.71037274361993,237.6417502441561,,247.6692723815734,244.51575948899324,245.38184992789886,237.2946969804306,,,,,,,,228.294805776238,235.2288218872694,244.77266134234728,234.29045917864536,245.54744492041672,,,,227.4287995568641,229.15312341852643,233.17033198058616,231.25020866458246,221.23312531526537,,230.49977080700123,224.50220231704571,,,223.15150218586612,,
71,2007-07-22 22:07:45+00:00,221.3790639228541,220.59233222989417,,220.2347252203886,227.22813903909724,224.8005549327268,230.96779144832328,,232.80841511889236,235.4604994237123,,,,234.6650440633817,,227.94374575766338,232.5348106710233,235.2190188374263,,235.35178607068846,227.0039985066321,218.52801406781703,,,,227.30575556904478,228.76430464290468,222.87682532828626,227.2919113803543,233.09674964800584,,,240.55872109108935,,,,,241.6295482387082,237.81389767103684,242.14365917381502,249.44970624460092,,,237.91156610615178,,,,,237.9482047932069,,241.78177129443065,,,,,242.49353438852188,234.08933683335846,,,,236.55808052736512,236.7266067387012,238.69261873491047,230.19615493089412,218.17402088008987,221.8076180039758,222.00612673827695,,241.41432879764685,239.14722752982624,,,,230.92539693895066,225.1428119793188,223.4946002426277,228.14165562297072,233.27300628087139,,,225.15412106274948,,229.11171563777995,,,232.12671755629597,226.64866876792047,233.6167782679583,,228.10693582443758,223.9652775042659,223.61310833852897,,220.42507226228759
72,2007-08-07 22:07:40+00:00,,,,,,,,,198.76259930129862,207.51667746285403,203.56269721370023,204.61469721648933,,210.97727064033216,208.25592947057854,198.8905894927587,201.1744016146029,,,207.55122000459153,195.18966837057684,187.47226164300378,,196.59422475099387,,,201.23958336884735,198.40968879153075,206.1143036003166,,,,209.12476744072586,,211.254669518197,,,,216.87869161537446,212.5252164896798,,,,220.20623775194676,229.09644168544946,,,,217.75420814523977,,218.75366482497037,215.58652354588577,,,,216.50040539507808,215.78688373948802,215.94315815823998,214.15758944280418,,209.9689657969231,213.9911247481026,212.8487750760588,200.3952781741035,,,,197.06452173324485,214.3724411374852,195.9693443426834,187.16873960104923,190.82143696989678,,191.18499991307579,196.7948056561332,193.09965847918573,195.42202596835597,197.18272964789054,,,191.95571733384799,,206.2523014981518,197.9114513804254,,212.2185645117695,207.27654659897803,207.8917466293767,205.48384655158418,199.0139105366103,,,,203.66320835828031
73,2007-10-02 22:10:31+00:00,,210.17726201117594,190.21739288846754,191.24588923224846,193.2063900199005,,194.04491459054614,193.89493975063365,207.79854275996,208.84081397858932,,206.92183420808658,,216.0336859795662,203.75597886224466,,196.23658899429338,207.5195124594071,193.86112828078788,196.69318934842707,211.30037979707893,213.13144769223496,,,,,,217.90957562879436,210.7684026729247,,204.55391723879416,,214.0154772869571,216.86680656515796,220.6772287936579,216.1490772925368,,219.87434076393052,210.90461555149056,,209.45396910811843,203.58543251311113,208.2138816861668,226.80930030349305,,227.81690889555176,224.98155432409317,224.74586483535128,220.10097521700607,207.0485952976254,202.40929170888413,,203.00407783885686,203.81810426437065,193.41122727558752,203.76317157822,217.05939199578705,217.03234821406895,216.62696651844627,206.0672251435585,207.8795343006057,,197.78407513444964,195.29010059617792,192.8782714585198,193.1080843322324,,176.62974550140046,192.50320908240892,184.43947460863802,186.77738575988627,188.62908767589337,177.97925802822547,183.10076727220203,,180.83030012211964,181.12738525002266,184.22615324548812,187.93163113900127,186.53955244218793,184.8563869829908,199.24327832516278,202.66633915651306,209.7922637559675,207.37029553596673,206.6145508511439,202.0410810775493,199.79324878116785,188.15893086903407,,174.21621985706673,190.9390670502237,181.18019250543654,182.26170409570298
74,2007-11-27 22:07:48+00:00,,229.8136841215619,225.14471775369623,,,,225.20956697004476,221.52532704186973,,213.4909078962729,,228.5648191722206,226.25067935757676,228.13727622180852,224.57867844160916,,,,228.45778302468045,219.37889965146783,224.86435312654396,227.78084440506922,,228.81300105897054,227.05352067105702,226.44313006194136,220.1579323669732,,,,234.36918312185918,,241.52834292375957,238.09388696277057,235.4824292949463,239.87652359276314,,245.67146412327546,,,,249.6652353277156,245.83656471714744,247.9536801669839,,250.05642269818983,250.4193857530758,244.96787158624915,244.78628785280307,,236.35630535058255,,,228.14580034588334,220.81452200348343,220.97674948130214,,216.1268197449962,221.45384071485404,228.30157903653156,228.59435263409046,,230.24342699768528,,,,,211.32700441308296,196.92910621505976,215.91981969652625,209.70589499693895,206.222888376074,225.10448549087974,208.5624099007816,217.08280803224488,215.5907352628911,,,213.90118135317974,215.0482670678105,214.9734843255194,211.41194576987704,207.48946112118392,225.09762319391257,224.15253875972792,216.8206530396633,,221.2888661717406,221.14517549872696,,,208.63890727915592,,204.21439414665457
75,2008-04-03 22:07:44+00:00,,234.0411324348909,232.64335598225645,,,,247.20068468042888,,242.3979937846788,240.07652797886388,,236.59413533478133,,236.64040977970186,238.51109664980714,,,245.75282124210938,243.82030003872484,240.83583333668568,238.9778610636134,236.16962943218155,,231.28762590126652,,234.63676965076772,232.5901856369196,,,,251.2966183158143,,258.7728368038817,,248.89279251296878,251.09520699521264,,253.8011524693602,,,,264.9102877948743,,266.62316940110395,,263.41698685655615,259.32731128882864,,255.89542192946328,,,,,,,258.92615805713274,256.8089388215,245.96671789717917,237.81577519028286,,235.5023651223648,,236.4466775940976,,,238.59552168737946,238.22224564608788,,223.49047203350784,230.59347724911848,229.6779584651517,225.88977645073908,238.04792506641755,232.2633752218581,233.7939782986783,,,,,236.89352837439998,,234.4972584687993,228.16995849819207,,223.22779341828846,,230.5973926419545,239.00226784212114,,,,239.833571654729,241.7227602728652,242.05072766173137
