,dates,jap0032-0000,jap0032-0001,jap0032-0002,jap0032-0003,jap0032-0004,jap0032-0005,jap0032-0006,jap0032-0007,jap0032-0008,jap0032-0009,jap0032-0010,jap0032-0011,jap0032-0012,jap0032-0013,jap0032-0014,jap0032-0015,jap0032-0016,jap0032-0017,jap0032-0018,jap0032-0019,jap0032-0020,jap0032-0021,jap0032-0022,jap0032-0023,jap0032-0024,jap0032-0025,jap0032-0026,jap0032-0027,jap0032-0028,jap0032-0029,jap0032-0030,jap0032-0031,jap0032-0032,jap0032-0033,jap0032-0034,jap0032-0035,jap0032-0036,jap0032-0037,jap0032-0038,jap0032-0039,jap0032-0040,jap0032-0041,jap0032-0042,jap0032-0043,jap0032-0044,jap0032-0045,jap0032-0046,jap0032-0047,jap0032-0048,jap0032-0049,jap0032-0050,jap0032-0051,jap0032-0052,jap0032-0053,jap0032-0054,jap0032-0055,jap0032-0056,jap0032-0057,jap0032-0058,jap0032-0059,jap0032-0060,jap0032-0061,jap0032-0062,jap0032-0063,jap0032-0064,jap0032-0065,jap0032-0066,jap0032-0067,jap0032-0068,jap0032-0069,jap0032-0070,jap0032-0071,jap0032-0072,jap0032-0073,jap0032-0074,jap0032-0075,jap0032-0076,jap0032-0077,jap0032-0078,jap0032-0079,jap0032-0080,jap0032-0081,jap0032-0082,jap0032-0083,jap0032-0084,jap0032-0085,jap0032-0087,jap0032-0088,jap0032-0089,jap0032-0090,jap0032-0091,jap0032-0092,jap0032-0093,jap0032-0094,jap0032-0095,jap0032-0096,jap0032-0097,jap0032-0098,jap0032-0099,jap0032-0100,jap0032-0101,jap0032-0102,jap0032-0103,jap0032-0104,jap0032-0105,jap0032-0106,jap0032-0107,jap0032-0108,jap0032-0109,jap0032-0110,jap0032-0111,jap0032-0112,jap0032-0113,jap0032-0114,jap0032-0115,jap0032-0116,jap0032-0117,jap0032-0118,jap0032-0119,jap0032-0120,jap0032-0121,jap0032-0122,jap0032-0123,jap0032-0124,jap0032-0125,jap0032-0126,jap0032-0127,jap0032-0128,jap0032-0129,jap0032-0130,jap0032-0131,jap0032-0132,jap0032-0133,jap0032-0134,jap0032-0135,jap0032-0136,jap0032-0137,jap0032-0138,jap0032-0139,jap0032-0140,jap0032-0141,jap0032-0142,jap0032-0143,jap0032-0144,jap0032-0145
40,1996-03-28 00:09:39+00:00,,,,,,,,,,,,,,,,,,,,124.30772747978773,116.68730641302935,113.8071013206199,119.80889214257644,124.91280750668574,124.10473092178907,128.5907107534658,138.64475998522315,138.42416338515545,133.8078461336532,141.3445233281672,147.0274072681457,151.83626370476543,148.8374047486929,145.42380882704876,142.0395608132681,139.72348391503198,145.72470165074864,137.58617803576269,,125.72631665202933,,130.72258276732148,140.92559546834212,142.43519273643415,150.28728576416268,,,156.06069549954202,154.76789894208017,156.20254756262486,,,,151.24359275756018,,148.92907157108405,148.4368922265257,141.80244687235862,,,151.60708013362634,153.4893054272426,140.26790337936984,138.30263185938998,,,,,,,,,139.40154419992936,,,,153.74875306018754,,,,,151.7889923399911,,161.70597137285026,,,,,,,,,,,,,144.5776118080867,,136.9689648259597,136.53191337197896,,,,133.38993266270933,,,,,,139.58394189352381,,,,,,126.25930016208875,126.72361716754152,,,,,141.06242866160048,157.14644619845998,154.35116413837497,150.4010802791514,137.75335563530277,,,,,,,146.0683178590692,162.09632919873746,160.50856362582576,155.46542903774343,,,150.37149013388776,145.62131786446065,,,,,
41,1996-09-04 00:18:34+00:00,183.0638058966229,165.33097604815214,159.140390703895,154.3102005869881,155.87972564113977,165.0780831238589,174.48796167482794,166.68099758854564,158.75858209594136,151.9964170662375,158.95798866861276,164.06865016716966,169.27704352657113,176.4557316118159,162.46625231339513,156.13341746675837,148.6082686524462,144.54250105148793,144.43135305198308,147.4391532769699,147.5663124243279,143.6094832232282,146.92711405387354,149.31273568236153,155.2712257499274,160.37533532977037,169.14422021708668,165.9862632314269,173.49223741153725,171.81935027236293,181.43901653378998,182.55238886984756,,177.45185411046336,179.62973444590244,,,179.97460957424238,168.83139566536153,166.1085224420945,,,,,198.6447784939914,200.9655297139892,196.4428170998352,,,,195.83302238637748,189.46721717794813,192.98088930087005,193.40568182081597,193.45420261792663,,,,183.72898805503317,179.93135741800148,189.43467004585222,189.3591426074221,,,,,159.08518255086912,160.15793470153017,140.18494557905464,152.42711722862148,,180.1115287956805,,186.97423233565243,189.63820251924537,196.3661750412035,,206.51054013688642,211.5847262666013,218.54761884337782,207.6938247816359,,192.20554887702454,193.69911911588852,184.37937018380208,187.37222500789244,,185.09001325649535,,,196.93779704360168,,189.01206403635018,181.79823156552936,185.3984379691317,189.1454320788594,,195.8838951332902,,,199.53824815108223,200.13553960742587,190.98919859568093,195.93038752199837,190.52083230409974,,199.9647743338348,204.06556964718303,,,,192.96351888812785,,189.05748293497766,179.53532844825875,155.25725550580802,161.59941908941497,,156.56332159692843,,174.63445970274535,192.39148259979788,204.0082324562042,203.46927876789522,197.04413044780853,197.02368177018246,169.67470198395722,139.03503719962882,163.93954854076748,,,180.5700994713884,188.32088769159856,198.71972166643062,,,204.84552429092122,189.2121276794868,185.40650117091297,,,191.05545293874482,,211.02394778298793,210.5368295705598
42,1996-12-09 00:23:24+00:00,,,145.88423230937696,137.87672580268907,136.30977225523935,144.20487583244253,162.27203697575314,155.24113999974327,146.05694949875422,140.2023065173102,138.3651179039679,141.01559575620533,144.96948159194324,154.66838232987143,,139.30471542265985,131.7863250725713,128.40482451060225,125.2681662214645,132.27388359647213,127.33033344267227,125.48947186834624,122.52220114172174,127.97037636203605,132.08201692192634,136.9062416387452,146.54176895725402,141.29731601380283,143.39097478974583,,160.46321280722523,164.48319970719504,,157.53223276380268,,143.8864542375095,149.26831205730264,150.07782835926866,145.01252306283592,144.60834602841538,,158.54440459921435,155.04553274192983,166.3217821808667,171.35695700661455,172.65443225498362,,,,,,170.7478752228628,173.00183095625758,167.25371755364273,,,,,178.24894466107884,172.2841978504717,190.79206008380189,183.86262205486062,,,,,142.43298366103798,138.99541149477122,121.8964778861597,138.82176546239742,,181.62238029998775,176.6814445829174,,167.3894998146448,173.5528205588733,178.06438824545384,,188.23719439581862,196.21767013187713,190.52678270384996,179.4031100690031,186.81632419285444,,174.98465408325453,171.57750855084515,154.47242367571752,164.74152024672185,,149.81151865870646,159.45519333102234,161.46218420904233,156.53875356522917,154.19152277348806,149.46054179749737,,,,149.5748757649511,,,,155.38356589822817,157.20641958701603,,,,171.33471642743626,162.24628891442666,166.4109151192783,163.92227384735048,,,174.6103118990811,178.75757081074323,176.42939002178298,,,160.16672223517577,150.13757676145545,,167.5786642082255,189.17113413917738,,185.71326471945227,180.14967985855264,157.74432823930653,,,,,,167.24904351634973,179.57492954447608,,,192.32524240294006,177.5845599094395,178.48995531130564,,153.61543235343848,153.7255809130436,171.17950324664722,189.46942428238935,191.38316264536803
43,1997-02-11 00:26:21+00:00,,,,,,,,,,,,,,,,,,,,117.35949026011993,127.84670006011422,122.98977057461049,121.71139558728575,127.22862265416586,132.53912772178248,135.5511502478481,151.28690004447535,156.80153566517276,167.58406612175892,170.28522904963918,184.90848478615226,188.73610226268192,,174.407014012737,172.2393906108866,172.04977085238568,171.6584681172628,173.09072047788175,162.03999044396255,167.09916491174542,,,,186.45421466594246,188.800110304206,182.3893777569724,183.9123463663518,,186.90845560470808,180.22142460360843,179.0374161617147,170.61899190718876,164.64701152653154,177.22700874409935,169.39050672571713,171.50183495099017,176.01716518292318,,180.22175832672892,183.13199932279625,188.44416134738725,183.4045846214033,,,,155.5019677560597,,,,,164.25623878706156,183.37781410357223,184.36965577563566,186.54616535096255,183.3061690516518,182.63108439710956,190.93718763482627,203.05838970405918,198.82086010156223,202.88224386764142,195.06730428724848,,191.76823970157383,200.07580159862158,166.88317890741388,179.91676629500188,,,,,,173.05674370330826,175.32135147319943,181.62467850925378,179.3867678298802,166.50295341674018,171.87935019931328,174.95041102489932,158.05236380315938,,174.71845495837,,,177.75949408788276,,,,,,173.28911488865222,,,177.85219474260973,180.0947506297469,,,158.54372676180677,,151.1652534126218,141.80389116651597,152.62156302759362,180.35688644666163,199.12872809353544,187.0345747533713,190.7799938272078,170.93399614925312,,,,,,168.95709505439953,176.83313085943934,,,,200.439381685843,191.16704527911847,184.1833062772905,,170.76706613970288,168.69417388379878,,199.43607391330042,199.92245045500167
44,1997-09-23 00:34:06+00:00,187.68645379662135,,,108.01847145396982,155.76889913225307,168.14836610550944,176.58244344516066,162.91013915211386,,,141.1729972579583,155.48083972238982,161.79855879105534,165.82344563074003,157.98768798184142,147.27927418497174,143.9629364467191,139.89411083266756,136.46367778744644,143.4768054444079,138.9313927827086,138.79501829674993,135.65711993334372,136.23578868512166,136.3533476613657,146.03798443715039,164.03671439871164,159.72945763455303,161.1581148314753,163.0953676589865,173.5952458921102,179.11563809742302,172.00060217246295,,163.14415194801683,170.03456347386182,177.62646046895486,174.5686107662213,166.95813233794752,180.47804090042212,,,,,,,,,,,,,183.96978924323815,186.24053437240298,,,,,185.43402347460267,184.17258363357217,192.31051110027084,189.88456773754365,,,182.7328211358465,,162.1452116465341,157.67386791857592,146.7825166032787,,164.4055810978683,181.81259068482547,,185.29114499179067,188.60272890447246,183.26513584877742,190.794921555002,203.11974590347901,206.02420752000228,210.4582738982796,197.05331038215417,,,,167.70431970387114,179.16724845338805,164.96488924768087,168.08269999390046,174.1969247549598,,,,183.61631925887642,177.34463948994693,158.31770540479957,,,,,101.0166379759488,,,,129.39902411970635,171.25324640973318,,,188.40934830783576,183.00037062007056,,186.26076060505991,,,182.98309072572454,,,,,,,179.7270486591532,182.60260907597697,189.10151270955126,,184.93039289581804,177.671111973161,169.73804923341984,,,,,170.10551934610686,176.9978849586407,,,,188.54244075221212,177.5277791339656,177.922814895624,,,,190.26286603286047,196.0042855197765,194.4024686373074
45,1997-12-28 00:36:32+00:00,157.1502588597848,,146.3684971078071,139.2910959135898,137.02995203819415,144.6375146416628,162.84290152476294,160.98938376774498,148.72702998804033,148.2139507059347,152.01297838186778,148.79005847458794,151.38337128816588,158.2192363097463,152.5485180715399,137.0525037469791,132.4641280170741,130.54066524126566,132.21142010945124,133.80976991354896,133.3790165566279,127.57591938448913,126.70428067973977,130.15951782479578,138.9701778911494,,,,192.69350776591256,,,,,,,179.5436949865024,162.99776441979995,163.89343095640442,155.18500445818742,,163.46968383031646,,,175.60774716822158,182.69675070270617,172.14473157610576,201.16524042158915,,,205.7433063752541,,179.50939863642648,177.32241509306465,180.70621642956357,,,177.6486280091963,,184.7386122447656,183.39255289096326,198.56612037334838,186.47364288212927,,,,159.6846146781535,150.9832420165933,148.24988684829947,139.23440183873146,148.71045897689962,165.03601047606278,,,,176.71165361423763,185.696458633796,,,,202.05350195221567,196.55752777054306,193.63400255640764,192.43297042788032,196.66597839545898,179.30053191164038,179.80404420970564,,166.57053313704935,167.21175362585072,152.5485810843747,,,165.45674437689112,161.64698633252195,165.4412799833259,172.46128799250573,,,148.86527806085272,,173.79641063651025,,165.79109725493188,,,,,176.57464823101347,172.44923616168413,175.57881142071756,,,182.88295632988684,180.69870931232114,185.45209384499287,,,,153.10721809967498,153.6811523287208,162.89156032736707,182.1027829257408,193.91674900742692,,,185.9571082950261,168.42639940744414,160.8608331262156,,170.84982376804103,,168.01425367560643,177.74824573873062,,196.62751276117032,,202.5499563682757,193.0323737305238,179.10423605872668,,,,,189.43241416879664,166.9356360027818
46,1998-01-29 00:37:15+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143.9602163473075,157.9397018320642,134.66758257966322,,,130.23985517468037,,146.20130295717658,148.93151331171217,143.56245721392915,144.93232310936122,156.52498688165883,,,,,,,,,,,148.14871838561115,144.83837198098587,148.189503941116,132.12211789852026,,,155.4026578545333,168.28152765851482,169.28282733206441,171.9815223192052,164.76774355876003,175.80979082967093,176.1619670245441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.57897286230101,130.5864203604087,,,,,160.02645576835974,179.32697868922318,170.601034980309,164.1917227303198,,,,,,,,136.3895056623398,160.9002904789098,154.8764321617141,160.6471044848624,,148.76761452223937,146.2360454650495,141.61720214732316,,,,,
47,1998-03-02 00:37:51+00:00,,,,,,,,,,,,,,,,,,,,,,129.16767516043626,131.4184091725029,127.51429933544851,137.62892548563522,146.24998474563816,155.82361563941924,155.89106791254991,156.2484751185282,156.94015914957527,171.34976642453898,174.82014268893437,167.01174455271865,157.85578508398774,157.04317645859558,156.48352903267448,154.68865595877776,,,146.72615762004068,150.0843340783095,154.0385910863177,158.6686529210369,166.5951971310295,170.56766900087646,167.71651758773461,174.88794423331996,176.53823412249903,174.15436135407265,174.3434783325066,180.1493684537185,170.7046976939225,167.0615901405352,171.02701117351407,164.6330210931385,160.3690940601214,165.1252331798563,173.63125491683417,171.2588804911093,176.15947680710306,184.3224718901303,183.3572419070408,171.72495967541377,171.77109169076036,158.3424145318671,147.1884957339791,,,,,138.08481996439994,170.7584822493612,161.57575870629069,165.67888417509624,165.07775029193743,169.6639042995152,173.44630451764857,184.50930345282345,186.4467725912525,193.05802794258122,189.7740493334607,179.03326765221635,184.52006953836994,190.53546815963566,169.95800950108904,169.53917054694864,,,,,,,,181.42113339005058,168.1742141706397,166.8694191498264,164.54504873740873,160.0196434692026,144.2653044423078,,,,,,,,,,,,,,,158.41497034847788,164.85583638967077,158.6669726770564,149.9985176870513,,,,,170.5878217670978,182.63920295134835,181.98045507634808,174.15758813824178,173.46520769030286,,,,,,,164.58600020616444,179.8438605741216,181.6673172980644,188.43175248918206,172.08857859572836,173.9781820701275,164.31804577845585,148.2393975002357,,,,,
48,1998-06-22 00:39:25+00:00,198.49170713792557,180.2676013267621,160.71006522979127,154.45424494316762,160.48769212802296,165.429430684424,174.1162848582281,175.28898975932412,166.02819337109105,160.55961398822387,156.1874299428504,171.94459539732534,175.42513564879673,183.23332178891584,166.89557564025145,160.1913253221037,151.07850683913753,147.1121899277981,147.83471861923508,142.30158461837334,141.7370537432974,138.82996962133598,135.8546786165595,132.60907552325864,154.58939704229027,165.58735625723455,170.5288479804836,171.2817223534817,184.42507913495103,183.79466600938915,,,186.98991654268195,,178.15482062663943,,188.18050596050804,188.42575117140495,171.25697890855892,171.59208501147612,175.19460679305718,,,,199.79956658457485,189.7629661589595,194.4104262668466,192.86161907042197,,,,186.95815332903743,184.0327383181013,183.7533585728518,,,,,178.90468992235014,180.5561698804263,184.6386507099043,190.4514643192814,,,,174.10808225541462,175.37060078998496,166.9663444833421,166.7796486922408,,,,,184.27177648943496,184.75492487987538,181.38344954214747,,198.61013610639776,205.7666849519401,210.43188918969003,192.0718221857129,186.41178731592794,190.34795498259138,185.32155126759096,174.1386801624089,179.1665690553367,,168.92094099840176,,,,,192.97412502455362,193.1921852820279,192.90384605050232,,,,,,196.54308886480624,189.13283472531123,,,,,,177.21636451471832,170.84871798492702,173.71175732333342,,,,181.40943620865482,176.64423096771276,,,,149.70588813108193,150.23018548967815,156.23710936204435,176.35059498427967,183.4122782171163,,191.5772135910094,192.7354221102604,156.9472069211328,,177.7988747250286,181.39541726137475,184.28713810735815,175.12600775462602,176.8129465668726,,,,185.2214806729063,179.16904413928324,178.48855580586167,,,,,206.59408724012678,
49,1998-09-26 00:40:18+00:00,164.32570647516226,,129.98683246029802,129.04368743784661,129.7449115231813,143.2790118976391,150.4890589593253,142.30593724818732,135.68161537757743,125.49022507145908,127.33223700636536,131.41205508955125,135.79296276250244,136.76347507217335,131.7536667678653,119.76891214750653,115.68640900366375,113.20917719256732,113.03379624739472,117.16320455526393,112.14180396093171,113.02089615838638,107.76301028167939,110.15499915548858,113.56672387667909,125.8158840438736,129.71472771886195,137.1007111920127,133.34563225694527,132.04268187544568,140.06748425305324,145.5104167213603,144.21058127993723,143.3153304100076,145.7781319563108,147.32718364073895,153.08945030826936,152.90443333724951,147.38912412697388,144.69500896226563,140.87682271620508,,143.50099160833,156.39014688448486,161.2231239555271,158.0367548409055,,,162.89959340252506,,168.82109854011514,160.42245608610656,166.2744812162862,163.7630076205319,,,,,160.7706417613969,163.7300612776705,172.88948293454976,,163.44856239965165,,,,,135.09438605907872,109.33197818358839,124.7850535332427,,,,,175.3989048605215,169.29216349973763,175.03708917378944,184.89514146027074,188.4000731419693,190.32482756067873,177.74960114881213,162.0739721358723,167.5698286078497,,,155.05860767611313,138.2192002771613,147.82875252091074,150.61725666620865,147.41079524862377,155.89085675253708,160.71496409162907,157.94525646229232,153.99315231189343,149.20246286182575,150.48662142052427,,,141.04330134153358,142.63736633470538,155.72463543555895,,154.0695820503085,146.02131723600425,,,,,150.08583432938232,146.954634452149,,,,,169.22390623495298,167.00159373606263,,,146.19864727391302,151.861793773192,158.14817989100476,161.73149192951627,172.67510279644154,167.48240955842354,162.49423142545146,,144.3777725326611,,,151.1437864854425,,150.09657435423378,157.32339507269748,,,,172.48704126436496,157.7023873827786,154.25228567955799,,,,,,
50,1998-11-29 00:40:28+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,1998-12-15 00:40:24+00:00,164.40616810204776,,136.67240576407394,138.59318882030777,,142.01231287153306,152.69472136776108,142.40092923356892,141.04425413758236,133.55063913737175,139.5272982518611,142.5715315429437,141.94043875350727,150.5375055717107,138.17323544077698,129.63617912655516,123.99791407401159,121.42379961335375,123.759377645479,129.47025822041667,125.30509370193423,121.06673777535408,120.90653274081092,124.62610748238276,127.24289651397861,139.6794517422412,146.79425729793593,143.43483900640967,143.23656208892183,,156.25302980916047,163.85653746017314,154.53337808811966,154.8967636763875,,,156.98743302659048,158.170849100751,145.6902903610405,148.35653807704162,,,155.2293051208479,166.24391454068154,175.1833377779881,171.74872302163365,,,,,178.4669425925936,170.6794527665476,174.08061891678983,173.8011295347186,175.385751557791,,,,181.97710488322423,176.79124136251255,196.45149336335672,193.6129295370506,186.3881190040044,,162.11683067761666,,135.7047376870459,123.19718772668014,125.14774783936733,117.038355947558,144.39982275884256,,,,169.16415771541892,172.8131764526414,175.9250692036659,185.52206849884038,185.24201205813927,193.08424844628624,187.83264050632084,177.68258801480414,184.8779483412968,,179.52221557285984,181.8956810858686,,165.0192437835483,158.13048223369734,138.09051555264202,155.70629622548145,150.49557844103936,160.32323790786987,160.41838819355232,160.08143327244997,,,,148.67831904540765,,161.95835539353138,152.59557185959,162.51376493079604,,,,,,162.8245089600566,161.71807551502175,,,162.01782089734886,173.51491826886289,179.4619797261275,160.15082533600224,144.6174447951857,,146.67285412004696,144.11920572531716,156.0979214682622,171.50271191680645,186.67750174487935,184.04941846286457,183.0891570141949,173.17709106632697,158.51947724856822,,,,,,171.88784194457463,,,189.91068534614294,181.00317527195577,173.66084387007604,168.5548928473346,,154.36212535148755,,150.67211868257917,,173.25995447800491
52,1998-12-31 00:40:34+00:00,,,136.88055543136633,133.3188654307204,136.61477574165946,143.72211482087155,150.34787275030325,143.61475839728408,125.85947412669253,123.43218028233265,125.0075441406506,130.79869128319368,138.97150974457614,145.4628923480222,136.7460915103417,126.23177943268067,118.50591642066884,118.07046630268391,117.94300728851128,127.63918821076862,122.366868189775,114.47666571648138,112.88525699806524,123.11617138407938,133.67759083628204,145.61997262487287,152.05237302404186,,154.50798701244992,155.43945164888973,160.14435525358803,173.98728368671004,,166.61725619318887,164.48713268041666,170.51094050846166,,170.45572155007284,163.17496842442534,,,159.985693324472,,174.58661797163782,180.54797152972893,182.2846737921601,185.9234579464635,,,,197.87785596269552,181.6946813704569,180.11449171006518,168.20156926975986,,,,,175.3112373399262,175.2342346729582,193.4575761282598,192.27600141311135,,168.0807193788452,,,136.43013036326477,131.96532376219295,112.19125231622898,127.61009423914103,,,,,178.1078976817965,181.3211910440779,,190.89998846567568,,198.91559072065525,186.40852911203186,,195.29839656687892,198.0727712883482,184.55770134419535,182.88075709867513,166.6363845104522,165.2863186423736,163.8558054353898,145.31376839685817,156.93458022157563,164.36170623904098,165.83084600849728,161.58198022749815,161.23757655857676,173.43932268940497,,177.7762086703342,151.45031626523982,,161.67168287169807,159.20660070769407,161.00188384794444,,,,,,152.5451976451285,153.00223510445815,157.91282808519523,156.843295261301,164.753105415522,,177.45000491354466,173.20234699635907,,,156.77685359478454,154.52707726198727,161.6162652916731,182.65694118091926,201.21683852758272,,,178.07683480548638,157.18696280130072,141.57714498839988,167.18458317159354,169.12565298875603,,166.979367957213,174.80388338544194,,,,198.7494968988928,190.42715891112334,184.1709206845692,179.70733804393583,158.14748211901576,155.11656663473104,172.00399901455273,189.57061029332218,194.9401071799526
53,1999-02-01 00:40:33+00:00,130.24753361249455,148.18167819750073,,,,,,,120.77189929213164,,,,,135.42244427330994,126.05069798931886,113.06747480314175,107.52965693902183,105.38416176995536,109.19773791282891,107.2124496970507,106.65118581017374,109.72382159063045,109.58447198361546,106.75829687890436,116.68561733664913,136.020382952889,149.19757111125332,147.81783207551786,147.72373361672052,154.92934953637481,160.87404660833496,166.80583942493695,,160.04659982510088,156.604400628887,,152.8710815890441,154.2631664643036,145.2334588950726,,141.59161816193725,,152.10514161542687,163.13695446165806,170.38608137721428,167.65818098403489,,,,189.70634156666088,192.26021413937784,176.0642602430395,172.17680705470494,168.14672807963535,,,,177.7820885400336,178.00743357061754,186.0120825734958,190.39174713939852,194.77731504804942,,,,,,,,,,179.4107697447421,,,180.9296685558785,186.01986984817194,192.25231308874933,,,194.0220026918403,185.37849581738138,,190.3172229474276,194.68107063779024,179.33988444986602,179.7841983168279,155.62930193787145,,,,,161.37159162166307,153.66633736668123,168.38009326638021,147.1896266192819,,131.9658394994122,175.51947321301645,150.0903410422102,177.73156247215857,166.71629109561297,,,154.08897058003504,,,,,,,,,,173.82453072395106,178.6313587814686,174.8713444264888,157.93518156368947,,151.15943660703834,150.79133593828197,159.12000648752024,183.9977777386785,197.96888124168825,197.9990200284398,168.94381298738023,172.93462303208307,,,,,,151.716712783362,173.06741937569433,181.5650549548922,181.9781278204695,191.78240420954782,189.54590139349287,178.15606419594906,175.29075213825186,170.7464652118018,,,,,
54,1999-06-09 00:39:27+00:00,,171.12400155190988,151.9588742571698,146.68542630658428,155.97466575453134,159.74785267784085,166.17429658023366,163.4893613267945,150.88764934822072,147.67071518165858,147.02293417339334,151.95104594773377,156.7068061129185,165.8071774656904,153.05936180143902,142.7969505089199,138.7838207172447,134.6700932334674,139.52988297627113,140.3336747211999,146.18195861177423,134.92943906014034,137.57387733149264,138.61829007827745,146.11674812986215,149.02781397754333,164.13764745049713,156.3357919840143,153.70077698399268,160.90707694868814,,182.64682721096761,168.13510675541016,162.47664247269188,162.96599104239502,162.66240523733393,,161.4534785724667,150.98088201944117,,,,158.81689205895816,174.03690971080846,177.31861701658121,180.58719813195526,178.3764397256607,,,,171.3715518611486,169.4817295254167,170.94426009885694,179.722144687434,174.038086948267,,,,166.4724401766883,170.6905884089633,175.64087294224834,184.02997636733386,,,,,158.6196817412612,151.85325223722185,141.28208227703686,153.57703848203712,162.20744397051635,,176.1675032183616,184.28827473468232,189.01340272137278,179.83951152299807,,,181.89805548894606,192.22337158530522,181.6507601216802,171.71466335630174,171.8823426093801,174.35499971610875,164.13742305759664,171.45764232628974,155.69914294000412,,165.11884292874527,169.39830152837317,176.3817832925312,,181.42871348577142,176.28848383044428,179.386286526566,,,,168.53506215122718,181.5709335114374,182.90998363039182,174.04406794432418,169.01639174525974,,,,172.89120780771617,176.70342041440492,178.1767347950262,179.02668313992393,,,181.29432915164142,178.37397282692518,173.42303350629254,169.42301515134423,,,147.75620374811692,154.0742273513698,162.11858844035734,182.0092397879417,180.38465833287057,176.5035260001311,179.1327163420681,177.55998403784977,156.78838208528995,,,163.16002289281164,,,165.4952598959442,,,,180.42961647096496,167.358382272339,166.21743477823293,,,,,184.75246158953556,192.28337528854473
55,1999-06-25 00:39:20+00:00,186.82190674279036,162.69401520036044,143.47871605207567,144.60176214195366,144.77105478056308,143.6213186233156,152.94492452557847,152.3233242055454,146.34559004748004,139.38418618841473,140.4203941813049,142.1852509100345,143.1826292994573,153.92696295363217,138.66236978218845,134.93325992308132,127.96898478745534,130.94658979615454,129.51616859682824,132.14104687591646,135.49521492189803,129.66970823373126,127.81958230162623,123.1500733644474,135.61140694830237,139.72851577382198,151.08057388859874,145.73015289472855,151.35901498305572,155.6952283167414,163.23291874099186,163.854596288229,,150.2586942014607,,144.94149364166512,,168.64362594961077,,,,,,,,,,,,,169.07604108827516,163.45990995724333,170.18182564729335,174.8280695612765,169.25533276555709,,,,160.783356323802,163.14790663939678,166.9473759949861,179.5700129704569,,,,,148.20439731499945,143.57725150131782,142.1863250633208,143.35942722691343,157.25224073623068,,,,173.98498762607622,174.79686336642763,,,,191.735068865855,184.32009182682484,174.28776673054404,170.02150828390526,173.0540934434307,165.1161901494842,171.6425843242536,154.59730037253755,159.1716074383176,164.1593389460873,163.67295308790185,,,179.87951557517465,175.2670125058744,172.48053990486173,,,,144.7307758759975,140.08888277364852,155.4646229013706,157.38446592319417,158.68820580203277,,165.16630877391228,,167.65069675741287,169.15128638270627,166.7589338976289,171.65546974830698,,,176.7560025234215,,164.44259636059098,158.77587198775058,144.55558293354537,138.1927601275299,142.4767483568162,136.7614158195573,153.9809975800994,,179.56256618088526,176.79844472315585,175.38407509587506,171.8760724876952,154.29711455614034,,,163.86080375601193,,,162.51798544357038,,,,176.3013107463308,158.10871084159174,153.33094982126715,151.28863443097688,,,,,179.22119218725788
56,1999-08-28 00:38:48+00:00,,160.88975545879018,141.77875821286005,143.14121093702227,145.50884394767795,147.30231400246748,157.86937176283263,160.56551500482664,158.44713254647115,155.37158192263584,152.66814987153168,154.19420827974102,159.604511185689,170.43473502420744,155.4019011869057,143.26542068102407,139.87669988669452,142.06025298933272,,142.4239225734475,144.04742494992163,142.03779418792791,136.22003371034222,127.19865840662814,145.38587961683717,157.4310813692723,158.1486748284377,156.9457754244839,167.08272361253069,168.10078155804013,173.86559850131303,174.10541865889635,167.65037113845634,168.23974719237407,162.65117343216926,158.25966008505208,157.95963410162645,168.986826104601,157.33651432736153,,151.84564122446116,,163.4604028798545,173.81530396443358,175.29869537730426,179.88349365333775,171.74698563250405,,173.7514803868655,,,172.85971915069572,184.11390853786315,185.97553080095426,,,,168.9545685568233,173.02604886904427,178.25498216109955,183.8081223903146,191.38942031799633,,176.41392703216678,173.19050028276877,,167.19851220906742,153.33699151405435,,143.21877868202589,,,,177.27724935503198,180.9523874920227,182.7396890966458,188.67197014832294,,,190.10926650182267,189.63511045515932,179.85842504636474,178.5090930477702,,162.8274902262336,172.52141664456224,,161.14594856494253,164.35129106272706,,187.67131390318312,,179.23680796340238,171.83368144904387,163.86368503577597,,,,179.63422571196094,,180.0372348607497,186.74354397025812,194.01309020313937,,,,,171.59114380094326,182.1266735355232,,,,,182.94141078222205,183.56548479860348,,,,145.11793165303078,149.07368424881804,153.2341434981576,173.881124066946,182.2733404396603,,,187.4745572391466,167.359163202223,,,,,162.68631922922984,167.82389140027036,,185.06067257864746,,176.43489869781487,171.79008077872984,170.488339130462,,165.13103743140738,162.99691960353465,,194.3668012911211,192.6067732669424
