dates,satname,nzd0211-0000,nzd0211-0001,nzd0211-0002,nzd0211-0003,nzd0211-0004,nzd0211-0005,nzd0211-0006,nzd0211-0007,nzd0211-0008,nzd0211-0009,nzd0211-0010,nzd0211-0011,nzd0211-0012,nzd0211-0013,nzd0211-0014,nzd0211-0015,nzd0211-0016,nzd0211-0017,nzd0211-0018,nzd0211-0019,nzd0211-0020,nzd0211-0021,nzd0211-0022,nzd0211-0023,nzd0211-0024,nzd0211-0025,nzd0211-0026,nzd0211-0027,nzd0211-0028,nzd0211-0029,nzd0211-0030,nzd0211-0031,nzd0211-0032,nzd0211-0033,nzd0211-0034,nzd0211-0035,nzd0211-0036,nzd0211-0037,nzd0211-0038,nzd0211-0039,nzd0211-0040,nzd0211-0041,nzd0211-0042,nzd0211-0043,nzd0211-0044,nzd0211-0045,nzd0211-0046,nzd0211-0047,nzd0211-0048,nzd0211-0049,nzd0211-0050,nzd0211-0051,nzd0211-0052,nzd0211-0053,nzd0211-0054,nzd0211-0055,nzd0211-0056,nzd0211-0057,nzd0211-0058,nzd0211-0059,nzd0211-0060,nzd0211-0061,nzd0211-0062,nzd0211-0063,nzd0211-0064,nzd0211-0065,nzd0211-0066,nzd0211-0067,nzd0211-0068,nzd0211-0069,nzd0211-0070,nzd0211-0071,nzd0211-0072,nzd0211-0073,nzd0211-0074,nzd0211-0075,nzd0211-0076,nzd0211-0077,nzd0211-0078
2008-06-10 21:43:27+00:00,L7,367.41,359.20,344.72,347.35,342.73,337.22,347.29,351.17,359.11,361.58,353.73,344.92,345.50,346.58,351.11,350.54,349.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,362.26,361.76,363.08,366.18,372.77,375.88,381.08,377.75,375.70,374.37,374.21,375.80,374.14,371.76,372.97,382.06,387.84,387.35,384.67,378.41,380.88,374.82,378.95,374.49,372.67,363.43,364.18,355.87,,,,,,,
2008-07-12 21:43:06+00:00,L7,,,,,,,,,,,,,,,,300.68,311.34,334.97,341.80,337.39,342.74,345.39,,,,,,,,,,,,,,,,,,,,,,,,371.68,375.27,376.61,379.50,385.97,391.97,387.43,382.57,382.63,381.19,384.26,380.88,386.14,381.92,388.77,390.41,393.76,384.90,385.78,382.50,381.96,379.84,377.75,373.63,372.73,367.68,366.07,356.11,,,,,,
2008-08-29 21:42:43+00:00,L7,401.29,371.89,357.78,344.44,332.69,327.71,327.83,334.01,340.37,345.08,339.62,336.04,343.24,348.35,349.89,344.57,350.35,349.16,348.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.24,,358.88,375.38,375.40,375.04,374.47,382.03,380.30,377.40,378.74,379.89,384.43,389.08,387.58,381.98,376.34,,,,,,,,,,,,,,,
2008-11-17 21:42:51+00:00,L7,340.62,329.30,322.47,313.16,307.26,315.49,314.30,315.02,313.82,317.39,322.81,312.40,320.45,321.18,320.63,319.56,322.75,323.13,322.03,319.36,318.18,314.42,312.56,316.51,320.58,318.48,320.71,321.19,319.56,328.24,330.23,324.92,329.33,332.04,328.73,327.90,333.27,338.65,285.68,325.82,329.83,335.99,341.26,336.18,334.79,331.85,347.72,344.41,339.70,346.89,350.81,353.93,352.61,352.81,356.84,357.05,354.41,354.96,352.89,357.66,361.53,359.70,357.79,357.94,351.54,350.01,348.28,351.87,350.15,350.20,350.22,356.61,354.60,353.62,358.87,363.60,378.14,367.24,364.57
2008-12-03 21:43:03+00:00,L7,360.38,337.55,325.25,323.00,316.78,313.34,313.63,315.93,325.89,323.39,325.78,322.84,323.72,320.22,318.41,319.72,326.58,329.72,320.53,319.12,315.73,309.67,317.23,319.99,320.60,323.01,321.49,322.09,329.79,329.88,330.53,324.46,330.80,329.56,324.79,331.71,341.00,337.72,281.77,334.53,340.34,344.19,345.65,344.01,341.24,341.70,341.50,337.51,346.00,352.60,348.29,348.23,350.26,350.96,357.18,,,,,,,,,,,,,,,,,347.92,354.68,354.64,356.11,361.85,382.49,369.17,368.31
2008-12-19 21:43:12+00:00,L7,,,,,,316.67,312.14,316.16,320.51,329.80,325.78,318.49,319.46,315.17,317.36,321.65,322.34,325.49,325.54,320.63,321.20,319.63,314.27,316.35,314.86,321.30,317.25,318.60,321.69,325.41,333.65,328.30,327.79,329.83,333.92,328.43,,,,,,,,,,,,,,,,,,,,,,,,,361.38,360.95,359.44,351.72,352.78,351.47,353.70,,,,,,350.71,352.35,351.23,349.84,370.05,360.92,352.66
2009-01-04 21:43:18+00:00,L7,363.04,348.74,335.25,334.35,333.90,322.40,324.07,325.20,327.60,327.46,324.88,328.20,331.01,333.09,331.38,333.80,334.28,336.72,336.37,331.50,328.21,328.72,333.39,330.56,331.35,332.10,333.91,335.09,340.64,342.20,342.51,341.34,341.09,344.11,343.87,344.29,345.01,351.28,356.72,345.70,359.42,349.36,348.34,348.22,352.72,350.73,346.03,351.49,354.94,357.40,359.34,359.88,359.75,361.00,361.35,367.11,367.81,367.49,365.68,371.22,369.86,373.94,369.58,365.96,363.36,362.15,365.17,360.91,356.61,355.47,355.76,365.43,366.17,371.30,,,,380.06,368.98
2009-03-09 21:43:47+00:00,L7,366.76,351.31,342.37,334.27,332.40,328.31,331.05,332.61,334.96,336.75,334.62,333.33,331.01,333.00,334.92,334.28,337.78,339.74,336.56,332.99,333.87,332.36,329.17,332.58,333.18,337.39,335.29,338.49,341.44,342.49,341.89,339.16,340.11,342.96,334.95,228.04,344.30,352.68,,360.33,357.64,353.01,346.56,343.97,346.01,343.73,346.78,347.17,358.35,357.91,359.85,360.96,360.67,357.54,363.47,365.70,370.10,366.69,366.67,370.42,379.03,376.13,373.15,366.00,360.61,359.68,359.93,356.88,352.59,351.85,348.74,354.02,361.06,365.03,359.35,359.05,375.53,363.64,358.37
2009-03-25 21:43:54+00:00,L7,366.20,360.21,351.94,346.89,343.43,338.86,342.28,340.96,347.13,347.93,344.08,337.63,335.53,339.71,348.40,343.98,344.66,347.47,345.51,342.87,342.48,340.97,340.35,338.10,342.50,342.71,344.57,343.57,346.34,350.13,351.33,349.87,352.42,354.06,354.04,356.99,357.81,369.51,,359.05,362.80,361.62,358.56,355.69,354.97,356.64,355.42,358.17,360.58,361.71,362.96,369.03,366.03,371.16,372.15,374.62,376.92,378.40,379.78,381.59,386.61,387.14,380.74,377.58,369.33,370.09,371.47,365.76,359.64,359.63,360.63,362.44,365.23,371.56,366.94,365.59,378.25,362.90,358.00
2009-04-10 21:43:59+00:00,L7,348.65,341.40,330.83,325.62,320.56,,,,,329.42,330.44,329.19,329.50,330.67,331.88,331.56,333.99,337.52,334.58,333.39,336.58,329.58,322.90,328.49,331.95,329.53,330.34,332.38,337.47,338.96,337.85,337.84,347.03,348.95,346.93,231.27,346.98,280.55,,347.48,352.89,351.05,350.20,349.67,343.29,342.83,350.14,349.76,353.60,356.11,358.51,355.02,359.54,361.90,364.33,367.29,368.29,368.75,366.13,371.18,372.86,373.17,365.44,357.66,360.08,358.34,361.15,358.38,357.53,352.64,351.28,353.98,356.21,363.41,361.53,359.26,371.85,359.17,354.18
2009-05-12 21:44:06+00:00,L7,346.07,326.13,321.87,321.56,321.06,319.48,321.78,325.16,331.80,333.98,330.37,329.77,327.39,327.35,327.27,330.13,,,,,,,,,,,,,,,338.39,339.02,341.30,339.09,343.39,346.30,345.23,283.17,340.11,346.90,348.03,348.50,349.33,348.16,349.80,350.94,351.61,355.09,357.68,362.33,367.20,365.98,362.48,364.48,362.16,359.68,371.50,381.39,374.75,373.89,381.94,374.16,372.63,368.40,363.43,364.02,367.02,361.10,358.51,354.72,361.45,361.51,359.07,,,,,,
2009-05-28 21:44:07+00:00,L7,342.30,332.52,328.31,329.19,324.23,323.68,327.27,327.34,329.96,330.99,333.93,328.30,333.18,331.53,333.18,331.71,333.43,335.82,332.38,331.85,329.28,324.03,326.75,326.84,328.84,328.66,334.17,,,,,,,,,,,,,,351.93,348.69,351.73,349.78,352.44,349.83,355.98,359.54,366.05,366.59,369.96,362.96,367.04,367.73,367.37,372.32,369.78,371.43,373.57,378.49,381.70,378.40,368.14,363.85,367.30,373.47,379.74,369.51,369.70,369.70,361.21,363.55,354.95,,,,,,
2009-06-13 21:44:06+00:00,L7,326.73,325.27,319.19,317.61,315.85,316.77,317.82,318.67,325.15,322.63,320.60,320.16,322.00,319.97,318.18,317.03,320.93,319.30,320.86,315.69,,,,,,,,,,,,,,,,,,,,,333.25,327.01,325.53,327.67,329.67,337.88,343.34,343.08,348.15,343.67,343.06,344.29,334.41,348.65,350.14,356.83,362.38,353.73,356.79,354.03,365.53,363.29,362.31,358.41,355.65,354.48,357.59,354.06,351.95,345.72,340.07,336.19,335.16,331.20,334.62,335.45,,348.81,344.65
2009-07-31 21:43:54+00:00,L7,386.07,376.93,364.85,354.31,345.89,342.41,344.15,345.22,351.01,357.22,352.81,348.89,353.63,351.70,351.81,346.47,345.83,349.05,352.18,349.51,348.04,344.59,344.21,342.48,344.35,344.78,343.05,346.83,346.11,355.11,351.34,350.90,350.46,353.34,352.80,356.06,357.99,358.73,362.45,364.31,361.72,363.61,366.12,363.66,365.76,363.85,364.96,364.14,366.29,366.65,367.60,365.42,364.64,369.50,371.84,378.18,377.83,381.90,381.47,384.54,386.44,386.95,379.63,376.60,372.32,371.43,372.75,369.38,366.36,365.43,359.41,360.94,356.51,361.24,,,,,
2009-09-01 21:43:50+00:00,L7,386.11,373.64,367.01,352.58,338.06,332.47,335.93,336.01,341.64,344.00,339.45,340.84,337.98,339.14,338.62,340.55,343.95,345.72,342.30,339.54,344.30,346.31,337.70,332.46,337.45,340.35,337.43,344.21,343.18,349.22,348.37,347.51,345.29,348.67,362.62,361.06,355.40,343.61,355.51,354.01,353.79,359.01,358.00,357.62,363.36,363.24,356.35,356.40,361.33,363.40,365.09,362.67,366.05,364.18,367.84,365.33,372.37,371.93,376.68,378.04,380.87,376.57,377.43,370.40,362.79,367.01,365.44,364.05,356.82,355.03,353.66,354.99,349.08,352.95,356.02,362.25,,377.93,377.63
2009-09-17 21:43:49+00:00,L7,374.14,371.76,360.09,346.44,337.71,330.72,333.01,336.85,339.87,343.68,342.22,337.31,335.44,335.99,336.15,339.49,340.61,342.00,339.93,337.95,340.57,341.39,339.47,337.06,339.42,342.52,343.43,343.40,345.03,344.01,342.95,346.15,343.97,351.79,364.41,363.59,347.39,353.67,353.73,351.93,355.74,352.72,351.88,352.96,349.66,357.92,359.97,358.23,358.67,362.80,363.71,365.76,364.55,365.70,365.86,369.03,368.88,371.17,372.19,374.23,372.65,373.91,,,,,,,,,,,,,,,,,
2009-10-19 21:43:53+00:00,L7,,,,,,,,326.95,330.13,333.77,332.02,324.95,323.69,327.80,328.66,330.01,330.86,335.02,331.60,326.68,326.90,326.87,327.05,326.32,332.99,334.35,334.05,337.75,337.87,341.72,344.77,338.33,344.30,347.48,347.78,342.99,344.44,337.50,348.34,349.52,349.80,349.54,349.42,346.74,348.57,348.81,348.18,352.34,354.22,357.77,358.11,364.58,362.54,361.51,364.72,368.69,370.44,369.13,372.25,370.82,375.06,371.50,367.43,362.96,360.47,358.86,362.87,359.77,354.97,351.92,352.35,348.95,355.86,352.36,356.94,362.05,380.38,371.07,368.72
2009-11-20 21:44:21+00:00,L7,359.07,347.93,331.59,322.51,320.72,317.68,312.11,318.16,325.73,325.47,325.24,325.40,321.10,318.57,318.59,322.98,328.15,326.70,330.00,319.66,320.93,319.92,322.06,316.32,320.74,322.23,319.56,319.12,324.63,324.66,327.57,330.99,332.62,328.71,338.26,342.08,325.18,255.05,339.73,341.18,340.27,337.81,337.98,340.13,338.62,338.58,337.47,340.44,341.35,347.04,346.67,347.09,347.16,349.33,348.72,353.38,355.10,358.08,357.95,362.07,362.01,362.00,357.33,355.11,347.74,349.01,346.74,348.96,345.52,345.09,342.12,341.99,338.63,343.62,347.61,349.57,374.10,365.93,363.20
2009-12-06 21:44:31+00:00,L7,346.99,336.42,329.74,324.12,319.06,315.96,313.11,312.35,320.53,322.86,322.21,321.76,317.18,314.99,320.79,322.72,323.17,326.49,316.92,323.66,324.19,316.45,315.76,316.38,315.63,314.24,323.10,325.54,324.28,333.92,333.15,328.02,330.76,337.03,339.32,338.11,336.31,271.96,336.30,338.27,336.41,335.74,342.17,342.54,334.38,339.74,339.72,342.63,345.99,349.34,347.66,347.96,348.08,346.60,351.26,352.14,354.92,356.37,359.22,358.64,367.18,361.09,354.56,353.98,342.51,348.46,343.33,346.40,336.52,340.65,336.73,337.80,333.54,343.91,351.58,353.37,373.94,365.06,358.62
2010-02-08 21:45:30+00:00,L7,400.09,372.41,366.69,361.88,354.25,355.77,354.29,352.95,358.50,360.14,356.68,351.43,344.72,343.32,342.99,344.90,345.48,345.93,343.00,337.16,338.80,338.06,333.90,335.60,338.82,346.11,347.59,342.67,341.37,355.49,357.44,345.82,346.36,351.21,357.32,351.73,358.10,355.01,358.67,354.05,346.86,348.48,351.93,350.11,347.59,346.78,345.85,350.51,356.07,354.08,352.87,351.29,351.46,356.44,365.35,366.54,364.27,365.50,367.93,371.40,380.72,373.93,371.45,361.34,362.06,363.04,365.26,356.86,352.57,350.61,348.87,348.40,351.52,356.56,360.02,359.05,382.70,366.54,372.62
2010-03-12 21:45:47+00:00,L7,390.28,371.27,363.53,361.04,360.52,357.92,355.12,355.82,354.43,351.78,345.09,342.10,340.00,337.38,340.77,337.52,340.90,343.66,340.06,337.82,334.60,335.94,335.37,337.94,339.51,345.53,344.08,349.31,351.99,354.73,359.14,356.87,358.61,355.62,356.79,359.10,359.19,361.33,358.31,355.99,364.92,361.51,356.46,356.05,355.04,357.79,357.37,360.43,360.03,365.12,363.99,362.92,365.51,366.34,368.15,373.89,375.39,377.04,377.77,380.70,380.09,380.16,370.07,364.85,363.83,363.85,363.67,359.92,354.64,354.22,355.79,359.60,355.58,354.78,358.13,361.93,383.27,379.22,386.99
2010-04-29 21:45:51+00:00,L7,352.49,342.94,332.70,338.06,342.83,339.59,333.97,335.43,335.96,337.55,336.24,331.28,331.17,328.65,328.31,326.79,329.53,330.77,329.05,325.35,324.28,323.02,323.02,328.49,329.40,329.64,331.16,333.72,333.03,339.60,340.29,340.09,338.57,340.38,342.36,343.85,348.46,330.59,343.60,340.95,343.77,341.93,337.93,341.23,340.07,345.40,340.82,345.50,343.71,339.45,367.41,353.02,349.02,349.09,361.02,359.62,364.38,363.89,363.41,367.39,367.57,365.03,362.08,353.01,350.88,353.07,355.40,351.44,349.89,346.20,346.87,341.55,337.20,340.38,340.43,347.17,372.61,364.97,356.00
2010-07-02 21:45:52+00:00,L7,364.58,363.31,354.47,349.74,336.98,337.65,340.74,346.32,347.43,348.89,343.32,343.76,341.77,337.74,341.11,345.47,345.54,352.89,347.98,344.58,341.19,342.40,338.19,342.63,347.32,344.38,348.12,,,,,,,,,,,,,,,,,,,364.29,366.30,368.10,368.95,372.06,372.75,371.63,373.18,373.85,386.11,394.35,384.70,385.62,387.36,387.30,392.55,388.31,385.74,376.87,376.46,370.80,375.76,370.29,368.58,360.57,371.86,368.35,363.69,357.06,,,,,
2010-09-04 21:45:57+00:00,L7,422.80,394.63,371.55,367.94,359.65,360.11,362.91,368.04,365.74,361.99,358.91,355.92,348.96,350.31,352.33,351.35,351.09,353.51,352.95,346.81,343.91,342.64,341.82,348.39,351.08,350.23,353.67,354.19,356.51,358.22,359.41,360.74,358.34,360.86,361.68,365.57,360.45,366.79,355.26,359.73,362.39,369.54,367.56,384.81,390.51,385.62,376.11,368.54,371.71,377.42,376.86,372.97,374.46,378.42,380.18,383.57,383.41,386.44,385.45,384.02,386.57,378.43,374.94,369.46,368.57,368.61,370.16,366.59,363.72,363.48,365.12,362.28,356.91,358.87,368.32,383.30,415.06,407.24,418.86
2010-09-20 21:45:57+00:00,L7,365.60,357.42,346.15,333.76,327.26,327.45,335.72,337.88,341.32,343.05,337.86,336.20,331.16,334.18,335.53,339.07,342.84,340.96,337.59,336.61,335.33,332.22,328.69,326.82,331.05,329.88,332.53,338.65,339.13,338.55,342.14,335.35,339.16,336.73,333.66,330.36,337.64,341.48,,302.31,,352.79,361.81,370.16,374.62,374.69,366.73,356.69,353.16,356.77,357.74,357.86,356.91,361.03,365.63,372.85,370.24,369.82,370.05,370.20,369.71,369.94,363.04,355.74,357.13,357.27,360.92,360.01,353.35,348.70,,,114.13,,120.29,130.03,106.90,83.66,
2010-10-22 21:46:07+00:00,L7,358.79,355.27,344.04,334.53,332.66,326.74,322.56,327.95,332.62,335.51,333.08,325.77,323.32,324.17,327.71,329.76,329.64,330.42,333.67,329.17,330.87,325.39,324.67,323.94,327.09,327.28,331.40,331.33,334.01,337.94,338.40,339.82,340.10,338.33,338.43,339.22,341.23,346.18,344.45,351.39,346.27,351.85,366.06,369.25,368.60,367.78,368.36,361.25,357.94,359.10,356.63,357.16,358.76,359.45,363.44,363.79,364.94,367.33,368.76,369.97,370.22,368.55,362.18,363.07,363.56,360.56,362.82,359.67,356.62,352.53,352.58,360.53,364.02,371.35,380.65,385.33,403.72,387.84,388.12
2011-01-26 21:47:02+00:00,L7,346.46,343.68,337.46,331.42,327.43,323.45,324.28,325.24,328.48,328.10,324.67,323.47,321.79,322.46,319.92,323.41,324.33,327.27,322.63,319.61,316.94,312.15,317.39,319.43,322.47,319.79,323.89,324.98,327.24,326.97,326.44,324.93,323.57,323.22,320.02,246.18,242.57,259.18,271.43,287.18,299.74,317.53,329.93,350.29,351.63,350.15,344.97,348.29,339.53,340.60,339.92,338.28,338.74,344.81,346.56,355.97,357.08,361.73,356.88,358.18,359.00,355.84,350.66,348.14,341.80,348.77,343.78,342.87,338.91,342.74,344.02,346.70,350.92,347.14,355.12,359.21,393.51,387.37,384.62
2011-02-27 21:47:11+00:00,L7,386.33,373.97,365.17,356.98,347.92,340.00,341.05,340.45,340.05,338.88,337.49,334.61,331.14,329.27,332.39,337.73,340.35,339.53,340.14,335.82,334.97,335.35,334.58,337.24,334.95,335.98,339.71,340.96,339.10,342.77,345.56,340.65,339.90,340.25,343.56,343.17,348.39,350.96,353.35,339.73,351.65,355.04,356.75,359.15,364.59,362.13,363.00,358.76,357.21,362.15,355.00,357.17,361.40,355.83,366.19,370.04,371.59,367.04,369.54,370.72,375.74,372.32,366.36,366.85,366.07,363.26,361.20,362.55,357.81,355.35,357.95,364.23,365.46,371.41,374.60,380.18,398.49,385.00,386.40
2011-03-07 21:43:36+00:00,L5,337.69,334.07,328.97,323.23,322.95,320.00,317.18,320.18,322.77,324.20,322.87,318.52,322.50,322.50,322.15,325.54,322.75,329.64,325.90,319.77,323.62,316.63,320.44,315.82,314.31,321.31,324.67,322.36,328.60,331.46,327.59,327.40,326.65,322.49,327.88,323.89,319.52,328.80,333.32,310.84,317.34,338.76,341.06,346.41,341.97,348.40,352.19,352.64,347.07,348.16,349.00,352.72,355.72,356.65,356.59,353.86,360.93,361.28,365.07,362.33,363.37,366.17,360.37,356.23,359.08,361.95,359.67,352.64,351.08,348.48,350.64,356.37,355.10,356.37,357.94,366.05,387.11,367.92,360.80
2011-03-15 21:47:14+00:00,L7,403.44,380.54,364.68,361.18,353.05,349.77,347.16,349.75,349.92,348.94,349.91,349.03,342.02,342.56,344.75,338.42,343.68,343.32,341.75,340.82,342.29,335.06,338.78,338.97,339.45,342.56,341.62,346.10,344.14,351.55,349.55,350.68,350.45,351.86,349.98,350.88,356.24,360.66,356.46,342.38,355.23,356.48,361.90,359.69,368.43,368.67,369.29,369.94,371.15,368.57,373.63,369.44,368.41,369.37,372.26,372.18,369.83,375.46,375.71,380.32,380.99,373.30,370.69,366.07,365.84,367.40,365.97,361.60,358.83,349.43,354.78,361.60,360.81,364.24,363.22,374.04,394.19,383.34,381.90
2011-05-18 21:47:14+00:00,L7,350.68,354.56,347.66,339.35,336.85,335.35,334.82,329.78,332.86,335.51,337.19,339.29,333.51,333.79,331.97,333.10,336.93,340.43,341.13,338.40,335.99,337.35,335.12,338.08,338.71,,,,,,,,,,,,,,,,,,,,,,367.69,370.57,372.59,367.16,370.73,367.57,370.18,367.28,373.11,375.59,377.99,376.64,378.52,380.75,383.92,378.36,378.87,372.91,375.41,374.21,377.80,370.18,374.98,374.19,371.19,,,,,,,,
2011-08-22 21:47:04+00:00,L7,372.85,365.53,353.75,349.84,338.02,337.92,331.90,332.97,334.19,339.55,340.23,337.20,337.64,339.09,343.61,343.08,343.81,344.13,343.65,343.52,341.12,342.69,340.88,340.85,343.52,343.62,347.92,352.19,355.20,,,,,,,,,,,,,,,,,369.62,368.24,365.92,369.09,369.28,370.65,370.52,370.75,372.92,373.43,377.64,377.93,387.30,382.94,386.50,392.04,385.60,384.75,381.28,377.90,380.23,382.98,380.49,374.64,373.19,372.67,369.68,364.41,370.08,374.03,389.48,410.00,399.79,395.71
2011-09-07 21:46:59+00:00,L7,392.93,375.93,370.06,362.53,356.12,353.32,350.61,348.54,351.18,354.31,349.02,346.30,344.71,345.62,349.32,351.95,351.47,360.42,357.65,350.65,350.08,350.79,347.90,355.86,354.26,354.31,352.11,361.13,360.37,360.32,360.76,359.10,351.88,354.65,347.89,347.69,360.34,368.43,364.77,363.41,360.48,370.35,371.22,376.82,374.00,364.35,364.28,367.03,364.72,369.93,375.63,370.49,371.46,372.37,372.58,372.58,373.58,368.91,379.30,383.73,385.20,382.78,379.23,380.31,378.67,380.33,379.86,376.06,375.23,375.26,370.55,364.97,361.42,367.51,368.93,388.93,412.49,402.20,400.65
2011-10-25 21:47:02+00:00,L7,384.64,376.37,355.17,351.19,346.08,343.92,344.07,346.70,343.52,345.24,340.98,338.53,337.06,337.04,339.74,343.84,349.59,351.34,344.39,343.17,343.21,342.95,339.30,341.94,345.87,343.48,345.79,346.38,351.11,351.07,354.15,351.89,351.40,353.16,350.68,363.43,353.62,369.59,,366.24,369.19,362.87,365.12,364.97,363.01,362.99,361.64,359.06,360.71,365.72,365.25,362.40,363.99,363.73,365.99,362.18,366.56,368.65,375.39,381.87,385.40,385.94,378.35,376.14,373.59,376.39,373.63,373.55,368.09,366.13,365.48,364.26,360.34,365.77,370.04,389.13,401.04,392.17,386.70
2011-11-26 21:47:22+00:00,L7,335.92,326.22,316.85,314.08,315.72,313.18,310.08,310.92,315.90,320.22,321.10,318.27,320.39,317.19,317.61,319.84,323.84,328.65,327.68,322.62,324.12,320.03,316.69,312.51,317.99,325.79,325.03,328.33,330.18,324.57,326.75,325.81,337.20,339.77,340.59,326.78,222.44,347.86,,346.56,348.89,347.51,347.35,347.96,351.40,351.85,350.96,345.81,349.46,352.45,353.44,346.45,347.55,349.22,353.03,354.53,355.65,360.36,362.50,361.25,369.69,363.20,363.14,360.18,363.03,361.02,364.17,359.55,353.08,350.12,352.94,348.28,349.98,351.33,362.36,366.77,395.57,383.62,381.82
2012-05-20 21:48:20+00:00,L7,361.85,354.39,351.93,343.78,338.17,,,339.34,341.60,342.82,342.11,340.09,337.36,339.39,341.26,337.23,339.47,344.81,339.31,342.71,339.93,336.16,336.01,336.20,341.22,339.33,,,,,,,,,,,,,,,,,,,,363.11,364.97,365.43,361.40,362.36,362.04,362.70,364.07,,,,,,,396.40,391.87,391.62,386.36,383.29,380.22,381.45,380.91,378.80,371.16,370.42,366.60,,,,,,,,
2012-06-21 21:48:08+00:00,L7,361.53,345.54,339.49,333.99,335.92,331.40,332.37,330.69,333.85,337.48,335.32,335.02,333.26,332.43,334.60,336.91,336.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,361.88,356.77,360.50,359.34,361.97,358.00,363.09,360.55,356.90,357.38,362.24,371.41,372.61,376.36,377.22,381.09,382.68,382.92,379.10,376.37,372.85,371.83,374.10,373.60,367.24,361.51,353.95,357.88,351.73,,,,,,
2012-07-07 21:48:21+00:00,L7,352.66,341.18,333.43,331.48,329.15,324.47,327.00,328.15,328.59,331.35,331.12,330.88,331.94,329.74,331.08,334.98,341.55,342.19,340.15,337.35,334.68,331.60,329.43,334.88,337.02,340.49,342.17,,,,,,,,,,,,,,360.80,360.58,360.68,358.28,354.00,354.47,352.86,350.72,355.05,355.46,351.46,352.36,352.49,352.77,353.73,358.54,365.65,360.55,362.07,358.82,379.38,363.56,363.86,361.49,357.07,354.80,360.14,361.26,357.34,356.91,352.10,348.82,351.34,,,,,,
2012-08-24 21:48:53+00:00,L7,362.90,355.02,340.34,333.95,334.43,333.50,330.32,329.64,329.90,332.96,333.31,330.02,329.04,330.14,329.48,333.02,332.92,337.19,335.67,335.05,331.21,332.18,334.57,337.25,340.65,341.84,344.44,346.51,352.05,350.63,351.31,344.74,326.58,,329.29,354.82,362.42,358.62,,,,348.02,351.10,348.97,343.75,341.07,347.02,344.53,343.24,340.14,350.28,349.13,352.71,351.65,363.79,370.13,377.21,383.32,379.08,378.30,381.39,375.49,370.86,362.85,360.94,358.89,359.39,359.21,356.43,350.22,348.49,340.84,334.02,338.40,343.20,358.93,377.56,376.73,391.40
2012-10-11 21:49:21+00:00,L7,399.50,383.92,370.58,355.03,346.65,348.02,347.26,345.18,346.02,349.63,344.89,346.67,347.62,346.92,345.26,344.24,348.47,352.30,352.03,354.94,355.87,352.90,355.75,357.54,359.25,359.25,362.97,361.70,363.31,363.39,366.99,368.31,368.92,359.56,357.35,368.08,370.27,375.88,375.74,365.94,363.85,361.27,361.86,363.09,363.78,361.22,360.04,356.83,357.08,362.65,364.95,362.93,363.11,367.45,369.89,373.58,381.32,384.84,386.03,385.72,387.86,390.39,376.37,371.08,370.89,367.83,368.33,365.82,364.66,362.57,354.73,357.82,352.92,349.73,357.64,367.84,396.91,393.59,396.19
2012-12-14 21:49:45+00:00,L7,347.38,336.95,328.55,321.41,314.68,312.67,313.95,313.74,318.42,320.57,316.78,312.78,314.00,314.99,315.02,320.23,320.04,326.07,324.46,322.60,321.63,318.00,315.56,317.28,323.09,329.05,330.81,332.41,335.95,336.33,339.45,334.95,332.46,333.34,222.50,330.37,337.87,340.80,,,337.74,333.94,334.44,334.63,332.07,334.71,333.73,335.30,335.29,341.96,340.92,340.05,340.84,342.13,347.61,350.34,354.87,356.97,360.21,365.75,364.86,362.79,355.04,347.43,344.77,350.16,344.90,342.64,340.54,334.40,333.56,315.12,316.40,320.63,330.05,343.28,369.82,363.48,364.92
2012-12-30 21:49:50+00:00,L7,345.08,341.72,330.86,325.49,318.89,317.94,317.25,320.11,324.16,325.71,322.07,319.13,320.04,320.11,319.23,322.95,322.91,325.63,323.48,325.27,329.75,326.74,326.27,329.64,327.96,330.69,331.89,335.54,340.30,342.66,345.82,347.57,339.80,315.79,206.17,346.96,350.68,348.98,,,341.34,337.36,336.32,340.71,337.17,345.76,342.93,348.17,342.78,347.22,346.78,344.30,341.83,345.38,346.97,358.49,360.11,363.65,367.62,371.48,375.03,366.07,359.79,360.00,351.04,350.07,355.06,348.82,349.42,344.89,342.06,338.23,337.51,338.02,343.46,347.56,373.14,365.19,367.62
2013-02-16 21:49:51+00:00,L7,362.16,341.19,332.66,328.91,322.60,324.34,323.33,325.33,324.83,326.53,325.89,320.71,323.17,324.92,325.47,332.23,336.32,339.80,337.24,336.52,337.17,334.66,335.61,334.24,335.31,338.73,341.38,343.48,349.50,349.21,351.69,349.64,349.49,341.53,349.51,352.01,353.51,358.22,359.02,360.14,354.69,348.32,348.95,339.04,344.01,348.23,351.50,350.98,351.37,345.62,347.29,349.81,355.81,358.47,363.39,366.51,372.35,373.15,376.69,376.56,376.72,369.21,369.32,,,,,,,,,,,,,,,,
