dates,nzd0211-0000,nzd0211-0001,nzd0211-0002,nzd0211-0003,nzd0211-0004,nzd0211-0005,nzd0211-0006,nzd0211-0007,nzd0211-0008,nzd0211-0009,nzd0211-0010,nzd0211-0011,nzd0211-0012,nzd0211-0013,nzd0211-0014,nzd0211-0015,nzd0211-0016,nzd0211-0017,nzd0211-0018,nzd0211-0019,nzd0211-0020,nzd0211-0021,nzd0211-0022,nzd0211-0023,nzd0211-0024,nzd0211-0025,nzd0211-0026,nzd0211-0027,nzd0211-0028,nzd0211-0029,nzd0211-0030,nzd0211-0031,nzd0211-0032,nzd0211-0033,nzd0211-0034,nzd0211-0035,nzd0211-0036,nzd0211-0037,nzd0211-0038,nzd0211-0039,nzd0211-0040,nzd0211-0041,nzd0211-0042,nzd0211-0043,nzd0211-0044,nzd0211-0045,nzd0211-0046,nzd0211-0047,nzd0211-0048,nzd0211-0049,nzd0211-0050,nzd0211-0051,nzd0211-0052,nzd0211-0053,nzd0211-0054,nzd0211-0055,nzd0211-0056,nzd0211-0057,nzd0211-0058,nzd0211-0059,nzd0211-0060,nzd0211-0061,nzd0211-0062,nzd0211-0063,nzd0211-0064,nzd0211-0065,nzd0211-0066,nzd0211-0067,nzd0211-0068,nzd0211-0069,nzd0211-0070,nzd0211-0071,nzd0211-0072,nzd0211-0073,nzd0211-0074,nzd0211-0075,nzd0211-0076,nzd0211-0077,nzd0211-0078,satname
2006-12-06 21:48:41+00:00,367.87,355.37,346.41,338.17,336.12,336.22,335.21,337.55,340.42,345.78,346.07,342.46,339.63,338.65,333.39,333.22,335.37,336.79,338.87,334.45,331.57,324.54,325.40,327.82,335.10,330.95,332.71,330.83,331.82,337.19,337.50,335.07,334.75,338.72,338.31,335.49,350.36,348.26,353.54,351.24,351.54,349.80,347.86,347.28,347.65,348.24,350.16,353.24,355.93,361.16,361.41,360.75,360.78,363.07,364.28,364.74,362.06,365.25,368.08,371.43,375.53,374.64,370.87,368.44,366.18,368.46,371.20,367.78,360.77,357.84,357.14,357.51,358.18,366.70,378.74,385.47,407.80,391.40,389.02,L5
2007-01-23 21:48:36+00:00,370.05,357.85,348.23,339.19,335.88,335.18,334.14,336.35,339.37,345.18,345.33,340.98,337.21,336.51,329.84,329.28,332.35,335.24,337.88,334.45,331.57,324.54,326.12,329.49,335.12,332.69,333.41,331.63,332.81,337.19,337.50,335.07,334.75,338.72,338.31,335.49,350.36,348.26,353.54,351.24,349.26,347.24,344.68,342.87,344.55,345.07,345.85,348.91,351.70,358.59,357.98,357.25,358.11,359.44,360.18,359.66,356.49,359.90,362.75,366.72,370.96,369.17,365.57,363.77,360.93,363.84,368.16,364.44,358.87,356.75,356.37,356.94,358.37,366.55,378.74,385.47,407.80,391.40,389.02,L5
2007-01-31 21:44:00+00:00,369.55,357.44,348.12,339.25,335.90,335.35,335.08,337.16,339.45,345.02,344.46,340.43,336.54,336.02,330.00,328.99,331.81,334.84,337.40,334.38,331.46,325.23,326.64,329.92,334.84,332.94,333.71,332.23,333.11,337.16,338.79,336.82,335.26,338.97,338.42,336.14,349.99,342.83,351.81,351.12,349.12,346.61,344.67,343.23,344.95,345.34,346.34,349.11,351.90,358.60,358.43,357.35,358.18,359.27,360.17,360.18,356.87,360.12,362.92,366.82,370.05,368.73,366.82,364.64,361.70,363.99,367.76,364.09,359.49,357.15,357.73,358.22,359.90,367.45,378.49,384.63,407.24,391.15,386.93,L7
2007-02-16 21:44:06+00:00,367.03,355.10,346.28,338.21,335.36,334.76,334.82,337.05,339.50,344.70,343.43,339.65,336.12,335.45,329.59,328.58,331.62,334.41,337.11,333.45,330.31,324.86,326.06,329.48,333.79,332.16,333.24,332.00,333.14,337.28,339.05,337.06,336.12,339.70,338.91,336.82,349.53,342.20,350.86,350.99,349.36,346.45,344.49,344.19,345.68,345.20,346.28,348.77,351.94,358.86,358.66,357.62,358.22,359.12,360.17,360.53,357.30,360.39,363.03,367.05,369.92,369.31,367.29,365.06,362.35,364.46,367.83,364.81,360.66,358.83,359.06,359.32,360.17,367.24,377.36,382.93,405.45,389.80,385.50,L7
2007-04-21 21:44:09+00:00,362.21,350.60,342.76,334.32,333.64,334.11,334.40,337.56,341.25,344.58,341.53,338.43,335.69,334.56,327.87,326.82,329.64,332.74,337.47,333.22,329.72,322.24,323.86,327.50,331.61,329.20,329.99,329.59,331.08,338.23,339.60,338.08,336.11,339.00,338.15,336.05,347.09,334.62,345.49,349.64,346.87,343.36,340.62,342.18,342.52,341.52,341.75,344.19,347.01,355.29,355.29,354.08,355.07,357.34,358.40,360.72,356.59,359.72,361.21,366.08,367.40,367.90,366.52,364.68,361.91,364.19,365.93,364.34,361.69,360.69,362.29,362.72,362.72,369.98,376.29,375.14,398.29,382.82,378.91,L7
2007-05-07 21:44:05+00:00,363.61,350.10,342.70,335.28,335.06,336.55,337.42,340.13,343.10,346.24,342.54,339.96,337.36,336.10,329.33,327.88,330.09,332.95,338.12,333.70,331.29,322.70,324.01,327.73,331.96,329.23,330.53,330.68,332.68,340.04,341.88,341.32,340.01,341.75,341.43,338.52,348.00,330.04,345.24,351.06,348.30,344.06,341.96,342.66,343.41,342.51,343.27,344.58,348.44,355.89,356.52,354.35,356.15,358.53,360.47,362.89,359.35,361.72,362.88,367.79,369.30,370.26,368.77,366.52,364.58,366.02,367.96,365.84,363.17,361.83,362.59,363.50,362.86,369.89,375.51,375.25,398.29,382.97,378.20,L7
2007-06-08 21:43:56+00:00,366.95,353.57,347.25,342.98,343.79,344.60,346.00,348.33,349.77,350.52,346.63,343.91,340.83,340.06,338.24,338.04,340.39,341.94,342.43,338.87,336.29,335.18,333.09,338.46,337.25,339.94,339.84,341.58,342.32,345.00,349.47,349.07,348.41,349.49,348.17,349.80,351.95,331.09,350.29,357.33,356.11,351.43,349.29,351.48,352.43,353.43,353.67,354.73,357.85,365.06,368.41,365.64,367.19,369.08,370.40,372.52,370.16,369.80,372.42,376.16,377.98,380.12,379.89,375.74,374.90,373.64,375.51,372.51,371.26,369.78,369.36,368.44,366.07,370.47,372.98,374.77,398.28,383.46,378.44,L7
2007-07-26 21:43:49+00:00,370.58,354.69,348.75,344.74,346.41,346.61,346.71,348.09,349.97,351.03,346.43,344.10,341.53,341.03,339.21,338.32,340.54,342.66,342.99,339.95,337.85,336.79,335.64,338.08,338.57,339.64,341.70,344.19,342.64,345.00,349.47,349.07,348.41,349.49,348.17,349.80,351.95,331.09,350.29,357.33,356.11,351.43,349.29,351.48,354.15,355.05,356.02,357.78,360.91,367.65,371.53,369.28,370.52,371.67,372.78,374.18,372.11,371.15,374.58,377.43,381.11,382.25,381.43,377.55,376.40,375.36,376.60,374.40,372.14,371.25,370.26,369.15,366.23,370.47,372.98,374.77,398.28,383.46,378.44,L7
2007-10-30 21:43:38+00:00,379.32,362.96,354.00,349.25,350.41,349.21,348.69,349.74,350.93,351.83,348.63,345.75,343.38,343.34,342.96,342.13,343.97,348.84,345.79,343.52,341.80,340.62,336.45,338.54,340.08,341.75,342.66,345.98,346.58,346.50,347.66,348.17,350.52,351.45,352.50,351.57,354.78,335.33,344.04,347.91,352.08,353.72,352.23,351.00,355.50,358.31,358.65,361.65,364.00,370.29,375.10,373.72,373.88,376.26,376.93,376.16,375.21,376.60,378.22,380.05,386.08,385.03,381.92,378.46,376.02,375.33,375.30,375.29,371.94,370.64,367.26,367.68,363.35,365.75,369.59,372.22,395.21,378.01,375.27,L7
2008-02-03 21:43:59+00:00,364.57,353.95,342.97,336.27,335.19,334.09,334.88,334.49,335.44,342.44,339.54,333.95,332.76,335.07,338.61,334.78,338.62,345.27,340.64,335.52,332.33,328.98,324.48,325.59,324.26,330.53,329.46,334.03,340.01,338.73,339.42,341.58,341.10,342.00,343.13,343.73,347.62,343.80,325.37,333.75,341.96,346.26,348.71,345.94,346.13,345.74,347.65,348.67,349.31,354.88,352.14,363.69,359.51,359.52,363.44,362.40,362.84,367.86,364.81,367.00,369.73,367.89,364.92,361.51,357.42,357.82,357.27,361.06,358.42,356.08,356.36,356.17,349.45,347.96,350.78,355.57,380.98,368.20,364.80,L7
2008-03-22 21:43:49+00:00,360.03,349.78,340.58,335.51,333.57,333.55,333.89,334.69,335.16,340.50,337.44,332.77,331.50,334.35,337.43,334.65,338.16,343.51,338.62,333.77,330.71,328.07,324.57,326.79,326.53,329.93,330.54,334.48,339.34,338.86,339.66,341.00,340.65,341.12,341.48,343.22,340.40,343.57,332.66,338.67,344.06,346.62,348.39,346.03,346.68,346.78,349.29,350.88,350.99,356.78,358.01,365.47,362.72,361.06,364.52,365.59,365.33,368.85,368.12,369.32,371.24,370.28,366.55,362.45,359.09,360.44,360.54,361.70,359.24,357.91,356.95,356.92,351.04,348.18,350.69,354.79,378.85,366.62,361.96,L7
2008-06-10 21:43:27+00:00,357.89,348.04,338.63,337.30,335.23,333.46,336.03,337.37,340.77,345.92,340.14,334.22,333.74,337.22,341.11,339.07,341.07,338.79,335.13,330.57,328.23,325.30,324.96,325.13,324.93,327.14,328.97,332.98,334.98,337.04,338.56,339.71,337.57,337.45,337.37,340.64,335.60,341.73,339.95,345.13,345.15,343.88,346.73,344.67,350.71,351.09,353.43,354.53,357.21,361.12,363.36,368.57,366.41,362.05,365.59,368.12,367.52,366.16,368.36,371.36,374.87,374.71,371.22,366.26,365.60,364.48,367.24,364.04,361.15,357.81,357.92,354.60,348.42,343.79,345.29,349.11,374.02,366.41,358.81,L7
2008-07-12 21:43:06+00:00,357.89,348.04,338.63,337.30,335.23,333.46,336.03,337.37,340.77,345.92,340.14,334.22,333.74,337.22,341.11,339.07,331.47,334.63,334.47,329.96,330.40,329.33,324.96,325.13,324.93,327.14,328.97,332.98,334.98,337.04,338.56,339.71,337.57,337.45,337.37,340.64,335.60,341.73,339.95,345.13,345.15,343.88,346.73,344.67,350.71,355.00,357.65,359.01,361.74,366.15,369.28,372.16,369.26,365.96,368.36,371.02,369.73,369.92,370.57,374.41,377.52,378.48,373.64,370.14,368.83,367.95,369.47,366.28,363.19,360.45,359.43,356.57,349.90,343.79,345.29,349.11,374.02,366.41,358.81,L7
2008-08-29 21:42:43+00:00,368.88,353.18,342.25,338.46,331.78,329.00,332.78,336.94,341.54,344.87,339.04,334.24,336.35,339.72,342.21,340.28,332.71,335.82,336.14,329.50,331.10,331.83,324.75,329.20,331.05,328.72,332.71,335.38,338.00,339.13,340.14,339.85,339.76,339.35,338.19,342.19,325.94,343.10,339.95,348.49,348.26,347.34,347.76,346.19,354.82,358.99,361.86,364.54,367.38,367.96,377.06,375.15,373.25,371.43,373.77,375.82,373.42,374.39,375.02,379.70,382.92,383.94,378.34,374.22,373.84,372.87,373.96,370.05,367.51,364.36,362.00,358.83,353.54,348.63,350.52,353.24,374.61,363.46,356.27,L7
2008-11-17 21:42:51+00:00,373.19,356.88,344.69,337.72,330.29,329.54,332.08,335.88,340.25,343.63,341.20,333.40,338.67,340.98,343.03,340.50,332.95,335.36,337.13,331.79,333.62,333.06,323.50,333.42,336.08,335.39,332.33,334.48,332.85,337.10,335.12,329.57,334.50,336.69,334.54,335.99,337.92,350.27,,336.15,340.16,346.32,350.12,345.48,352.76,356.27,363.20,363.39,364.98,366.65,374.55,373.39,371.23,370.81,373.33,374.12,371.47,372.64,371.67,377.95,381.95,381.89,377.12,374.41,372.59,369.78,369.90,369.16,366.51,363.15,361.57,360.36,356.63,360.26,363.52,368.25,384.55,371.89,376.97,L7
2008-12-03 21:43:03+00:00,373.43,355.49,342.89,336.79,329.67,328.24,329.76,333.39,339.16,340.86,339.85,333.05,337.23,338.08,339.37,337.60,333.51,336.25,335.27,330.62,330.47,328.08,323.60,331.71,332.92,334.20,330.35,332.22,335.25,336.11,334.27,328.39,334.18,334.50,331.38,336.24,340.84,347.44,,338.39,343.31,348.31,350.50,347.50,350.67,353.94,359.08,358.02,361.33,364.84,370.35,369.31,368.04,367.89,371.06,374.12,371.47,372.64,371.67,377.95,381.95,381.89,377.12,374.41,372.59,369.78,369.90,369.16,366.51,363.15,361.57,358.20,357.13,359.41,361.19,366.43,385.41,371.90,376.31,L7
2008-12-19 21:43:12+00:00,375.76,354.58,342.57,333.53,325.58,323.90,321.64,325.37,330.24,333.58,333.59,327.11,331.38,330.90,331.66,331.04,328.67,334.49,333.72,328.62,328.62,326.43,320.96,327.31,327.57,330.63,326.48,328.25,331.30,332.92,334.27,328.56,332.27,333.14,332.48,333.98,340.84,347.44,,338.39,343.31,348.31,350.50,347.50,345.06,351.46,357.88,355.40,357.63,362.18,367.76,367.29,366.21,366.36,370.36,373.67,370.70,373.06,371.35,376.72,375.72,375.59,371.12,368.04,363.63,362.36,361.87,366.67,363.60,363.18,360.42,359.07,355.71,357.35,358.07,361.10,380.57,368.44,368.96,L7
2009-01-04 21:43:18+00:00,373.58,354.12,341.63,334.54,328.46,324.24,322.66,325.92,330.29,332.89,332.43,327.86,331.84,331.87,332.19,332.13,330.05,335.31,334.61,329.73,329.03,327.38,324.54,328.85,329.18,331.72,328.84,330.53,334.21,335.62,336.54,331.95,334.70,336.09,335.58,336.91,342.49,349.38,358.60,341.42,349.27,349.25,350.29,348.27,348.12,351.66,355.30,354.75,357.27,361.51,366.38,366.09,365.21,365.59,368.83,372.38,370.32,372.05,370.30,375.75,374.85,375.51,371.06,367.87,363.87,362.59,362.98,365.23,361.71,361.05,359.24,360.94,358.00,361.12,358.07,361.10,380.57,371.55,369.50,L7
2009-03-09 21:43:47+00:00,365.82,349.85,338.56,332.70,329.09,324.92,323.77,326.15,329.72,331.69,331.94,327.79,329.86,329.27,329.70,330.54,333.48,335.69,332.94,329.45,327.81,325.33,324.66,328.36,328.85,331.62,329.28,331.15,334.68,336.35,337.25,333.06,335.40,337.12,335.03,336.91,342.52,349.14,358.60,345.20,350.42,349.25,348.55,346.35,346.78,345.10,348.60,347.75,352.35,356.65,357.67,358.58,358.77,358.67,362.54,365.46,366.28,365.43,364.02,368.93,370.02,369.35,366.66,362.08,358.74,357.33,358.32,358.82,355.20,354.59,353.36,358.24,359.22,361.42,357.96,360.16,378.73,369.63,366.36,L7
2009-03-25 21:43:54+00:00,365.20,351.22,340.61,334.97,331.39,326.78,326.47,328.19,332.20,334.01,333.54,329.04,330.42,330.62,332.40,332.39,334.95,337.27,334.65,331.30,329.89,327.58,327.00,329.56,330.73,333.04,331.54,332.89,336.29,338.42,339.48,335.74,338.11,339.83,338.05,340.68,345.44,352.87,358.60,347.66,352.58,351.41,350.28,347.93,348.16,347.14,349.70,349.61,353.77,357.41,358.46,360.42,359.97,360.90,364.21,367.44,368.63,368.34,367.64,371.75,373.07,372.69,369.26,364.96,360.64,359.69,360.75,360.24,356.02,355.56,354.93,358.88,360.08,362.94,359.62,361.11,378.44,368.39,364.66,L7
2009-04-10 21:43:59+00:00,363.82,350.96,340.20,334.52,330.69,326.78,326.47,328.19,332.20,334.14,333.95,329.85,331.07,331.41,333.18,333.06,335.60,338.09,335.42,332.39,331.58,328.59,326.97,330.26,331.69,333.40,331.95,333.49,337.13,338.95,339.49,336.28,339.65,341.37,339.61,340.68,345.97,352.87,358.60,348.24,353.25,351.96,350.79,348.77,347.87,346.94,350.30,350.07,354.18,357.69,358.99,360.00,360.40,361.59,364.71,367.99,369.14,369.05,367.94,372.29,373.56,373.19,369.05,364.17,360.97,359.84,361.21,360.47,356.87,355.52,354.67,358.44,359.82,363.34,360.21,361.07,377.72,367.31,363.79,L7
2009-05-12 21:44:06+00:00,363.21,349.34,339.30,334.21,330.86,327.28,327.08,329.16,333.54,335.25,334.73,330.96,331.74,332.03,333.67,333.81,335.60,338.09,335.42,332.39,331.58,328.59,326.97,330.26,331.69,333.40,331.95,333.49,337.13,338.95,339.71,336.96,340.23,341.42,340.51,342.40,346.25,352.87,352.53,348.91,353.36,352.32,351.32,349.46,348.88,348.25,351.22,351.41,355.30,359.06,360.90,361.53,361.40,362.74,365.02,367.39,370.32,371.96,369.89,373.46,375.49,373.93,370.15,365.36,361.92,360.97,362.59,361.39,357.89,356.14,356.44,359.41,360.15,363.34,360.21,361.07,377.72,367.31,363.79,L7
2009-05-28 21:44:07+00:00,362.70,349.05,339.47,335.90,332.68,327.85,328.44,330.38,335.30,336.51,335.64,332.51,332.89,332.89,334.76,334.90,336.63,339.40,336.40,333.67,332.70,329.50,328.65,331.19,332.37,334.31,333.50,333.32,337.85,339.26,340.37,338.01,341.05,342.09,341.36,343.68,347.64,353.52,352.53,351.04,356.18,353.81,352.53,351.10,351.11,350.53,352.11,353.33,358.82,361.60,363.35,362.55,363.19,364.59,366.26,369.63,372.57,374.37,373.02,376.58,378.09,376.37,371.40,365.98,363.94,364.12,366.87,364.02,360.86,359.10,358.02,360.20,360.03,363.86,359.55,359.64,376.35,366.54,361.59,L7
2009-06-13 21:44:06+00:00,357.14,346.55,337.93,334.53,331.95,327.74,328.54,330.22,334.65,335.97,334.52,331.74,332.24,332.42,334.25,334.12,335.32,337.41,335.95,332.68,334.12,331.40,329.47,331.40,332.81,334.52,334.36,334.00,337.89,340.08,341.52,339.81,342.24,343.72,343.55,345.48,348.42,356.49,352.53,353.11,354.84,351.02,349.37,348.47,349.18,349.70,352.09,353.88,358.89,360.05,362.32,361.73,360.65,363.97,365.00,368.22,371.54,371.89,371.14,373.85,376.92,375.06,370.59,365.36,363.23,363.20,366.02,363.03,359.99,357.59,355.81,358.32,357.42,359.70,355.04,354.15,373.87,362.97,357.18,L7
2009-07-31 21:43:54+00:00,357.90,348.04,339.91,335.35,331.63,330.15,332.31,333.39,338.40,339.13,337.60,334.61,335.32,335.56,337.43,335.74,337.10,339.15,338.01,335.38,338.11,334.37,332.72,333.77,336.23,336.69,337.53,337.81,340.34,345.00,343.99,343.20,346.08,347.52,346.22,352.68,350.30,356.02,351.22,355.26,354.04,351.93,350.94,349.66,350.07,350.61,353.83,354.88,359.70,360.45,362.53,361.64,360.43,364.22,365.61,368.92,372.09,372.98,372.48,374.73,380.38,378.02,372.71,367.92,365.09,365.39,368.01,363.32,360.54,358.17,355.60,356.98,356.26,357.97,355.85,355.08,374.87,358.87,354.43,L7
2009-09-01 21:43:50+00:00,359.83,349.64,341.88,336.23,331.16,329.03,331.61,332.44,337.53,338.68,336.67,334.33,334.59,334.95,336.42,335.28,336.87,338.87,337.41,334.76,337.84,335.05,332.55,332.01,335.02,335.75,336.45,337.64,339.45,344.88,344.28,343.49,345.48,347.29,348.42,353.67,350.73,351.32,350.65,354.11,353.30,352.10,351.22,350.01,351.13,351.58,353.54,354.56,359.39,360.24,362.24,361.22,360.55,363.61,365.34,367.92,371.57,372.24,372.42,374.51,379.84,377.35,372.81,367.74,364.31,365.15,367.24,362.83,359.54,357.25,354.90,356.29,354.96,356.53,355.37,356.00,374.87,362.17,357.71,L7
2009-09-17 21:43:49+00:00,360.19,351.64,343.60,337.30,331.37,328.86,331.46,332.58,337.77,339.17,337.21,334.45,334.77,334.94,336.16,335.55,336.84,338.77,337.46,335.04,338.49,336.10,333.92,332.21,335.56,336.06,337.44,338.10,339.65,344.84,344.29,344.51,345.96,348.61,353.14,354.75,351.09,351.01,349.89,352.37,352.81,351.82,351.67,350.91,351.37,353.14,354.97,355.76,359.25,360.65,362.51,361.62,360.83,364.41,365.44,368.14,371.22,372.59,372.91,374.76,378.82,376.90,373.13,368.36,365.22,366.27,368.63,364.13,360.94,358.42,356.13,356.95,354.40,355.32,354.80,355.66,375.70,362.23,358.68,L7
2009-10-19 21:43:53+00:00,360.32,351.12,343.63,337.01,330.53,327.65,330.05,332.11,336.87,339.16,337.14,334.01,334.45,334.47,334.63,334.75,335.74,337.62,336.35,333.34,336.56,335.38,334.07,331.54,335.24,336.64,337.40,339.01,339.01,344.82,344.54,343.79,344.41,347.48,353.46,352.98,349.50,344.85,350.64,352.02,351.35,350.61,350.93,350.18,351.96,353.85,354.98,356.08,359.45,361.07,362.74,362.25,360.85,363.75,364.86,367.74,371.04,372.17,373.14,374.11,378.38,375.49,372.53,368.04,364.93,366.02,368.75,364.48,361.09,358.46,355.87,355.49,352.80,348.96,349.66,353.72,383.48,366.40,364.91,L7
2009-11-20 21:44:21+00:00,363.49,355.76,346.14,337.97,331.28,328.15,329.10,331.73,336.63,338.51,337.03,333.95,334.12,333.79,334.01,334.30,336.51,337.92,337.30,333.24,335.95,334.80,333.60,331.37,334.99,336.60,336.06,337.26,338.36,342.28,342.63,342.43,342.94,345.65,352.73,352.55,345.73,344.85,351.13,351.41,350.63,349.47,349.63,349.38,350.69,352.41,353.29,354.26,357.39,359.20,360.14,359.85,358.98,361.91,363.24,367.13,368.99,369.16,371.05,372.76,375.86,374.01,370.29,366.13,362.62,363.79,365.65,362.82,359.26,357.19,352.93,352.52,349.64,349.00,350.12,353.65,381.48,367.26,367.08,L7
2009-12-06 21:44:31+00:00,365.23,357.37,347.23,337.89,331.18,327.63,327.38,330.19,335.88,337.90,335.95,333.57,332.38,331.97,332.84,333.56,335.59,337.13,335.64,332.62,335.69,334.13,332.22,330.32,333.43,334.90,334.69,337.57,338.28,342.39,341.89,340.82,341.79,345.00,351.49,351.52,344.95,344.85,350.52,350.98,348.78,347.98,348.58,348.67,348.43,351.28,351.28,352.11,354.79,357.03,357.27,357.99,356.57,359.20,361.22,364.54,367.16,367.32,369.30,370.25,374.10,371.79,368.32,364.78,358.79,359.88,359.86,359.31,354.05,352.67,349.13,348.49,346.32,349.29,351.36,354.55,381.15,367.77,367.92,L7
2010-02-08 21:45:30+00:00,374.98,362.13,352.53,342.87,335.32,331.88,330.82,332.94,338.46,340.51,338.70,335.81,332.21,332.16,333.36,335.63,337.56,339.17,336.15,332.97,334.64,333.53,330.87,329.75,333.04,335.69,335.84,337.33,337.94,342.76,343.07,340.13,341.28,344.81,352.44,351.07,345.13,344.51,350.26,349.62,348.61,348.68,349.82,349.67,348.29,350.43,349.18,351.14,353.99,356.94,356.94,357.70,357.84,358.55,361.77,363.66,365.47,366.62,368.90,370.52,374.34,370.85,367.66,362.77,357.13,359.08,358.60,357.59,351.46,350.84,348.62,348.23,347.36,351.75,355.74,358.57,380.92,370.62,371.65,L7
2010-03-12 21:45:47+00:00,376.36,362.21,352.33,345.00,340.25,337.41,335.03,336.57,340.93,342.12,339.97,336.32,332.85,332.17,334.05,335.44,337.36,339.13,336.08,332.99,333.31,332.08,330.70,331.00,333.68,336.89,337.18,338.44,339.67,343.85,344.96,341.78,343.60,346.06,351.58,350.90,345.85,349.28,350.94,350.16,350.67,349.30,349.74,349.59,347.07,349.70,349.52,351.96,353.92,357.39,356.93,357.90,357.91,359.08,361.98,365.25,366.14,367.64,369.25,371.14,374.38,371.59,366.35,361.83,357.51,358.60,358.40,356.96,351.21,350.87,349.20,349.31,348.80,352.27,356.28,358.61,380.84,370.98,373.82,L7
2010-04-29 21:45:51+00:00,375.88,360.29,350.27,346.40,344.36,342.26,337.79,339.38,343.47,343.63,341.53,338.46,334.90,332.65,334.73,335.05,337.51,338.78,335.87,332.80,332.32,330.43,328.89,331.38,332.89,335.99,336.15,337.56,338.55,344.00,344.80,341.58,342.74,343.81,348.33,349.09,346.67,346.85,350.19,348.80,349.16,347.81,347.62,348.45,345.46,347.98,346.57,349.85,351.38,353.22,358.04,354.58,354.46,355.88,361.02,363.23,364.93,366.50,367.47,370.48,373.84,370.32,364.97,359.53,355.28,357.17,356.62,354.93,349.86,349.39,347.82,347.55,344.82,349.59,352.77,355.44,379.01,369.56,370.74,L7
2010-07-02 21:45:52+00:00,375.92,361.54,353.51,351.93,347.89,346.98,345.40,346.95,348.40,348.97,344.65,341.52,338.79,336.15,337.62,338.05,339.74,342.69,339.40,335.60,334.14,334.28,332.18,335.49,338.14,340.74,342.27,339.47,339.70,348.32,351.40,346.74,346.90,348.22,351.09,350.08,354.40,346.85,351.52,348.44,349.96,348.75,347.15,347.43,345.95,353.21,352.23,355.84,356.89,357.34,363.90,359.39,359.45,361.07,369.83,373.27,371.86,372.66,373.77,376.32,379.88,376.57,372.05,363.73,363.02,362.43,364.75,359.28,356.11,352.59,355.58,354.22,351.76,351.93,352.01,355.20,378.35,369.39,369.60,L7
2010-09-04 21:45:57+00:00,380.04,365.54,353.34,352.19,347.99,346.82,346.52,349.59,349.07,348.38,344.07,341.60,338.81,336.85,338.81,338.62,340.10,343.54,340.84,336.97,334.46,334.46,333.42,337.55,340.16,340.63,343.01,342.12,343.56,348.44,351.61,351.30,350.43,351.02,352.03,353.97,354.77,349.74,349.41,349.41,354.21,354.85,351.57,358.16,359.46,362.32,359.20,359.84,360.30,362.60,369.30,364.26,364.63,365.97,373.00,376.99,376.10,377.29,377.59,378.85,380.74,377.21,372.44,365.28,364.16,363.39,365.53,361.15,358.38,355.28,359.20,357.25,352.72,352.06,354.36,362.87,388.56,382.54,383.91,L7
2010-09-20 21:45:57+00:00,373.24,361.45,348.44,344.88,339.18,338.70,341.25,344.65,345.34,345.79,341.81,339.71,336.18,335.64,337.05,338.59,340.17,342.45,339.81,336.25,334.26,333.15,331.46,334.31,337.63,336.26,339.81,338.09,338.80,342.73,345.77,343.96,343.76,344.56,344.11,344.10,347.42,342.70,347.31,348.34,351.08,351.57,353.04,362.53,365.67,366.31,361.30,358.71,358.38,360.29,367.50,362.78,362.25,364.41,372.15,376.51,374.60,375.25,375.43,375.98,377.91,374.47,370.49,362.81,362.30,361.57,364.67,360.94,357.84,353.69,361.28,357.39,352.60,352.10,353.47,364.33,392.59,385.21,385.03,L7
2010-10-22 21:46:07+00:00,370.00,359.86,347.25,342.53,337.60,336.03,337.28,341.05,342.54,343.50,339.81,336.69,333.38,333.11,334.93,336.59,337.83,339.81,338.35,334.60,333.36,331.38,329.94,331.98,335.29,334.21,337.95,336.15,337.35,341.36,343.84,342.84,342.75,342.91,342.58,342.73,345.78,343.36,346.08,349.10,349.22,351.44,356.12,364.04,366.24,366.47,362.58,359.10,358.18,359.92,365.19,361.54,361.43,363.28,370.28,373.84,372.54,373.53,373.97,374.64,376.24,373.17,368.72,362.75,362.44,361.27,364.20,360.56,357.48,353.35,358.98,358.06,355.35,356.79,362.42,371.22,396.14,385.97,385.75,L7
2011-01-26 21:47:02+00:00,367.54,356.88,344.58,337.21,332.05,329.74,332.45,335.50,337.77,338.25,334.36,331.42,327.39,328.86,329.60,331.98,333.06,334.12,332.79,329.13,328.15,324.49,325.38,325.37,329.00,327.52,332.44,333.93,335.87,338.18,340.36,339.04,338.99,338.61,336.98,341.63,344.47,346.57,345.86,351.78,350.55,345.31,354.10,366.28,369.10,367.32,361.81,356.81,353.71,356.33,355.55,354.53,355.08,358.69,361.91,367.00,366.88,369.09,368.14,368.24,369.14,366.38,360.90,357.30,355.96,357.18,357.74,355.14,351.19,349.90,352.86,355.49,356.37,358.07,367.30,375.21,403.09,393.42,395.25,L7
2011-02-27 21:47:11+00:00,369.10,358.09,346.74,339.41,333.46,330.03,332.70,334.89,336.62,336.91,333.38,330.59,326.67,327.48,328.56,331.66,333.05,333.74,332.80,329.00,328.16,325.30,326.18,326.15,328.73,327.61,332.79,334.08,335.26,338.26,340.94,338.92,338.68,338.50,337.75,341.06,344.90,346.29,346.63,346.13,349.29,346.28,353.79,363.97,367.36,365.45,361.21,356.50,353.70,356.70,354.60,354.29,355.54,357.28,362.00,366.84,367.05,367.84,367.62,367.86,369.62,366.89,361.31,358.53,357.30,357.79,357.80,355.83,351.78,350.26,353.35,356.92,357.95,360.62,368.57,375.91,401.18,390.76,391.57,L7
