dates,nzd0537-0000,nzd0537-0001,nzd0537-0002,nzd0537-0003,nzd0537-0004,nzd0537-0005,nzd0537-0006,nzd0537-0007,nzd0537-0008,nzd0537-0009,nzd0537-0010,nzd0537-0011,nzd0537-0012,nzd0537-0013,nzd0537-0014,nzd0537-0015,nzd0537-0016,nzd0537-0017,nzd0537-0018,nzd0537-0019,nzd0537-0020,nzd0537-0021,nzd0537-0022,nzd0537-0023,nzd0537-0024,nzd0537-0025,nzd0537-0026,nzd0537-0027,nzd0537-0028,nzd0537-0029,nzd0537-0030,nzd0537-0031,nzd0537-0032,nzd0537-0033,nzd0537-0034,nzd0537-0035,nzd0537-0036,nzd0537-0037,nzd0537-0038,nzd0537-0039,nzd0537-0040,nzd0537-0041,nzd0537-0042,nzd0537-0043,nzd0537-0044,nzd0537-0045,nzd0537-0046,nzd0537-0047,nzd0537-0048,nzd0537-0049,nzd0537-0050,nzd0537-0051,nzd0537-0052,nzd0537-0053,nzd0537-0054,nzd0537-0055,nzd0537-0056,nzd0537-0057,nzd0537-0058,nzd0537-0059,nzd0537-0060,nzd0537-0061,nzd0537-0062,nzd0537-0063,nzd0537-0064,nzd0537-0065,nzd0537-0066,nzd0537-0067,nzd0537-0068,nzd0537-0069,nzd0537-0070,nzd0537-0071,nzd0537-0072,nzd0537-0073,nzd0537-0074,nzd0537-0075,nzd0537-0076,nzd0537-0077,nzd0537-0078,nzd0537-0079,nzd0537-0080,nzd0537-0081,nzd0537-0082,nzd0537-0083,nzd0537-0084,nzd0537-0085,nzd0537-0086,nzd0537-0087,nzd0537-0088,nzd0537-0089,nzd0537-0090,nzd0537-0091,nzd0537-0092,nzd0537-0093,nzd0537-0094,nzd0537-0095,nzd0537-0096,nzd0537-0097,nzd0537-0098,nzd0537-0099,nzd0537-0100,nzd0537-0101,nzd0537-0102,nzd0537-0103,nzd0537-0104,nzd0537-0105,nzd0537-0106,nzd0537-0107,nzd0537-0108,nzd0537-0109,nzd0537-0110,nzd0537-0111,nzd0537-0112,nzd0537-0113,nzd0537-0114,nzd0537-0115,nzd0537-0116,nzd0537-0117,nzd0537-0118,nzd0537-0119,nzd0537-0120,nzd0537-0121,nzd0537-0122,nzd0537-0123,nzd0537-0124,nzd0537-0125,nzd0537-0126,nzd0537-0127,nzd0537-0128,nzd0537-0129,nzd0537-0130,nzd0537-0131,nzd0537-0132,nzd0537-0133,nzd0537-0134,nzd0537-0135,nzd0537-0136,nzd0537-0137,nzd0537-0138,satname
2006-02-09 22:10:49+00:00,352.55,355.45,358.49,363.26,361.64,367.93,371.22,373.38,376.43,379.49,380.10,379.30,378.55,378.25,373.74,370.65,375.32,373.85,369.44,358.40,349.97,357.96,351.50,331.41,339.25,325.62,321.30,319.96,322.86,327.75,330.29,335.19,346.15,354.29,364.30,370.03,365.68,355.71,342.96,329.33,319.17,297.23,294.39,284.38,279.52,282.34,288.54,298.04,308.53,320.64,332.86,335.58,339.47,341.02,337.72,337.81,341.36,344.83,346.26,343.47,338.88,333.08,335.14,342.37,351.21,350.98,355.05,356.00,356.09,357.29,357.32,352.32,347.41,345.66,345.78,350.89,354.83,354.62,353.54,349.48,343.80,334.29,326.77,318.32,315.05,311.40,316.10,327.09,347.02,360.60,367.22,379.55,385.79,393.70,397.36,392.76,394.16,398.05,399.87,395.86,388.26,386.67,395.05,393.34,401.15,404.21,400.60,404.78,407.07,408.86,411.21,413.94,414.35,418.94,421.60,425.63,426.20,434.58,436.55,426.27,411.64,404.48,394.77,387.78,369.34,347.37,355.27,353.80,353.00,320.11,334.52,334.09,331.57,333.08,335.43,335.86,332.23,328.38,327.66,L7
2006-02-25 22:10:52+00:00,351.57,356.43,359.77,364.18,364.04,368.19,371.79,373.79,376.43,379.49,380.10,379.30,378.55,378.58,374.65,371.93,375.22,373.95,370.97,362.00,354.26,359.51,355.18,331.78,343.28,325.85,321.72,321.29,321.51,325.92,330.65,335.74,347.11,355.03,364.82,370.03,365.68,355.71,342.96,329.33,319.17,299.79,296.14,285.10,280.07,282.44,288.69,297.24,308.33,319.75,333.01,334.61,341.18,341.02,337.72,337.81,341.36,344.83,346.26,343.47,338.88,335.79,337.28,343.77,352.27,350.98,355.05,355.55,355.78,356.34,355.69,351.15,346.70,344.62,345.19,353.06,354.83,354.62,353.54,349.48,343.80,334.29,326.77,318.32,315.05,310.75,314.87,326.31,348.08,361.88,365.77,375.46,381.32,389.13,395.30,390.13,391.84,395.43,397.49,394.67,390.72,386.67,395.05,393.34,401.15,404.21,400.60,404.78,407.07,408.86,411.21,410.60,414.35,414.93,417.02,421.85,425.14,433.41,435.20,424.13,411.45,403.50,392.11,385.01,365.97,342.73,356.66,353.80,353.00,320.11,334.52,334.09,331.57,333.08,335.43,335.86,332.23,328.38,327.66,L7
2006-03-29 22:10:52+00:00,353.60,358.55,362.36,366.30,369.17,366.50,371.53,374.98,377.64,381.28,381.88,382.04,382.88,382.42,380.52,377.71,374.67,374.20,372.66,370.51,364.97,359.51,354.37,346.62,341.36,334.74,330.21,328.34,327.11,331.25,337.87,343.38,353.03,361.79,366.05,370.83,368.10,360.48,346.43,332.93,322.34,310.37,298.67,296.25,290.78,294.86,301.48,309.93,322.09,336.03,342.45,342.62,339.32,341.01,339.39,343.18,348.68,350.21,352.17,349.36,344.26,340.23,348.15,352.12,361.11,360.46,363.99,364.29,364.53,365.49,364.41,361.29,356.73,354.95,355.06,355.38,356.70,355.61,358.16,355.45,346.66,336.82,331.15,323.92,317.95,321.96,325.96,335.35,346.17,360.10,369.89,381.70,387.08,390.96,393.34,395.66,396.01,399.25,400.12,399.53,397.45,391.61,398.58,394.09,403.79,407.30,401.85,407.80,410.41,411.40,414.33,421.73,428.22,426.25,430.70,432.60,432.07,440.56,441.94,430.75,413.07,405.31,398.76,390.59,369.28,327.97,342.02,334.45,353.46,356.63,349.40,346.03,342.07,341.47,341.92,341.34,338.90,334.23,329.97,L7
2006-05-23 22:17:02+00:00,356.90,361.76,365.49,369.89,374.43,372.29,377.38,374.98,377.64,381.28,381.88,385.55,385.74,384.72,382.74,380.01,377.17,377.28,375.45,372.51,367.22,361.91,357.67,350.41,345.42,334.74,330.21,328.34,327.11,331.25,341.02,346.01,354.49,364.01,369.02,372.50,370.19,363.35,352.19,338.87,325.32,314.33,300.60,295.44,290.78,294.86,301.48,309.93,322.09,336.17,344.53,345.39,340.37,342.60,340.32,345.52,351.84,353.29,355.04,351.98,343.66,339.43,346.49,346.05,360.71,360.46,363.99,364.29,364.53,365.49,367.81,364.25,359.26,356.69,356.61,356.11,356.70,356.75,360.15,359.98,350.10,340.36,334.58,326.74,320.67,322.03,327.20,335.35,346.17,360.10,369.89,381.70,387.08,390.96,397.13,397.58,399.44,402.01,403.55,403.29,400.71,395.52,405.21,397.68,409.62,411.66,404.63,408.06,412.06,412.18,416.26,426.02,433.98,431.41,430.70,432.60,432.07,440.56,441.94,430.75,416.07,408.12,403.49,389.25,366.25,327.97,342.02,334.45,353.46,356.63,349.40,351.35,347.50,348.07,349.09,347.02,343.09,339.37,334.33,L7
2006-05-31 22:19:19+00:00,359.95,363.69,365.39,369.89,377.67,376.60,384.60,384.49,385.64,383.85,387.52,389.26,388.83,385.21,384.17,382.70,379.06,379.53,378.05,375.58,371.25,366.43,359.13,354.91,345.82,339.18,335.55,334.52,336.15,334.13,346.93,351.89,361.44,368.67,374.87,376.04,376.76,370.11,352.19,338.87,325.32,314.33,300.60,295.44,290.78,294.86,301.48,309.93,322.09,336.17,344.53,345.39,340.37,342.60,340.32,347.41,353.19,354.46,357.41,353.07,344.03,336.51,342.09,344.55,360.71,367.04,363.99,364.29,364.53,365.49,367.81,364.25,359.26,356.69,356.61,356.11,356.70,356.75,360.15,359.98,350.10,340.36,334.58,326.74,320.67,322.03,327.20,335.35,346.17,360.10,369.89,381.70,387.08,390.96,397.13,397.58,399.44,402.01,403.55,403.29,400.71,395.52,405.21,397.68,409.62,411.66,404.63,408.06,412.06,412.18,416.26,426.02,433.98,431.41,430.70,432.60,432.07,440.56,441.94,430.75,416.07,408.12,403.49,389.25,366.25,327.97,342.02,334.45,353.46,356.63,349.40,351.35,347.50,348.07,349.09,347.02,343.09,339.37,334.33,L5
2006-06-01 22:10:50+00:00,359.95,363.69,365.39,369.89,377.67,376.60,384.60,384.49,385.64,383.85,387.52,389.26,388.83,385.21,384.17,382.70,379.06,379.53,377.46,373.90,370.47,365.89,359.44,356.02,346.22,340.04,335.61,333.72,337.28,335.79,346.93,351.89,361.44,368.67,374.87,376.04,376.76,370.11,352.19,338.87,325.32,314.33,300.60,295.44,290.78,294.86,301.48,309.93,322.09,336.17,344.53,345.39,340.37,342.60,340.32,347.41,353.19,354.46,357.41,353.07,344.03,336.51,342.09,344.55,360.71,367.04,363.99,364.29,364.53,365.49,367.81,364.25,359.26,356.69,356.61,356.11,356.70,356.75,360.15,359.98,350.10,340.36,334.58,326.74,320.67,322.03,327.20,335.35,346.17,360.10,369.89,381.70,387.08,390.96,397.13,397.58,399.44,402.01,403.55,403.29,400.71,395.52,405.21,397.68,409.62,411.66,404.63,408.06,412.06,412.18,416.26,426.02,433.98,431.41,430.70,432.60,432.07,440.56,444.37,433.63,419.80,415.79,405.08,389.25,366.25,327.97,342.02,334.45,353.46,356.63,349.40,351.35,347.50,348.07,349.09,347.02,343.09,339.37,334.33,L7
2006-06-24 22:16:54+00:00,359.57,363.69,365.39,369.89,377.67,376.47,383.73,383.48,383.88,383.66,387.08,388.90,388.60,385.37,384.24,382.91,379.21,380.43,377.84,374.77,370.47,365.89,359.44,356.02,345.78,339.53,334.82,332.90,335.94,335.21,344.98,351.66,360.88,368.51,374.09,376.27,377.30,370.39,352.80,338.87,325.32,314.33,300.60,296.22,290.38,294.26,300.43,308.12,320.38,334.40,342.23,346.31,339.43,342.06,339.21,347.35,352.66,351.53,357.41,353.07,344.03,336.51,342.09,344.72,361.39,367.04,363.99,366.54,367.07,365.81,367.32,365.00,359.64,357.33,357.38,356.46,358.02,357.31,359.63,359.93,348.55,340.36,334.58,326.74,320.67,321.27,325.88,336.43,347.89,359.60,371.63,385.50,390.47,395.54,398.58,400.28,402.26,403.00,403.67,404.11,400.21,394.48,405.88,398.23,409.44,411.15,404.63,408.06,412.06,412.18,416.26,427.50,433.86,433.07,433.41,433.95,433.27,440.81,445.22,434.66,419.80,415.79,405.08,389.25,366.25,327.97,342.02,334.45,353.46,356.63,349.40,351.35,347.50,348.88,349.44,346.03,343.09,339.37,334.33,L7
2006-06-25 22:13:31+00:00,359.57,363.69,365.39,369.89,377.67,376.47,383.73,383.48,383.88,383.66,387.08,388.90,388.60,385.37,384.24,382.91,379.21,381.04,377.94,376.41,371.93,365.89,359.44,356.02,345.78,339.53,334.82,332.90,335.94,335.21,344.98,351.66,360.88,368.51,374.09,376.27,377.30,370.39,352.80,338.87,325.32,314.33,300.60,296.22,290.38,294.26,300.43,308.12,320.38,334.40,342.23,346.31,339.43,342.06,339.21,347.35,352.66,351.53,357.41,353.07,344.03,336.51,342.09,344.72,361.39,367.04,363.99,366.54,367.07,365.81,367.32,365.00,360.12,357.82,358.79,358.19,359.24,358.88,359.63,359.93,348.55,340.36,334.58,326.74,320.67,321.27,325.88,336.43,347.89,359.60,371.63,385.50,390.47,395.54,398.58,405.07,406.24,405.54,406.33,407.05,403.85,396.52,407.64,400.31,409.21,412.44,409.76,412.16,414.91,415.29,420.41,429.20,434.84,435.86,438.14,437.89,438.28,444.26,445.22,434.66,419.80,415.79,405.08,389.25,366.25,327.97,342.02,334.45,353.46,356.63,349.40,351.35,347.50,348.88,351.06,348.45,348.27,343.40,336.85,L5
2006-07-19 22:10:32+00:00,359.57,363.69,365.39,369.89,377.67,376.47,381.35,379.66,380.09,379.15,382.77,385.73,386.58,385.37,382.91,381.38,378.81,380.47,377.42,376.41,371.93,365.89,359.44,356.02,345.78,336.68,334.82,332.90,335.94,335.21,344.98,351.66,360.88,368.51,374.09,376.27,377.30,370.39,352.80,338.87,325.32,314.33,300.60,296.22,286.06,284.99,300.43,308.12,320.38,334.40,342.23,345.04,338.10,340.84,337.71,344.57,346.61,351.53,357.41,353.07,344.03,336.51,342.09,344.72,361.39,367.04,363.99,362.86,364.14,361.52,362.76,359.23,357.15,355.40,354.77,353.09,354.61,354.09,352.75,359.93,348.55,340.36,334.58,326.74,320.67,321.27,325.88,336.43,347.89,359.60,371.63,385.50,390.47,395.54,398.58,405.07,406.24,405.54,406.33,407.05,403.85,396.52,407.64,400.31,404.00,412.44,409.76,412.16,414.91,415.29,420.41,429.20,434.84,435.86,438.14,437.89,438.28,444.26,445.22,434.66,419.80,415.79,405.08,389.25,366.25,327.97,325.06,332.65,351.50,353.85,348.06,350.87,346.29,347.50,350.48,346.08,345.39,343.40,336.85,L7
2006-07-27 22:13:58+00:00,359.91,364.24,365.86,370.94,379.30,376.95,382.07,379.93,379.95,378.62,383.13,386.31,387.07,386.05,383.40,382.11,378.88,380.71,377.78,376.97,372.76,366.69,359.84,356.85,345.85,336.82,335.60,333.17,337.34,332.26,345.48,347.79,362.46,369.51,375.04,375.76,377.46,370.66,351.83,337.58,322.96,311.41,296.13,293.84,283.30,281.52,298.36,305.82,318.14,332.65,338.96,343.97,336.47,338.88,334.38,342.78,344.68,349.21,356.18,351.69,341.21,333.12,336.60,339.66,359.95,366.54,360.07,360.30,362.84,358.53,360.73,358.33,357.06,354.84,353.77,351.45,352.51,351.95,349.93,359.31,347.95,339.51,333.73,326.17,318.56,318.69,323.24,333.36,345.01,356.77,370.20,387.47,391.66,397.01,399.16,406.06,407.70,406.02,407.05,407.56,403.74,396.13,408.60,400.18,403.67,412.93,409.88,411.94,415.71,414.73,421.27,430.14,436.52,437.26,438.77,438.38,438.16,444.05,445.33,434.99,420.86,416.80,406.18,386.99,362.63,319.44,325.06,331.02,350.75,351.55,345.59,350.07,345.89,347.58,349.44,343.60,344.40,345.15,338.29,L5
2006-08-04 22:10:28+00:00,359.30,363.97,365.89,369.45,379.30,376.95,382.07,379.93,379.95,378.62,383.13,386.34,386.71,385.87,383.20,381.70,378.50,380.62,377.63,376.78,372.13,366.65,359.97,356.85,345.85,336.82,335.60,333.17,337.34,332.26,345.48,347.79,362.46,369.51,375.04,375.76,377.46,370.66,351.83,337.58,322.96,310.25,296.13,293.84,283.30,281.52,298.36,305.82,318.14,330.38,337.22,343.11,336.49,338.90,333.59,341.95,343.80,348.29,353.47,349.57,339.74,331.68,336.60,339.66,359.95,366.54,360.07,360.30,362.84,358.53,360.73,358.35,356.25,354.54,353.19,350.83,352.11,351.57,350.14,358.20,347.56,338.02,331.67,325.39,318.36,318.69,323.24,333.36,345.01,356.77,370.20,387.47,391.66,397.01,399.16,406.06,407.70,407.46,408.00,407.56,403.74,396.13,408.60,400.18,403.67,412.93,409.88,411.94,415.71,414.73,421.27,430.14,436.52,437.26,438.77,438.38,438.16,444.05,445.33,434.99,420.86,416.80,406.18,380.28,362.63,319.44,325.06,331.02,350.75,351.55,345.59,350.07,345.89,347.58,349.44,344.86,345.10,344.98,338.63,L7
2006-08-27 22:16:36+00:00,364.56,370.18,369.64,373.84,390.42,382.12,384.23,382.82,381.82,380.61,383.25,382.93,385.83,383.34,384.49,383.17,380.74,384.55,379.97,375.91,370.80,372.40,356.39,361.07,342.10,333.46,330.98,327.35,340.01,333.03,343.27,350.29,361.78,375.87,382.33,381.35,386.50,380.30,362.36,356.68,334.26,316.50,301.43,294.56,283.16,279.00,299.64,306.20,318.20,329.69,337.48,343.52,336.97,340.25,334.86,342.49,343.74,350.56,357.72,352.80,340.43,329.26,336.03,339.79,361.48,375.47,367.15,362.29,365.36,359.51,362.02,358.53,356.93,355.64,354.27,351.26,352.28,351.53,348.31,362.35,340.48,342.28,325.09,329.13,323.29,320.59,321.50,334.75,339.01,358.46,371.00,388.32,379.04,395.78,394.21,403.89,407.22,405.98,406.56,409.56,408.41,400.03,412.40,404.55,404.16,417.59,421.62,418.70,421.67,413.24,429.53,423.23,424.43,430.24,429.72,437.45,439.93,445.39,444.84,427.98,419.31,410.13,396.86,375.49,363.23,318.66,325.06,338.59,350.75,351.55,345.59,354.16,348.34,349.89,343.84,338.58,346.62,342.06,336.07,L7
2006-08-28 22:14:23+00:00,360.90,365.14,365.27,366.28,379.24,377.73,381.57,383.87,382.54,379.21,381.13,381.66,383.48,379.00,381.47,380.69,377.59,381.03,376.98,373.61,368.35,366.18,353.94,355.90,341.34,332.53,329.57,326.06,335.86,330.91,340.61,346.64,357.04,369.64,375.47,373.54,374.34,369.79,354.26,342.47,319.30,310.43,294.71,290.00,283.91,278.88,288.91,297.33,308.25,322.90,331.15,338.85,334.50,336.11,331.32,336.56,340.50,345.98,349.75,346.52,333.50,325.66,331.57,336.49,354.45,362.99,355.76,357.00,360.04,355.89,359.64,355.62,354.12,353.52,352.40,349.13,350.24,348.75,345.09,355.72,338.40,332.22,319.80,319.06,317.04,312.78,317.68,328.55,337.12,354.96,367.11,379.60,375.84,386.85,393.35,402.16,405.77,405.00,405.75,405.29,402.64,395.90,404.15,400.26,398.00,409.22,415.16,414.25,418.79,412.18,420.13,416.62,419.19,424.81,425.22,427.92,435.03,441.68,440.82,425.29,416.06,405.85,391.95,375.49,363.23,318.66,328.59,334.92,342.29,341.79,337.69,348.44,342.00,344.33,341.19,336.70,343.78,339.84,334.75,L5
2006-09-28 22:16:24+00:00,352.20,355.28,356.10,356.03,367.65,373.09,377.00,378.23,376.99,373.56,376.19,377.69,378.85,373.10,381.42,381.35,378.34,381.03,376.98,369.26,368.35,357.97,347.60,348.29,336.76,326.50,324.19,320.80,329.02,323.92,332.90,339.44,348.11,369.30,375.60,373.21,374.34,357.58,340.66,323.10,304.12,297.63,281.23,279.61,274.96,267.27,271.56,276.74,301.79,319.26,329.48,339.65,333.62,335.26,329.75,336.83,333.43,338.27,340.45,336.87,325.74,321.02,325.38,332.68,342.93,347.33,330.83,346.96,349.36,346.35,351.51,347.85,347.05,346.92,351.37,347.68,349.56,348.54,345.09,347.66,333.00,324.17,313.17,308.85,307.03,305.37,312.34,319.06,332.83,346.75,359.73,369.36,368.26,378.85,388.71,398.41,400.54,401.03,401.30,405.84,404.18,397.16,407.57,402.24,398.00,409.22,415.16,404.36,406.89,404.12,420.13,408.11,411.31,417.59,418.52,430.33,438.51,433.19,432.16,417.07,410.37,399.44,380.23,368.69,354.11,,321.88,327.40,336.48,335.27,333.63,349.19,342.73,345.67,337.31,333.03,338.85,335.56,329.96,L7
2006-10-07 22:10:08+00:00,352.20,355.28,356.10,356.03,367.65,373.09,377.00,378.23,376.99,373.56,376.19,377.69,378.85,373.10,381.42,381.35,378.34,381.03,376.98,369.26,368.35,357.97,347.60,348.29,336.76,322.68,320.08,316.58,323.40,319.77,328.29,334.97,343.85,359.67,366.10,364.60,364.93,351.73,340.66,323.10,304.12,297.63,281.23,279.61,274.96,265.39,269.73,276.50,297.84,315.67,326.63,336.54,331.67,332.32,326.25,332.23,328.89,332.84,340.45,336.87,325.74,321.02,325.38,332.68,342.93,347.33,327.67,341.64,344.50,342.18,346.43,344.12,343.46,343.34,346.25,343.14,344.51,344.39,341.87,343.46,329.72,324.17,313.17,308.85,307.03,305.37,312.34,319.06,332.83,346.75,359.73,364.35,366.44,374.38,385.14,394.37,396.07,397.06,397.84,400.66,398.03,391.01,400.64,396.74,393.74,401.89,415.16,404.36,406.89,404.12,420.13,408.11,411.31,417.59,418.52,430.33,438.51,427.25,427.82,411.55,403.91,393.69,374.31,368.69,354.11,299.91,317.70,325.72,331.85,331.32,329.28,341.95,337.35,339.96,334.79,330.51,335.29,331.90,326.59,L7
2006-11-08 22:10:38+00:00,352.20,355.28,356.10,356.03,367.65,373.09,377.00,378.23,376.99,373.56,376.19,377.69,378.85,373.10,381.42,381.35,378.34,381.03,376.98,369.26,368.35,357.97,347.60,348.29,336.76,322.68,320.08,316.51,321.77,318.98,327.62,334.57,343.09,356.78,363.05,361.70,362.14,349.58,337.77,320.19,304.12,297.63,281.23,279.61,274.96,265.39,265.57,268.81,297.84,315.67,326.63,336.54,330.20,331.11,326.17,330.00,326.98,330.10,337.40,334.60,325.74,321.02,325.38,332.68,342.93,347.33,327.67,341.64,344.50,341.91,345.87,343.68,342.43,342.34,344.48,342.21,344.21,344.17,341.53,341.98,329.29,323.65,312.59,308.85,307.03,305.37,312.34,319.06,332.83,346.75,359.73,364.35,366.44,374.38,384.98,393.01,394.76,395.91,396.01,397.15,393.50,389.72,395.17,394.76,390.39,396.75,408.62,400.08,402.73,401.82,420.13,408.11,411.31,417.59,418.52,430.33,438.51,427.25,427.82,411.55,401.46,390.34,374.90,368.69,354.11,339.37,317.64,324.38,331.85,331.32,329.28,337.73,333.94,338.25,333.88,329.96,334.36,331.20,326.33,L7
2007-01-02 22:17:11+00:00,338.79,344.92,347.97,349.56,351.16,355.24,361.37,366.65,366.17,366.73,366.84,365.48,370.17,363.56,373.15,371.38,370.17,371.12,367.74,357.37,356.90,346.60,337.61,326.89,323.76,313.59,305.56,303.94,304.52,306.86,311.50,321.46,329.82,341.64,346.77,345.94,342.93,331.00,325.32,312.01,296.42,289.38,273.72,269.97,272.07,258.62,257.65,260.34,289.14,305.36,315.87,327.05,327.58,328.68,324.32,320.44,315.94,320.44,327.34,326.12,319.89,319.77,323.51,330.09,334.37,336.16,327.67,333.73,336.95,336.94,335.54,334.10,333.23,334.52,334.56,332.51,334.97,334.45,335.48,334.45,324.05,319.19,308.87,304.50,304.53,300.02,308.86,317.01,330.16,341.07,351.17,353.50,357.89,362.75,376.39,380.12,382.66,388.21,387.52,384.26,379.21,379.42,377.47,383.20,377.82,383.37,397.58,391.69,393.91,394.46,404.23,388.55,391.71,396.82,401.55,399.34,420.35,412.21,416.66,397.06,390.08,373.89,356.64,337.99,353.95,346.77,326.74,331.19,337.00,334.63,333.12,332.51,329.84,330.40,326.51,323.49,328.79,324.50,320.80,L7
2007-01-26 22:21:54+00:00,341.77,342.55,346.94,347.02,354.06,358.76,363.97,372.04,372.23,371.34,370.03,367.44,369.82,364.47,372.68,370.38,367.69,367.98,368.15,359.61,358.50,349.34,339.34,330.52,326.47,316.01,310.22,307.17,308.83,310.37,320.45,324.60,331.75,343.28,348.76,347.84,345.78,335.18,329.02,316.37,302.29,292.06,279.77,275.81,276.77,268.45,264.75,268.56,295.00,307.21,316.81,326.48,329.32,330.31,325.62,322.96,320.74,324.22,330.55,328.08,324.64,324.89,330.20,335.84,340.25,341.29,335.00,336.00,338.02,339.34,337.60,338.44,335.06,334.94,336.49,335.82,337.80,339.65,341.65,337.06,326.65,322.07,311.32,307.17,306.86,304.34,312.38,321.38,334.88,346.70,354.97,357.54,361.57,367.96,378.01,381.49,384.06,388.73,387.81,384.98,380.48,382.04,381.19,385.56,382.17,385.98,398.46,394.49,396.65,397.47,406.81,393.21,395.25,400.14,403.97,409.69,422.54,415.64,419.07,400.83,391.06,374.23,354.09,341.82,355.01,350.17,335.88,336.06,337.12,335.91,334.19,332.84,331.13,332.96,325.14,324.76,328.68,326.15,322.49,L5
2007-02-03 22:17:19+00:00,343.17,343.05,347.69,349.42,357.99,363.64,369.09,376.63,378.75,376.41,375.04,368.66,370.66,365.73,375.02,367.69,365.10,364.02,365.45,361.42,361.32,351.59,340.24,336.15,330.44,320.21,315.73,311.78,313.91,315.38,323.73,328.37,335.64,345.12,348.76,347.84,345.78,335.18,331.82,317.81,303.23,290.62,281.72,277.35,279.84,274.77,271.57,274.85,298.53,309.29,320.16,330.09,332.38,328.57,324.99,320.32,317.78,324.58,330.33,327.48,325.61,327.46,335.18,340.52,345.96,347.21,344.53,345.74,346.75,347.17,344.96,341.74,338.70,337.85,338.06,333.68,335.51,337.80,339.74,334.27,328.50,325.30,313.71,309.02,309.67,311.40,317.79,328.77,341.24,356.19,363.44,363.64,366.15,373.45,382.62,385.76,387.29,389.14,388.26,388.94,380.48,382.04,381.19,385.56,382.17,388.94,401.56,398.87,400.73,401.16,411.89,398.51,401.26,405.36,409.08,419.27,430.38,422.18,423.79,405.71,395.01,374.23,354.09,335.99,371.30,359.08,344.20,336.06,337.12,335.91,334.19,332.84,331.13,332.96,325.14,325.15,329.97,328.33,324.60,L7
2007-02-04 22:15:45+00:00,345.47,343.05,347.69,349.42,357.99,363.64,369.09,376.63,378.75,376.41,375.04,368.66,370.66,365.73,375.02,367.69,365.10,364.02,365.45,361.42,361.32,353.05,342.04,336.94,331.19,322.95,319.13,315.46,317.84,319.34,325.89,330.35,339.06,349.65,354.19,352.51,349.75,339.05,334.66,320.08,305.74,290.62,281.72,277.35,279.84,274.77,271.57,274.85,298.53,309.29,320.16,330.09,332.38,328.57,324.99,320.32,317.78,324.58,330.33,327.87,328.04,329.50,336.94,342.16,347.61,349.76,348.32,350.93,352.32,352.13,350.17,346.52,342.62,341.00,340.56,336.38,337.69,340.53,342.06,336.90,331.23,328.47,317.33,314.05,313.81,314.98,320.58,331.25,345.29,361.81,368.97,368.30,369.94,377.32,386.25,389.31,390.05,391.97,391.06,391.79,385.06,384.99,381.40,387.22,382.96,390.20,403.25,400.90,403.40,404.14,414.95,400.66,403.37,407.50,413.38,425.82,436.80,428.56,429.89,412.48,402.11,374.23,354.09,335.99,384.70,365.36,350.55,344.00,346.02,344.62,342.83,339.49,336.53,337.99,328.53,327.91,332.75,330.83,327.52,L5
2007-02-11 22:21:56+00:00,347.85,346.26,350.73,354.20,362.43,368.18,373.05,379.27,381.86,379.65,378.75,373.75,374.58,369.52,378.37,373.38,370.90,370.08,369.93,364.38,363.75,356.20,345.52,341.09,334.89,326.75,322.80,318.98,321.02,322.80,328.97,332.94,341.34,352.57,357.70,356.60,353.98,343.24,337.53,322.82,310.21,296.54,286.71,282.17,283.75,279.25,276.64,280.88,304.95,316.07,324.46,334.12,335.96,332.78,329.71,326.05,322.94,328.51,333.88,331.63,332.66,333.75,341.33,346.50,351.99,353.93,352.77,355.76,356.77,356.23,354.41,349.89,345.76,344.03,343.74,340.96,341.71,344.99,345.73,340.37,334.11,331.73,321.23,318.11,317.42,318.60,323.60,334.95,347.93,365.17,372.70,373.26,374.38,382.31,389.73,392.17,392.59,393.71,392.39,394.23,388.55,388.34,384.92,390.47,386.89,393.30,405.76,404.20,406.43,407.28,417.94,404.99,408.35,412.03,417.38,430.22,439.66,433.11,434.07,417.38,404.41,376.88,354.93,347.93,384.77,367.51,354.61,348.80,350.31,348.10,346.34,342.77,340.28,341.64,332.74,330.84,335.10,333.22,330.26,L5
2007-03-23 22:17:30+00:00,349.35,347.38,352.26,356.52,364.69,371.50,375.42,379.44,382.19,379.00,380.19,378.70,376.51,374.55,382.13,378.74,377.94,376.04,376.64,370.97,373.84,361.13,352.76,344.21,338.35,329.77,326.96,322.84,322.64,323.16,331.82,333.51,342.79,353.69,363.19,361.33,359.62,345.98,338.79,324.34,313.42,299.16,290.35,285.29,286.65,283.01,282.42,281.10,309.10,321.14,328.19,337.84,338.27,338.52,336.57,333.82,326.37,331.32,337.98,335.42,335.99,336.89,345.36,349.51,354.91,358.04,355.95,359.86,360.74,358.91,355.02,351.15,346.83,344.44,345.98,344.52,344.47,349.38,350.12,342.63,337.86,334.74,328.01,323.47,321.94,323.82,330.12,339.21,356.25,368.57,377.10,375.14,380.05,384.01,392.49,393.59,393.41,394.96,392.71,396.69,390.80,389.99,386.12,391.07,389.02,394.06,406.43,405.50,407.28,410.61,421.17,409.91,413.54,416.42,420.87,433.61,442.64,435.22,437.09,420.75,404.63,375.07,350.60,347.93,384.77,367.51,357.32,356.13,356.79,355.49,352.07,347.43,344.94,347.29,338.28,336.63,337.09,336.21,333.28,L7
