dates,nzd0519-0000,nzd0519-0001,nzd0519-0002,nzd0519-0003,nzd0519-0004,nzd0519-0005,nzd0519-0006,nzd0519-0007,nzd0519-0008,nzd0519-0009,nzd0519-0010,nzd0519-0011,nzd0519-0012,nzd0519-0013,nzd0519-0014,nzd0519-0015,nzd0519-0016,nzd0519-0017,nzd0519-0018,nzd0519-0019,nzd0519-0020,nzd0519-0021,nzd0519-0022,nzd0519-0023,nzd0519-0024,nzd0519-0025,nzd0519-0026,nzd0519-0027,nzd0519-0028,nzd0519-0029,nzd0519-0030,nzd0519-0031,nzd0519-0032,nzd0519-0033,nzd0519-0034,nzd0519-0035,nzd0519-0036,nzd0519-0037,nzd0519-0038,nzd0519-0039,nzd0519-0040,nzd0519-0041,nzd0519-0042,nzd0519-0043,nzd0519-0044,nzd0519-0045,nzd0519-0046,nzd0519-0047,nzd0519-0048,nzd0519-0049,nzd0519-0050,nzd0519-0051,nzd0519-0052,nzd0519-0053,nzd0519-0054,nzd0519-0055,nzd0519-0056,nzd0519-0057,nzd0519-0058,nzd0519-0059,nzd0519-0060,nzd0519-0061,nzd0519-0062,nzd0519-0063,nzd0519-0064,nzd0519-0065,nzd0519-0066,nzd0519-0067,nzd0519-0068,nzd0519-0069,nzd0519-0070,nzd0519-0071,nzd0519-0072,nzd0519-0073,nzd0519-0074,nzd0519-0075,nzd0519-0076,nzd0519-0077,nzd0519-0078,nzd0519-0079,satname
2016-05-04 22:16:59+00:00,367.94,380.33,392.21,390.83,398.40,400.19,397.92,401.20,402.05,399.03,402.89,403.08,396.35,392.89,396.77,396.34,389.46,387.01,383.04,370.15,366.48,354.46,361.66,375.02,363.71,352.85,360.80,357.11,362.16,355.80,362.69,361.10,353.79,353.01,352.60,352.85,352.57,353.68,342.99,343.37,349.71,343.88,337.03,340.45,331.13,338.06,336.39,325.63,330.21,329.86,329.63,322.17,327.04,324.60,325.75,322.19,319.34,319.35,307.67,310.59,306.67,312.49,311.57,305.03,296.79,291.08,290.49,291.95,298.91,302.45,296.25,296.55,297.40,299.62,301.83,297.25,292.70,293.74,307.57,314.85,L7
2016-05-11 22:23:11+00:00,366.52,379.50,390.89,389.51,397.03,398.81,395.68,401.20,402.05,399.03,402.89,403.08,396.35,393.44,397.36,396.62,389.42,387.14,382.93,370.43,366.18,354.20,360.99,374.04,362.60,351.38,360.08,356.36,361.00,355.80,362.69,361.10,353.79,353.01,352.60,351.65,351.19,353.20,342.13,342.41,349.47,343.82,337.21,338.98,329.70,336.34,334.11,324.04,327.61,327.65,329.63,322.17,327.04,324.60,325.75,322.19,317.18,318.27,305.93,308.39,304.81,311.30,310.55,302.80,294.84,288.98,287.47,290.00,295.58,298.55,296.25,296.55,297.40,299.62,301.83,297.12,293.43,295.01,308.54,314.83,L7
2016-05-12 22:14:08+00:00,365.85,379.40,390.23,389.47,397.13,398.74,395.57,401.44,402.35,399.70,402.99,403.08,396.15,393.78,397.79,396.88,389.71,387.09,382.48,370.13,365.84,353.56,360.60,373.53,361.97,350.97,360.03,356.03,360.46,355.55,361.75,359.87,353.80,352.75,352.29,351.21,351.21,352.42,341.45,341.65,349.44,343.77,336.19,338.23,329.10,335.25,332.90,323.17,326.49,326.30,329.01,322.10,326.63,324.74,325.38,321.60,316.22,317.33,304.98,307.60,304.43,311.35,309.89,302.23,294.54,288.57,286.87,289.32,294.69,296.81,294.23,295.40,297.26,299.00,301.00,297.44,294.70,296.05,309.68,315.31,L8
2016-06-04 22:20:28+00:00,364.37,377.42,388.81,388.87,396.06,398.42,395.78,403.36,404.33,400.81,404.71,404.31,397.82,395.60,399.81,399.40,392.57,390.44,384.20,371.57,367.51,354.29,361.22,374.08,362.11,350.65,360.12,357.00,360.87,354.95,361.35,359.85,353.73,353.46,352.83,351.89,351.11,352.97,341.41,341.46,349.62,344.25,337.12,338.34,330.54,335.64,334.43,324.42,327.85,326.30,329.90,322.85,326.95,324.85,324.93,322.28,316.64,317.13,305.01,307.96,304.95,312.71,311.67,304.22,294.76,286.76,283.40,286.27,291.37,295.53,293.95,295.00,298.26,300.47,302.76,300.02,296.52,298.44,311.08,316.84,L8
2016-06-05 22:17:08+00:00,362.27,375.17,387.29,387.16,394.24,397.19,394.11,402.86,403.66,399.60,403.85,403.66,397.10,395.60,399.81,399.40,392.57,390.44,384.20,371.66,367.58,354.98,361.03,374.04,361.74,350.20,360.09,356.84,360.27,354.09,360.97,359.65,353.80,353.53,352.83,351.89,351.11,352.97,341.41,341.46,349.21,343.87,337.15,338.74,330.77,335.70,333.71,323.76,328.44,326.60,330.23,322.98,327.36,324.55,324.93,322.28,316.64,317.13,305.01,307.96,305.12,312.91,312.55,305.06,294.82,286.54,282.41,284.90,290.33,295.71,294.77,295.65,299.30,300.47,302.76,300.02,296.52,298.44,311.95,317.42,L7
2016-06-12 22:23:20+00:00,358.67,372.48,384.18,387.16,394.24,397.19,394.11,402.86,403.66,400.37,403.72,403.44,397.16,396.51,400.50,401.55,394.53,391.65,384.24,370.96,366.92,354.36,360.10,373.31,360.85,350.20,360.09,356.84,360.27,354.09,360.97,359.06,353.76,352.96,352.09,352.60,351.75,351.75,340.75,340.88,349.36,343.46,336.78,338.60,330.92,335.14,333.71,323.76,328.44,326.60,330.23,325.19,326.01,323.00,327.07,320.48,315.69,316.38,303.93,306.73,304.61,313.76,312.56,303.97,293.58,287.36,282.41,284.90,290.33,295.71,294.77,296.46,299.42,300.70,303.50,302.16,299.02,301.20,313.41,317.07,L7
2016-06-28 22:23:21+00:00,356.12,370.16,381.87,385.47,392.08,395.34,392.29,400.81,402.82,399.52,402.87,402.43,396.50,396.40,400.43,401.20,394.70,389.84,382.79,369.71,365.59,352.71,358.54,372.03,359.47,348.74,358.81,355.08,357.56,350.88,357.86,356.52,351.75,351.21,349.76,350.73,349.78,349.74,339.35,339.72,348.74,343.46,336.78,338.60,330.92,335.14,333.71,322.48,327.15,325.29,329.55,325.04,325.24,322.34,327.07,320.48,315.64,315.71,303.60,306.15,303.50,311.57,312.19,302.89,291.31,285.17,279.44,283.07,288.54,294.30,291.97,293.59,297.20,299.28,302.11,301.78,298.82,301.25,313.00,317.07,L7
2016-07-06 22:20:41+00:00,356.73,370.34,381.92,384.59,391.53,395.53,392.06,402.29,404.01,399.48,402.71,402.37,396.28,396.35,400.63,401.29,396.18,390.20,382.71,370.30,366.47,352.93,358.58,372.07,359.25,348.94,359.49,355.51,357.95,351.50,358.79,356.49,352.56,352.12,349.80,350.26,348.40,349.60,339.58,339.73,348.76,343.30,337.31,339.11,330.72,335.38,334.21,322.56,327.18,325.47,329.84,325.18,326.05,322.80,326.61,321.11,316.25,316.14,304.00,307.10,304.11,311.22,311.58,302.68,291.07,284.73,279.38,284.13,289.85,295.02,293.17,294.66,297.72,300.29,302.93,303.27,300.93,302.85,313.79,317.62,L8
2016-07-14 22:23:21+00:00,356.73,370.34,381.92,384.59,391.53,395.53,392.06,400.71,403.07,398.70,402.35,402.37,396.28,396.35,400.63,401.39,396.84,390.78,383.20,370.76,366.48,352.62,358.58,372.07,359.25,348.94,359.49,355.51,357.95,350.21,357.51,355.83,351.47,351.11,348.91,349.54,347.44,349.54,339.38,339.10,347.67,342.43,336.51,339.11,330.72,335.38,334.21,322.56,327.18,325.47,329.15,324.23,325.04,321.79,326.27,319.47,315.34,315.28,303.36,304.88,302.23,310.27,310.02,299.94,290.45,284.25,278.96,283.94,289.85,295.02,291.76,294.22,298.83,300.72,303.59,304.18,303.14,305.57,316.64,321.52,L7
2016-07-30 22:23:24+00:00,354.51,368.43,380.83,383.54,390.64,395.53,390.40,397.29,399.31,398.70,402.35,402.37,396.28,396.35,400.63,401.39,396.84,390.78,383.20,370.76,366.48,352.62,358.58,371.41,358.53,348.21,358.58,354.71,356.84,348.72,356.18,352.77,351.47,351.11,348.91,348.94,347.16,349.50,339.38,339.10,347.67,342.43,336.51,339.11,330.72,335.38,334.21,322.56,327.18,325.47,329.15,324.23,325.04,321.79,326.27,319.47,315.34,315.28,303.36,304.88,302.23,310.27,310.02,299.94,290.45,284.25,278.96,283.96,289.97,294.33,290.79,293.13,297.77,300.72,302.85,303.12,301.21,305.57,316.64,321.52,L7
2016-07-31 22:14:37+00:00,354.51,368.43,380.83,383.54,390.64,395.53,390.40,397.29,399.31,398.70,402.35,402.37,396.28,396.06,400.25,401.20,397.12,391.32,383.75,371.18,366.64,352.80,359.15,371.80,358.98,348.59,358.99,355.22,357.36,349.37,356.84,353.65,351.98,351.65,349.18,348.82,347.25,349.97,339.71,339.37,347.50,342.17,336.33,338.67,330.16,335.22,333.98,323.10,327.49,325.44,329.39,324.32,325.25,322.30,326.21,319.37,315.48,315.28,303.24,304.90,301.67,309.05,308.98,299.05,290.97,285.53,279.86,284.94,290.39,294.37,290.73,292.60,297.72,301.10,303.02,302.93,300.64,305.03,317.00,322.07,L8
2016-08-08 22:17:13+00:00,354.58,368.14,380.41,383.01,390.02,395.00,390.56,397.10,399.13,398.69,402.06,402.40,396.28,396.06,400.25,401.20,397.12,391.32,383.42,370.90,365.79,351.82,357.94,370.96,358.14,347.96,358.88,354.94,357.11,349.58,356.68,353.52,351.64,350.98,348.55,348.37,346.50,349.57,339.37,339.15,347.42,341.65,335.76,338.44,329.94,335.10,333.83,323.64,327.71,326.02,329.68,324.65,326.01,323.05,326.21,319.37,315.48,315.28,303.24,304.90,301.30,308.19,307.84,298.57,291.28,286.13,280.91,285.61,290.99,294.76,291.24,293.28,298.13,301.10,303.02,302.93,300.64,305.03,317.82,321.84,L7
2016-08-15 22:23:24+00:00,353.47,367.25,378.56,381.84,390.02,395.00,390.56,397.10,399.13,398.69,402.06,400.85,394.92,394.47,398.95,399.71,395.83,390.20,382.52,369.86,364.40,350.68,356.24,369.38,356.75,346.99,358.88,354.94,357.11,349.58,356.68,353.52,351.64,350.03,347.80,347.70,345.07,348.78,338.07,337.84,346.19,339.40,334.09,336.82,328.26,332.95,331.78,323.64,327.71,326.02,329.68,324.65,326.01,322.07,324.33,317.45,314.17,313.94,301.36,303.33,299.87,306.29,305.85,296.89,290.02,286.13,280.91,284.38,290.99,294.76,291.24,293.28,298.13,299.06,303.02,302.93,300.64,305.03,317.82,320.79,L7
2016-08-16 22:14:41+00:00,353.87,367.59,378.96,382.31,390.36,395.40,390.92,397.50,399.38,398.81,402.25,401.29,395.50,394.87,399.38,400.26,396.31,391.05,383.48,370.56,365.30,351.23,356.90,370.05,357.43,347.79,359.52,355.60,357.94,350.26,357.66,354.45,352.18,350.38,348.34,348.50,345.97,349.70,338.73,338.51,346.85,340.23,334.44,337.39,328.77,333.30,332.12,324.25,328.60,326.59,329.77,324.60,326.52,322.53,324.47,317.54,314.36,314.40,301.95,303.81,300.30,306.29,305.85,296.89,290.02,286.13,280.91,284.38,290.99,294.76,291.24,293.28,298.13,299.06,303.02,302.93,300.64,305.03,317.82,320.79,L8
2016-09-01 22:14:48+00:00,352.82,366.36,377.91,381.17,389.49,394.52,390.22,396.95,398.68,397.71,401.88,401.16,395.31,394.77,399.44,400.28,396.46,391.50,383.81,371.11,366.20,352.08,357.56,370.82,357.43,347.79,359.52,355.60,357.94,350.26,357.66,354.45,352.18,350.38,348.34,348.50,345.97,349.70,338.73,338.51,347.12,340.75,334.82,338.20,329.87,334.61,333.27,325.09,329.02,326.69,330.00,324.76,326.75,322.30,323.89,317.54,314.25,314.28,302.02,303.84,300.23,306.15,305.35,296.82,290.23,286.13,280.91,284.38,290.99,294.76,291.24,293.28,298.13,299.06,303.02,302.93,300.64,305.03,317.82,320.79,L8
2016-09-08 22:21:00+00:00,351.56,365.22,376.95,380.15,388.35,393.51,389.77,396.29,398.30,397.33,401.24,401.13,395.06,394.02,399.23,400.34,396.55,391.64,384.16,371.50,366.55,352.63,358.00,371.12,357.69,348.54,360.24,356.21,358.90,350.94,358.48,355.30,352.63,350.06,348.04,348.67,346.21,349.68,338.72,338.63,347.13,340.76,334.99,338.48,330.62,335.39,333.87,325.49,329.19,326.34,329.86,324.77,326.78,322.27,323.24,316.84,313.98,313.73,301.75,303.51,299.86,306.12,305.24,296.61,290.04,286.41,282.10,285.35,291.88,295.52,292.18,294.28,299.21,300.94,304.53,304.53,301.99,305.41,318.13,321.98,L8
2016-09-09 22:17:18+00:00,351.56,365.22,376.95,380.15,387.05,392.41,389.11,395.36,397.28,396.72,400.99,401.03,394.85,393.86,399.25,400.26,396.31,391.23,384.06,371.50,366.55,352.63,358.00,371.12,357.69,348.34,360.72,356.58,359.07,351.37,358.58,355.68,352.88,349.80,347.69,348.38,345.91,349.29,338.43,338.29,347.13,340.76,334.99,338.48,330.62,335.39,333.73,325.56,328.91,326.29,329.53,324.18,326.39,321.72,322.19,315.80,312.90,312.88,301.13,302.94,299.86,306.12,305.24,296.61,290.04,286.41,282.71,285.76,292.54,296.29,292.86,294.93,299.77,302.17,305.63,305.50,302.87,305.91,318.13,321.98,L7
2016-09-16 22:23:30+00:00,350.23,363.72,375.65,378.86,383.99,389.72,386.24,393.49,395.73,394.65,399.97,400.33,393.80,392.86,398.92,399.43,395.72,391.71,383.98,371.19,366.71,352.55,357.95,370.95,357.21,348.14,360.72,356.13,358.79,350.18,357.95,355.00,351.97,349.17,347.04,347.83,344.77,348.41,337.58,337.32,345.82,340.20,334.39,338.00,330.16,335.32,333.61,325.06,328.72,325.22,328.63,322.70,325.26,320.33,320.05,314.36,310.88,310.55,299.45,301.66,298.64,305.24,304.31,296.08,289.78,286.47,282.44,285.42,291.55,295.51,292.89,295.38,300.58,304.07,306.36,306.06,303.24,307.28,319.56,322.62,L7
2016-10-03 22:14:52+00:00,350.23,363.72,375.65,378.86,383.99,389.63,386.26,393.78,396.13,394.83,400.45,400.98,394.43,393.47,399.54,399.90,396.30,392.45,384.80,372.00,367.61,353.33,358.90,371.97,358.37,349.45,361.83,357.41,360.31,351.35,359.62,356.28,352.93,349.98,347.68,348.53,345.92,349.32,338.44,338.23,346.77,341.47,335.69,339.36,331.35,336.51,334.88,326.03,329.82,325.97,329.25,323.24,325.73,320.52,320.25,314.54,310.94,310.58,299.45,301.66,298.64,305.24,304.31,296.08,289.78,286.47,282.44,285.42,291.55,295.51,292.89,295.38,300.58,304.07,306.36,306.06,303.24,307.28,319.56,322.62,L8
2016-10-18 22:23:31+00:00,348.87,361.67,373.81,378.29,383.59,389.45,385.87,393.81,395.82,394.21,399.45,400.41,393.53,392.91,398.82,399.14,395.27,392.09,385.11,372.20,367.58,353.08,358.67,372.16,357.91,350.45,363.20,358.55,361.58,352.32,359.81,356.26,353.87,350.14,347.32,347.74,345.01,349.35,338.73,338.21,346.81,341.74,336.04,339.87,331.64,336.54,335.81,326.93,330.35,326.25,329.77,323.55,326.07,320.06,318.97,312.63,309.34,308.89,298.11,300.40,297.53,304.02,303.40,295.37,289.97,288.37,283.34,286.27,292.44,296.34,294.77,295.87,301.50,304.27,306.23,306.17,305.23,308.65,319.53,322.17,L7
2016-12-14 22:17:03+00:00,345.85,357.27,371.02,373.78,379.74,386.50,384.23,391.13,393.86,392.79,398.83,399.74,393.43,391.38,398.31,399.36,397.20,393.70,387.83,375.90,371.88,356.34,363.28,376.65,363.13,353.72,366.51,362.02,364.13,353.31,360.98,357.12,355.18,350.24,347.70,348.91,346.11,352.27,341.05,340.90,348.16,343.49,337.72,342.92,334.54,340.01,338.40,329.56,331.45,326.87,329.49,322.83,326.18,319.34,315.73,310.81,309.21,307.22,298.09,300.26,296.61,300.36,300.11,294.31,292.62,293.84,289.94,290.63,296.76,300.10,295.77,296.53,301.52,305.05,309.00,308.22,306.57,311.92,323.10,325.82,L7
2016-12-21 22:23:11+00:00,346.50,358.33,371.15,374.12,380.06,386.31,384.11,390.76,393.86,392.79,398.83,399.74,393.43,391.38,399.19,399.75,397.12,393.85,388.52,376.48,372.50,357.10,363.96,377.04,364.04,354.47,366.82,362.49,364.64,353.31,360.98,357.12,355.18,350.24,347.70,348.91,347.27,352.92,341.71,341.46,349.05,344.48,339.21,344.26,335.48,340.99,338.82,330.15,331.62,327.36,329.49,322.83,326.18,319.34,315.73,310.81,309.02,307.45,298.23,300.29,296.77,300.41,300.70,295.12,293.57,294.51,290.58,291.34,297.88,301.34,295.77,296.53,301.52,305.05,309.00,309.89,307.83,312.45,323.45,327.39,L7
2017-01-30 22:20:50+00:00,347.42,358.81,371.33,374.61,379.18,385.44,384.20,392.68,396.40,393.04,400.09,401.41,395.07,392.68,401.09,400.16,396.93,395.59,389.70,377.89,373.68,358.87,364.24,378.75,366.26,356.57,370.00,367.11,370.01,359.86,368.43,365.89,359.16,351.55,350.21,351.82,351.25,355.69,343.32,343.77,352.13,347.30,341.77,346.56,338.69,343.47,340.75,333.41,334.32,329.36,331.72,324.18,328.48,321.18,314.49,310.41,307.43,306.62,297.51,299.73,297.70,300.56,301.61,298.20,295.16,297.38,293.51,292.19,300.02,304.39,304.18,303.82,309.37,309.31,317.81,318.46,314.86,315.79,327.16,328.31,L8
2017-02-23 22:22:49+00:00,345.37,356.10,371.26,372.81,376.82,383.38,382.06,391.35,395.44,392.81,401.27,404.78,397.18,395.57,403.41,401.71,398.27,396.40,391.94,382.00,377.11,362.08,368.06,381.54,370.75,359.34,370.34,367.49,370.26,360.06,368.28,367.21,359.98,353.56,351.50,352.82,354.17,356.93,345.58,346.14,355.50,353.66,348.15,352.51,345.32,351.11,346.30,333.91,334.25,328.57,331.69,323.51,326.38,320.00,314.35,311.69,307.69,306.27,298.53,300.49,299.33,304.63,306.44,302.96,298.62,298.31,293.86,295.38,300.28,305.10,305.55,304.43,310.72,316.99,317.81,318.46,314.86,315.79,326.94,334.13,L7
2017-04-20 22:20:11+00:00,348.76,358.88,373.95,375.18,382.85,385.76,383.97,394.52,405.28,404.59,410.65,412.03,403.28,402.20,406.56,404.49,400.32,398.54,393.73,380.85,375.12,360.96,367.79,379.72,370.86,357.91,371.94,371.91,373.30,365.13,372.18,375.75,367.74,365.69,363.11,360.10,360.93,362.48,351.22,351.67,358.58,354.10,347.44,351.31,343.25,349.39,346.38,335.05,333.44,329.87,333.84,328.47,331.06,329.11,321.85,315.73,311.45,313.19,304.01,304.77,302.47,305.89,310.23,307.87,304.25,298.64,294.04,296.51,301.07,309.35,312.59,312.94,319.35,322.01,322.90,321.59,319.34,322.47,330.84,336.33,L8
2017-05-06 22:20:07+00:00,349.05,361.48,375.10,375.77,383.95,386.36,383.70,393.81,402.54,404.45,409.47,411.42,403.86,401.64,405.43,404.41,400.65,398.27,394.39,381.68,375.92,361.13,367.46,379.75,371.04,358.57,373.25,372.96,374.78,366.97,372.84,376.15,368.17,364.98,362.43,360.45,360.38,362.30,351.24,351.28,359.17,354.80,347.80,351.59,342.48,349.16,346.05,335.40,334.00,331.76,334.90,328.35,330.69,328.47,323.67,316.70,313.78,314.79,303.92,304.71,301.97,306.27,310.60,307.05,303.04,298.10,293.88,296.06,301.85,311.27,314.24,316.43,320.94,324.79,325.90,322.43,321.40,324.30,331.50,336.27,L8
2017-05-14 22:23:16+00:00,349.19,361.38,375.10,375.77,383.95,386.36,383.70,393.81,402.54,401.49,407.31,409.71,401.33,398.54,402.78,404.41,400.65,397.02,393.47,380.57,374.90,359.63,365.29,377.88,368.17,358.57,373.25,372.96,374.78,366.97,372.84,372.62,364.74,360.78,358.88,360.45,360.38,360.38,349.01,348.77,356.19,351.68,345.10,349.22,340.14,346.63,346.05,335.40,334.00,331.76,334.90,328.35,329.56,326.94,323.24,317.76,315.09,314.63,303.40,304.05,300.48,306.52,310.45,306.20,301.21,295.74,293.88,296.06,301.85,311.27,314.24,313.75,319.31,324.81,325.19,323.44,321.32,323.44,330.31,335.38,L7
2017-06-08 22:17:12+00:00,350.55,362.31,375.90,376.21,383.95,386.36,383.70,393.81,402.54,401.49,405.17,407.59,401.94,397.80,401.60,404.41,400.65,396.84,393.77,380.19,375.14,359.92,365.70,378.49,367.99,358.57,373.25,372.96,374.78,366.97,372.84,370.76,364.51,359.93,357.93,360.45,360.38,360.00,348.92,348.48,355.06,350.35,344.23,348.47,339.85,345.93,346.05,335.40,334.00,331.76,334.90,328.35,329.70,327.20,323.76,319.18,315.97,315.81,303.73,303.88,300.75,307.12,309.31,306.22,300.43,295.74,293.88,296.06,301.85,311.27,314.24,313.57,318.26,324.81,325.67,323.38,320.63,321.91,329.45,338.63,L7
2017-06-24 22:17:15+00:00,350.62,363.98,378.68,378.99,388.70,390.20,387.35,395.33,401.38,401.49,405.17,407.59,401.94,396.87,399.97,401.80,399.13,394.98,390.94,378.26,372.79,357.44,363.50,377.22,365.90,355.43,371.78,369.53,370.89,368.42,374.84,370.76,364.51,359.93,357.93,356.60,354.99,358.03,347.30,346.35,351.68,347.76,339.64,344.73,337.64,343.75,342.95,331.73,333.64,332.52,336.93,328.35,329.70,327.20,323.76,318.50,316.25,318.62,305.98,305.17,301.07,307.98,309.45,303.78,297.91,293.79,293.23,295.06,301.93,312.95,314.24,313.57,318.26,324.81,321.63,319.88,320.06,320.92,330.69,339.53,L7
2017-07-02 22:14:23+00:00,345.93,361.93,376.11,377.71,387.74,390.59,388.57,395.14,401.38,401.49,405.17,407.59,401.94,396.87,399.97,401.80,399.13,394.98,390.94,378.26,372.79,357.44,363.50,377.22,365.90,355.43,371.78,369.53,370.89,368.42,374.84,370.76,364.51,359.93,357.93,356.60,354.99,358.94,347.85,347.21,352.42,348.05,340.01,344.75,336.49,342.77,340.85,329.80,331.61,331.00,334.58,327.01,329.48,326.98,324.08,318.65,317.18,319.95,306.17,304.83,300.95,308.15,309.65,303.88,299.20,295.01,292.77,294.51,299.96,312.95,314.24,313.57,318.26,324.81,321.63,319.88,320.06,320.92,330.69,339.53,L8
2017-07-09 22:20:35+00:00,350.02,361.93,376.11,378.40,387.74,390.59,388.57,395.14,401.38,401.49,405.17,407.59,401.94,396.87,399.97,401.80,399.13,394.98,390.94,378.26,372.79,357.44,363.50,377.22,365.90,355.43,371.78,369.53,370.89,368.42,374.84,370.76,364.51,359.93,357.93,356.60,354.99,358.94,347.85,347.21,352.42,348.05,340.01,345.61,336.59,343.26,340.66,329.28,331.19,330.52,334.36,328.35,330.86,328.25,325.79,320.91,319.90,323.04,309.84,307.68,302.50,310.14,311.82,306.19,301.79,298.06,294.55,294.74,298.71,308.54,309.95,310.85,318.05,325.06,322.80,322.41,322.15,320.92,330.69,339.53,L8
2017-08-02 22:23:25+00:00,349.14,361.33,374.99,377.83,387.32,387.14,386.46,390.17,394.51,399.11,402.78,405.32,400.32,395.54,398.98,399.99,397.27,393.44,390.58,377.81,371.60,356.19,362.42,376.27,365.00,354.04,368.96,365.95,367.12,364.24,370.23,367.86,361.60,356.09,352.90,350.89,348.32,356.98,346.15,345.40,350.92,346.06,338.00,344.02,334.76,341.58,338.31,324.87,327.18,326.97,329.86,323.81,329.38,326.23,326.22,319.30,320.02,324.06,309.90,307.24,301.11,311.07,312.05,305.93,301.48,297.40,294.02,293.52,297.47,303.73,305.17,310.27,318.46,326.12,324.39,324.35,324.38,322.53,330.91,340.91,L7
2017-08-03 22:14:35+00:00,348.02,359.79,372.99,376.43,385.91,386.98,386.82,391.94,396.72,400.04,403.75,406.57,401.78,397.01,400.83,402.88,399.68,395.18,392.45,379.92,374.09,358.48,364.98,378.56,367.26,357.59,370.88,367.30,368.48,364.55,370.94,368.57,362.44,357.53,354.44,353.15,350.48,358.00,347.30,346.50,352.06,347.48,338.95,344.54,334.71,341.89,338.25,325.21,327.93,328.06,330.60,325.20,330.37,327.04,327.68,320.41,321.13,325.46,310.85,307.84,302.65,312.63,313.75,307.35,301.81,298.58,295.50,295.46,298.79,301.65,302.46,309.48,318.29,326.70,324.89,324.35,324.38,322.53,330.91,340.91,L8
2017-08-11 22:17:13+00:00,348.02,359.79,367.51,372.32,381.18,383.59,384.33,390.40,395.35,397.94,402.27,405.46,401.01,396.45,400.82,402.88,399.68,395.18,392.45,379.92,374.09,358.48,364.98,378.07,366.52,356.80,370.09,366.39,367.83,362.59,368.67,367.02,360.66,355.82,353.16,352.17,349.42,357.28,347.30,346.50,352.06,347.48,338.95,344.54,334.71,340.64,337.33,324.68,327.34,326.82,329.58,324.47,329.82,325.82,326.72,320.53,321.05,324.86,310.85,307.84,302.65,312.63,313.75,307.35,300.62,296.34,294.58,294.72,297.66,298.42,299.25,307.48,316.93,326.01,325.12,325.15,324.38,322.53,330.91,340.91,L7
2017-09-03 22:23:24+00:00,348.02,355.63,362.75,368.56,377.03,381.01,382.10,388.53,394.14,394.97,399.34,403.15,399.61,395.05,399.90,401.23,399.74,395.73,392.81,379.90,374.95,360.26,366.25,379.15,366.71,356.90,369.71,366.51,368.33,361.86,369.07,367.04,360.02,355.01,352.27,351.41,347.75,356.38,347.30,346.50,352.06,347.48,338.95,344.54,334.68,340.62,337.13,325.19,328.15,327.21,330.11,324.47,329.18,325.67,326.40,319.99,320.15,324.22,310.85,307.84,302.65,312.63,313.75,307.35,299.19,294.76,292.76,293.71,297.86,299.26,300.19,307.11,316.27,325.50,325.37,325.15,325.03,322.53,330.91,340.91,L7
2017-09-27 22:21:00+00:00,345.48,353.20,359.25,364.02,373.91,379.47,381.10,387.32,392.88,394.17,399.33,403.01,399.22,395.22,399.74,401.65,398.55,394.96,393.16,379.11,373.72,360.47,367.22,380.08,367.71,357.72,370.11,367.12,368.46,362.28,369.09,367.07,359.07,354.34,351.90,351.25,348.07,356.48,346.49,346.86,351.24,345.97,338.16,343.97,334.47,340.64,337.70,326.68,329.13,328.05,330.00,323.58,329.20,326.04,326.12,320.14,320.22,323.52,309.81,307.94,302.76,312.38,313.74,307.99,300.25,296.62,293.97,295.33,298.57,300.20,301.05,308.23,317.40,327.62,327.38,327.24,327.00,325.42,333.76,341.81,L8
2017-10-29 22:21:05+00:00,348.57,355.28,360.15,364.33,374.33,381.34,382.53,388.84,393.90,394.80,399.90,403.84,400.84,396.69,401.62,404.79,402.00,397.15,396.10,382.43,377.71,363.06,369.00,381.93,369.75,360.64,372.48,367.91,370.07,364.74,371.80,368.35,360.37,355.60,353.30,352.50,349.16,356.58,346.15,346.32,350.53,344.88,337.80,343.92,333.86,340.00,337.14,326.26,329.39,328.57,330.35,323.61,329.31,326.06,326.19,321.20,321.26,323.77,309.97,308.02,302.67,312.38,314.14,308.38,300.20,296.95,294.56,295.47,298.85,298.43,298.96,306.85,316.25,327.43,327.13,327.50,327.42,325.29,333.78,342.31,L8
2017-11-30 22:20:56+00:00,349.22,353.64,359.10,363.98,373.78,380.87,382.56,389.34,395.03,395.20,399.89,403.85,401.98,398.40,403.66,406.14,402.21,398.92,397.67,383.52,379.59,366.30,373.16,385.23,372.48,361.23,371.92,367.56,369.44,363.71,371.21,368.52,359.98,355.52,352.91,351.27,347.79,356.69,346.67,347.43,350.24,344.09,336.75,343.55,333.84,339.73,336.05,324.94,328.54,327.03,329.24,322.96,329.63,326.38,326.58,321.51,321.42,325.15,312.20,309.56,304.42,313.69,315.21,310.21,301.46,299.29,294.78,296.39,299.52,298.46,298.22,306.53,317.62,329.72,328.73,328.87,328.14,325.23,336.05,348.20,L8
2017-12-01 22:17:05+00:00,349.22,353.64,359.10,364.23,375.16,381.76,382.93,390.60,396.22,395.70,400.44,404.55,402.39,398.87,404.17,406.43,402.14,398.82,397.20,383.52,379.59,366.30,373.16,385.23,372.48,361.23,371.92,367.56,369.44,363.71,371.21,368.52,359.98,355.52,352.91,351.27,347.79,356.69,346.67,347.43,350.24,344.09,336.75,343.55,333.84,339.73,336.05,324.94,328.54,327.03,329.24,322.96,329.63,326.38,326.58,321.51,321.42,325.15,312.20,309.56,304.42,313.69,315.21,310.21,301.46,299.29,294.78,296.39,299.52,298.46,298.22,306.53,317.62,329.72,328.73,328.87,328.14,325.23,336.05,348.20,L7
