dates,satname,nzd0519-0000,nzd0519-0001,nzd0519-0002,nzd0519-0003,nzd0519-0004,nzd0519-0005,nzd0519-0006,nzd0519-0007,nzd0519-0008,nzd0519-0009,nzd0519-0010,nzd0519-0011,nzd0519-0012,nzd0519-0013,nzd0519-0014,nzd0519-0015,nzd0519-0016,nzd0519-0017,nzd0519-0018,nzd0519-0019,nzd0519-0020,nzd0519-0021,nzd0519-0022,nzd0519-0023,nzd0519-0024,nzd0519-0025,nzd0519-0026,nzd0519-0027,nzd0519-0028,nzd0519-0029,nzd0519-0030,nzd0519-0031,nzd0519-0032,nzd0519-0033,nzd0519-0034,nzd0519-0035,nzd0519-0036,nzd0519-0037,nzd0519-0038,nzd0519-0039,nzd0519-0040,nzd0519-0041,nzd0519-0042,nzd0519-0043,nzd0519-0044,nzd0519-0045,nzd0519-0046,nzd0519-0047,nzd0519-0048,nzd0519-0049,nzd0519-0050,nzd0519-0051,nzd0519-0052,nzd0519-0053,nzd0519-0054,nzd0519-0055,nzd0519-0056,nzd0519-0057,nzd0519-0058,nzd0519-0059,nzd0519-0060,nzd0519-0061,nzd0519-0062,nzd0519-0063,nzd0519-0064,nzd0519-0065,nzd0519-0066,nzd0519-0067,nzd0519-0068,nzd0519-0069,nzd0519-0070,nzd0519-0071,nzd0519-0072,nzd0519-0073,nzd0519-0074,nzd0519-0075,nzd0519-0076,nzd0519-0077,nzd0519-0078,nzd0519-0079
2016-04-18 22:16:54+00:00,L7,,369.83,384.72,382.13,389.04,391.31,391.82,400.08,400.45,395.47,397.02,397.00,395.49,392.12,398.16,400.02,400.97,,,,,,,366.75,361.16,350.27,355.80,353.11,355.54,346.55,356.15,355.92,342.44,345.14,347.73,350.44,343.07,348.69,334.46,,,,,,331.12,340.28,335.52,321.88,330.18,324.39,324.77,317.67,319.07,322.82,329.25,322.24,318.27,315.27,308.74,,,,,,,282.66,279.69,286.17,292.20,297.47,291.29,287.91,292.93,299.04,304.07,299.25,290.69,,,
2016-04-26 22:14:08+00:00,L8,367.37,378.83,391.77,393.86,397.63,403.28,399.14,406.82,409.05,404.71,409.33,411.95,403.01,399.81,404.11,403.48,400.07,395.33,388.82,376.59,368.20,351.49,360.41,374.95,360.82,352.58,362.93,357.43,367.26,358.40,365.06,363.19,353.70,354.38,350.57,346.56,347.58,350.85,344.10,349.53,362.69,357.71,351.74,352.75,342.16,345.40,345.99,334.19,339.49,337.24,332.88,330.04,342.68,341.10,341.18,331.06,328.12,324.43,311.90,309.55,305.58,314.99,312.98,302.47,292.37,292.93,288.52,292.01,295.54,296.70,292.23,293.58,299.54,,,,,,,
2016-05-04 22:16:59+00:00,L7,359.51,377.58,385.93,386.85,393.35,397.43,,217.10,126.47,57.43,,,,388.92,395.26,389.48,383.24,383.44,376.34,358.95,354.01,343.74,346.19,358.01,347.03,342.60,353.99,350.16,,,,,,,344.16,343.05,332.79,343.28,336.73,338.94,347.26,343.41,345.61,347.04,333.89,341.53,336.54,325.41,,,,,,,321.64,316.63,309.48,311.58,297.87,306.22,299.91,305.68,308.81,300.25,294.73,292.46,280.77,283.77,,,,,,,290.94,297.68,300.85,306.08,319.09,331.04
2016-05-11 22:23:11+00:00,L7,356.05,372.23,379.99,381.16,386.91,388.76,381.76,224.76,128.31,72.89,,,,398.53,402.87,399.03,388.67,388.05,381.54,372.49,363.12,351.45,354.54,364.00,351.10,339.27,353.21,349.22,351.35,,,,,,,338.07,335.64,347.54,332.29,332.37,346.88,342.99,337.80,329.72,319.14,323.83,322.31,313.95,314.25,316.09,,,,,,,297.30,308.10,289.92,290.42,287.73,301.30,301.96,284.58,278.77,269.64,265.78,273.97,274.97,274.48,,,,,,295.61,297.96,302.07,313.82,314.08
2016-05-12 22:14:08+00:00,L8,355.37,371.72,380.02,384.63,392.78,393.97,389.65,400.66,401.99,399.53,399.92,399.29,389.90,393.39,398.91,394.90,388.68,383.76,373.35,362.80,358.48,342.80,352.33,364.91,351.08,343.09,355.70,348.53,351.36,347.65,349.62,344.41,349.31,345.52,344.20,341.91,347.94,339.14,328.77,328.71,343.93,338.46,323.56,327.74,318.39,321.34,321.45,311.63,315.53,313.05,320.44,315.84,318.30,319.95,315.29,313.08,301.74,303.33,291.48,297.03,296.17,306.92,299.27,293.24,286.68,278.97,275.73,277.66,281.73,277.85,276.55,280.56,288.68,288.17,287.24,294.42,298.58,297.02,311.34,310.84
2016-06-04 22:20:28+00:00,L8,359.23,371.88,384.44,387.65,395.31,399.21,398.82,409.24,409.56,413.24,414.99,414.39,408.93,410.09,414.54,411.59,403.93,403.45,393.63,376.17,377.27,364.29,367.74,382.68,368.10,357.16,370.61,369.71,371.03,362.52,366.85,368.01,360.04,363.25,364.35,361.63,353.78,365.35,350.14,343.87,352.03,340.98,334.54,339.63,345.31,348.78,347.47,338.88,343.01,336.31,343.02,339.62,339.27,337.50,337.99,334.04,333.15,331.61,317.74,318.96,315.73,326.73,327.60,319.46,307.59,297.44,287.58,288.98,295.59,313.03,306.48,310.98,326.01,328.15,332.03,327.98,323.06,327.73,332.48,339.41
2016-06-05 22:17:08+00:00,L7,354.98,367.99,381.54,383.93,389.51,395.55,392.37,404.33,403.93,401.12,404.65,406.48,401.05,,,,,,,382.59,377.30,372.42,368.87,380.44,366.37,355.17,368.42,364.56,363.73,359.53,368.01,367.52,364.91,364.76,,113.14,,,,,356.35,351.52,349.82,353.60,346.09,347.98,338.14,330.85,342.03,340.32,344.56,337.04,342.95,335.08,,,,,,,316.94,325.87,331.81,322.04,307.08,296.59,287.61,283.56,297.22,312.35,312.88,316.05,326.16,,,,,,333.86,338.56
2016-06-12 22:23:20+00:00,L7,325.60,336.33,347.27,244.68,244.27,,,,,378.13,382.56,384.01,375.24,379.18,381.25,,,,366.83,346.06,343.86,329.50,336.47,351.95,335.85,,,,,,,337.90,338.02,331.44,328.53,,,322.91,320.36,314.60,318.62,313.13,306.54,314.69,306.12,310.53,,,,,,,297.49,287.53,,285.81,286.08,288.79,277.61,279.48,279.44,292.66,290.65,283.28,272.40,,,,,,,,282.26,286.54,287.25,293.31,,289.88,292.62,290.81
2016-06-28 22:23:21+00:00,L7,,,,,381.81,384.71,383.35,387.89,396.62,391.72,396.55,,,,386.58,,,372.53,369.53,357.80,,,,,,,,340.37,339.09,331.20,340.29,342.21,336.12,337.62,335.17,,,334.35,328.71,328.32,331.65,,,,,,,300.66,309.01,305.16,314.52,313.07,308.10,304.72,,,305.97,299.67,292.56,293.88,290.17,289.84,,,,,,,279.60,290.65,278.81,279.70,282.47,,291.15,287.00,285.27,290.00,297.24,
2016-07-06 22:20:41+00:00,L8,372.90,386.18,391.05,387.11,396.65,406.01,400.76,418.66,418.07,410.47,409.02,409.72,403.85,403.24,412.65,412.94,407.91,403.36,401.09,392.00,386.22,366.34,374.89,387.52,374.35,364.56,377.94,373.81,375.81,371.79,379.14,372.42,376.36,376.26,370.28,370.13,360.04,367.26,358.13,356.11,366.49,357.76,353.51,354.48,340.88,348.54,346.88,334.81,336.11,337.87,343.52,338.44,345.52,340.01,336.42,334.21,333.68,330.87,317.08,324.83,320.54,317.43,315.13,308.46,299.38,291.64,291.81,306.01,315.63,315.49,314.19,317.20,318.55,320.56,324.18,331.78,335.02,331.81,335.50,337.70
2016-07-14 22:23:21+00:00,L7,170.09,158.42,,162.10,143.43,,,383.83,391.98,383.52,393.74,,,,,396.56,398.45,393.17,382.96,371.00,361.79,343.95,,,,,,,,330.28,339.15,343.24,332.71,333.41,332.75,336.82,332.74,343.94,331.48,325.96,327.17,327.82,321.86,,,,,,,,316.35,308.57,307.23,294.95,303.50,297.98,298.20,299.32,297.94,291.14,282.30,299.75,295.61,279.25,,,,,,,272.48,282.16,287.35,283.67,295.33,297.69,299.73,309.67,317.83,322.07
2016-07-30 22:23:24+00:00,L7,327.33,340.89,364.82,369.68,376.00,,368.82,361.05,359.59,196.24,,,,,,,,,,,,,,360.61,346.08,336.92,344.87,341.15,340.55,326.72,337.11,311.88,,,,337.90,340.34,345.19,,,,,,,,,,,,,,196.64,,,144.22,155.34,,224.79,239.32,,,,,,,,,278.89,284.67,280.97,275.85,275.78,278.00,,288.73,284.80,273.93,,,
2016-07-31 22:14:37+00:00,L8,,,,,,,,209.12,128.73,,,,,393.62,396.25,399.90,400.80,397.76,391.14,377.40,369.13,355.72,366.08,377.34,365.38,353.43,364.53,362.50,364.34,358.16,365.50,365.84,359.34,359.31,353.42,347.93,349.03,357.72,345.06,343.62,345.99,340.12,335.17,335.06,324.94,334.22,332.50,329.91,331.29,325.94,332.61,326.19,328.71,329.30,326.65,318.86,317.99,315.94,302.23,305.72,295.10,295.28,298.32,289.85,297.03,299.18,288.96,296.66,296.14,295.92,290.92,287.84,298.22,305.50,306.04,301.45,294.87,300.11,322.22,328.70
2016-08-08 22:17:13+00:00,L7,354.51,363.51,374.58,376.85,381.56,388.46,391.46,394.53,396.75,397.54,397.93,401.99,,,,,,,378.17,366.20,363.92,344.30,353.63,,,,,,,,,356.91,353.51,,,,,,,,343.43,334.51,327.92,334.92,326.26,332.76,331.57,329.01,329.31,331.46,331.97,327.20,334.85,331.84,,,,,,,295.24,296.02,293.36,292.03,293.72,291.75,290.29,292.63,296.96,298.16,296.35,300.16,302.65,,,,,,327.33,318.00
2016-08-15 22:23:24+00:00,L7,338.20,353.15,353.03,367.33,,,,202.58,126.87,49.95,,382.39,379.71,373.79,380.71,380.00,378.83,375.76,368.38,352.57,344.97,334.18,334.31,347.65,337.33,334.78,,,,,,,,336.11,336.37,337.50,325.14,335.49,318.34,319.05,325.72,308.39,310.45,315.54,304.22,303.06,307.77,,,,,,,306.17,301.23,293.22,294.11,293.61,273.69,281.72,276.85,278.00,278.33,273.68,273.04,,,266.39,,,,,,276.48,,,,,,305.54
2016-08-16 22:14:41+00:00,L8,361.50,375.59,386.51,390.14,397.26,402.22,397.70,403.40,403.42,403.02,406.48,408.40,404.03,402.13,407.22,409.72,404.61,403.35,400.05,383.81,379.71,361.06,367.52,380.97,368.75,359.45,369.12,366.10,369.97,361.24,371.54,369.60,362.07,357.46,358.13,361.64,360.29,366.35,350.66,350.12,359.92,354.16,341.92,347.24,338.73,340.76,338.25,334.93,341.26,335.93,333.40,326.86,336.34,332.17,329.38,320.28,319.51,323.37,312.65,312.14,309.28,,,,,,,,,,,,,,,,,,,
2016-09-01 22:14:48+00:00,L8,347.57,360.28,369.87,374.71,386.72,390.66,390.55,393.84,393.57,392.22,403.67,406.40,401.48,400.92,406.99,409.46,406.16,402.96,397.48,388.61,387.06,372.84,374.75,387.84,,,,,,,,,,,,,,,,,361.23,357.32,350.57,358.99,357.09,363.58,355.78,346.79,342.18,337.32,343.09,337.45,340.09,329.29,328.61,323.37,321.42,320.78,310.51,310.79,306.98,312.91,306.78,302.89,302.36,,,,,,,,,,,,,,,
2016-09-08 22:21:00+00:00,L8,328.52,341.40,358.04,362.09,366.95,375.90,379.22,385.27,391.17,387.19,388.55,397.61,388.09,379.40,392.90,397.20,394.50,391.48,386.30,374.86,368.76,357.78,361.07,373.41,358.33,354.81,366.48,361.37,367.83,354.88,365.38,364.48,355.46,341.50,339.76,347.92,346.92,346.05,335.07,336.66,342.91,337.07,333.21,338.38,337.69,343.65,338.83,327.02,328.12,317.28,323.37,320.06,322.86,317.07,308.62,303.74,305.42,300.67,293.78,295.36,289.65,301.57,299.66,290.22,283.15,285.26,289.98,294.40,297.93,299.87,299.87,301.77,309.35,316.84,319.04,322.14,314.27,304.82,317.40,331.50
2016-09-09 22:17:18+00:00,L7,,,,,360.40,371.06,373.21,378.86,379.55,380.60,392.61,395.05,386.46,386.50,395.21,393.39,387.64,381.32,376.85,,,,,,,340.65,363.00,357.26,356.61,350.58,354.71,356.64,351.63,340.16,336.80,339.09,336.95,337.54,328.25,327.51,,,,,,,326.70,320.23,319.76,319.48,318.10,308.63,313.29,305.05,298.64,295.32,287.80,292.17,285.34,289.01,,,,,,,282.84,285.51,293.95,299.31,296.05,296.15,300.27,310.18,313.72,313.19,308.02,305.17,,
2016-09-16 22:23:30+00:00,L7,,,,,373.64,378.80,376.98,380.84,387.20,388.22,394.51,398.80,397.47,395.57,401.60,399.93,395.33,392.18,390.14,,,,,,,,360.89,358.05,360.26,352.81,360.52,360.15,352.19,352.75,351.30,349.86,344.78,347.71,338.57,342.39,351.54,,,,,,,330.00,331.74,328.26,330.16,318.74,322.31,320.72,318.71,312.18,308.79,304.36,297.94,300.54,303.39,,,,,,,294.23,293.79,299.25,302.05,312.28,319.82,323.97,320.42,315.16,306.96,313.90,333.70,
2016-10-03 22:14:52+00:00,L8,,,,,,394.59,394.34,401.45,405.33,405.85,413.93,416.36,410.22,409.58,415.62,414.87,411.99,408.65,406.46,392.39,388.16,372.55,379.72,392.76,381.64,374.11,383.14,382.85,387.83,376.53,389.86,383.48,375.27,369.86,365.01,365.67,369.61,371.58,359.62,359.65,371.55,369.16,364.78,367.54,359.16,363.26,360.28,349.65,352.65,344.96,346.85,340.14,342.03,332.91,333.41,322.30,319.45,317.96,305.50,,,,,,,,,,,,,,,,,,,,,
2016-10-18 22:23:31+00:00,L7,356.64,369.60,384.41,385.39,395.00,398.57,397.95,405.87,,,,,,,,410.12,404.68,404.77,406.52,392.68,387.36,371.63,379.15,393.95,381.46,375.39,385.63,381.40,384.73,375.20,,,,,,,,371.77,362.47,363.18,372.43,372.47,365.59,366.33,358.12,361.25,360.56,350.48,348.66,341.30,346.40,,,,,,,312.79,306.91,309.41,310.48,318.00,316.96,310.54,306.76,313.56,305.67,312.07,321.02,325.38,330.75,,,,,,333.10,335.02,340.10,343.68
2016-12-14 22:17:03+00:00,L7,359.72,369.63,384.57,381.38,390.13,394.29,393.12,402.14,411.12,,,,,,,,411.94,410.15,405.28,388.58,385.73,374.64,382.27,390.16,381.40,366.06,378.11,380.88,381.99,376.21,377.59,,,,,,,370.74,358.22,361.43,366.35,358.82,354.08,358.45,352.41,356.76,357.15,346.32,341.67,339.93,341.58,,,,,,,313.92,306.32,307.31,307.08,315.29,324.86,325.00,323.07,313.51,309.14,306.80,311.29,319.34,,,,,,,329.78,338.11,344.01,350.41
2016-12-21 22:23:11+00:00,L7,344.38,357.42,365.82,370.05,375.59,377.64,374.65,382.62,189.20,78.33,,,,,402.34,396.42,389.63,391.37,391.00,376.66,373.07,358.76,364.00,376.18,366.08,355.44,364.01,361.21,363.71,,,,,,,,353.36,355.26,342.85,341.03,352.67,347.78,347.06,349.65,335.80,342.81,336.95,328.72,327.26,325.30,,,,,,,299.28,303.25,293.91,295.17,291.80,293.29,298.83,296.51,293.19,290.01,285.42,289.95,298.67,303.37,,,,,,314.19,310.72,307.45,316.85,328.63
2017-01-30 22:20:50+00:00,L8,365.15,377.21,388.93,389.84,398.35,401.27,398.49,408.29,415.61,417.22,422.16,423.43,415.43,413.76,419.21,417.47,413.77,411.76,405.20,394.12,386.79,372.52,377.60,388.14,377.30,366.85,384.06,381.65,383.92,377.95,385.72,384.00,378.74,376.90,378.00,373.10,378.11,378.46,365.62,364.61,371.29,368.41,361.62,365.73,359.51,363.96,359.65,348.44,348.56,343.25,354.94,343.67,343.57,342.58,329.94,328.59,327.10,326.29,317.45,318.21,318.41,314.84,318.19,314.63,312.92,310.84,307.53,308.99,315.18,319.04,319.00,316.88,323.61,325.09,326.79,326.68,328.90,333.79,344.58,345.28
2017-02-08 22:14:34+00:00,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-23 22:22:49+00:00,L7,,,,,,,,,,404.46,411.67,413.97,403.13,403.14,405.16,403.14,399.63,391.47,390.15,380.19,369.11,347.99,358.06,372.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-20 22:20:11+00:00,L8,332.37,339.87,361.80,365.36,373.92,375.17,376.20,387.82,395.30,395.08,400.21,400.77,393.80,391.99,395.88,396.04,392.16,391.71,383.13,370.49,366.19,356.71,362.81,376.08,363.74,348.60,366.46,369.23,368.90,357.77,366.29,369.71,359.06,356.79,350.53,349.10,347.63,350.56,343.80,345.52,350.61,347.60,333.98,338.02,332.73,340.64,337.10,323.72,321.59,317.58,320.50,316.20,321.31,318.56,317.13,304.49,302.85,315.18,303.47,302.86,298.20,306.34,304.92,300.21,294.41,287.22,282.08,287.32,287.74,304.27,308.93,312.37,318.76,321.87,322.17,317.76,315.96,318.53,325.93,330.32
2017-05-06 22:20:07+00:00,L8,346.35,366.81,376.59,374.67,384.47,385.62,378.74,389.32,392.67,399.94,403.05,406.73,402.13,396.82,398.16,400.42,399.17,394.74,394.22,382.57,376.92,358.69,362.55,377.59,368.75,358.11,375.59,374.01,377.57,368.08,371.35,373.63,365.57,360.09,357.61,358.14,356.10,358.58,347.99,346.25,357.65,353.94,345.15,348.81,335.01,344.36,341.58,332.67,333.10,335.44,333.97,323.70,325.82,322.81,322.23,316.20,317.10,317.76,300.53,301.86,296.65,304.14,308.63,300.91,294.34,291.80,288.53,290.11,299.92,313.84,313.41,318.33,318.61,325.94,327.17,320.53,324.94,326.91,329.41,330.53
2017-05-14 22:23:16+00:00,L7,354.85,367.30,,,,,,155.13,53.24,394.89,402.33,406.50,395.64,390.15,393.03,,,392.25,392.35,378.11,372.58,354.77,356.44,369.62,357.65,,,,,,,366.26,358.85,352.63,352.66,,,354.58,342.07,340.64,346.20,340.76,336.81,342.32,334.06,338.88,,,,,,,331.41,327.95,328.41,324.05,324.98,318.24,304.61,304.10,297.27,312.44,314.14,305.59,297.00,289.19,,,,,,312.19,321.44,330.48,329.05,333.08,326.90,325.18,330.40,337.94
2017-06-08 22:17:12+00:00,L7,364.70,375.79,384.75,383.77,,,,147.78,48.46,,398.89,401.43,410.36,398.96,398.74,,,398.86,401.29,382.59,381.49,367.10,373.70,386.22,371.55,,,,,,,368.38,368.95,361.86,359.48,,,362.35,353.49,352.09,354.27,348.03,345.41,349.98,344.92,347.73,,,,,,,336.66,335.01,333.70,328.66,326.07,328.26,310.38,306.90,307.41,316.40,307.83,310.76,301.73,,,,,,,320.68,322.53,,334.92,329.91,323.82,320.01,331.53,366.67
2017-06-24 22:17:15+00:00,L7,361.92,385.23,394.87,396.25,408.78,407.43,406.70,231.64,143.11,87.02,,,,400.98,405.13,402.25,399.76,396.05,389.83,378.33,373.33,362.88,371.94,383.65,373.14,356.83,368.92,361.92,361.85,,,,,,,354.31,345.41,360.37,349.21,348.34,351.72,348.24,337.89,345.16,344.14,348.56,342.12,333.45,340.00,,,,,,,322.67,319.87,325.39,316.18,311.80,306.91,314.17,322.36,306.54,308.69,,,305.19,318.86,,,,,,315.96,315.84,326.15,327.41,348.57,357.09
2017-07-02 22:14:23+00:00,L8,310.08,339.46,356.93,364.36,376.12,385.85,385.66,391.28,190.27,58.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,358.43,344.59,345.42,349.06,342.47,333.99,337.09,320.78,329.13,326.17,313.82,317.17,318.69,319.28,314.22,320.12,317.12,315.56,314.66,315.42,320.97,301.29,297.49,293.63,301.86,303.94,298.79,299.19,291.61,281.96,284.04,281.92,,,,,,,,,,,
2017-07-09 22:20:35+00:00,L8,386.53,530.67,,389.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359.56,346.23,354.57,346.11,335.04,335.48,336.45,341.88,342.60,347.53,344.77,346.31,341.69,346.40,351.74,341.61,333.04,320.03,331.48,334.02,328.18,327.82,321.67,311.22,304.28,302.79,305.62,305.45,307.58,328.20,334.97,339.44,346.52,344.27,,464.22,492.30
2017-08-02 22:23:25+00:00,L7,,,,,,372.12,373.23,382.15,388.77,389.67,396.94,398.95,392.53,392.58,401.82,,,392.94,389.50,378.52,,,,,,,361.92,355.42,356.92,348.73,358.74,357.01,351.03,344.54,339.69,338.93,341.43,353.35,341.20,338.82,346.10,,,,,,,306.37,312.58,310.81,316.82,304.35,317.59,311.79,313.73,306.43,314.11,321.30,306.59,304.64,294.80,308.37,,,,,,286.08,288.54,280.55,284.28,294.14,305.20,313.73,320.00,323.62,326.64,325.57,328.06,
2017-08-03 22:14:35+00:00,L8,337.29,346.65,360.60,365.38,377.33,383.76,385.69,397.78,402.09,401.57,407.44,411.88,407.90,404.86,411.75,411.65,406.92,405.76,402.97,392.12,386.75,369.70,377.85,390.57,376.26,365.85,376.38,370.28,371.53,362.15,370.46,369.60,364.00,362.12,359.49,359.91,357.13,362.88,352.85,351.52,357.08,353.18,341.53,345.30,331.01,341.16,335.58,324.12,330.08,330.58,331.16,328.81,334.17,329.40,334.08,327.48,327.25,334.00,316.14,310.69,312.45,322.33,323.03,315.15,301.22,301.34,297.87,303.93,302.83,289.48,288.50,300.88,313.09,326.30,324.89,,,,,
2017-08-11 22:17:13+00:00,L7,,,339.80,349.22,363.86,368.42,375.73,385.42,392.58,392.08,396.57,402.41,401.31,397.13,405.19,,,,,,,,,378.38,367.02,358.82,370.84,366.99,369.71,361.95,365.27,363.16,355.72,351.25,351.18,352.18,348.39,356.43,,,,,,,,336.97,336.91,327.71,328.32,325.71,330.18,327.26,332.13,323.24,327.32,325.62,326.31,325.15,,,,,,,297.46,289.67,297.71,296.34,298.03,290.57,289.97,301.78,316.44,329.08,334.63,337.94,,,,
2017-09-03 22:23:24+00:00,L7,,325.90,329.06,338.09,351.69,362.54,366.07,377.06,387.91,382.97,387.70,395.00,391.28,389.99,396.45,394.25,,,,,,,366.37,380.25,367.66,356.99,367.06,366.85,370.94,357.67,370.62,366.76,355.12,348.89,345.61,346.52,337.43,347.95,,,,,,,333.88,339.96,335.35,328.83,334.25,329.49,333.34,323.97,322.89,323.79,322.87,314.25,310.75,317.38,,,,,,,285.81,283.23,281.21,285.11,298.84,303.70,305.29,303.57,310.36,321.39,327.07,324.62,329.04,,,
2017-09-27 22:21:00+00:00,L8,319.58,326.55,326.77,318.19,346.50,362.68,367.50,376.55,382.92,382.64,395.20,397.80,391.22,392.27,394.37,398.53,389.33,386.55,390.64,368.81,362.08,357.02,369.29,384.29,371.41,358.20,368.84,366.95,364.96,358.53,364.28,362.61,346.47,344.04,344.04,345.84,346.54,353.22,335.30,344.81,339.23,330.19,326.79,333.84,326.30,335.32,337.83,334.17,333.46,329.26,323.27,310.21,323.58,323.42,316.15,318.32,315.80,310.91,296.21,305.02,299.04,304.92,308.73,308.99,305.31,305.60,295.74,304.04,297.77,299.57,301.17,311.08,319.73,338.26,340.74,339.81,336.05,336.07,344.17,338.51
2017-10-29 22:21:05+00:00,L8,358.80,356.78,368.70,367.23,375.91,390.85,387.66,399.32,401.84,398.67,404.30,407.18,407.08,405.57,413.62,413.52,408.22,408.45,405.35,395.92,393.04,373.66,375.88,391.88,381.09,367.87,384.34,374.39,380.59,373.39,383.95,380.02,369.49,366.85,361.80,358.00,355.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-30 22:20:56+00:00,L8,351.78,357.86,366.31,370.16,379.02,380.53,378.00,392.91,400.12,396.46,400.95,405.05,400.68,400.80,403.72,407.54,399.38,398.92,396.09,380.77,378.42,364.76,374.02,388.20,373.79,361.38,370.37,370.30,371.69,359.71,366.29,367.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,297.23,304.54,312.68,307.14,313.33,326.26,338.18,336.25,330.32,,,,
2017-12-01 22:17:05+00:00,L7,,,,366.34,385.67,389.39,385.77,400.48,404.38,398.64,404.48,409.75,405.21,402.71,408.40,407.71,401.41,397.89,393.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-25 22:14:47+00:00,L8,335.76,349.72,360.33,364.40,373.17,378.99,381.68,392.54,391.27,390.34,395.50,401.24,394.22,390.58,393.93,396.69,394.91,388.86,385.58,374.82,369.93,355.95,364.41,378.99,365.96,350.97,362.81,363.55,368.31,359.25,368.94,368.87,358.20,354.67,350.94,348.12,350.03,354.55,340.40,336.69,347.41,346.44,340.24,345.70,330.46,338.81,336.41,324.93,328.86,327.15,330.59,327.09,330.41,323.97,326.00,322.44,317.16,319.62,307.85,306.02,304.83,304.65,308.99,304.59,299.17,296.25,293.90,294.01,306.62,310.89,313.61,313.26,,,,,,,,
2018-01-01 22:20:56+00:00,L8,349.01,364.47,370.17,379.88,391.61,392.57,389.47,397.89,401.73,400.82,405.77,411.80,400.38,400.60,408.40,410.12,405.89,400.88,399.71,388.22,382.53,371.50,375.09,390.27,380.50,376.37,383.32,381.39,385.82,373.62,382.50,379.05,369.58,360.52,355.59,355.94,359.16,361.54,352.61,351.02,357.83,359.63,351.79,355.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-03 22:16:15+00:00,L7,,,349.01,359.99,369.31,376.58,378.50,379.92,389.24,386.05,387.82,393.61,384.93,386.05,393.66,394.02,391.35,,,,,,,373.80,367.92,356.46,371.76,363.07,365.13,356.03,369.54,368.05,356.97,342.78,340.33,344.15,350.51,356.69,,,,,,,331.37,331.49,328.06,312.66,315.78,318.30,323.07,319.84,323.19,316.24,315.18,310.69,313.30,313.29,,,,,,,295.46,286.34,288.41,291.21,302.04,309.59,316.55,321.90,332.13,333.24,340.16,339.05,,,,
2018-02-11 22:14:26+00:00,L8,340.36,352.15,363.31,363.23,377.25,383.04,382.26,390.55,390.64,393.14,398.19,397.35,393.78,392.18,395.98,406.85,402.86,392.61,385.74,379.37,376.65,358.68,370.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-27 22:14:19+00:00,L8,341.19,354.66,366.40,363.12,373.10,376.24,375.39,388.40,394.01,391.32,394.49,396.63,388.71,392.41,402.21,402.92,399.68,395.55,386.21,372.66,375.79,357.08,367.36,379.21,367.06,361.11,370.75,368.12,373.96,362.54,370.07,366.02,361.19,357.88,354.05,355.95,358.09,358.10,345.14,346.42,356.04,353.85,345.54,,,,,,,,,,,,,,,,,,,318.53,315.54,310.27,306.02,300.72,297.17,302.71,307.86,320.40,320.98,323.89,335.21,343.23,346.32,,,,,
2018-03-06 22:20:26+00:00,L8,336.55,347.98,364.19,364.35,373.37,382.35,380.05,390.45,397.15,396.55,399.61,399.71,395.68,394.85,404.00,402.70,401.53,391.95,389.24,382.40,379.26,367.40,373.88,382.75,372.38,365.31,376.33,375.50,376.97,365.43,375.11,377.32,368.15,366.18,358.04,359.19,358.38,363.41,355.30,354.04,361.09,357.56,350.50,356.30,343.97,349.42,339.94,334.60,335.98,337.12,340.02,334.14,340.21,334.52,335.09,328.28,325.54,326.57,318.42,317.69,314.94,321.28,319.14,313.19,311.15,308.69,305.99,311.82,321.99,325.93,327.41,337.05,347.36,353.25,353.85,346.49,353.10,352.60,365.81,355.65
2018-03-15 22:14:10+00:00,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,352.66,358.61,357.35,345.57,349.65,357.02,350.48,351.75,349.79,343.14,347.82,337.37,328.99,331.24,324.87,329.73,324.78,331.66,329.20,328.52,323.67,321.70,321.99,309.52,311.83,305.45,310.02,311.08,290.16,290.44,299.34,295.44,301.28,294.50,,,,,,,,,,,
2018-03-30 22:21:46+00:00,L7,311.58,328.77,347.49,354.01,359.88,360.79,367.45,377.44,190.92,75.96,,,,,371.01,358.07,,,,,158.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.73,,301.78,302.55,302.43,303.09,300.09,297.15,300.38,309.20,316.27,,,,,,346.04,347.29,345.70,352.62,346.76
