dates,nzd0239-0000,nzd0239-0001,nzd0239-0002,nzd0239-0003,nzd0239-0004,nzd0239-0005,nzd0239-0006,nzd0239-0007,nzd0239-0008,nzd0239-0009,nzd0239-0010,nzd0239-0011,nzd0239-0012,nzd0239-0013,nzd0239-0014,nzd0239-0015,nzd0239-0016,nzd0239-0017,nzd0239-0018,nzd0239-0019,nzd0239-0020,nzd0239-0021,nzd0239-0022,nzd0239-0023,nzd0239-0024,nzd0239-0025,nzd0239-0026,nzd0239-0027,nzd0239-0028,nzd0239-0029,nzd0239-0030,nzd0239-0031,nzd0239-0032,nzd0239-0033,nzd0239-0034,nzd0239-0035,nzd0239-0036,nzd0239-0037,nzd0239-0038,nzd0239-0039,nzd0239-0040,nzd0239-0041,nzd0239-0042,nzd0239-0043,nzd0239-0044,nzd0239-0045,nzd0239-0046,nzd0239-0047,nzd0239-0048,nzd0239-0049,nzd0239-0050,nzd0239-0051,nzd0239-0052,nzd0239-0053,nzd0239-0054,nzd0239-0055,nzd0239-0056,nzd0239-0057,nzd0239-0058,nzd0239-0059,nzd0239-0060,nzd0239-0061,nzd0239-0062,nzd0239-0063,nzd0239-0064,nzd0239-0065,nzd0239-0066,nzd0239-0067,nzd0239-0068,nzd0239-0069,nzd0239-0070,nzd0239-0071,nzd0239-0072,nzd0239-0073,nzd0239-0074,nzd0239-0075,nzd0239-0076,nzd0239-0077,nzd0239-0078,nzd0239-0079,nzd0239-0080,nzd0239-0081,nzd0239-0082,nzd0239-0083,nzd0239-0084,nzd0239-0085,nzd0239-0086,nzd0239-0087,nzd0239-0088,nzd0239-0089,nzd0239-0090,nzd0239-0091,nzd0239-0092,nzd0239-0093,nzd0239-0094,nzd0239-0095,nzd0239-0096,nzd0239-0097,nzd0239-0098,nzd0239-0099,nzd0239-0100,nzd0239-0101,nzd0239-0102,nzd0239-0103,nzd0239-0104,nzd0239-0105,nzd0239-0106,nzd0239-0107,nzd0239-0108,nzd0239-0109,nzd0239-0110,nzd0239-0111,nzd0239-0112,nzd0239-0113,nzd0239-0114,nzd0239-0115,nzd0239-0116,nzd0239-0117,nzd0239-0118,nzd0239-0119,nzd0239-0120,nzd0239-0121,nzd0239-0122,nzd0239-0123,nzd0239-0124,nzd0239-0125,nzd0239-0126,nzd0239-0127,nzd0239-0128,nzd0239-0129,nzd0239-0130,nzd0239-0131,nzd0239-0132,nzd0239-0133,nzd0239-0134,nzd0239-0135,nzd0239-0136,nzd0239-0137,nzd0239-0138,nzd0239-0139,nzd0239-0140,satname
2016-03-04 21:53:33+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,354.90,357.64,352.62,357.57,353.70,347.19,353.30,350.60,,,,,,,,,,,,,,,,,,,,338.57,344.50,350.47,360.35,369.63,374.71,372.26,370.21,377.58,386.54,393.62,396.79,405.76,404.17,411.21,403.09,388.50,393.31,390.01,362.30,,,,,L8
2016-03-11 21:59:42+00:00,,,,,,375.25,378.61,376.19,381.16,375.60,373.97,375.93,378.36,384.94,383.54,370.50,371.79,374.13,367.47,360.09,357.83,358.13,359.70,353.29,351.98,350.23,349.62,350.53,351.24,349.16,347.45,353.96,350.84,357.26,354.24,356.37,356.79,360.31,366.04,365.63,366.88,363.64,358.57,358.46,356.20,351.14,346.82,350.03,347.62,346.60,345.66,354.00,353.92,350.36,353.08,358.66,358.31,366.19,365.13,361.35,366.47,373.14,372.79,377.70,386.31,379.14,375.72,369.83,367.85,366.59,369.92,368.98,363.14,366.36,370.09,369.23,359.40,358.05,355.27,362.14,362.19,360.24,361.05,364.74,362.27,360.69,369.51,367.12,370.99,369.06,374.21,373.68,369.55,376.93,370.51,372.61,371.53,373.85,369.55,371.86,367.97,367.20,368.14,365.44,379.28,376.21,378.79,375.69,377.49,369.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2016-03-12 21:55:45+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353.96,,,,,,,,,,,,357.93,360.83,352.12,351.66,337.91,346.15,347.03,348.41,348.87,350.88,344.62,354.65,347.79,352.31,353.72,359.70,348.64,364.74,365.23,362.49,363.33,370.48,373.28,373.51,373.41,375.63,371.97,368.12,368.16,362.18,362.75,368.09,362.49,363.93,365.55,364.46,359.76,356.69,358.35,360.41,356.58,354.32,361.42,357.89,367.22,360.73,367.85,366.22,369.87,371.67,376.05,373.10,372.64,370.05,370.69,365.76,369.34,363.78,363.53,364.92,369.39,363.70,367.86,366.62,381.49,367.70,373.29,370.20,367.47,369.43,367.14,373.72,372.41,374.88,378.89,386.13,387.69,375.03,368.32,378.60,389.84,396.51,396.82,390.04,403.66,410.25,402.21,407.92,409.25,425.23,419.63,421.11,414.84,417.24,414.73,402.14,367.04,,,,,L7
2016-03-20 21:53:51+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340.69,351.69,350.99,354.52,356.33,353.94,348.88,356.09,350.21,349.91,350.97,344.74,344.73,343.61,348.80,349.76,348.15,348.36,354.59,355.19,347.03,347.08,344.35,341.35,344.65,346.94,347.01,354.78,351.56,371.14,366.48,340.49,347.43,351.55,354.67,367.62,374.43,369.31,366.01,373.97,384.88,383.85,389.42,402.98,404.68,407.00,396.99,385.67,384.10,385.40,361.52,,,156.59,112.89,L8
2016-04-05 21:53:42+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,354.82,373.19,370.90,385.73,355.85,372.37,366.34,345.30,352.99,346.34,372.84,368.31,,,,,,,361.60,353.34,362.41,362.30,365.69,362.80,344.32,356.90,364.29,364.35,356.79,362.11,358.92,374.34,384.09,377.25,383.42,395.40,409.95,392.58,396.04,,396.81,396.20,394.88,389.99,,,206.85,,,L8
2016-04-13 21:55:55+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,358.39,360.53,366.42,361.44,374.72,363.62,371.69,356.55,,,,,,,,,358.48,358.49,354.66,350.55,349.03,359.52,355.12,361.89,361.42,368.41,367.30,370.04,375.18,378.45,374.78,374.74,376.45,367.81,366.48,369.09,367.01,370.24,369.25,364.53,367.11,363.17,366.75,367.33,360.41,361.38,363.31,360.51,365.67,,372.70,,,,,377.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406.36,,418.02,426.30,418.55,426.62,421.95,418.88,,,,,,,,L7
2016-04-20 22:02:09+00:00,321.80,,,343.45,358.49,385.20,395.26,387.32,384.60,384.80,376.79,356.76,352.89,362.15,387.54,389.38,376.15,369.55,366.84,366.84,367.05,364.28,356.70,362.73,353.67,353.18,,,,,,,,,,,,,,371.97,364.76,350.33,348.10,344.65,330.36,328.65,348.37,345.68,354.19,350.64,355.59,357.94,355.13,358.52,350.24,349.83,355.91,357.16,359.41,360.53,364.42,368.89,372.71,374.17,370.31,370.35,366.02,362.36,367.70,362.83,356.48,361.21,359.20,363.83,354.47,356.03,364.39,360.24,354.23,358.31,354.24,354.61,355.51,364.59,354.98,352.73,356.68,365.00,358.48,362.51,364.07,367.47,362.64,368.52,367.03,370.85,362.91,363.86,363.34,358.95,375.77,381.77,366.42,358.31,364.42,365.20,358.78,358.73,366.60,369.44,366.43,368.93,364.55,372.01,376.51,367.73,365.72,360.70,357.95,368.91,377.11,371.96,365.62,384.99,390.55,388.64,398.62,403.37,419.80,416.43,414.30,422.45,407.74,408.61,381.20,383.41,366.76,,,,,L7
2016-04-21 21:53:12+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,357.98,358.63,371.47,364.01,369.55,369.22,373.85,367.83,373.83,371.53,376.75,369.58,366.12,368.61,362.67,370.14,368.44,368.14,364.02,371.78,368.97,358.01,368.16,372.80,371.27,374.63,369.37,376.80,374.64,381.06,374.29,367.27,367.49,366.36,374.74,382.41,378.68,372.51,390.45,394.91,396.12,401.20,412.97,424.39,420.22,418.69,421.41,416.65,405.78,391.64,391.12,361.24,,,,114.95,L8
2016-04-28 21:59:25+00:00,311.64,315.93,324.13,349.21,364.55,394.77,404.50,396.69,400.41,394.88,394.34,391.08,390.59,394.58,398.50,391.42,388.32,389.55,384.32,383.37,377.04,375.10,372.86,367.38,367.17,365.44,365.93,366.95,365.35,365.49,363.16,370.04,367.53,369.33,369.02,370.32,369.76,372.14,377.25,385.17,380.93,364.60,370.16,370.26,364.48,341.09,360.31,360.81,367.08,369.33,365.66,365.61,374.05,368.48,367.81,367.47,364.95,377.18,377.84,376.82,379.64,385.38,388.80,385.54,386.76,393.33,384.30,387.87,386.85,378.93,374.70,381.24,377.36,384.34,377.92,378.50,384.10,374.01,370.87,377.00,372.06,378.05,377.41,383.11,375.56,370.62,380.61,383.89,375.11,382.88,382.78,384.08,372.28,380.95,382.18,389.51,380.75,384.61,380.20,374.63,383.25,379.41,384.40,376.94,387.87,382.56,382.31,380.20,389.42,384.68,394.42,390.92,391.00,391.63,398.19,388.85,380.57,384.72,378.83,392.63,395.88,394.10,389.35,399.34,410.62,414.48,413.27,428.67,,,,,,,,,371.86,,,,146.48,L8
2016-04-29 21:56:26+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,369.43,363.43,364.13,361.05,368.69,366.92,365.68,366.78,372.81,372.77,373.22,383.05,388.43,376.40,362.81,367.50,365.83,356.22,351.33,356.58,364.67,366.89,363.86,364.57,370.44,369.11,368.51,365.20,365.18,364.44,375.28,374.77,377.54,372.39,385.48,384.33,387.01,387.05,388.04,381.24,385.31,382.56,379.70,366.36,376.13,370.00,375.11,372.46,379.65,378.82,374.60,367.34,373.83,367.40,367.51,372.51,379.85,372.74,,381.20,379.75,,376.72,,382.74,,,,384.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,405.70,,410.09,421.37,428.02,428.43,422.34,434.73,423.99,417.42,,,,,,,,L7
2016-05-06 22:02:14+00:00,,,312.19,332.03,352.87,385.77,395.54,392.54,384.27,383.41,388.24,384.97,381.78,385.34,391.06,385.26,374.55,373.67,368.25,368.64,353.15,361.27,347.26,347.57,354.08,353.11,353.35,367.72,354.81,377.66,391.79,381.70,355.82,355.97,353.30,368.10,361.23,361.92,370.99,372.28,361.77,,,,,,,,,,,,,,,,,,,,381.14,368.89,376.78,377.91,373.19,373.35,369.71,364.85,368.94,368.53,353.49,362.57,357.68,358.52,362.02,363.01,374.03,361.37,356.92,362.80,357.01,366.59,364.36,372.96,360.15,351.90,364.93,378.99,357.80,362.76,369.05,368.24,364.53,365.80,371.84,368.60,361.08,364.62,357.06,362.60,368.92,370.28,367.16,364.77,367.14,377.06,365.22,373.34,376.63,370.21,386.08,,,,,,,,,,,,,,,,,,,,411.24,432.33,420.20,396.65,382.73,393.26,364.02,,,183.25,,L7
2016-05-14 21:59:24+00:00,310.76,311.98,321.39,339.90,372.85,396.54,403.55,405.38,393.43,411.87,406.11,394.83,391.56,396.36,411.94,387.42,388.89,392.80,394.06,391.21,370.65,378.33,376.11,373.48,378.24,380.53,361.95,370.95,373.33,363.74,364.63,377.29,368.59,380.02,365.04,371.80,377.12,372.21,373.76,386.33,382.14,367.54,363.89,377.08,375.45,365.51,351.92,360.76,362.57,367.87,368.11,369.21,371.26,373.21,374.49,371.56,372.34,371.89,380.11,381.20,385.22,391.02,391.57,393.36,390.48,393.01,388.29,378.18,375.96,388.69,383.95,370.95,378.10,373.86,376.71,378.35,384.89,381.51,371.99,373.94,377.51,375.66,385.62,390.55,387.84,363.42,374.21,389.63,392.98,371.49,385.36,391.50,380.08,385.60,389.60,383.93,387.50,378.91,372.30,378.21,381.77,385.38,378.43,379.93,380.48,385.61,382.02,383.25,391.23,386.10,387.66,394.41,383.87,390.36,392.16,393.57,381.28,389.92,384.12,390.72,398.85,392.44,388.92,402.71,406.97,409.49,418.38,424.45,429.69,438.77,431.62,444.37,441.03,423.24,,,,,,,,L8
2016-06-15 21:59:33+00:00,318.11,300.15,306.69,322.66,340.97,378.02,394.58,378.35,381.30,384.01,383.54,380.09,384.52,376.67,379.05,381.25,390.02,381.39,367.94,358.05,356.48,362.34,372.06,367.81,360.89,367.27,353.36,360.77,352.63,354.11,360.70,365.14,356.45,363.65,352.56,363.04,365.38,373.61,370.78,383.39,363.81,366.63,364.47,357.00,329.72,354.51,349.73,349.21,356.10,348.60,364.14,359.60,362.36,366.57,361.28,355.86,364.13,366.12,369.83,375.00,378.53,383.44,383.89,387.01,386.36,386.88,380.26,377.77,375.50,380.88,376.40,371.51,372.21,370.47,371.25,369.09,369.33,374.46,378.04,373.91,380.57,,,,,,,,,,,,,,,,,,,,382.85,,376.83,374.98,382.64,386.71,390.45,398.36,390.21,392.30,396.28,396.88,393.82,398.59,398.48,389.12,394.83,,,,,,,,,,,,,,,,,466.37,,412.22,,,,,,L8
2016-06-16 21:56:37+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330.05,354.03,337.37,350.45,347.71,343.17,353.71,352.22,354.04,358.92,351.89,353.37,360.63,360.07,361.16,371.90,369.81,373.14,373.92,380.33,375.60,375.33,377.87,373.06,366.38,370.03,366.40,365.65,367.21,363.45,360.17,363.34,360.13,368.68,366.24,363.07,369.76,360.98,356.52,359.80,361.77,369.63,373.02,372.16,367.91,366.67,370.05,378.72,372.58,369.63,371.50,369.98,374.34,374.81,373.69,374.87,365.96,369.98,369.01,369.96,373.93,373.40,370.80,376.57,383.13,380.82,385.50,384.24,388.74,387.16,386.67,379.47,375.70,373.27,366.67,362.09,371.74,364.48,368.31,378.52,390.40,406.27,416.75,427.25,434.10,447.34,459.93,459.32,446.98,426.86,411.70,396.29,349.34,324.31,298.28,,,L7
2016-07-01 21:59:42+00:00,308.23,287.29,293.28,316.01,331.71,342.18,356.82,361.34,370.75,373.84,364.81,366.41,370.10,372.38,367.45,,366.89,360.83,357.78,345.15,362.27,,341.89,370.73,363.93,,333.19,,334.90,337.88,341.32,354.36,372.85,341.92,334.96,,,,,,,,,,,,,,,,334.16,338.71,343.04,348.25,340.41,,350.47,353.42,364.00,366.06,370.70,370.60,373.28,385.31,381.21,368.30,368.46,365.51,363.15,378.24,367.83,358.10,364.25,374.69,372.77,367.46,360.61,363.35,360.53,359.06,364.49,358.96,365.27,366.52,370.57,372.33,385.00,394.86,394.99,393.99,386.92,379.59,379.94,384.57,383.93,386.55,383.37,392.43,396.02,394.79,389.22,383.77,378.80,386.97,374.89,,,,,,,,,,,,,,,374.14,376.00,,,,,,,,,,,,,,,,,,,,,L8
2016-07-02 21:56:14+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.33,,,368.51,369.77,371.09,372.78,384.69,377.93,380.87,367.96,367.63,362.42,378.19,377.77,359.75,351.54,382.72,378.83,370.96,373.26,350.38,360.52,359.73,356.03,371.66,359.87,365.53,377.85,360.23,383.61,391.47,384.16,397.77,377.59,373.07,382.63,378.60,395.39,387.16,381.84,403.86,388.32,393.30,392.52,379.26,377.21,380.05,372.60,382.29,384.68,394.62,392.62,394.59,422.58,414.27,404.45,406.03,394.84,403.13,386.22,377.86,379.67,365.47,381.49,384.15,,,,,,,,,,,,,,,,,,,,L7
2016-07-10 21:53:35+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,366.62,373.69,379.18,377.25,377.90,376.61,371.65,363.66,365.24,363.10,358.33,362.57,358.41,352.55,349.19,350.66,345.19,354.33,350.21,,,,357.20,351.37,359.07,356.65,358.25,361.03,357.24,364.02,358.00,364.05,359.21,357.41,359.40,361.36,363.83,363.85,363.97,358.11,363.19,359.28,362.07,360.33,365.58,364.37,370.55,368.54,373.51,373.51,378.03,373.75,376.59,375.03,377.23,367.24,361.66,363.96,362.75,367.96,372.82,376.44,374.67,387.02,396.97,410.27,420.59,427.94,431.87,440.65,433.53,424.35,410.30,394.13,377.34,355.35,301.34,258.40,,,L8
2016-07-17 21:59:49+00:00,299.91,291.76,305.87,325.80,341.56,360.95,369.54,368.40,363.42,370.99,369.25,373.60,375.94,379.59,382.95,370.53,371.02,367.92,364.64,360.31,356.86,355.61,348.74,353.24,348.15,346.54,341.18,339.55,341.62,341.88,348.98,354.46,351.16,350.32,347.25,351.24,350.45,355.22,361.47,355.24,346.68,344.59,346.62,359.25,324.61,343.12,336.23,344.01,346.64,341.04,342.10,342.30,347.49,348.20,347.09,342.01,352.73,359.24,357.33,367.48,361.76,370.53,374.77,375.86,374.76,367.73,362.63,366.79,364.34,379.75,370.66,369.73,373.18,373.37,368.13,363.76,358.30,356.26,364.02,359.35,369.64,368.05,369.03,364.70,360.27,356.54,366.58,370.37,366.92,365.29,371.55,366.52,369.20,365.39,371.03,367.00,370.27,369.56,368.48,368.91,365.42,370.64,366.66,368.76,362.26,372.10,368.70,375.52,381.92,380.57,378.83,381.13,380.78,377.61,377.65,383.63,378.91,366.89,352.03,359.57,370.59,366.87,369.16,373.95,,,,,,,,,,,,,,,,,,L8
2016-08-11 21:53:42+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,347.24,349.44,350.64,353.06,358.87,356.39,359.35,355.13,358.01,354.85,356.86,357.79,354.93,359.49,358.77,364.68,357.97,365.25,358.53,361.78,356.73,361.43,359.13,365.42,365.02,372.80,372.12,375.23,376.35,377.15,370.72,373.00,368.48,376.37,370.61,366.76,358.07,358.89,371.47,372.25,377.28,387.90,399.66,415.39,434.74,452.07,449.81,454.67,443.50,431.57,413.04,400.56,381.55,344.84,306.67,263.32,222.39,,L8
2016-08-19 21:56:18+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,345.35,350.66,347.92,346.20,344.04,349.66,354.07,356.59,359.98,360.45,365.32,364.09,367.96,372.76,373.12,365.68,371.46,366.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2016-08-27 21:53:50+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367.85,365.71,361.18,356.69,358.21,361.41,361.39,360.82,356.93,356.13,357.25,355.45,357.11,357.34,359.81,362.27,358.10,358.51,361.39,366.23,365.82,367.09,361.65,361.63,362.13,364.65,363.16,367.23,365.31,366.22,366.33,364.54,367.64,371.54,368.36,365.86,368.77,371.56,374.79,378.11,378.09,381.22,379.64,381.29,379.85,378.10,380.78,378.80,377.92,373.82,367.23,368.78,368.27,376.76,390.08,394.68,405.12,443.36,446.96,460.73,465.98,469.34,469.86,456.81,,,424.65,382.38,343.38,,250.17,,L8
2016-09-04 21:56:22+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350.17,347.97,354.85,359.46,354.22,359.32,353.31,349.08,339.51,319.65,339.91,338.57,332.25,338.94,344.32,342.66,340.61,343.47,342.82,344.92,343.88,347.35,353.66,356.14,351.31,357.61,362.53,359.91,361.73,366.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2016-09-11 22:02:33+00:00,289.66,290.66,300.90,310.39,331.18,,,,,,,382.54,364.46,362.52,366.09,359.63,363.05,362.08,364.49,358.78,346.87,338.09,332.11,330.93,334.13,341.90,342.84,343.88,343.40,341.51,342.54,341.56,339.98,341.64,347.19,353.78,359.76,365.36,358.08,360.24,347.49,350.86,346.17,342.27,300.46,343.63,343.33,341.78,345.37,342.29,342.57,342.77,342.43,347.62,349.73,344.47,346.87,347.59,356.22,356.08,360.02,362.14,365.07,365.96,361.88,368.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302.58,298.18,,,L7
2016-09-12 21:54:18+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,379.11,380.78,379.28,373.88,374.43,373.74,371.16,366.93,364.26,369.28,367.31,365.99,365.92,364.11,363.00,365.81,365.94,365.90,364.59,373.81,375.92,377.27,377.51,376.37,373.80,374.33,373.27,373.17,373.28,376.31,375.58,373.60,375.43,382.81,385.95,382.83,384.99,382.32,388.83,381.93,391.22,386.37,393.10,387.14,391.44,384.55,382.78,386.59,388.81,386.28,379.94,385.37,379.58,390.84,403.18,398.77,409.09,424.34,446.79,,504.84,502.14,,,529.00,,,404.61,373.60,313.38,303.91,245.22,,L8
2016-10-13 22:02:36+00:00,304.51,295.60,302.05,322.31,340.08,363.49,362.46,353.93,356.85,355.91,359.89,369.84,373.89,374.66,375.30,366.85,362.89,357.75,358.10,353.40,348.10,339.23,,,,,,,,,,,,,356.43,347.40,346.75,353.35,359.53,350.47,346.07,338.34,337.08,319.35,,,,326.03,332.32,332.96,341.32,335.18,332.12,340.26,336.72,337.33,348.28,337.34,345.10,350.88,352.81,359.60,358.22,361.32,354.06,354.19,352.73,347.18,349.74,350.33,352.32,356.28,352.88,356.47,347.56,344.55,342.89,342.37,347.13,335.35,337.81,335.89,339.50,347.66,345.09,345.32,349.04,350.37,357.41,350.56,350.81,348.27,349.41,352.26,355.17,358.46,354.67,347.20,350.94,354.98,357.63,360.08,358.37,353.87,350.14,362.82,369.85,371.05,364.46,362.68,365.89,369.10,366.52,371.50,366.77,378.98,377.45,360.27,365.51,366.18,367.76,359.84,369.57,380.07,378.96,396.77,406.79,,484.97,482.52,501.32,499.28,494.92,,,,,,,223.53,215.78,L7
2016-10-30 21:54:01+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,356.72,367.03,364.66,361.32,360.45,357.78,350.67,348.84,355.32,349.66,354.81,349.98,347.20,344.23,345.92,341.34,351.12,342.16,338.56,343.24,338.66,351.52,344.53,349.57,347.39,347.03,355.47,348.88,355.57,350.18,359.11,351.37,355.37,354.03,350.07,353.90,348.81,355.88,350.24,357.99,354.61,357.60,352.06,364.19,368.17,364.27,369.42,367.79,364.46,371.21,367.73,367.62,367.66,374.71,366.98,367.72,365.57,363.51,367.36,375.01,374.37,382.20,390.83,398.64,411.74,430.43,446.01,453.26,450.35,454.85,,424.97,409.54,372.47,,300.12,247.48,213.06,182.61,L8
2016-11-22 22:00:11+00:00,313.04,303.02,297.78,316.05,338.46,356.55,364.97,363.02,356.75,351.85,364.19,383.90,388.78,384.78,378.33,384.32,369.27,354.13,359.76,355.27,356.79,348.34,354.90,361.60,364.27,360.44,353.74,356.62,351.40,351.37,345.49,344.03,341.65,348.30,346.19,340.58,347.86,357.95,368.58,371.67,366.54,357.54,352.89,352.17,346.59,345.68,338.24,341.71,343.39,342.91,344.75,342.67,344.09,349.90,369.02,367.08,358.90,370.45,366.50,379.19,379.91,382.51,387.13,385.08,379.51,374.78,361.02,355.17,364.16,361.11,356.41,358.61,367.86,368.78,372.83,371.75,363.68,366.75,364.35,361.71,356.12,350.67,354.13,349.89,360.07,355.24,365.69,359.05,359.89,366.91,368.32,368.43,364.93,374.54,371.69,364.45,365.42,372.69,370.78,361.54,363.35,359.25,361.55,361.65,374.49,385.68,381.11,386.54,391.12,391.37,389.83,386.48,390.13,392.89,388.34,396.11,387.21,374.06,383.78,391.88,396.91,402.08,411.88,417.83,420.28,431.44,447.55,468.59,478.99,474.33,484.99,483.89,483.92,,,417.08,379.57,,286.40,203.59,,L8
2016-11-23 21:56:35+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,378.19,382.90,380.21,379.34,375.04,359.07,355.19,359.73,352.59,359.67,357.15,349.45,361.61,363.92,363.07,373.76,375.04,377.69,377.76,376.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2016-12-16 22:02:16+00:00,306.03,294.51,292.54,308.35,332.61,353.54,361.85,360.23,358.28,360.62,360.37,366.00,370.62,374.57,369.42,364.34,362.78,350.86,350.53,344.59,346.34,346.59,349.15,342.50,,,,,,,,,,,,,355.72,358.28,360.85,352.68,363.08,357.64,350.18,342.26,334.95,321.86,336.92,333.57,333.77,341.75,339.66,345.21,339.47,337.97,346.13,348.19,340.67,356.88,354.88,354.43,352.64,362.72,362.47,367.44,368.84,370.41,361.05,352.56,350.68,356.58,355.69,352.70,355.46,350.98,354.65,350.88,350.35,345.29,343.72,340.22,346.14,342.52,353.26,348.51,348.03,349.58,347.54,349.10,351.04,355.83,357.10,363.02,360.08,359.90,359.17,357.08,357.62,352.72,356.78,355.96,358.69,357.24,356.02,359.70,371.31,363.12,375.62,369.49,380.59,376.17,383.59,381.27,379.99,378.94,380.11,378.84,375.37,378.67,382.51,385.46,390.48,386.16,393.73,390.53,406.30,415.86,429.16,445.75,454.33,456.80,461.36,459.10,455.85,433.28,417.64,398.14,339.98,299.83,,211.45,,L7
2016-12-17 21:54:19+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,345.11,345.86,347.62,343.94,347.22,347.92,347.27,346.74,348.41,350.19,352.16,354.50,356.81,353.66,356.37,356.75,358.35,357.27,358.44,356.10,356.83,357.12,356.91,356.72,356.61,358.33,367.30,363.76,374.92,371.01,374.71,373.48,380.94,378.83,378.62,378.31,377.65,378.46,377.01,375.74,381.77,384.83,391.60,388.18,395.57,390.26,406.69,417.99,430.84,445.71,453.74,458.41,464.24,473.07,459.35,436.82,423.69,402.96,347.17,300.64,,217.02,152.42,L8
2017-01-10 21:55:52+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.62,L7
2017-01-25 21:59:56+00:00,301.79,298.71,310.00,328.02,349.08,363.46,372.59,368.10,365.58,363.16,362.54,366.73,370.03,371.28,371.37,371.13,367.00,364.46,360.19,354.65,354.59,344.22,351.12,347.02,347.54,345.90,349.84,352.22,348.36,351.85,358.95,349.93,348.28,349.02,354.56,355.14,354.88,362.83,362.37,362.48,360.44,353.81,350.57,342.24,331.85,343.71,340.34,348.08,341.16,339.93,345.73,347.23,350.45,351.95,354.93,359.78,365.41,364.05,363.76,366.51,368.14,373.00,375.13,376.18,381.92,368.95,365.31,362.13,363.17,358.96,354.85,355.60,351.02,353.50,354.36,348.90,348.72,350.38,348.41,346.20,346.67,342.50,343.72,347.19,354.66,352.28,359.36,355.98,353.23,358.38,356.68,360.14,359.02,365.32,364.25,366.51,356.42,351.59,354.11,350.92,359.32,356.96,360.92,360.99,358.90,359.38,364.96,369.29,368.08,366.64,370.47,374.25,374.14,374.45,378.00,371.89,377.43,377.47,379.25,377.78,384.18,388.45,390.40,399.55,405.76,428.98,447.99,465.71,461.70,463.28,462.44,467.06,469.78,474.98,,409.34,,267.31,235.83,224.67,,L8
