dates,satname,nzd0239-0000,nzd0239-0001,nzd0239-0002,nzd0239-0003,nzd0239-0004,nzd0239-0005,nzd0239-0006,nzd0239-0007,nzd0239-0008,nzd0239-0009,nzd0239-0010,nzd0239-0011,nzd0239-0012,nzd0239-0013,nzd0239-0014,nzd0239-0015,nzd0239-0016,nzd0239-0017,nzd0239-0018,nzd0239-0019,nzd0239-0020,nzd0239-0021,nzd0239-0022,nzd0239-0023,nzd0239-0024,nzd0239-0025,nzd0239-0026,nzd0239-0027,nzd0239-0028,nzd0239-0029,nzd0239-0030,nzd0239-0031,nzd0239-0032,nzd0239-0033,nzd0239-0034,nzd0239-0035,nzd0239-0036,nzd0239-0037,nzd0239-0038,nzd0239-0039,nzd0239-0040,nzd0239-0041,nzd0239-0042,nzd0239-0043,nzd0239-0044,nzd0239-0045,nzd0239-0046,nzd0239-0047,nzd0239-0048,nzd0239-0049,nzd0239-0050,nzd0239-0051,nzd0239-0052,nzd0239-0053,nzd0239-0054,nzd0239-0055,nzd0239-0056,nzd0239-0057,nzd0239-0058,nzd0239-0059,nzd0239-0060,nzd0239-0061,nzd0239-0062,nzd0239-0063,nzd0239-0064,nzd0239-0065,nzd0239-0066,nzd0239-0067,nzd0239-0068,nzd0239-0069,nzd0239-0070,nzd0239-0071,nzd0239-0072,nzd0239-0073,nzd0239-0074,nzd0239-0075,nzd0239-0076,nzd0239-0077,nzd0239-0078,nzd0239-0079,nzd0239-0080,nzd0239-0081,nzd0239-0082,nzd0239-0083,nzd0239-0084,nzd0239-0085,nzd0239-0086,nzd0239-0087,nzd0239-0088,nzd0239-0089,nzd0239-0090,nzd0239-0091,nzd0239-0092,nzd0239-0093,nzd0239-0094,nzd0239-0095,nzd0239-0096,nzd0239-0097,nzd0239-0098,nzd0239-0099,nzd0239-0100,nzd0239-0101,nzd0239-0102,nzd0239-0103,nzd0239-0104,nzd0239-0105,nzd0239-0106,nzd0239-0107,nzd0239-0108,nzd0239-0109,nzd0239-0110,nzd0239-0111,nzd0239-0112,nzd0239-0113,nzd0239-0114,nzd0239-0115,nzd0239-0116,nzd0239-0117,nzd0239-0118,nzd0239-0119,nzd0239-0120,nzd0239-0121,nzd0239-0122,nzd0239-0123,nzd0239-0124,nzd0239-0125,nzd0239-0126,nzd0239-0127,nzd0239-0128,nzd0239-0129,nzd0239-0130,nzd0239-0131,nzd0239-0132,nzd0239-0133,nzd0239-0134,nzd0239-0135,nzd0239-0136,nzd0239-0137,nzd0239-0138,nzd0239-0139,nzd0239-0140
2016-09-12 21:54:18+00:00,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,393.36,395.03,395.57,390.17,390.72,390.03,387.45,383.22,380.55,383.53,381.56,380.24,380.17,378.36,379.29,382.10,382.23,382.19,380.88,390.10,392.21,393.56,393.80,392.66,390.09,390.62,389.56,389.46,389.57,392.60,391.87,389.89,391.72,399.10,402.24,399.12,403.99,398.61,407.83,400.93,410.22,405.37,412.10,406.14,410.44,403.55,401.78,405.59,407.81,405.28,398.94,404.37,398.58,409.84,422.18,415.06,428.09,443.34,463.08,504.32,521.13,521.14,537.07,538.46,548.00,546.59,535.33,427.41,396.40,336.18,326.71,273.72,
2016-10-13 22:02:36+00:00,L7,325.94,317.03,317.05,338.98,358.83,384.92,381.21,372.68,378.28,377.34,381.32,391.27,395.32,399.66,400.30,388.28,384.32,379.18,379.53,374.83,373.10,364.23,,,,,,,,,,,,,377.86,366.15,365.50,372.10,380.96,371.90,371.07,363.34,362.08,349.35,,,,347.46,351.07,354.39,360.07,356.61,350.87,355.26,355.47,358.76,364.95,358.77,366.53,369.63,371.56,378.35,376.97,380.07,375.49,375.62,374.16,365.93,368.49,369.08,373.75,377.71,374.31,377.90,368.99,365.98,364.32,361.12,365.88,354.10,356.56,354.64,360.93,369.09,366.52,366.75,370.47,371.80,378.84,371.99,372.24,369.70,370.84,373.69,376.60,379.89,376.10,368.63,372.37,376.41,379.06,381.51,379.80,375.30,375.14,384.25,394.85,396.05,389.46,387.68,390.89,394.10,391.52,396.50,391.77,403.98,402.45,385.27,390.51,391.18,392.76,384.84,394.57,401.50,403.96,421.77,428.22,,506.40,507.52,522.75,520.71,519.92,515.06,499.66,480.40,,,,261.03,240.78
2016-10-30 21:54:01+00:00,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,354.72,365.03,362.37,359.03,358.16,355.78,348.67,346.84,353.03,347.37,352.52,347.69,344.91,341.94,343.63,339.34,349.12,340.16,336.56,341.24,336.37,349.23,342.24,347.28,345.10,344.74,353.18,346.59,353.28,347.89,356.82,349.08,353.08,351.74,347.78,351.61,346.52,353.59,347.95,355.70,352.32,355.31,349.39,361.90,365.50,361.60,366.75,365.12,361.79,368.54,365.06,364.95,364.99,372.04,364.31,365.05,362.90,360.84,364.69,372.34,371.70,379.91,388.16,395.97,409.45,428.14,443.72,450.59,448.06,452.56,,422.30,406.34,369.27,320.36,296.92,244.28,209.06,179.94
2016-11-22 22:00:11+00:00,L8,318.18,308.16,301.38,320.05,342.96,361.69,369.47,367.52,361.89,356.99,369.33,389.04,393.92,390.78,384.33,389.46,374.41,359.27,364.90,360.41,362.79,354.34,360.90,366.74,369.41,365.58,358.88,361.76,356.54,356.51,349.99,350.03,347.65,354.30,351.33,345.08,352.36,362.45,373.72,376.81,372.54,363.54,358.89,359.37,355.59,352.88,344.24,346.85,347.89,348.05,349.25,347.81,348.59,353.50,373.52,372.22,362.90,375.59,371.64,383.69,384.41,387.01,391.63,389.58,384.65,379.92,366.16,359.67,368.66,365.61,361.55,363.75,373.00,373.92,377.97,376.89,368.82,371.25,368.85,366.21,360.62,355.17,359.27,355.03,365.21,360.38,370.83,364.19,365.03,372.05,373.46,373.57,370.07,379.68,376.83,369.59,370.56,377.83,375.92,366.68,368.49,364.39,366.69,366.79,380.49,390.82,387.11,392.54,397.12,397.37,395.83,392.48,396.13,398.89,394.34,402.11,393.21,380.06,389.78,397.88,402.91,408.08,417.88,422.97,426.28,437.44,452.69,473.73,484.13,480.33,490.13,489.03,489.92,481.30,467.03,424.28,386.77,348.44,293.60,212.59,
2016-11-23 21:56:35+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389.90,394.61,393.88,393.01,388.71,375.47,375.69,376.13,366.26,371.38,367.40,361.16,371.86,375.63,373.32,381.96,385.29,389.40,386.87,388.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-16 22:02:16+00:00,L7,278.32,266.80,273.14,286.79,308.36,325.83,337.60,335.98,330.57,332.91,332.66,338.29,342.91,342.24,337.09,336.63,335.07,323.15,322.82,316.88,314.01,314.26,316.82,314.79,,,,,,,,,,,,,331.47,334.03,333.14,324.97,330.75,325.31,317.85,303.46,286.45,283.06,304.59,305.86,309.52,314.04,315.41,317.50,315.22,318.57,321.88,320.48,319.11,329.17,327.17,330.18,328.39,338.47,338.22,343.19,341.13,342.70,333.34,328.31,326.43,332.33,327.98,324.99,327.75,323.27,326.94,323.17,322.64,321.04,319.47,315.97,321.89,318.27,325.55,320.80,320.32,321.87,319.83,321.39,323.33,328.12,329.39,335.31,332.37,332.19,331.46,329.37,329.91,325.01,329.07,328.25,330.98,329.53,328.31,331.99,338.98,335.41,343.29,337.16,348.26,343.84,351.26,348.94,347.66,346.61,347.78,346.51,343.04,346.34,350.18,353.13,358.15,353.83,361.40,362.82,373.97,383.53,401.45,418.04,426.62,424.47,433.65,431.39,423.52,400.95,378.84,359.34,301.18,261.03,,162.95,
2016-12-17 21:54:19+00:00,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,318.86,319.61,321.37,317.69,317.22,317.92,317.27,316.74,318.41,320.19,322.16,324.50,326.81,323.66,326.37,326.75,328.35,327.27,328.44,326.10,326.83,327.12,326.91,326.72,326.61,328.33,332.30,333.76,339.92,336.01,339.71,338.48,345.94,343.83,343.62,343.31,342.65,343.46,342.01,340.74,346.77,349.83,356.60,353.18,360.57,360.26,371.69,382.99,400.84,415.71,423.74,423.41,434.24,443.07,424.35,401.82,381.69,360.96,305.17,258.64,,164.52,117.42
2017-01-10 21:55:52+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154.95
2017-01-25 21:59:56+00:00,L8,311.50,308.42,316.80,335.58,357.58,373.17,381.09,376.60,375.29,372.87,372.25,376.44,379.74,382.61,382.70,380.84,376.71,374.17,369.90,364.36,365.92,355.55,362.45,356.73,357.25,355.61,359.55,361.93,358.07,361.56,367.45,361.26,359.61,360.35,364.27,363.64,363.38,371.33,372.08,372.19,371.77,365.14,361.90,355.84,348.85,357.31,351.67,357.79,349.66,349.64,354.23,356.94,358.95,358.75,363.43,369.49,372.97,373.76,373.47,375.01,376.64,381.50,383.63,384.68,391.63,378.66,375.02,370.63,371.67,367.46,364.56,365.31,360.73,363.21,364.07,358.61,358.43,358.88,356.91,354.70,355.17,351.00,353.43,356.90,364.37,361.99,369.07,365.69,362.94,368.09,366.39,369.85,368.73,375.03,373.96,376.22,366.13,361.30,363.82,360.63,369.03,366.67,370.63,370.70,370.23,369.09,376.29,380.62,379.41,377.97,381.80,385.58,385.47,385.78,389.33,383.22,388.76,388.80,390.58,389.11,395.51,399.78,401.73,409.26,417.09,440.31,457.70,475.42,471.41,474.61,472.15,476.77,481.11,486.31,494.54,422.94,,280.91,249.43,241.67,
2017-01-26 21:56:05+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279.39,241.76,231.64,
2017-02-03 21:53:41+00:00,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353.82,350.68,356.44,356.60,359.71,354.65,356.03,351.86,345.54,350.21,350.25,355.54,354.46,358.16,352.24,361.66,356.16,362.82,358.33,366.07,358.86,367.39,362.85,368.22,368.10,372.77,371.92,373.19,370.12,375.90,376.84,382.67,389.62,393.26,399.60,417.20,435.69,450.31,457.06,449.58,460.84,451.38,464.68,452.51,421.43,377.30,,261.00,231.18,213.98,
2017-02-18 22:01:50+00:00,L7,298.39,293.48,306.31,322.03,333.67,358.85,362.56,359.18,355.51,358.43,359.04,358.47,365.41,367.38,374.80,,,,,,,,,344.96,345.25,346.52,344.01,344.86,347.29,343.11,345.75,346.79,347.82,343.36,350.01,353.66,353.10,356.02,,,350.64,352.39,341.92,343.20,342.00,344.37,342.91,337.70,335.38,341.02,342.92,342.72,343.61,344.71,351.12,349.13,349.54,353.57,355.13,357.77,361.91,364.54,368.89,373.23,370.75,365.40,365.26,360.90,362.03,360.66,359.43,350.40,359.59,352.51,352.01,350.31,346.55,349.59,348.31,348.07,348.72,348.39,343.31,349.61,346.64,354.74,351.27,357.40,355.38,356.93,360.09,356.46,360.91,354.37,361.57,354.52,362.47,356.39,361.84,356.78,360.00,359.24,362.67,364.12,364.40,366.96,370.40,372.31,373.51,371.56,366.84,372.51,372.88,373.58,376.26,375.02,376.59,378.73,381.36,378.75,392.18,391.51,400.02,412.44,425.84,423.62,452.43,457.94,463.26,458.07,464.22,464.56,467.63,474.74,469.20,,343.92,,,,
2017-02-26 21:59:43+00:00,L8,297.24,296.27,307.34,318.37,348.01,363.10,370.38,365.58,364.65,363.84,369.99,369.09,365.51,371.42,370.64,370.13,367.07,357.16,356.63,352.51,351.59,345.00,348.06,348.37,345.62,347.19,344.84,347.63,348.78,346.68,349.71,348.34,346.03,349.59,349.39,353.27,353.39,357.66,356.77,355.05,356.66,350.07,346.86,349.75,346.89,345.08,334.63,338.02,339.39,341.86,345.00,344.17,345.03,351.23,353.96,353.48,352.29,352.99,363.26,362.00,361.46,366.21,372.23,374.87,373.34,377.62,368.34,361.32,367.67,363.96,357.92,365.26,359.74,352.63,356.65,353.25,349.71,353.51,349.02,348.19,351.88,346.73,351.74,351.31,349.58,356.83,350.63,359.72,357.97,361.00,364.65,369.22,362.16,363.28,362.79,359.14,364.82,359.41,363.31,358.56,363.97,360.68,365.62,362.86,371.84,365.49,374.57,373.74,378.37,372.43,380.02,371.15,378.84,375.52,382.14,380.34,387.04,378.28,387.31,380.36,395.40,403.09,399.34,414.55,427.23,434.86,446.22,465.88,464.89,460.19,464.76,474.02,471.59,477.17,466.09,,,,215.64,210.90,197.28
2017-03-30 21:59:26+00:00,L8,281.52,278.15,282.16,302.20,318.23,343.99,349.29,348.86,347.25,344.85,344.06,348.73,349.95,349.20,350.62,349.03,345.67,344.49,337.69,332.02,324.19,318.71,326.23,325.58,327.65,324.97,339.22,357.40,340.65,333.45,325.48,325.77,325.14,327.31,331.53,333.85,337.06,342.99,342.00,339.87,340.99,336.38,331.24,323.12,315.67,297.77,311.39,326.01,328.09,344.33,329.60,326.01,330.75,334.36,334.62,334.75,335.67,340.65,341.46,342.65,349.56,351.94,353.31,356.88,360.12,354.37,350.63,351.58,345.91,342.15,345.96,343.92,337.79,343.76,339.86,335.23,339.04,335.41,331.27,335.73,330.44,335.51,336.19,332.33,338.15,335.17,340.05,341.08,342.91,346.39,351.04,348.02,342.72,349.12,343.65,349.72,344.76,347.40,345.79,346.82,347.38,349.89,348.15,355.21,352.45,356.53,355.61,360.05,356.58,362.41,358.32,364.92,360.89,364.78,363.24,367.03,364.96,372.69,366.04,376.02,384.03,386.68,397.92,408.89,420.86,422.29,431.93,444.47,452.78,453.78,449.94,453.56,446.76,438.12,426.10,385.58,,,199.77,171.18,144.65
2017-04-07 22:02:08+00:00,L7,321.21,317.96,,,,,,397.35,388.57,394.47,390.44,388.36,397.42,408.02,410.99,417.50,389.87,382.20,380.23,381.21,390.97,396.17,371.32,368.82,366.99,368.79,368.29,370.10,375.15,369.96,369.89,385.06,398.10,389.23,363.71,371.57,375.38,384.58,381.03,381.77,383.76,372.66,367.67,367.03,,398.12,383.19,365.71,361.35,361.15,352.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,395.29,400.29,408.43,416.00,409.92,410.75,396.29,400.28,386.21,398.81,394.86,392.46,390.01,389.76,390.07,397.88,400.14,401.60,399.23,396.21,403.67,404.28,408.69,409.86,415.57,418.86,417.30,415.09,423.10,426.54,435.84,426.54,414.42,425.70,438.54,453.16,473.66,483.08,,,,,,,,,,,500.07,470.08,434.08,,,
2017-04-15 21:59:18+00:00,L8,271.59,269.33,276.48,294.08,314.00,337.07,347.39,342.99,342.40,340.59,340.03,341.23,348.70,343.93,342.68,334.27,340.18,338.26,333.70,327.70,314.64,314.03,320.86,320.53,324.30,317.36,320.63,322.33,321.86,321.01,318.68,307.48,296.49,321.24,325.43,325.07,330.26,331.98,330.69,336.94,337.29,331.52,325.70,301.93,268.97,286.76,309.05,325.77,323.76,324.18,322.72,321.46,329.71,332.64,331.48,329.45,332.14,336.02,339.65,343.39,347.25,348.51,350.21,350.75,348.72,345.46,346.40,342.41,346.46,339.99,337.08,341.85,337.39,340.98,339.75,335.74,337.34,331.80,329.19,333.24,329.27,330.90,332.74,329.90,332.04,333.77,338.99,337.75,345.06,345.95,348.16,347.29,343.18,345.33,340.37,343.43,342.74,342.78,344.19,348.88,345.63,350.66,348.09,350.77,350.28,351.06,351.53,352.33,350.29,355.93,354.30,358.12,359.65,356.14,360.30,367.31,365.27,362.21,364.09,372.73,374.84,382.61,393.25,388.83,400.09,412.71,424.59,423.58,437.60,446.72,445.35,444.20,440.34,425.74,409.15,385.72,346.74,,,162.96,121.22
2017-04-24 21:53:25+00:00,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,364.42,366.71,368.82,369.78,368.96,372.33,368.61,369.77,368.35,367.83,374.17,373.58,373.99,373.47,377.57,371.78,377.71,372.28,377.23,371.40,378.99,374.90,385.20,392.85,393.45,400.85,402.15,410.51,411.71,412.13,420.58,423.23,439.83,447.84,458.28,467.10,466.07,469.90,474.86,479.18,471.42,471.38,461.08,442.67,409.08,353.01,,,143.12
2017-05-01 21:59:07+00:00,L8,285.02,282.97,291.96,309.12,326.11,350.24,355.28,351.64,349.38,348.02,346.38,351.98,352.91,354.18,353.32,348.08,346.59,342.74,340.86,334.70,328.68,325.67,324.51,328.53,327.44,330.39,329.21,328.10,328.92,328.07,330.63,328.39,324.60,326.69,329.30,334.09,340.00,339.09,346.15,342.68,339.23,336.32,331.71,324.28,311.77,314.74,323.13,329.44,330.93,331.38,330.61,336.28,333.77,334.27,336.30,337.42,342.20,343.41,346.07,352.76,354.23,355.00,354.08,355.66,361.74,357.57,353.93,356.03,348.52,347.59,348.89,345.24,348.81,347.11,342.93,345.00,342.72,339.33,340.84,337.38,337.33,341.55,337.77,345.97,342.16,338.11,346.40,342.98,351.20,350.42,356.00,353.11,356.27,351.01,355.72,352.60,351.26,355.11,351.16,354.55,355.18,355.09,354.37,358.75,355.14,362.53,358.90,364.40,364.59,365.64,361.84,367.03,361.60,367.42,367.98,373.86,374.66,379.05,380.16,383.95,392.47,391.80,401.02,410.85,420.80,436.20,439.81,448.54,455.85,454.94,463.19,458.20,454.49,443.41,434.28,405.99,372.46,,,,128.76
2017-05-18 21:56:34+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,365.51,375.44,351.94,349.73,349.98,347.00,337.56,340.43,344.91,,,,,,,,,,,,,,,,,,,375.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,364.61,367.84,363.99,364.28,365.35,362.77,367.10,364.73,370.06,371.20,373.13,372.99,377.29,376.44,378.58,376.22,379.06,378.18,382.69,382.46,385.88,387.70,390.12,395.13,400.54,407.63,410.08,411.71,422.96,429.29,442.01,454.87,463.70,472.07,470.08,476.64,473.48,477.28,473.77,465.16,453.53,432.19,400.59,348.65,,,
2017-06-03 21:56:14+00:00,L7,,,,,,,,,,,,,,,,,,387.29,382.05,374.55,376.93,375.18,368.59,352.80,364.88,365.09,363.55,371.16,363.04,364.42,364.94,368.62,370.30,370.26,368.41,369.49,370.05,370.69,376.57,371.30,370.04,366.77,364.47,363.84,366.05,369.70,367.27,364.51,363.21,361.12,361.14,363.23,369.68,368.68,365.94,370.95,,379.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-10 22:02:27+00:00,L7,301.33,303.60,309.96,326.47,345.64,364.55,375.69,369.00,367.17,368.13,363.88,372.75,368.00,375.85,375.62,376.24,371.64,357.98,357.33,351.18,350.26,341.68,345.49,342.80,344.86,345.06,347.11,344.55,345.03,348.21,,,,,,,,,,,,,,357.49,331.87,347.68,342.15,340.01,350.53,350.78,349.56,348.84,345.29,354.15,358.87,352.30,353.82,360.27,362.14,364.47,362.84,368.66,377.21,374.33,371.28,377.35,373.55,368.36,364.25,362.43,361.27,367.30,361.41,355.68,362.27,356.56,354.56,356.07,353.66,346.55,356.48,348.98,357.11,353.74,363.00,358.65,358.67,363.47,357.47,367.94,363.79,370.05,362.79,364.49,363.40,362.97,366.44,362.77,364.88,362.60,367.02,363.15,368.00,364.97,372.28,368.29,376.11,371.48,377.05,369.21,378.51,374.01,383.21,378.06,385.11,381.02,387.49,392.02,396.27,403.70,399.62,408.34,421.61,425.15,433.91,449.43,461.06,473.49,465.65,476.59,469.17,479.07,471.33,462.36,447.23,427.03,392.68,,290.96,,
2017-06-26 22:02:30+00:00,L7,,277.27,289.85,303.84,314.47,344.54,362.99,350.20,346.21,339.81,344.11,346.02,347.04,343.03,344.60,335.89,329.83,334.17,341.60,321.18,326.17,314.91,322.34,318.54,320.71,319.12,321.49,321.84,320.77,316.33,319.89,315.69,308.95,319.58,,,,,,,,,,,,,,,,,,340.59,328.40,340.80,329.50,327.90,331.49,337.78,338.99,333.11,345.41,347.40,346.77,357.47,352.55,352.22,351.10,341.94,344.91,342.59,338.90,342.09,336.16,329.95,339.01,335.66,339.91,339.42,331.80,337.66,329.79,335.16,334.66,337.70,338.03,333.77,333.93,337.42,338.11,343.13,343.96,345.15,342.71,345.78,347.83,347.74,344.25,337.81,341.89,340.33,343.66,341.15,346.44,342.52,349.53,352.49,350.55,349.21,351.70,353.51,353.70,359.98,357.74,362.25,358.68,365.58,364.06,372.45,370.18,376.59,373.26,381.90,391.76,395.90,405.78,415.89,424.12,423.46,434.01,439.81,441.66,438.15,435.85,428.96,411.56,388.06,350.99,,243.40,,
2017-06-27 21:53:50+00:00,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,357.25,366.95,365.14,359.23,361.97,359.57,362.66,421.90,406.59,,345.67,341.73,337.19,338.65,337.54,334.44,330.03,332.18,327.94,334.14,334.25,331.63,336.98,334.72,339.66,336.85,344.77,343.59,344.45,345.24,344.94,347.05,340.10,346.32,338.95,343.12,341.85,347.23,343.50,346.15,346.33,347.91,352.93,352.52,351.22,353.10,352.45,356.17,354.43,361.39,359.02,365.77,359.83,364.25,364.12,375.14,374.22,379.80,383.57,384.60,395.06,401.15,407.07,417.31,428.00,436.22,435.88,444.68,441.17,444.88,437.79,431.17,413.57,393.05,360.97,,,,
2017-07-28 22:02:29+00:00,L7,286.62,,,,,,369.93,340.54,342.30,340.87,341.24,340.40,342.79,347.34,346.45,342.15,341.48,338.33,331.22,325.66,318.41,321.59,323.26,322.73,322.24,321.11,321.19,321.56,319.82,327.50,319.93,322.62,320.52,324.10,326.10,326.32,331.57,330.44,339.43,334.81,334.81,328.66,323.57,304.51,290.66,307.67,313.81,319.82,325.12,322.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,351.27,357.58,333.74,361.87,350.98,365.56,346.22,350.12,345.25,342.51,344.87,340.58,347.25,340.41,347.41,344.05,351.20,346.56,353.50,347.56,354.75,349.75,356.09,351.37,359.07,358.94,365.67,360.38,362.70,362.46,368.97,368.32,371.99,373.67,376.21,382.72,381.60,,,,,,,,,,,,,,,,400.06,363.39,328.67,,,
2017-07-29 21:53:37+00:00,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,364.79,360.05,360.24,352.70,354.84,351.96,356.10,351.03,350.23,354.24,347.40,351.50,348.96,349.61,350.01,349.42,346.93,351.06,350.95,354.52,350.18,354.53,356.96,352.24,359.84,354.32,359.59,354.19,360.72,357.56,352.95,357.18,359.85,360.86,365.21,362.78,368.91,362.58,367.43,361.98,367.23,366.54,375.47,370.69,370.35,369.60,376.92,380.03,386.16,386.70,389.54,389.02,393.78,402.03,403.48,410.00,420.75,422.78,435.32,446.41,448.68,454.37,460.98,462.80,464.98,468.41,466.04,455.19,438.86,422.51,389.72,347.82,295.81,,
2017-08-13 22:02:27+00:00,L7,283.75,279.73,,386.80,330.35,343.68,,,,,,,,,362.25,338.67,342.43,338.44,335.23,326.31,320.65,324.80,318.64,323.99,320.34,320.40,318.26,320.43,320.42,320.04,321.48,320.07,314.32,322.90,326.96,325.93,329.05,336.98,332.79,336.99,323.72,333.83,322.47,312.44,286.99,308.13,318.01,315.22,322.64,321.88,320.80,320.56,327.42,327.93,328.81,326.81,329.19,338.71,337.35,340.32,332.70,343.61,349.98,355.67,353.47,350.59,345.08,342.82,342.53,336.41,338.14,336.74,339.46,333.72,335.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-22 21:56:41+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,344.57,347.30,346.21,345.48,348.63,345.98,343.72,338.89,337.10,321.92,320.19,323.38,327.16,332.04,329.06,336.83,339.81,338.90,338.21,338.31,338.01,346.96,347.69,346.85,347.35,357.38,350.07,355.44,354.67,373.69,366.68,367.27,363.60,358.09,350.88,355.89,353.11,349.36,352.58,352.22,347.37,352.47,347.69,356.13,350.71,341.90,343.00,346.60,344.13,350.33,347.16,347.15,347.85,347.12,354.54,352.42,360.61,352.52,360.69,353.55,358.01,354.58,362.87,356.02,353.99,353.79,357.03,359.56,364.44,362.85,363.61,363.40,360.02,365.55,373.93,370.28,377.59,374.09,377.26,372.97,381.12,380.37,388.65,385.09,389.51,388.74,403.81,410.80,405.85,422.04,432.32,439.02,439.54,446.68,448.59,452.92,459.88,457.29,451.96,448.28,437.33,413.04,382.30,339.52,294.86,,
2017-09-07 21:56:40+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,326.07,323.57,324.31,326.79,328.82,330.78,332.09,336.18,333.04,330.76,331.67,325.38,309.92,306.18,315.24,317.57,314.71,321.57,319.47,320.66,319.58,327.49,328.43,329.08,327.73,334.75,338.75,338.90,342.04,342.64,346.12,347.59,350.36,355.56,350.39,347.32,340.17,344.05,340.30,337.28,336.60,334.34,331.65,335.90,332.52,337.80,335.27,337.99,334.02,,,,,,,,,,,,,,342.65,341.31,343.36,345.42,346.73,342.45,342.93,341.70,343.02,344.70,349.06,349.10,354.49,350.38,357.03,355.08,359.69,357.78,361.66,359.09,363.71,362.27,370.09,369.83,377.71,381.00,384.97,393.80,400.74,400.61,408.25,406.48,417.07,424.80,431.57,433.30,446.49,453.59,448.17,435.99,427.44,412.30,403.49,378.55,334.74,292.31,,
2017-10-17 21:54:22+00:00,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,381.79,376.79,363.90,376.74,385.87,382.85,382.54,389.48,362.75,395.14,393.43,392.71,383.52,399.85,409.53,415.49,405.55,394.35,393.52,403.69,395.06,393.06,394.70,384.00,368.15,373.07,392.88,391.12,392.59,392.17,393.94,396.81,396.27,391.96,386.22,376.12,377.02,388.67,394.40,386.10,380.93,380.02,389.39,393.68,391.96,393.19,406.39,403.89,395.12,388.42,409.66,408.77,381.66,380.24,382.95,397.05,401.27,397.08,385.79,398.96,405.32,406.97,405.51,418.31,411.04,419.57,409.58,427.66,428.57,435.79,446.46,446.53,467.42,460.90,449.75,439.21,447.37,447.16,456.27,488.03,527.12,540.11,529.49,511.56,507.91,484.41,484.62,502.48,492.00,506.76,,473.41,
