dates,satname,sar2308-0000,sar2308-0001
2003-10-11 09:37:23+00:00,L5,235.31,231.95
2003-12-06 09:48:15+00:00,L7,,
2003-12-13 09:54:30+00:00,L7,,219.42
2004-01-30 09:54:48+00:00,L7,235.07,223.54
2004-01-31 09:38:24+00:00,L5,220.23,216.28
2004-02-08 09:48:40+00:00,L7,239.23,227.48
2004-02-16 09:38:28+00:00,L5,231.87,228.40
2004-02-23 09:44:42+00:00,L5,241.31,238.57
2004-03-03 09:38:57+00:00,L5,238.10,234.92
2004-03-26 09:44:50+00:00,L5,235.13,235.16
2004-04-20 09:39:48+00:00,L5,228.01,223.99
2004-05-22 09:40:42+00:00,L5,241.98,234.76
2004-05-29 09:46:40+00:00,L5,231.11,230.22
2004-06-06 09:54:50+00:00,L7,237.36,72.41
2004-06-07 09:41:10+00:00,L5,241.13,240.54
2004-06-15 09:48:34+00:00,L7,241.01,236.07
2004-06-30 09:47:37+00:00,L5,232.64,232.49
2004-07-16 09:48:04+00:00,L5,240.66,233.17
2004-07-17 09:48:31+00:00,L7,,
2004-07-24 09:54:39+00:00,L7,229.69,230.93
2004-08-01 09:48:25+00:00,L5,235.05,233.25
2004-08-10 09:42:25+00:00,L5,227.91,228.07
2004-08-25 09:54:30+00:00,L7,235.14,76.37
2004-08-26 09:43:16+00:00,L5,227.28,228.49
2004-09-03 09:48:40+00:00,L7,,
2004-09-11 09:43:41+00:00,L5,230.68,226.45
2004-09-18 09:49:39+00:00,L5,234.89,231.81
2004-09-27 09:44:03+00:00,L5,236.70,233.14
2004-10-05 09:48:30+00:00,L7,238.93,234.11
2004-11-06 09:48:52+00:00,L7,,224.79
2004-12-23 09:51:34+00:00,L5,234.73,225.57
2005-01-17 09:45:41+00:00,L5,,
2005-02-10 09:49:07+00:00,L7,235.20,227.28
2005-02-25 09:52:27+00:00,L5,233.45,230.94
2005-03-14 09:49:15+00:00,L7,237.86,236.70
2005-03-22 09:46:34+00:00,L5,,
2005-03-29 09:52:48+00:00,L5,237.19,231.69
2005-04-06 09:55:22+00:00,L7,239.15,234.22
2005-04-22 09:55:16+00:00,L7,242.67,236.64
2005-05-01 09:49:08+00:00,L7,239.57,235.02
2005-05-09 09:46:48+00:00,L5,225.53,228.77
2005-05-16 09:53:02+00:00,L5,236.21,230.23
2005-05-25 09:47:19+00:00,L5,236.50,234.81
2005-06-02 09:49:06+00:00,L7,232.52,61.37
2005-06-26 09:47:33+00:00,L5,239.83,233.68
2005-07-03 09:53:21+00:00,L5,234.42,233.50
2005-07-12 09:47:40+00:00,L5,240.90,235.20
2005-07-19 09:53:32+00:00,L5,231.73,229.89
2005-08-13 09:47:59+00:00,L5,234.80,234.99
2005-09-05 09:53:51+00:00,L5,238.86,234.98
2005-10-08 09:48:58+00:00,L7,235.31,234.10
2005-10-16 09:47:59+00:00,L5,232.93,232.91
2005-10-24 09:49:12+00:00,L7,234.33,227.84
2005-10-31 09:55:04+00:00,L7,236.80,230.43
2005-11-08 09:53:58+00:00,L5,237.29,231.12
2005-11-09 09:48:59+00:00,L7,79.38,
2005-12-18 09:55:21+00:00,L7,231.20,222.62
2006-01-03 09:55:30+00:00,L7,,260.71
2006-01-19 09:55:39+00:00,L7,233.26,221.47
2006-02-05 09:50:15+00:00,L5,233.15,223.15
2006-02-12 09:56:12+00:00,L5,239.30,227.69
2006-02-21 09:50:37+00:00,L5,236.09,232.11
2006-04-26 09:51:24+00:00,L5,,
2006-05-03 09:57:41+00:00,L5,240.14,239.99
2006-05-12 09:52:01+00:00,L5,233.58,230.84
2006-05-28 09:52:13+00:00,L5,232.75,232.84
2006-06-04 09:58:08+00:00,L5,236.60,233.05
2006-06-12 09:55:45+00:00,L7,228.02,227.91
2006-06-13 09:52:30+00:00,L5,239.60,238.94
2006-07-14 09:55:32+00:00,L7,238.34,235.11
2006-07-22 09:58:52+00:00,L5,239.35,233.83
2006-07-30 09:55:25+00:00,L7,,227.86
2006-07-31 09:53:12+00:00,L5,232.75,232.74
2006-08-16 09:53:23+00:00,L5,232.90,233.25
2006-08-23 09:59:15+00:00,L5,235.43,230.91
2006-09-01 09:53:10+00:00,L5,239.45,239.06
2006-09-17 09:53:22+00:00,L5,,
2006-10-03 09:53:33+00:00,L5,236.60,235.26
2006-10-10 09:59:49+00:00,L5,233.94,230.92
2006-10-11 09:49:21+00:00,L7,72.56,
2006-10-27 09:49:14+00:00,L7,236.92,232.09
2006-11-03 09:55:31+00:00,L7,,233.05
2006-11-04 09:54:18+00:00,L5,233.69,230.08
2006-11-19 09:55:43+00:00,L7,80.75,
2006-11-20 09:54:26+00:00,L5,220.03,228.01
2006-11-27 10:00:16+00:00,L5,237.26,231.76
2006-11-28 09:50:01+00:00,L7,,
2006-12-05 09:55:51+00:00,L7,218.54,212.26
2006-12-29 10:00:30+00:00,L5,233.53,228.34
2007-01-06 09:55:57+00:00,L7,,
2007-03-04 09:50:27+00:00,L7,237.00,59.78
2007-03-12 09:54:31+00:00,L5,319.46,367.97
2007-03-20 09:50:05+00:00,L7,221.10,231.94
2007-04-29 09:54:37+00:00,L5,230.88,229.74
2007-05-06 10:00:20+00:00,L5,237.08,232.19
2007-05-15 09:54:27+00:00,L5,232.79,227.90
2007-05-31 09:53:51+00:00,L5,234.19,233.88
2007-06-23 09:59:38+00:00,L5,234.65,226.39
2007-07-01 09:55:58+00:00,L7,,
2007-07-09 09:59:27+00:00,L5,232.77,230.91
2007-07-17 09:55:55+00:00,L7,240.86,233.81
2007-07-18 09:53:36+00:00,L5,236.35,234.86
2007-07-25 09:59:19+00:00,L5,233.80,229.10
2007-08-02 09:55:51+00:00,L7,241.89,233.94
2007-08-19 09:53:16+00:00,L5,238.31,233.08
2007-08-26 09:58:58+00:00,L5,232.76,232.20
2007-08-27 09:49:54+00:00,L7,242.55,235.95
2007-09-04 09:52:42+00:00,L5,365.10,356.84
2007-09-12 09:49:46+00:00,L7,234.82,65.16
2007-09-20 09:53:00+00:00,L5,237.71,235.41
2008-01-25 09:56:04+00:00,L7,,
2008-02-19 09:49:49+00:00,L7,235.67,231.45
2008-02-26 09:55:57+00:00,L7,231.13,60.44
2008-03-13 09:55:52+00:00,L7,239.01,232.82
2008-03-14 09:50:00+00:00,L5,233.01,234.10
2008-04-06 09:55:15+00:00,L5,240.05,235.17
2008-04-07 09:50:05+00:00,L7,232.76,239.84
2008-04-23 09:50:03+00:00,L7,239.88,67.30
2008-05-08 09:54:25+00:00,L5,234.19,233.51
2008-06-09 09:53:35+00:00,L5,243.88,240.67
2008-06-25 09:53:08+00:00,L5,228.09,229.01
2008-07-04 09:47:06+00:00,L5,230.57,230.76
2008-07-11 09:52:41+00:00,L5,227.70,227.83
2008-07-19 09:55:05+00:00,L7,237.71,232.55
2008-07-20 09:46:14+00:00,L5,236.04,233.37
2008-07-27 09:52:12+00:00,L5,227.36,228.30
2008-08-04 09:54:58+00:00,L7,241.47,235.99
2008-08-13 09:49:07+00:00,L7,241.23,237.09
2008-08-21 09:45:42+00:00,L5,241.07,232.58
2008-08-28 09:51:18+00:00,L5,234.56,231.66
2008-08-29 09:49:00+00:00,L7,238.56,234.74
2008-10-16 09:48:39+00:00,L7,233.81,225.81
2008-11-01 09:48:54+00:00,L7,237.97,69.41
2008-11-08 09:54:48+00:00,L7,,
2008-11-09 09:43:04+00:00,L5,334.20,60.60
2008-12-03 09:49:19+00:00,L7,,218.90
2008-12-19 09:49:29+00:00,L7,229.32,220.09
2009-02-12 09:55:37+00:00,L7,232.01,223.26
2009-02-13 09:45:23+00:00,L5,234.89,228.69
2009-02-28 09:55:46+00:00,L7,238.53,230.85
2009-03-08 09:52:07+00:00,L5,243.18,236.81
2009-03-16 09:55:54+00:00,L7,239.51,233.54
2009-04-10 09:50:16+00:00,L7,237.10,234.70
2009-04-18 09:46:48+00:00,L5,231.64,231.82
2009-05-04 09:47:06+00:00,L5,230.80,226.87
2009-05-11 09:53:25+00:00,L5,235.19,233.54
2009-05-19 09:56:10+00:00,L7,236.77,229.63
2009-05-20 09:47:25+00:00,L5,240.03,233.50
2009-06-04 09:56:10+00:00,L7,238.96,231.63
2009-06-12 09:54:00+00:00,L5,233.31,229.85
2009-06-13 09:49:59+00:00,L7,,227.99
2009-06-28 09:54:17+00:00,L5,232.87,227.70
2009-07-07 09:48:40+00:00,L5,204.17,200.70
2009-07-14 09:54:33+00:00,L5,235.43,221.00
2009-07-23 09:48:31+00:00,L5,225.79,230.96
2009-08-15 09:55:03+00:00,L5,233.09,230.35
2009-08-31 09:55:17+00:00,L5,242.08,235.89
2009-09-09 09:49:38+00:00,L5,240.08,235.84
2009-09-16 09:55:31+00:00,L5,240.57,236.37
2009-10-02 09:55:42+00:00,L5,239.42,234.91
2009-10-03 09:50:04+00:00,L7,238.69,233.90
2009-10-11 09:49:37+00:00,L5,,
2009-10-18 09:55:52+00:00,L5,239.15,230.94
2009-10-19 09:50:10+00:00,L7,234.44,226.02
2009-10-26 09:56:03+00:00,L7,237.82,227.75
2009-11-04 09:50:25+00:00,L7,239.97,231.04
2009-11-11 09:56:18+00:00,L7,233.80,223.65
2009-11-12 09:50:17+00:00,L5,236.82,229.47
2009-11-28 09:50:24+00:00,L5,241.87,234.81
2009-12-06 09:50:48+00:00,L7,87.37,
2010-01-31 09:50:49+00:00,L5,227.91,206.07
2010-02-23 09:56:40+00:00,L5,243.10,239.73
2010-04-20 09:57:56+00:00,L7,239.57,65.79
2010-04-29 09:51:44+00:00,L7,239.47,235.27
2010-05-22 09:57:50+00:00,L7,89.48,
2010-05-23 09:50:42+00:00,L5,235.50,229.63
2010-06-23 09:57:54+00:00,L7,231.69,229.79
2010-06-24 09:50:32+00:00,L5,237.32,234.55
2010-07-10 09:50:29+00:00,L5,238.37,235.27
2010-07-26 09:50:00+00:00,L5,238.38,222.82
2010-08-11 09:50:17+00:00,L5,237.41,232.96
2010-08-27 09:49:50+00:00,L5,237.54,231.37
2010-09-12 09:49:46+00:00,L5,240.68,237.01
2010-09-19 09:55:54+00:00,L5,237.46,233.53
2010-10-06 09:51:50+00:00,L7,,227.98
2010-10-22 09:52:24+00:00,L7,240.53,60.68
2010-11-06 09:55:32+00:00,L5,234.68,228.46
2010-11-15 09:49:44+00:00,L5,233.09,230.88
2011-01-02 09:49:28+00:00,L5,83.29,233.18
2011-01-25 09:55:40+00:00,L5,228.57,223.72
2011-02-03 09:49:30+00:00,L5,231.70,227.94
2011-02-19 09:49:55+00:00,L5,232.66,223.22
2011-02-26 09:55:41+00:00,L5,222.82,225.46
2011-03-07 09:49:53+00:00,L5,232.84,236.35
2011-04-07 09:59:21+00:00,L7,239.62,236.83
2011-04-08 09:49:21+00:00,L5,239.89,241.89
2011-04-24 09:49:13+00:00,L5,226.88,215.76
2011-05-01 09:55:22+00:00,L5,236.85,233.86
2011-05-10 09:49:08+00:00,L5,237.80,233.86
2011-05-17 09:55:18+00:00,L5,236.90,232.26
2011-05-18 09:53:30+00:00,L7,241.59,236.22
2011-05-26 09:49:28+00:00,L5,236.92,236.18
2011-07-13 09:48:42+00:00,L5,232.05,228.60
2011-07-29 09:48:57+00:00,L5,230.18,232.60
2011-08-13 09:59:08+00:00,L7,239.64,236.63
2011-08-29 09:59:06+00:00,L7,240.36,66.75
2011-09-06 09:54:21+00:00,L5,231.26,231.49
2011-09-14 09:59:00+00:00,L7,242.53,236.83
2011-09-15 09:48:27+00:00,L5,231.94,236.23
2011-09-22 09:54:07+00:00,L5,235.76,234.56
2011-09-23 09:53:13+00:00,L7,,
2011-09-30 09:58:59+00:00,L7,240.16,235.67
2011-10-09 09:52:46+00:00,L7,244.58,239.48
2011-10-16 09:59:01+00:00,L7,,
2011-11-10 09:53:04+00:00,L7,261.06,250.88
2011-11-17 09:59:20+00:00,L7,236.19,223.77
2011-11-26 09:53:15+00:00,L7,238.35,63.11
2011-12-03 09:59:29+00:00,L7,,
2011-12-19 09:59:36+00:00,L7,233.28,216.32
2011-12-28 09:53:31+00:00,L7,224.25,60.80
2012-02-14 09:54:05+00:00,L7,231.95,228.84
2012-03-08 09:59:49+00:00,L7,,
2012-03-17 09:54:04+00:00,L7,232.02,232.03
2012-04-09 09:59:47+00:00,L7,241.87,238.35
2012-05-04 09:54:29+00:00,L7,230.08,229.32
2012-05-11 10:00:25+00:00,L7,244.06,236.72
2012-05-27 10:00:16+00:00,L7,227.67,240.83
2012-08-15 10:00:52+00:00,L7,243.15,238.58
2012-08-24 09:54:46+00:00,L7,238.16,231.61
2012-09-09 09:55:21+00:00,L7,236.53,232.22
2012-09-16 10:01:10+00:00,L7,244.03,237.34
2012-10-02 10:01:21+00:00,L7,241.32,235.89
2012-12-14 09:56:02+00:00,L7,260.83,231.29
2013-01-06 10:01:54+00:00,L7,,
2013-01-15 09:55:41+00:00,L7,74.01,65.98
2013-01-22 10:01:55+00:00,L7,,
2013-01-31 09:56:10+00:00,L7,231.19,222.12
2013-02-16 09:56:09+00:00,L7,231.28,226.95
2013-04-12 10:01:45+00:00,L7,244.06,237.72
2013-04-28 10:01:39+00:00,L7,,226.43
2013-05-14 10:01:36+00:00,L7,237.25,235.09
2013-06-07 10:07:46+00:00,L8,232.16,228.65
2013-06-15 10:01:24+00:00,L7,239.47,236.04
2013-06-16 10:01:55+00:00,L8,242.70,238.26
2013-06-23 10:07:39+00:00,L8,229.72,230.35
2013-07-01 10:01:15+00:00,L7,,227.30
2013-07-02 10:01:32+00:00,L8,235.32,235.72
2013-07-09 10:07:43+00:00,L8,231.63,231.27
2013-07-18 10:01:31+00:00,L8,236.74,236.16
2013-07-25 10:07:42+00:00,L8,229.06,233.35
2013-07-26 09:55:15+00:00,L7,,
2013-08-02 10:00:59+00:00,L7,,
2013-08-03 10:01:34+00:00,L8,242.77,238.48
2013-08-10 10:07:45+00:00,L8,237.16,233.12
2013-08-11 09:55:10+00:00,L7,237.26,58.74
2013-08-18 10:01:03+00:00,L7,242.58,237.80
2013-08-19 10:01:58+00:00,L8,241.09,237.40
2013-08-26 10:07:47+00:00,L8,235.54,233.31
2013-09-03 10:01:15+00:00,L7,243.78,237.32
2013-09-04 10:01:59+00:00,L8,243.63,237.16
2013-09-12 09:55:10+00:00,L7,,
2013-09-19 10:01:25+00:00,L7,240.74,227.81
2013-09-27 10:07:36+00:00,L8,240.22,235.65
2013-10-06 10:01:50+00:00,L8,238.21,235.44
2013-10-22 10:01:45+00:00,L8,236.11,230.32
2013-10-29 10:07:27+00:00,L8,230.44,226.63
2013-11-06 10:01:52+00:00,L7,227.98,224.68
2013-11-07 10:01:18+00:00,L8,236.99,228.70
2013-11-30 10:07:21+00:00,L8,232.74,221.18
2013-12-09 10:01:09+00:00,L8,228.65,214.65
2013-12-16 10:07:15+00:00,L8,227.18,212.13
2013-12-17 09:56:16+00:00,L7,232.86,222.60
2014-01-01 10:07:07+00:00,L8,225.13,218.87
2014-01-25 10:02:30+00:00,L7,223.09,220.61
2014-01-26 10:01:04+00:00,L8,216.89,209.82
2014-03-07 09:56:21+00:00,L7,247.55,243.89
2014-03-14 10:02:35+00:00,L7,242.30,237.75
2014-03-15 10:00:27+00:00,L8,231.23,232.89
2014-03-22 10:06:07+00:00,L8,239.89,235.33
2014-03-30 10:02:42+00:00,L7,238.30,235.39
2014-04-07 10:05:52+00:00,L8,236.47,235.54
2014-04-08 09:56:55+00:00,L7,238.86,235.99
2014-04-24 09:57:09+00:00,L7,225.99,227.27
2014-05-09 10:05:21+00:00,L8,237.93,234.92
2014-05-10 09:56:49+00:00,L7,252.90,240.98
2014-05-17 10:03:04+00:00,L7,231.24,232.46
2014-05-18 09:59:28+00:00,L8,236.38,234.33
2014-05-26 09:57:19+00:00,L7,237.23,61.30
2014-06-03 09:59:11+00:00,L8,240.14,237.18
2014-06-10 10:05:25+00:00,L8,229.04,233.34
2014-06-11 09:57:22+00:00,L7,240.49,237.26
2014-06-18 10:03:08+00:00,L7,229.12,260.95
2014-06-27 09:57:25+00:00,L7,,
2014-07-05 09:59:46+00:00,L8,239.79,235.77
2014-07-12 10:05:36+00:00,L8,231.36,232.83
2014-07-13 09:57:28+00:00,L7,229.37,230.35
2014-07-21 09:59:50+00:00,L8,234.74,235.98
2014-07-28 10:05:39+00:00,L8,234.44,232.31
2014-08-06 09:59:58+00:00,L8,241.88,237.68
2014-08-13 10:05:47+00:00,L8,238.53,235.29
2014-08-14 09:57:12+00:00,L7,248.01,238.24
2014-08-22 09:59:38+00:00,L8,239.79,237.61
2014-08-29 10:05:49+00:00,L8,232.15,234.21
2014-08-30 09:57:11+00:00,L7,234.67,63.20
2014-09-06 10:03:23+00:00,L7,,
2014-09-30 10:05:53+00:00,L8,237.79,233.91
2014-10-08 10:03:40+00:00,L7,236.07,69.53
2014-10-09 10:00:09+00:00,L8,231.57,229.18
2014-10-24 10:03:49+00:00,L7,242.22,233.54
2014-10-25 09:59:46+00:00,L8,235.84,232.98
2014-11-01 10:05:55+00:00,L8,233.57,228.69
2014-11-02 09:57:44+00:00,L7,219.80,45.23
2014-11-26 09:59:45+00:00,L8,226.85,227.83
2014-12-03 10:05:55+00:00,L8,234.08,217.15
2014-12-11 10:04:09+00:00,L7,231.90,221.84
2014-12-12 09:59:38+00:00,L8,231.01,217.45
2014-12-19 10:05:52+00:00,L8,229.22,213.12
2015-01-04 10:05:46+00:00,L8,223.88,214.86
2015-01-05 09:58:06+00:00,L7,231.32,222.86
2015-01-12 10:04:18+00:00,L7,,
2015-01-13 09:59:36+00:00,L8,227.05,215.89
2015-02-06 09:58:39+00:00,L7,238.96,226.86
2015-02-14 09:59:21+00:00,L8,233.86,225.17
2015-03-10 09:58:50+00:00,L7,,
2015-03-17 10:04:43+00:00,L7,239.38,79.99
2015-03-26 09:59:00+00:00,L7,245.10,238.02
2015-04-02 10:04:49+00:00,L7,,
2015-04-03 09:58:56+00:00,L8,240.27,236.03
2015-04-10 10:05:06+00:00,L8,237.37,236.06
2015-04-18 10:04:57+00:00,L7,244.24,237.04
2015-04-19 09:59:20+00:00,L8,240.53,237.04
2015-05-12 10:04:46+00:00,L8,240.31,237.17
2015-05-13 09:58:59+00:00,L7,254.24,243.65
2015-05-21 09:59:00+00:00,L8,236.64,236.16
2015-05-28 10:04:48+00:00,L8,233.60,233.28
2015-05-29 09:59:02+00:00,L7,220.19,221.60
2015-06-05 10:05:17+00:00,L7,233.76,227.07
2015-06-06 09:58:45+00:00,L8,237.62,230.20
2015-06-14 09:59:34+00:00,L7,240.95,237.04
2015-06-21 10:05:21+00:00,L7,,
2015-06-22 09:58:52+00:00,L8,241.65,237.57
2015-06-30 09:59:36+00:00,L7,236.04,234.90
2015-07-07 10:05:26+00:00,L7,233.65,231.73
2015-07-08 09:59:02+00:00,L8,234.74,236.53
2015-07-15 10:05:17+00:00,L8,231.70,233.46
2015-07-16 09:59:41+00:00,L7,238.47,234.64
2015-07-24 09:59:09+00:00,L8,237.70,237.14
2015-07-31 10:05:21+00:00,L8,233.09,233.76
2015-08-08 10:05:33+00:00,L7,,
2015-08-17 09:59:24+00:00,L7,219.55,47.63
2015-08-25 09:59:44+00:00,L8,236.66,236.20
2015-09-01 10:05:33+00:00,L8,235.87,232.26
2015-09-02 09:59:47+00:00,L7,,
2015-09-10 09:59:50+00:00,L8,239.22,236.31
2015-09-18 09:59:54+00:00,L7,231.19,228.14
2015-09-25 10:05:42+00:00,L7,242.54,232.20
2015-10-03 10:05:45+00:00,L8,237.41,235.83
2015-10-04 09:59:55+00:00,L7,242.11,235.47
2015-10-12 09:59:58+00:00,L8,237.11,228.13
2015-10-19 10:05:46+00:00,L8,232.90,230.90
2015-11-04 10:05:51+00:00,L8,232.42,222.97
2015-11-05 10:00:28+00:00,L7,,
2015-11-29 09:59:42+00:00,L8,229.92,216.39
2015-12-07 10:00:59+00:00,L7,,
2015-12-15 09:59:41+00:00,L8,228.17,212.07
2015-12-22 10:05:52+00:00,L8,228.37,211.76
2015-12-23 10:01:14+00:00,L7,229.49,212.01
2016-02-08 10:05:44+00:00,L8,233.15,222.88
2016-02-09 10:01:25+00:00,L7,231.48,62.04
2016-02-17 09:59:27+00:00,L8,237.45,230.74
2016-02-24 10:05:38+00:00,L8,235.45,221.55
2016-03-12 10:01:37+00:00,L7,226.58,222.22
2016-03-19 10:07:51+00:00,L7,243.30,233.85
2016-03-27 10:05:26+00:00,L8,237.59,227.39
2016-04-05 09:59:35+00:00,L8,229.25,232.75
2016-04-20 10:08:02+00:00,L7,241.61,236.94
2016-04-29 10:02:19+00:00,L7,225.72,225.54
2016-05-06 10:08:07+00:00,L7,237.58,234.57
2016-05-15 10:02:21+00:00,L7,76.09,
2016-05-22 10:08:10+00:00,L7,239.54,233.37
2016-05-23 09:59:34+00:00,L8,236.36,233.94
2016-05-30 10:05:23+00:00,L8,232.65,229.33
2016-05-31 10:02:27+00:00,L7,,
2016-06-07 10:08:16+00:00,L7,227.39,236.76
2016-06-15 10:05:26+00:00,L8,230.04,235.71
2016-06-16 10:02:30+00:00,L7,,
2016-06-23 10:08:18+00:00,L7,231.19,224.49
2016-06-24 09:59:20+00:00,L8,237.21,235.75
2016-07-01 10:05:35+00:00,L8,229.97,229.88
2016-07-02 10:02:31+00:00,L7,242.46,240.34
2016-07-09 10:08:17+00:00,L7,238.87,75.97
2016-07-10 09:59:28+00:00,L8,241.14,237.19
2016-07-17 10:05:42+00:00,L8,231.95,232.17
2016-07-18 10:02:31+00:00,L7,241.51,236.72
2016-07-25 10:08:20+00:00,L7,234.36,233.08
2016-07-26 09:59:33+00:00,L8,238.65,235.97
2016-08-02 10:05:45+00:00,L8,232.79,232.16
2016-08-03 10:02:34+00:00,L7,233.76,234.48
2016-08-10 10:08:21+00:00,L7,242.09,
2016-08-11 09:59:59+00:00,L8,236.07,235.36
2016-08-18 10:05:49+00:00,L8,235.66,234.89
2016-08-19 10:02:35+00:00,L7,239.36,237.94
2016-08-26 10:08:24+00:00,L7,242.61,236.51
2016-08-27 09:59:43+00:00,L8,236.25,229.33
2016-09-03 10:05:56+00:00,L8,239.68,235.29
2016-09-04 10:02:15+00:00,L7,76.54,
2016-09-11 10:08:26+00:00,L7,237.44,242.77
2016-09-12 10:00:11+00:00,L8,237.97,235.70
2016-09-19 10:05:58+00:00,L8,243.03,139.61
2016-09-27 10:08:29+00:00,L7,245.24,240.25
2016-09-28 10:00:11+00:00,L8,241.28,236.21
2016-10-05 10:06:00+00:00,L8,239.59,235.30
2016-10-29 10:08:25+00:00,L7,242.18,234.44
2016-10-30 09:59:54+00:00,L8,237.81,231.28
2016-11-15 09:59:53+00:00,L8,237.02,224.64
2016-11-30 10:08:15+00:00,L7,240.41,219.13
2016-12-01 09:59:53+00:00,L8,228.56,217.58
2016-12-08 10:06:02+00:00,L8,232.45,216.27
2016-12-09 10:02:02+00:00,L7,237.75,215.39
2017-01-01 10:08:01+00:00,L7,,
2017-01-09 10:05:55+00:00,L8,230.87,213.59
2017-01-26 10:01:58+00:00,L7,230.56,224.29
2017-02-03 09:59:34+00:00,L8,224.71,217.44
2017-02-11 10:01:52+00:00,L7,237.87,232.01
2017-02-19 09:59:28+00:00,L8,238.10,232.97
2017-02-26 10:05:36+00:00,L8,232.68,230.05
2017-03-06 10:07:51+00:00,L7,,
2017-03-07 09:59:45+00:00,L8,229.36,226.72
2017-03-15 10:02:07+00:00,L7,236.75,60.73
2017-03-30 10:05:19+00:00,L8,240.56,235.72
2017-03-31 10:02:12+00:00,L7,235.73,227.86
2017-04-07 10:08:01+00:00,L7,,241.49
2017-04-08 09:59:04+00:00,L8,238.58,226.65
2017-04-15 10:05:11+00:00,L8,238.22,235.26
2017-04-23 10:08:08+00:00,L7,241.11,235.22
2017-04-24 09:58:54+00:00,L8,240.57,236.61
2017-05-02 10:02:00+00:00,L7,228.22,54.25
2017-05-09 10:08:12+00:00,L7,240.44,233.87
2017-05-17 10:05:11+00:00,L8,239.56,235.65
2017-05-26 09:59:06+00:00,L8,241.52,237.96
2017-06-02 10:05:21+00:00,L8,232.82,234.46
2017-06-03 10:02:07+00:00,L7,,
2017-06-11 09:59:38+00:00,L8,242.69,237.82
2017-06-18 10:05:27+00:00,L8,231.47,232.68
2017-06-26 10:08:23+00:00,L7,238.66,235.50
2017-06-27 09:59:43+00:00,L8,236.51,236.61
2017-07-04 10:05:31+00:00,L8,235.99,234.97
2017-07-05 10:02:13+00:00,L7,,229.91
2017-07-12 10:08:24+00:00,L7,236.13,234.29
2017-07-13 09:59:45+00:00,L8,240.25,237.13
2017-07-20 10:05:36+00:00,L8,232.45,229.86
2017-07-21 10:02:36+00:00,L7,,
2017-07-28 10:08:23+00:00,L7,242.04,236.26
2017-07-29 09:59:54+00:00,L8,238.82,237.45
2017-08-05 10:05:43+00:00,L8,235.31,234.44
2017-08-06 10:02:11+00:00,L7,95.37,
2017-08-13 10:08:20+00:00,L7,238.41,236.62
2017-08-14 09:59:36+00:00,L8,239.47,237.46
2017-08-21 10:05:48+00:00,L8,236.74,234.01
2017-08-22 10:02:10+00:00,L7,259.59,83.44
2017-08-29 10:08:21+00:00,L7,,
2017-08-30 09:59:39+00:00,L8,240.25,236.97
2017-09-07 10:02:33+00:00,L7,244.77,237.03
2017-09-14 10:08:19+00:00,L7,245.54,70.37
2017-09-15 09:59:40+00:00,L8,239.26,236.71
2017-09-22 10:05:54+00:00,L8,238.81,235.84
2017-09-23 10:02:32+00:00,L7,,
2017-09-30 10:08:20+00:00,L7,237.74,235.83
2017-10-09 10:02:34+00:00,L7,240.13,234.31
2017-10-16 10:08:22+00:00,L7,246.46,238.73
2017-10-17 09:59:51+00:00,L8,235.83,227.47
2017-10-24 10:06:02+00:00,L8,240.20,233.19
2017-11-01 10:08:22+00:00,L7,,
2017-11-02 09:59:51+00:00,L8,236.90,228.07
2017-11-17 10:08:19+00:00,L7,233.97,227.46
2017-12-04 09:59:42+00:00,L8,230.87,214.12
2018-01-05 09:59:41+00:00,L8,227.57,216.29
2018-01-21 09:59:33+00:00,L8,220.56,211.62
2018-01-28 10:05:39+00:00,L8,226.87,213.36
2018-01-29 10:01:41+00:00,L7,238.77,58.36
2018-03-02 10:01:19+00:00,L7,238.85,235.22
2018-03-09 10:07:01+00:00,L7,250.05,239.20
2018-03-10 09:59:10+00:00,L8,231.48,228.45
2018-03-26 09:59:03+00:00,L8,238.57,235.38
2018-04-02 10:05:10+00:00,L8,237.87,226.05
2018-04-18 10:05:01+00:00,L8,235.54,234.50
2018-04-19 10:00:37+00:00,L7,,
2018-05-12 10:05:59+00:00,L7,,
2018-05-13 09:58:35+00:00,L8,237.79,235.20
2018-06-05 10:04:30+00:00,L8,229.58,233.61
2018-06-13 10:05:28+00:00,L7,,
2018-06-14 09:58:50+00:00,L8,241.71,237.62
2018-06-21 10:04:41+00:00,L8,231.33,233.65
2018-06-22 09:59:07+00:00,L7,221.49,47.62
2018-06-29 10:05:10+00:00,L7,229.99,232.31
2018-06-30 09:59:00+00:00,L8,238.94,229.66
2018-07-07 10:04:50+00:00,L8,223.88,230.48
2018-07-08 09:59:12+00:00,L7,227.91,230.50
2018-07-15 10:04:51+00:00,L7,84.81,
2018-07-24 09:58:55+00:00,L7,240.83,62.45
2018-07-31 10:04:35+00:00,L7,241.78,229.91
2018-08-01 09:58:51+00:00,L8,241.53,237.30
2018-08-08 10:05:06+00:00,L8,236.95,234.30
2018-08-09 09:58:38+00:00,L7,231.61,228.52
2018-08-16 10:04:17+00:00,L7,237.35,225.76
2018-08-17 09:59:00+00:00,L8,239.98,237.96
2018-08-25 09:58:19+00:00,L7,227.20,224.16
2018-09-01 10:03:57+00:00,L7,240.12,234.14
2018-09-09 10:05:20+00:00,L8,238.66,236.46
2018-09-26 09:57:37+00:00,L7,225.36,234.33
2018-10-03 10:03:13+00:00,L7,241.13,234.11
