dates,nzd0082-0000,nzd0082-0001,nzd0082-0002,nzd0082-0003,nzd0082-0004,nzd0082-0005,nzd0082-0006,nzd0082-0007,nzd0082-0008,nzd0082-0009,nzd0082-0010,nzd0082-0011,nzd0082-0012,nzd0082-0013,nzd0082-0014,nzd0082-0015,nzd0082-0016,nzd0082-0017,nzd0082-0018,nzd0082-0019,nzd0082-0020,nzd0082-0021,nzd0082-0022,nzd0082-0023,nzd0082-0024,nzd0082-0025,nzd0082-0026,nzd0082-0027,nzd0082-0028,nzd0082-0029,nzd0082-0030,nzd0082-0031,nzd0082-0032,nzd0082-0033,nzd0082-0034,nzd0082-0035,nzd0082-0036,nzd0082-0037,nzd0082-0038,nzd0082-0039,nzd0082-0040,nzd0082-0041,nzd0082-0042,nzd0082-0043,nzd0082-0044,nzd0082-0045,nzd0082-0046,nzd0082-0047,nzd0082-0048,nzd0082-0049,nzd0082-0050,nzd0082-0051,nzd0082-0052,nzd0082-0053,nzd0082-0054,nzd0082-0055,nzd0082-0056,nzd0082-0057,nzd0082-0058,nzd0082-0059,nzd0082-0060,nzd0082-0061,nzd0082-0062,nzd0082-0063,nzd0082-0064,nzd0082-0065,nzd0082-0066,nzd0082-0067,nzd0082-0068,nzd0082-0069,nzd0082-0070,nzd0082-0071,nzd0082-0072,nzd0082-0073,nzd0082-0074,nzd0082-0075,nzd0082-0076,nzd0082-0077,nzd0082-0078,nzd0082-0079,nzd0082-0080,nzd0082-0081,nzd0082-0082,nzd0082-0083,nzd0082-0084,nzd0082-0085,nzd0082-0086,nzd0082-0087,nzd0082-0088,nzd0082-0089,nzd0082-0090,nzd0082-0091,nzd0082-0092,nzd0082-0093,nzd0082-0094,nzd0082-0095,nzd0082-0096,nzd0082-0097,nzd0082-0098,nzd0082-0099,nzd0082-0100,nzd0082-0101,nzd0082-0102,nzd0082-0103,nzd0082-0104,nzd0082-0105,nzd0082-0106,nzd0082-0107,nzd0082-0108,nzd0082-0109,nzd0082-0110,nzd0082-0111,nzd0082-0112,nzd0082-0113,nzd0082-0114,nzd0082-0115,nzd0082-0116,nzd0082-0117,nzd0082-0118,nzd0082-0119,nzd0082-0120,nzd0082-0121,nzd0082-0122,nzd0082-0123,nzd0082-0124,nzd0082-0125,nzd0082-0126,nzd0082-0127,nzd0082-0128,nzd0082-0129,nzd0082-0130,nzd0082-0131,nzd0082-0132,nzd0082-0133,nzd0082-0134,nzd0082-0135,nzd0082-0136,nzd0082-0137,nzd0082-0138,nzd0082-0139,nzd0082-0140,nzd0082-0141,satname
2013-05-12 22:07:41+00:00,368.06,383.63,404.41,406.39,396.10,394.55,394.57,392.75,397.32,394.42,397.32,396.47,397.04,400.75,396.35,399.65,408.81,400.26,386.09,374.61,379.92,389.37,398.35,410.56,422.37,426.84,424.13,418.64,417.41,421.31,418.32,419.75,414.33,409.14,399.77,394.96,396.29,399.34,395.53,382.52,366.46,354.50,345.46,343.56,351.99,357.48,365.33,368.20,371.39,378.52,381.31,370.90,377.17,383.98,391.36,396.41,396.68,394.50,395.61,395.26,398.63,397.63,395.29,392.14,388.83,380.05,374.63,371.32,367.10,362.63,343.81,336.25,342.34,347.50,350.01,351.28,355.33,358.71,360.42,350.81,358.63,362.39,367.99,364.85,365.36,375.98,376.20,376.69,373.96,371.52,371.73,373.38,372.69,371.64,368.80,371.16,369.31,373.60,380.55,379.58,375.29,365.82,365.06,365.95,369.79,378.19,376.12,367.97,362.18,360.14,355.63,360.13,360.57,362.43,362.48,358.50,353.68,347.36,347.85,352.19,361.99,367.27,364.83,354.94,357.10,361.25,363.59,344.35,350.31,357.33,353.31,343.81,357.60,375.80,395.63,381.40,372.53,367.33,377.71,374.65,370.77,365.74,L7
2013-05-20 22:13:50+00:00,368.06,385.68,407.34,411.82,399.97,399.31,396.21,393.75,399.10,395.78,400.62,396.47,397.04,400.75,396.35,399.65,408.81,400.26,386.09,377.13,383.07,391.83,400.74,414.91,425.86,428.88,425.16,419.76,419.24,421.31,418.32,419.75,414.33,409.14,399.77,394.96,396.29,401.31,398.20,385.79,370.24,357.84,348.51,344.71,354.14,360.70,365.33,368.20,371.39,378.52,381.31,370.90,377.17,384.99,392.54,397.83,399.03,396.52,396.72,396.19,399.92,399.41,397.32,394.13,388.83,380.05,374.63,371.32,367.10,362.63,343.81,337.45,344.01,350.83,352.07,350.78,354.20,358.81,361.56,353.68,356.82,360.27,366.20,365.21,366.18,376.75,377.65,377.05,375.62,373.22,374.58,376.10,375.56,374.91,371.51,374.90,372.83,376.41,380.55,379.58,375.29,365.82,365.06,365.95,369.79,378.19,376.12,367.97,362.18,360.14,355.63,360.13,360.57,362.43,362.48,358.50,353.68,347.36,347.85,352.19,361.99,367.27,364.83,356.66,358.86,362.91,365.29,344.67,349.69,359.02,356.01,347.56,360.95,375.80,395.63,381.40,372.53,367.33,377.71,374.65,370.77,365.74,L8
2013-05-28 22:07:35+00:00,368.06,385.68,407.34,411.82,399.97,399.31,396.21,393.75,399.10,395.78,400.62,396.47,397.04,400.75,396.35,399.65,408.81,400.26,386.09,377.13,383.07,391.83,400.74,414.91,425.86,428.88,425.16,419.76,419.24,421.31,418.32,419.75,414.33,409.14,399.77,394.96,396.29,401.31,398.20,385.79,370.24,357.84,348.51,344.71,354.14,360.70,365.33,368.20,371.39,378.52,381.31,370.90,377.17,384.99,385.07,393.01,393.73,390.30,393.07,393.65,397.47,399.41,397.32,394.13,388.83,380.05,374.63,371.32,364.13,358.04,343.81,337.45,344.01,347.62,348.73,347.61,351.09,355.74,361.56,353.68,356.82,360.27,366.20,365.21,366.18,376.75,377.65,377.05,375.62,373.22,374.58,372.89,372.94,372.87,369.61,371.17,372.83,376.41,380.55,379.58,375.29,365.82,365.06,362.98,365.57,373.47,372.11,364.34,359.66,354.62,350.07,354.83,354.80,362.43,362.48,358.50,353.68,347.36,347.85,352.19,361.99,360.32,359.83,353.27,354.87,362.91,365.29,344.67,349.69,359.02,356.01,347.56,360.95,375.80,395.63,381.40,372.53,367.33,377.71,374.65,370.77,365.74,L7
2013-06-20 22:13:13+00:00,366.76,387.33,407.34,411.82,399.97,399.31,396.21,393.75,399.10,395.78,400.62,396.97,400.04,401.67,394.42,397.78,408.32,398.79,387.45,379.03,385.39,391.83,400.74,414.91,425.86,428.88,425.16,419.76,420.01,422.50,418.41,418.13,413.95,413.07,404.39,396.59,397.81,401.61,399.06,385.79,370.24,357.84,348.51,344.71,354.14,360.70,365.18,369.00,368.70,375.00,377.78,371.32,377.02,386.84,374.72,382.52,393.09,390.69,394.44,394.97,399.34,399.41,397.32,394.13,389.64,381.76,376.44,372.47,362.35,356.89,347.50,343.51,353.17,349.29,349.30,346.42,349.70,355.83,361.56,353.68,356.82,359.94,364.87,363.13,364.91,377.75,376.70,375.76,374.95,373.76,375.22,365.86,373.70,375.57,372.73,371.17,372.83,376.41,378.33,377.87,375.14,368.04,370.84,366.62,364.32,370.05,367.56,360.28,355.91,349.93,348.53,353.22,354.80,362.43,362.48,358.50,356.30,350.62,349.66,351.23,359.73,355.99,359.53,355.90,358.77,365.37,364.34,344.67,347.98,359.02,356.01,347.56,360.95,375.80,395.75,381.78,372.85,367.69,378.71,373.96,371.31,371.41,L7
2013-06-28 22:19:57+00:00,358.36,383.37,407.34,411.82,393.66,394.80,394.06,392.08,396.29,392.44,400.62,389.64,397.49,396.70,387.06,390.23,397.44,390.47,381.92,378.11,383.58,387.72,397.75,414.91,425.86,428.88,425.16,419.76,420.01,422.50,418.41,418.13,413.95,413.07,400.61,390.69,391.27,397.53,395.56,383.43,369.50,359.42,349.38,342.59,350.33,359.00,365.10,369.00,368.70,375.00,377.78,371.32,377.02,386.84,374.72,382.52,393.09,390.69,394.44,394.97,398.61,397.69,396.19,394.07,388.09,378.89,372.75,368.65,361.39,356.82,350.84,343.51,355.24,348.95,349.01,346.42,349.70,355.83,361.56,353.68,356.82,359.94,364.87,363.13,364.91,377.75,376.70,375.76,374.95,373.76,375.22,365.86,373.70,375.57,372.73,371.17,372.83,376.41,378.33,377.87,375.14,366.61,369.81,367.55,365.10,369.47,367.20,359.79,356.17,351.25,348.89,352.22,352.55,356.52,357.13,356.13,356.22,352.59,352.17,352.22,360.63,354.15,357.18,353.73,355.78,364.54,364.25,344.67,350.33,357.91,353.40,343.72,355.84,371.25,394.63,380.21,372.85,363.42,378.71,373.96,371.31,361.55,L8
2013-07-06 22:13:26+00:00,361.54,389.72,412.12,411.70,392.88,394.80,394.06,394.29,398.51,394.76,405.45,390.92,400.84,397.78,382.77,385.05,390.58,387.73,384.15,384.33,383.14,385.06,398.89,414.91,426.43,428.45,424.09,419.74,419.80,424.42,423.22,422.66,418.16,419.84,405.52,392.75,391.98,394.92,392.70,384.36,369.50,362.30,352.34,345.99,352.67,361.37,368.67,371.07,370.51,373.65,379.32,375.26,379.87,391.68,371.36,378.11,389.94,390.69,394.44,394.97,400.24,400.36,398.47,397.12,391.34,380.08,373.77,370.56,362.77,360.96,359.75,349.95,361.18,351.12,348.32,346.42,349.70,356.78,362.78,354.44,357.00,359.58,365.19,362.88,363.78,380.46,381.14,378.25,374.91,373.97,376.81,365.83,376.78,377.73,375.03,374.03,374.75,376.76,378.75,377.06,375.97,370.10,376.30,372.63,368.36,368.14,365.62,358.30,356.75,353.90,350.86,353.49,352.93,354.99,356.94,356.24,358.63,358.22,356.37,353.55,358.23,353.89,357.79,354.87,357.03,365.09,367.96,347.58,349.20,360.71,355.89,343.72,358.85,371.25,398.08,383.59,372.40,362.63,381.47,375.27,374.42,357.26,L7
2013-07-15 22:07:11+00:00,361.54,389.72,412.12,411.70,392.88,394.80,394.06,394.29,398.51,394.76,405.45,390.92,400.84,397.78,382.77,385.05,390.58,387.73,384.15,384.33,383.14,385.06,398.89,414.91,426.43,428.45,424.09,419.74,419.80,424.42,423.22,422.66,418.16,419.84,399.53,385.22,381.34,385.25,385.61,381.00,366.94,360.94,350.23,345.99,352.67,361.37,368.67,371.07,370.51,373.65,379.32,375.26,379.87,391.68,365.99,375.11,385.05,380.74,388.58,391.14,397.30,400.36,398.47,397.12,391.34,380.08,373.77,370.56,358.49,360.96,359.75,349.95,361.18,351.12,348.32,344.08,347.12,356.78,362.78,354.44,357.00,359.58,365.19,362.88,363.78,380.46,381.14,378.25,374.91,373.97,376.81,365.83,376.78,377.73,375.03,374.03,374.75,376.76,378.75,377.06,375.97,370.10,376.30,369.10,368.36,368.14,365.62,356.42,355.89,351.95,348.56,353.49,352.93,354.99,356.94,356.24,358.63,358.22,356.37,353.55,358.23,353.89,354.44,349.60,351.18,359.80,367.96,347.58,349.20,360.71,355.89,343.72,358.85,371.25,398.08,383.59,372.40,362.63,381.47,375.27,374.42,345.02,L7
2013-08-23 22:13:22+00:00,363.12,389.64,411.93,411.16,394.29,396.39,395.17,392.53,399.25,396.36,409.52,389.29,400.81,394.31,373.87,376.80,379.45,384.83,386.78,384.34,380.29,381.35,395.55,416.01,427.29,428.38,422.73,416.37,416.91,420.54,423.08,428.33,424.36,416.27,395.63,384.60,380.70,384.94,386.75,383.98,372.85,365.62,353.72,346.24,351.49,359.37,370.21,373.13,371.33,371.78,380.87,380.15,376.21,387.13,365.42,378.17,387.17,383.67,387.85,389.15,396.39,400.27,396.45,399.44,394.20,381.46,374.22,370.36,358.69,362.56,359.50,352.27,362.90,353.38,349.84,343.14,345.77,354.19,362.65,353.82,354.55,360.48,364.11,360.86,358.91,377.41,377.94,375.41,373.80,375.43,379.47,369.39,382.01,381.86,379.78,379.29,376.48,372.66,371.84,366.64,371.47,369.94,377.31,369.00,367.70,366.86,364.72,358.68,357.96,353.93,351.43,353.45,351.07,351.35,354.16,354.84,364.45,368.01,366.80,358.37,354.53,350.87,352.15,347.88,352.03,361.24,368.19,349.12,351.01,365.94,361.43,347.37,359.90,365.93,399.62,381.44,370.32,360.41,377.49,370.67,369.72,341.77,L7
2013-08-31 22:20:02+00:00,360.08,387.02,411.93,408.91,392.95,394.42,393.67,390.42,395.50,394.26,406.87,386.22,394.85,388.86,368.46,372.84,376.72,383.09,386.96,383.91,378.19,378.71,392.76,413.16,424.95,425.22,418.61,411.95,413.44,417.43,421.63,425.03,419.94,413.17,394.19,383.78,380.27,385.18,387.45,385.18,373.97,365.64,353.71,346.22,350.63,358.08,366.66,370.26,370.21,372.05,380.48,380.33,377.50,385.64,367.09,378.85,386.88,384.14,387.72,389.03,395.54,398.20,394.36,396.63,392.25,380.53,372.77,368.75,357.87,360.48,356.99,348.68,361.08,352.77,349.32,343.10,345.76,353.81,359.79,350.32,350.35,353.59,358.72,356.36,352.32,373.63,375.50,373.78,373.62,375.89,379.20,370.20,381.47,382.05,379.93,380.09,377.79,374.31,372.29,366.78,369.93,368.75,375.52,368.62,367.45,367.07,365.48,359.33,359.21,355.20,351.81,352.85,350.60,350.24,351.86,352.69,359.78,363.88,363.74,355.93,350.30,349.61,351.32,347.46,351.77,361.11,366.73,350.52,350.59,364.16,360.14,346.30,358.32,362.18,395.11,381.44,366.09,358.27,374.52,370.67,369.72,344.44,L8
2013-10-02 22:19:28+00:00,358.40,386.23,407.44,400.17,386.89,389.99,391.16,388.46,391.92,391.26,402.61,375.87,388.91,384.48,366.83,366.56,367.85,374.69,383.20,381.53,374.13,372.25,383.45,401.46,416.11,416.03,412.51,408.55,409.51,414.69,417.79,420.87,415.80,408.14,389.55,379.39,377.18,380.44,382.08,384.20,371.68,364.76,352.32,345.58,348.20,354.15,362.35,365.87,367.15,369.79,378.95,377.40,375.88,379.32,361.33,372.93,381.34,382.18,382.82,387.26,393.31,395.35,391.34,392.53,387.32,377.29,370.72,366.50,356.23,358.08,351.83,339.68,355.28,348.78,345.34,339.26,342.81,351.88,355.06,344.81,339.21,343.25,358.72,356.36,351.48,366.63,376.83,367.04,370.46,373.74,377.80,367.90,380.15,380.94,378.93,378.06,377.04,374.15,369.49,364.76,366.67,366.30,371.65,366.25,365.91,364.21,363.11,357.17,358.07,353.42,347.28,349.86,347.30,344.74,345.59,347.41,353.35,355.92,363.74,357.35,341.71,344.38,347.76,344.73,345.47,356.49,361.58,349.71,350.71,356.68,352.67,336.25,352.59,362.18,388.84,372.23,358.77,355.80,369.19,364.31,363.10,339.36,L8
2013-10-26 22:14:03+00:00,358.40,386.23,407.44,400.17,386.89,389.99,389.41,387.14,389.46,389.67,403.45,368.13,381.44,373.86,358.91,361.16,367.85,374.69,383.20,381.53,374.13,374.80,385.92,401.57,409.70,409.83,407.62,405.56,408.69,416.13,417.35,418.69,411.30,407.78,389.55,379.39,377.18,382.27,383.37,384.74,373.40,364.74,352.27,343.76,343.19,353.24,361.21,364.80,366.18,367.84,380.41,377.40,375.88,379.32,362.01,373.44,383.03,385.01,382.87,387.01,392.29,392.91,387.23,387.30,382.72,374.59,368.12,364.38,356.23,358.08,351.83,338.91,353.39,348.53,344.64,339.07,341.77,350.43,351.37,339.63,331.48,333.29,351.07,352.70,346.24,361.18,376.83,367.04,370.97,373.35,375.67,367.59,379.24,379.72,377.50,377.12,376.42,374.02,368.87,362.93,363.88,364.23,370.07,366.25,365.91,364.88,363.45,358.01,358.77,353.76,347.21,346.56,344.96,342.30,341.42,343.51,348.86,351.28,362.74,355.67,341.71,344.38,347.26,345.34,347.58,357.71,360.33,350.50,346.96,351.08,346.20,327.80,346.08,354.04,387.43,367.70,355.64,353.83,369.08,364.31,363.10,344.45,L7
2013-10-27 22:13:31+00:00,359.19,384.89,403.25,396.18,386.22,389.54,389.31,386.36,387.77,388.50,402.82,364.29,377.43,373.16,361.35,363.13,368.93,373.85,381.86,379.62,373.42,376.34,386.14,399.65,407.28,407.52,405.47,403.47,406.14,415.59,416.00,416.34,409.50,404.98,389.34,380.21,378.52,382.97,383.24,383.82,373.72,364.99,351.70,341.89,340.06,350.77,358.92,363.81,365.57,367.73,378.46,375.45,375.88,375.95,360.61,373.70,383.23,385.61,383.93,387.78,392.31,392.05,385.81,385.01,380.18,373.66,368.75,364.92,356.68,356.94,348.56,335.07,350.61,347.32,343.68,339.09,341.65,349.60,348.78,335.01,327.14,329.75,346.15,346.11,342.99,358.04,370.57,364.43,369.19,371.34,372.07,366.12,377.48,378.05,375.87,376.49,375.56,372.83,367.70,361.70,363.06,363.68,368.42,365.38,365.39,364.32,362.61,357.72,358.57,353.38,345.95,345.64,345.13,342.60,340.32,341.80,346.27,347.78,354.17,355.67,333.41,341.67,345.77,344.96,347.81,356.23,357.37,348.22,342.77,347.07,342.59,325.57,346.08,354.04,387.43,367.70,355.64,353.83,369.08,364.80,364.56,348.41,L8
2013-12-05 22:19:13+00:00,361.40,385.80,407.24,395.63,386.14,389.94,390.09,387.68,389.12,389.40,402.95,363.05,377.79,373.67,363.54,363.60,368.24,374.72,382.52,380.11,371.94,374.18,383.92,398.00,407.50,406.92,405.06,403.65,406.47,416.39,416.78,416.14,411.02,406.79,391.46,382.20,379.62,382.03,383.02,384.13,374.92,367.16,352.00,341.86,339.70,351.53,360.46,364.76,366.12,368.38,379.83,377.53,385.43,378.45,360.33,373.90,385.92,389.27,386.13,389.19,392.27,392.36,385.74,383.90,377.56,370.88,367.00,364.61,357.99,359.60,348.42,332.68,349.18,349.54,344.68,340.24,343.57,352.76,346.63,332.88,327.06,329.87,344.33,334.97,338.66,357.15,370.46,363.62,369.42,370.70,369.04,363.19,377.61,378.64,378.02,379.49,374.93,371.97,368.92,362.44,365.24,365.65,370.06,367.01,367.86,366.32,365.48,359.10,358.90,355.63,348.63,350.33,350.25,343.58,340.58,339.38,342.91,346.28,353.70,353.31,331.86,343.89,344.84,342.63,347.08,354.33,356.94,353.36,341.03,345.42,342.98,324.99,345.46,355.74,387.03,369.61,355.91,354.24,369.95,369.77,367.21,352.50,L8
2014-01-06 22:18:54+00:00,365.16,383.50,402.44,396.47,389.83,392.81,392.39,385.88,386.69,388.78,399.63,358.02,371.00,369.58,368.35,365.59,370.25,375.61,383.51,379.33,371.55,372.76,383.06,398.65,404.23,404.61,403.81,401.77,404.55,412.32,413.71,411.14,406.78,404.05,392.30,382.47,378.20,382.37,384.36,387.11,377.40,365.19,348.83,338.96,338.78,348.56,354.27,361.34,364.72,370.96,377.15,374.93,376.98,376.98,368.29,380.26,387.45,390.10,386.63,389.43,389.31,389.78,383.00,379.29,372.64,368.39,364.54,363.54,357.41,356.70,340.99,334.70,347.54,350.12,344.87,341.00,344.08,350.02,341.63,328.09,323.09,326.74,339.86,327.06,335.97,350.90,363.04,357.89,368.30,370.96,370.02,370.66,372.46,373.88,372.94,375.47,373.41,372.23,368.41,361.78,362.03,362.75,366.38,362.81,366.74,368.44,367.85,362.50,362.32,356.46,345.69,347.64,351.58,348.29,342.23,337.08,334.91,335.00,340.65,344.65,323.59,339.50,342.67,344.23,349.44,354.49,351.58,351.05,331.09,335.13,337.38,325.83,341.72,360.43,382.79,357.28,355.91,352.87,366.36,366.93,366.21,358.24,L8
2014-01-31 22:12:52+00:00,366.39,385.43,406.49,397.68,391.05,394.47,393.66,387.29,388.34,390.37,400.01,359.51,374.53,373.43,371.36,368.69,372.07,377.53,383.92,379.14,372.23,373.23,383.77,399.46,404.70,406.45,406.16,403.94,406.07,413.34,415.02,413.72,409.76,406.32,398.02,389.32,387.13,388.10,388.26,390.18,381.72,368.42,351.92,340.78,340.71,349.73,355.71,362.40,364.98,370.07,377.20,375.17,370.75,376.91,373.69,385.56,393.26,398.62,393.68,394.13,393.23,390.52,384.27,381.39,375.14,369.77,364.72,363.70,363.21,358.40,343.49,337.25,350.10,351.67,345.93,344.09,347.48,350.15,342.82,330.77,325.78,328.73,340.69,327.06,335.97,353.64,364.68,360.25,368.60,371.82,371.83,372.91,373.68,372.79,371.89,374.76,372.77,372.68,368.78,362.77,364.12,364.36,367.29,367.17,368.14,369.36,369.05,366.36,365.18,359.55,348.58,349.30,353.18,348.73,343.71,338.59,336.96,337.69,342.86,346.15,328.41,341.10,346.23,349.37,355.45,360.43,355.23,351.05,331.18,338.02,337.96,326.87,345.30,365.43,383.44,360.19,357.87,353.04,366.82,366.56,364.79,370.41,L8
2014-02-07 22:18:57+00:00,369.38,389.02,412.85,402.67,395.76,399.84,399.64,391.92,389.86,391.82,402.80,362.14,376.58,375.50,374.59,371.06,373.96,379.18,385.19,380.65,374.39,374.05,384.11,399.93,405.90,407.87,407.84,405.27,406.57,413.86,416.12,415.92,412.64,409.71,400.44,391.86,390.01,389.82,388.86,390.81,382.50,369.69,355.10,344.54,342.87,352.37,359.57,365.56,366.37,371.63,378.31,378.30,373.75,382.11,373.69,388.95,397.36,402.73,397.46,395.73,393.36,390.32,384.51,383.79,378.76,372.82,366.81,364.58,364.14,360.26,347.32,342.33,355.23,353.62,348.53,347.18,348.88,350.28,343.55,334.14,329.90,334.49,346.73,331.79,335.97,360.29,371.30,365.79,371.27,373.85,376.17,376.46,375.92,374.62,371.39,374.14,373.22,374.06,370.93,365.92,367.19,369.24,371.74,370.07,368.71,369.69,370.57,369.11,366.61,360.51,351.58,352.21,354.98,349.65,344.45,340.06,339.08,341.70,349.37,353.23,335.18,343.96,350.84,353.83,358.51,363.59,360.14,351.05,335.81,341.50,339.90,326.87,350.90,371.08,386.26,366.37,361.62,355.72,370.80,370.89,368.40,374.35,L8
2014-02-23 22:18:44+00:00,369.86,389.07,413.18,401.69,396.25,400.60,401.58,394.15,388.75,389.75,402.84,361.30,375.34,375.90,375.33,373.73,375.48,377.25,383.13,380.49,376.09,375.67,383.55,397.48,403.98,406.58,407.37,405.08,406.35,413.08,415.46,416.17,414.03,411.23,402.07,393.59,392.01,390.92,388.41,388.50,381.26,368.74,355.72,346.08,342.44,352.19,359.58,366.03,366.56,371.28,375.61,375.35,371.38,381.02,373.02,388.19,397.08,403.93,399.57,396.30,392.33,389.06,384.33,382.97,378.78,373.05,367.46,363.78,363.01,357.36,345.96,341.36,353.94,351.86,347.73,346.72,348.52,348.92,341.73,333.79,328.81,334.49,346.73,331.16,338.66,357.49,367.83,363.21,369.21,372.42,373.98,374.12,373.62,372.55,368.59,371.35,371.66,373.31,370.34,365.93,367.04,370.32,371.68,369.45,367.22,367.48,368.25,367.40,365.54,358.41,349.29,350.03,353.47,348.16,343.14,338.94,338.24,341.47,347.40,354.20,336.57,342.21,349.98,354.28,358.52,361.24,357.08,351.82,333.50,336.26,335.84,327.70,350.42,370.00,386.71,366.29,360.53,354.09,370.99,371.62,370.43,375.04,L8
2014-02-24 22:08:31+00:00,369.86,389.07,413.18,401.69,396.25,400.45,400.59,393.76,387.13,387.95,401.00,359.44,372.88,375.28,375.18,372.38,375.48,377.25,383.13,380.49,376.09,375.67,382.55,395.64,402.99,405.98,406.25,403.90,405.41,411.91,414.48,415.56,412.53,411.23,402.07,393.59,392.01,390.92,388.41,388.50,379.69,367.79,355.19,346.07,342.29,351.30,358.22,364.93,365.73,369.30,375.61,375.35,371.38,381.02,373.02,388.19,397.08,403.33,399.28,395.80,391.30,387.86,383.37,381.86,378.02,372.37,367.03,363.22,363.01,357.36,345.96,341.36,353.94,351.86,347.73,345.99,347.75,347.75,340.40,331.63,325.35,334.49,346.73,327.64,338.00,357.49,367.83,363.21,369.21,372.42,373.98,374.12,372.82,371.77,367.66,370.05,370.72,372.57,369.50,365.50,366.28,368.95,371.68,369.45,367.22,367.48,368.25,367.40,365.54,356.23,346.94,348.32,352.15,346.59,341.09,336.30,335.31,338.54,342.42,354.20,336.57,342.21,349.98,354.28,358.52,361.24,357.08,348.92,329.54,333.04,333.24,325.29,348.20,367.50,385.99,364.59,357.31,354.09,370.99,371.62,370.43,375.04,L7
2014-03-11 22:18:08+00:00,373.42,391.24,413.18,401.98,397.68,402.43,402.58,395.78,388.71,388.65,401.82,358.17,373.08,376.19,377.73,375.29,377.25,377.66,383.29,381.99,379.58,378.64,383.97,394.85,402.48,407.40,408.42,406.87,406.91,413.24,415.03,417.57,416.48,415.66,405.61,396.91,394.94,392.27,389.56,388.57,379.92,369.16,357.69,348.77,344.87,353.34,360.05,366.22,366.93,370.20,375.81,374.40,369.23,382.13,375.05,390.75,400.18,406.31,402.39,398.91,393.63,389.82,385.08,382.44,377.63,372.84,369.09,366.25,366.39,360.22,348.37,345.29,356.56,354.46,350.52,347.99,348.63,348.02,341.50,333.36,326.45,336.96,349.54,330.44,343.04,362.27,371.46,364.53,369.23,372.39,374.02,374.94,373.76,372.45,368.24,369.61,370.08,371.86,369.46,366.14,367.21,370.95,373.85,371.85,370.08,370.03,369.32,368.06,365.78,356.67,348.30,350.02,353.87,346.92,341.17,335.67,334.67,337.56,341.56,356.78,338.24,342.41,350.65,357.84,360.67,362.22,357.86,347.25,321.69,325.57,332.63,325.73,347.92,370.26,387.10,368.77,357.96,355.68,375.11,374.24,372.72,379.73,L8
2014-03-12 22:08:38+00:00,372.93,392.15,415.54,403.65,398.25,403.49,403.98,395.78,388.71,388.65,401.82,358.17,373.08,376.19,378.92,377.12,378.79,378.32,383.71,382.67,380.75,379.69,384.63,394.24,402.48,407.40,408.42,406.87,406.91,413.24,415.03,417.57,418.48,416.85,405.77,397.23,395.30,392.81,390.37,388.72,379.62,368.49,357.69,348.77,344.87,353.34,360.05,366.22,366.93,370.81,375.57,374.15,369.86,382.69,377.14,391.63,400.92,406.87,403.43,398.91,393.63,389.82,385.08,382.44,377.63,372.84,369.09,368.21,367.60,361.10,349.78,346.94,357.74,355.54,351.79,349.04,348.63,348.02,341.50,333.36,326.45,336.96,349.54,332.31,343.04,362.27,373.03,365.75,369.84,372.94,374.48,375.77,374.78,373.76,368.24,369.61,370.08,371.86,369.46,366.14,367.21,371.58,374.32,372.73,371.71,371.53,370.09,367.85,365.91,357.91,349.85,350.02,353.87,346.92,341.17,335.67,334.67,337.56,341.56,359.44,343.14,346.11,353.05,359.30,361.25,362.64,358.73,350.37,321.69,325.57,332.63,325.73,347.92,370.26,387.10,368.77,357.96,355.96,375.85,374.05,373.40,379.61,L7
2014-03-27 22:17:50+00:00,371.65,391.30,413.48,403.48,397.38,402.50,403.51,395.32,388.18,388.02,401.73,358.10,373.25,376.66,379.43,377.72,378.50,377.91,383.73,382.89,380.53,379.50,384.86,393.91,402.85,407.92,409.01,406.49,406.28,412.70,414.88,418.32,419.39,416.57,405.26,396.46,394.43,392.23,390.80,388.14,379.27,368.85,358.76,349.70,345.76,353.53,359.85,365.27,366.65,370.76,375.46,373.10,367.43,380.39,377.75,391.74,400.83,406.22,402.88,398.71,394.20,390.28,385.65,381.73,376.55,372.25,368.95,368.65,367.86,360.74,349.63,346.49,357.25,355.58,351.90,348.85,347.90,347.52,341.57,332.74,324.89,334.31,346.01,330.01,343.44,361.32,371.30,365.21,369.24,372.30,373.51,374.51,374.18,373.70,368.98,370.30,369.79,371.12,368.36,366.01,367.07,371.44,373.85,372.51,371.53,371.73,370.14,367.39,365.29,357.88,349.47,349.72,353.41,346.59,340.93,334.31,333.31,337.18,341.31,356.77,342.76,346.25,353.13,359.32,361.26,362.35,358.21,350.78,321.92,326.48,332.48,325.81,347.59,368.62,386.93,368.94,357.98,355.22,374.37,373.96,373.73,378.05,L8
