dates,nzd0082-0000,nzd0082-0001,nzd0082-0002,nzd0082-0003,nzd0082-0004,nzd0082-0005,nzd0082-0006,nzd0082-0007,nzd0082-0008,nzd0082-0009,nzd0082-0010,nzd0082-0011,nzd0082-0012,nzd0082-0013,nzd0082-0014,nzd0082-0015,nzd0082-0016,nzd0082-0017,nzd0082-0018,nzd0082-0019,nzd0082-0020,nzd0082-0021,nzd0082-0022,nzd0082-0023,nzd0082-0024,nzd0082-0025,nzd0082-0026,nzd0082-0027,nzd0082-0028,nzd0082-0029,nzd0082-0030,nzd0082-0031,nzd0082-0032,nzd0082-0033,nzd0082-0034,nzd0082-0035,nzd0082-0036,nzd0082-0037,nzd0082-0038,nzd0082-0039,nzd0082-0040,nzd0082-0041,nzd0082-0042,nzd0082-0043,nzd0082-0044,nzd0082-0045,nzd0082-0046,nzd0082-0047,nzd0082-0048,nzd0082-0049,nzd0082-0050,nzd0082-0051,nzd0082-0052,nzd0082-0053,nzd0082-0054,nzd0082-0055,nzd0082-0056,nzd0082-0057,nzd0082-0058,nzd0082-0059,nzd0082-0060,nzd0082-0061,nzd0082-0062,nzd0082-0063,nzd0082-0064,nzd0082-0065,nzd0082-0066,nzd0082-0067,nzd0082-0068,nzd0082-0069,nzd0082-0070,nzd0082-0071,nzd0082-0072,nzd0082-0073,nzd0082-0074,nzd0082-0075,nzd0082-0076,nzd0082-0077,nzd0082-0078,nzd0082-0079,nzd0082-0080,nzd0082-0081,nzd0082-0082,nzd0082-0083,nzd0082-0084,nzd0082-0085,nzd0082-0086,nzd0082-0087,nzd0082-0088,nzd0082-0089,nzd0082-0090,nzd0082-0091,nzd0082-0092,nzd0082-0093,nzd0082-0094,nzd0082-0095,nzd0082-0096,nzd0082-0097,nzd0082-0098,nzd0082-0099,nzd0082-0100,nzd0082-0101,nzd0082-0102,nzd0082-0103,nzd0082-0104,nzd0082-0105,nzd0082-0106,nzd0082-0107,nzd0082-0108,nzd0082-0109,nzd0082-0110,nzd0082-0111,nzd0082-0112,nzd0082-0113,nzd0082-0114,nzd0082-0115,nzd0082-0116,nzd0082-0117,nzd0082-0118,nzd0082-0119,nzd0082-0120,nzd0082-0121,nzd0082-0122,nzd0082-0123,nzd0082-0124,nzd0082-0125,nzd0082-0126,nzd0082-0127,nzd0082-0128,nzd0082-0129,nzd0082-0130,nzd0082-0131,nzd0082-0132,nzd0082-0133,nzd0082-0134,nzd0082-0135,nzd0082-0136,nzd0082-0137,nzd0082-0138,nzd0082-0139,nzd0082-0140,nzd0082-0141,satname
2014-04-29 22:09:01+00:00,356.03,378.61,400.61,395.17,380.14,382.53,,,,,,,373.32,371.91,370.56,361.05,363.60,375.09,376.37,369.96,365.27,361.33,361.27,,,,,,,,403.33,415.14,413.35,407.99,389.02,374.56,375.48,371.67,367.46,364.43,,,,,,,,343.41,354.59,359.27,362.94,357.91,330.34,341.70,359.22,372.79,379.70,,,,,,,,365.61,359.43,352.92,352.41,356.93,357.89,351.12,332.67,343.50,343.17,340.91,,,,,,,311.33,321.02,307.18,,,,350.28,358.09,359.73,362.95,365.87,,,,,,,,,352.40,353.84,351.92,363.33,366.97,369.83,364.29,352.61,351.83,,,,,,,,,335.32,344.63,328.49,326.53,336.98,341.92,340.41,346.69,356.71,,,,,,,,,,348.24,346.93,340.16,346.54,343.27,349.26,350.55,L7
2014-05-30 22:17:11+00:00,,,,,,,,,,,,,,,382.49,371.74,382.87,378.80,369.97,357.12,356.01,363.71,386.86,388.49,394.72,398.69,394.35,391.63,391.25,397.63,407.88,419.58,,,,,,,,,,,,,,,,,,,,,,,,,393.55,398.80,398.55,392.93,383.53,377.18,379.07,373.03,371.59,363.25,353.96,354.55,360.02,368.05,346.56,331.71,349.60,355.34,345.31,329.30,329.69,336.12,347.29,350.45,342.47,323.46,328.99,312.58,,,,358.50,371.59,375.59,373.97,373.61,371.14,369.43,377.38,359.81,349.01,349.15,354.03,355.45,370.83,376.12,375.89,376.84,374.30,368.87,374.84,363.87,354.12,359.92,353.18,357.28,342.57,333.99,333.94,331.67,330.44,333.27,339.89,322.66,337.92,349.78,353.84,346.70,349.43,355.49,346.41,319.14,352.59,366.20,343.69,343.34,350.92,,382.56,351.94,350.18,340.75,346.59,336.48,342.30,350.70,L8
2014-07-17 22:17:52+00:00,324.55,349.43,385.32,374.61,357.55,361.71,360.89,365.68,359.31,357.43,,340.38,355.50,365.27,368.57,365.87,360.80,350.90,330.25,328.67,336.36,365.71,378.18,374.11,361.56,363.35,368.43,373.58,398.33,413.48,413.39,412.12,395.10,383.09,368.35,362.83,372.83,373.71,366.18,361.16,360.61,350.98,342.42,342.96,346.89,350.91,349.28,353.95,356.89,357.23,356.69,353.82,295.51,331.53,347.33,369.91,379.10,393.17,395.00,387.36,378.31,352.26,340.13,339.16,347.20,346.39,350.94,346.07,347.87,337.36,336.07,,336.35,328.70,304.01,297.81,302.50,311.10,300.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,311.99,,,,281.42,302.03,300.74,,,,,,,,,,,,,,,,,,,,,,,,,315.53,313.71,314.93,314.15,L8
2014-09-19 22:17:42+00:00,338.58,365.35,375.69,378.88,368.53,369.09,375.44,371.71,375.79,379.63,388.79,356.62,366.84,374.18,356.21,365.61,359.43,337.57,336.65,332.48,341.30,359.06,362.23,343.94,348.94,332.55,357.21,372.55,377.26,380.75,399.37,406.73,408.52,397.87,385.71,377.32,376.58,373.62,358.98,350.24,349.51,352.73,354.72,346.58,346.66,347.69,342.35,341.96,345.85,358.70,359.42,350.71,335.63,334.93,348.82,368.64,379.55,386.59,387.50,388.79,382.24,377.45,375.41,373.49,359.86,350.76,342.13,338.29,346.24,347.78,330.91,319.04,334.78,331.50,338.62,337.65,338.49,331.39,324.97,319.73,319.65,304.91,332.93,337.93,336.13,328.94,327.11,343.79,351.63,356.14,353.16,353.41,362.64,364.71,365.76,365.92,357.17,350.67,345.92,345.87,349.87,351.40,350.46,344.44,343.41,341.48,334.22,349.92,350.95,345.91,319.68,319.39,312.80,306.88,302.74,300.58,312.76,308.71,285.76,,,,,,,,,,,,,,,,,,,,,,,,L8
2014-09-20 22:09:32+00:00,344.13,375.46,378.51,374.97,365.66,362.02,,,,,,,,371.16,372.51,364.95,354.84,346.41,339.02,335.17,340.65,349.77,348.97,,,,,,,,394.81,406.82,404.85,391.95,376.03,374.05,377.47,370.46,357.29,338.25,,,,,,,,,343.78,354.18,356.31,346.37,324.22,336.05,345.82,356.95,376.23,,,,,,,,,349.93,339.04,331.85,335.48,340.16,330.66,311.41,332.38,329.21,332.46,,,,,,,285.77,301.95,321.94,329.08,316.67,312.52,322.83,342.26,349.81,344.49,342.80,,,,,,,,,350.55,351.65,344.46,341.03,338.84,338.57,344.61,350.15,352.47,,,,,,,,,329.12,306.95,,,,,,,328.13,321.07,,,,,,,,,336.85,330.47,335.36,339.10,347.16,341.96,351.05,L7
2014-10-14 22:12:02+00:00,369.14,377.08,389.20,384.67,378.79,377.85,381.51,384.68,382.40,378.03,,354.14,374.69,383.06,379.72,374.34,371.45,357.92,339.67,344.47,361.27,375.01,377.05,381.46,389.92,394.78,391.31,387.40,388.62,400.07,404.56,406.67,417.69,404.88,395.71,384.09,376.94,373.27,375.81,367.62,365.68,361.81,361.27,359.34,364.06,350.97,345.22,349.73,361.52,376.87,375.55,,326.53,326.21,359.61,381.60,391.36,394.36,377.75,373.69,376.62,388.64,389.50,385.30,371.24,359.67,349.25,344.83,348.94,355.64,346.97,,347.19,344.28,337.57,340.62,336.29,333.23,333.31,332.16,330.81,329.53,309.70,338.05,346.61,347.72,350.13,348.37,354.74,354.95,354.10,356.97,359.65,364.19,368.58,374.99,374.12,369.96,365.87,366.11,365.62,359.74,364.12,366.53,359.79,351.93,341.45,356.05,364.26,359.68,346.96,341.87,345.17,342.37,341.29,346.59,344.44,339.02,317.08,288.76,,329.33,341.93,346.21,346.30,328.08,320.97,314.26,299.72,324.05,321.46,325.34,345.25,353.31,392.18,347.43,,335.70,351.03,368.40,371.01,359.73,L8
2014-12-01 22:12:00+00:00,371.01,378.59,,399.66,386.49,394.53,388.14,385.63,376.31,388.24,,394.37,406.86,406.64,387.65,369.61,362.91,356.01,355.25,357.66,362.74,366.03,370.39,376.96,383.95,385.62,379.52,380.12,391.25,405.05,415.30,421.86,410.24,385.98,371.18,361.11,359.71,371.44,373.45,368.92,362.05,361.38,360.76,357.70,352.03,335.33,334.38,350.17,369.61,371.52,367.37,,347.95,355.27,364.08,378.24,390.94,388.60,367.07,368.57,378.80,388.57,385.40,372.45,358.73,351.58,345.68,344.89,346.74,358.68,359.41,357.69,370.48,346.44,340.70,327.62,315.64,315.44,321.27,327.87,332.23,320.99,358.03,363.56,368.27,382.80,385.69,389.43,383.61,371.81,357.19,348.67,348.91,350.42,349.66,351.26,360.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,362.33,349.50,341.28,339.70,302.93,320.73,320.71,336.21,357.23,369.34,395.53,387.92,376.13,373.85,384.04,386.60,386.36,385.05,L8
2014-12-09 22:10:12+00:00,383.45,395.00,400.17,,,,,,,,409.52,382.61,410.87,410.34,397.58,386.15,374.40,371.26,369.37,355.96,,,,,,,,396.51,398.19,410.73,426.89,432.39,407.92,396.91,386.07,375.11,369.38,378.27,,,,,,,,350.99,351.42,364.70,382.86,386.58,386.15,370.67,383.54,380.28,390.72,,,,,,,,390.59,385.53,376.05,359.42,357.97,364.80,373.42,382.81,378.92,375.16,,,,,,,,353.28,366.21,363.36,378.14,384.69,390.70,398.96,404.51,407.60,397.23,,,,,,,,,372.35,385.26,387.53,379.66,369.31,366.42,362.97,366.43,368.74,367.82,,,,,,,,349.76,339.81,343.08,351.55,356.34,351.38,351.40,359.85,371.37,373.67,,,,,,,,,374.64,378.59,402.74,386.87,385.49,378.35,390.91,385.52,379.05,379.97,L7
2015-01-02 22:11:50+00:00,387.90,390.47,420.83,405.22,397.77,401.64,401.73,399.54,401.39,395.48,406.73,382.66,402.23,408.49,402.50,401.63,383.13,372.47,363.13,365.51,376.12,380.14,376.07,390.54,394.47,398.06,396.51,389.28,405.69,423.87,429.26,433.47,429.59,411.19,382.48,369.66,370.43,382.87,381.25,382.95,379.05,374.67,361.79,356.59,359.02,356.44,356.12,364.04,373.63,377.15,376.74,356.67,379.68,366.74,375.48,392.58,403.53,405.37,387.05,375.03,379.92,393.07,388.56,381.46,369.54,364.46,359.76,358.66,364.31,366.84,364.45,356.82,368.73,364.55,351.34,331.37,323.91,323.99,339.38,349.88,357.55,359.08,362.37,375.75,377.91,377.96,386.22,400.46,394.73,386.75,377.77,373.38,372.72,369.67,365.86,362.53,357.86,365.39,378.73,384.61,379.00,366.13,361.14,358.57,363.97,368.40,368.59,368.56,368.61,370.97,367.53,363.88,367.89,357.54,347.40,350.09,348.04,348.87,346.12,340.37,341.97,356.49,369.16,372.16,365.93,357.35,352.47,331.20,322.34,344.12,346.41,345.65,368.43,380.69,408.08,376.49,377.77,375.38,386.20,387.43,386.91,387.36,L8
2015-01-10 22:10:23+00:00,380.16,395.67,426.17,415.49,406.19,408.41,410.91,407.93,407.99,400.39,405.17,,,,,,,,373.37,372.68,380.06,378.50,383.26,391.83,398.25,401.81,390.90,382.61,,,,,,,,372.26,373.73,383.85,387.45,388.76,384.65,375.24,361.46,355.91,364.06,,,,,,,,388.53,388.20,391.84,393.40,407.45,418.61,401.36,374.87,380.08,389.15,394.24,,,,,,,,382.35,378.62,389.57,379.98,364.59,341.48,329.41,330.65,337.46,350.46,,,,,,,,,414.84,406.64,392.90,374.34,378.93,377.19,367.89,361.97,357.27,,,,,,,,,375.29,372.88,367.68,362.04,365.81,376.03,390.16,386.14,368.60,,,,,,,,,379.30,386.76,380.62,365.23,343.49,335.69,321.90,341.03,348.07,349.26,,,,,,,,,,382.77,L7
2015-02-19 22:11:37+00:00,388.89,406.96,431.25,430.82,413.05,414.80,410.14,410.13,416.52,412.36,402.39,389.54,415.72,413.43,407.08,398.21,395.12,391.40,374.90,363.37,365.65,382.76,390.11,396.79,401.22,394.40,403.85,419.22,422.64,429.18,435.33,440.89,437.17,431.22,402.66,378.72,376.04,380.42,382.49,392.35,392.08,380.34,371.79,376.76,384.13,381.82,381.36,382.31,383.02,382.59,393.00,383.31,400.87,395.67,396.06,399.95,408.36,411.53,406.11,399.67,394.26,390.60,389.93,382.11,386.30,378.37,375.48,382.46,386.56,389.19,395.64,387.02,391.55,386.38,373.18,360.10,342.50,344.90,360.67,372.71,393.34,371.73,385.28,395.73,397.83,413.79,409.49,412.72,406.71,403.18,402.45,401.01,396.47,387.96,379.67,375.97,371.30,366.72,375.54,386.03,392.86,382.87,368.23,367.83,378.45,386.89,397.03,376.21,372.75,381.52,385.60,386.08,389.35,382.46,375.62,358.66,356.64,363.14,376.78,368.19,370.53,376.17,385.28,386.78,387.13,393.44,387.67,348.43,345.54,353.64,359.15,372.99,392.16,400.34,409.03,393.04,396.04,384.61,392.49,390.46,388.78,394.47,L8
2015-02-26 22:17:46+00:00,387.09,384.96,,,396.38,400.37,402.97,405.60,405.26,392.21,413.37,398.59,408.81,415.54,406.54,392.24,389.86,375.64,372.34,363.31,364.90,377.64,386.10,391.16,392.21,379.40,395.98,409.22,414.40,423.05,429.47,432.12,429.37,415.05,403.54,384.06,358.29,355.43,367.48,377.07,372.52,363.89,365.31,372.56,374.28,374.15,376.94,377.66,375.09,377.60,376.65,372.88,375.16,376.12,390.34,390.52,390.92,401.46,404.05,401.65,399.97,382.23,376.03,374.17,368.34,368.72,368.13,368.18,366.07,365.26,357.53,356.70,371.93,372.39,363.39,344.18,336.76,334.49,333.97,343.93,360.62,372.19,383.64,376.53,384.99,399.68,397.33,402.67,392.14,388.68,382.44,385.10,390.43,385.97,370.69,361.82,363.67,363.60,371.23,371.96,376.48,378.98,367.14,357.07,365.37,380.06,390.12,379.48,362.51,350.63,358.47,381.68,385.26,383.74,378.47,364.47,341.08,340.91,356.47,361.49,363.45,355.29,368.53,372.39,382.41,385.81,375.60,362.48,331.82,323.93,336.40,345.12,361.63,375.92,400.77,387.99,383.31,380.76,389.69,382.61,382.54,382.15,L8
2015-02-27 22:10:40+00:00,379.49,384.82,414.62,418.69,406.52,408.10,407.75,408.47,416.13,,,,,,,,391.89,380.37,378.32,365.25,370.68,381.40,387.17,389.31,392.40,372.46,,,,,,,,,399.58,382.98,356.84,352.25,369.42,380.68,372.38,369.04,368.27,369.25,,,,,,,,370.54,379.53,390.99,401.40,395.23,395.07,399.69,412.61,415.62,413.00,,,,,,,,,372.83,372.05,382.37,398.35,396.49,376.44,353.42,342.71,345.99,,,,,,,,,413.72,416.58,406.76,398.10,392.72,397.16,399.61,392.47,379.51,365.71,,,,,,,,359.01,369.67,384.89,396.06,378.29,367.29,355.26,361.50,390.94,390.79,,,,,,,,,372.40,377.92,382.77,392.83,391.61,388.61,363.18,331.83,332.94,,,,,,,,,,,377.96,,L7
2015-03-30 22:17:25+00:00,362.81,383.75,392.60,399.38,390.80,390.70,397.93,399.09,395.22,389.73,401.32,391.82,395.66,391.15,387.52,386.43,385.64,376.25,369.29,363.64,366.68,371.19,380.94,378.78,369.95,382.07,391.26,389.52,405.01,415.09,420.65,426.33,421.38,410.63,393.87,384.88,368.02,360.43,364.67,361.10,354.74,372.22,383.75,380.54,372.11,366.02,363.17,364.37,374.35,376.42,375.48,365.42,370.32,363.88,368.47,374.80,381.01,392.66,399.20,400.64,400.36,396.08,373.66,350.59,340.08,343.01,366.57,372.46,371.93,,,,,,,,,,,,,,,363.05,361.85,364.12,,,380.16,381.28,379.67,379.17,382.40,382.10,375.26,369.20,359.46,351.96,357.28,366.89,373.91,371.25,364.78,361.15,371.24,374.71,369.37,367.65,362.91,361.60,363.00,365.22,372.69,367.75,358.74,352.46,348.74,343.17,341.41,345.21,337.42,349.86,359.34,363.79,366.57,368.17,367.36,349.25,346.08,337.94,335.46,334.51,353.03,368.48,392.68,379.20,378.78,362.18,369.04,380.24,378.03,367.67,L8
2015-04-24 22:11:08+00:00,383.93,378.75,,402.38,388.27,391.35,404.01,409.38,410.04,405.13,421.35,426.07,421.27,406.57,395.86,386.23,377.59,377.86,384.38,370.42,367.90,365.04,372.29,383.90,395.95,398.54,403.20,399.60,401.99,407.54,418.18,434.36,421.24,396.95,392.56,388.77,387.39,376.33,364.75,363.05,366.94,375.32,374.90,371.28,372.73,367.66,363.70,364.10,377.00,381.96,377.33,,367.76,372.09,374.49,380.27,387.09,400.03,405.86,409.57,409.34,407.20,394.01,369.36,355.52,355.67,355.86,360.00,371.40,371.55,363.01,366.16,372.54,365.86,358.67,341.46,330.51,332.38,346.08,365.77,376.39,387.80,379.35,374.65,382.75,398.50,406.20,413.57,401.88,403.07,401.48,385.92,380.54,384.27,381.06,377.74,373.74,367.18,359.32,361.89,373.66,384.20,385.50,385.74,381.86,381.83,375.22,364.77,366.62,370.36,381.07,380.58,380.32,371.14,358.82,356.32,352.91,363.39,,,,358.05,359.90,364.91,366.32,389.62,398.63,,368.67,374.97,338.74,367.19,368.33,378.28,400.23,380.98,376.72,362.33,383.00,378.49,382.08,391.80,L8
2015-05-02 22:11:08+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,344.07,348.35,,,,320.93,331.16,333.24,336.36,359.27,,,,,,,,348.60,335.96,331.71,335.98,334.55,340.76,342.95,331.01,328.60,333.99,,,,,,,,324.23,315.55,319.33,347.49,347.60,346.66,342.97,347.75,354.14,355.29,357.56,,,,,,,,338.63,342.12,346.83,349.62,347.17,349.22,356.18,358.54,355.46,346.92,,,,,,,,,326.14,330.33,319.06,306.84,315.39,324.54,327.99,334.54,341.83,,,,,,,,,,367.69,352.88,332.25,332.26,336.98,341.82,339.74,342.05,L7
2015-05-10 22:10:52+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,339.50,331.09,339.78,345.70,338.45,307.99,299.42,326.99,338.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,347.63,349.38,344.17,330.69,334.53,342.50,339.74,328.13,,,,,,,,,,,,,,315.36,320.41,312.60,301.65,332.46,330.53,355.86,,,320.34,314.57,322.85,323.40,305.33,L8
2015-07-20 22:17:34+00:00,,378.05,369.67,370.58,363.22,377.07,378.40,369.47,368.85,368.82,,350.43,367.04,371.31,373.19,363.46,360.33,360.00,357.54,353.83,349.77,356.44,357.84,355.49,349.89,359.66,370.35,388.84,393.47,386.51,378.21,373.09,366.71,364.59,361.04,351.32,342.89,334.43,339.87,349.97,348.89,356.94,354.84,356.80,353.10,351.99,336.16,327.04,325.33,,,,,,,,,,,,,,360.22,353.72,355.93,357.29,345.41,343.50,335.47,328.34,307.56,291.76,300.52,311.36,313.25,315.86,315.85,323.03,322.35,321.12,321.23,307.52,279.63,332.64,348.18,344.25,344.58,348.05,354.27,350.49,348.77,344.31,340.11,345.33,348.08,336.82,339.22,335.47,336.65,336.59,345.36,343.90,341.41,344.18,352.86,354.15,357.73,355.66,361.98,356.25,339.52,347.36,338.21,324.48,326.69,336.68,341.13,332.43,324.04,318.47,305.04,321.54,322.59,314.34,307.32,318.05,318.45,334.71,337.36,328.79,342.34,341.46,351.21,336.43,345.46,331.91,336.78,324.65,335.54,329.20,332.82,327.80,L8
2015-07-29 22:11:25+00:00,,364.06,368.39,366.45,358.50,378.13,374.09,377.70,370.50,371.85,367.89,350.84,368.99,365.87,369.86,360.96,353.49,353.74,349.52,348.53,347.65,352.95,354.59,355.90,352.92,360.20,379.84,394.80,393.25,386.50,377.98,372.32,367.84,363.30,356.57,348.26,341.02,334.36,335.19,340.84,342.61,343.04,352.57,354.25,345.70,329.72,321.53,322.51,321.87,327.00,335.19,350.84,,356.74,364.12,376.08,359.28,361.49,361.17,360.06,362.36,362.37,355.77,345.64,342.00,341.68,345.87,343.43,333.41,324.01,290.65,278.26,301.37,309.92,311.36,313.65,311.55,314.44,312.70,324.97,327.47,312.37,306.89,317.66,343.44,346.36,342.49,342.24,338.67,335.44,337.81,339.83,340.56,337.71,335.77,328.24,329.55,331.46,331.97,330.38,335.62,337.06,333.74,335.40,337.86,336.55,343.70,344.51,350.27,348.94,337.68,327.04,321.01,315.48,317.20,315.41,316.01,316.61,317.46,299.21,318.43,333.74,329.03,323.06,324.33,327.98,316.91,323.97,310.14,315.87,330.50,330.75,335.91,,352.31,331.85,330.14,318.42,332.56,328.74,327.16,333.66,L8
2015-09-23 22:11:46+00:00,,,,354.99,362.55,368.13,371.67,373.32,373.67,369.62,385.80,349.30,351.63,354.42,,,,,,,,354.29,355.24,361.72,368.48,376.21,387.84,392.69,396.34,394.09,380.30,,,,,,,,327.60,331.93,348.83,360.85,363.51,355.28,341.70,323.01,317.40,301.42,,,,,,,,371.48,365.21,356.75,349.85,346.22,345.89,352.62,367.02,375.72,372.93,374.02,,,,,,,298.07,300.28,301.77,301.84,306.68,310.01,318.21,304.77,330.65,336.78,343.50,,,,,,,,333.60,331.10,334.47,327.27,321.57,326.20,336.56,343.64,350.48,356.12,,,,,,,,,348.44,338.86,321.52,314.79,321.50,331.50,339.06,350.57,350.61,339.40,,,,,,,,320.10,318.10,330.22,326.12,313.12,313.84,312.96,323.96,332.24,356.09,327.24,,,,,,,L7
2015-10-09 22:11:54+00:00,,,,,,378.55,383.32,,,,,,,,,,,,,,,,360.96,369.64,376.48,383.20,393.89,403.51,407.40,405.22,399.00,390.38,375.11,,,,,,,348.87,352.59,358.55,362.94,355.97,347.10,347.23,333.31,327.19,322.63,,,,,,,,,363.38,351.40,353.76,357.25,360.76,376.33,377.52,372.80,370.31,371.42,,,,,,,,310.56,307.73,315.72,321.48,324.05,326.33,316.69,,,343.48,357.82,,,,,,,,340.92,338.63,339.70,343.83,350.92,358.61,360.72,365.54,363.91,357.48,,,,,,,,347.63,331.53,334.53,335.57,337.10,349.99,352.33,354.97,353.43,342.21,,,,,,,,,326.86,339.39,338.89,321.59,323.20,348.18,359.84,376.20,346.96,333.60,,,,,,L7
2015-11-02 22:11:55+00:00,389.23,379.84,,,379.03,387.94,383.21,391.85,402.02,399.35,412.11,358.83,365.18,365.88,362.47,362.22,370.25,388.97,411.39,387.12,372.00,361.82,366.82,380.72,387.47,389.81,400.75,413.25,412.03,405.46,395.63,390.37,387.84,380.28,365.03,352.18,348.46,360.33,372.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,385.25,382.34,370.84,361.06,351.04,320.48,345.52,340.57,342.87,346.55,331.88,318.98,316.43,324.35,332.53,341.39,353.47,361.82,361.48,369.50,376.48,377.73,376.41,379.36,386.09,381.23,356.80,351.81,349.64,348.25,363.97,363.69,,,,,,,,,,,,,,,346.10,358.03,371.44,374.07,370.56,368.60,365.02,356.64,339.76,340.45,346.04,359.64,373.77,375.31,361.77,354.47,341.08,357.70,,,375.91,370.31,404.84,,370.22,361.33,385.47,379.73,384.14,385.90,L8
2015-11-26 22:12:41+00:00,,,399.73,385.22,376.06,379.07,379.42,379.39,390.09,388.07,373.62,,,,,,,,,369.29,367.37,363.79,368.93,376.57,371.60,381.92,396.56,403.49,405.44,,,,,,,,355.39,360.36,358.24,358.62,357.14,352.50,353.09,357.00,359.35,,,,,,,,,373.95,370.08,385.51,391.77,386.68,374.96,365.03,365.09,371.40,369.61,,,,,,,,333.06,327.60,334.04,329.56,324.39,326.22,329.96,329.75,331.71,326.19,,,,,,,,,372.34,374.64,379.19,376.88,364.17,354.79,351.07,347.96,347.64,348.64,,,,,,,,,362.28,363.88,363.20,366.67,350.83,351.86,343.02,335.74,352.81,,,,,,,,,344.07,349.54,359.04,354.42,,,,,320.49,353.67,369.70,,,,,,,,,L7
2015-12-20 22:11:57+00:00,383.29,390.43,,,397.83,410.48,411.02,416.18,417.83,403.59,423.75,390.54,367.21,365.44,362.27,368.45,376.31,403.60,413.03,385.85,378.50,383.39,390.47,386.70,378.60,379.33,396.83,427.40,431.01,420.32,393.83,387.65,382.65,370.59,363.50,379.18,393.08,391.15,377.84,360.72,353.02,352.69,362.93,373.87,373.95,364.63,361.13,354.24,360.23,361.50,349.25,351.73,338.51,358.74,400.05,417.04,415.76,415.07,410.80,396.65,380.65,383.93,392.03,379.57,366.75,365.82,372.94,379.70,371.98,365.11,360.25,370.53,395.81,368.72,339.84,330.22,332.52,336.24,356.50,378.86,377.89,354.77,346.81,350.80,354.32,387.94,390.95,388.33,375.02,378.25,377.24,378.90,368.81,360.04,356.04,371.96,382.67,380.43,370.73,364.23,359.35,359.86,363.53,369.32,364.72,356.50,349.52,360.46,375.04,377.49,379.72,354.57,351.14,354.27,365.13,374.16,370.88,369.33,385.25,399.55,394.88,,350.45,354.59,372.00,394.40,384.98,366.95,332.64,332.56,325.79,390.44,410.03,418.55,420.60,388.87,383.92,379.74,390.73,384.16,386.07,401.44,L8
2015-12-27 22:17:43+00:00,378.05,395.05,408.08,403.45,397.00,404.66,402.79,400.39,410.11,406.68,412.64,382.81,387.62,378.82,377.47,370.87,382.81,402.37,396.06,386.63,385.51,385.13,388.51,386.66,381.96,382.13,401.63,420.05,421.08,416.82,394.79,393.36,384.16,374.54,366.37,369.76,380.68,386.84,375.63,361.85,355.44,356.58,369.29,370.64,374.41,369.36,363.33,360.48,360.75,361.67,364.55,361.35,356.04,389.02,401.65,411.80,416.02,413.49,402.92,393.02,384.55,388.07,393.52,387.54,373.57,369.82,376.48,382.88,379.08,364.44,365.81,352.89,363.29,358.61,342.13,330.99,331.13,339.29,354.08,360.59,351.30,353.28,357.60,356.61,366.25,380.29,381.34,386.84,383.50,386.21,390.30,385.32,373.07,361.92,361.56,367.20,372.18,376.89,374.04,363.71,360.85,362.68,365.67,376.74,373.59,365.16,367.19,371.04,380.89,386.32,372.35,372.96,359.98,359.28,367.36,369.46,372.08,375.94,379.04,369.22,364.55,362.84,363.78,360.54,370.08,377.48,374.51,359.24,365.78,353.26,310.59,361.85,385.77,395.37,396.90,379.27,376.73,368.55,373.53,385.12,380.13,384.59,L8
2016-01-12 22:18:04+00:00,367.91,394.90,401.87,392.46,391.17,395.57,403.72,404.91,406.98,399.90,,377.89,386.30,378.70,369.69,371.84,384.68,397.07,394.88,389.09,381.20,385.28,391.25,400.13,388.56,382.36,389.53,414.46,422.84,419.41,403.72,392.46,383.04,377.72,365.81,380.18,386.10,386.62,371.74,352.42,346.91,355.42,369.47,377.76,371.98,361.75,359.43,360.83,364.42,362.00,365.95,362.98,348.57,392.25,395.60,408.54,414.36,413.38,404.44,400.21,391.77,386.14,391.42,387.94,372.83,369.12,380.54,383.52,376.68,370.76,365.45,347.54,364.21,360.26,346.66,329.64,328.09,338.94,349.36,361.14,358.05,357.00,360.78,358.10,368.94,378.66,382.81,386.53,383.71,385.66,390.18,389.20,381.60,371.31,373.15,374.60,374.58,376.48,379.76,376.81,371.06,366.57,362.17,375.24,375.56,382.72,375.54,376.12,383.37,386.36,372.30,374.67,369.71,364.44,367.49,368.69,368.42,375.62,376.44,358.61,350.73,359.11,365.58,360.94,364.44,378.36,373.38,358.41,366.20,353.82,313.88,360.30,387.00,393.23,396.80,386.80,374.67,363.30,368.12,373.13,366.39,377.63,L8
