dates,satname,nzd0082-0000,nzd0082-0001,nzd0082-0002,nzd0082-0003,nzd0082-0004,nzd0082-0005,nzd0082-0006,nzd0082-0007,nzd0082-0008,nzd0082-0009,nzd0082-0010,nzd0082-0011,nzd0082-0012,nzd0082-0013,nzd0082-0014,nzd0082-0015,nzd0082-0016,nzd0082-0017,nzd0082-0018,nzd0082-0019,nzd0082-0020,nzd0082-0021,nzd0082-0022,nzd0082-0023,nzd0082-0024,nzd0082-0025,nzd0082-0026,nzd0082-0027,nzd0082-0028,nzd0082-0029,nzd0082-0030,nzd0082-0031,nzd0082-0032,nzd0082-0033,nzd0082-0034,nzd0082-0035,nzd0082-0036,nzd0082-0037,nzd0082-0038,nzd0082-0039,nzd0082-0040,nzd0082-0041,nzd0082-0042,nzd0082-0043,nzd0082-0044,nzd0082-0045,nzd0082-0046,nzd0082-0047,nzd0082-0048,nzd0082-0049,nzd0082-0050,nzd0082-0051,nzd0082-0052,nzd0082-0053,nzd0082-0054,nzd0082-0055,nzd0082-0056,nzd0082-0057,nzd0082-0058,nzd0082-0059,nzd0082-0060,nzd0082-0061,nzd0082-0062,nzd0082-0063,nzd0082-0064,nzd0082-0065,nzd0082-0066,nzd0082-0067,nzd0082-0068,nzd0082-0069,nzd0082-0070,nzd0082-0071,nzd0082-0072,nzd0082-0073,nzd0082-0074,nzd0082-0075,nzd0082-0076,nzd0082-0077,nzd0082-0078,nzd0082-0079,nzd0082-0080,nzd0082-0081,nzd0082-0082,nzd0082-0083,nzd0082-0084,nzd0082-0085,nzd0082-0086,nzd0082-0087,nzd0082-0088,nzd0082-0089,nzd0082-0090,nzd0082-0091,nzd0082-0092,nzd0082-0093,nzd0082-0094,nzd0082-0095,nzd0082-0096,nzd0082-0097,nzd0082-0098,nzd0082-0099,nzd0082-0100,nzd0082-0101,nzd0082-0102,nzd0082-0103,nzd0082-0104,nzd0082-0105,nzd0082-0106,nzd0082-0107,nzd0082-0108,nzd0082-0109,nzd0082-0110,nzd0082-0111,nzd0082-0112,nzd0082-0113,nzd0082-0114,nzd0082-0115,nzd0082-0116,nzd0082-0117,nzd0082-0118,nzd0082-0119,nzd0082-0120,nzd0082-0121,nzd0082-0122,nzd0082-0123,nzd0082-0124,nzd0082-0125,nzd0082-0126,nzd0082-0127,nzd0082-0128,nzd0082-0129,nzd0082-0130,nzd0082-0131,nzd0082-0132,nzd0082-0133,nzd0082-0134,nzd0082-0135,nzd0082-0136,nzd0082-0137,nzd0082-0138,nzd0082-0139,nzd0082-0140,nzd0082-0141
2014-03-28 22:08:46+00:00,L7,345.68,361.81,372.80,373.96,361.52,,,,,,,,353.68,365.38,363.80,359.80,355.85,351.37,357.46,361.65,354.83,347.29,,,,,,,,,387.21,399.06,400.40,389.46,378.93,368.74,364.41,363.43,361.23,356.51,,,,,,,,338.79,344.17,345.60,341.09,329.13,289.17,304.88,328.72,357.02,363.98,,,,,,,,349.59,345.55,342.41,344.26,343.21,316.41,292.76,282.92,312.53,319.85,,,,,,,,263.25,286.70,246.85,179.30,,306.83,313.67,331.22,336.11,337.69,342.18,,,,,,,,341.55,344.18,348.17,350.50,352.09,350.81,349.79,347.39,339.52,333.06,,,,,,,,,308.04,300.75,277.22,276.79,309.62,321.99,327.02,327.64,319.84,,,,,,,,,,326.76,314.91,321.97,328.70,333.07,333.08,325.79
2014-04-12 22:18:01+00:00,L8,387.82,393.32,414.20,403.65,398.19,403.46,405.33,395.79,390.57,390.30,407.48,372.40,380.80,389.89,393.86,384.86,383.18,382.33,388.49,384.45,379.01,372.30,382.66,397.99,409.49,422.42,419.13,410.41,401.79,407.00,417.07,429.99,435.54,422.98,408.37,392.89,381.13,390.31,392.72,387.04,383.18,377.54,374.18,361.18,353.78,354.29,358.92,364.64,366.74,372.64,379.12,374.71,363.82,368.96,379.72,393.65,400.19,404.81,402.06,404.41,405.98,401.10,393.26,386.76,375.80,364.20,369.34,371.72,368.77,357.97,349.04,344.17,361.23,361.84,357.02,349.37,344.48,343.62,350.91,345.61,332.55,329.51,333.74,333.12,353.74,359.13,358.09,357.76,367.66,378.54,376.72,373.36,372.67,379.40,377.13,378.82,374.36,365.40,366.33,364.31,368.75,368.29,374.36,378.88,377.42,378.99,377.53,373.48,368.33,363.08,354.75,356.53,354.06,351.37,347.84,336.34,332.98,337.41,344.30,344.13,349.79,356.12,362.04,361.91,365.62,362.45,361.58,359.55,344.42,352.90,347.34,346.07,358.51,368.75,396.68,382.05,367.51,356.80,382.09,376.08,374.22,375.48
2014-04-29 22:09:01+00:00,L7,337.63,353.52,366.11,367.57,358.91,361.30,,,,,,,342.65,346.82,347.56,339.82,340.60,350.00,356.66,351.56,346.87,342.93,341.56,,,,,,,,382.10,392.14,390.35,382.90,366.02,351.56,352.48,350.44,347.75,341.43,,,,,,,,318.32,329.50,334.18,332.27,323.41,284.34,295.70,319.79,342.12,352.10,,,,,,,,338.01,334.34,327.83,324.81,326.26,323.39,305.12,286.67,309.00,312.50,313.31,,,,,,,256.13,275.02,261.18,,,,304.28,323.59,329.06,328.45,331.37,,,,,,,,,324.80,326.24,324.32,335.73,339.37,339.16,329.79,325.01,324.23,,,,,,,,,300.82,298.63,273.29,271.33,302.48,311.25,312.81,316.02,310.71,,,,,,,,,,313.74,307.50,315.07,318.94,324.87,324.17,316.05
2014-05-30 22:17:11+00:00,L8,,,,,,,,,,,,,,,363.82,354.51,364.20,358.44,353.97,342.19,341.08,348.78,370.86,371.26,377.49,380.02,375.68,372.96,374.02,381.63,390.65,400.91,,,,,,,,,,,,,,,,,,,,,,,,,371.15,378.44,379.88,372.57,363.17,356.82,358.71,352.67,349.19,342.89,333.60,332.15,335.13,340.05,309.23,294.38,321.60,330.45,322.91,308.94,311.02,315.76,322.40,318.45,297.67,278.66,291.66,275.25,,,,321.17,343.59,350.70,345.97,345.61,346.25,347.03,354.98,339.45,331.78,330.48,333.67,335.09,348.43,353.72,353.49,354.44,351.90,343.98,346.84,341.47,331.72,331.92,321.18,325.28,317.68,311.59,309.05,309.27,305.55,305.27,302.56,277.86,293.12,321.78,328.95,324.30,324.54,318.16,301.61,281.81,307.79,328.87,306.36,306.01,318.92,,357.67,323.94,318.18,320.39,324.19,321.55,321.94,322.70
2014-07-17 22:17:52+00:00,L8,329.08,355.61,393.82,381.41,362.78,366.94,365.75,370.91,366.11,363.61,,347.18,363.06,371.45,374.24,371.10,366.47,357.08,335.11,333.20,340.89,370.24,383.04,379.34,366.79,369.02,374.10,379.25,403.56,418.34,418.62,417.79,400.77,389.27,374.02,368.50,378.50,378.94,371.04,366.83,366.79,357.16,348.60,349.14,353.07,357.09,355.46,360.13,363.07,363.41,364.25,362.32,306.84,342.86,357.04,377.47,385.90,399.35,400.67,393.54,384.49,358.44,346.31,345.34,354.00,352.57,357.12,352.87,355.43,345.86,347.40,,344.85,336.26,310.81,303.99,308.17,317.28,308.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,318.79,,,275.20,291.13,309.59,307.54,,,,,,,,,,,,,,,,,,,,,,,,,322.33,318.24,321.11,322.65
2014-09-19 22:17:42+00:00,L8,342.98,371.35,383.94,385.48,373.61,374.17,380.15,376.79,382.39,385.63,394.79,363.22,374.17,380.18,361.71,370.69,364.93,343.57,341.36,336.88,345.70,363.46,366.94,349.02,354.02,338.05,362.71,378.05,382.34,385.46,404.45,412.23,414.02,403.87,391.21,382.82,382.08,378.70,363.69,355.74,355.51,358.73,360.72,352.58,352.66,353.69,348.35,347.96,351.85,364.70,366.75,358.96,346.63,345.93,358.25,375.97,386.15,392.59,393.00,394.79,388.24,383.45,381.41,379.49,366.46,356.76,348.13,344.89,353.57,356.03,341.91,330.04,343.03,338.83,345.22,343.65,343.99,337.39,332.30,329.16,332.85,318.11,343.93,348.93,347.13,342.14,340.31,354.79,359.88,363.47,361.41,361.66,369.97,371.31,372.36,371.92,362.25,356.17,351.92,351.87,356.47,358.00,357.06,351.04,350.01,348.81,342.47,356.52,357.55,354.16,329.11,328.82,320.13,313.48,310.07,307.18,320.09,316.96,296.76,,,,,,,,,,,,,,,,,,,,,,,
2014-09-20 22:09:32+00:00,L7,343.20,374.19,376.76,373.57,364.58,360.94,,,,,,,,369.89,371.34,363.87,353.67,345.14,338.02,334.24,339.72,348.84,347.97,,,,,,,,393.73,405.65,403.68,390.68,374.86,372.88,376.30,369.38,356.29,337.08,,,,,,,,,342.51,352.91,354.75,344.62,321.89,333.72,343.82,355.39,374.83,,,,,,,,,348.66,337.77,330.45,333.92,338.41,328.33,309.08,330.63,327.65,331.06,,,,,,,282.97,299.62,319.61,326.75,313.87,309.72,320.50,340.51,348.25,342.74,341.05,,,,,,,,,349.15,350.25,343.06,339.63,337.44,337.01,342.86,348.75,351.07,,,,,,,,,327.37,304.62,274.75,262.32,270.94,243.43,,,325.80,318.27,,,,,,,,,335.10,328.47,334.09,337.70,346.23,340.69,349.30
2014-10-14 22:12:02+00:00,L8,375.01,385.08,400.20,393.47,385.56,384.62,387.80,391.45,391.20,386.03,,362.94,384.47,391.06,387.05,381.11,378.78,365.92,345.96,350.34,367.14,380.88,383.34,388.23,396.69,402.11,398.64,394.73,395.39,406.36,411.33,414.00,425.02,412.88,403.04,391.42,384.27,380.04,382.10,374.95,373.68,369.81,369.27,367.34,372.06,358.97,353.22,357.73,369.52,384.87,385.33,,341.20,340.88,372.18,391.38,400.16,402.36,385.08,381.69,384.62,396.64,397.50,393.30,380.04,367.67,357.25,353.63,358.72,366.64,361.64,,358.19,354.06,346.37,348.62,343.62,341.23,343.09,344.73,348.41,347.13,324.37,352.72,361.28,365.32,367.73,363.04,365.74,364.73,365.10,367.97,369.43,372.99,377.38,382.99,380.89,377.29,373.87,374.11,374.42,368.54,372.92,375.33,368.59,361.71,352.45,364.85,373.06,370.68,359.53,354.44,354.95,351.17,351.07,355.39,354.22,350.02,331.75,306.36,307.72,340.33,351.71,355.01,356.08,342.75,338.57,328.93,317.32,338.72,336.13,340.01,357.82,364.31,401.96,358.43,,343.70,359.83,374.27,379.01,370.73
2014-12-01 22:12:00+00:00,L8,381.14,392.41,,414.86,398.18,406.22,399.00,397.32,391.51,402.06,,409.57,423.75,420.46,400.32,381.30,375.58,369.83,366.11,367.79,372.87,376.16,381.25,388.65,395.64,398.29,392.19,392.79,402.94,415.91,426.99,434.53,422.91,399.80,383.85,373.78,372.38,383.13,384.31,381.59,375.87,375.20,374.58,371.52,365.85,349.15,348.20,363.99,383.43,385.34,384.26,,373.28,380.60,385.79,395.13,406.14,402.42,379.74,382.39,392.62,402.39,399.22,386.27,373.93,365.40,359.50,360.09,363.63,377.68,384.74,383.02,389.48,363.33,355.90,341.44,328.31,329.26,338.16,349.58,362.63,351.39,383.36,388.89,393.60,413.20,416.09,414.76,402.61,388.70,376.19,367.67,365.80,365.62,364.86,365.08,371.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,379.22,374.83,371.68,365.03,333.33,346.06,346.04,361.54,378.94,388.34,412.42,406.92,397.84,387.67,399.24,396.73,400.18,404.05
2014-12-09 22:10:12+00:00,L7,372.25,379.73,379.17,,,,,,,,394.25,365.81,392.20,395.07,383.58,373.23,360.40,355.99,357.37,344.76,,,,,,,,382.51,385.27,398.73,413.97,418.39,393.92,381.64,372.07,361.11,355.38,365.35,,,,,,,,335.72,336.15,349.43,367.59,371.31,367.48,349.67,355.54,352.28,366.72,,,,,,,,375.32,370.26,359.25,344.15,342.70,348.00,354.75,361.81,350.92,347.16,,,,,,,,329.28,332.61,329.76,350.14,356.69,362.70,365.36,370.91,379.60,376.23,,,,,,,,,358.35,369.99,372.26,362.86,352.51,349.62,346.17,349.63,350.07,346.82,,,,,,,,331.09,323.01,324.41,330.55,328.34,317.78,317.80,338.85,352.70,356.87,,,,,,,,,350.64,357.59,384.07,365.87,361.49,363.08,374.11,374.32,363.78,358.97
2015-01-02 22:11:50+00:00,L8,381.50,381.74,408.83,395.62,390.39,394.26,394.87,392.16,391.79,386.75,398.00,373.06,391.56,399.76,394.50,394.25,375.13,363.74,356.27,359.11,369.72,373.74,369.21,383.16,387.09,390.06,388.51,381.28,398.31,417.01,421.88,425.47,421.59,402.46,374.48,361.66,362.43,375.49,374.39,374.95,370.32,365.94,353.06,347.86,350.29,347.71,347.39,355.31,364.90,368.42,366.07,344.67,363.68,350.74,361.77,381.91,393.93,396.64,379.05,366.30,371.19,384.34,379.83,372.73,359.94,355.73,351.03,349.06,353.64,354.84,348.45,340.82,356.73,353.88,341.74,322.64,315.91,315.26,328.71,336.17,338.35,339.88,346.37,359.75,361.91,358.76,367.02,384.46,382.73,376.08,365.77,361.38,362.05,360.07,356.26,353.80,350.48,357.39,370.00,375.88,369.40,356.53,351.54,348.97,354.37,357.73,356.59,358.96,359.01,358.97,353.82,350.17,357.22,347.94,336.73,340.49,337.37,336.87,330.12,321.17,322.77,344.49,358.49,362.56,355.26,341.35,333.27,315.20,303.14,328.12,330.41,329.65,354.72,368.69,397.41,364.49,364.06,366.65,376.60,381.03,378.18,375.36
2015-01-10 22:10:23+00:00,L7,379.63,394.94,425.17,414.69,405.57,407.79,410.34,407.31,407.19,399.66,404.44,,,,,,,,372.80,372.15,379.53,377.97,382.69,391.21,397.63,401.14,390.23,381.94,,,,,,,,371.59,373.06,383.23,386.88,388.09,383.92,374.51,360.73,355.18,363.33,,,,,,,,387.20,386.87,390.70,392.51,406.65,417.88,400.69,374.14,379.35,388.42,393.51,,,,,,,,381.02,377.29,388.57,379.09,363.79,340.75,328.74,329.92,336.57,349.32,,,,,,,,,413.84,405.75,391.90,373.34,378.04,376.39,367.09,361.24,356.65,,,,,,,,,374.40,371.88,366.88,361.24,364.81,374.89,389.02,385.25,367.80,,,,,,,,,378.41,385.96,379.73,363.90,341.89,334.36,320.30,339.70,346.74,347.93,,,,,,,,,,381.77
2015-02-19 22:11:37+00:00,L8,365.69,375.32,387.75,396.02,386.28,388.03,385.28,383.36,381.72,380.72,370.75,354.74,377.05,381.79,378.08,371.44,366.12,359.76,350.04,340.17,342.45,359.56,365.25,370.02,374.45,365.40,374.85,390.22,395.87,404.32,408.56,411.89,408.17,399.58,373.66,349.72,347.04,353.65,357.63,363.35,360.44,348.70,340.15,345.12,352.49,350.18,349.72,350.67,351.38,350.95,354.33,339.81,342.87,337.67,346.35,361.28,373.56,379.89,377.11,368.03,362.62,358.96,358.29,350.47,351.50,346.73,343.84,347.66,347.89,345.69,337.64,329.02,348.05,347.71,338.38,328.46,313.50,313.26,322.00,323.00,323.74,302.13,327.28,337.73,339.83,344.19,339.89,354.72,363.21,364.51,358.95,357.51,357.80,353.16,344.87,344.33,344.53,337.72,343.90,354.39,358.06,348.07,333.43,333.03,343.65,348.22,353.53,341.41,337.95,338.02,335.89,336.37,350.68,347.66,336.95,323.86,317.97,319.64,318.78,298.59,300.93,332.67,346.61,351.98,348.46,335.44,318.07,290.43,275.94,295.64,301.15,314.99,342.45,356.84,370.36,349.54,346.33,352.97,357.69,367.26,357.14,350.97
2015-02-26 22:17:46+00:00,L8,396.16,397.32,,,406.84,410.83,412.68,416.06,418.86,404.57,425.73,412.19,423.92,427.90,417.87,402.70,401.19,388.00,382.05,372.38,373.97,386.71,395.81,401.62,402.67,390.73,407.31,420.55,424.86,432.76,439.93,443.45,440.70,427.41,414.87,395.39,369.62,365.89,377.19,388.40,384.88,376.25,377.67,384.92,386.64,386.51,389.30,390.02,387.45,389.96,391.76,389.88,397.83,398.79,409.77,405.63,404.52,413.82,415.38,414.01,412.33,394.59,388.39,386.53,381.94,381.08,380.49,381.78,381.18,382.26,380.20,379.37,388.93,387.50,376.99,356.54,348.09,346.85,349.08,363.36,387.82,399.39,406.31,399.20,407.66,426.88,424.53,425.34,409.14,403.79,399.44,402.10,405.54,399.57,384.29,374.18,374.13,374.93,383.59,384.32,390.08,392.58,380.74,370.67,378.97,395.17,407.12,393.08,376.11,367.63,377.90,401.11,400.37,397.34,393.58,378.07,356.19,357.91,379.14,388.69,390.65,372.29,383.64,385.99,397.52,408.48,402.80,385.15,359.02,346.60,359.07,367.79,381.06,392.92,415.88,404.99,402.74,393.12,403.29,391.68,394.90,399.15
2015-02-27 22:10:40+00:00,L7,386.16,393.91,427.12,428.69,414.21,415.79,414.89,416.16,426.13,,,,,,,,400.22,389.46,385.46,371.92,377.35,388.07,394.31,397.00,400.09,380.79,,,,,,,,,407.91,391.31,365.17,359.94,376.56,389.01,381.47,378.13,377.36,378.34,,,,,,,,383.04,396.20,407.66,415.69,406.34,405.07,408.78,420.94,424.71,422.09,,,,,,,,,385.33,388.72,399.04,410.85,407.60,386.44,362.51,351.04,355.08,,,,,,,,,433.72,433.25,419.26,409.21,405.22,409.66,410.72,402.47,389.51,374.80,,,,,,,,369.01,379.67,396.00,408.56,388.29,377.29,367.76,375.79,405.23,401.90,,,,,,,,,384.90,389.03,392.77,403.94,408.28,408.61,379.85,351.83,349.61,,,,,,,,,,,387.05,
2015-03-30 22:17:25+00:00,L8,364.81,386.48,396.35,402.38,393.11,393.01,400.07,401.40,398.22,392.46,404.05,394.82,398.99,393.88,390.02,388.74,388.14,378.98,371.43,365.64,368.68,373.19,383.08,381.09,372.26,384.57,393.76,392.02,407.32,417.23,422.96,428.83,423.88,413.36,396.37,387.38,370.52,362.74,366.81,363.60,357.47,374.95,386.48,383.27,374.84,368.75,365.90,367.10,377.08,379.15,378.81,369.17,375.32,368.88,372.76,378.13,384.01,395.39,401.70,403.37,403.09,398.81,376.39,353.32,343.08,345.74,369.30,375.46,375.26,,,,,,,,,,,,,,,368.05,366.85,370.12,369.68,378.39,383.91,384.61,383.42,382.92,385.73,385.10,378.26,371.93,361.77,354.46,360.01,369.62,376.91,374.25,367.78,364.15,374.24,378.04,373.12,370.65,365.91,365.35,367.29,369.51,376.02,370.75,362.07,355.46,352.07,346.92,346.41,351.21,343.42,353.61,362.67,366.79,369.90,373.17,373.36,354.25,352.08,342.94,340.46,339.51,357.32,372.23,396.01,382.95,383.07,364.91,372.04,382.24,380.76,371.42
2015-04-24 22:11:08+00:00,L8,389.40,386.20,,410.58,394.58,397.66,409.87,415.69,418.24,412.58,428.80,434.27,430.38,414.02,402.69,392.54,384.42,385.31,390.24,375.89,373.37,370.51,378.15,390.21,402.26,405.37,410.03,406.43,408.30,413.40,424.49,441.19,428.07,404.40,399.39,395.60,394.22,382.64,370.61,369.88,374.39,382.77,382.35,378.73,380.18,375.11,371.15,371.55,384.45,389.41,386.44,,381.43,385.76,386.20,389.38,395.29,407.48,412.69,417.02,416.79,414.65,401.46,376.81,363.72,363.12,363.31,368.20,380.51,381.80,376.68,379.83,382.79,374.97,366.87,348.91,337.34,339.83,355.19,377.48,392.79,404.20,393.02,388.32,396.42,414.90,422.60,427.24,412.13,412.18,411.73,396.17,389.65,392.47,389.26,385.19,380.05,374.01,366.77,369.34,381.86,392.40,393.70,393.94,390.06,390.94,385.47,372.97,374.82,380.61,392.78,392.29,389.43,379.34,367.93,364.52,362.02,373.64,404.61,413.52,406.57,368.30,369.01,373.11,375.43,403.29,415.03,,385.07,388.64,352.41,380.86,380.04,388.53,409.34,391.23,388.43,369.78,391.20,383.96,389.53,402.05
2015-05-02 22:11:08+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,327.89,332.17,,,,298.68,301.49,303.57,310.93,339.49,,,,,,,,332.42,318.16,315.53,319.80,316.75,320.98,320.70,301.34,298.93,311.74,,,,,,,,288.63,279.95,289.66,317.82,317.93,311.06,307.37,318.08,331.89,335.51,335.31,,,,,,,,322.45,325.94,329.03,331.82,329.37,331.42,338.38,338.76,333.21,329.12,,,,,,,,,306.36,308.08,289.39,271.24,279.79,302.29,308.21,316.74,322.05,,,,,,,,,,347.91,330.63,306.82,316.08,319.18,329.95,323.56,319.80
2015-05-10 22:10:52+00:00,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,351.14,342.73,352.58,359.92,354.45,329.32,320.75,342.99,353.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360.43,362.18,360.17,348.98,352.82,356.72,352.54,342.35,,,,,,,,,,,,,,340.96,341.74,333.93,322.98,350.75,346.53,370.08,,,331.98,327.37,331.38,335.04,321.33
2015-07-20 22:17:34+00:00,L8,332.75,371.87,361.17,363.78,357.99,371.84,373.54,364.24,362.05,362.64,,343.63,359.48,365.13,367.52,358.23,354.66,353.82,352.68,349.30,345.24,351.91,352.98,350.26,344.66,353.99,364.68,383.17,388.24,381.65,372.98,367.42,361.04,358.41,355.37,345.65,337.22,329.20,335.01,344.30,342.71,350.76,348.66,350.62,346.92,345.81,329.98,320.86,319.15,,,,,,,,,,,,,,354.04,347.54,349.13,351.11,339.23,336.70,327.91,319.84,296.23,280.43,292.02,303.80,306.45,309.68,310.18,316.85,314.79,311.41,307.63,293.92,268.30,321.31,336.85,330.65,330.98,336.72,345.77,342.93,340.27,335.81,332.55,338.53,341.28,330.64,333.99,329.80,330.47,330.41,338.56,337.10,334.61,337.38,346.06,346.59,349.23,348.86,355.18,347.75,329.81,337.65,330.65,317.68,319.13,329.88,333.57,323.93,312.71,304.87,291.44,313.04,315.03,307.54,299.76,306.72,304.85,323.38,323.76,317.46,331.01,330.13,341.50,327.93,337.90,323.41,327.07,318.47,328.74,324.67,326.64,319.30
2015-07-29 22:11:25+00:00,L8,329.47,353.88,354.39,355.25,349.88,369.51,366.09,369.08,359.30,361.67,357.71,339.64,356.55,355.69,360.53,352.34,344.16,343.56,341.52,341.06,340.18,345.48,346.59,347.28,344.30,350.87,370.51,385.47,384.63,378.50,369.36,362.99,358.51,353.12,347.24,338.93,331.69,325.74,327.19,331.51,332.43,332.86,342.39,344.07,335.52,319.54,311.35,312.33,311.69,316.82,322.75,336.84,,338.07,348.12,363.64,348.08,351.31,351.84,349.88,352.18,352.19,345.59,335.46,330.80,331.50,335.69,332.23,320.97,310.01,271.98,259.59,287.37,297.48,300.16,303.47,302.22,304.26,300.26,308.97,305.07,289.97,288.22,298.99,324.77,323.96,320.09,323.57,324.67,323.00,323.81,325.83,328.12,326.51,324.57,318.06,320.93,322.13,321.79,320.20,324.42,325.86,322.54,324.20,326.66,324.11,329.70,333.31,339.07,334.94,321.68,311.04,308.57,304.28,304.76,304.21,303.57,302.61,298.79,276.81,296.03,319.74,316.59,311.86,311.89,309.31,294.51,305.30,287.74,297.20,311.83,312.08,319.91,,339.87,317.85,314.14,308.24,321.36,321.27,316.98,319.66
2015-09-23 22:11:46+00:00,L7,,,,369.99,374.09,379.67,382.38,384.86,388.67,383.26,399.44,364.30,368.30,368.06,,,,,,,,364.29,365.95,373.26,380.02,388.71,400.34,405.19,407.88,404.80,391.84,,,,,,,,338.31,344.43,362.47,374.49,377.15,368.92,355.34,336.65,331.04,315.06,,,,,,,,388.15,380.21,370.39,362.35,359.86,359.53,366.26,380.66,389.36,387.93,387.66,,,,,,,316.82,316.95,316.77,315.48,319.18,323.65,334.88,326.20,360.65,366.78,368.50,,,,,,,,352.35,349.85,351.14,342.27,336.57,339.84,348.10,356.14,364.12,369.76,,,,,,,,,363.44,357.61,342.95,336.22,338.17,346.50,355.73,365.57,367.28,358.15,,,,,,,,345.10,348.10,355.22,356.12,338.12,338.84,337.96,345.39,350.99,372.76,345.99,,,,,,
2015-10-09 22:11:54+00:00,L7,,,,,,375.78,380.75,,,,,,,,,,,,,,,,358.39,366.87,373.71,380.20,390.89,400.51,404.63,402.65,396.23,387.38,372.11,,,,,,,345.87,349.32,355.28,359.67,352.70,343.83,343.96,330.04,323.92,319.36,,,,,,,,,360.11,348.40,350.49,353.98,357.49,373.06,374.25,369.20,367.04,368.15,,,,,,,,306.96,304.46,312.72,318.21,320.05,321.19,309.49,,,337.48,351.82,,,,,,,,336.92,335.03,336.10,340.56,348.15,355.61,357.45,362.27,360.31,353.88,,,,,,,,343.13,326.39,329.39,331.57,333.50,345.99,348.73,350.97,348.93,336.21,,,,,,,,,320.86,332.19,332.89,315.59,317.20,343.04,355.34,372.20,342.46,328.46,,,,,
2015-11-02 22:11:55+00:00,L8,396.83,390.20,,,387.80,396.71,391.35,400.62,413.42,409.71,422.47,370.23,377.85,376.24,371.97,370.99,379.75,399.33,419.53,394.72,379.60,369.42,374.96,389.49,396.24,399.31,410.25,422.75,420.80,413.60,404.40,399.87,397.34,390.64,374.53,361.68,357.96,369.10,380.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,395.61,393.74,383.51,375.31,370.04,339.48,359.77,353.24,354.27,356.91,341.38,329.34,329.10,340.64,355.33,364.19,372.47,380.82,380.48,392.30,399.28,396.73,390.66,392.03,400.34,395.48,369.47,363.21,361.04,358.61,372.74,373.19,,,,,,,,,,,,,,,358.77,369.43,384.11,385.47,383.23,382.85,384.02,379.44,362.56,354.70,358.71,371.04,386.44,394.31,384.57,373.47,363.88,376.70,391.77,402.86,392.20,384.56,417.51,,386.51,371.69,396.87,387.33,394.50,400.15
2015-11-26 22:12:41+00:00,L7,,,361.98,355.02,352.83,355.84,357.85,356.16,359.89,360.62,346.17,,,,,,,,,349.16,347.24,343.66,347.36,353.34,348.37,356.75,371.39,378.32,382.21,,,,,,,,330.22,337.13,336.67,333.45,329.69,325.05,325.64,329.55,331.90,,,,,,,,,323.62,326.94,351.95,361.57,359.23,349.79,337.58,337.64,343.95,342.16,,,,,,,,282.73,277.27,296.29,296.00,294.19,298.77,304.79,302.30,298.15,283.05,,,,,,,,,334.59,341.08,341.44,339.13,330.61,324.59,320.87,320.51,324.41,323.47,,,,,,,,,324.53,333.68,333.00,328.92,307.69,308.72,309.46,305.54,319.25,,,,,,,,,313.87,315.98,308.71,294.02,,123.14,177.51,208.57,270.16,310.53,331.95,,,,,,,,
2015-12-20 22:11:57+00:00,L8,394.09,405.16,,,410.29,422.94,422.59,428.64,434.03,418.32,438.48,406.74,385.21,380.17,375.77,380.91,389.81,418.33,424.60,396.65,389.30,394.19,402.04,399.16,391.06,392.83,410.33,440.90,443.47,431.89,406.29,401.15,396.15,385.32,377.00,392.68,406.58,403.61,389.41,374.22,367.75,367.42,377.66,388.60,388.68,379.36,375.86,368.97,374.96,376.23,367.25,371.98,365.51,385.74,423.19,435.04,431.96,429.80,424.30,411.38,395.38,398.66,406.76,394.30,382.95,380.55,387.67,395.90,389.98,385.36,387.25,397.53,416.06,386.72,356.04,344.95,346.02,350.97,374.50,402.00,410.29,387.17,373.81,377.80,381.32,420.34,423.35,415.33,395.27,396.25,397.49,399.15,386.81,376.24,372.24,386.69,395.13,393.93,385.46,378.96,375.55,376.06,379.73,385.52,380.92,374.50,369.77,376.66,391.24,397.74,402.86,377.71,369.14,370.47,383.13,390.36,388.88,389.58,412.25,431.95,427.28,,368.45,370.79,390.00,421.40,417.38,393.95,365.04,359.56,352.79,417.44,433.17,438.80,438.60,409.12,407.06,394.47,406.93,394.96,400.80,421.69
