dates,satname,nzd0296-0000,nzd0296-0001,nzd0296-0002,nzd0296-0003,nzd0296-0004,nzd0296-0005,nzd0296-0006,nzd0296-0007,nzd0296-0008,nzd0296-0009,nzd0296-0010,nzd0296-0011,nzd0296-0012,nzd0296-0013,nzd0296-0014,nzd0296-0015,nzd0296-0016,nzd0296-0017,nzd0296-0018,nzd0296-0019,nzd0296-0020,nzd0296-0021,nzd0296-0022,nzd0296-0023,nzd0296-0024,nzd0296-0025,nzd0296-0026,nzd0296-0027,nzd0296-0028,nzd0296-0029,nzd0296-0030,nzd0296-0031,nzd0296-0032,nzd0296-0033,nzd0296-0034,nzd0296-0035,nzd0296-0036,nzd0296-0037,nzd0296-0038,nzd0296-0039,nzd0296-0040,nzd0296-0041,nzd0296-0042,nzd0296-0043,nzd0296-0044,nzd0296-0045,nzd0296-0046,nzd0296-0047,nzd0296-0048,nzd0296-0049,nzd0296-0050,nzd0296-0051,nzd0296-0052
2014-12-20 21:53:00+00:00,L7,379.50,372.64,363.71,360.57,,,,,,,,,,,338.20,342.10,,,,,353.23,353.60,348.46,343.69,343.02,346.57,349.78,349.53,357.87,,,,,363.24,369.36,376.79,364.92,393.82,364.75,,,,,,,,,,,,,,
2015-01-05 21:53:01+00:00,L7,379.14,368.57,360.84,352.62,346.33,340.61,342.90,348.34,345.83,,,,,347.16,347.11,339.78,341.07,337.90,337.56,336.24,342.17,,,,,344.59,345.78,345.12,340.84,348.70,349.23,349.07,354.64,356.24,,,,,355.93,347.03,343.61,339.49,330.31,327.34,328.46,321.24,325.60,,,,,,360.45
2015-01-21 21:53:01+00:00,L7,363.52,,,,339.33,332.61,326.99,327.45,335.70,335.45,335.18,341.93,333.29,,,,,330.10,328.25,319.93,323.11,330.47,325.86,324.73,332.45,333.95,,,,,347.08,348.87,353.30,350.49,354.38,355.29,352.87,348.84,346.81,,,,,320.32,324.04,315.90,309.55,314.90,322.53,321.82,331.91,344.05,349.33
2015-02-06 21:53:10+00:00,L7,359.43,352.61,,,,309.53,305.42,305.89,309.20,318.16,321.38,323.31,316.24,312.02,,,,,299.97,291.05,290.13,306.27,307.94,305.97,309.65,314.38,317.20,,,,323.76,320.40,323.55,323.05,324.15,320.03,318.87,336.03,328.40,320.34,,,,,298.46,291.77,296.91,295.79,302.59,312.91,322.99,324.44,332.97
2015-03-01 21:59:31+00:00,L7,,,,356.69,356.53,360.60,346.14,339.07,340.40,340.58,342.74,345.98,,,,,,332.75,332.75,339.68,349.13,340.57,334.42,339.89,,,,,,356.06,351.20,355.91,363.24,369.67,373.54,385.64,403.59,,,,,,341.87,341.15,338.06,329.93,341.93,347.40,356.87,359.19,357.87,,
2015-03-17 21:59:38+00:00,L7,352.56,349.90,339.48,333.96,324.76,,,,,,310.42,325.73,315.58,311.02,316.77,311.87,306.79,301.46,,,,,,310.26,314.38,315.84,312.96,324.90,326.20,330.86,333.58,,,,,341.38,,351.53,,328.33,337.79,338.25,327.29,,,,,,,330.15,335.73,344.21,355.72
2015-03-25 22:00:09+00:00,L8,,,,,,,,285.88,287.32,281.89,295.57,303.15,284.14,285.89,284.46,273.89,268.51,271.66,275.39,271.69,263.51,246.02,267.08,273.23,276.59,283.04,288.11,291.76,287.52,287.41,292.95,289.25,290.31,296.58,302.70,301.77,285.06,290.26,296.79,286.98,283.50,283.40,285.13,280.93,275.07,274.43,275.09,280.59,287.06,293.41,301.52,317.14,312.48
2015-04-02 21:59:44+00:00,L7,368.99,366.94,363.24,348.30,,,,,,347.21,346.89,344.27,330.64,330.48,327.45,334.77,332.69,,,,,310.79,328.64,321.26,324.90,337.15,336.15,335.92,341.73,,,,,,366.24,362.43,376.11,369.49,358.54,337.90,329.65,322.65,,,,,,,331.43,342.60,353.08,359.58,363.05
2015-04-03 21:53:50+00:00,L8,367.90,367.98,361.03,344.01,347.64,342.67,342.45,341.68,336.89,334.95,332.60,332.38,327.50,321.02,324.20,314.05,312.81,312.75,306.37,310.50,309.80,293.22,311.76,310.81,314.63,322.77,321.26,326.51,328.66,326.67,327.98,336.49,333.19,338.49,349.08,341.32,358.03,351.31,346.60,337.50,326.74,321.41,326.31,315.12,320.43,314.63,310.74,316.29,325.81,328.92,341.04,348.71,350.85
2015-04-18 21:59:52+00:00,L7,,,,350.69,342.91,339.09,332.30,324.35,332.88,327.45,326.68,,,,,319.16,313.07,306.19,304.85,313.47,320.66,279.04,313.71,,,,,,328.50,328.33,326.87,343.48,339.63,339.05,346.38,353.13,,,,,,326.98,325.15,323.23,318.84,313.44,308.49,312.42,323.43,329.69,,,
2015-04-19 21:53:50+00:00,L8,368.50,366.96,363.58,355.23,346.55,338.94,333.86,328.16,331.94,333.40,331.97,324.85,325.43,315.52,319.53,321.24,313.25,309.01,307.72,310.80,306.48,298.00,302.13,311.20,316.58,319.70,323.68,326.16,326.46,326.70,326.74,333.23,330.69,333.34,339.21,341.51,348.46,341.08,331.67,328.14,328.24,323.36,322.07,318.05,312.68,314.48,307.65,314.49,322.75,326.63,343.43,353.33,351.46
2015-05-05 21:53:36+00:00,L8,359.68,353.54,348.19,338.93,331.72,326.49,328.84,328.91,325.97,320.42,325.50,329.57,330.70,323.58,324.00,320.38,314.36,306.21,305.89,311.50,302.57,303.51,305.14,310.38,316.26,321.41,328.49,331.07,331.96,333.10,327.16,336.19,333.01,332.54,335.50,338.31,343.71,343.28,332.20,325.01,327.76,318.87,320.91,316.75,307.21,313.39,305.01,308.05,309.65,320.90,336.71,344.02,342.88
2015-05-12 21:59:40+00:00,L8,358.19,356.37,352.20,343.51,337.95,334.15,331.18,329.80,330.17,313.83,320.55,324.05,328.37,317.81,319.96,313.68,310.67,302.98,302.03,309.78,307.11,295.17,301.21,307.07,313.91,319.79,322.18,325.48,319.35,317.88,317.68,324.22,326.22,327.90,334.25,336.09,337.68,340.42,327.16,321.30,317.29,315.57,309.43,307.93,301.46,296.45,300.57,295.77,306.24,316.61,329.10,338.27,336.36
2015-05-20 21:59:42+00:00,L7,344.48,342.65,333.68,,,,,,316.83,309.99,315.03,320.56,318.02,313.06,313.54,304.93,,,,,274.72,287.72,288.94,302.12,304.67,310.58,313.69,318.72,311.53,,,,,325.50,327.83,330.18,328.23,319.88,317.68,313.84,307.48,,,,,,293.89,295.89,301.14,311.95,321.44,,
2015-05-21 21:53:31+00:00,L8,328.41,321.47,320.64,311.75,308.73,301.78,304.63,313.02,306.82,300.69,298.78,317.80,312.11,313.56,316.13,307.23,294.96,294.80,298.10,291.36,269.74,283.79,283.23,298.42,302.46,312.74,314.06,312.09,312.36,310.66,312.57,316.54,318.29,318.14,325.50,317.77,325.22,316.44,315.79,312.83,304.83,306.95,301.37,291.70,292.87,289.22,287.01,288.25,296.90,302.91,315.49,323.76,332.87
2015-05-28 21:59:19+00:00,L8,353.38,348.04,347.28,337.33,328.91,327.48,330.15,324.60,314.94,317.40,325.91,334.86,328.64,324.50,327.02,326.54,315.62,310.97,310.15,310.52,305.72,302.07,312.24,317.28,321.96,322.19,325.51,328.18,332.04,335.64,338.09,343.76,339.97,344.67,352.12,346.17,350.77,342.16,335.06,334.08,329.94,324.71,320.63,315.17,304.90,306.03,302.50,308.55,310.49,325.91,341.65,356.53,360.40
2015-05-29 21:53:57+00:00,L7,373.48,373.75,364.04,351.28,342.60,,,,320.16,315.22,325.46,331.87,330.15,339.10,331.67,330.28,322.74,,,,,309.52,312.61,318.17,322.30,324.40,335.67,335.38,336.46,342.29,,,,,351.68,349.94,345.70,340.17,339.16,341.39,336.32,335.35,328.23,,,,,303.79,315.62,324.47,352.79,359.15,370.90
2015-06-06 21:53:40+00:00,L8,336.62,333.19,329.51,320.56,315.01,304.67,302.55,296.57,293.71,295.23,299.84,311.80,302.51,305.85,306.44,298.48,289.44,287.90,283.01,286.05,265.20,262.63,278.69,289.98,290.93,294.54,295.80,302.64,303.69,308.08,311.35,313.29,308.39,313.02,308.95,310.77,300.83,304.97,303.35,311.71,299.12,291.42,291.34,281.22,283.47,282.43,274.52,277.83,285.89,296.14,308.21,320.25,323.49
2015-06-21 22:00:15+00:00,L7,352.10,,,,,,303.88,300.75,297.30,302.83,313.99,320.38,316.05,314.81,,,,,287.49,282.75,273.58,272.13,284.93,301.23,307.75,307.68,,,,,,314.40,315.57,317.08,318.81,317.04,311.04,307.58,311.14,,,,,,281.45,268.50,266.15,273.78,284.18,307.34,323.62,328.12,331.16
2015-07-08 21:53:57+00:00,L8,346.02,340.60,336.28,321.04,316.79,308.72,306.38,294.02,301.93,301.90,300.81,315.60,303.49,307.07,298.93,293.15,281.17,285.78,286.86,286.43,272.62,288.90,295.90,306.31,310.94,313.23,320.37,323.57,320.77,321.45,316.47,319.12,318.38,318.32,310.91,314.46,293.51,301.18,312.42,305.52,298.21,298.56,296.12,283.47,274.84,268.73,267.67,272.99,281.13,300.91,317.32,331.13,331.23
2015-07-15 22:00:12+00:00,L8,371.36,370.98,362.58,351.28,351.31,344.47,335.27,321.09,327.62,331.80,332.17,334.40,333.10,329.57,324.44,,,,,323.19,334.73,331.92,328.27,327.47,322.96,337.23,339.90,337.24,342.80,341.67,342.65,346.54,342.75,337.76,352.03,355.71,355.33,365.72,337.99,341.36,338.34,324.79,312.45,300.08,297.42,288.77,297.41,292.46,322.54,355.75,371.43,367.99,363.73
2015-07-31 22:00:16+00:00,L8,377.23,366.90,362.22,361.55,360.06,337.24,332.73,325.11,328.25,327.24,329.37,343.92,332.90,324.17,318.60,307.71,313.14,321.38,321.52,319.87,323.03,321.22,332.23,327.74,323.66,327.61,328.46,331.17,337.36,340.43,341.27,345.21,338.20,343.43,357.61,363.64,372.29,369.60,358.82,337.19,326.28,315.27,308.42,305.57,297.95,286.88,289.86,293.54,309.79,330.66,353.57,363.67,371.56
2015-08-25 21:54:15+00:00,L8,378.18,370.90,363.94,,,,,,,,,,,,,,,,,332.48,341.86,330.77,328.53,331.49,336.76,339.30,339.54,331.67,332.94,337.98,342.28,349.17,353.02,355.40,359.32,353.66,368.67,372.16,354.47,339.41,325.77,313.74,303.83,295.78,298.60,287.44,299.08,305.91,316.16,329.91,346.40,357.19,363.90
2015-10-03 22:00:40+00:00,L8,342.87,345.18,338.13,331.46,317.95,307.94,303.75,305.07,312.36,305.32,306.11,312.45,307.05,299.97,289.69,296.06,286.07,293.56,299.01,293.61,265.36,294.18,300.99,300.96,301.16,297.20,296.25,302.32,303.30,310.04,314.76,320.02,322.18,320.21,327.32,317.51,,307.65,,307.55,291.17,283.17,279.20,277.78,266.13,266.31,264.43,268.05,278.07,288.23,309.64,320.90,322.87
2015-10-11 22:00:47+00:00,L7,380.41,370.45,361.48,356.12,,,,,,332.93,327.15,339.46,342.80,322.87,315.67,305.42,312.90,,,,,,334.79,335.37,337.97,336.09,328.82,329.25,329.26,335.22,,,,,,351.80,343.41,357.16,354.37,335.22,316.39,302.98,,,,,,,307.05,322.78,341.66,349.22,362.39
2015-10-19 22:00:41+00:00,L8,369.15,364.44,353.83,340.08,333.39,321.74,317.59,316.29,319.99,316.20,308.36,320.37,319.09,309.29,302.34,295.59,299.50,306.99,312.29,312.76,,303.91,311.45,312.37,314.63,313.10,310.26,318.43,313.27,318.08,328.05,335.42,329.69,331.80,334.49,333.91,,310.25,325.88,314.30,297.80,285.93,286.85,285.39,281.59,283.07,281.54,282.82,289.78,302.98,323.50,328.58,336.41
2015-10-20 21:54:46+00:00,L7,,,,,325.88,316.96,313.24,316.25,320.81,314.25,316.86,322.03,321.44,,,,309.03,308.97,315.77,311.27,,309.86,315.49,310.93,319.28,,,,,323.48,337.40,336.65,337.42,332.60,342.78,334.04,308.52,318.05,,,,,291.56,285.94,283.10,283.76,282.93,284.20,292.51,304.36,321.27,329.89,
2015-11-13 21:54:34+00:00,L8,368.55,357.85,355.60,341.26,334.70,329.82,327.41,326.51,321.14,324.73,328.13,327.22,317.11,315.96,317.30,311.04,313.54,317.43,312.91,315.41,313.93,322.14,328.45,324.69,329.49,327.99,323.65,326.98,326.22,330.51,337.07,347.06,348.00,342.89,337.74,337.76,322.96,345.26,337.56,323.70,310.00,306.82,300.21,295.48,296.67,284.52,284.57,288.90,297.08,306.54,317.37,329.84,340.60
2015-11-28 22:01:32+00:00,L7,356.75,347.84,342.40,338.10,329.34,327.65,319.99,,,,,,307.23,308.03,305.17,301.28,296.40,304.82,305.77,303.24,,,,,316.37,314.25,308.16,317.00,323.34,326.04,331.73,334.28,,,,,,334.41,,312.40,298.53,290.35,291.51,286.61,278.83,,,,,,307.35,317.08,329.01
2015-11-29 21:54:37+00:00,L8,355.47,351.17,345.90,334.52,332.02,326.27,321.20,317.22,315.79,322.54,319.44,316.80,314.52,312.51,310.06,304.80,305.24,302.21,304.81,302.28,287.46,,,,,,,,,,,,,,,,304.95,339.55,331.41,316.48,299.52,293.89,296.40,283.14,278.83,281.68,269.90,281.53,285.54,301.14,310.47,320.67,333.47
2015-12-14 22:01:25+00:00,L7,,,341.78,335.93,327.73,331.50,325.92,313.57,313.65,321.11,319.77,,,,,308.04,307.79,307.40,309.76,301.34,310.68,315.49,308.82,,,,,,330.75,333.04,323.05,329.76,329.32,325.65,330.23,327.40,,,,,,,,,,,,,,,,,
2015-12-15 21:54:36+00:00,L8,,,335.25,,,321.92,327.05,320.23,317.07,327.10,326.52,322.99,319.24,315.20,315.08,309.84,310.74,306.83,308.99,300.72,311.37,310.11,311.59,317.53,319.98,320.34,323.11,328.10,331.83,336.72,329.00,335.45,335.49,333.10,337.34,335.47,305.38,341.32,334.06,316.50,304.37,294.24,293.99,285.18,283.05,276.15,279.06,285.33,295.57,297.19,310.66,322.20,332.15
2015-12-23 21:55:45+00:00,L7,378.91,,,,343.27,345.28,349.05,339.26,351.25,353.09,337.31,335.04,335.07,,,,,335.60,327.50,314.78,336.49,340.22,343.23,337.14,342.41,348.43,,,,351.63,351.04,347.73,350.81,351.05,352.86,350.77,,402.10,365.72,,,,311.85,304.79,298.88,290.88,309.57,305.85,306.25,314.08,328.32,330.58,355.69
2016-01-08 21:56:00+00:00,L7,,370.44,367.54,355.00,352.66,354.75,346.74,347.44,344.16,356.87,,,,328.71,327.48,334.62,341.63,335.92,335.92,339.18,348.47,339.39,,,,,333.72,349.80,361.22,361.96,346.99,354.51,357.37,364.01,359.46,,,,,350.56,338.34,322.63,315.18,312.19,311.22,315.27,316.11,317.60,,,,,373.81
2016-01-23 22:00:44+00:00,L8,382.59,371.71,368.15,367.18,368.03,362.95,348.55,352.93,350.82,356.63,354.84,353.34,345.49,337.92,329.28,333.37,336.20,335.08,347.90,347.36,341.76,332.19,337.90,341.87,340.67,345.46,350.39,361.67,361.83,362.93,355.01,349.88,358.52,361.90,361.20,362.83,346.23,371.27,374.55,350.89,336.90,322.78,315.52,312.47,309.57,313.48,315.12,315.59,325.80,330.57,335.10,345.69,357.64
2016-02-24 22:00:32+00:00,L8,378.15,369.02,363.40,354.23,352.88,341.11,352.50,352.43,351.26,357.16,359.26,365.00,359.41,340.08,324.84,331.05,325.99,326.80,335.90,341.45,337.83,329.95,334.50,334.92,322.54,347.23,342.60,343.65,347.82,348.07,351.09,350.27,352.09,355.55,355.81,349.95,344.14,345.12,349.30,344.12,329.54,317.62,309.11,307.58,302.87,299.62,303.45,310.27,312.36,324.04,331.98,340.28,339.89
2016-02-25 21:56:22+00:00,L7,367.37,363.34,358.92,353.03,347.00,339.55,346.07,351.75,348.54,357.47,,,,335.23,324.46,329.17,318.37,321.74,331.62,333.54,330.62,325.26,,,,,333.53,337.66,335.52,342.18,343.23,346.56,347.78,350.33,351.10,,,,,338.73,328.23,315.47,302.87,303.04,298.15,296.39,296.44,294.24,,,,,340.06
2016-03-03 22:02:38+00:00,L7,375.68,371.99,,,,,360.58,360.13,358.36,361.95,359.70,363.48,359.99,351.42,332.32,,,,,343.04,348.68,340.99,338.98,337.45,338.05,342.05,342.59,,,,,,361.27,362.94,368.29,363.24,360.36,362.01,353.10,344.40,,,,,,313.45,308.41,315.56,326.03,329.13,331.83,343.10,346.73
2016-03-04 21:54:21+00:00,L8,387.77,376.71,371.10,366.27,367.45,366.84,365.76,362.87,368.44,368.63,371.23,379.18,369.92,366.61,353.54,351.45,358.30,351.88,344.84,346.94,356.69,355.16,354.87,358.16,350.13,352.16,358.77,363.40,368.44,371.73,374.33,380.27,381.35,383.29,387.61,386.62,384.31,385.81,364.82,356.59,357.05,341.63,329.13,328.21,331.11,326.96,322.97,322.90,334.17,344.28,345.60,356.03,372.12
2016-03-12 21:56:32+00:00,L7,,334.82,328.91,320.96,314.28,310.41,309.29,309.10,307.20,,,,,304.38,293.78,294.84,293.03,293.85,299.96,282.71,258.97,298.05,,,,,308.61,315.75,309.45,311.94,316.91,323.72,324.31,326.81,329.64,,,,,311.16,298.49,295.50,289.50,286.05,286.90,284.23,282.41,282.77,,,,,326.36
2016-03-20 21:54:15+00:00,L8,388.41,376.79,375.39,366.31,369.75,367.63,364.30,361.56,370.10,363.47,362.33,369.51,367.63,374.03,364.05,354.66,357.67,363.92,357.64,353.34,358.94,358.81,367.55,370.80,367.53,360.25,357.12,362.33,364.90,368.02,378.13,373.89,383.55,390.02,390.46,397.17,,420.11,385.91,367.31,363.02,346.87,339.65,337.43,328.55,325.17,345.35,345.32,345.70,346.66,347.68,363.32,394.08
2016-03-28 21:56:37+00:00,L7,,,,,,,,,,,,,,,,,,,,287.57,287.49,293.32,,,,,298.38,301.44,306.83,316.30,330.71,330.93,325.96,327.50,330.90,,,,,311.93,299.90,295.80,291.23,285.11,285.43,284.05,276.01,279.11,287.05,,,,
2016-04-13 21:56:43+00:00,L7,355.85,350.90,342.74,336.03,340.55,335.16,335.58,337.61,323.53,,,,330.11,322.78,314.99,312.55,313.43,321.63,322.38,309.73,316.70,,,,,320.53,316.73,322.46,316.16,327.07,333.72,338.41,332.42,333.64,,,,,331.39,315.45,309.78,312.58,302.32,304.78,297.77,291.04,295.06,,,,,,326.02
2016-04-21 21:54:00+00:00,L8,391.09,382.23,375.53,374.28,371.20,364.45,364.03,360.54,363.70,365.06,367.26,372.46,366.75,359.50,353.41,357.34,365.00,369.88,379.08,369.34,348.06,357.78,346.04,346.92,354.44,368.27,358.04,369.90,369.32,374.19,370.67,374.69,378.69,393.61,399.84,371.49,399.80,401.12,365.16,349.34,352.32,343.68,337.03,330.02,327.88,319.54,326.99,336.79,339.94,343.86,344.15,349.87,360.86
2016-04-28 22:00:13+00:00,L8,371.90,370.53,361.56,357.60,357.01,347.73,347.74,348.11,344.16,349.92,351.88,355.39,351.34,343.10,336.62,331.49,337.69,353.07,353.60,325.23,320.45,331.91,332.41,333.79,338.95,330.00,330.46,330.73,336.74,340.06,345.46,350.49,353.25,357.64,360.31,347.39,336.59,352.56,354.14,335.43,329.88,319.05,317.85,314.57,303.37,308.53,304.08,315.41,317.74,321.34,330.47,330.71,336.17
2016-05-07 21:54:03+00:00,L8,382.51,378.83,369.39,364.08,361.08,358.06,355.18,356.85,360.72,363.40,365.72,369.58,361.87,345.38,348.38,344.23,344.98,352.81,363.41,385.31,362.50,366.86,358.61,355.47,360.27,365.43,364.45,370.97,373.34,378.88,370.57,369.44,374.10,384.81,386.55,378.26,382.89,386.32,363.60,367.46,365.39,345.75,333.56,330.84,329.02,336.00,345.53,353.31,347.17,345.52,360.40,,
2016-05-14 21:59:48+00:00,L8,382.04,379.45,368.60,366.08,367.57,350.60,354.86,354.77,363.72,364.54,365.63,376.01,362.52,352.68,345.71,343.59,343.66,350.01,361.35,365.32,357.76,358.13,348.33,349.18,348.83,352.84,356.64,362.37,363.23,367.92,369.70,367.84,369.61,378.92,369.81,363.88,367.90,369.21,359.19,346.87,336.18,328.92,327.01,317.81,318.73,315.74,320.27,320.31,329.82,328.41,333.50,344.88,353.65
2016-05-22 22:03:05+00:00,L7,,,359.18,350.10,348.28,340.99,344.10,344.58,345.67,346.68,348.57,,,,,329.85,333.53,343.65,358.27,352.41,338.29,334.83,328.30,,,,,,343.11,347.20,348.85,347.04,351.78,357.24,359.51,345.70,,,,,330.23,320.45,313.33,311.76,304.71,309.28,307.24,311.98,314.32,,,,
2016-05-23 21:54:05+00:00,L8,358.40,352.85,347.29,327.03,327.12,315.32,309.14,294.74,289.70,262.09,,195.13,,297.14,294.11,291.82,297.19,313.09,320.24,311.78,302.99,304.99,299.46,312.01,318.95,320.17,320.30,321.85,327.98,331.01,320.80,323.80,329.18,330.58,336.61,332.65,,339.52,329.36,315.07,307.18,281.24,279.44,263.36,275.20,283.73,289.84,291.83,303.38,313.83,319.77,326.28,336.68
2016-06-07 22:03:11+00:00,L7,,,359.24,354.44,348.61,337.99,338.49,342.16,342.21,344.70,,,,,,320.07,329.87,334.78,341.55,334.27,330.42,329.06,,,,,,340.08,338.49,341.99,339.58,344.50,347.08,354.64,360.84,,,,,,329.85,319.98,317.40,315.55,311.43,310.27,307.55,313.86,,,,,
2016-06-15 22:00:21+00:00,L8,382.26,375.03,366.69,368.55,363.73,354.01,360.84,355.25,354.03,356.06,356.70,356.41,358.14,346.28,340.49,335.91,339.92,351.87,362.60,366.43,361.69,335.57,336.34,342.60,350.19,352.54,355.97,359.82,358.92,346.57,343.51,350.99,368.68,377.63,371.13,379.43,383.05,386.27,379.31,364.77,345.92,340.51,331.23,332.33,329.11,329.80,331.79,334.25,330.48,328.71,340.45,354.03,376.43
2016-06-16 21:57:01+00:00,L7,,369.41,362.46,361.03,358.67,350.97,358.49,355.65,355.39,358.89,,,,,334.20,331.55,337.73,347.87,361.11,366.87,362.34,340.54,336.33,,,,,358.45,357.12,347.47,341.45,351.34,370.23,381.30,381.99,393.27,,,,363.34,341.54,336.78,327.60,327.00,327.63,330.22,332.83,331.99,331.24,,,,
2016-06-23 22:03:13+00:00,L7,,,,346.70,342.88,336.18,336.90,336.14,332.97,337.39,334.73,,,,,,316.33,328.60,338.92,338.72,330.89,324.57,311.22,,,,,,337.15,333.29,329.18,327.86,342.06,346.01,351.70,344.21,,,,,,314.39,313.95,313.31,307.04,307.64,300.49,299.91,301.67,300.72,,,
2016-07-01 22:00:30+00:00,L8,385.39,376.62,371.76,364.28,364.29,365.85,364.04,357.33,355.40,351.12,358.70,357.66,360.15,348.93,351.16,349.78,354.20,358.67,363.27,370.00,347.28,340.62,351.76,357.41,357.93,360.20,367.69,366.31,359.87,348.38,357.96,364.31,379.52,383.21,388.14,399.59,,408.79,391.03,368.74,358.33,349.04,346.92,345.15,337.71,345.38,347.23,346.83,346.78,344.95,353.40,392.85,394.70
2016-07-17 22:00:37+00:00,L8,355.98,346.55,345.27,331.68,329.69,322.48,315.33,317.81,316.55,321.40,325.96,330.23,317.44,311.36,313.42,310.30,315.60,317.09,311.90,310.93,303.72,319.98,321.75,318.02,317.24,316.74,311.09,313.35,311.05,318.11,320.38,328.35,324.26,332.88,344.04,340.91,353.81,329.82,335.95,322.14,322.60,313.38,305.08,309.11,299.11,295.67,298.93,296.75,304.57,317.38,328.17,328.14,342.75
2016-07-26 21:54:28+00:00,L8,354.22,348.05,353.19,336.18,338.06,,,,,,,,,,,,,,,,,,,,313.98,313.55,303.42,309.66,308.07,314.89,323.42,320.29,323.20,327.62,330.96,334.58,328.71,322.19,329.53,318.72,311.87,314.15,302.49,296.19,296.20,287.41,290.36,292.33,299.76,310.68,311.99,324.87,330.94
2016-08-11 21:54:30+00:00,L8,359.18,356.45,351.67,343.44,335.87,334.29,331.64,326.99,329.21,333.64,332.51,341.37,328.03,325.63,326.77,328.32,323.58,322.60,322.10,316.57,320.66,324.47,328.71,319.48,319.51,318.54,318.63,326.83,329.47,332.78,337.24,335.46,330.59,335.97,340.70,347.30,345.25,340.39,336.73,329.66,328.02,318.06,315.02,315.09,303.56,304.15,301.79,303.74,306.42,318.69,330.86,343.10,344.29
2016-08-27 21:54:38+00:00,L8,363.02,368.92,357.73,351.32,343.76,338.75,341.19,326.47,322.07,330.88,333.07,338.47,330.58,321.15,325.16,329.98,327.25,322.56,320.45,322.70,319.31,313.50,317.58,324.09,320.03,320.62,323.34,327.45,332.77,335.51,337.11,345.09,342.97,349.57,357.93,363.01,372.93,377.41,354.57,338.48,331.02,319.24,317.29,315.27,310.52,308.32,305.40,309.55,317.10,326.13,335.62,341.83,343.13
2016-09-11 22:03:21+00:00,L7,,358.48,353.60,334.60,328.57,322.36,318.14,315.69,316.83,,,,,,321.36,315.40,314.92,311.62,311.40,311.12,308.13,315.98,,,,,,318.25,317.59,325.00,320.96,327.16,323.78,328.90,334.60,,,,,327.68,319.21,309.06,301.42,299.21,297.90,293.62,294.19,299.84,,,,,
2016-09-12 21:54:42+00:00,L8,374.08,370.36,362.93,352.67,343.54,348.90,338.79,331.03,335.40,332.67,333.27,340.90,333.99,339.00,332.73,332.73,330.70,326.70,329.26,329.52,325.72,329.20,330.46,325.49,323.31,,,,,,,,,,,,,,,,,,,,,,,310.00,317.60,323.96,333.24,346.66,357.18
2016-09-19 22:00:53+00:00,L8,350.59,344.79,338.88,328.19,322.72,313.23,308.98,305.23,309.09,308.57,308.01,319.19,308.00,310.85,311.15,305.79,307.23,297.70,300.43,286.80,291.16,302.40,303.22,303.72,282.76,279.01,287.32,279.32,288.53,307.09,314.90,315.88,316.56,317.15,316.19,321.81,309.66,307.67,315.37,313.33,299.61,287.17,273.60,274.04,273.73,278.40,275.56,281.18,286.46,296.69,303.72,314.06,320.36
2016-10-13 22:03:24+00:00,L7,379.00,,,,,,347.86,346.28,341.94,344.22,348.53,369.28,351.80,353.08,,,,,341.39,341.78,323.52,336.80,325.17,337.46,338.66,331.55,335.57,,,,,361.11,360.55,365.61,366.17,367.78,386.19,401.20,385.14,367.76,,,,,310.56,305.97,301.52,307.53,328.44,343.46,336.70,345.40,359.15
2016-11-22 22:00:35+00:00,L8,365.12,373.39,365.56,347.90,346.25,346.92,339.85,332.30,336.72,334.89,335.03,347.89,339.24,340.63,329.17,323.20,313.48,321.22,329.26,318.80,321.00,324.31,315.10,315.03,326.42,328.46,330.47,331.58,331.63,330.77,337.93,344.65,347.72,354.62,348.48,348.17,338.43,348.89,356.89,344.85,326.20,313.93,311.30,307.62,303.54,297.32,300.56,311.71,316.34,322.13,329.03,329.93,334.20
2016-11-23 21:56:59+00:00,L7,373.92,372.75,367.41,354.30,348.23,350.58,348.77,,,,352.31,349.02,347.83,345.25,341.06,329.48,320.02,333.11,334.27,,,,,330.62,340.05,347.76,340.65,344.64,341.93,346.50,349.36,358.44,,,,,359.61,368.33,371.75,356.76,327.25,322.27,325.70,316.75,304.84,,,,,331.41,334.83,340.17,343.58
2016-12-16 22:03:04+00:00,L7,353.54,347.72,342.18,,,,,,314.29,316.70,324.01,329.90,326.63,323.12,320.76,310.24,,,,,312.09,306.42,303.88,305.30,307.56,313.57,313.67,307.16,313.86,,,,,340.39,334.02,334.09,324.44,318.90,325.99,319.64,311.12,,,,,,291.20,294.75,300.00,304.75,303.46,313.05,321.60
2016-12-17 21:54:43+00:00,L8,359.83,353.36,345.10,343.77,330.66,327.63,322.92,318.74,318.69,313.82,326.92,333.95,328.16,323.03,323.01,310.41,310.01,305.48,307.24,303.56,302.71,306.32,307.63,309.62,311.46,317.50,314.54,320.90,322.19,317.45,325.02,325.52,332.54,336.80,336.27,335.40,322.49,310.65,330.15,327.92,314.92,307.51,299.70,290.30,292.46,285.18,290.63,294.55,302.31,309.19,310.13,317.91,329.50
