dates,nzd0296-0000,nzd0296-0001,nzd0296-0002,nzd0296-0003,nzd0296-0004,nzd0296-0005,nzd0296-0006,nzd0296-0007,nzd0296-0008,nzd0296-0009,nzd0296-0010,nzd0296-0011,nzd0296-0012,nzd0296-0013,nzd0296-0014,nzd0296-0015,nzd0296-0016,nzd0296-0017,nzd0296-0018,nzd0296-0019,nzd0296-0020,nzd0296-0021,nzd0296-0022,nzd0296-0023,nzd0296-0024,nzd0296-0025,nzd0296-0026,nzd0296-0027,nzd0296-0028,nzd0296-0029,nzd0296-0030,nzd0296-0031,nzd0296-0032,nzd0296-0033,nzd0296-0034,nzd0296-0035,nzd0296-0036,nzd0296-0037,nzd0296-0038,nzd0296-0039,nzd0296-0040,nzd0296-0041,nzd0296-0042,nzd0296-0043,nzd0296-0044,nzd0296-0045,nzd0296-0046,nzd0296-0047,nzd0296-0048,nzd0296-0049,nzd0296-0050,nzd0296-0051,nzd0296-0052,satname
2006-07-30 21:50:20+00:00,362.95,358.35,351.27,341.24,334.52,326.07,323.04,320.97,321.08,319.33,323.63,329.61,322.11,319.97,313.09,309.44,307.98,306.90,306.70,309.89,308.71,311.71,312.59,312.42,310.62,311.31,310.39,311.45,313.79,319.91,324.63,327.69,327.86,328.45,329.36,326.91,321.77,328.44,324.42,319.42,315.67,308.97,306.40,300.16,296.07,290.11,291.87,293.41,298.83,308.44,316.58,322.82,333.11,L7
2006-08-23 21:54:11+00:00,364.11,358.97,351.56,341.61,334.73,327.20,324.89,321.79,322.30,319.65,323.90,329.30,322.79,322.16,314.07,309.60,308.69,308.46,308.30,310.88,307.53,310.73,311.94,311.09,310.28,312.03,311.78,311.97,313.82,321.75,327.98,329.98,328.35,328.82,329.07,324.26,317.44,325.18,323.65,319.16,315.95,309.47,305.92,299.94,296.79,290.70,292.78,294.27,299.26,308.14,315.59,322.11,334.12,L5
2006-09-01 21:48:07+00:00,363.40,359.09,351.17,341.27,334.05,327.05,325.33,322.21,323.61,320.88,324.98,329.70,322.60,322.72,314.86,310.50,309.85,310.12,309.64,311.92,308.89,311.16,312.44,311.62,310.29,311.88,312.72,312.90,315.21,323.52,329.73,331.21,329.61,330.17,329.92,325.11,319.07,325.81,324.58,320.57,316.92,309.94,305.71,300.73,297.99,292.48,294.32,295.06,299.80,308.32,315.81,322.47,335.01,L5
2006-09-08 21:54:23+00:00,362.96,358.13,350.38,339.59,332.00,325.47,324.68,322.15,323.36,320.44,325.09,329.94,323.02,324.46,314.75,309.69,308.78,309.14,309.00,311.77,307.93,309.69,312.05,311.48,309.03,310.68,310.90,311.53,314.52,323.32,330.11,331.52,330.39,331.75,331.26,325.87,317.32,324.69,325.15,321.49,316.25,309.27,304.41,300.32,298.89,293.79,295.71,295.77,300.17,308.28,315.84,322.25,333.35,L5
2006-09-16 21:49:46+00:00,362.96,358.13,350.38,339.59,332.00,325.20,324.58,321.98,323.26,320.71,325.48,330.27,323.02,324.46,314.75,309.69,308.78,308.94,309.28,312.44,308.44,309.69,312.54,311.85,309.56,310.68,310.90,311.53,314.52,323.32,329.86,331.53,330.95,332.66,332.34,326.47,318.59,325.22,325.15,321.49,316.25,309.27,304.41,300.32,299.04,294.34,296.05,296.25,300.16,307.83,315.30,322.34,333.35,L7
2006-10-10 21:54:44+00:00,363.99,357.62,349.16,337.46,328.12,323.55,321.99,319.48,321.52,319.70,324.54,329.07,321.17,321.82,309.51,304.42,304.32,304.61,305.35,309.37,307.01,307.64,311.08,311.69,309.00,311.05,310.25,311.05,315.21,322.62,329.53,331.55,329.39,330.95,330.59,326.35,320.16,326.44,326.94,321.93,316.00,308.97,304.11,299.01,299.49,296.13,296.82,297.23,300.41,307.40,314.68,323.09,335.01,L5
2006-10-18 21:50:11+00:00,363.99,357.62,349.16,337.46,325.29,321.48,319.84,317.67,319.67,318.88,323.99,328.35,319.28,318.99,309.51,304.42,304.32,301.96,303.96,308.35,306.01,306.87,311.07,311.41,307.98,309.79,310.25,311.05,315.21,322.28,329.00,331.16,328.68,329.96,329.56,325.33,320.70,325.85,325.55,321.93,316.00,308.97,304.11,299.01,298.70,295.60,296.36,297.28,299.89,306.65,313.97,322.43,334.17,L7
2006-10-27 21:44:09+00:00,364.10,357.57,350.21,338.75,327.18,323.03,321.98,318.54,319.85,319.22,325.31,329.93,320.99,320.43,310.37,305.87,306.30,304.43,306.96,311.22,307.85,309.13,313.30,312.82,309.41,311.51,312.22,312.40,316.93,323.81,330.88,333.64,330.96,331.36,331.24,327.34,328.02,329.41,330.42,323.97,317.67,311.02,306.14,301.35,301.76,299.82,299.21,299.38,302.56,309.43,316.27,326.46,340.08,L7
2006-11-19 21:50:14+00:00,363.59,356.62,349.37,337.84,327.18,324.27,323.23,319.97,320.79,320.71,326.64,330.83,321.63,320.09,309.59,305.13,305.62,304.43,308.84,312.72,310.26,309.35,314.48,313.69,310.34,311.88,311.52,311.94,316.58,323.92,330.88,333.64,330.96,331.36,330.94,327.35,328.98,329.60,330.70,324.04,316.91,310.36,305.65,301.35,303.07,300.82,299.51,299.37,302.18,308.95,317.44,328.27,343.24,L7
2006-11-27 21:55:11+00:00,362.39,355.21,348.39,336.48,326.48,323.70,324.21,320.17,320.75,321.13,327.09,331.18,322.58,319.22,309.34,304.93,306.40,305.18,309.40,312.08,312.10,311.73,315.89,314.68,311.19,312.82,311.99,312.03,316.77,323.68,329.02,332.73,330.20,331.03,331.41,328.44,330.59,329.15,331.22,324.26,316.70,309.29,304.87,300.75,302.12,299.89,298.11,297.83,301.58,308.51,317.36,328.47,343.68,L5
2006-12-06 21:49:05+00:00,361.36,354.53,349.19,339.84,329.24,324.11,324.95,321.69,320.99,323.26,326.23,331.95,324.52,318.48,311.66,307.04,307.64,306.74,310.81,312.79,313.40,313.33,316.60,315.17,311.91,312.75,310.67,312.71,317.10,323.61,328.89,332.69,332.53,332.97,332.60,330.16,330.59,330.79,335.29,327.57,317.99,309.08,303.71,301.97,302.99,301.25,298.45,298.51,302.68,307.51,317.48,329.16,344.54,L5
2006-12-13 21:55:19+00:00,355.85,349.85,348.64,339.19,328.13,320.92,322.24,318.34,317.79,320.24,322.99,328.57,319.73,318.64,312.01,306.90,307.15,307.27,311.44,313.28,314.65,313.49,316.67,315.26,311.51,312.79,310.61,313.38,313.59,323.01,327.71,331.85,332.32,330.81,330.76,328.32,330.40,329.03,333.65,328.91,317.74,304.50,299.55,296.66,299.86,302.11,299.14,295.11,299.31,303.90,314.94,327.90,343.03,L5
2006-12-21 21:50:50+00:00,357.31,351.56,348.64,339.19,328.13,320.92,322.24,319.17,318.65,321.01,323.79,329.25,320.74,320.03,313.09,306.90,307.15,307.27,311.44,313.28,315.18,314.19,316.57,314.82,311.41,312.94,311.18,314.05,313.59,323.01,327.71,331.85,332.32,331.29,331.04,328.75,330.75,327.51,332.75,327.77,317.00,304.50,299.55,296.66,299.86,302.11,297.88,293.82,298.02,302.99,314.36,327.84,342.93,L7
2007-01-22 21:50:55+00:00,359.59,350.52,349.61,339.50,328.45,320.98,325.04,322.39,322.18,324.30,326.90,330.77,323.67,325.08,314.85,310.27,310.94,310.74,314.00,316.68,321.24,319.40,321.07,317.31,313.88,315.77,314.05,315.37,314.98,324.91,328.58,333.17,335.24,334.99,334.77,333.71,337.66,329.51,332.73,331.27,319.10,306.26,299.72,297.65,300.35,304.34,299.20,294.07,298.06,302.96,314.97,330.79,347.58,L7
2007-01-30 21:55:36+00:00,360.58,352.53,351.67,342.16,331.00,324.10,327.64,324.38,324.64,327.17,329.46,332.62,324.54,326.25,316.90,313.54,313.63,312.54,317.76,319.90,323.77,321.81,322.83,319.90,316.88,317.65,316.05,317.05,317.44,327.48,331.99,337.51,339.21,337.90,335.16,337.16,340.43,328.88,333.11,336.04,323.56,310.09,304.08,301.87,304.14,307.01,301.54,296.17,300.55,303.91,317.10,333.45,350.74,L5
2007-01-31 21:44:48+00:00,361.89,354.11,353.79,344.81,333.45,326.20,329.02,324.38,324.64,327.17,330.49,333.33,325.24,326.85,318.34,315.55,315.55,313.22,317.95,321.05,323.77,321.81,322.83,319.90,318.44,318.44,316.92,317.99,318.87,329.79,334.54,339.33,341.20,337.90,335.16,337.16,341.81,332.33,333.11,337.94,324.34,312.01,305.93,303.73,305.49,307.59,301.54,296.17,300.55,303.91,318.75,333.80,352.07,L7
2007-02-08 21:49:26+00:00,361.86,354.11,353.80,344.91,333.65,326.67,329.03,323.96,323.92,326.08,330.49,333.33,325.24,326.85,318.34,315.55,315.55,313.22,317.95,321.05,323.77,321.81,322.83,319.90,318.44,317.59,316.17,318.38,319.37,329.50,333.79,337.88,340.04,337.32,334.28,336.24,341.81,332.33,332.37,336.19,323.30,311.48,305.63,303.19,304.19,306.37,300.19,295.38,300.23,303.91,318.75,333.80,352.07,L5
2007-03-20 21:45:00+00:00,361.95,352.56,353.50,345.40,337.41,329.46,331.19,326.58,324.95,326.62,331.24,333.62,326.78,325.85,316.44,315.20,314.64,314.51,321.11,324.32,330.81,331.83,329.20,326.29,324.64,322.50,319.73,321.76,320.08,329.80,336.17,341.19,342.67,336.59,332.33,338.09,348.98,335.69,330.50,336.32,323.61,310.42,306.33,301.92,302.08,306.91,299.03,293.76,300.15,304.49,321.22,337.76,354.86,L7
2007-04-21 21:44:57+00:00,361.01,354.02,355.33,348.34,343.36,333.90,335.33,328.99,326.75,329.00,332.53,334.57,326.94,328.58,320.50,317.83,318.73,320.30,326.39,328.85,335.67,336.92,331.05,328.16,326.18,322.02,322.00,324.17,322.71,335.03,339.56,344.47,345.49,338.32,334.71,338.49,350.28,333.18,327.97,338.95,327.70,313.59,308.93,305.81,304.71,309.74,301.18,296.33,299.94,304.67,322.37,337.65,356.79,L7
2007-04-28 21:51:07+00:00,360.50,353.76,355.36,349.60,344.58,334.72,335.82,328.99,326.75,329.00,332.53,334.84,326.99,329.25,321.32,318.10,319.85,320.67,326.90,329.94,334.79,336.36,330.24,328.16,326.46,321.04,321.45,324.23,323.75,336.50,340.44,344.43,347.39,340.78,336.90,340.42,349.51,332.84,325.41,340.23,328.63,312.58,308.01,305.85,304.60,310.21,302.20,297.73,301.89,304.67,323.10,337.55,356.93,L7
2007-05-30 21:50:54+00:00,363.77,357.53,359.89,356.38,350.91,339.68,335.66,328.95,326.94,328.78,331.86,336.20,328.43,333.42,326.83,324.44,324.11,323.98,329.70,333.44,335.05,336.24,328.70,327.90,328.85,322.06,324.34,327.91,327.04,341.54,347.14,349.22,350.78,342.34,336.88,340.25,349.98,339.43,329.57,346.49,333.62,318.49,313.62,311.05,307.48,313.05,305.09,299.41,303.05,303.71,325.36,338.54,358.76,L7
2007-06-24 21:44:43+00:00,372.40,365.87,361.47,355.99,351.02,347.61,343.36,342.38,338.78,340.02,342.55,346.54,339.41,336.56,331.01,324.91,324.85,321.91,328.31,338.61,342.10,341.57,334.76,333.23,334.60,324.22,325.80,330.11,334.09,341.72,346.27,347.77,352.40,349.61,343.39,348.82,357.52,352.12,334.67,347.31,335.05,323.62,319.07,317.40,313.03,313.05,308.41,310.48,315.58,318.32,335.61,345.69,364.21,L7
2007-07-01 21:50:29+00:00,372.40,365.87,361.47,355.99,347.81,343.91,340.96,338.18,334.57,340.02,342.55,346.54,339.41,336.56,331.01,324.91,324.85,318.03,325.09,333.07,336.20,336.80,330.35,327.88,330.66,324.22,325.80,330.11,334.09,341.72,342.43,343.78,347.40,344.67,340.33,345.12,352.86,345.88,334.67,347.31,335.05,323.62,319.07,317.40,313.03,313.05,308.41,310.48,315.58,318.32,335.61,345.69,364.21,L7
2007-08-18 21:50:40+00:00,363.69,362.40,355.40,350.26,346.05,339.56,335.46,335.58,330.62,342.02,335.77,343.06,338.74,333.62,327.04,320.04,320.08,314.30,320.30,328.35,332.33,334.08,324.86,321.60,323.63,325.43,325.40,329.75,333.54,338.17,337.46,340.27,343.81,342.85,346.07,342.42,339.11,341.83,342.29,342.87,334.33,322.86,317.77,315.62,311.60,316.13,312.30,315.58,315.65,315.64,329.61,341.74,357.47,L7
2007-09-03 21:50:32+00:00,363.69,362.40,355.40,350.26,346.05,339.56,335.46,335.58,330.62,342.02,335.77,343.06,339.27,332.51,325.38,318.77,318.90,314.00,319.31,325.50,332.33,334.08,324.86,321.60,323.63,325.43,325.40,329.75,333.54,338.17,337.46,340.27,343.81,342.85,346.07,342.42,339.11,341.33,341.56,340.41,332.31,322.95,316.19,313.72,309.85,316.13,312.30,315.58,315.65,315.64,327.30,339.97,356.02,L7
2007-09-12 21:44:17+00:00,367.75,362.40,355.40,350.26,345.14,338.20,335.16,333.62,328.56,339.43,337.09,343.74,339.23,332.51,325.38,318.77,318.90,314.68,319.79,325.37,328.49,330.15,323.30,321.22,323.41,325.11,325.40,329.75,333.54,338.17,337.75,340.82,343.11,342.43,344.77,342.64,338.65,341.28,341.75,340.41,332.31,322.95,316.19,313.30,309.75,314.64,310.54,313.43,311.10,314.25,326.14,339.20,355.40,L7
2007-09-28 21:44:13+00:00,370.81,364.55,357.40,350.26,341.86,334.88,330.05,330.38,325.36,339.08,337.83,344.15,339.74,333.86,325.91,320.18,318.90,314.25,318.17,322.18,324.31,328.24,322.07,319.52,321.22,323.63,326.22,330.04,333.90,338.17,336.34,338.35,340.69,341.48,344.12,342.59,335.64,339.07,343.71,341.68,332.87,323.29,316.19,313.30,310.85,315.35,311.27,313.19,309.89,313.32,326.24,339.94,357.81,L7
2007-10-21 21:50:07+00:00,370.81,363.78,357.18,348.43,338.60,331.47,326.16,327.98,321.60,336.92,337.83,344.15,339.74,330.40,324.18,319.87,317.12,311.88,316.63,318.55,318.39,321.91,322.07,319.52,321.22,323.63,322.25,328.42,331.45,334.51,335.16,339.91,341.46,342.47,341.53,342.59,335.64,339.07,343.71,339.70,330.21,321.08,313.11,311.25,310.88,312.00,307.32,309.90,309.89,313.32,326.24,339.94,354.94,L7
2007-10-30 21:44:26+00:00,373.58,365.73,356.99,351.48,339.38,331.47,326.16,327.98,321.60,337.79,340.41,345.56,341.28,331.50,326.43,323.04,319.62,313.48,315.86,315.54,316.06,323.00,325.08,322.54,323.21,326.33,325.64,330.38,333.10,336.54,336.57,340.20,334.92,337.35,342.37,344.12,335.64,340.97,346.31,340.22,332.13,324.45,315.38,313.73,311.78,312.57,306.30,309.68,311.00,314.86,326.88,340.93,356.13,L7
2007-11-22 21:50:25+00:00,373.58,365.73,356.99,351.48,339.38,333.60,328.30,332.47,329.10,340.93,344.59,346.59,341.28,331.50,326.43,323.04,319.62,316.90,320.88,324.26,322.88,327.72,331.21,327.83,326.98,326.33,325.64,330.38,333.10,336.54,339.11,343.48,341.17,342.38,346.92,348.13,340.39,341.17,346.31,340.22,332.13,324.45,315.38,316.09,314.97,316.02,311.94,313.67,311.58,314.62,327.44,340.93,356.13,L7
2007-12-17 21:44:47+00:00,374.86,364.34,355.23,348.11,339.21,333.58,332.25,336.29,334.74,343.25,345.80,347.26,341.89,329.85,324.14,320.04,315.76,317.96,321.82,328.10,327.30,331.41,333.30,330.18,328.36,327.66,323.29,328.71,330.68,331.59,339.58,346.68,348.82,347.73,351.34,351.08,343.49,340.51,345.08,336.22,330.09,322.05,315.92,315.85,315.24,318.74,314.35,316.35,314.24,316.35,327.03,340.49,353.29,L7
2008-01-02 21:44:49+00:00,378.41,366.26,357.64,353.77,345.46,338.61,337.50,340.11,341.75,344.51,350.73,350.83,345.71,334.17,329.21,326.75,323.53,325.19,328.80,333.76,331.42,335.95,336.69,336.40,334.55,332.23,329.16,333.42,336.78,339.68,347.67,359.89,357.92,354.27,358.18,357.66,352.29,348.68,349.86,340.07,334.54,327.20,319.81,317.52,318.16,318.74,314.35,318.29,316.44,319.01,327.58,340.59,355.29,L7
2008-02-26 21:50:52+00:00,381.08,368.76,361.18,359.12,348.31,341.91,337.50,337.38,339.29,341.39,347.46,350.53,347.07,335.85,331.81,329.40,326.90,328.63,333.43,333.76,331.42,335.95,336.69,338.92,337.71,335.15,333.39,337.38,340.40,344.90,351.46,359.89,357.92,351.84,356.23,355.76,352.84,352.09,352.12,340.70,334.77,328.65,321.04,319.67,318.16,318.74,313.98,317.93,316.38,321.02,329.23,341.48,355.68,L7
2008-03-06 21:44:38+00:00,378.61,366.96,359.05,357.52,346.11,339.18,337.50,337.38,339.29,339.38,344.52,348.63,344.91,335.20,331.73,331.14,327.26,329.81,338.69,338.67,331.42,335.95,333.09,334.54,334.49,331.36,329.42,332.59,335.82,339.63,347.96,359.89,357.92,351.84,356.23,354.74,350.41,353.74,352.80,341.06,334.12,327.25,322.94,320.49,322.43,318.74,313.98,317.93,317.16,321.56,331.03,343.04,355.44,L7
2008-06-01 21:50:30+00:00,369.15,362.96,356.79,356.79,350.75,343.90,333.03,330.97,334.96,333.79,336.00,339.71,339.55,329.03,330.98,330.51,327.48,332.99,350.70,347.34,349.36,345.05,329.43,330.42,334.14,331.83,326.91,328.12,331.50,338.58,347.30,378.30,379.41,357.09,361.34,355.98,351.71,360.97,352.49,337.58,331.20,327.38,328.14,319.12,328.73,326.90,318.07,322.19,322.74,327.61,333.71,343.04,356.85,L7
2008-06-10 21:44:15+00:00,366.75,359.61,355.20,353.11,348.45,337.92,330.48,330.97,334.96,333.79,333.71,337.56,337.66,327.45,326.46,326.91,324.26,325.78,332.56,347.34,349.36,345.05,329.43,326.56,330.09,328.81,321.39,326.16,331.22,337.52,343.07,356.93,379.41,357.09,361.34,355.98,345.01,356.23,349.53,335.03,331.17,325.08,324.61,319.18,320.40,326.90,318.07,322.19,322.74,326.51,333.07,341.58,355.54,L7
2008-07-03 21:50:11+00:00,357.57,352.31,348.04,348.45,337.91,327.35,320.59,318.77,316.96,321.87,323.88,327.77,330.04,322.96,318.75,317.68,315.09,316.92,318.80,310.72,,,311.49,311.61,316.57,318.12,318.76,323.14,325.79,329.07,332.66,337.98,,339.70,344.49,345.98,330.25,348.12,346.87,336.42,328.33,320.43,315.97,312.54,309.03,302.10,312.14,316.09,319.33,324.74,332.82,342.91,358.53,L7
2008-07-12 21:43:53+00:00,357.12,352.19,350.36,348.45,337.91,327.35,320.59,324.56,321.52,324.09,325.18,330.90,331.22,324.95,319.57,319.51,315.09,316.92,318.80,310.72,333.38,314.17,313.10,311.80,318.91,322.53,322.51,325.17,325.79,329.07,332.66,337.98,333.82,334.85,337.17,340.86,333.01,350.49,350.19,341.22,332.39,320.43,315.97,312.54,309.03,307.00,306.37,310.80,317.03,325.02,336.85,348.11,362.16,L7
2008-08-04 21:49:52+00:00,356.75,351.32,349.52,347.25,337.09,327.06,320.59,324.56,321.52,324.09,325.00,330.44,331.06,325.28,319.10,317.59,312.58,315.02,318.80,310.72,333.38,314.17,313.10,311.77,318.75,323.29,323.00,325.49,325.27,327.78,330.27,337.98,333.82,334.85,337.17,337.50,331.04,347.89,348.54,339.36,331.64,320.84,314.50,310.68,309.03,307.00,306.37,310.80,317.03,325.00,337.36,347.12,360.27,L7
2008-08-20 21:49:22+00:00,357.01,351.31,349.87,348.46,336.80,327.54,322.01,326.93,321.52,324.09,325.00,330.44,331.06,326.12,320.64,317.71,313.68,315.40,318.94,314.02,333.38,314.17,313.10,311.77,318.75,324.54,324.12,326.91,325.54,327.66,330.10,335.32,333.18,334.85,337.17,337.50,331.04,347.89,348.19,338.41,330.98,320.37,314.08,310.44,309.12,306.48,306.37,310.80,317.03,325.00,337.36,347.12,359.11,L7
2008-09-14 21:43:23+00:00,353.54,347.95,349.73,346.67,336.62,326.67,324.93,330.16,322.50,326.49,324.06,328.48,330.03,324.95,319.29,318.31,314.98,317.39,322.36,318.51,333.38,301.46,306.37,315.20,319.92,326.97,326.23,329.61,328.78,328.69,331.51,335.81,336.58,340.00,338.34,336.36,331.88,343.39,348.77,340.34,333.75,318.47,308.95,307.25,306.48,304.16,301.59,296.50,304.69,320.64,336.45,349.00,362.31,L7
2008-09-21 21:49:05+00:00,354.44,348.67,349.39,346.98,337.25,327.53,326.89,331.98,322.50,326.49,324.06,328.48,330.03,325.42,319.34,318.34,315.23,318.34,321.66,317.87,318.45,301.46,306.37,315.20,319.92,326.97,324.99,329.32,328.52,330.02,333.63,336.69,337.77,340.00,338.34,336.36,331.88,343.39,347.94,339.48,333.27,318.00,309.38,307.05,306.40,305.44,304.85,296.50,304.69,320.64,336.45,349.00,360.71,L7
2008-09-30 21:43:13+00:00,354.05,348.28,349.39,346.98,337.25,325.82,326.76,330.90,321.72,323.23,325.18,328.81,330.38,325.41,319.34,318.34,315.23,318.34,321.59,316.62,309.89,300.61,305.27,314.41,318.73,324.84,323.77,329.32,328.52,330.02,333.63,334.68,335.02,335.72,335.73,334.39,330.01,339.58,345.12,337.31,333.27,318.00,309.38,307.05,304.73,303.18,302.77,295.22,302.34,318.28,332.93,343.59,357.22,L7
2008-11-08 21:49:19+00:00,354.05,348.28,349.39,347.54,338.24,327.66,328.58,332.29,324.70,325.81,327.90,328.81,330.38,325.41,319.34,318.34,315.23,320.05,323.42,320.60,309.89,300.61,314.39,318.11,318.73,324.84,323.77,329.32,328.52,331.07,334.32,335.78,336.76,339.61,342.45,334.39,337.55,339.58,345.12,337.31,333.27,318.00,311.99,307.85,304.55,303.45,303.61,298.74,305.10,318.15,332.93,343.59,357.22,L7
2008-11-17 21:43:39+00:00,355.63,348.28,349.39,347.54,338.24,328.63,329.59,333.14,325.88,326.39,329.03,330.86,331.73,326.29,319.34,318.34,315.23,322.22,325.89,323.04,309.89,300.61,317.66,320.21,321.22,326.91,324.90,329.32,328.52,331.07,335.46,336.98,338.05,341.62,345.61,338.57,337.55,341.35,345.22,337.31,333.27,318.00,311.99,308.34,304.64,303.77,303.75,301.32,308.19,319.04,332.64,342.79,357.26,L7
2008-12-10 21:50:06+00:00,357.15,348.07,348.86,342.79,334.45,326.11,327.60,331.23,326.12,325.12,331.42,335.70,334.27,329.42,320.63,314.71,311.17,319.79,324.17,320.51,304.48,291.27,313.21,321.08,322.05,328.11,326.98,330.74,322.51,327.10,332.44,333.58,338.05,337.00,341.92,338.57,341.41,342.16,346.30,338.96,333.71,312.83,308.86,304.35,300.18,303.77,303.75,301.32,308.19,318.53,333.06,344.20,356.40,L7
2008-12-26 21:49:50+00:00,357.37,348.59,348.74,343.29,334.81,326.32,327.49,330.56,326.12,325.12,331.42,335.70,334.27,329.97,322.12,316.06,313.59,321.09,324.32,321.39,304.48,291.27,313.21,321.08,322.05,328.11,327.69,331.13,324.60,328.36,333.07,334.05,338.98,339.18,341.92,338.57,341.41,342.16,346.30,339.54,333.36,313.89,310.18,305.13,301.42,304.32,304.33,301.32,308.19,318.53,333.06,344.20,356.36,L7
2009-01-04 21:44:06+00:00,359.43,349.99,350.18,342.78,337.24,328.51,329.74,331.25,328.52,327.78,332.96,338.32,335.59,330.69,323.74,316.61,313.69,322.97,324.96,324.26,304.48,301.35,317.90,322.71,323.33,329.36,327.02,330.61,323.83,328.41,334.76,335.42,341.21,341.70,345.10,343.08,345.43,345.75,345.39,337.61,333.20,312.14,309.34,306.61,302.55,306.60,305.24,304.99,310.80,319.74,333.08,340.82,352.93,L7
2009-01-20 21:44:12+00:00,361.53,351.78,350.53,342.93,337.45,328.27,329.30,329.71,327.19,327.28,333.39,337.05,335.21,330.18,323.34,316.61,316.15,322.06,323.16,322.90,294.85,301.13,318.43,324.46,323.26,328.08,324.99,328.86,323.55,328.56,334.78,335.77,341.69,343.26,347.64,345.58,346.26,342.19,342.38,334.54,329.58,313.51,310.28,306.47,303.11,306.09,306.31,305.58,310.47,318.71,329.91,333.81,348.24,L7
2009-02-05 21:44:16+00:00,362.53,352.73,352.31,343.32,338.25,329.51,329.93,330.22,327.58,327.38,333.74,338.27,336.91,330.67,325.00,319.14,320.32,323.41,322.52,322.67,303.29,302.50,316.78,323.98,324.93,328.51,325.00,329.38,325.56,331.17,337.61,336.86,341.81,343.24,347.16,348.48,351.30,344.61,342.80,335.44,330.00,312.97,311.17,306.66,303.62,305.84,306.12,306.03,310.55,316.54,325.75,331.01,348.15,L7
2009-02-28 21:50:41+00:00,363.15,353.10,352.39,342.06,338.71,329.67,330.19,330.04,327.52,327.83,333.74,338.27,336.91,330.41,321.97,318.07,318.98,322.88,320.93,322.10,301.29,303.88,316.78,323.98,324.93,327.75,324.06,326.06,324.84,330.94,337.89,337.62,342.23,343.02,346.70,348.48,351.30,344.61,341.97,336.11,329.71,312.56,310.93,306.04,302.57,305.19,305.78,306.04,310.82,316.54,325.75,331.01,347.67,L7
2009-03-09 21:44:35+00:00,363.68,353.89,352.12,342.19,339.15,330.08,330.51,330.44,329.11,327.83,333.74,338.27,334.73,330.02,322.68,318.07,318.98,322.88,320.93,322.10,301.29,303.88,316.78,323.98,324.93,327.75,324.26,326.29,324.78,333.10,340.14,338.95,342.43,343.86,346.70,348.48,351.30,344.61,343.71,338.60,332.55,314.73,312.64,307.37,303.59,304.49,304.94,306.23,310.82,316.54,325.75,331.01,349.74,L7
2009-03-25 21:44:42+00:00,364.82,356.48,353.93,341.06,339.61,330.53,329.28,328.53,328.88,327.10,334.42,338.37,334.00,330.65,324.52,318.39,319.10,322.09,319.86,322.18,306.84,308.36,321.56,325.24,325.53,326.96,325.36,326.50,326.12,333.17,339.97,338.99,342.51,342.27,345.07,343.86,351.13,345.88,346.07,341.77,334.50,318.04,315.73,309.09,303.84,304.63,305.37,309.64,314.06,318.40,326.06,335.15,350.57,L7
2009-04-10 21:44:47+00:00,365.62,357.42,353.93,341.06,339.61,330.69,328.52,327.68,328.55,327.27,331.75,336.94,332.07,329.61,324.52,318.39,319.10,322.09,319.96,322.52,308.90,309.26,322.03,325.45,325.11,328.81,326.35,326.50,326.12,333.17,340.19,340.66,344.00,342.97,345.69,345.22,354.46,349.51,347.13,342.53,334.50,318.04,315.73,309.09,305.24,307.01,306.23,311.58,316.21,319.48,327.16,337.12,351.48,L7
2009-05-28 21:44:55+00:00,363.08,355.13,352.40,338.90,338.08,328.25,324.82,323.76,327.14,325.45,327.35,335.90,327.34,325.90,321.47,316.12,316.11,317.38,314.31,315.60,307.33,309.26,316.34,320.82,318.17,321.88,322.35,324.93,325.34,331.55,338.92,337.54,342.03,340.24,341.48,342.71,349.27,346.05,344.20,339.21,331.15,316.51,313.32,307.51,304.78,307.38,306.15,311.89,315.91,318.75,326.15,335.46,348.84,L7
2009-07-06 21:51:00+00:00,361.12,355.35,352.75,342.22,339.15,328.84,326.69,325.20,327.75,325.44,323.76,333.37,325.58,324.55,318.57,316.01,318.76,315.24,311.87,311.41,311.15,309.30,310.16,312.20,312.43,316.23,318.65,321.97,326.79,335.21,342.27,339.83,339.11,339.56,336.73,331.03,338.69,337.31,336.80,333.73,326.87,317.45,316.35,307.76,306.52,304.62,305.13,307.02,311.65,314.07,321.15,332.24,344.16,L7
2009-07-31 21:44:42+00:00,358.70,353.32,351.36,342.71,339.15,329.43,326.97,322.85,324.96,322.44,321.31,330.28,323.92,321.29,316.51,311.88,314.70,315.71,313.10,311.58,308.12,304.38,305.47,306.63,308.07,312.76,314.85,318.03,324.47,336.61,343.72,340.02,339.27,339.07,334.55,331.03,338.69,337.31,336.80,332.07,326.13,316.74,316.22,308.39,306.20,304.07,299.46,302.88,307.53,309.26,317.11,328.46,340.18,L7
2009-08-07 21:50:50+00:00,358.76,353.38,350.78,341.90,338.27,326.82,324.66,320.77,324.02,323.16,323.76,332.84,324.35,321.28,317.33,308.88,304.93,312.14,312.11,308.67,305.73,305.69,308.73,308.11,308.59,311.96,314.18,317.80,320.90,333.88,341.81,338.09,338.55,339.50,334.31,330.25,336.81,337.98,335.28,329.53,322.70,313.85,315.88,308.86,305.55,304.19,298.51,302.10,307.52,310.44,318.35,327.10,338.64,L7
