dates,nzd0411-0000,nzd0411-0001,nzd0411-0002,nzd0411-0003,nzd0411-0004,nzd0411-0005,nzd0411-0006,nzd0411-0007,nzd0411-0008,nzd0411-0009,nzd0411-0010,nzd0411-0011,nzd0411-0012,nzd0411-0013,nzd0411-0014,nzd0411-0015,nzd0411-0016,nzd0411-0017,nzd0411-0018,nzd0411-0019,nzd0411-0020,nzd0411-0021,nzd0411-0022,nzd0411-0023,nzd0411-0024,nzd0411-0025,nzd0411-0026,nzd0411-0027,nzd0411-0028,satname
2011-03-29 22:01:13+00:00,,,,357.31,368.20,361.17,363.28,364.39,375.00,368.11,350.69,343.71,347.58,344.30,337.08,,,,338.54,338.46,322.37,318.72,312.64,325.35,325.69,341.34,344.06,339.84,340.24,L7
2011-08-04 22:01:04+00:00,,,,359.38,368.88,364.94,372.07,368.06,381.01,376.21,360.36,331.23,318.03,313.43,,,,,,,,,,,,340.10,332.73,,,L7
2011-08-20 22:01:01+00:00,,347.88,365.51,374.51,382.47,378.61,372.45,367.02,369.46,362.94,353.25,330.32,315.15,318.50,,,327.40,332.52,330.04,332.77,332.26,321.59,320.18,321.51,323.46,330.15,334.78,325.78,323.41,L7
2011-09-05 22:00:57+00:00,360.73,357.59,361.53,371.87,383.20,372.92,,,,388.63,378.55,355.38,290.63,301.02,321.59,331.13,329.55,323.15,326.96,320.98,327.74,315.42,,,316.30,327.90,326.61,322.19,320.50,L7
2011-09-13 21:56:09+00:00,334.72,340.75,349.72,364.84,372.45,368.84,367.34,368.87,375.19,373.83,366.53,352.48,328.84,298.75,327.51,313.91,311.78,304.95,303.04,298.60,296.96,302.96,303.17,307.77,315.87,310.36,311.17,317.10,328.57,L5
2011-09-21 22:00:53+00:00,,364.71,369.21,378.24,395.98,388.06,394.07,392.40,393.72,386.75,377.75,337.53,344.45,341.05,287.63,,334.99,330.21,331.69,330.34,330.09,331.10,329.33,328.08,325.85,341.22,339.78,342.35,335.96,L7
2011-11-24 22:01:19+00:00,330.90,340.76,355.43,370.79,386.71,386.93,391.36,393.32,391.82,387.68,,,,356.43,339.96,334.52,335.35,324.67,309.00,308.82,309.95,310.88,310.70,308.25,324.69,318.26,,,338.37,L7
2012-01-27 22:01:38+00:00,329.01,333.94,336.09,351.16,359.40,359.39,360.28,362.35,,,,,319.07,340.92,332.90,,,319.85,323.25,311.75,315.42,308.45,302.83,,,318.29,313.93,315.28,306.21,L7
2012-03-15 22:01:44+00:00,339.81,343.57,353.85,365.14,385.74,382.95,366.26,361.11,,,,,,,351.24,345.47,342.60,334.53,326.58,325.40,322.16,320.76,316.30,318.98,314.32,326.62,319.66,,,L7
2012-05-02 22:02:07+00:00,,315.65,310.76,315.59,321.48,316.67,,,,,,,318.35,325.62,319.87,312.57,310.72,313.30,292.60,288.72,,286.83,285.38,287.46,300.68,301.58,292.72,297.63,306.49,L7
2012-08-22 22:02:50+00:00,,324.71,333.23,347.74,,356.19,363.84,360.88,365.21,356.55,361.06,353.63,345.05,343.55,343.10,339.92,337.04,340.38,273.93,,334.61,332.74,335.46,332.66,335.52,344.55,,,343.66,L7
2012-09-23 22:03:09+00:00,329.52,335.32,338.02,346.15,356.09,,,355.55,366.58,354.46,350.85,346.45,339.51,343.43,333.00,338.45,339.64,341.54,,334.89,,,331.44,325.09,334.87,338.36,,326.31,,L7
2012-10-09 22:03:16+00:00,,334.20,336.70,344.89,351.26,351.27,353.80,358.51,355.24,347.31,348.78,345.55,337.29,334.87,,,334.95,333.77,,327.07,329.46,330.40,326.94,327.59,330.45,327.64,296.98,,,L7
2012-10-25 22:03:27+00:00,344.82,348.83,,,358.75,361.58,356.04,358.48,367.41,357.65,352.63,341.94,339.64,339.70,335.67,332.25,331.20,,,309.69,307.90,319.22,334.29,331.45,306.33,,260.74,,,L7
2013-01-29 22:03:50+00:00,342.46,347.28,348.51,361.30,367.17,366.03,364.07,361.76,356.56,348.95,343.07,341.66,,,343.48,343.74,340.38,349.74,,,361.58,,347.43,360.46,339.35,331.72,,,,L7
2013-02-14 22:03:49+00:00,334.82,334.42,339.46,,,351.03,355.55,350.84,350.69,341.56,340.94,335.63,327.85,331.44,325.87,333.23,337.57,336.44,270.81,,337.30,324.49,323.86,,330.66,320.06,,,,L7
2013-04-03 22:03:40+00:00,323.44,341.91,341.07,349.76,358.29,355.20,,,355.22,350.55,350.58,343.45,337.72,351.31,353.41,349.36,344.63,338.28,343.38,348.66,343.75,,,345.55,342.39,335.48,,330.54,341.03,L7
2013-05-29 22:09:41+00:00,263.46,,,,,,317.30,,,,,,,,,,,,,,,,,,,,,,,L8
2013-07-24 22:02:56+00:00,256.84,345.31,347.42,359.78,,,366.05,367.19,356.96,339.12,321.08,318.47,323.94,323.26,,,335.74,332.35,322.08,,,321.27,317.88,318.22,322.05,324.45,,328.82,334.81,L7
2013-08-25 22:03:01+00:00,287.51,310.29,317.59,338.38,352.82,356.33,359.14,360.02,367.38,364.05,349.13,,,376.28,373.17,,332.45,339.14,334.69,335.58,336.95,328.81,331.60,328.54,316.56,333.53,,334.33,330.04,L7
2013-09-02 22:09:40+00:00,311.20,314.69,327.03,319.72,340.01,341.90,346.55,352.39,346.74,360.56,355.72,358.78,366.10,361.71,349.29,350.81,352.76,335.91,335.38,321.84,330.33,332.01,324.13,315.10,331.29,331.64,,330.77,336.58,L8
2013-09-10 22:03:14+00:00,333.16,332.47,332.07,343.45,358.30,,,359.54,365.77,369.06,355.58,357.60,356.81,369.99,365.33,345.94,239.86,,,,,331.17,330.35,334.39,330.07,331.35,,330.39,330.79,L7
2013-09-26 22:03:23+00:00,315.67,325.62,,,,339.99,341.26,341.81,356.46,346.72,352.07,354.26,334.51,,,247.08,230.84,,,327.57,328.68,320.64,322.50,321.91,316.39,314.05,,324.01,316.10,L7
2013-10-12 22:03:36+00:00,322.26,312.96,306.69,318.44,327.80,333.45,338.12,343.42,356.16,353.43,357.32,356.55,354.26,,,244.29,232.86,,,327.88,325.85,322.60,329.71,325.41,315.36,313.03,,,,L7
2013-10-28 22:03:42+00:00,330.90,339.68,343.24,349.19,363.70,361.88,369.67,369.27,376.16,,370.12,342.80,,,,248.58,234.81,342.15,346.94,348.27,341.82,338.33,339.89,,,,,339.20,340.83,L7
2013-11-13 22:03:48+00:00,312.50,316.28,323.40,325.30,337.91,338.06,338.53,339.12,352.37,,,332.37,346.96,345.27,324.43,244.28,233.48,,312.05,313.76,305.15,306.33,,,,,,,,L7
2014-01-16 22:04:14+00:00,323.99,321.13,323.62,328.35,339.20,339.81,,360.76,372.94,375.80,384.36,356.82,,346.06,352.20,341.26,331.47,,306.66,314.50,,,307.60,314.16,312.58,312.39,249.71,315.74,317.39,L7
2014-01-24 22:08:45+00:00,327.61,330.24,331.68,339.37,360.22,355.82,362.39,367.34,381.55,380.20,366.84,349.42,366.27,367.62,362.34,352.54,351.74,330.44,330.16,326.97,324.16,327.73,329.53,327.70,302.57,,239.15,308.82,322.61,L8
2014-02-01 22:04:30+00:00,331.07,330.79,333.62,338.10,352.20,358.26,367.23,375.50,362.05,361.67,354.53,355.14,354.70,351.79,344.10,351.17,334.40,329.72,323.72,317.31,308.51,308.26,304.32,303.42,312.86,,223.75,317.23,317.69,L7
2014-02-17 22:04:20+00:00,324.40,330.96,328.34,,,368.66,372.27,372.20,379.97,372.18,370.76,374.72,373.03,364.17,360.13,355.40,354.00,339.95,,327.21,327.40,324.53,328.15,323.75,323.01,324.99,,323.66,329.91,L7
2014-03-05 22:04:25+00:00,331.85,326.28,324.16,332.37,335.14,350.75,349.85,,,335.60,334.31,320.17,,,,,,,,,,,,,,,,,293.18,L7
2014-03-21 22:04:32+00:00,328.80,341.33,346.43,358.88,364.00,365.60,370.82,378.01,,,375.03,358.23,,358.35,349.08,347.69,343.39,347.17,337.50,335.16,335.67,333.62,330.55,,,324.97,332.97,334.32,329.35,L7
2014-04-30 22:07:22+00:00,258.00,334.19,339.66,336.96,352.88,353.49,365.25,363.52,369.72,,,,,,,,,,,,,,,,,,,,,L8
2014-05-08 22:04:52+00:00,265.27,313.32,324.33,336.00,351.79,343.07,350.98,356.29,,,363.22,368.35,372.18,367.45,369.59,365.37,356.04,342.31,338.34,336.91,333.81,305.58,,,,,322.73,318.57,324.59,L7
2014-05-24 22:04:59+00:00,247.47,,,,,,,,,,,,,,,,,,,,,,,,,,323.36,332.63,337.96,L7
2014-06-01 22:07:14+00:00,271.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2014-07-27 22:05:14+00:00,248.45,311.42,332.13,342.51,357.52,,,,,,,,,,,,,,,,,,,,,,,,,L7
2014-08-20 22:07:42+00:00,338.11,336.89,342.79,350.20,360.77,363.47,355.76,359.56,360.62,360.79,352.31,351.83,349.90,341.36,344.22,338.51,346.04,337.14,321.71,335.93,330.15,329.75,336.02,336.41,333.27,329.07,332.91,315.69,,L8
2014-09-05 22:07:45+00:00,349.46,349.87,357.53,364.33,372.12,370.94,370.30,369.17,371.87,370.08,365.31,359.10,356.99,353.37,348.26,351.31,350.26,344.24,337.73,342.65,339.81,338.68,341.20,339.74,344.19,344.32,344.45,337.91,339.10,L8
2014-09-29 22:05:28+00:00,346.58,347.73,352.57,352.01,362.89,359.10,361.30,365.88,372.98,,,360.51,348.15,344.18,347.81,343.93,346.07,346.12,344.99,343.10,343.40,340.96,342.60,339.34,,,341.14,332.42,324.14,L7
2014-10-23 22:07:51+00:00,329.45,333.74,338.44,341.25,356.41,356.81,354.41,354.65,353.89,353.42,349.73,345.37,349.35,340.25,346.35,339.93,337.63,331.68,322.46,320.71,319.72,320.58,323.20,325.87,331.71,313.61,330.47,330.69,323.58,L8
2014-10-31 22:05:47+00:00,,,,,354.38,,,357.11,358.59,353.14,349.50,345.67,336.38,343.93,340.13,338.53,337.05,335.01,335.40,326.98,,,329.29,,,,328.60,333.04,314.95,L7
2014-11-08 22:07:51+00:00,334.26,331.46,341.09,340.81,349.68,353.27,355.34,349.47,364.05,358.83,352.45,350.66,344.00,341.18,352.30,332.55,329.46,331.16,329.92,323.78,329.66,317.52,324.61,333.38,333.56,335.39,327.36,317.42,336.47,L8
2014-12-02 22:06:00+00:00,335.36,335.79,339.85,338.39,346.58,345.86,348.43,349.78,351.55,350.20,346.10,,333.97,327.60,328.58,326.33,331.75,323.01,312.09,312.56,307.28,316.16,316.66,323.21,321.16,315.07,,321.04,316.52,L7
2014-12-26 22:07:42+00:00,332.22,332.30,332.97,339.83,348.74,348.49,352.10,353.17,357.79,349.75,349.75,342.28,330.93,330.56,,,,,,,,,,,,,,,,L8
2015-01-19 22:06:10+00:00,334.49,333.06,338.49,350.69,359.82,355.97,356.86,354.31,,,352.83,347.94,351.38,349.81,342.00,348.69,350.80,346.48,329.72,326.57,323.30,335.68,315.00,,,324.25,329.07,327.71,338.39,L7
2015-02-12 22:07:27+00:00,343.79,346.57,346.53,345.82,358.15,356.89,357.30,360.83,363.90,356.47,358.47,353.79,353.13,350.74,351.81,353.97,352.13,,,,,,,,,,,,,L8
2015-02-20 22:06:24+00:00,335.55,339.98,346.09,348.10,359.28,359.31,367.89,361.10,363.91,355.34,,,345.51,347.24,344.58,343.26,349.85,338.99,332.31,328.96,326.48,322.75,325.14,332.83,334.30,,327.67,329.27,328.03,L7
2015-02-28 22:07:24+00:00,339.95,345.90,350.22,356.68,365.29,364.64,360.65,363.12,365.02,362.44,358.33,356.55,358.53,351.70,355.97,352.31,356.11,349.11,340.25,337.71,337.28,336.72,332.03,334.63,337.65,341.37,340.97,338.91,340.69,L8
2015-03-08 22:06:31+00:00,317.49,327.93,332.54,345.58,353.07,344.37,346.15,343.56,,,344.90,353.21,342.64,340.64,345.37,346.65,341.40,340.53,337.25,326.95,317.76,322.68,320.47,281.42,,326.63,323.73,329.77,325.32,L7
2015-04-01 22:07:01+00:00,320.66,336.19,344.77,354.93,365.13,357.96,359.37,362.24,364.27,364.88,352.30,353.95,356.01,345.07,345.07,346.45,348.29,343.06,330.30,331.00,326.07,324.49,321.55,320.32,331.92,332.03,334.75,332.79,337.23,L8
2015-05-19 22:06:40+00:00,,351.44,356.13,367.07,370.77,370.63,355.87,349.16,360.18,357.43,344.69,349.12,342.68,334.43,331.51,324.44,327.98,324.84,326.67,321.69,318.68,325.77,323.94,324.93,330.32,337.82,327.56,312.35,333.09,L8
2015-09-08 22:07:30+00:00,336.31,328.25,335.85,334.35,358.83,362.75,367.45,348.04,346.17,361.47,355.62,347.39,,,,,,,,,,,,,,,325.96,331.69,329.86,L8
2015-10-02 22:07:34+00:00,,343.26,346.54,354.44,366.42,361.64,364.56,365.52,366.91,354.34,348.79,347.57,339.45,349.08,,349.61,352.63,348.94,348.54,347.51,354.38,346.92,307.27,,291.91,316.17,322.47,326.71,320.50,L7
2015-10-10 22:07:38+00:00,330.67,332.27,336.62,338.09,358.47,363.38,365.22,361.22,362.57,359.46,352.31,347.19,350.86,343.38,342.49,347.92,343.08,334.83,329.84,336.87,337.03,329.29,323.68,310.31,308.62,297.78,314.33,328.87,339.37,L8
2015-10-18 22:07:54+00:00,348.64,350.41,,,369.17,363.12,366.38,363.62,369.42,354.76,360.74,356.44,350.92,356.24,351.27,343.78,340.28,,,339.44,341.03,334.87,328.47,,,,320.91,321.75,321.42,L7
2015-11-27 22:07:47+00:00,343.58,349.22,352.11,360.91,373.84,367.99,370.82,371.39,370.25,367.99,361.32,357.20,356.67,351.52,360.43,349.95,321.54,305.13,,290.58,285.95,292.01,327.11,324.42,326.46,322.44,325.16,328.35,334.34,L8
2016-01-06 22:09:08+00:00,330.98,339.48,345.68,348.99,365.91,364.40,362.17,,362.20,356.05,349.72,346.68,341.87,347.11,350.01,349.33,349.23,348.18,337.30,320.87,280.02,285.27,,310.65,316.29,318.56,320.65,317.60,324.47,L7
2016-02-15 22:07:33+00:00,334.70,336.91,340.94,355.77,369.51,368.14,364.88,363.80,366.42,354.95,359.24,361.11,360.04,362.96,367.12,364.99,362.79,365.69,351.26,305.76,300.68,307.73,304.75,312.11,320.66,328.09,325.36,325.44,327.56,L8
2016-02-23 22:09:30+00:00,330.73,326.92,338.55,352.45,368.03,360.76,362.92,366.25,,,352.41,353.73,364.16,368.44,369.55,363.86,372.09,371.61,350.15,330.20,335.72,322.39,306.34,,,320.85,324.12,321.89,333.92,L7
2016-03-18 22:07:25+00:00,347.63,349.33,360.80,369.42,379.63,374.64,370.75,373.42,369.75,373.37,355.15,360.36,362.41,366.40,355.08,360.08,361.88,352.22,343.18,336.24,342.96,325.50,329.47,326.49,325.77,330.86,328.59,328.75,339.02,L8
2016-03-26 22:09:46+00:00,311.72,331.49,332.09,345.81,361.84,361.51,362.01,358.32,359.54,,,346.96,348.65,353.34,358.27,350.76,356.98,352.12,343.74,339.14,314.91,337.43,336.16,330.49,,,312.87,320.60,326.41,L7
2016-04-19 22:07:10+00:00,329.43,336.44,348.69,357.14,366.56,370.45,363.72,366.55,368.18,372.90,364.23,366.45,368.52,364.32,361.44,356.15,358.75,353.38,339.61,327.68,313.12,322.20,342.16,340.66,336.52,329.54,329.46,329.33,342.58,L8
2016-04-27 22:09:59+00:00,283.74,339.79,343.83,346.50,,352.07,354.15,351.29,361.50,360.24,364.29,362.89,362.91,361.22,361.35,362.83,364.60,352.34,,,291.28,292.75,340.73,332.60,332.42,328.97,326.03,325.61,327.31,L7
2016-05-13 22:10:01+00:00,275.78,354.19,354.44,364.05,368.66,373.77,372.49,,378.91,376.26,383.66,380.05,369.81,375.45,372.64,373.08,366.13,371.75,365.97,345.83,297.01,,,354.09,344.16,347.39,344.55,344.62,342.31,L7
2016-06-30 22:10:11+00:00,248.35,,,,,,,,,,,,,,,,,,,,,,,,324.51,,,,,L7
2016-07-08 22:07:32+00:00,,,,,,,,,,,,351.86,356.39,346.20,331.20,325.61,319.40,317.84,,,,,,,,,,,,L8
2016-08-01 22:10:14+00:00,267.46,336.96,342.19,351.64,359.21,352.37,357.57,352.15,,,,,,,,,,,,,,,,,,,,,,L7
2016-09-02 22:10:19+00:00,327.75,333.01,341.50,355.22,362.81,360.89,368.51,369.75,374.23,370.77,372.54,,,366.71,359.33,354.75,350.48,342.92,334.29,309.76,319.03,322.95,323.19,317.32,325.08,322.31,317.11,,,L7
2016-09-10 22:07:51+00:00,353.08,350.09,363.17,371.91,380.99,377.66,376.92,365.63,377.10,371.86,372.52,367.33,359.56,363.41,366.30,344.13,318.01,350.08,340.31,339.26,339.64,338.44,336.27,329.53,332.92,333.40,338.82,336.22,330.74,L8
2016-10-12 22:07:57+00:00,341.21,344.17,353.61,362.02,369.67,370.88,369.40,373.67,381.31,377.23,373.95,377.77,382.21,381.23,363.19,376.45,368.65,331.84,313.64,302.61,329.77,326.42,326.98,324.73,331.21,330.87,328.38,332.69,333.94,L8
2016-12-15 22:07:53+00:00,347.53,350.25,354.52,357.10,373.20,378.45,386.18,374.04,352.99,344.64,,,,,284.11,,348.07,342.83,328.02,321.53,316.47,322.80,319.45,319.35,325.98,318.87,322.49,327.26,331.48,L8
2017-01-16 22:07:46+00:00,364.22,362.40,369.36,372.02,385.35,383.68,386.57,391.70,395.14,383.57,380.64,386.17,,,323.77,338.40,337.47,337.56,337.96,330.53,328.32,330.90,332.72,331.10,327.18,337.59,336.88,332.19,329.44,L8
2017-01-24 22:09:39+00:00,341.01,348.15,359.38,365.18,379.62,379.50,385.80,384.52,389.33,379.90,,,,363.29,350.89,336.68,334.67,,,294.70,295.39,314.09,311.90,322.64,325.86,,,,336.48,L7
2017-04-22 22:07:00+00:00,330.75,344.15,350.73,364.53,376.71,367.14,373.78,374.30,384.91,373.08,373.62,384.64,382.39,370.25,354.84,358.92,,345.66,323.39,306.82,310.84,308.22,316.24,318.66,321.90,312.92,320.25,330.89,338.34,L8
2017-08-04 22:10:15+00:00,,346.28,362.47,364.49,374.14,376.29,372.03,,373.14,376.62,390.14,385.14,370.44,365.99,355.36,346.39,349.92,348.17,314.08,,,,,,,,,,,L7
2017-08-12 22:07:40+00:00,334.00,335.38,348.01,360.46,372.66,373.44,376.03,379.16,381.75,377.42,373.41,378.61,368.21,361.30,362.77,361.69,359.80,366.57,316.80,,,,,321.37,324.77,330.79,325.29,328.08,326.23,L8
2017-08-28 22:07:43+00:00,329.29,333.45,333.76,357.19,368.84,371.07,376.54,365.07,373.19,364.04,364.11,366.44,352.04,357.44,356.78,358.19,370.08,376.99,313.34,,,,,,311.98,322.37,320.31,327.37,320.94,L8
2017-09-05 22:10:14+00:00,334.27,342.97,347.20,,373.11,369.68,371.74,373.95,382.42,385.50,376.72,379.21,375.44,372.33,372.11,349.02,,,,337.40,326.27,313.13,302.76,300.36,305.60,310.21,303.07,317.43,326.55,L7
2017-09-29 22:07:51+00:00,333.69,,,,,,373.42,379.25,371.93,376.73,381.30,375.89,377.84,386.67,388.01,384.70,,,,,,,,,,,298.18,306.00,305.66,L8
2017-10-23 22:10:16+00:00,,342.00,345.59,361.83,367.06,373.35,379.01,376.95,385.40,380.41,382.04,382.76,381.16,385.05,,,,,,,,,,,318.44,321.35,319.36,322.23,326.39,L7
2017-10-31 22:07:55+00:00,342.80,347.43,349.30,358.54,373.72,369.48,376.38,378.30,384.69,382.05,374.35,378.60,381.94,387.17,386.91,420.67,,376.49,348.04,318.42,307.57,305.78,308.90,313.39,321.72,322.29,324.01,326.13,331.82,L8
2017-11-08 22:10:14+00:00,339.06,341.94,346.07,358.91,364.52,358.13,367.99,369.70,380.74,,,375.15,379.56,389.95,367.76,245.65,,,,,,,,,,307.25,317.72,320.93,318.14,L7
2017-12-02 22:07:46+00:00,335.58,339.87,348.67,355.91,364.09,367.44,371.14,366.31,371.24,377.34,383.55,372.18,382.31,374.35,394.22,227.32,367.28,359.46,,,,,,,,,,,,L8
2017-12-10 22:10:02+00:00,345.68,345.49,344.28,361.42,368.43,370.98,374.96,373.96,382.62,385.98,,,380.73,389.62,375.36,254.52,381.90,374.86,,333.91,326.68,317.11,,,,,,315.82,325.21,L7
2018-02-12 22:09:10+00:00,326.42,322.63,327.84,342.77,357.54,355.42,359.06,362.77,,,350.05,348.48,360.26,359.85,353.10,224.32,,326.08,320.10,295.42,295.97,,,,,,,,,L7
2018-04-17 22:08:19+00:00,341.66,355.41,363.68,370.46,370.98,373.54,,,383.61,377.84,374.22,362.20,374.24,381.94,353.99,238.56,343.45,350.37,334.23,326.45,328.19,,,317.53,326.76,316.87,322.39,315.46,335.20,L7
2018-04-25 22:06:50+00:00,346.14,348.83,350.12,342.27,352.71,362.23,362.07,376.14,379.90,374.47,365.69,365.68,378.15,372.23,,238.29,,,317.66,310.52,299.24,305.78,314.61,308.63,313.88,314.05,318.20,317.67,327.42,L8
2018-07-06 22:06:54+00:00,,,374.00,374.17,389.79,393.76,404.39,407.00,,,385.64,376.24,365.38,360.69,349.77,342.18,343.10,344.47,311.98,312.36,308.25,318.57,,,,,,,,L7
2018-08-31 22:07:11+00:00,335.78,338.47,346.99,359.65,376.21,373.77,378.20,384.26,390.99,377.47,381.84,376.01,361.21,370.88,366.43,357.03,356.61,355.23,344.66,342.29,,,,,310.96,326.01,320.31,318.87,318.05,L8
2018-10-18 22:07:29+00:00,350.79,340.74,354.52,358.26,373.93,365.61,357.74,358.97,373.28,365.98,362.95,371.26,365.73,355.84,342.59,331.70,332.47,328.70,323.16,325.38,329.69,328.86,328.31,315.67,308.46,315.74,334.14,339.55,335.51,L8
2018-11-11 22:04:13+00:00,356.16,362.34,372.91,380.34,394.66,399.81,397.94,400.67,,,390.88,388.64,382.72,379.36,372.61,366.11,363.91,362.01,363.10,351.09,298.41,,,,,,342.67,343.93,338.47,L7
2019-01-05 22:08:53+00:00,,,326.42,336.87,358.62,347.08,,,,,,,,,,,,330.65,327.03,323.11,338.43,,306.93,304.29,302.13,290.24,,,,L7
2019-01-21 22:08:22+00:00,,,,,,362.70,366.26,374.13,374.49,379.09,362.49,363.09,369.53,361.19,,,,,,,328.48,332.05,330.24,342.58,332.90,317.33,313.62,311.42,324.85,L7
2019-01-22 22:07:26+00:00,333.51,334.68,337.83,342.87,364.89,368.34,368.90,369.79,370.91,379.58,373.90,373.57,363.20,366.67,363.49,351.85,348.43,343.67,345.69,343.65,332.81,319.40,329.54,336.00,334.96,315.05,313.89,321.56,324.65,L8
2019-01-30 22:01:54+00:00,341.14,339.86,348.50,,,,374.21,374.33,381.30,380.74,372.76,370.08,366.00,366.31,362.56,359.72,360.51,353.99,,,,323.03,335.89,333.93,,,,,,L7
2019-02-06 22:07:53+00:00,316.30,319.63,326.52,336.31,360.46,359.78,364.47,364.17,362.29,,,,,,,328.70,331.56,325.39,323.40,342.51,325.03,324.12,326.75,312.08,,,,,,L7
2019-02-07 22:07:23+00:00,339.25,328.91,343.86,350.14,363.33,367.69,370.01,374.13,380.13,,,,,,,,,,,,,,,,320.79,324.66,322.13,326.86,324.87,L8
2019-03-11 22:07:14+00:00,340.67,333.62,337.19,348.84,362.76,362.58,359.63,369.39,370.20,370.18,370.34,372.94,368.79,372.34,369.98,366.63,363.90,367.59,362.57,351.14,341.31,333.88,345.17,342.79,336.19,337.38,332.53,326.84,327.74,L8
2019-04-27 22:05:13+00:00,262.39,342.30,344.36,357.57,,,,,,,,364.47,369.71,374.25,376.60,361.49,351.03,339.01,334.04,337.58,,,,,,,331.48,328.28,326.26,L7
2019-05-13 22:04:36+00:00,,,,,,,376.48,379.43,393.46,387.26,379.17,375.19,375.57,377.07,,,,,,,337.85,337.16,339.83,351.46,338.79,324.82,332.07,324.28,322.45,L7
2019-07-16 22:02:13+00:00,249.40,354.55,355.54,367.17,378.96,376.30,,,,,,,342.33,340.18,335.73,346.35,322.35,305.63,301.68,306.26,287.95,244.57,,,,,,,337.62,L7
2019-07-25 21:55:40+00:00,255.98,,,,,,,,,,,,,,,,,,,302.09,301.42,,,,,,,,,L7
2019-08-01 22:01:34+00:00,239.07,,314.11,339.17,346.37,360.16,364.49,,,,,,,326.63,305.75,,309.28,309.16,298.46,285.82,274.61,281.48,,,,,,,302.59,L7
2019-08-02 22:07:41+00:00,,,,,,,,,,,,,,,,,,,,,,312.08,305.84,,320.51,316.58,320.27,324.23,333.16,L8
2019-08-10 21:55:01+00:00,271.16,328.05,330.24,348.14,362.75,369.99,376.56,384.04,,,383.39,368.42,345.91,344.49,296.98,314.57,314.49,316.13,327.09,313.46,304.98,306.91,309.11,,,307.45,310.82,326.98,318.25,L7
2019-08-17 22:00:54+00:00,334.66,,,,,,,385.34,398.83,389.05,381.88,363.52,326.36,336.91,327.83,319.30,,,,,,,307.34,306.40,317.75,321.29,313.68,314.92,324.98,L7
2019-09-02 22:00:13+00:00,,,336.41,346.69,368.65,368.98,379.85,384.86,395.13,376.06,,,,,,,306.35,307.51,310.02,301.98,303.67,315.43,312.65,311.53,312.59,,,,,L7
2019-09-11 21:53:39+00:00,325.48,332.16,338.37,357.49,,,379.59,382.85,379.87,376.11,362.85,350.24,342.65,349.94,337.87,327.60,321.35,300.70,293.88,,,285.54,294.85,298.27,310.04,308.25,309.73,309.21,325.16,L7
2019-09-18 21:59:31+00:00,344.56,355.66,364.32,372.09,382.58,,,,,,,,355.49,349.88,341.84,326.08,327.14,326.60,324.72,325.97,,,,,,,,318.03,314.68,L7
2019-10-05 22:08:00+00:00,356.00,351.89,358.24,368.32,380.55,386.93,374.24,349.47,335.60,326.75,323.11,,355.02,356.66,350.25,338.05,334.55,329.10,324.02,323.82,318.53,321.73,323.75,327.20,320.72,331.95,331.15,335.41,327.65,L8
2019-11-14 21:50:52+00:00,350.44,357.92,363.73,,,,343.66,323.95,320.25,311.95,291.01,338.69,346.50,338.77,327.81,324.04,319.70,316.43,307.87,,,303.63,312.91,312.37,314.15,316.84,318.55,322.21,325.58,L7
2019-11-22 22:07:56+00:00,350.20,365.01,374.51,384.90,405.90,386.17,342.32,326.32,315.07,310.20,289.38,347.36,347.87,341.63,339.27,336.68,330.87,324.59,320.15,317.04,312.63,314.84,313.74,317.92,317.11,322.63,324.80,323.02,,L8
2019-12-08 22:07:56+00:00,346.73,356.60,371.85,392.05,418.85,437.76,432.46,330.62,307.36,293.54,272.58,343.13,347.49,344.72,334.80,337.27,335.05,326.75,316.59,315.35,311.04,308.27,311.48,312.99,323.36,323.96,324.61,322.75,333.35,L8
2019-12-23 21:55:08+00:00,321.95,333.03,352.72,372.17,398.81,402.54,,,,,,,,,305.39,,,,298.31,292.05,290.65,295.31,,,,,,,292.45,L7
2020-01-08 21:54:17+00:00,322.63,328.96,,,,,,,,350.65,335.80,310.96,300.08,,,,,,,,,,,,284.13,289.44,284.14,293.20,297.77,L7
2020-01-17 21:47:40+00:00,350.54,,,382.42,411.31,408.85,397.91,361.89,325.60,366.43,351.71,347.62,335.23,340.98,332.14,328.90,,,324.78,316.85,324.01,318.50,322.61,316.76,312.82,321.17,317.57,318.90,310.62,L7
2020-02-18 21:46:03+00:00,351.98,352.32,363.76,389.99,405.13,,,,361.12,372.44,360.35,354.20,346.12,342.19,330.04,323.31,319.97,318.84,304.23,302.09,,,300.71,298.91,313.22,311.16,315.05,313.18,313.67,L7
2020-02-25 21:51:52+00:00,343.79,351.64,363.03,376.76,392.53,409.10,393.60,367.32,388.12,,,,,,,,314.81,317.25,304.76,302.61,302.01,311.20,312.75,316.18,,,,,,L7
2020-03-05 21:45:12+00:00,342.99,349.45,363.68,374.26,387.05,381.27,373.00,346.22,,,,348.92,336.69,341.11,343.02,332.47,324.66,318.85,311.73,306.50,299.94,304.04,297.16,,,,312.25,313.68,319.51,L7
2020-03-13 22:07:30+00:00,347.67,347.11,363.12,372.82,390.48,391.96,383.45,367.72,373.54,372.94,375.96,370.32,363.28,355.20,349.21,344.36,338.71,336.57,319.67,325.16,324.60,320.05,326.02,320.87,321.37,323.98,328.35,327.87,325.16,L8
