,dates,chi0300-0000,chi0300-0001,chi0300-0002,chi0300-0003,chi0300-0004,chi0300-0005,chi0300-0006,chi0300-0007,chi0300-0008,chi0300-0009,chi0300-0010,chi0300-0011,chi0300-0012,chi0300-0013,chi0300-0014,chi0300-0015,chi0300-0016,chi0300-0017,chi0300-0018,chi0300-0019,chi0300-0020,chi0300-0021,chi0300-0022,chi0300-0023,chi0300-0024,chi0300-0025,chi0300-0026,chi0300-0027,chi0300-0028,chi0300-0029,chi0300-0030,chi0300-0031,chi0300-0032,chi0300-0033,chi0300-0034,chi0300-0035,chi0300-0036,chi0300-0037,chi0300-0038,chi0300-0039,chi0300-0040,chi0300-0041
21,1989-06-04 14:07:41+00:00,221.163053120093,221.57711984542425,213.05404254963784,220.7068253061497,223.74733221855664,239.3280643027843,228.4250892847895,224.85594007875605,208.72328413627363,207.7701423735407,198.10774050702491,194.75653422014125,202.59904278314377,196.52355231999132,197.31506000607547,183.7166730211701,193.84045060703187,203.01570388285535,196.85411090717267,185.38844917704978,185.86272654245332,185.44853110381638,168.79798979046913,180.63815023049358,184.57817882847834,191.54785457140724,197.57624975117446,197.4560430789594,,200.20906923548665,224.98147231489708,220.07240252653799,219.93115935963925,214.58229961621902,192.52244438292064,197.12357397301673,182.23897412177564,170.14820722511874,168.48330235571342,184.8084881045695,194.34471294195825,257.3195086159962
22,1989-09-08 14:05:36+00:00,211.33118958853825,208.08686618327667,215.81523455893537,224.34989548917264,221.48911691781743,225.38844741272587,198.63776791068437,195.46306511121992,193.39812810360604,180.53623196640194,170.59977760004378,175.95457040822586,197.57238543086495,175.42000909527087,177.44648780761523,183.37601756712152,178.25350687574596,189.8267009746722,177.5797276290478,154.11549449196167,161.45288066958122,167.36251003912074,149.85203303995374,170.20544537459162,164.27165676630085,173.50833314512084,178.34094792024194,188.85143796109813,165.0044127082623,163.95271894161792,197.62533031417036,220.68646414450726,204.15261172807513,201.4706331214446,198.46125043320896,194.5136304042716,161.55475246814137,174.25781984585953,171.0843081820335,191.7237013138075,195.67009478543406,217.59205469893521
23,1990-03-03 14:00:23+00:00,230.30744063998048,226.3877655579283,228.16597855357816,230.38558819073495,236.24939567340436,235.99931706739218,224.6034202180412,215.04083254159968,208.42472619790576,208.37576898669062,207.84066766580835,209.9892801251618,215.45240266930472,206.73533040993829,194.25969886274885,190.93661903549994,203.2212391097581,212.4226956002344,206.92308733422342,202.7031365156445,206.89946153552177,198.50565371993116,181.08195870760701,190.02437256677348,185.56190264455867,197.5337381971031,194.60664488043113,190.53846274435617,194.87040803135503,209.09746044218713,214.40689708004052,217.32039879115604,208.73295056378103,228.76261876971307,210.04256433069406,204.7941723155046,178.40442036482892,171.9659450864396,169.16925980617685,193.08509346374544,209.4823676175121,218.94460404219058
24,1990-05-22 13:59:40+00:00,222.88800178616395,223.29146435454325,227.24975898961299,229.08774548760007,233.2292436672482,237.19660860544545,226.0462619640118,217.15210607184588,205.97437159587884,207.3986763828701,200.61881887026613,197.7642184033396,200.21341021802957,193.14332943704304,183.44063620783078,182.74406776568793,196.1087183580422,203.1515519981989,201.77773242963133,187.77915186134484,190.1426511847486,180.12025760845137,173.47030685625367,184.00590075322393,179.1147814246991,191.4769431979777,194.21277143959682,191.95221185457066,194.22461135756322,202.81958774913562,210.8975330093167,199.14150445330856,209.63114785361742,226.3142556052852,200.36647747432033,196.00395635798566,179.9267836740985,172.81382607609874,178.02184640454178,193.7010849840799,200.16132481239518,247.0425127133323
25,1990-06-07 13:59:38+00:00,222.76086976494042,221.78071610683867,226.3998077026243,228.15248798097826,230.31270446940522,235.32132011648326,220.76564182861196,211.06767910371036,200.83360540011378,198.65667185074963,195.7648404640243,200.04889180484048,206.8877953304218,194.20268646213617,182.7622935015931,176.33312929971228,194.32971259010398,195.37509424575154,195.63143330500228,190.48271740600097,193.21830381564033,178.31095269938265,181.32883794642123,182.50913269071492,182.6804623146823,192.15060391661757,192.33667610864552,188.79773787310995,203.0441725868351,199.28994831473312,213.590738875689,202.87815621539798,203.42473406461903,225.62351299321637,197.80850168223571,200.50623785823205,177.56464091204222,168.1497869762203,171.36053286738624,187.0411675786046,201.51786992190293,248.8204332825404
26,1990-07-09 13:59:35+00:00,237.92124622299684,232.47770249777165,242.02276076413824,240.26582036190555,243.8343219499375,250.08137396418493,229.0349867036279,227.41681615069353,210.68851579674856,204.23697079254046,199.5216378977173,198.15143158271613,204.3314263798318,196.93701129407964,187.78520315627142,184.82834556418817,201.4437148315172,202.73355127161295,204.5342392842861,193.20959148503255,194.96997687439787,191.09410309350915,174.52062983991883,184.60384921996058,185.4093485367974,200.19063614543774,204.7729574752397,204.83604211013687,212.00806676876516,203.80809649733675,220.78802103709248,209.42418618076073,204.86508969060134,234.34758720651035,214.1887988392503,199.90051298279906,180.56692691743194,183.59738851133133,188.50401297752387,193.56900308927476,205.39264701215444,
27,1990-07-25 13:59:31+00:00,220.7212077451009,216.68111694039925,225.7136423762892,223.21716174369172,221.12041371412016,230.39931881893204,218.06412024415474,211.90218485380598,197.959199795739,198.53943120316436,194.20623728664904,192.65942108775022,197.1896284515223,188.9033122532353,177.8734264800996,170.06615145632924,179.36159339295185,187.60824980989491,188.33252109930459,181.30184104184707,184.92145345691802,174.1499034194498,170.8244356617017,181.10472614831906,181.05904968347727,189.72499662213417,191.92147813339892,202.35280229532756,203.784615759342,188.70762046099432,206.40505060239005,197.82749181534814,197.31102982900674,221.4814943383157,207.34125888670832,193.7905054815704,177.1464594782927,176.55032844073372,177.74071974108813,196.12328530309438,201.6580899617571,242.30620030319972
28,1990-09-11 13:59:18+00:00,227.32718078409314,219.72992768107153,223.0206390524433,223.7665085899164,225.84618521483839,227.76519460238404,210.55102630000903,205.47141501074128,196.60060929773945,200.01675920686597,195.31289816809502,183.67493818948356,188.90251087753154,184.06616910473917,170.49682395748158,174.69373010524976,178.9122982920596,195.69144768193752,195.46726214370335,177.82494781487324,184.3243413331698,184.31396225940793,170.26871996181308,168.8681466940199,166.00743562324405,191.2021684035287,199.3709026336236,202.07557743908123,208.28596727696205,185.34463127470468,185.97340363599284,222.6750116271969,196.49385242724887,210.12847864187728,209.90577943459215,202.4841801451418,180.18624416081695,169.91141135892985,179.03951279478994,196.8036102223815,200.2177516048038,
29,1990-11-14 13:58:57+00:00,224.00114007965553,220.72487525023345,224.08177400269315,223.3120201135201,224.80980562897508,227.6059144455824,216.87782058165166,214.37700221182277,202.6220108919993,201.18094028332067,199.9789732920681,195.77952761144738,201.42518310310638,189.7899734762965,174.22105682041405,169.35782378839374,180.37080619911808,185.00816852519654,184.28660875373677,185.41191578454064,188.68218977861218,167.85216133577362,167.74751814217595,180.26219454678153,178.80666229262886,181.17050945195973,179.80946841834367,199.55410091091534,204.45829947167806,175.2511630091259,170.27210561971407,198.19840820085238,203.70586790691502,211.67267621738952,196.539968677634,193.84168233366088,174.2747627186377,172.80396835960417,170.2404580845273,188.52146947669195,190.94854484168027,218.02892778690554
30,1991-01-01 13:59:19+00:00,237.34714039853714,233.80231806192927,238.35626588878944,241.864053040975,247.2939116391501,251.7432015699673,239.74250898454784,230.8615704887198,218.87805559895887,216.49385691780648,215.42336522529095,210.68451774157384,221.1510381113321,214.1420607667303,192.27087340349237,192.0217790328083,198.05673927909785,206.69134284357312,198.19884867982128,199.15553192163637,195.34586438441602,178.8055938467388,175.4338812055776,185.01561636154167,185.4951465241788,192.87939725771747,190.33281902571485,192.7517221285206,204.94461041592933,191.71458763209574,192.8001501922087,223.03942682256155,211.7594405728557,211.7398438414621,206.49958111269694,190.7421137230898,180.6632755959559,169.24840561554373,186.44272845106153,203.03389921290383,204.04520481722744,
31,1991-02-02 14:00:00+00:00,232.70070767229666,225.92288753083903,230.99510090019612,234.732440302634,234.90725834720118,238.00147989728245,217.81128396958886,214.82449392585804,207.00309475325207,199.9995462052224,195.34307521705182,194.74286949968834,201.78615702652638,197.64527534633007,193.97587509276133,191.93487381038923,208.52322726478084,209.71820751051223,198.2752220596217,186.2021631781884,190.8771673757219,179.87341424344666,173.61378900708704,175.38341568182992,174.95798662097275,190.0113293277346,187.70264345376103,192.61738572658598,203.25379766820782,195.59698655338582,202.8393030559066,209.53186293791904,199.73577056707097,217.21556133726818,206.80064514832708,194.35167062630734,178.28421514448468,172.51007015376626,169.7271908386412,190.7078202429614,198.12690951360312,
32,1991-02-11 13:54:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,1991-04-07 14:01:13+00:00,217.97551821954806,216.1828419242951,219.76241359253004,222.5776605144492,227.425830098005,232.14723484521255,218.71169511083585,215.55108029176782,204.87984023031316,202.31143199905594,202.5133862742792,204.00203853939564,212.5107823665944,204.95293291339368,196.3094807419622,197.28344066349086,206.83450037252032,219.83508322086362,212.54368579605676,211.02895090787422,207.16501710990113,208.6422307149887,202.19996936504455,193.9194608643358,192.39510154055307,209.0187738945997,196.2140416011048,194.96276965831606,223.58071025380042,219.6710419710228,207.98932316352642,226.69051847273363,220.2874672056659,214.2180803791952,206.85811540182132,199.31144406929977,198.35701531909118,190.14171415797242,195.32486885064347,205.7663009793771,217.51415332217218,
34,1991-04-16 13:55:13+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,179.14033972051945,175.15943647841374,,,,191.0642536166546,,,,,,,,,,
35,1991-04-23 14:01:28+00:00,226.80864274543902,225.26114473890294,225.77367848913607,227.6264621365667,232.9017248942811,233.5401861978416,224.85112061620933,219.56145628834895,207.6544484632709,203.70812258277422,200.18383119533786,192.59646857289695,204.2485984609297,198.0160542029288,199.4974495126443,194.18973264307138,213.51192348591675,220.44956997903776,221.5619807381791,208.48870133705887,214.02072906102904,201.2898104915827,198.56378740810635,191.49342092772793,189.5437910576757,209.61755234383344,202.92870782180873,205.84968155656824,213.95186027675138,219.55311937561802,216.9060131110799,216.93500693896488,221.69153516215812,217.90369215326578,205.65882266145107,197.96513795673806,187.16323169268182,188.7197775568623,191.79530365350445,207.69995895887047,217.67483396189667,
36,1991-05-18 13:55:44+00:00,223.7063685278352,,,,211.68951460711358,219.35378894053812,197.85244496999067,192.96531117852143,188.82464683134384,187.50540893445046,195.27481806116924,205.53373110859346,192.08350846527082,176.76495771994124,173.66429095902907,169.04760693184042,178.6753012872431,191.47163552225143,187.4636887688817,180.1165654970271,184.61414121068796,177.97191088256926,165.5209423207027,177.54376234052842,189.2881954829902,183.35788827122613,186.82967891583726,194.41405412758172,200.07554467239976,187.5583674856709,199.06897734216736,206.93643517617645,203.08474980636794,214.77033035294886,195.18182569596306,189.87660154043158,168.96417750973023,171.8927043863609,171.4896389329444,193.57133362230854,198.43944101413894,213.10885654696074
37,1991-06-03 13:56:01+00:00,,,,,,,,,160.50842316373684,161.42939702277076,148.32670826115282,152.80718130352807,155.9298038300652,146.4070158574943,128.7677796177025,,,,,,141.86855963708672,146.33590962457336,150.31635025342666,148.5013602068308,145.94835790020895,,149.70449131222512,152.25704569496207,153.70739622679716,155.4451414396626,165.79661734502218,176.35967949550064,,,,,,,,199.94972247642704,198.26010298334293,219.07181277926878
38,1991-07-05 13:56:29+00:00,207.71899851940174,183.7508945777518,201.95779987838395,208.00010596780265,205.51555380180233,206.58165057470575,190.2601106512343,185.12283816211013,179.7153933628913,178.45472182224466,177.71832455464877,178.3694659173361,181.56538316659993,175.5166495136278,165.74868119970398,162.93848120847346,171.85234158412166,180.92071048402426,172.15492358614785,163.54757388713153,172.38768020426483,173.96832881552092,164.582414150595,171.71411642652552,176.99113049538315,179.46164133319044,197.26990364066083,,185.8304196592261,196.1071426995557,,192.7813685059906,205.45262868277578,216.8674626409678,207.133723762089,202.76632475245822,165.73481099315808,174.1953769810946,194.6998262799525,202.2290951924528,215.38334048479595,
39,1991-09-07 13:57:06+00:00,,,212.04039774918772,222.6576790197581,220.0140353066366,218.608264004593,202.57375202424535,196.82696485728306,188.73534236562318,184.58249924828334,182.37859609040532,175.98934994367954,182.78283167360846,174.6110456779692,165.18667560812136,158.01840137866265,179.46680446256437,179.04989751665033,171.08781565181434,163.17519979747613,162.50973632879345,172.675510786841,170.2580347573392,172.7647994282184,169.1404138342753,186.74724166569948,192.3154974710988,166.53282364454233,184.31613413260425,192.74397401516188,184.52354736573167,196.91801805981817,199.56795376079316,214.6949288318245,198.0684707167244,193.9876105201584,177.16882751633528,169.177851063523,165.5405888581405,180.79831697244674,197.53111104790634,256.45611375059406
