,dates,per0147-0000,per0147-0001,per0147-0002,per0147-0003,per0147-0004,per0147-0005,per0147-0006,per0147-0007,per0147-0008,per0147-0009,per0147-0010,per0147-0011,per0147-0012,per0147-0013,per0147-0014,per0147-0015,per0147-0016,per0147-0017,per0147-0018,per0147-0019,per0147-0020,per0147-0021,per0147-0022,per0147-0023,per0147-0024,per0147-0025,per0147-0026,per0147-0027,per0147-0028,per0147-0029,per0147-0030
212,2004-12-08 15:00:07+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,2004-12-15 15:06:19+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4868708313268613,6.092087518440983,,
214,2004-12-24 15:00:14+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,2005-01-17 14:57:05+00:00,,,,,,,,,,,,,,,,,,,,,,,,7.061133841020736,,,,,,,
216,2005-02-17 15:06:45+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2344291418040092,1.3125018612659236
217,2005-02-26 15:00:37+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,2005-03-05 15:06:49+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,2005-03-14 15:00:39+00:00,,,,,,,,,301.94541923967347,,,,,,,,,,,,89.98808149626774,,,,,,,,,,
220,2005-03-22 14:57:58+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,2005-03-29 15:04:11+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,2005-04-07 14:58:02+00:00,,,,,,,,,,,,,,,,,,,,,,,-7.8895119472106465,5.4081291790942005,-2.0224352033321797,-2.6023500701677467,-2.2053547039411994,-7.872586064119366,0.9372592978822114,-1.6137164362042205,
223,2005-04-14 15:04:14+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,2005-04-15 15:00:30+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.4647678004411215,3.400366271745077,
225,2005-04-23 14:58:06+00:00,,,,406.66761889523747,,,,,,,,,,,,,,,,,,,,-0.09477686630625215,,,,,,,
226,2005-04-30 15:04:20+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,2005-05-01 15:00:32+00:00,,,,,,,,,,,,,,,,,,,,,,,,5.518265009722215,2.2034887913015533,,,,,,
228,2005-05-17 15:00:33+00:00,,,,401.60021694251,,369.56827347587085,305.67283992868465,,,,,,410.83407373284706,,,331.4961590996858,,,,,,,,,,,,,,,
229,2005-06-18 15:00:23+00:00,,,,,,,,,,,,,,,,,,,,,,2.9526670840952463,7.89024333240564,14.053342499889911,11.326167017213425,4.448662408273108,15.021466053780946,,,,
230,2005-06-26 14:58:33+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,2005-11-25 15:00:30+00:00,,94.78776509658647,,,,,,,,,,348.19454841029494,,,,,,,,,,,,,,,,,,,
232,2005-12-02 15:06:43+00:00,,,,,,,,,,,,,,,,,,,,,,,,10.523904718371464,,,,,,,
233,2005-12-11 15:00:34+00:00,,,,,,,,,,,,,,,,,,,,,,0.4801837222342309,7.686357694569242,22.838146903219652,6.495156392103791,5.576666217964234,,,,,
234,2006-01-28 15:00:55+00:00,,95.80391679866771,,,,,,296.1099938606209,322.8480995853478,357.9543973982871,,,,,,,,355.802062965533,,,,,,,,,,,,,
235,2006-02-12 15:07:36+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,2006-02-13 15:01:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,2006-03-09 15:01:57+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,2006-03-17 15:01:03+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,2006-04-01 15:08:34+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,2006-04-02 15:01:01+00:00,,,,341.39809892275366,328.6351811818924,,,295.20658052068126,,,,,,,,345.12391644544516,,403.6352081501572,,,,,,,,,,,,,
241,2006-04-10 15:02:33+00:00,,,,,,,,,,,,,,,,,,,,,,,,-1.6721022564186412,2.745974342021469,1.6851209218238772,2.7724338024883086,-2.511327726483037,5.1247656540720685,3.205506553604569,-3.5536975807478015
242,2006-04-25 15:07:09+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12283650457071627,-5.696400144269951
243,2006-04-26 15:02:48+00:00,,,,,,,,,,,,,,,,,,,,,,,,1.578302391268734,8.407681564570675,10.749509978768465,10.089976366697236,-5.375092253846571,1.2013607269293498,2.2702024783773807,-4.377832380942146
244,2006-05-03 15:09:05+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,2006-05-12 15:03:01+00:00,,,,,,,,,,,,,,,,,,,,,,,,,2.7018838339020324,3.491080805494243,4.434174640555069,5.448463939285505,6.066821350514818,1.7433304688568863,-0.6599021015233217
246,2006-05-19 15:09:17+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,2006-05-20 15:01:01+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,2006-06-05 15:00:59+00:00,,,,343.5777500570626,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,2006-06-13 15:03:30+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,2006-06-29 15:03:45+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251,2006-07-07 15:00:48+00:00,,,,372.02260919683505,,,,,,,,379.1419086382344,406.72993333056377,,,,,,,,,,,,,,,,,,
252,2006-07-15 15:03:59+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,2006-07-31 15:04:11+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,2006-08-24 15:00:35+00:00,,,399.0661128760126,,,,,,,341.3914518703155,,,,,,,,,,,,,,,,,,,,,
255,2006-09-17 15:04:47+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,2006-10-19 15:05:08+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257,2006-11-20 15:05:25+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,2006-12-30 15:01:09+00:00,,,,,,,,,,,,,,,,,378.27768261520237,324.3425892634269,,,,,,,,,,,,,
259,2007-01-07 15:05:47+00:00,,,,,,,,,,,,,,,19.824996819959487,,,,,,,,,,,,,,,,
260,2007-01-23 15:05:53+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,12.293818058152683,13.511996113978224,,,
261,2007-01-31 15:01:17+00:00,,,,,,,,,,,,,,,,,,,,,,,,-0.2390839475964932,4.967093865402492,13.076992606555928,16.385058688863655,,,,
262,2007-02-24 15:05:55+00:00,,,,,,,338.74640554726113,,,,,,,,,,,,,,,,,,,,,,,,
263,2007-03-04 15:01:27+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,2007-03-12 15:05:53+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265,2007-03-20 15:01:29+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.4258347985319004,1.682693483360754,-1.365158975504382,
266,2007-04-05 15:01:28+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,2007-04-13 15:05:45+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,2007-04-21 15:01:26+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.19520574625079,43.79161477673967,26.644122407056482,29.77582505305966
269,2007-05-22 15:11:33+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,2007-05-30 15:07:23+00:00,,,,,,,,,,316.80819048051853,,402.4321219296263,344.0826939713071,,,,,,,,,,,,,,,,,,
271,2007-05-31 15:05:15+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272,2007-06-16 15:04:58+00:00,,,403.87860710433233,,,,,,,,242.59798817343255,,388.129032925127,,,,363.25684655328473,321.2626946239193,,,,,,,,,,,,,
273,2007-06-24 15:01:12+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,2007-07-18 15:04:35+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,2007-10-14 15:00:43+00:00,,,,,,377.0483699206678,,,,,,,365.39403971580685,,,,,,,,,,,,,,,,,,
276,2007-12-01 15:01:11+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277,2008-01-26 15:01:51+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278,2008-02-02 15:07:56+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.9695997227622541,-4.61197303460456,-1.0297724904351142,6.9508697139150595,6.311985969327514
279,2008-02-10 15:07:25+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.380133513420613,9.504322438175732,15.90793825809564,15.089738259903253
280,2008-02-11 15:01:36+00:00,,,,,,,,,,,,,,,,,,,,,,,,-0.16710997556576768,7.738229765273819,18.66027305399974,21.512607725933794,20.396089381102428,19.419471044707457,22.68234556807325,19.329778812249444
281,2008-03-05 15:07:21+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.7864029033088205,-6.534673128012839,0.46559293858032724,3.8802162250880645,1.905601419614042
282,2008-03-06 15:01:07+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283,2008-03-14 15:00:59+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284,2008-03-21 15:07:01+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13726424998990838,0.5682217210877791,2.623030567609889,1.9436502871773058,1.87585381376286
285,2008-03-22 15:01:05+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.6272861907879452,-0.5345177357181037
286,2008-03-30 15:00:38+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,0.5922711853782754,6.052062321536055,7.210238255983055,8.336251659300695,6.257145780358134,9.087328037332083
287,2008-04-06 15:06:39+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,-1.8492239679358686,4.664935094599152,4.355325462840126,6.686781472387789,9.780180292849922,9.792901757848451
288,2008-04-07 15:01:05+00:00,,,,,,,,,,,,,,,,,,,,6.603343222923364,,1.932038852264534,7.872145517931796,13.748068992174714,,,,31.512060106362462,30.65387765723688,27.620498110985952,29.979650866305075
289,2008-04-23 15:01:03+00:00,,,,,,,,,,,,,,,,,,,,13.11689110681213,,6.416265908630009,18.46462713010731,,,,41.605560446489974,47.32162379833027,45.698985916281565,37.80959452397817,41.73322896764916
290,2008-05-01 14:59:50+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,2.7007737628265867,10.296226286177825,8.740883496053094,8.379925070683413,5.87832734808735,6.701943685530277
291,2008-05-09 15:00:58+00:00,,,,,377.6485100989411,412.60829662917445,,,,321.21382068524736,,,,,,,408.1279000301231,,,,,,,,,,,,,,
292,2008-05-17 14:59:24+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293,2008-05-25 15:00:52+00:00,,,,,,,,259.0213226067746,,,,,,,,,,,,,,,,,,,,,,,
294,2008-06-25 15:04:31+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295,2008-07-20 14:57:38+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296,2008-08-05 14:57:10+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,2008-08-21 14:56:43+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,2008-11-01 14:59:54+00:00,,,,,,,,,,325.1610078593921,,,,,,,,,,,,,,,,,,,,,
299,2008-11-09 14:54:04+00:00,,,,,337.37441047958106,,,,,,,,,,,338.66418115654983,,,,,,,27.588516669108095,,,,,-12.185673093494197,,,
300,2008-11-17 15:00:08+00:00,,,,,,,,277.50204353051873,363.86584703247667,,,,,,,,,,,,,,,,,,,,,,
301,2008-12-27 14:55:32+00:00,,,,,,,,,,334.8072552208459,,,,,,,,,,,,,,3.3133210952427623,9.670175254968301,11.349859859849428,23.14280061370978,14.507768061609124,22.103851003159296,29.2482067829239,23.876355924720794
302,2009-01-19 15:02:18+00:00,,,,,,,,,398.600460589988,,,,,,,,,,,,,,,,-2.7212829531321465,4.6100983707093945,8.602482519681578,11.457305953190598,13.059373326920698,14.481159710733596,18.1319709945839
303,2009-01-20 15:00:40+00:00,,,,,,,,,,,,,,,,,,,,,,,-4.005902079158325,5.845836888806487,11.93919304736373,,,,35.24099050236944,41.06505170928955,46.23369232477025
304,2009-02-04 15:02:44+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305,2009-02-05 15:00:45+00:00,,,,,,,,,,,,,,,,,,,,,,,,,-2.021525747033197,2.1416999887188197,,,,,
306,2009-02-21 15:00:55+00:00,,,,,,,,,,,,,,,,,,,,,,,,20.481584467240825,36.528176134687286,38.602250131658856,,,52.432555712049464,,
307,2009-02-28 15:07:10+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308,2009-03-17 14:57:32+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309,2009-03-25 15:01:10+00:00,,,,,,,,,,,,,,,,,,,,,,,,,-1.8383648514106605,-0.34056167992025355,8.298936373778975,6.133039578168923,,,
310,2009-04-02 14:57:53+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311,2009-04-10 15:01:16+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.20677386860572,26.560816845448453,24.468432651595823,20.68432210654737
312,2009-04-25 15:04:31+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313,2009-04-26 15:01:20+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5557626412207279,6.323998712075247,14.978906010636864,21.269150143838587,25.280980497832903,26.67687683714557
314,2009-05-04 14:58:30+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3244338717828423,-0.7972255315670447,11.136303515855856,20.019459015535123,21.02445424349718
315,2009-05-20 14:58:48+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316,2009-05-28 15:01:23+00:00,,,,,,,,,,,,,387.64309052328224,,,,,,,,,,,,,,,,,,
317,2009-06-05 14:59:04+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318,2009-07-07 14:59:40+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319,2009-07-23 14:59:56+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320,2009-08-08 15:00:10+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321,2009-11-19 15:07:30+00:00,,,,,,,,,,,,,,,,,,,,,,,,1.5769412303558366,9.371614900478097,25.670592255256913,23.250423244265765,19.232215172178336,33.79992774120718,32.12155329496376,37.110108420862666
322,2009-12-14 15:01:33+00:00,,,,,,,,,,,,,,,,,,,,,103.95970854056506,,,,,,,,,,
323,2010-01-07 15:02:21+00:00,,120.88780433780025,,,,,,,,,,,405.7996683733573,,,,,,,,,,,,,,,,,,
324,2010-01-23 15:02:35+00:00,,,,,345.5631874256644,402.82703762794165,360.81184017296977,,396.3667176110375,,,,,,,,,,,,131.28610328935568,,,,,,,,,,
325,2010-01-31 15:01:48+00:00,,,,,,,,,,,,,,,,,,,,,,,-3.80434749080561,6.098129211552053,13.259999869408507,21.354522763385376,19.539151950093057,10.688145686001798,23.427321610718366,23.824200656433007,21.23855183642739
326,2010-02-08 15:02:47+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.59112685159082,25.9635107405434
327,2010-03-12 15:03:04+00:00,,,,,,,312.8678233462664,,,,,,,,,,,,,,,,,,,,,,,,
328,2010-04-13 15:03:10+00:00,,,,,,,,,,,,,,,,,,,,,,,,,39.62350275929874,43.82185193529545,49.62119736470134,51.47861930017259,60.77816814764202,61.67767211552097,
329,2010-04-21 15:01:48+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330,2010-04-28 15:07:57+00:00,,,,,,,,,,,,,,,,,,,,,,,,1.666830713670762,11.69145165707463,16.818005628021083,25.262942888903716,28.124531887671175,31.71391545760483,37.990676879540466,35.67005906386517
331,2010-04-29 15:03:08+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,25.47684584751625,28.035873506251576,35.531236038140676,38.526868129122576,47.89010593771539,41.26077047038988
332,2010-05-14 15:07:55+00:00,,,,,,,,,,,,,,,,,,,,,,,,4.0307591384652115,11.423790552872786,17.51428976205237,16.044923609086784,20.89445979761075,28.88036947089923,30.2403647732284,27.29946874255643
333,2010-05-15 15:03:04+00:00,,,,,,,,,,,,,406.458964755364,,,,,,,,,,,,,,,,,,
334,2010-09-04 15:03:14+00:00,,,,,,,,,356.1233334398757,365.0825607534526,,,,203.9469861435706,,,,281.3260948606555,,,,,,,,,,,,,
335,2010-10-30 15:00:45+00:00,,,,,,,,,,,,,,,,,,,,,,0.7765735484703038,2.2779667725697497,15.448968724781244,23.06357712560089,32.03496044501245,37.91332612373083,38.18282634547581,48.11341580573292,47.06872097864097,49.31756539095356
336,2010-12-25 15:04:03+00:00,,,,,,,,,,,,,,,,,,,,,,,15.906817292155393,22.87488665117634,35.72300238253253,48.86407433697641,53.33340734768379,,,,
337,2011-02-02 15:10:31+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.01697230747477,31.577910162419364,35.188538558538696
338,2011-02-27 15:04:28+00:00,,,,,,,,,,,,,,,,,,,,,,,,,33.11822216838439,41.048056521602824,51.65217682514664,48.0854918334239,62.01942096971541,,
339,2011-03-07 15:00:53+00:00,,,,,,,,,,,,,,,,,,,,2.064176743762493,,7.591059729851297,17.504362393203323,20.57111925935143,29.16469987321164,37.11176815615058,48.90510711320287,47.716977945466326,63.68132263815028,57.98163769068659,63.49470421511438
340,2011-05-02 15:04:34+00:00,,,,,,,,,,,,,,,,,,,,,,,10.316332373857708,15.876479558005915,25.407147105093877,,,,,49.497052448797,51.89451921573103
341,2011-05-26 15:00:27+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342,2011-06-19 15:04:31+00:00,,,,,,,,,,,,,,,,,416.668697769135,,248.6358826896045,,,,,,,,,,,,
343,2011-07-05 15:04:28+00:00,,,,,,,,259.045824959245,387.53593019082626,,,,,,,,,,,,,,,,,,,,,,
344,2011-09-15 14:59:27+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345,2012-01-04 15:11:09+00:00,,,,,,,,,,,,,,,,,,,,,,9.18495740381932,14.769112244620278,36.33583441393001,45.754949370882834,55.884191129689064,,,,,80.24176445531707
346,2012-01-13 15:04:58+00:00,,,,,,,,,,,276.6014855336967,,,,,,,,,,,15.034959702423436,,,,,,84.3168163560032,71.92724393147795,82.83881267805683,76.4677958226228
347,2012-02-05 15:11:13+00:00,,,,,,,,,,,,,,,,,,,,,2.369637678134048,0.4943357449119139,8.347852458882674,,,,,31.355453575806244,38.19616060996529,59.28778864259197,61.4669187523603
348,2012-02-14 15:05:04+00:00,,,,,,,,,,,,,,,,,,,,,,,,,42.83726620864123,58.699482257458456,60.382043237206204,65.81950165825953,68.31622646760441,,
349,2012-03-01 15:05:04+00:00,,,,,,,,,,,,,,,,,,,,,3.876454676630706,1.3853603700956951,8.543904782040544,19.790561508925023,,,,,47.06355957554129,50.618442597024874,64.93388349957804
350,2012-03-08 15:11:12+00:00,,,,,,,,,,,,,,,,,,,,-9.047505226762368,4.326971974970188,,,,,39.21598327961068,46.75314542694017,38.195970264016424,47.46041336723331,45.18316791338638,
351,2012-03-24 15:11:15+00:00,,,,,,,,,,,,,,,,,,,,9.690576299811877,,,,,,50.63422832477574,50.3669878713263,57.1645152664925,58.280995565375655,68.28799014474191,
352,2012-04-02 15:05:03+00:00,,,,,,,,,,,,,,,,,,,,,3.524005345282622,2.5450896232418385,11.333875385783612,24.231029976642,35.58617763441852,,,,41.4722542514698,53.536014707337976,65.03601738089847
353,2012-04-18 15:05:02+00:00,119.49538849649457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354,2012-04-25 15:11:26+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355,2012-05-04 15:05:29+00:00,,,,370.4356465079896,,,,,,,,,,,,,,,,,,,,,,,,,,,134.145083673082
356,2012-06-05 15:05:15+00:00,,,,,,349.49276277309747,302.5294394894482,,,,,,,,,371.1980936706365,,,,,,,,,,,,,,,
357,2012-10-27 15:06:47+00:00,,,,,,,,,,,,,,,,,,,,21.835030407051104,41.91459501688971,45.33022386241778,,,,,91.1089658567773,84.67454702579559,97.12994232487057,107.1244480950702,105.09451857294748
358,2012-11-12 15:06:52+00:00,,,,,,371.75746314310845,,,390.17769118015946,,,,,,,,374.6870120490089,295.2513475170741,,,,,,,,,,,,,
359,2012-12-30 15:07:06+00:00,,,,,,,,,,,,,,,,,,,,10.125137974606915,19.85385575752549,35.27406894351111,42.167261668517256,56.59928180796167,65.1533814979961,,,,,86.32129689871422,86.20937013606358
360,2013-01-31 15:07:09+00:00,,,,,,,,,,,,,,,,,,,,,3.316015686064571,15.964294329046009,21.370154259373777,27.35338115682914,38.873320884530614,,,,,68.2294697664874,70.31169884611215
361,2013-02-16 15:07:08+00:00,,,,,,,,,,,,,,,,,,13.741277235196739,32.154461667596294,26.252608384913465,23.511787484137475,28.414762286652966,,,,,77.98304091304044,86.52037758728396,89.92411905459228,91.06576301560227,97.95328687715077
362,2013-03-11 15:13:16+00:00,,,,,,,,,,,,,,,,,,-12.280778321425522,-9.733239414535074,11.1800032457382,,,,,,,58.2299529014424,67.51896533738841,72.14385303239362,79.80074323873568,
363,2013-03-24 15:12:16+00:00,,,,,,,,,,,,,,,,,,,-15.150123454463671,2.311769642207901,14.880033668130913,22.685198509192567,32.166041659093025,45.57063114731109,56.137413443471615,60.09603505913021,65.66248408121119,62.58535084503829,69.3202118875926,77.64741918075075,73.63906032862741
364,2013-03-27 15:13:10+00:00,,,,,,,,,,,,,,,,,,-12.00543254784611,-6.359182579599183,,,,,51.64621864035005,57.57558513169448,66.40972785322606,81.1740759290691,76.67579518366912,82.67951646611385,,
365,2013-04-05 15:06:59+00:00,,,,,,,,,,,,,,,,,,,,,,44.36394099030656,50.156274711011946,57.12022776325915,67.03976207660592,70.66493046334861,74.85502528207985,,,,96.13785680286206
366,2013-04-13 15:12:45+00:00,,,,,,,,,,,,,,,,,,14.483721245717506,27.370827308593896,24.106975262952318,22.769744594839914,33.52277731448287,42.99799318644158,52.76988307015956,60.14906951402874,70.39689519373948,69.88715705470845,80.33475286800237,82.2998057738074,83.53433423259,87.36159623768968
367,2013-05-07 15:06:50+00:00,,,,,,,,,,,,,,,,,,,,12.766866583838317,26.899388832813415,28.30947453002582,38.40026563670544,53.87291219297443,58.662594690400525,,,,,85.81933034186935,83.5979505062231
368,2013-05-15 15:12:55+00:00,,,,,,,,,,,,,,,,,,19.531318948851048,37.448975682358416,29.714045496173455,20.076896280793257,29.805245619818038,43.6008818186859,43.56050476290809,55.49223339529613,65.10345766320178,61.58596745596995,68.8220351450482,70.48712683911394,87.17264394496972,89.35060810378211
369,2013-07-02 15:12:55+00:00,,,,,,347.9669391832418,,,,,,,,,,,,,,,,,,,,,,,,,
370,2013-07-26 15:06:14+00:00,,,,418.18054530245973,360.97997100520706,,294.0799595131629,,,,,,,,,406.24441988315675,,,,,,,,,,,,,,,
371,2013-08-03 15:12:57+00:00,,,,,,374.1369100469231,,,,377.5175387400499,,,,,,,382.7692058694725,,,,,,,,,,,,,,
372,2013-12-08 15:13:29+00:00,,,,,,,,,,,,,,,,,,,,13.49289371802,22.329165982075857,25.06538289205963,41.908049188506006,,,,,79.26620395542206,77.89226944930213,87.9502803061031,86.99440177299937
373,2013-12-17 15:07:15+00:00,,,,,,,,,393.1912963898724,,,119.35325170856618,393.71284969535054,233.17227296308104,,,,,,,,,,,,,,,,,
374,2013-12-25 15:12:23+00:00,,,,,,,,,,,,8.654202398478025,15.143610588820488,16.417156377400126,39.647723506650415,,,4.09026119664617,13.158512852290837,28.77272604532576,39.73790973470333,42.90772467648442,57.63920297756927,70.1412488965947,85.00797821145677,92.89756736664289,94.59941588829386,99.57582649925992,100.56606063638235,107.97554170912971,97.35542466919382
375,2014-01-02 15:07:23+00:00,,,,,,,,,,,,8.59782156775783,-3.4377470374627244,4.2956066900518195,,,,,,,,49.25557027231866,62.44568623765129,80.02367638076262,90.44827162139225,95.6211525559542,96.79295368422136,,,,
376,2014-01-09 15:13:33+00:00,,,,,,,,,,,,,,,,,,-1.3843626458427392,15.779292434541908,34.513064666888546,41.711803921026096,,,,,88.01732797918191,84.98590304751347,86.49097914678644,101.38021684172405,107.98033405370177,95.04515715086876
377,2014-01-17 15:18:16+00:00,,,,,,,,,,,,1.3724591121784115,4.8875453014309205,0.9222548060481888,43.034870380713166,,,-15.389064697137353,-10.48514602804272,16.76086250629331,38.92676907387571,35.20677702667053,52.3573567988919,70.01695899642847,79.89494583758893,87.08681985963062,87.0126243051974,87.04934356930494,93.14077603396241,98.34459195912963,87.60600209181281
378,2014-01-26 15:12:04+00:00,,,,,,,,,,,,13.718400645290618,16.054139654081705,34.648314291995945,67.95720548411701,65.99005040509887,85.94517618865831,17.934422224507422,0.8173498296769033,9.019421714665766,40.65591618412639,47.68212736238325,64.71203739609726,67.71446127318004,86.73835520249163,,,,,,
379,2014-02-10 15:13:58+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380,2014-02-11 15:11:50+00:00,,,,,,,,,,,-0.37342438200347594,9.673997314599974,26.506994909997275,36.387922347407,56.491042826189286,30.88621831369611,1.2245907502884394,-7.594248716006771,-7.881479847372731,18.962685876954275,45.608961167177284,44.89207240613288,51.14175191767848,68.33579087053444,75.96002568390674,82.30449136953854,86.35540213390222,78.88342760260025,86.13709592135719,93.72365105094275,89.22493324062631
381,2014-02-19 15:07:38+00:00,,,,,,,,,,,12.188130066938843,38.23683393199536,49.02109856290607,58.179407169627936,,,,19.244506915521896,42.0350994940938,45.59344746837289,54.36902255444677,56.3589201965723,73.1052046911091,,,,,102.43870315471987,107.13517154216112,104.8969657187341,105.35275881326226
382,2014-02-26 15:13:50+00:00,,,,,,,,,,,,,,48.218775985898596,43.665055748661054,18.808412262185826,-0.5788379014760361,-3.182535994784402,-3.5094141708127893,,,,,68.40226428760258,74.3135707031498,90.18295550850665,93.74323976325917,86.90389296026434,,,
383,2014-02-27 15:12:01+00:00,,,,,,,,,,,-2.4896536104432467,9.11123597488207,32.79757536193351,47.987388228607244,58.51649578988369,35.68020149687549,-3.1847731912169097,-9.555507545276207,-12.801761334412653,19.37415123052554,47.030282395718864,47.16749173393817,57.352987533914956,77.29737469930285,86.5827450051356,87.85575403714128,90.91608334157677,85.71752175388468,89.94238593008885,94.51982859304556,91.73524527829042
384,2014-03-07 15:07:45+00:00,,,,,,,,,,,,,,,71.6316451861291,37.21255515195325,43.868593715640706,66.16251257727772,,,,,,,130.685393416315,,,,,,
385,2014-03-15 15:11:27+00:00,,,,,,,,,,,,33.649871816946224,39.97617220449453,64.06349377553914,58.20906692897942,24.71363329738079,-5.509449409564769,-13.886547600080549,-10.25503125147216,12.64554890017667,37.04929740417532,40.315162457612196,49.42838823741153,62.64633494587416,73.32381779324353,75.64089314780087,84.26778357723148,73.24185020243686,81.28278439825405,83.59511666860811,77.4606638901659
386,2014-03-22 15:17:30+00:00,,,,,,,,,,,,35.00197760268877,39.861397841213645,57.470437483392914,59.17061905539201,19.181459205307718,,19.006410441312802,40.113539094037414,35.03703653211042,34.32006471369539,34.55250659184516,51.74535376554762,61.51720588513473,64.757535915449,72.49802356087773,86.43659563194534,87.83110025653907,85.79723292458524,85.23048209347242,79.56893575816335
