dates,nzd0477-0000,nzd0477-0001,nzd0477-0002,nzd0477-0003,nzd0477-0004,nzd0477-0005,nzd0477-0006,nzd0477-0007,nzd0477-0008,nzd0477-0009,nzd0477-0010,nzd0477-0011,nzd0477-0012,nzd0477-0013,nzd0477-0014,nzd0477-0015,nzd0477-0016,nzd0477-0017,nzd0477-0018,nzd0477-0019,nzd0477-0020,nzd0477-0021,nzd0477-0022,nzd0477-0023,nzd0477-0024,nzd0477-0025,nzd0477-0026,nzd0477-0027,nzd0477-0028,nzd0477-0029,nzd0477-0030,nzd0477-0031,nzd0477-0032,nzd0477-0033,nzd0477-0034
2001-08-15 22:03:26+00:00,134.64688759228838,140.4676975663884,147.46284236481648,140.60909214902398,138.0208655952732,139.458292301616,140.62442229376404,143.66397825275848,148.16820175595413,147.88720215053527,143.50399230145516,142.10550982768737,137.91716809319442,136.17941798762521,136.0864722387811,136.54465498572063,137.84284109268305,142.7561131421684,141.2099057219307,134.4977230642188,132.21403812508598,127.07195380862964,122.49666862514448,127.66263232490742,125.19620356581692,119.52943366760368,136.36296227100027,136.54947714897148,130.1727564104872,139.10771027805862,146.52839465980887,133.40926786595196,135.88980164605096,154.46768559728582,175.88273628831251
2002-03-11 22:03:31+00:00,135.4794924192432,120.44035711516611,116.16734373936853,119.91572242670374,118.40254488569359,126.17735334147581,128.93300694573384,132.07119103823274,134.38023096074903,135.62275100381245,133.74821964870645,138.8059060724527,137.28131353205913,139.0432636598726,136.03481677071298,143.56119543860547,148.39429695842435,148.8320852110451,143.41783147273915,147.5825465415173,149.8479387514,149.85525467031283,145.68299869427227,140.31239896405526,130.39766280215144,136.76473367197096,135.8695777759106,137.9423083622764,142.64499873041945,139.606679138463,138.408776591464,132.5193964299225,127.79289446144315,155.94677669924565,167.83763215865014
2002-03-27 22:03:01+00:00,139.70673379224263,120.53663367003666,121.20692950211232,122.22233391895725,122.6044186643799,133.0886727447617,126.43663775513905,129.0834271187032,132.63811169212624,136.91858990887664,129.6883444919381,134.68043484881497,131.85851632773623,125.84017621928633,130.45252920307962,127.54016116818833,139.048640100183,135.16496831593733,137.8308567561509,142.98976560855766,141.61793741405057,142.12999701895833,137.85098774929588,141.69467316350787,124.82247071715929,137.69633174269387,134.93203478633689,,,,,,,,
2002-04-12 22:03:25+00:00,124.14694989603706,114.78638427316189,115.0916677790324,114.31508152602913,111.06938645072746,116.98534711141558,125.7697216959971,130.6881221034178,130.01179176861658,130.47839996902576,129.56097626837877,130.30517432636793,131.4281963835444,123.60366394541846,118.10581126306151,122.30303417943408,129.2080242061593,143.03056940739842,136.13273205840372,139.2555333915068,136.15614624915887,135.4859062121209,127.30935491965168,132.65681435745242,121.63247983090758,122.48200083197503,126.89524917534848,127.56584734382561,132.04414731118672,135.68653498996008,129.8618418733979,121.30434215649177,116.58371584822771,158.10830524674722,
2002-05-14 22:02:55+00:00,130.69330069747326,132.94278858703717,136.24239524866408,139.27213242058835,134.93306261827283,138.85666450602508,144.41223979120852,144.9055610293833,148.4361472181334,151.33036538528518,148.19766753569016,153.62426945803938,148.7796340776912,137.69555594812857,134.70302348626788,145.93793968413803,151.2258548904475,154.07184729948008,149.62273620624129,147.01735905491353,140.62085663437728,142.34927739560348,138.155710441919,142.87306034843417,128.60526488194608,135.8753115049,136.65229685583338,142.90683258258827,148.21281873720028,151.63817752079837,149.5897020175983,138.65397550585183,137.3456797625098,166.5080657608256,192.87728299842556
2002-06-15 22:03:07+00:00,,117.97298668476526,126.24415448425681,120.99781287864103,118.13355411602474,120.12548511915763,134.94057234130045,142.45093023703507,136.99589208079783,130.8294480171565,126.58646777504858,119.57716004140465,120.4027936959373,121.07923723231148,121.31526433624727,123.94130228447234,123.77765620346563,125.60915904496049,123.42702962914001,120.33171101805901,117.77240854650833,124.24028870617299,116.72054174519587,115.16035146138283,121.57394528189066,112.75374513133653,128.11395573043765,118.63013930589247,123.28171248302473,130.74139184003434,129.34524985046838,119.11237601132085,115.85848315794134,144.50044514966146,
2002-07-01 22:03:02+00:00,115.30107358308057,127.47488153786952,136.91941368481483,125.47038544817323,121.96893576825684,133.51097677096377,144.5177214662665,144.80148298615697,134.9308131380318,129.01241213373436,123.66849670073823,128.00239549149023,127.35704614785318,122.2997299967053,125.67199255011889,130.69715110450312,138.3753673740429,138.71304099488574,135.36481187856253,131.56583692847792,126.65712871118168,120.45258485247852,120.66599303359908,124.17206738565356,125.21363481913218,119.47880762539228,136.90858204808166,129.75471533499174,121.24370390167977,138.16455590367147,141.5193745311547,124.91080615946963,126.9545908971303,,187.5296207957923
2002-11-22 22:02:21+00:00,143.9745091252186,141.5118389718655,139.8591630712842,132.2724591849397,131.9650638403564,138.4770885238647,141.0731788148586,145.62387683928537,151.21953799436255,144.90395494172193,137.32220904470924,134.8810404204216,132.71116375995166,127.5809058811819,126.63019065853608,130.86206094016313,131.22750465669603,134.09057264428012,129.0056330309485,129.2936692621209,110.27642623085981,112.4167022272382,111.68215755196933,122.3709679371126,112.04467487724222,114.17521462031715,123.21738569155076,123.42712654726706,122.91898676870156,126.51782999418606,126.40408502078682,116.21699411463021,121.33770107200873,153.99162850654776,178.93394967887642
2002-12-08 22:02:27+00:00,137.18398953103429,135.58230604874674,129.46736680751116,125.39394980019905,124.8741781440874,133.9853289734967,141.77754686501353,145.11844814699225,139.44417002991673,134.40164466381694,123.83005513672462,130.17961866208594,123.32245165870252,124.36007617065924,121.62514002471653,131.07175929902124,133.19842036648978,137.64855534467338,132.1257673443989,128.2159718083115,121.08692707722255,112.39375601600592,107.83076974066783,111.2373729231615,112.10790402428043,110.00090725389276,121.56031564140811,121.92622282099448,122.59804977128766,129.14961164399188,128.20430678071128,119.67718824954707,122.06474327912314,140.8013101341076,170.30869721960073
2002-12-24 22:02:33+00:00,140.59395970110776,137.5947389953869,133.23792512449336,127.51608348584581,132.31612414106124,142.01738703531632,149.19508417290652,148.19352147808678,147.24091883004223,143.9335962205299,136.45803062014315,141.667348275075,136.32231599342697,135.40208489417262,135.17429478360543,136.53591339635759,143.2555849502274,140.74580236743353,135.12275247564457,130.57669847808276,125.32036243405224,124.90442719999363,117.59550198713268,120.6368796032677,123.76626215778428,116.47769605430364,132.93215576574988,126.14429066199918,128.9646938804348,134.50428202222784,134.13507018924298,122.94655308428652,124.18943094556751,145.35327385016228,174.0394422672276
2003-08-05 22:02:35+00:00,143.05380969121225,149.3312647358591,,,,144.53967368074007,146.5341565615868,151.97915440880996,154.38149067668152,151.15650422912788,149.40673762495348,154.31323096587604,144.2316330482714,140.10739879956756,139.60160781617816,147.26904175767206,152.60785042646518,,,140.76912126440004,136.61330230861418,131.9399300133614,122.21835142225302,132.19214956741982,143.83917132037263,136.4857083396489,153.58237979448336,152.3354939361781,137.74422527607368,147.9064224034912,150.4818959165383,,,,
2003-08-13 21:51:08+00:00,154.90486059752197,151.90050387048112,149.55258174180557,144.0781179482401,137.23651125174754,143.94562887951633,144.93004079207043,149.58858103956652,155.22736148435212,153.7760089063296,149.92663605228933,149.68786308488717,144.94582683953814,139.8410399824187,142.435757963711,150.87806431746827,157.53822566727368,159.16488346345434,148.42428965796537,138.1148305284923,129.50261508694618,126.34470367416952,129.42371276508848,140.45571969943185,139.82391467529314,150.76744857774153,147.2529272637536,144.1053283863238,150.64224383772148,141.78062797539368,143.63558082061255,127.83008346139303,131.15142442940763,171.38914438536048,197.91221318934996
2003-09-14 21:51:42+00:00,141.39174268119405,124.2050445912017,118.3496088835676,116.7969820852156,119.26939980371158,132.25214730310702,135.54933912755146,135.04004139777433,132.80643761356004,132.8507734579012,134.5931841771703,138.46900850406124,141.68993443300556,136.80179753251034,138.00783052155583,145.3942624421881,149.39609167834695,150.98974001788534,137.73967348026306,129.5630252360206,120.8534990548498,124.01587104708109,132.07550707310799,146.71114255382633,140.7285873527207,140.90323131068664,144.75710400681353,144.06490171780104,147.1308430387638,145.19695516843055,141.21368445039775,125.8137553419315,122.90197805260657,146.83159180632813,173.96319629943733
2003-09-30 21:51:54+00:00,136.82124647847593,117.47145075128721,113.27745574683615,112.00186660514841,114.88294105785835,121.24527929659423,126.46732754480354,127.79853600109529,123.2737892031763,124.47237202848817,130.44655457204385,137.50149607728963,140.49829459196542,138.2793159822261,133.6335191127048,141.64100746898,148.55607976401947,140.26880377589663,131.25300846329654,127.88098007016973,125.70354412075062,130.2487353080085,132.04294827454783,135.92318372806113,137.10268383051758,,,,,,,,,136.31749842184573,
2003-10-16 21:52:08+00:00,151.3304738068027,137.08856892137757,130.74033951254134,130.87182145184863,125.0760220685222,132.07329373852954,137.79280036101497,142.27068761458736,143.758333833526,143.19980838431002,143.42624843590087,152.15852364619033,155.5108495631967,150.29569631875188,153.39806282189713,155.99282196793388,164.67577532149778,165.35759335506688,155.160813740903,148.17328745084998,142.78313070011046,147.85600824154614,146.81666391297443,151.62632306552308,150.97040599767638,151.2649655766692,163.12275181983804,157.1187693868147,158.65671037251002,167.0972006051857,161.45009400876327,147.7536122469643,145.44608208139636,144.4588542758174,
2003-11-17 21:52:33+00:00,152.20519939727754,133.3708126572217,131.93276668848227,128.8225691656761,131.58652947778975,136.71238390602423,141.75516557087985,129.34274040891518,130.2109111526277,133.0515317326535,129.63379678961476,136.64398922347934,135.38895542668675,134.45831010057586,147.4165075562004,158.40665489723932,162.1588810534249,166.53233646347977,165.60375136895124,157.6255006242348,156.87871368690892,138.83102495536858,138.391968037104,139.42820145385505,147.3666924898973,137.67525621804708,150.98042607940192,148.1037648791305,160.27219079404122,175.36715326674934,172.86412063004778,154.68991081578233,163.38827725516367,157.34237191871972,181.45401304598937
2004-01-20 21:53:00+00:00,132.01893838798247,118.92731062687055,118.80431716592155,115.1870554136455,121.7356492541088,126.42453391233182,135.26626882230687,141.5224971089795,144.97559581187485,139.7578252396596,138.6282180583747,140.07451551706475,141.88388005983583,134.16868908446602,126.45956777304562,134.38500173196303,143.99658181993647,143.6230772041244,137.49865154165167,132.56500929937846,129.54601873799018,138.92021646649096,138.01104178044594,143.94810659912562,142.54406215010704,157.47493118836965,158.40641295399377,155.75266022077895,146.8965152789632,151.2956480718306,149.08437910887443,142.24541683860608,142.3441790152613,173.79332016589825,185.40893485987218
2004-04-01 22:03:28+00:00,139.859612002829,137.21873292660285,131.2476226549785,126.742245748391,120.57200837275604,,,133.28730374736918,138.21094454011455,132.42563090794133,131.3565803900719,124.45079989791364,127.5069953062738,124.4567251027582,126.9185657916808,132.2873923630503,137.32768328583876,144.28954853222214,144.5075740384292,,,135.70702169798432,132.03999582344318,141.05001996712895,138.85487551423128,141.7939724924112,145.44064887678837,144.19694579783877,145.1468686234865,148.32773558409147,149.11108162681913,132.81115847243825,137.42257408813958,144.1203381025423,167.34568562902126
2004-04-09 21:53:43+00:00,137.92835040242664,137.41364305547413,140.2139763290189,135.79065387299408,130.9663591653197,136.37335291350576,141.77601728559628,149.01122753971018,147.06811594028088,153.66455390192894,144.90164405374125,151.54939059771448,145.95990762587903,136.19541421154148,138.83784622918537,139.24179574197507,138.64991613278548,143.7456282684951,148.17190940578467,144.18339394112283,146.93168778957056,144.40597783687105,146.58811869217,153.16901844804116,146.7961734164027,149.7075849591312,158.2784105730131,151.51900527811833,156.1016202812759,155.43154806023816,156.10445136769368,144.08910935838762,145.81998279295965,150.92220706420323,
2004-05-03 22:03:23+00:00,126.74375212565869,131.88414234420623,133.66513942045898,126.4044497605553,122.69312730573657,128.63016089743317,135.38426089190065,141.60116080869142,,,128.96465460261683,132.31959963124945,125.70270922559007,126.34149436298247,123.6787171303075,129.39066430575218,136.58400123742223,133.9184294692111,137.34148955524776,136.33488993704162,130.20199054746388,126.91240057990636,,,,135.18989501318958,133.7080246417394,136.95686102543357,138.89580610031254,141.45023957952273,140.41586429555844,129.07588031483365,125.38283968018067,155.52480424539365,170.26306891722933
2004-05-19 22:03:47+00:00,104.70657027866508,130.95324017527705,,,130.7260219925522,133.13610105179023,137.62114248815655,149.6779710770217,150.61007822937225,140.02917004360972,133.7951541639587,136.3455257422564,135.32813667919757,134.51774774580247,137.19277407093549,140.22691348113798,145.55323164365672,,,144.48985717786073,136.6947256020933,135.916197510126,139.22983718915148,143.83607920908352,140.15167738614318,147.81439462515016,149.56194672560673,148.04979992043496,151.13246345918975,150.02479974705082,144.96735375069898,,,,
2004-05-27 21:55:30+00:00,,,,,,,,,,,,,139.5637982037954,133.97898789095993,135.73928241768883,146.63807987286285,147.64899114057042,152.43749758543345,150.44487027943094,146.53738308616695,149.17145868340376,149.60690311195003,144.29775227131626,150.90127631167837,147.18621866960595,140.7887014676624,152.5054137656804,152.38494084285003,158.5888629870093,,,,,,
2004-06-12 21:55:35+00:00,123.71741393170655,151.1355030414117,152.15649123293915,151.35084022807078,149.05528941371068,147.19550486957294,152.91766550971812,160.1960481159108,162.586042334448,153.9426941099006,153.6186366698933,151.71072539833227,145.99169810296306,147.3656513868468,146.48607914591605,155.86362747913802,161.07697038213266,167.95140803126864,164.98252420277635,162.88132323577486,169.3776674686072,159.74796340278408,161.00308300496673,160.60960036630033,164.7716666491745,162.14609343636695,166.63260683309818,165.0726254297001,168.55958069871198,174.21938273041482,167.8063324258913,154.78530897131898,161.40877227197205,167.16220609803383,205.66195815814072
2004-06-28 21:56:04+00:00,131.34424812940304,150.0502503511787,146.14698889824783,135.08635048463526,135.24774012252234,138.60112617148022,143.91654979135538,149.4346200150691,153.527987687612,154.3807320039783,149.59195703113878,153.47089715238982,152.1170582776646,146.38577495939006,146.42282621658921,157.40549224086857,155.17562871835034,157.8217381665574,148.73504757295626,151.73426933797958,149.53759268005524,147.68738013777553,140.87791946559148,148.14373170170543,154.85492468198026,156.26348245403167,166.7758294566625,163.58945962840255,166.58457895482178,172.51750497030758,168.11908244405376,147.39161520462324,145.91597056700442,156.04076186769714,
2004-07-30 21:56:51+00:00,125.095848956861,131.5498084840463,129.13282935886502,126.3620484193112,130.5343172548999,142.4301685760162,146.7601784628205,150.66675643720706,150.3751102487384,146.77758683297353,142.73124167193973,146.22897961505421,143.302429765378,140.2783326682383,139.76965800349652,147.38339553838358,146.58697962163313,150.02436763863523,147.22669026699475,144.5952688128498,140.0583416273355,141.1415810351154,138.1485142814993,149.69326682856905,141.08969937282487,152.2692950420227,149.9823795610805,148.42989135540836,153.54811846677126,153.13630236424507,147.08469577895755,139.87874415296758,136.00915400180384,160.49327639747565,195.10140512443974
2004-08-15 21:57:13+00:00,131.309165345132,135.65246455247862,127.63325712254844,129.4437370483787,124.27762426292907,130.26996614944733,138.88996560360937,140.84891183336697,138.54589733586187,141.2006933750112,132.6215922575647,131.54849800354202,126.04438587191117,130.8234294390539,129.16854492463037,137.48095208611997,144.92287545312317,145.62811828609819,144.92585830859025,142.83364789512285,138.12883965119175,137.2111948483451,128.34687633098522,136.8966679630138,132.6155920308988,142.48898594437816,142.00124623748795,146.46082661743472,146.60701579549186,144.62826956612375,142.4087703066728,130.26590686412987,121.70136228596951,149.94964011267012,175.55253027600554
2004-08-23 22:03:23+00:00,141.13970602649482,144.90780658306699,,,125.34378403211062,128.70452490728132,131.37184331978077,140.6515471547493,134.94575854346638,146.42283591641424,135.43015972435597,128.73303217842908,130.37747441340193,131.86626461735287,138.5668570037073,147.36574263642885,151.33747666009745,,,144.95075451904356,146.73261260300453,139.49270985284204,142.87269354742793,140.2033961497814,150.2880951422669,137.23310649267515,154.287069011899,150.6581378632505,124.8370239162699,146.22858709615,148.23053357454023,,,,
2004-09-08 22:03:17+00:00,137.26080845147462,129.77663643651658,134.14685505108883,128.42981672675523,125.05071788373267,134.45424846342982,144.92149788310667,147.76413494715393,,,,144.2395616130303,134.38485816699435,131.09096318686125,136.03792937373697,140.2280796140758,145.3666552342777,156.74533695645462,159.29494733871567,155.29680040111813,147.6595916164252,144.61423713402453,140.53919369841861,,,141.9915697903076,151.9578430787916,145.53639910613566,142.02509839742038,150.57176439494276,147.79840946760413,135.70363359293475,138.05769750805996,142.8286432572156,172.665657406783
2004-09-24 22:03:12+00:00,131.7577838956909,125.37643932752005,128.9525530520811,,,125.08592377165871,127.69067232270076,137.21565106333944,136.56125569940545,137.0309316163701,127.11019701297403,132.43157255979858,128.6883056196607,119.50549535697132,119.73898342667128,125.84275606987109,135.99767694066057,,,,132.11665539118457,127.15498992368009,128.4485098107738,134.1420964196054,140.52664532208428,126.07617802050174,138.1903365633093,139.68880053450374,135.0990122607837,140.84801345305218,141.2269289692401,129.45101260077314,,,
