dates,nzd0477-0000,nzd0477-0001,nzd0477-0002,nzd0477-0003,nzd0477-0004,nzd0477-0005,nzd0477-0006,nzd0477-0007,nzd0477-0008,nzd0477-0009,nzd0477-0010,nzd0477-0011,nzd0477-0012,nzd0477-0013,nzd0477-0014,nzd0477-0015,nzd0477-0016,nzd0477-0017,nzd0477-0018,nzd0477-0019,nzd0477-0020,nzd0477-0021,nzd0477-0022,nzd0477-0023,nzd0477-0024,nzd0477-0025,nzd0477-0026,nzd0477-0027,nzd0477-0028,nzd0477-0029,nzd0477-0030,nzd0477-0031,nzd0477-0032,nzd0477-0033,nzd0477-0034,satname
2003-11-17 21:52:33+00:00,347.48,336.85,330.45,328.41,327.39,337.88,341.21,341.82,342.51,341.75,341.77,347.06,345.88,341.46,343.06,350.36,357.33,358.62,349.45,341.75,335.92,335.33,334.18,342.53,343.91,346.42,351.70,350.00,353.12,355.74,354.08,343.10,345.22,360.92,389.31,L5
2004-01-20 21:53:00+00:00,346.58,335.46,330.09,327.29,327.37,336.62,340.78,342.38,343.57,342.51,342.39,346.91,346.03,341.63,342.55,349.54,356.80,357.52,348.14,341.69,336.35,337.03,336.22,344.11,345.27,349.32,355.56,353.24,354.54,358.43,357.10,347.30,349.17,363.49,391.33,L5
2004-04-01 22:03:28+00:00,345.24,334.34,330.74,328.34,327.31,334.98,341.05,339.68,342.32,340.38,338.88,341.44,343.11,338.95,341.28,347.81,355.27,358.57,353.25,348.39,344.24,343.70,340.93,346.85,346.92,350.97,356.10,354.35,357.15,363.68,360.34,347.11,351.17,363.42,393.26,L7
2004-04-09 21:53:43+00:00,344.18,335.15,332.91,330.13,328.36,335.72,341.71,341.82,343.63,343.39,340.44,343.81,344.13,338.68,341.08,346.40,352.28,355.98,352.64,347.72,345.21,344.23,342.36,348.42,347.21,351.04,356.68,353.97,357.16,362.21,359.54,346.39,350.15,361.40,393.99,L5
2004-05-03 22:03:47+00:00,341.37,336.66,336.32,331.54,329.90,336.39,342.46,343.14,343.83,343.72,339.57,341.39,340.45,336.34,338.97,344.82,349.34,351.86,350.22,348.28,346.08,342.42,342.07,348.16,347.19,349.31,355.43,353.21,356.60,361.83,360.38,348.10,350.28,361.56,393.08,L7
2004-05-19 22:03:47+00:00,331.93,336.34,337.40,331.56,329.14,332.99,339.41,345.66,347.53,344.49,339.55,340.11,339.46,336.22,338.28,341.99,346.56,347.26,345.42,345.37,342.74,341.48,344.15,349.39,347.06,349.56,358.09,354.09,356.15,360.17,359.93,348.43,349.08,360.68,397.19,L7
2004-05-27 21:55:30+00:00,331.93,336.34,337.40,331.56,329.14,332.99,339.41,345.66,347.53,344.49,339.55,340.11,339.39,335.45,337.07,342.12,346.33,347.96,346.46,345.04,343.15,342.52,343.36,349.23,346.18,348.20,355.88,353.20,356.15,360.17,359.93,348.43,349.08,360.68,397.19,L5
2004-06-12 21:55:59+00:00,330.51,338.75,340.03,335.35,332.29,336.16,342.69,348.59,350.33,346.69,341.74,342.13,340.33,337.18,338.33,343.94,348.70,351.52,350.15,348.10,347.62,345.26,346.20,350.93,349.47,350.54,357.25,353.20,358.23,362.58,361.32,349.69,351.77,367.83,401.99,L5
2004-06-28 21:56:04+00:00,330.19,340.40,340.87,335.43,332.83,337.05,343.28,349.00,351.12,348.13,343.02,343.93,342.01,338.37,339.05,345.53,349.45,352.38,350.31,348.54,347.60,345.77,345.15,350.46,350.26,351.41,358.03,354.45,358.92,363.46,361.36,348.96,349.87,366.44,404.64,L5
2004-07-30 21:56:51+00:00,329.04,342.18,342.31,337.36,334.01,339.84,345.39,350.11,351.84,348.80,343.38,344.71,342.11,338.89,340.39,346.91,349.52,352.95,351.66,350.07,349.17,345.66,345.04,350.89,349.69,350.21,356.88,352.76,359.55,363.10,360.85,347.91,348.24,365.53,406.71,L5
2004-08-15 21:57:13+00:00,329.90,342.06,341.08,336.78,333.20,338.43,344.67,349.14,350.35,348.19,342.42,343.38,340.61,338.57,340.08,346.72,349.62,352.61,351.08,349.84,348.72,345.27,343.87,349.81,348.50,349.37,356.50,352.87,359.20,362.47,360.48,347.43,346.53,363.64,403.10,L5
2004-08-23 22:02:59+00:00,331.05,342.21,341.08,336.78,332.39,337.58,343.57,348.38,348.62,348.00,341.68,342.10,339.69,337.97,339.54,346.29,349.66,352.61,351.08,349.12,348.12,344.57,343.38,348.52,348.18,348.65,355.32,352.24,355.22,359.73,357.91,347.43,346.53,363.64,403.10,L7
2004-09-08 22:02:53+00:00,331.51,340.87,339.94,335.68,331.66,337.49,343.94,348.55,348.62,348.00,341.68,342.39,339.28,337.35,339.03,345.55,349.22,353.09,352.23,349.66,347.88,344.58,342.96,348.52,348.18,348.30,354.51,351.75,353.60,358.33,356.41,345.58,344.90,362.73,402.55,L7
2004-09-24 22:03:12+00:00,331.96,339.68,339.06,335.68,331.66,336.90,342.77,347.99,347.80,347.12,340.70,341.95,338.71,336.16,337.52,343.94,348.48,353.09,352.23,349.66,346.62,343.39,341.79,347.32,347.62,347.07,353.03,350.74,352.43,356.59,354.88,343.55,344.90,362.73,402.55,L7
2004-10-10 22:02:43+00:00,330.70,338.37,337.93,335.26,331.87,336.79,342.67,348.47,348.58,347.16,340.46,341.75,337.87,336.02,337.04,344.46,349.54,354.32,352.50,349.29,346.47,343.46,340.60,345.07,347.24,345.53,351.65,350.06,351.75,356.48,354.57,343.19,344.01,362.77,399.26,L7
2004-10-18 21:58:47+00:00,332.14,338.36,337.73,335.56,332.40,337.48,343.15,348.88,349.75,348.61,341.55,342.90,338.88,336.56,338.04,344.33,349.33,354.81,351.95,348.98,345.94,343.26,340.87,345.65,347.50,345.85,351.99,350.56,352.54,356.54,354.56,342.77,343.82,361.04,398.94,L5
2004-11-03 21:59:06+00:00,333.25,338.28,337.09,335.53,332.29,338.04,343.48,349.68,350.53,349.45,343.44,344.89,340.70,337.71,338.28,344.39,349.64,357.00,353.53,349.55,346.48,344.60,341.57,346.36,347.99,346.85,352.54,351.66,352.48,356.50,354.25,342.16,344.08,360.32,396.64,L5
2004-12-29 22:03:32+00:00,339.79,336.50,334.68,333.42,330.12,337.16,342.56,348.06,348.41,348.54,341.63,342.66,338.38,335.01,335.56,340.17,346.05,352.70,348.84,346.24,342.26,342.11,339.31,341.85,342.17,341.48,347.95,349.09,347.03,351.04,350.12,338.85,340.52,352.91,389.86,L7
2005-01-29 22:06:41+00:00,340.62,336.12,334.35,333.45,329.36,335.93,341.17,347.29,347.58,348.17,340.63,341.56,337.22,333.54,333.75,338.23,345.03,352.15,348.47,345.40,341.17,341.41,338.11,339.75,341.14,339.89,345.74,348.02,344.65,348.75,350.52,336.14,338.07,349.91,385.87,L5
2005-03-03 22:04:17+00:00,342.42,335.32,335.82,335.13,332.37,340.01,342.70,349.27,351.99,349.93,343.33,345.35,340.05,334.57,333.32,337.72,344.08,353.44,349.05,345.97,339.85,342.00,337.98,339.48,340.63,339.43,344.42,347.40,344.61,348.57,350.20,333.97,337.75,347.94,384.33,L7
2005-04-12 22:01:18+00:00,347.65,342.84,341.82,339.88,336.97,342.96,345.02,352.07,353.26,351.22,344.28,346.10,343.76,339.40,338.39,340.47,344.79,352.23,345.92,344.14,339.38,342.28,340.13,341.66,338.98,341.20,348.70,350.43,348.52,352.61,354.32,337.17,339.43,348.10,384.51,L5
2005-04-20 22:04:08+00:00,347.94,343.98,342.40,339.41,336.09,342.18,342.82,347.57,349.37,345.54,337.65,339.36,336.08,336.78,335.72,339.84,344.22,349.49,344.47,343.27,338.55,341.24,336.70,339.77,336.78,339.99,347.68,348.76,345.54,351.50,354.30,336.66,338.19,351.37,385.42,L7
2005-05-05 22:07:37+00:00,347.99,344.83,345.22,341.69,339.72,345.12,348.99,348.91,350.25,344.97,336.13,336.11,331.89,333.42,333.63,337.83,340.91,346.33,341.36,341.11,338.67,338.75,335.42,338.95,333.33,336.70,345.65,345.66,342.58,348.63,353.18,335.15,337.76,353.57,389.37,L5
2005-06-07 22:03:42+00:00,342.76,345.74,346.25,342.29,340.62,345.44,348.34,350.02,351.52,346.55,337.70,337.28,331.89,333.42,336.05,341.69,344.67,348.64,343.23,342.85,340.18,340.07,337.54,340.16,335.18,337.33,346.87,345.66,342.58,351.53,354.87,338.05,339.99,357.56,393.66,L7
2005-06-15 22:01:46+00:00,342.76,345.74,346.25,342.29,339.93,345.44,348.34,350.02,351.52,346.55,337.70,337.28,331.89,333.42,336.05,341.69,344.67,348.64,343.23,342.85,340.18,340.07,337.54,340.16,335.18,337.33,346.87,345.66,342.58,351.53,354.87,338.05,339.99,357.56,393.66,L5
2005-06-22 22:07:59+00:00,342.76,345.74,346.25,342.29,339.93,345.44,348.34,350.02,351.52,346.55,337.70,337.28,331.89,333.42,336.05,341.69,344.67,348.64,343.23,342.85,340.18,340.07,337.54,340.16,335.18,337.33,346.87,345.66,345.91,351.53,354.87,338.05,339.99,357.56,393.66,L5
2005-06-23 22:03:37+00:00,338.49,345.08,345.56,342.19,340.58,345.40,347.72,350.02,351.52,346.55,338.71,338.18,332.94,334.40,338.33,343.52,346.71,350.20,344.34,343.90,341.11,340.10,337.54,340.16,335.19,337.44,347.17,345.09,347.12,352.38,355.20,338.77,342.07,361.87,397.62,L7
2005-06-30 22:09:47+00:00,336.38,346.06,346.62,343.21,341.74,346.82,347.72,350.02,352.23,347.03,339.26,339.20,333.57,336.50,341.10,346.80,349.83,352.99,346.64,346.22,343.86,341.29,338.02,342.53,338.35,339.45,347.63,346.00,348.83,354.49,357.02,340.00,343.44,364.90,398.05,L7
2005-07-08 22:08:03+00:00,336.38,346.06,346.62,343.21,341.74,346.82,347.72,350.02,352.23,347.03,339.26,339.20,333.57,336.50,341.10,346.80,349.83,352.99,346.64,346.22,343.86,341.29,338.02,342.53,338.35,339.45,347.63,346.00,348.83,354.49,357.02,340.00,348.91,364.90,404.73,L5
2005-07-09 22:04:02+00:00,336.50,348.16,346.96,344.23,342.83,346.82,347.72,350.60,353.29,349.31,341.16,341.38,336.59,337.96,342.05,347.61,351.91,354.09,348.25,346.22,343.86,341.29,340.09,344.72,340.40,340.54,348.64,347.02,350.40,356.32,357.91,341.79,348.79,365.27,406.73,L7
2005-08-26 22:03:51+00:00,335.17,343.67,343.90,341.33,342.83,346.82,346.17,349.84,351.94,348.04,340.37,340.75,335.52,336.55,340.50,345.49,349.75,352.35,348.25,346.22,342.08,340.28,338.75,343.06,339.62,339.41,346.81,345.18,346.32,352.83,351.02,337.51,348.79,365.27,406.73,L7
2005-09-19 22:02:20+00:00,333.08,341.56,341.86,338.72,340.45,342.61,342.87,346.65,348.42,344.45,337.57,337.89,333.82,336.36,341.91,346.85,350.77,351.64,347.47,346.13,341.39,338.15,336.99,341.69,337.76,337.16,345.64,344.57,349.39,354.46,353.24,338.13,348.40,367.28,408.16,L5
2005-09-27 22:03:40+00:00,334.16,341.01,341.86,338.72,340.23,343.17,343.07,346.37,348.45,344.39,337.82,339.12,334.66,336.80,340.98,346.75,350.51,351.64,347.47,346.77,342.58,339.50,337.41,341.58,338.37,337.95,346.07,345.55,349.34,353.59,352.97,338.13,348.40,367.28,408.16,L7
2005-10-05 22:02:17+00:00,335.49,340.71,340.89,337.61,339.02,342.07,342.33,345.53,347.54,342.03,336.00,338.41,334.66,337.20,340.47,345.96,349.83,350.92,346.90,346.56,343.11,339.67,337.99,341.33,338.21,337.90,345.91,345.15,349.21,353.61,353.06,338.29,346.92,364.71,407.69,L5
2005-11-06 22:02:22+00:00,334.80,339.10,337.06,334.18,336.84,339.05,339.35,345.70,347.72,343.12,338.55,342.78,340.02,341.54,341.12,346.45,350.36,352.09,348.56,348.36,343.48,341.89,341.43,342.62,340.80,338.67,346.29,345.73,349.14,352.62,352.14,337.56,348.32,364.50,410.59,L5
2005-11-14 22:04:05+00:00,334.80,338.27,336.02,332.98,335.21,336.33,338.71,344.13,345.17,340.51,336.59,341.06,338.70,340.46,341.12,346.45,347.94,349.44,345.86,345.94,342.13,340.17,339.38,340.67,338.97,336.69,346.29,345.73,349.14,352.62,352.14,337.56,348.32,364.50,410.59,L7
2006-02-10 22:05:02+00:00,338.59,332.81,329.27,325.32,328.07,332.41,337.56,341.03,340.66,334.99,330.81,337.22,335.94,339.86,337.35,342.05,342.08,343.01,339.65,343.99,340.27,337.80,335.29,337.15,336.59,335.42,345.00,345.67,347.23,352.26,348.42,328.69,334.30,351.42,390.70,L5
2006-02-17 22:10:58+00:00,338.59,332.81,329.27,325.32,328.07,332.41,337.56,336.54,336.17,330.29,330.81,337.22,335.94,339.86,337.35,342.05,342.08,343.01,339.65,343.99,340.27,337.80,335.29,337.15,336.59,335.42,345.00,345.67,347.23,352.26,348.42,328.69,334.30,351.42,390.70,L5
2006-02-26 22:04:59+00:00,341.09,335.14,330.98,326.40,328.07,332.41,337.42,335.19,335.08,330.37,330.98,337.90,337.64,341.13,340.24,345.29,345.47,345.26,339.84,344.07,341.81,338.31,336.40,338.66,337.34,337.52,349.97,349.68,354.89,359.01,356.01,341.31,337.27,354.38,393.57,L5
2006-03-05 22:11:18+00:00,341.09,335.14,330.98,326.40,328.07,332.41,337.42,335.19,335.08,330.37,330.98,337.90,337.64,341.13,340.24,345.29,345.47,345.26,339.84,344.07,341.81,338.31,336.40,338.66,332.56,337.52,349.97,349.68,354.89,359.01,359.18,341.31,337.27,354.38,393.57,L5
2006-05-17 22:06:45+00:00,,,,,326.08,334.95,341.19,327.86,328.75,328.79,335.63,338.07,339.43,340.77,344.91,348.36,353.93,352.44,343.54,345.54,343.91,339.37,340.25,344.42,333.00,343.21,355.74,350.20,359.90,368.38,366.61,355.82,347.74,363.95,395.38,L5
2006-06-26 22:04:08+00:00,315.33,343.19,344.39,336.96,331.60,334.95,341.19,332.46,335.66,335.45,341.01,342.69,343.22,343.57,348.90,351.51,356.79,355.18,346.06,348.36,343.91,339.37,342.91,347.07,337.47,345.74,358.63,354.79,363.96,370.37,367.99,358.33,354.15,367.45,401.57,L7
2006-07-12 22:04:25+00:00,306.75,333.56,334.58,328.45,328.65,334.95,341.19,331.93,336.49,336.04,340.05,340.84,342.12,341.66,345.87,349.12,353.44,352.04,343.57,346.64,343.91,339.37,342.12,346.25,337.79,344.26,358.24,351.87,360.98,366.21,365.83,353.00,349.23,364.94,399.01,L7
2006-08-05 22:07:31+00:00,320.41,337.81,336.72,329.08,329.31,339.64,343.34,335.55,340.35,339.83,343.09,344.53,344.75,346.12,348.59,349.32,353.79,353.65,344.65,346.74,345.96,342.08,342.90,347.35,341.65,346.51,359.56,353.87,362.69,366.18,364.21,349.77,347.11,368.26,403.09,L5
2006-08-21 22:07:43+00:00,327.37,338.79,338.04,331.81,331.17,341.90,346.05,343.80,349.54,348.16,344.94,345.43,346.90,344.51,347.80,349.29,354.11,353.68,347.44,349.09,348.09,344.70,344.41,348.35,342.68,347.32,361.53,354.97,362.73,365.63,366.01,349.73,348.63,368.37,401.11,L5
2006-08-29 22:04:14+00:00,330.04,339.09,338.81,332.66,331.17,341.90,346.82,345.22,350.64,350.06,347.22,346.12,347.32,345.74,346.71,349.32,353.10,354.56,348.77,350.00,350.07,346.83,344.89,349.55,343.65,348.56,361.07,355.11,361.10,364.03,364.58,348.37,348.91,367.15,399.56,L7
2006-09-14 22:04:09+00:00,330.04,337.87,337.44,332.67,330.74,340.86,346.27,346.04,350.17,349.79,346.07,345.78,345.75,344.06,346.71,349.32,350.82,352.53,347.22,347.25,345.56,345.09,343.23,347.19,349.35,347.32,358.58,353.06,361.10,364.03,358.98,346.06,346.44,366.22,398.03,L7
2007-02-05 22:04:58+00:00,344.49,337.93,339.40,338.32,335.01,342.87,347.53,350.19,350.69,347.65,341.82,340.23,338.94,335.82,337.19,349.16,347.96,348.11,344.94,341.85,339.72,341.24,335.86,340.08,340.33,342.94,350.52,348.12,355.59,368.65,356.11,344.30,345.18,362.62,391.82,L7
2007-02-13 22:09:34+00:00,344.49,337.93,339.40,338.32,335.01,342.87,347.53,350.94,351.07,348.32,342.29,340.14,337.84,334.23,334.33,343.77,344.85,346.39,343.29,339.69,338.67,341.12,334.93,339.61,339.35,341.89,349.30,346.89,352.58,360.46,353.23,341.62,344.05,360.70,388.69,L5
2007-03-09 22:05:07+00:00,355.91,343.00,341.98,342.81,337.95,341.39,345.64,351.43,352.06,349.00,341.56,339.44,335.04,330.52,327.18,332.98,339.03,343.35,338.63,334.85,335.02,338.55,331.12,335.40,335.30,336.98,342.28,343.28,345.58,344.10,345.95,336.82,339.61,361.38,385.68,L7
