dates,nzd0398-0000,nzd0398-0001,nzd0398-0002,nzd0398-0003,nzd0398-0004,nzd0398-0005,nzd0398-0006,nzd0398-0007,nzd0398-0008,nzd0398-0009,nzd0398-0010,nzd0398-0011,nzd0398-0012,nzd0398-0013,nzd0398-0014,nzd0398-0015,nzd0398-0016,nzd0398-0017,nzd0398-0018,nzd0398-0019,nzd0398-0020,nzd0398-0021,nzd0398-0022,nzd0398-0023,nzd0398-0024,nzd0398-0025,nzd0398-0026,nzd0398-0027,nzd0398-0028,nzd0398-0029,nzd0398-0030,nzd0398-0031,nzd0398-0032,nzd0398-0033,nzd0398-0034,nzd0398-0035,nzd0398-0036,nzd0398-0037,nzd0398-0038,nzd0398-0039,nzd0398-0040,nzd0398-0041,nzd0398-0042,nzd0398-0043,nzd0398-0044,nzd0398-0045,nzd0398-0046,nzd0398-0047,nzd0398-0048,nzd0398-0049,nzd0398-0050,nzd0398-0051,nzd0398-0052,nzd0398-0053,nzd0398-0054,nzd0398-0055,nzd0398-0056,nzd0398-0057,nzd0398-0058,nzd0398-0059,nzd0398-0060,nzd0398-0061,nzd0398-0062,nzd0398-0063,nzd0398-0064,nzd0398-0065,nzd0398-0066,nzd0398-0067,nzd0398-0068,nzd0398-0069,nzd0398-0070,nzd0398-0071,nzd0398-0072,nzd0398-0073,nzd0398-0074,nzd0398-0075,nzd0398-0076,nzd0398-0077,nzd0398-0078,nzd0398-0079,nzd0398-0080,nzd0398-0081,nzd0398-0082,nzd0398-0083,nzd0398-0084,nzd0398-0085,nzd0398-0086,nzd0398-0087,nzd0398-0088,nzd0398-0089,nzd0398-0090,nzd0398-0091,nzd0398-0092,nzd0398-0093,nzd0398-0094,nzd0398-0095,nzd0398-0096,nzd0398-0097,nzd0398-0098,nzd0398-0099,nzd0398-0100,nzd0398-0101,nzd0398-0102,nzd0398-0103,nzd0398-0104,nzd0398-0105,nzd0398-0106,nzd0398-0107,nzd0398-0108,nzd0398-0109,nzd0398-0110,nzd0398-0111,nzd0398-0112,nzd0398-0113,nzd0398-0114,nzd0398-0115,nzd0398-0116,nzd0398-0117,nzd0398-0118,nzd0398-0119,nzd0398-0120,nzd0398-0121,nzd0398-0122,nzd0398-0123,nzd0398-0124,nzd0398-0125,nzd0398-0126,nzd0398-0127,nzd0398-0128,nzd0398-0129,nzd0398-0130,nzd0398-0131,nzd0398-0132,nzd0398-0133,nzd0398-0134,nzd0398-0135,nzd0398-0136,nzd0398-0137,nzd0398-0138,nzd0398-0139,nzd0398-0140,nzd0398-0141,nzd0398-0142,nzd0398-0143,nzd0398-0144,nzd0398-0145,nzd0398-0146,nzd0398-0147,nzd0398-0148,nzd0398-0149,nzd0398-0150,nzd0398-0151,nzd0398-0152,nzd0398-0153,nzd0398-0154,nzd0398-0155,nzd0398-0156,nzd0398-0157,nzd0398-0158,nzd0398-0159,nzd0398-0160,nzd0398-0161,nzd0398-0162,nzd0398-0163,nzd0398-0164,nzd0398-0165,nzd0398-0166,nzd0398-0167,nzd0398-0168,nzd0398-0169,nzd0398-0170,nzd0398-0171,nzd0398-0172,nzd0398-0173,nzd0398-0174,nzd0398-0175,nzd0398-0176,nzd0398-0177,nzd0398-0178,satname
2017-05-23 22:16:19+00:00,360.88,368.74,387.48,402.45,412.73,408.23,404.66,,,,,,,,,,354.98,358.10,362.33,355.01,344.52,346.08,338.19,336.23,340.74,345.45,,,,,,365.38,366.79,364.68,356.84,355.05,363.77,358.18,354.49,351.68,,,,,,,311.95,303.61,296.99,286.91,279.57,279.79,274.40,276.33,278.97,,,,,,,301.53,305.39,311.77,316.81,323.99,340.41,357.28,352.10,,,,,,,330.80,323.35,324.58,322.98,318.50,322.01,318.77,320.91,321.21,,,,,,356.64,354.54,353.20,356.71,360.06,358.37,360.05,358.90,350.85,,,,,,324.81,323.47,323.30,320.00,321.53,321.60,329.38,325.06,323.60,,,,,,358.17,362.79,370.90,383.83,391.26,392.45,394.84,397.48,394.17,,,,,,380.06,371.81,357.76,337.18,334.18,337.87,321.24,312.79,307.57,,,,,,310.55,304.39,300.77,287.52,302.82,303.87,310.17,314.45,,,,,,321.68,323.55,330.96,341.00,354.71,354.24,346.31,353.81,371.24,,,,,,453.16,457.99,461.91,479.53,478.04,481.30,405.74,L7
2017-05-30 22:22:32+00:00,,352.52,380.83,386.16,392.75,400.86,396.75,390.81,407.86,396.17,385.64,370.45,361.02,349.43,359.31,344.60,349.14,,,,,334.45,330.87,330.75,329.19,328.92,332.11,333.93,336.79,348.78,349.26,354.79,355.33,,,,335.46,332.38,332.65,333.66,332.21,331.26,332.56,330.89,334.28,323.27,317.48,,,,,269.18,269.07,261.84,266.34,275.31,272.49,279.44,281.71,283.96,285.43,290.07,,,,317.61,319.39,318.28,310.34,312.05,324.76,331.56,331.43,319.59,305.12,313.60,311.44,,,,306.24,305.21,305.57,323.36,324.27,326.24,334.91,339.40,342.16,343.99,343.80,,,,351.36,343.84,339.77,339.53,331.73,332.72,333.56,331.67,321.77,321.10,310.32,,,,308.68,310.76,314.83,306.40,307.92,321.62,321.68,332.45,337.20,348.65,357.25,,,,,,,,,,,,,,,,,,312.47,303.13,292.65,288.31,276.24,295.18,301.68,301.61,293.84,293.71,293.66,,,,286.98,281.75,288.76,294.22,287.01,308.91,309.41,307.92,301.04,308.60,,,,,314.67,327.25,338.69,350.08,367.38,393.18,414.25,429.20,,,,,,,,L7
2017-06-07 22:19:38+00:00,338.78,356.01,375.39,380.63,388.53,389.86,396.12,386.77,397.51,393.48,386.31,374.12,358.71,345.13,340.93,340.57,342.92,346.21,354.73,352.06,340.23,335.09,332.39,329.32,330.91,332.88,338.69,341.68,345.21,351.12,359.31,360.72,363.74,357.08,354.96,348.69,345.68,346.86,341.32,338.90,338.45,337.04,333.17,331.16,324.21,321.00,314.94,313.58,304.10,296.90,276.91,273.28,271.80,266.60,266.52,271.52,276.56,281.02,283.41,285.47,284.78,294.17,296.65,296.76,312.00,327.21,319.37,324.67,326.32,,282.35,296.81,323.04,332.75,328.69,312.11,311.49,308.32,301.72,305.15,310.97,314.09,312.10,311.23,320.56,331.74,337.78,340.48,341.94,349.59,349.03,355.42,357.88,360.43,348.58,349.02,343.33,343.94,335.92,331.71,334.20,336.85,336.10,329.70,321.89,324.41,318.99,318.01,312.76,315.48,318.47,316.99,324.57,328.43,328.79,336.85,342.00,354.25,360.34,,,,,,,,,,,,,,,,,325.05,317.02,319.41,310.86,308.76,310.12,303.12,303.83,303.57,298.75,296.73,295.61,296.64,300.97,296.83,289.98,293.27,297.75,301.28,302.06,305.87,309.25,317.96,320.90,324.96,325.28,329.85,331.16,334.57,338.29,346.22,355.09,370.08,374.76,402.97,418.03,432.64,444.96,460.33,462.93,467.42,475.21,462.11,417.94,L8
2017-06-16 22:13:31+00:00,312.63,338.95,391.81,395.90,385.83,389.75,392.40,393.97,397.07,405.40,383.92,373.65,363.52,349.09,336.63,336.03,335.50,344.21,347.94,340.60,337.24,329.90,331.10,328.84,332.04,329.35,330.90,327.14,329.98,334.37,340.76,344.81,352.97,350.12,351.03,348.79,341.79,335.74,331.16,333.78,330.21,325.62,323.16,316.19,313.41,313.41,314.64,315.66,304.20,296.40,286.37,282.44,275.47,276.74,268.46,266.85,271.38,267.29,269.59,284.86,292.00,292.86,296.57,299.83,306.29,320.50,322.51,319.45,311.60,311.54,312.22,315.01,313.62,317.07,324.63,318.13,310.56,307.53,302.85,301.09,304.18,301.62,301.95,308.29,309.47,322.69,332.54,337.81,334.94,339.35,343.67,345.95,348.62,351.84,348.95,344.02,339.62,335.95,331.32,326.64,318.29,314.78,317.15,315.68,318.35,321.95,323.01,325.67,321.51,327.81,327.79,321.24,325.68,332.29,334.88,341.47,344.20,354.01,358.52,369.04,365.42,369.34,375.64,378.75,379.48,,,,,,,,,,,,,,,,,,,,,,295.72,300.63,303.13,303.62,301.51,297.60,298.61,299.19,312.15,321.25,316.22,307.79,304.15,311.37,313.49,308.93,312.94,312.90,322.93,331.82,342.01,360.81,369.34,389.74,422.38,452.99,466.41,472.62,475.55,466.45,470.32,472.99,,L8
2017-06-24 22:16:27+00:00,349.61,336.55,368.58,380.85,384.01,,,,,,,,,,336.23,337.75,343.20,344.50,349.08,344.73,334.75,333.01,328.05,326.07,,,,,,,345.66,347.98,344.94,343.95,332.37,337.36,338.20,337.11,332.77,,,,,,,302.44,291.35,295.11,283.97,281.31,278.76,263.87,266.61,263.63,,,,,,,276.31,287.07,285.76,286.60,,313.87,,,281.60,,,,,,285.32,,282.55,280.54,288.42,291.46,292.33,298.24,298.15,,,,,,327.42,328.67,330.25,333.55,339.26,339.96,336.49,337.53,327.87,,,,,,310.68,309.94,310.23,304.84,311.61,309.18,302.42,311.53,304.96,,,,,,327.82,330.71,335.00,348.13,345.80,355.38,352.38,360.69,356.19,,,,,,,,,335.75,,,,321.49,,,,,,,282.44,281.36,285.20,279.32,286.82,280.00,281.58,290.62,,,,,,296.79,296.65,296.98,298.79,310.40,,,300.58,294.33,,,,,407.93,420.35,428.45,432.84,,460.74,471.43,486.61,427.09,L7
2017-07-02 22:13:35+00:00,340.04,337.56,375.19,382.56,378.45,384.72,381.84,380.62,390.18,386.78,376.96,369.03,358.51,346.19,341.10,337.88,340.17,345.22,351.67,346.08,340.82,329.32,324.40,328.43,326.69,326.17,336.39,337.12,340.25,347.92,349.79,353.40,351.79,350.19,347.28,345.79,344.12,340.50,331.49,329.87,332.35,326.84,327.04,322.20,310.15,310.32,304.24,303.84,295.05,291.77,288.18,284.11,275.72,269.96,269.00,267.00,262.93,270.49,266.48,272.13,282.53,283.15,294.87,299.71,306.20,306.28,312.58,317.51,309.77,308.60,315.54,289.48,319.47,328.23,318.18,317.18,308.72,307.27,303.71,305.02,305.42,301.35,311.49,314.34,318.04,322.38,329.07,335.89,341.27,338.48,335.99,329.17,339.68,343.78,345.34,338.97,334.16,338.94,333.77,332.22,326.94,324.59,321.87,322.55,322.75,323.78,322.52,325.29,324.68,331.50,332.42,333.11,335.08,337.33,345.27,346.35,353.16,347.14,352.89,354.93,360.94,362.35,363.76,369.18,365.57,373.40,374.84,369.08,,341.32,355.24,371.88,362.94,362.22,352.35,341.68,332.06,320.71,319.81,323.67,314.90,304.00,303.70,299.50,300.18,292.41,282.80,285.47,281.91,292.86,291.88,301.09,302.56,300.68,305.12,312.41,316.62,320.62,314.33,315.24,315.51,310.62,315.72,322.79,328.79,345.17,352.41,357.48,363.82,380.05,404.86,424.96,438.74,447.09,455.11,457.85,463.57,461.97,454.60,L8
2017-07-17 22:22:39+00:00,,,,387.48,383.11,387.43,397.02,390.52,395.49,390.17,390.02,380.81,372.68,358.14,347.40,353.90,350.42,358.04,359.58,,,,341.62,336.11,333.37,335.18,334.93,344.93,341.71,350.66,357.85,368.51,352.21,354.40,,,,,342.92,340.70,338.86,330.65,329.41,322.60,317.83,311.63,310.17,314.92,307.13,,,,,284.51,278.51,283.43,276.04,270.39,278.51,293.00,292.14,290.00,296.41,301.27,,,,322.76,316.56,319.22,313.94,330.02,326.42,320.75,323.83,307.40,318.11,311.15,,,,321.02,318.91,317.83,325.94,325.56,335.66,338.72,334.97,346.65,337.32,345.29,,,,,341.63,340.11,334.83,330.73,331.46,326.68,327.57,324.02,332.93,324.21,324.43,,,,331.47,330.95,329.03,344.80,343.21,344.57,347.14,350.51,372.57,369.99,365.23,,,,,,,,,,,,,,,,,,324.79,318.41,309.94,310.57,314.46,305.51,310.13,296.31,308.30,295.56,,,,,298.48,299.55,305.38,299.50,308.83,306.97,300.94,316.33,307.42,316.00,,,,340.91,351.24,357.53,360.41,380.50,405.45,429.97,438.03,439.39,449.42,,,,,L7
2017-08-02 22:22:37+00:00,,,,,,372.25,374.42,370.78,378.79,380.60,,,,,,333.06,335.20,341.87,346.38,339.74,334.84,323.72,321.32,322.55,325.80,321.04,326.80,,,,344.32,342.78,341.76,337.43,334.12,337.19,332.72,328.65,329.94,329.02,324.69,320.17,,,,305.31,298.81,298.47,297.91,288.41,283.32,284.83,277.80,275.51,272.10,269.08,268.83,,,,286.30,292.18,296.08,294.98,298.07,312.84,315.63,311.81,307.20,315.19,294.16,,,,,314.92,309.76,306.70,303.57,298.69,305.92,306.09,308.90,309.82,315.82,321.73,,,,332.66,337.19,335.69,344.89,340.49,337.49,337.54,331.73,328.64,320.56,319.61,,,,321.33,318.42,319.08,318.16,313.28,321.38,319.44,327.21,329.04,329.54,337.31,,,,352.55,354.05,362.06,360.46,365.62,365.21,367.04,374.85,373.68,359.41,357.57,,,,358.79,348.19,337.79,339.56,339.02,329.01,320.25,313.48,309.50,305.87,305.33,,,,288.55,294.47,293.20,293.31,288.96,292.26,296.04,296.20,297.72,300.21,,,,,303.66,302.97,306.82,313.15,313.02,314.02,327.21,332.71,351.25,358.78,,,,430.97,435.73,438.79,431.99,436.82,442.78,451.53,L7
2017-08-03 22:13:47+00:00,345.09,349.91,366.99,364.11,371.64,379.30,376.24,376.14,380.75,382.98,379.35,365.91,356.50,345.21,340.51,339.32,343.69,349.21,354.69,344.66,336.33,332.42,332.79,328.54,332.63,330.84,334.31,341.78,343.58,347.11,353.82,360.03,358.46,350.50,348.95,342.57,342.13,337.29,337.72,332.48,331.48,330.05,328.79,321.37,315.02,317.80,310.09,307.57,303.50,296.19,287.27,285.22,285.47,279.77,273.80,269.67,274.52,276.66,280.57,282.81,288.39,301.78,303.34,298.45,305.85,319.38,320.47,321.26,319.98,317.75,289.30,315.64,320.86,324.68,322.52,314.60,310.02,309.78,309.82,307.19,304.93,307.27,309.77,316.51,320.46,326.65,331.80,330.16,332.18,338.15,338.48,339.21,345.71,344.84,345.29,339.02,334.42,330.74,325.27,322.79,326.27,324.88,319.98,322.95,317.87,319.75,323.76,325.04,327.46,327.65,326.32,324.90,333.81,341.94,337.83,339.01,343.16,348.24,351.54,349.57,358.60,362.79,369.34,370.13,365.26,368.45,365.56,350.32,311.19,333.29,358.95,364.82,357.26,350.43,343.56,345.26,334.19,327.83,324.69,317.31,317.41,313.59,313.98,307.06,308.39,301.54,297.81,299.00,296.32,295.43,293.53,297.58,298.54,300.93,308.62,310.31,309.47,318.14,316.41,315.37,315.60,327.21,326.50,317.05,317.84,332.16,339.46,356.38,361.64,385.99,404.16,435.19,445.16,446.43,443.89,448.77,453.39,458.50,455.07,L8
2017-10-14 22:16:26+00:00,275.47,346.14,374.98,389.00,395.84,395.74,377.93,349.85,,,,,,,,,333.73,340.40,343.79,336.03,325.95,321.79,323.78,320.33,317.77,317.15,,,,,,,346.28,340.43,336.26,333.63,331.41,323.94,321.78,316.64,311.55,,,,,,294.12,288.48,283.44,278.85,277.44,274.35,268.19,267.42,265.94,266.59,,,,,,292.70,294.59,295.04,298.60,296.85,294.72,293.91,300.84,298.28,,,,,,305.58,301.81,301.66,299.06,299.19,295.62,295.07,298.85,306.70,,,,,,,329.20,333.02,329.24,330.97,327.09,326.02,320.59,317.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303.53,300.17,296.77,302.28,308.60,316.89,316.21,316.50,,,,,,425.76,441.39,440.69,455.64,425.26,,,L7
2017-10-30 22:16:26+00:00,303.25,317.40,,,,,,,,,,,339.23,332.94,324.95,326.73,329.30,335.83,343.63,340.54,341.51,336.97,337.03,,,,,,336.13,343.06,351.75,357.82,356.60,356.63,353.19,349.64,340.33,336.52,,,,,,308.55,307.05,303.15,294.90,293.76,290.77,282.54,279.33,283.36,,,,,,,289.49,293.73,300.92,304.14,307.67,304.01,305.15,308.73,310.40,,,,,,328.86,326.59,317.08,314.55,313.35,305.02,303.67,306.68,311.86,,,,,,329.79,336.38,339.82,337.83,341.90,340.40,345.27,345.26,342.73,,,,,,318.90,316.73,312.00,312.89,317.57,316.58,321.02,319.10,323.99,,,,,,333.42,340.77,351.20,358.02,362.99,376.21,382.86,388.91,386.17,,,,,,347.31,355.95,356.97,348.10,344.38,338.01,333.87,326.95,326.08,,,,,,316.59,308.93,307.56,302.06,305.19,304.90,300.91,297.59,302.51,,,,,,311.45,313.45,310.44,311.82,315.28,309.53,318.53,326.44,,,,,,368.22,398.42,414.81,430.88,441.40,454.25,468.82,452.50,,,L7
2017-11-30 22:19:44+00:00,316.24,,348.87,396.50,422.96,407.44,382.84,369.37,375.26,371.41,365.05,357.88,350.44,339.15,335.61,338.61,344.34,348.20,348.14,342.69,341.06,338.19,341.01,341.46,341.23,337.24,348.51,352.41,353.39,355.99,358.00,364.48,368.22,359.37,357.81,358.37,354.27,353.89,351.66,347.34,337.87,330.93,331.68,325.85,317.44,312.53,305.70,303.44,300.90,293.18,289.75,288.72,287.93,281.21,288.19,291.08,296.07,293.54,296.93,300.41,306.96,310.12,315.25,313.67,318.01,320.57,321.06,319.28,337.35,338.32,,,,339.23,338.93,322.88,303.74,301.20,303.00,308.21,313.49,313.17,314.82,321.68,332.43,333.56,340.57,346.00,345.81,343.62,342.96,345.55,345.64,345.46,348.16,342.83,338.28,338.96,333.21,334.47,332.33,319.45,325.66,324.84,329.70,333.40,336.27,340.54,345.12,343.55,339.95,339.54,334.94,336.62,337.75,344.30,349.79,354.56,360.87,371.26,378.74,388.80,400.53,401.20,402.40,399.40,398.33,384.31,347.14,371.36,359.12,352.19,350.68,344.64,344.80,339.10,328.45,327.88,328.04,319.56,323.46,319.65,313.80,313.27,309.30,306.52,302.59,310.82,302.04,308.17,306.46,311.69,312.52,318.21,317.07,319.20,319.25,320.68,318.85,313.31,323.20,319.67,328.11,326.27,333.48,341.21,344.80,349.25,362.61,385.71,400.77,429.12,434.85,454.85,454.91,461.53,461.17,457.25,,L8
2017-12-09 22:13:57+00:00,290.99,313.71,346.40,413.58,435.97,440.61,413.76,389.70,391.98,375.92,363.06,358.31,352.58,344.60,339.13,338.88,341.75,344.60,346.58,342.20,336.25,332.28,336.37,337.19,340.56,344.76,341.76,348.81,353.68,358.67,361.31,367.40,362.24,359.61,358.03,357.21,351.74,348.71,347.12,344.51,345.34,334.42,333.36,328.87,328.58,315.81,312.87,304.35,302.27,294.40,288.10,284.00,279.64,286.64,286.27,287.51,282.55,284.45,293.50,295.74,300.46,301.50,296.89,307.05,320.79,318.06,312.67,312.58,309.58,320.78,318.41,321.40,323.54,315.60,319.74,327.95,302.05,298.33,293.06,297.31,303.94,311.62,308.18,317.10,340.20,340.99,336.23,343.03,342.01,340.91,339.30,339.42,337.87,339.10,335.20,329.22,326.31,330.51,327.77,327.52,322.29,318.41,319.92,320.22,326.48,326.51,330.52,332.74,335.41,339.36,337.21,340.34,338.69,335.48,334.39,339.18,340.94,342.61,350.86,359.55,373.69,376.16,382.93,393.77,393.65,384.29,391.87,389.93,,387.27,347.40,341.59,331.21,335.22,333.76,338.09,327.80,322.15,320.40,307.53,306.89,306.64,311.01,306.00,303.84,297.29,308.53,311.11,314.77,305.92,314.36,317.74,316.59,322.40,320.49,324.93,323.46,325.11,330.25,327.84,320.18,317.16,322.92,329.23,325.45,331.93,341.94,346.91,353.10,371.10,411.05,429.85,443.25,455.73,453.60,446.92,443.99,422.75,,L8
2017-12-25 22:13:59+00:00,285.90,314.38,354.44,409.01,430.10,436.38,417.50,397.38,361.03,350.44,351.08,341.46,332.90,327.77,323.48,325.96,329.38,338.28,343.50,336.83,333.73,327.56,329.47,322.03,323.20,332.05,336.03,340.48,340.65,350.36,356.21,362.98,364.19,358.70,352.73,349.76,347.74,342.86,344.05,341.93,342.52,339.95,333.42,334.72,324.19,306.63,302.42,296.40,289.39,278.77,274.90,273.75,272.40,272.88,275.78,280.09,284.19,287.30,289.43,294.81,298.21,298.03,299.86,303.21,307.42,310.36,320.84,314.65,297.57,302.57,306.48,319.11,315.68,318.70,310.59,308.04,304.48,302.79,315.13,302.12,287.58,299.73,309.98,310.59,320.11,320.72,336.47,343.13,341.49,336.19,323.14,335.60,329.22,329.33,329.99,326.03,335.43,328.31,330.87,323.96,319.66,309.14,313.80,316.29,320.42,325.50,326.13,330.64,333.43,340.15,337.62,333.00,339.91,335.38,339.77,341.42,342.42,342.64,346.46,359.16,361.58,364.11,375.66,382.24,390.87,386.32,391.63,386.73,383.64,363.40,367.80,356.57,344.69,330.37,323.94,312.83,318.38,306.46,305.32,300.50,308.41,299.93,298.95,299.69,301.59,300.39,302.36,301.61,301.80,307.60,309.50,305.60,300.37,310.06,308.38,317.04,318.11,314.85,307.96,315.18,310.48,302.86,311.77,320.21,320.81,322.84,326.79,338.65,353.88,381.50,396.94,417.32,432.41,434.63,446.75,438.44,429.16,409.69,,L8
2018-01-17 22:19:37+00:00,,,,,412.20,416.91,399.96,381.31,368.33,359.70,350.69,331.68,329.40,321.06,317.98,317.91,329.22,328.66,339.25,336.48,320.74,314.10,320.13,318.75,323.35,320.26,320.45,324.83,333.48,344.06,347.41,355.14,349.08,351.42,343.34,332.31,335.41,326.72,324.42,325.03,312.06,317.10,309.92,309.27,298.61,286.85,276.99,280.45,276.13,266.74,266.28,255.85,262.44,255.47,265.91,271.23,269.98,274.76,280.41,285.81,278.05,293.23,293.36,301.39,306.60,307.98,309.98,,,271.50,266.13,285.25,310.30,293.62,299.86,294.40,309.83,298.29,292.64,292.39,289.24,296.53,302.90,308.43,304.69,315.21,321.25,324.39,324.77,323.17,326.60,324.58,327.93,323.68,325.75,323.66,322.55,323.08,314.62,313.24,308.31,311.28,307.16,305.64,304.50,308.65,306.63,305.29,309.77,312.79,310.72,311.79,317.68,318.79,314.89,321.13,327.90,331.23,338.00,339.17,346.77,349.72,358.38,362.36,358.45,367.05,357.06,,,342.14,337.37,340.86,331.09,321.45,308.64,300.86,294.06,298.81,292.02,286.57,292.99,294.96,284.95,296.16,293.77,290.50,285.89,282.43,286.68,281.92,282.21,288.66,292.05,288.84,290.61,297.37,295.08,294.19,291.38,292.57,300.44,292.93,282.14,305.21,305.57,305.31,317.07,327.88,336.68,358.15,376.31,397.67,422.02,427.53,425.64,408.91,391.04,,,L8
2018-02-02 22:19:51+00:00,267.08,307.05,,,417.39,414.23,402.19,386.91,369.33,360.84,355.62,343.43,338.48,331.27,328.08,325.13,330.80,346.71,351.85,340.07,338.92,324.24,320.05,319.02,321.88,323.29,329.84,336.71,338.60,346.73,352.06,361.29,359.39,359.32,353.30,348.37,342.83,343.86,334.27,329.19,319.36,317.39,312.98,311.31,301.32,298.27,296.13,283.72,277.45,279.07,277.01,266.32,274.92,266.12,273.03,271.84,271.33,278.50,284.82,284.94,292.45,301.61,302.95,307.74,311.53,313.68,301.11,302.47,312.64,286.10,,316.51,328.34,320.88,310.38,304.66,308.07,298.14,306.36,293.94,300.80,300.82,293.58,303.25,305.88,310.87,323.38,334.30,330.91,336.95,333.42,330.44,332.86,332.80,327.02,327.19,324.03,317.25,311.50,307.46,307.28,302.24,306.97,307.69,303.33,302.58,302.52,308.49,315.79,316.38,318.76,314.15,311.57,319.08,320.52,324.70,332.50,337.62,343.84,343.23,347.17,360.30,357.99,370.47,368.36,371.84,347.80,,360.04,363.47,352.42,346.22,344.66,339.69,321.01,318.78,311.64,313.97,299.38,302.15,298.77,298.08,297.89,296.68,296.17,298.60,298.58,289.82,293.54,284.22,288.93,290.41,293.59,290.54,291.19,295.16,298.49,303.67,298.38,302.48,297.89,297.82,295.73,322.73,320.03,323.28,332.78,335.01,346.96,364.37,401.35,423.99,435.08,434.60,420.67,403.35,388.94,,,L8
2018-03-06 22:19:38+00:00,,,,404.46,401.56,412.30,422.33,408.39,404.14,377.76,356.07,345.65,341.66,335.75,331.43,332.57,340.24,340.86,346.23,344.61,337.78,336.66,336.08,337.16,337.62,342.87,343.83,348.78,358.17,361.35,369.37,369.85,368.42,369.58,364.91,348.62,354.24,352.38,349.70,350.73,346.12,344.59,335.40,330.28,324.65,313.61,289.06,285.67,279.51,281.08,275.23,274.34,270.59,271.42,269.21,273.82,280.45,290.92,292.70,292.12,291.42,290.71,291.06,309.49,312.67,322.19,316.47,313.31,304.37,298.71,299.97,306.91,332.05,346.92,312.94,312.92,309.45,304.65,297.56,300.50,300.26,302.42,308.84,319.63,325.51,332.52,335.98,338.87,333.24,331.60,331.50,331.35,341.61,348.24,349.36,345.71,337.73,323.14,325.76,321.21,325.77,315.32,313.44,313.36,316.73,320.29,320.88,319.11,319.40,337.29,328.32,328.44,342.64,339.00,339.94,341.86,343.66,352.73,356.50,363.95,363.22,381.39,378.15,379.23,390.67,381.45,387.76,370.76,351.04,347.29,349.94,340.28,331.54,326.91,325.86,323.60,319.11,316.22,308.16,303.25,296.76,303.92,305.70,300.16,306.87,300.78,306.37,303.60,309.26,308.06,307.00,302.19,304.61,307.33,297.57,317.24,308.77,320.05,307.08,318.02,306.37,293.78,298.99,314.25,325.24,327.90,339.20,348.85,359.11,381.07,404.22,433.31,445.42,448.08,444.76,,367.89,,471.72,L8
2018-03-07 22:15:06+00:00,,,393.48,395.74,386.90,401.59,413.24,412.67,402.18,381.51,357.11,,,,,,,,,338.74,335.82,331.60,331.25,328.36,327.60,327.57,329.06,332.80,,,,,,,347.41,344.69,341.02,337.40,334.19,333.44,332.17,327.06,319.63,,,,,,,271.44,269.99,268.58,274.18,269.26,270.82,273.04,277.11,,,,,,,300.99,315.10,313.82,311.04,304.86,300.53,300.55,298.02,302.46,,,,,,302.99,297.12,294.77,292.15,296.68,301.11,310.93,312.90,317.58,,,,,,324.65,326.40,329.61,330.19,333.69,333.83,317.43,317.21,317.70,,,,,,,310.92,318.74,319.33,326.15,307.48,301.69,333.02,329.48,,,,,,361.75,363.73,371.14,376.45,374.05,379.49,373.42,371.80,361.45,,,,,,327.06,325.64,319.56,318.95,313.36,302.65,298.40,294.31,296.62,,,,,,303.22,300.42,300.99,297.97,297.69,299.83,298.76,298.58,,,,,,,291.89,294.93,311.58,312.12,317.19,321.42,326.27,340.27,,,,,,432.20,436.25,357.59,440.20,455.22,L7
2018-05-01 22:20:26+00:00,,,,,394.00,400.96,407.97,398.75,,,,,,332.46,330.22,326.61,330.75,334.49,340.83,338.66,327.93,323.69,319.43,322.69,323.24,332.45,333.09,,,,355.52,355.14,354.23,347.51,343.87,337.41,334.46,330.28,324.99,325.49,317.25,,,,,293.47,285.47,278.64,272.45,269.94,262.37,260.26,261.56,261.44,258.96,266.94,,,,279.12,281.19,286.38,292.40,296.00,302.51,307.74,304.31,302.03,302.20,311.65,305.98,,,,290.26,287.35,296.58,294.40,290.02,286.82,290.56,295.73,304.16,305.21,309.04,,,,330.79,328.10,325.82,321.68,324.65,324.97,324.10,323.20,328.00,321.42,323.03,,,,324.06,320.91,314.13,312.92,313.97,311.70,314.52,312.40,298.85,,306.09,,,,331.49,338.97,344.82,349.08,357.06,356.53,360.46,363.90,361.81,358.63,337.50,,,,347.52,342.44,335.78,323.09,310.85,300.30,307.14,302.14,296.68,285.14,290.02,,,,298.40,300.65,300.25,293.00,293.96,293.52,292.25,286.70,288.94,288.88,293.40,,,,290.10,291.54,293.96,287.48,263.47,289.36,302.77,311.24,329.58,332.90,,,,403.75,412.62,415.55,404.52,,327.33,,,L7
