dates,nzd0414-0000,nzd0414-0001,nzd0414-0002,nzd0414-0003,nzd0414-0004,nzd0414-0005,nzd0414-0006,nzd0414-0007,nzd0414-0008,nzd0414-0009,nzd0414-0010,nzd0414-0011,nzd0414-0012,nzd0414-0013,nzd0414-0014,nzd0414-0015,nzd0414-0016,nzd0414-0017,nzd0414-0018,nzd0414-0019,nzd0414-0020,nzd0414-0021,nzd0414-0022,nzd0414-0023,nzd0414-0024,nzd0414-0025,nzd0414-0026,nzd0414-0027,nzd0414-0028,nzd0414-0029,nzd0414-0030,nzd0414-0031,nzd0414-0032,nzd0414-0033,nzd0414-0034,nzd0414-0035,nzd0414-0036,nzd0414-0037,nzd0414-0038,nzd0414-0039,nzd0414-0040,nzd0414-0041,nzd0414-0042,nzd0414-0043,nzd0414-0044,nzd0414-0045,nzd0414-0046,nzd0414-0047,nzd0414-0048,nzd0414-0049,nzd0414-0050,nzd0414-0051,nzd0414-0052,nzd0414-0053,nzd0414-0054,satname
2011-04-28 22:13:36+00:00,301.18,302.32,306.21,305.53,301.46,299.88,302.68,311.69,317.05,319.11,311.74,312.31,314.04,323.07,335.81,334.38,332.60,320.92,319.94,321.06,320.44,321.29,328.56,335.21,345.82,356.44,374.29,377.74,366.95,349.97,338.28,337.66,344.48,346.68,347.28,355.13,362.27,370.39,377.46,383.11,387.68,380.16,363.06,349.02,335.60,336.65,336.32,337.54,334.21,335.58,337.06,338.26,338.75,338.94,350.12,L7
2011-05-30 22:13:35+00:00,301.94,303.40,307.41,307.55,305.45,304.62,305.65,315.03,320.77,324.64,318.12,317.86,318.40,326.33,337.10,334.10,331.23,322.07,322.11,322.85,323.30,320.88,329.07,335.46,346.10,355.73,373.42,377.91,367.67,351.74,340.48,341.12,347.88,350.19,351.04,359.56,366.40,374.56,382.63,388.16,391.59,384.51,366.13,352.60,339.91,340.95,340.14,339.09,336.27,337.72,338.89,339.78,339.99,340.61,351.81,L7
2011-06-15 22:13:34+00:00,302.85,304.31,308.82,310.15,308.26,308.97,309.07,316.84,323.47,329.16,323.14,324.07,322.91,329.20,338.08,334.06,330.46,322.53,322.43,323.11,325.07,322.89,330.63,336.03,346.88,357.32,372.70,377.91,367.19,352.75,342.54,345.88,350.41,353.28,354.02,362.54,369.46,378.68,386.53,390.74,394.70,386.90,371.15,359.42,346.63,346.82,343.13,341.43,337.71,338.29,340.69,341.68,340.69,343.42,353.34,L7
2011-07-01 22:13:30+00:00,305.70,304.49,309.06,311.33,314.16,317.85,313.40,321.45,327.92,334.85,329.76,331.17,329.50,332.94,339.26,332.35,328.49,325.30,324.03,325.09,328.05,324.55,332.79,337.62,347.88,358.52,371.47,377.00,367.30,358.03,347.48,350.97,354.55,358.01,359.59,368.20,374.55,383.76,391.12,394.15,397.47,392.73,378.97,367.32,355.37,355.37,349.57,347.66,343.61,339.17,341.54,343.81,342.08,345.39,354.92,L7
2011-07-17 22:13:30+00:00,304.72,304.49,309.87,314.21,317.47,321.16,316.13,325.07,327.92,334.85,333.34,334.18,331.75,333.75,336.89,330.02,326.42,325.45,325.65,324.29,328.69,327.70,333.76,338.21,348.49,359.85,372.06,377.58,367.20,361.81,351.53,353.93,356.27,360.53,361.81,370.83,377.07,386.98,392.68,394.93,398.35,394.13,381.78,370.76,359.28,358.00,350.51,349.92,345.82,340.99,343.21,345.09,343.80,346.30,353.28,L7
2011-08-02 22:13:26+00:00,306.74,306.67,311.38,315.24,319.66,324.44,318.86,328.66,332.48,341.70,340.07,342.13,342.80,341.64,337.12,329.22,325.94,324.38,323.07,322.97,327.68,326.18,332.99,337.73,347.98,359.54,371.34,375.63,366.06,361.40,353.19,356.73,357.88,363.56,364.95,374.48,381.77,391.63,396.84,398.34,402.20,398.15,387.10,377.99,369.59,368.41,360.45,357.51,352.19,345.63,349.75,350.42,349.54,348.29,353.86,L7
2011-08-18 22:13:23+00:00,307.37,306.88,311.18,316.04,320.99,327.05,321.22,329.86,336.52,347.42,347.42,350.75,354.53,352.96,336.17,326.66,322.27,321.96,320.68,321.46,326.39,324.33,330.19,336.51,345.81,357.93,368.81,372.43,363.13,359.32,354.77,359.15,360.06,366.29,367.50,377.76,385.34,395.56,400.51,401.14,405.25,401.77,392.58,384.69,379.69,376.62,366.90,362.50,356.94,351.01,354.79,355.67,356.54,354.06,359.79,L7
2011-09-03 22:13:20+00:00,309.37,307.80,310.11,317.42,321.48,327.05,322.63,330.64,336.68,348.89,353.88,360.73,365.74,363.82,336.30,325.57,319.78,322.22,314.72,317.49,323.28,322.95,328.11,334.65,343.97,355.88,364.93,370.31,361.47,358.60,353.91,359.94,360.84,368.05,369.86,378.77,388.55,399.43,405.54,406.06,409.11,405.30,397.79,391.70,387.55,385.23,374.34,368.44,362.90,355.41,361.08,362.51,360.10,359.52,363.98,L7
2011-09-19 22:13:15+00:00,314.44,308.73,303.81,314.44,320.45,325.86,323.61,331.56,338.48,350.28,358.55,366.43,374.23,373.38,341.77,329.21,320.88,330.40,313.20,313.13,319.00,319.18,324.62,332.91,343.38,354.17,361.11,364.62,358.93,357.31,354.42,360.76,361.28,369.23,370.46,379.30,389.37,401.79,409.73,408.77,411.30,408.47,401.53,395.46,392.36,389.38,378.47,372.42,366.66,357.48,361.69,364.99,365.42,364.66,369.83,L7
2011-10-21 22:13:19+00:00,333.57,311.00,300.89,307.96,322.00,328.01,324.72,331.94,338.34,350.88,360.91,372.18,382.08,380.84,346.70,331.96,320.43,331.85,323.47,311.60,318.45,315.01,319.61,334.07,344.91,356.53,359.97,362.73,357.04,354.11,351.92,357.76,359.02,367.51,369.39,376.75,387.12,399.60,409.23,408.77,411.42,408.59,401.87,398.10,396.01,392.69,384.29,376.56,370.50,360.78,364.37,368.83,366.30,366.92,372.51,L7
2011-12-24 22:13:55+00:00,365.26,315.38,302.30,297.19,315.13,320.82,313.50,321.88,325.16,334.61,347.98,364.27,385.69,387.94,347.47,333.44,323.37,339.28,326.69,300.93,315.93,315.73,309.11,327.71,337.79,349.85,350.93,351.36,346.73,343.92,343.20,347.11,349.28,357.85,360.31,366.81,378.68,389.87,396.71,398.68,402.27,401.99,398.04,393.85,393.37,391.02,388.52,383.95,378.94,366.94,369.22,371.40,369.46,367.52,373.72,L7
2012-02-10 22:14:06+00:00,399.20,,298.07,286.76,309.71,313.14,306.33,313.51,315.02,320.01,329.61,346.31,370.45,382.46,344.43,330.50,319.93,339.90,332.77,297.91,316.18,318.44,308.52,328.81,338.24,347.95,347.82,346.38,340.78,338.16,338.26,339.24,341.98,347.98,353.06,357.96,369.00,378.11,385.97,390.07,394.78,392.98,389.59,386.19,384.23,382.33,378.58,375.61,372.23,364.09,364.84,366.63,364.05,370.87,381.67,L7
2012-02-26 22:14:07+00:00,399.99,400.29,316.79,307.70,323.86,317.81,308.39,313.43,314.60,315.49,322.69,334.47,355.94,367.84,353.39,338.12,328.14,342.59,337.76,304.73,319.89,324.60,316.20,335.50,345.01,353.43,352.89,350.09,343.99,340.81,336.29,335.91,339.61,345.47,350.02,355.47,366.15,374.19,382.20,386.55,390.62,389.77,385.04,382.54,378.84,377.19,372.99,370.60,369.23,362.09,362.01,363.31,361.04,368.61,379.86,L7
2012-03-29 22:14:06+00:00,413.07,398.36,352.69,330.32,353.26,325.67,308.03,313.81,315.69,318.05,319.08,322.77,336.30,348.24,356.80,341.65,329.94,325.72,345.71,321.80,337.98,337.30,331.55,352.65,356.29,364.16,365.73,360.48,348.25,344.32,336.51,333.92,339.00,344.66,348.54,352.08,362.13,368.34,373.60,381.99,388.96,388.84,381.90,379.37,376.25,374.80,373.04,368.73,367.42,365.01,363.14,361.27,358.59,366.14,376.76,L7
2012-04-30 22:14:26+00:00,409.92,398.36,377.36,368.26,353.26,325.67,308.03,313.81,315.69,318.05,319.08,327.80,336.30,348.24,356.80,341.65,329.94,325.72,332.66,321.80,334.21,345.42,343.89,349.14,355.98,364.38,372.61,364.82,351.38,355.08,343.57,336.51,340.69,344.69,349.45,356.60,364.69,370.06,373.09,381.38,390.97,390.24,383.41,378.12,376.78,376.98,375.27,370.07,368.88,366.23,363.56,359.77,363.80,368.71,379.22,L7
2012-09-21 22:15:29+00:00,424.39,407.62,374.90,374.43,365.14,348.55,332.98,328.29,330.65,331.08,357.21,341.00,341.17,350.12,354.99,346.56,336.96,326.75,325.64,322.02,324.37,334.48,341.07,349.49,343.17,353.39,372.44,371.91,364.64,365.79,354.74,346.43,346.51,356.83,356.84,364.33,368.38,376.71,382.86,387.06,398.91,396.54,387.88,382.13,388.61,372.92,377.30,368.09,370.78,370.75,365.38,366.03,375.14,379.15,390.76,L7
2012-12-26 22:16:08+00:00,419.26,409.00,379.79,380.51,381.10,380.55,367.81,350.13,336.78,312.74,,316.48,324.09,337.18,347.69,347.97,343.81,343.69,339.14,332.18,326.67,351.39,319.79,323.95,312.74,325.33,352.59,357.41,351.86,344.94,333.64,331.34,327.95,333.87,339.13,350.40,359.96,369.50,378.84,382.36,385.48,378.17,377.20,375.54,377.55,367.57,359.73,357.59,359.94,360.25,359.29,359.78,363.47,375.47,387.75,L7
2013-02-28 22:16:07+00:00,419.33,414.94,393.27,392.08,389.65,389.73,384.37,376.97,366.79,312.74,378.38,325.15,327.71,337.54,350.27,350.68,349.62,348.93,342.64,332.21,326.33,351.39,314.10,319.31,315.31,330.18,356.50,360.20,353.00,347.29,338.41,336.79,334.41,340.55,348.64,359.05,366.06,365.65,371.50,375.13,379.25,374.82,372.44,373.75,372.61,364.77,359.74,359.46,361.01,361.79,360.54,361.32,363.08,372.84,383.59,L7
2013-05-11 22:21:55+00:00,392.00,400.14,401.89,399.88,397.88,400.13,398.80,403.31,402.47,,417.25,327.36,326.61,337.00,353.93,351.89,349.74,354.33,348.62,339.41,334.28,361.71,308.35,310.65,323.95,339.71,364.97,367.26,354.89,348.51,342.90,342.12,340.89,341.69,351.55,360.29,367.40,362.87,365.84,369.47,373.63,371.52,370.72,369.69,363.52,366.53,361.45,363.24,361.28,360.15,360.19,358.29,355.57,362.88,370.50,L8
2013-05-19 22:15:51+00:00,380.58,391.34,396.74,398.18,396.05,397.49,397.99,401.20,410.74,,432.59,327.36,326.61,337.00,353.93,347.43,346.42,351.93,348.65,340.30,337.40,356.64,315.79,316.18,325.20,344.02,369.67,369.66,358.32,353.03,347.80,344.80,342.87,343.42,352.67,361.22,368.18,364.25,365.33,370.60,373.75,370.80,369.80,370.09,364.76,365.40,360.40,360.84,360.73,360.20,359.53,356.93,356.06,361.88,370.62,L7
2013-05-27 22:22:02+00:00,380.58,391.34,396.74,398.18,396.05,397.49,397.99,401.20,410.74,,432.59,327.36,326.61,337.00,353.93,347.43,346.42,351.93,348.65,340.30,336.74,351.43,319.32,317.64,324.79,342.79,368.64,369.62,359.84,352.04,346.36,345.88,343.37,342.10,350.95,359.19,365.71,362.71,364.21,370.12,371.29,368.44,367.01,368.37,363.48,364.30,360.62,357.62,356.30,357.23,355.92,353.91,352.75,356.02,365.43,L8
2013-06-04 22:15:40+00:00,380.58,391.34,396.74,398.18,396.05,397.49,397.99,401.20,410.74,,432.59,327.36,326.61,337.00,353.93,347.43,346.42,351.93,348.65,340.30,334.37,345.44,321.03,318.81,324.94,344.28,368.76,370.41,361.55,352.17,345.59,346.56,342.45,342.48,349.64,356.30,363.63,364.28,363.72,371.08,371.52,368.26,367.35,368.83,364.48,363.65,360.17,356.72,355.76,357.34,357.38,355.29,352.48,355.17,363.09,L7
2013-06-12 22:21:59+00:00,368.63,381.51,396.74,398.18,396.05,397.49,397.99,401.20,410.74,,432.59,327.36,326.61,337.00,353.93,347.43,346.42,351.93,348.65,340.30,334.37,345.44,320.01,318.35,325.31,344.28,371.68,375.02,366.95,358.28,348.88,347.73,343.95,343.47,349.26,354.86,362.72,363.68,364.07,371.65,372.12,368.69,368.13,369.05,365.06,363.95,360.10,356.70,355.47,357.34,357.38,354.80,353.69,355.56,363.89,L8
2013-06-20 22:15:37+00:00,365.28,378.39,390.83,396.33,397.53,401.07,397.99,401.20,410.74,,432.59,327.36,326.61,337.00,353.93,347.43,346.42,351.93,348.65,340.30,334.37,345.44,322.02,322.04,328.53,346.49,375.04,378.71,371.01,362.25,352.32,350.37,347.34,346.80,350.97,355.65,363.10,364.01,365.13,372.56,373.58,371.05,371.39,371.58,367.28,366.12,362.25,359.26,358.18,359.81,360.31,357.76,354.25,357.55,365.74,L7
2013-06-28 22:21:56+00:00,359.37,374.23,390.93,400.88,401.55,402.53,401.59,411.12,430.72,,432.59,342.51,334.94,338.27,355.45,344.89,345.54,351.31,350.28,342.13,337.05,345.44,327.36,326.17,329.95,348.17,377.87,382.31,376.44,368.53,358.05,355.56,351.19,350.68,352.64,356.78,363.09,363.25,364.44,371.56,372.76,371.98,371.39,371.94,368.26,365.55,361.62,358.10,357.06,359.37,359.13,358.69,356.32,357.08,364.84,L8
2013-07-06 22:15:26+00:00,350.06,364.30,377.13,386.37,392.03,402.53,388.48,398.68,430.72,286.70,432.59,337.36,322.48,326.54,336.78,344.89,345.54,340.20,350.28,342.13,329.66,337.70,324.53,322.08,327.00,344.80,377.87,378.40,372.93,364.65,356.09,353.66,349.15,349.01,349.51,353.11,359.33,359.23,361.03,368.70,370.36,369.59,368.87,369.17,365.39,361.81,358.18,355.79,353.89,356.31,358.28,354.69,352.89,353.91,364.84,L7
2013-07-14 22:21:58+00:00,342.71,356.87,369.55,376.14,392.03,402.53,388.48,398.68,430.72,286.70,432.59,337.36,322.48,326.54,336.78,344.89,345.54,340.20,350.28,342.13,329.66,337.70,324.53,322.08,326.38,344.05,374.63,376.20,373.10,364.82,356.96,354.87,350.32,349.00,348.62,351.87,358.24,358.85,361.00,367.76,370.22,369.72,369.33,370.09,364.16,360.29,356.54,354.42,352.99,354.69,356.62,354.61,353.74,354.76,365.39,L8
2013-07-22 22:15:19+00:00,342.71,356.87,369.55,376.14,392.03,402.53,388.48,398.68,430.72,286.70,432.59,337.36,322.48,326.54,336.78,344.89,345.54,340.20,350.28,342.13,329.66,337.70,324.53,322.08,326.38,344.05,374.63,376.20,373.10,364.82,356.96,354.87,350.32,349.00,348.62,351.87,358.24,358.85,361.00,367.76,370.22,369.72,369.33,370.09,364.16,360.29,356.54,354.42,352.99,353.75,354.19,354.61,353.74,354.76,365.39,L7
2013-07-30 22:21:59+00:00,334.68,350.18,362.79,371.05,386.09,394.35,387.19,396.64,423.90,347.15,432.36,337.36,322.48,326.54,375.87,369.99,345.54,340.20,350.28,342.13,329.66,333.90,324.07,323.43,327.73,344.97,372.39,374.86,373.37,366.15,358.36,355.29,350.85,349.13,348.47,351.54,358.44,359.58,361.79,367.82,370.31,369.82,368.76,369.48,364.75,360.95,355.24,352.53,352.15,352.87,353.38,354.45,354.66,356.40,366.62,L8
2013-08-23 22:15:22+00:00,327.22,339.54,349.10,358.79,372.80,381.62,379.44,391.56,415.63,362.94,425.91,337.36,322.48,326.54,391.38,378.95,359.28,340.20,350.28,342.13,339.83,341.57,324.07,321.42,326.33,343.29,368.72,372.35,371.33,366.56,358.27,355.76,351.78,348.86,347.48,350.97,356.46,358.75,361.81,368.46,369.17,370.04,367.69,369.48,364.75,360.95,355.24,352.53,352.15,352.87,353.38,354.45,354.66,356.40,366.62,L7
2013-09-08 22:15:34+00:00,318.49,322.75,328.26,337.85,352.87,361.39,363.38,378.88,412.84,362.94,437.79,332.20,310.01,314.81,403.36,384.65,373.58,333.80,350.61,347.06,342.20,341.57,326.44,322.56,327.75,343.63,369.16,372.95,372.79,365.61,358.21,356.26,351.97,348.39,345.64,346.81,351.15,357.23,361.70,368.49,368.92,368.98,366.44,366.92,362.78,358.99,353.66,350.73,350.88,351.73,352.42,353.46,353.90,355.28,365.66,L7
2013-09-16 22:21:57+00:00,317.02,318.81,321.86,330.29,344.11,352.81,357.80,374.95,403.13,366.94,429.79,332.20,310.01,314.81,411.91,393.19,383.83,333.80,372.07,359.04,346.83,345.48,330.96,326.59,330.73,344.07,367.43,371.57,371.44,364.91,357.81,356.86,353.21,349.26,346.43,347.24,350.16,357.25,362.50,369.65,369.62,368.75,365.44,364.37,360.54,357.53,352.72,350.64,350.48,350.83,351.33,351.99,351.59,354.37,364.83,L8
2013-10-26 22:16:03+00:00,316.68,318.81,321.86,330.29,344.11,352.81,357.80,374.95,403.13,366.94,429.79,332.20,310.01,314.81,411.91,393.19,383.83,333.80,372.07,359.04,346.83,345.48,330.96,326.59,330.73,344.07,367.43,371.57,371.44,364.91,357.81,356.86,353.21,349.26,346.43,347.24,350.16,357.25,362.50,369.65,369.62,368.75,365.44,364.37,360.54,357.53,352.72,350.64,350.48,350.83,351.33,351.99,351.59,354.37,364.83,L7
2013-11-11 22:16:10+00:00,315.17,313.90,313.82,321.34,334.54,339.64,346.63,367.11,392.10,366.98,406.76,329.87,324.51,338.64,405.32,399.07,392.83,344.32,382.04,367.27,349.17,348.58,336.73,332.92,336.31,349.79,373.20,377.60,378.82,369.95,355.43,357.32,353.13,346.44,344.02,345.69,349.45,356.84,362.14,369.62,369.50,368.11,364.21,363.97,361.19,357.57,351.68,347.87,346.84,347.48,348.12,349.80,349.84,353.44,364.12,L7
2013-11-27 22:16:16+00:00,315.00,310.32,307.02,312.99,324.60,326.96,337.10,360.87,376.87,363.91,383.92,334.12,326.19,340.92,398.56,404.67,400.62,354.21,391.45,378.11,357.11,354.43,343.66,340.01,343.28,357.22,379.13,378.48,385.42,375.30,354.68,358.48,354.34,344.79,341.43,343.13,347.44,355.78,362.36,369.65,370.08,368.97,365.12,364.21,361.54,357.10,349.53,346.21,345.11,343.50,344.42,347.02,347.74,353.16,364.49,L7
2013-12-13 22:16:19+00:00,318.79,309.56,307.00,311.97,321.20,322.28,332.30,356.84,370.73,361.18,376.28,334.02,329.93,343.71,391.25,394.85,392.28,351.91,380.67,371.54,362.88,360.70,354.34,352.20,351.84,363.78,383.67,382.60,385.57,375.59,354.57,360.00,356.57,344.33,340.64,342.95,345.88,353.72,362.09,368.48,369.25,369.50,365.50,363.99,360.99,357.02,347.86,343.65,340.29,339.40,339.62,341.78,340.42,349.17,361.99,L7
2013-12-21 22:21:27+00:00,321.81,309.15,304.00,304.64,311.05,308.54,330.41,355.17,370.40,361.07,371.96,335.13,334.14,347.96,388.51,389.67,387.07,351.88,373.95,367.06,361.75,361.78,360.60,359.67,355.95,367.84,387.10,386.31,389.09,379.22,359.44,363.79,356.20,339.45,336.30,340.25,344.58,352.78,361.08,368.10,368.49,368.09,363.44,362.73,360.22,356.38,347.46,342.42,336.64,336.23,335.44,336.11,337.91,345.35,358.80,L8
2014-01-14 22:16:33+00:00,333.36,315.64,304.32,301.84,304.81,305.47,324.65,350.13,366.60,369.40,369.59,337.61,339.38,352.43,392.36,384.25,379.77,355.94,367.37,361.56,368.93,366.46,375.03,375.36,373.75,386.34,398.49,405.00,404.40,390.43,365.37,374.19,368.95,346.55,336.51,340.99,344.28,355.25,366.34,374.56,373.91,371.65,365.78,363.49,363.11,361.72,352.18,345.90,337.96,333.71,329.95,330.53,329.10,339.16,351.09,L7
2014-02-15 22:16:44+00:00,345.26,323.74,309.43,302.72,302.64,301.13,316.44,341.97,356.57,362.08,360.10,341.43,338.82,350.56,379.03,370.08,374.50,351.20,360.94,355.85,364.44,373.82,384.23,381.04,377.82,388.14,403.39,410.92,407.97,394.16,370.61,383.71,377.54,354.75,346.32,346.67,347.59,357.61,369.16,376.78,375.21,373.82,368.93,366.48,364.30,363.01,354.58,347.67,337.14,330.59,330.52,330.13,326.24,336.85,348.32,L7
2014-03-03 22:16:45+00:00,361.97,339.41,322.17,312.69,309.69,305.06,317.06,338.98,351.45,356.56,354.75,345.45,342.68,351.56,369.51,362.66,367.56,349.14,356.65,351.39,354.42,366.09,376.72,386.82,381.00,389.99,408.98,416.33,412.92,396.11,375.17,389.85,384.49,364.35,360.33,354.99,355.38,363.96,373.97,376.96,377.46,374.33,369.95,366.29,365.17,364.85,357.22,347.82,337.48,332.19,332.82,333.24,329.14,338.95,350.88,L7
2014-03-19 22:16:53+00:00,377.25,360.98,344.46,332.37,323.47,313.35,319.59,336.05,348.04,351.55,348.60,345.45,342.68,351.56,359.79,353.42,352.11,349.14,348.32,346.87,351.54,364.97,377.56,390.14,390.68,395.93,417.38,418.56,415.92,407.29,383.78,403.99,397.64,369.72,369.17,366.32,366.51,372.50,379.80,381.48,381.56,379.43,376.27,374.21,372.82,371.49,361.18,349.58,337.15,330.47,333.65,334.30,331.75,339.95,352.17,L7
2014-05-22 22:17:21+00:00,390.97,366.07,347.58,333.33,322.69,314.56,320.44,333.63,344.23,349.32,349.87,348.44,343.29,349.74,356.60,350.00,346.80,343.77,342.64,342.04,348.02,360.65,373.18,388.31,386.67,393.05,414.20,412.93,409.42,398.41,393.98,403.99,397.64,378.16,377.22,370.06,367.25,373.76,381.30,382.57,382.26,380.25,377.31,374.23,372.23,371.14,362.43,352.38,340.31,332.68,335.77,335.19,332.36,340.28,352.53,L7
2014-07-01 22:19:46+00:00,412.02,385.02,367.24,349.23,335.43,326.53,325.08,328.44,335.46,347.89,355.35,358.24,346.03,353.06,356.85,343.60,333.43,332.65,328.49,322.53,324.23,326.72,332.45,343.71,352.00,365.33,390.27,394.64,394.99,388.32,395.63,399.31,400.37,401.63,405.68,388.83,379.15,386.56,391.92,393.07,389.04,389.68,383.36,378.59,378.03,378.05,373.47,360.05,355.12,348.29,348.93,347.58,342.18,348.31,355.30,L8
2014-07-17 22:19:52+00:00,417.44,387.95,372.17,357.79,347.97,341.75,334.34,332.59,333.94,346.08,356.53,365.05,350.93,358.36,365.28,348.55,337.50,336.30,329.45,319.46,318.06,316.73,315.67,324.01,326.83,345.97,369.97,376.27,382.02,380.48,389.92,393.72,393.56,397.00,401.95,399.13,391.01,397.12,398.14,397.48,389.89,391.73,387.38,383.79,383.12,380.54,376.34,362.17,360.61,358.98,355.55,356.57,354.48,358.94,365.78,L8
2014-07-25 22:17:35+00:00,392.29,373.21,368.79,362.30,347.97,341.75,334.34,332.59,333.94,346.08,374.43,379.34,368.68,367.37,372.91,357.26,344.13,339.71,335.60,326.36,323.22,320.01,321.52,328.47,333.30,347.61,371.25,378.86,382.86,381.69,388.12,393.86,394.10,397.47,403.01,401.73,394.62,402.72,403.34,402.19,393.82,397.74,395.44,391.09,390.03,387.01,383.14,374.41,369.31,366.56,362.85,362.64,359.03,362.65,367.24,L7
2014-08-18 22:20:03+00:00,370.34,352.01,368.98,357.75,347.92,347.51,348.78,346.09,348.28,352.72,381.26,386.48,382.37,374.11,377.07,362.63,346.67,340.83,334.98,326.41,320.35,320.06,322.45,329.17,331.40,340.37,360.86,366.23,370.43,369.70,375.41,380.90,384.81,391.35,399.10,400.80,396.09,405.25,406.10,407.99,398.58,399.23,396.24,391.85,392.01,388.85,387.48,374.41,369.31,366.56,365.09,365.15,362.05,363.86,369.03,L8
2014-08-26 22:17:35+00:00,357.98,342.38,368.98,351.61,346.03,350.64,351.25,351.31,353.89,356.65,380.31,384.50,380.76,376.54,378.29,364.37,347.93,339.80,334.34,325.81,320.60,320.36,324.19,330.16,333.03,340.41,358.71,363.66,365.37,365.00,371.45,377.23,382.47,389.15,396.71,400.23,397.27,405.44,408.22,410.33,401.84,403.05,400.27,395.73,392.15,387.62,383.14,370.85,367.48,366.03,366.46,365.53,360.52,363.13,369.73,L7
2014-09-03 22:20:06+00:00,333.40,326.79,355.69,345.96,340.25,347.10,352.77,356.23,358.41,360.81,384.71,386.06,383.01,378.83,380.99,365.82,349.83,339.27,334.76,326.54,321.02,318.83,324.03,328.40,332.06,340.45,353.89,358.10,359.22,358.93,364.58,370.46,375.77,382.69,390.77,397.11,397.32,405.64,409.75,410.57,407.93,409.08,407.86,403.23,397.95,390.56,382.23,373.81,369.99,368.25,368.28,366.57,362.83,364.97,371.34,L8
2014-09-19 22:20:06+00:00,311.69,309.18,343.37,334.71,333.08,343.92,351.24,356.26,359.17,359.85,375.43,377.83,378.93,376.43,380.17,364.64,345.57,334.93,329.55,322.01,318.08,317.22,322.33,326.82,330.34,336.88,350.79,353.17,352.23,351.77,356.78,361.81,367.08,377.08,384.91,393.14,397.86,404.84,409.39,410.17,408.98,410.49,411.45,406.23,399.25,393.02,385.46,371.77,367.75,366.35,365.42,363.87,359.50,358.93,372.07,L8
2014-10-21 22:20:13+00:00,311.69,309.18,343.37,334.71,338.64,350.79,357.62,361.89,359.17,359.85,375.43,377.83,378.93,376.43,380.17,364.64,345.57,334.93,329.55,322.01,318.08,317.22,322.33,326.82,330.69,337.17,351.46,354.28,352.04,350.78,354.83,359.84,365.13,374.53,383.30,391.24,396.67,403.69,408.74,410.19,408.33,409.96,411.12,405.49,398.27,392.28,384.77,372.86,368.62,366.51,364.48,363.50,358.44,358.59,370.61,L8
2014-11-06 22:20:13+00:00,317.02,313.76,345.16,337.80,342.18,354.45,361.12,365.02,362.48,361.70,369.62,371.17,372.03,373.06,378.13,364.65,347.39,337.50,330.31,320.46,315.52,314.79,322.33,326.82,330.69,337.17,351.46,354.28,352.04,350.78,354.83,359.84,365.13,374.53,383.30,390.56,395.98,403.06,408.14,410.50,408.62,409.84,411.00,406.12,399.07,393.50,384.89,372.58,368.04,367.31,365.62,363.28,357.20,358.81,369.82,L8
2014-11-30 22:18:21+00:00,321.37,316.67,339.39,337.80,342.18,355.28,363.67,367.87,364.07,364.51,371.05,370.84,370.90,371.20,371.36,360.29,345.54,336.78,330.34,323.46,315.52,311.89,318.80,323.67,329.64,336.26,351.51,354.86,353.05,349.68,354.44,359.65,362.91,372.80,380.79,388.25,393.62,400.96,407.31,409.18,406.94,408.13,409.01,405.20,399.39,393.52,384.43,372.72,369.13,367.99,368.08,365.34,359.45,359.59,371.70,L7
2014-12-24 22:20:05+00:00,325.27,321.06,339.36,337.90,341.77,355.75,365.29,370.43,366.40,365.86,369.45,368.61,369.86,369.49,369.76,358.63,343.89,335.79,329.51,323.80,316.42,313.06,318.91,322.21,328.78,335.48,350.79,355.39,353.57,350.07,354.62,359.57,363.47,372.10,379.85,386.90,392.35,399.92,406.03,408.38,406.56,407.70,408.54,405.25,400.10,394.24,385.75,374.46,370.70,369.57,369.71,366.73,360.73,361.03,372.44,L8
2015-01-17 22:18:32+00:00,329.42,325.48,340.94,337.19,335.60,354.45,364.83,371.72,365.20,364.11,367.79,365.02,366.45,366.43,365.71,357.04,343.44,332.32,325.50,323.02,317.48,313.60,320.71,322.70,329.14,334.34,347.26,352.72,347.90,343.49,348.42,354.87,359.36,367.17,374.99,382.46,388.06,396.37,403.57,407.12,405.80,406.59,409.15,405.17,399.94,394.73,383.25,373.23,369.72,369.09,370.60,365.87,358.24,358.80,370.68,L7
2015-01-25 22:19:56+00:00,334.57,330.45,342.73,334.72,335.15,352.40,364.88,372.80,367.52,364.48,363.03,359.41,360.63,361.45,358.81,349.18,337.12,326.96,319.05,318.04,312.92,310.69,316.00,320.14,324.80,330.97,342.79,346.55,343.04,338.67,345.39,349.62,353.31,361.20,368.95,376.94,385.33,392.55,400.71,405.58,404.95,403.94,405.82,402.36,396.86,391.65,379.02,368.50,365.42,365.62,367.01,362.47,358.00,358.60,372.30,L8
2015-02-02 22:18:40+00:00,340.58,337.34,349.25,339.93,337.63,352.58,366.24,373.77,369.30,366.61,364.39,360.66,360.63,361.45,358.81,349.18,337.12,326.96,319.05,318.04,312.92,310.69,316.00,320.14,324.80,330.97,342.79,346.55,343.04,338.67,345.39,350.85,353.31,361.20,368.95,376.94,385.33,392.55,400.71,405.58,404.95,403.14,405.58,401.12,396.43,392.54,379.99,369.95,367.98,366.72,368.52,364.17,358.42,359.42,373.15,L7
