dates,satname,nzd0414-0000,nzd0414-0001,nzd0414-0002,nzd0414-0003,nzd0414-0004,nzd0414-0005,nzd0414-0006,nzd0414-0007,nzd0414-0008,nzd0414-0009,nzd0414-0010,nzd0414-0011,nzd0414-0012,nzd0414-0013,nzd0414-0014,nzd0414-0015,nzd0414-0016,nzd0414-0017,nzd0414-0018,nzd0414-0019,nzd0414-0020,nzd0414-0021,nzd0414-0022,nzd0414-0023,nzd0414-0024,nzd0414-0025,nzd0414-0026,nzd0414-0027,nzd0414-0028,nzd0414-0029,nzd0414-0030,nzd0414-0031,nzd0414-0032,nzd0414-0033,nzd0414-0034,nzd0414-0035,nzd0414-0036,nzd0414-0037,nzd0414-0038,nzd0414-0039,nzd0414-0040,nzd0414-0041,nzd0414-0042,nzd0414-0043,nzd0414-0044,nzd0414-0045,nzd0414-0046,nzd0414-0047,nzd0414-0048,nzd0414-0049,nzd0414-0050,nzd0414-0051,nzd0414-0052,nzd0414-0053,nzd0414-0054
2015-09-06 22:19:50+00:00,L8,422.61,,,,355.23,312.78,309.34,309.73,319.39,323.14,333.41,337.59,363.62,380.62,390.26,360.61,325.47,295.79,297.83,311.58,329.02,349.88,344.52,330.57,337.54,352.54,372.74,374.60,369.75,372.86,383.11,377.86,358.35,332.52,339.85,351.87,362.98,380.92,400.21,401.05,411.34,416.20,408.24,410.50,387.67,377.60,370.18,364.65,365.69,364.38,367.56,361.58,356.86,362.26,375.46
2015-10-08 22:20:00+00:00,L8,394.64,422.10,431.44,430.92,397.27,,304.39,303.75,307.18,321.72,328.02,336.03,357.90,,,,,,,271.81,279.96,292.76,299.50,324.59,322.09,328.91,336.63,329.38,337.26,345.34,333.31,334.90,345.59,338.57,332.35,325.17,325.38,342.44,360.93,378.86,381.76,382.71,389.31,383.12,378.91,365.05,360.57,353.68,354.82,348.15,341.94,355.21,344.50,336.62,347.96
2015-11-17 22:20:44+00:00,L7,368.88,390.17,421.58,462.35,465.97,451.44,437.97,442.39,410.10,,320.66,329.50,343.50,371.39,387.90,380.41,385.15,342.24,296.85,297.07,302.30,305.94,321.26,321.72,316.38,339.00,348.66,358.05,352.35,354.68,357.54,365.76,378.10,379.01,385.63,387.83,378.06,383.30,393.24,410.58,395.73,386.43,397.41,403.45,414.73,417.36,413.14,403.61,388.90,380.09,377.09,381.23,378.44,370.31,363.17
2015-12-27 22:20:07+00:00,L8,349.54,374.45,401.10,429.56,438.20,436.26,425.68,429.29,420.44,395.48,357.10,337.16,329.42,341.20,361.42,369.99,357.88,339.40,315.92,280.56,285.73,295.21,309.60,318.54,316.15,300.90,316.46,327.82,324.57,326.33,334.58,339.54,349.59,354.18,358.50,364.45,369.97,377.51,388.40,396.25,397.05,403.24,404.61,399.62,400.57,401.77,397.87,,,,,,,,
2016-01-04 22:21:27+00:00,L7,354.83,378.54,408.58,434.35,439.50,437.19,437.47,432.63,429.88,409.66,367.40,349.22,337.17,345.63,366.33,364.53,358.59,339.52,316.99,295.54,298.79,304.26,313.35,326.29,330.96,319.06,319.45,328.49,331.18,329.91,344.15,353.21,359.11,360.52,366.12,367.24,377.26,388.20,382.71,397.31,400.64,402.11,407.69,409.52,410.26,408.76,410.01,405.93,404.39,400.55,396.82,391.79,382.00,386.87,394.95
2016-02-05 22:21:49+00:00,L7,,,,,,,423.38,415.09,406.08,401.11,381.10,352.27,325.87,319.41,341.98,357.65,393.51,339.03,309.33,293.66,277.12,269.73,277.80,285.91,296.62,300.02,309.72,306.88,308.01,311.63,308.97,315.98,321.90,326.03,328.58,335.12,343.45,348.31,365.63,352.13,351.80,358.72,361.50,369.04,365.05,367.72,363.06,,358.37,348.21,350.89,350.42,323.16,337.28,337.97
2016-02-13 22:19:56+00:00,L8,369.39,398.55,417.54,435.69,437.98,445.59,448.89,447.90,450.87,456.60,452.28,413.02,376.54,358.55,356.90,356.98,358.24,356.17,352.62,339.90,315.92,310.61,319.11,334.01,338.67,352.60,359.43,354.56,339.38,340.52,350.81,359.79,363.58,372.60,369.90,373.75,374.18,385.03,391.35,401.41,405.26,408.15,413.07,412.98,412.68,415.12,414.19,408.47,408.34,406.92,407.52,403.83,400.64,401.67,405.42
2016-02-29 22:19:53+00:00,L8,342.11,375.58,398.64,413.39,430.83,447.12,445.93,454.60,445.13,433.96,421.33,429.65,425.64,411.42,374.68,342.90,335.30,344.00,346.96,338.63,315.74,295.96,297.86,312.06,330.94,336.66,345.17,338.60,325.54,325.52,337.69,344.19,355.62,366.81,371.91,351.29,348.28,365.27,380.43,392.16,400.14,402.89,396.63,405.60,405.62,401.73,396.98,388.79,392.06,389.24,392.21,395.22,381.58,384.10,385.82
2016-03-08 22:22:02+00:00,L7,327.14,346.08,383.04,402.34,413.57,,,428.81,427.29,426.29,419.74,405.66,360.58,347.19,336.15,334.96,328.07,309.16,316.57,315.02,294.97,282.13,293.61,294.77,315.11,323.79,318.63,320.24,310.51,306.55,308.20,324.73,329.64,335.12,337.07,342.53,345.04,347.62,360.69,374.85,378.84,377.56,381.38,375.61,374.29,374.73,374.13,372.84,369.97,372.51,366.79,361.28,354.92,363.51,361.38
2016-03-16 22:19:48+00:00,L8,325.26,360.53,385.67,405.19,428.17,438.31,439.08,444.03,439.13,434.27,431.28,425.86,420.31,408.31,395.79,368.97,343.81,328.56,328.30,332.47,325.62,307.33,306.74,313.23,321.57,327.41,333.98,340.73,329.94,326.64,329.00,339.07,347.87,352.92,357.49,360.10,359.37,364.12,372.82,381.03,391.16,392.19,400.87,405.19,404.46,396.75,396.64,396.64,391.93,387.17,394.26,384.52,383.27,387.62,392.03
2016-04-17 22:19:33+00:00,L8,298.72,312.87,337.46,363.67,396.80,415.72,419.14,426.53,431.58,425.45,430.51,418.52,404.16,406.33,396.75,382.88,353.18,336.75,317.99,305.83,302.23,301.11,300.60,303.30,306.81,319.53,328.38,326.28,320.58,319.58,319.63,323.47,323.34,331.91,336.12,347.05,352.03,357.13,365.55,376.67,389.07,389.25,385.65,386.55,383.73,388.37,385.47,379.83,377.68,375.44,381.34,375.72,374.40,374.34,376.72
2016-06-12 22:22:32+00:00,L7,,,,,,,,,,,420.07,423.95,418.70,422.93,428.79,422.38,414.42,411.96,400.29,366.53,360.87,366.21,360.21,323.83,326.35,315.75,334.11,,,364.69,356.71,,,334.22,342.17,339.91,348.61,359.56,373.64,384.57,404.54,399.18,402.13,,,,,,,,,,,,
2016-07-06 22:19:53+00:00,L8,,,,,,,,,,,,,,,,,,,,,,,,,,358.17,354.05,351.72,344.90,333.79,334.02,335.95,329.44,334.08,332.80,328.75,336.48,341.30,361.83,374.01,383.94,385.43,388.93,395.38,397.27,391.43,390.87,387.54,383.95,386.85,392.94,400.19,402.70,400.79,401.84
2016-07-14 22:22:33+00:00,L7,328.02,322.75,315.99,281.58,279.36,,350.68,352.41,365.06,368.44,360.57,352.09,356.55,356.52,360.98,358.28,359.80,365.47,363.81,368.54,380.89,387.66,360.80,356.82,353.14,360.43,360.80,352.75,340.75,336.31,328.71,332.67,329.33,332.79,329.45,330.76,327.11,347.15,355.05,374.48,371.64,386.56,387.04,384.84,383.99,364.68,374.46,373.85,372.01,373.91,372.54,375.76,388.41,388.95,397.13
2016-09-08 22:20:12+00:00,L8,416.05,397.57,396.50,392.69,399.04,398.60,380.87,374.64,380.21,387.89,377.64,368.95,361.73,355.06,359.47,351.12,338.87,331.48,331.84,335.09,335.90,341.01,345.53,352.66,361.22,374.41,380.41,380.21,370.62,363.49,356.92,347.93,345.95,343.94,340.01,345.88,356.37,365.30,375.60,385.19,386.10,385.94,369.66,373.03,377.88,378.76,367.84,370.65,366.85,359.20,371.13,375.24,380.51,388.51,391.95
2016-09-16 22:22:42+00:00,L7,291.31,302.05,298.10,291.76,286.09,,303.57,308.83,311.70,308.30,299.47,309.61,321.41,313.60,312.65,306.66,304.85,301.61,299.27,301.74,301.07,305.40,315.70,321.03,331.94,342.16,344.75,344.07,342.32,332.17,320.03,315.78,302.11,309.91,301.72,307.45,319.54,325.10,335.15,341.07,331.75,347.06,338.51,343.23,339.46,342.26,339.05,331.81,333.58,334.67,333.55,341.73,345.90,352.59,348.57
2016-10-02 22:22:44+00:00,L7,369.18,358.90,361.47,361.56,367.10,372.49,364.46,354.29,363.74,364.81,350.48,338.00,330.46,318.62,312.36,313.61,313.39,302.91,298.69,298.24,303.80,309.25,316.54,323.49,334.55,343.88,355.88,354.42,347.01,343.36,335.76,324.95,319.47,314.11,318.15,327.95,331.28,340.54,352.58,365.74,345.86,349.87,346.93,347.46,346.19,348.03,349.15,346.14,344.41,347.80,344.49,341.53,349.33,356.07,370.27
2017-01-22 22:22:02+00:00,L7,260.98,,,,,,,,,,,,,,,,,,,,,246.03,250.46,262.80,,,,,,205.99,237.28,230.03,217.34,241.24,252.25,226.27,,320.27,,340.36,,,,,,,,,288.55,,,286.81,294.72,298.16,287.32
2017-02-15 22:19:55+00:00,L8,296.41,321.37,345.77,366.18,368.65,,441.15,440.08,468.96,500.99,523.12,532.80,531.84,510.27,477.33,,364.39,351.28,337.63,321.91,299.87,287.85,288.06,295.25,308.72,324.46,339.16,342.97,332.86,330.41,331.73,334.00,336.61,332.88,338.71,349.08,354.33,366.29,377.11,389.01,396.57,394.98,391.34,390.56,392.43,401.87,398.55,398.88,394.00,388.49,370.08,350.15,353.36,353.27,365.68
2017-03-27 22:22:13+00:00,L7,274.59,290.15,299.73,328.55,350.50,375.69,394.59,417.13,439.12,,519.96,514.59,491.61,,387.61,375.22,364.34,371.56,324.83,306.31,293.83,275.71,287.40,291.94,292.96,295.50,317.73,322.95,310.57,310.81,312.96,320.25,316.63,319.94,314.92,331.99,327.96,346.27,354.85,368.49,384.25,389.88,390.83,383.26,376.86,376.47,373.69,360.76,347.67,351.68,342.98,343.51,333.22,332.14,344.63
2017-04-20 22:19:23+00:00,L8,308.73,301.22,316.21,329.29,357.02,380.61,401.53,423.85,438.41,,531.27,544.14,529.46,512.73,471.24,443.76,431.77,432.86,439.72,423.68,380.07,335.84,306.50,294.39,300.09,309.02,333.00,338.45,327.35,322.85,326.83,331.24,335.11,332.96,338.04,345.27,356.52,359.11,374.04,386.91,396.91,397.57,387.75,388.38,391.27,386.12,372.74,374.76,368.60,364.77,364.86,372.23,375.62,379.87,371.80
2017-04-28 22:22:25+00:00,L7,294.86,287.96,307.04,307.26,335.89,364.94,397.07,416.65,437.98,,511.67,532.18,519.24,488.40,467.07,441.76,420.71,422.66,419.34,410.93,390.41,,298.39,284.49,292.34,305.24,323.51,327.65,322.54,319.76,317.53,322.77,326.69,326.54,327.36,328.40,341.80,348.33,362.49,367.61,378.37,387.21,379.50,378.52,379.02,364.02,365.67,365.61,360.59,348.48,354.78,360.48,360.95,363.17,371.88
2017-05-30 22:22:32+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,332.26,349.19,354.61,366.94,357.42,349.06,329.78,338.88,344.11,360.75,367.35,366.64,366.89,383.74,390.80,401.48,405.64,403.23,402.42,402.52,393.66,397.16,388.06,386.04,389.75,394.95,391.40,380.80,393.05,402.38
2017-06-07 22:19:38+00:00,L8,323.97,314.67,322.78,328.97,352.21,372.57,,,,,,,,,,,,,,,381.84,359.02,331.36,294.12,291.76,304.56,320.04,327.99,330.23,329.55,313.88,306.96,313.54,320.34,324.48,333.05,337.98,343.27,350.40,363.39,372.23,375.03,375.34,370.62,366.77,364.01,366.83,357.96,353.91,357.95,361.09,362.67,363.09,366.58,375.43
2017-07-09 22:19:47+00:00,L8,,,,,,,,,,,,,,,,,,,,,,356.05,359.24,348.99,331.95,324.25,317.83,314.09,319.31,316.58,317.99,322.57,325.30,324.55,324.37,337.10,336.76,343.40,358.99,371.85,372.68,375.34,374.49,375.79,375.53,374.11,360.93,354.86,355.60,355.77,364.96,365.97,369.04,367.91,371.64
2017-07-17 22:22:39+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,370.02,362.38,364.05,359.17,356.13,362.10,366.14,346.57,355.09,354.91,357.09,355.19,360.38,360.62,372.30,382.63,402.36,409.73,413.99,411.15,406.76,404.62,403.00,396.79,395.25,384.67,399.53,403.89,419.17,402.80,395.30,405.92
2017-08-18 22:22:35+00:00,L7,266.81,272.16,283.82,297.72,324.21,348.69,379.58,408.91,423.53,442.94,468.76,500.36,524.59,,535.94,518.77,466.45,,365.98,349.58,343.75,329.96,322.85,318.21,309.38,306.02,303.62,299.05,292.65,300.65,299.28,307.05,309.83,310.86,308.77,312.32,316.36,334.36,334.89,350.78,353.77,360.83,352.08,348.95,344.02,335.91,328.14,326.59,328.46,325.80,337.77,336.59,335.97,338.42,338.47
2017-09-03 22:22:36+00:00,L7,284.77,292.42,290.95,308.73,335.55,357.49,395.89,420.72,434.12,454.93,481.25,504.08,535.39,561.22,569.89,551.07,,416.54,397.94,375.24,364.74,354.77,345.77,322.03,318.65,317.62,317.47,303.54,306.30,304.95,305.80,315.00,320.59,321.87,321.09,326.19,333.99,344.84,365.06,376.07,371.36,378.19,379.72,368.32,376.97,351.11,343.70,345.44,342.78,343.27,350.56,349.68,349.54,347.22,360.05
2017-09-11 22:20:06+00:00,L8,300.36,298.25,300.21,310.77,326.77,357.24,379.22,415.68,437.83,452.94,467.27,497.75,524.94,553.42,573.63,583.77,564.28,,424.80,395.46,360.27,351.29,348.81,353.85,380.74,370.30,347.26,325.39,321.84,315.74,317.14,325.60,335.44,348.71,360.64,344.19,337.01,343.53,364.81,383.04,395.37,406.64,410.45,407.62,411.83,400.82,403.31,378.02,370.73,370.50,366.74,373.54,382.75,377.65,370.77
2017-11-30 22:20:08+00:00,L8,294.03,280.90,269.07,264.80,267.97,286.59,314.44,355.12,377.45,400.06,413.07,428.31,450.14,480.33,501.91,514.40,523.89,526.00,520.65,501.99,,,303.42,311.97,317.73,320.81,325.24,324.16,317.59,314.81,316.99,322.92,325.84,330.74,335.65,337.73,334.67,344.97,357.71,376.95,382.29,382.94,379.43,381.27,378.92,380.31,377.87,376.61,371.25,366.30,363.75,360.62,363.38,363.46,367.10
2018-01-17 22:20:01+00:00,L8,301.51,297.79,275.38,245.95,231.39,217.59,269.83,295.38,325.29,348.94,356.49,357.88,389.22,419.96,447.81,462.58,473.75,477.15,,381.60,329.53,336.45,,283.66,271.37,283.49,290.50,288.87,285.64,278.74,271.51,279.75,287.54,299.93,290.72,297.21,314.17,322.00,330.98,343.34,348.14,347.99,344.77,353.56,349.09,345.23,341.65,328.06,319.25,320.59,334.25,321.40,332.18,336.40,336.08
2018-03-06 22:19:38+00:00,L8,426.13,421.58,404.90,388.56,367.50,353.50,334.07,341.92,356.24,369.45,375.45,390.08,406.77,437.87,460.83,475.06,482.76,483.51,474.65,470.35,455.71,434.97,411.07,383.52,369.86,360.60,355.80,335.79,332.37,320.58,322.98,329.99,340.18,351.13,336.33,340.51,353.56,360.87,368.95,393.99,402.88,392.48,384.47,381.24,380.94,378.27,374.90,370.47,366.61,369.72,367.89,359.23,367.40,366.81,378.73
2018-04-23 22:19:13+00:00,L8,377.66,,,,,,,375.35,381.27,374.52,366.77,371.17,390.61,416.70,432.99,446.79,449.13,457.57,454.36,449.67,439.24,429.92,422.13,399.87,380.74,377.96,388.37,,,484.46,335.47,,516.37,,395.19,371.34,368.67,368.79,379.39,391.01,406.19,414.08,,,,,,,,,,,,,
2018-05-01 22:20:26+00:00,L7,,,,,,,,,,,,376.01,391.85,411.02,430.23,431.99,438.78,439.88,449.29,443.14,431.07,427.14,412.63,383.42,370.14,368.69,370.17,356.33,330.50,313.53,310.70,315.39,314.13,316.86,318.33,329.34,336.25,345.05,362.47,375.29,380.09,383.91,385.00,383.47,382.14,370.10,344.05,336.67,325.90,325.02,324.59,329.74,334.02,329.53,340.94
2018-06-18 22:19:37+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,372.84,377.40,376.17,380.89,378.24,377.95,378.74,390.22,410.82,426.42,435.14,,,,,,,,,,,,,,85.31
2018-06-26 22:19:00+00:00,L8,288.74,290.67,300.60,314.14,337.78,342.61,362.13,364.04,359.53,357.53,366.83,382.03,404.43,417.75,434.47,435.73,438.05,435.90,426.08,420.89,415.88,424.42,417.15,416.51,405.51,385.04,377.12,371.50,365.58,350.08,346.82,340.96,342.95,344.42,349.71,354.21,357.29,364.87,384.25,396.40,403.33,411.72,412.10,410.21,401.72,397.85,375.11,359.73,351.54,350.22,343.80,345.75,350.00,349.19,353.39
2018-08-05 22:18:44+00:00,L7,,,,,,,,,,,,,,,424.46,422.21,421.09,434.27,433.33,431.04,439.39,434.72,428.56,407.49,386.05,392.94,398.46,385.34,367.55,362.59,358.21,,,352.77,356.94,365.15,371.33,379.44,395.55,407.02,412.09,413.44,416.06,411.46,401.82,400.54,392.25,397.24,394.88,400.65,387.91,390.07,390.48,393.51,395.21
2018-08-29 22:19:32+00:00,L8,375.32,,229.64,231.54,241.89,263.22,296.96,319.07,338.77,340.92,354.76,,,476.09,480.76,463.98,468.37,404.83,397.04,399.85,408.74,419.65,419.91,408.91,,,,,,349.18,349.97,343.07,343.51,347.12,346.21,345.10,359.71,360.01,386.44,400.62,412.37,407.01,397.11,385.64,379.15,376.53,369.06,,,,,367.46,364.57,365.82,374.63
2018-09-06 22:18:05+00:00,L7,394.07,,243.69,241.88,247.53,263.19,292.17,310.14,331.91,341.84,350.44,359.23,373.75,392.31,406.88,411.79,412.97,409.02,406.61,401.07,408.88,421.94,416.21,412.93,418.40,407.04,398.56,386.24,368.09,354.99,353.52,352.83,355.44,356.21,356.32,363.54,370.51,373.87,392.48,404.94,411.48,413.76,409.78,392.98,395.50,388.05,377.39,378.44,371.41,367.04,369.46,366.16,372.93,381.63,387.27
2018-09-22 22:17:44+00:00,L7,,524.91,,236.04,241.68,249.56,270.40,295.73,313.79,333.93,333.58,337.72,355.03,365.57,385.96,385.32,384.28,380.16,378.28,377.58,388.20,388.84,384.06,383.82,391.22,394.15,398.64,378.28,357.64,334.67,336.27,335.87,331.98,339.57,352.25,348.00,345.19,351.75,,,,,,,361.84,365.15,,,,,,,,,
2018-09-30 22:19:43+00:00,L8,411.90,405.22,373.95,337.56,309.86,289.78,298.86,307.67,315.29,335.20,348.44,350.67,366.57,381.13,406.34,407.49,398.32,395.30,405.64,402.53,402.03,412.81,410.49,402.95,415.37,407.09,409.77,399.76,383.73,368.43,360.08,354.41,359.66,363.22,360.91,371.72,378.96,397.62,408.80,422.26,419.24,414.83,415.73,413.12,406.89,395.09,384.71,374.70,373.15,374.51,372.61,376.00,377.34,381.82,390.17
2018-11-01 22:19:54+00:00,L8,388.32,383.60,369.42,360.23,333.49,334.56,333.58,347.43,350.53,353.79,344.98,342.83,342.18,343.65,360.31,367.65,375.58,372.97,372.88,377.92,390.75,397.94,403.56,407.87,405.19,404.97,401.40,392.23,384.12,370.94,372.93,370.55,363.13,363.44,363.07,376.49,383.99,398.70,420.20,429.56,427.67,425.14,416.57,412.50,401.91,396.82,385.34,388.20,379.36,384.44,380.91,380.41,379.92,384.54,387.84
2018-11-09 22:16:37+00:00,L7,355.26,345.87,346.17,330.69,318.06,309.58,,344.61,344.16,362.29,349.26,338.54,330.71,335.98,340.91,341.82,337.13,351.71,355.90,369.08,368.22,383.82,383.56,384.30,398.90,398.85,408.31,399.91,374.75,366.66,361.50,358.41,358.73,359.75,364.09,369.96,380.48,387.31,408.40,411.38,415.57,412.94,408.32,401.79,394.31,385.83,375.85,370.62,366.86,365.99,367.68,369.05,363.39,363.16,375.75
2018-11-17 22:19:55+00:00,L8,360.21,357.42,,,,,,,,377.51,382.47,369.71,359.96,362.53,350.21,341.71,337.35,328.70,342.44,354.95,363.20,376.00,389.34,390.52,392.34,398.30,400.57,385.01,372.00,368.15,357.32,362.90,359.68,356.68,356.30,368.79,382.93,394.56,414.01,417.42,416.07,414.63,403.08,405.47,399.22,397.56,394.18,384.22,381.79,379.77,377.09,375.90,369.37,373.64,381.24
2018-12-27 22:15:20+00:00,L7,347.70,355.04,356.54,348.75,344.10,345.14,353.69,361.41,377.66,402.76,413.31,393.50,375.04,381.97,387.56,371.98,386.06,366.47,346.30,344.10,361.58,369.66,382.31,398.38,404.97,417.26,425.61,410.55,392.86,380.13,378.23,377.35,376.79,373.42,377.10,386.42,391.59,403.39,414.58,419.15,421.85,424.20,424.95,425.09,420.80,414.50,413.29,417.55,411.86,415.44,407.86,396.64,375.34,375.43,385.63
2019-01-04 22:19:51+00:00,L8,,,,,,312.49,315.25,327.81,349.77,368.66,387.04,368.38,343.33,338.47,342.26,351.19,341.26,336.89,322.54,317.91,330.70,342.39,356.54,373.88,382.64,390.27,397.66,381.00,365.61,356.25,340.65,344.90,346.49,345.07,348.87,354.72,357.89,369.87,383.67,389.88,391.29,390.60,398.45,387.82,394.04,391.98,390.51,387.42,388.85,381.02,380.00,364.63,342.10,347.03,352.27
2019-02-05 22:19:45+00:00,L8,302.25,272.85,269.67,283.46,301.32,315.87,325.70,343.47,362.84,393.99,421.32,429.96,420.67,391.38,369.01,349.14,352.33,366.60,361.56,336.31,321.23,320.15,329.75,353.38,365.28,381.26,392.40,387.42,369.40,358.16,351.19,355.51,356.51,353.37,360.74,362.76,373.21,387.70,399.59,397.01,395.57,398.26,399.53,402.34,402.28,402.47,402.02,397.21,390.18,385.09,385.94,393.63,395.68,379.89,357.40
2019-03-01 22:13:22+00:00,L7,277.40,279.32,280.87,284.24,298.41,312.77,324.21,342.16,363.61,392.88,417.90,438.57,432.79,408.78,393.49,366.09,343.25,351.09,374.76,374.42,361.53,356.94,352.57,367.77,367.76,385.02,394.12,390.52,368.24,362.19,347.92,345.03,351.99,358.69,360.22,366.41,373.22,377.69,386.56,387.62,393.15,390.77,399.54,401.29,404.70,408.83,406.44,401.41,400.13,402.07,397.69,392.27,389.71,388.00,379.56
2019-04-02 22:12:18+00:00,L7,276.22,263.14,248.15,246.13,254.47,281.66,307.95,338.31,347.05,380.66,389.06,412.46,421.73,411.11,404.99,378.60,365.41,354.45,353.82,362.11,355.09,346.78,344.92,353.61,366.42,385.22,393.60,393.69,381.22,363.22,354.15,349.74,351.27,350.00,359.71,358.36,368.64,374.89,385.90,392.75,391.70,385.23,387.51,388.38,394.59,399.21,401.89,389.17,390.41,384.00,385.27,385.80,382.99,377.35,365.55
2019-04-18 22:11:44+00:00,L7,299.71,287.54,262.18,262.97,255.60,,293.73,327.70,347.82,370.68,381.50,399.89,418.26,410.62,402.32,371.86,359.57,355.32,352.17,356.99,360.77,357.54,353.71,360.85,368.07,385.87,398.91,405.70,388.34,371.51,367.57,360.43,363.56,364.40,364.33,367.38,373.30,382.20,394.56,403.85,407.62,409.47,405.47,410.23,406.40,408.87,406.33,404.24,406.76,404.05,395.43,392.89,393.57,392.84,384.29
2019-05-12 22:19:32+00:00,L8,304.06,290.98,293.96,292.37,,,,,,,,,,,,,,,,,373.36,373.38,361.30,362.74,365.71,387.50,407.03,414.94,398.72,399.08,387.19,376.46,365.81,352.97,355.08,373.03,389.04,408.75,420.62,417.72,,,,,,,,,,,,,,,399.81
2019-06-29 22:19:53+00:00,L8,300.88,265.15,257.71,251.48,256.05,267.78,288.76,306.04,318.23,335.04,348.26,362.07,370.17,378.38,388.24,384.09,382.49,364.59,357.74,364.68,370.64,381.16,405.97,412.54,415.31,404.82,390.28,366.94,359.09,346.83,343.74,346.18,349.09,353.00,368.73,374.92,386.27,389.02,403.73,408.81,411.67,412.76,406.89,398.52,399.02,399.39,396.42,394.38,396.98,397.39,405.49,415.97,416.72,409.40,400.58
2019-07-07 22:08:44+00:00,L7,344.70,,,,,,,330.16,341.22,362.27,370.07,374.97,378.79,,403.60,418.11,411.56,399.78,396.06,396.67,406.59,413.60,440.53,,459.45,438.20,454.72,449.13,,359.85,358.29,358.13,363.68,,375.17,389.15,397.78,399.97,,,,,,,413.54,409.10,,,,,,355.29,345.83,337.84,168.60
2019-07-23 22:08:07+00:00,L7,352.23,306.46,292.58,274.44,281.60,295.65,296.64,315.85,311.80,317.25,319.59,,,365.98,386.18,390.90,393.32,406.35,404.16,377.23,363.69,377.69,390.84,418.71,439.87,437.89,436.64,,,429.63,365.66,,,,,,,,,,,,,,,,,,,,,,,,173.14
2019-07-31 22:20:02+00:00,L8,297.14,272.94,264.15,247.86,241.48,223.33,260.60,272.14,282.07,292.90,297.19,311.27,309.99,317.68,,,,,,,,,,,,,,,,,,,,327.04,347.91,362.44,377.01,379.79,380.79,379.98,381.66,387.36,,,,,,,,,,,,,
2019-08-08 22:07:28+00:00,L7,236.62,,,,,,,,,,,,,,,,,,,,,,,,,,470.15,453.99,,444.61,423.52,,,337.27,,,,,,,421.57,426.81,432.81,,,,,,,,,,,,
2019-09-09 22:06:06+00:00,L7,318.13,290.78,285.30,268.91,266.09,258.36,270.18,286.92,280.40,274.05,264.06,267.18,283.49,308.71,322.69,313.02,312.10,320.83,327.60,339.21,343.56,358.42,361.26,370.71,380.59,390.49,397.27,390.81,391.19,388.31,377.63,376.48,389.42,395.45,398.25,387.77,378.86,385.37,396.64,406.36,421.29,422.69,440.74,428.42,388.35,372.01,374.01,371.12,375.21,383.34,387.70,383.53,389.49,390.73,389.97
2019-09-17 22:20:17+00:00,L8,369.36,345.31,337.01,283.69,277.31,271.50,283.82,283.33,279.25,267.38,270.17,267.01,274.73,284.63,303.63,308.42,298.98,310.35,316.47,336.31,337.64,342.27,361.92,375.15,378.64,385.40,389.42,386.28,381.14,381.24,370.69,374.51,381.52,384.35,390.61,378.26,383.58,403.13,402.87,398.57,399.78,420.40,429.93,427.00,424.82,417.15,381.28,372.34,365.23,377.36,382.02,392.12,391.34,381.34,387.00
2019-10-19 22:20:23+00:00,L8,348.53,338.86,342.61,337.95,318.85,320.29,324.75,328.68,,282.31,276.99,270.77,274.46,281.99,295.94,290.05,286.60,292.18,303.54,324.57,343.01,362.73,364.93,373.08,369.01,378.96,382.89,387.89,386.69,389.46,385.29,389.20,397.75,399.16,388.06,382.47,394.14,400.50,414.82,426.08,430.13,429.53,430.11,429.19,426.66,421.92,424.61,425.79,426.51,430.12,434.36,439.70,426.73,364.74,373.90
2019-10-27 22:04:02+00:00,L7,259.49,257.51,242.05,,259.54,222.34,256.43,264.49,262.01,252.83,250.50,243.95,243.77,246.29,250.62,245.65,,,,,,304.93,324.58,336.29,345.55,336.95,340.21,336.94,332.61,336.08,335.80,339.73,341.08,342.34,348.95,345.42,349.41,362.46,373.83,374.65,377.62,380.98,377.77,373.64,375.98,348.86,337.81,337.08,337.52,334.23,329.07,330.08,332.46,341.19,313.94
2019-12-22 22:20:15+00:00,L8,339.79,,276.01,266.78,256.01,251.07,263.05,273.76,286.83,295.85,294.45,279.56,265.63,261.90,272.65,262.29,248.36,255.16,260.21,272.53,272.59,292.07,,250.17,,,,365.09,361.14,358.35,351.15,352.25,353.28,360.74,356.82,359.12,366.96,362.64,376.04,388.38,392.17,389.26,387.57,390.87,392.24,387.66,374.97,371.54,380.78,393.07,390.97,389.30,390.99,391.21,385.63
2020-02-08 22:20:02+00:00,L8,312.08,322.06,335.72,336.18,308.44,283.53,270.84,274.04,286.44,294.15,298.64,298.53,293.59,282.57,266.85,258.07,242.13,246.51,252.09,266.25,270.41,281.26,292.73,304.58,320.66,341.90,357.98,356.48,347.60,346.43,350.14,354.77,358.57,355.65,356.07,361.78,370.52,372.35,378.97,388.40,392.55,395.42,400.70,400.84,400.65,396.94,395.60,393.86,393.52,398.50,395.95,396.52,401.67,405.98,408.74
