dates,nzd0007-0000,nzd0007-0001,nzd0007-0002,nzd0007-0003,nzd0007-0004,nzd0007-0005,nzd0007-0006,nzd0007-0007,nzd0007-0008,nzd0007-0009,nzd0007-0010,nzd0007-0011,nzd0007-0012,nzd0007-0013,nzd0007-0014,nzd0007-0015,nzd0007-0016,nzd0007-0017,nzd0007-0018,nzd0007-0019,nzd0007-0020,nzd0007-0021,nzd0007-0022,nzd0007-0023,nzd0007-0024,nzd0007-0025,nzd0007-0026,nzd0007-0027,nzd0007-0028,nzd0007-0029,nzd0007-0030,nzd0007-0031,nzd0007-0032,nzd0007-0033,nzd0007-0034,nzd0007-0035,satname
2023-09-20 22:17:40+00:00,297.30,299.62,304.29,300.86,312.88,323.70,325.06,325.53,341.95,349.51,353.29,348.56,343.42,349.87,347.89,341.06,332.68,334.71,327.56,328.68,322.67,310.71,307.63,296.41,292.82,292.12,291.37,281.48,287.87,280.08,283.66,288.63,298.37,303.00,317.64,311.95,L9
2023-10-14 22:17:45+00:00,303.64,307.14,304.66,290.24,309.02,336.46,342.14,339.10,352.24,356.04,350.95,354.15,350.46,348.46,354.60,349.64,336.77,339.11,344.92,341.80,330.76,316.72,309.82,306.81,304.23,302.11,301.36,294.00,297.01,283.14,287.56,288.45,297.35,304.20,321.12,313.55,L8
2023-10-22 22:17:50+00:00,305.29,308.75,302.26,286.39,310.62,339.56,345.03,344.16,356.93,361.11,355.26,356.42,353.16,350.00,354.98,351.57,338.72,340.16,346.45,342.40,331.08,317.25,309.24,303.76,298.62,300.06,300.34,293.58,295.13,284.66,288.51,290.77,300.07,306.47,322.22,315.82,L9
2023-11-15 22:17:47+00:00,297.47,298.83,295.71,285.43,320.36,351.45,352.85,359.01,373.33,365.72,360.09,358.41,357.34,354.33,357.50,354.07,343.40,343.45,340.84,336.39,325.88,311.09,303.09,299.31,289.45,292.07,295.02,289.76,290.13,286.55,288.89,294.44,306.12,311.47,324.05,320.77,L8
2024-01-10 22:17:52+00:00,297.47,298.83,295.71,285.43,320.36,351.45,352.85,359.01,373.33,365.72,360.09,362.04,363.13,358.28,361.19,357.96,345.06,343.10,343.55,337.61,327.10,311.90,301.88,296.31,284.84,293.86,291.73,290.90,288.01,287.83,290.27,296.52,308.68,315.65,328.55,324.99,L9
2024-01-18 22:17:42+00:00,297.47,298.83,295.71,285.43,320.36,351.45,352.85,359.01,373.33,363.95,358.01,360.47,362.38,357.11,359.56,356.98,345.19,342.35,342.07,334.48,326.16,312.54,301.80,295.98,286.13,293.04,291.88,290.47,287.26,287.39,288.08,294.81,307.43,315.01,327.64,324.58,L8
2024-02-11 22:17:53+00:00,294.00,294.89,292.61,283.11,320.36,351.45,352.85,359.01,373.33,359.09,355.36,358.61,357.75,355.75,356.27,352.63,342.65,340.16,339.24,331.70,323.38,309.49,298.76,293.03,283.32,293.04,288.35,287.09,285.21,284.73,285.74,292.70,306.44,314.57,326.80,323.59,L9
2024-04-07 22:17:11+00:00,287.72,288.85,283.43,279.75,321.23,352.29,356.55,360.99,372.62,356.71,353.86,357.44,354.98,350.03,349.61,346.78,340.95,337.58,335.67,325.04,315.55,303.10,290.45,283.99,278.28,287.88,278.00,285.03,280.88,282.83,283.62,291.42,304.44,313.41,324.73,321.72,L8
2024-05-09 22:16:51+00:00,274.36,274.92,271.83,274.02,322.54,348.53,,,,343.51,345.20,344.19,340.50,342.33,341.47,338.13,331.60,328.47,324.44,314.06,306.18,293.25,280.02,274.54,270.23,274.91,265.45,274.46,273.17,273.07,275.38,286.36,300.21,308.85,319.69,317.34,L8
2024-06-02 22:16:57+00:00,282.81,284.09,280.66,291.37,317.24,355.12,352.74,355.04,376.15,357.90,356.96,348.49,344.10,345.92,346.70,342.74,332.97,333.89,328.89,318.10,310.88,300.59,285.44,276.63,277.33,286.92,267.35,280.30,277.33,275.98,279.95,289.23,305.40,310.36,322.67,320.98,L9
2024-06-18 22:16:43+00:00,282.81,284.09,280.66,291.37,317.24,355.12,352.74,358.23,382.04,363.74,362.01,348.49,344.10,345.92,346.70,342.74,332.97,333.89,328.89,318.10,310.88,300.59,285.44,276.63,277.33,286.92,267.35,280.30,277.33,275.98,279.95,289.23,305.40,310.36,322.67,320.98,L9
2024-11-25 22:17:51+00:00,318.94,312.07,310.47,313.47,326.80,366.54,361.26,361.43,380.42,384.91,380.07,369.41,367.57,368.15,368.84,358.69,348.74,355.67,349.00,338.31,328.31,322.50,311.29,303.61,294.14,293.20,291.36,295.52,297.13,288.91,300.94,308.71,333.62,328.33,343.57,339.02,L9
2024-12-03 22:17:45+00:00,329.40,323.30,322.88,321.36,354.20,375.50,369.50,366.56,381.85,385.86,382.24,386.73,378.08,373.31,369.81,359.70,353.29,344.18,347.67,335.72,324.38,317.05,313.91,316.38,319.15,311.06,301.97,288.22,297.90,294.19,301.57,310.06,331.00,333.41,346.61,343.28,L8
2025-03-01 22:17:39+00:00,320.77,322.15,315.14,320.36,354.38,369.14,361.32,362.73,374.55,385.51,381.42,376.20,368.17,363.94,359.86,356.60,349.39,339.19,339.47,330.19,318.62,309.58,305.40,308.50,319.84,309.01,293.52,285.34,293.20,291.50,297.15,305.37,322.74,329.16,343.93,339.45,L9
2025-03-25 22:17:16+00:00,320.77,322.15,315.14,320.36,354.38,369.14,363.07,364.92,377.47,388.68,382.02,376.80,368.43,364.54,360.18,358.23,352.25,342.62,340.30,333.11,322.15,310.34,305.89,309.54,318.99,307.83,294.37,289.49,297.92,295.89,299.55,305.22,322.26,329.51,345.86,341.48,L8
2025-07-23 22:17:27+00:00,303.04,293.43,288.35,310.26,335.20,346.90,349.51,352.20,363.19,378.06,371.61,362.91,355.02,349.83,345.49,348.26,351.21,336.00,328.85,323.79,314.68,302.47,295.81,296.97,318.82,295.85,286.66,288.20,292.01,289.94,288.79,293.08,307.27,318.58,335.92,332.30,L9
2025-09-17 22:17:48+00:00,295.65,285.43,293.84,315.22,332.32,352.62,356.54,356.87,363.28,376.37,364.92,360.97,355.33,351.07,349.22,340.66,360.83,339.39,331.75,326.12,324.09,310.13,305.58,301.49,316.43,291.32,298.28,294.09,294.12,289.02,286.28,296.39,310.88,325.03,334.59,333.45,L8
