,dates,per0148-0000,per0148-0001,per0148-0002,per0148-0003,per0148-0004,per0148-0005,per0148-0006,per0148-0007,per0148-0008,per0148-0009,per0148-0010,per0148-0011,per0148-0012,per0148-0013,per0148-0014,per0148-0015,per0148-0016,per0148-0017,per0148-0018,per0148-0019,per0148-0020,per0148-0021,per0148-0022,per0148-0023,per0148-0024,per0148-0025,per0148-0026,per0148-0027,per0148-0028,per0148-0029,per0148-0030,per0148-0031,per0148-0032,per0148-0033,per0148-0034,per0148-0035,per0148-0036,per0148-0037,per0148-0038,per0148-0039,per0148-0040,per0148-0041,per0148-0042,per0148-0043,per0148-0044,per0148-0045,per0148-0046,per0148-0047,per0148-0048,per0148-0049,per0148-0050,per0148-0051,per0148-0052,per0148-0053,per0148-0054,per0148-0055,per0148-0056,per0148-0057,per0148-0058,per0148-0059,per0148-0060,per0148-0061
392,2012-12-30 15:07:06+00:00,109.91663599098,119.37598254698014,126.53283780430868,144.66298760878124,157.29761200078923,164.67388162228124,171.94375351331269,188.79507396841032,194.79189692389934,194.43364264454954,214.8911926067865,225.45290179478096,218.59986533536642,229.16808470335604,232.25991044307963,230.42288404510347,204.89329627310744,,,,,,,,127.28090474915528,129.0785651929319,133.79054785554032,132.78681289531727,134.7967146352885,143.8907881114494,144.90657282036432,142.06139856398406,140.89135603793065,134.18242104952785,136.9976998133365,137.3573125340602,144.22907551581108,146.97667543800486,151.59839678351904,151.00042438760323,156.69249678338906,156.35086908284242,155.42526244030054,156.2991571539389,161.17441000609958,170.70223388282756,170.3548785566214,,,,,,,,,,,,,,,
393,2013-01-31 15:07:09+00:00,104.53732862908667,114.98143189419403,124.56168311997709,147.43298740038176,164.425367326856,160.91387608247544,164.9766073205522,176.77260264081895,185.63241106658808,200.43809068033534,202.91931277759312,207.89721111984142,230.96685251491039,223.04803369869722,235.3804097821551,218.02201760699876,206.0706473546024,,,,,,,,,,124.50022570550641,123.51109582263265,129.02020333323406,137.68693298703988,147.23464675349663,140.4718337080364,136.51476788046403,131.2919245415286,136.2044117576851,144.42317809378818,139.6839980616829,157.78628558906115,141.33856995940238,133.41611334689907,142.87347376865017,143.92279384217386,141.96453222745936,157.4619517382551,159.2536792821071,167.68585953437128,176.36118099394912,163.29235841987332,156.82154081192394,,,,,,,,,,,,,
394,2013-02-16 15:07:08+00:00,,151.52161192957698,157.4548510027184,180.90147941053652,132.02815814608223,172.24805963883475,,,,,,,,,,,,,130.13792109175802,137.8131708701707,115.36888644199387,123.6850368379024,123.60140746785983,125.58708062691619,126.22365541880372,118.39813459725357,120.04541962979565,125.24321613394368,129.02488137872365,150.98738033839248,116.57586605934888,134.4992322306007,,,172.8014482463329,153.49440318111766,131.2986456639084,150.7230491984835,,,,,,,,,,,,,,,,,,,,,,,,
395,2013-03-24 15:12:16+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,132.391559822035,120.80676032923802,121.74973511706725,130.66459211020285,129.2873959474237,137.32975674548382,,,,147.94944497183448,,,,,,,,,179.2759258725445,,,,,,,,,,,,,,,,,,
396,2013-04-05 15:06:59+00:00,,,,151.20053764220862,160.02302896117925,163.7881391706589,164.2315629870996,169.96936012738055,176.86459149531473,192.50057837234334,200.1797389389501,204.57348011451808,220.14610014924614,215.83110837461618,211.69480346727352,208.1046698481548,193.21154104873926,179.83818846987378,159.94134925787324,142.9829420237877,123.8165931668853,,,,,,,,,,,,125.62798943628727,125.18684522400685,126.44400821432728,127.15657420052518,131.52840659317502,136.4684182156611,139.10663961361251,143.42120624827373,148.2006142947756,144.8773059635057,146.81360459717678,151.98346266103925,148.3746322512534,160.03949661908865,173.6671823597096,169.32222442731995,162.55327634655225,151.35196124409737,155.53270500218176,145.69410857133636,151.26498218518694,146.95267652360218,152.64045804923188,,156.95767203472306,165.34122355223147,173.2172915450144,176.19997861589772,175.1401919380795,171.6020716671034
397,2013-04-13 15:13:09+00:00,111.99657611195883,109.29413910641267,127.1066242305959,136.7975268708667,147.78030781073846,163.2313473145034,165.54407042711256,171.6930502174392,182.20554071969644,193.07173027887336,196.762172524847,213.07440709612774,217.2053982058631,212.44941029488223,217.78830616242968,208.41771032267218,200.50537716953104,178.21442712748512,155.55372136248346,150.6501694539902,137.06056667075137,121.87916248271121,108.36544261978486,116.01414187382161,117.79385580706521,124.46846143685536,125.51991466639139,129.40955467721483,131.45942056931526,140.4747846854715,131.99666003915587,129.56508324251075,128.3385537192878,120.92548308861006,125.50789153403166,129.4582672667788,137.30457789869826,146.13863726132539,148.51011025540384,145.1036220662373,153.60812022578796,141.95902271178517,146.64295845774996,145.6764727906582,151.84941920345264,158.16962536876835,167.74638588956182,162.88619827345215,157.11652093793452,150.25254102393865,156.4756220341378,149.15379253792437,160.13898913714456,158.77630732894013,150.67168561572572,,156.6584376309955,161.06865386219127,165.23139736415618,162.25708795811047,160.02385981505404,164.53858728964386
398,2013-05-07 15:06:50+00:00,130.06472623755064,133.62517969992,141.35730405050032,153.29863508889306,158.94631884529932,164.803911869751,164.25975558706114,177.22216136323604,187.04034316762227,198.23346083036319,207.63043762768035,208.2092123833516,217.14331082283863,217.12977742147677,214.28020248603227,206.01613401344397,,,,,,,,,,133.32763777074695,133.3978457458025,135.20958011554444,140.21835961378332,143.64927083400903,144.98966635519093,136.9448296950494,131.49964139164678,127.95854322454586,121.75523921993141,130.59025792898376,128.83249525441872,139.60371317723306,136.5761720204669,145.37005316348942,146.40014240565864,150.6575488434633,148.72264206489788,154.01784930401794,159.792511347423,162.7226191836872,166.42902427893927,154.68579742930976,,,,,,,,,,,,,,
399,2013-07-02 15:12:55+00:00,,,,,,,,,,,,,,,,,,,,,,,,115.86313720041633,,,,,,154.70020367718539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178.3179978397556,,,
400,2013-07-26 15:06:14+00:00,,,,,,,,,216.49934664096168,,263.48219517176346,,,191.68311115297584,231.59993231105318,,,,,,,,,,,,,,,,,,,,,,,,,150.04068941722664,,130.7416057042065,147.37483943139125,132.47075089966086,,,,,,,,,,,,,,,,,,
401,2013-12-08 15:13:29+00:00,,,,,,,199.64245842431367,210.339905253763,215.9118599785415,230.2884363731653,236.02228683487942,,,,,,,,,,,,,164.91069245788492,,144.44711805095665,144.44729194396578,142.75961858258955,149.23064111663047,147.289508943357,152.32490196208246,160.58749619348856,155.48999957613023,156.93602995935058,153.40318766134624,152.02627474438373,155.19989116135892,153.86106893509324,162.44441666937982,150.41462893436585,,,,,,,,,,,,,,,,,,,,,,
402,2013-12-09 15:12:33+00:00,131.22519692537145,133.94845802807222,132.26825285977657,137.79740598411496,142.67627847139184,153.33517846309405,158.51521295033507,164.95455453803294,177.50453606063303,193.57759010418152,197.96999193686102,196.12876921222232,199.14315330545884,199.0745146257222,204.85579053602328,217.68263040397545,243.1433561944765,234.23503129488802,202.17312216323663,191.8478585065062,179.96101673834335,159.54149416338552,136.92959392613182,129.14372335667628,119.09890904664414,119.22569250706721,117.9729097826713,116.94881907539396,119.05107085197386,117.693984689629,125.85181720810016,129.23713188361126,134.44651065582832,133.81749948595922,127.75004012175347,131.2250165487979,137.24469992924168,140.27376710083615,144.0922886685031,143.1805662764932,146.50937738709467,143.7220747644435,140.4201123986631,141.10464693822948,146.64418773342854,152.22194033086447,158.2793736083176,157.92828539856274,154.4609731914707,153.3533395295812,157.60433027277804,157.4331754073388,140.13446558104337,136.3728185862655,143.38158816143033,,139.52395347315735,143.2872137016023,156.29637471955965,149.1180619266123,148.50243587267576,154.87140786391754
403,2013-12-17 15:07:15+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404,2013-12-25 15:12:23+00:00,161.79059492642608,157.70860289807985,165.57884153373897,163.23589853023694,172.24608724323798,172.74949025221846,182.1658087657382,188.39094059540952,197.9661057858279,212.53224179472704,215.19237780060195,213.1167647606851,221.50054915683117,219.2337037081854,227.25056191169634,238.5739896457331,243.4277083778851,238.44881157183195,222.99613898788942,208.3572218659607,187.06229680844467,172.0027937551004,153.12129651053385,148.28907292813034,145.8009436997171,143.94029163407214,139.69037374920072,146.6864225853647,147.1036423785467,153.86572349691968,154.577909455566,149.97296584445948,151.46186207646025,143.27494540386604,142.20371381344276,142.90355361996762,151.73373919334202,149.91861186638636,152.19015369355782,158.25445303251894,161.9140409008929,158.9725294885027,159.122951413905,162.62673858992213,166.92258294684734,173.49347890978243,176.73662612518171,175.2313972570327,172.81918951505313,169.48658375299263,168.3338238344273,170.6224529537747,164.18246852084508,163.4587724393744,161.61287137581814,,160.4860365521792,163.22459577013024,170.78615701273156,173.7235021194874,179.37700852845776,177.61453067052634
405,2014-01-02 15:07:23+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.63055527510193,160.98926723571992,175.49309576487462,,,,,162.6682496232683,172.68608859113743,185.82017544449843,,,,,,,,,,,,,,,,,
406,2014-01-09 15:13:33+00:00,198.96224623236958,192.53727845755873,192.89425638724958,197.548307884158,193.46345011058207,208.97830323081476,,,,,,,,,,,,,,,220.47998144063516,200.6503627353805,186.53314502986404,177.27877085544276,173.8966642752875,178.78943024741014,175.07717606672642,174.90212756975592,180.04176527845127,188.3284015094359,180.94285483420924,183.65544595418993,180.45778540017417,178.06188040048514,170.90476263431063,,,,,,,,,,,,,,,,,,,,,,193.27468413506497,193.91288596562077,202.54746770154225,206.03306600410667,208.8089044059443,209.365179138394
407,2014-01-26 15:12:27+00:00,,,,,,,,,,,,,,206.8570303430136,221.80050645688817,218.14140322478585,,,,,,,220.9474956547185,,,,,,,,139.62111180147068,162.3186255444561,149.6848073841351,148.4009338532931,144.20256294797753,143.14319911403112,132.10314495711182,137.04782837509651,146.08297674307326,137.92486674817238,158.63286499804656,147.0591629244828,,,,,,,163.43793247794645,170.26138770647657,170.67958460190988,,,158.60353490925218,171.5007906845601,163.7156160532866,149.4786571207481,154.22215861355556,159.90415801294975,164.51726597449994,142.76635699249314,149.57313372144404
408,2014-02-11 15:11:50+00:00,159.74666039352815,169.11696917333288,164.8762518187687,171.52225512876214,171.31850069533635,179.25444153712766,181.21585048661217,193.01034369518317,211.13751971794358,220.26178751549668,214.76418221216738,216.0442366906663,222.61604773959246,224.77262572302106,235.27694141004275,235.22619451510823,239.71774490388145,233.2138695092201,213.03113048149623,208.22892690329758,190.16958327046896,173.55507666899416,164.41112658916592,156.19011214964655,146.66056050703634,148.2018219329043,148.0486559686895,146.9865892391985,148.81385553512322,155.40479353869046,158.38667607595897,154.7185859701528,152.1917063515944,151.19532764127771,151.20527013817315,141.14377431625897,150.90918105436276,144.90999617285672,150.7937992423148,161.29587612149416,161.52219824148352,165.92513794029173,165.9584133154401,169.12222570570668,174.8233114405523,183.36416041100784,180.5392320711116,178.82591746304428,172.40366663149217,173.27395631463406,169.78876793980658,172.48579895405655,168.1200407234511,162.21113868258388,160.4082924476906,156.55055737762095,163.24608688571726,162.28851168087346,170.73889166130465,172.3073952188865,175.99490633394979,176.85664847288186
409,2014-02-19 15:07:38+00:00,144.22695447935473,155.25881457261312,156.24403978144574,161.76435611794847,166.29653891408216,176.16513946966427,190.1272723187551,184.17465443350193,189.0990735991424,208.17639186041094,212.76342102137846,206.97857453253283,210.01008348214359,,,,,,,,,,153.33013975113644,144.82142782266953,138.602204589359,125.4354451255762,129.69988627902947,133.1722362839683,142.25189634683494,147.87424130644087,148.19083432745262,143.17317145106136,141.95939308523765,142.32980800199857,140.44769107252566,130.47963126777097,145.93264030867311,149.08984613101632,150.05063384783656,158.6243528562615,158.36103814509383,157.0720765825667,151.96748960858412,,,,,,,,,,,,,,,,,,,
410,2014-02-26 15:13:50+00:00,,,,,,,,,,,,,,228.037826028093,237.77140436704335,240.26788579135098,239.60176824204444,236.51687557659653,224.00439744963427,212.3362696541178,199.09605270767617,180.22229974154425,167.5542752444318,159.2178012534375,156.46234190275956,150.09550213010328,,,,,,,,,,,,,,,,,170.62228461890993,168.72731884444596,176.83447523375415,179.62805198257894,188.24949241833454,184.74354588848936,179.06289162496992,177.87334634796292,182.95368051750853,184.09707335707748,171.21118720520727,172.35778683070228,171.28071052331882,168.47190343839807,171.0889556601128,170.14875267478322,178.299754711846,179.7080484546437,185.7623116784652,185.21601873525597
411,2014-02-27 15:11:37+00:00,162.23856251620487,161.61840451696565,165.43470046440672,168.5699607261331,174.16760988684214,179.8403256959644,186.38640757052175,191.03851391405524,202.25390205753558,210.95844567799355,217.64394585547473,214.4639218919588,225.3784129653638,223.14866788653825,231.55719398600485,238.86106913828107,237.48781696756504,232.19358556059547,223.97789302879028,207.3938785119907,193.41881199603557,176.2454966103087,162.77491257056153,157.48845082810965,151.57253150107087,151.07785535351604,147.81927312546532,151.28547170499965,150.89033197080522,157.1100055942657,154.41892380646973,160.21626024946184,156.69880689012865,152.4761293311185,146.0906646741106,135.5139261192662,151.8988035263841,152.35698170631517,153.8730717247002,163.84614586024054,167.06218278552294,168.14796205542797,166.54713587801479,166.18599703910058,170.7259653620938,177.05380050981424,182.8045955349407,184.69804982439314,173.9605028122032,174.56399184532955,174.98288429932003,176.3761143318278,166.7865697565452,169.490418723055,167.3803965134266,164.3014140628083,167.46923263839835,169.14264548535508,175.06433157713755,172.99495136055174,180.06423089912622,184.86093691040995
412,2014-03-15 15:11:27+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413,2014-03-22 15:17:30+00:00,,,,144.64615826430492,,141.1055123925437,153.72714299418297,163.83034552402,,177.75980264277004,,,205.24429514976316,218.59797379129773,226.85388003699623,228.23825769230936,228.53926112539358,226.0671094764112,212.9514731094659,204.32246316042563,187.81660970698684,173.1772858937432,159.88967871348683,146.52204635790008,145.91902096397578,146.52305438386048,143.9538378159254,150.35021728653533,147.09606947641194,152.81784764536462,155.39906076713777,151.9261264890182,152.73706668734002,155.78132768656744,144.97861221470768,137.08219347650305,149.0190991817867,145.27915912798142,150.812199139902,156.5784215713511,166.97321215244375,165.8941160025168,162.94443923573624,168.2255050759166,172.92591681182518,177.05824938714426,184.24699121191932,179.3425637326199,172.8533095688909,172.19049466897866,175.35097410593352,172.73617033481804,163.83983281675899,165.1640695096491,166.13501987901412,162.7358399483049,162.07641915784012,163.26129879702827,172.54906581540024,175.7353630116468,179.24055155598305,177.8438223551529
414,2014-03-23 15:07:52+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415,2014-03-30 15:14:06+00:00,179.502417110061,,,173.34968595999757,181.27994292263634,186.11893288589482,190.09854142281324,200.62918601808286,209.57902484741174,,,,,,,,,,,,,,169.3989065017267,156.49181802969946,150.47024058462213,145.53395865831126,141.49319993782348,146.85036161324498,152.28985261192423,159.7349871404549,166.2477059806011,163.51604327226403,162.7008355097149,156.2918450963943,156.75086140434092,140.85393167770164,156.34540454207698,157.79721348841014,159.16914912907208,160.84965976740884,,,,,,,,,,,,,,,,,,,,,,
416,2014-04-15 15:14:12+00:00,,,,,,,,,,,,204.18347918429265,210.29952465054154,209.03118861890104,219.1590412175604,222.65851913683906,221.4735932245207,217.6701972732527,205.87732803227084,197.8609353367546,182.0624590530963,161.9772767973164,145.2437977958986,137.0931561975944,123.08141693244104,,,,,,,,,,,,,,,,152.35073629362705,151.6433649068543,148.7911186404528,149.3181480836212,157.95615259572804,161.31294226972486,166.38720641925008,164.0254754321087,163.82848848905527,159.32523228531468,166.04125257017003,166.7329831725285,143.6201894088143,151.76243693473106,148.6803154871077,145.70352415450097,147.52637428248863,154.18294069122723,154.26619346166723,162.75114766549487,167.20853649232936,166.85559195365093
417,2014-04-16 15:10:53+00:00,,,168.22550674126887,,196.77329960854183,,,,,,,,,,,,,,,,,,,152.27879221310008,149.53313096360623,145.28419382798418,141.76572753749352,148.30722549189142,156.15041458961406,162.2605192120912,150.66861342809779,143.6973537526914,145.06164221284268,143.36505682644753,131.68420062638515,133.6379328175543,137.4206469559747,136.04331708511253,137.9822314221941,157.23752830996136,155.91968653885314,154.63480344808528,159.30648955685626,163.15301801392923,169.994161911288,167.77169665946167,176.67687002433584,174.98310022687374,171.95462251028508,164.38139738340305,168.53483337639753,170.65232926658388,161.237397406139,156.9293293704059,159.07894574580303,153.60005881499808,155.15180426269677,161.47011121971013,165.74523975785746,167.80595291475615,170.79887489403302,171.7652031585004
418,2014-04-24 15:08:08+00:00,,,,,,157.82338507463032,176.27182108731884,158.98600410358986,,,,,,,,,,,,,165.50031272533215,142.83553580317596,131.85574706953832,120.17134652148246,,,107.95054332846556,,119.75357430587061,,120.18560501701012,125.8236467117805,131.17635707375905,123.41329389798605,120.00154951863522,118.0932915442074,122.7653176292599,132.57993689317578,,,,,,,,,,,,,,,,,,,,,,,,
419,2014-05-09 15:16:44+00:00,,,,,,,,,,,,,,,,,,243.7426799489985,,,,,,,,,,,,,,,,109.10309144739867,104.49773761204608,,,,,,,,,,,,,,,,,,,,,,,199.99189572091828,,,,
420,2014-05-10 15:08:13+00:00,,122.31767443456107,,,,,211.88441549715412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
421,2014-05-18 15:10:28+00:00,,,,,,,236.44631331824377,,,,,,,,,,,,,,,,,,,,185.51893029652598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
422,2014-06-11 15:08:21+00:00,,,,,,,,,,,,,,,,,,,,,,,,,155.4739950884245,159.91822243636094,158.68600663461757,,,,,,,,,,,,,,,,,,,145.42066144388917,,,,199.75418825656726,,,,,,,,,,,,
423,2014-07-29 15:08:34+00:00,,,,,,,,,,,,,,,,,,,,,,,,,131.26808000207728,173.16279016659604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
424,2014-10-09 15:11:09+00:00,,,,,199.56616181887904,,,,194.23840057790727,,,,,,,,,255.58995780988676,,,157.68807512930746,,,,,,,115.60595844179683,,,,,,,,,148.40787314002677,,,173.7519795408882,,,187.00060436608823,,,159.58420991607045,,,,206.05917362960884,,156.36212359414847,157.77809396986726,124.49887666940555,119.3188156040608,,,165.47306069967894,135.1497526391447,,,
425,2014-10-17 15:08:57+00:00,,,150.70651991292453,160.5579629243128,158.1418152160196,168.11048605632172,180.9106713631136,181.59496818949333,189.84799016133798,202.01318462742978,201.85000772992538,210.1906238904819,209.5775116892753,215.05778330107444,212.5125996890127,202.40820209152704,198.02666313624903,,187.21958236540954,171.78343078859487,,,,,,,,,,,,147.06967456126847,140.60750309196638,137.68766066534235,133.09692038971846,140.9265019491869,145.10253214539182,142.6320722394716,146.35408404259493,148.0811953666675,155.4072130904894,156.46100122108686,152.22807004135382,160.46209679027962,164.85314341129936,171.5779979645012,175.8875771941164,172.96848804501914,169.54484252911095,163.0951116652364,166.9901981253888,163.05274877027765,157.41552108881686,154.9753926259486,146.87596119184406,139.57381215563888,150.69108353408518,149.71632328676193,164.169339821655,168.70320275318454,166.36332145082412,167.05441443779466
426,2014-11-10 15:11:35+00:00,,144.46436180236924,145.9495686639316,156.22230732877875,152.15831238282743,163.24061598722272,168.43263100127447,174.3174433354834,196.7172772780484,179.99825144585162,,204.5673298886573,212.5654317329114,211.03760541734533,205.6296439165074,201.10367916920444,193.54104583175922,,187.26834884168505,177.1272381885808,168.6703035726284,154.9475059596869,141.51040638121793,143.2250159986616,137.88424566729987,133.01334959503276,132.53637333761534,137.00398244522938,136.6360385919616,140.10720309847534,143.68680420392099,140.50977661290625,139.3347614998935,132.77167392676165,130.90717269783107,128.83430544270593,141.87040301874646,138.73312383471315,146.98619727993622,,151.49879403792505,124.77306605514148,145.52466203235298,156.05928718114697,158.90292910206614,146.00970126245454,167.71946369583443,163.89444001729765,163.95670608670127,160.33359226506576,163.884107593254,159.6972793734848,157.37015431696824,150.98323517403577,152.026572372667,145.39497693761598,143.3289264056346,153.77346215315302,152.15452048565555,162.26763351364337,165.40891428515692,167.13414521115266
427,2014-12-11 15:15:33+00:00,,,,,,,174.86519053181317,181.93175134031767,192.76782768894742,207.20229509898854,209.2379988651604,213.7697859917618,220.62410722328374,219.98003721617954,211.88028191948925,211.79618126232828,188.19085170654876,,,,,,,,,,,,,146.67512019900937,148.7637286218552,146.6207755287332,151.2582695744111,145.43940314905203,143.6937006487983,136.73357337091034,140.49722446283053,144.6969882477227,150.14193739561057,150.34590421890164,156.94851207430355,156.76343975929814,154.04949858496815,153.97266779657508,161.1571009008502,170.74879037762156,176.4692318628929,167.48682843947276,159.51087306916884,,,,,,,,,,,,,
428,2014-12-12 15:11:01+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.7656820428351,,,,,193.38617913968346,,,120.55056680244861,,,,,,,,,
429,2014-12-20 15:09:29+00:00,,,,,,,,,,,,,226.95313278816883,258.1095475302907,,,,,,,,,,,,139.54584910622498,,,,,,,,,,,,,,,158.3709418507019,,,,,178.52746988319277,,174.17219652247022,164.2339002968779,,,,,,,,,,,,,
430,2015-01-05 15:09:30+00:00,153.78980931914577,159.15290944035263,,,,,,,,,,,,,220.5493874029434,211.87571850740275,207.91345793778842,205.84643549441995,193.43816777115794,189.74223425845548,179.7108556580752,168.70393639318888,154.40648283481767,151.685445752797,150.59743275373094,146.8793703009095,149.8603131936469,149.6869625884383,152.7561013349287,154.09147207400167,151.41610527526797,,,,,,,,,,,,,,,176.75522829395692,183.42272243633886,179.70971057500452,175.74738605994935,175.04570278248997,178.32817486659837,171.23492005959042,165.0091459484657,164.44129362528344,166.4391316084376,165.59823603774075,164.0245616017631,163.82154123350406,173.81691690960287,178.63571950336348,181.10742276847955,181.17807158264213
431,2015-01-20 15:17:06+00:00,145.16284463061908,153.36050566868263,161.18371422128587,161.917801181086,168.51647046270696,172.05082175889729,176.4733864806166,183.13753981839696,195.1659985368384,205.9977947059774,209.1407589963777,214.98984760952828,218.19256514444743,216.761778218566,209.44827923754326,204.40491773845955,199.5141076524722,196.60078701921864,187.70828932193143,181.1759458253314,172.99617931018946,160.5962399323044,151.11141434600862,150.60006670251263,153.7218125099616,147.1576863568444,146.35438762489656,147.39919782747174,148.1280159016721,149.93478638779607,150.22746783727357,149.92165541739288,149.72516737206155,146.24019523751946,142.00578419244115,143.3183159160791,142.80825952191526,145.9182565495158,149.7477884106537,147.0073868779503,156.17941504027604,154.28678202378177,152.59573551405572,155.96415130152627,162.56183741546596,168.31826616138216,175.39725969818093,176.50464097695044,173.3138599344079,170.23537308933916,170.09126170216257,170.96195028235894,162.2448058239726,162.5425931804978,157.25813424393846,156.17358250216768,158.42581425478767,157.85712833740925,168.06277789521198,171.830467074527,178.9593314783086,176.95101223668553
432,2015-01-28 15:15:46+00:00,,175.2123932135915,177.95952946917325,188.8715574086156,,,,,,,,,,,,,,,207.7348885795348,197.86038362272393,187.29924535027354,177.2865952057412,166.56194403015778,168.46903637807875,172.67516882688545,172.23998414987068,162.7944300250389,166.4350473672116,171.24248509216022,171.95781109056418,176.23937366448956,172.38035583939873,162.01382523238226,,,,,,,,,,,,,,,,,,,183.9329454946801,172.6507734024312,185.92043209791365,180.90616360181383,173.98240486269503,176.06306856481257,178.3802753639257,182.2677881434082,190.00614735215203,196.446086869462,201.3956057471735
433,2015-01-29 15:10:54+00:00,155.1209306444544,168.57037446473288,167.5557506778552,169.68989371051975,174.5014230520761,181.1774371531659,190.63181260985095,193.30816445329546,210.40707647907777,214.04313065543352,216.82750656011228,222.06422874119568,223.25680290819597,224.73220688742194,215.61306738757517,209.53303232584986,201.6007550881972,199.92670748320307,195.8571231831429,185.65785044341487,172.50462756472086,163.84995498541662,151.42262312929756,153.8636046776929,159.80790261739727,153.15824067916435,154.75561904119132,157.77350148072762,155.14405715605542,156.9253835779266,170.52455932987655,163.12559844078567,163.76042756725803,156.58990035849254,155.72612920459324,149.24480546287973,155.84137068678888,154.63704828290383,160.65009102069314,164.92153271115788,163.5773266979557,164.91807769865267,165.846743009662,170.72203615169417,174.51070164077964,183.8867656785735,184.19404819515876,183.43410116329943,187.98432722194642,176.17923037711358,176.40915925031047,171.8739869910795,168.73231660663717,166.96223600468412,162.50743761327357,165.034671584689,165.15172675495586,167.5562201715243,174.55724898481725,177.37459975817995,178.59401975881224,182.43121059984637
434,2015-02-05 15:17:03+00:00,,,,,,,,,,,,,,,,,,,,,,135.90941241927243,132.70965239430407,148.1902286266814,151.06708436271654,139.9892198855298,135.13828911273845,133.36387973998546,131.48957200441416,146.44079845619393,163.38350141951202,149.2553180818473,131.9318221565416,113.21712489004244,110.9363699738207,116.36419264472545,131.85489843404116,128.94633564740062,154.19633732821077,146.4681860828575,158.31367369206356,154.7113029751927,154.1252571739471,156.12893005215167,163.342326203465,164.63687675739956,178.01697529832137,181.91353157984673,171.26682688351997,170.18319706815115,176.2085752349269,164.45455788874145,162.20167903800615,162.37065449731654,158.0121883126943,159.59849502765405,161.86315689203,155.49353069224168,,,,
435,2015-02-06 15:09:38+00:00,176.25009323522795,186.10140257127054,185.36333533114066,189.28705912163815,188.15418153363584,187.15672852432854,192.19144817843556,197.0205281269572,205.31461995247832,213.5345395185563,211.65539208270116,214.0937351228056,216.2244718419634,211.7637891834919,209.12560843026858,201.32518354953385,,,,,,,,,,144.45145084891345,140.95520678711915,144.870624635889,144.62272615182246,147.56073280042648,152.67688537320393,158.76783842960933,144.3677613437149,148.14733289010297,139.4096252155108,142.98137137522278,147.71486407213644,149.81592040703813,143.77282946059265,146.7357212600102,151.60855405942687,156.81738085520198,162.57633101079176,154.87739484784203,165.44543385871884,169.5909033650252,166.63323193168284,,,,,,,,,,,,,,,
436,2015-02-14 15:10:45+00:00,128.73443686696103,,146.8741364534139,152.33990121601414,157.7030119613896,164.84143898945183,168.69387890120467,180.49038054202958,186.94345241384386,201.56082464588414,209.74024084889234,211.34346644126484,215.46791744656548,215.08003724124018,211.80177677040857,196.82085834857875,191.9526608655522,195.07673858693965,180.7705449310488,175.69878206659615,166.29333275028927,153.07234331016977,142.47583230419139,145.1713595690556,149.82696807162333,139.71437723790632,136.0548528024608,139.02314222904857,136.66229150169386,143.36410814857533,160.20107242741437,165.13421535655988,150.524293548728,141.75780213894382,141.23477129722866,130.8300738148892,140.3041050191419,138.62958717767117,143.74476730011511,141.63299171389664,152.65185292178873,147.84343581591767,147.19122992539104,149.90006726023773,156.43805544779804,164.75550707014554,170.94541705076233,169.18509266255813,166.95365095888647,168.8325652462762,167.0954117055538,161.7983084218253,153.6183842462156,151.9220953120715,150.7858345278887,148.67020511254688,160.89535661057445,157.42600173367825,161.7487075302983,170.92761534525735,177.53108696910107,171.58361616078113
437,2015-02-22 15:09:45+00:00,128.5005999779957,,,139.0532668250372,154.0610643668854,136.22604170097856,143.45139716978412,,,,,,,,,,,,,186.07230003718777,167.69097095207414,,,128.6411420425938,,,114.46154149672535,,,,,,,,,,,161.9907081411726,,,,,,,,,,,,,,,,,,136.1576455869938,132.79821444469889,137.26185016405228,144.76808638567758,,,131.6113472105396
