dates,nzd0429-0000,nzd0429-0001,nzd0429-0002,nzd0429-0003,nzd0429-0004,nzd0429-0005,nzd0429-0006,nzd0429-0007,nzd0429-0008,nzd0429-0009,nzd0429-0010,nzd0429-0011,nzd0429-0012,nzd0429-0013,nzd0429-0014,nzd0429-0015,nzd0429-0016,nzd0429-0017,nzd0429-0018,nzd0429-0019,nzd0429-0020,nzd0429-0021,nzd0429-0022,nzd0429-0023,nzd0429-0024,nzd0429-0025,nzd0429-0026,nzd0429-0027,nzd0429-0028,nzd0429-0029,nzd0429-0030,nzd0429-0031,nzd0429-0032,nzd0429-0033,nzd0429-0034,nzd0429-0035,nzd0429-0036,nzd0429-0037,nzd0429-0038,nzd0429-0039,nzd0429-0040,nzd0429-0041,nzd0429-0042,nzd0429-0043,nzd0429-0044,nzd0429-0045,nzd0429-0046,nzd0429-0047,nzd0429-0048,nzd0429-0049,nzd0429-0050,nzd0429-0051,nzd0429-0052,nzd0429-0053,satname
2005-10-20 22:09:11+00:00,389.27,373.31,370.07,368.88,368.22,370.21,370.55,372.89,372.47,377.74,376.78,379.57,376.76,378.31,375.33,380.18,379.72,378.56,376.11,376.44,377.98,385.88,387.49,380.02,387.99,386.35,389.78,390.18,388.59,377.42,376.85,377.64,377.65,378.12,378.48,385.59,384.40,385.09,381.83,377.07,379.36,383.56,384.46,383.04,390.76,375.30,367.07,362.31,355.02,344.18,349.51,353.25,350.05,332.78,L7
2005-11-13 22:08:20+00:00,389.93,373.59,368.91,367.70,371.44,372.14,365.86,368.36,370.27,374.78,374.31,376.99,374.80,376.10,374.04,378.12,376.05,373.39,375.82,370.34,373.85,380.40,382.62,379.74,389.10,386.95,385.10,387.45,386.77,376.45,378.45,377.76,378.61,378.63,376.55,382.58,381.59,380.52,377.53,374.39,378.65,385.03,384.83,387.61,392.86,376.03,367.61,360.48,351.00,341.84,346.25,345.23,344.38,330.65,L5
2005-12-23 22:09:39+00:00,391.08,371.30,366.26,369.71,372.35,374.01,369.30,371.59,371.77,375.92,376.00,379.38,377.08,376.96,376.90,377.77,376.02,373.45,378.50,371.98,373.05,380.38,383.04,379.74,389.10,388.17,388.22,390.72,389.66,382.99,381.81,380.10,379.12,378.86,376.23,381.46,379.85,380.52,377.53,376.15,378.47,385.23,388.04,392.66,394.53,378.09,369.71,363.10,354.79,346.08,348.89,341.31,341.08,337.65,L7
2006-01-24 22:09:56+00:00,388.84,369.26,364.34,366.24,368.62,371.06,368.15,369.51,367.47,374.30,375.31,375.47,374.79,375.93,377.37,378.08,376.80,375.27,378.83,370.38,372.53,378.14,382.90,382.06,387.49,391.33,391.07,393.22,392.15,387.55,384.85,384.30,382.35,383.12,381.18,382.11,381.10,380.35,377.53,376.15,373.16,378.04,386.76,391.53,385.55,377.50,371.16,365.79,359.58,351.49,353.06,345.65,347.65,343.41,L7
2006-02-09 22:10:01+00:00,390.05,370.31,365.13,366.34,368.32,371.26,368.45,368.94,368.88,373.66,375.31,375.47,375.68,375.89,377.68,378.89,377.36,375.39,377.43,370.03,373.10,378.14,382.90,382.06,387.49,391.33,391.07,392.52,390.97,387.87,385.50,385.17,383.48,384.14,384.08,384.65,384.67,383.58,379.82,376.15,373.16,378.93,386.01,392.67,384.89,378.89,372.30,365.85,360.47,351.84,352.44,348.26,344.83,343.41,L7
2006-06-01 22:10:02+00:00,393.10,369.00,364.63,366.50,365.21,370.39,369.89,371.16,371.31,376.40,380.36,375.54,375.52,378.15,385.88,388.45,381.64,377.48,375.75,373.42,377.12,380.30,384.71,376.05,396.50,394.72,395.86,395.43,392.53,393.05,389.65,388.41,384.73,384.62,387.52,387.85,387.74,388.16,386.68,381.42,372.52,380.95,387.19,396.04,386.50,382.57,374.86,366.87,365.84,358.40,355.49,356.83,344.32,325.51,L7
2006-06-25 22:12:44+00:00,389.77,368.23,361.42,367.38,366.26,372.54,374.56,370.80,373.06,376.17,379.28,374.38,374.21,378.02,383.92,387.91,380.07,378.74,370.36,370.85,379.53,,,376.05,396.50,396.38,393.44,392.62,389.63,388.28,388.52,387.90,386.51,387.05,393.80,393.30,394.30,388.16,386.68,,367.30,378.33,381.95,392.68,380.00,380.67,373.23,375.11,371.40,358.02,358.81,360.85,351.31,318.41,L5
2006-08-04 22:09:40+00:00,396.11,375.55,367.99,371.07,372.24,378.82,378.22,374.65,376.90,377.13,380.95,376.89,374.53,379.77,385.97,389.78,379.64,378.56,371.85,368.26,383.74,,,,396.50,396.38,397.34,391.95,389.72,389.17,388.13,389.55,389.09,389.28,398.59,397.36,402.50,396.50,386.68,,,384.27,382.27,397.23,382.24,385.87,389.69,388.56,382.66,370.41,367.77,369.48,356.23,316.85,L7
2006-09-21 22:09:29+00:00,378.38,,367.45,373.17,366.63,375.36,373.35,371.17,372.98,375.58,378.47,369.85,364.24,368.22,373.57,374.50,364.21,381.13,,364.16,379.12,364.27,375.51,364.47,383.50,384.53,397.34,394.86,380.61,361.71,372.24,,,371.64,376.14,377.09,382.12,386.01,372.41,365.59,363.97,367.90,373.13,393.57,377.55,,401.35,388.82,379.30,374.79,373.76,373.38,359.10,319.43,L7
2006-10-23 22:09:36+00:00,369.52,342.65,356.23,361.82,361.40,369.61,366.98,366.75,369.00,371.72,375.04,366.30,364.24,368.22,369.77,368.82,359.77,362.79,339.48,358.99,373.02,359.58,367.77,365.39,377.75,379.13,384.16,394.86,380.61,365.82,371.10,368.34,366.20,371.36,375.35,376.42,381.00,381.81,373.61,367.76,368.54,367.90,373.13,392.45,377.85,375.93,386.28,384.00,377.11,372.19,370.75,368.14,355.69,322.34,L7
2006-10-31 22:14:17+00:00,370.46,349.54,355.60,360.49,361.24,368.31,366.69,367.81,370.91,373.57,377.20,371.74,371.37,371.89,373.03,371.76,361.43,368.65,360.50,365.66,374.27,369.93,375.05,373.81,382.37,383.63,389.21,393.38,384.57,372.87,375.17,377.98,374.52,374.93,380.76,380.83,386.82,386.03,380.85,377.18,378.97,384.03,392.89,398.91,389.37,392.01,390.51,385.62,380.66,376.47,374.34,369.62,357.60,328.45,L5
2006-11-08 22:09:50+00:00,370.46,349.54,352.30,356.73,358.20,364.86,363.34,365.29,368.62,371.95,375.48,370.46,369.99,371.20,372.22,371.76,361.43,364.98,360.35,364.04,371.90,367.83,372.98,371.74,379.67,381.05,385.43,387.04,382.01,372.87,375.17,374.35,373.37,374.26,378.16,377.61,382.28,382.82,378.19,375.03,376.72,381.31,391.93,398.23,389.37,388.74,386.81,383.02,378.33,373.48,371.76,366.71,353.93,328.68,L7
2007-02-04 22:14:57+00:00,371.99,352.59,345.88,349.46,351.44,358.68,356.26,358.63,364.05,367.85,372.74,370.42,370.86,371.23,371.05,368.64,358.22,363.12,366.42,367.50,369.22,370.44,375.31,375.80,379.28,380.57,385.07,389.23,383.25,378.21,377.73,377.61,376.32,377.14,380.79,381.72,386.49,386.93,382.36,380.07,380.99,385.32,395.63,400.75,392.65,390.46,383.99,376.42,373.07,370.27,370.57,364.34,348.50,341.26,L5
2007-02-12 22:10:24+00:00,372.51,355.46,348.96,349.46,351.44,361.04,357.93,360.29,364.51,368.25,372.40,370.39,370.89,372.22,372.56,371.61,360.29,365.91,366.42,367.50,372.37,373.07,377.19,378.08,380.97,382.44,386.07,389.98,385.33,379.95,379.22,379.00,376.32,377.14,383.45,384.49,389.04,389.23,385.71,382.95,383.84,388.52,397.35,402.84,395.14,392.83,385.99,376.42,373.07,373.31,372.27,367.06,354.94,349.71,L7
2007-02-20 22:14:57+00:00,373.66,357.20,349.23,350.06,353.01,361.12,359.05,361.63,365.90,369.67,373.26,369.83,370.09,372.64,373.24,372.58,361.97,367.63,369.80,369.78,373.79,374.68,377.88,379.27,382.28,383.12,386.03,389.94,386.14,381.77,380.04,380.26,378.48,379.53,384.98,386.69,390.42,390.91,387.84,383.70,384.37,388.88,397.00,402.72,394.18,391.63,386.04,378.48,374.64,374.69,373.92,368.77,357.03,350.91,L5
2007-02-28 22:10:28+00:00,376.33,360.41,351.66,353.40,355.90,361.12,359.05,363.44,368.18,370.92,374.87,371.80,372.10,374.75,375.29,374.89,366.54,370.85,373.96,373.39,373.79,374.68,381.11,381.78,384.24,385.49,388.05,392.45,388.78,384.36,383.31,383.18,382.34,382.95,384.98,386.69,394.16,394.11,391.13,386.91,387.49,392.19,399.66,405.50,397.26,394.44,389.23,381.53,374.64,374.69,376.54,372.13,360.52,353.67,L7
2007-05-03 22:10:25+00:00,380.74,365.84,354.82,356.19,358.75,364.23,362.37,366.48,371.06,372.55,375.72,375.48,374.50,379.53,381.12,383.88,376.60,372.91,378.02,378.47,377.41,377.88,383.79,385.89,388.19,389.05,389.20,392.39,393.10,391.56,389.23,383.81,384.99,387.10,387.72,390.82,397.83,398.96,397.31,393.69,393.36,396.34,402.36,410.24,402.40,394.45,389.02,382.73,375.99,373.88,378.19,375.72,365.98,359.24,L7
2007-07-06 22:10:13+00:00,380.74,365.84,358.76,361.03,364.00,368.39,366.32,369.75,375.21,377.24,380.20,379.01,378.43,383.46,384.75,386.23,379.75,379.96,382.52,383.29,381.17,381.98,387.19,389.97,393.02,392.72,392.22,395.99,396.85,391.56,389.23,387.16,388.47,390.81,392.06,396.54,403.66,405.40,404.08,398.71,398.04,400.44,404.84,413.04,402.40,396.91,391.68,385.91,379.08,377.72,381.34,380.59,372.81,357.31,L7
2007-08-23 22:09:58+00:00,392.34,376.46,369.19,369.70,372.50,372.34,367.41,368.15,376.55,376.76,382.69,383.37,383.45,384.10,383.80,386.56,391.09,384.25,379.41,381.56,376.10,376.48,391.37,390.97,397.96,395.32,394.65,398.27,400.56,390.43,395.72,389.88,390.14,389.80,385.65,389.02,399.44,401.58,396.80,395.72,394.73,398.99,403.44,419.55,407.53,400.50,391.25,384.65,379.31,369.90,378.88,376.85,367.57,340.48,L7
2007-09-07 22:19:19+00:00,404.25,379.62,368.10,367.25,370.09,375.49,370.03,362.98,371.39,371.88,378.81,380.82,381.57,381.91,381.79,381.38,378.61,378.76,371.89,374.86,376.28,370.86,370.50,374.09,374.01,382.00,384.76,391.11,396.33,389.13,390.64,386.61,385.80,385.85,387.48,388.28,388.61,383.15,379.41,388.88,387.42,392.47,394.47,407.58,398.36,388.07,383.78,375.87,379.28,369.90,373.55,367.43,358.89,329.63,L5
2007-09-08 22:09:50+00:00,404.25,379.62,366.38,366.50,368.51,374.95,367.84,360.75,368.13,368.08,374.71,377.85,381.57,381.91,381.79,377.99,370.32,375.28,371.78,373.80,373.87,370.33,370.68,374.49,376.32,383.32,384.47,391.11,396.33,388.42,388.88,385.60,383.80,386.44,387.08,388.06,388.01,383.09,377.72,383.95,383.34,392.47,394.47,404.21,395.84,387.17,383.73,375.30,378.04,367.18,371.79,368.56,354.06,328.43,L7
2007-09-16 22:13:04+00:00,395.31,370.27,362.31,363.26,363.26,370.64,362.43,356.29,363.29,361.19,367.47,372.15,375.75,376.71,378.10,373.57,366.02,371.32,368.67,370.68,370.62,365.44,366.00,368.70,366.33,375.77,376.42,381.54,388.60,384.74,383.30,382.65,381.21,384.25,384.00,382.71,382.44,376.90,371.89,376.67,375.18,380.77,389.90,397.98,391.87,382.13,378.88,372.01,374.49,360.69,364.67,360.23,344.65,327.00,L5
2007-09-24 22:09:45+00:00,395.56,372.84,362.31,363.26,363.26,371.37,363.67,357.38,363.71,361.54,368.30,371.81,374.35,373.85,375.94,370.83,361.72,371.32,368.67,372.55,372.44,368.44,369.99,372.17,370.11,376.18,376.07,381.04,386.34,383.64,381.37,382.65,381.21,385.08,384.67,385.18,385.32,380.76,375.98,377.60,376.04,380.75,387.37,396.87,388.95,381.69,378.88,371.88,375.19,362.07,365.65,363.06,344.65,327.33,L7
2007-10-02 22:12:54+00:00,394.36,374.08,364.26,363.65,362.88,370.37,363.72,357.95,363.34,360.15,365.63,368.92,371.01,370.56,372.05,368.00,360.86,367.32,366.38,370.16,370.14,367.12,367.70,370.55,365.41,372.65,372.80,379.05,381.56,380.49,378.36,381.21,379.98,382.98,381.41,383.33,381.99,376.55,370.11,372.98,371.28,376.66,383.47,391.70,385.95,379.08,376.01,369.76,372.67,361.93,365.29,358.30,338.94,326.66,L5
2007-10-26 22:09:55+00:00,391.51,374.08,364.26,363.65,360.65,369.08,363.12,358.23,363.47,361.42,366.70,368.62,370.25,369.50,370.18,365.91,360.86,367.32,366.38,370.01,370.36,367.12,367.70,370.55,367.02,373.29,372.69,378.07,379.88,380.15,377.95,381.21,379.98,381.93,380.81,383.23,382.66,378.00,371.14,372.23,371.16,375.72,380.94,390.40,382.71,379.08,374.48,368.50,371.45,362.65,365.30,360.27,341.54,328.97,L7
2007-11-27 22:10:12+00:00,387.70,371.93,363.46,363.65,360.00,367.49,362.10,357.61,362.63,362.15,367.25,366.14,367.28,367.17,368.01,364.18,358.39,369.54,366.19,370.22,371.05,368.00,368.47,372.24,369.83,371.94,372.23,377.48,378.43,379.60,376.58,382.14,379.99,381.90,379.77,381.88,381.19,378.95,372.94,368.63,368.33,372.69,379.28,387.11,379.65,376.95,373.62,368.23,369.90,362.03,365.00,361.07,344.35,329.49,L7
2008-01-14 22:10:20+00:00,390.44,372.72,363.46,363.65,361.40,367.50,362.72,359.41,361.34,361.15,365.71,364.42,366.28,365.95,365.47,361.21,354.36,364.20,366.19,370.68,370.92,368.00,368.47,372.24,369.83,372.82,373.10,378.97,379.38,379.83,376.76,382.14,379.99,382.23,379.98,381.88,380.69,379.22,374.41,369.80,368.53,373.72,379.79,386.59,379.54,375.51,373.62,367.69,368.70,361.95,362.99,360.10,343.21,333.47,L7
2008-04-19 22:10:06+00:00,385.22,370.02,359.43,,367.57,369.62,368.02,368.69,368.42,372.91,376.71,371.86,371.03,371.11,364.95,365.35,368.20,374.73,,375.32,377.20,381.79,383.62,392.67,380.88,378.42,379.04,383.03,382.50,380.33,377.46,,,379.61,378.68,381.14,382.16,384.55,381.59,372.97,372.57,377.85,379.94,385.55,373.31,368.29,365.30,365.98,363.74,364.32,367.07,367.35,355.57,342.95,L7
2008-05-05 22:10:02+00:00,387.77,370.02,375.84,391.96,379.36,379.64,375.74,374.86,373.17,375.58,377.54,373.74,373.06,374.11,367.58,370.76,368.20,374.73,,377.44,379.03,381.79,383.62,392.67,386.71,379.07,382.57,387.97,386.18,387.42,383.46,,,382.12,379.71,380.46,379.56,383.48,384.23,375.58,373.62,381.24,387.06,387.03,378.32,379.54,385.31,369.36,368.50,364.48,366.88,370.32,354.77,339.16,L7
2008-07-24 22:09:16+00:00,,,392.24,391.96,395.07,393.42,387.83,382.42,379.38,378.82,387.21,383.87,373.97,372.30,366.21,371.70,370.81,369.82,,380.68,386.20,,,,,,,,385.66,399.05,393.49,,,,,,,,,,,,,,,390.79,385.31,372.36,378.26,370.31,369.75,366.03,350.91,324.82,L7
2008-08-25 22:09:04+00:00,,,392.24,391.96,386.73,387.56,382.13,375.99,375.75,376.22,377.79,372.26,367.94,367.23,365.58,366.36,362.69,369.82,,371.80,379.43,374.06,368.14,374.88,372.00,374.66,373.89,380.84,383.12,387.31,385.31,,,374.64,375.82,372.21,371.68,370.41,369.64,363.26,365.44,373.28,383.08,383.50,375.53,390.79,385.31,367.52,372.57,362.12,363.18,355.60,341.96,322.32,L7
2008-09-10 22:08:56+00:00,,396.81,384.15,379.94,382.65,384.95,380.20,373.76,374.50,374.83,376.57,370.71,367.94,367.23,365.58,368.31,366.73,370.12,373.04,370.58,376.53,375.27,374.97,374.30,372.54,374.03,373.89,380.84,383.37,384.47,384.48,385.46,383.28,379.40,378.95,376.90,374.20,374.05,373.10,367.20,365.44,373.28,384.92,385.37,380.05,385.22,378.32,365.46,370.05,357.46,359.24,353.31,339.79,322.78,L7
2008-10-12 22:08:37+00:00,401.56,391.31,380.28,376.50,380.19,383.14,378.07,370.75,371.87,373.16,375.41,370.58,367.12,367.23,365.58,365.01,364.25,365.34,368.96,370.36,374.63,373.22,374.81,373.51,374.88,376.76,376.26,380.84,383.37,383.57,382.44,379.74,379.12,378.72,379.25,378.26,377.13,375.22,373.01,367.06,366.91,373.28,384.92,388.89,381.19,385.11,379.48,364.44,368.52,355.47,357.85,351.38,337.92,323.26,L7
2008-10-28 22:08:53+00:00,390.54,383.34,373.80,372.13,373.03,377.05,371.89,363.82,371.03,369.57,369.75,365.51,362.57,359.07,364.96,354.83,357.59,357.94,363.93,365.29,368.75,369.67,374.81,373.51,372.89,375.64,373.52,378.71,378.21,380.77,378.96,373.48,373.31,374.56,375.17,375.16,377.13,375.20,372.20,367.63,367.18,375.69,382.84,389.24,379.54,383.91,376.08,359.85,365.55,351.86,355.58,350.07,336.28,325.14,L7
2008-12-23 22:04:28+00:00,389.66,380.64,367.91,367.10,368.48,373.05,368.93,360.01,368.78,367.84,371.70,368.16,361.82,357.34,367.86,358.50,358.83,357.97,361.69,363.34,366.51,367.25,371.78,372.92,373.13,376.35,375.06,381.57,380.16,377.15,373.48,371.29,370.58,372.65,373.74,372.89,375.20,375.57,372.34,368.53,368.52,377.21,382.01,389.29,377.32,375.86,365.56,352.75,358.27,348.71,353.33,343.28,333.26,324.17,L5
2008-12-31 22:09:37+00:00,389.52,380.64,367.91,367.10,367.90,371.93,368.03,360.25,366.85,367.63,371.26,367.23,361.19,357.72,364.76,358.97,358.33,357.97,361.69,360.20,362.58,363.79,366.96,369.08,370.34,373.14,372.51,375.85,376.37,373.79,370.20,371.29,370.58,368.81,369.94,369.13,370.22,370.87,368.94,364.81,364.84,370.91,377.91,385.89,374.61,375.86,365.56,350.14,354.59,345.81,349.52,339.92,330.63,323.16,L7
2009-02-17 22:09:55+00:00,390.83,382.46,372.70,371.31,370.67,371.98,367.53,360.25,366.85,367.63,372.06,368.35,362.75,361.15,364.76,362.55,361.30,361.71,364.65,361.71,363.67,365.02,366.96,369.08,371.54,374.03,374.29,378.56,377.40,375.45,372.47,373.58,372.70,370.10,370.98,369.97,370.22,370.87,369.71,365.76,366.56,374.28,381.45,388.88,378.81,379.18,369.31,354.09,352.31,342.89,343.04,338.05,329.18,325.46,L7
2009-03-21 22:10:11+00:00,393.77,378.87,371.86,372.16,370.85,371.87,367.04,357.82,365.01,366.03,372.38,370.04,362.93,360.89,364.65,365.68,363.93,364.21,366.11,364.14,364.14,364.62,367.78,371.50,375.15,378.40,374.37,383.77,381.55,378.18,374.61,375.67,374.95,371.06,370.59,369.87,372.67,370.15,371.35,370.03,366.78,379.18,385.65,395.96,383.01,386.26,374.46,358.32,355.34,351.09,351.60,345.24,336.63,328.33,L7
2009-04-22 22:10:22+00:00,392.21,376.55,371.64,373.01,370.96,371.33,372.85,365.59,374.72,374.35,378.11,373.21,366.55,363.64,372.99,370.48,368.51,368.95,366.42,363.03,363.19,363.72,365.55,371.35,374.27,377.63,373.31,383.77,381.55,377.64,374.27,376.09,374.94,369.80,368.74,370.93,376.30,373.33,374.58,373.59,372.08,383.44,389.36,399.66,386.69,389.24,376.15,357.91,359.16,351.15,356.51,352.81,342.33,330.12,L7
2009-05-24 22:10:26+00:00,395.38,381.13,380.28,380.00,378.51,380.70,380.07,376.22,380.92,383.79,386.22,380.92,373.02,365.78,374.45,378.37,373.38,377.02,373.89,366.88,365.22,368.44,370.82,377.12,379.01,378.97,375.07,388.68,387.97,379.65,376.56,384.53,380.55,376.21,375.11,375.48,381.43,379.05,380.10,378.72,380.26,389.22,395.33,401.54,389.11,394.54,382.55,365.01,365.04,356.39,361.09,359.52,346.82,326.42,L7
2009-06-25 22:10:23+00:00,397.87,389.72,391.89,388.15,380.03,382.21,382.60,380.72,383.05,387.61,387.90,381.46,376.38,368.75,375.69,379.68,375.77,381.77,380.19,369.72,367.13,371.16,373.53,379.12,380.25,378.91,372.76,389.03,388.46,379.24,377.27,391.12,386.60,379.01,376.89,377.81,384.44,379.56,381.55,380.04,382.19,391.01,398.49,404.55,394.28,403.53,392.37,371.82,370.38,356.39,361.09,359.52,346.82,326.42,L7
2009-07-11 22:10:19+00:00,402.25,389.72,391.89,388.15,387.55,390.71,387.59,387.14,395.00,398.12,394.18,387.75,382.29,372.05,384.25,385.79,382.41,381.77,380.19,378.12,375.21,379.39,386.45,392.26,388.19,389.79,383.21,399.15,398.63,392.10,388.50,391.03,387.46,387.75,387.05,385.47,395.81,390.29,388.95,388.50,392.87,400.76,407.74,416.43,405.35,403.53,392.37,383.40,379.85,362.65,370.02,371.66,354.16,329.18,L7
2009-08-28 22:10:09+00:00,408.44,,,,385.12,393.77,388.86,387.00,392.11,387.32,387.55,382.69,388.14,364.14,374.05,376.95,373.59,374.08,372.16,370.44,377.69,382.88,379.53,386.49,383.63,384.54,369.16,390.40,393.25,385.40,382.13,386.58,382.56,382.17,390.34,388.09,387.69,382.11,384.31,383.05,383.77,393.42,398.90,403.96,393.64,397.16,386.34,377.51,383.84,362.26,365.95,371.66,350.35,321.11,L7
2009-09-29 22:10:06+00:00,395.31,387.40,388.64,396.12,388.87,396.14,388.86,387.00,391.63,385.64,385.64,382.83,385.47,367.45,374.41,372.91,370.21,370.01,368.74,366.23,372.84,382.62,376.16,382.92,377.72,375.45,374.59,383.06,388.59,381.54,377.04,381.46,376.86,377.62,386.96,389.71,387.59,382.81,379.99,375.73,380.87,388.34,391.56,392.22,385.50,386.92,378.12,368.39,372.29,356.15,364.73,377.89,341.98,321.49,L7
2009-12-02 22:10:48+00:00,397.87,386.11,386.66,393.94,391.18,400.81,389.82,383.46,384.22,371.74,369.82,376.04,385.64,364.25,364.58,372.35,368.57,362.47,366.22,365.74,379.06,379.35,375.89,380.09,377.11,380.21,381.34,374.03,384.02,384.40,379.44,378.91,377.59,373.63,384.74,386.82,375.07,372.58,369.65,365.97,367.19,371.84,371.93,387.67,382.28,378.12,372.01,369.24,367.19,374.35,363.17,378.30,338.82,327.53,L7
2010-01-03 22:11:19+00:00,401.12,389.98,386.66,393.04,391.61,397.37,389.88,385.61,385.59,371.74,369.82,373.44,379.96,365.69,367.79,371.41,367.62,362.27,363.69,361.01,379.06,379.35,375.89,377.64,377.11,380.21,381.34,374.03,384.02,384.40,382.08,378.91,375.08,372.45,378.95,386.82,375.07,370.57,369.65,365.97,368.29,373.77,379.18,387.67,382.28,378.12,372.01,369.24,367.19,374.35,363.17,378.30,338.82,327.53,L7
2010-01-27 22:10:50+00:00,404.60,392.15,390.89,394.18,392.09,397.23,391.24,390.06,388.83,378.94,377.87,375.60,378.12,368.13,370.85,372.42,369.66,364.99,365.23,363.58,374.03,373.37,375.03,373.28,378.65,381.05,383.25,379.87,381.52,383.83,379.95,378.25,373.90,371.35,376.81,383.97,379.05,373.01,372.90,369.51,370.72,377.97,383.63,392.38,386.78,382.88,374.41,372.40,370.91,374.02,370.05,378.85,344.67,332.98,L5
2010-02-20 22:11:57+00:00,410.29,394.39,390.89,394.18,392.09,399.85,394.80,394.37,392.02,385.35,382.35,378.35,379.81,373.52,375.02,374.82,371.30,367.33,365.23,366.73,377.04,374.93,375.42,374.13,378.41,380.75,383.56,382.51,383.27,385.43,381.90,380.24,373.90,374.82,378.65,383.25,379.62,374.24,374.93,371.90,372.12,379.48,387.67,395.39,390.67,386.22,374.41,372.40,375.12,379.95,375.11,377.71,348.56,336.55,L7
2010-04-09 22:12:12+00:00,414.03,396.14,394.47,395.00,395.64,401.10,395.15,395.44,393.46,392.25,390.87,382.50,380.61,380.21,382.11,379.37,375.36,372.85,367.41,369.97,374.71,373.89,375.68,373.25,380.96,383.49,387.27,389.42,388.89,390.12,389.65,386.94,379.41,379.42,380.50,383.12,385.13,379.67,382.34,381.18,378.94,386.71,397.29,406.88,400.80,396.69,383.91,381.46,382.54,376.40,375.66,372.22,364.58,346.98,L7
2010-08-31 22:12:16+00:00,400.25,390.61,392.46,396.01,396.99,401.79,398.31,400.89,402.09,398.63,394.53,390.94,391.40,392.20,382.48,382.72,386.62,384.16,372.36,372.68,371.73,373.85,375.70,376.84,379.30,383.02,384.86,388.75,388.99,382.37,380.71,378.62,379.40,375.52,375.31,373.31,376.58,379.72,377.77,376.29,378.24,385.28,394.69,409.08,395.00,380.52,377.13,374.34,369.01,362.10,356.30,349.62,352.55,330.83,L7
2010-10-02 22:12:13+00:00,401.88,392.70,389.70,392.04,393.73,397.58,397.68,398.46,400.08,397.10,394.53,390.34,389.27,389.70,388.68,385.95,390.01,387.81,378.68,377.22,377.40,379.34,381.05,382.22,379.30,383.02,385.01,389.03,389.35,383.25,379.75,379.75,379.88,376.42,376.28,372.21,373.61,374.92,377.77,376.29,374.26,381.60,388.77,400.65,392.16,386.31,381.52,379.32,374.55,370.04,363.57,356.23,352.55,330.83,L7
2011-02-15 22:09:58+00:00,403.59,391.61,382.55,385.34,389.65,393.44,393.53,394.25,396.69,396.60,388.96,393.87,391.85,392.04,394.91,390.98,387.56,385.17,383.68,381.28,382.15,381.98,386.49,389.12,387.38,387.94,389.10,391.18,395.58,390.75,380.30,375.14,369.81,364.90,372.57,356.14,366.14,371.77,373.65,372.54,372.04,377.18,382.06,394.25,387.15,381.79,376.32,372.33,370.09,365.68,363.66,359.11,340.85,325.65,L5
2011-03-11 22:13:33+00:00,405.25,393.56,385.88,387.84,392.02,393.97,393.92,390.50,391.21,393.63,386.72,394.65,391.58,390.71,396.47,390.98,388.03,389.19,389.03,387.91,391.26,390.39,392.11,394.84,398.36,397.73,395.33,396.81,398.77,390.75,380.09,380.93,372.73,368.00,381.39,352.28,369.72,372.84,373.75,374.74,373.46,379.95,387.52,394.25,383.22,385.19,380.72,377.02,378.09,375.55,375.53,373.75,358.03,338.79,L7
2011-03-27 22:13:34+00:00,402.50,392.35,383.95,385.88,388.76,393.97,393.92,386.01,386.80,388.37,384.10,391.09,388.22,387.42,393.04,386.73,384.10,384.57,384.25,383.19,391.26,390.39,390.01,388.86,394.81,394.67,393.48,395.11,394.53,385.56,378.47,376.52,368.76,365.17,381.39,352.28,366.25,365.86,366.64,366.21,369.52,375.76,383.37,388.30,382.86,380.83,376.12,372.50,378.09,375.55,371.68,370.23,356.31,336.17,L7
2011-04-28 22:13:36+00:00,402.00,391.53,383.88,386.48,390.16,395.99,393.48,383.48,383.71,386.48,384.10,391.74,389.29,388.33,392.44,385.51,379.44,382.27,381.89,382.16,392.52,390.42,389.43,387.48,394.81,394.67,396.20,396.94,396.01,386.29,378.32,375.07,364.74,360.82,384.57,334.54,365.79,366.03,366.64,366.21,370.59,376.27,383.55,386.35,379.63,377.07,371.39,371.43,379.27,376.54,372.49,370.49,356.31,336.17,L7
2011-06-15 22:13:34+00:00,402.00,391.53,383.88,386.48,390.16,395.99,393.48,382.55,383.51,386.48,384.10,391.74,389.29,388.33,392.44,385.51,379.44,382.27,381.89,382.16,392.52,390.42,389.43,387.48,394.81,394.67,396.20,396.94,396.01,386.29,378.32,375.07,364.74,360.82,384.57,334.54,365.79,366.03,366.64,366.21,370.59,376.27,383.55,386.35,377.71,373.84,369.06,369.99,374.12,367.66,367.32,362.46,354.62,336.17,L7
2011-07-01 22:13:30+00:00,402.00,391.53,383.88,386.48,390.16,395.99,393.48,382.55,383.51,386.48,384.10,391.74,389.29,388.33,392.44,385.51,379.44,382.27,381.89,382.16,392.52,390.42,389.43,387.48,394.81,394.67,396.20,396.94,396.01,386.29,378.32,375.07,364.74,360.82,384.57,334.54,365.79,366.03,366.64,366.21,370.59,375.05,383.57,388.98,379.87,375.55,372.46,368.66,371.14,361.27,367.32,362.46,354.62,333.60,L7
