dates,satname,nzd0231-0000,nzd0231-0001,nzd0231-0002,nzd0231-0003,nzd0231-0004,nzd0231-0005,nzd0231-0006,nzd0231-0007,nzd0231-0008,nzd0231-0009,nzd0231-0010,nzd0231-0011,nzd0231-0012,nzd0231-0013,nzd0231-0014,nzd0231-0015,nzd0231-0016,nzd0231-0017,nzd0231-0018,nzd0231-0019,nzd0231-0020,nzd0231-0021,nzd0231-0022,nzd0231-0023,nzd0231-0024,nzd0231-0025,nzd0231-0026,nzd0231-0027,nzd0231-0028,nzd0231-0029,nzd0231-0030,nzd0231-0031,nzd0231-0032,nzd0231-0033,nzd0231-0034,nzd0231-0035,nzd0231-0036,nzd0231-0037,nzd0231-0038,nzd0231-0039,nzd0231-0040,nzd0231-0041,nzd0231-0042,nzd0231-0043,nzd0231-0044,nzd0231-0045,nzd0231-0046,nzd0231-0047,nzd0231-0048,nzd0231-0049,nzd0231-0050,nzd0231-0051,nzd0231-0052,nzd0231-0053,nzd0231-0054,nzd0231-0055,nzd0231-0056,nzd0231-0057,nzd0231-0058,nzd0231-0059,nzd0231-0060,nzd0231-0061,nzd0231-0062,nzd0231-0063,nzd0231-0064,nzd0231-0065,nzd0231-0066,nzd0231-0067,nzd0231-0068,nzd0231-0069,nzd0231-0070,nzd0231-0071,nzd0231-0072,nzd0231-0073,nzd0231-0074,nzd0231-0075,nzd0231-0076,nzd0231-0077,nzd0231-0078,nzd0231-0079,nzd0231-0080,nzd0231-0081,nzd0231-0082,nzd0231-0083,nzd0231-0084,nzd0231-0085,nzd0231-0086,nzd0231-0087,nzd0231-0088,nzd0231-0089,nzd0231-0090,nzd0231-0091,nzd0231-0092,nzd0231-0093,nzd0231-0094,nzd0231-0095,nzd0231-0096,nzd0231-0097,nzd0231-0098,nzd0231-0099,nzd0231-0100,nzd0231-0101,nzd0231-0102,nzd0231-0103,nzd0231-0104,nzd0231-0105
2014-10-24 21:57:57+00:00,L7,340.97,334.35,333.48,336.32,344.77,353.59,354.07,362.47,364.65,370.27,361.64,367.05,362.56,365.04,366.72,362.16,362.17,368.88,365.22,362.44,369.63,376.50,376.36,375.33,376.72,369.30,374.50,379.55,378.76,370.50,378.24,378.72,383.51,372.49,366.48,361.50,355.90,355.25,357.62,354.28,350.84,353.14,349.10,355.61,354.36,353.22,352.41,353.85,351.51,349.89,351.74,353.88,348.22,354.67,355.00,351.39,350.18,349.49,349.24,349.50,354.31,356.80,352.32,354.26,354.62,350.96,362.02,346.22,351.11,351.17,347.41,345.43,338.80,340.99,330.04,337.92,328.79,333.70,328.26,328.01,328.08,330.99,333.73,,,,,,,,,,,,338.78,337.51,344.60,347.22,353.82,353.06,353.67,352.33,357.22,353.45,356.32,344.56
2014-11-09 21:58:06+00:00,L7,328.31,330.32,337.71,334.93,343.31,354.97,349.91,354.60,360.71,360.02,360.06,365.09,357.23,361.50,351.36,353.58,361.03,363.34,359.14,359.22,365.69,364.52,368.03,365.41,365.26,363.52,366.42,369.38,357.44,359.14,365.11,372.78,369.01,352.90,354.39,355.50,354.82,350.52,341.66,341.06,336.91,341.96,340.77,354.42,354.72,348.17,342.70,340.13,342.13,345.04,340.14,342.77,346.25,343.48,347.25,341.54,342.16,343.37,343.19,342.66,346.64,341.63,347.53,344.31,350.78,353.90,350.64,351.17,352.83,348.94,347.03,347.64,336.98,333.04,326.02,332.79,325.26,330.05,325.87,325.95,327.86,324.97,332.70,325.95,331.24,331.31,333.25,334.25,345.27,343.34,342.26,341.59,339.08,341.85,335.65,339.45,332.95,338.42,336.80,344.37,337.58,347.03,344.31,345.76,334.23,314.01
2015-01-04 21:59:53+00:00,L8,346.02,342.59,347.27,347.11,345.38,357.79,360.17,350.46,360.15,350.80,359.39,360.84,364.17,363.45,367.27,369.24,365.66,366.53,365.09,370.03,369.83,373.41,373.39,371.50,374.52,378.87,372.79,372.76,375.50,370.94,375.12,370.10,371.82,371.49,366.31,366.12,356.06,350.04,355.64,356.36,359.92,357.61,356.51,356.07,356.21,356.59,354.78,352.18,355.20,356.81,357.88,359.11,358.76,361.79,358.30,355.49,354.84,360.39,356.79,355.43,361.89,360.20,360.06,355.24,361.84,364.58,360.20,358.79,357.72,356.12,358.04,349.76,355.35,348.43,343.65,343.85,341.79,339.20,335.87,336.67,339.58,336.42,342.80,341.45,341.87,340.80,343.85,346.49,350.56,353.36,358.57,360.36,355.78,357.46,356.04,352.17,349.10,351.11,351.89,348.69,344.29,346.78,341.86,343.11,342.25,344.68
2015-01-12 21:58:25+00:00,L7,329.11,329.61,336.48,332.52,337.40,341.79,342.81,343.53,348.96,349.20,350.51,351.35,353.79,354.91,359.40,360.56,353.44,354.61,351.00,355.69,356.51,361.88,358.35,363.31,361.87,370.55,369.54,368.01,363.07,361.65,360.92,360.59,358.70,359.61,352.67,350.06,344.70,337.63,346.46,341.13,343.81,342.55,346.28,341.95,346.65,345.45,341.89,343.34,343.65,341.37,344.01,342.95,342.84,347.71,341.22,343.92,344.35,340.78,342.85,340.57,342.79,348.94,348.17,348.71,345.68,350.46,344.91,350.26,344.12,348.15,339.54,340.02,341.59,330.12,333.56,323.81,331.04,327.10,329.83,324.53,324.46,329.61,328.16,330.68,333.44,331.40,333.91,346.59,344.17,349.66,348.77,350.17,344.33,,,,,,,,,,,167.85,195.75,276.55
2015-01-20 21:59:49+00:00,L8,356.54,346.46,350.75,360.20,350.08,358.64,361.46,357.36,364.47,360.62,350.77,344.69,355.94,363.23,368.15,361.16,371.03,370.78,376.05,374.74,371.62,370.14,370.70,371.98,379.48,384.04,375.84,372.67,365.45,369.45,373.72,375.20,375.18,379.52,375.91,369.55,357.48,358.45,363.14,359.13,361.30,356.86,363.47,360.72,361.22,371.80,376.17,368.22,364.75,360.22,362.26,363.80,359.89,363.40,365.58,365.16,359.88,357.78,359.94,357.58,361.56,360.00,359.48,358.81,361.90,366.79,355.85,359.21,357.40,359.65,359.58,351.99,352.24,351.18,351.82,346.31,343.82,341.31,333.03,340.13,338.59,314.18,316.40,320.57,315.99,318.62,317.22,318.78,319.21,326.14,326.33,319.19,315.28,324.49,323.24,,,,,,,,,,,
2015-01-28 21:58:30+00:00,L7,358.58,349.02,343.68,349.37,346.17,351.51,349.44,352.40,351.28,357.16,356.55,359.27,360.73,356.91,363.69,360.47,368.19,367.43,368.88,361.55,365.55,361.34,364.68,370.97,373.61,374.33,371.02,372.04,368.14,367.10,368.10,368.98,366.43,368.12,359.69,361.42,351.99,347.11,350.25,350.85,350.54,347.83,355.31,350.71,351.54,346.41,348.63,347.45,348.78,347.50,347.42,349.49,344.43,354.02,352.10,352.43,349.93,348.94,346.51,345.77,351.19,352.24,351.47,,,,,,,,,,,356.98,344.13,342.99,332.09,334.91,333.18,332.63,332.22,332.23,333.07,334.20,335.07,334.72,339.70,337.93,341.59,344.72,344.75,341.38,340.72,339.85,331.14,334.80,332.82,333.35,333.67,335.53,328.93,319.53,317.91,318.87,323.81,322.51
2015-03-09 21:59:30+00:00,L8,354.66,355.15,355.11,358.95,353.06,356.91,356.71,359.42,362.99,358.69,357.73,366.70,356.69,360.14,368.29,370.86,368.77,365.42,375.80,363.99,371.01,372.47,364.95,372.70,372.67,371.38,372.17,376.49,371.93,369.92,372.60,373.97,379.46,370.66,368.48,367.24,356.44,353.13,358.75,354.95,354.34,361.71,362.90,353.26,352.52,350.42,356.68,351.23,350.68,352.55,353.23,353.58,356.62,353.55,357.20,359.24,357.00,352.70,352.60,354.25,351.30,358.05,355.17,357.34,355.70,355.50,358.56,359.57,360.11,353.76,353.56,353.65,344.10,342.49,346.61,343.20,340.27,339.92,339.09,336.15,337.72,344.03,345.75,341.40,343.07,345.95,351.70,345.24,351.18,348.22,355.37,356.40,354.37,344.76,341.92,333.29,333.65,332.02,340.95,347.60,332.44,326.96,330.64,338.12,333.12,317.10
2015-04-02 21:58:56+00:00,L7,360.83,353.13,349.53,354.15,356.18,364.24,367.14,363.11,367.55,374.77,367.00,368.02,368.41,368.91,366.75,372.24,374.71,376.44,380.08,386.10,388.03,384.56,389.83,389.65,391.79,388.82,385.52,382.58,388.18,382.32,389.47,385.80,385.47,383.90,385.15,376.95,372.22,368.74,365.71,368.30,368.76,368.52,368.44,368.34,361.32,367.03,358.56,360.71,358.77,359.62,362.15,362.91,359.57,362.08,361.92,363.17,359.29,364.65,360.02,365.85,366.98,363.85,373.26,367.44,376.78,373.93,376.06,373.21,379.26,378.68,374.95,369.53,364.99,362.39,358.33,358.43,349.03,352.43,348.90,355.25,350.11,352.20,350.67,354.45,352.03,354.37,353.16,,367.20,,,,,,,,,,,344.75,331.73,333.91,334.18,335.95,326.80,316.05
2015-04-18 21:59:04+00:00,L7,356.05,355.83,354.89,357.18,361.03,370.29,368.55,372.13,375.49,376.33,372.10,369.25,374.71,366.73,373.54,377.56,382.66,379.08,382.32,384.78,380.85,382.73,388.29,389.86,387.35,389.70,383.81,385.77,386.54,387.16,387.46,392.12,388.79,389.47,386.02,381.88,380.55,369.97,371.56,367.58,373.80,370.03,367.38,365.71,366.11,363.15,364.27,371.17,381.02,385.65,,,371.72,371.61,366.19,361.97,360.97,360.21,364.71,367.33,368.86,368.54,368.43,370.12,371.40,372.49,368.40,369.97,365.29,368.95,366.93,367.69,361.15,354.42,353.42,348.59,349.03,342.63,346.89,342.65,347.89,345.04,344.90,343.83,345.61,343.40,347.19,346.61,353.58,355.15,353.34,355.77,353.71,351.93,358.47,356.35,353.10,355.63,350.07,344.78,340.90,344.07,342.72,345.73,339.66,350.67
2015-05-12 21:58:53+00:00,L8,386.39,375.36,379.01,370.64,368.15,362.83,372.02,377.35,381.40,382.38,384.44,375.69,379.52,376.88,377.14,378.19,385.44,384.75,383.68,384.61,393.36,387.83,390.85,395.18,389.93,395.26,399.59,392.58,392.68,395.27,390.16,394.22,389.08,394.85,393.53,386.35,380.91,369.20,373.38,380.37,376.11,375.83,366.29,367.59,364.67,366.88,370.44,366.75,369.00,364.47,369.50,380.12,385.54,377.70,370.72,360.98,354.19,355.21,363.12,372.35,374.10,374.04,379.48,380.49,374.94,372.67,370.99,373.19,369.56,374.88,373.31,371.83,366.34,363.77,356.08,352.66,350.67,348.83,355.58,354.56,351.86,346.52,349.53,351.11,352.08,352.34,357.91,359.14,362.22,370.25,369.59,365.73,357.77,365.73,365.59,359.97,361.49,364.53,358.06,350.67,352.27,344.67,352.59,351.73,351.53,366.47
2015-05-28 21:58:55+00:00,L8,409.14,383.98,368.04,376.81,377.08,379.89,376.63,385.78,394.06,401.24,397.60,399.22,390.54,389.26,391.93,389.24,395.38,400.61,399.84,398.55,401.90,410.77,404.38,404.45,410.24,412.11,406.33,411.51,414.68,406.28,414.92,406.26,396.65,400.73,394.58,399.97,392.10,385.97,391.04,387.64,385.97,384.92,392.61,389.09,386.94,383.73,378.07,381.09,386.85,389.33,395.86,393.66,393.55,394.42,388.22,386.07,379.37,376.98,377.21,376.75,383.66,390.33,391.32,389.56,385.77,382.45,386.56,383.63,387.97,384.60,379.20,375.45,370.14,369.50,370.15,357.57,363.63,361.24,362.71,360.94,358.24,355.84,356.06,363.28,363.94,365.56,366.34,373.54,367.97,379.61,375.71,374.15,371.72,371.12,368.16,364.40,370.46,369.29,367.82,363.69,364.00,356.96,364.13,359.35,368.36,388.43
2015-06-21 21:59:27+00:00,L7,363.91,353.45,361.03,360.95,369.41,363.19,357.79,365.26,362.84,373.35,387.52,377.46,375.79,367.17,369.73,379.82,372.03,369.41,374.54,375.21,378.61,383.14,384.53,379.96,381.54,389.37,383.65,382.98,387.20,381.28,388.62,380.32,388.15,379.30,385.29,383.20,379.69,368.01,366.64,360.99,355.22,352.32,360.40,357.17,356.78,359.78,356.92,366.46,362.80,365.01,370.48,372.40,369.25,367.50,359.03,356.49,349.51,346.04,350.80,354.24,368.40,367.68,362.90,358.59,,365.70,,,,,,,,,,352.61,357.41,342.50,335.33,345.91,348.53,347.92,348.88,343.07,341.33,345.81,340.27,356.22,359.13,360.37,366.40,362.62,354.15,350.17,348.99,355.35,352.41,348.24,353.89,349.29,348.44,349.89,350.76,347.69,340.82,344.46
2015-06-29 21:59:14+00:00,L8,385.53,371.10,378.85,369.48,377.88,384.86,375.57,380.26,387.32,391.93,399.29,398.18,386.26,387.60,376.27,387.02,390.40,380.45,387.81,391.25,398.55,406.79,398.57,400.81,403.66,396.90,403.55,405.43,397.62,401.04,405.99,403.87,405.10,401.54,399.63,399.66,392.56,393.72,393.63,388.61,381.85,375.89,370.08,366.78,378.58,379.07,378.33,385.49,389.37,391.50,393.35,395.61,396.80,393.42,386.01,378.70,366.83,359.91,371.03,374.38,379.66,387.82,383.53,379.27,381.88,381.84,383.32,381.45,388.34,385.28,379.33,375.97,373.93,372.94,367.00,367.57,363.57,362.28,361.15,360.89,359.82,355.62,353.60,355.97,363.10,361.72,362.25,362.80,377.88,380.52,380.20,392.54,443.48,,373.12,378.58,374.73,381.88,371.90,369.78,363.90,363.48,368.82,367.96,365.24,351.99
2015-07-15 21:59:24+00:00,L8,359.25,345.40,352.68,363.10,349.04,364.57,366.42,357.57,364.75,372.04,385.69,377.89,374.95,371.06,368.54,364.41,371.70,364.36,375.09,378.75,370.33,383.40,391.85,380.61,376.51,382.58,389.45,382.12,371.38,376.84,401.27,382.72,385.52,378.42,387.95,385.62,377.83,372.64,369.38,374.23,368.80,362.43,361.37,361.26,358.38,358.73,357.29,365.25,372.03,362.44,351.30,358.00,360.06,364.25,365.49,357.41,353.55,350.61,370.82,375.34,354.46,355.65,364.50,364.61,368.07,364.91,364.30,369.31,370.34,370.79,362.04,353.55,360.03,359.22,351.28,345.65,345.83,348.05,340.54,337.24,330.92,334.46,341.52,342.10,337.21,331.59,332.19,347.01,342.83,350.61,358.35,350.25,349.47,346.89,353.06,348.16,347.84,343.65,342.58,336.28,332.37,,327.92,332.91,319.30,309.44
2015-08-16 21:59:34+00:00,L8,349.48,341.04,350.98,355.39,351.74,360.90,367.33,363.64,363.11,366.96,370.57,368.80,365.68,362.27,369.15,368.50,367.97,369.53,368.16,367.49,375.97,375.21,374.28,377.58,381.74,385.40,377.47,378.05,375.85,374.25,376.61,377.32,384.20,378.65,380.55,374.84,373.24,370.31,367.40,370.53,356.56,361.53,361.98,355.61,357.39,352.88,353.23,365.34,362.79,360.76,360.41,362.63,369.46,364.46,360.44,359.33,358.15,358.10,360.34,358.03,363.48,358.31,359.71,360.44,360.90,367.12,362.55,366.08,366.87,356.97,357.59,355.28,356.12,352.56,350.08,343.94,344.62,343.37,341.65,340.09,340.93,333.18,336.68,335.79,341.02,343.18,347.31,352.36,354.18,356.77,358.52,363.77,360.86,357.96,360.62,357.76,355.93,351.58,357.88,352.37,343.36,349.22,338.04,344.58,335.79,300.66
2015-09-01 21:59:39+00:00,L8,323.09,326.35,328.47,326.88,334.92,336.79,342.40,343.69,338.99,342.00,349.98,348.81,348.06,343.37,342.56,347.25,349.18,349.59,352.76,348.24,351.14,350.34,348.73,353.18,353.52,363.11,360.53,351.97,356.75,349.72,350.37,358.02,355.45,362.36,357.56,354.49,351.24,343.34,347.40,351.91,347.95,339.96,338.05,339.10,341.86,336.30,340.24,340.24,343.49,347.28,349.39,347.34,339.54,341.78,338.74,335.36,337.52,334.47,338.10,342.74,332.45,342.80,336.05,345.63,347.23,343.33,347.31,342.80,348.04,344.11,338.01,338.68,337.58,335.28,329.51,328.30,324.28,330.38,328.74,325.49,317.32,319.31,315.68,317.65,323.74,322.35,323.53,333.69,334.99,337.42,344.37,340.22,343.41,339.82,334.32,341.61,334.65,336.77,337.00,330.02,327.63,323.33,328.85,321.49,304.13,284.24
2015-09-25 21:59:49+00:00,L7,325.20,339.66,361.12,361.70,361.88,360.05,362.18,359.15,365.24,366.69,369.05,367.23,369.17,368.24,367.18,369.91,365.33,368.24,368.22,375.63,371.62,371.97,369.62,371.66,377.67,380.25,382.21,377.43,377.68,371.06,376.85,374.12,381.39,376.38,376.59,369.12,364.76,360.99,362.28,365.84,360.56,363.86,357.77,360.66,,,,,,,,,,,,374.41,357.77,359.76,358.97,359.32,359.79,364.56,363.35,365.14,360.79,366.71,366.79,368.68,372.54,360.25,357.59,356.28,357.40,352.40,346.91,346.80,350.05,344.20,350.51,351.03,342.04,342.39,338.27,338.93,344.46,350.18,349.79,357.60,365.94,364.86,370.60,365.60,367.18,366.43,365.66,364.53,369.90,366.57,366.41,361.20,361.64,357.45,358.21,358.64,351.81,
2015-10-19 21:59:54+00:00,L8,338.42,340.02,349.49,361.46,354.81,364.20,369.20,372.08,371.09,377.52,385.55,376.96,380.42,381.03,369.14,370.98,371.93,370.39,380.92,380.73,369.70,375.79,374.28,373.00,380.27,381.43,374.19,381.30,372.74,374.13,382.25,374.01,385.46,377.70,385.02,382.67,380.62,370.69,368.47,363.66,371.30,372.11,365.77,361.07,363.67,365.44,367.98,369.36,364.32,361.13,368.28,,,,,,,,,,,,,,,375.09,368.77,363.56,361.78,362.14,359.54,359.57,358.63,355.15,352.03,348.35,354.49,343.82,343.13,355.08,345.45,349.29,347.29,346.61,345.50,356.33,361.26,358.56,361.26,376.49,372.60,366.60,362.72,368.98,364.84,356.85,362.10,367.70,362.54,363.73,361.46,357.28,363.49,352.08,347.77,299.94
2015-11-28 22:00:44+00:00,L7,319.64,308.67,307.70,314.34,309.92,318.45,322.65,324.83,332.67,336.58,339.27,337.93,339.78,341.37,338.10,341.99,342.87,338.97,339.14,341.64,334.00,335.39,340.50,339.53,344.47,341.69,342.19,339.57,335.50,331.70,336.68,340.69,344.53,337.27,336.92,333.00,327.84,329.22,329.01,331.10,329.67,331.22,326.74,323.44,325.50,324.21,324.91,330.12,331.10,327.68,329.91,323.09,324.62,318.46,316.54,317.98,317.70,323.69,330.39,326.60,327.14,327.30,322.27,325.95,327.08,330.92,332.91,330.31,327.96,324.02,325.20,324.94,316.21,318.25,314.05,310.23,315.44,307.43,310.89,306.80,306.06,303.49,304.63,305.38,306.33,310.62,317.21,317.58,321.90,332.18,326.58,320.41,318.72,324.32,315.69,318.83,314.53,320.07,322.11,323.03,322.23,322.77,330.49,327.45,301.04,249.40
2016-02-24 21:59:45+00:00,L8,332.29,335.04,345.77,341.81,346.91,347.79,345.86,353.26,361.32,359.73,360.93,364.92,364.07,361.00,359.05,348.91,354.22,359.89,352.04,359.16,367.38,366.26,362.15,369.54,367.19,363.90,363.43,362.66,372.53,371.29,367.56,370.95,371.97,370.25,365.96,368.24,367.13,358.12,358.46,358.38,358.04,365.60,363.49,362.21,358.71,356.48,360.72,362.81,361.25,358.70,359.68,361.52,358.39,360.94,358.49,359.67,357.18,354.55,361.61,362.55,358.71,362.53,360.40,362.55,355.52,356.54,361.03,355.40,356.16,354.36,347.75,347.43,346.26,350.23,348.86,347.29,342.33,339.61,340.77,336.12,336.64,335.83,337.38,340.76,342.03,345.52,339.62,340.01,340.59,344.53,347.32,338.06,342.02,348.42,350.14,352.97,353.73,350.61,351.43,344.64,340.58,343.48,340.97,334.14,335.65,318.76
2016-03-11 21:59:42+00:00,L8,352.05,347.07,352.22,357.71,353.48,355.40,350.64,351.06,361.84,362.48,363.45,367.57,374.08,366.13,365.89,370.28,364.42,366.49,359.27,361.20,362.66,360.23,372.13,372.30,374.08,379.92,372.50,376.01,371.69,371.84,380.30,375.47,383.48,378.33,380.29,379.15,371.02,365.13,363.65,361.41,363.87,365.23,363.37,361.74,361.38,364.96,365.05,368.91,369.40,372.02,377.49,375.65,371.53,367.30,367.33,368.93,362.91,366.27,371.56,365.76,369.28,366.85,371.15,367.00,373.81,371.60,369.79,367.77,361.38,366.48,367.50,367.25,365.16,359.66,357.72,354.23,349.53,347.90,343.35,342.32,339.63,344.70,344.55,343.38,347.18,353.76,351.68,350.79,353.33,353.03,351.62,355.79,351.45,363.15,365.99,359.34,353.40,363.96,357.31,347.30,352.56,355.14,342.88,349.10,364.85,349.29
2016-04-20 22:02:09+00:00,L7,353.43,351.11,352.25,357.23,360.98,357.79,364.15,366.43,367.83,369.78,369.01,366.11,368.06,367.70,365.14,369.60,366.93,366.62,367.91,369.89,370.20,371.16,367.91,372.84,377.67,379.83,378.48,378.77,379.31,374.36,379.91,387.06,386.18,387.37,383.90,379.16,376.29,366.90,369.23,366.47,367.98,367.42,369.02,365.92,369.75,366.63,369.22,372.06,380.12,382.42,383.32,379.68,384.02,368.95,373.52,367.89,369.47,366.95,365.77,371.07,367.16,370.33,367.50,370.89,365.23,367.73,367.02,364.12,363.43,360.40,364.59,365.74,362.05,354.75,349.17,346.62,345.08,338.24,,,,,,,,,,,,,,364.23,364.15,362.80,359.30,355.69,360.83,359.38,358.20,353.27,349.02,347.08,349.26,343.62,331.40,314.80
2016-04-28 21:59:25+00:00,L8,368.21,371.64,377.83,375.50,376.09,371.89,378.43,383.76,384.73,384.60,386.52,380.04,381.30,389.16,393.83,380.88,385.06,385.74,382.06,382.88,383.77,381.74,385.80,388.71,386.53,390.85,394.41,389.96,391.93,395.42,394.39,400.41,396.53,401.58,394.14,396.51,386.99,378.43,385.58,385.21,384.25,382.63,379.78,386.25,386.45,385.68,388.13,389.27,392.11,391.74,395.76,398.17,393.46,392.34,391.87,389.25,388.70,387.28,385.73,383.11,381.33,387.91,389.95,386.97,388.97,383.71,384.42,384.28,384.95,379.10,376.18,379.03,375.95,368.40,368.98,368.73,364.33,368.77,363.42,364.70,367.43,365.45,367.65,372.73,371.70,369.68,381.30,382.57,381.94,386.71,387.57,385.59,380.64,373.25,372.53,374.28,376.71,373.12,369.32,370.28,363.22,354.22,359.57,351.32,340.01,334.20
2016-05-06 22:02:14+00:00,L7,351.16,350.50,349.80,354.91,353.62,356.45,362.88,366.43,363.47,369.80,366.38,366.40,366.24,367.69,366.40,371.52,370.18,365.95,365.39,363.13,367.28,373.13,374.57,373.16,376.75,375.43,382.36,375.96,378.36,374.26,386.23,383.45,384.67,389.40,379.98,377.92,375.35,365.13,367.33,367.71,367.58,372.48,365.37,369.41,373.94,370.71,373.60,377.33,376.93,378.56,379.19,379.55,373.30,373.57,369.33,369.23,366.17,364.07,365.92,363.61,367.21,362.48,366.75,363.54,365.21,362.31,363.09,358.79,361.62,365.09,365.35,366.19,357.13,359.21,348.48,346.65,340.63,336.57,341.22,338.57,341.01,341.33,344.70,347.32,351.93,353.32,,,,,,,,,,,,,,,,,,,,
2016-05-14 21:59:24+00:00,L8,385.67,372.72,380.63,380.99,381.12,385.30,380.47,389.48,393.34,391.54,392.43,392.85,388.84,391.45,398.11,393.38,392.28,395.17,390.99,392.95,396.92,394.28,394.69,399.81,399.49,396.61,403.13,402.02,401.42,403.24,403.60,405.71,410.94,405.09,407.34,399.71,395.18,391.89,391.62,392.04,388.70,393.12,394.04,394.07,393.92,395.72,399.50,401.13,402.64,401.51,399.74,400.93,399.29,398.95,396.57,391.58,388.49,387.33,386.96,383.88,388.03,393.33,389.76,389.90,387.94,387.09,387.13,388.34,389.62,391.94,389.25,389.13,384.75,381.61,375.06,371.37,367.09,363.67,364.13,360.81,362.96,369.60,373.18,374.78,373.05,376.87,382.54,385.63,388.72,386.94,386.49,389.23,383.47,380.94,375.06,376.32,381.08,378.14,376.58,373.40,365.70,358.22,358.53,349.38,338.10,326.11
2016-06-15 21:59:33+00:00,L8,389.47,367.95,362.60,367.05,377.00,376.74,386.52,389.10,395.45,400.03,392.19,406.99,408.80,405.38,404.65,404.75,398.39,395.83,395.35,397.01,400.50,390.70,392.83,398.12,398.84,394.58,400.41,412.02,417.30,404.94,412.56,405.70,415.31,416.26,406.74,404.84,399.70,381.05,393.96,395.89,390.06,401.36,399.97,405.12,405.89,391.59,396.68,412.26,408.23,398.49,397.31,407.93,403.84,390.36,395.46,385.65,396.19,398.20,393.78,381.87,391.75,394.80,390.97,390.67,387.46,389.92,382.53,398.58,401.95,400.76,402.84,403.43,396.65,384.25,367.49,371.59,367.27,361.32,361.72,369.41,383.15,386.90,389.86,393.25,387.08,368.75,391.53,393.41,394.52,396.34,397.96,392.15,386.73,383.90,388.10,387.31,385.61,389.53,387.49,381.99,368.85,360.11,364.69,366.33,357.83,358.11
2016-06-23 22:02:25+00:00,L7,,,,,,,,,,,,368.16,370.97,366.53,368.84,364.47,368.09,366.81,369.31,368.56,368.61,369.73,368.61,370.98,376.25,377.28,373.38,378.30,378.76,372.92,378.45,376.28,380.29,378.76,375.22,371.40,365.65,361.18,364.40,362.06,367.83,364.04,366.68,367.91,363.56,369.10,365.99,369.35,367.22,364.00,,368.58,,,,,,,,,378.21,371.27,371.74,369.87,363.41,369.56,367.99,367.67,367.00,366.40,359.91,366.83,361.22,354.99,352.08,345.96,343.39,338.99,340.46,338.45,349.34,350.32,355.11,353.16,353.28,322.85,357.17,355.13,358.35,367.73,365.15,360.98,355.91,360.37,359.85,355.77,354.47,357.24,352.77,349.71,344.37,344.30,336.21,328.59,324.55,314.40
2016-07-01 21:59:42+00:00,L8,386.61,384.30,360.32,374.97,377.97,387.72,395.72,401.05,398.33,402.94,410.46,412.70,406.33,417.06,404.55,395.02,389.78,401.35,388.05,392.63,399.70,394.38,393.28,399.05,393.72,400.77,405.70,409.22,401.06,407.35,414.22,414.79,417.88,417.07,413.91,409.87,402.07,398.85,406.85,413.66,412.99,410.29,399.13,399.82,399.16,405.90,416.53,406.49,405.19,399.34,405.27,396.50,399.06,401.61,409.11,402.40,387.65,389.52,389.91,384.15,390.92,395.34,392.90,388.92,388.16,386.03,392.69,396.01,411.88,394.95,387.54,394.34,396.49,396.19,382.50,370.08,370.30,374.18,365.34,364.51,369.18,385.60,387.31,383.48,395.00,394.12,383.42,380.37,392.74,390.53,396.17,395.65,396.85,394.58,395.90,393.97,393.69,397.26,396.18,394.73,397.83,391.52,380.19,381.64,377.65,361.53
2016-07-17 21:59:49+00:00,L8,386.06,375.38,375.69,369.57,375.72,379.49,379.85,386.27,389.10,388.13,390.60,395.02,390.24,391.06,397.32,382.72,387.27,390.71,385.55,395.43,396.11,384.28,390.39,393.78,386.22,395.50,403.64,399.66,396.13,401.26,402.63,402.80,398.83,401.66,394.28,395.76,387.18,377.06,392.89,390.78,390.24,393.25,391.04,391.74,395.54,400.90,400.12,394.60,393.14,390.28,385.87,386.13,380.05,385.82,391.29,389.52,385.61,382.65,381.04,377.48,377.17,378.76,381.64,387.16,388.18,387.52,379.84,387.26,388.33,386.12,384.44,376.82,379.91,386.76,374.96,370.27,355.69,366.05,364.83,361.81,371.57,371.74,375.90,375.69,377.82,382.17,383.07,381.85,385.52,385.31,388.66,383.27,383.41,380.61,380.26,382.30,380.66,378.82,386.84,381.09,380.04,366.35,348.03,363.46,368.40,435.11
2016-08-18 21:59:57+00:00,L8,367.57,352.31,352.66,356.59,359.80,361.23,368.96,374.09,372.34,378.43,378.87,377.30,379.46,381.88,380.21,379.45,380.86,376.82,379.78,385.94,384.19,379.75,385.94,380.28,384.32,390.06,395.75,389.36,392.27,395.65,394.99,390.20,385.94,381.29,383.84,383.58,380.02,369.59,370.98,376.12,377.31,378.68,367.65,371.14,386.28,386.09,382.22,377.55,373.54,374.26,370.26,374.27,374.04,375.86,366.75,367.79,371.38,371.38,364.07,367.88,370.32,366.53,370.13,377.17,376.36,377.86,371.21,367.86,371.02,370.21,374.19,372.42,373.47,369.66,368.29,355.59,350.74,348.52,339.11,354.19,356.16,354.97,363.30,358.94,362.60,365.36,369.46,371.43,365.24,373.69,374.51,371.40,369.76,370.97,368.53,365.55,366.57,368.84,367.89,371.32,370.91,373.33,368.44,369.84,368.31,353.30
